
[00:00:00.000 --> 00:00:01.120]  Harry Tai的節目好
[00:01:32.080 --> 00:01:34.240]  說了五六年了
[00:01:34.240 --> 00:01:35.520]  終於到新的一年了
[00:01:35.520 --> 00:01:36.600]  又想一想
[00:01:36.600 --> 00:01:39.240]  是不是應該要看聖經看一次
[00:01:39.240 --> 00:01:41.840]  或者看某部分等等
[00:01:41.840 --> 00:01:44.400]  這些不同的考慮
[00:01:44.400 --> 00:01:46.440]  我們都會想的
[00:01:46.440 --> 00:01:48.960]  而且也是一個好的時間去想一想
[00:01:48.960 --> 00:01:50.280]  過年了
[00:01:50.280 --> 00:01:51.160]  去了一年
[00:01:51.160 --> 00:01:52.680]  然後再迎接新的一年
[00:01:52.680 --> 00:01:54.000]  應該怎樣做呢
[00:01:54.000 --> 00:01:56.560]  很多時候教會我們都會定一些新的目標
[00:01:56.560 --> 00:01:59.120]  不過我們教會很少會做這些
[00:01:59.120 --> 00:02:00.720]  因為很多教會
[00:02:00.720 --> 00:02:01.680]  到了新的一年的時候
[00:02:01.680 --> 00:02:03.160]  我們就會有一個橫額
[00:02:03.160 --> 00:02:05.040]  然後有一個Banner
[00:02:05.040 --> 00:02:07.480]  有一個很大的口號等等
[00:02:07.480 --> 00:02:09.720]  或者譬如我們教會要Expand
[00:02:09.720 --> 00:02:12.480]  或者教會要成長等等
[00:02:12.480 --> 00:02:14.920]  說一些很大的東西
[00:02:14.920 --> 00:02:17.720]  但是我這次想跟大家分享
[00:02:17.720 --> 00:02:22.040]  不只是說我們有一些很遠大的目標
[00:02:22.040 --> 00:02:25.800]  而是到底一個生命的改變是怎樣發生的
[00:02:25.800 --> 00:02:28.480]  怎樣有生命的改變
[00:02:28.480 --> 00:02:31.280]  怎樣在我們生命裡面可以達到一個目標
[00:02:31.280 --> 00:02:37.520]  到底當中有些什麼事情會發生呢
[00:02:37.520 --> 00:02:40.800]  以致我們能夠有所謂的Transformation
[00:02:40.800 --> 00:02:42.600]  我們生活裡面
[00:02:42.600 --> 00:02:44.400]  生命裡面可能有一些改變
[00:02:44.400 --> 00:02:46.240]  有一些向前
[00:02:46.240 --> 00:02:52.000]  我這個講道的標題叫做原子智慧
[00:02:52.000 --> 00:02:53.880]  Atomic Wisdom
[00:02:53.880 --> 00:02:57.320]  Atomic不是原子彈那種
[00:02:57.320 --> 00:03:00.440]  原子意思是很小很小的意思
[00:03:00.440 --> 00:03:04.560]  一些好像很不顯眼的東西
[00:03:04.560 --> 00:03:11.480]  做下去好像很少的東西
[00:03:11.480 --> 00:03:13.880]  這些東西應該怎樣去到
[00:03:13.880 --> 00:03:16.560]  讓我們了解我們生命裡面向前
[00:03:16.560 --> 00:03:19.920]  生命裡面去到成長的時候
[00:03:19.920 --> 00:03:22.040]  到底應該怎樣留意呢
[00:03:22.040 --> 00:03:25.440]  這個標題是來自一本書的
[00:03:25.440 --> 00:03:28.360]  叫做Atomic Habits
[00:03:28.360 --> 00:03:30.280]  James Clear所寫的
[00:03:30.280 --> 00:03:31.480]  翻譯成中文
[00:03:31.480 --> 00:03:37.040]  其中有一個人推薦我看這本書
[00:03:37.040 --> 00:03:42.360]  我看這本書的時候發現裡面有很多的智慧
[00:03:42.360 --> 00:03:43.360]  裡面說什麼呢
[00:03:43.360 --> 00:03:44.760]  Atomic Habits
[00:03:44.760 --> 00:03:47.200]  原子習慣
[00:03:47.200 --> 00:03:50.800]  他說我們生命裡面要做的事情
[00:03:50.800 --> 00:03:54.080]  或者我們想達到的一個目標
[00:03:54.080 --> 00:04:00.720]  很多時候不是一些一次過做很大的事情
[00:04:00.720 --> 00:04:01.920]  我們就會達到的
[00:04:01.920 --> 00:04:06.120]  相反是一些很日常
[00:04:06.120 --> 00:04:10.120]  每一天無時無刻做一些很小很小的事情
[00:04:10.120 --> 00:04:13.480]  我們就會達到所謂的成功
[00:04:13.480 --> 00:04:15.040]  達到那個目標
[00:04:15.040 --> 00:04:18.400]  或者我們追趕著一個目的
[00:04:18.400 --> 00:04:19.560]  怎樣能夠達到呢
[00:04:19.560 --> 00:04:22.320]  無論是一些學業、事業
[00:04:22.320 --> 00:04:24.760]  或者我們人生等等
[00:04:24.760 --> 00:04:27.240]  是一些很細微的東西
[00:04:27.240 --> 00:04:29.840]  以致我們能夠去達到的
[00:04:29.840 --> 00:04:31.320]  所以我看這本書的時候
[00:04:31.320 --> 00:04:36.040]  我就想起裡面有很多的靈感
[00:04:36.040 --> 00:04:40.040]  都是來自Behavioral Psychology
[00:04:40.040 --> 00:04:41.840]  一些行為心理學
[00:04:41.840 --> 00:04:44.040]  行為心理學是做什麼的呢
[00:04:44.040 --> 00:04:48.440]  就是你去觀察和去明白人性是怎樣的
[00:04:48.440 --> 00:04:54.240]  然後你將這些的Insight放進去一個Life Change的Process
[00:04:54.240 --> 00:04:58.800]  一個生命改變的過程裡面
[00:04:58.800 --> 00:05:02.240]  這本書就結集了很多這樣的智慧
[00:05:02.240 --> 00:05:04.840]  我就想起看這本書的時候
[00:05:04.840 --> 00:05:08.280]  聖經裡面的智慧文學
[00:05:08.280 --> 00:05:09.120]  Wisdom Literature
[00:05:09.120 --> 00:05:09.960]  大家記得了
[00:05:09.960 --> 00:05:11.760]  Wisdom Literature在哪裡
[00:05:11.760 --> 00:05:13.120]  在聖經中間
[00:05:13.120 --> 00:05:13.600]  是不是
[00:05:13.600 --> 00:05:15.280]  智慧文學
[00:05:15.280 --> 00:05:18.440]  有幾本書是屬於智慧文學
[00:05:18.440 --> 00:05:21.040]  詩篇裡面有不同的詩歌
[00:05:21.040 --> 00:05:23.440]  《約伯記》
[00:05:23.440 --> 00:05:24.040]  《針研》
[00:05:24.040 --> 00:05:26.000]  《傳道書》等等
[00:05:26.000 --> 00:05:28.400]  《針研》特別是Proverbs
[00:05:28.400 --> 00:05:39.880]  就好像這些所謂行為心理學裡面所觀察到的一些結果
[00:05:39.880 --> 00:05:42.600]  你知道《針研》Proverbs
[00:05:42.600 --> 00:05:45.640]  你看的時候
[00:05:45.640 --> 00:05:47.560]  你想到一個口吻
[00:05:47.560 --> 00:05:48.960]  你get到一個口吻
[00:05:48.960 --> 00:05:50.920]  那個用詞
[00:05:50.920 --> 00:05:54.040]  就是一個爸爸去教他的子女
[00:05:54.040 --> 00:05:56.960]  要做一個有智慧的人
[00:05:56.960 --> 00:05:59.080]  Live a life of wisdom
[00:05:59.080 --> 00:06:02.280]  就是教一個他初出茅廬
[00:06:02.280 --> 00:06:03.640]  沒有什麼經驗
[00:06:03.640 --> 00:06:05.560]  未成熟的一個人
[00:06:05.560 --> 00:06:08.280]  讓他的生命能夠成功
[00:06:08.280 --> 00:06:10.160]  能夠Successful
[00:06:10.160 --> 00:06:14.880]  所以在《針研》裡面說很多一般性的真理
[00:06:14.880 --> 00:06:16.360]  你看《針研》的時候
[00:06:16.360 --> 00:06:17.640]  或者看《智慧文學》
[00:06:17.640 --> 00:06:20.120]  不是在說一些Guarantees
[00:06:20.120 --> 00:06:22.120]  不是在說一些保證
[00:06:22.120 --> 00:06:24.080]  他不是說你這樣做的話
[00:06:24.080 --> 00:06:25.960]  你一定會成功
[00:06:25.960 --> 00:06:31.560]  而是在說人性裡面一些一般性General的principles
[00:06:31.560 --> 00:06:33.480]  大概一般性是這樣的
[00:06:33.480 --> 00:06:34.640]  勤力的話
[00:06:34.640 --> 00:06:38.280]  你就會得到有成績
[00:06:38.280 --> 00:06:39.880]  你懶的話
[00:06:39.880 --> 00:06:43.920]  你就會自己受苦
[00:06:43.920 --> 00:06:47.880]  等等是一些General的真理
[00:06:47.880 --> 00:06:50.280]  General的principles
[00:06:50.280 --> 00:06:52.920]  並且在這些《智慧文學》裡面
[00:06:52.920 --> 00:06:55.560]  是結集了外面
[00:06:55.560 --> 00:06:56.960]  盛經以外
[00:06:56.960 --> 00:07:00.640]  一些的觀察和一些的真理
[00:07:00.640 --> 00:07:02.520]  所以就將它收集了
[00:07:02.520 --> 00:07:06.280]  然後放在上帝的啟示底下
[00:07:06.280 --> 00:07:09.320]  All truth are God's truth
[00:07:09.320 --> 00:07:11.160]  這些東西放在一起
[00:07:11.160 --> 00:07:16.040]  然後就教導我們怎樣去過一個智慧的生活
[00:07:16.040 --> 00:07:17.680]  所以在這個講道裡面
[00:07:17.680 --> 00:07:20.080]  我想做一些integration
[00:07:20.080 --> 00:07:24.160]  做一些的結合
[00:07:24.160 --> 00:07:27.400]  怎樣將這些所謂世界裡面
[00:07:27.400 --> 00:07:29.560]  行為心理學裡面所說的話
[00:07:29.560 --> 00:07:32.040]  或者這本書裡面所說的話
[00:07:32.040 --> 00:07:34.080]  其實不是單單這本
[00:07:34.080 --> 00:07:35.240]  有另一本我也在看
[00:07:35.240 --> 00:07:37.440]  叫做《Much》
[00:07:37.440 --> 00:07:39.360]  也是說類似這些東西
[00:07:39.360 --> 00:07:42.600]  說一個人的本性
[00:07:42.600 --> 00:07:45.120]  或者人的心理等等
[00:07:45.120 --> 00:07:46.880]  明白人的本性
[00:07:46.880 --> 00:07:48.520]  然後怎樣去明白呢
[00:07:48.520 --> 00:07:50.840]  Life change
[00:07:50.840 --> 00:07:52.520]  Atomic wisdom
[00:07:52.520 --> 00:07:54.800]  所以我們就在這兩個星期
[00:07:54.800 --> 00:07:56.240]  我們試一下去看一看
[00:07:56.240 --> 00:07:57.080]  還有留意一下
[00:07:57.080 --> 00:07:58.880]  到底我們所謂新的一年
[00:07:58.880 --> 00:08:01.440]  我們有一些的New Year resolution
[00:08:01.440 --> 00:08:05.240]  一些新年可能要有的目標等等
[00:08:05.240 --> 00:08:07.360]  這些目標定下來之後
[00:08:07.360 --> 00:08:09.600]  到底應該怎樣去想
[00:08:09.600 --> 00:08:10.760]  怎樣達到呢
[00:08:10.760 --> 00:08:12.760]  由A到B
[00:08:12.760 --> 00:08:15.560]  中間有些什麼我們需要留意的
[00:08:15.560 --> 00:08:20.240]  我想在這裡做一些的總結
[00:08:20.240 --> 00:08:21.840]  第一件事
[00:08:21.840 --> 00:08:28.040]  他講到1%的威力
[00:08:28.040 --> 00:08:31.440]  我們想到達成一個目標
[00:08:31.440 --> 00:08:32.520]  例如你新的一年
[00:08:32.520 --> 00:08:35.080]  你想減肥
[00:08:35.080 --> 00:08:37.880]  你想減多少磅
[00:08:37.880 --> 00:08:39.760]  10磅好嗎
[00:08:39.760 --> 00:08:41.320]  10磅好像太多了
[00:08:41.320 --> 00:08:43.920]  好 3磅吧
[00:08:43.920 --> 00:08:46.920]  平時吃叉燒都吃3磅
[00:08:46.920 --> 00:08:48.280]  3磅
[00:08:48.280 --> 00:08:49.560]  計算你3磅
[00:08:49.560 --> 00:08:51.280]  我們以為很多時候
[00:08:51.280 --> 00:08:53.320]  成功地達到那個目標的時候
[00:08:53.320 --> 00:08:56.080]  我們就要用很大很大的氣力
[00:08:56.080 --> 00:08:59.720]  很多的行動我們才能做到
[00:08:59.720 --> 00:09:01.880]  任何目標我們都是這樣想
[00:09:01.880 --> 00:09:03.840]  但是這裡的智慧告訴我們
[00:09:03.840 --> 00:09:06.200]  是不需要的
[00:09:06.200 --> 00:09:09.120]  我們以為定一個目標
[00:09:09.120 --> 00:09:10.720]  然後定一些預期
[00:09:10.720 --> 00:09:12.560]  並且那些預期是
[00:09:12.560 --> 00:09:14.560]  一些很高的預期
[00:09:14.560 --> 00:09:17.600]  一些很難達到的期望
[00:09:17.600 --> 00:09:22.040]  我們以為這樣才能達到那個目的
[00:09:22.040 --> 00:09:24.480]  這些行為心理學裡面講的
[00:09:24.480 --> 00:09:26.480]  不是這樣
[00:09:26.480 --> 00:09:28.520]  他說真正的改變來自什麼
[00:09:28.520 --> 00:09:32.240]  是一些很小很小很小的改變
[00:09:32.240 --> 00:09:33.760]  是每一天都會做的
[00:09:33.760 --> 00:09:35.760]  是每個人都能做到的
[00:09:35.760 --> 00:09:37.920]  裡面有一個表
[00:09:37.920 --> 00:09:38.880]  你就會看到
[00:09:38.880 --> 00:09:40.200]  一個改變應該是怎樣
[00:09:40.200 --> 00:09:42.840]  我們經常想著一個成長或改變
[00:09:42.840 --> 00:09:44.560]  達到一個目標
[00:09:44.560 --> 00:09:46.800]  就好像黃色這條線一樣
[00:09:46.800 --> 00:09:50.160]  一定是直線上去的
[00:09:50.160 --> 00:09:51.320]  但是真正來說
[00:09:51.320 --> 00:09:54.240]  一個改變是怎樣發生的
[00:09:54.240 --> 00:09:58.560]  就是曲線上去
[00:09:58.560 --> 00:10:00.400]  你留意開頭那裡
[00:10:00.400 --> 00:10:03.640]  開頭那條線
[00:10:03.640 --> 00:10:08.200]  你一直去做一些事情
[00:10:08.200 --> 00:10:10.800]  在時間裡面一天一天
[00:10:10.800 --> 00:10:14.880]  是不會有明顯的進度的
[00:10:14.880 --> 00:10:16.880]  特別是開頭的時候
[00:10:16.880 --> 00:10:18.760]  這位作者就說
[00:10:18.760 --> 00:10:21.040]  這個就是黃色那個地方
[00:10:21.040 --> 00:10:23.560]  就叫做失望谷
[00:10:23.560 --> 00:10:26.160]  就是Valley of Disappointment
[00:10:26.160 --> 00:10:27.960]  如果你想減肥
[00:10:27.960 --> 00:10:30.280]  想每天做運動
[00:10:30.280 --> 00:10:32.080]  你做著做著
[00:10:32.080 --> 00:10:34.760]  做了一個星期有沒有效果
[00:10:34.760 --> 00:10:36.480]  沒有效果的
[00:10:36.480 --> 00:10:37.600]  沒有效果
[00:10:37.600 --> 00:10:39.800]  你就想著有效果
[00:10:39.800 --> 00:10:42.080]  你就很容易會放棄
[00:10:42.080 --> 00:10:44.480]  但是他說如果你一直做
[00:10:44.480 --> 00:10:47.960]  如果你過了這個所謂失望谷
[00:10:47.960 --> 00:10:53.320]  你才會看到有很大很大的改變
[00:10:53.320 --> 00:10:59.480]  這個給我們一些益處
[00:10:59.480 --> 00:11:01.160]  讓我們想到
[00:11:01.160 --> 00:11:03.400]  我這樣熬過之後
[00:11:03.400 --> 00:11:05.520]  小小的事情做了之後
[00:11:05.520 --> 00:11:12.160]  然後我們的改進就會突飛猛進
[00:11:12.160 --> 00:11:15.280]  所以他說如果你每一天
[00:11:15.280 --> 00:11:19.880]  你做一個百分比的改進
[00:11:19.880 --> 00:11:21.640]  你計算一下365天
[00:11:21.640 --> 00:11:23.800]  2024年
[00:11:23.800 --> 00:11:27.000]  你所得到的改進的程度
[00:11:27.000 --> 00:11:29.320]  就是37倍
[00:11:29.320 --> 00:11:30.880]  37倍就想一下
[00:11:30.880 --> 00:11:33.200]  剛才你想減肥減多少磅
[00:11:33.200 --> 00:11:35.760]  3磅是吧
[00:11:35.760 --> 00:11:40.280]  如果要拿到37倍的效益
[00:11:40.280 --> 00:11:42.840]  你會減到多少磅
[00:11:42.840 --> 00:11:44.800]  30磅一次
[00:11:44.800 --> 00:11:46.640]  開心
[00:11:46.640 --> 00:11:49.320]  但是如果你每一天
[00:11:49.320 --> 00:11:50.840]  你不做任何事情
[00:11:50.840 --> 00:11:56.440]  或者你仍然活在壞的習慣裡面
[00:11:56.440 --> 00:11:59.080]  你1%的改進
[00:11:59.080 --> 00:12:00.640]  計算一下365天
[00:12:00.640 --> 00:12:03.360]  你所收益到的改變
[00:12:03.360 --> 00:12:05.640]  就是幾乎零
[00:12:05.640 --> 00:12:09.600]  所以這裡很能鼓勵你
[00:12:09.600 --> 00:12:13.080]  只要1%的改變
[00:12:13.080 --> 00:12:16.880]  你365天之後
[00:12:16.880 --> 00:12:19.320]  你所收益到的效果
[00:12:19.320 --> 00:12:23.480]  就是37倍
[00:12:23.480 --> 00:12:25.160]  很好是吧
[00:12:25.160 --> 00:12:27.640]  所以如果你想達到什麼目標
[00:12:27.640 --> 00:12:30.280]  比如關係上的目標
[00:12:30.280 --> 00:12:33.240]  婚姻關係 家庭關係 朋友關係等等
[00:12:33.240 --> 00:12:34.440]  事業上
[00:12:34.440 --> 00:12:36.920]  或者一些生命裡面的技巧
[00:12:36.920 --> 00:12:39.440]  一些技巧你要學的
[00:12:39.440 --> 00:12:40.920]  或者情緒的健康
[00:12:40.920 --> 00:12:43.280]  屬靈的健康等等
[00:12:43.280 --> 00:12:45.480]  你想一下如果1%每一天
[00:12:45.480 --> 00:12:49.520]  你所最後得到的收益
[00:12:49.520 --> 00:12:52.200]  其實就是37倍
[00:12:52.200 --> 00:12:55.360]  所以不要小看那個1%
[00:12:55.360 --> 00:12:58.760]  特別開始那段時間
[00:12:58.760 --> 00:13:00.680]  其實《針研》也是這樣說
[00:13:00.680 --> 00:13:02.880]  《針研》一章第七節
[00:13:02.880 --> 00:13:03.480]  那裡說
[00:13:03.480 --> 00:13:06.640]  敬威爺說是知識的開端
[00:13:06.640 --> 00:13:11.960]  慾望人就是藐視智慧和憤悔
[00:13:11.960 --> 00:13:12.920]  敬威爺說
[00:13:12.920 --> 00:13:14.920]  The fear of the Lord
[00:13:14.920 --> 00:13:19.280]  就是知識的beginning
[00:13:19.280 --> 00:13:21.960]  是開始
[00:13:21.960 --> 00:13:24.000]  起始
[00:13:24.000 --> 00:13:27.880]  那個好像一些很細微的東西
[00:13:27.880 --> 00:13:30.480]  或者很基本的東西
[00:13:30.480 --> 00:13:32.280]  好像是看不到的
[00:13:32.280 --> 00:13:36.080]  但是你在那個起始的時候
[00:13:36.080 --> 00:13:41.080]  敬威爺說你和上帝有一個正確的關係
[00:13:41.080 --> 00:13:42.880]  由這裡起始的時候
[00:13:42.880 --> 00:13:44.200]  你又忍耐
[00:13:44.200 --> 00:13:46.160]  過了那個valley的時候
[00:13:46.160 --> 00:13:47.040]  你就發現
[00:13:47.040 --> 00:13:49.240]  咦 我的生命裡面的智慧
[00:13:49.240 --> 00:13:52.160]  就越來越累積
[00:13:52.160 --> 00:13:55.280]  生命的改變是應該這樣的
[00:13:55.280 --> 00:13:57.680]  任何一個關係的維繫
[00:13:57.680 --> 00:14:00.280]  或者生活裡面的經營
[00:14:00.280 --> 00:14:03.160]  其實都是小小開始
[00:14:03.160 --> 00:14:05.320]  還有在那個起始裡面
[00:14:05.320 --> 00:14:08.520]  你去留心的
[00:14:08.520 --> 00:14:14.040]  在我中間有一些couple 夫妻
[00:14:14.040 --> 00:14:17.720]  跟我做過一些婚前輔導的時候
[00:14:17.720 --> 00:14:19.960]  你記得我婚前輔導嗎
[00:14:19.960 --> 00:14:21.400]  我有十堂
[00:14:21.400 --> 00:14:23.680]  最後一堂我們說什麼呢
[00:14:23.680 --> 00:14:27.480]  最後一堂我講一本書叫做《Love List》
[00:14:27.480 --> 00:14:31.320]  《Love List》這本書是我和太太十週年紀念的時候
[00:14:31.320 --> 00:14:33.360]  我們度假了
[00:14:33.360 --> 00:14:34.560]  我們那幾天度假的時候
[00:14:34.560 --> 00:14:35.320]  我們就看書
[00:14:35.320 --> 00:14:37.480]  是不是很浪漫
[00:14:37.480 --> 00:14:39.120]  我們看書很薄的
[00:14:39.120 --> 00:14:41.800]  我們看了那本書 很薄
[00:14:41.800 --> 00:14:43.600]  叫做《Love List》
[00:14:43.600 --> 00:14:45.000]  《Love List》講什麼呢
[00:14:45.000 --> 00:14:47.560]  它說怎樣去維繫到
[00:14:47.560 --> 00:14:52.120]  或者經營到一個美滿的關係
[00:14:52.120 --> 00:14:54.480]  我們就以為一個美滿的關係
[00:14:54.480 --> 00:14:55.720]  可能和我沒有什麼關係
[00:14:55.720 --> 00:14:57.520]  因為太遙遠的事
[00:14:57.520 --> 00:14:59.920]  和太高的預期
[00:14:59.920 --> 00:15:01.520]  或者我們覺得這個美滿的關係
[00:15:01.520 --> 00:15:04.720]  一定要很多很多的能量放進去
[00:15:04.720 --> 00:15:07.120]  input進去才可以做得到
[00:15:07.120 --> 00:15:08.000]  但是那本書很奇怪
[00:15:08.000 --> 00:15:09.720]  它不是這樣講的
[00:15:09.720 --> 00:15:11.320]  它說不是的
[00:15:11.320 --> 00:15:12.800]  它說一個美滿的關係
[00:15:12.800 --> 00:15:14.440]  只需要做些什麼呢
[00:15:14.440 --> 00:15:18.040]  它就說有一個love list
[00:15:18.040 --> 00:15:21.040]  每一天你做兩件事
[00:15:21.040 --> 00:15:24.240]  然後它說每個禮拜你做兩件事
[00:15:24.240 --> 00:15:26.320]  每半年你做兩件事
[00:15:26.320 --> 00:15:27.520]  每一年你做兩件事
[00:15:27.520 --> 00:15:30.320]  其實加起來只有八件事
[00:15:30.320 --> 00:15:31.920]  很容易吧
[00:15:31.920 --> 00:15:33.720]  它說每一天要做些什麼呢
[00:15:33.720 --> 00:15:38.120]  它說take time to touch
[00:15:38.120 --> 00:15:41.640]  觸摸一下大家
[00:15:41.640 --> 00:15:42.320]  夫婦之間
[00:15:42.320 --> 00:15:43.640]  我說搞錯了
[00:15:43.640 --> 00:15:45.840]  這麼簡單
[00:15:45.840 --> 00:15:47.720]  就是這麼簡單
[00:15:47.720 --> 00:15:50.240]  就算是一分鐘也好
[00:15:50.240 --> 00:15:52.520]  你試一下去碰一碰對方
[00:15:52.520 --> 00:15:55.120]  我家裡喜歡拍拍他的頭
[00:15:55.120 --> 00:15:57.720]  所以我每一天定時定候
[00:15:57.720 --> 00:16:01.120]  我就像小狗一樣拍拍他
[00:16:01.120 --> 00:16:02.320]  他在洗碗也好
[00:16:02.320 --> 00:16:03.720]  他在摺衣服也好
[00:16:03.720 --> 00:16:05.920]  我去拍拍他
[00:16:05.920 --> 00:16:06.600]  這樣就搞定了
[00:16:06.600 --> 00:16:08.320]  我做完了
[00:16:08.320 --> 00:16:10.600]  take time to touch
[00:16:10.600 --> 00:16:12.720]  然後就是find something that
[00:16:12.720 --> 00:16:16.320]  makes you both laugh
[00:16:16.320 --> 00:16:17.320]  是不是
[00:16:17.320 --> 00:16:19.520]  在電話裡看到什麼好笑
[00:16:19.520 --> 00:16:20.320]  讓他笑一下
[00:16:20.320 --> 00:16:20.920]  他不笑也好
[00:16:20.920 --> 00:16:24.120]  我也笑一下
[00:16:24.120 --> 00:16:26.120]  容易嗎
[00:16:26.120 --> 00:16:28.120]  其實兩分鐘就做完了
[00:16:28.120 --> 00:16:30.720]  但它說你每一天這樣做
[00:16:30.720 --> 00:16:34.920]  這就成為你關係維繫的基本
[00:16:34.920 --> 00:16:37.320]  絕對不是難的
[00:16:37.320 --> 00:16:40.520]  但我們肯去做一些tiny changes
[00:16:40.520 --> 00:16:45.120]  1%就已經足夠
[00:16:45.120 --> 00:16:46.520]  我記得跟弟兄姊妹說過
[00:16:46.520 --> 00:16:48.720]  在今年年中的時候
[00:16:48.720 --> 00:16:50.120]  因為我現在正在進修
[00:16:50.120 --> 00:16:53.520]  有一堂最難的
[00:16:53.520 --> 00:16:55.920]  就是advanced Hebrew grammar
[00:16:55.920 --> 00:17:00.120]  即是進階的聖經希伯來文的文法
[00:17:00.120 --> 00:17:01.320]  那堂是非常難的
[00:17:01.320 --> 00:17:03.520]  我覺得每個人都很辛苦
[00:17:03.520 --> 00:17:05.920]  每個同學都覺得很辛苦
[00:17:05.920 --> 00:17:08.720]  到底一堂這麼難的科目
[00:17:08.720 --> 00:17:10.520]  怎樣去讀呢
[00:17:10.520 --> 00:17:12.120]  因為我們做牧師做了這麼多年
[00:17:12.120 --> 00:17:12.920]  我們都是生手的
[00:17:12.920 --> 00:17:15.320]  那些希伯來文
[00:17:15.320 --> 00:17:19.720]  我們要pass這堂的時候
[00:17:19.720 --> 00:17:22.920]  我們就需要整本舊約聖經
[00:17:22.920 --> 00:17:26.920]  裡面凡是出現過50次以上的字
[00:17:26.920 --> 00:17:28.320]  測驗就是測你
[00:17:28.320 --> 00:17:30.920]  你懂不懂那個字
[00:17:30.920 --> 00:17:34.520]  每逢一個字出現過50次或以上
[00:17:34.520 --> 00:17:37.920]  譬如哈維這個字
[00:17:37.920 --> 00:17:40.520]  Lord這個字
[00:17:40.520 --> 00:17:41.320]  God這個字
[00:17:41.320 --> 00:17:42.320]  Elohim
[00:17:42.320 --> 00:17:44.120]  那你要知道測驗的時候
[00:17:44.320 --> 00:17:50.320]  你就需要寫那個意思出來
[00:17:50.320 --> 00:17:53.320]  那這堂不是50%pass
[00:17:53.320 --> 00:17:55.520]  87%
[00:17:55.520 --> 00:17:58.320]  即是起碼要拿B+
[00:17:58.320 --> 00:17:59.920]  很難
[00:17:59.920 --> 00:18:01.720]  那我就決定怎樣做呢
[00:18:01.720 --> 00:18:05.120]  我決定那堂未來之前
[00:18:05.120 --> 00:18:06.520]  大概一個多月
[00:18:06.520 --> 00:18:07.720]  其實我都遲了
[00:18:07.720 --> 00:18:08.920]  我其實想著三個月
[00:18:08.920 --> 00:18:11.920]  怎知道拖著拖著變成四、五個星期
[00:18:11.920 --> 00:18:14.520]  在那四、五個星期裡面我做什麼呢
[00:18:14.520 --> 00:18:20.720]  我就不是天天熬夜讀書
[00:18:20.720 --> 00:18:23.520]  我只是每天有空閒的時間
[00:18:23.520 --> 00:18:26.120]  我在電話裡看那本書
[00:18:26.120 --> 00:18:27.520]  那個字典
[00:18:27.520 --> 00:18:29.320]  記一下
[00:18:29.320 --> 00:18:31.720]  或者和家人聊天
[00:18:31.720 --> 00:18:34.720]  當然有些時間是空餘的
