
[00:00:00.000 --> 00:00:03.600]  每次主因報告的時候都這麼生猛
[00:03:38.440 --> 00:03:39.240]  《出亞及記》
[00:03:39.240 --> 00:03:41.720]  我們看一看十屆這段
[00:03:41.720 --> 00:03:44.440]  這麼著名的聖經文件
[00:03:44.440 --> 00:03:50.880]  到底有什麼重大的啟示出來
[00:03:50.880 --> 00:03:51.920]  二十章第一節
[00:03:51.920 --> 00:03:53.720]  上帝吩咐這一切話說
[00:03:53.720 --> 00:03:55.640]  我是耶和華你的上帝
[00:03:55.640 --> 00:04:00.320]  曾將你從埃及地遺牢之家領出來
[00:04:00.320 --> 00:04:01.680]  除了我以外
[00:04:01.680 --> 00:04:03.760]  你不可有別的神
[00:04:03.760 --> 00:04:05.280]  不可自己雕刻偶像
[00:04:05.280 --> 00:04:06.800]  也不可做甚麼形象
[00:04:06.800 --> 00:04:08.480]  彷彿上天下地
[00:04:08.480 --> 00:04:10.400]  地底下水中的白雲
[00:04:10.400 --> 00:04:12.480]  不可跪拜那些像
[00:04:12.480 --> 00:04:14.240]  也不可侍奉他們
[00:04:14.240 --> 00:04:15.760]  因為我耶和華你的上帝
[00:04:15.760 --> 00:04:17.720]  是既邪的上帝
[00:04:17.720 --> 00:04:18.880]  恨我的
[00:04:18.880 --> 00:04:20.920]  我必懲罰他們的罪
[00:04:20.920 --> 00:04:23.600]  致父及子直到三、四代
[00:04:23.600 --> 00:04:25.560]  愛我守我誡命的
[00:04:25.560 --> 00:04:28.800]  我必向他施慈愛直到千代
[00:04:28.800 --> 00:04:31.720]  不可妄稱耶和華你上帝的名
[00:04:31.720 --> 00:04:34.000]  因為妄稱耶和華名的
[00:04:34.000 --> 00:04:37.120]  耶和華必不以他為無罪
[00:04:37.120 --> 00:04:38.680]  當紀念安息日
[00:04:38.680 --> 00:04:39.920]  守為聖日
[00:04:39.920 --> 00:04:42.880]  六日要勞碌做你一切的工
[00:04:42.880 --> 00:04:45.640]  但第七日是向耶和華你的上帝
[00:04:45.640 --> 00:04:47.320]  當守的安息日
[00:04:47.320 --> 00:04:48.080]  這一日
[00:04:48.080 --> 00:04:49.960]  你和你的兒女
[00:04:49.960 --> 00:04:52.920]  勞瀑、婢女、生畜
[00:04:52.920 --> 00:04:56.280]  以及你成女寄居的客女
[00:04:56.280 --> 00:04:58.760]  都不可做任何的工
[00:04:58.760 --> 00:05:00.680]  因為六日之內
[00:05:00.680 --> 00:05:02.760]  耶和華做天、地、海
[00:05:02.760 --> 00:05:04.240]  和其中的萬物
[00:05:04.240 --> 00:05:06.080]  第七日就安息了
[00:05:06.080 --> 00:05:08.120]  所以耶和華賜福與安息日
[00:05:08.120 --> 00:05:10.000]  定為聖日
[00:05:10.000 --> 00:05:11.360]  當孝敬父母
[00:05:11.360 --> 00:05:16.560]  使你的日子在耶和華你上帝所賜你的地上得以長久
[00:05:16.560 --> 00:05:17.760]  不可殺人
[00:05:17.760 --> 00:05:18.960]  不可姦淫
[00:05:18.960 --> 00:05:20.120]  不可偷渡
[00:05:20.120 --> 00:05:22.040]  不可做假見證
[00:05:22.040 --> 00:05:23.880]  陷害你的鄰舍
[00:05:23.880 --> 00:05:26.560]  不可貪亂你鄰舍的房屋
[00:05:26.560 --> 00:05:28.760]  不可貪亂你鄰舍的妻子
[00:05:28.760 --> 00:05:31.280]  勞瀑、婢女、牛奴
[00:05:31.280 --> 00:05:33.640]  以及他一切所有的
[00:05:33.640 --> 00:05:35.640]  一口氣讀了十誡
[00:05:35.640 --> 00:05:37.160]  是不是還沒看過
[00:05:37.160 --> 00:05:38.960]  我們經常聽十誡
[00:05:38.960 --> 00:05:41.160]  可能大家沒有看過
[00:05:41.160 --> 00:05:42.480]  《出海及記》二十章
[00:05:42.480 --> 00:05:46.560]  這個是聖經裡面其中兩處講到十誡的地方
[00:05:46.560 --> 00:05:49.160]  第二個地方你有機會回去看
[00:05:49.160 --> 00:05:51.160]  《新命記》第五章
[00:05:51.160 --> 00:05:56.160]  十誡我們看《出海及記》第二十章的時候
[00:05:56.160 --> 00:05:57.640]  我們上次提過
[00:05:57.640 --> 00:06:00.240]  所謂十誡其實不是一個最好的翻譯
[00:06:00.240 --> 00:06:03.520]  因為聖經本身沒有用所謂誡命
[00:06:03.520 --> 00:06:04.520]  Commandments
[00:06:04.520 --> 00:06:06.640]  來形容這十句話
[00:06:06.640 --> 00:06:08.480]  事實上它就是用十句話
[00:06:08.480 --> 00:06:10.080]  Ten words 或者Declare
[00:06:10.080 --> 00:06:11.280]  十句的原則
[00:06:11.280 --> 00:06:14.920]  有一點像今天我們美國有的憲法
[00:06:14.920 --> 00:06:16.080]  怎樣做一個美國人
[00:06:16.080 --> 00:06:17.520]  聽一聽憲法
[00:06:17.520 --> 00:06:19.760]  活出憲法或者形容憲法
[00:06:19.760 --> 00:06:21.040]  想一想憲法
[00:06:21.040 --> 00:06:24.320]  讓憲法來支配我們的生活
[00:06:24.320 --> 00:06:25.440]  或者影響我們的生活
[00:06:25.440 --> 00:06:27.960]  以至我們的生活像一個美國人
[00:06:27.960 --> 00:06:29.760]  這個就是Constitution的意思
[00:06:29.760 --> 00:06:32.440]  不是一些很細節的東西
[00:06:32.440 --> 00:06:33.840]  一些大的原則
[00:06:33.840 --> 00:06:36.520]  一些所謂意識
[00:06:36.520 --> 00:06:41.240]  一些英文叫做Moral Vision
[00:06:41.240 --> 00:06:44.080]  就是一個道德上的願景
[00:06:44.080 --> 00:06:45.120]  以至一個國度
[00:06:45.120 --> 00:06:47.920]  能夠像一個國民
[00:06:47.920 --> 00:06:51.200]  一個美國的國民就是一個這樣的願景
[00:06:51.200 --> 00:06:53.560]  講Liberty 講自由等等
[00:06:53.560 --> 00:06:55.440]  在十誡就是告訴我們
[00:06:55.440 --> 00:06:57.760]  上帝的國度 上帝的子民
[00:06:57.760 --> 00:06:59.360]  應該有什麼大原則
[00:06:59.360 --> 00:07:03.040]  這些大原則能夠幫助我們記了之後
[00:07:03.040 --> 00:07:05.880]  然後在我們生活裡面來形容出來
[00:07:05.880 --> 00:07:07.760]  上次我們講了三界
[00:07:07.760 --> 00:07:09.080]  這次第四界
[00:07:09.080 --> 00:07:12.000]  就是當守安息日的界名
[00:07:12.000 --> 00:07:15.320]  你記得以色列人從哪裡出來
[00:07:15.320 --> 00:07:16.920]  他們是埃及出來的
[00:07:16.920 --> 00:07:20.560]  在埃及有幾百年他們是做奴隸的
[00:07:20.560 --> 00:07:22.080]  我們今天所知
[00:07:22.080 --> 00:07:23.960]  古代埃及的時候
[00:07:23.960 --> 00:07:26.680]  他們的勞工的法例
[00:07:26.680 --> 00:07:29.080]  或者勞工的作息時間
[00:07:29.080 --> 00:07:29.600]  是怎樣的
[00:07:29.600 --> 00:07:31.400]  他們的Work Schedule是怎樣的
[00:07:31.400 --> 00:07:36.000]  他們的所謂的Work Week
[00:07:36.000 --> 00:07:37.400]  是十天的
[00:07:37.400 --> 00:07:39.400]  做十天就休一天
[00:07:39.400 --> 00:07:41.200]  做十天就休一天
[00:07:41.200 --> 00:07:44.000]  做十天就休一天
[00:07:44.000 --> 00:07:46.120]  所以你看到這個界名出來的時候
[00:07:46.120 --> 00:07:47.400]  他們出了埃及
[00:07:47.400 --> 00:07:48.800]  上帝頒佈這個界名
[00:07:48.800 --> 00:07:50.320]  他們說做幾天
[00:07:50.320 --> 00:07:53.000]  做六天就休一天
[00:07:53.000 --> 00:07:54.360]  是不是很好
[00:07:54.360 --> 00:07:55.320]  如果你這樣看
[00:07:55.320 --> 00:07:57.560]  用第一代的讀者來看
[00:07:57.560 --> 00:07:58.680]  用第一代的讀者
[00:07:58.680 --> 00:08:02.080]  他們剛剛出了埃及的那班以色列人
[00:08:02.080 --> 00:08:03.480]  其實都不可以叫做以色列人
[00:08:03.480 --> 00:08:05.880]  因為他們全部都是Made in Egypt
[00:08:05.880 --> 00:08:07.680]  因為他們出來的時候
[00:08:07.680 --> 00:08:09.880]  100%他們就是埃及人
[00:08:09.880 --> 00:08:12.080]  因為他們受埃及的人文化
[00:08:12.080 --> 00:08:13.080]  受埃及的社會
[00:08:13.080 --> 00:08:16.880]  受埃及的所有的東西來影響
[00:08:16.880 --> 00:08:19.280]  一個埃及人出了埃及
[00:08:19.280 --> 00:08:21.880]  然後上帝在西乃山告訴他們
[00:08:21.880 --> 00:08:24.480]  我現在給你一些新的憲法
[00:08:24.480 --> 00:08:25.680]  你做一個新的子民
[00:08:25.680 --> 00:08:27.080]  有一個新的Identity
[00:08:27.080 --> 00:08:28.480]  你不再是埃及人了
[00:08:28.480 --> 00:08:32.080]  就是上帝約之下的子民
[00:08:32.080 --> 00:08:33.680]  然後第四屆告訴他們
[00:08:33.680 --> 00:08:35.080]  你們守安息日
[00:08:35.080 --> 00:08:37.480]  因為我的國民
[00:08:37.480 --> 00:08:39.480]  我們的操作
[00:08:39.480 --> 00:08:43.480]  或者我們的日常時間的運作
[00:08:43.480 --> 00:08:45.480]  是跟你以前的埃及是不同的
[00:08:45.480 --> 00:08:47.280]  以前是十天放一天
[00:08:47.280 --> 00:08:49.480]  現在是六天就放一天
[00:08:49.480 --> 00:08:52.280]  六天你要工作
[00:08:52.280 --> 00:08:54.880]  然後第七天你就去休息了
[00:08:54.880 --> 00:08:55.880]  是不是很好
[00:08:55.880 --> 00:08:58.480]  這個其實你用第一代的讀者來看
[00:08:58.480 --> 00:09:02.880]  是非常人道的誡命
[00:09:02.880 --> 00:09:04.880]  是知道人是需要作息
[00:09:04.880 --> 00:09:06.280]  六天放一天好不好
[00:09:06.280 --> 00:09:08.680]  還是十天放一天
[00:09:08.680 --> 00:09:09.880]  我知道大家的工作
[00:09:09.880 --> 00:09:12.080]  可能是十天放一天的
[00:09:12.080 --> 00:09:12.680]  十天放一天
[00:09:12.680 --> 00:09:16.280]  十天都不可以放假
[00:09:16.280 --> 00:09:17.480]  但是你要知道
[00:09:17.480 --> 00:09:21.280]  那個誡命本身是告訴以色人
[00:09:21.280 --> 00:09:25.080]  現在你們作息的方法是不同的
[00:09:25.080 --> 00:09:26.080]  埃及以前是這樣
[00:09:26.080 --> 00:09:26.880]  現在不是這樣
[00:09:26.880 --> 00:09:30.480]  因為上帝是體恤創造界
[00:09:30.480 --> 00:09:31.680]  包括人類
[00:09:31.680 --> 00:09:33.680]  包括甚至什麼
[00:09:33.680 --> 00:09:35.480]  你看這裡說什麼
[00:09:35.480 --> 00:09:37.680]  接觸的層面
[00:09:37.680 --> 00:09:44.080]  是整個創造界裡面的七個不同的層面
[00:09:44.080 --> 00:09:47.680]  誰要守安息日來到敬拜
[00:09:47.680 --> 00:09:49.480]  第一是你
[00:09:49.480 --> 00:09:51.480]  第二是什麼
[00:09:51.480 --> 00:09:53.280]  你的兒子
[00:09:53.280 --> 00:09:55.280]  但原文是你的兒子
[00:09:55.280 --> 00:09:56.880]  然後女兒
[00:09:56.880 --> 00:09:58.680]  應該是你的女兒
[00:09:58.680 --> 00:10:00.280]  然後奴僕
[00:10:00.280 --> 00:10:04.280]  你的工人
[00:10:04.280 --> 00:10:06.080]  然後婢女
[00:10:06.080 --> 00:10:08.280]  你的婢女
[00:10:08.280 --> 00:10:10.480]  還有生畜
[00:10:10.480 --> 00:10:11.880]  你那種生畜
[00:10:11.880 --> 00:10:14.880]  或者你那群生畜
[00:10:14.880 --> 00:10:16.080]  然後還有什麼
[00:10:16.080 --> 00:10:21.080]  里城裡面的你的客女
[00:10:21.080 --> 00:10:23.080]  那些是屬於你的東西
[00:10:23.080 --> 00:10:24.480]  上帝讓你管
[00:10:24.480 --> 00:10:26.680]  但你管的方法
[00:10:26.680 --> 00:10:32.280]  是和上帝工作和作息的時間是一樣的
[00:10:32.280 --> 00:10:33.880]  所以他就解釋了
[00:10:33.880 --> 00:10:36.280]  上帝是這樣做事的
[00:10:36.280 --> 00:10:38.080]  你記得六日創造
[00:10:38.080 --> 00:10:39.280]  用一個這樣的方法
[00:10:39.280 --> 00:10:41.880]  展示出來上帝創立整個宇宙
[00:10:41.880 --> 00:10:44.880]  然後第七日創世的第二章
[00:10:44.880 --> 00:10:46.080]  休息
[00:10:46.080 --> 00:10:48.880]  上帝安息
[00:10:48.880 --> 00:10:49.880]  這個誡命很有趣
[00:10:49.880 --> 00:10:52.480]  由第一個誡命到第四個誡命
[00:10:52.480 --> 00:10:56.080]  第一個誡命和時間有關
[00:10:56.080 --> 00:10:58.280]  是和你的行程有關
[00:10:58.280 --> 00:11:00.080]  和你的工作行程
[00:11:00.080 --> 00:11:03.480]  和你的生活行程有關
[00:11:03.480 --> 00:11:05.480]  大家有沒有用Google Calendar
[00:11:05.480 --> 00:11:06.280]  或者寫
[00:11:06.280 --> 00:11:08.880]  有誰還是寫月曆的
[00:11:08.880 --> 00:11:11.680]  每年年初的時候就買一個新的月曆
[00:11:11.680 --> 00:11:13.080]  一定要寫上去的
[00:11:13.080 --> 00:11:14.280]  有沒有
[00:11:14.280 --> 00:11:16.280]  我太太就是這樣
[00:11:16.280 --> 00:11:18.880]  每年她都要買一個新的月曆
[00:11:18.880 --> 00:11:20.480]  所以我們年尾的時候
[00:11:20.480 --> 00:11:23.280]  我就負責買月曆的
[00:11:23.280 --> 00:11:25.280]  因為它一定要貼在那裡
[00:11:25.280 --> 00:11:26.680]  貼在廚房那裡
[00:11:26.680 --> 00:11:29.280]  然後寫在格子上
[00:11:29.280 --> 00:11:30.680]  它是這樣的
[00:11:30.680 --> 00:11:32.480]  你們是不是這樣
[00:11:32.480 --> 00:11:34.080]  所以我年尾的時候就買一個月曆
[00:11:34.080 --> 00:11:36.080]  我就買一個猶太人的月曆
[00:11:36.080 --> 00:11:37.880]  因為有時候方便我讀經
[00:11:37.880 --> 00:11:38.880]  什麼時候是聚鵬節
[00:11:38.880 --> 00:11:39.880]  我自己知道
[00:11:39.880 --> 00:11:44.280]  其實就是和我們農曆的月曆差不多一樣
[00:11:44.280 --> 00:11:46.080]  我們快到正月了
[00:11:46.080 --> 00:11:47.480]  所以最冷的時候
[00:11:47.480 --> 00:11:48.680]  芝加哥最冷的時候
[00:11:48.680 --> 00:11:52.880]  所以我年尾的時候就買一個猶太人的月曆
[00:11:52.880 --> 00:11:56.680]  然後它就會從他們的聚鵬節
[00:11:56.680 --> 00:11:58.280]  就是秋季的時候
[00:11:58.280 --> 00:12:01.080]  直到明年的年底
[00:12:01.080 --> 00:12:02.880]  然後到了八九月我就要想
[00:12:02.880 --> 00:12:04.680]  又要買另一個
[00:12:04.680 --> 00:12:06.480]  無論如何這個的誡明
[00:12:06.480 --> 00:12:12.280]  就是一個時間的守則
[00:12:12.280 --> 00:12:13.880]  或者我們應該這樣想
[00:12:13.880 --> 00:12:16.280]  這個所謂的Constitution
[00:12:16.280 --> 00:12:18.280]  到底有什麼的經文
[00:12:18.280 --> 00:12:20.480]  或者聖經裡面其他地方之後
[00:12:20.480 --> 00:12:23.080]  再去應用這個十誡的時候
[00:12:23.080 --> 00:12:25.080]  它是怎樣應用的呢
[00:12:25.080 --> 00:12:26.280]  我們時間關係
[00:12:26.280 --> 00:12:29.280]  我們不看太多仔細的
[00:12:29.280 --> 00:12:32.280]  不過有所謂安息年的誡明
[00:12:32.280 --> 00:12:34.680]  安息年的誡明是出自這裡
[00:12:34.680 --> 00:12:36.480]  譬如以前是耕種
[00:12:36.480 --> 00:12:38.280]  農耕的社會
[00:12:38.280 --> 00:12:41.680]  他說田地是要耕作六年
[00:12:41.680 --> 00:12:42.880]  六年之後呢
[00:12:42.880 --> 00:12:44.480]  就怎樣
[00:12:44.480 --> 00:12:46.280]  就要休耕一年
[00:12:46.280 --> 00:12:49.680]  那個叫做安息年
[00:12:49.680 --> 00:12:51.080]  Sabbatical year
[00:12:51.080 --> 00:12:53.280]  就是等土地要去休息
[00:12:53.280 --> 00:12:57.080]  我們中間有很多園藝高手
[00:12:57.080 --> 00:12:58.680]  你一味種一味種那些東西
[00:12:58.680 --> 00:13:00.480]  那些泥會怎樣
[00:13:00.480 --> 00:13:02.480]  那些東西會被你用乾的
[00:13:02.480 --> 00:13:04.880]  為什麼那些蔥越來越不綠
[00:13:04.880 --> 00:13:07.280]  我也有一點經驗
[00:13:07.280 --> 00:13:09.280]  不過只是種蔥而已
[00:13:09.280 --> 00:13:11.480]  為什麼種來種去都不出
[00:13:11.480 --> 00:13:13.480]  因為你要fertilize它
[00:13:13.480 --> 00:13:15.280]  你要放肥料等等
[00:13:15.280 --> 00:13:17.280]  讓它休息一下
[00:13:17.280 --> 00:13:19.280]  土地就像我們人一樣
[00:13:19.280 --> 00:13:20.280]  對嗎
[00:13:20.280 --> 00:13:24.280]  只不過西方社會我們泛濫到用一個原則
[00:13:24.280 --> 00:13:25.280]  不說太多了
[00:13:25.280 --> 00:13:27.280]  這個叫creation care
[00:13:27.280 --> 00:13:28.880]  這個下次說
[00:13:28.880 --> 00:13:29.480]  Anyway
[00:13:29.480 --> 00:13:32.480]  這裡就是說你的時間
[00:13:32.480 --> 00:13:35.280]  六天作工有一天是需要給
[00:13:35.280 --> 00:13:38.280]  你去休息
[00:13:38.280 --> 00:13:40.280]  並且去敬拜
[00:13:40.280 --> 00:13:42.680]  工作作息敬拜
[00:13:42.680 --> 00:13:45.680]  原來是和我們作為耶穌基督的門徒有關
[00:13:45.680 --> 00:13:47.680]  你有沒有想過我們上了耶穌之後
[00:13:47.680 --> 00:13:50.680]  是要在時間上有改變的
[00:13:50.680 --> 00:13:52.680]  Yes
[00:13:52.680 --> 00:13:54.680]  在schedule上要有改變
[00:13:54.680 --> 00:13:55.680]  對嗎
[00:13:55.680 --> 00:13:57.680]  這個就是第四屆
[00:13:57.680 --> 00:13:59.680]  好我們快點看下去
[00:13:59.680 --> 00:14:01.680]  第五屆
[00:14:01.680 --> 00:14:04.680]  當孝敬父母洗禮的日子在耶和華
[00:14:04.680 --> 00:14:07.680]  你上帝所賜你的地上得以長久
[00:14:07.680 --> 00:14:08.680]  是中蘇來的
[00:14:08.680 --> 00:14:10.680]  你們應該孝敬父母
[00:14:10.680 --> 00:14:14.680]  以至你整個國民能夠住在上帝的應許之地
[00:14:14.680 --> 00:14:16.680]  你們的日子能夠長久
[00:14:16.680 --> 00:14:17.680]  這裡不是說長命
[00:14:17.680 --> 00:14:20.680]  而是整個民族能夠繼續延伸下去
[00:14:20.680 --> 00:14:22.680]  繼續去生長下去
[00:14:22.680 --> 00:14:24.680]  今天我們當然不同
[00:14:24.680 --> 00:14:25.680]  我們今天通常
[00:14:25.680 --> 00:14:27.680]  譬如子女結婚
[00:14:27.680 --> 00:14:28.680]  他們就走
[00:14:28.680 --> 00:14:30.680]  我們很少幾代同堂
[00:14:30.680 --> 00:14:33.680]  有誰是幾代同堂一起住的
[00:14:33.680 --> 00:14:35.680]  比較少一點
[00:14:35.680 --> 00:14:37.680]  特別在西方西化了的社會
[00:14:37.680 --> 00:14:38.680]  我們建立了新的家庭
[00:14:38.680 --> 00:14:39.680]  然後有新的個體
[00:14:39.680 --> 00:14:41.680]  在近東的社會裏面
[00:14:41.680 --> 00:14:43.680]  或者甚至我們華人傳統的文化裏面
[00:14:43.680 --> 00:14:45.680]  我們都是幾代同堂的
[00:14:45.680 --> 00:14:47.680]  幾代走在一起
[00:14:47.680 --> 00:14:49.680]  這裡的意境就是
[00:14:49.680 --> 00:14:51.680]  這個誡命就是這樣的意境
[00:14:51.680 --> 00:14:53.680]  他說要孝敬你的父母
[00:14:53.680 --> 00:14:57.680]  因為那個人還是有他上一代和他一起住的
[00:14:57.680 --> 00:14:59.680]  當然他下一代有兒女
[00:14:59.680 --> 00:15:01.680]  所以是三代同堂
[00:15:01.680 --> 00:15:04.680]  這個誡命的第一代讀者是三代同堂
[00:15:04.680 --> 00:15:06.680]  這裡說你要孝敬父母
[00:15:06.680 --> 00:15:10.680]  希伯來文很有趣
[00:15:10.680 --> 00:15:12.680]  希伯來文的孝敬這個字
[00:15:12.680 --> 00:15:14.680]  孝敬是說Honor
[00:15:14.680 --> 00:15:16.680]  就是要尊敬他
[00:15:16.680 --> 00:15:18.680]  尊貴給他
[00:15:18.680 --> 00:15:20.680]  其實那個字的意思
[00:15:20.680 --> 00:15:23.680]  是有重量的意思
[00:15:23.680 --> 00:15:25.680]  凡是有價值的東西
[00:15:25.680 --> 00:15:27.680]  就是叫做孝敬或者尊貴他
[00:15:27.680 --> 00:15:29.680]  或者榮耀他
[00:15:29.680 --> 00:15:30.680]  那個字其實是說
[00:15:30.680 --> 00:15:32.680]  Something that is heavy
[00:15:32.680 --> 00:15:34.680]  就好像你拿著背包
[00:15:34.680 --> 00:15:35.680]  拿著行李箱
[00:15:35.680 --> 00:15:37.680]  是有重量的
[00:15:37.680 --> 00:15:39.680]  你需要給他重量
[00:15:39.680 --> 00:15:40.680]  就是這個意思
[00:15:40.680 --> 00:15:44.680]  孝敬他就是給他應該有的重量
[00:15:44.680 --> 00:15:47.680]  給他應該有的尊貴
[00:15:47.680 --> 00:15:49.680]  這裡說的是什麼呢
