
[00:00:00.000 --> 00:00:02.360]  歡迎各位回來
[00:01:53.520 --> 00:01:54.360]  帕弗
[00:01:54.360 --> 00:01:59.560]  當時的帕弗是一個碼頭
[00:01:59.560 --> 00:02:02.680]  那個碼頭會坐船去不同的地方
[00:02:02.680 --> 00:02:04.480]  但現在我們所知道的
[00:02:04.480 --> 00:02:09.240]  就是帕弗通常坐船去南面
[00:02:09.240 --> 00:02:10.720]  看到下面埃及
[00:02:10.720 --> 00:02:12.800]  阿克山大馬
[00:02:12.800 --> 00:02:13.960]  看到嗎?
[00:02:13.960 --> 00:02:16.240]  我們要找回當時第一世紀的文獻
[00:02:16.240 --> 00:02:18.720]  我們知道帕弗是一個什麼樣的碼頭
[00:02:18.720 --> 00:02:20.480]  就應該是向南的
[00:02:20.480 --> 00:02:22.480]  坐船去阿克山大
[00:02:22.480 --> 00:02:24.080]  這個合理
[00:02:24.080 --> 00:02:24.920]  坐船去阿克山大
[00:02:24.920 --> 00:02:25.320]  為什麼呢?
[00:02:25.320 --> 00:02:27.960]  因為阿克山大是當時猶太人其中一個
[00:02:27.960 --> 00:02:32.920]  在地中海世界裏面最大的一個居留的地方
[00:02:32.920 --> 00:02:34.840]  最大的一個群體的地方
[00:02:34.840 --> 00:02:36.400]  所以他們去到帕弗的時候
[00:02:36.400 --> 00:02:37.760]  按道理應該是坐船
[00:02:37.760 --> 00:02:40.760]  截船就下去下面南面
[00:02:40.760 --> 00:02:42.440]  但有些原因
[00:02:42.440 --> 00:02:47.400]  就不是很按照原本那個人的計劃
[00:02:47.400 --> 00:02:48.960]  我在香港來的
[00:02:48.960 --> 00:02:50.520]  香港去某一個碼頭
[00:02:50.520 --> 00:02:53.880]  一定是坐船去某一個地方的
[00:02:53.880 --> 00:02:56.080]  如果去港澳碼頭
[00:02:56.080 --> 00:02:57.600]  當然我講回很多年前
[00:02:57.600 --> 00:02:58.800]  我沒有回香港很多次
[00:02:58.800 --> 00:02:59.720]  很久了
[00:02:59.720 --> 00:03:00.960]  去港澳碼頭的時候
[00:03:00.960 --> 00:03:03.160]  你沒有坐船去長洲的
[00:03:03.160 --> 00:03:04.600]  對不對?
[00:03:04.600 --> 00:03:05.680]  但偏偏
[00:03:05.680 --> 00:03:09.080]  你應該是去澳門的
[00:03:09.080 --> 00:03:10.840]  但你有一艘船
[00:03:10.840 --> 00:03:12.800]  就去了長洲
[00:03:12.800 --> 00:03:14.240]  就是這樣的情況
[00:03:14.240 --> 00:03:16.440]  帕弗應該是向南的
[00:03:16.440 --> 00:03:18.560]  但他們坐了船
[00:03:18.560 --> 00:03:21.280]  就上了去別加
[00:03:21.280 --> 00:03:23.680]  然後在龐非尼亞等等的地方
[00:03:23.680 --> 00:03:25.880]  上面也有另外一個安提阿
[00:03:25.880 --> 00:03:27.640]  特比等等的地方
[00:03:27.640 --> 00:03:28.600]  然後傳福音之後
[00:03:28.600 --> 00:03:32.200]  他們就回到耶路撒冷
[00:03:32.200 --> 00:03:36.240]  這個是第一次保羅的宣教旅程
[00:03:36.240 --> 00:03:40.160]  在《少林傳》裏面有三次講到
[00:03:40.160 --> 00:03:42.000]  保羅的宣教旅程
[00:03:42.000 --> 00:03:44.360]  上一次我們提了這個宣教旅程
[00:03:44.360 --> 00:03:47.360]  這次我們提第二個宣教旅程
[00:03:47.360 --> 00:03:50.200]  第二個宣教旅程發生了什麼事呢?
[00:03:50.200 --> 00:03:52.600]  又好像有一些不像人預期
[00:03:52.600 --> 00:03:56.600]  或者不是人控制到的事情是發生的
[00:03:56.600 --> 00:03:57.600]  我們先看經文
[00:03:57.600 --> 00:03:58.680]  在左下角
[00:03:58.680 --> 00:04:01.040]  就將第六節
[00:04:01.040 --> 00:04:04.720]  那天聖靈禁止保羅他們的同工
[00:04:04.720 --> 00:04:07.120]  在亞細亞道港道
[00:04:07.120 --> 00:04:11.480]  他們就經過佛里加
[00:04:11.480 --> 00:04:14.120]  加拉提一帶地方
[00:04:14.120 --> 00:04:17.920]  到了美西亞的邊境
[00:04:17.920 --> 00:04:21.520]  他們想要往彼推尼
[00:04:21.520 --> 00:04:23.480]  耶穌的靈卻不許
[00:04:23.480 --> 00:04:26.200]  他們就越過美西亞
[00:04:26.200 --> 00:04:29.600]  下到特羅亞去
[00:04:29.600 --> 00:04:31.800]  這裡全部字我都看得明白
[00:04:31.800 --> 00:04:34.800]  但是看了之後就不太明白
[00:04:34.800 --> 00:04:36.400]  其實有很多地名在這裏
[00:04:36.400 --> 00:04:37.160]  是不是?
[00:04:37.160 --> 00:04:39.440]  他說聖靈禁止他們在哪裏的港道
[00:04:39.440 --> 00:04:40.680]  亞細亞
[00:04:40.680 --> 00:04:41.840]  亞細亞就是今天的土耳其
[00:04:41.840 --> 00:04:43.920]  大概西面那一塊
[00:04:43.920 --> 00:04:47.000]  禁止了他們在亞細亞
[00:04:47.000 --> 00:04:49.280]  亞細亞道港道
[00:04:49.280 --> 00:04:50.640]  亞細亞道港道
[00:04:50.640 --> 00:04:52.520]  亞細亞當時是一個省
[00:04:52.520 --> 00:04:54.360]  那他們怎麼辦?
[00:04:54.360 --> 00:04:56.320]  他們就經過什麼地方?
[00:04:56.320 --> 00:04:59.320]  佛里加和加拉提
[00:04:59.320 --> 00:05:00.760]  看到嗎?
[00:05:00.760 --> 00:05:02.960]  他們就屈了上去
[00:05:02.960 --> 00:05:05.200]  去不了亞細亞
[00:05:05.200 --> 00:05:07.560]  按道理
[00:05:07.560 --> 00:05:08.960]  那條線應該是
[00:05:08.960 --> 00:05:10.760]  如果按照人的計劃
[00:05:10.760 --> 00:05:13.800]  他們應該是直去爾佛索的
[00:05:13.800 --> 00:05:16.640]  因為爾佛索是一個大都會
[00:05:16.640 --> 00:05:17.840]  是今天的土耳其
[00:05:17.840 --> 00:05:20.320]  當時的所謂小亞細亞
[00:05:20.320 --> 00:05:21.920]  亞細亞整個
[00:05:21.920 --> 00:05:23.200]  那個最大最大的城市
[00:05:23.200 --> 00:05:26.960]  按照保羅的理念或者他的做法
[00:05:26.960 --> 00:05:28.920]  通常是先去一些大的城市
[00:05:28.920 --> 00:05:29.840]  大的都會
[00:05:29.840 --> 00:05:30.960]  但是他在這裏說什麼?
[00:05:30.960 --> 00:05:32.000]  他說
[00:05:32.000 --> 00:05:33.880]  聖靈禁止他們在亞細亞港道
[00:05:33.880 --> 00:05:36.480]  所以他們就屈了上去
[00:05:36.480 --> 00:05:42.120]  上到佛里加和美西亞
[00:05:42.120 --> 00:05:44.120]  上到上面
[00:05:44.120 --> 00:05:47.120]  之後發生什麼事?
[00:05:47.120 --> 00:05:49.720]  到了美西亞的邊境的時候
[00:05:49.720 --> 00:05:54.120]  他們就想去到比推尼
[00:05:54.120 --> 00:05:55.600]  看到比推尼嗎?
[00:05:55.600 --> 00:05:57.280]  在北面
[00:05:57.280 --> 00:05:59.240]  即是今天土耳其的北面
[00:05:59.240 --> 00:06:01.120]  Bamphilia
[00:06:01.120 --> 00:06:02.040]  想上去
[00:06:02.040 --> 00:06:03.000]  但是怎樣?
[00:06:03.000 --> 00:06:04.520]  耶穌的靈卻不許
[00:06:04.520 --> 00:06:07.440]  即是聖靈卻不許他們
[00:06:07.440 --> 00:06:09.800]  於是他們就上不到北面
[00:06:09.800 --> 00:06:11.200]  他們就下來
[00:06:11.200 --> 00:06:13.600]  就好像被迫一樣
[00:06:13.600 --> 00:06:15.560]  他們就要經過美西亞
[00:06:15.560 --> 00:06:20.240]  即是今天土耳其左上角的省份
[00:06:20.240 --> 00:06:24.000]  他們被迫要經過美西亞
[00:06:24.000 --> 00:06:29.360]  然後就下去一個地方叫做特羅亞
[00:06:29.360 --> 00:06:30.600]  看到嗎?
[00:06:30.600 --> 00:06:32.080]  看到特羅亞
[00:06:32.080 --> 00:06:34.120]  特羅亞又是一些大的海港
[00:06:34.120 --> 00:06:35.680]  即是好像香港
[00:06:35.680 --> 00:06:37.640]  新加坡等等
[00:06:37.640 --> 00:06:41.600]  迫他們走到特羅亞的地方
[00:06:41.600 --> 00:06:47.880]  這就是大概經文頭三節所交代的六七八節
[00:06:47.880 --> 00:06:48.720]  發生什麼事呢?
[00:06:48.720 --> 00:06:50.480]  他們本身有一個計劃A
[00:06:50.480 --> 00:06:54.040]  計劃A當然是去當時土耳其的南面
[00:06:54.040 --> 00:06:57.800]  去伊弗所、龐菲尼亞、亞細亞等地方
[00:06:57.800 --> 00:06:59.520]  這是他們的計劃A
[00:06:59.520 --> 00:07:00.480]  但是發生什麼事?
[00:07:00.480 --> 00:07:02.200]  是聖靈禁止他們
[00:07:02.200 --> 00:07:05.480]  可能原定的計劃是真的想去伊弗所
[00:07:05.480 --> 00:07:10.120]  因為那裡是最大的工場
[00:07:10.120 --> 00:07:16.040]  所以去那裡宣教、傳福音應該是最有利的
[00:07:16.040 --> 00:07:17.920]  但是誰知道神的靈
[00:07:17.920 --> 00:07:19.920]  神就不讓他們去
[00:07:19.920 --> 00:07:21.600]  然後他們就有計劃B
[00:07:21.600 --> 00:07:25.360]  計劃B簡單來說就是向北面
[00:07:25.360 --> 00:07:26.840]  他們想往北面
[00:07:26.840 --> 00:07:29.360]  從來沒有想過要往西面
[00:07:29.360 --> 00:07:32.920]  但是當他們計劃B想向北面給他們的時候
[00:07:32.920 --> 00:07:35.040]  聖靈又禁止他們
[00:07:35.040 --> 00:07:37.520]  所以就路路不通
[00:07:37.520 --> 00:07:40.880]  然後就被迫去了西面
[00:07:40.880 --> 00:07:42.880]  去了楚沃斯
[00:07:42.880 --> 00:07:45.560]  或者德羅亞的海港
[00:07:45.560 --> 00:07:47.040]  德羅亞的海港我剛才說過
[00:07:47.040 --> 00:07:48.480]  好像香港、新加坡一樣
[00:07:48.480 --> 00:07:55.080]  也是當時歐亞之間大的港口
[00:07:55.080 --> 00:07:57.200]  這個很神奇、很有趣
[00:07:57.200 --> 00:07:58.640]  一個這樣的故事
[00:07:58.640 --> 00:07:59.720]  打開小行傳的時候
[00:07:59.720 --> 00:08:01.320]  我們的感覺就是
[00:08:01.320 --> 00:08:04.320]  第二章五順節
[00:08:04.320 --> 00:08:10.120]  聖靈做的事情是很挖破時代的事情
[00:08:10.120 --> 00:08:12.840]  使使徒可以講方言
[00:08:12.840 --> 00:08:14.800]  使很多人信主
[00:08:14.800 --> 00:08:19.480]  是一種很猛烈的表現
[00:08:19.480 --> 00:08:21.720]  剛剛這個時代開始的時候
[00:08:21.720 --> 00:08:25.520]  天國開始在地上藉著教會來進行
[00:08:25.520 --> 00:08:29.520]  聖靈就像火、水一樣去降臨
[00:08:29.520 --> 00:08:30.360]  然後他們講方言
[00:08:30.360 --> 00:08:32.200]  然後去到不同的地方傳福音
[00:08:32.200 --> 00:08:34.560]  但慢慢在小行傳裡面介紹聖靈
[00:08:34.560 --> 00:08:37.600]  或者去到講出聖靈做的事情的時候
[00:08:37.600 --> 00:08:41.640]  就慢慢好像沉靜了、沉實了
[00:08:41.640 --> 00:08:44.720]  然後做一些事情是比較
[00:08:44.720 --> 00:08:46.560]  好像這個故事一樣
[00:08:46.560 --> 00:08:52.640]  不是很跟人的想法
[00:08:52.640 --> 00:08:54.800]  所以這段經文裡面告訴我們
[00:08:54.800 --> 00:09:01.560]  就是有些事情是他們本身有計劃的
[00:09:01.560 --> 00:09:04.920]  但聖靈的工作令他們做了一些事情
[00:09:04.920 --> 00:09:06.160]  或者改了道
[00:09:06.160 --> 00:09:08.840]  是不像人的預期
[00:09:08.840 --> 00:09:10.800]  去到特羅亞發生什麼事呢
[00:09:10.800 --> 00:09:16.560]  就有一個不似人預期的呼召出來
[00:09:16.560 --> 00:09:19.120]  特羅亞發生什麼事呢
[00:09:19.120 --> 00:09:23.120]  第九節
[00:09:23.120 --> 00:09:24.680]  你記得他們上南面
[00:09:24.680 --> 00:09:25.840]  然後上北面
[00:09:25.840 --> 00:09:27.960]  兩邊都不通
[00:09:27.960 --> 00:09:31.880]  然後他們被迫往西面去了特羅亞
[00:09:31.880 --> 00:09:32.680]  第九節
[00:09:32.680 --> 00:09:34.000]  在特羅亞發生什麼事呢
[00:09:34.000 --> 00:09:35.480]  他們過夜的時候
[00:09:35.480 --> 00:09:38.600]  夜間有異象向保羅顯現
[00:09:38.600 --> 00:09:42.560]  有一個馬其頓人站著求他說
[00:09:42.560 --> 00:09:43.800]  請你過來
[00:09:43.800 --> 00:09:46.640]  到馬其頓來幫助我們
[00:09:46.640 --> 00:09:48.760]  保羅既看見這異象
[00:09:48.760 --> 00:09:53.280]  我們就立即的設法往馬其頓去
[00:09:53.280 --> 00:09:57.840]  認為上帝是呼召我們傳福音及那類的人
[00:09:57.840 --> 00:09:59.560]  馬其頓在哪裡
[00:09:59.560 --> 00:10:01.200]  你找找
[00:10:01.200 --> 00:10:05.640]  馬其頓就在今天希臘的北面
[00:10:05.640 --> 00:10:06.680]  看到嗎
[00:10:06.680 --> 00:10:08.440]  在地圖的北面
[00:10:08.440 --> 00:10:10.320]  好嗎
[00:10:10.320 --> 00:10:12.800]  所以他們在特羅亞的時候
[00:10:12.800 --> 00:10:14.200]  他們就看見這個異象
[00:10:14.200 --> 00:10:17.760]  這個《士多行傳》裡面最有名的一個故事
[00:10:17.760 --> 00:10:19.040]  就是這個故事
[00:10:19.040 --> 00:10:21.240]  就叫做馬其頓的異象
[00:10:21.240 --> 00:10:24.560]  Macedonian Vision
[00:10:24.560 --> 00:10:25.200]  什麼意思呢
[00:10:25.200 --> 00:10:27.360]  就是說他在特羅亞
[00:10:27.360 --> 00:10:28.480]  那個異象裡面就是
[00:10:28.480 --> 00:10:31.080]  他看到對面有一個馬其頓人
[00:10:31.080 --> 00:10:32.280]  Macedonian
[00:10:32.280 --> 00:10:34.120]  來求他
[00:10:34.120 --> 00:10:36.880]  求你過來幫我們行不行
[00:10:36.880 --> 00:10:37.960]  就是看著一個海港
[00:10:37.960 --> 00:10:38.920]  看著對面
[00:10:38.920 --> 00:10:40.520]  就有一個馬其頓人
[00:10:40.520 --> 00:10:42.680]  一個西方所謂歐洲的人
[00:10:42.680 --> 00:10:44.760]  來求他們過去
[00:10:44.760 --> 00:10:46.200]  他們作為東方人
[00:10:46.200 --> 00:10:47.800]  他們是東方人
[00:10:47.800 --> 00:10:49.200]  是從東方過來的
[00:10:49.200 --> 00:10:52.840]  求他過去來幫助他
[00:10:52.840 --> 00:10:56.960]  馬其頓有什麼特別呢
[00:10:56.960 --> 00:10:58.800]  馬其頓有什麼不特別
[00:10:58.800 --> 00:11:00.320]  如果熟知當時的世界的話
[00:11:00.320 --> 00:11:01.520]  那個背景的話
[00:11:01.520 --> 00:11:03.960]  馬其頓是一個很威風的人
[00:11:03.960 --> 00:11:05.280]  為什麼
[00:11:05.280 --> 00:11:07.080]  因為你記得
[00:11:07.080 --> 00:11:09.840]  有一個大將軍
[00:11:09.840 --> 00:11:11.840]  叫做亞歷山大
[00:11:11.840 --> 00:11:14.400]  亞歷山大大概在主前三三三年的時候
[00:11:14.400 --> 00:11:16.040]  他是一個馬其頓人
[00:11:16.040 --> 00:11:21.800]  是一個非常懂得征戰的大將軍
[00:11:21.800 --> 00:11:25.080]  他就帶著他的希臘弟子
[00:11:25.080 --> 00:11:31.160]  往東邊來入侵當時中東的世界
[00:11:31.160 --> 00:11:32.600]  就是波斯帝國
[00:11:32.600 --> 00:11:34.520]  波斯帝國是很厲害
[00:11:34.520 --> 00:11:38.320]  當時是世界的超級力量
[00:11:38.320 --> 00:11:40.680]  波斯貓很大隻
[00:11:40.680 --> 00:11:43.000]  但是這個馬其頓的將軍
[00:11:43.000 --> 00:11:45.080]  亞歷山大
[00:11:45.080 --> 00:11:46.160]  他就帶著他的弟子
[00:11:46.160 --> 00:11:49.800]  跟著這個戰爭由左邊一直打
[00:11:49.800 --> 00:11:53.000]  打了十年之後整個的波斯帝國
[00:11:53.000 --> 00:11:55.080]  就被他吞併了
[00:11:55.080 --> 00:11:58.120]  這個就是馬其頓人做的事情
[00:11:58.120 --> 00:12:01.480]  這個是馬其頓人有的威勢
[00:12:01.480 --> 00:12:03.760]  如果你上過我的課的話
[00:12:03.760 --> 00:12:05.920]  你都知道
[00:12:05.920 --> 00:12:08.800]  有一幅馬賽克圖
[00:12:08.800 --> 00:12:09.680]  是一些模式
[00:12:09.680 --> 00:12:10.560]  在地下的模式
[00:12:10.560 --> 00:12:13.200]  好像現在我們的地氈一樣
[00:12:13.200 --> 00:12:18.880]  他們就將亞歷山大大帝
[00:12:18.880 --> 00:12:20.880]  去到打波斯帝國
[00:12:20.880 --> 00:12:23.440]  當時一個最後的君主
[00:12:23.440 --> 00:12:25.280]  當他攻擊他們的時候
[00:12:25.280 --> 00:12:27.720]  那個威勢你都可以描述出來的
[00:12:27.720 --> 00:12:29.320]  當然那個馬賽克圖
[00:12:29.320 --> 00:12:31.960]  已經是有一些破損的地方
[00:12:31.960 --> 00:12:34.160]  但是你看到亞歷山大在哪
[00:12:34.160 --> 00:12:37.120]  在左邊
[00:12:37.120 --> 00:12:39.240]  然後右邊那個是誰
[00:12:39.240 --> 00:12:41.960]  右邊那個就是波斯王
[00:12:41.960 --> 00:12:44.360]  你看到那個慌忙的樣子
[00:12:44.360 --> 00:12:47.800]  亞歷山大由左邊一直奔前
[00:12:47.800 --> 00:12:49.480]  然後打那邊
[00:12:49.480 --> 00:12:50.880]  那些波斯的弟子
[00:12:50.880 --> 00:12:53.040]  或者波斯的士兵
[00:12:53.040 --> 00:12:55.360]  他們就逃亡
[00:12:55.360 --> 00:12:57.320]  如果你放大一點看一下
[00:12:57.320 --> 00:13:00.400]  這個亞歷山大大帝
[00:13:00.400 --> 00:13:02.680]  是不戴頭盔的
[00:13:02.680 --> 00:13:04.840]  波斯王就戴頭盔
[00:13:04.840 --> 00:13:07.680]  還是像桑加狗一樣走
[00:13:07.680 --> 00:13:10.160]  我們說話都戴頭盔
[00:13:10.160 --> 00:13:12.120]  他不用戴頭盔
[00:13:12.120 --> 00:13:13.760]  他上陣出征的時候
[00:13:13.760 --> 00:13:15.520]  是不需要戴頭盔的
[00:13:15.520 --> 00:13:16.480]  就是一種這樣的威勢
[00:13:16.480 --> 00:13:20.160]  這是馬其頓人的厲害的地方
[00:13:20.160 --> 00:13:22.400]  希臘人厲害的地方
[00:13:22.400 --> 00:13:26.760]  並且因為亞歷山大統治了天下之後
[00:13:26.760 --> 00:13:31.080]  他就將希臘的文明帶到世界各地的地方
[00:13:31.080 --> 00:13:33.800]  是他去傳這個希臘的福音
[00:13:33.800 --> 00:13:34.600]  什麼意思
[00:13:34.600 --> 00:13:37.280]  所有我們今天很多的政治的思想
[00:13:37.280 --> 00:13:38.600]  民主
[00:13:38.600 --> 00:13:40.120]  同盟的概念
[00:13:40.120 --> 00:13:41.160]  哲學
[00:13:41.160 --> 00:13:42.800]  建築等等
[00:13:42.800 --> 00:13:43.880]  語言等等
[00:13:43.880 --> 00:13:47.200]  都是因為這個馬其頓人
[00:13:47.200 --> 00:13:49.360]  因為這個希臘人
[00:13:49.360 --> 00:13:51.560]  而有的貢獻
[00:13:51.560 --> 00:13:53.440]  大家有沒有去downtown那裡開車
[00:13:53.440 --> 00:13:54.680]  之後在downtown開車
[00:13:54.680 --> 00:13:57.120]  看到一些很漂亮的建築
[00:13:57.120 --> 00:13:58.240]  看到嗎
[00:13:58.240 --> 00:14:01.640]  film museum門口的柱子
[00:14:01.640 --> 00:14:02.920]  或者有些doric column
[00:14:02.920 --> 00:14:05.280]  有些corinthian columns
[00:14:05.280 --> 00:14:09.680]  全部都是馬其頓或者希臘出來的
[00:14:09.680 --> 00:14:13.440]  所以是他們去幫整個世界
[00:14:13.440 --> 00:14:16.840]  但是在這個馬其頓的意象裡面
[00:14:16.840 --> 00:14:20.760]  就顛覆了過去
[00:14:20.760 --> 00:14:23.560]  以前就是所謂西方的人
[00:14:23.560 --> 00:14:24.880]  馬其頓希臘的人
[00:14:24.880 --> 00:14:26.560]  來幫所有其他人
[00:14:26.560 --> 00:14:31.520]  現在是一班東方去的小宗教的隊伍
[00:14:31.520 --> 00:14:32.640]  保羅
[00:14:32.640 --> 00:14:34.240]  帶著他們去童宮
[00:14:34.240 --> 00:14:36.080]  在這個意象裡面
[00:14:36.080 --> 00:14:37.080]  反過來
[00:14:37.080 --> 00:14:38.240]  馬其頓人說
[00:14:38.240 --> 00:14:39.960]  你過來幫我
[00:14:39.960 --> 00:14:42.480]  因為我們需要你幫助
[00:14:42.480 --> 00:14:47.640]  結果就是這班由東方而來的基督徒
[00:14:47.640 --> 00:14:50.720]  帶著福音進去歐洲
[00:14:50.720 --> 00:14:51.920]  去幫馬其頓人
[00:14:51.920 --> 00:14:54.440]  甚至其他的地方
[00:14:54.440 --> 00:14:56.720]  這個真的很神奇
[00:14:56.720 --> 00:14:59.280]  從來都是西方人幫東方人
[00:14:59.280 --> 00:15:01.520]  對嗎
[00:15:01.520 --> 00:15:03.280]  但是在意象裡面
[00:15:03.280 --> 00:15:06.560]  是東方人幫西方人
[00:15:06.560 --> 00:15:08.160]  幫什麼
[00:15:08.200 --> 00:15:10.080]  是將福音
[00:15:10.080 --> 00:15:11.440]  將天國
[00:15:11.440 --> 00:15:14.120]  帶到他們中間
[00:15:14.120 --> 00:15:17.440]  最近有一個很出名的英國歷史學家
[00:15:17.440 --> 00:15:19.600]  叫做Tom Holland
[00:15:19.600 --> 00:15:20.160]  Tom Holland
[00:15:20.160 --> 00:15:23.080]  H-O-L-L-A-N-D
[00:15:23.080 --> 00:15:23.960]  Tom Holland
[00:15:23.960 --> 00:15:26.480]  你自己Google一下
[00:15:26.480 --> 00:15:29.320]  不過Tom Holland也是一個演員的名字
[00:15:29.320 --> 00:15:30.680]  所以你沒有搞錯
[00:15:30.680 --> 00:15:32.200]  是一個歷史學家
[00:15:32.200 --> 00:15:33.800]  英國的一個歷史學家
[00:15:33.800 --> 00:15:37.440]  大概是我的年紀
[00:15:37.440 --> 00:15:40.560]  這個人很有名
[00:15:40.560 --> 00:15:44.280]  他寫了好幾個研究的結果
[00:15:44.280 --> 00:15:46.120]  他說西方的文明
[00:15:46.120 --> 00:15:49.240]  是因著什麼而建立的
[00:15:49.240 --> 00:15:53.120]  他說就是因著基督教
[00:15:53.120 --> 00:15:55.000]  基督教的概念
[00:15:55.000 --> 00:15:56.800]  基督教的價值
[00:15:56.800 --> 00:16:02.560]  使得西方文明能夠興起
[00:16:02.560 --> 00:16:04.200]  我們大家都很清楚
[00:16:04.200 --> 00:16:06.480]  歐洲以往
[00:16:06.480 --> 00:16:08.440]  他的文明的興起
[00:16:08.440 --> 00:16:10.280]  歐洲的文化等等
[00:16:10.280 --> 00:16:11.720]  西方人的文化
[00:16:11.720 --> 00:16:12.960]  Tom Holland就說
[00:16:12.960 --> 00:16:16.040]  如果不是因為基督教的緣故
[00:16:16.040 --> 00:16:18.400]  西方是不會崛起的
[00:16:18.400 --> 00:16:20.320]  是因為基督教
[00:16:20.320 --> 00:16:22.640]  lay down了這個foundation
[00:16:22.640 --> 00:16:25.480]  以致Western civilization
[00:16:25.480 --> 00:16:27.920]  能夠去影響世界不同的地方
[00:16:27.920 --> 00:16:31.480]  儘管看一下Tom Holland所說的
[00:16:31.480 --> 00:16:32.720]  我不知道他信了主沒有
[00:16:32.720 --> 00:16:34.720]  好像信了
[00:16:34.720 --> 00:16:37.040]  但他寫這些東西的時候
[00:16:37.040 --> 00:16:42.200]  他是純粹用一個歷史學家的身份來說
[00:16:42.200 --> 00:16:44.640]  這個就是馬其頓的現象
[00:16:44.640 --> 00:16:46.960]  因為你看到這個很短的故事裡面
[00:16:46.960 --> 00:16:49.080]  看到聖靈的工作
[00:16:49.080 --> 00:16:50.840]  或者神所做的事情
[00:16:50.840 --> 00:16:56.200]  很多時候不是我們能夠去掌握的
[00:16:56.200 --> 00:16:58.640]  不是我們能夠去控制的
[00:16:58.640 --> 00:17:00.320]  是真的
[00:17:00.320 --> 00:17:01.160]  在這幾年裡面
[00:17:01.160 --> 00:17:03.760]  我們UV都發生很多事
[00:17:03.760 --> 00:17:05.960]  我預備這個講章的時候
[00:17:05.960 --> 00:17:11.640]  我想起Ken和Alice剛開工的那天
[00:17:11.640 --> 00:17:13.240]  記得嗎
[00:17:13.240 --> 00:17:15.040]  Alice說到的
[00:17:15.040 --> 00:17:17.640]  她說到車子等等的事情
[00:17:17.640 --> 00:17:19.480]  是很溫馨的故事
[00:17:19.480 --> 00:17:20.280]  然後完了之後
[00:17:20.280 --> 00:17:24.200]  沒兩個小時車子就沒了
[00:17:24.200 --> 00:17:27.920]  我自己都覺得很失控
[00:17:27.920 --> 00:17:28.800]  如果你認識我的話
[00:17:28.800 --> 00:17:32.640]  你都知道我是很怕失控的人
[00:17:32.640 --> 00:17:35.840]  我真的很不喜歡那種失控的感覺
[00:17:35.840 --> 00:17:38.320]  每樣事情都覺得應該要讓我掌控得到
[00:17:38.320 --> 00:17:40.320]  我才有那種安全感
