
[00:00:00.000 --> 00:00:03.460]  今日夠約網上行,我們繼續看阿拉罕的故事
[00:06:38.220 --> 00:06:40.820]  但聖經就講得深入很多
[00:06:40.820 --> 00:06:45.820]  不單是講表面上的風俗習慣
[00:06:45.820 --> 00:06:49.620]  而是講到人性的醜陋
[00:06:49.620 --> 00:06:54.820]  夏甲見到自己有新人,就去看低主母
[00:06:54.820 --> 00:06:58.220]  主母又去報復
[00:06:58.220 --> 00:07:02.020]  如果你從來沒有看過聖經或仔細看過的話
[00:07:02.020 --> 00:07:06.020]  你應該會發現,你細讀的時候
[00:07:06.020 --> 00:07:08.220]  就是那種人性真實的一面
[00:07:08.220 --> 00:07:11.620]  很多時候就是在這些故事裡面交代出來
[00:07:11.620 --> 00:07:13.220]  是沒有分析過的
[00:07:13.220 --> 00:07:18.620]  創世紀每一個家庭都是不健全,都是破碎
[00:07:18.620 --> 00:07:21.820]  因為我們每一個都是有血有肉的人
[00:07:21.820 --> 00:07:24.620]  如果你的家庭是不健全
[00:07:24.620 --> 00:07:30.020]  或者你這樣才會更加了解聖經的訊息
[00:07:30.020 --> 00:07:32.020]  聖經的訊息告訴我們
[00:07:32.020 --> 00:07:36.820]  不是因為我們完美,所以神的恩典才會到
[00:07:36.820 --> 00:07:41.620]  正是因為我們破碎,神的恩典又臨到
[00:07:41.620 --> 00:07:44.420]  這就是上帝能力所在
[00:07:44.420 --> 00:07:55.420]  故事繼續發展下去
[00:07:55.420 --> 00:07:59.220]  夏甲這個時候應該是粗生大細,行動很不便
[00:07:59.220 --> 00:08:02.420]  但他要逃亡,他本身是埃及人
[00:08:02.420 --> 00:08:05.620]  所以他應該在南地這個地方
[00:08:05.620 --> 00:08:10.620]  一路沿路回到埃及,這條路叫做樞義之路
[00:08:10.620 --> 00:08:16.220]  經過西乃半島北面的一個礦業叫樞義
[00:08:16.220 --> 00:08:22.220]  一直到埃及一個很出名的溪谷叫做瓦迪圖馬納
[00:08:22.220 --> 00:08:24.220]  他就會回到埃及
[00:08:24.220 --> 00:08:26.220]  創世紀十六章第七節
[00:08:26.220 --> 00:08:27.220]  發生什麼事?
[00:08:27.220 --> 00:08:30.420]  耶和華的使者在礦業的水泉旁邊
[00:08:30.420 --> 00:08:35.820]  就是樞義路上的水旁邊,遇見夏甲
[00:08:35.820 --> 00:08:38.220]  他就問他,到底你在哪裡來?
[00:08:38.220 --> 00:08:40.220]  你要去哪裡?
[00:08:40.220 --> 00:08:47.220]  夏甲回答,我是從我的主母撒萊面前逃跑出來的
[00:08:47.220 --> 00:08:49.220]  耶和華的使者就對他說
[00:08:49.220 --> 00:08:53.220]  你回去,回去主母的那裡,伏在她的手下
[00:08:53.220 --> 00:08:59.220]  可能他的意思是,回去就不要再輕看你的主母
[00:08:59.220 --> 00:09:02.220]  儘管在她的權下繼續生活
[00:09:02.220 --> 00:09:08.220]  神也繼續應許和祝福夏甲和他生的孩子
[00:09:08.220 --> 00:09:11.620]  十一節,耶和華的使者對夏甲說什麼?
[00:09:11.620 --> 00:09:15.220]  他說,漢,你已經壞了人,你要生一個兒子
[00:09:15.220 --> 00:09:19.620]  你要為他起名叫做以實瑪利,Ishmael
[00:09:19.620 --> 00:09:23.220]  以實瑪利的意思是神聽見的意思
[00:09:23.220 --> 00:09:26.620]  所以他解釋,耶和華聽見你的苦情
[00:09:26.620 --> 00:09:28.420]  這個兒子將來會怎樣?
[00:09:28.420 --> 00:09:33.220]  將來他為人必像野狼,他的手要攻打人人的手
[00:09:33.220 --> 00:09:37.220]  也要攻打他,他必住在眾弟兄的東邊
[00:09:37.220 --> 00:09:44.220]  這些描述都是說近東的遊牧民族
[00:09:44.220 --> 00:09:49.220]  說到以實瑪利將來會成為遊牧民族的支派
[00:09:49.220 --> 00:09:54.220]  因此這個井叫做比爾拉海內
[00:09:54.220 --> 00:09:58.820]  比爾是什麼意思?希伯來文是井的意思
[00:09:58.820 --> 00:10:01.020]  拉海就是活著者的意思
[00:10:01.020 --> 00:10:04.220]  內大概是看見、看顧的意思
[00:10:04.220 --> 00:10:10.220]  所以這個井是紀念他和神的相遇
[00:10:10.220 --> 00:10:13.220]  知道上帝是看顧他的
[00:10:13.220 --> 00:10:17.220]  這個地方就在迦底斯和巴列的中間
[00:10:17.220 --> 00:10:20.220]  之後夏甲當然回去了
[00:10:20.220 --> 00:10:22.220]  十五節,如何交代?
[00:10:22.220 --> 00:10:26.220]  夏甲就給亞伯蘭生了一個孩子
[00:10:26.220 --> 00:10:32.220]  亞伯蘭就給夏甲所生的兒子起名叫做以實瑪利
[00:10:32.220 --> 00:10:36.220]  這個起名的動作就代表亞伯蘭在這個時候
[00:10:36.220 --> 00:10:40.220]  就接納以實瑪利作為繼承人
[00:10:40.220 --> 00:10:43.220]  當時神仍然未啟示
[00:10:43.220 --> 00:10:50.220]  未說要從撒萊所生的以實才是真名天子
[00:10:50.220 --> 00:10:53.220]  十六節,亞伯蘭八十六歲的時候
[00:10:53.220 --> 00:10:56.220]  夏甲就為他生了以實瑪利
[00:10:56.220 --> 00:10:58.220]  我們要問一個問題
[00:10:58.220 --> 00:11:01.220]  為什麼要記載一個這樣的故事?
[00:11:01.220 --> 00:11:04.220]  為什麼要記載以實瑪利這個故事?
[00:11:04.220 --> 00:11:07.220]  首先我們要搞清楚
[00:11:07.220 --> 00:11:12.220]  我們作為現代人不要亂用以實瑪利這個故事
[00:11:12.220 --> 00:11:16.220]  以為以實瑪利就是現在的巴勒斯坦人
[00:11:16.220 --> 00:11:18.220]  或者阿拉伯人
[00:11:18.220 --> 00:11:23.220]  他的後裔就是現在我們看到的那些住在中東的人
[00:11:23.220 --> 00:11:26.220]  為什麼呢?因為這個是不合歷史的
[00:11:26.220 --> 00:11:31.220]  到了大概公元前五世紀四世紀的時候
[00:11:31.220 --> 00:11:33.220]  巴比倫帝國、波斯帝國
[00:11:33.220 --> 00:11:38.220]  佔領了日南河東西半島等等的礦業地方的時候
[00:11:38.220 --> 00:11:44.220]  以實瑪利包括以東、摩亞、阿門等等
[00:11:44.220 --> 00:11:46.220]  這些世紀民族
[00:11:46.220 --> 00:11:48.220]  包括這些遊牧民族
[00:11:48.220 --> 00:11:52.220]  其實已經被消失了或者被同化了
[00:11:52.220 --> 00:11:54.220]  在舊約裡面
[00:11:54.220 --> 00:12:00.220]  以實瑪利從來都不是指今天的阿拉伯
[00:12:00.220 --> 00:12:04.220]  阿拉伯這個名字
[00:12:04.220 --> 00:12:06.220]  這個標籤
[00:12:06.220 --> 00:12:10.220]  泛指散居在一個很大的領域
[00:12:10.220 --> 00:12:15.220]  西拉半島、阿拉伯半島
[00:12:15.220 --> 00:12:20.220]  很多遊牧民族都是泛指阿拉伯
[00:12:20.220 --> 00:12:25.220]  這個不是一個單一的一個種族的標籤
[00:12:25.220 --> 00:12:31.220]  因為到了主後七世紀伊斯蘭帝國興起的時候
[00:12:31.220 --> 00:12:34.220]  就夾雜了很多不同的地方
[00:12:34.220 --> 00:12:37.220]  很多不同的語言、宗教、文化
[00:12:37.220 --> 00:12:43.220]  才醞釀了阿拉伯的身份
[00:12:43.220 --> 00:12:47.220]  所以現代伊斯蘭教的一些說法
[00:12:47.220 --> 00:12:51.220]  說穆罕默德是以實瑪利的後人
[00:12:51.220 --> 00:12:53.220]  這是不合乎歷史的
[00:12:53.220 --> 00:12:56.220]  所以這個以實瑪利的故事
[00:12:56.220 --> 00:12:59.220]  就跟今天中東發生什麼事
[00:12:59.220 --> 00:13:03.220]  沒有什麼直接的歷史的關係
[00:13:03.220 --> 00:13:05.220]  我們要記得看聖經
[00:13:05.220 --> 00:13:08.220]  聖經不是直接寫給我們
[00:13:08.220 --> 00:13:10.220]  聖經要明白的時候
[00:13:10.220 --> 00:13:12.220]  首先我們要問
[00:13:12.220 --> 00:13:14.220]  第一代的讀者聽見這個故事的時候
[00:13:14.220 --> 00:13:16.220]  他們會有什麼反應
[00:13:16.220 --> 00:13:19.220]  創世紀成書的時候
[00:13:19.220 --> 00:13:24.220]  最早大概是聯合王國的時候
[00:13:24.220 --> 00:13:28.220]  當時是大衛、所羅門已經在以色列國建立了國家
[00:13:28.220 --> 00:13:30.220]  是太平盛世的時候
[00:13:30.220 --> 00:13:34.220]  四周就有很多不同的民族、不同的國家
[00:13:34.220 --> 00:13:38.220]  創世紀去講這些列祖的故事的時候
[00:13:38.220 --> 00:13:40.220]  其實很多時候就是想回答一個問題
[00:13:40.220 --> 00:13:45.220]  他就說看這些鄰國、民族
[00:13:45.220 --> 00:13:47.220]  這些附近周圍的國家
[00:13:47.220 --> 00:13:50.220]  其實都是我們的遠房親戚
[00:13:50.220 --> 00:13:53.220]  譬如我們看過羅德
[00:13:53.220 --> 00:13:59.220]  羅德的後裔我們知道之後交代的就是摩訶和阿門
[00:13:59.220 --> 00:14:02.220]  以素以東之後所交代的故事
[00:14:02.220 --> 00:14:05.220]  這裡講到以實、瑪利
[00:14:05.220 --> 00:14:08.220]  這些都是神普遍的恩典
[00:14:08.220 --> 00:14:13.220]  就是阿布拉罕的子孫的遠房親戚
[00:14:13.220 --> 00:14:17.220]  以色列國在這個時候已經建了國
[00:14:17.220 --> 00:14:20.220]  在這些鄰國的中間
[00:14:20.220 --> 00:14:21.220]  就要問一個問題
[00:14:21.220 --> 00:14:25.220]  到底以色列神的子民應該有什麼身份
[00:14:25.220 --> 00:14:27.220]  有什麼使命
[00:14:27.220 --> 00:14:31.220]  你記得神呼召阿布拉罕的時候有什麼目的
[00:14:31.220 --> 00:14:33.220]  叫萬國得福
[00:14:33.220 --> 00:14:37.220]  所以神的子民聽見這些列祖的故事的時候
[00:14:37.220 --> 00:14:41.220]  他就要明白怎樣使萬國得福
[00:14:41.220 --> 00:14:43.220]  能夠認識耶和華
[00:14:43.220 --> 00:14:45.220]  你有沒有看這個故事的時候想起
[00:14:45.220 --> 00:14:47.220]  好像有點奇怪
[00:14:47.220 --> 00:14:50.220]  我們明明知道這個故事的結局
[00:14:50.220 --> 00:14:53.220]  結局就是最後以實、瑪利
[00:14:53.220 --> 00:14:56.220]  不是真命天子、不是真正的繼承人
[00:14:56.220 --> 00:14:57.220]  以色才是
[00:14:57.220 --> 00:15:01.220]  但是神都多方的去眷顧
[00:15:01.220 --> 00:15:04.220]  因為這裡講的是一種神學
[00:15:04.220 --> 00:15:06.220]  就是以色列的神
[00:15:06.220 --> 00:15:08.220]  這位阿布拉罕的神
[00:15:08.220 --> 00:15:10.220]  就是萬國的神
[00:15:10.220 --> 00:15:12.220]  萬國的主宰
[00:15:12.220 --> 00:15:15.220]  最明顯創世紀最結尾的時候
[00:15:15.220 --> 00:15:17.220]  就是神藉著約瑟
[00:15:17.220 --> 00:15:19.220]  不單止救了亞國家
[00:15:19.220 --> 00:15:22.220]  也救了所謂天下的人
[00:15:22.220 --> 00:15:24.220]  神的子民
[00:15:24.220 --> 00:15:26.220]  可不可以去祝福萬國
[00:15:26.220 --> 00:15:29.220]  這就是創世紀想答的問題
[00:15:29.220 --> 00:15:33.220]  這些列國能不能藉著以色列民
[00:15:33.220 --> 00:15:35.220]  能夠去認識耶和華
[00:15:35.220 --> 00:15:37.220]  能夠得到真正的祝福
[00:15:37.220 --> 00:15:41.220]  或者我們今天套用這個情境
[00:15:41.220 --> 00:15:43.220]  我們作為基督徒
[00:15:43.220 --> 00:15:47.220]  你有沒有聽過很多人信主的故事
[00:15:47.220 --> 00:15:49.220]  往往是因著什麼原因
[00:15:49.220 --> 00:15:53.220]  是因著他們在信主的人身上
[00:15:53.220 --> 00:15:55.220]  得到一些祝福
[00:15:55.220 --> 00:15:57.220]  得到一些服侍
[00:15:57.220 --> 00:15:59.220]  得到一些擺賞
[00:15:59.220 --> 00:16:01.220]  神的子民
[00:16:01.220 --> 00:16:03.220]  由古至今
[00:16:03.220 --> 00:16:05.220]  都是活在萬國之中
[00:16:05.220 --> 00:16:09.220]  可不可以我們意識到這方面
[00:16:09.220 --> 00:16:11.220]  以致我們能夠明白
[00:16:11.220 --> 00:16:14.220]  我們今時今日的使命
[00:16:14.220 --> 00:16:16.220]  有一點像耶穌所說的
[00:16:16.220 --> 00:16:17.220]  在登山補訓
[00:16:17.220 --> 00:16:19.220]  《馬達》第五章第十六節
[00:16:19.220 --> 00:16:23.220]  祂說照樣你們的光要照在人們的面前
[00:16:23.220 --> 00:16:26.220]  在眾民萬國的面前
[00:16:26.220 --> 00:16:28.220]  讓他們看到你們的好行為
[00:16:28.220 --> 00:16:31.220]  還稱讚我們天上的父
[00:16:52.220 --> 00:16:54.220]  來到《創世紀》第十七章
[00:16:54.220 --> 00:16:56.220]  亞伯蘭九十九歲的時候
[00:16:56.220 --> 00:16:58.220]  又說向祂顯然對祂說
[00:16:58.220 --> 00:16:59.220]  我是全能的神
[00:16:59.220 --> 00:17:01.220]  祢要在我面前行事為人
[00:17:01.220 --> 00:17:03.220]  祢要作完全人
[00:17:03.220 --> 00:17:04.220]  我要與祢立約
[00:17:04.220 --> 00:17:07.220]  要使祢的後裔人丁慶和
[00:17:07.220 --> 00:17:10.220]  亞伯拉罕的故事由開始到現在
[00:17:10.220 --> 00:17:13.220]  神是一步一步地去揭示祂的計劃
[00:17:13.220 --> 00:17:15.220]  去啟示祂的計劃
[00:17:15.220 --> 00:17:17.220]  現在來到第十七章
[00:17:17.220 --> 00:17:19.220]  就是整個亞伯拉罕的故事裏面
[00:17:19.220 --> 00:17:22.220]  啟示的最詳細的一章
[00:17:22.220 --> 00:17:23.220]  裏面有什麼元素呢?
[00:17:23.220 --> 00:17:25.220]  我們列出幾樣
[00:17:25.220 --> 00:17:27.220]  第一樣就是一個新的名字
[00:17:27.220 --> 00:17:30.220]  亞伯蘭就變成亞伯拉罕
[00:17:30.220 --> 00:17:33.220]  或者音可以變成解作
[00:17:33.220 --> 00:17:35.220]  多國之父
[00:17:35.220 --> 00:17:37.220]  Father of all nations
[00:17:37.220 --> 00:17:39.220]  Many nations
[00:17:39.220 --> 00:17:41.220]  撒萊變成撒拉勒
[00:17:41.220 --> 00:17:48.220]  音也像多國的母或者皇后的意思
[00:17:48.220 --> 00:17:50.220]  近東的文化裏面
[00:17:50.220 --> 00:17:52.220]  名字不單單是一個標誌
[00:17:52.220 --> 00:17:58.220]  名字往往是表達一個人存在的目的
[00:17:58.220 --> 00:18:00.220]  他的destiny
[00:18:00.220 --> 00:18:03.220]  他將來要成為怎樣的一個身份
[00:18:03.220 --> 00:18:08.220]  講出亞伯拉罕和他的子孫神國的子民
[00:18:08.220 --> 00:18:11.220]  他的destiny是為了什麼?
[00:18:11.220 --> 00:18:13.220]  是為了萬國
[00:18:13.220 --> 00:18:14.220]  第二個元素是什麼呢?
[00:18:14.220 --> 00:18:17.220]  第二個元素就是君王會從亞伯拉罕而出
[00:18:17.220 --> 00:18:18.220]  換句話說
[00:18:18.220 --> 00:18:20.220]  之前所說過的
[00:18:20.220 --> 00:18:21.220]  我要祝福你
[00:18:21.220 --> 00:18:23.220]  要使你成為大國
[00:18:23.220 --> 00:18:25.220]  這裏有進一步告訴亞伯拉罕
[00:18:25.220 --> 00:18:29.220]  因為將會有皇室從你身上出來
[00:18:29.220 --> 00:18:34.220]  比之前神所認許的更進一步啟示
[00:18:34.220 --> 00:18:36.220]  第三就是以撒
[00:18:36.220 --> 00:18:38.220]  終於看到他的名字
[00:18:38.220 --> 00:18:40.220]  十七章第十九節
[00:18:40.220 --> 00:18:43.220]  神說你的妻子撒拉
[00:18:43.220 --> 00:18:46.220]  真的要為你生一個兒子
[00:18:46.220 --> 00:18:49.220]  你要給他起名叫以撒
[00:18:49.220 --> 00:18:51.220]  我要與他建立我的約
[00:18:51.220 --> 00:18:54.220]  作他後裔的榮約
[00:18:54.220 --> 00:18:56.220]  至於以撒瑪尼
[00:18:56.220 --> 00:18:57.220]  我也應找你
[00:18:57.220 --> 00:18:59.220]  看來我已經賜福給他了
[00:18:59.220 --> 00:19:00.220]  使他昌盛子孫
[00:19:00.220 --> 00:19:01.220]  會繁多眾多
[00:19:01.220 --> 00:19:03.220]  他會有十二個族長
[00:19:03.220 --> 00:19:04.220]  成為一個大國
[00:19:04.220 --> 00:19:06.220]  但是我和你的約
[00:19:06.220 --> 00:19:08.220]  和以撒所建立的約
[00:19:08.220 --> 00:19:10.220]  這個以撒是明年這個時候
[00:19:10.220 --> 00:19:12.220]  撒拉要為你而生
[00:19:12.220 --> 00:19:14.220]  更加清楚
[00:19:14.220 --> 00:19:16.220]  說這個真命天子
[00:19:16.220 --> 00:19:19.220]  真正會延續這個聖約的
[00:19:19.220 --> 00:19:21.220]  就是以撒
[00:19:21.220 --> 00:19:22.220]  沒有其他人
[00:19:22.220 --> 00:19:24.220]  只有艾瑟
[00:19:24.220 --> 00:19:27.220]  第四個元素就是約
[00:19:27.220 --> 00:19:28.220]  約
[00:19:28.220 --> 00:19:29.220]  covenant這個字
[00:19:29.220 --> 00:19:32.220]  在十七章出現很多字
[00:19:32.220 --> 00:19:35.220]  代表雙方來建立
[00:19:35.220 --> 00:19:36.220]  在近東的約裏
[00:19:36.220 --> 00:19:40.220]  永遠有兩方面一起建立
[00:19:40.220 --> 00:19:43.220]  十七章也有這些字眼
[00:19:43.220 --> 00:19:45.220]  十七章第一節
[00:19:45.220 --> 00:19:46.220]  我是
[00:19:46.220 --> 00:19:48.220]  我要與你立約
[00:19:48.220 --> 00:19:50.220]  我要等等
[00:19:50.220 --> 00:19:51.220]  as for me
[00:19:51.220 --> 00:19:52.220]  神是這樣說
[00:19:52.220 --> 00:19:55.220]  但同樣也要求阿布拉罕
[00:19:55.220 --> 00:19:56.220]  as for you
[00:19:56.220 --> 00:20:00.220]  你要在我面前行事為人
[00:20:00.220 --> 00:20:04.220]  去做一個完全信靠我的人
[00:20:04.220 --> 00:20:08.220]  第五個元素就是約的記號
[00:20:08.220 --> 00:20:10.220]  就是割禮的出現
[00:20:10.220 --> 00:20:12.220]  十七章第十三節
[00:20:12.220 --> 00:20:14.220]  對阿布拉罕說什麼呢?
[00:20:14.220 --> 00:20:15.220]  他說你在家裏生的
[00:20:15.220 --> 00:20:17.220]  你用銀紙買的
[00:20:17.220 --> 00:20:19.220]  都一定要受割禮
[00:20:19.220 --> 00:20:22.220]  要受circumcision
[00:20:22.220 --> 00:20:25.220]  我的約要刻在你的身上
[00:20:25.220 --> 00:20:27.220]  作為永遠的約
[00:20:27.220 --> 00:20:29.220]  我們知道這個割禮
[00:20:29.220 --> 00:20:32.220]  不是希伯來人發明的
[00:20:32.220 --> 00:20:35.220]  當時近東很多不同的民族
[00:20:35.220 --> 00:20:37.220]  都會行割禮
[00:20:37.220 --> 00:20:39.220]  譬如在埃及的壁畫
[00:20:39.220 --> 00:20:42.220]  有集體行割禮的儀式
[00:20:42.220 --> 00:20:45.220]  可能是一些成人禮
[00:20:45.220 --> 00:20:47.220]  是一種這樣的儀式
[00:20:47.220 --> 00:20:51.220]  神就是用當時阿布拉罕
[00:20:51.220 --> 00:20:53.220]  所熟悉的禮儀
[00:20:53.220 --> 00:20:56.220]  然後加上一個新的意義
[00:20:56.220 --> 00:20:58.220]  這個新的意義
[00:20:58.220 --> 00:20:59.220]  可能對我們現代人來說
[00:20:59.220 --> 00:21:01.220]  不是那麼能夠接受
[00:21:01.220 --> 00:21:04.220]  但這些在近東的社會裏
[00:21:04.220 --> 00:21:05.220]  就能夠接受
[00:21:05.220 --> 00:21:08.220]  在一個男人的生殖器
[00:21:08.220 --> 00:21:11.220]  那裏割了羊皮
[00:21:11.220 --> 00:21:13.220]  這個意思有一點點詞
[00:21:13.220 --> 00:21:14.220]  想去表達
[00:21:14.220 --> 00:21:16.220]  就是你能夠有後裔
[00:21:16.220 --> 00:21:17.220]  你能夠有後代
