
[00:00:00.000 --> 00:00:03.760]  都會來看我們做物理治療
[00:01:58.800 --> 00:02:01.600]  就是每天做30分鐘運動
[00:02:01.600 --> 00:02:03.680]  你說我做30分鐘
[00:02:03.680 --> 00:02:08.480]  怎樣去界定我30分鐘做什麼運動呢
[00:02:08.480 --> 00:02:10.880]  它有細拆分開的
[00:02:10.880 --> 00:02:13.600]  譬如我每天做30分鐘
[00:02:13.600 --> 00:02:17.840]  譬如我是做中等強度有氧的運動
[00:02:17.840 --> 00:02:20.320]  譬如我們剛才說
[00:02:20.320 --> 00:02:21.960]  我出去散步
[00:02:21.960 --> 00:02:24.760]  我們要計劃我每天一至五
[00:02:24.760 --> 00:02:29.560]  我有30分鐘出去走路
[00:02:29.560 --> 00:02:32.800]  或者是高強度去跑步
[00:02:32.800 --> 00:02:33.840]  都可以
[00:02:33.840 --> 00:02:36.280]  但時間上可以調整一下
[00:02:36.280 --> 00:02:39.760]  就不需要做到很強烈
[00:02:39.760 --> 00:02:43.280]  但當中我們最少有兩天
[00:02:43.280 --> 00:02:49.360]  是要針對你的肌肉做一個強化的訓練
[00:02:49.360 --> 00:02:53.280]  譬如我們星期一要做上半身
[00:02:53.280 --> 00:02:54.320]  我要舉重的
[00:02:54.320 --> 00:02:56.480]  增強上半身的力量
[00:02:56.480 --> 00:02:58.040]  或者我第二天
[00:02:58.040 --> 00:02:59.920]  或者星期三隔一天
[00:02:59.920 --> 00:03:01.400]  我要做下半身
[00:03:01.400 --> 00:03:03.880]  我要強化我的腳的力量
[00:03:03.880 --> 00:03:13.600]  研究指出
[00:03:13.600 --> 00:03:17.840]  不單做運動可以增強我們的肌肉耐力
[00:03:17.840 --> 00:03:18.840]  心肺功能
[00:03:18.840 --> 00:03:24.080]  更加可以幫助我們壓力的釋放
[00:03:24.080 --> 00:03:25.880]  或者焦慮的釋放
[00:03:25.880 --> 00:03:30.000]  更加會增加我們的睡眠質素
[00:03:30.000 --> 00:03:32.720]  為什麼可以增加睡眠質素呢
[00:03:32.720 --> 00:03:38.480]  就是我們身體會分泌一種汗耳蒙出來
[00:03:38.480 --> 00:03:41.200]  我們俗稱為快樂的汗耳蒙
[00:03:41.200 --> 00:03:43.040]  我們有時候做完運動之後
[00:03:43.040 --> 00:03:46.800]  我們會很放鬆
[00:03:46.800 --> 00:03:48.080]  很開心
[00:03:48.080 --> 00:03:50.760]  從而減輕我們的焦慮和壓力
[00:03:50.760 --> 00:03:54.240]  也可以增加我們的團隊合作
[00:03:54.240 --> 00:03:56.480]  或者社交的圈子
[00:03:56.480 --> 00:03:59.400]  跟一大班人出去做運動
[00:03:59.400 --> 00:04:02.160]  或者有一些團隊合作一起做運動
[00:04:02.160 --> 00:04:13.160]  我講了前面最簡單的做運動的定義
[00:04:13.160 --> 00:04:16.880]  我們現在開始我們的運動計劃
[00:04:16.880 --> 00:04:19.800]  我們怎樣去計劃做這些運動呢
[00:04:19.800 --> 00:04:24.600]  我舉了一些例子給大家
[00:04:24.600 --> 00:04:31.560]  我常常聽到客戶問我有沒有做運動
[00:04:31.560 --> 00:04:32.720]  他們都會說
[00:04:32.720 --> 00:04:35.160]  「我有啊,我有空就會做」
[00:04:35.160 --> 00:04:37.800]  或者「我偶爾也會做的」
[00:04:37.800 --> 00:04:39.120]  「OK」
[00:04:39.120 --> 00:04:40.440]  我聽了之後就說「OK」
[00:04:40.440 --> 00:04:42.440]  即是沒有做了
[00:04:42.440 --> 00:04:47.960]  我們第一個例子就是
[00:04:47.960 --> 00:04:49.840]  有些人想要變健康
[00:04:49.840 --> 00:04:53.880]  要立志做更多運動
[00:04:53.880 --> 00:04:59.320]  其實很廣,很虛幻
[00:04:59.320 --> 00:05:01.120]  我們要計劃
[00:05:01.120 --> 00:05:03.880]  例如星期一、星期三、星期五
[00:05:03.880 --> 00:05:05.360]  我們下班之後
[00:05:05.360 --> 00:05:10.000]  我要決定計劃接下來半年或一年的時間
[00:05:10.000 --> 00:05:12.680]  我都要去游泳三十分鐘
[00:05:12.680 --> 00:05:14.800]  或者我出去散步
[00:05:14.800 --> 00:05:18.320]  吃完飯我一定要出去走三十分鐘才回來
[00:05:18.320 --> 00:05:19.560]  你要計劃
[00:05:19.560 --> 00:05:21.680]  即是你逢星期幾、星期幾、星期幾
[00:05:21.680 --> 00:05:23.320]  你要很具體的
[00:05:23.320 --> 00:05:27.480]  你的目的是做運動是為了做什麼
[00:05:27.480 --> 00:05:28.480]  OK
[00:05:28.480 --> 00:05:30.200]  第二個例子就是
[00:05:30.200 --> 00:05:31.480]  我有空出去跑步
[00:05:31.480 --> 00:05:34.920]  不是的,你要計劃好
[00:05:34.920 --> 00:05:37.080]  我每逢星期二、星期四早上七點
[00:05:37.080 --> 00:05:40.040]  我都會在公園慢慢走二十分鐘
[00:05:40.040 --> 00:05:41.880]  或者慢慢跑二十分鐘
[00:05:41.880 --> 00:05:43.840]  或者我要吃健康點的東西
[00:05:43.840 --> 00:05:45.440]  今年我決定要減肥
[00:05:45.440 --> 00:05:47.800]  但你只有一個「港」字
[00:05:47.800 --> 00:05:49.480]  但年尾之後
[00:05:49.480 --> 00:05:52.400]  下一年我又要減肥
[00:05:52.400 --> 00:05:54.440]  每年都要減肥
[00:05:54.440 --> 00:05:59.360]  但實質你要行動要做出來
[00:05:59.360 --> 00:06:05.560]  表現出你想要完成的目標
[00:06:05.560 --> 00:06:08.880]  譬如我們每天吃飯
[00:06:08.880 --> 00:06:12.120]  多吃蔬菜或者少吃澱粉質
[00:06:12.120 --> 00:06:21.920]  下一個我們都要記錄
[00:06:21.920 --> 00:06:24.880]  我們所做的運動做了多少
[00:06:24.880 --> 00:06:27.480]  譬如我們今天
[00:06:27.480 --> 00:06:30.640]  我們說今天我走了路
[00:06:30.640 --> 00:06:32.280]  我今天走多了
[00:06:32.280 --> 00:06:34.680]  但不是的,我想你記錄下來
[00:06:34.680 --> 00:06:37.040]  寫下我今天走了多少步
[00:06:37.040 --> 00:06:39.280]  或者走了多遠
[00:06:39.280 --> 00:06:41.360]  我們現在有些智能手錶
[00:06:41.360 --> 00:06:44.120]  可以記錄你一天走了多少步
[00:06:44.120 --> 00:06:46.480]  譬如你說我一天要走一萬步
[00:06:46.480 --> 00:06:49.680]  我們就每天記錄自己
[00:06:49.680 --> 00:06:53.600]  看看我們今天有沒有走到一百步
[00:06:53.600 --> 00:06:57.120]  不是,走到一萬步
[00:06:57.120 --> 00:07:00.080]  另外譬如我們做運動
[00:07:00.080 --> 00:07:05.080]  我決定今天要做運動
[00:07:05.080 --> 00:07:06.040]  我要去舉重
[00:07:06.040 --> 00:07:07.760]  今天我舉重
[00:07:07.760 --> 00:07:11.400]  我進去看到今天好像不太好
[00:07:11.400 --> 00:07:13.200]  我隨便舉幾下
[00:07:13.200 --> 00:07:19.120]  這樣就沒有了結構和結構
[00:07:19.120 --> 00:07:22.000]  就很難追蹤到自己有沒有進步
[00:07:22.000 --> 00:07:25.280]  譬如我們今天舉十磅
[00:07:25.280 --> 00:07:27.320]  我舉三組十二下
[00:07:27.320 --> 00:07:28.280]  我記錄下來
[00:07:28.280 --> 00:07:31.200]  我自己做運動也有記錄下來
[00:07:31.200 --> 00:07:35.400]  然後下一次我覺得還可以
[00:07:35.400 --> 00:07:37.360]  下一次我舉十五磅
[00:07:37.360 --> 00:07:39.320]  但重了
[00:07:39.320 --> 00:07:40.880]  但我可以減輕
[00:07:40.880 --> 00:07:42.520]  譬如我做三組
[00:07:42.520 --> 00:07:44.120]  但這次我做八下
[00:07:44.120 --> 00:07:46.680]  就不做十二下那麼多了
[00:07:46.680 --> 00:07:49.400]  我們也要聽自己的身體告訴你
[00:07:49.400 --> 00:07:53.600]  究竟你自己可不可以進步
[00:07:53.600 --> 00:07:56.800]  可不可以增加多一點
[00:07:56.800 --> 00:07:59.560]  每一次做運動
[00:07:59.560 --> 00:08:02.920]  可不可以每次多一點
[00:08:02.920 --> 00:08:05.560]  最後一個就是
[00:08:05.560 --> 00:08:09.720]  三個月內要減2%的脂肪
[00:08:09.720 --> 00:08:14.880]  你就要有個磅去記錄自己的數據
[00:08:14.880 --> 00:08:22.160]  我們可以追蹤得到的
[00:08:22.160 --> 00:08:26.160]  另外我們要實現得到的
[00:08:26.160 --> 00:08:28.360]  譬如我們聽完今天的講座
[00:08:28.360 --> 00:08:29.720]  很興致勃勃
[00:08:29.720 --> 00:08:33.800]  我今年馬上去參加跑馬拉松
[00:08:33.800 --> 00:08:34.640]  這樣就不行了
[00:08:34.640 --> 00:08:37.760]  因為如果你沒有一個正確的訓練
[00:08:37.760 --> 00:08:41.040]  或者運動的習慣
[00:08:41.040 --> 00:08:42.320]  你根本就
[00:08:42.320 --> 00:08:44.760]  你設定一些目標那麼短時間內
[00:08:44.760 --> 00:08:46.600]  你是根本完成不了的
[00:08:46.600 --> 00:08:49.280]  其實那些就是不好的示範
[00:08:49.280 --> 00:08:51.120]  譬如我們剛剛開始做運動
[00:08:51.120 --> 00:08:52.360]  我們要循序漸進
[00:08:52.360 --> 00:08:54.040]  我們要做簡單一點的
[00:08:54.040 --> 00:08:55.760]  譬如我今天聽完的講座
[00:08:55.760 --> 00:08:57.840]  對運動開始想做了
[00:08:57.840 --> 00:09:00.440]  你可以由簡單開始做起
[00:09:00.440 --> 00:09:03.680]  譬如我們今天吃完飯之後
[00:09:03.680 --> 00:09:05.920]  晚上我們去走兩個圈
[00:09:05.920 --> 00:09:07.760]  或者記住我們走5分鐘
[00:09:07.760 --> 00:09:08.960]  或者走10分鐘
[00:09:08.960 --> 00:09:09.920]  自己記錄下來
[00:09:09.920 --> 00:09:13.880]  是自己可以達到得到的
[00:09:13.880 --> 00:09:17.120]  另外就是一天我要挑戰做100下
[00:09:17.120 --> 00:09:18.880]  做深蹲
[00:09:18.880 --> 00:09:20.600]  不要一下子做100下
[00:09:20.600 --> 00:09:23.440]  可能做10下10下10下
[00:09:23.440 --> 00:09:25.280]  或者10下不行不要緊
[00:09:25.280 --> 00:09:26.440]  你做5下
[00:09:26.440 --> 00:09:29.160]  你終有一天就會做到10下
[00:09:29.160 --> 00:09:31.560]  10下之後你終有一天就會做到15下
[00:09:31.560 --> 00:09:33.840]  是要慢慢做上去的
[00:09:33.840 --> 00:09:37.120]  又或者無緣無故沒有訓練
[00:09:37.120 --> 00:09:39.200]  你就每天去跑一個小時
[00:09:39.200 --> 00:09:41.080]  目標要設定短一點
[00:09:41.080 --> 00:09:43.120]  而不要設定得那麼厲害
[00:09:43.120 --> 00:09:44.240]  OK
[00:09:44.240 --> 00:09:45.800]  是可以實現得到的
[00:09:45.800 --> 00:09:47.720]  另外也要有相關性
[00:09:47.720 --> 00:09:49.480]  就是你很重要
[00:09:49.480 --> 00:09:51.640]  我們做運動的
[00:09:51.640 --> 00:09:52.920]  你自己做運動
[00:09:52.920 --> 00:09:57.600]  對你自己你們每一個的目的
[00:09:57.600 --> 00:09:59.160]  是為了什麼呢
[00:09:59.160 --> 00:10:00.840]  有些人跟我說
[00:10:00.840 --> 00:10:02.080]  我見那個人做
[00:10:02.080 --> 00:10:03.520]  我就跟著他做
[00:10:03.520 --> 00:10:04.240]  他做得很好
[00:10:04.240 --> 00:10:06.160]  你看他的腳放上去很厲害
[00:10:06.160 --> 00:10:07.840]  我又想跟他一樣
[00:10:07.840 --> 00:10:11.120]  但是為了什麼呢
[00:10:11.120 --> 00:10:12.680]  你為了只是跟他一樣
[00:10:12.680 --> 00:10:15.360]  但你永遠不會跟你們每一個人
[00:10:15.360 --> 00:10:16.880]  我們永遠都不會一樣的
[00:10:16.880 --> 00:10:18.400]  因為每個人都不同
[00:10:18.400 --> 00:10:23.240]  可能譬如我想抱孫子
[00:10:23.240 --> 00:10:26.120]  我就要訓練我的核心力量
[00:10:26.120 --> 00:10:28.680]  以及腳的力量或者手部力量
[00:10:28.680 --> 00:10:32.400]  我的目的是為了每天可以抱到我的孫子
[00:10:32.400 --> 00:10:34.400]  又或者我想降低
[00:10:34.400 --> 00:10:35.840]  去完醫生檢查
[00:10:35.840 --> 00:10:38.480]  我要降低膽固醇或者要降低血壓
[00:10:38.480 --> 00:10:41.240]  我們要做一些有氧的運動
[00:10:41.240 --> 00:10:46.640]  從而改善我自己身體裡面的血壓或者血糖
[00:10:46.640 --> 00:10:49.040]  又或者我們坐得久腰痛
[00:10:49.040 --> 00:10:52.440]  平時我們上班我經常都腰痛
[00:10:52.440 --> 00:10:55.480]  我想做一些運動去改善我的腰痛
[00:10:55.480 --> 00:10:59.560]  對你自己本人是要有幫助才行的
[00:10:59.560 --> 00:11:01.200]  以及你要對你自己有關
[00:11:01.200 --> 00:11:03.600]  而不是說跟誰誰這樣做
[00:11:03.600 --> 00:11:05.080]  我就跟著他這樣做
[00:11:05.080 --> 00:11:06.680]  但你不知道為什麼要這樣做
[00:11:06.680 --> 00:11:07.360]  是不是
[00:11:07.360 --> 00:11:08.000]  OK
[00:11:08.000 --> 00:11:11.440]  還有這個
[00:11:11.440 --> 00:11:13.080]  還有要有一個時間限制
[00:11:13.080 --> 00:11:14.360]  我們要設定好
[00:11:14.360 --> 00:11:19.120]  譬如我要在這三個月內達成
[00:11:19.120 --> 00:11:22.080]  我可以連續跑到30分鐘
[00:11:22.080 --> 00:11:24.360]  或者走到30分鐘的路
[00:11:24.360 --> 00:11:26.800]  你自己設定好這三個月
[00:11:26.800 --> 00:11:28.440]  怎樣循序漸進
[00:11:28.440 --> 00:11:30.600]  在這三個月內去達成
[00:11:30.600 --> 00:11:35.320]  又或者我要在年底之內完成我的物理治療
[00:11:35.320 --> 00:11:39.000]  或者我去做好我們肌肉的訓練
[00:11:39.000 --> 00:11:42.080]  你自己有一個時間的限制
[00:11:42.080 --> 00:11:44.080]  又或者我在未來半年當中
[00:11:44.080 --> 00:11:45.760]  我要提升我的規律
[00:11:45.760 --> 00:11:47.440]  我要運動的時候
[00:11:47.440 --> 00:11:52.760]  我們要一個星期可以做到三次或者四次
[00:11:52.760 --> 00:11:55.800]  你自己有一個時間限制給自己
[00:11:55.800 --> 00:11:59.760]  下一個就是
[00:11:59.760 --> 00:12:03.240]  運動的安全守則
[00:12:03.240 --> 00:12:08.200]  這個是血壓
[00:12:08.200 --> 00:12:11.520]  如果你本身有血壓的問題
[00:12:11.520 --> 00:12:14.160]  當然你一定要遵從醫生的指示
[00:12:14.160 --> 00:12:18.320]  你要準時去服用你的血壓藥
[00:12:18.320 --> 00:12:21.480]  我們做運動之前
[00:12:21.480 --> 00:12:23.640]  都可以量一量自己的血壓
[00:12:23.640 --> 00:12:25.440]  看看你自己的血壓
[00:12:25.440 --> 00:12:31.040]  當時是一個什麼程度
[00:12:31.040 --> 00:12:32.560]  正常的血壓
[00:12:32.560 --> 00:12:36.080]  這個是很標準的指標
[00:12:36.080 --> 00:12:37.080]  正常血壓
[00:12:37.080 --> 00:12:38.960]  如果120上壓
[00:12:38.960 --> 00:12:40.360]  80下壓
[00:12:40.360 --> 00:12:43.040]  以下是屬於正常的
[00:12:43.040 --> 00:12:46.360]  如果你130上壓
[00:12:46.360 --> 00:12:48.000]  80下壓
[00:12:48.000 --> 00:12:50.360]  屬於高血壓的第一期
[00:12:50.360 --> 00:12:51.560]  都可以做運動
[00:12:51.560 --> 00:12:57.520]  但盡量避免不要做過度激烈的運動
[00:12:57.520 --> 00:13:00.360]  如果140、90
[00:13:00.360 --> 00:13:02.640]  其實你的血壓都高了
[00:13:02.640 --> 00:13:06.320]  需要在一個安全的環境
[00:13:06.320 --> 00:13:10.400]  和一個專業的人指導下做運動
[00:13:10.400 --> 00:13:13.640]  如果你上壓180下壓120
[00:13:13.640 --> 00:13:16.040]  我們就立刻不會做任何運動
[00:13:16.040 --> 00:13:18.280]  可能立刻要找出原因
[00:13:18.280 --> 00:13:19.240]  為什麼你的血壓這麼高
[00:13:19.240 --> 00:13:26.120]  以及立刻要去尋求醫生的幫助
[00:13:26.120 --> 00:13:27.920]  氧氣
[00:13:27.920 --> 00:13:31.600]  我們做物理治療都會量度
[00:13:31.600 --> 00:13:33.640]  當時你的氧氣是多少
[00:13:33.640 --> 00:13:36.320]  正常95-100是正常的
[00:13:36.320 --> 00:13:41.280]  如果肺部沒有任何疾病的時候
[00:13:41.280 --> 00:13:42.880]  我們95-100
[00:13:42.880 --> 00:13:46.440]  90以上都屬於安全做運動的
[00:13:46.440 --> 00:13:48.760]  但我們都要觀察著
[00:13:48.760 --> 00:13:50.560]  如果跌低於90
[00:13:50.560 --> 00:13:54.280]  我們都要立刻停止運動
[00:13:54.280 --> 00:13:57.720]  我們要找出為什麼你的氧氣這麼低
[00:13:57.720 --> 00:13:59.480]  如果長期低於90
[00:13:59.480 --> 00:14:03.880]  很多時候我們都會去醫生的檢查
[00:14:03.880 --> 00:14:05.280]  然後醫生都會建議
[00:14:05.280 --> 00:14:08.840]  看你需不需要帶一些氧氣
[00:14:08.840 --> 00:14:11.720]  去維持你自己身體的機能
[00:14:11.720 --> 00:14:15.400]  氧氣是90以上的
[00:14:15.400 --> 00:14:16.760]  我們心跳
[00:14:16.760 --> 00:14:18.200]  我們心跳平時
[00:14:18.200 --> 00:14:20.920]  我們現在坐下來沒有做任何事情
[00:14:20.920 --> 00:14:25.080]  應該是維持在60-100之間
[00:14:25.080 --> 00:14:27.800]  這要視乎你今天的心情
[00:14:27.800 --> 00:14:30.400]  如果你現在聽到很生氣
[00:14:30.400 --> 00:14:33.560]  可能你現在升到80-90
[00:14:33.560 --> 00:14:36.080]  如果你聽到很睏
[00:14:36.080 --> 00:14:40.200]  可能你的心跳應該都很低
[00:14:40.200 --> 00:14:41.720]  靜止的狀態下
[00:14:41.720 --> 00:14:43.920]  我們60-100是正常的
[00:14:43.920 --> 00:14:45.800]  如果我們靜止的狀態下
[00:14:45.800 --> 00:14:49.360]  你的心跳長期都低於60
[00:14:49.360 --> 00:14:51.920]  都不是有很大問題
[00:14:51.920 --> 00:14:55.160]  如果你有吃血壓藥
[00:14:55.160 --> 00:14:57.960]  有些血壓藥是降低你的心跳
[00:14:57.960 --> 00:14:59.720]  都屬於OK的
[00:14:59.720 --> 00:15:02.120]  50-60
[00:15:02.120 --> 00:15:03.960]  當然如果你說我沒有吃血壓藥
[00:15:03.960 --> 00:15:05.400]  但我長期低於60
[00:15:05.400 --> 00:15:06.560]  我都不年輕了
[00:15:06.560 --> 00:15:08.120]  除非你說你是運動員
[00:15:08.120 --> 00:15:09.720]  可能你靜止的狀態下
[00:15:09.720 --> 00:15:11.640]  可能長期低於60
[00:15:11.640 --> 00:15:14.040]  但我都不是運動員又不年輕
[00:15:14.040 --> 00:15:15.640]  我長期低於60
[00:15:15.640 --> 00:15:17.800]  可能有時候40-50
[00:15:17.800 --> 00:15:21.640]  那些時間可能都要去醫生做檢查
[00:15:21.640 --> 00:15:24.200]  看你心臟是不是不夠力
[00:15:24.200 --> 00:15:26.600]  為什麼跳得這麼慢
[00:15:26.600 --> 00:15:28.520]  然後如果你坐下來
[00:15:28.520 --> 00:15:29.520]  沒有什麼事
[00:15:29.520 --> 00:15:31.680]  很靜止的狀態下
[00:15:31.680 --> 00:15:33.520]  你的心跳高於100
[00:15:33.520 --> 00:15:35.200]  那就有問題了
[00:15:35.200 --> 00:15:37.720]  我們通常都不會建議做運動
[00:15:37.720 --> 00:15:39.200]  如果你靜止狀態下
[00:15:39.200 --> 00:15:40.680]  心跳高於100
[00:15:40.680 --> 00:15:45.480]  有可能你會有一個脫水的狀態
[00:15:45.480 --> 00:15:46.800]  或者身體不舒服
[00:15:46.800 --> 00:15:49.920]  你的心跳就會超過100
[00:15:49.920 --> 00:15:54.960]  那你說我們平時做運動
[00:15:54.960 --> 00:15:58.760]  心跳會維持在什麼狀態下才是最好
[00:15:58.760 --> 00:16:00.040]  我們旁邊有一個表格
[00:16:00.040 --> 00:16:01.600]  有一個年齡
[00:16:01.600 --> 00:16:04.480]  我們配合自己的年齡
[00:16:04.480 --> 00:16:09.200]  我們計算最大心率的估值公式
[00:16:09.200 --> 00:16:12.920]  就是220減你的年齡
[00:16:12.920 --> 00:16:15.680]  譬如我現在是30歲
[00:16:15.680 --> 00:16:18.480]  我不是30歲
[00:16:18.480 --> 00:16:20.880]  但我報小一點,我30歲
[00:16:20.880 --> 00:16:23.240]  我減220減30
[00:16:23.240 --> 00:16:26.920]  我最大心率可以達到190
[00:16:26.920 --> 00:16:28.240]  都算是OK的
[00:16:28.240 --> 00:16:31.440]  但我們不會每次運動都要100%
[00:16:31.440 --> 00:16:34.240]  我要到190
[00:16:34.240 --> 00:16:38.520]  其實長時間處於最大心率是不行的
[00:16:38.520 --> 00:16:43.080]  我們建議都是維持在50%至85%
[00:16:43.080 --> 00:16:45.440]  視乎你做什麼運動
[00:16:45.440 --> 00:16:47.680]  譬如我做一些很簡單的
[00:16:47.680 --> 00:16:48.520]  比較輕鬆的
[00:16:48.520 --> 00:16:50.640]  我其實維持在50%
[00:16:50.640 --> 00:16:56.360]  譬如我190除以95
[00:16:56.360 --> 00:16:58.120]  我們自己有個表格
[00:16:58.120 --> 00:17:00.160]  有心跳測試
[00:17:00.160 --> 00:17:01.800]  可能在95%當中
[00:17:01.800 --> 00:17:04.120]  或者一百多都可以
[00:17:04.120 --> 00:17:06.720]  我們就可以因應自己的年齡
[00:17:06.720 --> 00:17:08.400]  去看一看我們自己
[00:17:08.400 --> 00:17:10.880]  不要超過你的最大心率
[00:17:10.880 --> 00:17:13.320]  如果超過就有危險了
[00:17:13.320 --> 00:17:17.720]  還有我見我的病人超過這麼高的時候
[00:17:17.720 --> 00:17:19.800]  我都要馬上停下來
[00:17:19.800 --> 00:17:21.240]  讓他休息一下
[00:17:21.240 --> 00:17:22.600]  以及找出原因
[00:17:22.600 --> 00:17:23.720]  如果還是不行
[00:17:23.720 --> 00:17:25.800]  我們就要跟醫生談一談
[00:17:25.800 --> 00:17:31.440]  另外一個就是
[00:17:31.440 --> 00:17:32.440]  怎樣去衡量
[00:17:32.440 --> 00:17:34.400]  我們剛才有提到
[00:17:34.400 --> 00:17:36.800]  怎樣去為之輕微的運動
[00:17:36.800 --> 00:17:38.960]  中等運動或者高強度的運動
[00:17:38.960 --> 00:17:45.480]  我們怎樣去界定這些運動的性質
[00:17:45.480 --> 00:17:49.320]  或者強度是怎樣界定的
[00:17:49.320 --> 00:17:50.800]  其實每個人都不一樣
[00:17:50.800 --> 00:17:52.440]  你的中等運動
[00:17:52.440 --> 00:17:54.200]  和我的中等運動不一樣
[00:17:54.200 --> 00:17:55.920]  或者你的高強度運動
[00:17:55.920 --> 00:17:58.520]  和我的高強度運動都不一樣
[00:17:58.520 --> 00:18:05.680]  很視乎你自己身體怎樣去反應
[00:18:05.680 --> 00:18:06.640]  如果我做運動
[00:18:06.640 --> 00:18:08.440]  我是有一點點氣喘的
[00:18:08.440 --> 00:18:09.880]  有一點點氣喘的
[00:18:09.880 --> 00:18:12.160]  但是我還可以說話的
[00:18:12.160 --> 00:18:14.680]  可能就為之中等的強度
[00:18:14.680 --> 00:18:16.480]  或者4至6
[00:18:16.480 --> 00:18:18.160]  如果你說我做到差不多
[00:18:18.160 --> 00:18:19.520]  我都說不了話
[00:18:19.520 --> 00:18:20.560]  你說不要跟我說話
[00:18:20.560 --> 00:18:21.560]  我說不行了
[00:18:21.560 --> 00:18:24.280]  可能去到7和8
[00:18:24.280 --> 00:18:26.520]  如果你說我簡直說不了話
[00:18:26.520 --> 00:18:27.280]  可能去到9
[00:18:27.280 --> 00:18:28.280]  或者你躺在那裡
[00:18:28.280 --> 00:18:30.040]  可能去到10
[00:18:30.040 --> 00:18:34.600]  那些你自己知道自己做什麼運動
[00:18:34.600 --> 00:18:36.640]  強度做到多少的時候
[00:18:36.640 --> 00:18:42.200]  你是要不要超過你自己應該做的強度
[00:18:42.200 --> 00:18:44.800]  如果你勉強推動自己太厲害的話
[00:18:44.800 --> 00:18:45.800]  去到10
[00:18:45.800 --> 00:18:49.200]  那很容易就會躺在那裡
[00:18:49.200 --> 00:18:50.400]  是的
[00:18:50.400 --> 00:18:53.520]  好了
[00:18:53.520 --> 00:18:55.920]  大家聽到很悶了
[00:18:55.920 --> 00:18:56.640]  OK
[00:18:56.640 --> 00:18:59.960]  我們有些測試給大家做一做
[00:18:59.960 --> 00:19:04.280]  我們有些病毒研究的指引
[00:19:04.280 --> 00:19:06.760]  或者一些測試測試一下
[00:19:06.760 --> 00:19:09.160]  我們腳趾夠不夠力
[00:19:09.160 --> 00:19:11.320]  或者你有沒有機會跌倒
[00:19:11.320 --> 00:19:12.560]  我們現在
[00:19:12.560 --> 00:19:14.440]  我看看
[00:19:14.440 --> 00:19:20.320]  如果你們現在有任何的不舒服
[00:19:20.320 --> 00:19:22.880]  你們都可以不需要嘗試這個動作
[00:19:22.880 --> 00:19:24.280]  但是都很容易
[00:19:24.280 --> 00:19:27.240]  我現在計時30秒鐘
[00:19:27.240 --> 00:19:28.160]  OK
[00:19:28.160 --> 00:19:30.720]  大家可以站起來坐下
