
[00:00:00.000 --> 00:00:02.000]  各位頂音姐妹 早安
[00:04:28.000 --> 00:04:30.000]  是什麼意思呢?
[00:04:30.000 --> 00:04:32.000]  一個人
[00:04:32.000 --> 00:04:35.000]  何謂一個人呢?
[00:04:35.000 --> 00:04:37.000]  你怎麼知道你是一個人呢?
[00:04:37.000 --> 00:04:39.000]  你怎麼知道我是一個人呢?
[00:04:39.000 --> 00:04:40.000]  不是一本書
[00:04:40.000 --> 00:04:42.000]  不是一隻貓
[00:04:43.000 --> 00:04:47.000]  一個人他是有理智
[00:04:47.000 --> 00:04:48.000]  有情感
[00:04:48.000 --> 00:04:49.000]  有意志的
[00:04:49.000 --> 00:04:50.000]  是不是?
[00:04:50.000 --> 00:04:51.000]  我們有的
[00:04:51.000 --> 00:04:53.000]  我們知道自己存在
[00:04:53.000 --> 00:04:57.000]  知道自己在做什麼
[00:04:57.000 --> 00:05:00.000]  貓貓狗狗不會知道自己存在
[00:05:00.000 --> 00:05:03.000]  他們看到鏡子會嚇到
[00:05:03.000 --> 00:05:06.000]  有些狗甚至會吠牠
[00:05:06.000 --> 00:05:08.000]  哎呀 這個是誰啊
[00:05:08.000 --> 00:05:11.000]  還有一件事就是
[00:05:11.000 --> 00:05:14.000]  作為人我們是知道
[00:05:14.000 --> 00:05:17.000]  怎麼去跟其他人建立關係的
[00:05:17.000 --> 00:05:21.000]  神就有三個位格
[00:05:21.000 --> 00:05:24.000]  他就是有三個person
[00:05:24.000 --> 00:05:27.000]  他們各自有自己的理智
[00:05:27.000 --> 00:05:28.000]  情感
[00:05:28.000 --> 00:05:29.000]  意志
[00:05:29.000 --> 00:05:31.000]  他們知道各自的存在
[00:05:31.000 --> 00:05:34.000]  他們也可以彼此建立關係
[00:05:34.000 --> 00:05:38.000]  事不宜遲我們來看舊約
[00:05:38.000 --> 00:05:40.000]  首先我們說舊約
[00:05:40.000 --> 00:05:42.000]  神介紹自己
[00:05:42.000 --> 00:05:44.000]  是一個獨一的神
[00:05:44.000 --> 00:05:49.000]  舊約可以說是為我們奠定了一個很好的一神論
[00:05:49.000 --> 00:05:51.000]  一神觀
[00:05:51.000 --> 00:05:53.000]  我們要多謝猶太人
[00:05:53.000 --> 00:05:55.000]  因為在古近東的世界
[00:05:55.000 --> 00:05:58.000]  那些人是拜很多神的
[00:05:58.000 --> 00:06:00.000]  滿天神佛
[00:06:00.000 --> 00:06:02.000]  但是唯有猶太人
[00:06:02.000 --> 00:06:04.000]  他是信奉一神
[00:06:04.000 --> 00:06:07.000]  在《生命記》
[00:06:07.000 --> 00:06:09.000]  六章四到五節說
[00:06:09.000 --> 00:06:12.000]  以色列你要聽耶和華
[00:06:12.000 --> 00:06:14.000]  我們神是獨一的主
[00:06:14.000 --> 00:06:16.000]  你要盡心盡性盡力
[00:06:16.000 --> 00:06:18.000]  愛耶和華你的神
[00:06:18.000 --> 00:06:21.000]  舊約強調的是一位神
[00:06:21.000 --> 00:06:23.000]  獨一神
[00:06:23.000 --> 00:06:26.000]  有沒有體現到三位一體呢
[00:06:26.000 --> 00:06:28.000]  這個教義
[00:06:28.000 --> 00:06:31.000]  我認為是沒有的
[00:06:31.000 --> 00:06:35.000]  舊約很明顯是獨一神的教義
[00:06:35.000 --> 00:06:38.000]  他是反對多神的
[00:06:38.000 --> 00:06:41.000]  所以如果我跟當時的猶太人說
[00:06:41.000 --> 00:06:43.000]  神有三位
[00:06:43.000 --> 00:06:46.000]  他們會怎樣
[00:06:46.000 --> 00:06:48.000]  用石頭扔死我
[00:06:48.000 --> 00:06:51.000]  我們現在的基督徒
[00:06:51.000 --> 00:06:54.000]  之所以將三位一體的教義放入舊約
[00:06:54.000 --> 00:06:58.000]  是因為我們已經從神得到完全的啟示
[00:06:58.000 --> 00:07:00.000]  我們有舊約有新約
[00:07:00.000 --> 00:07:04.000]  在新約裏面已經顯明了神是三位一體的神
[00:07:04.000 --> 00:07:08.000]  所以當我們回頭讀入舊約的時候
[00:07:08.000 --> 00:07:12.000]  就會將裏面有暗示的文字
[00:07:12.000 --> 00:07:14.000]  暗示的經文
[00:07:14.000 --> 00:07:18.000]  用來作為舊約有三位一體的教義證據
[00:07:18.000 --> 00:07:21.000]  但是我們要了解一件事
[00:07:21.000 --> 00:07:24.000]  聖經是關於神的故事
[00:07:24.000 --> 00:07:27.000]  上星期Mark Sir說
[00:07:27.000 --> 00:07:31.000]  聖經就好像一個長篇劇
[00:07:31.000 --> 00:07:33.000]  記不記得
[00:07:33.000 --> 00:07:35.000]  有多少集
[00:07:35.000 --> 00:07:37.000]  一百集
[00:07:37.000 --> 00:07:39.000]  大家有沒有追過劇
[00:07:39.000 --> 00:07:41.000]  有追過劇吧
[00:07:41.000 --> 00:07:44.000]  現在我們不叫追劇了
[00:07:44.000 --> 00:07:46.000]  叫什麼
[00:07:46.000 --> 00:07:47.000]  對了 煲劇
[00:07:47.000 --> 00:07:49.000]  為什麼叫煲劇
[00:07:49.000 --> 00:07:51.000]  是因為我們等齊了
[00:07:51.000 --> 00:07:54.000]  出了之後我們可以一次過煲完
[00:07:54.000 --> 00:07:56.000]  十倍速搞定
[00:07:56.000 --> 00:07:58.000]  以前像我這種年紀
[00:07:58.000 --> 00:08:01.000]  小時候就追劇
[00:08:01.000 --> 00:08:03.000]  什麼叫追劇
[00:08:03.000 --> 00:08:05.000]  就是今晚看完
[00:08:05.000 --> 00:08:07.000]  要等明晚
[00:08:07.000 --> 00:08:11.000]  預告都好像不夠
[00:08:11.000 --> 00:08:13.000]  我要等明晚
[00:08:13.000 --> 00:08:15.000]  我要追它
[00:08:15.000 --> 00:08:18.000]  同樣神向人啟示自己
[00:08:18.000 --> 00:08:21.000]  他也是一步一步進行
[00:08:21.000 --> 00:08:24.000]  一集一集告訴我們
[00:08:24.000 --> 00:08:26.000]  他是怎樣的神
[00:08:26.000 --> 00:08:28.000]  在舊約
[00:08:28.000 --> 00:08:31.000]  神是介紹自己是獨一神
[00:08:31.000 --> 00:08:33.000]  來到新約的時候
[00:08:33.000 --> 00:08:35.000]  神繼續介紹自己
[00:08:35.000 --> 00:08:38.000]  我們就非常清晰地看到
[00:08:38.000 --> 00:08:39.000]  這位獨一的神
[00:08:39.000 --> 00:08:42.000]  祂有三個位格
[00:08:42.000 --> 00:08:45.000]  聖父 聖子 聖靈
[00:08:45.000 --> 00:08:47.000]  我們就問一個問題
[00:08:47.000 --> 00:08:51.000]  聖父 聖子 聖靈都是完全的神嗎
[00:08:51.000 --> 00:08:54.000]  那是不是有三位神
[00:08:54.000 --> 00:08:57.000]  我們怎樣去理解這個一體
[00:08:57.000 --> 00:09:00.000]  怎樣去理解只有一位神
[00:09:00.000 --> 00:09:05.000]  或者我們被一條數學題難倒了
[00:09:05.000 --> 00:09:07.000]  我們的邏輯思維裏
[00:09:07.000 --> 00:09:11.000]  1+1+1=多少
[00:09:11.000 --> 00:09:12.000]  3
[00:09:12.000 --> 00:09:14.000]  你們很厲害
[00:09:14.000 --> 00:09:15.000]  等於3
[00:09:15.000 --> 00:09:17.000]  懂得計算
[00:09:17.000 --> 00:09:19.000]  但是這個公式我告訴你們
[00:09:19.000 --> 00:09:22.000]  在聖經當中是不能用的
[00:09:22.000 --> 00:09:25.000]  1+1+1不等於3
[00:09:25.000 --> 00:09:27.000]  是等於1
[00:09:27.000 --> 00:09:29.000]  是不是
[00:09:29.000 --> 00:09:33.000]  這個邏輯我們很難去明白
[00:09:33.000 --> 00:09:37.000]  但是我今天和大家介紹一個方法
[00:09:37.000 --> 00:09:43.000]  告訴大家我們不用1去計算
[00:09:43.000 --> 00:09:46.000]  我們用一個數學符號
[00:09:46.000 --> 00:09:50.000]  這個數學符號相信在座各位讀過數學都應該知道
[00:09:50.000 --> 00:09:54.000]  就是一個叫做無限的符號
[00:09:54.000 --> 00:09:57.000]  這個8打橫躺在那裏
[00:09:57.000 --> 00:09:58.000]  無限
[00:09:58.000 --> 00:10:02.000]  表示一個常數是去到無限數不盡
[00:10:02.000 --> 00:10:08.000]  我們想像一下這裏有三個不同顏色的無限
[00:10:08.000 --> 00:10:12.000]  有紅色 藍色 黃色
[00:10:12.000 --> 00:10:17.000]  然後我們把它們加在一起
[00:10:17.000 --> 00:10:20.000]  它仍然是一個無限
[00:10:20.000 --> 00:10:22.000]  因為無限就是無限
[00:10:22.000 --> 00:10:24.000]  加在一起三個都無限
[00:10:24.000 --> 00:10:26.000]  就是一個無限
[00:10:26.000 --> 00:10:31.000]  但是裏面有三個不同顏色
[00:10:31.000 --> 00:10:33.000]  有三個無限
[00:10:33.000 --> 00:10:38.000]  這是一個比喻
[00:10:38.000 --> 00:10:41.000]  當我們用這樣的比喻的時候
[00:10:41.000 --> 00:10:43.000]  去理解三位一體
[00:10:43.000 --> 00:10:47.000]  我們要非常非常清楚一件事
[00:10:47.000 --> 00:10:50.000]  我們是有限的
[00:10:50.000 --> 00:10:52.000]  這個用無窮的類比
[00:10:52.000 --> 00:11:00.000]  可能已經是我們用類比去理解三位一體的極限
[00:11:00.000 --> 00:11:03.000]  所以我們還是要回到聖經
[00:11:03.000 --> 00:11:06.000]  看看神怎樣去介紹
[00:11:06.000 --> 00:11:09.000]  祂自己是一體的
[00:11:09.000 --> 00:11:11.000]  我們看一段經文
[00:11:11.000 --> 00:11:17.000]  《亞太福音》28章18到20節
[00:11:17.000 --> 00:11:19.000]  大家都很熟悉這段
[00:11:19.000 --> 00:11:25.000]  是耶穌升天之前對門徒頒佈的大使命
[00:11:25.000 --> 00:11:33.000]  當耶穌說到奉父子聖靈的名的時候
[00:11:33.000 --> 00:11:35.000]  我們說
[00:11:35.000 --> 00:11:37.000]  聖父是神
[00:11:37.000 --> 00:11:39.000]  聖子是神
[00:11:39.000 --> 00:11:41.000]  聖又是神
[00:11:41.000 --> 00:11:43.000]  是不是有三個不同的神呢
[00:11:43.000 --> 00:11:45.000]  如果有三個不同的神
[00:11:45.000 --> 00:11:47.000]  這裡的名紅色的字
[00:11:47.000 --> 00:11:49.000]  名
[00:11:49.000 --> 00:11:51.000]  它應該要用複數
[00:11:51.000 --> 00:11:53.000]  Names
[00:11:53.000 --> 00:11:57.000]  但是耶穌在說這個話的時候
[00:11:57.000 --> 00:11:59.000]  在原文希臘文
[00:11:59.000 --> 00:12:02.000]  或者一些英文翻譯本裏面
[00:12:02.000 --> 00:12:05.000]  名是單數
[00:12:05.000 --> 00:12:08.000]  Name沒有S
[00:12:08.000 --> 00:12:10.000]  大家可以去查一下
[00:12:10.000 --> 00:12:12.000]  也就是表明
[00:12:12.000 --> 00:12:14.000]  神只有一位
[00:12:14.000 --> 00:12:16.000]  因為祂只有一個名
[00:12:16.000 --> 00:12:19.000]  在這裡奉父子聖靈的名施洗
[00:12:19.000 --> 00:12:22.000]  就將這裡三個位格
[00:12:22.000 --> 00:12:24.000]  區分開來
[00:12:24.000 --> 00:12:26.000]  就是父、子、聖、靈
[00:12:26.000 --> 00:12:31.000]  又將三個位格連在一起
[00:12:31.000 --> 00:12:33.000]  一個名
[00:12:33.000 --> 00:12:35.000]  是單數
[00:12:35.000 --> 00:12:37.000]  一位神
[00:12:37.000 --> 00:12:40.000]  這個就是聖經在比較早的時候
[00:12:40.000 --> 00:12:43.000]  有關於三位一體的教義
[00:12:43.000 --> 00:12:45.000]  很明顯的一個地方
[00:12:45.000 --> 00:12:49.000]  第二段經文我們來看
[00:12:49.000 --> 00:12:53.000]  約翰福音十章三十節
[00:12:53.000 --> 00:12:55.000]  又考考大家
[00:12:55.000 --> 00:12:57.000]  這一節
[00:12:57.000 --> 00:12:59.000]  下一節是什麼
[00:12:59.000 --> 00:13:01.000]  三十一節是什麼
[00:13:01.000 --> 00:13:03.000]  當耶穌說
[00:13:03.000 --> 00:13:05.000]  我與父元為一的時候
[00:13:05.000 --> 00:13:07.000]  三十一節是什麼
[00:13:07.000 --> 00:13:09.000]  三十一節就是
[00:13:09.000 --> 00:13:15.000]  猶太人又拿起石頭要去打他
[00:13:15.000 --> 00:13:17.000]  打他
[00:13:17.000 --> 00:13:19.000]  為什麼要打他
[00:13:19.000 --> 00:13:21.000]  當時是什麼時候
[00:13:21.000 --> 00:13:23.000]  大家有沒有聖經可以翻一下
[00:13:23.000 --> 00:13:25.000]  是修奠節的時候
[00:13:25.000 --> 00:13:29.000]  修奠節是猶太人的一個節期
[00:13:29.000 --> 00:13:31.000]  是在十二月冬天的時候
[00:13:31.000 --> 00:13:33.000]  為什麼耶穌說完這句話
[00:13:33.000 --> 00:13:37.000]  猶太人要拿起石頭去打他
[00:13:37.000 --> 00:13:41.000]  我們首先來看修奠節是怎麼來的
[00:13:41.000 --> 00:13:43.000]  簡單來說
[00:13:43.000 --> 00:13:45.000]  在主前二世紀的時候
[00:13:45.000 --> 00:13:47.000]  有一個希臘大帝
[00:13:47.000 --> 00:13:51.000]  他的名字叫安條克四世
[00:13:51.000 --> 00:13:53.000]  他竟然自稱為神顯者
[00:13:53.000 --> 00:13:55.000]  神顯者是什麼意思
[00:13:55.000 --> 00:13:57.000]  他說他自己是神
[00:13:57.000 --> 00:14:00.000]  然後他還去攝族聖殿
[00:14:00.000 --> 00:14:05.000]  這個對猶太人來說是萬萬不能接受的
[00:14:05.000 --> 00:14:07.000]  你自稱自己是神
[00:14:07.000 --> 00:14:09.000]  你什麼意思
[00:14:09.000 --> 00:14:13.000]  於是猶太人就發動了一個革命
[00:14:13.000 --> 00:14:15.000]  叫做瑪加比革命
[00:14:15.000 --> 00:14:18.000]  將希臘大國擊退
[00:14:18.000 --> 00:14:20.000]  然後就拿回聖殿
[00:14:20.000 --> 00:14:22.000]  重新修整聖殿
[00:14:22.000 --> 00:14:24.000]  重現聖殿
[00:14:24.000 --> 00:14:26.000]  所以修奠節就是這樣來的
[00:14:26.000 --> 00:14:28.000]  所以在修奠節裏
[00:14:28.000 --> 00:14:32.000]  猶太人就會想起這樣的歷史背景
[00:14:32.000 --> 00:14:34.000]  在修奠節裏
[00:14:34.000 --> 00:14:37.000]  最大的罪就是攝族的罪
[00:14:37.000 --> 00:14:41.000]  這個時候耶穌竟然在聖殿裏
[00:14:41.000 --> 00:14:43.000]  去說一句
[00:14:43.000 --> 00:14:46.000]  我與父元為一
[00:14:46.000 --> 00:14:49.000]  耶穌在大庭廣眾眾目睽睽底下
[00:14:49.000 --> 00:14:51.000]  去說了一句
[00:14:51.000 --> 00:14:53.000]  我自己就是神
[00:14:53.000 --> 00:14:55.000]  猶太人就想起
[00:14:55.000 --> 00:14:58.000]  那一個很可惡的安條克四世
[00:14:58.000 --> 00:15:00.000]  哇 耶穌你這麼斗膽
[00:15:00.000 --> 00:15:02.000]  竟然自稱為神
[00:15:02.000 --> 00:15:04.000]  就惹怒了這些猶太人
[00:15:04.000 --> 00:15:06.000]  然後猶太人就在31節裏
[00:15:06.000 --> 00:15:07.000]  就拿起石頭
[00:15:07.000 --> 00:15:09.000]  要打他
[00:15:09.000 --> 00:15:12.000]  就是因為耶穌自稱為神
[00:15:12.000 --> 00:15:14.000]  我與父元為一
[00:15:14.000 --> 00:15:19.000]  所以既然聖父 聖子 聖靈是一體
[00:15:19.000 --> 00:15:21.000]  一位神
[00:15:21.000 --> 00:15:27.000]  那神的三個位格有沒有區別呢?
[00:15:27.000 --> 00:15:32.000]  我們來看約翰福音14章16到17節
[00:15:32.000 --> 00:15:36.000]  這裏就是耶穌快要上十字架
[00:15:36.000 --> 00:15:38.000]  要離開門徒
[00:15:38.000 --> 00:15:40.000]  耶穌就鼓勵門徒
[00:15:40.000 --> 00:15:42.000]  我要求父
[00:15:42.000 --> 00:15:45.000]  父就另外賜給你們一位保衛師
[00:15:45.000 --> 00:15:49.000]  叫祂與你們永遠同在
[00:15:49.000 --> 00:15:51.000]  什麼是保衛師呢?
[00:15:51.000 --> 00:15:55.000]  保衛師就是中保的意思
[00:15:55.000 --> 00:15:58.000]  我講起中保 大家想起誰呢?
[00:15:58.000 --> 00:16:00.000]  耶穌吧
[00:16:00.000 --> 00:16:03.000]  我想起耶穌就是中保 是保衛師
[00:16:03.000 --> 00:16:06.000]  保衛師有好幾種解釋
[00:16:06.000 --> 00:16:13.000]  就是有鼓勵者 有安慰者 有顧問
[00:16:13.000 --> 00:16:15.000]  或者策士
[00:16:15.000 --> 00:16:18.000]  策士大家又想起哪裏呢?
[00:16:18.000 --> 00:16:22.000]  還有一個就是幫助者
[00:16:22.000 --> 00:16:24.000]  耶穌說我要求父
[00:16:24.000 --> 00:16:30.000]  父就賜給你們另外一位中保幫助者
[00:16:30.000 --> 00:16:33.000]  耶穌已經是一個中保
[00:16:33.000 --> 00:16:37.000]  中保就是耶穌 幫助者
[00:16:37.000 --> 00:16:40.000]  現在耶穌要求父
[00:16:40.000 --> 00:16:45.000]  父就賜另外一位幫助者
[00:16:45.000 --> 00:16:49.000]  而這位另外的幫助者就是真理的聖靈
[00:16:49.000 --> 00:16:52.000]  這裏大家看到嗎?
[00:16:52.000 --> 00:16:56.000]  耶穌聖子求聖父
[00:16:56.000 --> 00:16:59.000]  聖父就賜下另外一位幫助者
[00:16:59.000 --> 00:17:01.000]  就是真理的聖靈
[00:17:01.000 --> 00:17:02.000]  很清楚吧?
[00:17:02.000 --> 00:17:04.000]  三個位格出來了
[00:17:04.000 --> 00:17:06.000]  聖父 聖子 聖靈
[00:17:06.000 --> 00:17:10.000]  有沒有區別呢?
[00:17:10.000 --> 00:17:11.000]  有
[00:17:11.000 --> 00:17:13.000]  聖父就是聖父
[00:17:13.000 --> 00:17:15.000]  他不是聖子
[00:17:15.000 --> 00:17:17.000]  因為只要求父
[00:17:17.000 --> 00:17:19.000]  他也不是聖靈
[00:17:19.000 --> 00:17:22.000]  而聖子也不是聖靈
[00:17:22.000 --> 00:17:24.000]  聖子是保衛師
[00:17:24.000 --> 00:17:29.000]  而聖靈就是另外一位的保衛師
[00:17:29.000 --> 00:17:31.000]  聖靈就不是聖子
[00:17:31.000 --> 00:17:33.000]  也不是聖父
[00:17:33.000 --> 00:17:35.000]  一點都不混淆
[00:17:35.000 --> 00:17:38.000]  不要以為我在講急口令
[00:17:38.000 --> 00:17:40.000]  非常清楚
[00:17:40.000 --> 00:17:43.000]  所以我們可以在這裏總結一下
[00:17:43.000 --> 00:17:45.000]  三位一體
[00:17:45.000 --> 00:17:48.000]  就是神只有一位
[00:17:48.000 --> 00:17:50.000]  祂有三個位格
[00:17:50.000 --> 00:17:53.000]  聖父 聖子 聖靈
[00:17:53.000 --> 00:17:56.000]  我們回到剛才的PPT
[00:17:56.000 --> 00:17:57.000]  聖父是神
[00:17:57.000 --> 00:17:59.000]  聖子是神
[00:17:59.000 --> 00:18:01.000]  聖靈是神
[00:18:01.000 --> 00:18:05.000]  每個位格都是完全的神
[00:18:05.000 --> 00:18:06.000]  這句說話很重要
[00:18:06.000 --> 00:18:08.000]  不混亂
[00:18:08.000 --> 00:18:10.000]  最後那句更重要
[00:18:10.000 --> 00:18:14.000]  然而只有一位神
[00:18:14.000 --> 00:18:16.000]  明白三位一體的教義
[00:18:16.000 --> 00:18:19.000]  其實對我們基督徒來說是非常重要的
[00:18:19.000 --> 00:18:20.000]  為什麼這麼重要呢?
[00:18:20.000 --> 00:18:23.000]  第一個就是我們要分辨異端
[00:18:23.000 --> 00:18:25.000]  剛才我們講了一個異端
[00:18:25.000 --> 00:18:32.000]  就是形態論
[00:18:32.000 --> 00:18:34.000]  異端是什麼呢?
[00:18:34.000 --> 00:18:39.000]  異端就是將神的自我啟示
[00:18:39.000 --> 00:18:41.000]  即是神所說的話
[00:18:41.000 --> 00:18:45.000]  限制在我們人的理性裏
[00:18:45.000 --> 00:18:51.000]  將所有不能用理性去明白的東西
[00:18:51.000 --> 00:18:55.000]  改到可以明白為止
[00:18:55.000 --> 00:18:58.000]  這就是異端
[00:18:58.000 --> 00:19:00.000]  三位一體的教義
[00:19:00.000 --> 00:19:02.000]  在他們這些異端來看
[00:19:02.000 --> 00:19:05.000]  是不能用理性去接受的
[00:19:05.000 --> 00:19:07.000]  什麼一二三三二一是什麼呢?
[00:19:07.000 --> 00:19:11.000]  所以他們就將它轉換成另一種東西
[00:19:11.000 --> 00:19:14.000]  比如大家比較熟悉的
[00:19:14.000 --> 00:19:17.000]  就是耶和華見證人
[00:19:17.000 --> 00:19:19.000]  他們其中的一個認訊
[00:19:19.000 --> 00:19:26.000]  就是將基督說成是被造的
[00:19:26.000 --> 00:19:29.000]  只不過是最先被造的
[00:19:29.000 --> 00:19:31.000]  所以就這一點
[00:19:31.000 --> 00:19:33.000]  他們的聖經翻譯本
[00:19:33.000 --> 00:19:36.000]  叫做《新世界譯本》
[00:19:36.000 --> 00:19:41.000]  就篡改了約翰福音一章一節的經文
[00:19:41.000 --> 00:19:44.000]  約翰福音一章一節的經文
[00:19:44.000 --> 00:19:46.000]  大家會不會背呢?
[00:19:46.000 --> 00:19:48.000]  太初有道
[00:19:48.000 --> 00:19:53.000]  道與神同在
[00:19:53.000 --> 00:19:55.000]  道就是神
[00:19:55.000 --> 00:19:56.000]  是吧?
[00:19:56.000 --> 00:19:57.000]  道就是神
[00:19:57.000 --> 00:20:01.000]  在他們的聖經翻譯本裡是怎樣的呢?
[00:20:01.000 --> 00:20:04.000]  道是一個神
[00:20:04.000 --> 00:20:08.000]  The word is a god
[00:20:08.000 --> 00:20:13.000]  而且那個god的G是小寫的
[00:20:13.000 --> 00:20:18.000]  但是我們的聖經翻譯本就是道就是神
[00:20:18.000 --> 00:20:22.000]  所以我們知道三位一體的時候
[00:20:22.000 --> 00:20:27.000]  我們就可以用這一點來做一個試金石
[00:20:27.000 --> 00:20:30.000]  可以幫助我們去分辨異端
[00:20:30.000 --> 00:20:38.000]  凡是與我們的教義有相反有不同有混淆的
[00:20:38.000 --> 00:20:41.000]  我們都可以定為異端
[00:20:41.000 --> 00:20:46.000]  這裡再一次讓我們看到一件事是什麼
[00:20:46.000 --> 00:20:50.000]  因為我們的理性真的很有限
[00:20:50.000 --> 00:20:55.000]  我們沒有辦法完美地去解讀三位一體
[00:20:55.000 --> 00:21:01.000]  剛才的類比幾乎就是道的極限
