
[00:00:00.000 --> 00:00:01.440]  大家好,我是Ken
[00:02:06.360 --> 00:02:09.560]  我要專心單身服侍著
[00:02:09.560 --> 00:02:10.560]  不拍拖
[00:02:10.560 --> 00:02:13.560]  不拍拖就好了,打球
[00:02:13.560 --> 00:02:17.240]  有時我知道
[00:02:17.240 --> 00:02:22.440]  她每天早上去長洲的運動場跑步
[00:02:22.440 --> 00:02:24.920]  旁邊有個籃球場
[00:02:24.920 --> 00:02:27.600]  我很喜歡打球
[00:02:27.600 --> 00:02:29.800]  我就去打籃球
[00:02:29.800 --> 00:02:32.080]  每天早上我都和她打招呼
[00:02:32.080 --> 00:02:34.160]  「你好,Alice」
[00:02:34.160 --> 00:02:36.920]  可以和她打招呼、聊天
[00:02:36.920 --> 00:02:38.800]  有個弟兄很好
[00:02:38.800 --> 00:02:41.080]  他知道我每天早上都去打籃球
[00:02:41.080 --> 00:02:43.160]  他覺得我很孤單
[00:02:43.160 --> 00:02:44.800]  他很想陪我去打籃球
[00:02:44.800 --> 00:02:45.440]  我跟他說
[00:02:45.440 --> 00:02:50.080]  「不要了,太辛苦了,這麼早」
[00:02:50.080 --> 00:02:50.720]  直到有一天
[00:02:50.720 --> 00:02:52.720]  神學院的老師問Alice一個問題
[00:02:52.720 --> 00:02:54.280]  她就說
[00:02:54.280 --> 00:02:58.720]  你如何確定你今年單身服侍上帝
[00:02:58.720 --> 00:03:01.720]  是上帝喜悅的
[00:03:01.720 --> 00:03:06.680]  你肯定今年這樣做是祂預立的嗎
[00:03:06.680 --> 00:03:08.480]  其實單身和不單身
[00:03:08.480 --> 00:03:11.280]  結婚都是上帝呼召的,對吧
[00:03:11.280 --> 00:03:15.720]  結果我們對大家都很有好感
[00:03:15.720 --> 00:03:16.320]  經常都糾結
[00:03:16.320 --> 00:03:20.240]  我們是否應該了解對方多一點
[00:03:20.240 --> 00:03:22.480]  這個糾結更加令我們
[00:03:22.480 --> 00:03:25.720]  不太專心服侍
[00:03:25.720 --> 00:03:28.440]  最後我們打破了固有的想法
[00:03:28.440 --> 00:03:31.800]  我們拍拖、訂婚、結婚
[00:03:31.800 --> 00:03:34.320]  一起服侍著
[00:03:34.320 --> 00:03:38.760]  重點不是單身和結婚
[00:03:38.760 --> 00:03:39.640]  其實兩者都是一個
[00:03:39.640 --> 00:03:42.720]  好好服侍主的條件
[00:03:42.720 --> 00:03:45.240]  不過有時候我們成為了基督徒
[00:03:45.240 --> 00:03:46.840]  可能我們也會有一個
[00:03:46.840 --> 00:03:48.040]  根深蒂固的想法
[00:03:48.040 --> 00:03:52.440]  就是覺得上帝一定喜歡我們這樣做
[00:03:52.440 --> 00:03:56.160]  覺得結婚或單身才可以服侍主
[00:03:56.160 --> 00:04:00.480]  但有時候我們會否一廂情願地
[00:04:00.480 --> 00:04:06.120]  要求上帝接納我們的服侍
[00:04:06.120 --> 00:04:08.640]  這就是耶穌透過不同的經歷
[00:04:08.640 --> 00:04:11.840]  去改變了我對拍拖、服侍
[00:04:11.840 --> 00:04:13.920]  和與人相處的看法
[00:04:13.920 --> 00:04:16.240]  我講這個故事的原因
[00:04:16.240 --> 00:04:17.520]  做開場白是因為
[00:04:17.520 --> 00:04:20.040]  我覺得我們信了主一段時間
[00:04:20.040 --> 00:04:24.200]  可能會有信仰上形式化的危機
[00:04:24.200 --> 00:04:26.360]  有時候我們也會走進一些
[00:04:26.360 --> 00:04:27.600]  例行公事的生活
[00:04:27.600 --> 00:04:29.040]  就是我覺得我立了志
[00:04:29.040 --> 00:04:30.040]  就等於上帝會收貨
[00:04:30.040 --> 00:04:31.440]  我覺得我參加教會活動
[00:04:31.440 --> 00:04:33.960]  就等於跟隨基督
[00:04:33.960 --> 00:04:36.880]  我想今天這篇道德提醒我們
[00:04:36.880 --> 00:04:40.280]  到底甚麼是信仰的本質
[00:04:40.280 --> 00:04:42.760]  信仰本質是和上帝的關係
[00:04:42.760 --> 00:04:46.160]  而不是一個行為清單
[00:04:46.160 --> 00:04:47.520]  不知道今天我們當中
[00:04:47.520 --> 00:04:49.440]  會否有聽眾姐妹覺得
[00:04:49.440 --> 00:04:53.320]  最近你的靈明成長會有停滯不前
[00:04:53.320 --> 00:04:55.440]  或者信了主很多年
[00:04:55.440 --> 00:04:57.120]  容易留在輸出圈內
[00:04:57.120 --> 00:04:59.320]  覺得初信的時候的改變
[00:04:59.320 --> 00:05:01.280]  就已經足夠了
[00:05:01.280 --> 00:05:04.600]  又或者找不回當初初信
[00:05:04.600 --> 00:05:08.080]  那種服侍的火焰
[00:05:08.080 --> 00:05:09.040]  其實我自己也是
[00:05:09.040 --> 00:05:11.240]  最近我也遇到很多事情
[00:05:11.240 --> 00:05:17.520]  令我明明也在一個低潮的裡面
[00:05:17.520 --> 00:05:19.480]  所以今天想和大家了解一下
[00:05:19.480 --> 00:05:22.080]  究竟跟隨基督是一個甚麼過程
[00:05:22.080 --> 00:05:24.240]  是一個持續更新的過程
[00:05:24.240 --> 00:05:26.680]  看看耶穌這個復興的聖殿
[00:05:26.680 --> 00:05:29.120]  會怎樣帶給我們改變
[00:05:29.120 --> 00:05:33.280]  首先我們要讀一下今天的經文
[00:05:33.280 --> 00:05:36.960]  是路加夫音19章38-47節
[00:05:36.960 --> 00:05:38.040]  我們一起讀
[00:05:38.040 --> 00:05:39.800]  1、2、3
[00:05:39.800 --> 00:05:42.160]  他將近耶路撒冷
[00:05:42.160 --> 00:05:44.760]  正下降冷山的時候
[00:05:44.760 --> 00:05:48.800]  一大群門徒因所見的一切異能
[00:05:48.800 --> 00:05:50.600]  都歡呼起來
[00:05:50.600 --> 00:05:52.920]  大聲讚美神說
[00:05:52.920 --> 00:05:56.720]  奉主明來的王是應當稱頌的
[00:05:56.720 --> 00:05:58.760]  在天上有和平
[00:05:58.760 --> 00:06:01.680]  在至高之處有榮光
[00:06:01.680 --> 00:06:05.600]  其中有幾個法利賽人對耶穌說
[00:06:05.600 --> 00:06:08.480]  老師 責備你的門徒吧
[00:06:08.480 --> 00:06:09.880]  耶穌回答
[00:06:09.880 --> 00:06:11.360]  我告訴你們
[00:06:11.360 --> 00:06:14.120]  若是這些人閉口不說
[00:06:14.120 --> 00:06:17.360]  最初也要呼叫起來
[00:06:17.360 --> 00:06:21.200]  耶穌快到耶路撒冷看見那聖
[00:06:21.200 --> 00:06:24.080]  就為他哀哭說
[00:06:24.080 --> 00:06:28.440]  現在這日子是平安的事
[00:06:28.440 --> 00:06:31.560]  不過這是現在是隱藏的
[00:06:31.560 --> 00:06:33.920]  你的眼睛看不出來
[00:06:33.920 --> 00:06:35.760]  因為日子將到
[00:06:35.760 --> 00:06:39.320]  你的仇敵要捉起土裡包圍你
[00:06:39.320 --> 00:06:41.200]  四面困住你
[00:06:41.200 --> 00:06:44.920]  並要消滅你和你裡面的疑慮
[00:06:44.920 --> 00:06:49.280]  連一塊石頭也要留在一塊石頭上
[00:06:49.280 --> 00:06:53.000]  因為你不知道你眷顧的時候
[00:06:53.000 --> 00:06:54.760]  耶穌一進聖殿
[00:06:54.760 --> 00:06:58.200]  就趕出裡面做買賣的人
[00:06:58.200 --> 00:06:59.480]  他們說
[00:06:59.480 --> 00:07:00.760]  經上說
[00:07:00.760 --> 00:07:03.120]  我的殿是禱告的殿
[00:07:03.120 --> 00:07:06.640]  你們都使他成為了賊窩了
[00:07:06.640 --> 00:07:09.880]  耶穌天天在聖殿裡教導人
[00:07:09.880 --> 00:07:14.720]  祭司長 文士和百姓的領袖都想殺他
[00:07:14.720 --> 00:07:16.960]  但找不出方法來
[00:07:16.960 --> 00:07:20.920]  因為百姓都質疑聽他
[00:07:20.920 --> 00:07:23.440]  通常我讀經的時候
[00:07:23.440 --> 00:07:25.040]  也會問幾個問題
[00:07:25.040 --> 00:07:27.200]  這幾個問題可能會幫助我們了解
[00:07:27.200 --> 00:07:29.200]  聖經的訊息
[00:07:29.200 --> 00:07:31.000]  今天我們所說的題目
[00:07:31.000 --> 00:07:33.360]  耶穌就是復興的聖殿
[00:07:33.360 --> 00:07:34.800]  只有一點
[00:07:34.800 --> 00:07:36.040]  我問的三個問題
[00:07:36.040 --> 00:07:37.200]  都只是指向這一點
[00:07:37.200 --> 00:07:41.480]  就是作為跟隨這個復興聖殿的人
[00:07:41.480 --> 00:07:45.080]  我們是需要被持續改變的
[00:07:45.080 --> 00:07:46.280]  你願意嗎
[00:07:46.280 --> 00:07:49.280]  如果你在想的過程當中迷失方向
[00:07:49.280 --> 00:07:50.080]  不要緊
[00:07:50.080 --> 00:07:52.160]  我們最後還是會回到這一點
[00:07:52.160 --> 00:07:54.800]  看我們怎樣去實踐
[00:07:54.800 --> 00:07:57.320]  所以去到這三個問題就是
[00:07:57.320 --> 00:08:01.720]  第一個 為什麼法利賽人要叫耶穌
[00:08:01.720 --> 00:08:03.160]  擲避自己的門徒
[00:08:03.160 --> 00:08:06.240]  是不是因為他們做錯了什麼
[00:08:06.240 --> 00:08:09.600]  法利賽人有什麼動機
[00:08:09.600 --> 00:08:12.920]  第二 為什麼耶穌這麼傷心地說出
[00:08:12.920 --> 00:08:15.080]  耶路撒冷的下場
[00:08:15.080 --> 00:08:17.560]  大家如果細心看耶穌的宣告
[00:08:17.560 --> 00:08:19.360]  耶路撒冷的下場其實是很慘的
[00:08:19.360 --> 00:08:22.600]  但為什麼耶穌要這麼悲傷
[00:08:22.600 --> 00:08:25.160]  第三 就是為什麼
[00:08:25.160 --> 00:08:27.640]  耶穌天天在聖殿教導人
[00:08:27.640 --> 00:08:31.160]  宗教領袖因為百姓聽祂的話
[00:08:31.160 --> 00:08:32.960]  而找不到方法殺祂
[00:08:32.960 --> 00:08:38.040]  其實領袖明明可以將祂交給羅馬人
[00:08:38.040 --> 00:08:39.680]  因為祂被稱為王
[00:08:39.680 --> 00:08:41.240]  就可以殺祂
[00:08:41.240 --> 00:08:43.640]  為什麼做不到
[00:08:43.640 --> 00:08:44.400]  如果清楚的話
[00:08:44.400 --> 00:08:47.200]  我們可以回到第一個問題
[00:08:47.200 --> 00:08:49.360]  就是為什麼法利賽人要叫耶穌
[00:08:49.360 --> 00:08:51.080]  擲避祂的門徒
[00:08:51.080 --> 00:08:53.280]  是不是因為他們做錯了什麼
[00:08:53.280 --> 00:08:55.320]  法利賽人叫耶穌擲避門徒
[00:08:55.320 --> 00:08:58.760]  主要是因為門徒在讚美耶穌的時候
[00:08:58.760 --> 00:09:01.280]  引用了詩篇裡面的說話
[00:09:01.280 --> 00:09:03.040]  承認了耶穌是王
[00:09:03.040 --> 00:09:05.000]  留意 門徒的讚美
[00:09:05.000 --> 00:09:07.040]  是特意加「王」這個字
[00:09:07.040 --> 00:09:10.040]  在詩篇118篇25節是這麼說的
[00:09:10.040 --> 00:09:13.520]  「奉主命來嘅,是應當稱頌的」
[00:09:13.520 --> 00:09:16.240]  而路加 即是門徒是這麼說的
[00:09:16.240 --> 00:09:20.720]  「奉主命來嘅,王,是應當稱頌的」
[00:09:20.720 --> 00:09:23.480]  這個認定令法利賽人非常不安
[00:09:23.480 --> 00:09:25.080]  因為他覺得
[00:09:25.080 --> 00:09:27.320]  耶穌不會是理賽亞王
[00:09:27.320 --> 00:09:30.360]  更加沒有資格做王
[00:09:30.360 --> 00:09:33.440]  所以猶太人就會更加覺得
[00:09:33.440 --> 00:09:34.800]  有點突兀
[00:09:34.800 --> 00:09:36.000]  為什麼呢
[00:09:36.000 --> 00:09:37.560]  猶太人的王和世俗的王
[00:09:37.560 --> 00:09:39.440]  有一點點不同
[00:09:39.440 --> 00:09:41.440]  猶太王是怎麼樣的
[00:09:41.440 --> 00:09:43.120]  猶太王主要的使命
[00:09:43.120 --> 00:09:45.840]  是要在苦難裡面去投靠而和華
[00:09:45.840 --> 00:09:47.720]  成為百姓的榜樣
[00:09:47.720 --> 00:09:51.080]  去教導百姓怎樣去遵守律法
[00:09:51.080 --> 00:09:53.040]  怎樣去依靠神
[00:09:53.040 --> 00:09:56.960]  而詩篇118篇就說過猶太王的功能
[00:09:56.960 --> 00:10:00.360]  所以我們一起來看看這個詩篇
[00:10:00.360 --> 00:10:02.240]  不過有時候弟兄姊妹會問我
[00:10:02.240 --> 00:10:04.120]  新約還新約 舊約還舊約
[00:10:04.120 --> 00:10:06.800]  為什麼要看新約 還要看舊約呢
[00:10:06.800 --> 00:10:09.920]  我就會回答他
[00:10:09.920 --> 00:10:13.480]  如果你想要一塊夏威夷薄餅
[00:10:13.480 --> 00:10:15.240]  它是一塊有菠蘿的薄餅
[00:10:15.240 --> 00:10:18.080]  它是一塊很多汁的菠蘿
[00:10:18.080 --> 00:10:20.720]  如果它沒有多汁的菠蘿的話
[00:10:20.720 --> 00:10:22.720]  它就是一片普通的薄餅
[00:10:22.720 --> 00:10:24.720]  它就不是一個夏威夷薄餅
[00:10:24.720 --> 00:10:27.840]  所以如果沒有舊約的理解的話
[00:10:27.840 --> 00:10:29.760]  我們就很難明白新約的處境
[00:10:29.760 --> 00:10:30.880]  究竟在說什麼
[00:10:30.880 --> 00:10:32.040]  它們是一體的
[00:10:32.040 --> 00:10:34.320]  所以我們來看看
[00:10:34.320 --> 00:10:38.480]  詩篇118篇25至27次是這樣說的
[00:10:38.480 --> 00:10:40.960]  猶太王帶領百姓去到上帝面前
[00:10:40.960 --> 00:10:42.560]  去祈求拯救
[00:10:42.560 --> 00:10:44.120]  這裡說到一個王
[00:10:44.120 --> 00:10:49.360]  他去到帶領群眾去祈求昌盛
[00:10:49.360 --> 00:10:51.360]  跟行路法很有關係
[00:10:51.360 --> 00:10:53.240]  為什麼呢
[00:10:53.240 --> 00:10:55.960]  猶太王祈求
[00:10:55.960 --> 00:10:59.320]  耶和華拯救和使我們亨通的這個字眼
[00:10:59.320 --> 00:11:01.640]  其實它的原文是想解釋
[00:11:01.640 --> 00:11:02.480]  順利
[00:11:02.480 --> 00:11:04.520]  使我們順利的這個請求
[00:11:04.520 --> 00:11:08.120]  就會令我們想起詩篇一章三節
[00:11:08.120 --> 00:11:08.840]  是什麼
[00:11:08.840 --> 00:11:10.880]  人喜愛耶和華的律法
[00:11:10.880 --> 00:11:12.520]  晝夜思想
[00:11:12.520 --> 00:11:13.960]  這些人就會什麼
[00:11:13.960 --> 00:11:15.440]  有福沒錯
[00:11:15.440 --> 00:11:17.560]  凡他所做的
[00:11:17.560 --> 00:11:18.240]  都順利
[00:11:18.240 --> 00:11:18.760]  沒錯
[00:11:18.760 --> 00:11:20.280]  順利這個字
[00:11:20.280 --> 00:11:21.240]  有很密切的關係
[00:11:21.240 --> 00:11:26.840]  所以當詩篇118寫的這個王
[00:11:26.840 --> 00:11:30.120]  去代表著百姓去祈求
[00:11:30.120 --> 00:11:31.520]  拯救和順利的時候
[00:11:31.520 --> 00:11:35.320]  這個王就必定要教導百姓去遵守律法
[00:11:35.320 --> 00:11:38.160]  他才有資格去代表百姓
[00:11:38.160 --> 00:11:42.080]  去到上帝面前去祈求
[00:11:42.080 --> 00:11:44.240]  這樣說它的下文
[00:11:44.240 --> 00:11:47.000]  你要看回就會很明顯
[00:11:47.000 --> 00:11:48.600]  詩篇119第一節是這樣說的
[00:11:48.600 --> 00:11:54.000]  行為完全遵行耶和華律法的就會有福
[00:11:54.000 --> 00:11:56.480]  所以這裡詩篇帶出一個重點就是
[00:11:56.480 --> 00:12:01.560]  猶太王是要教導百姓去遵守耶和華的律法
[00:12:01.560 --> 00:12:02.800]  可能要再說一次
[00:12:02.800 --> 00:12:04.800]  猶太王的主要功能
[00:12:04.800 --> 00:12:09.400]  是要教導百姓去遵守律法
[00:12:09.400 --> 00:12:10.480]  我們就問
[00:12:10.480 --> 00:12:11.880]  我們知道了這個功能之後
[00:12:11.880 --> 00:12:14.880]  和《路加福音》耶穌被要求
[00:12:14.880 --> 00:12:18.680]  閘閉門徒有什麼關係呢
[00:12:18.680 --> 00:12:20.360]  第一就是
[00:12:20.360 --> 00:12:23.200]  法利賽人根本就不覺得耶穌是王
[00:12:23.200 --> 00:12:24.000]  第二
[00:12:24.000 --> 00:12:29.600]  更加不會認同他要教導百姓律法
[00:12:29.600 --> 00:12:32.000]  法利賽人是什麼人
[00:12:32.000 --> 00:12:34.440]  法利賽人是熟讀聖經
[00:12:34.440 --> 00:12:39.680]  法利賽人是覺得他們自己才有資格教導律法
[00:12:39.680 --> 00:12:44.360]  所有的百姓都要根據他們的詮釋
[00:12:44.360 --> 00:12:47.360]  去活出律法
[00:12:47.360 --> 00:12:48.560]  所以
[00:12:48.560 --> 00:12:50.560]  你如果用今天的眼光去看他們
[00:12:50.560 --> 00:12:52.760]  就有點像神話院的老師
[00:12:52.760 --> 00:12:54.360]  他有權去寫commentary
[00:12:54.360 --> 00:12:58.760]  有發言權去解釋聖經
[00:12:58.760 --> 00:13:00.760]  所以對他來說
[00:13:00.760 --> 00:13:03.360]  他們法利賽人教導律法是很正常的
[00:13:03.360 --> 00:13:04.560]  不過
[00:13:04.560 --> 00:13:05.560]  耶穌這個外來人
[00:13:05.560 --> 00:13:08.560]  這個木匠的兒子
[00:13:08.560 --> 00:13:12.360]  憑什麼教導聖人院的老師呢
[00:13:12.360 --> 00:13:13.360]  所以我們猜到
[00:13:13.360 --> 00:13:15.360]  法利賽人叫耶穌閘閉門徒
[00:13:15.360 --> 00:13:17.760]  不是因為門徒做錯了什麼
[00:13:17.760 --> 00:13:20.760]  而是因為他根本覺得
[00:13:20.760 --> 00:13:25.160]  耶穌沒有資格教導律法
[00:13:25.160 --> 00:13:26.360]  所以耶穌馬上回應他們
[00:13:26.360 --> 00:13:27.760]  我告訴你們
[00:13:27.760 --> 00:13:28.960]  若是他們閉口不說
[00:13:28.960 --> 00:13:31.360]  這些石頭必要呼叫起來
[00:13:31.360 --> 00:13:33.160]  為什麼叫石頭呢
[00:13:33.160 --> 00:13:35.160]  其實這一段跟下一段
[00:13:35.160 --> 00:13:37.160]  耶穌所說的寓言很有關係
[00:13:37.160 --> 00:13:38.360]  但大概在這裡
[00:13:38.360 --> 00:13:40.760]  耶穌沒有去閘閉門徒
[00:13:40.760 --> 00:13:43.360]  明顯是在認同門徒的讚美
[00:13:43.360 --> 00:13:45.960]  所以回答第一條就是
[00:13:45.960 --> 00:13:48.760]  門徒叫耶穌閘閉門徒
[00:13:48.760 --> 00:13:50.760]  是因為他們覺得
[00:13:50.760 --> 00:13:54.360]  耶穌根本沒有資格去教導他們
[00:13:54.360 --> 00:13:57.160]  即是你對著你的門徒可以
[00:13:57.160 --> 00:13:58.160]  夠有資格
[00:13:58.160 --> 00:13:59.760]  但你對著我們
[00:13:59.760 --> 00:14:01.560]  你怎麼可以
[00:14:01.560 --> 00:14:05.160]  就好像NBA
[00:14:05.160 --> 00:14:06.160]  為什麼呢
[00:14:06.160 --> 00:14:08.760]  你經過高中、大學
[00:14:08.760 --> 00:14:10.560]  最後還要這麼多輪
[00:14:10.560 --> 00:14:12.360]  兩輪的選拔
[00:14:12.360 --> 00:14:16.960]  最後選了60個NBA球員進去
[00:14:16.960 --> 00:14:21.160]  然後耶穌就好像在街上打球的大叔
[00:14:21.160 --> 00:14:23.160]  隨便撿幾件
[00:14:23.160 --> 00:14:25.160]  不懂打球的街童
[00:14:25.160 --> 00:14:28.560]  帶著他去找NBA的教練和球員
[00:14:28.560 --> 00:14:29.360]  就在他們面前說
[00:14:29.360 --> 00:14:31.560]  我是最厲害的教練
[00:14:31.560 --> 00:14:33.960]  比所有人都厲害
[00:14:33.960 --> 00:14:35.960]  所以門徒根本就覺得
[00:14:35.960 --> 00:14:38.760]  耶穌沒有資格教導百姓
[00:14:38.760 --> 00:14:42.360]  叫他罵自己的門徒吧
[00:14:42.360 --> 00:14:43.760]  如果你們要解答第一個問題
[00:14:43.760 --> 00:14:45.960]  我們就下第二個問題
[00:14:45.960 --> 00:14:47.760]  就是接下來
[00:14:47.760 --> 00:14:50.960]  為什麼耶穌這麼傷心地說出
[00:14:50.960 --> 00:14:53.160]  耶路撒冷的下場呢
[00:14:53.160 --> 00:14:55.760]  如果你細心看41-44節的話
[00:14:55.760 --> 00:14:57.160]  其實挺恐怖的
[00:14:57.160 --> 00:14:59.360]  敵人會殺光你裡面的兒女
[00:14:59.360 --> 00:15:01.960]  這是一個很狠的語言
[00:15:01.960 --> 00:15:04.360]  耶路撒冷是一個什麼地方
[00:15:04.360 --> 00:15:06.360]  耶路撒冷是一個宗教中心
[00:15:06.360 --> 00:15:11.960]  是猶太人會用性命去保護的一個宗教中心
[00:15:11.960 --> 00:15:13.160]  這裡是他們的一切
[00:15:13.160 --> 00:15:15.760]  這裡是他們獻祭的地方
[00:15:15.760 --> 00:15:17.360]  還有猶太人最重要
[00:15:17.360 --> 00:15:19.360]  第二重要的其實是什麼
[00:15:19.360 --> 00:15:21.160]  後代
[00:15:21.160 --> 00:15:24.760]  他們的兒女可不可以在這個應許之地
[00:15:24.760 --> 00:15:25.560]  去生活下去
[00:15:25.560 --> 00:15:27.760]  是一個非常重要的事
[00:15:27.760 --> 00:15:28.960]  現在耶穌就說
[00:15:28.960 --> 00:15:31.360]  他們的兒女被人殺光
[00:15:31.360 --> 00:15:33.760]  詛咒他們沒有後代
[00:15:33.760 --> 00:15:39.360]  還要耶穌專門用了一個很特別的表達
[00:15:39.360 --> 00:15:40.760]  石頭和兒女在白來文
[00:15:40.760 --> 00:15:44.160]  其實是一個很相似的讀法
[00:15:44.160 --> 00:15:45.960]  就是你對著猶太人說
[00:15:45.960 --> 00:15:48.160]  石頭不會再有石頭
[00:15:48.160 --> 00:15:50.160]  兒女也不會再有兒女
[00:15:50.160 --> 00:15:55.360]  這個是一個很強的詛咒
[00:15:55.360 --> 00:15:57.560]  所以我們要問的問題就是
[00:15:57.560 --> 00:16:00.760]  究竟這個對於猶太人來說是什麼
[00:16:00.760 --> 00:16:02.360]  在第二聖殿開始
[00:16:02.360 --> 00:16:06.160]  他們二十個世代都在這裡生活了這麼多年
[00:16:06.160 --> 00:16:10.760]  他以為自己做的事是得到上帝的歡心
[00:16:10.760 --> 00:16:12.360]  但突然有個人走出來就說
[00:16:12.360 --> 00:16:14.960]  你們不會在這裡生活下去的
[00:16:14.960 --> 00:16:16.360]  你們會走的
[00:16:16.360 --> 00:16:20.560]  結果聖殿就在公元後七十年
[00:16:20.560 --> 00:16:23.560]  被羅馬軍隊毀滅
[00:16:23.560 --> 00:16:26.560]  是提多將軍叫人火燒聖殿
[00:16:26.560 --> 00:16:28.560]  而聖殿裡面有很多金
[00:16:28.560 --> 00:16:29.760]  燒到溶掉
[00:16:29.760 --> 00:16:32.160]  他看到金在聖殿流出來的時候
[00:16:32.160 --> 00:16:34.560]  然後他就發現裡面有金
[00:16:34.560 --> 00:16:37.360]  他們就可以搬走所有石頭
[00:16:37.360 --> 00:16:39.160]  所以聖殿裡面一塊石頭都沒有
[00:16:39.160 --> 00:16:41.960]  但在一塊石頭上面
[00:16:41.960 --> 00:16:43.760]  但說了這麼久
[00:16:43.760 --> 00:16:44.960]  我突然要問
[00:16:44.960 --> 00:16:46.760]  為什麼耶穌這麼傷心
[00:16:46.760 --> 00:16:48.160]  為什麼
[00:16:48.160 --> 00:16:50.560]  很可能是耶穌作為猶太的領袖
[00:16:50.560 --> 00:16:53.760]  看到猶太領袖的失職
[00:16:53.760 --> 00:16:55.160]  為什麼這樣說呢
[00:16:55.160 --> 00:16:58.160]  這幫猶太領袖包括民事
[00:16:58.160 --> 00:16:59.360]  法尼塞人 祭司長
[00:16:59.360 --> 00:17:03.560]  他們的工作是做什麼的
[00:17:03.560 --> 00:17:06.560]  他們的工作是在聖殿的內和外
[00:17:06.560 --> 00:17:10.760]  去教導百姓怎樣去敬拜上帝
[00:17:10.760 --> 00:17:11.760]  但他們就失職了
[00:17:11.760 --> 00:17:12.760]  為什麼呢
[00:17:12.760 --> 00:17:14.760]  就是45至46節是這樣說的
[00:17:14.760 --> 00:17:15.960]  耶穌進入了聖殿
[00:17:15.960 --> 00:17:17.160]  就趕走裡面做生意的人
[00:17:17.160 --> 00:17:21.160]  就說我的殿必作為禱告的殿
[00:17:21.160 --> 00:17:25.160]  你們到使他成為了賊窩
[00:17:25.160 --> 00:17:26.560]  這裡可以打開大家
[00:17:26.560 --> 00:17:29.560]  這兩句其實是舊約的聖經
[00:17:29.560 --> 00:17:32.160]  出自於哪裡呢
[00:17:32.160 --> 00:17:33.560]  很長的
[00:17:33.560 --> 00:17:37.960]  有人說是詩篇 但不是
[00:17:37.960 --> 00:17:39.360]  很長的
[00:17:39.360 --> 00:17:41.160]  很長的 《先知書》
[00:17:41.160 --> 00:17:42.960]  很長的
[00:17:42.960 --> 00:17:44.160]  沒錯 《以賽亞書》
[00:17:44.160 --> 00:17:46.360]  對了 還有最後一卷
[00:17:46.360 --> 00:17:48.360]  《耶利米蘇》 沒錯
