
[00:00:00.000 --> 00:00:05.120]  我們這次繼續講《逆妖作門徒》這個系列
[00:05:54.300 --> 00:05:55.300]  在隱基底這個地方
[00:05:55.300 --> 00:05:57.300]  看到這樣的景色
[00:05:57.300 --> 00:05:58.300]  似乎就是告訴我們
[00:05:58.300 --> 00:06:00.300]  詩篇第一篇那種景象
[00:06:00.300 --> 00:06:02.300]  其實隱基底這個地方
[00:06:02.300 --> 00:06:04.300]  就是大衛被蘇羅追殺的時候
[00:06:04.300 --> 00:06:06.300]  高立為王之後
[00:06:06.300 --> 00:06:07.300]  有很多敵人
[00:06:07.300 --> 00:06:09.300]  要去追斬他
[00:06:09.300 --> 00:06:11.300]  他就去到隱基底這個地方
[00:06:11.300 --> 00:06:14.300]  然後在那裡去敬拜神
[00:06:14.300 --> 00:06:17.300]  詩篇第一篇真正的意境
[00:06:17.300 --> 00:06:20.300]  其實也不是說這麼安殊
[00:06:20.300 --> 00:06:22.300]  只不過我們浪漫化了
[00:06:22.300 --> 00:06:23.300]  其實詩篇第一篇
[00:06:23.300 --> 00:06:26.300]  你想起面對惡人的時候
[00:06:26.300 --> 00:06:27.300]  行鬼詐的人
[00:06:27.300 --> 00:06:30.300]  周圍環繞著他
[00:06:30.300 --> 00:06:33.300]  或者一些抵擋公義的仇敵
[00:06:33.300 --> 00:06:35.300]  扭曲真相
[00:06:35.300 --> 00:06:36.300]  無論是今時今日經常出現
[00:06:36.300 --> 00:06:39.300]  還是在以前的那個世代
[00:06:39.300 --> 00:06:41.300]  所以詩人就像一個王一樣
[00:06:41.300 --> 00:06:43.300]  就像大衛王一樣
[00:06:43.300 --> 00:06:45.300]  他就說不從不斬不助
[00:06:45.300 --> 00:06:49.300]  這些惡人的遺志
[00:06:49.300 --> 00:06:51.300]  所以你比較一下詩篇
[00:06:51.300 --> 00:06:52.300]  用這些意境的時候
[00:06:52.300 --> 00:06:55.300]  我們似乎就可以去到想像
[00:06:55.300 --> 00:06:58.300]  到底那篇詩篇給我們什麼挑戰
[00:06:58.300 --> 00:07:00.300]  在這種逆境當中
[00:07:00.300 --> 00:07:03.300]  我們應該怎麼做一個有決心
[00:07:03.300 --> 00:07:07.300]  來遵循上帝律法的人
[00:07:07.300 --> 00:07:10.300]  幾年前我去大英博物館的時候
[00:07:10.300 --> 00:07:11.300]  搜集資料
[00:07:11.300 --> 00:07:14.300]  我就看到這一幅圖畫
[00:07:14.300 --> 00:07:18.300]  這一幅圖畫讓我想起
[00:07:18.300 --> 00:07:21.300]  就是我們今天看的詩篇第一篇
[00:07:21.300 --> 00:07:22.300]  為什麼呢
[00:07:22.300 --> 00:07:26.300]  這幅圖畫上面有一個山
[00:07:26.300 --> 00:07:29.300]  然後有一個通道上去山上
[00:07:29.300 --> 00:07:31.300]  這個亞述王就站在那裡
[00:07:31.300 --> 00:07:32.300]  他在那裡敬拜
[00:07:32.300 --> 00:07:34.300]  上面有一個皇宮
[00:07:34.300 --> 00:07:36.300]  就像聖殿一樣
[00:07:36.300 --> 00:07:37.300]  有一個廟
[00:07:37.300 --> 00:07:40.300]  然後在山的附近周圍
[00:07:40.300 --> 00:07:43.300]  就有很多這樣的樹木
[00:07:43.300 --> 00:07:45.300]  是非常茂盛的
[00:07:45.300 --> 00:07:48.300]  這個是皇室
[00:07:48.300 --> 00:07:50.300]  一個皇室的花園
[00:07:50.300 --> 00:07:52.300]  聖殿這個地方
[00:07:52.300 --> 00:07:54.300]  這個就
[00:07:54.300 --> 00:07:56.300]  你看到王在山上
[00:07:56.300 --> 00:07:59.300]  這些樹四周環繞他
[00:07:59.300 --> 00:08:01.300]  就在王的同在底下
[00:08:01.300 --> 00:08:04.300]  這個起碼就是詩篇
[00:08:04.300 --> 00:08:06.300]  用相似的畫像
[00:08:06.300 --> 00:08:09.300]  相似的語言來跟我們說
[00:08:09.300 --> 00:08:12.300]  通常這些畫本身是有顏色的
[00:08:12.300 --> 00:08:14.300]  只不過是剝落了
[00:08:14.300 --> 00:08:17.300]  博物館就將這些顏色畫上去
[00:08:17.300 --> 00:08:18.300]  看到有河水
[00:08:18.300 --> 00:08:21.300]  溪水旁邊的
[00:08:21.300 --> 00:08:24.300]  就是這些很茂盛的樹
[00:08:24.300 --> 00:08:29.300]  然後這些樹就來到皇室裡面
[00:08:29.300 --> 00:08:31.300]  在廟宇附近
[00:08:31.300 --> 00:08:34.300]  就跟這個王能夠親近
[00:08:34.300 --> 00:08:36.300]  其實你看詩篇
[00:08:36.300 --> 00:08:41.300]  都是用類似這樣的語句來形容的
[00:08:41.300 --> 00:08:43.300]  譬如詩篇52篇第八節
[00:08:43.300 --> 00:08:45.300]  詩人說到什麼呢?
[00:08:45.300 --> 00:08:50.300]  至於我就像神殿中茂盛的橄欖樹一樣
[00:08:50.300 --> 00:08:55.300]  我倚靠神的慈愛直到永遠
[00:08:55.300 --> 00:08:57.300]  92章13節
[00:08:57.300 --> 00:09:00.300]  他們指的是義人
[00:09:00.300 --> 00:09:04.300]  義人必定將這些香柏樹
[00:09:04.300 --> 00:09:06.300]  很高很大的樹
[00:09:06.300 --> 00:09:07.300]  栽在哪裡呢?
[00:09:07.300 --> 00:09:10.300]  耶和華的殿中
[00:09:10.300 --> 00:09:12.300]  耶和華的院子裡面
[00:09:12.300 --> 00:09:14.300]  在我們神的院子裡面
[00:09:14.300 --> 00:09:17.300]  繁茂的生長
[00:09:17.300 --> 00:09:18.300]  講到一棵樹
[00:09:18.300 --> 00:09:20.300]  詩篇裡面的世界
[00:09:20.300 --> 00:09:21.300]  就是告訴我們
[00:09:21.300 --> 00:09:22.300]  在聖殿當中
[00:09:22.300 --> 00:09:24.300]  在神的同在裡面
[00:09:24.300 --> 00:09:27.300]  所以詩人就挑戰我們
[00:09:27.300 --> 00:09:29.300]  是一個這樣的生命
[00:09:29.300 --> 00:09:33.300]  一個跟神的同在
[00:09:33.300 --> 00:09:35.300]  在上帝的聖所裡面
[00:09:35.300 --> 00:09:39.300]  跟祂連結起來
[00:09:39.300 --> 00:09:41.300]  愛祂的律法
[00:09:41.300 --> 00:09:43.300]  以至祂能夠去面對
[00:09:43.300 --> 00:09:48.300]  外面那種很邪惡的世代
[00:09:48.300 --> 00:09:51.300]  所以在第一章第四節
[00:09:51.300 --> 00:09:52.300]  這裡就告訴我們
[00:09:52.300 --> 00:09:55.300]  惡人卻不是這樣
[00:09:55.300 --> 00:09:57.300]  詩人看回這些惡人
[00:09:57.300 --> 00:09:59.300]  看我們周圍的惡人的時候
[00:09:59.300 --> 00:10:00.300]  他們像什麼呢?
[00:10:00.300 --> 00:10:04.300]  就不像栽在耶和華殿中的樹
[00:10:04.300 --> 00:10:07.300]  不是在耶和華的面前
[00:10:07.300 --> 00:10:09.300]  不是在祂同在裡面
[00:10:09.300 --> 00:10:11.300]  慷僻被風吹散
[00:10:11.300 --> 00:10:12.300]  在義人的會中
[00:10:12.300 --> 00:10:14.300]  這些罪人都是一樣
[00:10:14.300 --> 00:10:16.300]  他是不能夠站立的
[00:10:16.300 --> 00:10:19.300]  因為將來去到審判的時候
[00:10:19.300 --> 00:10:24.300]  耶和華必定會去看顧義人的道路
[00:10:24.300 --> 00:10:28.300]  惡人的道路就必定會滅亡
[00:10:28.300 --> 00:10:30.300]  在巴勒斯坦地
[00:10:30.300 --> 00:10:32.300]  去到收割大小麥的時候
[00:10:32.300 --> 00:10:35.300]  農夫就會去到山上
[00:10:35.300 --> 00:10:36.300]  或者是空曠的地方
[00:10:36.300 --> 00:10:39.300]  禾場 風比較大的地方
[00:10:39.300 --> 00:10:42.300]  他們將這些麥子養起
[00:10:42.300 --> 00:10:44.300]  然後風吹過的時候
[00:10:44.300 --> 00:10:47.300]  有實質生命的就會掉下來
[00:10:47.300 --> 00:10:49.300]  沒有實質生命的慷僻
[00:10:49.300 --> 00:10:52.300]  就會被吹散
[00:10:52.300 --> 00:10:57.300]  這裡告訴我們將來的盼望
[00:10:57.300 --> 00:10:59.300]  一個圖畫
[00:10:59.300 --> 00:11:03.300]  用一些當時非常熟悉的景象
[00:11:03.300 --> 00:11:05.300]  告訴我們一個義人
[00:11:05.300 --> 00:11:07.300]  縱使現在未必一定是順利
[00:11:07.300 --> 00:11:10.300]  但是在將來
[00:11:10.300 --> 00:11:13.300]  上帝審判的日子來到的時候
[00:11:13.300 --> 00:11:15.300]  我們望著那個成為我們的盼望
[00:11:15.300 --> 00:11:19.300]  我們就能夠去面對我們現在的境況
[00:11:19.300 --> 00:11:22.300]  就是去到僅靠著耶和華
[00:11:22.300 --> 00:11:25.300]  去到喜愛他的律法
[00:11:25.300 --> 00:11:27.300]  去追隨他的律法
[00:11:27.300 --> 00:11:29.300]  去研讀他的律法
[00:11:29.300 --> 00:11:31.300]  以致我們的生命就像麥子一樣
[00:11:31.300 --> 00:11:35.300]  是不會怕被風吹散
[00:11:35.300 --> 00:11:38.300]  在1989年的時候
[00:11:38.300 --> 00:11:41.300]  當時的達賴喇嘛
[00:11:41.300 --> 00:11:46.300]  會見幾個猶太教的不同支派
[00:11:46.300 --> 00:11:51.300]  不同的所謂denomination的幾位學者
[00:11:51.300 --> 00:11:53.300]  在會見當中
[00:11:53.300 --> 00:11:56.300]  好幾個小時他就問了很多問題
[00:11:56.300 --> 00:11:59.300]  他最有趣問的問題是什麼呢?
[00:11:59.300 --> 00:12:03.300]  達賴喇嘛當時最有興趣想知道的
[00:12:03.300 --> 00:12:07.300]  就是猶太人生存的秘訣
[00:12:07.300 --> 00:12:12.300]  Secret Technique of Survival
[00:12:12.300 --> 00:12:14.300]  因為他看到猶太人的歷史
[00:12:14.300 --> 00:12:18.300]  就好像西藏民族有一點點相似
[00:12:18.300 --> 00:12:21.300]  但是他卻看到猶太人這麼遙遠的歷史
[00:12:21.300 --> 00:12:22.300]  這麼悠長的歷史
[00:12:22.300 --> 00:12:24.300]  面對著很多打壓
[00:12:24.300 --> 00:12:25.300]  聲電被毀
[00:12:25.300 --> 00:12:26.300]  失去家園
[00:12:26.300 --> 00:12:28.300]  失去政治的權力
[00:12:28.300 --> 00:12:30.300]  甚至被打壓等等
[00:12:30.300 --> 00:12:32.300]  遇見很多挑戰
[00:12:32.300 --> 00:12:33.300]  應該是早就消失了
[00:12:33.300 --> 00:12:35.300]  這個民族應該不在世上
[00:12:35.300 --> 00:12:37.300]  應該在歷史書裡面才找到
[00:12:37.300 --> 00:12:39.300]  但是為什麼反而可以建國呢?
[00:12:39.300 --> 00:12:47.300]  反而他們的身份能夠繼續延續下去呢?
[00:12:47.300 --> 00:12:50.300]  這些拉比很多時候都會有爭執的
[00:12:50.300 --> 00:12:53.300]  每個人的看法都會不同
[00:12:53.300 --> 00:12:55.300]  但是最後一個最重要的因素
[00:12:55.300 --> 00:12:57.300]  大家是同意的
[00:12:57.300 --> 00:12:58.300]  就是Torah
[00:12:58.300 --> 00:13:00.300]  就是律法書
[00:13:00.300 --> 00:13:03.300]  在個人和群體的生命當中
[00:13:03.300 --> 00:13:04.300]  成為一個中心
[00:13:04.300 --> 00:13:11.300]  當群體讓上帝的道成為他們的中心的時候
[00:13:11.300 --> 00:13:13.300]  他們就有一個所謂的
[00:13:13.300 --> 00:13:16.300]  Secret Technique of Survival
[00:13:16.300 --> 00:13:19.300]  在逆境當中能夠延續下去
[00:13:19.300 --> 00:13:21.300]  其實你想一下
[00:13:21.300 --> 00:13:23.300]  在教會的歷史也是一樣
[00:13:23.300 --> 00:13:25.300]  我們只看新約教會的歷史
[00:13:25.300 --> 00:13:27.300]  2000年的時間
[00:13:27.300 --> 00:13:29.300]  每逢有所謂的復興的時候
[00:13:29.300 --> 00:13:33.300]  都不是一些情緒高漲就叫做復興的
[00:13:33.300 --> 00:13:36.300]  千萬不要覺得那些Great Revival
[00:13:36.300 --> 00:13:37.300]  我們看回的時候
[00:13:37.300 --> 00:13:39.300]  那些人是很高漲的
[00:13:39.300 --> 00:13:41.300]  哭到幾天幾夜
[00:13:41.300 --> 00:13:45.300]  然後情緒非常多的表露
[00:13:45.300 --> 00:13:47.300]  這些不是一件錯的事
[00:13:47.300 --> 00:13:50.300]  但是每逢教會裡面有復興
[00:13:50.300 --> 00:13:52.300]  都是回歸聖經
[00:13:52.300 --> 00:13:55.300]  回歸到上帝的道的裡面
[00:13:55.300 --> 00:13:57.300]  所以這個詩篇第一篇就告訴我們
[00:13:57.300 --> 00:14:01.300]  面對著惡者很猖狂的時候
[00:14:01.300 --> 00:14:03.300]  特別是我們這個時代
[00:14:03.300 --> 00:14:06.300]  到底有什麼讓我們Survive
[00:14:06.300 --> 00:14:08.300]  可能不單止Survive
[00:14:08.300 --> 00:14:10.300]  讓我們Fly
[00:14:10.300 --> 00:14:12.300]  讓我們不單止生存下去
[00:14:12.300 --> 00:14:18.300]  甚至讓我們去到茂盛的去生長延續下去
[00:14:18.300 --> 00:14:20.300]  當然詩篇第一篇
[00:14:20.300 --> 00:14:23.300]  就不是純粹告訴我們一些ethics
[00:14:23.300 --> 00:14:26.300]  應做什麼不好做什麼
[00:14:26.300 --> 00:14:29.300]  其實也都揭示給我們一個
[00:14:29.300 --> 00:14:32.300]  一個中末的盼望一個的Eschatology
[00:14:32.300 --> 00:14:34.300]  詩篇第一篇有提過
[00:14:34.300 --> 00:14:36.300]  將來審判的時候
[00:14:36.300 --> 00:14:38.300]  惡人像康丕
[00:14:38.300 --> 00:14:41.300]  義人像一些實質的大小物
[00:14:41.300 --> 00:14:43.300]  第二篇都是一樣
[00:14:43.300 --> 00:14:46.300]  第一篇第二篇是一齊要看的
[00:14:46.300 --> 00:14:48.300]  第二篇很清楚
[00:14:48.300 --> 00:14:49.300]  就不是哲偉詩
[00:14:49.300 --> 00:14:51.300]  就是君王的詩篇
[00:14:51.300 --> 00:14:53.300]  Royal Song
[00:14:53.300 --> 00:14:55.300]  大衛君王登基的時候
[00:14:55.300 --> 00:14:58.300]  或者大衛後代在猶大國
[00:14:58.300 --> 00:15:01.300]  登基的時候經常都會用一些Royal Song
[00:15:01.300 --> 00:15:03.300]  登基之日的時候就會唱出
[00:15:03.300 --> 00:15:06.300]  第二篇就是很典型的Royal Song
[00:15:06.300 --> 00:15:09.300]  我們看幾節抽出來看一看
[00:15:09.300 --> 00:15:11.300]  看二章的第一節
[00:15:11.300 --> 00:15:13.300]  這裡說列國為什麼騷動萬民
[00:15:13.300 --> 00:15:16.300]  為什麼兇謀妄想
[00:15:16.300 --> 00:15:19.300]  世上的君王起來
[00:15:19.300 --> 00:15:21.300]  領袖聚在一起
[00:15:21.300 --> 00:15:23.300]  敵對是耶和華
[00:15:23.300 --> 00:15:27.300]  和敵對他所高立的君主
[00:15:27.300 --> 00:15:31.300]  外面有很多這樣的惡人
[00:15:31.300 --> 00:15:35.300]  其實這些惡人就是詩篇第一篇裡面所說的惡人
[00:15:35.300 --> 00:15:38.300]  他們就是去敵黨上帝的主權
[00:15:38.300 --> 00:15:41.300]  上帝的王權
[00:15:41.300 --> 00:15:44.300]  當這些事情發生的時候
[00:15:44.300 --> 00:15:47.300]  令到我們地上覺得很不安的時候
[00:15:47.300 --> 00:15:49.300]  二章四節就告訴我們
[00:15:49.300 --> 00:15:53.300]  坐在天上的居然就是發笑
[00:15:53.300 --> 00:15:56.300]  他說我已經在石安我的聖山耶路撒冷
[00:15:56.300 --> 00:15:59.300]  立了我的君王
[00:15:59.300 --> 00:16:01.300]  所以你們不需要怕
[00:16:01.300 --> 00:16:04.300]  然後二章第七節等等
[00:16:04.300 --> 00:16:07.300]  又說到受高者說話
[00:16:07.300 --> 00:16:12.300]  受高者說我是神所生的兒子
[00:16:12.300 --> 00:16:15.300]  這裡當然不是說本質上的生出來
[00:16:15.300 --> 00:16:17.300]  而是說什麼呢
[00:16:17.300 --> 00:16:21.300]  就是神立他為君主
[00:16:21.300 --> 00:16:24.300]  他就好像神的兒子一樣
[00:16:24.300 --> 00:16:27.300]  二章第十節
[00:16:27.300 --> 00:16:29.300]  這裡說現在君王
[00:16:29.300 --> 00:16:32.300]  下來地上跟這些君王說
[00:16:32.300 --> 00:16:34.300]  叫他們謹慎
[00:16:34.300 --> 00:16:37.300]  應當要去聽勸告
[00:16:37.300 --> 00:16:38.300]  什麼勸告
[00:16:38.300 --> 00:16:41.300]  就是要以敬畏的心來侍奉耶和華
[00:16:41.300 --> 00:16:45.300]  因為耶和華必定會去制服列國
[00:16:45.300 --> 00:16:52.300]  去制服所有敵對他地上的勢力
[00:16:52.300 --> 00:16:54.300]  這些邪惡的勢力
[00:16:54.300 --> 00:16:56.300]  上帝必定會得勝
[00:16:56.300 --> 00:16:58.300]  所以十二節就有一句這樣的說話
[00:16:58.300 --> 00:17:00.300]  你們要用嘴親子
[00:17:00.300 --> 00:17:04.300]  親吻王子
[00:17:04.300 --> 00:17:06.300]  神所立的王者
[00:17:06.300 --> 00:17:10.300]  當然不是面貼面的親吻
[00:17:10.300 --> 00:17:11.300]  在中東裡面
[00:17:11.300 --> 00:17:12.300]  什麼叫親吻
[00:17:12.300 --> 00:17:13.300]  Kiss the son
[00:17:13.300 --> 00:17:17.300]  其實就是五體投地下拜
[00:17:17.300 --> 00:17:19.300]  要親吻他的腳
[00:17:19.300 --> 00:17:21.300]  就是說他敬拜上帝
[00:17:21.300 --> 00:17:24.300]  認定他的王權
[00:17:24.300 --> 00:17:25.300]  如果不是
[00:17:25.300 --> 00:17:28.300]  上帝的審判臨到的時候
[00:17:28.300 --> 00:17:31.300]  當這樣發生的時候
[00:17:31.300 --> 00:17:35.300]  列國的君王就會被毀滅
