
[00:00:00.000 --> 00:00:02.000]  (播放)
[00:02:33.040 --> 00:02:35.120]  就是耶路撒冷的聖殿
[00:02:35.120 --> 00:02:37.520]  然後慢慢一直發展的時候
[00:02:37.520 --> 00:02:39.800]  當然以色列國仍然是叛逆
[00:02:39.800 --> 00:02:41.120]  然後亡國
[00:02:41.120 --> 00:02:42.480]  然後秘魯回歸之後
[00:02:42.480 --> 00:02:45.320]  等候到真正的尼泊爾出現
[00:02:45.320 --> 00:02:47.200]  就是耶穌基督
[00:02:47.200 --> 00:02:48.720]  然後基督到了的時候
[00:02:48.720 --> 00:02:50.080]  基督就是聖殿
[00:02:50.080 --> 00:02:53.840]  基督就是我們能夠和上帝相交的地方
[00:02:53.840 --> 00:02:57.320]  你看到有一個演進
[00:02:57.320 --> 00:02:58.640]  伊甸園
[00:02:58.640 --> 00:02:59.440]  回眸
[00:02:59.440 --> 00:03:00.560]  然後聖殿
[00:03:00.560 --> 00:03:01.440]  到基督
[00:03:01.440 --> 00:03:03.000]  然後到將來的時候
[00:03:03.000 --> 00:03:05.080]  就是啟示錄最後那幾章
[00:03:05.080 --> 00:03:06.480]  就是講到新天新地
[00:03:06.480 --> 00:03:07.920]  這個就叫做聖經神學
[00:03:07.920 --> 00:03:09.680]  其實史提反就是在做這件事
[00:03:09.680 --> 00:03:12.720]  從頭到尾就是和這些猶太人的會眾
[00:03:12.720 --> 00:03:15.120]  來解釋一下到底上帝做了什麼
[00:03:15.120 --> 00:03:17.160]  譬如七章第二節八節
[00:03:17.160 --> 00:03:17.760]  他說什麼
[00:03:17.760 --> 00:03:20.280]  他說阿不拉罕
[00:03:20.280 --> 00:03:22.520]  在美索不達米亞的時候
[00:03:22.520 --> 00:03:24.680]  就是以色列之外的地方
[00:03:24.680 --> 00:03:25.440]  上帝
[00:03:25.440 --> 00:03:27.680]  榮耀的上帝向他顯然
[00:03:27.680 --> 00:03:29.520]  然後帶領他去到迦南
[00:03:29.520 --> 00:03:31.640]  然後有他的以撒亞國
[00:03:31.640 --> 00:03:32.840]  然後十二眾子
[00:03:32.840 --> 00:03:34.640]  然後他們就到了埃及
[00:03:34.640 --> 00:03:35.240]  記得嗎
[00:03:35.240 --> 00:03:37.640]  這個是創世紀最後那幾章
[00:03:37.640 --> 00:03:39.160]  然後約瑟在那裡死
[00:03:39.160 --> 00:03:42.200]  以色列人就被下一個國度
[00:03:42.200 --> 00:03:44.600]  就是埃及的法羅
[00:03:44.600 --> 00:03:47.000]  去到奴役了好幾代
[00:03:47.000 --> 00:03:48.800]  然後就選出摩西
[00:03:48.800 --> 00:03:51.400]  摩西就在埃及的皇宮長大
[00:03:51.400 --> 00:03:53.760]  然後就帶領以色列人出埃及
[00:03:53.760 --> 00:03:57.320]  但是以色列人當時是不接受他的
[00:03:57.320 --> 00:04:00.280]  他就逃難到了米田地
[00:04:00.280 --> 00:04:01.960]  第三十節開始
[00:04:01.960 --> 00:04:04.800]  終於在西乃曠野的時候
[00:04:04.800 --> 00:04:06.880]  耶和華榮耀的神
[00:04:06.880 --> 00:04:08.840]  就在荊棘的火焰裡面
[00:04:08.840 --> 00:04:11.080]  向上帝顯然
[00:04:11.080 --> 00:04:13.760]  然後叫他回去埃及
[00:04:13.760 --> 00:04:17.360]  叫埃及的以色列人能夠出來
[00:04:17.360 --> 00:04:18.680]  經過紅海
[00:04:18.680 --> 00:04:19.760]  去到西乃山
[00:04:19.760 --> 00:04:21.080]  去到曠野
[00:04:21.080 --> 00:04:22.080]  四十年
[00:04:22.080 --> 00:04:23.960]  然後會幕在中間
[00:04:23.960 --> 00:04:25.320]  當然
[00:04:25.320 --> 00:04:26.160]  正如我所說
[00:04:26.160 --> 00:04:27.760]  三十九至四十三章
[00:04:27.760 --> 00:04:28.760]  史提反就說
[00:04:28.760 --> 00:04:30.600]  以色列人其實是不信的
[00:04:30.600 --> 00:04:34.480]  最後他們是流亡於巴比倫
[00:04:34.480 --> 00:04:35.680]  四十四節他回來
[00:04:35.680 --> 00:04:37.320]  他就說在會幕裡面
[00:04:37.320 --> 00:04:40.800]  上帝是跟神的子民同在的
[00:04:40.800 --> 00:04:41.960]  但是到最後的時候
[00:04:41.960 --> 00:04:43.960]  為什麼這篇道理這麼討人厭呢
[00:04:43.960 --> 00:04:45.760]  他就說在所羅門的聖殿
[00:04:45.760 --> 00:04:47.360]  就是說他指著
[00:04:47.360 --> 00:04:48.280]  在耶和撒冷說的
[00:04:48.280 --> 00:04:49.160]  在這篇道理
[00:04:49.160 --> 00:04:50.680]  耶和撒冷最輝煌的
[00:04:50.680 --> 00:04:54.200]  最厲害的是什麼
[00:04:54.200 --> 00:04:56.280]  就是他們的聖殿
[00:04:56.280 --> 00:04:57.760]  耶和撒冷的聖殿
[00:04:57.760 --> 00:04:59.440]  他就說這個聖殿是怎樣的
[00:04:59.440 --> 00:05:03.120]  是至高者不住在那裡的
[00:05:03.120 --> 00:05:05.440]  就是人手做的
[00:05:05.440 --> 00:05:09.480]  會幕就是按照上帝的樣式來做的
[00:05:09.480 --> 00:05:11.080]  摩西照辦主觀的做
[00:05:11.080 --> 00:05:16.000]  因為天上給他啟示的樣式和尺寸就是這樣
[00:05:16.000 --> 00:05:18.040]  但是聖殿是怎樣的
[00:05:18.040 --> 00:05:21.320]  是人手做的
[00:05:21.320 --> 00:05:23.200]  這個很大挑戰
[00:05:23.200 --> 00:05:24.440]  為什麼
[00:05:24.440 --> 00:05:29.320]  因為猶太人覺得最輝煌的東西
[00:05:29.320 --> 00:05:30.720]  就是他們的聖殿
[00:05:30.720 --> 00:05:31.760]  在舊約裡面
[00:05:31.760 --> 00:05:34.880]  最輝煌的臨在上帝的離道
[00:05:34.880 --> 00:05:36.880]  就是所羅門的聖殿
[00:05:36.880 --> 00:05:38.360]  現在他們有的聖殿
[00:05:38.360 --> 00:05:39.560]  在耶穌時代的
[00:05:39.560 --> 00:05:40.760]  在使徒時代的
[00:05:40.760 --> 00:05:43.000]  就是第二聖殿
[00:05:43.000 --> 00:05:45.080]  那個聖殿就是一個很好的
[00:05:45.080 --> 00:05:46.080]  和很輝煌的東西
[00:05:46.080 --> 00:05:49.240]  如果你說我們的上帝不在那裡住的話
[00:05:49.240 --> 00:05:53.120]  這個是最大的侮辱
[00:05:53.120 --> 00:05:54.280]  如果我告訴你
[00:05:54.280 --> 00:05:55.560]  你今天去耶和撒
[00:05:55.560 --> 00:05:56.440]  今天的耶和撒
[00:05:56.440 --> 00:05:57.640]  Old City
[00:05:57.640 --> 00:05:59.080]  舊城
[00:05:59.080 --> 00:06:03.240]  你要去得罪猶太人的話很容易的
[00:06:03.240 --> 00:06:05.800]  你不是抵禮他們吃的東西
[00:06:05.800 --> 00:06:07.720]  沒有我們的東西那麼好
[00:06:07.720 --> 00:06:09.240]  你也不是抵禮他們的語言
[00:06:09.240 --> 00:06:11.600]  沒有我們廣東話那麼好
[00:06:11.600 --> 00:06:13.760]  這些是抵禮不了他們的
[00:06:13.760 --> 00:06:17.280]  你侮辱他們的就是西牆
[00:06:17.280 --> 00:06:19.720]  Western Wall
[00:06:19.720 --> 00:06:23.440]  如果你拿一條bacon進去西牆的話
[00:06:23.440 --> 00:06:24.000]  我告訴你
[00:06:24.000 --> 00:06:26.880]  你出不來了
[00:06:26.880 --> 00:06:27.880]  因為他們看那個地方
[00:06:27.880 --> 00:06:29.960]  就是一個最聖潔最神聖的地方
[00:06:29.960 --> 00:06:31.280]  偏偏
[00:06:31.280 --> 00:06:32.400]  史提反就說
[00:06:32.400 --> 00:06:33.880]  上帝的榮耀不在你中間
[00:06:33.880 --> 00:06:37.880]  這些只不過是一些人手所做的事情
[00:06:37.880 --> 00:06:41.000]  於是他們對他的控告就是
[00:06:41.000 --> 00:06:42.480]  七章第十三節
[00:06:42.480 --> 00:06:43.680]  這個人史提反
[00:06:43.680 --> 00:06:48.040]  不斷的說話是侮辱神聖的地方和我們那裡的法
[00:06:48.040 --> 00:06:49.520]  所以這個人說完之後
[00:06:49.520 --> 00:06:51.160]  就應該要死了
[00:06:51.160 --> 00:06:52.320]  因為他在說什麼呢
[00:06:52.320 --> 00:06:54.600]  太過討人厭
[00:06:54.600 --> 00:06:55.920]  所以這個是很大的侮辱
[00:06:55.920 --> 00:06:58.600]  如果你說
[00:06:58.600 --> 00:07:01.800]  譬如我剛剛去完其他教會講道
[00:07:01.800 --> 00:07:03.200]  如果我跟大家講
[00:07:03.200 --> 00:07:04.680]  跟當地的會眾講
[00:07:04.680 --> 00:07:06.080]  我說上帝的榮耀
[00:07:06.080 --> 00:07:07.600]  上帝的工作
[00:07:07.600 --> 00:07:08.920]  到處都有
[00:07:08.920 --> 00:07:09.640]  在芝加哥
[00:07:09.640 --> 00:07:11.680]  在城會很多
[00:07:11.680 --> 00:07:13.040]  在西岸
[00:07:13.040 --> 00:07:14.480]  在東岸很多很多
[00:07:14.480 --> 00:07:16.800]  偏偏就不在聖地利哥這裡
[00:07:16.800 --> 00:07:19.600]  你以為我能回來嗎
[00:07:19.600 --> 00:07:20.640]  就因為這麼大的侮辱
[00:07:20.640 --> 00:07:21.880]  我想你能夠理解那個效果
[00:07:21.880 --> 00:07:24.280]  而史提反就是在說這件事
[00:07:24.280 --> 00:07:25.520]  但最主要我們想說什麼
[00:07:25.520 --> 00:07:28.160]  不是說偏道討人厭這麼簡單
[00:07:28.160 --> 00:07:30.000]  就是偏道想告訴我們
[00:07:30.000 --> 00:07:31.640]  上帝是一個怎樣的上帝
[00:07:31.640 --> 00:07:35.520]  上帝是不會被地域所困惑的
[00:07:35.520 --> 00:07:37.640]  不會被他限制的
[00:07:37.640 --> 00:07:39.560]  這是普世的上帝
[00:07:39.560 --> 00:07:40.920]  那些猶太人以為
[00:07:40.920 --> 00:07:43.920]  這個上帝可以塞在我們所做的聖殿裡面
[00:07:43.920 --> 00:07:44.800]  No
[00:07:44.800 --> 00:07:46.520]  史提反不是
[00:07:46.520 --> 00:07:49.640]  因為這個上帝是一個universal的上帝
[00:07:49.640 --> 00:07:50.600]  一個普世的上帝
[00:07:50.600 --> 00:07:52.800]  他是愛世人的上帝
[00:07:52.800 --> 00:07:56.480]  你看到他整個歷史裡面
[00:07:56.480 --> 00:07:58.640]  上帝出現的地方是什麼地方
[00:07:58.640 --> 00:08:00.640]  美索不達米亞
[00:08:00.640 --> 00:08:02.440]  西乃的曠野
[00:08:02.440 --> 00:08:03.440]  紅海
[00:08:03.440 --> 00:08:05.200]  埃及
[00:08:05.200 --> 00:08:07.200]  回望在曠野裡面
[00:08:07.200 --> 00:08:09.200]  四十年
[00:08:09.200 --> 00:08:13.400]  全部都是在迦南地以外的
[00:08:13.400 --> 00:08:15.080]  全部都是在耶路撒冷以外的
[00:08:15.080 --> 00:08:17.040]  偏偏就不在耶路撒冷
[00:08:17.040 --> 00:08:20.080]  這個就是史提反裡面所說的
[00:08:20.080 --> 00:08:21.920]  和整個史提反行傳裡面所說的
[00:08:21.920 --> 00:08:24.400]  上帝是一個怎樣的上帝
[00:08:24.400 --> 00:08:25.920]  是一個普世的上帝
[00:08:25.920 --> 00:08:28.000]  是一個萬邦的上帝
[00:08:28.000 --> 00:08:29.440]  大家不要搞錯
[00:08:29.440 --> 00:08:32.760]  他不是廣東人的上帝
[00:08:32.760 --> 00:08:34.880]  當然他拯救我們
[00:08:34.880 --> 00:08:37.200]  但他不只是我們的上帝
[00:08:37.200 --> 00:08:39.480]  他也是阿拉伯人的上帝
[00:08:39.480 --> 00:08:42.160]  他是萬邦的上帝
[00:08:42.160 --> 00:08:43.120]  如果你留意的話
[00:08:43.120 --> 00:08:44.840]  史提反主持一直告訴我們
[00:08:44.840 --> 00:08:46.200]  介紹這位上帝
[00:08:46.200 --> 00:08:50.040]  就是一位不受地域地理限制的
[00:08:50.040 --> 00:08:53.280]  因為聖靈在各教會作供
[00:08:53.280 --> 00:08:54.800]  都沒有停過
[00:08:54.800 --> 00:08:58.040]  你未必有信心眼睛看得到
[00:08:58.040 --> 00:08:59.000]  不過你留意
[00:08:59.000 --> 00:09:02.520]  如果你能夠有一個eye of faith的話
[00:09:02.520 --> 00:09:06.160]  聖靈是不斷有工作的
[00:09:06.160 --> 00:09:07.280]  剛剛去完那個weekend
[00:09:07.280 --> 00:09:10.520]  在聖地利哥教會
[00:09:10.520 --> 00:09:14.520]  那些弟兄姊妹很熱心
[00:09:14.520 --> 00:09:16.400]  這個要讚一讚
[00:09:16.400 --> 00:09:19.000]  廣東話的信徒
[00:09:19.000 --> 00:09:23.080]  廣東話人的命是苦命
[00:09:23.080 --> 00:09:25.440]  他們真的很努力去作供
[00:09:25.440 --> 00:09:26.960]  就是侍奉
[00:09:26.960 --> 00:09:28.240]  對他們基督徒的生命
[00:09:28.240 --> 00:09:30.200]  這種價值
[00:09:30.200 --> 00:09:32.440]  做到死的價值
[00:09:32.440 --> 00:09:34.560]  他們就轉移了下來
[00:09:34.560 --> 00:09:38.440]  廣東話的基督徒的生命力
[00:09:38.440 --> 00:09:39.280]  真的很強
[00:09:39.280 --> 00:09:40.920]  耶穌大教會說到
[00:09:40.920 --> 00:09:42.800]  今天他們經過芝加哥
[00:09:42.800 --> 00:09:44.280]  來一來
[00:09:44.280 --> 00:09:47.640]  你知道芝加哥裡面最大的景點是誰嗎
[00:09:47.640 --> 00:09:50.280]  就是UV沒錯
[00:09:50.280 --> 00:09:52.880]  所以他們的巴士來了
[00:09:52.880 --> 00:09:55.640]  他們剛剛買了我的巴士
[00:09:55.640 --> 00:09:58.800]  Splinter是我的夢幻車
[00:09:58.800 --> 00:10:00.000]  我馬上出去拍照
[00:10:00.000 --> 00:10:00.760]  等一下如果有機會
[00:10:00.760 --> 00:10:02.080]  你可以出去拍照
[00:10:02.080 --> 00:10:03.000]  太好了
[00:10:03.000 --> 00:10:04.920]  他們經過特意來看我們的探訪
[00:10:04.920 --> 00:10:06.280]  我們非常歡迎大家
[00:10:06.280 --> 00:10:09.440]  在明尼蘇拉教會都是一樣
[00:10:09.440 --> 00:10:12.240]  上帝的聖靈不斷的來供作
[00:10:12.240 --> 00:10:13.720]  你要有eyes of faith
[00:10:13.720 --> 00:10:15.920]  你才能夠去見到
[00:10:15.920 --> 00:10:21.240]  這個就是史蘭傳想打開給我們的神學
[00:10:21.240 --> 00:10:26.800]  所以在史提反被害之後
[00:10:26.800 --> 00:10:27.520]  發生什麼事呢
[00:10:27.520 --> 00:10:29.000]  第八章第一節
[00:10:29.000 --> 00:10:34.120]  蘇羅也贊同處死他
[00:10:34.120 --> 00:10:36.160]  處死史提反
[00:10:36.160 --> 00:10:37.400]  大家看到嗎
[00:10:37.400 --> 00:10:39.120]  不是啪啪啪
[00:10:39.120 --> 00:10:41.000]  從那一天開始
[00:10:41.000 --> 00:10:44.240]  耶路撒冷的教會遭受大的迫害
[00:10:44.240 --> 00:10:45.960]  除了使徒以外
[00:10:45.960 --> 00:10:55.120]  眾門徒都分散在猶太地和撒瑪利亞各處
[00:10:55.120 --> 00:10:59.600]  有些虔誠的人將史提反埋葬了
[00:10:59.600 --> 00:11:01.640]  為他大大哀哭
[00:11:01.640 --> 00:11:04.520]  蘇羅卻殘害教會
[00:11:04.520 --> 00:11:09.160]  逐家逐戶的進去抓他們的男女關在監獄裡
[00:11:09.160 --> 00:11:10.000]  第四節
[00:11:10.000 --> 00:11:17.600]  那些分散的人往各地傳主的福音
[00:11:17.600 --> 00:11:18.560]  你留意到嗎
[00:11:18.560 --> 00:11:20.200]  這裡有一個字
[00:11:20.200 --> 00:11:21.600]  是出現了兩次的
[00:11:21.600 --> 00:11:23.920]  第八章第一節到第四節
[00:11:23.920 --> 00:11:25.360]  就是分散這個字
[00:11:25.360 --> 00:11:26.960]  Diaspora
[00:11:26.960 --> 00:11:29.400]  Diaspora就是我們今天用的那個字
[00:11:29.400 --> 00:11:31.640]  Diaspora這個字
[00:11:31.640 --> 00:11:33.680]  分散的意思
[00:11:33.680 --> 00:11:35.960]  大家記得我講六章的時候
[00:11:35.960 --> 00:11:39.600]  我們不是說過有猶太人的分散問題
[00:11:39.600 --> 00:11:41.000]  猶太人亡國之後
[00:11:41.000 --> 00:11:43.920]  他們流散到不同的地方
[00:11:43.920 --> 00:11:47.280]  這個叫做Jewish Diaspora
[00:11:47.280 --> 00:11:49.640]  現在這裡說的是什麼Diaspora呢
[00:11:49.640 --> 00:11:52.360]  是Christian Diaspora
[00:11:52.360 --> 00:11:54.920]  上帝將這些初期教會
[00:11:54.920 --> 00:11:56.920]  不是很多人
[00:11:56.920 --> 00:11:58.600]  將他們分散
[00:11:58.600 --> 00:11:59.840]  從耶路撒冷
[00:11:59.840 --> 00:12:00.800]  猶太
[00:12:00.800 --> 00:12:03.440]  直到撒瑪利亞和地極
[00:12:03.440 --> 00:12:04.800]  不同的地方將他們分散
[00:12:04.800 --> 00:12:06.720]  用什麼方法將他們分散
[00:12:06.720 --> 00:12:08.200]  這裡很奇怪
[00:12:08.200 --> 00:12:10.880]  他們不是說開了什麼宣教年會
[00:12:10.880 --> 00:12:12.200]  我們要猜傳
[00:12:12.200 --> 00:12:14.000]  然後傳出去
[00:12:14.000 --> 00:12:15.000]  然後去到不同的地方
[00:12:15.000 --> 00:12:17.000]  我們很有計劃的
[00:12:17.000 --> 00:12:18.560]  在不同的宣教的工場
[00:12:18.560 --> 00:12:19.800]  我們要做一些事
[00:12:19.800 --> 00:12:22.240]  然後派宣教士出去
[00:12:22.240 --> 00:12:24.240]  他們分散的原因
[00:12:24.240 --> 00:12:24.960]  不是這個原因
[00:12:24.960 --> 00:12:26.520]  是什麼
[00:12:26.520 --> 00:12:29.080]  是受迫害
[00:12:29.080 --> 00:12:31.560]  蘇羅未信主之前
[00:12:31.560 --> 00:12:33.800]  去到迫害當地的教會
[00:12:33.800 --> 00:12:37.920]  就造成一個Christian Diaspora
[00:12:37.920 --> 00:12:40.880]  流散基督徒的現象
[00:12:40.880 --> 00:12:43.080]  基督徒不只是集中在一個地方
[00:12:43.080 --> 00:12:45.080]  他們被差派去不同的地方
[00:12:45.080 --> 00:12:48.200]  但上帝出奇的地方就是
[00:12:48.200 --> 00:12:49.880]  不是有什麼福音冊
[00:12:49.880 --> 00:12:53.880]  而是容許教會受到打壓
[00:12:53.880 --> 00:12:56.960]  然後這些基督徒帶著分散的
[00:12:56.960 --> 00:12:59.480]  流散的心情
[00:12:59.480 --> 00:13:01.560]  但帶著福音的使命
[00:13:01.560 --> 00:13:03.560]  好像上帝自己一樣
[00:13:03.560 --> 00:13:06.360]  上帝不只是困在耶路撒冷的上帝
[00:13:06.360 --> 00:13:08.520]  上帝是到處去的上帝
[00:13:08.520 --> 00:13:10.480]  他們就好像上帝的形象一樣
[00:13:10.480 --> 00:13:12.280]  跨越到不同的境界
[00:13:12.280 --> 00:13:14.360]  不同的限制
[00:13:14.360 --> 00:13:15.560]  進去不同的社群
[00:13:15.560 --> 00:13:18.640]  然後將福音帶進去裡面
[00:13:18.640 --> 00:13:20.640]  這叫Diaspora
[00:13:20.640 --> 00:13:23.880]  是Christian的Diaspora
[00:13:23.880 --> 00:13:26.520]  今時今日
[00:13:26.520 --> 00:13:30.280]  都是一個Diaspora的狀態
[00:13:30.280 --> 00:13:32.080]  我們因為找工作
[00:13:32.080 --> 00:13:35.480]  或者會流、去流等等
[00:13:35.480 --> 00:13:38.160]  我們有很多流散的現象
[00:13:38.160 --> 00:13:42.120]  華人我們自己就是流散的一代
[00:13:42.120 --> 00:13:46.320]  並且這一代流散的更多
[00:13:46.320 --> 00:13:47.760]  香港人特別
[00:13:47.760 --> 00:13:49.760]  我是香港人
[00:13:49.760 --> 00:13:55.480]  有一個很普遍的海外流散的情況
[00:13:55.480 --> 00:13:56.920]  就是你去到不同的地方
[00:13:56.920 --> 00:13:58.920]  那個不像你的家
[00:13:58.920 --> 00:14:01.920]  你想生根,但是生不出的
[00:14:01.920 --> 00:14:04.440]  你很嚮往以前的生活
[00:14:04.440 --> 00:14:05.920]  但以前的生活
[00:14:05.920 --> 00:14:07.920]  以前的時代已經過了
[00:14:07.920 --> 00:14:09.920]  以前的地方也變了
[00:14:09.920 --> 00:14:11.920]  所以你去到不同的地方
[00:14:11.920 --> 00:14:13.920]  語言可能不太合適等等
[00:14:13.920 --> 00:14:16.520]  食物不太適合
[00:14:16.520 --> 00:14:18.520]  經常吃來吃去的東西
[00:14:18.520 --> 00:14:22.520]  都是不合口味
[00:14:22.520 --> 00:14:24.520]  嘴唇不太合適
[00:14:24.520 --> 00:14:27.520]  所以我們經常找東西吃
[00:14:27.520 --> 00:14:30.520]  但我這裡想說的是Christian Diaspora
[00:14:30.520 --> 00:14:34.520]  是基督徒被流散
[00:14:34.520 --> 00:14:36.520]  原來這是上帝隱藏的心意
[00:14:36.520 --> 00:14:39.520]  是要我們流散到不同的地方
[00:14:39.520 --> 00:14:41.520]  請你記住
[00:14:41.520 --> 00:14:44.520]  是帶著福音被流散
[00:14:44.520 --> 00:14:46.520]  你要經常問自己
[00:14:46.520 --> 00:14:48.520]  到底我的身份是什麼
[00:14:48.520 --> 00:14:51.520]  我的身份不只是一個廣東人
[00:14:51.520 --> 00:14:53.520]  不是一個華人
[00:14:53.520 --> 00:14:55.520]  不只是一個港人這麼簡單
[00:14:55.520 --> 00:14:57.520]  無論你是什麼人也好
[00:14:57.520 --> 00:14:59.520]  你最重要的身份
[00:14:59.520 --> 00:15:02.520]  不是地上的身份
[00:15:02.520 --> 00:15:05.520]  因為這些身份都會過去的
[00:15:05.520 --> 00:15:09.520]  你做廣東人也好,台山人也好,香港人也好
[00:15:09.520 --> 00:15:11.520]  你做了多久
[00:15:11.520 --> 00:15:13.520]  我給你多50年好嗎
[00:15:13.520 --> 00:15:15.520]  你都玩完了
[00:15:15.520 --> 00:15:18.520]  身份只不過是暫時的
[00:15:18.520 --> 00:15:20.520]  但你一個永恆的身份
[00:15:20.520 --> 00:15:22.520]  不變的身份是什麼
[00:15:22.520 --> 00:15:24.520]  是天國的子民
[00:15:24.520 --> 00:15:29.520]  我們每個人都是帶著福音到處去
[00:15:29.520 --> 00:15:32.520]  這是流散的使命
[00:15:32.520 --> 00:15:34.520]  另外第八章
[00:15:34.520 --> 00:15:36.520]  他給了一些故事
[00:15:36.520 --> 00:15:41.520]  施行尊告訴我們一些流散的工作
[00:15:41.520 --> 00:15:44.520]  說這些使徒或領袖
[00:15:44.520 --> 00:15:46.520]  這些福音的故事
[00:15:46.520 --> 00:15:48.520]  都是走到不同的地方
[00:15:48.520 --> 00:15:50.520]  第八章五到二十五節
[00:15:50.520 --> 00:15:52.520]  說到一個人去到跨越
[00:15:52.520 --> 00:15:54.520]  第八章第五節
[00:15:54.520 --> 00:15:59.520]  費利下到撒瑪利亞城
[00:15:59.520 --> 00:16:01.520]  費利是什麼人
[00:16:01.520 --> 00:16:03.520]  猶太人
[00:16:03.520 --> 00:16:05.520]  在耶路撒冷
[00:16:05.520 --> 00:16:07.520]  因為不同的緣故要流散
[00:16:07.520 --> 00:16:09.520]  他就下到撒瑪利亞城
[00:16:09.520 --> 00:16:11.520]  為什麼要下去
[00:16:11.520 --> 00:16:13.520]  因為你看到中央山地的地方
[00:16:13.520 --> 00:16:15.520]  好像脊骨一樣
[00:16:15.520 --> 00:16:17.520]  全部都是山
[00:16:17.520 --> 00:16:19.520]  一個是山脊
[00:16:19.520 --> 00:16:21.520]  耶路撒冷就是最高的地方
[00:16:21.520 --> 00:16:23.520]  然後他往北走的時候
