
[00:00:00.000 --> 00:00:05.480]  以往我們一直在說創世紀一到六章頭
[00:04:29.480 --> 00:04:31.480]  所以你記得我們說到
[00:04:31.480 --> 00:04:33.480]  在釋經的一些視野的時候
[00:04:33.480 --> 00:04:34.480]  有一個視野就是
[00:04:34.480 --> 00:04:36.480]  The world in front of the Bible
[00:04:36.480 --> 00:04:39.480]  就是我們有時候不小心的時候
[00:04:39.480 --> 00:04:43.480]  我們會將我們的印象
[00:04:43.480 --> 00:04:45.480]  我們的假設
[00:04:45.480 --> 00:04:47.480]  就會讀進去聖經
[00:04:47.480 --> 00:04:50.480]  所以為什麼需要有一些所謂working knowledge
[00:04:50.480 --> 00:04:52.480]  對近東的認知
[00:04:52.480 --> 00:04:57.480]  對原文 希臘文 希伯來文等等
[00:04:57.480 --> 00:05:00.480]  有一些基本的認知
[00:05:00.480 --> 00:05:04.480]  是幫助我們去看聖經和讀經的
[00:05:04.480 --> 00:05:07.480]  所以你看到歐洲在18世紀之前
[00:05:07.480 --> 00:05:11.480]  幾乎是沒有可能認識到聖經的背景
[00:05:11.480 --> 00:05:13.480]  所以他們就用了歐洲的背景
[00:05:13.480 --> 00:05:15.480]  預設讀進去
[00:05:15.480 --> 00:05:17.480]  其實不單止是這樣的
[00:05:17.480 --> 00:05:19.480]  不單止是18世紀前
[00:05:19.480 --> 00:05:21.480]  很多時候我們不想清楚的時候
[00:05:21.480 --> 00:05:23.480]  都會是這樣
[00:05:23.480 --> 00:05:26.480]  譬如有人說耶穌為什麼是白人呢
[00:05:26.480 --> 00:05:29.480]  你看到這裡是Campus Crusade
[00:05:29.480 --> 00:05:31.480]  就是這個學員傳道會
[00:05:31.480 --> 00:05:34.480]  1970年代的時候拍攝耶穌傳
[00:05:34.480 --> 00:05:39.480]  他找耶穌是一個藍眼睛
[00:05:39.480 --> 00:05:44.480]  白人的角色
[00:05:44.480 --> 00:05:46.480]  這個左邊
[00:05:46.480 --> 00:05:49.480]  如果你去Google或一些搜索引擎
[00:05:49.480 --> 00:05:51.480]  你去找找
[00:05:51.480 --> 00:05:53.480]  找找Jesus
[00:05:53.480 --> 00:05:57.480]  很多時候你會找到類似這樣的形象
[00:05:57.480 --> 00:05:59.480]  耶穌就是這樣的樣子
[00:05:59.480 --> 00:06:01.480]  什麼樣子呢 就是白人
[00:06:01.480 --> 00:06:05.480]  然後好像一個歐洲人
[00:06:05.480 --> 00:06:09.480]  所以很多時候我們不小心的時候
[00:06:09.480 --> 00:06:11.480]  我們印象中就會當成
[00:06:11.480 --> 00:06:15.480]  原來耶穌就是一個好像白人的樣子
[00:06:15.480 --> 00:06:17.480]  或者在不同的地方
[00:06:17.480 --> 00:06:19.480]  會當成基督教是一個洋教
[00:06:19.480 --> 00:06:22.480]  或者一個西方的宗教
[00:06:22.480 --> 00:06:25.480]  這些耶穌的形象
[00:06:25.480 --> 00:06:29.480]  都是因為西方的基督教
[00:06:29.480 --> 00:06:33.480]  他們有的文化的影響比較深遠
[00:06:33.480 --> 00:06:37.480]  所以就造成了一種這樣的文化傳統
[00:06:37.480 --> 00:06:40.480]  我們對耶穌的印象是怎樣的呢
[00:06:40.480 --> 00:06:42.480]  似乎想來想去
[00:06:42.480 --> 00:06:47.480]  很多時候都是跟隨了歐洲的基督教的影響
[00:06:47.480 --> 00:06:51.480]  所以就想起我們用自己的文化背景
[00:06:51.480 --> 00:06:53.480]  或者歐洲人用他們的文化背景
[00:06:53.480 --> 00:06:55.480]  塑造出來 想像出來的
[00:06:55.480 --> 00:06:57.480]  那個耶穌就像一個歐洲人
[00:06:57.480 --> 00:07:01.480]  在2002年的時候
[00:07:01.480 --> 00:07:06.480]  有一個Forensic的Doctor
[00:07:06.480 --> 00:07:13.480]  就是一些對人骨有所研究的
[00:07:13.480 --> 00:07:16.480]  然後藉著人骨可以把人畫出來
[00:07:16.480 --> 00:07:22.480]  有很多時候他們是做一些查案的繪畫
[00:07:22.480 --> 00:07:24.480]  這些重構圖
[00:07:24.480 --> 00:07:30.480]  這種醫生就去研究
[00:07:30.480 --> 00:07:32.480]  在巴勒斯坦地 以色列
[00:07:32.480 --> 00:07:35.480]  找到第一世紀的一些人骨
[00:07:35.480 --> 00:07:37.480]  那些頭顱骨
[00:07:37.480 --> 00:07:40.480]  找回一些猶太人的頭顱骨
[00:07:40.480 --> 00:07:44.480]  找回一些平均的猶太人的頭顱骨
[00:07:44.480 --> 00:07:56.480]  重組當時一個住在巴勒斯坦地的一個男人
[00:07:56.480 --> 00:07:57.480]  典型的男人
[00:07:57.480 --> 00:08:01.480]  到底他的樣貌應該是怎樣的呢
[00:08:01.480 --> 00:08:08.480]  他就找了三個猶太人的人骨
[00:08:08.480 --> 00:08:11.480]  來做一些重新的繪畫
[00:08:11.480 --> 00:08:13.480]  繪畫出來就變成這樣
[00:08:13.480 --> 00:08:18.480]  是一個深啡色眼睛
[00:08:18.480 --> 00:08:22.480]  皮膚比較黑 比較啡色
[00:08:22.480 --> 00:08:25.480]  一個這樣的樣貌
[00:08:25.480 --> 00:08:28.480]  所以有些人就說
[00:08:28.480 --> 00:08:30.480]  其實耶穌應該是怎樣的呢
[00:08:30.480 --> 00:08:32.480]  耶穌本身的樣貌應該是怎樣的呢
[00:08:32.480 --> 00:08:34.480]  因為耶穌都是百分之百人
[00:08:34.480 --> 00:08:37.480]  是一個猶太人住在巴勒斯坦地
[00:08:37.480 --> 00:08:40.480]  所以他的樣貌應該大概是這樣的
[00:08:40.480 --> 00:08:44.480]  等於我們今天說的亞裔人的樣貌
[00:08:44.480 --> 00:08:46.480]  大概的輪廓是怎樣的
[00:08:46.480 --> 00:08:50.480]  或者一個白人 一個黑人的輪廓有什麼分別呢
[00:08:50.480 --> 00:08:52.480]  所以這樣去看的時候
[00:08:52.480 --> 00:08:57.480]  就發現原來耶穌可能像這樣
[00:08:57.480 --> 00:09:03.480]  比這個白人的 歐洲人的耶穌還要多
[00:09:03.480 --> 00:09:06.480]  所以比對研究想做些什麼呢
[00:09:06.480 --> 00:09:12.480]  比對研究就帶我們回到聖經古代的背景
[00:09:12.480 --> 00:09:16.480]  回到巴別塔的故事
[00:09:16.480 --> 00:09:22.480]  你看到巴別塔是歐洲所構想出來的
[00:09:22.480 --> 00:09:24.480]  一個圓形的巴別塔
[00:09:24.480 --> 00:09:29.480]  就跟近東世界 最近這百多二百年
[00:09:29.480 --> 00:09:32.480]  去到找到的所謂巴別塔
[00:09:32.480 --> 00:09:34.480]  就是完全兩回事
[00:09:34.480 --> 00:09:36.480]  你看到下面的左下角
[00:09:36.480 --> 00:09:44.480]  這個巴別塔其實就是吾爾阿巴拉罕的家鄉
[00:09:44.480 --> 00:09:48.480]  當時去發掘的時候
[00:09:48.480 --> 00:09:51.480]  那些上面 你看到很多工人站在上面
[00:09:51.480 --> 00:09:53.480]  拍了一張照片
[00:09:53.480 --> 00:09:56.480]  重構出來 把磚頭疊上去
[00:09:56.480 --> 00:09:59.480]  或者把倒塌的東西推上去
[00:09:59.480 --> 00:10:02.480]  其實就是這樣的一個巴別塔
[00:10:02.480 --> 00:10:04.480]  其實就是一個正正方方
[00:10:04.480 --> 00:10:07.480]  然後有一個大的樓梯上去上面
[00:10:07.480 --> 00:10:11.480]  這些其實就是在中東的世界
[00:10:11.480 --> 00:10:13.480]  古代中東的世界
[00:10:13.480 --> 00:10:16.480]  就有很多這些所謂的廟塔
[00:10:16.480 --> 00:10:19.480]  吾爾在哪裡呢
[00:10:19.480 --> 00:10:24.480]  吾爾在南維索不達米亞的這個地方
[00:10:24.480 --> 00:10:26.480]  就是在波斯灣上面
[00:10:26.480 --> 00:10:28.480]  今天的伊拉克的南邊
[00:10:28.480 --> 00:10:31.480]  你看到這裡有兩條大河
[00:10:31.480 --> 00:10:33.480]  一條就是Euphrates
[00:10:33.480 --> 00:10:35.480]  有法拉底河
[00:10:35.480 --> 00:10:37.480]  然後上面就是底格拉斯河
[00:10:37.480 --> 00:10:38.480]  就是Tigris
[00:10:38.480 --> 00:10:40.480]  吾爾就在這裡
[00:10:40.480 --> 00:10:44.480]  如果你看這些衛星的圖片的時候
[00:10:44.480 --> 00:10:48.480]  其實你都看到有這個所謂的巴別塔
[00:10:48.480 --> 00:10:50.480]  這個廟塔在這裡
[00:10:50.480 --> 00:10:52.480]  很清楚的讓你看到
[00:10:52.480 --> 00:10:55.480]  就是剛才我們看到的那個廟塔
[00:10:55.480 --> 00:10:58.480]  我們就在那張照片
[00:10:58.480 --> 00:10:59.480]  就是這樣拍過去的
[00:10:59.480 --> 00:11:01.480]  當然現在是平面
[00:11:01.480 --> 00:11:03.480]  就是四四方方
[00:11:03.480 --> 00:11:06.480]  全部用泥磚疊出來的
[00:11:06.480 --> 00:11:07.480]  實心的
[00:11:07.480 --> 00:11:09.480]  其實做些什麼呢
[00:11:09.480 --> 00:11:11.480]  是建一條樓梯上去
[00:11:11.480 --> 00:11:13.480]  一個所謂英文是portal
[00:11:13.480 --> 00:11:16.480]  一個梯階上去上面
[00:11:16.480 --> 00:11:19.480]  可以很高的
[00:11:19.480 --> 00:11:22.480]  你剛才看到的這些照片
[00:11:22.480 --> 00:11:24.480]  你知道有幾層樓這麼高
[00:11:24.480 --> 00:11:30.480]  上面就是一個神靈降臨
[00:11:30.480 --> 00:11:32.480]  去到居住的地方
[00:11:32.480 --> 00:11:34.480]  所以很多巴別塔
[00:11:34.480 --> 00:11:36.480]  所謂的廟塔
[00:11:36.480 --> 00:11:40.480]  上面其實不是人上去的地方
[00:11:40.480 --> 00:11:43.480]  是一個聖所的地方
[00:11:43.480 --> 00:11:45.480]  就是神下來
[00:11:45.480 --> 00:11:47.480]  人建一個這樣的廟塔
[00:11:47.480 --> 00:11:51.480]  方便神靈下來這裡
[00:11:51.480 --> 00:11:53.480]  下面很多時候
[00:11:53.480 --> 00:11:54.480]  在城市裡面
[00:11:54.480 --> 00:11:56.480]  在廟塔旁邊
[00:11:56.480 --> 00:11:58.480]  就會有一個聖廟
[00:11:58.480 --> 00:12:00.480]  一個廟宇
[00:12:00.480 --> 00:12:02.480]  他下來的時候
[00:12:02.480 --> 00:12:07.480]  就可以去接受祭禮等等
[00:12:07.480 --> 00:12:09.480]  他可以吃東西等等
[00:12:09.480 --> 00:12:10.480]  餵飽他
[00:12:10.480 --> 00:12:11.480]  初一十五等等
[00:12:11.480 --> 00:12:16.480]  就是這樣的一種宗教建築
[00:12:16.480 --> 00:12:19.480]  所以建這個巴別塔
[00:12:19.480 --> 00:12:21.480]  所謂建這個廟塔
[00:12:21.480 --> 00:12:24.480]  其實就是當時近東的文化裡面
[00:12:24.480 --> 00:12:26.480]  是一個很普遍的東西
[00:12:26.480 --> 00:12:29.480]  你看看這些泥印像
[00:12:29.480 --> 00:12:31.480]  其實很小的
[00:12:31.480 --> 00:12:33.480]  很小的圓形的
[00:12:33.480 --> 00:12:36.480]  上面雕了一些圖案
[00:12:36.480 --> 00:12:37.480]  或者一些字
[00:12:37.480 --> 00:12:39.480]  然後我們找到
[00:12:39.480 --> 00:12:41.480]  考古學家找到之後
[00:12:41.480 --> 00:12:45.480]  就將它印在一些軟的泥上面
[00:12:45.480 --> 00:12:47.480]  然後就知道那個圖像
[00:12:47.480 --> 00:12:49.480]  到底想說什麼
[00:12:49.480 --> 00:12:51.480]  你看到這裡有一個三角的
[00:12:51.480 --> 00:12:55.480]  三層的一個廟塔
[00:12:55.480 --> 00:12:59.480]  就說到人或者軍王
[00:12:59.480 --> 00:13:02.480]  去建立這些廟塔
[00:13:02.480 --> 00:13:07.480]  所以在近東的背景裡面
[00:13:07.480 --> 00:13:10.480]  我們知道創世紀第十一章
[00:13:10.480 --> 00:13:13.480]  講巴別塔的故事
[00:13:13.480 --> 00:13:19.480]  就正是描述當時的文化背景
[00:13:19.480 --> 00:13:22.480]  如果有這些廟塔
[00:13:22.480 --> 00:13:24.480]  讓我們看到的時候
[00:13:24.480 --> 00:13:28.480]  讓我們知道它的功能是什麼
[00:13:28.480 --> 00:13:30.480]  我們才知道怎樣去解釋
[00:13:30.480 --> 00:13:32.480]  創世紀第十一章
[00:13:32.480 --> 00:13:34.480]  如果不是這樣的話
[00:13:34.480 --> 00:13:37.480]  我們就會當作是歐洲的款式
[00:13:37.480 --> 00:13:40.480]  你看到有些人爬上去等等
[00:13:40.480 --> 00:13:43.480]  其實近東的廟塔
[00:13:43.480 --> 00:13:45.480]  是給神靈下來的
[00:13:45.480 --> 00:13:47.480]  方便它下來
[00:13:47.480 --> 00:13:51.480]  所以你看回創世紀第十一章的時候
[00:13:51.480 --> 00:13:54.480]  都有一種這樣的動作
[00:13:54.480 --> 00:13:56.480]  一種這樣的動態
[00:13:56.480 --> 00:13:58.480]  有人下來
[00:13:58.480 --> 00:14:00.480]  或者有人建上去
[00:14:00.480 --> 00:14:02.480]  要高達於天等等
[00:14:02.480 --> 00:14:06.480]  另外一個石碑
[00:14:06.480 --> 00:14:08.480]  就是左邊這個
[00:14:08.480 --> 00:14:10.480]  你看到有一個軍王的樣子
[00:14:10.480 --> 00:14:12.480]  拿著一支黃杖
[00:14:12.480 --> 00:14:14.480]  前面是什麼
[00:14:14.480 --> 00:14:16.480]  前面又是一個廟塔
[00:14:16.480 --> 00:14:18.480]  畫出來的時候
[00:14:18.480 --> 00:14:20.480]  就是一個正方的廟塔
[00:14:20.480 --> 00:14:24.480]  就好像我們平時在吾爾
[00:14:24.480 --> 00:14:26.480]  或者南米索不達米亞
[00:14:26.480 --> 00:14:28.480]  找到的這些廟塔一樣
[00:14:28.480 --> 00:14:30.480]  你看到這個是平面圖
[00:14:30.480 --> 00:14:34.480]  上面的圖案
[00:14:34.480 --> 00:14:36.480]  好像三角一樣
[00:14:36.480 --> 00:14:38.480]  上面有一個廟所
[00:14:38.480 --> 00:14:40.480]  一個聖所
[00:14:40.480 --> 00:14:42.480]  讓神靈下來
[00:14:42.480 --> 00:14:48.480]  方便人們接受祭禮等等
[00:14:48.480 --> 00:14:50.480]  供奉
[00:14:50.480 --> 00:14:53.480]  所以有了這些背景的時候
[00:14:53.480 --> 00:14:56.480]  我們就知道如何去解釋清楚一點
[00:14:56.480 --> 00:14:58.480]  創世紀第十一章
[00:14:58.480 --> 00:15:00.480]  我們要懂得原文
[00:15:00.480 --> 00:15:02.480]  要懂得經文
[00:15:02.480 --> 00:15:04.480]  當然是重要的
[00:15:04.480 --> 00:15:08.480]  要懂得翻譯裡面的細節
[00:15:08.480 --> 00:15:10.480]  都是重要的
[00:15:10.480 --> 00:15:12.480]  但是這些東西是翻譯不了的
[00:15:12.480 --> 00:15:14.480]  你有沒有留意
[00:15:14.480 --> 00:15:16.480]  你怎樣翻譯都好
[00:15:16.480 --> 00:15:18.480]  你都翻不出背景
[00:15:18.480 --> 00:15:20.480]  對不對
[00:15:20.480 --> 00:15:22.480]  譬如我今天跟你說
[00:15:22.480 --> 00:15:24.480]  有一個字叫做911
[00:15:24.480 --> 00:15:26.480]  911是怎樣翻譯的
[00:15:26.480 --> 00:15:28.480]  911是怎樣翻譯的
[00:15:28.480 --> 00:15:30.480]  英文說911
[00:15:30.480 --> 00:15:32.480]  或者911
[00:15:32.480 --> 00:15:34.480]  我們翻譯成911就行了
[00:15:34.480 --> 00:15:36.480]  但是你翻譯不了
[00:15:36.480 --> 00:15:38.480]  為什麼
[00:15:38.480 --> 00:15:40.480]  因為你今天聽911的時候
[00:15:40.480 --> 00:15:42.480]  你沒有聽背景
[00:15:42.480 --> 00:15:44.480]  你是不知道911是一回事
[00:15:44.480 --> 00:15:46.480]  所以有歷史背景
[00:15:46.480 --> 00:15:48.480]  有政治背景 有軍事背景
[00:15:48.480 --> 00:15:52.480]  等等很多文化的預設
[00:15:52.480 --> 00:15:56.480]  是在911這個字背後的
[00:15:56.480 --> 00:15:58.480]  所以你怎樣翻譯都好
[00:15:58.480 --> 00:16:02.480]  你都不能夠將文化背景翻譯出來
[00:16:02.480 --> 00:16:06.480]  所以為什麼我們需要有其他的工具來幫助我們
[00:16:06.480 --> 00:16:10.480]  原文工具當然是必要的
[00:16:10.480 --> 00:16:12.480]  所以比對研究
[00:16:12.480 --> 00:16:14.480]  文化背景都是需要的
[00:16:14.480 --> 00:16:16.480]  我們先做一些字彙的澄清
[00:16:16.480 --> 00:16:18.480]  很多時候現在人們說到
[00:16:18.480 --> 00:16:20.480]  comparative studies
[00:16:20.480 --> 00:16:22.480]  或者比對研究的時候
[00:16:22.480 --> 00:16:24.480]  有不同的字眼
[00:16:24.480 --> 00:16:26.480]  可以是contextual study
[00:16:26.480 --> 00:16:28.480]  即是背景的研究
[00:16:28.480 --> 00:16:30.480]  可以是contrastive studies
[00:16:30.480 --> 00:16:32.480]  即是對立的研究
[00:16:32.480 --> 00:16:34.480]  因為將近東的文化
[00:16:34.480 --> 00:16:36.480]  和聖經所講的東西
[00:16:36.480 --> 00:16:38.480]  來做一個對立
[00:16:38.480 --> 00:16:40.480]  有什麼不同的地方
[00:16:40.480 --> 00:16:42.480]  這個就強調它不同
[00:16:42.480 --> 00:16:44.480]  comparative study
[00:16:44.480 --> 00:16:46.480]  現在大陸主要都會叫做對立
[00:16:46.480 --> 00:16:48.480]  主要都會叫做比對研究
[00:16:48.480 --> 00:16:50.480]  因為不只是compare
[00:16:50.480 --> 00:16:52.480]  都會contrast
[00:16:52.480 --> 00:16:54.480]  亦都會有時候叫做background studies
[00:16:54.480 --> 00:16:56.480]  即是背景的研究
[00:16:56.480 --> 00:17:00.480]  和contextual study很相似
[00:17:00.480 --> 00:17:02.480]  但怎樣都好
[00:17:02.480 --> 00:17:04.480]  都是在講聖經本身有的背景
[00:17:04.480 --> 00:17:06.480]  就等於我所講
[00:17:06.480 --> 00:17:08.480]  你講到聖經裡面的一些字眼
[00:17:08.480 --> 00:17:10.480]  例如剛才講到的這個例子
[00:17:10.480 --> 00:17:12.480]  創世紀第十一章
[00:17:12.480 --> 00:17:14.480]  講到建那個塔
[00:17:14.480 --> 00:17:16.480]  那個塔你可以翻譯出來
[00:17:16.480 --> 00:17:18.480]  英文 中文 其他語文
[00:17:18.480 --> 00:17:20.480]  翻譯到原本的希臘
[00:17:20.480 --> 00:17:22.480]  希伯來文
[00:17:22.480 --> 00:17:24.480]  翻譯出來
[00:17:24.480 --> 00:17:26.480]  但你翻譯不到的就是
[00:17:26.480 --> 00:17:28.480]  到底那些廟塔是做什麼的
[00:17:28.480 --> 00:17:30.480]  如果你明白了背景的時候
[00:17:30.480 --> 00:17:32.480]  就容易一點掌握
[00:17:32.480 --> 00:17:34.480]  在這裡我們又看看
[00:17:34.480 --> 00:17:36.480]  到底聖經的背景是什麼
[00:17:36.480 --> 00:17:38.480]  在這裡誠實地講
[00:17:38.480 --> 00:17:40.480]  在這裡誠實地講
[00:17:40.480 --> 00:17:42.480]  在這裡誠實地講
[00:17:42.480 --> 00:17:44.480]  在這裡誠實地講
[00:17:44.480 --> 00:17:46.480]  很簡單的嘗試將聖經的背景
[00:17:46.480 --> 00:17:50.480]  去列舉出來
[00:17:50.480 --> 00:17:52.480]  首先從經文開始
[00:17:52.480 --> 00:17:56.480]  經文就有上下文
[00:17:56.480 --> 00:17:58.480]  我們就叫做literary unit
[00:17:58.480 --> 00:18:00.480]  上下文的段落
[00:18:00.480 --> 00:18:02.480]  譬如你解釋某一節的經文
[00:18:02.480 --> 00:18:04.480]  那段落就自然是
[00:18:04.480 --> 00:18:06.480]  一個比較大一點的上下文
[00:18:06.480 --> 00:18:08.480]  譬如創世紀第十一章
[00:18:08.480 --> 00:18:10.480]  所謂巴別塔的故事
[00:18:10.480 --> 00:18:12.480]  最近的段落
[00:18:12.480 --> 00:18:14.480]  就是十一章一至九節
[00:18:14.480 --> 00:18:16.480]  整個故事就是
[00:18:16.480 --> 00:18:18.480]  廟塔的故事
[00:18:18.480 --> 00:18:20.480]  巴別塔的故事
[00:18:20.480 --> 00:18:22.480]  然後你要將這個unit
[00:18:22.480 --> 00:18:24.480]  放在一個更加大的上下文
[00:18:24.480 --> 00:18:26.480]  那個就可以是一個書卷
[00:18:26.480 --> 00:18:28.480]  如果是創世紀十一章的話
[00:18:28.480 --> 00:18:30.480]  你就要將它放在
[00:18:30.480 --> 00:18:32.480]  一個不單止大一點的段落
[00:18:32.480 --> 00:18:34.480]  一至十一節
[00:18:34.480 --> 00:18:36.480]  然後你就可以
[00:18:36.480 --> 00:18:38.480]  將整個創世紀的故事
[00:18:38.480 --> 00:18:40.480]  放在整個書卷
[00:18:40.480 --> 00:18:42.480]  整個創世紀裡面
[00:18:42.480 --> 00:18:44.480]  你就可以看到
[00:18:44.480 --> 00:18:46.480]  巴別塔的故事
[00:18:46.480 --> 00:18:48.480]  在整個創世紀的流程
[00:18:48.480 --> 00:18:50.480]  的脈絡裡面
[00:18:50.480 --> 00:18:52.480]  到底佔了什麼地位呢
[00:18:52.480 --> 00:18:54.480]  為什麼要有這個故事呢
[00:18:54.480 --> 00:18:56.480]  然後我們可以
[00:18:56.480 --> 00:18:58.480]  去到一個所謂文集
[00:18:58.480 --> 00:19:00.480]  就是Corpus
[00:19:00.480 --> 00:19:02.480]  Corpus就是
[00:19:02.480 --> 00:19:04.480]  這一類的
[00:19:04.480 --> 00:19:06.480]  附近的書卷
[00:19:06.480 --> 00:19:08.480]  加在一起的時候
[00:19:08.480 --> 00:19:10.480]  到底怎樣去到呢
[00:19:10.480 --> 00:19:12.480]  告訴我們這一段的經文
[00:19:12.480 --> 00:19:14.480]  是怎樣有什麼功能
[00:19:14.480 --> 00:19:18.480]  將上下文擴大了
[00:19:18.480 --> 00:19:20.480]  不是單單一本書
[00:19:20.480 --> 00:19:22.480]  而是可能幾本書
[00:19:22.480 --> 00:19:24.480]  如果你看創世紀十一章
[00:19:24.480 --> 00:19:26.480]  自然就是五經
[00:19:26.480 --> 00:19:28.480]  你就看回五經
[00:19:28.480 --> 00:19:30.480]  到底由創世紀第一章
[00:19:30.480 --> 00:19:32.480]  到生命紀最後那一章
[00:19:32.480 --> 00:19:34.480]  到底這一段的經文
[00:19:34.480 --> 00:19:36.480]  有什麼功能呢
[00:19:36.480 --> 00:19:38.480]  這些就是文集
[00:19:38.480 --> 00:19:40.480]  比如說新約的一個例子
[00:19:40.480 --> 00:19:42.480]  就是說到保羅的書信
[00:19:42.480 --> 00:19:44.480]  比如說你在查
[00:19:44.480 --> 00:19:46.480]  羅馬書第九章
