
[00:00:00.000 --> 00:00:01.780]  歡迎參加《舊日網上行》
[00:02:02.000 --> 00:02:05.000]  我們叫做批判
[00:02:05.000 --> 00:02:09.400]  或者是一種辯證
[00:02:09.400 --> 00:02:11.400]  就是說要跟他們爭辯
[00:02:11.400 --> 00:02:15.400]  要去抵抗或者抗衡他們的想法
[00:02:15.400 --> 00:02:18.600]  我們讀《創世紀》一至十一章的時候
[00:02:18.600 --> 00:02:20.000]  我們上一次看過
[00:02:20.000 --> 00:02:23.400]  說可以算是近東的起源史
[00:02:23.400 --> 00:02:26.000]  Protohistory 或者Primeval History
[00:02:26.000 --> 00:02:29.200]  主要是講一些世界觀
[00:02:29.700 --> 00:02:33.300]  或者去處理一些人生的問題
[00:02:33.300 --> 00:02:35.300]  人生的意義等等
[00:02:35.300 --> 00:02:39.300]  第一樣處理的主題就是宇宙的起源
[00:02:39.300 --> 00:02:44.100]  這裡處理到底神跟我們之間有什麼關係
[00:02:44.100 --> 00:02:47.300]  我們看過近東的創世史詩
[00:02:47.300 --> 00:02:48.500]  Elumar Elish
[00:02:48.500 --> 00:02:51.100]  我們知道裡面講到
[00:02:51.100 --> 00:02:54.300]  神靈在創造這個世界之前
[00:02:54.300 --> 00:02:55.900]  有一個神靈的大戰
[00:02:55.900 --> 00:02:57.500]  就是巴比倫的神贏了
[00:02:57.500 --> 00:02:59.800]  他殺死了邪惡的水神
[00:02:59.800 --> 00:03:02.300]  把水分成上下
[00:03:02.300 --> 00:03:05.600]  然後宇宙按照這個想法
[00:03:05.600 --> 00:03:07.100]  本身是邪惡的
[00:03:07.100 --> 00:03:09.700]  正邪不斷地去鬥爭
[00:03:09.700 --> 00:03:11.800]  所以每年都要再做一次
[00:03:11.800 --> 00:03:13.500]  每年都要再打一次仗
[00:03:13.500 --> 00:03:16.500]  人之間亦是彼此的鬥爭
[00:03:16.500 --> 00:03:19.200]  創世紀提出批判
[00:03:19.200 --> 00:03:22.600]  他說神創造一切都是好的
[00:03:22.600 --> 00:03:25.400]  宇宙原本就是有神的同在
[00:03:25.400 --> 00:03:29.300]  甚至整個宇宙都是上帝的聖殿
[00:03:29.300 --> 00:03:34.000]  第二方面提到的主題就是人類的起源
[00:03:34.000 --> 00:03:35.600]  人的本質
[00:03:35.600 --> 00:03:37.200]  到底是問我們自己
[00:03:37.200 --> 00:03:41.800]  到底我們的價值、我們的自由、我們的尊嚴
[00:03:41.800 --> 00:03:42.700]  到底是哪裡來的
[00:03:42.700 --> 00:03:45.100]  近東的文學
[00:03:45.100 --> 00:03:47.400]  很多時候都會講到這些神靈
[00:03:47.400 --> 00:03:48.900]  因為是多神論
[00:03:48.900 --> 00:03:50.700]  五時花六時滅的
[00:03:50.700 --> 00:03:52.300]  又彼此去打鬥的
[00:03:52.300 --> 00:03:53.800]  彼此去鬥爭的
[00:03:54.000 --> 00:03:56.900]  你最好就是拜對那個神
[00:03:56.900 --> 00:03:58.000]  如果不是的話
[00:03:58.000 --> 00:03:59.300]  你就會走霉運的
[00:03:59.300 --> 00:04:01.000]  人類呢
[00:04:01.000 --> 00:04:02.200]  為什麼會被造呢?
[00:04:02.200 --> 00:04:05.400]  就是神靈想造一些奴隸出來
[00:04:05.400 --> 00:04:06.800]  你都要服侍他們
[00:04:06.800 --> 00:04:09.600]  因為神靈也有自己的需要的
[00:04:09.600 --> 00:04:10.700]  祂會餓
[00:04:10.700 --> 00:04:13.000]  初一十五你就要上香
[00:04:13.000 --> 00:04:14.300]  你去餵飽祂
[00:04:14.300 --> 00:04:15.800]  希望祂能夠祝福你
[00:04:15.800 --> 00:04:18.800]  創世紀就提出增辯了
[00:04:18.800 --> 00:04:21.200]  一章第二十七節
[00:04:21.700 --> 00:04:24.000]  神就照著神的形象
[00:04:24.000 --> 00:04:25.700]  自己的形象來做人
[00:04:25.700 --> 00:04:29.100]  乃是照著祂的形象做男做女
[00:04:29.100 --> 00:04:34.400]  這是一個很革新的思想
[00:04:34.400 --> 00:04:36.400]  就是說每一個人
[00:04:36.400 --> 00:04:37.400]  整個人類
[00:04:37.400 --> 00:04:40.300]  都是有神的形象
[00:04:40.300 --> 00:04:44.400]  代表神來管理大地
[00:04:44.400 --> 00:04:46.400]  第二章我們提過
[00:04:46.400 --> 00:04:48.700]  修理、看守、原子
[00:04:48.700 --> 00:04:51.700]  是祭司軍尊的職事
[00:04:51.700 --> 00:04:53.000]  就是說
[00:04:53.000 --> 00:04:56.700]  不只是當時的軍王才可以說我們是天子
[00:04:56.700 --> 00:04:58.800]  我們才是神的形象
[00:04:58.800 --> 00:05:02.000]  整個人類都是神的形象
[00:05:02.000 --> 00:05:03.700]  男女平等的
[00:05:03.700 --> 00:05:05.500]  有尊嚴的
[00:05:05.500 --> 00:05:07.500]  是抗衡當時的文化
[00:05:07.500 --> 00:05:10.000]  第三個主題
[00:05:10.000 --> 00:05:13.100]  就是處理苦難的起源
[00:05:13.100 --> 00:05:14.900]  生老病死
[00:05:14.900 --> 00:05:16.500]  特別為什麼會有死亡
[00:05:17.000 --> 00:05:19.200]  這些自古以來
[00:05:19.200 --> 00:05:21.500]  我們人都是在掙扎這個問題
[00:05:21.500 --> 00:05:23.500]  就算我們現在二十一世紀
[00:05:23.500 --> 00:05:25.000]  我們有高科技有文明
[00:05:25.000 --> 00:05:27.600]  是不是更加幸福呢
[00:05:27.600 --> 00:05:30.000]  可能某程度上是
[00:05:30.000 --> 00:05:32.100]  但是本質上是不是呢
[00:05:32.100 --> 00:05:34.600]  本質上是不是現代的人
[00:05:34.600 --> 00:05:36.100]  更加有智慧
[00:05:36.100 --> 00:05:38.300]  生活得更加有尊嚴
[00:05:38.300 --> 00:05:40.900]  我們很清楚
[00:05:40.900 --> 00:05:42.000]  是不是呢
[00:05:42.000 --> 00:05:45.100]  現在面對疫情
[00:05:45.400 --> 00:05:48.900]  社會政治很多的動盪
[00:05:48.900 --> 00:05:51.500]  無論東方的世界還是西方的世界
[00:05:51.500 --> 00:05:54.900]  你說是不是生活更加幸福呢
[00:05:54.900 --> 00:05:56.900]  一年多的疫情
[00:05:56.900 --> 00:05:58.500]  我們看到天災
[00:05:58.500 --> 00:06:00.500]  甚至這個疫情
[00:06:00.500 --> 00:06:03.300]  大部分都是因為人禍
[00:06:03.300 --> 00:06:05.600]  疫情裡面
[00:06:05.600 --> 00:06:09.000]  全球的人就被迫面對一個事實
[00:06:09.000 --> 00:06:10.700]  就是死亡
[00:06:11.400 --> 00:06:21.400]  (音樂)
[00:06:21.400 --> 00:06:22.600]  苦罪的問題
[00:06:22.600 --> 00:06:23.700]  死亡的問題
[00:06:23.700 --> 00:06:25.400]  近東的文化
[00:06:25.400 --> 00:06:27.200]  他們是怎麼去回應的呢
[00:06:27.200 --> 00:06:30.500]  在古代近東的世界裡面
[00:06:30.500 --> 00:06:33.200]  有一個神話故事
[00:06:33.200 --> 00:06:35.300]  叫做 Gilgamesh Epic
[00:06:35.300 --> 00:06:38.000]  基加美斯史詩
[00:06:38.000 --> 00:06:40.400]  當時是非常流行的
[00:06:40.600 --> 00:06:41.600]  因為我們找到一些
[00:06:41.600 --> 00:06:42.800]  Cuneiform tablet
[00:06:42.800 --> 00:06:44.500]  這些詩形文字
[00:06:44.500 --> 00:06:46.000]  刻在泥板上
[00:06:46.000 --> 00:06:49.500]  很多地方在中東近東找到
[00:06:49.500 --> 00:06:50.800]  譬如巴比倫
[00:06:50.800 --> 00:06:53.800]  亞述利尼尾城
[00:06:53.800 --> 00:06:58.300]  敘利亞爾瑪艾瑪的古城
[00:06:58.300 --> 00:07:01.200]  遠到西邊
[00:07:01.200 --> 00:07:02.700]  土耳其北邊
[00:07:02.700 --> 00:07:05.000]  赫人帝國的布赫斯奎
[00:07:05.000 --> 00:07:06.100]  那裡也找到
[00:07:06.100 --> 00:07:07.700]  Gilgamesh Epic
[00:07:07.700 --> 00:07:10.100]  那些泥板的碎片
[00:07:11.000 --> 00:07:13.400]  甚至到以色列地
[00:07:13.400 --> 00:07:15.300]  米吉多
[00:07:15.300 --> 00:07:19.500]  那裡也找到一些文字
[00:07:19.500 --> 00:07:23.000]  是當時古代的時候抄寫的故事
[00:07:23.000 --> 00:07:25.900]  Gilgamesh Epic 到底是講什麼呢
[00:07:25.900 --> 00:07:28.500]  就是講在南米索不達米亞
[00:07:28.500 --> 00:07:30.100]  這個烏魯的地方
[00:07:30.100 --> 00:07:32.100]  有一個王
[00:07:32.100 --> 00:07:34.200]  他叫基加米斯
[00:07:34.200 --> 00:07:36.900]  他多年去欺壓他的人民
[00:07:36.900 --> 00:07:38.700]  人民叫苦的時候
[00:07:38.700 --> 00:07:40.200]  神靈就回應了
[00:07:40.200 --> 00:07:42.500]  就做了一個野人
[00:07:42.500 --> 00:07:43.900]  叫做安基道
[00:07:43.900 --> 00:07:44.700]  Ankidu
[00:07:44.700 --> 00:07:49.100]  這個本身是一個赤身露體的活物
[00:07:49.100 --> 00:07:50.700]  是野人
[00:07:50.700 --> 00:07:52.200]  之後呢
[00:07:52.200 --> 00:07:55.900]  他就變成了文明的人
[00:07:55.900 --> 00:07:57.300]  住在城市裡面
[00:07:57.300 --> 00:07:58.900]  穿上了衣服
[00:07:58.900 --> 00:08:00.000]  不再赤身露體
[00:08:00.000 --> 00:08:03.800]  代表了人類文明的進步
[00:08:03.800 --> 00:08:06.900]  於是這個 Ankidu 就跟 Gilgamesh
[00:08:06.900 --> 00:08:08.100]  不打不相識
[00:08:08.100 --> 00:08:09.400]  成為了好朋友
[00:08:09.400 --> 00:08:11.400]  之後這兩個朋友
[00:08:11.400 --> 00:08:13.200]  就去周圍歷險
[00:08:13.200 --> 00:08:14.600]  這些古代的故事
[00:08:14.600 --> 00:08:16.300]  經常有一些歷險故事
[00:08:16.300 --> 00:08:19.600]  就表明了英雄的偉大
[00:08:19.600 --> 00:08:22.700]  但是在這個歷險的故事當中
[00:08:22.700 --> 00:08:26.900]  最後 Ankidu 就不幸死了
[00:08:26.900 --> 00:08:31.200]  於是死亡就很困擾了 Gilgamesh
[00:08:31.200 --> 00:08:32.900]  那麼這個王
[00:08:32.900 --> 00:08:34.100]  基加米斯
[00:08:34.100 --> 00:08:37.400]  他就決心要去四處去找
[00:08:37.700 --> 00:08:39.400]  長生不老的藥
[00:08:39.400 --> 00:08:41.900]  那麼他去到海極之處
[00:08:41.900 --> 00:08:44.300]  最後他找到一個
[00:08:44.300 --> 00:08:46.100]  死不去的先人
[00:08:46.100 --> 00:08:48.400]  這個先人叫做 Unapishtim
[00:08:48.400 --> 00:08:49.800]  意思就是說
[00:08:49.800 --> 00:08:51.600]  He who saw life
[00:08:51.600 --> 00:08:54.500]  就是他經歷了生命的
[00:08:54.500 --> 00:08:57.500]  因為連大洪水他都沒有死
[00:08:57.500 --> 00:08:59.300]  於是乎他成了先
[00:08:59.300 --> 00:09:00.500]  那麼
[00:09:00.500 --> 00:09:02.400]  這些近東的故事
[00:09:02.400 --> 00:09:03.600]  經常提到上古之年
[00:09:03.600 --> 00:09:04.500]  就是神靈
[00:09:04.500 --> 00:09:06.100]  就無端端
[00:09:06.300 --> 00:09:08.400]  就降大洪水
[00:09:08.400 --> 00:09:10.000]  去到淹沒大地
[00:09:10.000 --> 00:09:12.200]  就是視人命如無物的
[00:09:12.200 --> 00:09:15.500]  那麼誰知道有一個其中一個神靈就
[00:09:15.500 --> 00:09:17.600]  向這個 Unapishtim
[00:09:17.600 --> 00:09:19.400]  就去通風報信
[00:09:19.400 --> 00:09:21.100]  他就做了一艘船
[00:09:21.100 --> 00:09:22.300]  然後逃過這個大難
[00:09:22.300 --> 00:09:23.200]  他就成仙了
[00:09:23.200 --> 00:09:25.300]  那麼這個 Unapishtim
[00:09:25.300 --> 00:09:27.100]  就去指示基加米斯
[00:09:27.100 --> 00:09:30.100]  就說海底有一個仙草
[00:09:30.100 --> 00:09:31.800]  或者 magic plant
[00:09:31.800 --> 00:09:33.600]  magic tree
[00:09:33.600 --> 00:09:35.600]  好像生命樹一樣
[00:09:35.800 --> 00:09:37.500]  你吃了就會長生不老的
[00:09:37.500 --> 00:09:39.500]  那麼這個基加米斯
[00:09:39.500 --> 00:09:41.400]  結果就真的在海底的樹上
[00:09:41.400 --> 00:09:45.200]  他就找到了這一棵生命樹
[00:09:45.200 --> 00:09:46.500]  但是呢
[00:09:46.500 --> 00:09:47.300]  誰知道
[00:09:47.300 --> 00:09:50.100]  無意之中他就睏了
[00:09:50.100 --> 00:09:53.000]  睡著的時候就被蛇偷了
[00:09:53.000 --> 00:09:55.300]  這個 magic plant 這個生命樹
[00:09:55.300 --> 00:09:57.700]  結果就很傷心
[00:09:57.700 --> 00:10:00.000]  回到皇宮就唯有認命了
[00:10:00.000 --> 00:10:01.700]  人必定會死的
[00:10:01.700 --> 00:10:05.000]  於是人的生存目的是做什麼呢?
[00:10:05.200 --> 00:10:06.600]  就是盡情享受
[00:10:06.600 --> 00:10:08.700]  在這裡建造城市
[00:10:08.700 --> 00:10:10.700]  大興土木
[00:10:10.700 --> 00:10:12.400]  流芳百世等等
[00:10:12.400 --> 00:10:14.000]  你聽完這個故事
[00:10:14.000 --> 00:10:15.500]  你立刻就會想到
[00:10:15.500 --> 00:10:17.700]  跟聖經某一些主題
[00:10:17.700 --> 00:10:18.900]  都是接觸過的
[00:10:18.900 --> 00:10:19.900]  是不是?
[00:10:19.900 --> 00:10:22.200]  創世紀很多時候
[00:10:22.200 --> 00:10:24.800]  都會跟這個 Gilgamesh epic
[00:10:24.800 --> 00:10:26.300]  做一些比對
[00:10:26.300 --> 00:10:29.500]  最明顯的當然就是洪水故事了
[00:10:29.500 --> 00:10:30.800]  為什麼會有天災呢?
[00:10:30.800 --> 00:10:33.400]  神無緣無故降災禍的
[00:10:33.400 --> 00:10:34.600]  是無法解釋的
[00:10:35.000 --> 00:10:36.600]  聖經的神學呢
[00:10:36.600 --> 00:10:38.400]  就非常不同
[00:10:38.400 --> 00:10:40.200]  羅亞洪水的故事
[00:10:40.200 --> 00:10:42.400]  是因為人犯罪
[00:10:42.400 --> 00:10:44.500]  暴力淹沒全地
[00:10:44.500 --> 00:10:47.200]  神就用公義來審判地上的人
[00:10:47.200 --> 00:10:49.700]  創世紀三至十一章
[00:10:49.700 --> 00:10:52.500]  就是去處理另外兩個人生
[00:10:52.500 --> 00:10:55.000]  人類自古以來到今天
[00:10:55.000 --> 00:10:56.200]  都是在掙扎的問題
[00:10:56.200 --> 00:10:58.800]  就是死亡和永生的問題
[00:10:58.800 --> 00:11:03.900]  幾乎整個故事的主題
[00:11:03.900 --> 00:11:05.000]  這個 Gilgamesh epic
[00:11:05.000 --> 00:11:07.500]  都是環繞著死亡
[00:11:07.500 --> 00:11:09.100]  死亡的真相
[00:11:09.100 --> 00:11:11.300]  所以為什麼要去找呢?
[00:11:11.300 --> 00:11:13.300]  長生不老的
[00:11:13.300 --> 00:11:14.800]  永生的生命樹
[00:11:14.800 --> 00:11:17.800]  所以在近東的故事裡面
[00:11:17.800 --> 00:11:20.300]  就經常看到一些生命樹
[00:11:20.300 --> 00:11:23.300]  在近東的長華
[00:11:23.300 --> 00:11:25.300]  不同的雕刻
[00:11:25.300 --> 00:11:27.400]  你都會找到這些生命樹
[00:11:27.400 --> 00:11:30.000]  是一種魔法的 magic plant
[00:11:30.000 --> 00:11:32.300]  讓人能夠得到永生
[00:11:33.700 --> 00:11:35.100]  人沒有永生
[00:11:35.100 --> 00:11:36.700]  在這個 Gilgamesh epic 裡面
[00:11:36.700 --> 00:11:38.500]  就因為人不幸運
[00:11:38.500 --> 00:11:40.000]  在故事裡面
[00:11:40.000 --> 00:11:41.200]  很搞笑的
[00:11:41.200 --> 00:11:43.300]  就是一個很狡猾的蛇
[00:11:43.300 --> 00:11:45.900]  偷了這個 magic plant
[00:11:45.900 --> 00:11:48.900]  使得人要認命
[00:11:48.900 --> 00:11:50.400]  會有死亡
[00:11:50.400 --> 00:11:52.700]  我們看創世紀第三章
[00:11:52.700 --> 00:11:54.700]  起碼我們會 get(明白)到
[00:11:54.700 --> 00:11:56.500]  聖經說
[00:11:56.500 --> 00:11:58.600]  人為什麼沒有永生
[00:11:58.600 --> 00:12:00.200]  以及為什麼要面對死亡
[00:12:00.200 --> 00:12:02.400]  三章第一節
[00:12:02.400 --> 00:12:04.300]  這裡說到人的墮落
[00:12:04.300 --> 00:12:05.700]  或者人的叛變
[00:12:05.700 --> 00:12:08.100]  又說神所做的
[00:12:08.100 --> 00:12:11.500]  唯有蛇比填冶一切的活物更加狡猾
[00:12:11.500 --> 00:12:12.900]  蛇對女人說
[00:12:12.900 --> 00:12:14.400]  上帝豈是真說
[00:12:14.400 --> 00:12:18.200]  不許你們吃圓中所有樹上的果子嗎?
[00:12:18.200 --> 00:12:20.100]  女人對蛇說
[00:12:20.100 --> 00:12:22.900]  圓中樹上的果子我們都可以吃
[00:12:22.900 --> 00:12:26.700]  唯有圓當中那顆樹上的果子
[00:12:26.700 --> 00:12:27.800]  神曾說
[00:12:27.800 --> 00:12:29.800]  你們不可吃也不可摸
[00:12:29.800 --> 00:12:30.800]  免得你們死
[00:12:30.800 --> 00:12:32.300]  蛇對女人說
[00:12:32.400 --> 00:12:33.700]  你們不一定死
[00:12:33.700 --> 00:12:35.500]  因為神知道
[00:12:35.500 --> 00:12:38.600]  你們吃的日子眼睛就明亮了
[00:12:38.600 --> 00:12:42.300]  你們便如神能知道善惡
[00:12:42.300 --> 00:12:46.100]  於是女人見那顆樹上的果子好作食物
[00:12:46.100 --> 00:12:47.700]  也越人眼目
[00:12:47.700 --> 00:12:49.500]  且是可喜愛的
[00:12:49.500 --> 00:12:52.600]  能使人有智慧就摘下果子來吃了
[00:12:52.600 --> 00:12:54.300]  又給他丈夫
[00:12:54.300 --> 00:12:55.800]  他丈夫也吃了
[00:12:55.800 --> 00:12:58.000]  他們以人的眼睛就明亮了
[00:12:58.000 --> 00:12:59.800]  知道自己赤身老體
[00:13:00.200 --> 00:13:03.800]  便拿無花果樹的葉子為自己編作裙子
[00:13:03.800 --> 00:13:06.400]  在近東的神話故事
[00:13:06.400 --> 00:13:09.800]  邪惡有時是蛇代表的
[00:13:09.800 --> 00:13:12.100]  是常傳的
[00:13:12.100 --> 00:13:15.000]  根本這個世界的原則本質
[00:13:15.000 --> 00:13:17.500]  由開始都是邪惡的
[00:13:17.500 --> 00:13:21.300]  聖經提出另一個角度
[00:13:21.300 --> 00:13:22.300]  蛇
[00:13:22.300 --> 00:13:25.800]  無論如何說都是symbol of evil
[00:13:25.800 --> 00:13:27.800]  他出現的時候
[00:13:27.800 --> 00:13:29.900]  聖經說得很清楚
[00:13:30.400 --> 00:13:33.700]  他只是創造物之一
[00:13:33.700 --> 00:13:36.500]  他不能夠與神相比
[00:13:36.500 --> 00:13:40.700]  是被創造主上帝所控制
[00:13:40.700 --> 00:13:42.200]  所容許的
[00:13:42.200 --> 00:13:44.500]  當然我們會繼續追問
[00:13:44.500 --> 00:13:46.000]  為何一切都是美好
[00:13:46.000 --> 00:13:47.500]  為何會有蛇出來
[00:13:47.500 --> 00:13:49.500]  為何會有所謂邪惡
[00:13:49.500 --> 00:13:51.100]  邪惡的源頭
[00:13:51.100 --> 00:13:55.700]  聖經沒有滿足我們人的好奇心去解答
[00:13:55.700 --> 00:13:57.900]  因為其實解答了也沒有用
[00:13:58.500 --> 00:14:00.900]  但提出的角度
[00:14:00.900 --> 00:14:02.100]  聖經說
[00:14:02.100 --> 00:14:04.600]  堅持邪惡不會高過神
[00:14:04.600 --> 00:14:07.700]  不能夠挑戰上帝
[00:14:07.700 --> 00:14:09.500]  另一方面
[00:14:09.500 --> 00:14:10.500]  蛇出現
[00:14:10.500 --> 00:14:13.400]  只不過是帶來試探
[00:14:13.400 --> 00:14:15.700]  帶來試探的機會
[00:14:15.700 --> 00:14:18.400]  試探這個故事
[00:14:18.400 --> 00:14:20.100]  創世紀第三章
[00:14:20.100 --> 00:14:21.900]  表明人
[00:14:21.900 --> 00:14:23.900]  創造人的時候
[00:14:23.900 --> 00:14:27.000]  有道德的自由和責任
[00:14:27.500 --> 00:14:28.900]  人不是機械人
[00:14:28.900 --> 00:14:31.900]  在神美好的世界
[00:14:31.900 --> 00:14:33.700]  被破壞
[00:14:33.700 --> 00:14:36.200]  是因為人的罪
[00:14:36.200 --> 00:14:38.400]  沒有一個人能夠推諉
[00:14:38.400 --> 00:14:40.800]  我們在這個故事裡面
[00:14:40.800 --> 00:14:43.600]  現代人很多時候看多了
[00:14:43.600 --> 00:14:46.800]  我們以為女人多嘴的問題
[00:14:46.800 --> 00:14:50.100]  女人是先犯罪
[00:14:50.100 --> 00:14:52.700]  因為她連累了我們所有人
[00:14:52.700 --> 00:14:54.900]  掉進罪裡面
[00:14:54.900 --> 00:14:56.300]  你小心讀經
[00:14:57.300 --> 00:14:58.200]  三章第六節
[00:14:58.200 --> 00:15:00.900]  他說摘下果子來吃
[00:15:00.900 --> 00:15:02.300]  又給他丈夫
[00:15:02.300 --> 00:15:03.900]  他丈夫也吃了
[00:15:03.900 --> 00:15:05.900]  原文有兩個字
[00:15:05.900 --> 00:15:10.100]  就是說這個丈夫跟他在一起
[00:15:10.100 --> 00:15:11.900]  說得很清楚
[00:15:11.900 --> 00:15:13.300]  人的責任
[00:15:13.300 --> 00:15:16.500]  就帶來罪惡的世界
[00:15:16.500 --> 00:15:18.600]  周座就自然來
[00:15:18.600 --> 00:15:20.400]  創世紀一至第三章
[00:15:20.400 --> 00:15:22.500]  你看清楚
[00:15:22.500 --> 00:15:25.000]  亞當夏娃所為
[00:15:25.500 --> 00:15:27.500]  其實是人類的代表
[00:15:27.500 --> 00:15:30.500]  作者在寫什麼呢
[00:15:30.500 --> 00:15:32.300]  在每個人的故事
[00:15:32.300 --> 00:15:33.900]  Every man's story
[00:15:33.900 --> 00:15:35.700]  或者Every woman's story
[00:15:35.700 --> 00:15:38.500]  亞當 亞當 希伯來文
[00:15:38.500 --> 00:15:40.800]  是人類的意思
[00:15:40.800 --> 00:15:43.500]  所以聖經譯作那人
[00:15:43.500 --> 00:15:46.100]  就是The human
[00:15:46.100 --> 00:15:48.400]  其實是說我們每一個人
[00:15:48.400 --> 00:15:50.700]  都在這個故事當中
[00:15:50.700 --> 00:15:53.500]  我們都掉進了這個試探裡面
[00:15:53.500 --> 00:15:55.300]  並且用了我們的自由
[00:15:55.500 --> 00:15:59.700]  用了我們的道德上的自由
[00:15:59.700 --> 00:16:01.300]  來去為抗上帝
[00:16:01.300 --> 00:16:04.700]  所以創世紀一至第三章
[00:16:04.700 --> 00:16:07.200]  說到人的墮落的時候
[00:16:07.200 --> 00:16:09.100]  就很強調人的責任
[00:16:09.100 --> 00:16:14.100]  這些跟近東的故事是完全不同的
[00:16:14.100 --> 00:16:15.900]  如何說到人的責任呢
[00:16:15.900 --> 00:16:19.500]  就是用分辨善惡處的果子
[00:16:19.500 --> 00:16:22.300]  Tree of knowledge of good and evil
[00:16:23.100 --> 00:16:25.300]  近東的故事
[00:16:25.300 --> 00:16:27.300]  剛才看了Gilgamesh epic
[00:16:27.300 --> 00:16:30.700]  經常提到生命樹
[00:16:30.700 --> 00:16:31.900]  或者Magic plant
[00:16:31.900 --> 00:16:32.900]  給人有永生
[00:16:32.900 --> 00:16:35.500]  聖經就相反
[00:16:35.500 --> 00:16:37.700]  沒有提過生命樹
[00:16:37.700 --> 00:16:40.700]  提過反而強調的
[00:16:40.700 --> 00:16:43.100]  就是分辨善惡處
[00:16:43.100 --> 00:16:45.300]  創世紀的故事裡面
[00:16:45.300 --> 00:16:48.700]  有很多象徵的記號
[00:16:48.700 --> 00:16:51.700]  我們不要單單直解
[00:16:52.000 --> 00:16:56.000]  所謂禁果不是一個蘋果
[00:16:56.000 --> 00:16:58.000]  蘋果是怎麼來的呢
[00:16:58.000 --> 00:17:00.200]  禁果是因為後來拉丁文
[00:17:00.200 --> 00:17:01.700]  蘋果這個字
[00:17:01.700 --> 00:17:03.000]  還有邪惡這個字
[00:17:03.000 --> 00:17:05.000]  Malum和Malus
[00:17:05.000 --> 00:17:06.500]  音相似
[00:17:06.500 --> 00:17:08.600]  所以西方的基督教
[00:17:08.600 --> 00:17:10.200]  就有一個這樣的傳說
[00:17:10.200 --> 00:17:11.600]  禁果是一個蘋果
[00:17:11.600 --> 00:17:14.000]  肯定不是說
[00:17:14.000 --> 00:17:17.000]  吃了之後才能夠分辨好壞
[00:17:17.000 --> 00:17:18.200]  分辨到是非
[00:17:18.200 --> 00:17:20.400]  神不想人分辨是非
[00:17:20.400 --> 00:17:23.600]  所以不能吃分辨善惡樹的果子
[00:17:23.600 --> 00:17:24.800]  肯定不是這樣
[00:17:24.800 --> 00:17:26.600]  因為創造人的時候
[00:17:26.600 --> 00:17:28.400]  神的形象
[00:17:28.400 --> 00:17:30.000]  有自由的
[00:17:30.000 --> 00:17:32.000]  有道德的抉擇
[00:17:32.000 --> 00:17:34.200]  是分辨到善惡的
[00:17:34.200 --> 00:17:36.800]  創世紀二章已經有提到
[00:17:36.800 --> 00:17:38.000]  我們就問
[00:17:38.000 --> 00:17:39.000]  到底原文
[00:17:39.000 --> 00:17:40.200]  希伯來文
[00:17:40.200 --> 00:17:42.400]  這個knowledge of good and evil
[00:17:42.400 --> 00:17:45.200]  或者determining good and evil
[00:17:45.200 --> 00:17:47.200]  分辨善惡是什麼意思
