
[00:00:00.000 --> 00:00:01.360]  好,頂姊妹早安
[00:02:31.000 --> 00:02:34.040]  《藥伯記》就像一齣舞台劇
[00:02:34.040 --> 00:02:38.120]  一開始有一個旁白揭開他的序幕
[00:02:38.120 --> 00:02:41.040]  話說在地上有一個人,他叫藥伯
[00:02:41.040 --> 00:02:43.280]  是一個完全正直的人
[00:02:43.280 --> 00:02:46.440]  遠離惡事,敬畏神的大好人
[00:02:46.440 --> 00:02:49.040]  他很有錢,家裡很幸福
[00:02:49.120 --> 00:02:53.440]  同時,在天上又發生了一幕和一幕
[00:02:53.440 --> 00:02:56.840]  就是上帝和眾天使在開會
[00:02:56.840 --> 00:02:57.960]  開甚麼會呢
[00:02:57.960 --> 00:02:59.200]  在這個會議裡
[00:02:59.200 --> 00:03:01.400]  撒旦,即是控訴者
[00:03:01.400 --> 00:03:03.480]  向神提出質疑
[00:03:03.480 --> 00:03:08.040]  認為藥伯是因為你對他那麼好
[00:03:08.040 --> 00:03:10.560]  給他那麼多福氣,他才敬畏你
[00:03:10.560 --> 00:03:12.560]  你試試看,他沒有福氣
[00:03:12.560 --> 00:03:15.680]  你看看他還會否敬畏你
[00:03:15.760 --> 00:03:19.160]  而上帝就容許撒旦去試煉藥伯
[00:03:19.160 --> 00:03:23.440]  試煉的意思是將苦難帶給藥伯
[00:03:23.440 --> 00:03:27.320]  在很短的時間裡,藥伯失去了財產
[00:03:27.320 --> 00:03:30.320]  他的子女一個又一個死去
[00:03:30.320 --> 00:03:34.960]  連自己的身體也患了很重的病
[00:03:34.960 --> 00:03:38.440]  全身都生滿了毒瘡
[00:03:38.440 --> 00:03:43.720]  最後藥伯坐在灰燼中,苦不堪言
[00:03:43.800 --> 00:03:46.720]  經過這麼大的創傷後
[00:03:46.720 --> 00:03:49.800]  他只說了兩句話
[00:03:49.800 --> 00:03:56.320]  他說「赤身出母胎也必赤身歸回」
[00:03:56.320 --> 00:03:58.200]  「賞賜的是耶和華」
[00:03:58.200 --> 00:04:00.600]  「收取的也是耶和華」
[00:04:00.600 --> 00:04:03.600]  「耶和華的名是應當稱頌的」
[00:04:03.600 --> 00:04:06.160]  而第二句是甚麼意思
[00:04:06.160 --> 00:04:09.480]  就是當他老婆在他落難時
[00:04:09.560 --> 00:04:12.680]  說他「你看,你現在弄成這樣」
[00:04:12.680 --> 00:04:13.960]  「你相信你的神吧」
[00:04:13.960 --> 00:04:15.000]  藥伯就跟他說
[00:04:15.000 --> 00:04:17.240]  「難道我們在神手中得福」
[00:04:17.240 --> 00:04:19.360]  「就不用受禍嗎」
[00:04:19.360 --> 00:04:23.520]  我聽這句話時覺得有點奇怪
[00:04:23.520 --> 00:04:25.960]  然後仔細想想,其實也很真實
[00:04:25.960 --> 00:04:29.840]  就像一個人面對極大創傷後
[00:04:29.840 --> 00:04:32.800]  其實他馬上未必懂得哭
[00:04:32.800 --> 00:04:35.640]  甚至可能可以很理性、很抑壓
[00:04:35.640 --> 00:04:39.480]  還可以說一些很高層次的話題
[00:04:39.480 --> 00:04:44.440]  但可能心底裡承受不了這麼大的衝擊
[00:04:44.440 --> 00:04:48.520]  在他說完這些高層次
[00:04:48.520 --> 00:04:51.000]  還讚美神的說話後
[00:04:51.000 --> 00:04:54.000]  他就完全進入沉默當中
[00:04:54.000 --> 00:04:56.280]  這就是藥伯真正進入到
[00:04:56.280 --> 00:04:59.640]  他人生最黑暗的幽谷中
[00:04:59.640 --> 00:05:04.840]  在這個時候,他三個朋友就出場了
[00:05:04.840 --> 00:05:06.240]  這三個朋友分別是
[00:05:06.240 --> 00:05:09.120]  以理法、彼勒達和所法
[00:05:09.200 --> 00:05:10.920]  他們看到藥伯這麼慘
[00:05:10.920 --> 00:05:13.920]  沒有一個人看到他可以說話
[00:05:13.920 --> 00:05:16.400]  因為覺得太可憐
[00:05:16.400 --> 00:05:19.120]  他們只陪著他七天七夜
[00:05:19.120 --> 00:05:21.280]  跟他一起大哭
[00:05:21.280 --> 00:05:26.960]  藥伯終於忍不住哭喊他內心的痛苦
[00:05:26.960 --> 00:05:29.680]  整個《藥伯記》的三章
[00:05:29.680 --> 00:05:33.440]  都是藥伯一首哀歌
[00:05:33.440 --> 00:05:36.680]  他抒發他生命當中的絕望
[00:05:36.760 --> 00:05:40.040]  自己存在的困惑
[00:05:40.040 --> 00:05:44.400]  我嘗試用節錄和口語表達一下
[00:05:44.400 --> 00:05:48.680]  他說「希望我出生那天」
[00:05:48.680 --> 00:05:51.720]  「消失不存在就好了」
[00:05:51.720 --> 00:05:54.320]  「為何我不一出生就死了」
[00:05:54.320 --> 00:05:58.240]  「為何我不是一離開母胎就斷氣」
[00:05:58.240 --> 00:05:59.960]  「我沒有一天安寧」
[00:05:59.960 --> 00:06:02.360]  「我沒有一晚睡得著」
[00:06:02.440 --> 00:06:07.120]  「我連一口氣都沒有空間喘息」
[00:06:07.120 --> 00:06:09.000]  災難就撲過來
[00:06:09.000 --> 00:06:12.000]  如果我們用現代心理學
[00:06:12.000 --> 00:06:15.160]  去讀入經文的時候
[00:06:15.160 --> 00:06:18.240]  你覺得醫生會診斷它為甚麼
[00:06:18.240 --> 00:06:20.520]  對,很明顯
[00:06:20.520 --> 00:06:25.080]  抑鬱症、持續的憂鬱、悲傷、空虛
[00:06:25.080 --> 00:06:27.600]  以及失去興趣
[00:06:27.600 --> 00:06:31.200]  感覺到自己很沒有價值
[00:06:31.280 --> 00:06:34.240]  還有死亡和自殺的念頭
[00:06:34.240 --> 00:06:37.400]  我們想也想到
[00:06:37.400 --> 00:06:40.240]  無論他睡覺還是吃肉
[00:06:40.240 --> 00:06:42.680]  都是180度轉變
[00:06:42.680 --> 00:06:46.000]  都是很差
[00:06:46.000 --> 00:06:51.240]  這三位朋友已經陪伴了約伯七天七夜
[00:06:51.240 --> 00:06:55.360]  其實他的同理心開始慢慢用盡
[00:06:55.360 --> 00:06:58.200]  以致你回去看約伯記
[00:06:58.280 --> 00:07:00.480]  足足有28章的經文
[00:07:00.480 --> 00:07:02.760]  去記載這三位朋友
[00:07:02.760 --> 00:07:06.160]  輾轉回應約伯
[00:07:06.160 --> 00:07:08.200]  他們的安慰
[00:07:08.200 --> 00:07:12.200]  彷彿變成了一場神學辯論和教化
[00:07:12.200 --> 00:07:14.360]  在他第一輪的安慰中
[00:07:14.360 --> 00:07:17.040]  我濃縮了,就這樣告訴大家
[00:07:17.040 --> 00:07:18.840]  伊利法就這樣說
[00:07:18.840 --> 00:07:22.120]  他說神是賞善罰惡的
[00:07:22.120 --> 00:07:24.400]  他鼓勵約伯悔改
[00:07:24.400 --> 00:07:25.760]  他說「你想想」
[00:07:25.840 --> 00:07:29.280]  「你有否見過無辜的人無緣無故死亡」
[00:07:29.280 --> 00:07:34.520]  「正直的人有誰會突然被剪除」
[00:07:34.520 --> 00:07:38.080]  然後下省了三萬至一大堆理論
[00:07:38.080 --> 00:07:39.640]  彼納達就說
[00:07:39.640 --> 00:07:41.000]  「神是公義的」
[00:07:41.000 --> 00:07:42.320]  「如果你沒有罪」
[00:07:42.320 --> 00:07:44.320]  「神一定會祝福你的」
[00:07:44.320 --> 00:07:47.080]  「神絕對不會扔下你不管」
[00:07:47.080 --> 00:07:49.800]  「神絕對不會扔下那些原傳人」
[00:07:49.800 --> 00:07:53.160]  「也不會輔助那些惡人」
[00:07:53.240 --> 00:07:57.120]  索法這個朋友同樣廢盡他的純善
[00:07:57.120 --> 00:08:00.600]  暗示約伯要悔改
[00:08:00.600 --> 00:08:03.680]  他說惡人的眼睛會瞎
[00:08:03.680 --> 00:08:05.800]  他們逃不掉
[00:08:05.800 --> 00:08:09.480]  他們唯一的盼望就是等死
[00:08:09.480 --> 00:08:14.280]  他說約伯應該更謙卑、更自卑
[00:08:14.280 --> 00:08:18.280]  神既然審判得,你一定有錯
[00:08:18.280 --> 00:08:19.880]  我現在這麼精簡地說
[00:08:19.880 --> 00:08:21.600]  你已經覺得很煩,對吧
[00:08:21.680 --> 00:08:23.480]  約伯也會感覺到
[00:08:23.480 --> 00:08:25.360]  在第一輪對話之後
[00:08:25.360 --> 00:08:29.360]  約伯只想跟神有些對話
[00:08:29.360 --> 00:08:33.080]  其實他不想跟朋友爭論甚麼
[00:08:33.080 --> 00:08:34.840]  還未完結
[00:08:34.840 --> 00:08:38.240]  第二輪繼續安慰他
[00:08:38.240 --> 00:08:41.600]  這三位朋友照樣重複
[00:08:41.600 --> 00:08:45.040]  他們如何對上帝公義的理解
[00:08:45.040 --> 00:08:48.560]  語氣比之前更激烈
[00:08:48.560 --> 00:08:50.360]  耐性更少
[00:08:50.440 --> 00:08:52.280]  由好言相勸
[00:08:52.280 --> 00:08:54.600]  到斥責約伯自以為義
[00:08:54.600 --> 00:08:56.800]  口出狂言,藐視神
[00:08:56.800 --> 00:08:58.880]  到了第三輪
[00:08:58.880 --> 00:09:02.640]  大家除了重複之前的斥責之外
[00:09:02.640 --> 00:09:07.360]  甚至開始編造一些可能犯罪的罪行
[00:09:07.360 --> 00:09:09.560]  去指控約伯
[00:09:09.560 --> 00:09:12.520]  「今天你遭受這麼大的患難」
[00:09:12.520 --> 00:09:15.440]  「其實可能你也該死」
[00:09:15.440 --> 00:09:18.280]  這三位朋友一直都認為
[00:09:18.360 --> 00:09:21.440]  苦難是因為人犯了罪
[00:09:21.440 --> 00:09:25.640]  神藉著苦難去懲罰人
[00:09:25.640 --> 00:09:29.440]  他們嘗試用因果報應的神學
[00:09:29.440 --> 00:09:32.080]  為約伯解釋他的遭遇
[00:09:32.080 --> 00:09:36.040]  但反而令約伯更痛苦
[00:09:36.040 --> 00:09:40.760]  這些回應看似正在對應約伯的處境
[00:09:40.760 --> 00:09:42.480]  跟他說話
[00:09:42.480 --> 00:09:44.800]  好像在疏導他
[00:09:44.800 --> 00:09:48.080]  甚至這三位朋友可能覺得自己
[00:09:48.160 --> 00:09:50.080]  是在安慰約伯
[00:09:50.080 --> 00:09:54.000]  但事實上,這些都是疑似傷害
[00:09:54.000 --> 00:09:58.200]  因為他們否定了約伯的無辜和痛苦
[00:09:58.200 --> 00:10:03.240]  約伯越聽越混亂,越聽越辛苦
[00:10:03.240 --> 00:10:05.960]  約伯堅持自己沒有錯
[00:10:05.960 --> 00:10:07.800]  不斷質問神
[00:10:07.800 --> 00:10:10.200]  「我究竟做錯了甚麼」
[00:10:10.200 --> 00:10:11.920]  「為何要這樣對我」
[00:10:11.920 --> 00:10:17.960]  我想說這個對質、質問
[00:10:18.040 --> 00:10:20.760]  其實不僅是一個自辯
[00:10:20.760 --> 00:10:24.080]  其實是約伯對神公義的渴望
[00:10:24.080 --> 00:10:26.640]  以及反映他對神的信任
[00:10:26.640 --> 00:10:30.160]  以至他可以赤露躺開自己
[00:10:30.160 --> 00:10:33.360]  向神哀哭、申冤
[00:10:33.360 --> 00:10:35.760]  而鏡頭一轉
[00:10:35.760 --> 00:10:39.000]  這三位朋友說完了
[00:10:39.000 --> 00:10:41.080]  到了一個年輕人身上
[00:10:41.080 --> 00:10:42.960]  這個年輕人叫以地胡
[00:10:42.960 --> 00:10:47.360]  雖然他的語氣比較溫和
[00:10:47.440 --> 00:10:49.960]  也沒有將約伯所受的苦難
[00:10:49.960 --> 00:10:52.960]  歸咎於他的犯罪,得罪神
[00:10:52.960 --> 00:10:55.600]  但同樣地,他仍在解釋
[00:10:55.600 --> 00:10:57.240]  神一定是公義的
[00:10:57.240 --> 00:11:00.560]  他詮釋苦難是一個警告
[00:11:00.560 --> 00:11:04.040]  是一個提醒,或是一個管教
[00:11:04.040 --> 00:11:09.480]  即使這位年輕人滿腔熱誠地解釋
[00:11:09.480 --> 00:11:13.680]  上帝如何用風雲雷電去掌管這個世界
[00:11:13.680 --> 00:11:15.560]  他解釋得很好
[00:11:15.640 --> 00:11:17.960]  但他這堆說話
[00:11:17.960 --> 00:11:23.640]  都沒有真正觸碰到約伯靈魂中
[00:11:23.640 --> 00:11:26.520]  最深刻、最核心的渴望
[00:11:26.520 --> 00:11:30.640]  就是他很想跟神面對面對話
[00:11:30.640 --> 00:11:34.760]  我曾經聽過一些說話
[00:11:34.760 --> 00:11:37.800]  在一些基督教聚會中
[00:11:37.800 --> 00:11:40.120]  不知道大家有沒有聽過
[00:11:40.120 --> 00:11:41.720]  我給大家看看
[00:11:41.800 --> 00:11:44.960]  「病不得醫治」
[00:11:44.960 --> 00:11:48.480]  是因為我們祈禱不夠信心
[00:11:48.480 --> 00:11:50.320]  我們不夠熱切
[00:11:50.320 --> 00:11:53.840]  甚至可能是因為你沒有按食祈禱
[00:11:53.840 --> 00:11:56.800]  或者當天災發生的時候
[00:11:56.800 --> 00:12:00.160]  有些人會說
[00:12:00.160 --> 00:12:04.760]  「天災發生是因為神管教的地方」
[00:12:04.760 --> 00:12:06.600]  「叫人去悔改」
[00:12:06.680 --> 00:12:09.760]  或者「你所受的痛苦」
[00:12:09.760 --> 00:12:12.360]  「可能是神給你的功課」
[00:12:12.360 --> 00:12:16.440]  「這個苦難可能是神對你生命的修剪」
[00:12:16.440 --> 00:12:20.320]  「所以是神為你好」等等
[00:12:20.320 --> 00:12:22.680]  有聽過這些說話嗎
[00:12:22.680 --> 00:12:23.960]  我想說
[00:12:23.960 --> 00:12:27.440]  這些說話對受苦者來說
[00:12:27.440 --> 00:12:29.520]  比粗口更難聽
[00:12:29.520 --> 00:12:32.000]  「將信仰簡化」
[00:12:32.000 --> 00:12:35.280]  「太早對一個人所經歷的一切」
[00:12:35.360 --> 00:12:36.480]  「給他一個答案」
[00:12:36.480 --> 00:12:38.800]  「給他一個很簡單的答案」
[00:12:38.800 --> 00:12:41.760]  其實對受苦者來說
[00:12:41.760 --> 00:12:43.840]  是造成二次傷害
[00:12:43.840 --> 00:12:47.840]  甚至有時候我們會這樣想
[00:12:47.840 --> 00:12:50.320]  例如我們經歷了一些事情
[00:12:50.320 --> 00:12:52.480]  我們很快會覺得
[00:12:52.480 --> 00:12:54.640]  「神是懲罰我的」
[00:12:54.640 --> 00:12:57.960]  「我一定得罪了神」
[00:12:57.960 --> 00:12:59.960]  有時候我們會想
[00:12:59.960 --> 00:13:04.160]  每一件事都有一條公式
[00:13:04.240 --> 00:13:07.360]  讓我們可以解釋就最安全了
[00:13:07.360 --> 00:13:08.760]  包括我們的信仰
[00:13:08.760 --> 00:13:11.240]  最容易處理就最好了
[00:13:11.240 --> 00:13:15.320]  但原來當人面對痛苦的經歷
[00:13:15.320 --> 00:13:18.960]  如果我們輕易給予一個答案和結論
[00:13:18.960 --> 00:13:20.480]  其實某程度上
[00:13:20.480 --> 00:13:24.760]  我們在輕視人生中的複雜性
[00:13:24.760 --> 00:13:28.720]  我們在輕視神的奧秘和主權
[00:13:28.720 --> 00:13:30.120]  我們甚至迴避了
[00:13:30.120 --> 00:13:34.040]  面對痛苦本身的不確定性
[00:13:34.120 --> 00:13:35.320]  還有奧秘
[00:13:35.320 --> 00:13:41.440]  在若白和這群朋友折騰了很久之後
[00:13:41.440 --> 00:13:43.800]  終於…
[00:13:43.800 --> 00:13:49.720]  終於上帝在旋風之中開聲
[00:13:49.720 --> 00:13:52.800]  他親自回應若白
[00:13:52.800 --> 00:13:54.360]  但有趣的是
[00:13:54.360 --> 00:13:56.960]  你以為終極的主角都出現了
[00:13:56.960 --> 00:13:59.280]  謎底就會解開,對吧
[00:13:59.280 --> 00:14:01.480]  你以為神都出現了
[00:14:01.560 --> 00:14:04.400]  還不是一堆答案給若白
[00:14:04.400 --> 00:14:05.400]  解釋給他聽
[00:14:05.400 --> 00:14:07.560]  從頭到尾為何會這樣發生
[00:14:07.560 --> 00:14:10.640]  不是
[00:14:10.640 --> 00:14:14.680]  神不僅沒有給人所期望的答案
[00:14:14.680 --> 00:14:16.920]  讓若白聽到
[00:14:16.920 --> 00:14:22.280]  而是他發出一連串震撼人心的問題
[00:14:22.280 --> 00:14:26.640]  神用了很多篇幅去說
[00:14:26.640 --> 00:14:28.640]  「在我創造這個世界的時候」
[00:14:28.640 --> 00:14:31.520]  「在打地基的時候,你在哪裡」
[00:14:32.320 --> 00:14:35.240]  「你試過叫清晨來臨嗎」
[00:14:35.240 --> 00:14:38.320]  「你試過命令神光照遍地面嗎」
[00:14:38.320 --> 00:14:41.480]  「海水出世的時候」
[00:14:41.480 --> 00:14:43.880]  「我有叫它們亂湧嗎」
[00:14:43.880 --> 00:14:46.960]  「我有讓這些海水設立界限嗎」
[00:14:46.960 --> 00:14:52.560]  「你有看過山羊生小孩嗎」
[00:14:52.560 --> 00:14:56.960]  「你有知道鷹是怎麼飛的嗎」
[00:14:56.960 --> 00:14:58.840]  「你又知不知道河馬、鱷魚」
[00:14:58.840 --> 00:15:00.640]  「都是我造出來的嗎」
[00:15:00.720 --> 00:15:02.520]  「你能控制得了嗎」
[00:15:02.520 --> 00:15:05.240]  好像與他無關
[00:15:05.240 --> 00:15:09.320]  所有問題都好像與他無關
[00:15:09.320 --> 00:15:10.440]  但不是
[00:15:10.440 --> 00:15:11.840]  神用一連串的問題
[00:15:11.840 --> 00:15:14.880]  問了若白很多關於宇宙秩序的問題
[00:15:14.880 --> 00:15:18.800]  並且描述了山羊是怎麼吃草
[00:15:18.800 --> 00:15:20.480]  鹿是怎麼生下一代
[00:15:20.480 --> 00:15:25.240]  神彷彿帶著若白遊覽了一次宇宙
[00:15:25.240 --> 00:15:28.680]  神讓若白體會到這個宇宙
[00:15:28.760 --> 00:15:30.480]  原來有這麼多事情
[00:15:30.480 --> 00:15:32.600]  神仍然掌控不了
[00:15:32.600 --> 00:15:36.760]  又如何能完全明白上帝的心意
[00:15:36.760 --> 00:15:39.160]  這一連串的問題
[00:15:39.160 --> 00:15:40.680]  不是要打壓若白
[00:15:40.680 --> 00:15:42.520]  不是要大石砸死蟹
[00:15:42.520 --> 00:15:46.360]  而是讓若白自己體會到
[00:15:46.360 --> 00:15:49.160]  人的渺小和有限
[00:15:49.160 --> 00:15:52.360]  以及神的無限和主權
[00:15:52.360 --> 00:15:57.400]  神的出現沒有解決若白的苦難
[00:15:57.480 --> 00:16:02.040]  神的出現沒有直接回答若白的質問
[00:16:02.040 --> 00:16:03.560]  但神的出現
[00:16:03.560 --> 00:16:06.720]  就是對若白一個最親密的回應
[00:16:06.720 --> 00:16:10.240]  當人面對苦難的時候
[00:16:10.240 --> 00:16:13.400]  很多時候都會出現很多不同的情緒
[00:16:13.400 --> 00:16:18.240]  不知道你在人生最困難的時候
[00:16:18.240 --> 00:16:22.600]  或者生命中遇到一些很苦的狀況
[00:16:22.600 --> 00:16:24.160]  處境的時候
[00:16:24.240 --> 00:16:26.240]  你會否有一種無力感
[00:16:26.240 --> 00:16:30.120]  憤怒、悲傷,甚至是絕望
[00:16:30.120 --> 00:16:34.000]  若白一開始質問神,甚至控訴神
[00:16:34.000 --> 00:16:39.000]  但神卻沒有抑壓若白,沒有否定他
[00:16:39.000 --> 00:16:41.880]  因為神容得下這些情緒
[00:16:41.880 --> 00:16:45.520]  反而用問題邀請若白進入
[00:16:45.520 --> 00:16:48.360]  和上帝更深的相遇中
[00:16:48.360 --> 00:16:51.880]  若白的呼喊,甚至和神的對質
[00:16:51.960 --> 00:16:54.920]  是靈性中很深層的哀歌
[00:16:54.920 --> 00:16:59.160]  不是質問神就代表他的信仰等於失敗
[00:16:59.160 --> 00:17:01.080]  就等於他不信神,質疑神
[00:17:01.080 --> 00:17:02.160]  不是的
[00:17:02.160 --> 00:17:05.520]  有一位天主教神學家古鐵雷斯
[00:17:05.520 --> 00:17:09.280]  在其中一本書的著作中說
[00:17:09.280 --> 00:17:12.200]  質問不代表背叛
[00:17:12.200 --> 00:17:15.920]  反而是信仰最真誠的呼喊
[00:17:15.920 --> 00:17:19.920]  若白代表著無辜受害者的吶喊
[00:17:20.000 --> 00:17:23.120]  是窮人和被迫迫者的呼聲
[00:17:23.120 --> 00:17:27.760]  在我和很多人做靈性指導的時候
[00:17:27.760 --> 00:17:29.560]  有時候我會邀請人
[00:17:29.560 --> 00:17:34.040]  將自己內心的感受跟神直接說
[00:17:34.040 --> 00:17:36.720]  但每當人願意…
[00:17:36.720 --> 00:17:40.560]  在華人群體中,其實很少說感受
[00:17:40.560 --> 00:17:43.560]  很多時候都是說那些事情
[00:17:43.560 --> 00:17:47.240]  但當我一直引導他去說他的感受時
[00:17:47.240 --> 00:17:49.480]  我不僅引導他去說
[00:17:49.560 --> 00:17:54.080]  而是我帶他去將這些真實的感受跟神說
[00:17:54.080 --> 00:17:59.520]  無論是憤怒、哀傷、無助
[00:17:59.520 --> 00:18:02.600]  無論是深層的孤單感
[00:18:02.600 --> 00:18:04.160]  還是絕望
[00:18:04.160 --> 00:18:07.600]  甚至是你生神氣的時候
[00:18:07.600 --> 00:18:11.280]  我看到眼淚一直流
[00:18:11.280 --> 00:18:14.680]  我看到人的心向神打開
[00:18:14.760 --> 00:18:19.320]  我也看到神同樣靠近人的心
[00:18:19.320 --> 00:18:22.200]  掌管宇宙萬物的神
[00:18:22.200 --> 00:18:24.560]  祂盛載得起我和你
[00:18:24.560 --> 00:18:26.280]  盛載得起我和你
[00:18:26.280 --> 00:18:29.520]  生命當中的痛苦和掙扎
[00:18:29.520 --> 00:18:33.520]  盛載得起你人生當中的重量
[00:18:33.520 --> 00:18:36.880]  我記得在我人生最低潮的時候
[00:18:36.880 --> 00:18:40.120]  有一段很長的時間,我都無法站起來
[00:18:40.120 --> 00:18:41.880]  但我有木槿會
[00:18:41.960 --> 00:18:44.760]  我很多時候都會帶人去祈禱
[00:18:44.760 --> 00:18:46.600]  但當我獨自一個人的時候
[00:18:46.600 --> 00:18:47.800]  我無法站起來
[00:18:47.800 --> 00:18:51.680]  因為我覺得我很生神氣
[00:18:51.680 --> 00:18:56.160]  當我媽媽用這種方式離開這個世界時
[00:18:56.160 --> 00:18:57.480]  我覺得我無法接受
[00:18:57.480 --> 00:18:59.160]  我覺得無法接受神
[00:18:59.160 --> 00:19:02.000]  為何在我的生命中會擺出這件事
[00:19:02.000 --> 00:19:03.160]  為何會讓這件事發生
[00:19:03.160 --> 00:19:07.160]  我站了這麼久,為何不是痊癒
[00:19:07.160 --> 00:19:09.920]  所以我很長時間無法站起來
[00:19:10.600 --> 00:19:15.440]  有一天,我當時已經讀了神學
[00:19:15.440 --> 00:19:19.040]  信了主很多年,做了傳道人
[00:19:19.040 --> 00:19:20.800]  我帶人去祈禱,但我自己無法站起來
[00:19:20.800 --> 00:19:23.280]  這個張力挺大的
[00:19:23.280 --> 00:19:28.000]  有一天,我在茶餐廳跟阿邦說
[00:19:28.000 --> 00:19:29.760]  其實我很少說話
[00:19:29.760 --> 00:19:31.520]  因為在人的痛苦中
[00:19:31.520 --> 00:19:34.360]  其實都不想再觸碰這些地方
[00:19:34.360 --> 00:19:37.760]  我問他,我問了一條神學問題
[00:19:37.840 --> 00:19:42.240]  我問「其實甚麼是祈禱」
[00:19:42.240 --> 00:19:45.960]  你會想「對,我們平時經常都祈禱」
[00:19:45.960 --> 00:19:47.800]  「其實甚麼是祈禱」
[00:19:47.800 --> 00:19:50.640]  阿邦回答了一句
[00:19:50.640 --> 00:19:54.600]  他說「祈禱是一種張力」
[00:19:54.600 --> 00:19:58.520]  不知為何我就哭了
[00:19:58.520 --> 00:20:01.760]  其實我心底裡跟神說
[00:20:01.760 --> 00:20:04.680]  「神啊,我很痛」
[00:20:04.680 --> 00:20:07.520]  只是說了一句
[00:20:08.040 --> 00:20:10.360]  然後我發覺
[00:20:10.360 --> 00:20:14.040]  不知道神怎樣看待這個祈禱
[00:20:14.040 --> 00:20:16.080]  可能祈禱不長
[00:20:16.080 --> 00:20:19.960]  但原來祈禱是這麼大的張力
[00:20:19.960 --> 00:20:25.960]  原來在苦難中,祈禱是這麼難的
[00:20:25.960 --> 00:20:29.720]  但原來即使祈禱只有一句
[00:20:29.720 --> 00:20:32.640]  那也是一個有分量的祈禱
[00:20:32.640 --> 00:20:36.360]  而且也是一個上帝能夠接住的祈禱
[00:20:37.360 --> 00:20:41.680]  上帝在旋風中跟若白相遇
[00:20:41.680 --> 00:20:45.120]  每一個問題,祂不是全都給了答案
