
[00:00:00.000 --> 00:00:02.000]  頂尖妹平安
[00:04:52.960 --> 00:04:57.040]  第一節一直到第六節的上半節
[00:04:57.040 --> 00:04:59.040]  都是描述的
[00:04:59.040 --> 00:05:01.040]  即是在說設定
[00:05:01.040 --> 00:05:03.040]  發生了甚麼事
[00:05:03.040 --> 00:05:05.040]  開始有些對話
[00:05:05.040 --> 00:05:07.680]  真正天使的吩咐
[00:05:07.680 --> 00:05:11.880]  或者跟著前面的描述
[00:05:11.880 --> 00:05:14.240]  而怎樣有些相應的行動
[00:05:14.240 --> 00:05:15.440]  在下面開始
[00:05:15.440 --> 00:05:17.440]  第六節的下半節
[00:05:17.440 --> 00:05:21.040]  「天使繼續這樣吩咐兩個婦女
[00:05:21.040 --> 00:05:24.880]  你們來看安放主的地方
[00:05:24.880 --> 00:05:27.880]  快去告訴祂的門徒
[00:05:27.880 --> 00:05:29.880]  說祂從死裡復活了
[00:05:29.880 --> 00:05:32.680]  並且在你們以先往加里尼去
[00:05:32.680 --> 00:05:35.000]  在那你們要見祂
[00:05:35.000 --> 00:05:37.440]  看啊 我已經告訴你們了」
[00:05:37.440 --> 00:05:41.320]  所以有個描述的設定
[00:05:41.320 --> 00:05:43.320]  而真正的行動
[00:05:43.320 --> 00:05:45.320]  或者真正的指令
[00:05:45.320 --> 00:05:48.800]  真正要有一個相應的行動
[00:05:48.800 --> 00:05:51.600]  跟前面的描述有一個相應的行動是甚麼
[00:05:51.600 --> 00:05:53.600]  就是天使吩咐那兩個婦女
[00:05:53.600 --> 00:05:57.600]  去看安放主的地方
[00:05:57.600 --> 00:06:02.120]  然後去告訴祂的門徒
[00:06:02.120 --> 00:06:04.120]  有個模式的
[00:06:04.120 --> 00:06:06.120]  自己去看
[00:06:06.120 --> 00:06:08.120]  去看自己的
[00:06:08.120 --> 00:06:11.120]  然後要告訴其他人
[00:06:11.120 --> 00:06:12.400]  發生甚麼事
[00:06:12.400 --> 00:06:15.000]  我們看看婦女的結果是怎樣的
[00:06:15.000 --> 00:06:17.000]  第八節到第十節
[00:06:17.000 --> 00:06:20.320]  「婦女們急忙離開墳墓」
[00:06:20.320 --> 00:06:21.760]  其實她們很聽話
[00:06:21.760 --> 00:06:23.120]  又害怕
[00:06:23.120 --> 00:06:25.120]  又大大地歡喜
[00:06:25.120 --> 00:06:26.720]  混合了很多感覺
[00:06:26.720 --> 00:06:29.360]  跑去要報給祂的門徒
[00:06:29.360 --> 00:06:30.200]  第九節
[00:06:30.200 --> 00:06:32.200]  「忽然耶穌遇見她們說
[00:06:32.200 --> 00:06:33.840]  願你們平安
[00:06:33.840 --> 00:06:36.400]  她們就上前抱著祂的腳
[00:06:36.400 --> 00:06:37.400]  拜祂」
[00:06:37.400 --> 00:06:40.400]  所以這次不單是看到
[00:06:40.400 --> 00:06:43.000]  空墳墓
[00:06:43.000 --> 00:06:44.800]  真的看到耶穌了
[00:06:44.800 --> 00:06:45.600]  第十節
[00:06:45.600 --> 00:06:46.600]  「耶穌對她們說
[00:06:46.600 --> 00:06:50.200]  不要害怕你們去高掃我的弟兄
[00:06:50.200 --> 00:06:51.800]  叫她們往加里里去
[00:06:51.800 --> 00:06:53.800]  在那裡必見我」
[00:06:53.800 --> 00:06:55.200]  所以這個模式
[00:06:55.200 --> 00:06:57.200]  這裡有一個模式出來的
[00:06:57.200 --> 00:06:58.800]  首先天使吩咐
[00:06:58.800 --> 00:07:00.200]  「Go see yourself」
[00:07:00.200 --> 00:07:01.800]  你自己去看
[00:07:01.800 --> 00:07:03.400]  她們真的看了空墳墓
[00:07:03.400 --> 00:07:06.600]  甚至後來耶穌的確顯現給她們看
[00:07:06.600 --> 00:07:10.000]  然後看完相應的行動
[00:07:10.000 --> 00:07:12.000]  自己看完之後
[00:07:12.000 --> 00:07:13.000]  下一步是甚麼?
[00:07:13.000 --> 00:07:15.000]  是「Go tell others」
[00:07:15.000 --> 00:07:16.000]  告訴別人
[00:07:16.000 --> 00:07:17.000]  「Go 掃別人」
[00:07:17.000 --> 00:07:21.000]  然後那些其他人看完又怎樣?
[00:07:21.000 --> 00:07:24.000]  那些人告訴其他人
[00:07:24.000 --> 00:07:25.000]  要其他人做甚麼?
[00:07:25.000 --> 00:07:26.000]  去看
[00:07:26.000 --> 00:07:28.600]  第十節的下半節
[00:07:28.600 --> 00:07:30.000]  「叫她們往加里里去
[00:07:30.000 --> 00:07:32.000]  在那裡必見我」
[00:07:32.000 --> 00:07:33.000]  所以這個模式
[00:07:33.000 --> 00:07:35.000]  就是自己看
[00:07:35.000 --> 00:07:36.000]  告訴別人
[00:07:36.000 --> 00:07:38.000]  別人也去看
[00:07:38.000 --> 00:07:41.000]  就像一個循環一樣
[00:07:41.000 --> 00:07:45.000]  所以門徒必須要有一個條件
[00:07:45.000 --> 00:07:47.000]  在這裡告訴我們是甚麼呢?
[00:07:47.000 --> 00:07:50.000]  門徒必須要是見證人
[00:07:50.000 --> 00:07:54.000]  門徒必須要是見證人
[00:07:54.000 --> 00:07:56.000]  即是「witness」
[00:07:56.000 --> 00:07:57.000]  是自己去看
[00:07:57.000 --> 00:08:00.000]  然後告訴別人
[00:08:00.000 --> 00:08:03.000]  又讓其他人都成為「witness」
[00:08:03.000 --> 00:08:06.000]  是一個像是一個「chain action」
[00:08:06.000 --> 00:08:09.000]  即是一環扣一環
[00:08:09.000 --> 00:08:12.000]  但是所有的「chain action」
[00:08:12.000 --> 00:08:15.000]  這些一環扣一環的連鎖行動前
[00:08:15.000 --> 00:08:17.000]  第一個步驟是甚麼呢?
[00:08:17.000 --> 00:08:19.000]  是你必須要去看
[00:08:19.000 --> 00:08:23.000]  所以你必須要成為一個見證
[00:08:23.000 --> 00:08:25.000]  你看見證是看
[00:08:25.000 --> 00:08:27.000]  看完然後怎樣呢?
[00:08:27.000 --> 00:08:29.000]  就要做見證
[00:08:29.000 --> 00:08:31.000]  就要告訴別人
[00:08:31.000 --> 00:08:34.000]  以致這個連鎖行動
[00:08:34.000 --> 00:08:36.000]  是會繼續發展的
[00:08:36.000 --> 00:08:39.000]  有趣的地方是甚麼呢?
[00:08:39.000 --> 00:08:41.000]  如果我們這樣看
[00:08:41.000 --> 00:08:46.000]  原來門徒的首要條件是要成為見證人
[00:08:46.000 --> 00:08:48.000]  而這一段經文
[00:08:48.000 --> 00:08:49.000]  在28章的開頭
[00:08:49.000 --> 00:08:52.000]  這段短短的幾節經文裏
[00:08:52.000 --> 00:08:55.000]  已經讓我們看到有兩種見證人
[00:08:55.000 --> 00:08:58.000]  兩種截然不同的見證人
[00:08:58.000 --> 00:09:03.000]  當然首先我們留意到的
[00:09:03.000 --> 00:09:06.000]  就是在空墳墓旁邊的那兩個婦女
[00:09:06.000 --> 00:09:10.000]  末大拉的瑪利亞和那個瑪利亞
[00:09:10.000 --> 00:09:12.000]  但剛才我們一直讀的時候
[00:09:12.000 --> 00:09:13.000]  不知道你有沒有留意到
[00:09:13.000 --> 00:09:16.000]  其實還有另一個群體的人
[00:09:16.000 --> 00:09:18.000]  另一堆人在那裏
[00:09:18.000 --> 00:09:20.000]  其實他們都看見
[00:09:20.000 --> 00:09:24.000]  末大拉、瑪利亞和那個瑪利亞所見到的東西
[00:09:24.000 --> 00:09:26.000]  但他們有截然不同的反應
[00:09:26.000 --> 00:09:29.000]  原來在第四節這樣說
[00:09:29.000 --> 00:09:34.000]  看守的人就因他嚇得渾身顫抖
[00:09:34.000 --> 00:09:41.000]  所以原來在天使顯現給瑪利亞們看到的時候
[00:09:41.000 --> 00:09:43.000]  其實有另一群人在那裏
[00:09:43.000 --> 00:09:44.000]  那些是甚麼?
[00:09:44.000 --> 00:09:45.000]  看守的人
[00:09:45.000 --> 00:09:47.000]  甚麼是看守的人呢?
[00:09:47.000 --> 00:09:49.000]  是否香港人叫做Secure呢?
[00:09:49.000 --> 00:09:52.000]  其實在27章的尾
[00:09:52.000 --> 00:09:54.000]  即是在28章前面
[00:09:54.000 --> 00:09:56.000]  27章的尾有提及到
[00:09:56.000 --> 00:09:57.000]  我略略這樣說
[00:09:57.000 --> 00:10:00.000]  當時原來耶穌基督已經被釘十字架
[00:10:00.000 --> 00:10:02.000]  甚至被埋葬了
[00:10:02.000 --> 00:10:05.000]  祭司長、法利塞人等等
[00:10:05.000 --> 00:10:07.000]  就去跟比拉多說
[00:10:07.000 --> 00:10:10.000]  要求他派人去看守墳墓
[00:10:10.000 --> 00:10:12.000]  因為他們害怕甚麼呢?
[00:10:12.000 --> 00:10:14.000]  他們害怕門徒靜悄悄地
[00:10:14.000 --> 00:10:18.000]  在晚上的時候偷走了耶穌的屍體
[00:10:18.000 --> 00:10:20.000]  就會造成很大的困擾
[00:10:20.000 --> 00:10:22.000]  和會迷惑眾人
[00:10:22.000 --> 00:10:26.000]  所以當時他們就決定
[00:10:26.000 --> 00:10:29.000]  派一些看守的人
[00:10:29.000 --> 00:10:31.000]  所以看守的人來做甚麼呢?
[00:10:31.000 --> 00:10:33.000]  就是要看守
[00:10:33.000 --> 00:10:35.000]  應該是耶穌的屍體
[00:10:35.000 --> 00:10:37.000]  這個就很ironic
[00:10:37.000 --> 00:10:38.000]  很諷刺
[00:10:38.000 --> 00:10:39.000]  為甚麼呢?
[00:10:39.000 --> 00:10:41.000]  因為那個看守的人
[00:10:41.000 --> 00:10:42.000]  其實他是on duty的
[00:10:42.000 --> 00:10:44.000]  他是一個職責所在
[00:10:44.000 --> 00:10:47.000]  他應該是要看守耶穌的屍體
[00:10:47.000 --> 00:10:49.000]  但第四節形容他們甚麼呢?
[00:10:49.000 --> 00:10:52.000]  他們反過來被嚇得像死人一樣
[00:10:52.000 --> 00:10:54.000]  而耶穌的屍體
[00:10:54.000 --> 00:10:56.000]  當然我們知道
[00:10:56.000 --> 00:10:58.000]  並不在墳墓裡
[00:10:58.000 --> 00:11:00.000]  甚至是耶穌復活了
[00:11:00.000 --> 00:11:04.000]  所以看到原來看守的人
[00:11:04.000 --> 00:11:08.000]  其實都在場景裡
[00:11:08.000 --> 00:11:13.000]  但就衍生出兩種不同截然的反應
[00:11:13.000 --> 00:11:14.000]  有兩種見證
[00:11:14.000 --> 00:11:16.000]  一個是誠實的見證人
[00:11:16.000 --> 00:11:20.000]  另一個是不誠實的見證人
[00:11:20.000 --> 00:11:23.000]  剛才我們說到誠實的見證
[00:11:23.000 --> 00:11:27.000]  這兩個婦女的確是按照耶穌的吩咐
[00:11:27.000 --> 00:11:29.000]  告訴門徒
[00:11:29.000 --> 00:11:34.000]  但看守的人原來他們也有告訴別人
[00:11:34.000 --> 00:11:35.000]  他們告訴了甚麼人呢?
[00:11:35.000 --> 00:11:40.000]  我們繼續看11至15節
[00:11:40.000 --> 00:11:42.000]  他們去的時候
[00:11:42.000 --> 00:11:44.000]  即是那兩個婦女
[00:11:44.000 --> 00:11:47.000]  去了告訴門徒的時候
[00:11:47.000 --> 00:11:49.000]  同時進行
[00:11:49.000 --> 00:11:52.000]  看守的兵有幾個進城去
[00:11:52.000 --> 00:11:55.000]  將所經歷的事都報給祭司長
[00:11:55.000 --> 00:11:58.000]  他們都go tell others
[00:11:58.000 --> 00:12:00.000]  他們告訴誰呢?
[00:12:00.000 --> 00:12:01.000]  就是祭司長
[00:12:01.000 --> 00:12:02.000]  12節
[00:12:02.000 --> 00:12:05.000]  「祭司長和長老聚集相見
[00:12:05.000 --> 00:12:09.000]  就拿很多許多的銀錢給冰冰說
[00:12:09.000 --> 00:12:10.000]  你們要這樣說
[00:12:10.000 --> 00:12:12.000]  夜間我們睡覺的時候
[00:12:12.000 --> 00:12:14.000]  他的門徒來說他偷去了
[00:12:14.000 --> 00:12:16.000]  倘若這話被巡邏聽見
[00:12:16.000 --> 00:12:19.000]  由我們勸他保你們無事
[00:12:19.000 --> 00:12:21.000]  冰冰受了銀錢
[00:12:21.000 --> 00:12:24.000]  就照所祝福他們的去行
[00:12:24.000 --> 00:12:29.000]  這話就傳說在猶太人中間直到今日」
[00:12:29.000 --> 00:12:33.000]  原來除了那兩個做見證
[00:12:33.000 --> 00:12:36.000]  去告訴其他的門徒
[00:12:36.000 --> 00:12:39.000]  這幾個冰冰都做見證
[00:12:39.000 --> 00:12:41.000]  告訴了祭司長和文士
[00:12:41.000 --> 00:12:43.000]  長老等等
[00:12:43.000 --> 00:12:45.000]  但他們的見證是甚麼?
[00:12:45.000 --> 00:12:49.000]  他們後來come up with一個甚麼?
[00:12:49.000 --> 00:12:50.000]  假見證
[00:12:50.000 --> 00:12:52.000]  他們都有go tell others
[00:12:52.000 --> 00:12:56.000]  他們都有將這話傳開在猶太人中間
[00:12:56.000 --> 00:12:59.000]  但他們的見證是甚麼?
[00:12:59.000 --> 00:13:02.000]  是配合宗教領袖的劇本
[00:13:02.000 --> 00:13:05.000]  而進行的一個假見證
[00:13:05.000 --> 00:13:08.000]  為了扭曲真相
[00:13:08.000 --> 00:13:10.000]  所以有兩種見證人
[00:13:10.000 --> 00:13:12.000]  一種是那兩個婦女
[00:13:12.000 --> 00:13:14.000]  而在當時社會裏
[00:13:14.000 --> 00:13:18.000]  可能大家都會有這個想法
[00:13:18.000 --> 00:13:24.000]  當時婦女是社會地位非常低微的階級
[00:13:24.000 --> 00:13:27.000]  所以甚至在court cases的時候
[00:13:27.000 --> 00:13:32.000]  婦女的見證份量是最低的
[00:13:32.000 --> 00:13:36.000]  但聖經特別的地方
[00:13:36.000 --> 00:13:38.000]  就是揀選了這兩個婦女
[00:13:38.000 --> 00:13:40.000]  成為第一位見證
[00:13:40.000 --> 00:13:43.000]  至少在《馬太福音》有一章這樣告訴我們
[00:13:43.000 --> 00:13:45.000]  而他們是甚麼?
[00:13:45.000 --> 00:13:48.000]  反而是誠實的見證人
[00:13:48.000 --> 00:13:51.000]  另一方面是那些官兵
[00:13:51.000 --> 00:13:53.000]  那些看守的人
[00:13:53.000 --> 00:13:56.000]  他們是搜集權力的一方
[00:13:56.000 --> 00:13:59.000]  他們甚至有官方的頻道
[00:13:59.000 --> 00:14:03.000]  去流傳他們的帳戶
[00:14:03.000 --> 00:14:05.000]  他們的故事
[00:14:05.000 --> 00:14:08.000]  當然是假帳戶
[00:14:08.000 --> 00:14:10.000]  是假的見證
[00:14:10.000 --> 00:14:15.000]  誰敢去質疑官兵的見證呢?
[00:14:15.000 --> 00:14:17.000]  聖經清楚的告訴我們
[00:14:17.000 --> 00:14:20.000]  他們是不誠實的見證人
[00:14:20.000 --> 00:14:24.000]  誠實的見證人和不誠實的見證人
[00:14:24.000 --> 00:14:27.000]  他們同樣見過兇分母
[00:14:27.000 --> 00:14:31.000]  他們同樣被警察報告
[00:14:31.000 --> 00:14:34.000]  將新聞、將訊息
[00:14:34.000 --> 00:14:37.000]  他們所看見的東西去傳開
[00:14:37.000 --> 00:14:40.000]  甚至他們同樣都驚嚇
[00:14:40.000 --> 00:14:45.000]  不單是兵兵驚嚇
[00:14:45.000 --> 00:14:47.000]  剛才我們有留心的話
[00:14:47.000 --> 00:14:49.000]  婦女其實是害怕的
[00:14:49.000 --> 00:14:52.000]  甚至我們沒有時間看下去
[00:14:52.000 --> 00:14:55.000]  那些門徒都疑惑的
[00:14:55.000 --> 00:14:57.000]  但為甚麼
[00:14:57.000 --> 00:15:00.000]  終於有一群人成為誠實的見證人
[00:15:00.000 --> 00:15:04.000]  另一群人卻是不誠實的見證人
[00:15:04.000 --> 00:15:06.000]  關鍵在哪裏呢?
[00:15:06.000 --> 00:15:10.000]  這兩群人的分別在哪裏呢?
[00:15:10.000 --> 00:15:13.000]  我們回到《大使命教》那段經文
[00:15:13.000 --> 00:15:16.000]  第十八節,28章,18節
[00:15:16.000 --> 00:15:20.000]  耶穌進前來對他們
[00:15:20.000 --> 00:15:23.000]  他們主要就是十一個門徒
[00:15:23.000 --> 00:15:26.000]  對他們說:天上、地下
[00:15:26.000 --> 00:15:29.000]  所有的權柄都次給我了
[00:15:29.000 --> 00:15:32.000]  所以你們要去
[00:15:32.000 --> 00:15:35.000]  所以,既然有所以
[00:15:35.000 --> 00:15:37.000]  即是有甚麼?有因為
[00:15:37.000 --> 00:15:40.000]  原來大使命的來源
[00:15:40.000 --> 00:15:43.000]  或者大使命的基礎是甚麼呢?
[00:15:43.000 --> 00:15:46.000]  就是建基於這句說話
[00:15:46.000 --> 00:15:51.000]  天上、地下所有的權柄都次給我了
[00:15:51.000 --> 00:15:53.000]  是甚麼權柄呢?
[00:15:53.000 --> 00:15:55.000]  這種甚麼權柄呢?
[00:15:55.000 --> 00:15:58.000]  我是老闆,我就有權柄洗我的下屬
[00:15:58.000 --> 00:16:01.000]  去差遣他們做些甚麼呢?
[00:16:01.000 --> 00:16:03.000]  聖經是形容
[00:16:03.000 --> 00:16:05.000]  如何形容這種權柄呢?
[00:16:05.000 --> 00:16:07.000]  是所有的
[00:16:07.000 --> 00:16:10.000]  是天上、地下的
[00:16:10.000 --> 00:16:13.000]  不留餘地的形容詞
[00:16:13.000 --> 00:16:15.000]  無所不包的
[00:16:15.000 --> 00:16:19.000]  是最高最高的權柄
[00:16:19.000 --> 00:16:21.000]  而耶穌基督說
[00:16:21.000 --> 00:16:26.000]  這個權柄已經次給了祂自己
[00:16:26.000 --> 00:16:29.000]  如果我們看另一段經文
[00:16:29.000 --> 00:16:31.000]  一段舊約的經文
[00:16:31.000 --> 00:16:35.000]  很多解經家這樣認為
[00:16:35.000 --> 00:16:39.000]  其實《馬太福音》28章這段大使命經文
[00:16:39.000 --> 00:16:44.000]  是借鏡於《但以理書》第七章
[00:16:44.000 --> 00:16:48.000]  《但以理書》第七章13至14節
[00:16:48.000 --> 00:16:53.000]  《但以理書》第七章13至14節是這樣說的
[00:16:53.000 --> 00:16:55.000]  「我是但以理
[00:16:55.000 --> 00:16:58.000]  在夜間的異象中觀看
[00:16:58.000 --> 00:17:00.000]  見有一位仁子
[00:17:00.000 --> 00:17:02.000]  駕著天雲而來
[00:17:02.000 --> 00:17:05.000]  被領到僅僅上載者的面前」
[00:17:05.000 --> 00:17:09.000]  這位僅僅上載者當然就是上帝
[00:17:09.000 --> 00:17:12.000]  第14節「得了權柄」
[00:17:12.000 --> 00:17:14.000]  這個「仁子得了權柄」
[00:17:14.000 --> 00:17:17.000]  Has been given 權柄
[00:17:17.000 --> 00:17:19.000]  榮耀國度
[00:17:19.000 --> 00:17:22.000]  使各方或萬民
[00:17:22.000 --> 00:17:26.000]  各國各族的人都侍奉他
[00:17:26.000 --> 00:17:28.000]  他的權柄是永遠的
[00:17:28.000 --> 00:17:29.000]  不能廢去
[00:17:29.000 --> 00:17:32.000]  他的國必不敗壞
[00:17:32.000 --> 00:17:36.000]  這裡有幾個形容詞
[00:17:36.000 --> 00:17:39.000]  其實跟28章很相似
[00:17:39.000 --> 00:17:42.000]  所以解經家相信
[00:17:42.000 --> 00:17:46.000]  可以很平穩地去看這兩段經文
[00:17:46.000 --> 00:17:49.000]  《但以理書》第七章和《馬太福音》第28章
[00:17:49.000 --> 00:17:53.000]  而《但以理書》第七章其實是說甚麼呢?
[00:17:53.000 --> 00:17:55.000]  是一連串的異象
[00:17:55.000 --> 00:18:01.000]  然後提到「仁子被賦予權柄」
[00:18:01.000 --> 00:18:03.000]  作為審判
[00:18:03.000 --> 00:18:07.000]  如果我們真的這樣一連串地看
[00:18:07.000 --> 00:18:12.000]  《但以理書》第七章和大使命所說的
[00:18:12.000 --> 00:18:16.000]  天上地下所有的權柄一連串地看的話
[00:18:16.000 --> 00:18:19.000]  耶穌所說的權柄
[00:18:19.000 --> 00:18:28.000]  不只是差遣門徒外出傳福音那麼簡單的權柄
