
[00:00:00.000 --> 00:00:03.240]  我們繼續聖周的講道
[00:02:08.520 --> 00:02:11.000]  這個表我們三個星期都有看
[00:02:11.000 --> 00:02:14.040]  不用很留心地看
[00:02:14.040 --> 00:02:15.520]  因為字很小
[00:02:15.520 --> 00:02:17.520]  你只需要留意左邊
[00:02:17.520 --> 00:02:19.000]  有一個星期
[00:02:19.000 --> 00:02:20.000]  大概是這樣
[00:02:20.000 --> 00:02:23.920]  我們講到中樹的主日就是第一個星期日
[00:02:23.920 --> 00:02:25.320]  Palm Sunday
[00:02:25.320 --> 00:02:27.320]  耶穌永進耶路撒冷
[00:02:27.320 --> 00:02:29.800]  然後第二第三
[00:02:29.800 --> 00:02:31.520]  Monday to Wednesday
[00:02:31.520 --> 00:02:33.720]  就是耶穌去到耶路撒冷
[00:02:33.720 --> 00:02:37.200]  和這些文士、祭司長
[00:02:37.200 --> 00:02:39.840]  那些權貴去爭辯
[00:02:39.840 --> 00:02:44.320]  然後今天我們去到大概星期四至星期五的時間
[00:02:44.320 --> 00:02:46.720]  就是耶穌去預備最後的晚餐
[00:02:46.720 --> 00:02:48.280]  道別的廣橫
[00:02:48.280 --> 00:02:50.760]  然後他去到鑒山的山腳
[00:02:50.760 --> 00:02:53.000]  一個地方叫做喀西瑪利園
[00:02:53.000 --> 00:02:54.000]  他去祈禱
[00:02:54.000 --> 00:02:55.000]  不按照我的意思
[00:02:55.000 --> 00:02:56.000]  按照天父的意思
[00:02:56.000 --> 00:02:58.400]  然後他被出賣
[00:02:58.400 --> 00:02:59.800]  被捕
[00:02:59.800 --> 00:03:02.800]  然後就被審查
[00:03:02.800 --> 00:03:05.600]  門徒全部都雞飛狗走
[00:03:05.600 --> 00:03:07.400]  然後
[00:03:07.400 --> 00:03:11.800]  耶穌接受不單是猶太人議會的審議
[00:03:11.800 --> 00:03:15.200]  也是接受羅馬人議會的審議
[00:03:15.200 --> 00:03:17.200]  就是比拉多
[00:03:17.200 --> 00:03:20.200]  於是他就被判釘十字架
[00:03:20.200 --> 00:03:21.800]  死在十字架上
[00:03:21.800 --> 00:03:24.600]  然後聖殿的萬子上下分為兩半
[00:03:24.600 --> 00:03:26.200]  耶穌就被埋葬
[00:03:26.200 --> 00:03:28.200]  然後就來到了
[00:03:28.200 --> 00:03:31.000]  然後就到了下一個星期日
[00:03:31.000 --> 00:03:32.800]  就是Easter Sunday
[00:03:32.800 --> 00:03:35.400]  就是復活節的主日
[00:03:35.400 --> 00:03:36.200]  門徒
[00:03:36.200 --> 00:03:39.200]  特別是女的門徒先發現這個空墳墓
[00:03:39.200 --> 00:03:43.000]  然後他們就將這個消息告訴門徒
[00:03:43.000 --> 00:03:44.400]  這個就是很簡單
[00:03:44.400 --> 00:03:45.400]  這個星期
[00:03:45.400 --> 00:03:49.000]  聖周Holy Week裡面發生過的事
[00:03:49.000 --> 00:03:51.400]  有什麼章節可以自己回去看一下
[00:03:51.400 --> 00:03:56.400]  我們在三大平台裡面都有發放出來
[00:03:56.400 --> 00:03:59.200]  但我想你知道的就是
[00:03:59.200 --> 00:04:00.800]  那個重要性
[00:04:00.800 --> 00:04:05.000]  就是耶穌最後這個星期的重要性
[00:04:05.000 --> 00:04:07.000]  我們不妨花一點時間
[00:04:07.000 --> 00:04:09.000]  只是看馬太福
[00:04:09.000 --> 00:04:10.600]  後面那兩張
[00:04:10.600 --> 00:04:13.200]  第十四張和第十五張
[00:04:13.200 --> 00:04:16.000]  我知道有很多的經節
[00:04:16.000 --> 00:04:18.000]  大家覺得很辛苦
[00:04:18.000 --> 00:04:21.000]  在我們中間有誰是讀書人
[00:04:21.000 --> 00:04:21.800]  沒有吧
[00:04:21.800 --> 00:04:23.800]  每個人都文盲
[00:04:23.800 --> 00:04:25.800]  我們不喜歡讀書的
[00:04:25.800 --> 00:04:27.800]  不要緊的
[00:04:27.800 --> 00:04:29.800]  我告訴你
[00:04:29.800 --> 00:04:30.800]  我拋磚引玉
[00:04:30.800 --> 00:04:32.800]  希望你回去試試讀書
[00:04:32.800 --> 00:04:34.400]  回去試試看
[00:04:34.400 --> 00:04:36.800]  只是馬太福第十四張和第十五張
[00:04:36.800 --> 00:04:38.800]  我們不需要很仔細地看
[00:04:38.800 --> 00:04:39.800]  我們三個星期都是這樣
[00:04:39.800 --> 00:04:41.400]  我們說不如放大一點
[00:04:41.400 --> 00:04:42.800]  將鏡頭調遠一點
[00:04:42.800 --> 00:04:44.800]  我們先看一下整個森林
[00:04:44.800 --> 00:04:46.400]  整個圖案
[00:04:46.400 --> 00:04:47.400]  整個分佈
[00:04:47.400 --> 00:04:50.400]  整個故事的結構是怎樣
[00:04:50.400 --> 00:04:54.400]  然後從這個結構可以看出一些訊息
[00:04:54.400 --> 00:04:56.400]  到底他怎樣設計
[00:04:56.400 --> 00:04:58.400]  寫出最後七天
[00:04:58.400 --> 00:05:00.400]  特別是最後兩天
[00:05:00.400 --> 00:05:02.400]  耶穌的故事
[00:05:02.400 --> 00:05:05.400]  馬可福音第十四章
[00:05:05.400 --> 00:05:07.400]  這裡你這樣看一看
[00:05:07.400 --> 00:05:08.400]  有中有英
[00:05:08.400 --> 00:05:10.400]  左邊你看到
[00:05:10.400 --> 00:05:12.400]  好像梅花建築一樣
[00:05:12.400 --> 00:05:14.400]  有A有B有A有B
[00:05:14.400 --> 00:05:18.400]  由A開始就是猶太人的領袖
[00:05:18.400 --> 00:05:20.400]  來設計殺害耶穌
[00:05:20.400 --> 00:05:23.400]  十四章一到第二節
[00:05:23.400 --> 00:05:25.400]  然後耶穌再到伯大尼
[00:05:25.400 --> 00:05:27.400]  這個索比爾的地方
[00:05:27.400 --> 00:05:29.400]  索比爾的地方被告
[00:05:29.400 --> 00:05:31.400]  然後就到第三段
[00:05:31.400 --> 00:05:33.400]  十二使徒之一
[00:05:33.400 --> 00:05:34.400]  猶大
[00:05:34.400 --> 00:05:36.400]  來設計出賣耶穌
[00:05:36.400 --> 00:05:38.400]  他就加入那些祭司長
[00:05:38.400 --> 00:05:39.400]  猶太人的領袖
[00:05:39.400 --> 00:05:41.400]  來設計殺害耶穌
[00:05:41.400 --> 00:05:43.400]  然後回到鏡頭
[00:05:43.400 --> 00:05:44.400]  又放大
[00:05:44.400 --> 00:05:47.400]  又將鏡頭轉回耶穌
[00:05:47.400 --> 00:05:49.400]  耶穌就預備最後的晚餐
[00:05:49.400 --> 00:05:51.400]  跟門徒一起吃
[00:05:51.400 --> 00:05:54.400]  然後鏡頭又放在猶大
[00:05:54.400 --> 00:05:56.400]  耶穌以外的人
[00:05:56.400 --> 00:05:58.400]  猶大十二使徒之一
[00:05:58.400 --> 00:06:01.400]  將會出賣耶穌的預言
[00:06:01.400 --> 00:06:03.400]  然後第六段
[00:06:03.400 --> 00:06:05.400]  耶穌就跟十一個門徒
[00:06:05.400 --> 00:06:07.400]  來分享最後的晚餐
[00:06:07.400 --> 00:06:09.400]  然後鏡頭又轉回
[00:06:09.400 --> 00:06:11.400]  又不是耶穌
[00:06:11.400 --> 00:06:13.400]  是耶穌身邊的
[00:06:13.400 --> 00:06:14.400]  眾門徒
[00:06:14.400 --> 00:06:16.400]  就被預言
[00:06:16.400 --> 00:06:19.400]  會否認耶穌
[00:06:19.400 --> 00:06:21.400]  會出賣耶穌
[00:06:21.400 --> 00:06:24.400]  然後鏡頭又回到耶穌那裡
[00:06:24.400 --> 00:06:27.400]  耶穌在黑西瑪利園祈禱
[00:06:27.400 --> 00:06:30.400]  然後十二使徒之一
[00:06:30.400 --> 00:06:31.400]  猶大出現了
[00:06:31.400 --> 00:06:33.400]  在黑西瑪利園夜間的時候
[00:06:33.400 --> 00:06:35.400]  就出賣耶穌
[00:06:35.400 --> 00:06:37.400]  然後眾門徒就逃亡
[00:06:37.400 --> 00:06:40.400]  然後又回到B
[00:06:40.400 --> 00:06:43.400]  就是耶穌在猶太人的審訊裡面
[00:06:43.400 --> 00:06:45.400]  去啟示他自己
[00:06:45.400 --> 00:06:46.400]  他就是人子
[00:06:46.400 --> 00:06:47.400]  就是彌賽亞
[00:06:47.400 --> 00:06:48.400]  就是基督
[00:06:48.400 --> 00:06:50.400]  然後最後
[00:06:50.400 --> 00:06:52.400]  就是彼得
[00:06:52.400 --> 00:06:54.400]  走剩遠遠的跟隨耶穌
[00:06:54.400 --> 00:06:57.400]  連他都三次不認主
[00:06:57.400 --> 00:06:59.400]  你看到這裡梅花間中
[00:06:59.400 --> 00:07:02.400]  好像拍戲一樣
[00:07:02.400 --> 00:07:03.400]  鏡頭
[00:07:03.400 --> 00:07:04.400]  你是導演
[00:07:04.400 --> 00:07:07.400]  就將鏡頭轉來轉去
[00:07:07.400 --> 00:07:09.400]  每逢是A的地方
[00:07:09.400 --> 00:07:12.400]  都是放在其他人身上
[00:07:12.400 --> 00:07:14.400]  出賣主的
[00:07:14.400 --> 00:07:17.400]  祭司在民事化來創人
[00:07:17.400 --> 00:07:18.400]  門徒
[00:07:18.400 --> 00:07:21.400]  然後最後是彼得
[00:07:21.400 --> 00:07:24.400]  B就永遠看完其他人的時候
[00:07:24.400 --> 00:07:26.400]  又回去看耶穌
[00:07:26.400 --> 00:07:28.400]  耶穌無論是有話說也好
[00:07:28.400 --> 00:07:29.400]  或者有些行動也好
[00:07:29.400 --> 00:07:33.400]  那個焦點都是放在耶穌身上
[00:07:33.400 --> 00:07:36.400]  你會看到一路由上至下
[00:07:36.400 --> 00:07:39.400]  整個十四章的故事脈絡
[00:07:39.400 --> 00:07:41.400]  好像講故事一樣
[00:07:41.400 --> 00:07:43.400]  門徒開始的時候就很主動
[00:07:43.400 --> 00:07:45.400]  幫耶穌預備晚餐
[00:07:45.400 --> 00:07:49.400]  在上樓房預備好筵席
[00:07:49.400 --> 00:07:51.400]  越來越到下面
[00:07:51.400 --> 00:07:53.400]  就是被動
[00:07:53.400 --> 00:07:55.400]  或者門徒開始的時候
[00:07:55.400 --> 00:07:58.400]  他們是很雀躍
[00:07:58.400 --> 00:08:01.400]  或者很主動的跟隨耶穌
[00:08:01.400 --> 00:08:02.400]  但最後的時候
[00:08:02.400 --> 00:08:07.400]  他們就越變得脆弱和無能
[00:08:07.400 --> 00:08:09.400]  全部人
[00:08:09.400 --> 00:08:10.400]  開始是很有力量
[00:08:10.400 --> 00:08:12.400]  但到最後的時候
[00:08:12.400 --> 00:08:14.400]  他們都雞飛狗走
[00:08:14.400 --> 00:08:16.400]  全部走了
[00:08:16.400 --> 00:08:18.400]  全部都是脆弱無能的
[00:08:18.400 --> 00:08:20.400]  就在中間這個地方
[00:08:20.400 --> 00:08:23.400]  耶穌就跟他們設立晚餐
[00:08:23.400 --> 00:08:25.400]  而晚餐不是吃這麼簡單
[00:08:25.400 --> 00:08:29.400]  晚餐是去到應許承諾
[00:08:29.400 --> 00:08:30.400]  承諾門徒
[00:08:30.400 --> 00:08:32.400]  承諾我們這一群
[00:08:32.400 --> 00:08:34.400]  是會脆弱無能的人
[00:08:34.400 --> 00:08:38.400]  耶穌說我用我的血去立新約
[00:08:38.400 --> 00:08:40.400]  你就是我的子民
[00:08:40.400 --> 00:08:42.400]  而且從上至下你見到耶穌
[00:08:42.400 --> 00:08:44.400]  是不斷堅定的
[00:08:44.400 --> 00:08:47.400]  去步向一個目的地
[00:08:47.400 --> 00:08:50.400]  那個目的地就是被出賣
[00:08:50.400 --> 00:08:52.400]  走向十字架
[00:08:52.400 --> 00:08:54.400]  門徒
[00:08:54.400 --> 00:08:56.400]  就是脆弱
[00:08:56.400 --> 00:08:59.400]  耶穌是一步一步走向十字架
[00:08:59.400 --> 00:09:02.400]  去進行上帝在他身上的旨意
[00:09:02.400 --> 00:09:04.400]  這個就是十字架的生命
[00:09:04.400 --> 00:09:06.400]  十四章講完了
[00:09:06.400 --> 00:09:08.400]  是不是很容易
[00:09:08.400 --> 00:09:10.400]  等你回去看聖經
[00:09:10.400 --> 00:09:13.400]  你跟著看這個很過癮
[00:09:13.400 --> 00:09:15.400]  第十五章
[00:09:15.400 --> 00:09:16.400]  第十五章很奇怪
[00:09:16.400 --> 00:09:17.400]  又是這樣
[00:09:17.400 --> 00:09:19.400]  又是梅花間褶
[00:09:19.400 --> 00:09:21.400]  B的全部都是耶穌
[00:09:21.400 --> 00:09:24.400]  A全部都是耶穌以外的人
[00:09:24.400 --> 00:09:27.400]  你見到攝影機在轉動
[00:09:27.400 --> 00:09:31.400]  開頭耶穌就在羅馬的審訊
[00:09:31.400 --> 00:09:33.400]  就是比拉多面前
[00:09:33.400 --> 00:09:35.400]  去到自我的啟示
[00:09:35.400 --> 00:09:39.400]  我就是猶太人的王
[00:09:39.400 --> 00:09:42.400]  然後就把鏡頭轉去巴拉巴
[00:09:42.400 --> 00:09:45.400]  那些群眾就說要釋放巴拉巴
[00:09:45.400 --> 00:09:47.400]  不釋放耶穌
[00:09:47.400 --> 00:09:49.400]  巴拉巴是一個強盜
[00:09:49.400 --> 00:09:50.400]  是一個犯罪犯
[00:09:50.400 --> 00:09:53.400]  他們寧願有一個強盜釋放
[00:09:53.400 --> 00:09:58.400]  就不要無罪的耶穌被釋放
[00:09:58.400 --> 00:10:00.400]  然後鏡頭又回到B
[00:10:00.400 --> 00:10:03.400]  耶穌就被比拉多來審核
[00:10:03.400 --> 00:10:04.400]  發現他無罪
[00:10:04.400 --> 00:10:07.400]  但就稱他為王
[00:10:07.400 --> 00:10:08.400]  很ironic的
[00:10:08.400 --> 00:10:11.400]  是諷刺地說你就是王
[00:10:11.400 --> 00:10:15.400]  然後羅馬的兵丁就戲弄耶穌
[00:10:15.400 --> 00:10:17.400]  把他掛上紙袍
[00:10:17.400 --> 00:10:19.400]  稱他為王
[00:10:19.400 --> 00:10:23.400]  然後耶穌就被釘十字架
[00:10:23.400 --> 00:10:25.400]  在十字架下面發生什麼事呢
[00:10:25.400 --> 00:10:29.400]  龐人和猶太的領袖就戲弄耶穌
[00:10:29.400 --> 00:10:31.400]  稱他為所謂王
[00:10:32.400 --> 00:10:37.400]  然後耶穌就在十字架上面棄絕身亡
[00:10:37.400 --> 00:10:39.400]  羅馬的伯夫長
[00:10:39.400 --> 00:10:43.400]  竟然宣告在馬可福音中最重要的一句話
[00:10:43.400 --> 00:10:46.400]  他說:這真是上帝的兒子
[00:10:46.400 --> 00:10:48.400]  這就是上帝所設立的基督
[00:10:48.400 --> 00:10:51.400]  這就是上帝的君王
[00:10:51.400 --> 00:10:53.400]  死在羞辱的十字架上
[00:10:53.400 --> 00:10:56.400]  這就是The Son of God
[00:10:56.400 --> 00:11:00.400]  然後婦女遠遠地望著十字架
[00:11:00.400 --> 00:11:04.400]  然後最後第九段
[00:11:04.400 --> 00:11:07.400]  就是耶穌被埋葬
[00:11:07.400 --> 00:11:09.400]  我們看到十四十五章
[00:11:09.400 --> 00:11:12.400]  耶穌一路走向十字架的時候
[00:11:12.400 --> 00:11:16.400]  他就越來越做一個Victim
[00:11:16.400 --> 00:11:20.400]  一個無能者可以這麼說
[00:11:20.400 --> 00:11:23.400]  一開始他設計了所有的東西
[00:11:23.400 --> 00:11:26.400]  還有引出所有的行動
[00:11:26.400 --> 00:11:28.400]  但是到最後的時候
[00:11:28.400 --> 00:11:30.400]  他就接受身邊的人
[00:11:30.400 --> 00:11:33.400]  那些釘他十字架、凌辱他的人
[00:11:33.400 --> 00:11:35.400]  所有的行動
[00:11:35.400 --> 00:11:38.400]  如果你查一下這裡大概的動詞
[00:11:38.400 --> 00:11:40.400]  有人查過
[00:11:40.400 --> 00:11:43.400]  耶穌接受的動詞是五十多個動詞
[00:11:43.400 --> 00:11:47.400]  他做的事或者他有的動詞
[00:11:47.400 --> 00:11:49.400]  只有九個
[00:11:49.400 --> 00:11:51.400]  就是說他越來越變得被動
[00:11:51.400 --> 00:11:53.400]  因為他要上十字架
[00:11:53.400 --> 00:11:55.400]  他是被Crucified
[00:11:55.400 --> 00:11:57.400]  然後被埋葬
[00:11:57.400 --> 00:12:01.400]  在十五章的中間
[00:12:01.400 --> 00:12:04.400]  就正正是耶穌在十字架上死
[00:12:04.400 --> 00:12:07.400]  在十字架上他受苦
[00:12:07.400 --> 00:12:10.400]  受苦之後
[00:12:10.400 --> 00:12:12.400]  死之後
[00:12:12.400 --> 00:12:15.400]  他就被稱為神的兒子
[00:12:15.400 --> 00:12:20.400]  這個才是上帝所派來的王者來拯救我們
[00:12:20.400 --> 00:12:23.400]  在聖咒裡面特別是最後這兩天
[00:12:23.400 --> 00:12:26.400]  你會發現有很多不同的角色出現
[00:12:26.400 --> 00:12:29.400]  這些角色包括
[00:12:29.400 --> 00:12:31.400]  有一些猶太人的領袖
[00:12:31.400 --> 00:12:33.400]  一些Jewish leaders
[00:12:33.400 --> 00:12:37.400]  祭司長、文士、大祭司等等
[00:12:37.400 --> 00:12:42.400]  這些都是以自身的利益為上的人
[00:12:42.400 --> 00:12:45.400]  他們見到耶穌很受歡迎
[00:12:45.400 --> 00:12:48.400]  然後他們自己的地位受到威脅
[00:12:48.400 --> 00:12:51.400]  於是他們就想出這個方法
[00:12:51.400 --> 00:12:54.400]  希望用這個方法來剷除耶穌
[00:12:54.400 --> 00:12:56.400]  來跟隨耶穌的群眾
[00:12:56.400 --> 00:12:59.400]  所以他們要釋放巴拉巴
[00:12:59.400 --> 00:13:00.400]  這是第一班人
[00:13:00.400 --> 00:13:04.400]  第二班人就是那些我們可以叫做
[00:13:04.400 --> 00:13:07.400]  morally indifferent的人
[00:13:07.400 --> 00:13:10.400]  或者道德上、道義上
[00:13:10.400 --> 00:13:12.400]  是站在旁邊的
[00:13:12.400 --> 00:13:14.400]  隔岸觀火的人
[00:13:14.400 --> 00:13:18.400]  這個大概是比拉多的描述
[00:13:18.400 --> 00:13:21.400]  你不要以為比拉多是好人
[00:13:21.400 --> 00:13:25.400]  有個人在第一世紀寫了很多東西
[00:13:25.400 --> 00:13:26.400]  叫做Josephus
[00:13:26.400 --> 00:13:28.400]  他寫了很多有關比拉多的東西
[00:13:28.400 --> 00:13:30.400]  這個人是很賤格的
[00:13:30.400 --> 00:13:32.400]  但為什麼會在這裡
[00:13:32.400 --> 00:13:36.400]  他就好像裝作好人
[00:13:36.400 --> 00:13:38.400]  其實不是的
[00:13:38.400 --> 00:13:39.400]  他只不過假意
[00:13:39.400 --> 00:13:42.400]  其實都是為了自己的self-interest
[00:13:42.400 --> 00:13:48.400]  因為巡撫或者一個羅馬的總督
[00:13:48.400 --> 00:13:50.400]  去守一個縣、一個省
[00:13:50.400 --> 00:13:52.400]  就好像特首一樣
[00:13:52.400 --> 00:13:55.400]  特首最主要要做的是什麼
[00:13:55.400 --> 00:13:57.400]  不是要在那個地方
[00:13:57.400 --> 00:13:59.400]  使他興旺繁榮
[00:13:59.400 --> 00:14:01.400]  總之不亂就行了
[00:14:01.400 --> 00:14:03.400]  總之大家平安
[00:14:03.400 --> 00:14:04.400]  我有茶喝,你有茶喝
[00:14:04.400 --> 00:14:06.400]  大家不要出聲
[00:14:06.400 --> 00:14:09.400]  中央就不會下來打壓我們
[00:14:09.400 --> 00:14:12.400]  這個就是比拉多要做的工作
[00:14:12.400 --> 00:14:14.400]  所以他見到耶穌的時候
[00:14:14.400 --> 00:14:16.400]  他都不是很care的
[00:14:16.400 --> 00:14:18.400]  為什麼
[00:14:18.400 --> 00:14:22.400]  因為他都是自我利益為上
[00:14:22.400 --> 00:14:24.400]  都滿途了
[00:14:24.400 --> 00:14:26.400]  這班跟隨耶穌的門徒說
[00:14:26.400 --> 00:14:28.400]  誓死都會跟他
[00:14:28.400 --> 00:14:31.400]  誓死的都不會否認他的
[00:14:31.400 --> 00:14:32.400]  到最後的時候
[00:14:32.400 --> 00:14:35.400]  他們又是各散東西
[00:14:35.400 --> 00:14:37.400]  因為要保住自己的命
[00:14:37.400 --> 00:14:40.400]  唯有耶穌自己一個
[00:14:40.400 --> 00:14:42.400]  我們的主
[00:14:42.400 --> 00:14:44.400]  他就走上十字架
[00:14:44.400 --> 00:14:46.400]  被釘十字架
[00:14:46.400 --> 00:14:47.400]  好像一個無能的人
[00:14:47.400 --> 00:14:49.400]  但卻是因為他
[00:14:49.400 --> 00:14:52.400]  去到跟隨天父的旨意
[00:14:52.400 --> 00:14:55.400]  以至他能夠改變世界
[00:14:55.400 --> 00:14:57.400]  一個無能的人能夠改變世界
[00:14:57.400 --> 00:14:59.400]  一個無能的人能夠去
[00:14:59.400 --> 00:15:03.400]  改變許多人的生命
[00:15:03.400 --> 00:15:07.400]  改變許多人生命的軌跡
[00:15:07.400 --> 00:15:12.400]  耶穌願意受刑罰
[00:15:12.400 --> 00:15:15.400]  讓我們在上帝面前能夠被治下
[00:15:15.400 --> 00:15:17.400]  他願意受審判
[00:15:17.400 --> 00:15:20.400]  以至我們能夠聚得赦免
[00:15:20.400 --> 00:15:21.400]  他願意受奏助
[00:15:21.400 --> 00:15:23.400]  以至我們能夠有祝福
[00:15:23.400 --> 00:15:25.400]  我們能夠與上帝復和
[00:15:25.400 --> 00:15:26.400]  他願意受苦
[00:15:26.400 --> 00:15:28.400]  我們能夠有平安
[00:15:28.400 --> 00:15:29.400]  他願意受死
[00:15:29.400 --> 00:15:31.400]  我們能夠有永生
[00:15:31.400 --> 00:15:33.400]  這就是耶穌將無能的生命
[00:15:33.400 --> 00:15:35.400]  帶在十字架上為我們成就
[00:15:35.400 --> 00:15:38.400]  改變世人的命運
[00:15:38.400 --> 00:15:41.400]  改變我們的命運
[00:15:41.400 --> 00:15:46.400]  我們今天這個中樹主人的浸禮
[00:15:46.400 --> 00:15:49.400]  我們本身都想將它押後
[00:15:49.400 --> 00:15:51.400]  因為我們兩堂裡面
[00:15:51.400 --> 00:15:55.400]  都好像沒有人想浸禮
[00:15:55.400 --> 00:15:57.400]  還沒有預備好
[00:15:57.400 --> 00:15:59.400]  我們就去問了幾個
[00:15:59.400 --> 00:16:01.400]  有幾個有意思的
[00:16:01.400 --> 00:16:03.400]  但個個都是等下再說
[00:16:03.400 --> 00:16:07.400]  唯獨小優就決定
[00:16:07.400 --> 00:16:10.400]  她說一定要受浸禮
[00:16:10.400 --> 00:16:12.400]  我們同工就跟她說
[00:16:12.400 --> 00:16:14.400]  我們弄一盆水
[00:16:14.400 --> 00:16:18.400]  等十個就可以了
[00:16:18.400 --> 00:16:20.400]  因為Ronald弄了一整天
[00:16:20.400 --> 00:16:22.400]  又要煲水煲一天
[00:16:22.400 --> 00:16:24.400]  水在白鷺鷥那邊亂的
[00:16:24.400 --> 00:16:27.400]  我們問了小優
[00:16:27.400 --> 00:16:31.400]  她說你想不想等到聖誕節的時候再浸
[00:16:31.400 --> 00:16:34.400]  她居然說不肯
[00:16:34.400 --> 00:16:35.400]  她說不行
[00:16:35.400 --> 00:16:37.400]  我一定要接受水禮
[00:16:37.400 --> 00:16:39.400]  她才跟我說
[00:16:39.400 --> 00:16:43.400]  不行 如果她真的決定要接受水禮
[00:16:43.400 --> 00:16:45.400]  為什麼要攔阻她
[00:16:45.400 --> 00:16:47.400]  怎樣辛苦都好
[00:16:47.400 --> 00:16:49.400]  待會白鷺鷥幫幫手
[00:16:49.400 --> 00:16:51.400]  怎樣辛苦都好
[00:16:51.400 --> 00:16:53.400]  一個罪人悔改
[00:16:53.400 --> 00:16:55.400]  宣認耶穌在她身上
[00:16:55.400 --> 00:16:57.400]  是她的王 是她的主
[00:16:57.400 --> 00:16:59.400]  這個是不是最美的聲音
[00:16:59.400 --> 00:17:02.400]  這個真是最好聽的見證
[00:17:07.400 --> 00:17:11.400]  所以我不知道Ronald弄一盆水的時候怎樣
[00:17:11.400 --> 00:17:14.400]  是不是覺得怎麼搞的一個人弄這麼多東西
[00:17:14.400 --> 00:17:19.400]  但你知道這個是無價的奉獻
[00:17:19.400 --> 00:17:23.400]  一個罪人願意去接受水禮
[00:17:23.400 --> 00:17:27.400]  去到說耶穌在我身上就是作主
[00:17:27.400 --> 00:17:30.400]  因為救恩是無價的
[00:17:30.400 --> 00:17:34.400]  因為耶穌十字架的救恩是沒有價錢的
[00:17:34.400 --> 00:17:37.400]  放不到價錢 是無價的
[00:17:37.400 --> 00:17:40.400]  在這最後我想點出兩點
[00:17:40.400 --> 00:17:42.400]  就是主為我們所做的
[00:17:42.400 --> 00:17:46.400]  就是他們看清楚認清楚
[00:17:46.400 --> 00:17:48.400]  看透這個十字架
[00:17:48.400 --> 00:17:51.400]  羞辱十字架的邏輯
[00:17:51.400 --> 00:17:53.400]  邏輯是什麼
