
[00:00:00.000 --> 00:00:05.520]  我們現在不如講一些
[00:04:17.200 --> 00:04:19.040]  這個就是Shephelah
[00:04:19.040 --> 00:04:20.880]  以往舊的譯法
[00:04:20.880 --> 00:04:23.360]  就是譯得不是很準確
[00:04:23.360 --> 00:04:25.920]  就是地理上的字眼
[00:04:25.920 --> 00:04:28.160]  又譯了做高原
[00:04:28.160 --> 00:04:29.680]  因為你聽到高原的時候
[00:04:29.680 --> 00:04:32.000]  你不會想起一些小的山
[00:04:32.000 --> 00:04:33.520]  一些很高的地方
[00:04:33.520 --> 00:04:35.040]  平原的地方
[00:04:35.040 --> 00:04:37.120]  海拔是比較高一點的
[00:04:37.120 --> 00:04:39.120]  你會想到高原
[00:04:39.120 --> 00:04:40.560]  不會想到低地
[00:04:40.560 --> 00:04:42.000]  所以這兩個譯法
[00:04:42.000 --> 00:04:43.520]  你一定要二取其一
[00:04:43.520 --> 00:04:45.440]  地理上正確來說
[00:04:45.440 --> 00:04:48.400]  就一定是低地或者低山地
[00:04:48.400 --> 00:04:51.200]  英文就是low hill
[00:04:51.200 --> 00:04:53.360]  或者是西山地
[00:04:53.360 --> 00:04:55.040]  foothill這樣的意思
[00:04:55.040 --> 00:04:58.080]  然後就用一個比較籠統的字
[00:04:58.080 --> 00:04:59.520]  來講山坡的人
[00:04:59.520 --> 00:05:00.800]  山坡
[00:05:00.800 --> 00:05:03.440]  Hashadot
[00:05:03.440 --> 00:05:06.240]  其實按照不同的經文
[00:05:06.240 --> 00:05:07.520]  其他的經文
[00:05:07.520 --> 00:05:09.040]  這個Hashadot
[00:05:09.040 --> 00:05:10.400]  Hashadot
[00:05:10.400 --> 00:05:12.160]  其實就是Mibbar
[00:05:12.160 --> 00:05:14.240]  就是曠野的意思
[00:05:14.240 --> 00:05:16.080]  Mibbar就是曠野
[00:05:16.080 --> 00:05:18.240]  所以很多時候
[00:05:18.240 --> 00:05:20.080]  山坡其實是講到
[00:05:20.080 --> 00:05:24.800]  中間山地的分水嶺的右邊
[00:05:24.800 --> 00:05:28.480]  東邊的山區的地方
[00:05:28.480 --> 00:05:31.600]  就是一直下去死海的地方
[00:05:31.600 --> 00:05:35.200]  剛才那四個地理的名稱
[00:05:35.200 --> 00:05:37.200]  記不記得
[00:05:37.200 --> 00:05:38.640]  首先有什麼
[00:05:38.640 --> 00:05:40.000]  山區
[00:05:40.000 --> 00:05:41.040]  就是我所講的
[00:05:41.040 --> 00:05:43.040]  耶路撒冷
[00:05:43.040 --> 00:05:46.400]  百里行到下面的希伯倫
[00:05:46.400 --> 00:05:49.040]  上面一直去到事件的地方
[00:05:49.040 --> 00:05:52.960]  這裡長長窄窄的一個山
[00:05:52.960 --> 00:05:54.960]  就叫做山區
[00:05:54.960 --> 00:05:56.960]  然後第二個
[00:05:56.960 --> 00:05:58.960]  就是Nagev
[00:05:58.960 --> 00:06:01.440]  Nagev就是下面這裡
[00:06:01.440 --> 00:06:04.640]  如果找Bezhevel出來
[00:06:04.640 --> 00:06:08.160]  就是別士巴
[00:06:08.160 --> 00:06:11.360]  見到嗎
[00:06:11.360 --> 00:06:12.320]  別士巴
[00:06:12.320 --> 00:06:15.520]  聖經裡面經常有句話叫彈到別士巴
[00:06:15.520 --> 00:06:17.520]  彈在哪裡
[00:06:17.520 --> 00:06:19.520]  Tal'din
[00:06:19.520 --> 00:06:23.120]  彈就在這裡
[00:06:23.120 --> 00:06:25.120]  就是黑門山下面
[00:06:25.120 --> 00:06:26.560]  加利海上面
[00:06:26.560 --> 00:06:27.680]  彈這個地方
[00:06:27.680 --> 00:06:29.680]  黑門山山腳
[00:06:29.680 --> 00:06:31.680]  彈到別士巴就是由北至南
[00:06:31.680 --> 00:06:35.200]  這個其實一般來說就是加南地的
[00:06:35.200 --> 00:06:38.560]  南北的邊界
[00:06:38.560 --> 00:06:42.160]  所以Nagev就是這個範圍
[00:06:42.160 --> 00:06:46.000]  圍著這個別士巴這個範圍
[00:06:46.000 --> 00:06:49.360]  越南的水越少
[00:06:49.360 --> 00:06:51.840]  所以這裡比較乾
[00:06:51.840 --> 00:06:56.480]  雖然久不久都會有雨水可以種蜜田
[00:06:56.480 --> 00:07:01.120]  但是大部分時間雨水不是很充足
[00:07:01.120 --> 00:07:04.960]  也很難預計到
[00:07:04.960 --> 00:07:08.800]  所以這個地方大部分時間都是木洋的地方
[00:07:08.800 --> 00:07:10.800]  連今天都是一樣
[00:07:10.800 --> 00:07:13.920]  Bezhevel附近比較乾
[00:07:13.920 --> 00:07:15.920]  Nagev就是這個意思
[00:07:15.920 --> 00:07:17.920]  南地在南邊
[00:07:17.920 --> 00:07:19.920]  第三個形詞就是低山地
[00:07:19.920 --> 00:07:21.920]  希望以後我們知道的時候
[00:07:21.920 --> 00:07:25.920]  這個翻譯應該是做低地
[00:07:25.920 --> 00:07:27.920]  這個低地的意思
[00:07:27.920 --> 00:07:29.920]  在地理上的位置
[00:07:29.920 --> 00:07:31.920]  就是在這個沿海平原
[00:07:31.920 --> 00:07:33.920]  和這個山地的中間
[00:07:33.920 --> 00:07:35.920]  Bezhevel這個地方
[00:07:35.920 --> 00:07:39.920]  你看到這裡的山都是比較低一點
[00:07:39.920 --> 00:07:41.920]  這些山比較低一點
[00:07:41.920 --> 00:07:43.920]  一直向右
[00:07:43.920 --> 00:07:45.920]  之前都有提過
[00:07:45.920 --> 00:07:47.920]  就會上到耶路撒冷、百里行等地方
[00:07:47.920 --> 00:07:49.920]  中央山地
[00:07:49.920 --> 00:07:51.920]  就會去到海拔比較高的地方
[00:07:51.920 --> 00:07:55.920]  一直下來的時候那些山和谷就會比較大一點
[00:07:55.920 --> 00:07:57.920]  直到下到沿海平原
[00:07:57.920 --> 00:08:03.920]  所以聖經裡面都有這樣的了解
[00:08:03.920 --> 00:08:05.920]  聖經的經文都有這樣的了解
[00:08:05.920 --> 00:08:07.920]  不是亂寫的
[00:08:07.920 --> 00:08:09.920]  然後就是山坡
[00:08:09.920 --> 00:08:11.920]  為什麼叫山坡呢
[00:08:11.920 --> 00:08:15.920]  因為比較籠統的形容就是這個地方
[00:08:15.920 --> 00:08:17.920]  因為由這個分水嶺
[00:08:17.920 --> 00:08:19.920]  一直下來到死海
[00:08:19.920 --> 00:08:21.920]  就是一個斜的山坡
[00:08:21.920 --> 00:08:23.920]  這個地方也是Mibbar
[00:08:23.920 --> 00:08:25.920]  就是這個抗疫的地方
[00:08:25.920 --> 00:08:27.920]  抗疫我們之前提過
[00:08:27.920 --> 00:08:29.920]  這個山地之後
[00:08:29.920 --> 00:08:31.920]  雨水很多時候不會到的地方
[00:08:31.920 --> 00:08:33.920]  所以去年的旅遊歷史歷代
[00:08:33.920 --> 00:08:35.920]  都是一個木洋的地方
[00:08:35.920 --> 00:08:37.920]  乾旱的地方
[00:08:37.920 --> 00:08:39.920]  和下面的Nagev都是一樣
[00:08:39.920 --> 00:08:41.920]  這裡就是其中一段經文
[00:08:41.920 --> 00:08:43.920]  講到這些地理
[00:08:43.920 --> 00:08:45.920]  將這些地理分了
[00:08:45.920 --> 00:08:47.920]  將整個聖經的地圖
[00:08:47.920 --> 00:08:49.920]  分開了不同的區域
[00:08:49.920 --> 00:08:51.920]  有這個地理的分析
[00:08:51.920 --> 00:08:53.920]  分開了不同的區域
[00:08:53.920 --> 00:08:55.920]  有中間的山區
[00:08:55.920 --> 00:08:57.920]  然後南面的Nagev
[00:08:57.920 --> 00:08:59.920]  然後去到比較西一點
[00:08:59.920 --> 00:09:01.920]  去到所謂的西山腳
[00:09:01.920 --> 00:09:03.920]  Shafila這個地方
[00:09:03.920 --> 00:09:05.920]  然後再過到這邊
[00:09:05.920 --> 00:09:07.920]  講到這個山坡
[00:09:07.920 --> 00:09:09.920]  這個就是約斯亞
[00:09:09.920 --> 00:09:11.920]  進去的時候
[00:09:11.920 --> 00:09:13.920]  經文這樣記載
[00:09:13.920 --> 00:09:15.920]  我們試一下
[00:09:15.920 --> 00:09:17.920]  只看這個Hahar
[00:09:17.920 --> 00:09:19.920]  Hill Country這個地方
[00:09:19.920 --> 00:09:21.920]  給一些相片給大家看
[00:09:21.920 --> 00:09:23.920]  這裡就是Hill Country
[00:09:23.920 --> 00:09:25.920]  這裡是北面
[00:09:25.920 --> 00:09:27.920]  這個以法連山地和馬來西亞山地
[00:09:27.920 --> 00:09:29.920]  比較北一點的地方
[00:09:29.920 --> 00:09:31.920]  這個地方
[00:09:31.920 --> 00:09:33.920]  就是以法連山地和馬來西亞山地
[00:09:33.920 --> 00:09:35.920]  這個地方
[00:09:35.920 --> 00:09:37.920]  首先拿一個Shakhtyam出來
[00:09:37.920 --> 00:09:39.920]  試一下
[00:09:39.920 --> 00:09:41.920]  這個
[00:09:41.920 --> 00:09:43.920]  這個
[00:09:43.920 --> 00:09:45.920]  這個
[00:09:45.920 --> 00:09:47.920]  這個
[00:09:47.920 --> 00:09:49.920]  史劍
[00:09:49.920 --> 00:09:51.920]  史劍就是他們
[00:09:51.920 --> 00:09:53.920]  進入了迦林的時候
[00:09:53.920 --> 00:09:55.920]  一個很重要的地方
[00:09:55.920 --> 00:09:57.920]  然後還有什麼地方
[00:09:57.920 --> 00:09:59.920]  Shiloh
[00:09:59.920 --> 00:10:01.920]  就是停泊會幕的地方
[00:10:01.920 --> 00:10:03.920]  你看到這裡幾點
[00:10:03.920 --> 00:10:07.920]  由這個
[00:10:07.920 --> 00:10:09.920]  耶穌的平原
[00:10:09.920 --> 00:10:11.920]  一直向南
[00:10:11.920 --> 00:10:13.920]  這個史劍
[00:10:13.920 --> 00:10:15.920]  士羅
[00:10:15.920 --> 00:10:17.920]  然後中間有伯特利亞
[00:10:17.920 --> 00:10:19.920]  等等
[00:10:19.920 --> 00:10:21.920]  然後就到耶路撒冷
[00:10:21.920 --> 00:10:25.920]  這個
[00:10:25.920 --> 00:10:27.920]  伯特利亞
[00:10:27.920 --> 00:10:29.920]  還有這個
[00:10:29.920 --> 00:10:31.920]  希伯倫
[00:10:31.920 --> 00:10:37.920]  你看到幾乎是一條線
[00:10:37.920 --> 00:10:39.920]  幾乎是一條線
[00:10:39.920 --> 00:10:41.920]  這個就叫做Hahar山地
[00:10:43.920 --> 00:10:45.920]  Hahar山地
[00:10:45.920 --> 00:10:47.920]  中央山地
[00:10:47.920 --> 00:10:49.920]  你看到這些山谷都是比較窄一點
[00:10:49.920 --> 00:10:51.920]  下去看看
[00:10:51.920 --> 00:10:53.920]  在耶路撒冷附近看一看就知道
[00:10:53.920 --> 00:10:55.920]  是吧? 還有橄欖山等等
[00:10:55.920 --> 00:10:57.920]  都是比較窄的
[00:10:57.920 --> 00:10:59.920]  這些的
[00:10:59.920 --> 00:11:01.920]  山谷都是比較窄一點
[00:11:01.920 --> 00:11:03.920]  是吧?
[00:11:03.920 --> 00:11:05.920]  然後
[00:11:05.920 --> 00:11:07.920]  你離開了山區之後
[00:11:07.920 --> 00:11:09.920]  山谷都會比較
[00:11:09.920 --> 00:11:11.920]  闊一點
[00:11:11.920 --> 00:11:13.920]  這裡一直向西的時候就很闊
[00:11:13.920 --> 00:11:15.920]  去到伊什圖
[00:11:15.920 --> 00:11:17.920]  或者伯氏墨等等
[00:11:17.920 --> 00:11:19.920]  這個就是山區
[00:11:19.920 --> 00:11:21.920]  我們為什麼要認識呢?
[00:11:21.920 --> 00:11:23.920]  因為山區
[00:11:23.920 --> 00:11:25.920]  是一個嘉林地的中心地帶
[00:11:25.920 --> 00:11:27.920]  以色列人進入了嘉林的時候
[00:11:27.920 --> 00:11:29.920]  他們的
[00:11:29.920 --> 00:11:31.920]  中心地帶
[00:11:31.920 --> 00:11:33.920]  即是他們起初
[00:11:33.920 --> 00:11:35.920]  進入嘉林的時候
[00:11:35.920 --> 00:11:37.920]  他們所聚居的地方
[00:11:37.920 --> 00:11:39.920]  都是在這個山地
[00:11:39.920 --> 00:11:41.920]  因為這樣的緣故
[00:11:41.920 --> 00:11:43.920]  所以有很多時候他們去形容
[00:11:43.920 --> 00:11:45.920]  一些事物
[00:11:45.920 --> 00:11:47.920]  或者他們表達神學的時候
[00:11:47.920 --> 00:11:49.920]  都是和山地有關
[00:11:49.920 --> 00:11:51.920]  即是
[00:11:51.920 --> 00:11:53.920]  會說上帝是
[00:11:53.920 --> 00:11:55.920]  盤石
[00:11:55.920 --> 00:11:57.920]  什麼是盤石?
[00:11:57.920 --> 00:11:59.920]  不是一塊塊的盤石我們可以扔的
[00:11:59.920 --> 00:12:01.920]  拿得起扔得到
[00:12:01.920 --> 00:12:03.920]  那些不是盤石
[00:12:03.920 --> 00:12:05.920]  盤石是一些大的山岡
[00:12:05.920 --> 00:12:07.920]  那些的
[00:12:07.920 --> 00:12:09.920]  石灰岩就是一層一層的
[00:12:09.920 --> 00:12:11.920]  很遠古的時候
[00:12:11.920 --> 00:12:13.920]  已經形成了
[00:12:13.920 --> 00:12:15.920]  所以一層一層的緣故
[00:12:15.920 --> 00:12:17.920]  那些水就會
[00:12:17.920 --> 00:12:19.920]  涉入岩石裡面
[00:12:19.920 --> 00:12:21.920]  因為岩石本身也是
[00:12:21.920 --> 00:12:23.920]  會滲水
[00:12:23.920 --> 00:12:25.920]  所以很多時候山腳就會
[00:12:25.920 --> 00:12:27.920]  出一些水泉
[00:12:27.920 --> 00:12:31.920]  那些水泉都是一些自然的水
[00:12:31.920 --> 00:12:33.920]  所以
[00:12:33.920 --> 00:12:35.920]  在聖經裡面
[00:12:35.920 --> 00:12:37.920]  盤石的時候
[00:12:37.920 --> 00:12:39.920]  是一種
[00:12:39.920 --> 00:12:41.920]  賜予生命的
[00:12:41.920 --> 00:12:43.920]  一些地理的名詞
[00:12:43.920 --> 00:12:45.920]  一些地理的元素
[00:12:45.920 --> 00:12:47.920]  在這些山區裡面
[00:12:47.920 --> 00:12:49.920]  有這樣的山與谷
[00:12:49.920 --> 00:12:51.920]  很多時候
[00:12:51.920 --> 00:12:53.920]  不單止盤石
[00:12:53.920 --> 00:12:55.920]  是給人可以去到
[00:12:55.920 --> 00:12:59.920]  有保護
[00:12:59.920 --> 00:13:01.920]  甚至
[00:13:01.920 --> 00:13:03.920]  是給人有生命
[00:13:03.920 --> 00:13:05.920]  所以這些山的地方
[00:13:05.920 --> 00:13:07.920]  很多時候找到水泉等等
[00:13:07.920 --> 00:13:09.920]  這個就是我剛才所說的
[00:13:09.920 --> 00:13:11.920]  以法連山地
[00:13:11.920 --> 00:13:13.920]  有史以來
[00:13:13.920 --> 00:13:15.920]  都有
[00:13:15.920 --> 00:13:17.920]  累積了很多人工
[00:13:17.920 --> 00:13:19.920]  所造成的一些改變
[00:13:19.920 --> 00:13:21.920]  這個山本身
[00:13:21.920 --> 00:13:23.920]  就不是這樣一級一級的
[00:13:23.920 --> 00:13:25.920]  只不過
[00:13:25.920 --> 00:13:27.920]  以往的古人
[00:13:27.920 --> 00:13:29.920]  聖經以往的時代
[00:13:29.920 --> 00:13:31.920]  他們在這些山區裡面聚居的時候
[00:13:31.920 --> 00:13:33.920]  就把這些山
[00:13:33.920 --> 00:13:35.920]  做成一些梯田
[00:13:35.920 --> 00:13:37.920]  等於我們中國南方
[00:13:37.920 --> 00:13:39.920]  其實都有很多這樣的地方
[00:13:39.920 --> 00:13:41.920]  因為山多平地少的地方
[00:13:41.920 --> 00:13:43.920]  特別
[00:13:43.920 --> 00:13:45.920]  就需要在這些山那裡
[00:13:45.920 --> 00:13:47.920]  挖一些梯田出來
[00:13:47.920 --> 00:13:49.920]  這個就是北面的山區
[00:13:49.920 --> 00:13:51.920]  我們看看南面的山區
[00:13:51.920 --> 00:13:53.920]  南面的山區
[00:13:53.920 --> 00:13:55.920]  我們可以看這個
[00:13:55.920 --> 00:13:57.920]  這個就是
[00:13:57.920 --> 00:13:59.920]  梳列谷的山區
[00:13:59.920 --> 00:14:01.920]  你見到這個梳列谷
[00:14:01.920 --> 00:14:03.920]  本身是一些很窄的山谷
[00:14:03.920 --> 00:14:05.920]  有高山
[00:14:05.920 --> 00:14:07.920]  有低谷
[00:14:07.920 --> 00:14:09.920]  但是在這些山上面
[00:14:09.920 --> 00:14:11.920]  也很清楚
[00:14:11.920 --> 00:14:13.920]  你見到有些梯田在那裡
[00:14:13.920 --> 00:14:15.920]  這裡是一個很漂亮的
[00:14:15.920 --> 00:14:17.920]  郊野公園
[00:14:17.920 --> 00:14:19.920]  遊人可以在這裡
[00:14:19.920 --> 00:14:21.920]  去遠足
[00:14:21.920 --> 00:14:23.920]  走走這些山徑等等
[00:14:23.920 --> 00:14:25.920]  上面你見到有不同的梯田
[00:14:25.920 --> 00:14:27.920]  就是上面
[00:14:27.920 --> 00:14:29.920]  梯上面的表面
[00:14:29.920 --> 00:14:31.920]  就是一些窄的田園
[00:14:31.920 --> 00:14:33.920]  很多時候最適合
[00:14:33.920 --> 00:14:35.920]  栽種的就是一些果樹
[00:14:35.920 --> 00:14:37.920]  你見到有些不同的果樹
[00:14:37.920 --> 00:14:39.920]  橄欖樹
[00:14:39.920 --> 00:14:41.920]  無花果樹等等
[00:14:41.920 --> 00:14:43.920]  或者是葡萄園
[00:14:43.920 --> 00:14:45.920]  葡萄的
[00:14:45.920 --> 00:14:47.920]  原子
[00:14:47.920 --> 00:14:49.920]  就在這些梯田上面
[00:14:49.920 --> 00:14:51.920]  去建造
[00:14:51.920 --> 00:14:53.920]  這個就是一個很漂亮的
[00:14:53.920 --> 00:14:55.920]  在這些梯田上面去建造
[00:14:55.920 --> 00:14:57.920]  這裡甚至見到
[00:14:57.920 --> 00:14:59.920]  有一間屋
[00:14:59.920 --> 00:15:01.920]  有一間古舊的城樓
[00:15:01.920 --> 00:15:03.920]  有些人可能住在這裡
[00:15:03.920 --> 00:15:05.920]  周邊就是他們的
[00:15:05.920 --> 00:15:07.920]  田園
[00:15:07.920 --> 00:15:09.920]  梳列谷
[00:15:09.920 --> 00:15:11.920]  就是其中一個
[00:15:11.920 --> 00:15:13.920]  山區
[00:15:13.920 --> 00:15:15.920]  中央山區
[00:15:15.920 --> 00:15:17.920]  去西面的其中一個山谷
[00:15:17.920 --> 00:15:19.920]  叫做梳列谷

