
[00:00:00.000 --> 00:00:10.780]  各位好 各位好 《經衛線》又回來了
[00:05:06.300 --> 00:05:08.300]  你聽下去這句話
[00:05:08.300 --> 00:05:10.300]  其實好像很斯文
[00:05:10.300 --> 00:05:12.300]  他就說那又沒有理由
[00:05:12.300 --> 00:05:14.300]  但其實不是這麼簡單
[00:05:14.300 --> 00:05:18.300]  因為這個字合乎你嗎?
[00:05:18.300 --> 00:05:20.300]  希伯文的字根叫Yatov
[00:05:20.300 --> 00:05:23.300]  Yatov這個字在哪裡出現過呢?
[00:05:23.300 --> 00:05:28.300]  就是在創世紀四章七節
[00:05:28.300 --> 00:05:35.300]  就是哥仁和阿伯他們都去獻祭
[00:05:35.300 --> 00:05:38.300]  但上帝就不太願意
[00:05:38.300 --> 00:05:40.300]  因為他們都不太願意獻祭
[00:05:40.300 --> 00:05:43.300]  於是哥仁就拉長了臉
[00:05:43.300 --> 00:05:45.300]  上帝看到你這麼不開心
[00:05:45.300 --> 00:05:49.300]  他就說為什麼你的臉色也變了
[00:05:49.300 --> 00:05:52.300]  如果你若行得好
[00:05:52.300 --> 00:05:54.300]  喜不蒙喜悅
[00:05:54.300 --> 00:05:56.300]  你若行得好
[00:05:56.300 --> 00:06:00.300]  這個字就是Yatov的字根
[00:06:00.300 --> 00:06:04.300]  所以其實上帝在約翰書裏面
[00:06:04.300 --> 00:06:06.300]  他說你合不合理
[00:06:06.300 --> 00:06:12.300]  其實那個語調是更加嚴重
[00:06:12.300 --> 00:06:15.300]  不是說你有沒有理由這麼簡單
[00:06:15.300 --> 00:06:18.300]  其實是你覺得你做不做得好
[00:06:18.300 --> 00:06:20.300]  又是一個發怒的人
[00:06:20.300 --> 00:06:22.300]  又是問這個問題
[00:06:22.300 --> 00:06:24.300]  發怒合乎嗎?
[00:06:24.300 --> 00:06:26.300]  哥仁那時候就拉長了臉
[00:06:26.300 --> 00:06:28.300]  現在又起火了
[00:06:28.300 --> 00:06:30.300]  又說有問題
[00:06:30.300 --> 00:06:34.300]  剛才看的時候的確很生氣
[00:06:34.300 --> 00:06:36.300]  剛才我們看到的時候
[00:06:36.300 --> 00:06:38.300]  哇 起火了
[00:06:38.300 --> 00:06:40.300]  然後約拿出城了
[00:06:40.300 --> 00:06:42.300]  在第五節到第八節的時候
[00:06:42.300 --> 00:06:44.300]  起火了
[00:06:44.300 --> 00:06:49.300]  然後就坐在城的東邊那裏
[00:06:49.300 --> 00:06:50.300]  搭了一個棚
[00:06:50.300 --> 00:06:52.300]  要看情況是怎樣
[00:06:52.300 --> 00:06:54.300]  基本上就死心不息
[00:06:54.300 --> 00:06:56.300]  還要看有沒有彎轉
[00:06:56.300 --> 00:06:59.300]  然後就很有趣了
[00:06:59.300 --> 00:07:01.300]  上帝就安排了幾件事發生
[00:07:01.300 --> 00:07:05.300]  又安排了一棵披麻
[00:07:05.300 --> 00:07:10.300]  在約拿的棚上拉上來
[00:07:10.300 --> 00:07:12.300]  披麻在當時來說
[00:07:12.300 --> 00:07:15.300]  雖然不是很清楚是哪一類型植物
[00:07:15.300 --> 00:07:17.300]  但應該是屬於蘭藤類的植物
[00:07:17.300 --> 00:07:19.300]  而且葉子是很大的
[00:07:19.300 --> 00:07:21.300]  所以可以遮得住陽光
[00:07:21.300 --> 00:07:22.300]  遮住了頭
[00:07:22.300 --> 00:07:26.300]  然後就有了這個披麻之後
[00:07:26.300 --> 00:07:29.300]  約拿就大大快樂
[00:07:29.300 --> 00:07:31.300]  因為減開了它的苦楚
[00:07:31.300 --> 00:07:32.300]  但第二天
[00:07:32.300 --> 00:07:36.300]  上帝又安排了一條蟲來咬這條披麻
[00:07:36.300 --> 00:07:37.300]  以致它枯乾
[00:07:37.300 --> 00:07:42.300]  最後上帝再安排了炎熱的東風
[00:07:42.300 --> 00:07:43.300]  和日頭
[00:07:43.300 --> 00:07:46.300]  約拿的日頭曬到它快要發瘟
[00:07:46.300 --> 00:07:47.300]  很有趣的
[00:07:47.300 --> 00:07:50.300]  如果從一個靈性的經文當中
[00:07:50.300 --> 00:07:52.300]  上帝安排上帝安排上帝安排
[00:07:52.300 --> 00:07:53.300]  很清楚
[00:07:53.300 --> 00:07:57.300]  不過不知道怎樣理解這三個字言物呢?
[00:07:57.300 --> 00:07:59.300]  其實這三種
[00:07:59.300 --> 00:08:01.300]  剛才Tony所說的
[00:08:01.300 --> 00:08:03.300]  都是神的創造物
[00:08:03.300 --> 00:08:08.300]  但我們也留意到這三個創造物的出現
[00:08:08.300 --> 00:08:09.300]  它們的消失
[00:08:09.300 --> 00:08:10.300]  它們的生與死
[00:08:10.300 --> 00:08:13.300]  都是聽命於耶和神
[00:08:13.300 --> 00:08:16.300]  我們不會驚訝
[00:08:16.300 --> 00:08:19.300]  因為我們說的諷刺的故事
[00:08:19.300 --> 00:08:22.300]  之前也有很多創造物走出來
[00:08:22.300 --> 00:08:27.300]  牛羊會披麻蒙灰
[00:08:27.300 --> 00:08:29.300]  然後有一條大魚已經出來了
[00:08:29.300 --> 00:08:32.300]  所以最後又有小動物出來
[00:08:32.300 --> 00:08:34.300]  但很有趣的
[00:08:34.300 --> 00:08:36.300]  它自己搭棚子
[00:08:36.300 --> 00:08:38.300]  打算可以遮陰
[00:08:38.300 --> 00:08:40.300]  但是要那棵樹
[00:08:40.300 --> 00:08:41.300]  不是那棵樹
[00:08:41.300 --> 00:08:44.300]  是那些披麻才可以遮陰
[00:08:44.300 --> 00:08:47.300]  不知道它搭棚子是否廢了
[00:08:47.300 --> 00:08:50.300]  很諷刺
[00:08:50.300 --> 00:08:53.300]  還有我們說聖經是讀出來的
[00:08:53.300 --> 00:08:56.300]  剛才這三句說話
[00:08:56.300 --> 00:08:59.300]  神安排 神安排 神安排
[00:08:59.300 --> 00:09:02.300]  明顯聽眾聽到一隻神
[00:09:02.300 --> 00:09:05.300]  安排這些創造物的工作
[00:09:05.300 --> 00:09:06.300]  而這些創造物肯聽
[00:09:06.300 --> 00:09:08.300]  第八節說
[00:09:08.300 --> 00:09:10.300]  又在求死
[00:09:10.300 --> 00:09:13.300]  我死了比活著還好
[00:09:13.300 --> 00:09:14.300]  很有趣
[00:09:14.300 --> 00:09:15.300]  因為聖經是聽的
[00:09:15.300 --> 00:09:19.300]  這句說話和第四章第三節
[00:09:19.300 --> 00:09:21.300]  有些差不多的說法
[00:09:21.300 --> 00:09:23.300]  第三節說
[00:09:23.300 --> 00:09:25.300]  現在求你取我的命吧
[00:09:25.300 --> 00:09:28.300]  因為死了比活著還好
[00:09:28.300 --> 00:09:30.300]  如果是聽眾來說
[00:09:30.300 --> 00:09:32.300]  他會再一次提醒
[00:09:32.300 --> 00:09:34.300]  又求死了
[00:09:34.300 --> 00:09:35.300]  又死了
[00:09:35.300 --> 00:09:37.300]  很有趣
[00:09:37.300 --> 00:09:39.300]  都說它是先知
[00:09:39.300 --> 00:09:41.300]  先知求死的有沒有聽過
[00:09:41.300 --> 00:09:43.300]  以利亞
[00:09:43.300 --> 00:09:46.300]  最大的影子都在他身上
[00:09:46.300 --> 00:09:49.300]  誰知他就是一個最大的反對政府
[00:09:49.300 --> 00:09:52.300]  不要求死就求死
[00:09:52.300 --> 00:09:54.300]  這又是一個諷刺
[00:09:54.300 --> 00:09:58.300]  以利亞求死是因為他被追殺
[00:09:58.300 --> 00:10:02.300]  這個求死是因為他任務完成
[00:10:02.300 --> 00:10:05.300]  這個我們真的不太理解
[00:10:05.300 --> 00:10:08.300]  完全是諷刺
[00:10:08.300 --> 00:10:11.300]  這個求死其實是他不想救人
[00:10:11.300 --> 00:10:13.300]  是不敢救人
[00:10:13.300 --> 00:10:16.300]  真的先知完全反轉
[00:10:16.300 --> 00:10:19.300]  還有一件事
[00:10:19.300 --> 00:10:24.300]  如果聖經讀的方法是聽的
[00:10:24.300 --> 00:10:25.300]  你看第九節
[00:10:25.300 --> 00:10:28.300]  第九節耶和華的問題再出來
[00:10:28.300 --> 00:10:29.300]  差不多了
[00:10:29.300 --> 00:10:31.300]  你因者披麻
[00:10:31.300 --> 00:10:33.300]  法勞合乎你嗎?
[00:10:33.300 --> 00:10:36.300]  你這樣法勞是否對的?
[00:10:36.300 --> 00:10:37.300]  又出現了
[00:10:37.300 --> 00:10:38.300]  如果有聽眾說
[00:10:38.300 --> 00:10:40.300]  又提醒一件事
[00:10:40.300 --> 00:10:44.300]  究竟約拿做了這個決定
[00:10:44.300 --> 00:10:46.300]  這樣法勞合乎你嗎?
[00:10:46.300 --> 00:10:47.300]  是否對的?
[00:10:47.300 --> 00:10:49.300]  又出現了
[00:10:49.300 --> 00:10:50.300]  很有趣
[00:10:50.300 --> 00:10:56.300]  我們看到有幾個諷刺已經出現了
[00:10:56.300 --> 00:10:58.300]  又在發脾氣
[00:10:58.300 --> 00:11:02.300]  這個發脾氣的先知
[00:11:02.300 --> 00:11:07.300]  最後經文第十節到第十一節
[00:11:07.300 --> 00:11:10.300]  這個我覺得我們需要去留意
[00:11:10.300 --> 00:11:12.300]  這個就是耶和華
[00:11:12.300 --> 00:11:18.300]  去回應這個發脾氣的先知
[00:11:18.300 --> 00:11:20.300]  經文這樣說
[00:11:20.300 --> 00:11:23.300]  這披麻不是你栽種的
[00:11:23.300 --> 00:11:26.300]  也不是你培養的
[00:11:26.300 --> 00:11:29.300]  一夜發生 一夜乾死
[00:11:29.300 --> 00:11:31.300]  你尚且外色
[00:11:31.300 --> 00:11:33.300]  何況這理你未大成
[00:11:33.300 --> 00:11:37.300]  其中不能分辨左手右手的
[00:11:37.300 --> 00:11:40.300]  有十二萬多人
[00:11:40.300 --> 00:11:42.300]  並且許多生畜
[00:11:42.300 --> 00:11:45.300]  我豈能不外色呢?
[00:11:45.300 --> 00:11:47.300]  相當之有趣
[00:11:47.300 --> 00:11:49.300]  其實這個首先講明
[00:11:49.300 --> 00:11:53.300]  這披麻根本和約拿是沒有關係的
[00:11:53.300 --> 00:11:59.300]  你都為一棵這樣的披麻去外色
[00:11:59.300 --> 00:12:02.300]  你今天難道我耶和華上帝
[00:12:02.300 --> 00:12:04.300]  不可以為你們未成的人
[00:12:04.300 --> 00:12:06.300]  和生畜來外色他們嗎?
[00:12:06.300 --> 00:12:07.300]  不過很有趣
[00:12:07.300 --> 00:12:09.300]  有一個字我也解不通
[00:12:09.300 --> 00:12:11.300]  十二萬 如何理解呢?
[00:12:11.300 --> 00:12:16.300]  其實十二在猶太背景是否有意義呢?
[00:12:16.300 --> 00:12:18.300]  Mark Sir 你會不會知道?
[00:12:18.300 --> 00:12:19.300]  我想有幾個人
[00:12:19.300 --> 00:12:21.300]  十二當然是十二之派
[00:12:21.300 --> 00:12:22.300]  perfect number
[00:12:22.300 --> 00:12:23.300]  左右手也是
[00:12:23.300 --> 00:12:26.300]  分別左右 分別善惡
[00:12:26.300 --> 00:12:28.300]  經常有這句話
[00:12:28.300 --> 00:12:29.300]  猶太的傳統就是
[00:12:29.300 --> 00:12:31.300]  一個人去到成人
[00:12:31.300 --> 00:12:33.300]  knowing good and evil
[00:12:33.300 --> 00:12:35.300]  knowing right and left
[00:12:35.300 --> 00:12:39.300]  去到一個負責的年齡
[00:12:39.300 --> 00:12:41.300]  age of accountability
[00:12:41.300 --> 00:12:43.300]  變成成人
[00:12:43.300 --> 00:12:47.300]  他們會讀律法
[00:12:47.300 --> 00:12:49.300]  他們會在上帝面前負責
[00:12:49.300 --> 00:12:51.300]  如果你這樣看的話
[00:12:51.300 --> 00:12:55.300]  這十二萬不能分辨左右手的人
[00:12:55.300 --> 00:12:59.300]  他們spiritually是children
[00:12:59.300 --> 00:13:01.300]  他們不認識神
[00:13:01.300 --> 00:13:03.300]  我聽過這個解釋
[00:13:03.300 --> 00:13:05.300]  還有沒有其他解釋說十二萬?
[00:13:05.300 --> 00:13:08.300]  在我的理解當中
[00:13:08.300 --> 00:13:12.300]  這十二萬左右手都不懂分辨的人
[00:13:12.300 --> 00:13:14.300]  應該是一班小朋友
[00:13:14.300 --> 00:13:19.300]  在神的眼中是相當寶貴
[00:13:19.300 --> 00:13:22.300]  我想我們可以從一個角度去理解
[00:13:22.300 --> 00:13:24.300]  不論他是小朋友也好
[00:13:24.300 --> 00:13:26.300]  或者好像Mark Sir所說
[00:13:26.300 --> 00:13:32.300]  在屬靈上不能分辨左右手的一班成年人
[00:13:32.300 --> 00:13:34.300]  兩者都有共同特性
[00:13:34.300 --> 00:13:35.300]  在這裡來說
[00:13:35.300 --> 00:13:38.300]  他們是未認識耶和華上帝的人
[00:13:38.300 --> 00:13:42.300]  我想第三個諷刺是什麼呢?
[00:13:42.300 --> 00:13:44.300]  很有趣的
[00:13:44.300 --> 00:13:45.300]  不知道大家有沒有想過
[00:13:45.300 --> 00:13:47.300]  這個punch line是多重的
[00:13:47.300 --> 00:13:52.300]  耶和華上帝尚且能夠去愛
[00:13:52.300 --> 00:13:54.300]  這些外邦人
[00:13:54.300 --> 00:13:56.300]  一些不認識上帝的人
[00:13:56.300 --> 00:13:58.300]  但是這個若拿仙姿
[00:13:58.300 --> 00:14:03.300]  竟然不明白耶和華的心腸肺腑
[00:14:03.300 --> 00:14:06.300]  造成一個反仙姿
[00:14:06.300 --> 00:14:08.300]  在這個情況下
[00:14:08.300 --> 00:14:11.300]  去頂撞耶和華上帝
[00:14:11.300 --> 00:14:13.300]  這是另一個諷刺
[00:14:13.300 --> 00:14:16.300]  可以說反過來用另一個說法
[00:14:16.300 --> 00:14:20.300]  這位仙姿寧願看上一棵
[00:14:20.300 --> 00:14:22.300]  在當時來說
[00:14:22.300 --> 00:14:26.300]  非常平凡的一棵欄藤植物
[00:14:26.300 --> 00:14:30.300]  也不看重那12萬人
[00:14:30.300 --> 00:14:33.300]  和當中在利利尚裡面的生畜
[00:14:33.300 --> 00:14:37.300]  我想這是一個很大的諷刺
[00:14:37.300 --> 00:14:39.300]  另外一個諷刺我覺得是
[00:14:39.300 --> 00:14:43.300]  那12萬人本來不認識耶和華上帝
[00:14:43.300 --> 00:14:45.300]  但是他願意悔改
[00:14:45.300 --> 00:14:48.300]  反而這個說得出
[00:14:48.300 --> 00:14:51.300]  出埃及的三心四象
[00:14:51.300 --> 00:14:53.300]  他反而是有很多人
[00:14:53.300 --> 00:14:57.300]  他其實說明了
[00:14:57.300 --> 00:15:00.300]  他知道上帝會做些什麼
[00:15:00.300 --> 00:15:02.300]  所以他故意不去跟進
[00:15:02.300 --> 00:15:06.300]  其實很有趣
[00:15:06.300 --> 00:15:09.300]  如果我們看完整個故事的完結
[00:15:09.300 --> 00:15:13.300]  曾經有一個學者將這段若拿書分段
[00:15:13.300 --> 00:15:16.300]  他說在若拿書來說
[00:15:16.300 --> 00:15:18.300]  他有一個很有趣的分段
[00:15:18.300 --> 00:15:19.300]  他分段的
[00:15:19.300 --> 00:15:23.300]  他說在經文裡面有幾個細節
[00:15:23.300 --> 00:15:26.300]  斬下來很少人去想的
[00:15:26.300 --> 00:15:28.300]  第一他說
[00:15:28.300 --> 00:15:32.300]  他將第一章一節到第二章十節
[00:15:32.300 --> 00:15:33.300]  為一個大段落
[00:15:33.300 --> 00:15:36.300]  在這個大段落裡面
[00:15:36.300 --> 00:15:38.300]  第一章一至三節
[00:15:38.300 --> 00:15:41.300]  就是上帝和若拿去說話
[00:15:41.300 --> 00:15:44.300]  然後就是第一章四節到第十六節
[00:15:44.300 --> 00:15:46.300]  就是若拿和外邦人一起
[00:15:46.300 --> 00:15:48.300]  第三節就是
[00:15:48.300 --> 00:15:50.300]  二章一至十節就是
[00:15:50.300 --> 00:15:53.300]  耶和華再見若拿
[00:15:53.300 --> 00:15:55.300]  在漁福當中
[00:15:55.300 --> 00:15:57.300]  然後另外一段第二段
[00:15:57.300 --> 00:15:58.300]  也是差不多的話
[00:15:58.300 --> 00:16:00.300]  三章一至三節就是
[00:16:00.300 --> 00:16:05.300]  耶和華和若拿再呼召他
[00:16:05.300 --> 00:16:07.300]  然後第三章四節到十節
[00:16:07.300 --> 00:16:09.300]  就是若拿再和外邦人一起
[00:16:09.300 --> 00:16:11.300]  而這個今天所讀的經文
[00:16:11.300 --> 00:16:13.300]  四章一至十一節
[00:16:13.300 --> 00:16:17.300]  就是耶和華再和若拿說話
[00:16:17.300 --> 00:16:20.300]  在這個好像很平衡的鏡面裡面
[00:16:20.300 --> 00:16:22.300]  你卻看到一些很奇怪的
[00:16:22.300 --> 00:16:24.300]  就是這個若拿在整個故事裡面
[00:16:24.300 --> 00:16:29.300]  都是很明白耶和華的心想做些什麼
[00:16:29.300 --> 00:16:30.300]  他不明白
[00:16:30.300 --> 00:16:32.300]  而且可能我們剛才之前所說
[00:16:32.300 --> 00:16:33.300]  我記得第一集
[00:16:33.300 --> 00:16:37.300]  我們說他是小粉紅的先知
[00:16:37.300 --> 00:16:40.300]  我想耶和華上帝在挑戰他
[00:16:40.300 --> 00:16:45.300]  我是愛以色列人的仇敵
[00:16:45.300 --> 00:16:47.300]  尼里美成的人
[00:16:47.300 --> 00:16:48.300]  不可以嗎?
[00:16:48.300 --> 00:16:50.300]  我想這個是對當時
[00:16:50.300 --> 00:16:51.300]  如果是猶太人的讀者
[00:16:51.300 --> 00:16:54.300]  可能整個呆了
[00:16:54.300 --> 00:16:56.300]  不知道大家怎麼看呢?
[00:16:56.300 --> 00:16:59.300]  因為我剛才說點出一些東西
[00:16:59.300 --> 00:17:02.300]  我們說摩西這個神聖人物
[00:17:02.300 --> 00:17:05.300]  和喬納也是一個神聖人物
[00:17:05.300 --> 00:17:06.300]  是有一個平衡的
[00:17:06.300 --> 00:17:09.300]  我想他會看摩西那段
[00:17:09.300 --> 00:17:12.300]  就是以色列人犯罪
[00:17:12.300 --> 00:17:15.300]  但是耶和華就憐憫他們
[00:17:15.300 --> 00:17:17.300]  這個喬納就覺得
[00:17:17.300 --> 00:17:19.300]  這就對了
[00:17:19.300 --> 00:17:21.300]  因為我們是以色列人
[00:17:21.300 --> 00:17:23.300]  我們是選擇人
[00:17:23.300 --> 00:17:27.300]  當然我們是值得這個憐憫
[00:17:27.300 --> 00:17:29.300]  但是他們就會說
[00:17:29.300 --> 00:17:31.300]  那當然不會
[00:17:31.300 --> 00:17:35.300]  他們不值得
[00:17:35.300 --> 00:17:39.300]  他們覺得憐憫永遠都是我們要
[00:17:39.300 --> 00:17:41.300]  應付我們
[00:17:41.300 --> 00:17:43.300]  但不會應付我們的鄰居
[00:17:43.300 --> 00:17:45.300]  或者我們的敵人
[00:17:45.300 --> 00:17:49.300]  這個也是值得我們反省的一點
[00:17:49.300 --> 00:17:53.300]  我覺得這個約拿書
[00:17:53.300 --> 00:17:55.300]  是一個很大的諷刺
[00:17:55.300 --> 00:17:58.300]  其實這段經文我看的時候
[00:17:58.300 --> 00:18:00.300]  就給我們一些應用
[00:18:00.300 --> 00:18:01.300]  我們轉進去
[00:18:01.300 --> 00:18:03.300]  有一樣東西我看到
[00:18:03.300 --> 00:18:06.300]  約拿是我們今天的信徒
[00:18:06.300 --> 00:18:08.300]  尤其是教會領袖或牧師
[00:18:08.300 --> 00:18:09.300]  一定要留意的
[00:18:09.300 --> 00:18:13.300]  因為約拿的確在信仰上
[00:18:13.300 --> 00:18:14.300]  在神學上
[00:18:14.300 --> 00:18:16.300]  我想沒有人可以質疑他
[00:18:16.300 --> 00:18:20.300]  但是我們對他最上帝的心
[00:18:20.300 --> 00:18:22.300]  和對他的信仰行動
[00:18:22.300 --> 00:18:24.300]  我們有很多疑惑
[00:18:24.300 --> 00:18:27.300]  在研究一個信仰成長當中
[00:18:27.300 --> 00:18:30.300]  有三個orthodox是要很清楚的
[00:18:30.300 --> 00:18:34.300]  一個orthodox是正規的信仰
[00:18:34.300 --> 00:18:42.300]  一個orthopathy是正規的對神的心態和信服
[00:18:42.300 --> 00:18:45.300]  第三個orthopractice就是正規的行為
[00:18:45.300 --> 00:18:47.300]  跟著你的信的緣故
[00:18:47.300 --> 00:18:49.300]  約拿的orthodox是可以的
[00:18:49.300 --> 00:18:51.300]  但如果兩個都出問題
[00:18:51.300 --> 00:18:55.300]  我想這個在我們作為基督徒
[00:18:55.300 --> 00:18:57.300]  我們真的要留心
[00:18:57.300 --> 00:18:59.300]  會不會有時候我們信得久
[00:18:59.300 --> 00:19:02.300]  背聖經很容易的
[00:19:02.300 --> 00:19:03.300]  我們背了很多
[00:19:03.300 --> 00:19:04.300]  《流浪上口》
[00:19:04.300 --> 00:19:06.300]  《流浪上口》神學書
[00:19:06.300 --> 00:19:07.300]  如果你多讀幾本
[00:19:07.300 --> 00:19:08.300]  又可以說說卡巴
[00:19:08.300 --> 00:19:09.300]  又可以說說鮑納夫
[00:19:09.300 --> 00:19:13.300]  又可以喜歡說John Stork
[00:19:13.300 --> 00:19:15.300]  J.I.Pekka都可以
[00:19:15.300 --> 00:19:19.300]  但是不等於我們的生命
[00:19:19.300 --> 00:19:20.300]  和對神的情感
[00:19:20.300 --> 00:19:21.300]  就好像有以上
[00:19:21.300 --> 00:19:25.300]  剛才所說的神學大師那種情操
[00:19:25.300 --> 00:19:28.300]  這個是我們值得留意的
[00:19:28.300 --> 00:19:31.300]  或者讀完神學院
[00:19:31.300 --> 00:19:34.300]  做了教務那些
[00:19:34.300 --> 00:19:37.300]  他都會在這些上面出問題
[00:19:37.300 --> 00:19:39.300]  剛才你說的那三樣東西
[00:19:39.300 --> 00:19:49.300]  其實都會連繫到上帝對他創造的情
[00:19:49.300 --> 00:19:52.300]  例如在約拿書裏面
[00:19:52.300 --> 00:19:57.300]  他不只是救了利尼尼城裏面的人
[00:19:57.300 --> 00:20:01.300]  那些豬狗羊貓全部都救了
[00:20:01.300 --> 00:20:05.300]  其實要反映
[00:20:05.300 --> 00:20:07.300]  我們今天做人
[00:20:07.300 --> 00:20:09.300]  上帝放了我們在這裏
[00:20:09.300 --> 00:20:13.300]  是不是只是為了我們的快樂
