
[00:00:00.000 --> 00:00:02.000]  祝父親節快樂
[00:02:50.000 --> 00:02:52.000]  阿布拉罕 以撒瓦國
[00:02:52.000 --> 00:02:54.000]  第三代的族長
[00:02:54.000 --> 00:02:58.000]  在聖經裡面有記載很多他的故事
[00:02:58.000 --> 00:02:59.000]  或者這麼說
[00:02:59.000 --> 00:03:00.000]  聖經裡面對他的刻畫
[00:03:00.000 --> 00:03:02.000]  是非常細緻的
[00:03:02.000 --> 00:03:06.000]  除了可能大衛 彼得 新約等等不同的人物
[00:03:06.000 --> 00:03:08.000]  瓦國是特別多的
[00:03:08.000 --> 00:03:14.000]  當然因為瓦國就是以色列國的先祖
[00:03:14.000 --> 00:03:16.000]  如果你說阿布拉罕是的話
[00:03:16.000 --> 00:03:17.000]  瓦國更加是
[00:03:17.000 --> 00:03:19.000]  因為瓦國所生出來的
[00:03:19.000 --> 00:03:21.000]  十二眾子
[00:03:21.000 --> 00:03:23.000]  然後成為以色列國
[00:03:23.000 --> 00:03:25.000]  以色列的民族
[00:03:25.000 --> 00:03:27.000]  他的名字由瓦國變成以色列
[00:03:27.000 --> 00:03:29.000]  所以為什麼這麼重要
[00:03:29.000 --> 00:03:31.000]  如果你看看聖經裡面
[00:03:31.000 --> 00:03:33.000]  如何去刻畫瓦國這個人
[00:03:33.000 --> 00:03:35.000]  你就大概get到
[00:03:35.000 --> 00:03:37.000]  從頭到尾都說
[00:03:37.000 --> 00:03:39.000]  瓦國是一個怎樣的人
[00:03:39.000 --> 00:03:41.000]  而且上帝在他的生命裡面
[00:03:41.000 --> 00:03:43.000]  做了些什麼
[00:03:43.000 --> 00:03:44.000]  25章 尤節
[00:03:44.000 --> 00:03:46.000]  這裡剛剛開始出世的時候
[00:03:46.000 --> 00:03:50.000]  聖經裡面有一些典型的場面
[00:03:50.000 --> 00:03:52.000]  典型的刻畫
[00:03:52.000 --> 00:03:54.000]  是叫type scene
[00:03:54.000 --> 00:03:56.000]  說到一個人出世
[00:03:56.000 --> 00:03:58.000]  或者這麼說 形容一個人出世的時候
[00:03:58.000 --> 00:04:00.000]  就是形容這個人的character
[00:04:00.000 --> 00:04:02.000]  到底是怎樣的 他的本性是怎樣
[00:04:02.000 --> 00:04:04.000]  這裡說到雙胞胎
[00:04:04.000 --> 00:04:06.000]  他的哥哥 以素
[00:04:06.000 --> 00:04:08.000]  和瓦國出世的時候
[00:04:08.000 --> 00:04:10.000]  隨後以素的弟弟也出世了
[00:04:10.000 --> 00:04:12.000]  因為雙胞胎
[00:04:12.000 --> 00:04:14.000]  但是他的手抓住了他哥哥
[00:04:14.000 --> 00:04:16.000]  的腳跟
[00:04:16.000 --> 00:04:18.000]  因此就為他起名叫做瓦國
[00:04:18.000 --> 00:04:20.000]  你見到希伯來文
[00:04:20.000 --> 00:04:22.000]  經常都會玩一些字
[00:04:22.000 --> 00:04:26.000]  Jacob就是瓦國
[00:04:26.000 --> 00:04:30.000]  腳跟就是阿Keth
[00:04:30.000 --> 00:04:34.000]  所以那個字有些諧音
[00:04:34.000 --> 00:04:36.000]  就說這個瓦國
[00:04:36.000 --> 00:04:38.000]  是一個很喜歡搶東西的人
[00:04:38.000 --> 00:04:40.000]  或者一件事
[00:04:40.000 --> 00:04:42.000]  他自己控制了
[00:04:42.000 --> 00:04:44.000]  你記得瓦國的故事
[00:04:44.000 --> 00:04:46.000]  我們曾經提過
[00:04:46.000 --> 00:04:48.000]  第一次
[00:04:48.000 --> 00:04:50.000]  他在他哥哥以素最軟弱的時候
[00:04:50.000 --> 00:04:52.000]  用一碗紅豆湯
[00:04:52.000 --> 00:04:54.000]  來搶到什麼
[00:04:54.000 --> 00:04:56.000]  丁權
[00:04:56.000 --> 00:04:58.000]  那個長子的名分
[00:04:58.000 --> 00:05:00.000]  就是有double portion的名分
[00:05:00.000 --> 00:05:02.000]  然後第二次
[00:05:02.000 --> 00:05:04.000]  就是他
[00:05:04.000 --> 00:05:06.000]  假扮以素
[00:05:06.000 --> 00:05:08.000]  然後去到
[00:05:08.000 --> 00:05:10.000]  加夫
[00:05:10.000 --> 00:05:12.000]  就拿到那個
[00:05:12.000 --> 00:05:14.000]  的blessing
[00:05:14.000 --> 00:05:16.000]  拿了所謂的patriarchal blessing
[00:05:16.000 --> 00:05:18.000]  就是在富家裏面
[00:05:18.000 --> 00:05:20.000]  他有的祝福
[00:05:20.000 --> 00:05:22.000]  他有的權柄
[00:05:22.000 --> 00:05:24.000]  兩次都是不擇手段
[00:05:24.000 --> 00:05:26.000]  這個其實
[00:05:26.000 --> 00:05:28.000]  可以這樣說是生意人
[00:05:28.000 --> 00:05:30.000]  為你仕途
[00:05:30.000 --> 00:05:32.000]  這個就是瓦國
[00:05:32.000 --> 00:05:34.000]  但想不到因為他
[00:05:34.000 --> 00:05:36.000]  搶了以素的
[00:05:36.000 --> 00:05:38.000]  最後的blessing之後
[00:05:38.000 --> 00:05:40.000]  以素就起殺機
[00:05:40.000 --> 00:05:42.000]  要去殺一個瓦國
[00:05:42.000 --> 00:05:44.000]  殺他的親兄弟
[00:05:44.000 --> 00:05:46.000]  於是他就要逃難
[00:05:46.000 --> 00:05:48.000]  瓦國就逃亡
[00:05:48.000 --> 00:05:50.000]  離開了自己的本家
[00:05:50.000 --> 00:05:52.000]  就去投靠他的舅父
[00:05:52.000 --> 00:05:54.000]  叫做拉班
[00:05:54.000 --> 00:05:56.000]  去到另外一個地方
[00:05:56.000 --> 00:05:58.000]  去到
[00:05:58.000 --> 00:06:00.000]  另外一個異地
[00:06:00.000 --> 00:06:02.000]  在那裏他就
[00:06:02.000 --> 00:06:04.000]  見到一個女孩
[00:06:04.000 --> 00:06:06.000]  叫做拉傑
[00:06:06.000 --> 00:06:08.000]  在那裏就
[00:06:08.000 --> 00:06:10.000]  愛上了拉傑
[00:06:10.000 --> 00:06:12.000]  29章20節
[00:06:12.000 --> 00:06:14.000]  就因為愛上了
[00:06:14.000 --> 00:06:16.000]  拉傑的緣故
[00:06:16.000 --> 00:06:18.000]  他就幫拉班
[00:06:18.000 --> 00:06:20.000]  服侍了他,做了苦工7年
[00:06:20.000 --> 00:06:22.000]  如同幾日
[00:06:22.000 --> 00:06:24.000]  聖經這樣說,就是因為愛他那麼深
[00:06:24.000 --> 00:06:26.000]  誰知你記得那個故事
[00:06:26.000 --> 00:06:28.000]  洞房花燭夜之後
[00:06:28.000 --> 00:06:30.000]  就發生什麼事
[00:06:30.000 --> 00:06:32.000]  原來那個不是拉傑
[00:06:32.000 --> 00:06:34.000]  原來拉傑的姐姐
[00:06:34.000 --> 00:06:36.000]  就是尼雅
[00:06:36.000 --> 00:06:38.000]  我們很多時候
[00:06:38.000 --> 00:06:40.000]  看瓦國的故事
[00:06:40.000 --> 00:06:42.000]  就當他是一個愛情故事
[00:06:42.000 --> 00:06:44.000]  說他深愛拉傑
[00:06:44.000 --> 00:06:46.000]  然後服侍拉班
[00:06:46.000 --> 00:06:48.000]  答應他服侍7年也好
[00:06:48.000 --> 00:06:50.000]  他都當幾日
[00:06:50.000 --> 00:06:52.000]  如果你不當一個愛情故事看的話
[00:06:52.000 --> 00:06:56.000]  其實是當一個報應來看
[00:06:56.000 --> 00:06:58.000]  或者可以這樣去讀
[00:06:58.000 --> 00:07:00.000]  以往他是不擇手段
[00:07:00.000 --> 00:07:02.000]  樣樣東西都好像
[00:07:02.000 --> 00:07:04.000]  自己掌控了
[00:07:04.000 --> 00:07:06.000]  掌控自己的名份又可以騙到
[00:07:06.000 --> 00:07:08.000]  祝福又可以騙到
[00:07:08.000 --> 00:07:10.000]  用自己不同的方法不同的手段
[00:07:10.000 --> 00:07:12.000]  可以拿到自己最想要的東西
[00:07:12.000 --> 00:07:14.000]  誰知去到拉班的時候
[00:07:14.000 --> 00:07:16.000]  強中自有強中手
[00:07:16.000 --> 00:07:20.000]  他被人找了笨
[00:07:20.000 --> 00:07:24.000]  結果就先取尼雅
[00:07:24.000 --> 00:07:26.000]  然後就被拉班找了他笨
[00:07:26.000 --> 00:07:28.000]  就要再服侍多他7年
[00:07:28.000 --> 00:07:32.000]  才可以得到拉傑
[00:07:32.000 --> 00:07:34.000]  他心裏面最愛的女人
[00:07:34.000 --> 00:07:36.000]  強中自有強中手
[00:07:36.000 --> 00:07:38.000]  以為自己人定勝天
[00:07:38.000 --> 00:07:42.000]  誰知他的舅父
[00:07:42.000 --> 00:07:44.000]  比他更厲害
[00:07:44.000 --> 00:07:46.000]  比他更高昌
[00:07:46.000 --> 00:07:50.000]  這個是上帝對他的管教
[00:07:50.000 --> 00:07:54.000]  上帝對他的訴讀
[00:07:54.000 --> 00:07:58.000]  然後我們在29至30章
[00:07:58.000 --> 00:08:00.000]  就見到眾子的誕生
[00:08:00.000 --> 00:08:02.000]  11個的兒子
[00:08:02.000 --> 00:08:04.000]  十二支派裏面11個
[00:08:04.000 --> 00:08:08.000]  就是在這兩章三章裏面交代
[00:08:08.000 --> 00:08:10.000]  11個兒子出世
[00:08:10.000 --> 00:08:12.000]  就是將來十二支派的先祖
[00:08:12.000 --> 00:08:16.000]  你看這些故事的時候
[00:08:16.000 --> 00:08:18.000]  我們很多時候會留意
[00:08:18.000 --> 00:08:20.000]  爭風吃醋不同的老婆
[00:08:20.000 --> 00:08:22.000]  不同的侍女
[00:08:22.000 --> 00:08:24.000]  誰去生誰
[00:08:24.000 --> 00:08:26.000]  但有一句說話很重要
[00:08:26.000 --> 00:08:28.000]  在這段的記載裏
[00:08:28.000 --> 00:08:30.000]  就是甚麼說話
[00:08:30.000 --> 00:08:35.000]  就是耶和華洗他的妻子生
[00:08:35.000 --> 00:08:37.000]  哪一個賜給他兒子
[00:08:37.000 --> 00:08:39.000]  或者哪一個賜給雅各
[00:08:39.000 --> 00:08:41.000]  能夠在異地裏面
[00:08:41.000 --> 00:08:45.000]  他的產業都能夠這麼豐厚
[00:08:45.000 --> 00:08:47.000]  是上帝
[00:08:47.000 --> 00:08:49.000]  沒有其他原因
[00:08:49.000 --> 00:08:51.000]  不是因為他厲害
[00:08:51.000 --> 00:08:54.000]  不是因為他自己手段高強
[00:08:54.000 --> 00:09:02.000]  而是上帝去以恩典去賜給他
[00:09:02.000 --> 00:09:04.000]  在這裏大概中
[00:09:04.000 --> 00:09:06.000]  他的故事中段的時候
[00:09:06.000 --> 00:09:09.000]  你就見到上帝想在他身上做些甚麼
[00:09:09.000 --> 00:09:13.000]  或者在以色列的國父身上
[00:09:13.000 --> 00:09:15.000]  想做些甚麼
[00:09:15.000 --> 00:09:16.000]  在這個父親身上
[00:09:16.000 --> 00:09:18.000]  就是告訴他
[00:09:18.000 --> 00:09:20.000]  你之所以能夠成家
[00:09:20.000 --> 00:09:24.000]  不是因為你手段高強
[00:09:24.000 --> 00:09:26.000]  或者你有強勢
[00:09:26.000 --> 00:09:31.000]  而是耶和華去賜福給你
[00:09:31.000 --> 00:09:35.000]  在當中做父親的
[00:09:35.000 --> 00:09:38.000]  你有沒有想過你第一次
[00:09:38.000 --> 00:09:40.000]  和你兒女的第一次
[00:09:40.000 --> 00:09:43.000]  有很多第一次
[00:09:43.000 --> 00:09:47.000]  第一次產房接生的時候
[00:09:47.000 --> 00:09:51.000]  抱起你的兒女
[00:09:51.000 --> 00:09:53.000]  第一次和他玩騙
[00:09:53.000 --> 00:09:56.000]  教他走路
[00:09:56.000 --> 00:09:58.000]  教他踩單車
[00:09:58.000 --> 00:10:01.000]  或者甚至我們比較年長的
[00:10:01.000 --> 00:10:04.000]  見到他成家立室
[00:10:04.000 --> 00:10:07.000]  有沒有想過這些第一次
[00:10:07.000 --> 00:10:10.000]  是一回甚麼事
[00:10:10.000 --> 00:10:12.000]  雅各這個父親的故事
[00:10:12.000 --> 00:10:14.000]  就是說不是己令
[00:10:14.000 --> 00:10:16.000]  是上帝的恩典
[00:10:16.000 --> 00:10:20.000]  完全是上帝的恩典
[00:10:20.000 --> 00:10:22.000]  你才能夠成家
[00:10:22.000 --> 00:10:25.000]  我才能夠成家
[00:10:25.000 --> 00:10:30.000]  有一個想破碎雅各
[00:10:30.000 --> 00:10:34.000]  破碎以色列祖父的一個經歷
[00:10:34.000 --> 00:10:35.000]  就是不是靠他己令
[00:10:35.000 --> 00:10:38.000]  能夠成家成國
[00:10:38.000 --> 00:10:42.000]  他謙卑下來
[00:10:42.000 --> 00:10:44.000]  不是靠你成功
[00:10:44.000 --> 00:10:48.000]  是因為上帝的恩典才能夠成功
[00:10:48.000 --> 00:10:49.000]  講起謙卑
[00:10:49.000 --> 00:10:50.000]  我們做父親的
[00:10:50.000 --> 00:10:51.000]  我們很多時候都會有些
[00:10:51.000 --> 00:10:54.000]  令我們自己謙卑的經歷
[00:10:54.000 --> 00:10:56.000]  我講一個
[00:10:56.000 --> 00:10:57.000]  大家認識我這麼久
[00:10:57.000 --> 00:11:02.000]  都知道我對自己要求很高
[00:11:02.000 --> 00:11:06.000]  這件事是好還是不好
[00:11:06.000 --> 00:11:08.000]  是好事是嗎
[00:11:08.000 --> 00:11:09.000]  不好事是甚麼
[00:11:09.000 --> 00:11:12.000]  Percy你覺得
[00:11:12.000 --> 00:11:15.000]  有難有不難
[00:11:15.000 --> 00:11:16.000]  那些跟我一起生活的
[00:11:16.000 --> 00:11:18.000]  就很辛苦
[00:11:18.000 --> 00:11:21.000]  我覺得真的
[00:11:21.000 --> 00:11:24.000]  可能其他家外的人
[00:11:24.000 --> 00:11:26.000]  他跟我接觸的時候
[00:11:26.000 --> 00:11:30.000]  覺得他都很容易相處
[00:11:30.000 --> 00:11:32.000]  但家裡就未必
[00:11:32.000 --> 00:11:34.000]  一定每次都是這樣
[00:11:34.000 --> 00:11:36.000]  我記得五六歲的時候
[00:11:36.000 --> 00:11:40.000]  我兒子學琴
[00:11:40.000 --> 00:11:44.000]  我記得有一次
[00:11:44.000 --> 00:11:48.000]  鋼琴老師來家裡上課之前
[00:11:48.000 --> 00:11:50.000]  他要練琴
[00:11:50.000 --> 00:11:51.000]  那時候五六歲
[00:11:51.000 --> 00:11:53.000]  像鬥陣一樣
[00:11:53.000 --> 00:11:55.000]  他就要練琴
[00:11:55.000 --> 00:11:58.000]  他練來練去都練不到
[00:11:58.000 --> 00:12:00.000]  我說怎麼會練不到
[00:12:00.000 --> 00:12:02.000]  我就坐他旁邊
[00:12:02.000 --> 00:12:05.000]  我說你彈五十次一定練到
[00:12:05.000 --> 00:12:06.000]  沒有可能練不到
[00:12:06.000 --> 00:12:07.000]  這個世界有這些東西
[00:12:07.000 --> 00:12:09.000]  你肯做就行
[00:12:09.000 --> 00:12:11.000]  我這樣說的時候
[00:12:11.000 --> 00:12:13.000]  現在我當然氣定神彈跟你說
[00:12:13.000 --> 00:12:17.000]  但那時候我是失控的
[00:12:17.000 --> 00:12:20.000]  我自己是很大聲罵
[00:12:20.000 --> 00:12:21.000]  罵到一個地步
[00:12:21.000 --> 00:12:23.000]  我自己都有一點害怕
[00:12:23.000 --> 00:12:24.000]  你有沒有試過你發脾氣的時候
[00:12:24.000 --> 00:12:26.000]  你自己都覺得很害怕
[00:12:26.000 --> 00:12:28.000]  你怕你自己
[00:12:28.000 --> 00:12:29.000]  那時候我走開
[00:12:29.000 --> 00:12:31.000]  走開繼續彈
[00:12:31.000 --> 00:12:33.000]  我也懂一點音樂
[00:12:33.000 --> 00:12:35.000]  我聽到他彈錯
[00:12:35.000 --> 00:12:38.000]  然後我就在走廊另外一邊
[00:12:38.000 --> 00:12:41.000]  我就大聲罵他
[00:12:41.000 --> 00:12:44.000]  我說為什麼那個Bb會彈錯
[00:12:44.000 --> 00:12:47.000]  你再彈一次
[00:12:47.000 --> 00:12:48.000]  結果那次之後
[00:12:48.000 --> 00:12:52.000]  我自己靜下來
[00:12:52.000 --> 00:12:57.000]  我發現我自己失控
[00:12:57.000 --> 00:13:02.000]  發現我自己脾氣太臭
[00:13:02.000 --> 00:13:06.000]  我就祈禱
[00:13:06.000 --> 00:13:10.000]  我就跟上帝說
[00:13:10.000 --> 00:13:14.000]  我都要謙卑下來
[00:13:14.000 --> 00:13:16.000]  那也是有一點困難的
[00:13:16.000 --> 00:13:21.000]  因為我要跟兒子道歉
[00:13:21.000 --> 00:13:24.000]  很正式跟他道歉
[00:13:24.000 --> 00:13:27.000]  我求上帝給我恩典可以做
[00:13:27.000 --> 00:13:30.000]  結果晚上我就跟他說
[00:13:30.000 --> 00:13:33.000]  我很對不起
[00:13:33.000 --> 00:13:35.000]  爸爸跟你發脾氣
[00:13:35.000 --> 00:13:38.000]  你可不可以原諒我
[00:13:38.000 --> 00:13:40.000]  我不知道你有沒有試過這樣做
[00:13:40.000 --> 00:13:43.000]  跟一個五六歲的小孩
[00:13:43.000 --> 00:13:44.000]  去跟他說
[00:13:44.000 --> 00:13:45.000]  解釋得清清楚楚
[00:13:45.000 --> 00:13:47.000]  我剛才做了什麼
[00:13:47.000 --> 00:13:48.000]  是得罪他
[00:13:48.000 --> 00:13:49.000]  是不應該這樣
[00:13:49.000 --> 00:13:51.000]  你可不可以原諒我
[00:13:51.000 --> 00:13:53.000]  去禱告去認罪
[00:13:53.000 --> 00:13:55.000]  要很大勇氣
[00:13:55.000 --> 00:13:57.000]  那次之後
[00:13:57.000 --> 00:13:59.000]  我就對他有一點轉變
[00:13:59.000 --> 00:14:01.000]  我就覺得
[00:14:01.000 --> 00:14:04.000]  我正在想的就是
[00:14:04.000 --> 00:14:09.000]  到底我是想他做我心裡面的事
[00:14:09.000 --> 00:14:13.000]  去達到我的要求
[00:14:13.000 --> 00:14:16.000]  還是應該是我引導他
[00:14:16.000 --> 00:14:21.000]  去達到上帝要在他心裡面做的事
[00:14:21.000 --> 00:14:23.000]  兩件事很不同
[00:14:23.000 --> 00:14:26.000]  我自己都有一個這樣的經歷
[00:14:26.000 --> 00:14:27.000]  道完業之後
[00:14:27.000 --> 00:14:28.000]  一個這樣的操練
[00:14:28.000 --> 00:14:31.000]  到底我作為一個父親
[00:14:31.000 --> 00:14:34.000]  我要摸到他一個地步
[00:14:34.000 --> 00:14:36.000]  是要合我心意
[00:14:36.000 --> 00:14:39.000]  還是我是一個渠道
[00:14:39.000 --> 00:14:43.000]  讓上帝去塑造他
[00:14:43.000 --> 00:14:45.000]  那次經歷之後沒多久
[00:14:45.000 --> 00:14:48.000]  我就跟鋼琴老師說
[00:14:48.000 --> 00:14:51.000]  他們都不學了
[00:14:51.000 --> 00:14:53.000]  鋼琴老師就很失望
[00:14:53.000 --> 00:14:54.000]  他說為什麼不學
[00:14:54.000 --> 00:14:56.000]  其實我跟鋼琴老師解釋
[00:14:56.000 --> 00:15:00.000]  我說我沒錢
[00:15:00.000 --> 00:15:01.000]  沒錢
[00:15:01.000 --> 00:15:02.000]  但其實我覺得
[00:15:02.000 --> 00:15:04.000]  他這樣學下去還是不行
[00:15:04.000 --> 00:15:06.000]  所以你看到他一直都沒有彈鍵盤
[00:15:06.000 --> 00:15:08.000]  可能是這個原因
[00:15:08.000 --> 00:15:10.000]  可能而已
[00:15:10.000 --> 00:15:12.000]  所以他打鼓
[00:15:12.000 --> 00:15:14.000]  就不是我教的
[00:15:14.000 --> 00:15:16.000]  因為我知道如果坐在他旁邊
[00:15:16.000 --> 00:15:17.000]  我教的話
[00:15:17.000 --> 00:15:18.000]  那又是死的
[00:15:18.000 --> 00:15:19.000]  所以我就彈開
[00:15:19.000 --> 00:15:21.000]  好像我女兒有句金句
[00:15:21.000 --> 00:15:23.000]  Chill out
[00:15:23.000 --> 00:15:26.000]  Take a chill pill
[00:15:26.000 --> 00:15:29.000]  冷靜點
[00:15:29.000 --> 00:15:33.000]  為父的經歷
[00:15:33.000 --> 00:15:35.000]  可以是一個謙卑
[00:15:35.000 --> 00:15:36.000]  我們自己
[00:15:36.000 --> 00:15:39.000]  讓我們知道上帝在做什麼
[00:15:39.000 --> 00:15:41.000]  不是靠我們自己
[00:15:41.000 --> 00:15:44.000]  那套故事都是一樣
[00:15:44.000 --> 00:15:46.000]  到第三十一章
[00:15:46.000 --> 00:15:48.000]  三十一章這裡發生什麼事
[00:15:48.000 --> 00:15:51.000]  他就成家了
[00:15:51.000 --> 00:15:52.000]  有很多的財產
[00:15:52.000 --> 00:15:54.000]  然後上帝要他回到迦南地
[00:15:54.000 --> 00:15:56.000]  他就火速的離開了
[00:15:56.000 --> 00:15:59.000]  因為他叔叔對他非常差
[00:15:59.000 --> 00:16:01.000]  三十一章二十二節
[00:16:01.000 --> 00:16:03.000]  到了第三天趕路的時候
[00:16:03.000 --> 00:16:05.000]  有人就告訴拉班
[00:16:05.000 --> 00:16:08.000]  他說亞國原來是偷走離開了
[00:16:08.000 --> 00:16:10.000]  拉班就火速的去追他
[00:16:10.000 --> 00:16:11.000]  追了七天
[00:16:11.000 --> 00:16:13.000]  然後去到基列山的時候
[00:16:13.000 --> 00:16:15.000]  就追上他了
[00:16:15.000 --> 00:16:17.000]  這一次是
[00:16:17.000 --> 00:16:21.000]  另一次亞國遇見撒基的時候
[00:16:21.000 --> 00:16:22.000]  二十四節
[00:16:22.000 --> 00:16:28.000]  夜間上帝就跟他的叔叔說
[00:16:28.000 --> 00:16:30.000]  報夢給他
[00:16:30.000 --> 00:16:31.000]  他說你要小心
[00:16:31.000 --> 00:16:34.000]  不要向亞國說好說歹
[00:16:34.000 --> 00:16:37.000]  原來又是上帝去保守
[00:16:37.000 --> 00:16:40.000]  上帝去帶領著他
[00:16:40.000 --> 00:16:44.000]  以致他又逃離了撒基
[00:16:44.000 --> 00:16:47.000]  然後下一次
[00:16:47.000 --> 00:16:49.000]  就有一個更大的威脅
[00:16:49.000 --> 00:16:51.000]  就是他回到迦南地的時候
[00:16:51.000 --> 00:16:53.000]  最大的威脅就是
[00:16:53.000 --> 00:16:57.000]  面對那個曾經想殺他的爾素
[00:16:57.000 --> 00:16:59.000]  爾素帶著幾百人
[00:16:59.000 --> 00:17:01.000]  就朝他的方向來的時候
[00:17:01.000 --> 00:17:04.000]  三十二章第二七節
[00:17:04.000 --> 00:17:06.000]  亞國就很懼怕
[00:17:06.000 --> 00:17:08.000]  而且受煩
[00:17:08.000 --> 00:17:11.000]  這個第一次直接告訴我們
[00:17:11.000 --> 00:17:14.000]  亞國當時心裡面在想什麼
[00:17:14.000 --> 00:17:17.000]  他就跟他的同伴的人
[00:17:17.000 --> 00:17:18.000]  同行的人
[00:17:18.000 --> 00:17:20.000]  他們的羊群、牛群等等
[00:17:20.000 --> 00:17:23.000]  他就說如果爾素來擊殺我們其中一隊的話
[00:17:23.000 --> 00:17:25.000]  剩下另一隊可以逃脫
[00:17:25.000 --> 00:17:28.000]  他就將他的財產分成兩隊
[00:17:28.000 --> 00:17:31.000]  以免爾素來到就一鋪過
[00:17:31.000 --> 00:17:33.000]  什麼都沒有了
[00:17:33.000 --> 00:17:34.000]  這是一個最大的危機
[00:17:34.000 --> 00:17:36.000]  一個最大的威脅的時候
[00:17:36.000 --> 00:17:39.000]  他就去將他的東西
[00:17:39.000 --> 00:17:41.000]  打理好
[00:17:41.000 --> 00:17:42.000]  用他自己的己力
