
[00:00:00.000 --> 00:00:04.800]  今年2020年見到天災人禍接二連三的發生
[00:02:13.000 --> 00:02:18.000]  有一位潛水員意外發現這艘沉船
[00:02:18.000 --> 00:02:24.000]  經過十年超過二萬多次的潛水考古工作
[00:02:24.000 --> 00:02:29.000]  才把這艘商船的貨品一一打撈上來
[00:02:29.000 --> 00:02:32.000]  船上的貨物是價值連城的
[00:02:32.000 --> 00:02:38.000]  至少有149個嘉南風格的長身陶瓷大缸
[00:02:38.000 --> 00:02:41.000]  這些大缸裏面載滿著各種的食物
[00:02:41.000 --> 00:02:45.000]  有杏仁 無花果 橄欖 葡萄
[00:02:45.000 --> 00:02:49.000]  另外在船上亦找到上等的木材
[00:02:49.000 --> 00:02:51.000]  是埃及而來的
[00:02:51.000 --> 00:02:54.000]  找到象牙 荷馬牙十多條
[00:02:54.000 --> 00:03:00.000]  亦有象牙製的化妝用具 首飾 金銀寶石 馬路
[00:03:00.000 --> 00:03:03.000]  在船上亦找到不同的武器
[00:03:03.000 --> 00:03:07.000]  有箭頭 矛頭 匕首 軍用利劍
[00:03:07.000 --> 00:03:12.000]  最特別的是在船上找到未經提煉的銅和石
[00:03:12.000 --> 00:03:17.000]  銅的重量是十噸 石的重量是一噸
[00:03:17.000 --> 00:03:23.000]  銅是來自當時的希臘半島 塞浦路斯 克里特島等等
[00:03:23.000 --> 00:03:30.000]  石 天 主要的來源是來自今天的阿富汗
[00:03:30.000 --> 00:03:35.000]  青銅是當時最堅硬的材料
[00:03:35.000 --> 00:03:37.000]  是怎樣提煉出來的呢
[00:03:37.000 --> 00:03:41.000]  就是將銅和石以九比一的比例化合而成
[00:03:41.000 --> 00:03:49.000]  你可以看到在船上的銅和石足以生產十一噸的青銅
[00:03:49.000 --> 00:03:52.000]  是當時最先進武器的原料
[00:03:52.000 --> 00:04:00.000]  這艘沉船的貨物來自七 八 甚至更多的主要國家地區
[00:04:00.000 --> 00:04:06.000]  表示在青銅時期是一個盛世的時期
[00:04:06.000 --> 00:04:13.000]  由東面開始有以蘭國 巴比倫 亞述 赫人帝國 埃及
[00:04:13.000 --> 00:04:18.000]  塞浦路斯島國 米洛島國 希臘的邁西尼國
[00:04:18.000 --> 00:04:21.000]  是當時的G7和G8
[00:04:21.000 --> 00:04:24.000]  我們從一些文件 泥板等等
[00:04:24.000 --> 00:04:30.000]  也知道當時這些國家彼此通商 彼此有外交的關係
[00:04:30.000 --> 00:04:33.000]  在軍事上也有很多競爭
[00:04:33.000 --> 00:04:36.000]  是一個國際盛世的時候
[00:04:36.000 --> 00:04:40.000]  但很奇怪 在青銅時代中末時期 短短五十年
[00:04:40.000 --> 00:04:45.000]  我們估算大概是一二二五至一一七五年之間
[00:04:45.000 --> 00:04:50.000]  這些國家文明好像骨牌一樣突然逐個瓦解
[00:04:50.000 --> 00:04:57.000]  到底有什麼勢力使這些歷史悠久 強大的文明政權好像一夜之間覆亡
[00:04:57.000 --> 00:05:05.000]  會不會是地震 旱災 戰爭 經濟崩潰 科技轉型
[00:05:05.000 --> 00:05:09.000]  政變 人口遷徙 還是疫症大流行
[00:05:22.000 --> 00:05:27.000]  這裡是土耳其的赫人帝國Hittite Empire的京城Hetusa
[00:05:27.000 --> 00:05:33.000]  赫圖沙本身是一個堅固防守的大古城
[00:05:33.000 --> 00:05:38.000]  歷史非常悠久 但突然到了公元前1200年
[00:05:38.000 --> 00:05:42.000]  就被入侵 被大火所燒毀
[00:05:42.000 --> 00:05:44.000]  不單止赫圖沙是這樣
[00:05:44.000 --> 00:05:49.000]  其他在土耳其 敘利亞 以色列 巴哈斯坦等地的大城邦
[00:05:49.000 --> 00:05:55.000]  海港 貿易中心都遭受同樣好像一夜之間的崩潰
[00:05:55.000 --> 00:06:02.000]  在埃及帝國有不同的紀錄提到有一浪又接一浪的入侵外敵
[00:06:02.000 --> 00:06:06.000]  這些外敵叫做Sea Peoples 海人
[00:06:06.000 --> 00:06:10.000]  有很多是藉著陸路入侵中東不同城市
[00:06:10.000 --> 00:06:16.000]  也有很多是藉著海路入侵海港和埃及帝國
[00:06:16.000 --> 00:06:20.000]  他們是由不同的種族所造成的
[00:06:20.000 --> 00:06:25.000]  埃及提到這些名字的時候 有很多我們今天仍然很陌生
[00:06:25.000 --> 00:06:29.000]  我們不是太清楚這些族群的來頭
[00:06:29.000 --> 00:06:32.000]  不過其中一個叫做Pelaset
[00:06:32.000 --> 00:06:35.000]  這個所有歷史學家都認定
[00:06:35.000 --> 00:06:38.000]  就是聖經提到的菲利士人Philistines
[00:06:38.000 --> 00:06:42.000]  埃及的法老蘭瑟三世Wemsis III
[00:06:42.000 --> 00:06:48.000]  曾經和這些海人Sea Peoples在尼羅河的三角洲大戰過好幾場
[00:06:48.000 --> 00:06:50.000]  他將他們擊退
[00:06:50.000 --> 00:06:56.000]  然後這些菲利士人入主了迦南地的南面
[00:06:56.000 --> 00:07:02.000]  大家熟悉聖經的話就知道他們以後成為古以色列人的心腹大患
[00:07:02.000 --> 00:07:07.000]  曾經我們以為這些神秘的海人Sea Peoples
[00:07:07.000 --> 00:07:13.000]  就是使青銅文明突然崩潰的唯一原因
[00:07:13.000 --> 00:07:15.000]  但如果你看看這些壁畫
[00:07:15.000 --> 00:07:22.000]  你會看到這些Sea Peoples是帶著小朋友和女人
[00:07:22.000 --> 00:07:28.000]  似乎他們都是被迫逃避一些的豪傑和天災人禍
[00:07:28.000 --> 00:07:31.000]  被迫遷徙到不同的地方
[00:07:31.000 --> 00:07:35.000]  在同一個時期 在赫人帝國末期
[00:07:35.000 --> 00:07:38.000]  有一個赫人的皇帝叫做穆西尼斯二世
[00:07:38.000 --> 00:07:42.000]  穆西尼斯二世留下了一個這樣的祈禱
[00:07:42.000 --> 00:07:46.000]  他當時向赫人的神靈來祈求
[00:07:46.000 --> 00:07:50.000]  他說赫人的雨神 我的主 赫人的忠神
[00:07:50.000 --> 00:07:52.000]  到底你們做了什麼
[00:07:52.000 --> 00:07:56.000]  在赫人之地你們釋放了瘟疫
[00:07:56.000 --> 00:07:59.000]  在我父 我兄弟和我的當前
[00:07:59.000 --> 00:08:01.000]  我不斷看到有死亡
[00:08:01.000 --> 00:08:05.000]  在我父 我兄弟和我的當前
[00:08:05.000 --> 00:08:07.000]  我已經有20年之久
[00:08:07.000 --> 00:08:13.000]  根據這些文件 歷史資料 線索等等
[00:08:13.000 --> 00:08:18.000]  現在我們認為青銅文明突然崩潰
[00:08:18.000 --> 00:08:22.000]  原來是一場完美的風暴 是一場perfect storm
[00:08:22.000 --> 00:08:25.000]  有氣候的變化 climate change
[00:08:25.000 --> 00:08:28.000]  在希臘半島有一連串的地震
[00:08:28.000 --> 00:08:33.000]  國與國之間有爭戰 經濟崩潰 科技轉型
[00:08:33.000 --> 00:08:39.000]  也有疫病大流行 人口遷徙 甚至政變
[00:08:39.000 --> 00:08:44.000]  以至當時的超級大國 包括埃及帝國
[00:08:44.000 --> 00:08:46.000]  也一落千丈
[00:08:46.000 --> 00:08:48.000]  你看看當時的情況
[00:08:48.000 --> 00:08:52.000]  你問一問 到底和今天有多少相似的地方
[00:08:52.000 --> 00:08:55.000]  所以歷史學家稱這一段時候
[00:08:55.000 --> 00:09:00.000]  為地中海的末日浩劫 Mediterranean apocalypse
[00:09:00.000 --> 00:09:15.000]  剛才我們用了一個大歷史的圖畫
[00:09:15.000 --> 00:09:17.000]  我們看了之後 再看十災
[00:09:17.000 --> 00:09:20.000]  似乎意義會有一點不同
[00:09:20.000 --> 00:09:24.000]  似乎十災不只是上帝審判埃及
[00:09:24.000 --> 00:09:30.000]  也表明神在人類的大歷史舞台背後工作
[00:09:30.000 --> 00:09:32.000]  十災只不過是一個縮影
[00:09:32.000 --> 00:09:36.000]  上帝要廢亡立王 要改朝換代
[00:09:36.000 --> 00:09:41.000]  他要告訴埃及帝國 要告訴整個世界的人類
[00:09:41.000 --> 00:09:44.000]  到底哪一個才是歷史的主宰
[00:09:44.000 --> 00:09:50.000]  如果你細心看 聖經裡記載十災
[00:09:50.000 --> 00:09:53.000]  是用不同的字句 很多時候是重複的
[00:09:53.000 --> 00:09:57.000]  在結構裡表達這個時候
[00:09:57.000 --> 00:10:02.000]  在十災的結構裡 你可以將十個災禍分成三組
[00:10:02.000 --> 00:10:05.000]  即是三三三一這樣分組
[00:10:05.000 --> 00:10:09.000]  每三個災禍成為一個組合
[00:10:09.000 --> 00:10:15.000]  每一組的頭一災 都有同樣的字句開始
[00:10:15.000 --> 00:10:19.000]  首先我們看第一組 即是第一災水變血
[00:10:19.000 --> 00:10:23.000]  在七災第十四節 明天早晨
[00:10:23.000 --> 00:10:26.000]  法老出來水邊的時候
[00:10:26.000 --> 00:10:30.000]  你摩西要在河邊迎接他
[00:10:30.000 --> 00:10:35.000]  到第二組 即是第四災 八災二十節
[00:10:35.000 --> 00:10:37.000]  耶和華對摩西說
[00:10:37.000 --> 00:10:41.000]  你清早起來 法老來到水邊
[00:10:41.000 --> 00:10:43.000]  你就站在他面前
[00:10:43.000 --> 00:10:47.000]  到第三組 開頭是第七災
[00:10:47.000 --> 00:10:49.000]  九災十三節
[00:10:49.000 --> 00:10:50.000]  耶和華對摩西說
[00:10:50.000 --> 00:10:55.000]  你清早起來 站在法老的面前
[00:10:55.000 --> 00:10:58.000]  然後我們看每一組的第二災
[00:10:58.000 --> 00:11:03.000]  先看第一組 即是第二災八災第一節
[00:11:03.000 --> 00:11:06.000]  你進去見法老對他說
[00:11:06.000 --> 00:11:10.000]  到第二組 即是第五災
[00:11:10.000 --> 00:11:14.000]  同樣的字句 你進去見法老對他說
[00:11:14.000 --> 00:11:18.000]  到第三組 第八災
[00:11:18.000 --> 00:11:22.000]  同樣的字句 你進去見法老對他說
[00:11:22.000 --> 00:11:25.000]  然後每一組最後的災禍
[00:11:25.000 --> 00:11:27.000]  即是第三第六第九
[00:11:27.000 --> 00:11:31.000]  都沒有事先預告警告法老
[00:11:31.000 --> 00:11:33.000]  結構越來越清楚
[00:11:33.000 --> 00:11:36.000]  再看第一組 頭兩災
[00:11:36.000 --> 00:11:38.000]  有埃及的法術師
[00:11:38.000 --> 00:11:43.000]  他們都做到摩西和亞倫所行
[00:11:43.000 --> 00:11:47.000]  到第二組 頭兩個都說到
[00:11:47.000 --> 00:11:51.000]  埃及和以色列人有分別有分開
[00:11:51.000 --> 00:11:53.000]  營災和蓄逆之災
[00:11:53.000 --> 00:11:57.000]  沒有落在以色列人身上
[00:11:57.000 --> 00:12:01.000]  到第三組 頭兩災 即是第七第八災
[00:12:01.000 --> 00:12:06.000]  兩個災禍都強調在埃及是前所未有
[00:12:06.000 --> 00:12:08.000]  九章第十八二十四節
[00:12:08.000 --> 00:12:13.000]  類似都說到 埃及開國以來沒有這樣
[00:12:13.000 --> 00:12:18.000]  整體來看 作者記載十災的時候
[00:12:18.000 --> 00:12:22.000]  他不是單單寫一些事實的報道
[00:12:22.000 --> 00:12:27.000]  而是用故事 用敘記來講神學的信息
[00:12:27.000 --> 00:12:29.000]  十災的故事
[00:12:29.000 --> 00:12:34.000]  就是要表明上帝比埃及的神和法老更大
[00:12:34.000 --> 00:12:39.000]  但每一組的中心都有特定的信息
[00:12:39.000 --> 00:12:41.000]  第一組 頭三災
[00:12:41.000 --> 00:12:46.000]  就是神的能力超越埃及的法術師
[00:12:46.000 --> 00:12:48.000]  超越他們的邪術
[00:12:48.000 --> 00:12:52.000]  到了第三個災禍 失災
[00:12:52.000 --> 00:12:55.000]  埃及的法術師承認
[00:12:55.000 --> 00:13:01.000]  行法術的也用邪術來生出失子來
[00:13:01.000 --> 00:13:04.000]  卻是不能 連他們都承認
[00:13:04.000 --> 00:13:08.000]  這是神的指頭 神的工作
[00:13:08.000 --> 00:13:11.000]  第一組看完 我們看第二組
[00:13:11.000 --> 00:13:13.000]  第二組所強調的
[00:13:13.000 --> 00:13:17.000]  就是上帝的偉大 他的權能
[00:13:17.000 --> 00:13:22.000]  是在於他有能力去區分以色列人和埃及人
[00:13:22.000 --> 00:13:27.000]  上帝是完全控制著大自然的災禍
[00:13:27.000 --> 00:13:29.000]  大自然的勢力
[00:13:29.000 --> 00:13:32.000]  他可以降災在這裏
[00:13:32.000 --> 00:13:36.000]  保護另一個地方 是療癒之象
[00:13:36.000 --> 00:13:39.000]  然後看第三組的災禍
[00:13:39.000 --> 00:13:41.000]  又有一個特定的信息
[00:13:41.000 --> 00:13:44.000]  就是上帝的能力是無與倫比的
[00:13:44.000 --> 00:13:48.000]  是沒有人可以和上帝相比的
[00:13:48.000 --> 00:13:50.000]  到最後第十災
[00:13:50.000 --> 00:13:52.000]  當然是技術最強
[00:13:52.000 --> 00:13:55.000]  和最嚴重 打擊最大
[00:13:55.000 --> 00:13:58.000]  而且是上帝直接出手的
[00:13:58.000 --> 00:14:03.000]  是不經過 不藉著摩西和亞倫所做的
[00:14:03.000 --> 00:14:07.000]  神親自降滅投生的災
[00:14:07.000 --> 00:14:09.000]  去擊打法老
[00:14:09.000 --> 00:14:12.000]  因為當時埃及的法老自稱為神
[00:14:12.000 --> 00:14:16.000]  他是保證埃及帝國繁榮興盛
[00:14:16.000 --> 00:14:19.000]  上帝特別用這個最嚴重的災禍
[00:14:19.000 --> 00:14:22.000]  來打擊法老
[00:14:22.000 --> 00:14:26.000]  所以不是單單記述一些歷史的事件
[00:14:26.000 --> 00:14:29.000]  而是用故事來寫神話
[00:14:29.000 --> 00:14:32.000]  當以色列人想像一下
[00:14:32.000 --> 00:14:35.000]  他們看到整個世界開始瓦解
[00:14:35.000 --> 00:14:38.000]  有很多的豪傑災禍臨到的時候
[00:14:38.000 --> 00:14:42.000]  整個世界崩潰的時候
[00:14:42.000 --> 00:14:44.000]  這個故事告訴他們
[00:14:44.000 --> 00:14:46.000]  上帝依然掌權
[00:14:46.000 --> 00:14:49.000]  在人眼中好像很混亂
[00:14:49.000 --> 00:14:51.000]  但在上帝眼中
[00:14:51.000 --> 00:14:53.000]  祂完全操縱一切
[00:14:53.000 --> 00:14:55.000]  (字幕: 王子)
[00:14:56.000 --> 00:14:58.000]  (字幕: 王子)
[00:14:58.000 --> 00:15:13.000]  但你繼續看十災聖經的記載
[00:15:13.000 --> 00:15:18.000]  十災似乎不是單單來教訓埃及和法老
[00:15:18.000 --> 00:15:21.000]  真正的目的是什麼呢?
[00:15:21.000 --> 00:15:24.000]  在第十災降下之前
[00:15:24.000 --> 00:15:27.000]  耶和華的很長篇的交代
[00:15:27.000 --> 00:15:29.000]  一個猶太人的節日
[00:15:29.000 --> 00:15:31.000]  叫做預月節
[00:15:31.000 --> 00:15:33.000]  十二章第十一節
[00:15:33.000 --> 00:15:36.000]  這是耶和華的預月節
[00:15:36.000 --> 00:15:40.000]  因為那一夜我要巡行埃及地
[00:15:40.000 --> 00:15:43.000]  把埃及地一切投生的
[00:15:43.000 --> 00:15:46.000]  就是敗壞埃及一切的神
[00:15:46.000 --> 00:15:48.000]  我是耶和華
[00:15:48.000 --> 00:15:52.000]  這血要在你們所住的房屋上作記號
[00:15:52.000 --> 00:15:54.000]  我一見這血
[00:15:54.000 --> 00:15:56.000]  就越過pass over
[00:15:56.000 --> 00:15:58.000]  預月的意思
[00:15:58.000 --> 00:16:00.000]  就越過你們
[00:16:00.000 --> 00:16:03.000]  我擊殺埃及地投生的時候
[00:16:03.000 --> 00:16:06.000]  災殃必不臨到你們身上
[00:16:06.000 --> 00:16:08.000]  滅你們
[00:16:08.000 --> 00:16:10.000]  這是預節晚餐的記載
[00:16:10.000 --> 00:16:13.000]  第一次的預節他們殺了一隻羊
[00:16:13.000 --> 00:16:15.000]  大家吃羊羔的時候
[00:16:15.000 --> 00:16:17.000]  他們把羊羔的血
[00:16:17.000 --> 00:16:21.000]  抹在門尾的上面和兩旁
[00:16:21.000 --> 00:16:23.000]  以致滅命的天使
[00:16:23.000 --> 00:16:25.000]  越過以色列民
[00:16:25.000 --> 00:16:27.000]  越過神的子民
[00:16:27.000 --> 00:16:29.000]  大家留意
[00:16:29.000 --> 00:16:32.000]  這裡說的是耶和華的預月節
[00:16:32.000 --> 00:16:35.000]  預月節不只是保我們平安
[00:16:35.000 --> 00:16:37.000]  是與耶和華立約
[00:16:37.000 --> 00:16:40.000]  最重要是吃預節的時候
[00:16:40.000 --> 00:16:42.000]  慶祝這個節期的時候
[00:16:42.000 --> 00:16:45.000]  就是你成為神國的子民
[00:16:45.000 --> 00:16:49.000]  你再看看以色列人過了紅海之後
[00:16:49.000 --> 00:16:53.000]  埃及的軍隊是全軍覆沒
[00:16:53.000 --> 00:16:55.000]  十四章31節是怎樣記載的
[00:16:55.000 --> 00:16:59.000]  以色列人看見耶和華向埃及人所行的大事
[00:16:59.000 --> 00:17:01.000]  就敬畏耶和華
[00:17:01.000 --> 00:17:05.000]  信服他和他的僕人摩西
[00:17:05.000 --> 00:17:09.000]  所以十災預節pass over
[00:17:09.000 --> 00:17:11.000]  過了紅海
[00:17:11.000 --> 00:17:13.000]  不只是我們獨善其身
[00:17:13.000 --> 00:17:15.000]  我們沒事就好了
[00:17:15.000 --> 00:17:17.000]  其實上帝就是說
[00:17:17.000 --> 00:17:20.000]  你要成為我立約的子民
[00:17:20.000 --> 00:17:22.000]  你要忠於我的約
[00:17:22.000 --> 00:17:24.000]  你要信服我
[00:17:24.000 --> 00:17:25.000]  你要敬畏我
[00:17:25.000 --> 00:17:29.000]  你看見這些浩劫、十災、災禍的時候
[00:17:29.000 --> 00:17:31.000]  看見世界好像很混亂
[00:17:31.000 --> 00:17:34.000]  很多災禍臨到
[00:17:34.000 --> 00:17:37.000]  你要知道我仍然掌權
[00:17:37.000 --> 00:17:39.000]  不只是保你平安
[00:17:39.000 --> 00:17:40.000]  而是我救贖你
[00:17:40.000 --> 00:17:42.000]  你能夠成為我的子民
[00:17:42.000 --> 00:17:45.000]  你就在地上見證我
[00:17:45.000 --> 00:17:47.000]  剛才我們說
[00:17:47.000 --> 00:17:50.000]  經文很多時候用一個結構來表達神學
[00:17:50.000 --> 00:17:52.000]  剛才我們看看
[00:17:52.000 --> 00:17:54.000]  是三三三一的結構
[00:17:54.000 --> 00:17:56.000]  或者我們可以這樣想
[00:17:56.000 --> 00:18:00.000]  到底十災真正的教導目的訊息是什麼
[00:18:00.000 --> 00:18:02.000]  我們可以考慮一下
[00:18:02.000 --> 00:18:04.000]  另一個結構是七三的結構
[00:18:04.000 --> 00:18:08.000]  頭七災經常會出現一些字眼
[00:18:08.000 --> 00:18:10.000]  譬如七章第五節
[00:18:10.000 --> 00:18:13.000]  耶和華說我伸手攻擊埃及
[00:18:13.000 --> 00:18:16.000]  將以色列人從他們中間領出來的時候
[00:18:16.000 --> 00:18:19.000]  埃及人就知道我是耶和華
[00:18:19.000 --> 00:18:22.000]  好像十災是教訓埃及人
[00:18:22.000 --> 00:18:26.000]  但過了第七災到第八災
[00:18:26.000 --> 00:18:28.000]  到第八災開始的時候
[00:18:28.000 --> 00:18:31.000]  最後這三災的字眼就很不同
[00:18:31.000 --> 00:18:32.000]  十章第一節
[00:18:32.000 --> 00:18:34.000]  耶和華對摩西說
[00:18:34.000 --> 00:18:35.000]  你進去見法老
[00:18:35.000 --> 00:18:38.000]  我使他和他神僕的心剛硬
[00:18:38.000 --> 00:18:42.000]  為要在他們中間顯我這些神跡
[00:18:42.000 --> 00:18:47.000]  並要叫你將我向埃及人所做的事
[00:18:47.000 --> 00:18:50.000]  和在他們中間所行的神跡
[00:18:50.000 --> 00:18:55.000]  傳於你的兒子和你孫子的耳中
[00:18:55.000 --> 00:18:58.000]  好叫你們知道我是耶和華
[00:18:58.000 --> 00:19:01.000]  轉過來就不同了
[00:19:01.000 --> 00:19:03.000]  不是埃及人知道我是耶和華
[00:19:03.000 --> 00:19:06.000]  而是你們知道我是耶和華
[00:19:06.000 --> 00:19:09.000]  似乎真正的訊息
[00:19:09.000 --> 00:19:11.000]  最終要教導的
[00:19:11.000 --> 00:19:13.000]  就是我們
[00:19:13.000 --> 00:19:15.000]  神的子民
[00:19:15.000 --> 00:19:17.000]  留意一下十災的描述
[00:19:17.000 --> 00:19:19.000]  好像是叫我們想起
[00:19:19.000 --> 00:19:22.000]  希伯來人、以色列人
[00:19:22.000 --> 00:19:24.000]  舊約裏面一些很重要的經文
[00:19:24.000 --> 00:19:26.000]  我們回到第一災
[00:19:26.000 --> 00:19:27.000]  水變血
[00:19:27.000 --> 00:19:29.000]  七章十九節
[00:19:29.000 --> 00:19:31.000]  耶和華曉如摩西說
[00:19:31.000 --> 00:19:33.000]  你對亞倫說
[00:19:33.000 --> 00:19:38.000]  把你的象身在埃及所有的水以上
[00:19:38.000 --> 00:19:42.000]  就是他們的江河池塘上
[00:19:42.000 --> 00:19:44.000]  叫水都變成血
[00:19:44.000 --> 00:19:46.000]  在埃及遍地
[00:19:46.000 --> 00:19:50.000]  無論木器石器都變成血
[00:19:50.000 --> 00:19:52.000]  他說埃及所有的水
[00:19:52.000 --> 00:19:54.000]  Pools of water
[00:19:54.000 --> 00:19:57.000]  這個字是一個很特別的字
[00:19:57.000 --> 00:19:59.000]  之前只出現過一次
[00:19:59.000 --> 00:20:01.000]  就是創世紀第一章
[00:20:01.000 --> 00:20:03.000]  一章第十節
[00:20:03.000 --> 00:20:06.000]  神稱海地為地
[00:20:06.000 --> 00:20:08.000]  稱水的聚處
[00:20:08.000 --> 00:20:10.000]  Pools of water
[00:20:10.000 --> 00:20:12.000]  Gathering of water
[00:20:12.000 --> 00:20:14.000]  為海
[00:20:14.000 --> 00:20:16.000]  上帝捍衛是好的
[00:20:16.000 --> 00:20:20.000]  這個字就叫我們回到創世紀第一章
[00:20:20.000 --> 00:20:23.000]  另外叫水都變為血
[00:20:23.000 --> 00:20:25.000]  Let there be blood
[00:20:25.000 --> 00:20:27.000]  or become blood
[00:20:27.000 --> 00:20:28.000]  Let there be
[00:20:28.000 --> 00:20:31.000]  在十災裏面用了好幾次
[00:20:31.000 --> 00:20:34.000]  又是創世紀第一章經常出現
[00:20:34.000 --> 00:20:36.000]  Let there be
[00:20:36.000 --> 00:20:37.000]  要有光
[00:20:37.000 --> 00:20:39.000]  要有空氣等等
[00:20:39.000 --> 00:20:42.000]  到第二至第四災
[00:20:42.000 --> 00:20:45.000]  即是嘩災和實災和凝災
[00:20:45.000 --> 00:20:47.000]  影響大自然的領域
[00:20:47.000 --> 00:20:50.000]  就是水、地和天
[00:20:50.000 --> 00:20:53.000]  又是叫我們想起創世紀第一章
[00:20:53.000 --> 00:20:56.000]  第五災就是蓄逆之災
[00:20:56.000 --> 00:20:59.000]  影響地上的生存
[00:20:59.000 --> 00:21:03.000]  叫我們想起上帝在創世紀裏面
[00:21:03.000 --> 00:21:06.000]  第一章第六天的創造
[00:21:06.000 --> 00:21:07.000]  第七和第八災
[00:21:07.000 --> 00:21:09.000]  即是薄災和黃災
[00:21:09.000 --> 00:21:12.000]  擊打的是田間蔬菜
[00:21:12.000 --> 00:21:14.000]  這句說話又叫我們想起
[00:21:14.000 --> 00:21:17.000]  創世紀第一章第三天的創造
[00:21:17.000 --> 00:21:18.000]  到第九災
[00:21:18.000 --> 00:21:19.000]  黑暗之災
[00:21:19.000 --> 00:21:22.000]  光與黑暗分開
[00:21:22.000 --> 00:21:24.000]  這個起碼是創世紀第一章
[00:21:24.000 --> 00:21:26.000]  創造的記載
[00:21:26.000 --> 00:21:28.000]  十災當然就是反創造
[00:21:28.000 --> 00:21:32.000]  去到uncreate整個埃及和當時整個世界
[00:21:32.000 --> 00:21:35.000]  但同時也是新的創造
[00:21:35.000 --> 00:21:37.000]  很久之前的猶太人拉比
[00:21:37.000 --> 00:21:40.000]  其實早已想到這方面
[00:21:40.000 --> 00:21:42.000]  當他們看見十災的記載的時候
[00:21:42.000 --> 00:21:43.000]  他們就問一個問題
[00:21:43.000 --> 00:21:46.000]  為什麼是十個的災禍
[00:21:46.000 --> 00:21:48.000]  為什麼不是七個的災禍
[00:21:48.000 --> 00:21:52.000]  當然十和七都是特別的數字
[00:21:52.000 --> 00:21:54.000]  但為什麼特別提到十呢
[00:21:54.000 --> 00:21:56.000]  提到十的原因
[00:21:56.000 --> 00:21:59.000]  其實又是回到創世紀第一章
[00:21:59.000 --> 00:22:01.000]  因為在創世紀第一章
[00:22:01.000 --> 00:22:03.000]  上帝創造天地的時候
[00:22:03.000 --> 00:22:05.000]  也是有十次他說話
[00:22:05.000 --> 00:22:09.000]  十次都是說上帝說
[00:22:09.000 --> 00:22:13.000]  下一次上帝再說十句說話是什麼時候呢
[00:22:13.000 --> 00:22:16.000]  就是在出埃及記二十章
[00:22:16.000 --> 00:22:19.000]  當以色列人離開了埃及
[00:22:19.000 --> 00:22:21.000]  他們去到西乃的曠野
[00:22:21.000 --> 00:22:22.000]  在西乃山
[00:22:22.000 --> 00:22:25.000]  上帝頒佈十誡
[00:22:25.000 --> 00:22:27.000]  其實舊約聖經說到十誡的時候
[00:22:27.000 --> 00:22:29.000]  不是ten commandments
[00:22:29.000 --> 00:22:31.000]  而是ten words
[00:22:31.000 --> 00:22:33.000]  是十句說話
[00:22:33.000 --> 00:22:35.000]  十個生命的原則
[00:22:35.000 --> 00:22:37.000]  要上帝新的子民
