
[00:00:00.000 --> 00:00:12.400]  (主席)我們同心得道祈禱
[00:11:00.800 --> 00:11:04.400]  那麼媽媽起床做早餐的時候就放錯了
[00:11:04.400 --> 00:11:06.800]  那麼放糖就變成放鹽
[00:11:06.800 --> 00:11:09.600]  或者趁著爸爸媽媽睡覺的時候
[00:11:09.600 --> 00:11:12.600]  小孩子就會把時間調到另一個時間
[00:11:12.600 --> 00:11:14.800]  爸爸媽媽起床的時候就會覺得晚了
[00:11:14.800 --> 00:11:15.800]  晚了就上班等等
[00:11:15.800 --> 00:11:17.800]  愚人節就好像 April Fools 一樣
[00:11:17.800 --> 00:11:20.400]  那麼我不知道為什麼會有這樣的傳統
[00:11:20.400 --> 00:11:22.400]  大概我們也不是很清楚為什麼
[00:11:22.400 --> 00:11:25.400]  會不會是因為這個故事裡面
[00:11:25.400 --> 00:11:27.500]  是講到幾個博士
[00:11:27.500 --> 00:11:30.200]  是愚弄暴君
[00:11:30.200 --> 00:11:32.200]  會不會是因為這樣的緣故
[00:11:32.200 --> 00:11:33.600]  所以變成了 April Fools
[00:11:33.600 --> 00:11:36.400]  就是西班牙的 April Fools
[00:11:36.400 --> 00:11:37.300]  無論如何
[00:11:37.300 --> 00:11:38.800]  這個節日
[00:11:39.800 --> 00:11:43.200]  讓我們想到這個經文裡面所講的一些事蹟
[00:11:43.200 --> 00:11:45.400]  更加讓我們去想一下
[00:11:45.400 --> 00:11:48.000]  到底這個經文
[00:11:48.000 --> 00:11:49.200]  到底想講些什麼
[00:11:49.200 --> 00:11:51.000]  熟悉舊約聖經的人
[00:11:51.000 --> 00:11:54.000]  一聽到剛剛所讀的經文的時候
[00:11:54.000 --> 00:11:56.000]  他就會自然聯想起一些
[00:11:56.000 --> 00:11:58.600]  在舊約歷史裡面
[00:11:58.600 --> 00:12:01.000]  一些很重要的所謂 Grand Narratives
[00:12:01.000 --> 00:12:02.600]  一些大的故事
[00:12:02.600 --> 00:12:06.400]  就是每一個民族都有他自己的一些回憶
[00:12:06.400 --> 00:12:08.600]  一些大的日子或者大的故事
[00:12:08.600 --> 00:12:10.800]  在舊約裡面最大的故事是什麼呢?
[00:12:10.800 --> 00:12:12.800]  當然就是 Exodus
[00:12:12.800 --> 00:12:13.400]  是不是?
[00:12:13.400 --> 00:12:15.200]  就是出埃及
[00:12:15.200 --> 00:12:17.000]  你記得出埃及記
[00:12:17.000 --> 00:12:18.600]  裡面一些的事蹟
[00:12:18.600 --> 00:12:24.000]  大概就好像殺六百里行這個故事的事蹟差不多
[00:12:24.000 --> 00:12:27.000]  你想想出埃及記頭幾章
[00:12:27.000 --> 00:12:28.600]  發生什麼事?
[00:12:28.600 --> 00:12:30.600]  就是有暴君出現是不是?
[00:12:30.600 --> 00:12:32.000]  那個就是法老
[00:12:32.000 --> 00:12:33.800]  然後
[00:12:33.800 --> 00:12:38.200]  有殺男嬰的故事
[00:12:38.800 --> 00:12:42.000]  就是法老想控制喜伯來人的男嬰
[00:12:42.000 --> 00:12:43.400]  將他們淹死
[00:12:43.400 --> 00:12:45.400]  然後呢
[00:12:45.400 --> 00:12:51.800]  也有一個主上帝的歷史裡面的
[00:12:51.800 --> 00:12:54.400]  掌管
[00:12:54.400 --> 00:12:57.800]  然後就留下了某某
[00:12:57.800 --> 00:13:03.600]  他就成為一個帶他的子民出埃及的所謂英雄
[00:13:03.600 --> 00:13:05.000]  那個就是摩西
[00:13:06.000 --> 00:13:11.000]  所以現在聽到剛剛那個殺六百里行男嬰的故事的時候
[00:13:11.000 --> 00:13:14.800]  自然屬於舊約的人就會一定想起這件事情
[00:13:14.800 --> 00:13:18.400]  就是他們想起似曾相識
[00:13:18.400 --> 00:13:20.800]  曾經法老暴君
[00:13:20.800 --> 00:13:24.000]  想去殲滅上帝的子民
[00:13:24.000 --> 00:13:28.600]  但是有神的子民出埃及記
[00:13:28.600 --> 00:13:29.800]  就是兩個修生婆
[00:13:29.800 --> 00:13:31.600]  去到逆權
[00:13:31.600 --> 00:13:33.600]  或者去愚弄法老
[00:13:34.600 --> 00:13:37.200]  就是騙了法老
[00:13:37.200 --> 00:13:39.600]  上帝最後打擊法老
[00:13:39.600 --> 00:13:40.600]  法老死了
[00:13:40.600 --> 00:13:43.400]  然後這個暴君是失敗的
[00:13:43.400 --> 00:13:45.200]  那個民族的英雄
[00:13:45.200 --> 00:13:46.600]  摩西
[00:13:46.600 --> 00:13:48.200]  還有以色列人
[00:13:48.200 --> 00:13:50.000]  整個國民
[00:13:50.000 --> 00:13:52.200]  就安全地出埃及了
[00:13:52.200 --> 00:13:55.600]  所以大希律在這個故事裡面
[00:13:55.600 --> 00:13:58.200]  去殺六百里行的男嬰
[00:13:58.200 --> 00:14:01.000]  暴君殺百里行的男嬰
[00:14:01.000 --> 00:14:04.000]  這個就是新約的Exodus
[00:14:04.800 --> 00:14:06.600]  或者應該是最大的Exodus
[00:14:06.600 --> 00:14:08.400]  就是一個暴君
[00:14:08.400 --> 00:14:10.800]  大希律
[00:14:10.800 --> 00:14:13.200]  他想殺這個男嬰
[00:14:13.200 --> 00:14:14.800]  但是卻被愚弄
[00:14:14.800 --> 00:14:16.400]  然後
[00:14:16.400 --> 00:14:17.400]  耶穌
[00:14:17.400 --> 00:14:21.400]  或者他所代表的上帝的子民
[00:14:21.400 --> 00:14:24.600]  能夠平安地出埃及
[00:14:24.600 --> 00:14:27.200]  很明顯這個故事
[00:14:27.200 --> 00:14:28.400]  想說的
[00:14:28.400 --> 00:14:30.200]  就是跟政權有關
[00:14:30.200 --> 00:14:32.600]  跟暴君有關
[00:14:32.600 --> 00:14:33.600]  跟暴政有關
[00:14:35.600 --> 00:14:36.200]  暴政
[00:14:36.200 --> 00:14:38.200]  是上帝會愚弄的
[00:14:38.200 --> 00:14:42.600]  上帝可以用他的方法來抗衡或者去愚弄
[00:14:42.600 --> 00:14:44.800]  這個其實就是聖誕節
[00:14:44.800 --> 00:14:46.400]  故事的味道
[00:14:46.400 --> 00:14:50.600]  我記得我講過兩個星期前開始講聖誕故事的時候
[00:14:50.600 --> 00:14:54.400]  我說聖誕故事不是聖誕卡小朋友的故事
[00:14:54.400 --> 00:14:57.400]  只不過我們有很多聖誕節的tradition
[00:14:57.400 --> 00:14:59.400]  燈飾禮物等等
[00:14:59.400 --> 00:15:01.600]  我們覺得只不過是一個children's story
[00:15:01.600 --> 00:15:04.000]  所以聖誕節的時候一定有children's choir的
[00:15:04.400 --> 00:15:04.800]  是不是?
[00:15:04.800 --> 00:15:06.000]  這個是好的
[00:15:06.000 --> 00:15:06.600]  是不是?
[00:15:06.600 --> 00:15:08.200]  就是扮成小朋友
[00:15:08.200 --> 00:15:10.000]  然後他們唱歌唱得不好聽也好
[00:15:10.000 --> 00:15:11.600]  我們也拍一頓夢
[00:15:11.600 --> 00:15:13.200]  我們
[00:15:13.200 --> 00:15:14.200]  這個是好的
[00:15:14.200 --> 00:15:15.000]  這個是好的
[00:15:15.000 --> 00:15:15.600]  不過
[00:15:15.600 --> 00:15:16.400]  你要知道
[00:15:16.400 --> 00:15:18.400]  Christmas story不是children's story
[00:15:18.400 --> 00:15:20.000]  It's a political story
[00:15:20.000 --> 00:15:23.200]  有人說去重述
[00:15:23.200 --> 00:15:24.000]  重述
[00:15:24.000 --> 00:15:25.200]  聖誕的故事
[00:15:25.200 --> 00:15:26.600]  就是一個
[00:15:26.600 --> 00:15:29.400]  抗衡暴政的方法
[00:15:29.400 --> 00:15:32.400]  We're telling the Christmas story
[00:15:32.400 --> 00:15:34.000]  It's an act
[00:15:34.600 --> 00:15:35.600]  of resistance
[00:15:35.600 --> 00:15:38.200]  就是有聖誕就代表
[00:15:38.200 --> 00:15:39.200]  一些極權
[00:15:39.200 --> 00:15:40.600]  一些暴政
[00:15:40.600 --> 00:15:42.000]  是不會坐得穩的
[00:15:42.000 --> 00:15:43.800]  所以你要知道
[00:15:43.800 --> 00:15:45.600]  為什麼有很多極權
[00:15:45.600 --> 00:15:47.400]  共產的國家
[00:15:47.400 --> 00:15:48.800]  是不准人
[00:15:48.800 --> 00:15:50.000]  來慶祝聖誕節
[00:15:50.000 --> 00:15:52.600]  為什麼?不是因為不喜歡燈飾
[00:15:52.600 --> 00:15:54.000]  不是因為不喜歡禮物
[00:15:54.000 --> 00:15:54.800]  不喜歡聖誕老人
[00:15:54.800 --> 00:15:57.400]  而是他知道這個故事
[00:15:57.400 --> 00:15:58.600]  是有一個
[00:15:58.600 --> 00:16:00.600]  政治上
[00:16:00.600 --> 00:16:02.200]  政權上
[00:16:02.600 --> 00:16:04.400]  一個顛覆的
[00:16:04.400 --> 00:16:05.600]  味道在裡面
[00:16:05.600 --> 00:16:08.200]  所以為什麼《馬太福音》
[00:16:08.200 --> 00:16:09.400]  不只是說到
[00:16:09.400 --> 00:16:11.200]  耶穌降生這麼簡單
[00:16:11.200 --> 00:16:15.600]  而降生之後會令到當時的暴政
[00:16:15.600 --> 00:16:17.000]  當時的暴權
[00:16:17.000 --> 00:16:18.600]  有些什麼的影響
[00:16:18.600 --> 00:16:21.400]  你再細心看看這個故事
[00:16:21.400 --> 00:16:23.600]  除了上帝愚弄
[00:16:23.600 --> 00:16:24.800]  那個暴政之外
[00:16:24.800 --> 00:16:27.800]  也都說到什麼呢?
[00:16:27.800 --> 00:16:30.200]  也都說到上帝去拯救
[00:16:30.200 --> 00:16:31.800]  他自己的子民
[00:16:32.000 --> 00:16:33.600]  去擦去他們的眼淚
[00:16:33.600 --> 00:16:35.200]  二章十八節
[00:16:35.200 --> 00:16:38.000]  在拉瑪聽見
[00:16:38.000 --> 00:16:40.400]  號嘯大哭的聲音
[00:16:40.400 --> 00:16:42.400]  就是拉傑
[00:16:42.400 --> 00:16:43.800]  哭他的兒女
[00:16:43.800 --> 00:16:45.000]  不肯受安慰
[00:16:45.000 --> 00:16:47.200]  因為他們都不在了
[00:16:47.200 --> 00:16:48.600]  這裡要搞清楚
[00:16:48.600 --> 00:16:49.200]  因為我們
[00:16:49.200 --> 00:16:51.000]  不太熟悉舊約聖經的時候
[00:16:51.000 --> 00:16:52.400]  我們有幾樣東西不太知道
[00:16:52.400 --> 00:16:54.000]  拉瑪是什麼?
[00:16:54.000 --> 00:16:55.200]  拉瑪不是一個人
[00:16:55.200 --> 00:16:56.600]  拉瑪是一個地方
[00:16:56.600 --> 00:16:57.400]  羅馬
[00:16:57.400 --> 00:16:59.600]  拉瑪在哪裡呢?
[00:16:59.600 --> 00:17:01.200]  拉瑪在伯利恆
[00:17:01.600 --> 00:17:06.200]  耶路撒冷附近的一個鄉鎮
