
[00:00:00.000 --> 00:00:03.680]  如果你要找一個全世界最受歡迎的聖經故事
[00:04:03.600 --> 00:04:06.000]  大概在公元前2800年
[00:04:06.000 --> 00:04:09.680]  間間斷斷有一些紅水造成的土層
[00:04:09.680 --> 00:04:10.640]  在Swarupa
[00:04:10.640 --> 00:04:11.920]  在Rurik也有
[00:04:11.920 --> 00:04:13.920]  但是很多時候同一時期
[00:04:13.920 --> 00:04:16.560]  未必會在其他的城市找到
[00:04:16.560 --> 00:04:17.680]  無論如何
[00:04:17.680 --> 00:04:19.040]  這裡告訴我們
[00:04:19.040 --> 00:04:20.320]  這些紅水
[00:04:20.320 --> 00:04:22.800]  並非一些罕有的事
[00:04:22.800 --> 00:04:26.640]  但是如果你翻閱一些近東的起源史
[00:04:26.640 --> 00:04:28.800]  遠古的歷史記載
[00:04:28.800 --> 00:04:30.400]  講到紅水的時候
[00:04:30.400 --> 00:04:33.200]  包括創世紀的羅亞故事
[00:04:33.200 --> 00:04:35.600]  似乎記憶著一個古時
[00:04:35.600 --> 00:04:38.080]  一場極大的水災
[00:04:38.080 --> 00:04:40.640]  或者可以說是一種千年一次
[00:04:40.640 --> 00:04:42.880]  甚至五千年一次的大紅水
[00:04:42.880 --> 00:04:45.280]  淹沒了當時所知的世界
[00:04:45.280 --> 00:04:46.720]  造成很大的破壞
[00:04:46.720 --> 00:04:51.120]  這些大的紅水的事跡
[00:04:51.120 --> 00:04:53.200]  似乎是流傳下來
[00:04:53.200 --> 00:04:55.920]  以至世世代代有一個很深刻的記憶
[00:04:55.920 --> 00:04:58.240]  慢慢就成為寫作
[00:04:58.240 --> 00:04:59.680]  在泥板出現
[00:04:59.680 --> 00:05:01.440]  在文件裡面出現
[00:05:01.440 --> 00:05:06.480]  所以為什麼近東的遠古起源史的時候
[00:05:06.480 --> 00:05:09.600]  往往就會提到一個大的紅水
[00:05:09.600 --> 00:05:12.640]  近東的紅水故事
[00:05:12.640 --> 00:05:14.240]  譬如我們所熟悉的
[00:05:14.240 --> 00:05:15.440]  Gilgamesh Epic
[00:05:15.440 --> 00:05:17.680]  基加米斯神話
[00:05:17.680 --> 00:05:20.640]  裡面也提到過一個紅水故事
[00:05:20.640 --> 00:05:22.880]  有什麼元素在裡面呢?
[00:05:22.880 --> 00:05:24.640]  第一就是有方舟
[00:05:24.640 --> 00:05:26.560]  方舟建造
[00:05:26.560 --> 00:05:29.840]  並且將眾生帶上方舟
[00:05:29.840 --> 00:05:33.440]  當然近東的世界也會帶上什麼呢?
[00:05:33.440 --> 00:05:35.680]  就是一些文明的創建
[00:05:35.680 --> 00:05:37.200]  譬如水手
[00:05:37.200 --> 00:05:38.160]  手工藝
[00:05:38.160 --> 00:05:40.400]  不同的技術帶上方舟
[00:05:40.400 --> 00:05:42.080]  也有水象
[00:05:42.080 --> 00:05:43.840]  水退的描述
[00:05:43.840 --> 00:05:45.680]  譬如水退的描述
[00:05:45.680 --> 00:05:47.280]  Gilgamesh Epic
[00:05:47.280 --> 00:05:50.800]  就提到船上的紅水英雄
[00:05:50.800 --> 00:05:52.800]  放著三次
[00:05:52.800 --> 00:05:54.800]  去看看水退了沒有
[00:05:55.440 --> 00:05:57.840]  並且會有下船的記載
[00:05:57.840 --> 00:06:01.920]  就是紅水生還的英雄會獻祭
[00:06:01.920 --> 00:06:04.560]  等等這些元素你會發現
[00:06:04.560 --> 00:06:07.120]  跟創世紀紅水的故事
[00:06:07.120 --> 00:06:08.960]  有很多相似的地方
[00:06:08.960 --> 00:06:12.400]  當你看到這些比對的時候
[00:06:12.400 --> 00:06:16.400]  我們立刻引起一個現代人經常問的問題
[00:06:16.400 --> 00:06:19.440]  就是有沒有抄襲的可疑
[00:06:19.440 --> 00:06:23.840]  就是說聖經是不是抄近東的紅水故事
[00:06:24.080 --> 00:06:25.520]  因為這麼相似的緣故
[00:06:25.520 --> 00:06:27.760]  現代人一提到抄襲
[00:06:27.760 --> 00:06:32.240]  我們假設就是偷了別人的資料
[00:06:32.240 --> 00:06:35.520]  因為我們現代人有一個預設
[00:06:35.520 --> 00:06:37.600]  就是知識產權
[00:06:37.600 --> 00:06:39.920]  但是我們這樣問的時候
[00:06:39.920 --> 00:06:41.360]  其實是問錯問題了
[00:06:41.360 --> 00:06:44.000]  因為在古代近東的世界裡面
[00:06:44.000 --> 00:06:46.320]  沒有這種我們現代人的概念
[00:06:46.320 --> 00:06:48.240]  極少的著作
[00:06:48.240 --> 00:06:50.160]  是會有自己署名的
[00:06:50.160 --> 00:06:53.760]  不同的民族裡面的 scribes
[00:06:53.760 --> 00:06:55.200]  他們的文士
[00:06:55.200 --> 00:06:57.760]  都會抄寫並且保存著
[00:06:57.760 --> 00:06:59.520]  上古之年
[00:06:59.520 --> 00:07:04.320]  以往祖宗帶下來的文學著作
[00:07:04.320 --> 00:07:06.240]  所以他們抄寫
[00:07:06.240 --> 00:07:08.560]  並且有時候會刪改
[00:07:08.560 --> 00:07:11.120]  並且跟這些文學對話
[00:07:11.120 --> 00:07:14.160]  是一種保留神聖文學的傳統
[00:07:14.160 --> 00:07:17.680]  所以即使聖經
[00:07:17.680 --> 00:07:22.480]  是跟這些神話、禮版相似
[00:07:22.640 --> 00:07:24.080]  也不足為奇
[00:07:24.080 --> 00:07:27.040]  所以我們要去決定
[00:07:27.040 --> 00:07:28.240]  說誰先寫
[00:07:28.240 --> 00:07:29.520]  誰寫後
[00:07:29.520 --> 00:07:31.360]  後的抄前的
[00:07:31.360 --> 00:07:32.800]  其實這些問題
[00:07:32.800 --> 00:07:33.920]  對於古人來說
[00:07:33.920 --> 00:07:35.200]  是完全沒有意思的
[00:07:35.200 --> 00:07:40.800]  創世紀怎麼去回應當時近東洪水的神話呢?
[00:07:40.800 --> 00:07:43.280]  怎麼在這些思潮當中
[00:07:43.280 --> 00:07:46.480]  提出另外一種嶄新的神學
[00:07:46.480 --> 00:07:48.800]  完全不同的一種世界觀
[00:07:48.800 --> 00:07:52.560]  我們看看近東的神話洪水的記載
[00:07:52.640 --> 00:07:54.240]  譬如Gilgamesh Epic
[00:07:54.240 --> 00:07:55.920]  第十一塊的禮版
[00:07:55.920 --> 00:07:57.920]  就描述大洪水的故事
[00:07:57.920 --> 00:08:00.480]  透露了為什麼會有洪水
[00:08:00.480 --> 00:08:01.840]  原因是什麼
[00:08:01.840 --> 00:08:04.960]  加上其他近東的洪水故事
[00:08:04.960 --> 00:08:07.840]  一致的原因都是說
[00:08:07.840 --> 00:08:09.680]  因為當時人口增加
[00:08:09.680 --> 00:08:10.640]  有很多的草蔭
[00:08:10.640 --> 00:08:12.080]  就擾眾神清夢
[00:08:12.080 --> 00:08:13.440]  睡不著的時候
[00:08:13.440 --> 00:08:16.000]  眾神就決定將人類殲滅
[00:08:16.000 --> 00:08:17.280]  想以根清靜
[00:08:17.280 --> 00:08:19.440]  其中一位神靈
[00:08:19.440 --> 00:08:21.440]  就告密於一位犯人
[00:08:21.600 --> 00:08:23.840]  就叫他造一隻方舟
[00:08:23.840 --> 00:08:25.680]  結果大洪水真的來了
[00:08:25.680 --> 00:08:27.680]  連眾諸神都怕了
[00:08:27.680 --> 00:08:29.200]  然後他們就後悔了
[00:08:29.200 --> 00:08:32.400]  因為沒有人來獻祭
[00:08:32.400 --> 00:08:34.160]  眾神就開始餓了
[00:08:34.160 --> 00:08:35.840]  誰知道呢
[00:08:35.840 --> 00:08:37.200]  那個生還了的
[00:08:37.200 --> 00:08:39.040]  所謂洪水的英雄
[00:08:39.040 --> 00:08:41.680]  就在方舟上
[00:08:41.680 --> 00:08:42.560]  他沒有死
[00:08:42.560 --> 00:08:44.640]  然後洪水過了
[00:08:44.640 --> 00:08:46.080]  他就下船
[00:08:46.080 --> 00:08:47.520]  去到獻祭
[00:08:47.520 --> 00:08:49.440]  眾神聞到香味的時候
[00:08:49.440 --> 00:08:50.480]  就決定
[00:08:50.480 --> 00:08:52.400]  不再降大洪水了
[00:08:52.400 --> 00:08:56.000]  你看到這些近東的神學
[00:08:56.000 --> 00:08:58.480]  怎麼去想神的時候
[00:08:58.480 --> 00:09:01.680]  就好像神靈跟犯人一樣
[00:09:01.680 --> 00:09:03.200]  睡不著就會發脾氣
[00:09:03.200 --> 00:09:04.320]  然後做錯事
[00:09:04.320 --> 00:09:07.680]  有我們犯人的需要
[00:09:07.680 --> 00:09:10.160]  看到洪水也會害怕的
[00:09:10.160 --> 00:09:13.280]  大水混沌來到的時候就搞不定了
[00:09:13.280 --> 00:09:16.720]  聖經的經文
[00:09:16.720 --> 00:09:18.480]  就是提出爭辯
[00:09:18.960 --> 00:09:20.800]  就是想清楚神
[00:09:20.800 --> 00:09:22.560]  一個值得我們敬拜的神
[00:09:22.560 --> 00:09:23.760]  是一個怎樣的神
[00:09:23.760 --> 00:09:25.920]  為什麼會有洪水
[00:09:25.920 --> 00:09:29.360]  在聖經裡面講到洪水的原因
[00:09:29.360 --> 00:09:30.720]  就不是噪音
[00:09:30.720 --> 00:09:32.560]  而是人的罪
[00:09:32.560 --> 00:09:35.120]  六章第一至第八節
[00:09:35.120 --> 00:09:37.040]  我們選這些經文來看
[00:09:37.040 --> 00:09:40.400]  他說人在地上開始增多的時候生兒養女
[00:09:40.400 --> 00:09:44.480]  神的眾子看見人的女子未來
[00:09:44.480 --> 00:09:47.440]  就隨意的跳船取作為妻
[00:09:47.760 --> 00:09:50.800]  耀號說人基屬血氣的
[00:09:50.800 --> 00:09:53.760]  我的靈就不永遠住在他裡面
[00:09:53.760 --> 00:09:56.720]  但是他的日子還有一百二十年
[00:09:56.720 --> 00:09:58.960]  在那時候的日子
[00:09:58.960 --> 00:09:59.600]  以後的日子
[00:09:59.600 --> 00:10:01.520]  有巨人在地上
[00:10:01.520 --> 00:10:04.960]  神的兒子跟人的女子結合
[00:10:04.960 --> 00:10:09.520]  就生出上古英武有名的人物
[00:10:09.520 --> 00:10:12.720]  耀號說看見人在地上罪惡很大
[00:10:12.720 --> 00:10:15.040]  終日所思想的盡都是邪惡
[00:10:15.040 --> 00:10:18.000]  於是耀號說就後悔做人在地上
[00:10:18.000 --> 00:10:19.280]  心裡面憂傷
[00:10:19.280 --> 00:10:23.040]  耀號說我要把我所創造的人
[00:10:23.040 --> 00:10:25.280]  地上來消滅
[00:10:25.280 --> 00:10:28.960]  無論人大地的一切都要消滅
[00:10:28.960 --> 00:10:30.480]  因為我後悔做了他們
[00:10:30.480 --> 00:10:34.960]  只是羅漢在耀號眼前蒙一
[00:10:34.960 --> 00:10:37.680]  這段聖經怎麼講都好
[00:10:37.680 --> 00:10:40.320]  都是其中一段最難解的經文
[00:10:40.320 --> 00:10:42.960]  有些人說神的兒子
[00:10:42.960 --> 00:10:45.280]  神的眾子與女子交合
[00:10:45.280 --> 00:10:48.080]  就好像天使跟凡人交合一樣
[00:10:48.080 --> 00:10:49.200]  這些沒錯
[00:10:49.200 --> 00:10:49.920]  後期
[00:10:49.920 --> 00:10:52.000]  到了特別兩約中間
[00:10:52.000 --> 00:10:53.680]  猶太教的時候
[00:10:53.680 --> 00:10:56.320]  他們在詮釋這段經文的時候
[00:10:56.320 --> 00:10:58.960]  就發展了一些魔鬼論
[00:10:58.960 --> 00:11:00.320]  或者天使論等等
[00:11:00.320 --> 00:11:04.000]  但是相信對第一代的近東讀者來說
[00:11:04.000 --> 00:11:06.560]  他們聽見神的兒子的時候
[00:11:06.560 --> 00:11:09.200]  就好像我們華人傳統的文化一樣
[00:11:09.200 --> 00:11:11.520]  就會想起當時的君王
[00:11:11.520 --> 00:11:12.480]  天子
[00:11:12.720 --> 00:11:14.720]  這些人類文明的創立者
[00:11:14.720 --> 00:11:16.080]  繼承者
[00:11:16.080 --> 00:11:17.760]  上一集我們講過
[00:11:17.760 --> 00:11:19.120]  這些人有多麼重要
[00:11:19.120 --> 00:11:20.400]  叫做Abkhazia
[00:11:20.400 --> 00:11:22.160]  這些君王
[00:11:22.160 --> 00:11:24.880]  他們建立人類的文明社會
[00:11:24.880 --> 00:11:26.880]  但是在創世紀眼中
[00:11:26.880 --> 00:11:27.840]  這些文明
[00:11:27.840 --> 00:11:29.040]  這些君王
[00:11:29.040 --> 00:11:32.640]  就是敗壞了神美好的世界
[00:11:32.640 --> 00:11:34.880]  怎麼解釋都好
[00:11:34.880 --> 00:11:36.960]  這個創世紀的作者
[00:11:36.960 --> 00:11:38.800]  似乎是用一些特別的字眼
[00:11:38.800 --> 00:11:42.560]  叫我們想起創世紀第三章
[00:11:43.040 --> 00:11:44.320]  我們比對一下
[00:11:44.320 --> 00:11:45.600]  第三章第六節
[00:11:45.600 --> 00:11:48.160]  人的第一次叛變
[00:11:48.160 --> 00:11:53.120]  他說女人見那火樹上的果子好作食物
[00:11:53.120 --> 00:11:54.960]  就越人眼目
[00:11:54.960 --> 00:11:56.160]  使人有智慧
[00:11:56.160 --> 00:11:58.560]  就摘下果子來吃了
[00:11:58.560 --> 00:12:00.640]  六章第二節
[00:12:00.640 --> 00:12:03.120]  講到洪水發生的原因
[00:12:03.120 --> 00:12:04.720]  人的罪惡的時候
[00:12:04.720 --> 00:12:07.200]  都是用幾個同樣的字
[00:12:07.200 --> 00:12:09.200]  神的眾子看見
[00:12:09.200 --> 00:12:11.280]  人的女子美好了
[00:12:11.760 --> 00:12:12.880]  美麗了
[00:12:12.880 --> 00:12:14.560]  就隨意挑選
[00:12:14.560 --> 00:12:19.200]  如果你看到他們運用一些同樣的字眼
[00:12:19.200 --> 00:12:20.320]  就是想表述
[00:12:20.320 --> 00:12:22.560]  洪水氾濫之前
[00:12:22.560 --> 00:12:25.360]  就是另一個人類的大叛變
[00:12:25.360 --> 00:12:27.680]  不守本位任意作主
[00:12:27.680 --> 00:12:30.080]  去挑戰上帝的權威
[00:12:30.080 --> 00:12:32.720]  跟第一個的叛變都是一樣
[00:12:32.720 --> 00:12:35.680]  你再看看創世紀第一章
[00:12:35.680 --> 00:12:37.040]  到第六章
[00:12:37.040 --> 00:12:38.560]  脈絡的時候
[00:12:38.720 --> 00:12:42.080]  就講到人類罪惡的氾濫
[00:12:42.080 --> 00:12:46.400]  你可以看到罪惡破壞的範圍越來越大
[00:12:46.400 --> 00:12:47.840]  由開始第一次
[00:12:47.840 --> 00:12:51.200]  阿當、夏娃是個人被破壞
[00:12:51.200 --> 00:12:52.960]  然後到第四章
[00:12:52.960 --> 00:12:55.360]  就是該人殺他的兄弟
[00:12:55.360 --> 00:12:57.040]  是家庭被破壞
[00:12:57.040 --> 00:12:58.400]  關係被破壞
[00:12:58.400 --> 00:13:01.040]  然後到第六章我們剛剛看的經文
[00:13:01.040 --> 00:13:03.200]  就是神的眾子的君王
[00:13:03.200 --> 00:13:05.600]  就講到社會也被破壞
[00:13:05.840 --> 00:13:09.360]  甚至是全地每個人都敗壞
[00:13:09.360 --> 00:13:11.760]  是一種 progression(進步)
[00:13:11.760 --> 00:13:15.040]  就是罪惡的氾濫越來越大
[00:13:15.040 --> 00:13:17.280]  但是神是怎麼回應呢?
[00:13:17.280 --> 00:13:19.440]  你看看第六章
[00:13:19.440 --> 00:13:20.800]  五到八節
[00:13:20.800 --> 00:13:22.880]  這裡有一個很清晰的結構
[00:13:22.880 --> 00:13:25.600]  當時古代的作者
[00:13:25.600 --> 00:13:27.040]  沒有一些 highlight(亮點)
[00:13:27.040 --> 00:13:28.160]  或者 boldface(複雜)
[00:13:28.160 --> 00:13:29.440]  沒有 italic(詳細)
[00:13:29.440 --> 00:13:30.960]  去突出重點
[00:13:30.960 --> 00:13:33.200]  他們用一些關鍵詞
[00:13:33.200 --> 00:13:34.800]  重複詞或者結構
[00:13:35.120 --> 00:13:36.400]  這幾節經文
[00:13:36.400 --> 00:13:37.600]  有什麼結構呢?
[00:13:37.600 --> 00:13:40.000]  你就看到有一種交叉
[00:13:40.000 --> 00:13:41.840]  並聯的結構
[00:13:41.840 --> 00:13:44.320]  又說看見人的罪惡
[00:13:44.320 --> 00:13:47.120]  然後又說後悔傷心
[00:13:47.120 --> 00:13:48.800]  然後呢
[00:13:48.800 --> 00:13:50.560]  心裡面憂傷
[00:13:50.560 --> 00:13:52.400]  然後他就說
[00:13:52.400 --> 00:13:54.960]  我要將他們審判
[00:13:54.960 --> 00:13:57.200]  然後就對稱
[00:13:57.200 --> 00:13:58.640]  又再講
[00:13:58.640 --> 00:14:01.120]  神後悔傷心做了他們
[00:14:01.120 --> 00:14:02.880]  然後最後的時候
[00:14:02.880 --> 00:14:05.120]  他就看見羅亞
[00:14:05.120 --> 00:14:07.200]  他就蒙恩
[00:14:07.200 --> 00:14:10.880]  這一段又是另一段很難解的經文
[00:14:10.880 --> 00:14:13.360]  但是對我們的神學是很重要的
[00:14:13.360 --> 00:14:16.240]  因為很多時候我們覺得難解
[00:14:16.240 --> 00:14:19.120]  是因為經文裡面一些的翻譯上
[00:14:19.120 --> 00:14:20.960]  造成一些誤會
[00:14:20.960 --> 00:14:23.680]  這裡講到後悔
[00:14:23.680 --> 00:14:25.440]  對我們現代人來講
[00:14:25.440 --> 00:14:29.360]  後悔就好像做錯事一樣
[00:14:29.840 --> 00:14:32.240]  英文有其他的翻譯是
[00:14:32.240 --> 00:14:32.880]  grieve(痛)
[00:14:32.880 --> 00:14:34.400]  或者 sorry(抱歉)
[00:14:34.400 --> 00:14:36.800]  其實希伯來的原文就是
[00:14:36.800 --> 00:14:37.360]  Lame(雷蒙)
[00:14:37.360 --> 00:14:40.960]  這個字是怎麼用的呢?
[00:14:40.960 --> 00:14:44.560]  簡單地去陳述
[00:14:44.560 --> 00:14:47.840]  你可以找回這個字同樣的用法
[00:14:47.840 --> 00:14:50.000]  在其他的經文裡面是怎麼用的
[00:14:50.000 --> 00:14:52.960]  其實最清楚的一節經文
[00:14:52.960 --> 00:14:55.280]  就是《史詩》的二十一章第十五節
[00:14:55.280 --> 00:14:57.360]  那裡上下文講到
[00:14:57.360 --> 00:14:58.720]  以色列人內戰
[00:14:58.880 --> 00:15:01.760]  變雅敏支派的人死了很多
[00:15:01.760 --> 00:15:05.920]  於是乎人口就越來越少
[00:15:05.920 --> 00:15:07.520]  幾乎要滅族了
[00:15:07.520 --> 00:15:10.480]  他們就講了一句這樣的話
[00:15:10.480 --> 00:15:14.160]  眾人為變雅敏支派難過
[00:15:14.160 --> 00:15:14.800]  Lame(雷蒙)
[00:15:14.800 --> 00:15:18.720]  因為耶和華在以色列眾支派裡面
[00:15:18.720 --> 00:15:20.160]  有了缺口
[00:15:20.160 --> 00:15:21.920]  是差了
[00:15:21.920 --> 00:15:23.440]  平衡不回來
[00:15:23.440 --> 00:15:25.920]  所以有一些的色經家認為
[00:15:25.920 --> 00:15:27.840]  這個Lame(雷蒙)
[00:15:28.080 --> 00:15:31.280]  我們中文翻譯做後悔的時候
[00:15:31.280 --> 00:15:33.200]  或者英文翻譯做 sorry(抱歉)的時候
[00:15:33.200 --> 00:15:35.200]  不是講到做錯事
[00:15:35.200 --> 00:15:37.120]  想起然後後悔
[00:15:37.120 --> 00:15:40.000]  而是一種 accounting(資料搜集)
[00:15:40.000 --> 00:15:42.880]  核數 auditing(核數評估)的字眼
[00:15:42.880 --> 00:15:44.080]  就是說
[00:15:44.080 --> 00:15:47.280]  這個字是一種用語
[00:15:47.280 --> 00:15:50.800]  來表述一種在創造界裡面
[00:15:50.800 --> 00:15:53.040]  一種的 check and balance(檢查和平衡)
[00:15:53.040 --> 00:15:54.480]  一種的核數
[00:15:54.480 --> 00:15:57.600]  就是人類最大惡極的時候
[00:15:57.760 --> 00:16:00.320]  就平衡到世界的秩序
[00:16:00.320 --> 00:16:02.000]  就有所缺失
[00:16:02.000 --> 00:16:03.840]  怎麼平衡呢?
[00:16:03.840 --> 00:16:06.160]  在聖經的舊約的神學裡面
[00:16:06.160 --> 00:16:08.160]  就有兩個方法來平衡
[00:16:08.160 --> 00:16:11.600]  第一個方法就是因憐上帝去赦罪
[00:16:11.600 --> 00:16:14.640]  或者是公義的審判
[00:16:14.640 --> 00:16:16.960]  這裡講到洪水的時候
[00:16:16.960 --> 00:16:21.280]  就講到上帝用公義來審判有罪的世界
[00:16:21.280 --> 00:16:26.480]  創造主是要對創造界來問責
[00:16:26.800 --> 00:16:28.640]  這個在近東的世界裡面
[00:16:28.640 --> 00:16:32.880]  也是一種很特別的世界觀
[00:16:32.880 --> 00:16:36.960]  這個世界是由創造主獨一的上帝
[00:16:36.960 --> 00:16:39.600]  來去有 check and balance(檢查和平衡)
[00:16:39.600 --> 00:16:44.160]  並且這裡提出了神的聖情
[00:16:44.160 --> 00:16:47.040]  講到憂傷
[00:16:47.040 --> 00:16:49.120]  傷心欲絕
[00:16:49.120 --> 00:16:50.880]  就是肝腸寸斷
[00:16:50.880 --> 00:16:55.600]  你想起洪水的警告的時候
[00:16:56.560 --> 00:16:58.400]  我們好像經常想起
[00:16:58.400 --> 00:17:00.800]  就是世界有危難會來
[00:17:00.800 --> 00:17:02.000]  有 crisis(危機)
[00:17:02.000 --> 00:17:03.680]  但在聖經裡面
[00:17:03.680 --> 00:17:05.120]  你詳細去看的時候
[00:17:05.120 --> 00:17:06.720]  真正有 crisis(危機)的
[00:17:06.720 --> 00:17:08.240]  是上帝自己
[00:17:08.240 --> 00:17:10.960]  耶和華傷心欲絕
[00:17:10.960 --> 00:17:15.920]  因為所做的人罪惡滿盈
[00:17:15.920 --> 00:17:18.320]  上帝感到傷心
[00:17:18.320 --> 00:17:22.880]  但這裡就是聖經提出一個截然不同的神觀
[00:17:22.880 --> 00:17:24.000]  theology(道德)
[00:17:24.000 --> 00:17:26.240]  另外一個世界觀
[00:17:26.240 --> 00:17:28.800]  就是人如何去面對這位上帝
[00:17:28.800 --> 00:17:30.640]  神是怎樣的呢?
[00:17:30.640 --> 00:17:33.440]  這裡講出神心裡面的感受
[00:17:33.440 --> 00:17:34.720]  祂的本性
[00:17:34.720 --> 00:17:38.000]  神對人的要求當然是很清楚
[00:17:38.000 --> 00:17:41.760]  是會向人類作道德上的問責
[00:17:41.760 --> 00:17:43.280]  但同時
[00:17:43.280 --> 00:17:44.800]  人的罪
[00:17:44.800 --> 00:17:46.960]  人破壞這個世界
[00:17:46.960 --> 00:17:49.440]  上帝的心情是怎樣的?
[00:17:49.440 --> 00:17:51.920]  祂是會傷心
[00:17:52.240 --> 00:17:54.800]  會肝腸寸斷
[00:17:54.800 --> 00:17:57.520]  快要到受難時
