
[00:00:00.000 --> 00:00:14.540]  今天我們繼續講女子做家友的系列
[00:02:00.700 --> 00:02:02.100]  要了解明白的時候
[00:02:02.100 --> 00:02:04.900]  我們需要去明白背景
[00:02:04.900 --> 00:02:06.700]  盡量去明白背景
[00:02:06.700 --> 00:02:08.900]  上一次或者前一次
[00:02:08.900 --> 00:02:11.500]  我們講到一段聖經
[00:02:11.500 --> 00:02:14.700]  是講到女人要蒙頭的
[00:02:14.700 --> 00:02:17.100]  你不清楚聖經的內容
[00:02:17.100 --> 00:02:17.700]  不要緊
[00:02:17.700 --> 00:02:20.500]  這裡講到有一段聖經
[00:02:20.500 --> 00:02:22.100]  講到女人敬拜的時候
[00:02:22.100 --> 00:02:24.500]  講到的時候需要蒙頭的
[00:02:24.500 --> 00:02:29.700]  上次我們略為有些關鍵字去解釋之後
[00:02:29.700 --> 00:02:33.500]  我們發現可能女人要蒙頭
[00:02:33.500 --> 00:02:36.300]  是過不多大男人的壞鬼神學
[00:02:36.300 --> 00:02:38.500]  不是保羅自己的神學
[00:02:38.500 --> 00:02:40.100]  保羅寫的那段聖經
[00:02:40.100 --> 00:02:44.300]  很可能是去矯正他們的一些錯誤
[00:02:44.300 --> 00:02:46.700]  我們講過了
[00:02:46.700 --> 00:02:49.500]  我們講到聖經女人的角色
[00:02:49.500 --> 00:02:51.700]  有一些很困難的經文一定要處理
[00:02:51.700 --> 00:02:53.300]  那些是不能避開的
[00:02:53.300 --> 00:02:57.700]  上一次我們講到
[00:02:57.700 --> 00:02:58.900]  《江南多前書特首》一章
[00:02:58.900 --> 00:03:00.900]  那個不容易解決
[00:03:00.900 --> 00:03:06.100]  今天我們也要講一段很難解的經文
[00:03:06.100 --> 00:03:08.300]  我還沒看這段經文之前
[00:03:08.300 --> 00:03:09.100]  我想告訴你
[00:03:09.100 --> 00:03:10.700]  今年年初
[00:03:10.700 --> 00:03:13.300]  有一個很出名的牧師
[00:03:13.300 --> 00:03:14.500]  寫了一篇文
[00:03:14.500 --> 00:03:15.700]  放上網了
[00:03:15.700 --> 00:03:19.500]  他說女人最好留在家裡
[00:03:19.500 --> 00:03:21.900]  煮飯、洗衣服、照顧孩子
[00:03:21.900 --> 00:03:24.300]  這是聖經的教導
[00:03:24.300 --> 00:03:28.900]  他們不要在教會裡面做很多領導的角色
[00:03:28.900 --> 00:03:31.900]  如果在教會裡面你要侍奉
[00:03:31.900 --> 00:03:33.100]  你要做事的話
[00:03:33.100 --> 00:03:34.700]  女性最適合做什麼呢?
[00:03:34.700 --> 00:03:37.100]  就是去處理部門
[00:03:37.100 --> 00:03:40.700]  或者去托兒所
[00:03:40.700 --> 00:03:43.300]  去做其他的工作
[00:03:43.300 --> 00:03:46.100]  不要去做一些公開的教導
[00:03:46.100 --> 00:03:48.700]  因為他說這是聖經所教的
[00:03:48.700 --> 00:03:50.300]  一出這篇文
[00:03:50.300 --> 00:03:52.700]  就引起很多很多的反應
[00:03:52.700 --> 00:03:57.100]  Twitter裡面有很多很多人表達他的意見
[00:03:57.100 --> 00:03:59.100]  其中一個女作家
[00:03:59.100 --> 00:04:00.100]  她說
[00:04:00.100 --> 00:04:03.100]  我不去爭辯這些問題了
[00:04:03.100 --> 00:04:06.700]  不過我想歡迎所有的男士
[00:04:06.700 --> 00:04:09.100]  你在Twitter裡面回答
[00:04:09.100 --> 00:04:10.500]  告訴我
[00:04:10.500 --> 00:04:13.700]  你生命裡面有沒有一些女性
[00:04:13.700 --> 00:04:15.100]  或者女牧師
[00:04:15.100 --> 00:04:16.900]  女教師
[00:04:16.900 --> 00:04:18.500]  女屬靈的長者
[00:04:18.500 --> 00:04:20.700]  是幫過你、影響過你的
[00:04:20.700 --> 00:04:22.700]  一出Twitter
[00:04:22.700 --> 00:04:24.300]  就有很多人
[00:04:24.300 --> 00:04:25.500]  特別是男人
[00:04:25.500 --> 00:04:28.300]  他就放了很多的意見上去
[00:04:28.300 --> 00:04:31.100]  他說我人生裡面有很多很多女性
[00:04:31.100 --> 00:04:33.100]  是祝福過我的
[00:04:33.100 --> 00:04:34.500]  我想告訴你
[00:04:34.500 --> 00:04:35.700]  這篇文
[00:04:35.700 --> 00:04:37.700]  就是叫女生
[00:04:37.700 --> 00:04:39.900]  不要做這麼多公開的事情
[00:04:39.900 --> 00:04:41.500]  不要領導
[00:04:41.500 --> 00:04:43.700]  他的聖經的根據是來自哪裡呢?
[00:04:43.700 --> 00:04:45.700]  就是今天看這段聖經
[00:04:46.900 --> 00:04:49.700]  提摩太前書第二章
[00:04:49.700 --> 00:04:51.700]  第八節開始
[00:04:51.700 --> 00:04:54.300]  你知道聖經提摩太前書是什麼嗎?
[00:04:54.300 --> 00:04:55.300]  我先解釋一下
[00:04:55.300 --> 00:04:58.300]  就是保羅當時是一位牧師
[00:04:58.300 --> 00:05:04.300]  他寫信給在二佛所打理教會的一個徒弟
[00:05:04.300 --> 00:05:07.100]  他的名字叫做Timothy提摩太
[00:05:07.100 --> 00:05:08.700]  在書信裡面很多時候
[00:05:08.700 --> 00:05:11.100]  就是告訴他怎樣迎接這些挑戰
[00:05:11.100 --> 00:05:13.100]  怎樣處理教會裡面的問題
[00:05:13.100 --> 00:05:15.100]  這個叫做提摩太前書
[00:05:15.100 --> 00:05:17.100]  就是第一封書信
[00:05:17.100 --> 00:05:19.100]  第二封書信是提摩太後書
[00:05:19.100 --> 00:05:21.100]  就講到他如何去教會
[00:05:21.100 --> 00:05:23.500]  提摩太如何去處理教會裡面的問題
[00:05:23.500 --> 00:05:25.500]  這裡第二章第八節
[00:05:25.500 --> 00:05:26.500]  他說什麼呢?
[00:05:26.500 --> 00:05:28.500]  他說所以我願意
[00:05:28.500 --> 00:05:30.900]  就是他叫提摩太你在二佛所裡面
[00:05:30.900 --> 00:05:32.300]  教那些男人做什麼呢?
[00:05:32.300 --> 00:05:33.700]  在每一個場合裡面
[00:05:33.700 --> 00:05:37.500]  都舉起聖潔的手來禱告
[00:05:37.500 --> 00:05:38.500]  不要發牢
[00:05:38.500 --> 00:05:39.500]  不要爭論
[00:05:39.500 --> 00:05:41.500]  當然這裡是男人有問題
[00:05:41.500 --> 00:05:43.500]  所以他就說
[00:05:43.500 --> 00:05:44.500]  不如教那些男人
[00:05:44.500 --> 00:05:45.500]  不要經常爭論
[00:05:45.500 --> 00:05:48.500]  不要經常爭什麼
[00:05:48.500 --> 00:05:50.500]  舉起聖潔的手
[00:05:50.500 --> 00:05:51.500]  不要發牢
[00:05:51.500 --> 00:05:52.500]  並且不要爭論
[00:05:52.500 --> 00:05:54.500]  第九節他就講到女人
[00:05:54.500 --> 00:05:56.500]  他說同樣我願意女人
[00:05:56.500 --> 00:05:58.500]  要以端莊的衣著
[00:05:58.500 --> 00:06:02.500]  樸實和自律來裝飾自己
[00:06:02.500 --> 00:06:07.500]  不以編髮、金飾、珍珠、名貴的衣裳
[00:06:07.500 --> 00:06:11.500]  而以善行裝飾
[00:06:11.500 --> 00:06:17.500]  而且才語自稱為敬畏神的女人相稱
[00:06:17.500 --> 00:06:20.500]  女人要安靜學習
[00:06:20.500 --> 00:06:22.500]  完全信服
[00:06:22.500 --> 00:06:24.500]  我不容許女人教導人
[00:06:24.500 --> 00:06:26.500]  管轄男人
[00:06:26.500 --> 00:06:28.500]  女人都要安靜
[00:06:28.500 --> 00:06:30.500]  因為是亞當先被造
[00:06:30.500 --> 00:06:32.500]  然後才是亞娃
[00:06:32.500 --> 00:06:36.500]  而且不是亞當受騙
[00:06:36.500 --> 00:06:38.500]  卻是女人受騙
[00:06:38.500 --> 00:06:40.500]  陷在過犯裡
[00:06:40.500 --> 00:06:42.500]  女人若以自律、慈守
[00:06:42.500 --> 00:06:44.500]  著信心、愛心、聖潔
[00:06:44.500 --> 00:06:48.500]  就必藉著生產而得救
[00:06:48.500 --> 00:06:50.500]  這段經文
[00:06:50.500 --> 00:06:52.500]  幾乎每個字都有困難
[00:06:52.500 --> 00:06:54.500]  特別這段
[00:06:54.500 --> 00:06:56.500]  什麼以生產得救
[00:06:56.500 --> 00:06:58.500]  生產不是工廠裡的
[00:06:58.500 --> 00:07:00.500]  貼貼東西
[00:07:00.500 --> 00:07:02.500]  做線的生產
[00:07:02.500 --> 00:07:04.500]  生產是生孩子的意思
[00:07:04.500 --> 00:07:07.500]  如果女人藉著生孩子得救
[00:07:07.500 --> 00:07:08.500]  很奇怪
[00:07:08.500 --> 00:07:11.500]  沒理由生孩子就得救
[00:07:11.500 --> 00:07:13.500]  我們是信耶穌得救
[00:07:13.500 --> 00:07:14.500]  但你看看
[00:07:14.500 --> 00:07:15.500]  不只是這一節有問題
[00:07:15.500 --> 00:07:19.500]  幾乎每一個字都有困難
[00:07:19.500 --> 00:07:22.500]  而且這段聖經很奇怪
[00:07:22.500 --> 00:07:25.500]  就是保羅用很多字
[00:07:25.500 --> 00:07:27.500]  只是在這裡用
[00:07:27.500 --> 00:07:29.500]  保羅的字典裡
[00:07:29.500 --> 00:07:32.500]  這段經文裡用了很多字
[00:07:32.500 --> 00:07:34.500]  只出現過一次、兩次
[00:07:34.500 --> 00:07:36.500]  譬如管轄男人
[00:07:36.500 --> 00:07:38.500]  男人的字
[00:07:38.500 --> 00:07:40.500]  整本聖經裡只用了一次
[00:07:40.500 --> 00:07:42.500]  就是這裡
[00:07:42.500 --> 00:07:45.500]  到底怎樣了解這段聖經呢
[00:07:45.500 --> 00:07:46.500]  剛才我說過
[00:07:46.500 --> 00:07:47.500]  那篇文章
[00:07:47.500 --> 00:07:49.500]  那位很出名的牧師
[00:07:49.500 --> 00:07:53.500]  他當然是照字面來看
[00:07:53.500 --> 00:07:55.500]  他說不許女人講道
[00:07:55.500 --> 00:07:57.500]  當然不讓女人講道
[00:07:57.500 --> 00:07:59.500]  或者做教導、領導
[00:07:59.500 --> 00:08:00.500]  不讓她管轄男人
[00:08:00.500 --> 00:08:01.500]  當然我們是男人
[00:08:01.500 --> 00:08:03.500]  我們無所謂
[00:08:03.500 --> 00:08:05.500]  沒人管我們是很好的
[00:08:05.500 --> 00:08:07.500]  你看看結婚的老婆
[00:08:07.500 --> 00:08:09.500]  出差她很自由
[00:08:09.500 --> 00:08:11.500]  昨晚我女兒
[00:08:11.500 --> 00:08:13.500]  我差點想說我女人
[00:08:13.500 --> 00:08:15.500]  我太太
[00:08:15.500 --> 00:08:18.500]  我太太出去跟姐妹吃飯
[00:08:18.500 --> 00:08:19.500]  子女很開心
[00:08:19.500 --> 00:08:20.500]  為什麼
[00:08:20.500 --> 00:08:22.500]  我們晚餐吃什麼
[00:08:22.500 --> 00:08:24.500]  我們出去買東西吃
[00:08:24.500 --> 00:08:26.500]  媽媽在就不會
[00:08:26.500 --> 00:08:28.500]  媽媽會煮健康的東西給她
[00:08:28.500 --> 00:08:30.500]  我們就去買雞肉雞蛋
[00:08:31.500 --> 00:08:35.500]  買快餐
[00:08:35.500 --> 00:08:37.500]  大家很開心
[00:08:37.500 --> 00:08:39.500]  我們男人當然沒問題
[00:08:39.500 --> 00:08:41.500]  但如果是女人
[00:08:41.500 --> 00:08:43.500]  可能會有一點疑問
[00:08:43.500 --> 00:08:45.500]  不許女人講道
[00:08:45.500 --> 00:08:47.500]  是不是有些文化背景我們不太明白呢
[00:08:47.500 --> 00:08:50.500]  或者當時可能有些學者覺得
[00:08:50.500 --> 00:08:53.500]  當時正是羅馬帝國裡面
[00:08:53.500 --> 00:08:55.500]  有一種新的潮流
[00:08:55.500 --> 00:08:57.500]  就是女人有新的髮色
[00:08:57.500 --> 00:08:59.500]  特別是跟第一女郎
[00:08:59.500 --> 00:09:03.500]  羅馬皇帝的太太
[00:09:03.500 --> 00:09:05.500]  有很多雕像找到
[00:09:05.500 --> 00:09:07.500]  她的髮色扮得很漂亮
[00:09:07.500 --> 00:09:09.500]  其中一個老婆叫Livia
[00:09:09.500 --> 00:09:11.500]  第一夫人Livia是這樣穿衣服
[00:09:11.500 --> 00:09:13.500]  這樣去裝飾
[00:09:13.500 --> 00:09:15.500]  成為一個當時的潮流
[00:09:15.500 --> 00:09:17.500]  所以他就寫了一段聖經說
[00:09:17.500 --> 00:09:19.500]  女人不要跟這些
[00:09:19.500 --> 00:09:23.500]  所謂新羅馬女士的潮流
[00:09:23.500 --> 00:09:25.500]  可能是這樣
[00:09:25.500 --> 00:09:27.500]  譬如今天我們總統第一夫人
[00:09:27.500 --> 00:09:29.500]  穿什麼衣服
[00:09:29.500 --> 00:09:31.500]  也有很多宣傳
[00:09:31.500 --> 00:09:33.500]  你會跟她嗎
[00:09:33.500 --> 00:09:35.500]  OK的
[00:09:35.500 --> 00:09:37.500]  不會吧
[00:09:37.500 --> 00:09:41.500]  會跟第一夫人的服飾等等
[00:09:41.500 --> 00:09:43.500]  會不會是保羅說
[00:09:43.500 --> 00:09:47.500]  不要叫教會盲目跟潮流呢
[00:09:47.500 --> 00:09:49.500]  有沒有新的指引
[00:09:49.500 --> 00:09:51.500]  讓我們去了解這段聖經呢
[00:09:51.500 --> 00:09:53.500]  是有的
[00:09:53.500 --> 00:09:55.500]  是近這幾年
[00:09:55.500 --> 00:09:57.500]  為什麼近幾年這麼奇怪呢
[00:09:57.500 --> 00:09:59.500]  讓我告訴你到底發生什麼事
[00:09:59.500 --> 00:10:03.500]  近幾年有一個人在美國
[00:10:03.500 --> 00:10:06.500]  他做古代社會研究
[00:10:06.500 --> 00:10:09.500]  他專門研究當時社會
[00:10:09.500 --> 00:10:13.500]  以弗所這個地方的有錢人是怎樣生活的
[00:10:13.500 --> 00:10:15.500]  他做博士論文的時候
[00:10:15.500 --> 00:10:20.500]  他看了很多希臘羅馬的文學小說
[00:10:20.500 --> 00:10:22.500]  剛才Emily提到有小說
[00:10:22.500 --> 00:10:26.500]  他突然間看到一本小說
[00:10:26.500 --> 00:10:29.500]  是一個希臘的哲學家寫的
[00:10:29.500 --> 00:10:31.500]  那本小說叫做
[00:10:31.500 --> 00:10:33.500]  Ephesiaca
[00:10:33.500 --> 00:10:37.500]  這個Zenophil
[00:10:37.500 --> 00:10:40.500]  正是以弗所裡面的一個作家
[00:10:40.500 --> 00:10:42.500]  他寫了一本小說
[00:10:42.500 --> 00:10:44.500]  大概有幾冊
[00:10:44.500 --> 00:10:46.500]  講到什麼呢
[00:10:46.500 --> 00:10:51.500]  講到一個以弗所的男女的愛情故事
[00:10:51.500 --> 00:10:54.500]  有什麼大不了呢
[00:10:54.500 --> 00:10:56.500]  大不了的地方就在這裡
[00:10:56.500 --> 00:11:00.500]  就是以前那些人以為那本小說
[00:11:00.500 --> 00:11:03.500]  是主後二百多年才寫的
[00:11:03.500 --> 00:11:06.500]  然後十幾年前之後
[00:11:06.500 --> 00:11:08.500]  有人再重新寫過
[00:11:08.500 --> 00:11:11.500]  重新擺放它應該屬於哪個時期
[00:11:11.500 --> 00:11:13.500]  正是屬於第一世紀五十年代
[00:11:13.500 --> 00:11:15.500]  六十年代的時候
[00:11:15.500 --> 00:11:16.500]  有什麼大不了呢
[00:11:16.500 --> 00:11:19.500]  皮摩泰前書和保羅皮摩泰
[00:11:19.500 --> 00:11:21.500]  所遇見的以弗所的處境
[00:11:21.500 --> 00:11:25.500]  正是第一世紀五六十年代的時候
[00:11:25.500 --> 00:11:28.500]  所以將文學著作放回這個地方
[00:11:28.500 --> 00:11:30.500]  就很厲害了
[00:11:30.500 --> 00:11:32.500]  你看這本著作
[00:11:32.500 --> 00:11:34.500]  看這本小說的時候
[00:11:34.500 --> 00:11:37.500]  你就知道當時的人在想什麼
[00:11:37.500 --> 00:11:39.500]  然後你再扣回去
[00:11:39.500 --> 00:11:43.500]  到底聖經有沒有跟這件事有相似的地方呢
[00:11:43.500 --> 00:11:44.500]  我想告訴你
[00:11:44.500 --> 00:11:48.500]  文學著作寫作的時間是很重要的
[00:11:48.500 --> 00:11:51.500]  你知不知道人們說魏康為什麼這麼厲害
[00:11:51.500 --> 00:11:53.500]  因為魏康幾十年前
[00:11:53.500 --> 00:11:54.500]  這裡有沒有魏康迷呢
[00:11:54.500 --> 00:11:55.500]  應該有吧
[00:11:55.500 --> 00:11:56.500]  有不少吧
[00:11:56.500 --> 00:11:58.500]  幾十年前他寫的科幻小說
[00:11:58.500 --> 00:12:02.500]  他已經想像到現在生活是怎麼樣的
[00:12:02.500 --> 00:12:04.500]  以前沒有互聯網
[00:12:04.500 --> 00:12:06.500]  他已經想到會有互聯網這件事
[00:12:06.500 --> 00:12:09.500]  所以如果你說魏康現在寫
[00:12:09.500 --> 00:12:11.500]  那就沒有什麼大不了
[00:12:11.500 --> 00:12:12.500]  已經出現了
[00:12:12.500 --> 00:12:14.500]  但幾十年前他已經想到這件事
[00:12:14.500 --> 00:12:17.500]  就知道他想像的空間有多厲害
[00:12:17.500 --> 00:12:20.500]  所以寫作的著作是很重要的
[00:12:20.500 --> 00:12:22.500]  這個愛情故事是說什麼呢
[00:12:22.500 --> 00:12:26.500]  就是說一個十幾歲的帥哥和美女
[00:12:26.500 --> 00:12:28.500]  男神和女神
[00:12:28.500 --> 00:12:30.500]  他們都是異異所的人
[00:12:30.500 --> 00:12:33.500]  異異所有一個很大的廟
[00:12:33.500 --> 00:12:36.500]  叫做阿底
[00:12:36.500 --> 00:12:37.500]  Artemis
[00:12:37.500 --> 00:12:39.500]  每年會有巡遊
[00:12:39.500 --> 00:12:41.500]  新年的時候有巡遊
[00:12:41.500 --> 00:12:45.500]  他們這對男女
[00:12:45.500 --> 00:12:49.500]  在巡遊中一見鍾情
[00:12:49.500 --> 00:12:53.500]  但是又不夠膽向對方表白
[00:12:53.500 --> 00:12:56.500]  然後就單戀成病了
[00:12:56.500 --> 00:12:58.500]  如果你是父母你怎麼辦
[00:12:58.500 --> 00:13:02.500]  看到你的子女各自單戀成病
[00:13:02.500 --> 00:13:06.500]  他們就去一個廟
[00:13:06.500 --> 00:13:08.500]  找一個神靈
[00:13:08.500 --> 00:13:12.500]  去問一下姻緣
[00:13:12.500 --> 00:13:16.500]  那個人就說
[00:13:16.500 --> 00:13:18.500]  如果這對男女走在一起
[00:13:18.500 --> 00:13:20.500]  一定不會有好日子過
[00:13:20.500 --> 00:13:22.500]  他們一定會被俘虜
[00:13:22.500 --> 00:13:26.500]  然後有海盜、水險、火險等等
[00:13:26.500 --> 00:13:28.500]  但是父母你會怎麼做
[00:13:28.500 --> 00:13:30.500]  因為他們單戀成病
[00:13:30.500 --> 00:13:35.500]  男神女神好像有段姻緣
[00:13:35.500 --> 00:13:37.500]  不想他們受苦
[00:13:37.500 --> 00:13:39.500]  所以兩方面的父母
[00:13:39.500 --> 00:13:44.500]  就讓這對男女閃電結婚
[00:13:44.500 --> 00:13:46.500]  那些不好的
[00:13:46.500 --> 00:13:49.500]  那些會有災禍發生的怎麼辦
[00:13:49.500 --> 00:13:50.500]  閃電結婚之後
[00:13:50.500 --> 00:13:53.500]  父母就送他們走
[00:13:53.500 --> 00:13:56.500]  搭船送他們去埃及
[00:13:56.500 --> 00:13:58.500]  送他們去埃及的時候
[00:13:58.500 --> 00:14:02.500]  誰知道就真的有沉船
[00:14:02.500 --> 00:14:04.500]  誰知道就真的有海盜
[00:14:04.500 --> 00:14:08.500]  誰知道就真的有火險、水險等等
[00:14:08.500 --> 00:14:11.500]  兩個人愛人就被迫分開
[00:14:11.500 --> 00:14:14.500]  一到那女生想服毒自殺
[00:14:14.500 --> 00:14:15.500]  但是又不行
[00:14:15.500 --> 00:14:17.500]  死不去
[00:14:17.500 --> 00:14:19.500]  死了幾個小時又再起身
[00:14:19.500 --> 00:14:22.500]  然後兩個人又被賣到不同的地方
[00:14:22.500 --> 00:14:25.500]  男的就決定萬里尋妻記
[00:14:25.500 --> 00:14:27.500]  結局是怎樣呢
[00:14:27.500 --> 00:14:31.500]  兩個人又再重遇
[00:14:31.500 --> 00:14:33.500]  就回到異佛所
[00:14:33.500 --> 00:14:37.500]  在亞底米女神的廟裡奉獻
[00:14:37.500 --> 00:14:41.500]  是可歌可泣的劇情
[00:14:41.500 --> 00:14:43.500]  這些劇情是不是很熟悉
[00:14:43.500 --> 00:14:44.500]  是不是
[00:14:44.500 --> 00:14:47.500]  有點像韓劇
[00:14:47.500 --> 00:14:49.500]  就是這樣
[00:14:49.500 --> 00:14:52.500]  但是我想告訴你最重要的是什麼
[00:14:52.500 --> 00:14:55.500]  那個小說不只是愛情小說那麼簡單
[00:14:55.500 --> 00:14:59.500]  那個小說是講到異佛所的宗教文化
[00:14:59.500 --> 00:15:02.500]  那個女生為什麼最後有一個好的姻緣
[00:15:02.500 --> 00:15:08.500]  原因是因為她很敬畏亞底米女神
[00:15:08.500 --> 00:15:10.500]  所以你扣下來就知道
[00:15:10.500 --> 00:15:14.500]  異佛所當時是一個很重要的女神
[00:15:14.500 --> 00:15:16.500]  那個女神叫做亞底米
[00:15:16.500 --> 00:15:21.500]  Orthomus 或者羅馬叫她Diana
[00:15:21.500 --> 00:15:25.500]  她就是守護異佛所的一個大女神
[00:15:25.500 --> 00:15:28.500]  當時我們大家都會去旅遊
[00:15:28.500 --> 00:15:30.500]  旅遊就一定會打卡
[00:15:30.500 --> 00:15:31.500]  有些地方一定會去
[00:15:31.500 --> 00:15:34.500]  古代的人有七個地方一定會去
[00:15:34.500 --> 00:15:36.500]  古代世界的文明
[00:15:36.500 --> 00:15:38.500]  Seven Wonders of Ancient World
[00:15:38.500 --> 00:15:41.500]  其中一個就是亞底米女神的廟
[00:15:41.500 --> 00:15:43.500]  那個大的廟
[00:15:43.500 --> 00:15:47.500]  那裡有如今天的拉斯維加斯
[00:15:47.500 --> 00:15:50.500]  那裡的廟是一個女神的廟
[00:15:50.500 --> 00:15:52.500]  每年會巡遊
[00:15:52.500 --> 00:15:55.500]  也有很多女性在當中做祭司
[00:15:55.500 --> 00:15:56.500]  做先知
[00:15:56.500 --> 00:15:58.500]  做領導
[00:15:58.500 --> 00:16:00.500]  特別是一些貴族的女子
[00:16:00.500 --> 00:16:02.500]  每逢巡遊的時候
[00:16:02.500 --> 00:16:05.500]  她就需要打扮到某一個方法
[00:16:05.500 --> 00:16:07.500]  某一種的髮色
[00:16:07.500 --> 00:16:10.500]  然後她就模仿那個女神
[00:16:10.500 --> 00:16:11.500]  當她模仿那個女神的時候
[00:16:11.500 --> 00:16:13.500]  那個女神就會祝福她
[00:16:13.500 --> 00:16:15.500]  如果她不模仿那個女神的時候
[00:16:15.500 --> 00:16:16.500]  那個女神就會
[00:16:16.500 --> 00:16:19.500]  亞底米女神你看到她的樣子就知道她很兇
[00:16:19.500 --> 00:16:21.500]  她就會降禍給你
[00:16:21.500 --> 00:16:23.500]  所以為了討好她
[00:16:23.500 --> 00:16:25.500]  貴族的女子
[00:16:25.500 --> 00:16:28.500]  就會在這個神廟裡面來侍奉
[00:16:28.500 --> 00:16:31.500]  甚至大聲的來頌土
[00:16:31.500 --> 00:16:33.500]  甚至宣揚神話
[00:16:33.500 --> 00:16:36.500]  這是故事的背景
[00:16:36.500 --> 00:16:38.500]  但是很奇怪
[00:16:38.500 --> 00:16:40.500]  當你將這個小說
[00:16:40.500 --> 00:16:43.500]  和提摩塔前書第二章
[00:16:43.500 --> 00:16:46.500]  這段聖經放在一起平衡的看的時候
[00:16:46.500 --> 00:16:49.500]  你就發現起碼有八個字
[00:16:49.500 --> 00:16:51.500]  專有的字
[00:16:51.500 --> 00:16:53.500]  是兩邊都有用的
[00:16:53.500 --> 00:16:56.500]  有什麼字呢?
[00:16:56.500 --> 00:16:58.500]  例如女人
[00:16:58.500 --> 00:17:02.500]  字律
[00:17:02.500 --> 00:17:04.500]  裝飾
[00:17:04.500 --> 00:17:06.500]  編髮
[00:17:06.500 --> 00:17:07.500]  金飾
[00:17:07.500 --> 00:17:08.500]  名貴等等
[00:17:08.500 --> 00:17:10.500]  善行
[00:17:10.500 --> 00:17:12.500]  或者敬畏神
[00:17:12.500 --> 00:17:14.500]  或者敬畏神明
[00:17:14.500 --> 00:17:16.500]  所以裝飾才算
[00:17:16.500 --> 00:17:19.500]  女孩子越模仿越像那個女神
[00:17:19.500 --> 00:17:21.500]  就像那個小說裡面的女主角
[00:17:21.500 --> 00:17:24.500]  她就越得神的保護
[00:17:24.500 --> 00:17:26.500]  編髮也是一樣
[00:17:26.500 --> 00:17:29.500]  當時貴族的女生就是一種編髮
[00:17:29.500 --> 00:17:33.500]  就表示她對亞底米女神的敬畏
[00:17:33.500 --> 00:17:37.500]  她那種頭髮的打扮梳髮
[00:17:37.500 --> 00:17:41.500]  就好像那個女神的髮色一樣
[00:17:41.500 --> 00:17:47.500]  所以不單單是一種興朝流的問題
[00:17:47.500 --> 00:17:49.500]  而是一種方法
[00:17:49.500 --> 00:17:53.500]  來敬畏亞底米女神
[00:17:53.500 --> 00:17:55.500]  以弗所的女人
[00:17:55.500 --> 00:17:57.500]  你想想如果從小到大
[00:17:57.500 --> 00:18:00.500]  她都受著這種異教的影響的時候
[00:18:00.500 --> 00:18:01.500]  你可以想像
[00:18:01.500 --> 00:18:03.500]  當她們信了耶穌
