
[00:00:00.000 --> 00:00:11.540]  我們現在打開聖經
[00:02:22.640 --> 00:02:24.440]  如果你說到麵孝的時候
[00:02:24.440 --> 00:02:26.040]  在猶太人的世界裡面
[00:02:26.040 --> 00:02:27.040]  一提起這件事
[00:02:27.040 --> 00:02:28.440]  他們會想起一個故事
[00:02:28.440 --> 00:02:30.640]  就是想起出埃及記的故事
[00:02:30.640 --> 00:02:34.240]  你記得有一個叫做無孝餅節
[00:02:34.240 --> 00:02:36.440]  或者是御節之後的七天
[00:02:36.440 --> 00:02:39.040]  這個就是猶太人常常會想起
[00:02:39.040 --> 00:02:42.240]  一想起麵孝的時候就想起無孝餅
[00:02:42.240 --> 00:02:44.240]  無孝餅就是平時我們吃一頓飯的時候
[00:02:44.240 --> 00:02:45.640]  我們拿的那個餅
[00:02:45.640 --> 00:02:47.240]  無孝就是好像那些Cracker
[00:02:47.240 --> 00:02:48.240]  那些餅乾那樣
[00:02:48.240 --> 00:02:49.440]  因為沒有發過
[00:02:49.440 --> 00:02:51.240]  為什麼會想起這個故事呢
[00:02:51.240 --> 00:02:55.640]  因為當時以色列人他們在埃及記那裡
[00:02:55.640 --> 00:02:58.240]  他們是受了苦很多年
[00:02:58.240 --> 00:02:59.240]  做了奴隸很多年
[00:02:59.240 --> 00:03:01.440]  然後上帝用恩典來拯救他們出來
[00:03:01.440 --> 00:03:05.640]  用十災來擊打法老的暴權
[00:03:05.640 --> 00:03:08.240]  將這個政權來擊打之後
[00:03:08.240 --> 00:03:09.040]  就去…
[00:03:09.040 --> 00:03:12.640]  以致最後法老都說不如你們走吧
[00:03:12.640 --> 00:03:14.640]  因為我們受不了是不是
[00:03:14.640 --> 00:03:16.040]  那麼你看到這裡
[00:03:16.040 --> 00:03:17.640]  譬如說第34節
[00:03:17.640 --> 00:03:20.840]  百姓就拿著沒有孝的生麵
[00:03:20.840 --> 00:03:23.840]  將那些盤子包在衣服裡面
[00:03:23.840 --> 00:03:26.240]  然後就趕快托著肩膀就走了
[00:03:26.240 --> 00:03:28.440]  在夜更裡面就起行離開
[00:03:28.440 --> 00:03:31.040]  所以為什麼他們會守無孝節呢
[00:03:31.040 --> 00:03:32.640]  無孝餅呢
[00:03:32.640 --> 00:03:33.440]  吃無孝餅
[00:03:33.440 --> 00:03:35.640]  因為你沒有時間再等
[00:03:35.640 --> 00:03:37.440]  你知道整個麵包
[00:03:37.440 --> 00:03:39.640]  你要等那些孝來發起的時候
[00:03:39.640 --> 00:03:41.640]  很多時候要等很多個小時
[00:03:41.640 --> 00:03:43.040]  很長的時間
[00:03:43.040 --> 00:03:46.640]  他們出埃及的時候就要趕著來抓人
[00:03:46.640 --> 00:03:49.440]  就是沒有任何時間讓他們來等
[00:03:49.440 --> 00:03:53.440]  所以每逢去到御節的時候
[00:03:53.440 --> 00:03:57.440]  就是我們大概受難節和復節的時候
[00:03:57.440 --> 00:04:00.240]  猶太人的家庭就會大掃除
[00:04:00.240 --> 00:04:01.640]  就像我們華人新年
[00:04:01.640 --> 00:04:02.840]  我們大掃除一樣
[00:04:02.840 --> 00:04:05.840]  將所有這些麵包就拿走
[00:04:05.840 --> 00:04:07.040]  除去它
[00:04:07.040 --> 00:04:11.440]  因為這些麵包就是給予腐敗
[00:04:11.440 --> 00:04:12.440]  不潔的東西
[00:04:12.440 --> 00:04:14.840]  或者是擔言我們的東西等等
[00:04:14.840 --> 00:04:16.840]  所以在福音書裡面
[00:04:16.840 --> 00:04:20.240]  耶穌都用麵孝 "yeast" 或者 "leaven"
[00:04:20.240 --> 00:04:23.640]  來形容一些腐敗的東西
[00:04:23.640 --> 00:04:27.040]  你記得耶穌跟門徒的一些對話裡面
[00:04:27.040 --> 00:04:29.440]  他曾經說過要防備法利賽人
[00:04:29.440 --> 00:04:30.840]  殺刀該人的孝
[00:04:30.840 --> 00:04:32.640]  這些宗教領袖的孝
[00:04:32.640 --> 00:04:34.040]  就是他們說的話
[00:04:34.040 --> 00:04:35.640]  他們的教訓
[00:04:35.640 --> 00:04:36.440]  你要小心
[00:04:36.440 --> 00:04:38.840]  因為很多時候都是雙重標準
[00:04:38.840 --> 00:04:40.840]  或者自以為意
[00:04:40.840 --> 00:04:44.640]  是一種對律法的選擇性
[00:04:44.640 --> 00:04:46.240]  方便自己
[00:04:46.240 --> 00:04:47.840]  合自己心意的就要走
[00:04:47.840 --> 00:04:49.040]  不方便的
[00:04:49.040 --> 00:04:51.640]  或者福音書經常提醒我們
[00:04:51.640 --> 00:04:52.840]  這些宗教領袖
[00:04:52.840 --> 00:04:55.040]  他們是貪錢貪權的
[00:04:55.040 --> 00:04:57.640]  他們就將這些東西
[00:04:57.640 --> 00:05:00.040]  就當上帝舞蹈
[00:05:00.040 --> 00:05:02.640]  行公義、好憐憫等等的事情
[00:05:02.640 --> 00:05:04.040]  他們就當上帝舞蹈
[00:05:04.040 --> 00:05:07.040]  耶穌就說你要防備這些孝
[00:05:07.040 --> 00:05:09.640]  防備這些滲入
[00:05:09.640 --> 00:05:14.640]  或者這種令我們腐敗的東西
[00:05:14.640 --> 00:05:16.640]  但是在這一處
[00:05:16.640 --> 00:05:19.640]  耶穌說天國上帝的工作
[00:05:19.640 --> 00:05:22.440]  他的比喻
[00:05:22.440 --> 00:05:24.040]  他是用面孝來比喻
[00:05:24.040 --> 00:05:25.640]  怎樣看也好
[00:05:25.640 --> 00:05:28.040]  在猶太人的心目中
[00:05:28.040 --> 00:05:30.040]  都是有一點點顛覆性的
[00:05:30.040 --> 00:05:31.840]  有一點點很奇怪
[00:05:31.840 --> 00:05:34.040]  就等於今天我們可以說
[00:05:34.040 --> 00:05:35.640]  上帝做的工作
[00:05:35.640 --> 00:05:37.040]  好像是曱甴
[00:05:37.040 --> 00:05:40.040]  打也打不死的
[00:05:40.040 --> 00:05:42.840]  或者上帝的工作
[00:05:42.840 --> 00:05:45.040]  天國就好像電腦的病毒
[00:05:45.040 --> 00:05:47.840]  你怎樣剷它也剷不走
[00:05:47.840 --> 00:05:49.840]  還有散播得很快的
[00:05:49.840 --> 00:05:51.840]  有一點點這樣的感覺
[00:05:51.840 --> 00:05:53.840]  你記得我前一次說
[00:05:53.840 --> 00:05:57.840]  這個芥菜種的比喻的時候
[00:05:57.840 --> 00:06:00.840]  其實就是這個比喻
[00:06:00.840 --> 00:06:01.840]  之前的比喻
[00:06:01.840 --> 00:06:03.040]  所以這兩個比喻
[00:06:03.040 --> 00:06:04.840]  都是大家合起來看
[00:06:04.840 --> 00:06:06.840]  他說天國就像芥菜種
[00:06:06.840 --> 00:06:08.840]  百種裡面最少的有人拿來
[00:06:08.840 --> 00:06:10.840]  然後長成之後變成很大的
[00:06:10.840 --> 00:06:12.840]  甚至好像樹木一樣
[00:06:12.840 --> 00:06:16.840]  飛鳥可以停在樹枝上面
[00:06:16.840 --> 00:06:18.840]  第二個比喻就是今天這個
[00:06:18.840 --> 00:06:20.840]  就好像面孝
[00:06:20.840 --> 00:06:21.840]  有婦人拿來
[00:06:21.840 --> 00:06:25.840]  藏在三豆麵的裡面
[00:06:25.840 --> 00:06:29.840]  然後等到全團的麵團來發大
[00:06:29.840 --> 00:06:33.840]  這些比喻我們可以叫做對立的比喻
[00:06:33.840 --> 00:06:36.840]  小變成大
[00:06:36.840 --> 00:06:38.840]  或者見不到的東西
[00:06:38.840 --> 00:06:43.840]  變成肉眼很容易很明顯看得到的
[00:06:43.840 --> 00:06:48.840]  面孝藏在麵團裡面
[00:06:48.840 --> 00:06:52.840]  當你搓一塊麵粉的時候
[00:06:52.840 --> 00:06:56.840]  那個麵粉有孝和沒有孝
[00:06:56.840 --> 00:06:59.840]  開始的時候你是看不到的
[00:06:59.840 --> 00:07:01.840]  你給時間去等待的時候
[00:07:01.840 --> 00:07:05.840]  你就能夠看得到那個分別
[00:07:05.840 --> 00:07:07.840]  開始的時候是無法看的
[00:07:07.840 --> 00:07:10.840]  但是經過這些孝素來滲透的時候
[00:07:10.840 --> 00:07:15.840]  你的肉眼就能夠分得出一個已經發了孝的麵團
[00:07:15.840 --> 00:07:18.840]  他說藏在三豆麵裡面
[00:07:18.840 --> 00:07:21.840]  三豆麵英文叫做three measures
[00:07:21.840 --> 00:07:24.840]  其實大概是四十至六十磅的麵粉
[00:07:24.840 --> 00:07:29.840]  如果你有做過這些搓麵粉或者做麵包的
[00:07:29.840 --> 00:07:33.840]  你會知道四十至六十磅的麵粉其實是很多的
[00:07:33.840 --> 00:07:35.840]  餵飽可能有一百人
[00:07:35.840 --> 00:07:39.840]  會成為一個很大的現值
[00:07:39.840 --> 00:07:42.840]  皆宰種由小變成大
[00:07:42.840 --> 00:07:44.840]  由謙卑開始
[00:07:44.840 --> 00:07:52.840]  變成一個擴張到四周都是黃花的景象
[00:07:52.840 --> 00:07:54.840]  面孝的比喻
[00:07:54.840 --> 00:07:57.840]  是由一個不顯眼
[00:07:57.840 --> 00:08:03.840]  但變成一個影響全團發大的功效
[00:08:03.840 --> 00:08:07.840]  我想比喻最重要的地方
[00:08:07.840 --> 00:08:10.840]  就是講到面孝的影響力
[00:08:10.840 --> 00:08:12.840]  那種滲透力
[00:08:12.840 --> 00:08:13.840]  上帝的工作
[00:08:13.840 --> 00:08:15.840]  上帝的影響
[00:08:15.840 --> 00:08:22.840]  很多時候是在我們人的內心裡面發生的
[00:08:22.840 --> 00:08:25.840]  不是外界強迫
[00:08:25.840 --> 00:08:27.840]  以致有改變
[00:08:27.840 --> 00:08:30.840]  是在裡面發生的
[00:08:30.840 --> 00:08:33.840]  在裡面發生面孝的作用
[00:08:33.840 --> 00:08:35.840]  以致整團發大
[00:08:35.840 --> 00:08:37.840]  滲透到整團
[00:08:37.840 --> 00:08:40.840]  福音或者天國的工作
[00:08:40.840 --> 00:08:42.840]  其實都是從我們內心開始的
[00:08:42.840 --> 00:08:44.840]  當我們接受了上帝的恩典
[00:08:44.840 --> 00:08:45.840]  由我們的生命裡面
[00:08:45.840 --> 00:08:48.840]  從裡面出來
[00:08:48.840 --> 00:08:50.840]  在上個星期
[00:08:50.840 --> 00:08:56.840]  在美國有一個很爭議性的法律的新聞
[00:08:56.840 --> 00:08:58.840]  大家可能有聽過
[00:08:58.840 --> 00:09:00.840]  在阿拉伯州
[00:09:00.840 --> 00:09:06.840]  通過了有史以來最保守的反墮台法案
[00:09:06.840 --> 00:09:11.840]  我想最終目的是挑戰1973年的時候
[00:09:11.840 --> 00:09:13.840]  有一個很出名的
[00:09:13.840 --> 00:09:16.840]  Supreme Court的一個決定
[00:09:16.840 --> 00:09:19.840]  一個裁定是使墮胎合法
[00:09:19.840 --> 00:09:21.840]  法國叫做Grover Way
[00:09:21.840 --> 00:09:26.840]  這個新聞是一個很大的爭議
[00:09:26.840 --> 00:09:29.840]  也是令人很激動的
[00:09:29.840 --> 00:09:31.840]  因為你說到墮胎
[00:09:31.840 --> 00:09:33.840]  在我們中間
[00:09:33.840 --> 00:09:35.840]  我們有不少
[00:09:35.840 --> 00:09:37.840]  我們是做媽媽的
[00:09:37.840 --> 00:09:38.840]  我們是做父母的
[00:09:38.840 --> 00:09:40.840]  我們一定會覺得這是一個很個人的
[00:09:40.840 --> 00:09:45.840]  很感情的一件事
[00:09:45.840 --> 00:09:47.840]  但我想說說
[00:09:47.840 --> 00:09:50.840]  有一點歷史的來由
[00:09:50.840 --> 00:09:52.840]  是我們不能夠不知道的
[00:09:52.840 --> 00:09:55.840]  這種墮胎的法案
[00:09:55.840 --> 00:09:59.840]  是由美國裡面一派
[00:09:59.840 --> 00:10:01.840]  叫做宗教右派
[00:10:01.840 --> 00:10:03.840]  來興起
[00:10:03.840 --> 00:10:05.840]  或者religious right,Christian right
[00:10:05.840 --> 00:10:06.840]  這一班人來興起
[00:10:06.840 --> 00:10:08.840]  為什麼需要去解釋一下背景呢
[00:10:08.840 --> 00:10:10.840]  如果我們不知道內容的去脈
[00:10:10.840 --> 00:10:15.840]  有時候我們不是很掌握得到整幅圖畫
[00:10:15.840 --> 00:10:20.840]  我相信對這方面有研究或者解釋的
[00:10:20.840 --> 00:10:23.840]  就是這本書叫做《大Kingdom Come》
[00:10:23.840 --> 00:10:25.840]  是一個方派的信徒
[00:10:25.840 --> 00:10:27.840]  叫做Randall Balmer
[00:10:27.840 --> 00:10:28.840]  他是一個學者
[00:10:28.840 --> 00:10:30.840]  也是神學院的教授
[00:10:30.840 --> 00:10:32.840]  也是一個牧師
[00:10:32.840 --> 00:10:37.840]  他寫了不少近代的歷史政治倫理的書
[00:10:37.840 --> 00:10:40.840]  或者一些背景的東西
[00:10:40.840 --> 00:10:42.840]  他寫這本書是為什麼呢
[00:10:42.840 --> 00:10:44.840]  他想去解釋一下
[00:10:44.840 --> 00:10:46.840]  到底他有什麼哀歌
[00:10:46.840 --> 00:10:49.840]  他作為一個方派的信徒
[00:10:49.840 --> 00:10:52.840]  他這本書的主旨就是說
[00:10:52.840 --> 00:10:54.840]  這些宗教的右派
[00:10:54.840 --> 00:10:56.840]  極保守的右派
[00:10:56.840 --> 00:11:01.840]  是怎樣不知不覺地扭曲了信仰
[00:11:01.840 --> 00:11:03.840]  或者將信仰重新重建
[00:11:03.840 --> 00:11:09.840]  然後威脅了社會和政治之間的關係
[00:11:09.840 --> 00:11:11.840]  其實他追查
[00:11:11.840 --> 00:11:13.840]  為什麼這個宗教的右派
[00:11:13.840 --> 00:11:16.840]  會和現在的所謂Republican
[00:11:16.840 --> 00:11:19.840]  有這麼密切的關係呢
[00:11:19.840 --> 00:11:22.840]  話說在七零年代的時候
[00:11:22.840 --> 00:11:25.840]  保守派的人
[00:11:25.840 --> 00:11:31.840]  他們想去強化他們在社會的政治地位或者權力
[00:11:31.840 --> 00:11:34.840]  曾經用過不少的
[00:11:34.840 --> 00:11:37.840]  不同的一些倫理議題
[00:11:37.840 --> 00:11:40.840]  或者社會的議題去號召民眾
[00:11:40.840 --> 00:11:42.840]  號召很多的選民
[00:11:42.840 --> 00:11:43.840]  拿一些vote(投票)
[00:11:43.840 --> 00:11:47.840]  發現最後找到一個議題
[00:11:47.840 --> 00:11:49.840]  是可以號召到很多選票的
[00:11:49.840 --> 00:11:51.840]  那個就是反墮胎
[00:11:51.840 --> 00:11:53.840]  那個就是反墮胎
[00:11:53.840 --> 00:11:56.840]  只要出一種呼聲
[00:11:56.840 --> 00:11:58.840]  很多人就會出來
[00:11:58.840 --> 00:12:04.840]  有很多人會用一個很單一的議題
[00:12:04.840 --> 00:12:10.840]  來支持某一個議題
[00:12:10.840 --> 00:12:14.840]  你要知道這些背景的原因
[00:12:14.840 --> 00:12:16.840]  因為很多時候的爭議
[00:12:16.840 --> 00:12:20.840]  就是回到到底真正想做的是什麼
[00:12:20.840 --> 00:12:23.840]  到底是想拿political power(政治權力)
[00:12:23.840 --> 00:12:26.840]  還是真是在信仰裡面
[00:12:26.840 --> 00:12:28.840]  我們有一個很整體的
[00:12:28.840 --> 00:12:30.840]  想有一個見證
[00:12:30.840 --> 00:12:33.840]  很多時候這些情況
[00:12:33.840 --> 00:12:35.840]  你追溯那個來龍去脈的時候
[00:12:35.840 --> 00:12:37.840]  給外界的人看
[00:12:37.840 --> 00:12:39.840]  就會覺得很多時候
[00:12:39.840 --> 00:12:41.840]  這些右派
[00:12:41.840 --> 00:12:43.840]  就會很容易是以偏概全
[00:12:43.840 --> 00:12:45.840]  你要知道
[00:12:45.840 --> 00:12:46.840]  我想告訴你
[00:12:46.840 --> 00:12:48.840]  早在一九八零年代的時候
[00:12:48.840 --> 00:12:49.840]  七零年代開始
[00:12:49.840 --> 00:12:50.840]  你知道那個Wall-E-Way(反墮胎)
[00:12:50.840 --> 00:12:52.840]  是七三年的時候裁定的
[00:12:52.840 --> 00:12:54.840]  墮胎合法化
[00:12:54.840 --> 00:12:55.840]  七零年代的時候
[00:12:55.840 --> 00:12:58.840]  各自有那個Wall-E-Way之後
[00:12:58.840 --> 00:13:00.840]  起碼五至七年
[00:13:00.840 --> 00:13:03.840]  如果你看當時所發的文章
[00:13:03.840 --> 00:13:04.840]  《牧者法》的文章
[00:13:04.840 --> 00:13:06.840]  或者倫理
[00:13:06.840 --> 00:13:10.840]  甚至是右派裡面發表的文章
[00:13:10.840 --> 00:13:13.840]  有很多都是贊成墮胎的
[00:13:13.840 --> 00:13:15.840]  有部分是反對
[00:13:15.840 --> 00:13:18.840]  但是有不少是贊成墮胎
[00:13:18.840 --> 00:13:20.840]  在一九八零年代初的時候
[00:13:20.840 --> 00:13:23.840]  當時的Christianity Today
[00:13:23.840 --> 00:13:24.840]  今日基督教
[00:13:24.840 --> 00:13:25.840]  這個雜誌
[00:13:25.840 --> 00:13:29.840]  其實他已經出了一篇文章
[00:13:29.840 --> 00:13:32.840]  Christianity Today是一個很保守
[00:13:32.840 --> 00:13:36.840]  偏右派的基督教雜誌
[00:13:36.840 --> 00:13:41.840]  這個雜誌出了一篇文章
[00:13:41.840 --> 00:13:42.840]  他說什麼呢
[00:13:42.840 --> 00:13:44.840]  他說教會
[00:13:44.840 --> 00:13:47.840]  你要行公義和好憐憫
[00:13:47.840 --> 00:13:49.840]  你要反貪婪
[00:13:49.840 --> 00:13:52.840]  反貪婪金錢
[00:13:52.840 --> 00:13:54.840]  反對富者越富
[00:13:54.840 --> 00:13:56.840]  貧者越貧的現象
[00:13:56.840 --> 00:13:58.840]  要幫助弱勢的人
[00:13:58.840 --> 00:14:00.840]  等等
[00:14:00.840 --> 00:14:03.840]  他說這些的命令在聖經裡面
[00:14:03.840 --> 00:14:05.840]  差不多每一章都有
[00:14:05.840 --> 00:14:08.840]  但是墮胎反墮胎呢
[00:14:08.840 --> 00:14:10.840]  不是那麼多
[00:14:10.840 --> 00:14:11.840]  上個星期
[00:14:11.840 --> 00:14:13.840]  這個Alabama的
[00:14:13.840 --> 00:14:16.840]  推出這個法案的時候
[00:14:16.840 --> 00:14:18.840]  你要知道
[00:14:18.840 --> 00:14:19.840]  基督教裡面
[00:14:19.840 --> 00:14:22.840]  一個很保守的代表人
[00:14:22.840 --> 00:14:25.840]  叫做Pat Robinson
[00:14:25.840 --> 00:14:26.840]  他也出來說
[00:14:26.840 --> 00:14:30.840]  這個行動太激進了
[00:14:30.840 --> 00:14:32.840]  這個推出的法案
[00:14:32.840 --> 00:14:34.840]  太過restrictive
[00:14:34.840 --> 00:14:35.840]  但你要知道
[00:14:35.840 --> 00:14:38.840]  Pat Robinson在基督教裡面
[00:14:38.840 --> 00:14:39.840]  保守派裡面
[00:14:39.840 --> 00:14:41.840]  是表表者
[00:14:41.840 --> 00:14:44.840]  如果老人家都說這個法案有問題
[00:14:44.840 --> 00:14:47.840]  我們就需要想清楚一點
[00:14:47.840 --> 00:14:49.840]  當然
[00:14:49.840 --> 00:14:50.840]  我不會反對
[00:14:50.840 --> 00:14:53.840]  聖經裡面大體上是pro-life
[00:14:53.840 --> 00:14:55.840]  聖經裡面大體上
[00:14:55.840 --> 00:14:57.840]  是擁護生命權
[00:14:57.840 --> 00:14:58.840]  但這本書指出
[00:14:58.840 --> 00:15:00.840]  為什麼呢
[00:15:00.840 --> 00:15:01.840]  他說保守派的信徒
[00:15:01.840 --> 00:15:04.840]  往往有一種叫做
[00:15:04.840 --> 00:15:07.840]  insufficiently pro-life
[00:15:07.840 --> 00:15:10.840]  就是不足夠地
[00:15:10.840 --> 00:15:13.840]  或者選擇性地
[00:15:13.840 --> 00:15:20.840]  去擁護生命權
[00:15:20.840 --> 00:15:22.840]  你問一問自己
[00:15:22.840 --> 00:15:25.840]  反對墮胎是維護生命
[00:15:25.840 --> 00:15:27.840]  是不是
[00:15:27.840 --> 00:15:28.840]  但同時可不可以
[00:15:28.840 --> 00:15:30.840]  也去維護
[00:15:30.840 --> 00:15:33.840]  有死刑有好刑呢
[00:15:33.840 --> 00:15:35.840]  歧視
[00:15:35.840 --> 00:15:36.840]  歧視一些小眾
[00:15:36.840 --> 00:15:38.840]  或者移民
[00:15:38.840 --> 00:15:41.840]  或者擁護白人至上的
[00:15:41.840 --> 00:15:43.840]  種族主義
[00:15:43.840 --> 00:15:46.840]  或者甚至發動戰爭
[00:15:46.840 --> 00:15:47.840]  如果你這樣想的時候
[00:15:47.840 --> 00:15:48.840]  我們就不可以純粹
[00:15:48.840 --> 00:15:50.840]  或反墮胎
[00:15:50.840 --> 00:15:52.840]  而我們呢
[00:15:52.840 --> 00:15:55.840]  發動戰爭就OK
[00:15:55.840 --> 00:15:56.840]  上兩個
[00:15:56.840 --> 00:15:57.840]  三個禮拜
[00:15:57.840 --> 00:15:58.840]  我就
[00:15:58.840 --> 00:15:59.840]  被邀請
[00:15:59.840 --> 00:16:00.840]  我和一班的目者
[00:16:00.840 --> 00:16:01.840]  去了見一個
[00:16:01.840 --> 00:16:03.840]  本地的一個議員
[00:16:03.840 --> 00:16:06.840]  我們走到議員的辦公室
[00:16:06.840 --> 00:16:08.840]  我們就說出
[00:16:08.840 --> 00:16:13.840]  我們為什麼對這個
[00:16:13.840 --> 00:16:16.840]  墮胎合法化的法案
[00:16:16.840 --> 00:16:19.840]  有一些保留的關注
[00:16:19.840 --> 00:16:21.840]  我經常都問的
[00:16:21.840 --> 00:16:22.840]  有時候
[00:16:22.840 --> 00:16:27.840]  要出席這樣的活動
[00:16:27.840 --> 00:16:29.840]  我自己都會問自己問題
[00:16:29.840 --> 00:16:30.840]  為什麼反墮胎的時候
[00:16:30.840 --> 00:16:33.840]  就號召很多人出來
[00:16:33.840 --> 00:16:36.840]  但是當美國入侵其他國家
[00:16:36.840 --> 00:16:38.840]  發生戰禍
[00:16:38.840 --> 00:16:41.840]  令到整個地區散了的時候
[00:16:41.840 --> 00:16:44.840]  就沒有人出聲了
[00:16:44.840 --> 00:16:47.840]  這個我覺得是我們需要問的
[00:16:47.840 --> 00:16:49.840]  我們不能夠這樣閉上眼
[00:16:49.840 --> 00:16:51.840]  我們只能選擇性地
[00:16:51.840 --> 00:16:54.840]  去看一個議題
[00:16:54.840 --> 00:16:55.840]  到底我們POLIFE
[00:16:55.840 --> 00:16:58.840]  有多POLIFE
[00:16:58.840 --> 00:17:01.840]  是不是我需要用個handheld mic
[00:17:01.840 --> 00:17:08.840]  (主席)
[00:17:08.840 --> 00:17:09.840]  那麼
[00:17:09.840 --> 00:17:11.840]  巴馬說什麼呢
[00:17:11.840 --> 00:17:12.840]  我覺得有一句
[00:17:12.840 --> 00:17:14.840]  幾句說話我想引用的
[00:17:14.840 --> 00:17:17.840]  他說在這本書的結論裡
[00:17:17.840 --> 00:17:18.840]  他說他認為
[00:17:18.840 --> 00:17:19.840]  減少墮胎
[00:17:19.840 --> 00:17:22.840]  最有效的方法是通過教育
[00:17:22.840 --> 00:17:27.840]  好像推廣一些教育的運動
[00:17:27.840 --> 00:17:28.840]  或者類似
[00:17:28.840 --> 00:17:30.840]  去禁吸煙
[00:17:30.840 --> 00:17:31.840]  禁吸毒
[00:17:31.840 --> 00:17:33.840]  或者瘋酒配偶虐待等等
[00:17:33.840 --> 00:17:35.840]  這些公共服務
[00:17:35.840 --> 00:17:39.840]  來改變這個纏繞問題的整個大氣候
[00:17:39.840 --> 00:17:41.840]  這種策略
[00:17:41.840 --> 00:17:43.840]  比較侵犯個人權利
[00:17:43.840 --> 00:17:44.840]  無效的法律
[00:17:44.840 --> 00:17:47.840]  就是由愛來壓迫
[00:17:47.840 --> 00:17:51.840]  由愛來影響
[00:17:51.840 --> 00:17:53.840]  是更加
[00:17:53.840 --> 00:17:55.840]  讓我們進一步去
[00:17:55.840 --> 00:17:56.840]  廢除墮胎
[00:17:56.840 --> 00:17:59.840]  這個就是在說滲透力
[00:17:59.840 --> 00:18:02.840]  基督徒花了多少時間和精力
[00:18:02.840 --> 00:18:04.840]  真的要做這件事
[00:18:04.840 --> 00:18:07.840]  在一個反墮胎的網頁上
[00:18:07.840 --> 00:18:09.840]  我看到有一個人留言
[00:18:09.840 --> 00:18:10.840]  他問了一個問題
[00:18:10.840 --> 00:18:13.840]  他說在這裡留言的人
[00:18:13.840 --> 00:18:16.840]  有多少人曾經
[00:18:16.840 --> 00:18:19.840]  助養過一個小孩
[00:18:19.840 --> 00:18:21.840]  或者肯助養一個小孩
[00:18:21.840 --> 00:18:23.840]  肯幫助一個
[00:18:23.840 --> 00:18:28.840]  在一個不受權利的地方出來的人
[00:18:28.840 --> 00:18:31.840]  有多少人願意幫助一個人
