
[00:00:00.000 --> 00:00:03.000]  開始之前 我想問問大家
[00:07:36.000 --> 00:07:37.000]  預備
[00:07:37.000 --> 00:07:38.000]  被殺
[00:07:38.000 --> 00:07:40.000]  奉獻
[00:07:40.000 --> 00:07:43.000]  一個取悅上帝的儀式
[00:07:43.000 --> 00:07:47.000]  而當中有很多獻祭的種類
[00:07:47.000 --> 00:07:48.000]  凡祭
[00:07:48.000 --> 00:07:49.000]  數祭
[00:07:49.000 --> 00:07:50.000]  平安祭
[00:07:50.000 --> 00:07:51.000]  贖罪祭
[00:07:51.000 --> 00:07:53.000]  贖遣祭
[00:07:53.000 --> 00:07:55.000]  有很多預備
[00:07:55.000 --> 00:07:56.000]  很多規矩
[00:07:56.000 --> 00:07:57.000]  很多步驟
[00:07:57.000 --> 00:07:59.000]  很多禮儀
[00:07:59.000 --> 00:08:03.000]  缺一不可
[00:08:03.000 --> 00:08:08.000]  保羅在十二章一至二節裏講到活祭
[00:08:08.000 --> 00:08:11.000]  與上面講的那些很不同
[00:08:11.000 --> 00:08:13.000]  但在講活祭之前
[00:08:13.000 --> 00:08:17.000]  我很想先跟大家講一講身體
[00:08:17.000 --> 00:08:19.000]  上個星期都有講到
[00:08:19.000 --> 00:08:22.000]  身體這兩個字不是講一個身體
[00:08:22.000 --> 00:08:23.000]  是眾數來的
[00:08:23.000 --> 00:08:25.000]  Multiple
[00:08:25.000 --> 00:08:29.000]  每個人的心思意念意向
[00:08:29.000 --> 00:08:32.000]  所以不只是講那個Physical Body
[00:08:32.000 --> 00:08:34.000]  不只是講身體這麼簡單
[00:08:34.000 --> 00:08:36.000]  肉體這麼簡單
[00:08:36.000 --> 00:08:39.000]  根據原文的解釋
[00:08:39.000 --> 00:08:42.000]  是很多個身體
[00:08:42.000 --> 00:08:45.000]  一個信仰的群體
[00:08:45.000 --> 00:08:46.000]  將身體獻上
[00:08:46.000 --> 00:08:49.000]  成為一個獻祭擺上
[00:08:49.000 --> 00:08:51.000]  我在預備的時候
[00:08:51.000 --> 00:08:54.000]  我在想什麼時候我們會這樣
[00:08:54.000 --> 00:08:57.000]  我在想信主的時候就是這樣
[00:08:57.000 --> 00:09:00.000]  正正我們是全人擺上的一個動作
[00:09:00.000 --> 00:09:02.000]  我們決志信耶穌
[00:09:02.000 --> 00:09:04.000]  承認我自己的過犯
[00:09:04.000 --> 00:09:06.000]  降伏在神的面前
[00:09:06.000 --> 00:09:09.000]  宣告我的生命不再屬於我自己
[00:09:09.000 --> 00:09:12.000]  我不再是我自己的主人
[00:09:12.000 --> 00:09:16.000]  決意認定耶穌作為我的個人救主
[00:09:16.000 --> 00:09:19.000]  從今以後活著的不再是我
[00:09:19.000 --> 00:09:22.000]  乃是基督在我裏面活著
[00:09:22.000 --> 00:09:25.000]  一個回應福音的動作
[00:09:25.000 --> 00:09:27.000]  羅馬書8章11節
[00:09:27.000 --> 00:09:30.000]  然而使耶穌從死人中復活的
[00:09:30.000 --> 00:09:32.000]  神的靈若住在你們裏面
[00:09:32.000 --> 00:09:35.000]  那使基督從死人中復活的
[00:09:35.000 --> 00:09:38.000]  也必藉著住在你們裏面的聖靈
[00:09:38.000 --> 00:09:43.000]  使你們必死的身體又活過來
[00:09:43.000 --> 00:09:46.000]  一個會死的身體
[00:09:46.000 --> 00:09:50.000]  因為耶穌而活過來
[00:09:50.000 --> 00:09:53.000]  將身體獻上當作活祭
[00:09:53.000 --> 00:09:56.000]  羅馬書12章
[00:09:56.000 --> 00:10:00.000]  這裏說的是甚麼
[00:10:00.000 --> 00:10:03.000]  人之所以可以成為活祭
[00:10:03.000 --> 00:10:06.000]  最重要的部份
[00:10:06.000 --> 00:10:08.000]  不是我們多麼愛神
[00:10:08.000 --> 00:10:11.000]  願意擺上成為活祭
[00:10:11.000 --> 00:10:15.000]  因為願意擺上的前設
[00:10:15.000 --> 00:10:19.000]  是耶穌自己首先擺上
[00:10:19.000 --> 00:10:22.000]  不是我們有多麼愛主
[00:10:22.000 --> 00:10:26.000]  多麼屬靈
[00:10:26.000 --> 00:10:30.000]  是一個多麼好的基督徒
[00:10:30.000 --> 00:10:34.000]  這不是重點
[00:10:34.000 --> 00:10:39.000]  重點是耶穌首先擺上
[00:10:39.000 --> 00:10:41.000]  成為最完美的獻祭
[00:10:41.000 --> 00:10:43.000]  成就救恩
[00:10:43.000 --> 00:10:45.000]  主耶穌的補血清洗我們的罪
[00:10:45.000 --> 00:10:47.000]  拯救我們
[00:10:47.000 --> 00:10:50.000]  讓我們重新成為聖潔
[00:10:50.000 --> 00:10:53.000]  被稱為義
[00:10:53.000 --> 00:10:57.000]  是耶穌先成為祭身擺上
[00:10:57.000 --> 00:11:02.000]  人才可以成為活祭
[00:11:02.000 --> 00:11:04.000]  羅馬書10章10節
[00:11:04.000 --> 00:11:06.000]  我們憑著這旨意
[00:11:06.000 --> 00:11:09.000]  藉著耶穌基督僅此一次獻上他的身體
[00:11:09.000 --> 00:11:12.000]  就得以成聖
[00:11:12.000 --> 00:11:14.000]  想深一層
[00:11:14.000 --> 00:11:19.000]  想當年我自己在背誦經文的時候
[00:11:19.000 --> 00:11:23.000]  只是在想自己有多有使命感
[00:11:23.000 --> 00:11:26.000]  決意要做一個好的基督徒
[00:11:26.000 --> 00:11:28.000]  擺上自己
[00:11:28.000 --> 00:11:33.000]  那個想法是由我自己出發的
[00:11:33.000 --> 00:11:36.000]  自我感覺良好
[00:11:36.000 --> 00:11:39.000]  但其實想當年我根本不明白
[00:11:39.000 --> 00:11:44.000]  重點並不是在我身上
[00:11:44.000 --> 00:11:47.000]  重點是其實神有多麼愛我
[00:11:47.000 --> 00:11:50.000]  差派他的獨子耶穌擺上
[00:11:50.000 --> 00:11:52.000]  是奉乃是理所當然的
[00:11:52.000 --> 00:11:58.000]  正正是因為人明白耶穌的擺上
[00:11:58.000 --> 00:12:00.000]  跟隨主的人
[00:12:00.000 --> 00:12:05.000]  對福音最理所當然的回應
[00:12:05.000 --> 00:12:08.000]  好像上星期包牧師提到
[00:12:08.000 --> 00:12:10.000]  對神感恩
[00:12:10.000 --> 00:12:13.000]  最合乎情理的回應
[00:12:13.000 --> 00:12:15.000]  不要效法這個世界
[00:12:15.000 --> 00:12:19.000]  只要心意根深而變化
[00:12:19.000 --> 00:12:21.000]  這個世界當今的時代
[00:12:21.000 --> 00:12:25.000]  有很多自己的思想和生活模式
[00:12:25.000 --> 00:12:28.000]  是我們這群蒙恩得救的信徒
[00:12:28.000 --> 00:12:31.000]  必須要辨別清楚
[00:12:31.000 --> 00:12:34.000]  所以不要效法這個世界的意思是
[00:12:34.000 --> 00:12:36.000]  叫我們小心
[00:12:36.000 --> 00:12:39.000]  基督徒你要小心
[00:12:39.000 --> 00:12:45.000]  我們不要讓這個世代去塑造我們的生命
[00:12:45.000 --> 00:12:53.000]  耶穌負上一個很沈重的代價去拯救我們
[00:12:53.000 --> 00:12:55.000]  最近在一個飯局裏面
[00:12:55.000 --> 00:12:56.000]  有一個朋友提到
[00:12:56.000 --> 00:12:58.000]  因為他們兩個女兒的關係
[00:12:58.000 --> 00:13:02.000]  他經常會看迪士尼頻道
[00:13:02.000 --> 00:13:04.000]  近期他發現這些節目裏面
[00:13:04.000 --> 00:13:10.000]  越來越多不傳統的家庭出現
[00:13:10.000 --> 00:13:15.000]  傳統的意思是一個爸爸一個媽媽
[00:13:15.000 --> 00:13:18.000]  和兒女所組成的家庭
[00:13:18.000 --> 00:13:21.000]  他說這些節目裏面的家庭
[00:13:21.000 --> 00:13:23.000]  或者他們家庭裏面的互動
[00:13:23.000 --> 00:13:27.000]  和一般的家庭好像沒有什麼分別
[00:13:27.000 --> 00:13:32.000]  只不過不一定有一個爸爸一個媽媽
[00:13:32.000 --> 00:13:35.000]  他說他發現這些兒童節目
[00:13:35.000 --> 00:13:43.000]  好像在前沿物化地將不正常的關係正常化
[00:13:43.000 --> 00:13:46.000]  幾年前有一單新聞
[00:13:46.000 --> 00:13:49.000]  在加拿大有一個46歲的爸爸
[00:13:49.000 --> 00:13:52.000]  他有七個小朋友
[00:13:52.000 --> 00:13:58.000]  他說發現他其實是一個女孩子
[00:13:58.000 --> 00:14:05.000]  他開始的生活模式就是用一個女孩子的身份去生活
[00:14:05.000 --> 00:14:06.000]  他太太受不了
[00:14:06.000 --> 00:14:08.000]  結果他們分開了
[00:14:08.000 --> 00:14:10.000]  他就離開他太太
[00:14:10.000 --> 00:14:12.000]  離開他七個小朋友
[00:14:12.000 --> 00:14:15.000]  離開他家之後
[00:14:15.000 --> 00:14:18.000]  這個六尺四寸高的男人
[00:14:18.000 --> 00:14:20.000]  穿裙子
[00:14:20.000 --> 00:14:22.000]  戴頭箍
[00:14:22.000 --> 00:14:25.000]  然後在網上為自己賣廣告
[00:14:25.000 --> 00:14:30.000]  希望有家庭能夠收養他
[00:14:30.000 --> 00:14:37.000]  他自稱是一個八歲的女孩子
[00:14:37.000 --> 00:14:39.000]  你真的猜不到
[00:14:39.000 --> 00:14:41.000]  真的有人收養他
[00:14:41.000 --> 00:14:43.000]  收養了他之後
[00:14:43.000 --> 00:14:46.000]  他被一對老夫婦收養了
[00:14:46.000 --> 00:14:50.000]  自此之後他和這對老夫婦的孫子孫女
[00:14:50.000 --> 00:14:54.000]  玩遊顏色煮飯仔
[00:14:54.000 --> 00:14:57.000]  有一天其中一個孫女
[00:14:57.000 --> 00:15:02.000]  跟這個46歲自稱八歲的小女孩說
[00:15:02.000 --> 00:15:04.000]  她說我想做姐姐
[00:15:04.000 --> 00:15:07.000]  我不想做妹妹
[00:15:07.000 --> 00:15:09.000]  因為這個女孩子七歲
[00:15:09.000 --> 00:15:10.000]  她說你可不可以再小兩年
[00:15:10.000 --> 00:15:11.000]  不要做八歲
[00:15:11.000 --> 00:15:13.000]  做六歲吧
[00:15:13.000 --> 00:15:14.000]  這個男人說好啊
[00:15:14.000 --> 00:15:15.000]  沒問題
[00:15:15.000 --> 00:15:20.000]  他就做了一個六歲的小女孩
[00:15:20.000 --> 00:15:25.000]  今時今日他仍然和這對老夫婦的家人一起住
[00:15:25.000 --> 00:15:26.000]  最後一個例子
[00:15:26.000 --> 00:15:30.000]  我想起有一次我去接我女兒放學
[00:15:30.000 --> 00:15:34.000]  看到其他小朋友在等家長接
[00:15:34.000 --> 00:15:37.000]  我就嘗試要友善
[00:15:37.000 --> 00:15:39.000]  跟旁邊的女孩說
[00:15:39.000 --> 00:15:41.000]  你媽媽來接你嗎
[00:15:41.000 --> 00:15:44.000]  她看著我沒有說話
[00:15:44.000 --> 00:15:45.000]  後來我回到家
[00:15:45.000 --> 00:15:47.000]  我女兒才告訴我
[00:15:47.000 --> 00:15:49.000]  這個女孩沒有媽媽
[00:15:49.000 --> 00:15:51.840]  她有兩個父親
[00:15:51.840 --> 00:16:03.120]  我便想起從此之後我不可以以為每個小朋友的家裡都有一個父母
[00:16:03.120 --> 00:16:16.360]  因為那個組合可能是父父 母母 父母 母母 母母
[00:16:16.360 --> 00:16:20.160]  或者只有爸爸 只有媽媽
[00:16:20.160 --> 00:16:24.160]  或者沒有爸爸也沒有媽媽
[00:16:24.160 --> 00:16:31.360]  這是我們現今世代家庭關係的狀況
[00:16:31.360 --> 00:16:34.360]  將來還會出現多少個組合呢
[00:16:34.360 --> 00:16:38.160]  其實我覺得有時候也估計不了
[00:16:38.160 --> 00:16:44.160]  我們下一代的家庭觀念定位在哪裡
[00:16:44.160 --> 00:16:48.160]  我們現在活在一個什麼樣的世代
[00:16:48.160 --> 00:16:53.160]  作為基督徒的你 你會怎樣去回應
[00:16:53.160 --> 00:16:57.160]  作為基督徒父母的你
[00:16:57.160 --> 00:17:01.160]  當你的小朋友來到你面前去問你一些這樣的問題
[00:17:01.160 --> 00:17:05.160]  你又怎樣去回應
[00:17:05.160 --> 00:17:14.160]  若果今時今日你仍然只是專注在你的小朋友
[00:17:14.160 --> 00:17:20.160]  如何催谷他們去讀好書 進入一間好的學校
[00:17:20.160 --> 00:17:25.160]  甚至是一間名校 出來工作 賺多少錢
[00:17:25.160 --> 00:17:28.160]  有人跟我說過
[00:17:28.160 --> 00:17:34.160]  一年班最好讀二年班甚至是三年班的課程
[00:17:34.160 --> 00:17:37.160]  琴棋書畫
[00:17:37.160 --> 00:17:42.160]  不要吃壞東西 一定要吃有機食品
[00:17:42.160 --> 00:17:45.160]  我想在這裡跟你說
[00:17:45.160 --> 00:17:48.160]  想你再想想
[00:17:48.160 --> 00:17:52.160]  我不是在這裡嚇你 因為我自己也是一個媽媽
[00:17:52.160 --> 00:17:55.160]  有時候我的女兒來跟我聊天
[00:17:55.160 --> 00:18:02.160]  跟我說一些我聽都沒聽過的議題的時候
[00:18:02.160 --> 00:18:04.160]  我都不懂得怎樣去回應
[00:18:04.160 --> 00:18:07.160]  我心裡面在祈禱 主啊求你幫助我
[00:18:07.160 --> 00:18:12.160]  讓我有智慧 起碼不要亂說話
[00:18:12.160 --> 00:18:16.160]  大部分的時間我自己可以在這裡聆聽
[00:18:16.160 --> 00:18:24.160]  嘗試瞭解 知道他在外面在聽什麼 學什麼
[00:18:24.160 --> 00:18:28.160]  不知道你們最近有沒有上我們UV的YouTube頻道
[00:18:28.160 --> 00:18:34.160]  我在香港的時候特地和朱麗全導演做了一個訪問
[00:18:34.160 --> 00:18:39.160]  沒看的話很鼓勵你上網再去看
[00:18:39.160 --> 00:18:42.160]  不是我做訪問做得多好
[00:18:42.160 --> 00:18:45.160]  你看的時候就知道我做得多不好
[00:18:45.160 --> 00:18:48.160]  很明顯這個不是我的強項
[00:18:48.160 --> 00:18:52.160]  朱麗全導演在訪問里給大家很多提醒
[00:18:52.160 --> 00:18:57.160]  其中一段說到基督徒是People of the Book
[00:18:57.160 --> 00:19:00.160]  我們是屬於聖經的人
[00:19:00.160 --> 00:19:05.160]  他有一個心願 教導平信徒去讀希伯來文
[00:19:05.160 --> 00:19:08.160]  將神學普及化
[00:19:08.160 --> 00:19:11.160]  讓基督徒有某個程度的裝備
[00:19:11.160 --> 00:19:13.160]  應付未來的挑戰
[00:19:13.160 --> 00:19:16.160]  他盼望能夠幫助信徒
[00:19:16.160 --> 00:19:18.160]  自己可以深入研讀聖經
[00:19:18.160 --> 00:19:22.160]  甚至可以慰養自己身邊的人
[00:19:22.160 --> 00:19:25.160]  提摩太后書三章十六節
[00:19:25.160 --> 00:19:28.160]  聖經都是上帝所默示的於教訓
[00:19:28.160 --> 00:19:30.160]  督責使人歸正
[00:19:30.160 --> 00:19:33.160]  教導人學而都是有益的
[00:19:33.160 --> 00:19:40.160]  教訓是要帶領你走應該走的路
[00:19:40.160 --> 00:19:45.160]  督責是要告訴你走歪了
[00:19:45.160 --> 00:19:50.160]  使人歸正是要帶你走一條對的路
[00:19:50.160 --> 00:19:58.160]  教導人學而是要幫助你不要再走他一條錯的路
[00:19:58.160 --> 00:20:03.160]  基督徒的信仰根基是神的話語
[00:20:03.160 --> 00:20:06.160]  有父母 即不止一個父母
[00:20:06.160 --> 00:20:07.160]  經常會來問我
[00:20:07.160 --> 00:20:09.160]  作為一個基督徒的父母
[00:20:09.160 --> 00:20:15.160]  我們如何去幫助 去回應 去教導
[00:20:15.160 --> 00:20:19.160]  我們今時今日小朋友所面對的種種事情
[00:20:19.160 --> 00:20:24.160]  林林種種我們自己都不清楚的信息
[00:20:24.160 --> 00:20:29.160]  現今做父母到底我們應該如何教他們
[00:20:29.160 --> 00:20:31.160]  親愛的弟兄姊妹
[00:20:31.160 --> 00:20:34.160]  面對將來的不明朗
[00:20:34.160 --> 00:20:36.160]  時代的挑戰
[00:20:36.160 --> 00:20:39.160]  你要記住神的話語
[00:20:39.160 --> 00:20:42.160]  是我們最大的幫助
[00:20:42.160 --> 00:20:43.160]  你看聖經的時候
[00:20:43.160 --> 00:20:45.160]  可能你有時覺得我都不知道看些什麼
[00:20:45.160 --> 00:20:47.160]  或者有些悶
[00:20:47.160 --> 00:20:52.160]  或者好像看完我沒懂些什麼
[00:20:52.160 --> 00:20:54.160]  但我很想告訴你
[00:20:54.160 --> 00:20:56.160]  日子有功
[00:20:56.160 --> 00:20:57.160]  儲下儲下
[00:20:57.160 --> 00:20:59.160]  你天天看聖經
[00:20:59.160 --> 00:21:03.160]  那些就是你的彈藥
[00:21:03.160 --> 00:21:08.160]  那些就是你打仗的彈藥
[00:21:08.160 --> 00:21:09.160]  唯有親近神
[00:21:09.160 --> 00:21:10.160]  藉著聖靈
[00:21:10.160 --> 00:21:13.160]  幫助人心意根深而變化
[00:21:13.160 --> 00:21:17.160]  幫助我們去辨別這個世代
[00:21:17.160 --> 00:21:21.160]  靠著聖靈重新規劃這個世界墮落的思想
[00:21:21.160 --> 00:21:23.160]  在動蕩不安的世代裡面
[00:21:23.160 --> 00:21:26.160]  我們仍然可以站立得穩
[00:21:26.160 --> 00:21:28.160]  我想起很多年前看了一個劇集
[00:21:28.160 --> 00:21:30.160]  其中一幕我很深刻
[00:21:30.160 --> 00:21:33.160]  講到有個珠寶商
[00:21:33.160 --> 00:21:35.160]  他的朋友就問他
[00:21:35.160 --> 00:21:40.160]  其實你如何去學分別鑽石的真假
[00:21:40.160 --> 00:21:42.160]  他說他小時候
[00:21:42.160 --> 00:21:46.160]  他爺爺會給他鑽石玩
[00:21:46.160 --> 00:21:48.160]  過了很多年之後
[00:21:48.160 --> 00:21:52.160]  他爺爺就鑽了假的鑽石進去
[00:21:52.160 --> 00:21:58.160]  他說一看我就看到那些是假的
[00:21:58.160 --> 00:22:00.160]  弟兄姊妹
[00:22:00.160 --> 00:22:04.160]  你掌握真理嗎
[00:22:04.160 --> 00:22:06.160]  純粹屬於一年
[00:22:06.160 --> 00:22:07.160]  兩年
[00:22:07.160 --> 00:22:08.160]  三年
[00:22:08.160 --> 00:22:10.160]  五年
[00:22:10.160 --> 00:22:12.160]  甚至十年二十年
[00:22:12.160 --> 00:22:15.160]  我們信了很多年的基督徒
