
[00:00:00.000 --> 00:00:03.720]  (第1節)
[00:01:43.440 --> 00:01:46.200]  她沒有遮掩,又沒有飲品
[00:01:46.200 --> 00:01:49.000]  但可樂車只有小朋友去拿
[00:01:49.000 --> 00:01:50.840]  大人又不好意思去拿
[00:01:50.840 --> 00:01:53.040]  所以小朋友去拿
[00:01:53.120 --> 00:01:57.080]  我馬上折返去可樂車拿東西
[00:01:57.080 --> 00:02:00.440]  怎料可樂車的人差不多喝光了
[00:02:00.440 --> 00:02:01.600]  只剩下半杯
[00:02:01.600 --> 00:02:04.040]  我拿回杯子,只剩下半杯
[00:02:04.040 --> 00:02:06.800]  跟媽媽說「媽媽,只剩下半杯」
[00:02:06.800 --> 00:02:09.840]  媽媽看見我大汗濕透
[00:02:09.840 --> 00:02:11.960]  就說「不用了,你喝吧」
[00:02:11.960 --> 00:02:16.000]  小時候對媽媽的印象是
[00:02:16.000 --> 00:02:19.360]  她不是特別需要喝東西和吃東西
[00:02:20.360 --> 00:02:24.000]  很多時候她都先讓我吃、先讓我喝
[00:02:24.000 --> 00:02:26.080]  其實是真的嗎
[00:02:26.080 --> 00:02:28.200]  長大後才發現
[00:02:28.200 --> 00:02:31.000]  原來不是媽媽不需要喝東西和吃東西
[00:02:31.000 --> 00:02:36.720]  而是她總是把她最需要的東西給我
[00:02:36.720 --> 00:02:39.360]  把她需要的東西放在最後
[00:02:39.360 --> 00:02:43.560]  這是一個愛的奉獻和犧牲
[00:02:43.560 --> 00:02:47.120]  但同一時間,當她問我
[00:02:47.120 --> 00:02:49.880]  為何不替她倒一杯可樂時
[00:02:49.960 --> 00:02:51.280]  其實她期望甚麼
[00:02:51.280 --> 00:02:55.400]  她期望我留意到她的需要
[00:02:55.400 --> 00:02:57.640]  希望有一天我能夠照顧她
[00:02:57.640 --> 00:02:59.640]  希望有一天我留意到
[00:02:59.640 --> 00:03:02.120]  身邊人的需要去照顧他人
[00:03:02.120 --> 00:03:07.000]  這是我跟媽媽的一個很小的片段
[00:03:07.000 --> 00:03:11.840]  令我思考究竟母親的期望
[00:03:11.840 --> 00:03:17.200]  和子女對母親的愛之間的張力
[00:03:17.200 --> 00:03:18.760]  聖經是怎樣看的
[00:03:19.800 --> 00:03:22.600]  通常母親節
[00:03:22.600 --> 00:03:25.560]  我們都比較少說這段經文
[00:03:25.560 --> 00:03:29.160]  因為這段經文有一段很難處理的地方
[00:03:29.160 --> 00:03:32.680]  就是約翰很刻意地重複用一個字
[00:03:32.680 --> 00:03:34.320]  就是「母親」
[00:03:34.320 --> 00:03:37.920]  這個詞在耶穌十字架之上
[00:03:37.920 --> 00:03:40.960]  祂竟然沒有叫自己的媽媽「母親」
[00:03:40.960 --> 00:03:44.680]  反而用了一個很突兀的稱呼
[00:03:44.680 --> 00:03:46.600]  去叫祂的媽媽「夫人」
[00:03:47.280 --> 00:03:50.640]  中文的聖經譯者都覺得這個位置很奇怪
[00:03:50.640 --> 00:03:52.080]  所以有些譯本
[00:03:52.080 --> 00:03:54.960]  如果你看到手上有其他中文譯本
[00:03:54.960 --> 00:03:57.880]  會把「夫人」譯成「母親」
[00:03:57.880 --> 00:03:59.840]  然後在後面打了一個括號
[00:03:59.840 --> 00:04:02.720]  寫了原文是「夫人」
[00:04:02.720 --> 00:04:07.200]  中文譯者都覺得很奇怪
[00:04:07.200 --> 00:04:10.160]  所以他們想幫我們撫平這種奇怪感覺
[00:04:10.160 --> 00:04:14.720]  但其實聖經有時用一些很突兀的字眼
[00:04:14.720 --> 00:04:16.880]  可能是想表達一些特別的訊息
[00:04:17.280 --> 00:04:18.920]  在我們的文化裡
[00:04:18.920 --> 00:04:21.720]  如果一個兒子在眾多人面前
[00:04:21.720 --> 00:04:23.760]  叫自己的媽媽「夫人」
[00:04:23.760 --> 00:04:26.640]  聽起來會怎樣
[00:04:26.640 --> 00:04:29.960]  好像很不尊重和冷冰冰
[00:04:29.960 --> 00:04:34.840]  約翰刻意將「夫人」繼續保留下來
[00:04:34.840 --> 00:04:38.080]  他沒有將「夫人」變成「母親」
[00:04:38.080 --> 00:04:40.400]  他保留了耶穌的原話
[00:04:40.400 --> 00:04:41.800]  其實要我們想一想
[00:04:41.800 --> 00:04:43.840]  停一停
[00:04:43.840 --> 00:04:45.880]  為何耶穌要這樣說
[00:04:45.960 --> 00:04:50.120]  他究竟想提醒十字架下的母親
[00:04:50.120 --> 00:04:52.360]  和旁邊的門徒是甚麼
[00:04:52.360 --> 00:04:54.000]  我們一起讀今天的經文
[00:04:54.000 --> 00:04:56.720]  我們看看今天的經文
[00:04:56.720 --> 00:04:58.520]  其實不是很長,只有三字
[00:04:58.520 --> 00:05:03.520]  是約翰福音的19章25至27節
[00:05:03.520 --> 00:05:07.240]  這一段約翰描寫
[00:05:07.240 --> 00:05:09.960]  耶穌和母親瑪利亞的對話
[00:05:09.960 --> 00:05:13.920]  是耶穌已經釘在十字架上
[00:05:14.000 --> 00:05:17.080]  耶穌流著血,在呼吸很辛苦時
[00:05:17.080 --> 00:05:19.480]  和母親最後的對話
[00:05:19.480 --> 00:05:23.760]  在祂很辛苦時,和母親最後的對話
[00:05:23.760 --> 00:05:27.560]  約翰形容站在十字架下的
[00:05:27.560 --> 00:05:30.080]  有甚麼人呢?有耶穌的母親
[00:05:30.080 --> 00:05:35.920]  有母親的姐妹,即是耶穌的姨母
[00:05:35.920 --> 00:05:41.360]  有格羅伯的妻子瑪利亞
[00:05:41.360 --> 00:05:43.800]  和莫大拉的瑪利亞
[00:05:44.200 --> 00:05:46.320]  大家看到有很多瑪利亞
[00:05:46.320 --> 00:05:47.560]  至少有三個
[00:05:47.560 --> 00:05:51.440]  約翰好像把鏡頭放近
[00:05:51.440 --> 00:05:56.720]  拍攝這幾位女士站在十字架下
[00:05:56.720 --> 00:05:59.960]  讓我們看到耶穌在十字架上
[00:05:59.960 --> 00:06:03.280]  看著祂最親、最愛的人
[00:06:03.280 --> 00:06:06.800]  在這幾個短的經文中
[00:06:06.800 --> 00:06:09.520]  「母親」這個字出現了多少次
[00:06:11.200 --> 00:06:14.240]  「母親」這個字至少出現了五次
[00:06:14.240 --> 00:06:18.160]  這裡刻意提到母親的姐妹
[00:06:18.160 --> 00:06:20.240]  其實你看到「姨母」
[00:06:20.240 --> 00:06:24.720]  中文翻譯很簡單,把「姨母」寫進去
[00:06:24.720 --> 00:06:26.520]  但原文是七二重複的
[00:06:26.520 --> 00:06:30.200]  它說是「母親的姐妹」
[00:06:30.200 --> 00:06:33.040]  第26節
[00:06:33.040 --> 00:06:36.320]  耶穌看到母親和祂所愛的門徒站在旁邊
[00:06:36.320 --> 00:06:37.640]  對母親說
[00:06:37.640 --> 00:06:40.120]  「母親,看你的兒子」
[00:06:40.200 --> 00:06:43.400]  其實這裡的原文是「婦人」
[00:06:43.400 --> 00:06:48.080]  中文翻譯是「撫平」這種突兀感覺
[00:06:48.080 --> 00:06:51.080]  把婦人改為母親
[00:06:51.080 --> 00:06:52.800]  因為剛才也說過
[00:06:52.800 --> 00:06:54.840]  用「婦人」去稱呼母親
[00:06:54.840 --> 00:06:56.400]  給人的感覺是怎樣
[00:06:56.400 --> 00:06:58.640]  好像很不熟悉的感覺
[00:06:58.640 --> 00:07:00.800]  為何耶穌要這樣做
[00:07:00.800 --> 00:07:04.240]  剛才提到這麼短的經文中
[00:07:04.240 --> 00:07:07.720]  至少提到母親多少次
[00:07:08.640 --> 00:07:10.640]  五次…
[00:07:10.640 --> 00:07:14.600]  但耶穌在母親瑪利亞的直接對話中
[00:07:14.600 --> 00:07:16.120]  一開口就說…
[00:07:16.120 --> 00:07:20.040]  用甚麼?「婦人」
[00:07:20.040 --> 00:07:21.440]  祂不是用「母親」
[00:07:21.440 --> 00:07:25.120]  所以大家都覺得很奇怪
[00:07:25.120 --> 00:07:28.040]  為何短短三節的經文中
[00:07:28.040 --> 00:07:31.080]  至少提到母親五次
[00:07:31.080 --> 00:07:35.240]  但耶穌跟媽媽說話卻不用「母親」
[00:07:35.240 --> 00:07:38.360]  這是一個很強烈的對比
[00:07:38.440 --> 00:07:43.000]  我想現場的讀者也會感受到這種突兀感
[00:07:43.000 --> 00:07:47.120]  母親…
[00:07:47.120 --> 00:07:48.400]  母親的姐妹
[00:07:48.400 --> 00:07:51.880]  但耶穌一開口就說「婦人」
[00:07:51.880 --> 00:07:55.200]  然後耶穌對門徒說
[00:07:55.200 --> 00:07:57.400]  「你看,是你的母親」
[00:07:57.400 --> 00:07:58.720]  從那一刻開始
[00:07:58.720 --> 00:08:02.120]  門徒就把她接回自己的家裡
[00:08:02.120 --> 00:08:04.480]  門徒按照耶穌的意願
[00:08:04.480 --> 00:08:07.960]  把耶穌的母親瑪利亞接回家
[00:08:08.040 --> 00:08:11.040]  耶穌看到母親所愛的門徒
[00:08:11.040 --> 00:08:14.200]  開口說這兩句很短
[00:08:14.200 --> 00:08:16.240]  但其實是很深奧的話
[00:08:16.240 --> 00:08:18.800]  「婦人,你看,這是你的兒子」
[00:08:18.800 --> 00:08:21.640]  「你看,這是你的母親」
[00:08:21.640 --> 00:08:24.160]  從那一刻開始
[00:08:24.160 --> 00:08:28.040]  門徒就把瑪利亞接回家
[00:08:28.040 --> 00:08:32.080]  這是約翰給我們一個很簡單的交代
[00:08:32.080 --> 00:08:36.040]  但背後有很深的屬靈意味
[00:08:36.040 --> 00:08:37.880]  值得我們思考
[00:08:37.960 --> 00:08:41.200]  所以我們看完這麼短的經文
[00:08:41.200 --> 00:08:43.000]  起碼會有兩個問題
[00:08:43.000 --> 00:08:50.000]  第一,為何耶穌要叫自己的母親做婦人
[00:08:50.000 --> 00:08:54.120]  約翰不斷提及母親
[00:08:54.120 --> 00:08:58.720]  但耶穌開口竟然不是用母親
[00:08:58.720 --> 00:09:01.720]  而是用婦人稱呼媽媽
[00:09:01.720 --> 00:09:04.480]  這個落差有甚麼意思
[00:09:04.480 --> 00:09:07.400]  第二,耶穌在十字架上
[00:09:07.480 --> 00:09:09.920]  最後跟母親說的話
[00:09:09.920 --> 00:09:12.640]  是把母親交給門徒
[00:09:12.640 --> 00:09:14.560]  這個意思是甚麼
[00:09:14.560 --> 00:09:16.400]  如果準備好
[00:09:16.400 --> 00:09:18.480]  我們今天會回答這兩個問題
[00:09:18.480 --> 00:09:20.920]  我們看看
[00:09:20.920 --> 00:09:23.400]  回答第一個問題就是
[00:09:23.400 --> 00:09:27.640]  為何耶穌要叫自己的母親做婦人
[00:09:27.640 --> 00:09:31.200]  如果大家細心看《約翰福音》
[00:09:31.200 --> 00:09:32.000]  就會發現
[00:09:32.000 --> 00:09:35.080]  耶穌跟母親瑪利亞直接對話
[00:09:35.080 --> 00:09:37.160]  約翰只記錄了兩次
[00:09:37.600 --> 00:09:40.560]  這兩次都是用婦人做開頭
[00:09:40.560 --> 00:09:43.480]  第一次是耶穌最初第一次行神蹟
[00:09:43.480 --> 00:09:46.600]  在加拿大婚宴的水變酒裡面
[00:09:46.600 --> 00:09:50.560]  而第一次是看最後
[00:09:50.560 --> 00:09:53.400]  十字架最後的對話
[00:09:53.400 --> 00:09:57.320]  這很明顯是約翰留給我們的首尾呼應
[00:09:57.320 --> 00:09:58.760]  在加拿大婚宴裡
[00:09:58.760 --> 00:10:01.280]  母親瑪利亞看到酒用完
[00:10:01.280 --> 00:10:04.080]  很自然就期望耶穌出來幫忙
[00:10:04.080 --> 00:10:06.480]  挽回親戚朋友的面子
[00:10:06.560 --> 00:10:09.200]  他跟耶穌說「他們沒有走」
[00:10:09.200 --> 00:10:12.880]  耶穌回答第一句話是甚麼
[00:10:12.880 --> 00:10:15.720]  「婦人,我與你何干」
[00:10:15.720 --> 00:10:18.360]  「我的時候還未到」
[00:10:18.360 --> 00:10:20.880]  這句話聽起來很突兀
[00:10:20.880 --> 00:10:23.320]  亦是我們平時很難想像
[00:10:23.320 --> 00:10:25.040]  一個孝順的孩子
[00:10:25.040 --> 00:10:27.000]  會這樣跟媽媽說話,對吧
[00:10:27.000 --> 00:10:29.840]  現在耶穌在十字架上
[00:10:29.840 --> 00:10:31.880]  再一次對著瑪利亞
[00:10:31.880 --> 00:10:33.480]  用同一個稱呼
[00:10:33.480 --> 00:10:34.360]  「婦人」
[00:10:35.280 --> 00:10:37.480]  約翰刻意讓我們回想
[00:10:37.480 --> 00:10:39.560]  加拿大婚宴的那場對話
[00:10:39.560 --> 00:10:42.880]  回想起耶穌當時說的話
[00:10:42.880 --> 00:10:45.360]  「我的時候還未到」
[00:10:45.360 --> 00:10:47.880]  現在到了十字架的這一刻
[00:10:47.880 --> 00:10:50.960]  耶穌其實是向母親宣告
[00:10:50.960 --> 00:10:56.200]  「現在這個時候,就真正到了」
[00:10:56.200 --> 00:10:58.200]  在加拿大婚宴的時候
[00:10:58.200 --> 00:10:59.480]  耶穌第一次行神蹟
[00:10:59.480 --> 00:11:00.760]  用水變酒,對吧
[00:11:00.760 --> 00:11:02.640]  表面上,如果大家記得
[00:11:02.640 --> 00:11:04.880]  是幫人撿回彩票
[00:11:04.960 --> 00:11:08.080]  顧著家族和朋友的面子
[00:11:08.080 --> 00:11:12.160]  但耶穌在過程中已經提到
[00:11:12.160 --> 00:11:14.440]  祂真正要完成的使命
[00:11:14.440 --> 00:11:17.520]  不只是要幫人保住面子的神蹟
[00:11:17.520 --> 00:11:21.880]  而是做一個更大、更榮耀的時候
[00:11:21.880 --> 00:11:23.080]  就是甚麼
[00:11:23.080 --> 00:11:25.640]  祂透過祂在十字架上的死
[00:11:25.640 --> 00:11:28.680]  來彰顯上帝的榮耀
[00:11:28.680 --> 00:11:33.120]  所以耶穌在十字架上再見婦人時
[00:11:33.200 --> 00:11:35.960]  就好像祂看著祂的母親
[00:11:35.960 --> 00:11:39.080]  和在場的門徒和不同的婦女
[00:11:39.080 --> 00:11:44.840]  你們是否記得當時在加拿大婚宴
[00:11:44.840 --> 00:11:47.280]  我說「我的時候還未到」
[00:11:47.280 --> 00:11:50.760]  現在真正的時候到了
[00:11:50.760 --> 00:11:52.320]  耶穌用祂的生命
[00:11:52.320 --> 00:11:55.280]  行了最後最重要的神蹟
[00:11:55.280 --> 00:11:59.280]  就是祂在十字架上死亡
[00:11:59.280 --> 00:12:01.680]  加拿大婚宴是耶穌行第一個神蹟
[00:12:01.760 --> 00:12:04.600]  而十字架就是耶穌用祂的生命
[00:12:04.600 --> 00:12:06.000]  行的最後一個神蹟
[00:12:06.000 --> 00:12:08.200]  兩者都是為了甚麼
[00:12:08.200 --> 00:12:11.120]  去彰顯上帝的榮耀,對吧
[00:12:11.120 --> 00:12:13.640]  但是…
[00:12:13.640 --> 00:12:17.440]  兩者的結果可以是很不同
[00:12:17.440 --> 00:12:20.240]  在十字架上
[00:12:20.240 --> 00:12:26.280]  這個神蹟可以說是令耶穌母親的期望
[00:12:26.280 --> 00:12:28.640]  完全落空
[00:12:28.720 --> 00:12:32.400]  亦是為何要提到這個首尾呼應的原因
[00:12:32.400 --> 00:12:36.000]  因為在實踐上帝使命的過程中
[00:12:36.000 --> 00:12:43.280]  跟人的距離、期望的落差很大
[00:12:43.280 --> 00:12:46.640]  從瑪利亞的角度來看
[00:12:46.640 --> 00:12:50.360]  當然希望出人頭地,要祂的兒子
[00:12:50.360 --> 00:12:53.200]  做一個有能力、有面子
[00:12:53.200 --> 00:12:56.960]  可以幫助家族的猶太男人
[00:12:57.040 --> 00:12:59.400]  在加拿大婚宴已經說了
[00:12:59.400 --> 00:13:01.640]  祂期望耶穌出手
[00:13:01.640 --> 00:13:04.880]  幫親友做一些事,去挽回面子
[00:13:04.880 --> 00:13:06.840]  這個期望其實非常合理
[00:13:06.840 --> 00:13:10.520]  很正常,就像今天有很多父母
[00:13:10.520 --> 00:13:12.680]  都希望自己的子女爭氣,對吧
[00:13:12.680 --> 00:13:16.720]  可以為自己爭光,為家庭爭光
[00:13:16.720 --> 00:13:20.480]  或者我們也很想自己的子女
[00:13:20.480 --> 00:13:22.360]  有些時候不像自己
[00:13:22.360 --> 00:13:23.920]  走回自己的舊路
[00:13:24.520 --> 00:13:27.680]  或者反過來,希望他們達到
[00:13:27.680 --> 00:13:29.840]  一個自己無法達到的高度
[00:13:29.840 --> 00:13:32.440]  雖然我自己不是很高
[00:13:32.440 --> 00:13:34.320]  但如果我有個兒子
[00:13:34.320 --> 00:13:36.720]  我也很希望他喜歡打籃球
[00:13:36.720 --> 00:13:40.440]  我也很希望他可以做職業籃球員
[00:13:40.440 --> 00:13:44.120]  雖然我知道可能性不大
[00:13:44.120 --> 00:13:47.280]  但我也希望他有一天進入NBA就好了
[00:13:47.280 --> 00:13:51.520]  對吧?父母無論如何都會有期望
[00:13:51.600 --> 00:13:54.400]  這是很正常的…
[00:13:54.400 --> 00:13:59.200]  其實反過來,我們做子女的時候
[00:13:59.200 --> 00:14:00.920]  在長大過程中
[00:14:00.920 --> 00:14:04.480]  很多時候我們都沒有照顧父母的期望
[00:14:04.480 --> 00:14:08.240]  去長大成他們期望的樣式
[00:14:08.240 --> 00:14:09.840]  雖然很多時候
[00:14:09.840 --> 00:14:12.800]  我們都不想媽媽傷心、失望
[00:14:12.800 --> 00:14:16.240]  我們很盡力去滿足媽媽的期望
[00:14:16.240 --> 00:14:18.960]  繼承她一些性格的特質
[00:14:19.040 --> 00:14:25.200]  但我們無法100%達到她的期望
[00:14:25.200 --> 00:14:26.760]  部分原因是因為…
[00:14:26.760 --> 00:14:28.520]  可能是我們反叛,對吧
[00:14:28.520 --> 00:14:31.600]  可能是因為我們貪玩
[00:14:31.600 --> 00:14:34.640]  媽媽叫我走左邊,我就走右邊
[00:14:34.640 --> 00:14:36.920]  覺得自己選擇自己的路
[00:14:36.920 --> 00:14:38.360]  自己才是老闆,對吧
[00:14:38.360 --> 00:14:42.160]  無論如何都很想有條路
[00:14:42.160 --> 00:14:44.400]  是我自己做到的事
[00:14:44.400 --> 00:14:47.800]  我自己能夠創造自己的世界
[00:14:47.880 --> 00:14:49.920]  當我們受到媽媽的期望時
[00:14:49.920 --> 00:14:51.960]  我們都會受到頗大的壓力
[00:14:51.960 --> 00:14:55.320]  不是因為媽媽的期望錯了
[00:14:55.320 --> 00:14:59.760]  而是因為媽媽很多時候
[00:14:59.760 --> 00:15:02.400]  都是我們最主要的照顧者
[00:15:02.400 --> 00:15:05.040]  我們的情感世界
[00:15:05.040 --> 00:15:08.120]  很大程度受到媽媽的看法影響
[00:15:08.120 --> 00:15:10.480]  所以在模型中
[00:15:10.480 --> 00:15:13.000]  一方面我們很想滿足這些期望
[00:15:13.000 --> 00:15:16.080]  承繼一些媽媽好的特質
[00:15:16.160 --> 00:15:20.680]  但同時也很想有自己選擇的可能性
[00:15:20.680 --> 00:15:23.560]  還有一個部分原因
[00:15:23.560 --> 00:15:26.400]  是因為上帝給我們每個人
[00:15:26.400 --> 00:15:29.480]  都有很獨特的使命
[00:15:29.480 --> 00:15:31.560]  每個人都有自己的照明
[00:15:31.560 --> 00:15:36.080]  人生不只是我們想怎樣就怎樣
[00:15:36.080 --> 00:15:39.720]  而是上帝在我們每個人的生命中
[00:15:39.720 --> 00:15:41.160]  在他創造的生命中
[00:15:41.160 --> 00:15:42.920]  他有獨特的照明
[00:15:42.920 --> 00:15:45.520]  上帝創造人很特別
[00:15:46.120 --> 00:15:48.280]  媽媽十月懷胎
[00:15:48.280 --> 00:15:51.120]  很自然就會跟自己的子女
[00:15:51.120 --> 00:15:53.760]  有一個很獨特的連繫
[00:15:53.760 --> 00:15:56.920]  有時我都會覺得我是媽媽的一部分
[00:15:56.920 --> 00:15:58.480]  或者有些媽媽都會覺得
[00:15:58.480 --> 00:16:01.480]  子女是自己的一部分
[00:16:01.480 --> 00:16:04.680]  甚至是一個小版本的自己,對吧
[00:16:04.680 --> 00:16:07.280]  有些媽媽很希望自己的子女
[00:16:07.280 --> 00:16:08.960]  不再重蹈覆轍
[00:16:08.960 --> 00:16:11.800]  重複自己走過、走錯的路
[00:16:12.520 --> 00:16:16.440]  所以希望為兒女指明方向
[00:16:16.440 --> 00:16:18.120]  你跟著這條路走就行了
[00:16:18.120 --> 00:16:19.440]  保證你沒有錯
[00:16:19.440 --> 00:16:26.280]  其實耶穌沒有完全否定媽媽的期望
[00:16:26.280 --> 00:16:29.280]  祂在加拿大行神蹟時
[00:16:29.280 --> 00:16:32.600]  依然照著媽媽的吩咐走
[00:16:32.600 --> 00:16:35.720]  但祂在對話中清楚提醒
[00:16:35.720 --> 00:16:38.680]  「我的時候未到」
[00:16:38.680 --> 00:16:39.640]  意思是
[00:16:39.640 --> 00:16:42.080]  「媽媽,你的期望是沒錯的」
[00:16:42.160 --> 00:16:43.880]  「但你要準備接受」
[00:16:43.880 --> 00:16:47.560]  「神在我的生命計劃中」
[00:16:47.560 --> 00:16:50.720]  「不會只圍繞家族的面子」
[00:16:50.720 --> 00:16:53.960]  「而是一些超越了你的想像」
[00:16:53.960 --> 00:16:57.720]  「是一些用我們意料之外的路」
[00:16:57.720 --> 00:17:01.520]  「十字架去彰顯上帝的榮耀」
[00:17:01.520 --> 00:17:03.600]  雖然耶穌做了這個神蹟
[00:17:03.600 --> 00:17:06.160]  但祂沒有像母親的期望
[00:17:06.160 --> 00:17:09.160]  只挽回家族的榮耀
[00:17:09.240 --> 00:17:12.360]  而是轉化了人對信仰的看法
[00:17:12.360 --> 00:17:16.400]  來到十字架,耶穌再叫婦人
[00:17:16.400 --> 00:17:18.280]  就是要提醒母親
[00:17:18.280 --> 00:17:22.840]  或已經準備成為人母的婦女
[00:17:22.840 --> 00:17:25.520]  在下面的聽眾
[00:17:25.520 --> 00:17:27.800]  你子女的人生的道路
[00:17:27.800 --> 00:17:29.520]  最終不是由你安排的
[00:17:29.520 --> 00:17:32.280]  亦不是由你的期望主導
[00:17:32.280 --> 00:17:36.480]  而是完全跟著上帝的旨意
[00:17:36.560 --> 00:17:42.120]  作為母親,最難的就是放手
[00:17:42.120 --> 00:17:43.920]  讓子女走一條
[00:17:43.920 --> 00:17:47.040]  跟自己心目中完全期望不同的路
[00:17:47.040 --> 00:17:50.040]  但可能這條路
[00:17:50.040 --> 00:17:53.040]  是上帝選給她的一條道路
[00:17:53.040 --> 00:17:57.640]  其實這一段
[00:17:57.640 --> 00:18:02.000]  耶穌跟母親的對話之前有一個處境
[00:18:02.000 --> 00:18:03.480]  就是24節
[00:18:03.480 --> 00:18:05.800]  「者要應驗經上記著說」
[00:18:05.880 --> 00:18:08.240]  「他們分了我的外衣」
[00:18:08.240 --> 00:18:11.280]  「為我的內衣抽籤」
[00:18:11.280 --> 00:18:14.920]  這是引用自詩篇22篇
[00:18:14.920 --> 00:18:16.240]  通常我們看新約
[00:18:16.240 --> 00:18:19.960]  經上記著說或應驗經上記話
[00:18:19.960 --> 00:18:21.320]  是指舊約
[00:18:21.320 --> 00:18:25.840]  而且它不只是說一世段經文
[00:18:25.840 --> 00:18:29.560]  而是說詩篇22篇本身的處境
[00:18:29.560 --> 00:18:31.600]  「他們分了我的外衣」
[00:18:31.600 --> 00:18:34.000]  「為我的內衣抽籤」
[00:18:34.080 --> 00:18:37.440]  不是說耶穌沒有衣著那麼簡單
[00:18:37.440 --> 00:18:39.520]  而是說耶穌成為了
[00:18:39.520 --> 00:18:41.240]  詩人所描述的二人
[00:18:41.240 --> 00:18:45.720]  他成為了上帝榮耀的成就者
[00:18:45.720 --> 00:18:49.200]  所以他選擇自己落入受苦的處境
[00:18:49.200 --> 00:18:55.000]  這件事跟瑪利亞對於榮耀的看法
[00:18:55.000 --> 00:18:56.440]  有很大的不同
[00:18:56.440 --> 00:18:58.320]  母親瑪利亞期待甚麼
[00:18:58.320 --> 00:18:59.520]  她的榮耀是覺得
[00:18:59.520 --> 00:19:02.440]  她的兒子可以幫加拿大婚宴的主人
[00:19:02.440 --> 00:19:03.560]  挽回面子
[00:19:03.640 --> 00:19:05.600]  她期望耶穌可以成為
[00:19:05.600 --> 00:19:08.440]  一個顧家典型的猶太男人
[00:19:08.440 --> 00:19:11.440]  萬事以大局為重
[00:19:11.440 --> 00:19:16.800]  懂得禮數,懂得禮儀招呼人
[00:19:16.800 --> 00:19:19.400]  更好的是甚麼
[00:19:19.400 --> 00:19:21.840]  她可以做堂會的拉比
[00:19:21.840 --> 00:19:24.040]  教書,做教授
[00:19:24.040 --> 00:19:26.640]  之後成家立室,繁衍後代
[00:19:26.640 --> 00:19:29.560]  這就是瑪利亞的期望
[00:19:29.560 --> 00:19:32.080]  成為一個很顯赫的家族
[00:19:32.160 --> 00:19:35.680]  為十二支派,為自己的支派爭取榮耀
[00:19:35.680 --> 00:19:39.320]  在十二支派當最標青的支派
[00:19:39.320 --> 00:19:42.680]  明顯,母親瑪利亞
[00:19:42.680 --> 00:19:45.080]  是一個很典型的猶太母親
[00:19:45.080 --> 00:19:48.480]  對子女的期望非常正常
[00:19:48.480 --> 00:19:53.880]  但耶穌選擇了走上帝呼召的路
[00:19:53.880 --> 00:19:57.400]  他不只是純粹跟著母親
[00:19:57.400 --> 00:19:59.680]  要她走她期望走的路
[00:20:00.280 --> 00:20:02.800]  所以我們回答了第一個問題
[00:20:02.800 --> 00:20:06.960]  為何耶穌要叫母親「夫人」
[00:20:06.960 --> 00:20:09.680]  因為這裡是一個首尾副營
[00:20:09.680 --> 00:20:11.960]  他提升在場的人
[00:20:11.960 --> 00:20:14.520]  耶穌為了上帝的榮耀
