
[00:00:00.000 --> 00:00:09.360]  我們在這個月和這一年都會有些轉折和過渡
[00:04:42.000 --> 00:04:44.000]  我們說你是不是Worth
[00:04:44.000 --> 00:04:45.000]  是不是Worth my time
[00:04:45.000 --> 00:04:47.000]  是不是值得我的時間
[00:04:47.000 --> 00:04:48.000]  有沒有這樣的尊貴
[00:04:48.000 --> 00:04:50.000]  有沒有這樣的配得
[00:04:50.000 --> 00:04:52.000]  我們是說一種價值
[00:04:52.000 --> 00:04:55.000]  無論是一個物件的價值
[00:04:55.000 --> 00:04:58.000]  Airview手袋為什麼要二千元
[00:04:58.000 --> 00:05:00.000]  哪值得呢
[00:05:00.000 --> 00:05:01.000]  我們就會這樣
[00:05:01.000 --> 00:05:03.000]  或者一個人
[00:05:03.000 --> 00:05:05.000]  我們值不值得花時間給你
[00:05:05.000 --> 00:05:06.000]  一個這樣的人
[00:05:06.000 --> 00:05:08.000]  值不值得花時間給你
[00:05:08.000 --> 00:05:09.000]  說價值
[00:05:09.000 --> 00:05:10.000]  Worth
[00:05:10.000 --> 00:05:11.000]  所以聖經裡面
[00:05:11.000 --> 00:05:13.000]  無論舊約或者新約
[00:05:13.000 --> 00:05:16.000]  這裡其中一個例子
[00:05:16.000 --> 00:05:18.000]  啟示錄最後那本書
[00:05:18.000 --> 00:05:19.000]  他說我們的主
[00:05:19.000 --> 00:05:20.000]  我們的上帝
[00:05:20.000 --> 00:05:22.000]  你是配得
[00:05:22.000 --> 00:05:24.000]  You have the worth
[00:05:24.000 --> 00:05:26.000]  榮耀尊貴權柄
[00:05:26.000 --> 00:05:28.000]  因為你創造了萬物
[00:05:28.000 --> 00:05:31.000]  萬物是因你的旨意而被創造的
[00:05:31.000 --> 00:05:33.000]  你是Worth
[00:05:33.000 --> 00:05:35.000]  Worth my time
[00:05:35.000 --> 00:05:36.000]  值得我的時間
[00:05:36.000 --> 00:05:38.000]  值得我的精神
[00:05:38.000 --> 00:05:42.000]  來將榮耀尊貴權柄歸給上帝
[00:05:42.000 --> 00:05:44.000]  所以一個敬拜
[00:05:44.000 --> 00:05:46.000]  真正的敬拜應該問什麼
[00:05:46.000 --> 00:05:50.000]  不是問今天音樂做得如何
[00:05:50.000 --> 00:05:53.000]  不是問氣氛做得如何
[00:05:53.000 --> 00:05:55.000]  別人給了我什麼
[00:05:55.000 --> 00:05:58.000]  真正的敬拜是你給的Worth
[00:05:58.000 --> 00:06:00.000]  你看到上帝有這樣的價值
[00:06:00.000 --> 00:06:04.000]  所以你發出你的祈禱
[00:06:04.000 --> 00:06:06.000]  發出你的詩歌
[00:06:06.000 --> 00:06:07.000]  你的讚頌
[00:06:07.000 --> 00:06:08.000]  去到讚美上帝
[00:06:08.000 --> 00:06:10.000]  這個就是敬拜
[00:06:10.000 --> 00:06:13.000]  詩篇裡面有很多很多
[00:06:13.000 --> 00:06:14.000]  上帝是配得
[00:06:14.000 --> 00:06:16.000]  這種說話就是在說
[00:06:16.000 --> 00:06:18.000]  Worship 敬拜
[00:06:18.000 --> 00:06:20.000]  這次我們去看詩篇第八篇
[00:06:20.000 --> 00:06:21.000]  我有三點
[00:06:21.000 --> 00:06:24.000]  詩篇第八篇說到上帝的Worth
[00:06:24.000 --> 00:06:26.000]  他的價值
[00:06:26.000 --> 00:06:29.000]  然後就說到我們作為人的價值
[00:06:29.000 --> 00:06:31.000]  然後告訴他
[00:06:31.000 --> 00:06:33.000]  我們到底應該做些什麼
[00:06:33.000 --> 00:06:36.000]  和上帝有些什麼合作
[00:06:36.000 --> 00:06:38.000]  和上帝有些什麼
[00:06:38.000 --> 00:06:40.000]  在他的計劃工作裡面
[00:06:40.000 --> 00:06:41.000]  我們能夠參與的
[00:06:41.000 --> 00:06:43.000]  這個就是詩篇第八篇
[00:06:43.000 --> 00:06:45.000]  詩篇第八篇第一節
[00:06:45.000 --> 00:06:49.000]  耶和華,我唔的主,你的名在全地,何其美
[00:06:49.000 --> 00:06:53.000]  你的榮耀彰顯於天
[00:06:53.000 --> 00:06:55.000]  這是大衛所寫的詩篇
[00:06:55.000 --> 00:06:58.000]  就是說他見到大自然
[00:06:58.000 --> 00:07:00.000]  見到天空大地的時候
[00:07:00.000 --> 00:07:02.000]  他就忍不住
[00:07:02.000 --> 00:07:06.000]  他就發出了一個讚美的聲音
[00:07:06.000 --> 00:07:10.000]  他說耶和華,我唔的主,你是最高之主
[00:07:10.000 --> 00:07:14.000]  你的名字,或者你的權能在全地
[00:07:14.000 --> 00:07:17.000]  不是一隻大
[00:07:17.000 --> 00:07:20.000]  是美,是Beautiful
[00:07:20.000 --> 00:07:24.000]  漂亮
[00:07:24.000 --> 00:07:27.000]  你將你的榮耀彰顯於天
[00:07:27.000 --> 00:07:29.000]  見到天,見到地的時候
[00:07:29.000 --> 00:07:33.000]  就不禁說出How majestic
[00:07:33.000 --> 00:07:35.000]  多麼的尊貴
[00:07:35.000 --> 00:07:37.000]  是很美好的東西
[00:07:37.000 --> 00:07:41.000]  大衛有這樣的反應
[00:07:41.000 --> 00:07:43.000]  我相信我們擔高頭
[00:07:43.000 --> 00:07:44.000]  不要只看電話
[00:07:44.000 --> 00:07:46.000]  我們都應該有這樣的反應
[00:07:46.000 --> 00:07:49.000]  上個星期,大家有誰看日蝕
[00:07:49.000 --> 00:07:51.000]  有呀,各位
[00:07:51.000 --> 00:07:53.000]  每個人都去看日蝕
[00:07:53.000 --> 00:07:55.000]  很多人看完日蝕
[00:07:55.000 --> 00:07:59.000]  心裡面想到的東西
[00:07:59.000 --> 00:08:01.000]  或者感覺到的東西
[00:08:01.000 --> 00:08:03.000]  就是那種震撼
[00:08:03.000 --> 00:08:05.000]  那種影響
[00:08:05.000 --> 00:08:09.000]  見到宇宙是多麼偉大
[00:08:09.000 --> 00:08:11.000]  一個日蝕,一個全日蝕
[00:08:11.000 --> 00:08:13.000]  我們能夠見到
[00:08:13.000 --> 00:08:16.000]  是一個很精心的創造設計
[00:08:16.000 --> 00:08:17.000]  fine tune了
[00:08:17.000 --> 00:08:19.000]  我們才能夠看到
[00:08:19.000 --> 00:08:22.000]  如果不是,我們就不能夠欣賞到
[00:08:22.000 --> 00:08:26.000]  見到宇宙多麼浩瀚的時候
[00:08:26.000 --> 00:08:29.000]  我們應該有一種All in wonder
[00:08:29.000 --> 00:08:33.000]  其實就是敬拜應該有的spirit
[00:08:33.000 --> 00:08:34.000]  今天你走進來
[00:08:34.000 --> 00:08:36.000]  敬拜我們的主,我們的上帝
[00:08:36.000 --> 00:08:38.000]  對象是他
[00:08:38.000 --> 00:08:39.000]  敬拜的對象是上帝
[00:08:39.000 --> 00:08:41.000]  一位創天造地的主
[00:08:41.000 --> 00:08:43.000]  我們應該要重新找回那種
[00:08:43.000 --> 00:08:46.000]  All in wonder
[00:08:46.000 --> 00:08:51.000]  上個星期,在全日蝕的軌跡上
[00:08:51.000 --> 00:08:54.000]  軌道上,大概從德州開始
[00:08:54.000 --> 00:08:58.000]  一直到美國東北的角頭
[00:08:58.000 --> 00:09:02.000]  整個軌道裡面,估計大概有400萬人
[00:09:02.000 --> 00:09:04.000]  他們不是住在軌道上
[00:09:04.000 --> 00:09:07.000]  住在軌道上已經有31萬人
[00:09:07.000 --> 00:09:09.000]  3100萬人住在軌道上
[00:09:09.000 --> 00:09:11.000]  可以從角度上看到
[00:09:11.000 --> 00:09:13.000]  有400萬人
[00:09:13.000 --> 00:09:15.000]  他們不是住在軌道上
[00:09:15.000 --> 00:09:17.000]  他們開車走到軌道上
[00:09:17.000 --> 00:09:18.000]  就是為了看什麼
[00:09:18.000 --> 00:09:20.000]  就是看全日蝕
[00:09:20.000 --> 00:09:22.000]  中間我們也有不少
[00:09:22.000 --> 00:09:24.000]  故意這樣路遠開車
[00:09:24.000 --> 00:09:26.000]  開幾個小時走到那裡
[00:09:26.000 --> 00:09:29.000]  就是看那個日蝕
[00:09:29.000 --> 00:09:34.000]  你想想,香港有多少人口?
[00:09:34.000 --> 00:09:36.000]  700萬?800萬?
[00:09:36.000 --> 00:09:39.000]  香港人口突然間沒了一半
[00:09:39.000 --> 00:09:40.000]  去了哪裡?
[00:09:40.000 --> 00:09:42.000]  走了去那個軌道
[00:09:42.000 --> 00:09:45.000]  Path of Totality
[00:09:45.000 --> 00:09:47.000]  就是看那個日蝕
[00:09:47.000 --> 00:09:49.000]  大家看過我一個短片
[00:09:49.000 --> 00:09:52.000]  當我看日蝕的時候
[00:09:52.000 --> 00:09:53.000]  我在天台看
[00:09:53.000 --> 00:09:55.000]  我就想起這本書
[00:09:55.000 --> 00:09:56.000]  叫做Privileged Planet
[00:09:56.000 --> 00:09:58.000]  就是一個獨一無二
[00:09:58.000 --> 00:10:02.000]  一個恩寵的地球
[00:10:02.000 --> 00:10:05.000]  上帝所恩寵的地球
[00:10:05.000 --> 00:10:09.000]  一個得天獨厚的地球
[00:10:09.000 --> 00:10:10.000]  一位科學家
[00:10:10.000 --> 00:10:12.000]  兩位科學家
[00:10:12.000 --> 00:10:13.000]  寫了一本書
[00:10:13.000 --> 00:10:16.000]  他就爭論一個idea
[00:10:16.000 --> 00:10:18.000]  你可以不贊成那個idea
[00:10:18.000 --> 00:10:20.000]  你覺得可能是一個圓形的idea
[00:10:20.000 --> 00:10:22.000]  Any case
[00:10:22.000 --> 00:10:24.000]  他就說我們的地球
[00:10:24.000 --> 00:10:28.000]  其實是一個最好和最optimized
[00:10:28.000 --> 00:10:31.000]  讓我們有科學的發現
[00:10:31.000 --> 00:10:36.000]  能夠觀察到宇宙的近和遠的地方
[00:10:36.000 --> 00:10:38.000]  我們現在站立坐在這裡的地方
[00:10:38.000 --> 00:10:42.000]  就是上帝設計到一個地步
[00:10:42.000 --> 00:10:47.000]  以至我們能夠在這裡有科技的定律的發現
[00:10:47.000 --> 00:10:50.000]  然後可以使用這些科技的定律
[00:10:50.000 --> 00:10:52.000]  去應用在我們生活裡面
[00:10:52.000 --> 00:10:53.000]  你今天拿著手機
[00:10:53.000 --> 00:10:56.000]  今天我們有享受的科技
[00:10:56.000 --> 00:10:57.000]  是怎樣來的
[00:10:57.000 --> 00:11:00.000]  讓世代的人能夠去discover
[00:11:00.000 --> 00:11:04.000]  能夠去發現這個世界的奇妙
[00:11:04.000 --> 00:11:06.000]  在哪裡發現
[00:11:06.000 --> 00:11:07.000]  就是在這裡
[00:11:07.000 --> 00:11:10.000]  就是在這個地球裡面
[00:11:10.000 --> 00:11:13.000]  所以我們看見日蝕的時候
[00:11:13.000 --> 00:11:18.000]  你知道是多麼精密的一個宇宙
[00:11:18.000 --> 00:11:21.000]  有沒有玩過高爾夫球
[00:11:21.000 --> 00:11:22.000]  有誰玩過
[00:11:22.000 --> 00:11:25.000]  我曾經試過玩過一次
[00:11:25.000 --> 00:11:27.000]  那個人教我
[00:11:27.000 --> 00:11:29.000]  他們說sweet spot
[00:11:29.000 --> 00:11:31.000]  你甩那支東西的時候
[00:11:31.000 --> 00:11:32.000]  有個sweet spot
[00:11:32.000 --> 00:11:34.000]  他就去了那個位置
[00:11:34.000 --> 00:11:36.000]  我甩來甩去都甩不到
[00:11:36.000 --> 00:11:40.000]  所以我還是做回教會好一點
[00:11:40.000 --> 00:11:42.000]  就是那個sweet spot
[00:11:42.000 --> 00:11:44.000]  我們就在那個sweet spot
[00:11:44.000 --> 00:11:46.000]  我們能夠見到宇宙的奇妙
[00:11:46.000 --> 00:11:48.000]  你的名在全地
[00:11:48.000 --> 00:11:50.000]  是何其美
[00:11:50.000 --> 00:11:55.000]  How majestic is your name
[00:11:55.000 --> 00:11:58.000]  in all the earth
[00:11:58.000 --> 00:11:59.000]  然後大衛說什麼
[00:11:59.000 --> 00:12:01.000]  你因仇敵的緣故
[00:12:01.000 --> 00:12:05.000]  在孩童和吃奶的口中建立能力
[00:12:05.000 --> 00:12:08.000]  使仇敵和報仇的閉口無言
[00:12:08.000 --> 00:12:11.000]  這節比較難一點
[00:12:11.000 --> 00:12:12.000]  什麼意思呢
[00:12:12.000 --> 00:12:14.000]  我們說的是孩童
[00:12:14.000 --> 00:12:16.000]  說的是小孩吃奶的
[00:12:16.000 --> 00:12:18.000]  在聖經文化裡面不同我們的文化
[00:12:18.000 --> 00:12:21.000]  我們今天聽見小孩
[00:12:21.000 --> 00:12:24.000]  聽見小孩哭我們都覺得很煩
[00:12:24.000 --> 00:12:28.000]  不是說他
[00:12:28.000 --> 00:12:31.000]  當我們見到小孩的時候
[00:12:31.000 --> 00:12:32.000]  我們覺得很可愛
[00:12:32.000 --> 00:12:34.000]  很可愛
[00:12:34.000 --> 00:12:36.000]  但其實古代的文化不是這樣的
[00:12:36.000 --> 00:12:38.000]  古代文化見到baby的時候
[00:12:38.000 --> 00:12:39.000]  見到小孩的時候
[00:12:39.000 --> 00:12:41.000]  就是見到他們無能
[00:12:41.000 --> 00:12:44.000]  他們確實是無能之輩
[00:12:44.000 --> 00:12:46.000]  powerless
[00:12:46.000 --> 00:12:48.000]  人真的很無能
[00:12:48.000 --> 00:12:50.000]  特別是小孩
[00:12:50.000 --> 00:12:52.000]  就算今天也是
[00:12:52.000 --> 00:12:54.000]  由他出生到他長大
[00:12:54.000 --> 00:12:56.000]  整個過程
[00:12:56.000 --> 00:12:58.000]  你都要給他很多能量
[00:12:58.000 --> 00:13:00.000]  給他很多照顧
[00:13:00.000 --> 00:13:02.000]  還有很多錢
[00:13:02.000 --> 00:13:05.000]  我的兒子已經很大了
[00:13:05.000 --> 00:13:06.000]  二十歲又多了
[00:13:06.000 --> 00:13:09.000]  不斷給錢
[00:13:09.000 --> 00:13:11.000]  是多麼無能
[00:13:11.000 --> 00:13:13.000]  他很無能
[00:13:13.000 --> 00:13:15.000]  我幫他找錢等等
[00:13:15.000 --> 00:13:17.000]  特別是古代聖經文化就是這樣
[00:13:17.000 --> 00:13:18.000]  因為你要餵他
[00:13:18.000 --> 00:13:20.000]  幫他換屎片換尿片
[00:13:20.000 --> 00:13:24.000]  他根本是沒有能力自己去生存
[00:13:24.000 --> 00:13:26.000]  人類真的很奇怪
[00:13:26.000 --> 00:13:30.000]  我太太經常
[00:13:30.000 --> 00:13:32.000]  有時候星期六早上
[00:13:32.000 --> 00:13:34.000]  她就在電視上看一個show
[00:13:34.000 --> 00:13:37.000]  就是講那些自然界的東西
[00:13:37.000 --> 00:13:40.000]  有些人去保育
[00:13:40.000 --> 00:13:43.000]  或者去護理大自然
[00:13:43.000 --> 00:13:45.000]  救回動物等等
[00:13:45.000 --> 00:13:46.000]  很奇怪
[00:13:46.000 --> 00:13:47.000]  所有動物一出生之後
[00:13:47.000 --> 00:13:49.000]  他們自己可以處理
[00:13:49.000 --> 00:13:51.000]  通常都自己可以處理
[00:13:51.000 --> 00:13:52.000]  人就不是
[00:13:52.000 --> 00:13:54.000]  人就處理不了
[00:13:54.000 --> 00:13:56.000]  很老都可以處理不了
[00:13:56.000 --> 00:13:59.000]  這個就是大衛所講
[00:13:59.000 --> 00:14:01.000]  他說孩童和吃奶的
[00:14:01.000 --> 00:14:02.000]  是沒有能力的
[00:14:02.000 --> 00:14:04.000]  但是誰給能力
[00:14:04.000 --> 00:14:05.000]  或者應該怎麼說
[00:14:05.000 --> 00:14:09.000]  更加好的反應是建立了保障
[00:14:09.000 --> 00:14:11.000]  就是那些無能的人
[00:14:11.000 --> 00:14:13.000]  覺得自己生命裡面的能力
[00:14:13.000 --> 00:14:15.000]  是非常有限的
[00:14:15.000 --> 00:14:17.000]  我們是有限的人
[00:14:17.000 --> 00:14:20.000]  我們的能力是非常有限制的
[00:14:20.000 --> 00:14:21.000]  所以我們要依靠上帝
[00:14:21.000 --> 00:14:24.000]  上帝就成為我們的保障
[00:14:24.000 --> 00:14:27.000]  這裡講到上帝很偉大
[00:14:27.000 --> 00:14:28.000]  講到我們多麼無能
[00:14:28.000 --> 00:14:30.000]  但是同樣我們經歷到上帝
[00:14:30.000 --> 00:14:34.000]  給我們這些願意謙卑下來的人
[00:14:34.000 --> 00:14:36.000]  有保障、有能力
[00:14:36.000 --> 00:14:39.000]  這一班就是那些能夠親近上帝
[00:14:39.000 --> 00:14:41.000]  能夠了解上帝的權能的人
[00:14:41.000 --> 00:14:42.000]  詩篇第八篇
[00:14:42.000 --> 00:14:45.000]  我們兩個星期前
[00:14:45.000 --> 00:14:48.000]  聽謝霆博士的研究
[00:14:48.000 --> 00:14:51.000]  我們就說有一種進路
[00:14:51.000 --> 00:14:53.000]  現在叫新的進路
[00:14:53.000 --> 00:14:54.000]  其實都不新
[00:14:54.000 --> 00:14:56.000]  二十幾三十年了
[00:14:56.000 --> 00:14:57.000]  新的進路
[00:14:57.000 --> 00:14:58.000]  看詩篇的時候
[00:14:58.000 --> 00:14:59.000]  不可以看一篇
[00:14:59.000 --> 00:15:02.000]  要看旁邊附近左右
[00:15:02.000 --> 00:15:05.000]  第七篇、第九篇等等的詩篇
[00:15:05.000 --> 00:15:06.000]  看他有什麼要講
[00:15:06.000 --> 00:15:08.000]  詩篇第八篇
[00:15:08.000 --> 00:15:09.000]  大家知道詩篇
[00:15:09.000 --> 00:15:11.000]  一百五十篇
[00:15:11.000 --> 00:15:13.000]  由兩篇開始
[00:15:13.000 --> 00:15:16.000]  第一篇、第二篇是悼論
[00:15:16.000 --> 00:15:20.000]  然後三至七篇就是大衛之事
[00:15:20.000 --> 00:15:24.000]  三至七篇都是大衛的哀歌
[00:15:24.000 --> 00:15:27.000]  因為他是一個無能之輩
[00:15:27.000 --> 00:15:30.000]  他就祈求上帝幫助他
[00:15:30.000 --> 00:15:34.000]  因為他沒有能力去打贏他的仇敵
[00:15:34.000 --> 00:15:36.000]  仇敵就追殺他等等
[00:15:36.000 --> 00:15:38.000]  三至七篇都是講這件事
[00:15:38.000 --> 00:15:41.000]  大衛這位君主
[00:15:41.000 --> 00:15:42.000]  受高之君
[00:15:42.000 --> 00:15:44.000]  他仍然要依靠上帝
[00:15:44.000 --> 00:15:46.000]  他知道上帝才能給他權能
[00:15:46.000 --> 00:15:47.000]  開路給他
[00:15:47.000 --> 00:15:50.000]  他就去祈禱去祈求他
[00:15:50.000 --> 00:15:52.000]  然後他就經歷上帝
[00:15:52.000 --> 00:15:54.000]  給他生命裡面的逆轉
[00:15:54.000 --> 00:15:56.000]  然後九至十四篇
[00:15:56.000 --> 00:15:59.000]  又回到講一些的Lament
[00:15:59.000 --> 00:16:01.000]  一些的哀歌
[00:16:01.000 --> 00:16:04.000]  就是講到詩人、講到以色列人
[00:16:04.000 --> 00:16:05.000]  那些信靠上帝的人
[00:16:05.000 --> 00:16:07.000]  他們願意去謙卑他們自己
[00:16:07.000 --> 00:16:09.000]  知道自己能力不是從自己來的
[00:16:09.000 --> 00:16:11.000]  他們依靠上帝
[00:16:11.000 --> 00:16:13.000]  以至他們能夠經歷上帝的大難
[00:16:13.000 --> 00:16:16.000]  第八篇就夾在中間
[00:16:16.000 --> 00:16:18.000]  第八篇告訴我們
[00:16:18.000 --> 00:16:19.000]  當我們見到上帝的大能
[00:16:19.000 --> 00:16:21.000]  見到大自然的時候
[00:16:21.000 --> 00:16:23.000]  天地的浩瀚
[00:16:23.000 --> 00:16:27.000]  我們就是awestruck、驚訝
[00:16:27.000 --> 00:16:29.000]  我們會震撼
[00:16:29.000 --> 00:16:33.000]  震撼於上帝自己的權能裡面
[00:16:33.000 --> 00:16:38.000]  同時我們也謙卑我們自己
[00:16:38.000 --> 00:16:40.000]  你看見日蝕也好
[00:16:40.000 --> 00:16:43.000]  看見宇宙的偉大也好
[00:16:43.000 --> 00:16:47.000]  應該是看見我們自己的渺小
[00:16:47.000 --> 00:16:51.000]  看見我們自己太多軟弱的地方
[00:16:51.000 --> 00:16:54.000]  我們是有很多不能的
