
[00:00:00.000 --> 00:00:02.000]  歡迎來到舊日網上行的第九集
[00:04:08.000 --> 00:04:10.000]  但是經文的資料
[00:04:10.000 --> 00:04:12.000]  地名地理
[00:04:12.000 --> 00:04:14.000]  描述等等
[00:04:14.000 --> 00:04:16.000]  其實都是非常寫實的
[00:04:16.000 --> 00:04:18.000]  意思就是說大體上是
[00:04:18.000 --> 00:04:20.000]  吻合這整段時間
[00:04:20.000 --> 00:04:22.000]  或者這樣說
[00:04:22.000 --> 00:04:24.000]  看完經文的時候
[00:04:24.000 --> 00:04:26.000]  我們知道應該是屬於當時
[00:04:26.000 --> 00:04:28.000]  熟悉當時政局
[00:04:28.000 --> 00:04:30.000]  環境的人才能夠寫得出
[00:04:30.000 --> 00:04:32.000]  第二方面
[00:04:32.000 --> 00:04:34.000]  我們可以問
[00:04:34.000 --> 00:04:36.000]  在聖經的經文
[00:04:36.000 --> 00:04:38.000]  脈絡記載裡面
[00:04:38.000 --> 00:04:40.000]  為什麼在這裡會特別記載
[00:04:40.000 --> 00:04:42.000]  創世紀第十四章
[00:04:42.000 --> 00:04:44.000]  打仗這回事
[00:04:44.000 --> 00:04:46.000]  經文的讀特
[00:04:46.000 --> 00:04:48.000]  給我們讀者的印象
[00:04:48.000 --> 00:04:50.000]  就是有一點格格不入
[00:04:50.000 --> 00:04:52.000]  為什麼無端端
[00:04:52.000 --> 00:04:54.000]  要提到這件事
[00:04:54.000 --> 00:04:56.000]  如果我們仔細
[00:04:56.000 --> 00:04:58.000]  留意這個故事的
[00:04:58.000 --> 00:05:00.000]  用詞的時候
[00:05:00.000 --> 00:05:02.000]  上文下理我們會發現
[00:05:02.000 --> 00:05:04.000]  作者是刻意
[00:05:04.000 --> 00:05:06.000]  有心的
[00:05:06.000 --> 00:05:08.000]  將阿布拉罕
[00:05:08.000 --> 00:05:10.000]  擁有索多瑪和
[00:05:10.000 --> 00:05:12.000]  羅德的故事
[00:05:12.000 --> 00:05:14.000]  配合在這裡
[00:05:14.000 --> 00:05:16.000]  加上麥基駛德
[00:05:16.000 --> 00:05:18.000]  迎接阿布拉罕的故事
[00:05:18.000 --> 00:05:20.000]  跟其他的
[00:05:20.000 --> 00:05:22.000]  經文的結構
[00:05:22.000 --> 00:05:24.000]  是很有關的
[00:05:24.000 --> 00:05:26.000]  我們看過整個阿布拉罕的
[00:05:26.000 --> 00:05:28.000]  故事的敘述
[00:05:28.000 --> 00:05:30.000]  那個結構是一種三文字
[00:05:30.000 --> 00:05:32.000]  的結構
[00:05:32.000 --> 00:05:34.000]  ABCDE然後再反過來
[00:05:34.000 --> 00:05:36.000]  去記載
[00:05:36.000 --> 00:05:38.000]  第一對
[00:05:38.000 --> 00:05:40.000]  前後互相呼應
[00:05:40.000 --> 00:05:42.000]  第二和尾二
[00:05:42.000 --> 00:05:44.000]  互相呼應
[00:05:44.000 --> 00:05:46.000]  所以今天我們看到創世紀第十四章的時候
[00:05:46.000 --> 00:05:48.000]  發現是屬於
[00:05:48.000 --> 00:05:50.000]  D部分
[00:05:50.000 --> 00:05:52.000]  和十八十九章
[00:05:52.000 --> 00:05:54.000]  有一些回應
[00:05:54.000 --> 00:05:56.000]  所以如果我們一對來看的時候
[00:05:56.000 --> 00:05:58.000]  創世紀十四章和
[00:05:58.000 --> 00:06:00.000]  十八十九章
[00:06:00.000 --> 00:06:02.000]  D的部分
[00:06:02.000 --> 00:06:04.000]  我們發現有些用詞
[00:06:04.000 --> 00:06:06.000]  是共通的
[00:06:06.000 --> 00:06:08.000]  古代的作者
[00:06:08.000 --> 00:06:10.000]  沒有我們今天的作者
[00:06:10.000 --> 00:06:12.000]  那麼方便
[00:06:12.000 --> 00:06:14.000]  我們可以強調一些內容
[00:06:14.000 --> 00:06:16.000]  用螢光筆highlight
[00:06:16.000 --> 00:06:18.000]  或者在電腦的文件
[00:06:18.000 --> 00:06:20.000]  用boldface等等
[00:06:20.000 --> 00:06:22.000]  去強調某一些的重點
[00:06:22.000 --> 00:06:24.000]  古代的作者
[00:06:24.000 --> 00:06:26.000]  用什麼方法去強調呢
[00:06:26.000 --> 00:06:28.000]  就是用一些重複
[00:06:28.000 --> 00:06:30.000]  相似發音的字眼
[00:06:30.000 --> 00:06:32.000]  等等的方法
[00:06:32.000 --> 00:06:34.000]  去將一些共通的地方
[00:06:34.000 --> 00:06:36.000]  重要的地方
[00:06:36.000 --> 00:06:38.000]  強調出來
[00:06:38.000 --> 00:06:40.000]  我們列出某一些兩段經文
[00:06:40.000 --> 00:06:42.000]  共通的詞彙
[00:06:42.000 --> 00:06:44.000]  第一方面
[00:06:44.000 --> 00:06:46.000]  所以這個地名
[00:06:46.000 --> 00:06:48.000]  Sor
[00:06:48.000 --> 00:06:50.000]  十四章看過
[00:06:50.000 --> 00:06:52.000]  十九章第二段落也看過
[00:06:52.000 --> 00:06:54.000]  鹽這個字
[00:06:54.000 --> 00:06:56.000]  就更加清楚了
[00:06:56.000 --> 00:06:58.000]  剛才讀經的時候已經看過了
[00:06:58.000 --> 00:07:00.000]  十四章第三節
[00:07:00.000 --> 00:07:02.000]  西定谷就是鹽海
[00:07:02.000 --> 00:07:04.000]  Sea of Salt
[00:07:04.000 --> 00:07:06.000]  十九章第二段
[00:07:06.000 --> 00:07:08.000]  跟他一起看的
[00:07:08.000 --> 00:07:10.000]  就是羅德的妻子
[00:07:10.000 --> 00:07:12.000]  在他後面向後一望
[00:07:12.000 --> 00:07:14.000]  離開所多瑪的時候
[00:07:14.000 --> 00:07:16.000]  不捨得
[00:07:16.000 --> 00:07:18.000]  財物於是就變成鹽柱
[00:07:18.000 --> 00:07:20.000]  第三樣
[00:07:20.000 --> 00:07:22.000]  就是逃到山上
[00:07:22.000 --> 00:07:24.000]  這個動詞
[00:07:24.000 --> 00:07:26.000]  形容所多瑪王戰敗之後
[00:07:26.000 --> 00:07:28.000]  十四章第十節
[00:07:28.000 --> 00:07:30.000]  向山上
[00:07:30.000 --> 00:07:32.000]  逃跑
[00:07:32.000 --> 00:07:34.000]  十九章也是一樣
[00:07:34.000 --> 00:07:36.000]  這裡說到羅德離開
[00:07:36.000 --> 00:07:38.000]  逃離所多瑪的時候
[00:07:38.000 --> 00:07:40.000]  他說
[00:07:40.000 --> 00:07:42.000]  我還逃不到山上
[00:07:42.000 --> 00:07:44.000]  怕著災會追上
[00:07:44.000 --> 00:07:46.000]  所以同一個動詞
[00:07:46.000 --> 00:07:48.000]  兩段經文段落也出現過
[00:07:48.000 --> 00:07:50.000]  另外
[00:07:50.000 --> 00:07:52.000]  摩利象樹
[00:07:52.000 --> 00:07:54.000]  這個地方
[00:07:54.000 --> 00:07:56.000]  十四章十三節
[00:07:56.000 --> 00:07:58.000]  摩利象樹那裡
[00:07:58.000 --> 00:08:00.000]  十八章也說
[00:08:00.000 --> 00:08:02.000]  向阿巴拉罕顯現的時候
[00:08:02.000 --> 00:08:04.000]  摩利象樹那裡
[00:08:04.000 --> 00:08:06.000]  第五方面
[00:08:06.000 --> 00:08:08.000]  公義這個字
[00:08:08.000 --> 00:08:10.000]  這個很清楚
[00:08:10.000 --> 00:08:12.000]  因為撒冷王十四章十八節
[00:08:12.000 --> 00:08:14.000]  說給我們聽
[00:08:14.000 --> 00:08:16.000]  就是公義
[00:08:16.000 --> 00:08:18.000]  然後
[00:08:18.000 --> 00:08:20.000]  神的三個使者
[00:08:20.000 --> 00:08:22.000]  要去查實
[00:08:22.000 --> 00:08:24.000]  所多瑪的罪行的時候
[00:08:24.000 --> 00:08:26.000]  要快去施行審判
[00:08:26.000 --> 00:08:28.000]  又說十八章十九節
[00:08:28.000 --> 00:08:30.000]  他說我揀選了阿巴拉罕
[00:08:30.000 --> 00:08:32.000]  也吩咐他的子孫
[00:08:32.000 --> 00:08:34.000]  他的家屬要去遵行我的道
[00:08:34.000 --> 00:08:36.000]  要去秉行公義
[00:08:36.000 --> 00:08:38.000]  好叫我
[00:08:38.000 --> 00:08:40.000]  應許阿巴拉罕的話可以實現
[00:08:40.000 --> 00:08:42.000]  秉行公義
[00:08:42.000 --> 00:08:44.000]  這個字出現了
[00:08:44.000 --> 00:08:46.000]  也接著出現了
[00:08:46.000 --> 00:08:48.000]  七次
[00:08:48.000 --> 00:08:50.000]  因為這裡說到阿巴拉罕
[00:08:50.000 --> 00:08:52.000]  為所多瑪祈求的時候
[00:08:52.000 --> 00:08:54.000]  他說如果有義人的話
[00:08:54.000 --> 00:08:56.000]  神豈會
[00:08:56.000 --> 00:08:58.000]  將惡人和義人一起除滅呢
[00:08:58.000 --> 00:09:00.000]  義字
[00:09:00.000 --> 00:09:02.000]  義人這個字就出現了
[00:09:02.000 --> 00:09:04.000]  七次
[00:09:04.000 --> 00:09:06.000]  第六方面
[00:09:06.000 --> 00:09:08.000]  十這個數目也在兩段經文裡面
[00:09:08.000 --> 00:09:10.000]  各自會出現
[00:09:10.000 --> 00:09:12.000]  十四章第二十節
[00:09:12.000 --> 00:09:14.000]  阿巴拉罕將所得的一切
[00:09:14.000 --> 00:09:16.000]  這些戰略的略物
[00:09:16.000 --> 00:09:18.000]  拿出十分之一
[00:09:18.000 --> 00:09:20.000]  來吸了
[00:09:20.000 --> 00:09:22.000]  默記誓得
[00:09:22.000 --> 00:09:24.000]  十八章第二段也出現了
[00:09:24.000 --> 00:09:26.000]  阿巴拉罕說請我主不要動怒
[00:09:26.000 --> 00:09:28.000]  用我
[00:09:28.000 --> 00:09:30.000]  問者最後一次
[00:09:30.000 --> 00:09:32.000]  假如在這個城
[00:09:32.000 --> 00:09:34.000]  所多瑪找到十個義人
[00:09:34.000 --> 00:09:36.000]  又如何呢
[00:09:36.000 --> 00:09:38.000]  你會不會立刻除滅他呢
[00:09:38.000 --> 00:09:40.000]  神回答我恩者十個義人
[00:09:40.000 --> 00:09:42.000]  的緣故
[00:09:42.000 --> 00:09:44.000]  也不會毀滅
[00:09:44.000 --> 00:09:46.000]  所以十這個數字
[00:09:46.000 --> 00:09:48.000]  也在兩段裡面刻意出現
[00:09:48.000 --> 00:09:50.000]  最後第七樣可以提到的
[00:09:50.000 --> 00:09:52.000]  就是接待的情節
[00:09:52.000 --> 00:09:54.000]  有hospitality的
[00:09:54.000 --> 00:09:56.000]  內容
[00:09:56.000 --> 00:09:58.000]  十四章第十七至二十四節
[00:09:58.000 --> 00:10:00.000]  這裡最清楚就是阿巴拉罕海船回歸之後
[00:10:00.000 --> 00:10:02.000]  回到迦南地
[00:10:02.000 --> 00:10:04.000]  默記誓得王
[00:10:04.000 --> 00:10:06.000]  應該是耶路撒冷
[00:10:06.000 --> 00:10:08.000]  出來迎接阿巴拉罕
[00:10:08.000 --> 00:10:10.000]  稱頌他
[00:10:10.000 --> 00:10:12.000]  阿巴拉罕就獻上十分之一
[00:10:12.000 --> 00:10:14.000]  十八十九章就出現了
[00:10:14.000 --> 00:10:16.000]  兩次的接待的情節
[00:10:16.000 --> 00:10:18.000]  十八章開始
[00:10:18.000 --> 00:10:20.000]  阿巴拉罕接待三行客
[00:10:20.000 --> 00:10:22.000]  所謂三個神的使者
[00:10:22.000 --> 00:10:24.000]  十九章當使者
[00:10:24.000 --> 00:10:26.000]  去到所多瑪的時候
[00:10:26.000 --> 00:10:28.000]  羅德就去接待神的使者
[00:10:28.000 --> 00:10:30.000]  所以換句話說
[00:10:30.000 --> 00:10:32.000]  我們可以將十四章
[00:10:32.000 --> 00:10:34.000]  阿巴拉罕
[00:10:34.000 --> 00:10:36.000]  用來救羅德的海船回歸的戰事
[00:10:36.000 --> 00:10:38.000]  是和十八十九章
[00:10:38.000 --> 00:10:40.000]  可以一起
[00:10:40.000 --> 00:10:42.000]  合起來去參考
[00:10:42.000 --> 00:10:50.000]  (音樂)
[00:10:50.000 --> 00:10:52.000]  我們看完
[00:10:52.000 --> 00:10:54.000]  兩段的經文
[00:10:54.000 --> 00:10:56.000]  十四章和十八十九章
[00:10:56.000 --> 00:10:58.000]  是有共通的地方
[00:10:58.000 --> 00:11:00.000]  也似乎在結構裡面
[00:11:00.000 --> 00:11:02.000]  作者要我們將兩段
[00:11:02.000 --> 00:11:04.000]  合起來去看
[00:11:04.000 --> 00:11:06.000]  這樣的話我們就可以
[00:11:06.000 --> 00:11:08.000]  問多一個問題
[00:11:08.000 --> 00:11:10.000]  這段經文有什麼意義呢
[00:11:10.000 --> 00:11:12.000]  十四章的內容是很直接的
[00:11:12.000 --> 00:11:14.000]  那個戰事
[00:11:14.000 --> 00:11:16.000]  是發生在應許之地
[00:11:16.000 --> 00:11:18.000]  以外的
[00:11:18.000 --> 00:11:20.000]  上一次我們講過了
[00:11:20.000 --> 00:11:22.000]  羅德自己向東走
[00:11:22.000 --> 00:11:24.000]  向前走
[00:11:24.000 --> 00:11:26.000]  離開神的應許之地
[00:11:26.000 --> 00:11:28.000]  離開阿巴拉罕的範圍
[00:11:28.000 --> 00:11:30.000]  地圖可以看到
[00:11:30.000 --> 00:11:32.000]  四王是從近東來到的
[00:11:32.000 --> 00:11:34.000]  攻打五個王
[00:11:34.000 --> 00:11:36.000]  包括所多瑪和摩賴
[00:11:36.000 --> 00:11:38.000]  將五個王的財物
[00:11:38.000 --> 00:11:40.000]  拿走
[00:11:40.000 --> 00:11:42.000]  連同所多瑪的羅德
[00:11:42.000 --> 00:11:44.000]  也被俘虜
[00:11:44.000 --> 00:11:46.000]  之後發生了什麼事呢
[00:11:46.000 --> 00:11:48.000]  創世紀第十四章十四節
[00:11:48.000 --> 00:11:50.000]  阿巴蘭一聽見
[00:11:50.000 --> 00:11:52.000]  擇兒被人擄去
[00:11:52.000 --> 00:11:54.000]  就抽掉他家裡生養
[00:11:54.000 --> 00:11:56.000]  精煉的壯丁
[00:11:56.000 --> 00:11:58.000]  三百一十八人
[00:11:58.000 --> 00:12:00.000]  一直追到達
[00:12:00.000 --> 00:12:02.000]  阿巴蘭和他的僕人
[00:12:02.000 --> 00:12:04.000]  趁夜分隊攻擊他們
[00:12:04.000 --> 00:12:06.000]  結果擊敗了他們
[00:12:06.000 --> 00:12:08.000]  又追趕他們直到大馬士革
[00:12:08.000 --> 00:12:10.000]  不變的河把
[00:12:10.000 --> 00:12:12.000]  將一切財物都奪回來
[00:12:12.000 --> 00:12:14.000]  也把他的擇兒
[00:12:14.000 --> 00:12:16.000]  羅德和羅德的財物
[00:12:16.000 --> 00:12:18.000]  以及婦女和族人
[00:12:18.000 --> 00:12:20.000]  都奪了回來
[00:12:20.000 --> 00:12:22.000]  這個故事很多時候
[00:12:22.000 --> 00:12:24.000]  在聖經的大標題
[00:12:24.000 --> 00:12:26.000]  都會叫做阿巴蘭罕永救羅德
[00:12:26.000 --> 00:12:28.000]  但其實這個
[00:12:28.000 --> 00:12:30.000]  你想想只是故事的
[00:12:30.000 --> 00:12:32.000]  一半
[00:12:32.000 --> 00:12:34.000]  另一半其實阿巴蘭罕也救了
[00:12:34.000 --> 00:12:36.000]  所多瑪的眾王
[00:12:36.000 --> 00:12:38.000]  將他所有的掠物財物
[00:12:38.000 --> 00:12:40.000]  都拿回來了
[00:12:40.000 --> 00:12:42.000]  之前我們不是碰過
[00:12:42.000 --> 00:12:44.000]  見過所多瑪
[00:12:44.000 --> 00:12:46.000]  是一個什麼地方
[00:12:46.000 --> 00:12:48.000]  創世紀13章13字
[00:12:48.000 --> 00:12:50.000]  在耶和華看來
[00:12:50.000 --> 00:12:52.000]  所多瑪人是罪大惡極的
[00:12:52.000 --> 00:12:54.000]  但是在這書
[00:12:54.000 --> 00:12:56.000]  我們見到這個故事
[00:12:56.000 --> 00:12:58.000]  神居然藉著
[00:12:58.000 --> 00:13:00.000]  阿巴蘭罕來拯救
[00:13:00.000 --> 00:13:02.000]  裡面的人
[00:13:02.000 --> 00:13:04.000]  拯救裡面的人的生活
[00:13:04.000 --> 00:13:06.000]  將掠物拿回來
[00:13:06.000 --> 00:13:08.000]  這是拯救裡面
[00:13:08.000 --> 00:13:10.000]  告訴我們神給了
[00:13:10.000 --> 00:13:12.000]  所多瑪多一段時間
[00:13:12.000 --> 00:13:14.000]  誰知道羅德沒有離開
[00:13:14.000 --> 00:13:16.000]  罪惡之城
[00:13:16.000 --> 00:13:18.000]  所多瑪王眾王更加不用說
[00:13:18.000 --> 00:13:20.000]  不單止沒有離開
[00:13:20.000 --> 00:13:22.000]  更加沒有
[00:13:22.000 --> 00:13:24.000]  稱頌耶和華
[00:13:24.000 --> 00:13:26.000]  完全意識不到
[00:13:26.000 --> 00:13:28.000]  原來是藉著阿巴蘭罕
[00:13:28.000 --> 00:13:30.000]  他們才拿回他們有的東西
[00:13:30.000 --> 00:13:32.000]  但是神的審判
[00:13:32.000 --> 00:13:34.000]  也沒有立即來到
[00:13:34.000 --> 00:13:36.000]  看第二篇的故事
[00:13:36.000 --> 00:13:38.000]  第十八章
[00:13:38.000 --> 00:13:40.000]  阿巴蘭罕去禱告
[00:13:40.000 --> 00:13:42.000]  跟耶和華說
[00:13:42.000 --> 00:13:44.000]  因為知道耶和華要去審判
[00:13:44.000 --> 00:13:46.000]  所多瑪
[00:13:46.000 --> 00:13:48.000]  他就說到最後
[00:13:48.000 --> 00:13:50.000]  十個義人在城裡面
[00:13:50.000 --> 00:13:52.000]  你會不會滅城
[00:13:52.000 --> 00:13:54.000]  神當然回答
[00:13:54.000 --> 00:13:56.000]  不會貿然將義人
[00:13:56.000 --> 00:13:58.000]  和惡人一起去除滅
[00:13:58.000 --> 00:14:00.000]  但是
[00:14:00.000 --> 00:14:02.000]  我們看到整個故事的發展
[00:14:02.000 --> 00:14:04.000]  所多瑪的結束
[00:14:04.000 --> 00:14:06.000]  就是到最後
[00:14:06.000 --> 00:14:08.000]  限期的時候
[00:14:08.000 --> 00:14:10.000]  神的審判
[00:14:10.000 --> 00:14:12.000]  必然會來到
[00:14:12.000 --> 00:14:14.000]  因為阿巴蘭罕的神
[00:14:14.000 --> 00:14:16.000]  這位上帝就是審判全地的主
[00:14:16.000 --> 00:14:18.000]  他不單單是迦南地
[00:14:18.000 --> 00:14:20.000]  審判迦南的神
[00:14:20.000 --> 00:14:22.000]  也是審判每一個地方
[00:14:22.000 --> 00:14:24.000]  每一個民眾的神
[00:14:24.000 --> 00:14:26.000]  這位公義的主宰
[00:14:26.000 --> 00:14:28.000]  就是審判全地
[00:14:28.000 --> 00:14:30.000]  今天
[00:14:30.000 --> 00:14:32.000]  我們在世界不同的地方
[00:14:32.000 --> 00:14:34.000]  找到很多
[00:14:34.000 --> 00:14:36.000]  看到很多不義的事
[00:14:36.000 --> 00:14:38.000]  義人
[00:14:38.000 --> 00:14:40.000]  好像越來越少
[00:14:40.000 --> 00:14:42.000]  惡人越來越囂張
[00:14:42.000 --> 00:14:44.000]  有時候
[00:14:44.000 --> 00:14:46.000]  我們看到
[00:14:46.000 --> 00:14:48.000]  有些地方
[00:14:48.000 --> 00:14:50.000]  是方華連篇
[00:14:50.000 --> 00:14:52.000]  是非顛倒
[00:14:52.000 --> 00:14:54.000]  見不到公義
[00:14:54.000 --> 00:14:56.000]  我們有一種的試探
[00:14:56.000 --> 00:14:58.000]  我們就會說
[00:14:58.000 --> 00:15:00.000]  何必要去到
[00:15:00.000 --> 00:15:02.000]  持守真理公義
[00:15:02.000 --> 00:15:04.000]  或者良心
[00:15:04.000 --> 00:15:06.000]  誰作王
[00:15:06.000 --> 00:15:08.000]  我們就靠誰
[00:15:08.000 --> 00:15:10.000]  哪裡有錢
[00:15:10.000 --> 00:15:12.000]  我們就靠近那一處
[00:15:12.000 --> 00:15:14.000]  像羅德一樣就是機會主義者
[00:15:14.000 --> 00:15:16.000]  哪裡有錢
[00:15:16.000 --> 00:15:18.000]  我們就去所多瑪
[00:15:18.000 --> 00:15:20.000]  故事的脈絡講得很清楚
[00:15:20.000 --> 00:15:22.000]  阿巴蘭罕在
[00:15:22.000 --> 00:15:26.000]  祈禱和神對話的時候
[00:15:26.000 --> 00:15:28.000]  十八章第二十五節
[00:15:28.000 --> 00:15:30.000]  審判全地的主
[00:15:30.000 --> 00:15:32.000]  豈可不行公義嗎?
[00:15:32.000 --> 00:15:34.000]  我們活在一個
[00:15:34.000 --> 00:15:36.000]  難見公義的世代
[00:15:36.000 --> 00:15:38.000]  我們不要忘記
[00:15:38.000 --> 00:15:42.000]  上帝依然是審判全地的主
[00:15:42.000 --> 00:15:44.000]  他仍然會施行公義
[00:15:44.000 --> 00:15:46.000]  問題就是這樣
