
[00:00:00.000 --> 00:00:02.000]  受苦受死的情況
[00:08:08.000 --> 00:08:10.000]  立心不良
[00:08:10.000 --> 00:08:12.000]  要致死耶穌
[00:08:12.000 --> 00:08:14.000]  謀害耶穌
[00:08:14.000 --> 00:08:16.000]  他們不容許耶穌的存在
[00:08:16.000 --> 00:08:18.000]  這實在是可悲
[00:08:18.000 --> 00:08:20.000]  以及可憐的光景
[00:08:20.000 --> 00:08:22.000]  當時的猶太人
[00:08:22.000 --> 00:08:24.000]  當時的猶太國
[00:08:24.000 --> 00:08:26.000]  的黑暗
[00:08:26.000 --> 00:08:28.000]  可以說是到了一個極點
[00:08:28.000 --> 00:08:30.000]  連那些有信仰的人
[00:08:30.000 --> 00:08:32.000]  那些是民間的領袖
[00:08:32.000 --> 00:08:34.000]  屬靈長者
[00:08:34.000 --> 00:08:36.000]  竟然落到這樣的地步
[00:08:36.000 --> 00:08:40.000]  聖經其實是有記載
[00:08:40.000 --> 00:08:42.000]  這班人
[00:08:42.000 --> 00:08:44.000]  心裡面是充滿惡毒和仇恨的
[00:08:44.000 --> 00:08:46.000]  他們由起初的控訴
[00:08:46.000 --> 00:08:48.000]  只是很單單
[00:08:48.000 --> 00:08:50.000]  一項褻瀆的罪名
[00:08:50.000 --> 00:08:52.000]  即是侮辱上帝
[00:08:52.000 --> 00:08:54.000]  開始
[00:08:54.000 --> 00:08:56.000]  但後來一路演變
[00:08:56.000 --> 00:08:58.000]  變成了幾項嚴重的罪名
[00:08:58.000 --> 00:09:00.000]  包括
[00:09:00.000 --> 00:09:02.000]  煽動民眾
[00:09:02.000 --> 00:09:04.000]  不准人民納稅
[00:09:04.000 --> 00:09:06.000]  被蓋殺
[00:09:06.000 --> 00:09:08.000]  還自稱為皇
[00:09:08.000 --> 00:09:10.000]  盧伽福音23章1到2
[00:09:10.000 --> 00:09:12.000]  只有說
[00:09:12.000 --> 00:09:14.000]  他們企圖渲染成一個
[00:09:14.000 --> 00:09:16.000]  很嚴重的政治理由
[00:09:16.000 --> 00:09:18.000]  唯恐比拉多總督
[00:09:18.000 --> 00:09:20.000]  充耳不聞
[00:09:20.000 --> 00:09:22.000]  一個公正
[00:09:22.000 --> 00:09:24.000]  無私的工會
[00:09:24.000 --> 00:09:26.000]  竟然變成了陰謀權術
[00:09:26.000 --> 00:09:28.000]  迫害義人的機構
[00:09:28.000 --> 00:09:30.000]  一批信仰的忠正分子
[00:09:30.000 --> 00:09:32.000]  竟然敗壞到
[00:09:32.000 --> 00:09:34.000]  是害人陰毒
[00:09:34.000 --> 00:09:36.000]  陷害忠良
[00:09:36.000 --> 00:09:38.000]  敵黨基督
[00:09:38.000 --> 00:09:40.000]  關鍵原因在哪裡呢
[00:09:40.000 --> 00:09:42.000]  你看第十節
[00:09:42.000 --> 00:09:44.000]  這句話
[00:09:44.000 --> 00:09:46.000]  披露有關的重要線索
[00:09:46.000 --> 00:09:48.000]  他
[00:09:48.000 --> 00:09:50.000]  就是指比拉多
[00:09:50.000 --> 00:09:52.000]  願曉得濟師長
[00:09:52.000 --> 00:09:54.000]  是因為嫉妒
[00:09:54.000 --> 00:09:56.000]  才把耶穌解了來
[00:09:56.000 --> 00:09:58.000]  嫉妒
[00:09:58.000 --> 00:10:00.000]  原來是嫉妒
[00:10:00.000 --> 00:10:02.000]  曾元說
[00:10:02.000 --> 00:10:04.000]  嫉妒是骨中的扭爛
[00:10:04.000 --> 00:10:06.000]  亞國書3章16節
[00:10:06.000 --> 00:10:08.000]  何處有人
[00:10:08.000 --> 00:10:10.000]  不知不覺
[00:10:10.000 --> 00:10:12.000]  被人
[00:10:12.000 --> 00:10:14.000]  嫉妒
[00:10:14.000 --> 00:10:16.000]  在16節說
[00:10:16.000 --> 00:10:18.000]  何處有嫉妒紛爭
[00:10:18.000 --> 00:10:20.000]  就在何處有擾亂
[00:10:20.000 --> 00:10:22.000]  和各樣的壞事
[00:10:22.000 --> 00:10:24.000]  嫉妒原來可以
[00:10:24.000 --> 00:10:26.000]  蠶食人
[00:10:26.000 --> 00:10:28.000]  可以腐化人
[00:10:28.000 --> 00:10:30.000]  可以擾亂
[00:10:30.000 --> 00:10:32.000]  和成就很多壞事
[00:10:32.000 --> 00:10:34.000]  嫉妒本身
[00:10:34.000 --> 00:10:36.000]  就是一個自我中心
[00:10:36.000 --> 00:10:38.000]  嫉妒其實
[00:10:38.000 --> 00:10:40.000]  就是心中只有私意
[00:10:40.000 --> 00:10:42.000]  不用納到嫉妒
[00:10:42.000 --> 00:10:44.000]  所以
[00:10:44.000 --> 00:10:46.000]  當神沒有到
[00:10:46.000 --> 00:10:48.000]  頂姐妹
[00:10:48.000 --> 00:10:50.000]  今天我們心裏
[00:10:50.000 --> 00:10:52.000]  有沒有被一些嫉妒
[00:10:52.000 --> 00:10:54.000]  自我中心
[00:10:54.000 --> 00:10:56.000]  所影響
[00:10:56.000 --> 00:10:58.000]  甚至不經意地
[00:10:58.000 --> 00:11:00.000]  把嫉妒推到一邊
[00:11:00.000 --> 00:11:02.000]  偏行幾路
[00:11:02.000 --> 00:11:04.000]  很多時候
[00:11:04.000 --> 00:11:06.000]  會出現一個情況
[00:11:06.000 --> 00:11:08.000]  就是變得
[00:11:08.000 --> 00:11:10.000]  任意妄為
[00:11:10.000 --> 00:11:14.000]  近代猜拳
[00:11:14.000 --> 00:11:16.000]  運動之父
[00:11:16.000 --> 00:11:18.000]  威廉克里
[00:11:18.000 --> 00:11:20.000]  他自己看聖經
[00:11:20.000 --> 00:11:22.000]  從聖經裏面領受到
[00:11:22.000 --> 00:11:24.000]  要向普世宣教的教訓
[00:11:24.000 --> 00:11:26.000]  在當時
[00:11:26.000 --> 00:11:28.000]  正是18世紀
[00:11:28.000 --> 00:11:30.000]  教會裏面一班
[00:11:30.000 --> 00:11:32.000]  屬靈長者和領袖
[00:11:32.000 --> 00:11:34.000]  卻是沒有突破的體會
[00:11:36.000 --> 00:11:38.000]  在1789年
[00:11:38.000 --> 00:11:40.000]  浸信會的同工
[00:11:40.000 --> 00:11:42.000]  開大會
[00:11:42.000 --> 00:11:44.000]  大家商議
[00:11:44.000 --> 00:11:46.000]  教會未來要做些甚麼
[00:11:46.000 --> 00:11:48.000]  發展是怎樣
[00:11:48.000 --> 00:11:50.000]  這位年輕的同工
[00:11:50.000 --> 00:11:52.000]  威廉克里
[00:11:52.000 --> 00:11:54.000]  就想提出
[00:11:54.000 --> 00:11:56.000]  教會應該對異教徒
[00:11:56.000 --> 00:11:58.000]  有一個宣教的服事
[00:11:58.000 --> 00:12:02.000]  當時不少的教會領袖
[00:12:02.000 --> 00:12:04.000]  很多的長者
[00:12:04.000 --> 00:12:06.000]  都是看低這個年輕人
[00:12:06.000 --> 00:12:08.000]  覺得這個人
[00:12:08.000 --> 00:12:10.000]  懂得甚麼
[00:12:10.000 --> 00:12:12.000]  不看低他
[00:12:12.000 --> 00:12:14.000]  結果當時的大會主席
[00:12:14.000 --> 00:12:16.000]  經過大家商議之後
[00:12:16.000 --> 00:12:18.000]  公然的對威廉克里說
[00:12:18.000 --> 00:12:20.000]  年輕人
[00:12:20.000 --> 00:12:22.000]  坐下吧
[00:12:22.000 --> 00:12:24.000]  當時異教徒想主的時候
[00:12:24.000 --> 00:12:26.000]  不著你和我替他操心
[00:12:26.000 --> 00:12:32.000]  這班沒冷水的小朋友
[00:12:32.000 --> 00:12:34.000]  這班沒冷水的說話
[00:12:34.000 --> 00:12:36.000]  就是從這個同工大會
[00:12:36.000 --> 00:12:38.000]  是大家一起商議
[00:12:38.000 --> 00:12:40.000]  所得出的結果
[00:12:40.000 --> 00:12:42.000]  他們根本是對主耶穌的大使命
[00:12:42.000 --> 00:12:44.000]  注之不理
[00:12:44.000 --> 00:12:46.000]  對神的旨意都不徹底的進行
[00:12:46.000 --> 00:12:48.000]  原因是基於他們
[00:12:48.000 --> 00:12:50.000]  自以為是
[00:12:50.000 --> 00:12:52.000]  他們自我中心的執著
[00:12:52.000 --> 00:12:54.000]  不抵得這個年輕人
[00:12:54.000 --> 00:12:56.000]  提出這種的真知灼見
[00:12:56.000 --> 00:12:58.000]  大大的失去了海外宣教的良知
[00:12:58.000 --> 00:13:00.000]  所以我們要留意
[00:13:00.000 --> 00:13:02.000]  當我們心中有一些執著
[00:13:02.000 --> 00:13:04.000]  有一些私意
[00:13:04.000 --> 00:13:06.000]  有一些看低人
[00:13:06.000 --> 00:13:08.000]  甚至嫉妒的時候
[00:13:08.000 --> 00:13:10.000]  就會被自我中心
[00:13:10.000 --> 00:13:12.000]  自以為是這個偏執的思想
[00:13:12.000 --> 00:13:14.000]  所盤據著
[00:13:14.000 --> 00:13:16.000]  很容易
[00:13:16.000 --> 00:13:18.000]  將一些正直
[00:13:18.000 --> 00:13:20.000]  真理和神
[00:13:20.000 --> 00:13:22.000]  推到一邊
[00:13:22.000 --> 00:13:24.000]  走自己的路
[00:13:24.000 --> 00:13:26.000]  走自己的道路
[00:13:26.000 --> 00:13:28.000]  走自己認為要走的路
[00:13:28.000 --> 00:13:30.000]  漠視了神的旨意
[00:13:30.000 --> 00:13:32.000]  所以我怎麼
[00:13:32.000 --> 00:13:34.000]  窩扮他呢
[00:13:34.000 --> 00:13:36.000]  第一樣
[00:13:36.000 --> 00:13:38.000]  就是大家商議
[00:13:38.000 --> 00:13:40.000]  我們看第二樣
[00:13:40.000 --> 00:13:42.000]  是寧可
[00:13:42.000 --> 00:13:44.000]  第十一和十五節
[00:13:44.000 --> 00:13:46.000]  這是第二樣
[00:13:46.000 --> 00:13:48.000]  對耶穌的態度
[00:13:48.000 --> 00:13:50.000]  這個寧可
[00:13:50.000 --> 00:13:52.000]  就是要棄絕耶穌
[00:13:52.000 --> 00:13:54.000]  寧可要釋放
[00:13:54.000 --> 00:13:56.000]  窮凶極惡的強盜
[00:13:56.000 --> 00:13:58.000]  巴拉伯
[00:13:58.000 --> 00:14:00.000]  不選擇耶穌
[00:14:00.000 --> 00:14:04.000]  關於巴拉伯的事
[00:14:04.000 --> 00:14:06.000]  除了福音書的記載之外
[00:14:06.000 --> 00:14:08.000]  資料真的不是很多
[00:14:08.000 --> 00:14:10.000]  可能由於他是一個
[00:14:10.000 --> 00:14:12.000]  薄煞空巷
[00:14:12.000 --> 00:14:14.000]  而且是犯了
[00:14:14.000 --> 00:14:16.000]  王法的人
[00:14:16.000 --> 00:14:18.000]  但是他闖出了一個名堂
[00:14:18.000 --> 00:14:20.000]  據說在當時的社會裏面
[00:14:20.000 --> 00:14:22.000]  有一班
[00:14:22.000 --> 00:14:24.000]  很熱血的民族主義份子
[00:14:24.000 --> 00:14:26.000]  隨時找機會
[00:14:26.000 --> 00:14:28.000]  煽動群眾暴動
[00:14:28.000 --> 00:14:30.000]  這一班人
[00:14:30.000 --> 00:14:32.000]  經常準備一些短刀
[00:14:32.000 --> 00:14:34.000]  放在外衣裏面
[00:14:34.000 --> 00:14:36.000]  見機行事
[00:14:36.000 --> 00:14:38.000]  可以說是當時的
[00:14:38.000 --> 00:14:40.000]  熱血極端的民族革命者
[00:14:40.000 --> 00:14:42.000]  他們企圖用不擇的手段
[00:14:42.000 --> 00:14:44.000]  用兇殺
[00:14:44.000 --> 00:14:46.000]  或者暗殺的方法
[00:14:46.000 --> 00:14:48.000]  達到他們的目的
[00:14:48.000 --> 00:14:50.000]  他們的目的
[00:14:50.000 --> 00:14:52.000]  暗殺的方法
[00:14:52.000 --> 00:14:54.000]  達到他們的目的
[00:14:54.000 --> 00:14:56.000]  當時的巴拉伯
[00:14:56.000 --> 00:14:58.000]  或者是一個這樣的勇士
[00:14:58.000 --> 00:15:00.000]  專以暗殺出名
[00:15:00.000 --> 00:15:02.000]  他雖然是一個匪徒
[00:15:02.000 --> 00:15:04.000]  但是他滿腔熱血
[00:15:04.000 --> 00:15:06.000]  為解救民族
[00:15:06.000 --> 00:15:08.000]  這種請命
[00:15:08.000 --> 00:15:10.000]  所以有些人反過來覺得
[00:15:10.000 --> 00:15:12.000]  他很愛國
[00:15:12.000 --> 00:15:14.000]  用烈士
[00:15:14.000 --> 00:15:16.000]  愛國之士去稱呼他
[00:15:16.000 --> 00:15:18.000]  有些群眾
[00:15:18.000 --> 00:15:20.000]  對他也有好感
[00:15:20.000 --> 00:15:22.000]  我們要想一想
[00:15:22.000 --> 00:15:24.000]  一個星期前
[00:15:24.000 --> 00:15:26.000]  群眾夾道歡迎
[00:15:26.000 --> 00:15:28.000]  騎著小驢
[00:15:28.000 --> 00:15:30.000]  的耶穌入城
[00:15:30.000 --> 00:15:32.000]  入耶路撒冷
[00:15:32.000 --> 00:15:34.000]  為什麼一個星期之後
[00:15:34.000 --> 00:15:36.000]  群眾那麼善忘
[00:15:36.000 --> 00:15:38.000]  又要呼喊要釘耶穌
[00:15:38.000 --> 00:15:40.000]  在十字架上
[00:15:40.000 --> 00:15:42.000]  原因很簡單
[00:15:42.000 --> 00:15:44.000]  因為一個星期前
[00:15:44.000 --> 00:15:46.000]  那班在路上
[00:15:46.000 --> 00:15:48.000]  歡迎耶穌的人
[00:15:48.000 --> 00:15:50.000]  一個星期之後
[00:15:50.000 --> 00:15:52.000]  已經分散在聖地
[00:15:52.000 --> 00:15:54.000]  各處
[00:15:54.000 --> 00:15:56.000]  而呼喊要釘在十字架上的那班人
[00:15:56.000 --> 00:15:58.000]  是另外的一班群眾
[00:15:58.000 --> 00:16:02.000]  你想想當時
[00:16:02.000 --> 00:16:04.000]  工會不依法行事
[00:16:04.000 --> 00:16:06.000]  在夜間
[00:16:06.000 --> 00:16:08.000]  匆匆地審訊耶穌
[00:16:08.000 --> 00:16:10.000]  當時有些門徒已經嚇到
[00:16:10.000 --> 00:16:12.000]  逃跑
[00:16:12.000 --> 00:16:14.000]  所以當時
[00:16:14.000 --> 00:16:16.000]  這些呼喊的民眾
[00:16:16.000 --> 00:16:18.000]  裏面
[00:16:18.000 --> 00:16:20.000]  很少很少
[00:16:20.000 --> 00:16:22.000]  是耶穌的擁躉支持者
[00:16:22.000 --> 00:16:24.000]  那這班民眾成員
[00:16:24.000 --> 00:16:26.000]  是哪些人呢
[00:16:26.000 --> 00:16:28.000]  大部分大部分
[00:16:28.000 --> 00:16:30.000]  是巴拉巴的擁護者
[00:16:30.000 --> 00:16:32.000]  他們全心前來
[00:16:32.000 --> 00:16:34.000]  要求釋放巴拉巴
[00:16:34.000 --> 00:16:36.000]  所以當他們
[00:16:36.000 --> 00:16:38.000]  看到另一個犯人
