
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:02:46.720 --> 00:02:49.460]   what is it you have for me today?
[00:02:49.460 --> 00:02:51.660]   So let's pray.
[00:02:52.660 --> 00:02:56.340]   So we do ask you, Lord, what is it you have for us today?
[00:02:56.340 --> 00:02:59.020]   We have tried to bring you our worship,
[00:02:59.020 --> 00:03:03.460]   bring you our very best, even in our tithes and offerings,
[00:03:03.460 --> 00:03:06.060]   in the way that we serve one another
[00:03:06.060 --> 00:03:08.700]   and serve our community, we do it for you.
[00:03:08.700 --> 00:03:12.100]   We are bringing our best to you.
[00:03:12.100 --> 00:03:14.300]   But Lord, thank you that you are a God
[00:03:14.300 --> 00:03:19.940]   who is open-handed, that you're not stingy,
[00:03:19.940 --> 00:03:21.520]   but you are generous.
[00:03:21.520 --> 00:03:27.860]   In fact, we say you show us amazing grace
[00:03:27.860 --> 00:03:33.000]   because you give us better than we deserve.
[00:03:33.000 --> 00:03:37.980]   And so we ask you, what do you have for us today, Lord?
[00:03:37.980 --> 00:03:42.300]   Not only are we your servants, but we are your children
[00:03:42.300 --> 00:03:47.940]   before a wonderful heavenly father.
[00:03:47.940 --> 00:03:49.780]   And we are ready to receive from you.
[00:03:50.620 --> 00:03:53.140]   Open our ears, our hearts are open too.
[00:03:53.140 --> 00:03:56.620]   And we pray that you will give to us
[00:03:56.620 --> 00:03:59.180]   so that we can bring you even more glory.
[00:03:59.180 --> 00:04:01.900]   We pray in Jesus' name, amen.
[00:04:01.900 --> 00:04:06.220]   So you know, friends, it's no secret,
[00:04:06.220 --> 00:04:11.220]   we've been living in a age, a time, a season of life
[00:04:11.220 --> 00:04:16.220]   that is so filled with problems, so many stresses,
[00:04:16.220 --> 00:04:19.340]   so many troubles, worries, so many things
[00:04:19.340 --> 00:04:21.020]   that can cause fear.
[00:04:21.020 --> 00:04:24.060]   And you know, I'm not gonna tire you with the list
[00:04:24.060 --> 00:04:26.340]   of all the things that we're sharing together.
[00:04:26.340 --> 00:04:33.700]   And as much as the season has all these problems
[00:04:33.700 --> 00:04:35.900]   and troubles, all these things that might cause us
[00:04:35.900 --> 00:04:40.900]   to worry and be afraid, that doesn't even count.
[00:04:40.900 --> 00:04:43.780]   Like, what are you experiencing?
[00:04:43.780 --> 00:04:47.400]   What are your unique sets of problems?
[00:04:48.280 --> 00:04:52.560]   Problems, needs, desires?
[00:04:52.560 --> 00:04:54.080]   What's stressing you out?
[00:04:54.080 --> 00:04:56.160]   What's causing you to lose sleep?
[00:04:56.160 --> 00:04:58.480]   What's causing you to wring your hands
[00:04:58.480 --> 00:05:00.120]   and wonder what's next?
[00:05:00.120 --> 00:05:07.800]   And I wanna tell you, Jesus has an answer for you.
[00:05:07.800 --> 00:05:10.840]   It's in verse 34.
[00:05:10.840 --> 00:05:13.360]   And it says, Jesus said,
[00:05:13.360 --> 00:05:14.920]   "Therefore do not worry about tomorrow,
[00:05:14.920 --> 00:05:17.200]   "for tomorrow will worry about itself.
[00:05:17.200 --> 00:05:19.680]   "Each day has trouble of its own."
[00:05:19.680 --> 00:05:22.400]   Doesn't that bless you?
[00:05:22.400 --> 00:05:24.840]   That's enough, right?
[00:05:24.840 --> 00:05:27.920]   We can just pack it up and go home now.
[00:05:27.920 --> 00:05:29.620]   'Cause Jesus said, "Don't worry."
[00:05:29.620 --> 00:05:35.400]   You know, by itself, this verse actually sounds pretty cold,
[00:05:35.400 --> 00:05:37.900]   brutally cold.
[00:05:37.900 --> 00:05:40.660]   Like, Jesus is, it sounds like he's saying, like,
[00:05:40.660 --> 00:05:42.440]   "Come on, just get over it.
[00:05:42.440 --> 00:05:45.720]   "Don't worry."
[00:05:47.000 --> 00:05:50.000]   But see, it's not a verse that just stands by itself
[00:05:50.000 --> 00:05:52.160]   or a sentence that stands by itself.
[00:05:52.160 --> 00:05:55.240]   It is in the context of something bigger.
[00:05:55.240 --> 00:05:58.760]   And like any good Bible student,
[00:05:58.760 --> 00:06:01.240]   we should be concerned about context, right?
[00:06:01.240 --> 00:06:03.200]   We already know how dangerous it is
[00:06:03.200 --> 00:06:06.640]   to hear a piece of news out of context
[00:06:06.640 --> 00:06:08.600]   and think, "Oh, I understand what's going on."
[00:06:08.600 --> 00:06:11.320]   But we may have no idea what's actually going on,
[00:06:11.320 --> 00:06:14.160]   what the person actually meant when they said it, right?
[00:06:14.160 --> 00:06:17.840]   But in context, we get the picture
[00:06:17.840 --> 00:06:20.320]   of what is the person saying?
[00:06:20.320 --> 00:06:23.960]   So we don't wanna just go with a soundbite from Jesus.
[00:06:23.960 --> 00:06:28.120]   We wanna hear what is his message for us today?
[00:06:28.120 --> 00:06:32.800]   So we gotta look at the verse before.
[00:06:32.800 --> 00:06:40.980]   And it says, "But seek first the kingdom of God,
[00:06:40.980 --> 00:06:43.920]   "or seek first his kingdom and his righteousness
[00:06:43.920 --> 00:06:47.280]   "and all these things will be given to you as well."
[00:06:47.280 --> 00:06:50.520]   So let's kind of unpack this going backwards
[00:06:50.520 --> 00:06:52.760]   as we've already done, starting with verse 34,
[00:06:52.760 --> 00:06:54.240]   and then go to verse 33,
[00:06:54.240 --> 00:06:56.720]   which is really gonna be our key text today.
[00:06:56.720 --> 00:06:58.960]   With all that we're experiencing,
[00:06:58.960 --> 00:07:06.400]   verse 33, Jesus tries to center us.
[00:07:06.400 --> 00:07:10.160]   He tries to prioritize us.
[00:07:10.160 --> 00:07:12.860]   And even though he starts by saying,
[00:07:12.860 --> 00:07:14.840]   "Seek first his kingdom and his righteousness,
[00:07:14.840 --> 00:07:17.080]   "I know everybody's attention went to,
[00:07:17.080 --> 00:07:19.600]   "and all these things will be added to you," right?
[00:07:19.600 --> 00:07:21.620]   So let's get that out of the way
[00:07:21.620 --> 00:07:24.760]   so that you're not distracted by the whole time
[00:07:24.760 --> 00:07:26.280]   wondering what are all these things
[00:07:26.280 --> 00:07:28.000]   that he's gonna give me, right?
[00:07:28.000 --> 00:07:30.400]   So let's go through it.
[00:07:30.400 --> 00:07:31.880]   And again, in context,
[00:07:31.880 --> 00:07:39.480]   we are in the midst of Jesus' Sermon on the Mount.
[00:07:41.680 --> 00:07:43.780]   It began in chapter five.
[00:07:43.780 --> 00:07:45.260]   And in the beginning of chapter five,
[00:07:45.260 --> 00:07:47.460]   it starts with Jesus promising
[00:07:47.460 --> 00:07:51.540]   that God our Father has a response.
[00:07:51.540 --> 00:07:53.940]   He's not sitting idly and quietly
[00:07:53.940 --> 00:07:55.380]   and hiding in the shadows,
[00:07:55.380 --> 00:07:59.140]   but he has a response for those who are poor,
[00:07:59.140 --> 00:08:02.180]   those who mourn, those who are gentle,
[00:08:02.180 --> 00:08:04.780]   who seek righteousness or justice,
[00:08:04.780 --> 00:08:08.280]   who need mercy, who desire to be pure in heart,
[00:08:08.280 --> 00:08:11.540]   who desire peace, who are persecuted.
[00:08:11.540 --> 00:08:13.480]   God has a response.
[00:08:13.480 --> 00:08:16.620]   God has something for us.
[00:08:16.620 --> 00:08:19.260]   We find that in the Beatitudes, as we call them.
[00:08:19.260 --> 00:08:22.520]   And then there's this big section
[00:08:22.520 --> 00:08:25.860]   that covers from chapter five through chapter six,
[00:08:25.860 --> 00:08:28.120]   and it has to do with our spirituality,
[00:08:28.120 --> 00:08:30.840]   our relationship with God.
[00:08:30.840 --> 00:08:33.780]   And so he covers the law,
[00:08:33.780 --> 00:08:36.460]   spiritual disciplines like piety,
[00:08:36.460 --> 00:08:39.140]   generosity, fasting, and prayer.
[00:08:39.140 --> 00:08:43.700]   He talks about how should our attitude be about wealth.
[00:08:43.700 --> 00:08:44.980]   So spiritual disciplines.
[00:08:44.980 --> 00:08:49.580]   And then finally, he covers basic necessities.
[00:08:49.580 --> 00:08:53.040]   Basic necessities.
[00:08:53.040 --> 00:08:57.020]   Concerns about food, water, clothing,
[00:08:57.020 --> 00:09:00.060]   survival, a longer life.
[00:09:00.060 --> 00:09:03.340]   And are any of these of concern for you?
[00:09:03.340 --> 00:09:08.060]   Are any of these things that keep you up at night?
[00:09:08.560 --> 00:09:12.820]   You know, most of us in America,
[00:09:12.820 --> 00:09:15.020]   you know, we don't miss any meals.
[00:09:15.020 --> 00:09:18.860]   We're not, unless, I guess, unless we're on a diet
[00:09:18.860 --> 00:09:20.540]   and we choose to miss a meal.
[00:09:20.540 --> 00:09:24.380]   Nobody is really going thirsty.
[00:09:24.380 --> 00:09:27.980]   You know, water is so readily available, fresh, clean water.
[00:09:27.980 --> 00:09:33.060]   And then nobody's walking around naked
[00:09:33.060 --> 00:09:35.380]   unless they decide to do that, right?
[00:09:36.780 --> 00:09:38.780]   It's not for lack of clothing.
[00:09:38.780 --> 00:09:42.020]   And yet there are people all over the world
[00:09:42.020 --> 00:09:46.620]   who are struggling with these concerns every day.
[00:09:46.620 --> 00:09:49.100]   And not to mention all the other ones,
[00:09:49.100 --> 00:09:51.300]   starting from the beginning of chapter five.
[00:09:51.300 --> 00:09:55.140]   And I just did a quick Google search
[00:09:55.140 --> 00:09:56.740]   and I just asked the question,
[00:09:56.740 --> 00:10:04.820]   is food insecurity better or worse?
[00:10:05.300 --> 00:10:08.000]   Is it getting better or worse today?
[00:10:08.000 --> 00:10:13.980]   And I was surprised with all the attention to ending hunger,
[00:10:13.980 --> 00:10:15.860]   that according to Google,
[00:10:15.860 --> 00:10:19.540]   food insecurity is getting worse in the world.
[00:10:19.540 --> 00:10:24.940]   And then I thought, you know, I'll ask one more question.
[00:10:24.940 --> 00:10:28.900]   Is abject poverty, that's extreme poverty,
[00:10:28.900 --> 00:10:32.260]   is it getting better or worse in the world?
[00:10:32.260 --> 00:10:33.780]   And I was surprised again.
[00:10:34.780 --> 00:10:36.620]   It's getting worse.
[00:10:36.620 --> 00:10:42.780]   Approximately 10% of the world is hungry.
[00:10:42.780 --> 00:10:47.820]   About 10% of the world is facing abject poverty.
[00:10:47.820 --> 00:10:53.500]   Wow, this is a word from Jesus.
[00:10:53.500 --> 00:10:55.980]   And I think this speaks not only to us
[00:10:55.980 --> 00:10:58.860]   and all the needs and worries we have, but to the world.
[00:10:58.860 --> 00:11:02.240]   So let's be ready to receive this.
[00:11:03.240 --> 00:11:08.240]   So Jesus says in chapter six, verse 25 to 32,
[00:11:08.240 --> 00:11:11.720]   he says, don't worry about your life.
[00:11:11.720 --> 00:11:14.480]   You know, I should ask, how many people remember the last,
[00:11:14.480 --> 00:11:17.240]   who was here the last time I came to visit?
[00:11:17.240 --> 00:11:18.200]   Any hands?
[00:11:18.200 --> 00:11:19.680]   Only Pastor Mark, everybody else?
[00:11:19.680 --> 00:11:20.600]   Okay, just a few people.
[00:11:20.600 --> 00:11:23.320]   So I wanna ask our worship leader,
[00:11:23.320 --> 00:11:25.680]   do you remember what I preached on last time?
[00:11:25.680 --> 00:11:27.280]   Okay, I'm just kidding.
[00:11:27.280 --> 00:11:29.680]   I had to look it up
[00:11:29.680 --> 00:11:31.320]   'cause I couldn't remember what I preached on.
[00:11:31.320 --> 00:11:33.040]   I just, I look it up because I wanna make sure
[00:11:33.040 --> 00:11:35.280]   I don't preach the same message again
[00:11:35.280 --> 00:11:37.640]   and just because that sometimes happens, right?
[00:11:37.640 --> 00:11:42.880]   But I preached on a text that was earlier,
[00:11:42.880 --> 00:11:45.320]   right before this text.
[00:11:45.320 --> 00:11:50.120]   And I didn't intentionally choose this text today,
[00:11:50.120 --> 00:11:51.280]   thinking, oh, you know,
[00:11:51.280 --> 00:11:54.040]   because I preached on the section before,
[00:11:54.040 --> 00:11:55.320]   it'd be natural to preach on.
[00:11:55.320 --> 00:11:57.440]   It just, this is something that the Lord
[00:11:57.440 --> 00:11:58.960]   has just laid on my heart.
[00:11:59.080 --> 00:12:01.960]   And, but the last time I preached,
[00:12:01.960 --> 00:12:04.880]   I talked about how our heavenly Father
[00:12:04.880 --> 00:12:08.600]   knows our needs before we even ask.
[00:12:08.600 --> 00:12:12.720]   That was basically the gist of the message.
[00:12:12.720 --> 00:12:15.040]   And that Jesus is saying,
[00:12:15.040 --> 00:12:17.440]   don't worry about your life and what you need.
[00:12:17.440 --> 00:12:19.800]   Don't be like the Gentiles who are fixated
[00:12:19.800 --> 00:12:22.920]   and consumed with the pursuit of these things.
[00:12:22.920 --> 00:12:25.720]   All these things that cause this universal worry
[00:12:26.200 --> 00:12:29.960]   and stress on our lives.
[00:12:29.960 --> 00:12:35.280]   Jesus was speaking to a largely Jewish audience.
[00:12:35.280 --> 00:12:36.640]   So it would have been,
[00:12:36.640 --> 00:12:38.720]   he's saying, don't be like the Gentiles,
[00:12:38.720 --> 00:12:41.000]   like the rest of the nations or the pagans,
[00:12:41.000 --> 00:12:42.360]   the idol worshipers.
[00:12:42.360 --> 00:12:45.600]   Don't be like them who worship dead gods.
[00:12:45.600 --> 00:12:47.280]   Today, if he was saying it,
[00:12:47.280 --> 00:12:48.720]   it might sound more like,
[00:12:48.720 --> 00:12:52.680]   you are worshipers of a living God.
[00:12:54.240 --> 00:12:57.760]   So behave like people who have a living God,
[00:12:57.760 --> 00:13:03.560]   who actually hears what you need,
[00:13:03.560 --> 00:13:06.840]   but also already knows what you need.
[00:13:06.840 --> 00:13:10.040]   And because he loves you and he is gracious,
[00:13:10.040 --> 00:13:12.640]   he's already at work.
[00:13:12.640 --> 00:13:15.520]   He's already on the job,
[00:13:15.520 --> 00:13:18.320]   taking care of what we need.
[00:13:18.320 --> 00:13:22.160]   God's got this.
[00:13:22.160 --> 00:13:24.600]   Know with certainty,
[00:13:24.600 --> 00:13:28.400]   God loves you and he's taking care of you.
[00:13:28.400 --> 00:13:31.960]   So don't be distracted by these things.
[00:13:31.960 --> 00:13:35.960]   Don't be distracted by concerns for things
[00:13:35.960 --> 00:13:40.040]   that our loving and capable father
[00:13:40.040 --> 00:13:41.320]   can already take care of.
[00:13:41.320 --> 00:13:47.080]   Instead, seek first the kingdom of God.
[00:13:47.080 --> 00:13:50.640]   Seek first his kingdom and his righteousness
[00:13:50.640 --> 00:13:53.360]   and all these other things will be taken care of,
[00:13:53.360 --> 00:13:55.400]   will be provided for you.
[00:13:55.400 --> 00:13:58.400]   So what does it mean then to seek something first?
[00:13:58.400 --> 00:14:00.800]   I mean, this might seem really like kind of pedantic,
[00:14:00.800 --> 00:14:02.600]   you're like, why say it?
[00:14:02.600 --> 00:14:04.040]   But I think it needs to be said
[00:14:04.040 --> 00:14:05.640]   'cause it's in the text, right?
[00:14:05.640 --> 00:14:07.640]   What does it mean to seek something first?
[00:14:07.640 --> 00:14:09.920]   It has to do with, it speaks with,
[00:14:09.920 --> 00:14:13.280]   what is your greatest passion and desire,
[00:14:13.280 --> 00:14:17.800]   your most important, highest priority pursuits?
[00:14:19.480 --> 00:14:23.880]   What are you intentionally chasing after
[00:14:23.880 --> 00:14:27.440]   with the most determination and fixation?
[00:14:27.440 --> 00:14:30.720]   Think about that.
[00:14:30.720 --> 00:14:34.560]   What are you chasing after?
[00:14:34.560 --> 00:14:37.360]   With everything you've got,
[00:14:37.360 --> 00:14:39.280]   in your heart you've said to yourself,
[00:14:39.280 --> 00:14:43.060]   I must do this, I must have this,
[00:14:43.060 --> 00:14:46.280]   this is worthy of whatever it takes.
[00:14:46.280 --> 00:14:48.320]   What is that thing?
[00:14:49.320 --> 00:14:53.240]   And so many of us, especially we got a young audience here,
[00:14:53.240 --> 00:14:57.200]   we're thinking about our education and our careers,
[00:14:57.200 --> 00:14:59.120]   finding the love of our lives,
[00:14:59.120 --> 00:15:02.360]   building a family, paying the bills.
[00:15:02.360 --> 00:15:05.440]   Maybe it goes a little farther
[00:15:05.440 --> 00:15:10.440]   and you're consumed with, I must be wealthy one day.
[00:15:10.440 --> 00:15:16.140]   I must have this kind of house or this kind of watch.
[00:15:16.140 --> 00:15:17.760]   I must have these things.
[00:15:17.760 --> 00:15:22.640]   Is that what consumes your whatever it takes?
[00:15:22.640 --> 00:15:24.880]   I must have this, I must do this.
[00:15:24.880 --> 00:15:34.000]   Jesus says, seek first his kingdom and his righteousness
[00:15:34.000 --> 00:15:39.360]   so that everything else will be provided for you.
[00:15:39.360 --> 00:15:43.280]   And so what is the kingdom?
[00:15:46.200 --> 00:15:49.280]   The Bible and the New Testament talks about the kingdom
[00:15:49.280 --> 00:15:52.880]   in so many ways, Jesus talks about it often in parables.
[00:15:52.880 --> 00:15:55.280]   And he says, the kingdom is like yeast.
[00:15:55.280 --> 00:15:59.240]   It permeates and it penetrates.
[00:15:59.240 --> 00:16:01.280]   And it's not something you can simply point at
[00:16:01.280 --> 00:16:02.760]   and say like, there it is.
[00:16:02.760 --> 00:16:06.300]   Or look, here it is.
[00:16:06.300 --> 00:16:10.440]   Because the kingdom of God is also in our midst.
[00:16:10.440 --> 00:16:12.140]   It's like the air that we breathe.
[00:16:12.140 --> 00:16:15.640]   It's present even when we don't recognize it,
[00:16:15.640 --> 00:16:19.200]   it's present even when we refuse to see it or acknowledge it
[00:16:19.200 --> 00:16:24.120]   even when we insist on denying it,
[00:16:24.120 --> 00:16:25.640]   the kingdom of God is there.
[00:16:25.640 --> 00:16:30.000]   We behold the miracles of God and the kingdom is there.
[00:16:30.000 --> 00:16:33.880]   The kingdom of God grows and bears fruit
[00:16:33.880 --> 00:16:40.480]   and the kingdom bears the fruit with or without us.
[00:16:40.480 --> 00:16:44.360]   With or without us.
[00:16:45.360 --> 00:16:48.480]   The kingdom might seem small to some
[00:16:48.480 --> 00:16:51.760]   and so hard to notice,
[00:16:51.760 --> 00:16:54.480]   but the kingdom of God is also so big,
[00:16:54.480 --> 00:16:57.920]   so much bigger than anything we could imagine.
[00:16:57.920 --> 00:17:02.400]   You know that we're told the kingdom of God
[00:17:02.400 --> 00:17:08.040]   is evidenced by the side effects.
[00:17:08.040 --> 00:17:11.600]   When we see certain characteristics,
[00:17:11.600 --> 00:17:13.920]   we know that the kingdom of God is there,
[00:17:13.920 --> 00:17:15.960]   just like when we see the wind blow,
[00:17:15.960 --> 00:17:17.280]   we know the wind is there.
[00:17:17.280 --> 00:17:19.840]   Or when we see the leaves move, we know the wind is there.
[00:17:19.840 --> 00:17:22.280]   Or when we see certain signs in the weather,
[00:17:22.280 --> 00:17:25.160]   we know that seasons are changing.
[00:17:25.160 --> 00:17:31.480]   And then we're also told we have to receive it like a child
[00:17:31.480 --> 00:17:33.280]   and unless someone is born again,
[00:17:33.280 --> 00:17:36.520]   they cannot see the kingdom of God.
[00:17:36.520 --> 00:17:39.000]   Jesus, John the Baptist and the apostles
[00:17:39.000 --> 00:17:43.560]   spent a lot of time talking about the kingdom of God.
[00:17:43.560 --> 00:17:46.240]   So what is the kingdom of God?
[00:17:46.240 --> 00:17:51.920]   I like easy.
[00:17:51.920 --> 00:17:54.160]   So I'm gonna boil it down,
[00:17:54.160 --> 00:17:57.560]   maybe as much as that you can possibly boil something down.
[00:17:57.560 --> 00:17:59.760]   Somebody once said, this isn't mine,
[00:17:59.760 --> 00:18:02.720]   but when I heard it, I said, I'm gonna use that
[00:18:02.720 --> 00:18:04.080]   because that makes sense to me
[00:18:04.080 --> 00:18:07.360]   'cause I'm not smart, that's easy.
[00:18:07.360 --> 00:18:08.720]   You know what it is?
[00:18:08.760 --> 00:18:13.600]   They said, whenever you see God get his way,
[00:18:13.600 --> 00:18:16.200]   you're seeing the kingdom of God.
[00:18:16.200 --> 00:18:19.400]   Did you get that?
[00:18:19.400 --> 00:18:21.080]   Whenever God gets his way,
[00:18:21.080 --> 00:18:23.200]   it's the kingdom of God you're seeing.
[00:18:23.200 --> 00:18:26.520]   So when you make a decision, I'm not gonna do it my way,
[00:18:26.520 --> 00:18:28.440]   but I'm gonna do it God's way,
[00:18:28.440 --> 00:18:31.040]   that's the kingdom of God at work.
[00:18:31.040 --> 00:18:35.640]   When you see somebody choose God and not something else,
[00:18:36.720 --> 00:18:38.720]   we're seeing the kingdom of God at play.
[00:18:38.720 --> 00:18:46.680]   When the king gets his way, we see his kingdom.
[00:18:46.680 --> 00:18:55.320]   There are literally thousands, no, millions
[00:18:55.320 --> 00:18:59.080]   of books, articles, sermons, lessons
[00:18:59.080 --> 00:19:01.880]   that have been taught on this and written on this,
[00:19:04.840 --> 00:19:07.520]   but it's when God gets his way.
[00:19:07.520 --> 00:19:14.000]   Are you seeking first that God would get his way
[00:19:14.000 --> 00:19:15.400]   in your life?
[00:19:15.400 --> 00:19:16.920]   'Cause that's where it starts.
[00:19:16.920 --> 00:19:22.880]   God, I am surrendering right now.
[00:19:22.880 --> 00:19:24.360]   I'm not gonna hang on to anything,
[00:19:24.360 --> 00:19:29.360]   I'm letting it all go and saying, have your way in me.
[00:19:29.360 --> 00:19:33.360]   That's hard.
[00:19:34.360 --> 00:19:36.280]   It's hard to let it all go and say,
[00:19:36.280 --> 00:19:39.160]   I'm gonna seek your kingdom first.
[00:19:39.160 --> 00:19:45.480]   And then, are you praying that people around you,
[00:19:45.480 --> 00:19:50.480]   your friends, your family, your boss, your neighbors,
[00:19:50.480 --> 00:19:52.200]   are you praying that the people around you,
[00:19:52.200 --> 00:19:57.200]   your church, would have God's way,
[00:19:57.200 --> 00:19:59.520]   that they would choose God?
[00:20:02.280 --> 00:20:03.520]   I mean, isn't that what we're praying
[00:20:03.520 --> 00:20:06.520]   when we're praying for our brother
[00:20:06.520 --> 00:20:09.200]   who doesn't know Jesus yet?
[00:20:09.200 --> 00:20:11.280]   God, would you save him?
[00:20:11.280 --> 00:20:12.720]   And what is that?
[00:20:12.720 --> 00:20:15.040]   Have your way, God, with my brother.
[00:20:15.040 --> 00:20:18.080]   And then how about the rest of the world?
[00:20:18.080 --> 00:20:20.280]   When we see wars and rumors of war
[00:20:20.280 --> 00:20:23.200]   and we're praying for what's happening here or there,
[00:20:23.200 --> 00:20:26.480]   when we're hearing about people who are hungry
[00:20:26.480 --> 00:20:31.320]   or naked or who are exposed and vulnerable
[00:20:31.320 --> 00:20:33.200]   and we're praying for all the things
[00:20:33.200 --> 00:20:34.240]   that are going on in the world,
[00:20:34.240 --> 00:20:35.600]   is that not God?
[00:20:35.600 --> 00:20:37.400]   Would you please have your way?
[00:20:37.400 --> 00:20:40.760]   Do what only you can do.
[00:20:40.760 --> 00:20:44.720]   That's the kingdom of God.
[00:20:44.720 --> 00:20:49.480]   So seek first the kingdom of God and his righteousness.
[00:20:49.480 --> 00:20:54.320]   And for most of chapter five, Jesus talks about the law.
[00:20:54.320 --> 00:20:58.080]   The law, the rules which make up
[00:20:58.080 --> 00:21:01.080]   the measuring stick of righteousness.
[00:21:01.080 --> 00:21:04.000]   And the rules which govern people's lives
[00:21:04.000 --> 00:21:06.640]   and their relationship and their standing with God.
[00:21:06.640 --> 00:21:12.800]   So you know the Jews, they lived and breathed the law.
[00:21:12.800 --> 00:21:16.280]   They lived and breathed the law.
[00:21:16.280 --> 00:21:22.160]   They were fixated on it, they were just engrossed in it.
[00:21:22.160 --> 00:21:25.360]   They were obsessed with the law of God.
[00:21:25.360 --> 00:21:28.040]   613 of them in the Old Testament.
[00:21:30.440 --> 00:21:35.440]   Doing everything possible to not violate any laws,
[00:21:35.440 --> 00:21:38.080]   to obey and observe the laws.
[00:21:38.080 --> 00:21:45.280]   And the law was also a heavy burden
[00:21:45.280 --> 00:21:48.880]   because it affected everything in their lives.
[00:21:48.880 --> 00:21:53.440]   It had something to say about every aspect of their lives.
[00:21:53.440 --> 00:21:57.200]   And so I don't know about you, when you think of the law,
[00:21:57.200 --> 00:22:00.800]   even the law as you understand it in the Bible,
[00:22:00.800 --> 00:22:03.360]   do you feel like, man, you know,
[00:22:03.360 --> 00:22:05.360]   I'm pretty good at this obedience thing.
[00:22:05.360 --> 00:22:08.800]   Tap yourself in the back.
[00:22:08.800 --> 00:22:10.760]   Good job, John.
[00:22:10.760 --> 00:22:14.680]   Or maybe you're the kind of beats yourself up every day.
[00:22:14.680 --> 00:22:19.240]   And you're counting all the ways that you've failed,
