
[00:00:00.000 --> 00:00:01.920]  這是舊約網上的第三集
[00:02:57.240 --> 00:03:01.280]  該隱拿地裡的出產為貢物獻給耶和華
[00:03:01.280 --> 00:03:05.800]  阿伯也將羊群裡投生的羊的滋油獻上
[00:03:05.800 --> 00:03:10.200]  耶和華看中了阿伯和他的貢物
[00:03:10.200 --> 00:03:12.920]  只是看不中該隱和他的貢物
[00:03:12.920 --> 00:03:14.480]  該隱大大發牢
[00:03:14.480 --> 00:03:15.720]  變了殮食
[00:03:16.240 --> 00:03:17.440]  這裡有一個字
[00:03:17.440 --> 00:03:18.840]  是貢物
[00:03:18.840 --> 00:03:21.240]  或者一個更好的翻譯
[00:03:21.240 --> 00:03:24.000]  是進貢的意思
[00:03:24.000 --> 00:03:25.000]  貢品
[00:03:25.000 --> 00:03:25.640]  Tribule
[00:03:25.640 --> 00:03:26.880]  Tribule是什麼呢?
[00:03:26.880 --> 00:03:28.040]  在近東世界裡面
[00:03:28.040 --> 00:03:30.520]  是獻給皇上的
[00:03:30.520 --> 00:03:34.240]  就是要將最好的東西獻給一個郡王
[00:03:34.240 --> 00:03:36.080]  原文是Minha
[00:03:36.080 --> 00:03:38.840]  Tribule是要將最好的獻上
[00:03:38.840 --> 00:03:41.520]  阿伯就將投生的最好的獻上
[00:03:41.520 --> 00:03:44.120]  該隱的對比很明顯
[00:03:44.120 --> 00:03:46.480]  他只是將地裡的出產
[00:03:46.480 --> 00:03:48.080]  其中一部分獻上
[00:03:48.080 --> 00:03:50.160]  故事繼續發展下去
[00:03:50.160 --> 00:03:52.240]  該隱就妒忌、發怒
[00:03:52.240 --> 00:03:54.280]  四章八至九節
[00:03:54.280 --> 00:03:56.280]  這裡說他們兩個人在田間的時候
[00:03:56.280 --> 00:03:59.760]  該隱謀殺了他的兄弟
[00:03:59.760 --> 00:04:02.480]  然後去審問該隱的時候
[00:04:02.480 --> 00:04:03.840]  該隱說
[00:04:03.840 --> 00:04:05.760]  我不知道我的兄弟在哪裡
[00:04:05.760 --> 00:04:09.240]  我豈是看守我的兄弟的話
[00:04:09.240 --> 00:04:11.720]  我是不是一個brother keeper(兄弟保護者)
[00:04:12.400 --> 00:04:15.720]  這是聖經記載的第一宗謀殺
[00:04:15.720 --> 00:04:19.000]  創世紀第三章是一個平衡
[00:04:19.000 --> 00:04:21.560]  第三章人類犯罪
[00:04:21.560 --> 00:04:23.600]  罪闖入世界
[00:04:23.600 --> 00:04:25.720]  夫婦之間的關係就破裂了
[00:04:25.720 --> 00:04:29.080]  人類最基本的關係的單位
[00:04:29.080 --> 00:04:30.840]  因此而破壞
[00:04:30.840 --> 00:04:31.840]  現在呢
[00:04:31.840 --> 00:04:32.600]  第四章
[00:04:32.600 --> 00:04:34.400]  就是兄弟的關係破壞
[00:04:34.400 --> 00:04:38.400]  整個community(社會)的破壞越來越嚴重
[00:04:38.760 --> 00:04:42.640]  該隱甚至比亞當更加心硬
[00:04:42.640 --> 00:04:44.280]  亞當起碼也肯承認
[00:04:44.280 --> 00:04:48.200]  但是該隱不僅不承認
[00:04:48.200 --> 00:04:52.240]  也去抗議神的審判
[00:04:52.240 --> 00:04:53.520]  神的判決
[00:04:53.520 --> 00:04:57.200]  故事被我們追溯
[00:04:57.200 --> 00:05:00.680]  該隱在敬拜裡面
[00:05:00.680 --> 00:05:02.240]  沒有一張最好的獻上
[00:05:02.240 --> 00:05:04.560]  神與人之間的關係破裂
[00:05:04.560 --> 00:05:06.400]  人與人之間
[00:05:06.400 --> 00:05:07.600]  兄弟之間破裂
[00:05:07.880 --> 00:05:09.800]  地也受咒俗
[00:05:09.800 --> 00:05:24.000]  創世紀第四章繼續記載
[00:05:24.000 --> 00:05:26.120]  該隱的歷史
[00:05:26.120 --> 00:05:28.600]  這一段是比較少讀的經文
[00:05:28.600 --> 00:05:30.120]  我們花一點時間去看
[00:05:30.120 --> 00:05:31.960]  四章第十七節
[00:05:31.960 --> 00:05:33.640]  該隱與妻子同房
[00:05:33.640 --> 00:05:36.280]  他的妻子懷孕生了二郎
[00:05:36.680 --> 00:05:39.120]  該隱建造一座城
[00:05:39.120 --> 00:05:41.120]  按照他的兒子的名
[00:05:41.120 --> 00:05:42.880]  將那城叫做以洛
[00:05:42.880 --> 00:05:44.160]  以洛生二娜
[00:05:44.160 --> 00:05:46.160]  二娜生米胡雅利
[00:05:46.160 --> 00:05:48.920]  米胡雅利生馬土薩利
[00:05:48.920 --> 00:05:50.360]  馬土薩利生拉麥
[00:05:50.360 --> 00:05:52.120]  拉麥娶了兩個妻子
[00:05:52.120 --> 00:05:53.280]  一個叫阿大
[00:05:53.280 --> 00:05:54.800]  一個叫洗拉
[00:05:54.800 --> 00:05:56.400]  阿大生雅伯
[00:05:56.400 --> 00:05:58.760]  雅伯是鑄匠棚
[00:05:58.760 --> 00:06:01.600]  牧養畜牧之人的祖師
[00:06:01.600 --> 00:06:04.760]  雅伯的兄弟名叫尤伯
[00:06:05.040 --> 00:06:08.440]  他是一妻彈琴吹簫之人的祖師
[00:06:08.440 --> 00:06:11.480]  洗拉又生了土伯該隱
[00:06:11.480 --> 00:06:13.960]  他是打造各種銅鐵利器的
[00:06:13.960 --> 00:06:16.720]  土伯該隱的妹子是拿瑪
[00:06:16.720 --> 00:06:18.600]  一個加普
[00:06:18.600 --> 00:06:21.520]  作者就去追溯
[00:06:21.520 --> 00:06:24.480]  由阿當到該隱之後的後代
[00:06:24.480 --> 00:06:27.000]  這裡很簡單的列出
[00:06:27.000 --> 00:06:28.720]  這個加普
[00:06:28.720 --> 00:06:31.400]  提出他們的成就
[00:06:31.400 --> 00:06:33.600]  有說城市
[00:06:33.600 --> 00:06:34.680]  叫做以洛
[00:06:35.680 --> 00:06:37.440]  另外到了第七代
[00:06:37.440 --> 00:06:38.360]  是拉麥
[00:06:38.360 --> 00:06:41.120]  他就成為了第一個
[00:06:41.120 --> 00:06:43.960]  去到破壞上帝所創造的
[00:06:43.960 --> 00:06:44.920]  自立的婚姻
[00:06:44.920 --> 00:06:46.760]  你記得創世的第二章尾
[00:06:46.760 --> 00:06:47.680]  是有提到的
[00:06:47.680 --> 00:06:50.320]  另外他們是文明的始祖
[00:06:50.320 --> 00:06:51.640]  畜牧業
[00:06:51.640 --> 00:06:53.320]  彈琴吹簫
[00:06:53.320 --> 00:06:54.120]  與樂
[00:06:54.120 --> 00:06:56.720]  銅鐵利器等等
[00:06:56.720 --> 00:07:00.040]  為什麼會提到這些事情呢?
[00:07:00.040 --> 00:07:03.080]  因為近東的神話
[00:07:03.280 --> 00:07:05.760]  講到人類起源的歷史的時候
[00:07:05.760 --> 00:07:07.320]  總會提到
[00:07:07.320 --> 00:07:09.760]  人類文明的起源
[00:07:09.760 --> 00:07:12.560]  什麼叫做人類的文明 civilization(文明文明)
[00:07:12.560 --> 00:07:15.000]  在近東的世界裡面
[00:07:15.000 --> 00:07:16.640]  就是建造城市
[00:07:16.640 --> 00:07:17.720]  city
[00:07:17.720 --> 00:07:20.960]  就是人類可以聚居不再分散
[00:07:20.960 --> 00:07:23.080]  是建立文化
[00:07:23.080 --> 00:07:24.600]  政體
[00:07:24.600 --> 00:07:25.640]  社會
[00:07:25.640 --> 00:07:26.680]  有結構
[00:07:26.680 --> 00:07:28.320]  第二
[00:07:28.320 --> 00:07:30.160]  是提到農業
[00:07:30.160 --> 00:07:32.840]  發明耕種
[00:07:32.840 --> 00:07:36.640]  就是不再四處採摘食物
[00:07:36.640 --> 00:07:40.480]  而是他們掌握了農業的科技
[00:07:40.480 --> 00:07:42.560]  畜牧業
[00:07:42.560 --> 00:07:45.240]  就是掌握了馴養動物
[00:07:45.240 --> 00:07:49.640]  不再可以單靠四處打獵
[00:07:49.640 --> 00:07:51.760]  這幾件事情
[00:07:51.760 --> 00:07:54.240]  都是人類文明的支柱
[00:07:54.240 --> 00:07:56.160]  可以定居有城市
[00:07:56.160 --> 00:07:59.840]  可以成為真正的
[00:07:59.840 --> 00:08:01.360]  所謂現代的人
[00:08:01.920 --> 00:08:06.840]  近東文學看到人類文明的建樹的時候
[00:08:06.840 --> 00:08:08.120]  有一個特點
[00:08:08.120 --> 00:08:10.120]  就是永遠都會將它
[00:08:10.120 --> 00:08:12.960]  deify(神聖化)
[00:08:12.960 --> 00:08:16.640]  蘇美爾的《創世神話》
[00:08:16.640 --> 00:08:18.280]  有一首詩歌
[00:08:18.280 --> 00:08:20.040]  是去到讚美一件事情的
[00:08:20.040 --> 00:08:21.360]  讚美什麼呢?
[00:08:21.360 --> 00:08:22.800]  讚美鋤頭
[00:08:22.800 --> 00:08:23.800]  hoe(鋤頭)
[00:08:23.800 --> 00:08:25.400]  或者 pickaxe(鋤頭)
[00:08:25.400 --> 00:08:28.400]  為什麼會讚美鋤頭呢?
[00:08:28.400 --> 00:08:29.840]  因為
[00:08:29.840 --> 00:08:31.520]  那首詩歌
[00:08:31.520 --> 00:08:34.840]  去到說鋤頭使萬物興旺
[00:08:34.840 --> 00:08:36.520]  有鋤的話
[00:08:36.520 --> 00:08:38.280]  就有好的大麥
[00:08:38.280 --> 00:08:39.480]  又有泥磚
[00:08:39.480 --> 00:08:41.560]  人類就能夠好好地生活
[00:08:41.560 --> 00:08:44.120]  這首詩是說鋤頭的
[00:08:44.120 --> 00:08:46.240]  是開發好的田地
[00:08:46.240 --> 00:08:48.120]  然後也讚美
[00:08:48.120 --> 00:08:52.040]  賜給人類鋤頭的神靈
[00:08:52.040 --> 00:08:56.520]  現代人看這些古老的詩歌的時候
[00:08:56.520 --> 00:08:57.920]  我們會覺得很搞笑
[00:08:58.120 --> 00:09:01.520]  為什麼會讚美一個這麼簡單的鋤頭呢?
[00:09:01.520 --> 00:09:03.760]  因為
[00:09:03.760 --> 00:09:05.320]  對於古代的人來說
[00:09:05.320 --> 00:09:07.400]  這些工具的發明
[00:09:07.400 --> 00:09:09.280]  掌握到銅鐵
[00:09:09.280 --> 00:09:11.760]  然後帶來有農業灌溉
[00:09:11.760 --> 00:09:13.760]  可以收足運河
[00:09:13.760 --> 00:09:16.120]  去到建立原始的城市
[00:09:16.120 --> 00:09:17.840]  其實有一點像
[00:09:17.840 --> 00:09:19.280]  我們今天大讚
[00:09:19.280 --> 00:09:21.120]  什麼新的科技
[00:09:21.120 --> 00:09:22.320]  新的電話
[00:09:22.320 --> 00:09:25.400]  近東人說到文明的時候
[00:09:25.400 --> 00:09:27.280]  就一定會將它神聖化
[00:09:27.280 --> 00:09:30.120]  因為神靈是有功能的
[00:09:30.120 --> 00:09:35.280]  近東裡面神話甚至有一個特別的 title(頭銜)
[00:09:35.280 --> 00:09:37.200]  是叫做 Apkalu
[00:09:37.200 --> 00:09:39.960]  Apkalu 意思就是說智者的意思
[00:09:39.960 --> 00:09:42.120]  在美索不達的神話裡面
[00:09:42.120 --> 00:09:44.200]  有七大個 Apkalu
[00:09:44.200 --> 00:09:45.680]  因為半神半人
[00:09:45.680 --> 00:09:47.120]  下半身是魚
[00:09:47.120 --> 00:09:49.480]  在大洪水之前
[00:09:49.480 --> 00:09:53.800]  就將人類建立文明的智慧
[00:09:53.800 --> 00:09:56.600]  這些神靈去教導人類
[00:09:56.960 --> 00:09:58.640]  譬如寫作、數學
[00:09:58.640 --> 00:10:01.520]  建築城市、寺廟、制定法律
[00:10:01.520 --> 00:10:04.160]  怎麼去做耕種、收割等等
[00:10:04.160 --> 00:10:06.040]  然後有一種說法
[00:10:06.040 --> 00:10:07.280]  近東的神話說
[00:10:07.280 --> 00:10:09.400]  因為這些神靈 Apkalu
[00:10:09.400 --> 00:10:15.760]  就去到建立了七大個以前最重要的古城
[00:10:15.760 --> 00:10:18.720]  甚至在一些神話當中
[00:10:18.720 --> 00:10:20.200]  當時的王
[00:10:20.200 --> 00:10:22.000]  就是這些 Apkalu
[00:10:22.000 --> 00:10:25.280]  就是說他們開始人類的文明
[00:10:25.640 --> 00:10:28.840]  所以近東的一些君王的家譜
[00:10:28.840 --> 00:10:32.600]  就說這些君王成為了一些文明的英雄
[00:10:32.600 --> 00:10:34.600]  他們又叫做 Apkalu
[00:10:34.600 --> 00:10:37.280]  所以你回去《創世紀》第四章
[00:10:37.280 --> 00:10:38.080]  你就明白了
[00:10:38.080 --> 00:10:42.040]  為什麼會突然間提到人類的文明起源
[00:10:42.040 --> 00:10:45.480]  畜牧業、各種不同的工業
[00:10:45.480 --> 00:10:47.240]  但是你要留意
[00:10:47.240 --> 00:10:49.040]  聖經不同的地方在哪裡
[00:10:49.040 --> 00:10:54.360]  聖經沒有將這些東西神話化
[00:10:54.920 --> 00:10:57.480]  反而聖經是去神話化
[00:10:57.480 --> 00:10:59.240]  去 demythologize 它
[00:10:59.240 --> 00:11:15.280]  一直以來人類的學者
[00:11:15.280 --> 00:11:17.520]  都知道遠古的人類
[00:11:17.520 --> 00:11:20.760]  原本是靠採摘、打獵、衛生
[00:11:21.240 --> 00:11:25.560]  大概到了一萬年八千年之前
[00:11:25.560 --> 00:11:28.640]  突然間好像一夜之間
[00:11:28.640 --> 00:11:31.600]  當然實際上是過了很多年
[00:11:31.600 --> 00:11:33.560]  但是在大歷史裡面
[00:11:33.560 --> 00:11:35.240]  有如一夜之間
[00:11:35.240 --> 00:11:38.080]  就出現了農業革命
[00:11:38.080 --> 00:11:41.480]  這個我們叫做 Neolithic Revolution
[00:11:41.480 --> 00:11:44.280]  就是新石器時代的革命
[00:11:44.280 --> 00:11:46.240]  就是有耕種出現
[00:11:46.240 --> 00:11:48.400]  有農業、畜牧業等等
[00:11:48.880 --> 00:11:51.440]  人類在遠古以來
[00:11:51.440 --> 00:11:53.520]  可能有意無意地實驗
[00:11:53.520 --> 00:11:55.640]  他就發明了耕種
[00:11:55.640 --> 00:11:58.560]  怎麼去馴養動物
[00:11:58.560 --> 00:12:00.440]  人類就可以聚居
[00:12:00.440 --> 00:12:01.680]  有 surplus(超過)
[00:12:01.680 --> 00:12:02.640]  有剩餘
[00:12:02.640 --> 00:12:04.560]  就建立了聖真
[00:12:04.560 --> 00:12:05.440]  建立了社會
[00:12:05.440 --> 00:12:07.680]  最近有一個研究
[00:12:07.680 --> 00:12:09.280]  是收集種子的數據
[00:12:09.280 --> 00:12:11.000]  就是說野生的種子
[00:12:11.000 --> 00:12:12.720]  經過人手種植的時候
[00:12:12.720 --> 00:12:13.720]  會越來越大
[00:12:13.720 --> 00:12:17.440]  那些粟米的種子會比野生的種子大十五倍
[00:12:17.680 --> 00:12:19.520]  黃豆的種子大七倍
[00:12:19.520 --> 00:12:21.440]  大麥、小麥都是一樣
[00:12:21.440 --> 00:12:24.320]  當然種子大不一定收成多
[00:12:24.320 --> 00:12:25.720]  但通常會是這樣
[00:12:25.720 --> 00:12:28.160]  因為在新石器時代的時候
[00:12:28.160 --> 00:12:32.360]  人類實驗發明了農耕
[00:12:32.360 --> 00:12:34.040]  甚至其他的工業
[00:12:34.040 --> 00:12:35.480]  畜牧、銅鐵等等
[00:12:35.480 --> 00:12:39.680]  近東的人就會將這些東西神話化
[00:12:39.680 --> 00:12:41.640]  如果你問創世紀的話
[00:12:41.640 --> 00:12:42.560]  怎麼回應呢?
[00:12:42.560 --> 00:12:46.200]  聖經創世紀第三天的創作
[00:12:47.040 --> 00:12:48.640]  地上的創造
[00:12:48.640 --> 00:12:50.800]  神話要有青草
[00:12:50.800 --> 00:12:53.120]  以及結種子的材塑
[00:12:53.120 --> 00:12:54.640]  結果子的樹木
[00:12:54.640 --> 00:12:55.880]  各從其類
[00:12:55.880 --> 00:12:58.040]  果子是包著核的
[00:12:58.040 --> 00:13:00.080]  事就這樣成了
[00:13:00.080 --> 00:13:02.520]  於是地就發生青草
[00:13:02.520 --> 00:13:04.800]  以及有種子的材塑
[00:13:04.800 --> 00:13:05.720]  各從其類
[00:13:05.720 --> 00:13:07.520]  結果子的樹木
[00:13:07.520 --> 00:13:08.320]  各從其類
[00:13:08.320 --> 00:13:09.400]  果子包著核
[00:13:09.400 --> 00:13:10.920]  神看著是好的
[00:13:10.920 --> 00:13:12.320]  有晚上有早晨
[00:13:12.320 --> 00:13:13.320]  第三天
[00:13:14.160 --> 00:13:17.280]  人在創造主的底下
[00:13:17.280 --> 00:13:21.320]  知道大自然其實有一個原則
[00:13:21.320 --> 00:13:23.960]  就是他會不斷地去 multiply(多層次)
[00:13:23.960 --> 00:13:27.480]  不斷地去生長、生產
[00:13:27.480 --> 00:13:29.840]  人就要做國家
[00:13:29.840 --> 00:13:32.320]  好好管理榮耀神
[00:13:32.320 --> 00:13:34.400]  但最進入世界之後
[00:13:34.400 --> 00:13:38.560]  人類的文明有什麼不同了?
[00:13:38.560 --> 00:13:40.160]  你看這個故事
[00:13:40.160 --> 00:13:45.120]  是關於該人的後代文明科技的發展
[00:13:45.120 --> 00:13:48.600]  沒錯人類是管理大地
[00:13:48.600 --> 00:13:52.120]  可以有文明的演進是好事
[00:13:52.120 --> 00:13:54.680]  但故事告訴我們
[00:13:54.680 --> 00:14:00.840]  卻不能夠救人類脫離罪惡和死亡的咒詛
[00:14:00.840 --> 00:14:03.240]  如果你這樣想
[00:14:03.240 --> 00:14:05.400]  近東的古人會有一種錯誤
[00:14:05.400 --> 00:14:08.280]  就是將這些科技文明神聖化
[00:14:08.280 --> 00:14:09.880]  其實你想想
[00:14:09.880 --> 00:14:10.880]  現代人
[00:14:10.880 --> 00:14:13.080]  我們都有相似的地方
[00:14:13.080 --> 00:14:15.680]  我們總覺得這些科技
[00:14:15.680 --> 00:14:17.920]  好像給了我們一些救贖
[00:14:17.920 --> 00:14:19.680]  一些 redemption(復仇)
[00:14:19.680 --> 00:14:21.960]  聖經說
[00:14:21.960 --> 00:14:25.240]  頂多只是普遍的恩典
[00:14:25.240 --> 00:14:26.120]  common grace(普遍恩典)
[00:14:26.120 --> 00:14:28.560]  可以減低我們一些
[00:14:28.560 --> 00:14:31.000]  咒詛帶來的痛苦
[00:14:31.000 --> 00:14:32.560]  疾病帶來的痛苦
[00:14:32.560 --> 00:14:34.560]  但最終不是救贖的恩典
[00:14:34.560 --> 00:14:36.680]  科技多發達
[00:14:36.680 --> 00:14:39.200]  給我們方便
[00:14:39.440 --> 00:14:41.680]  但都不能夠除去罪惡
[00:14:41.680 --> 00:14:44.120]  生活多方便
[00:14:44.120 --> 00:14:46.680]  都不能夠根治我們人的內心
[00:14:46.680 --> 00:14:48.280]  相反
[00:14:48.280 --> 00:14:50.880]  科技文明進步
[00:14:50.880 --> 00:14:54.240]  可能會增加地上的痛苦
[00:14:54.240 --> 00:14:58.560]  你看看蓋因後代的故事發展就知道
[00:14:58.560 --> 00:15:00.920]  蓋因第二代
[00:15:00.920 --> 00:15:02.520]  謀殺
[00:15:02.520 --> 00:15:04.200]  人論破壞
[00:15:04.200 --> 00:15:05.800]  四章十六節
[00:15:05.800 --> 00:15:07.800]  於是蓋因離開耶和華的民
[00:15:07.800 --> 00:15:10.600]  住在伊甸東面羅德之地
[00:15:10.600 --> 00:15:12.800]  Land of Nod
[00:15:12.800 --> 00:15:14.040]  羅德
[00:15:14.040 --> 00:15:15.840]  這是希伯來文的字
[00:15:15.840 --> 00:15:17.680]  其實意思是流亡
[00:15:17.680 --> 00:15:18.440]  wandering(流亡)
[00:15:18.440 --> 00:15:20.600]  就是說離開了上帝
[00:15:20.600 --> 00:15:21.640]  就沒有家
[00:15:21.640 --> 00:15:22.360]  沒有根
[00:15:22.360 --> 00:15:24.600]  伊甸的東面
[00:15:24.600 --> 00:15:26.320]  再往東遷移
[00:15:26.320 --> 00:15:28.040]  創世紀裡面
[00:15:28.040 --> 00:15:30.560]  往東走通常都不是好事
[00:15:30.560 --> 00:15:33.680]  是遠離伊甸遠離神的面
[00:15:33.680 --> 00:15:35.440]  這不是 physical geography(物理地理)
[00:15:35.600 --> 00:15:37.400]  這是屬靈的 geography(物理地理)
[00:15:37.400 --> 00:15:38.960]  spiritual geography(靈性地理)
[00:15:38.960 --> 00:15:41.640]  然後這個故事繼續發展下去
[00:15:41.640 --> 00:15:43.160]  第七代是拉麥
[00:15:43.160 --> 00:15:46.680]  拉麥和他兩個的妻子
[00:15:46.680 --> 00:15:48.760]  去到搶手的詩歌
[00:15:48.760 --> 00:15:50.520]  阿大
[00:15:50.520 --> 00:15:51.280]  洗拉
[00:15:51.280 --> 00:15:52.280]  聽我的聲音
[00:15:52.280 --> 00:15:52.880]  他說
[00:15:52.880 --> 00:15:55.280]  有一個年輕人壯年人傷我
[00:15:55.280 --> 00:15:57.200]  我就將他殺死
[00:15:57.200 --> 00:16:00.120]  虐殺該人是遭報七倍
[00:16:00.120 --> 00:16:01.280]  殺拉麥
[00:16:01.280 --> 00:16:03.600]  就遭報七十七倍
[00:16:03.600 --> 00:16:05.360]  這首詩
[00:16:06.280 --> 00:16:07.600]  是對比另一首詩
[00:16:07.600 --> 00:16:10.520]  由創世紀開始到現在
[00:16:10.520 --> 00:16:11.920]  有兩首詩出現過
[00:16:11.920 --> 00:16:14.400]  第一首詩就是在第二章
[00:16:14.400 --> 00:16:16.120]  南唱給女兒聽
[00:16:16.120 --> 00:16:17.200]  你是我骨中的骨
[00:16:17.200 --> 00:16:18.040]  肉中的肉
[00:16:18.040 --> 00:16:23.200]  是去到歌頌家庭的美好
[00:16:23.200 --> 00:16:27.160]  上帝創造的原意和理想
[00:16:27.160 --> 00:16:29.400]  但是這首詩拉麥
[00:16:29.400 --> 00:16:31.760]  就是歌頌自己的強暴
[00:16:31.760 --> 00:16:33.560]  這是戰士的口吻
[00:16:33.560 --> 00:16:36.520]  所以有人說這首歌叫做 Song of the Sword
[00:16:36.520 --> 00:16:38.440]  是刀劍之歌
[00:16:38.440 --> 00:16:43.640]  原本的音樂是歌頌上帝的美好
[00:16:43.640 --> 00:16:45.680]  歌頌神的
[00:16:45.680 --> 00:16:48.360]  但是現在的詩詞
[00:16:48.360 --> 00:16:50.080]  是歌頌暴力
[00:16:50.080 --> 00:16:51.360]  歌頌暴政
[00:16:51.360 --> 00:16:53.560]  打銅打鐵
[00:16:53.560 --> 00:16:55.920]  就變成殺人的武器
[00:16:55.920 --> 00:16:58.040]  繼續看故事的發展
[00:16:58.040 --> 00:16:58.720]  你就知道了
[00:16:58.720 --> 00:17:00.000]  到了第六章的時候
[00:17:00.000 --> 00:17:01.680]  神的兒子
[00:17:01.920 --> 00:17:03.840]  罪惡滔天
[00:17:03.840 --> 00:17:08.840]  然後就招致上帝降洪水的審判
[00:17:08.840 --> 00:17:10.840]  一個墮落的世界
[00:17:10.840 --> 00:17:12.080]  文明
[00:17:12.080 --> 00:17:16.480]  不僅不能夠讓人類救贖
[00:17:16.480 --> 00:17:22.760]  更加會使邪惡欺壓的事情更加泛濫
[00:17:22.760 --> 00:17:42.760]  (音樂)
[00:17:42.760 --> 00:17:44.320]  由戈癮到拉麥
[00:17:44.320 --> 00:17:47.400]  這是繼續走下坡
[00:17:47.400 --> 00:17:50.440]  罪惡到破壞世界的一個故事
[00:17:51.760 --> 00:17:54.200]  所以後期到了兩者中間的時候
[00:17:54.200 --> 00:17:57.880]  猶太人甚至是戈癮這個家族
[00:17:57.880 --> 00:18:00.080]  為撒旦的化身
