
[00:00:00.000 --> 00:00:02.000]  大家好, 大家平安!
[00:05:18.000 --> 00:05:21.000]  很亂的戲當中
[00:05:21.000 --> 00:05:22.000]  說真的
[00:05:22.000 --> 00:05:31.000]  人身處在一個亂七八糟的天災人禍當中
[00:05:31.000 --> 00:05:38.000]  除了不知道將會發生什麼事
[00:05:38.000 --> 00:05:44.000]  心裡的感受一定是一種恐懼、不安
[00:05:44.000 --> 00:05:48.000]  很緊張、憂心忡忡
[00:05:48.000 --> 00:05:51.000]  很失控的狀況
[00:05:51.000 --> 00:05:55.000]  很想找一些方法去幫自己
[00:05:55.000 --> 00:05:59.000]  而那些方法甚至可以是非理性的方法
[00:05:59.000 --> 00:06:02.000]  我們看到新聞的報導
[00:06:02.000 --> 00:06:05.000]  在阿富汗要撤走的時候
[00:06:05.000 --> 00:06:07.000]  兵臨城下
[00:06:07.000 --> 00:06:10.000]  人們不惜一切
[00:06:10.000 --> 00:06:11.000]  要坐飛機
[00:06:11.000 --> 00:06:12.000]  但怎麼坐?
[00:06:12.000 --> 00:06:17.000]  坐在飛機外殼外面
[00:06:17.000 --> 00:06:23.000]  想著可以逃離這個地方
[00:06:23.000 --> 00:06:25.000]  但你也知道
[00:06:25.000 --> 00:06:26.000]  飛機一起
[00:06:26.000 --> 00:06:28.000]  他們就會跌倒
[00:06:28.000 --> 00:06:30.000]  很非理性
[00:06:30.000 --> 00:06:33.000]  但他們都寧願要去坐
[00:06:33.000 --> 00:06:35.000]  鄧小妹
[00:06:35.000 --> 00:06:37.000]  說真的
[00:06:37.000 --> 00:06:41.000]  不用等到我們要打仗的時候
[00:06:41.000 --> 00:06:46.000]  才會覺得亂七八糟
[00:06:46.000 --> 00:06:51.000]  每一天我們看著WhatsApp
[00:06:51.000 --> 00:06:53.000]  Signal
[00:06:53.000 --> 00:06:55.000]  Facebook
[00:06:55.000 --> 00:06:56.000]  IG
[00:06:56.000 --> 00:07:03.000]  還是24Hours的新聞頻道
[00:07:03.000 --> 00:07:07.000]  你都會看著一切
[00:07:07.000 --> 00:07:15.000]  你都會有一份恐懼、不安、焦慮在當中
[00:07:15.000 --> 00:07:19.000]  所以我都很想你這一刻靜一靜
[00:07:19.000 --> 00:07:21.000]  問一問自己
[00:07:21.000 --> 00:07:23.000]  WhatsApp
[00:07:23.000 --> 00:07:31.000]  如果你身處在一個突然而來失控的事情當中
[00:07:31.000 --> 00:07:34.000]  或者一個訊息當中
[00:07:34.000 --> 00:07:37.000]  你會發生什麼事?
[00:07:37.000 --> 00:07:42.000]  你會發生什麼事?
[00:07:42.000 --> 00:07:44.000]  不過我們再看一看
[00:07:44.000 --> 00:07:47.000]  我們看到46篇
[00:07:47.000 --> 00:07:50.000]  私人和同伴
[00:07:50.000 --> 00:07:52.000]  整個群體
[00:07:52.000 --> 00:07:54.000]  在這個天窗和淫窩裏
[00:07:54.000 --> 00:07:58.000]  心態卻不是像我剛才所形容
[00:07:58.000 --> 00:08:01.000]  那種比較負面的感受
[00:08:01.000 --> 00:08:03.000]  它是很平靜
[00:08:03.000 --> 00:08:06.000]  很有一份安息在當中
[00:08:06.000 --> 00:08:08.000]  所以我們都要問這個問題
[00:08:08.000 --> 00:08:09.000]  WhatsApp
[00:08:09.000 --> 00:08:10.000]  他們發生什麼事?
[00:08:10.000 --> 00:08:11.000]  為什麼可以這樣?
[00:08:11.000 --> 00:08:13.000]  這麼特別的呢?
[00:08:13.000 --> 00:08:16.000]  可以幫我們在現在
[00:08:16.000 --> 00:08:23.000]  或者我們將會面對的種種事情的處境當中
[00:08:23.000 --> 00:08:25.000]  我們來看第一段
[00:08:25.000 --> 00:08:27.000]  這一段是三節
[00:08:27.000 --> 00:08:29.000]  這裡再重複我所說
[00:08:29.000 --> 00:08:31.000]  這是一個地震
[00:08:31.000 --> 00:08:36.000]  這個地震往往都會令人有一份恐懼
[00:08:36.000 --> 00:08:38.000]  但是私人這裏很特別
[00:08:38.000 --> 00:08:40.000]  直接告訴你
[00:08:40.000 --> 00:08:41.000]  我不害怕
[00:08:41.000 --> 00:08:42.000]  我們不害怕
[00:08:42.000 --> 00:08:46.000]  我們不害怕有一份安全感
[00:08:46.000 --> 00:08:48.000]  它的原因
[00:08:48.000 --> 00:08:50.000]  第二節已經說了
[00:08:50.000 --> 00:08:52.000]  所以我們看回第一節就知道
[00:08:52.000 --> 00:08:57.000]  那個原因原來是因為神是我們的避難所
[00:08:57.000 --> 00:08:59.000]  是我們的力量
[00:08:59.000 --> 00:09:05.000]  是我們在患難中隨時的幫助
[00:09:05.000 --> 00:09:07.000]  避難所這個字
[00:09:07.000 --> 00:09:09.000]  在原文的字根
[00:09:09.000 --> 00:09:14.000]  其實是一個倚靠和一個信賴
[00:09:14.000 --> 00:09:18.000]  是說比地更加可靠
[00:09:18.000 --> 00:09:22.000]  可以安居的保障
[00:09:22.000 --> 00:09:24.000]  力量在原文裏面
[00:09:24.000 --> 00:09:26.000]  也可以解一個避難所
[00:09:26.000 --> 00:09:30.000]  但是是帶著一種能力在當中
[00:09:30.000 --> 00:09:34.000]  可能是好像山
[00:09:34.000 --> 00:09:37.000]  尹回泰山在當中
[00:09:37.000 --> 00:09:41.000]  可以強而有力地去保障
[00:09:41.000 --> 00:09:42.000]  而幫助
[00:09:42.000 --> 00:09:49.000]  這裏是說一種主動拯救的動作
[00:09:49.000 --> 00:09:59.000]  隨時是一個很足夠、徹底、合時的形容
[00:09:59.000 --> 00:10:02.000]  在波濤洶湧的海裏面
[00:10:02.000 --> 00:10:11.000]  神就好像可以讓我們抱緊那一個救生圈
[00:10:11.000 --> 00:10:13.000]  說真的
[00:10:13.000 --> 00:10:16.000]  神是可靠、堅固、幫助
[00:10:16.000 --> 00:10:18.000]  誰不知道的
[00:10:18.000 --> 00:10:22.000]  但是我猜你和我也經歷過
[00:10:22.000 --> 00:10:24.000]  面對一些困難
[00:10:24.000 --> 00:10:26.000]  面對一些突然來的事
[00:10:26.000 --> 00:10:30.000]  我們仍然有份恐懼在當中
[00:10:30.000 --> 00:10:34.000]  斯人在這裏很特別提及我們一件事
[00:10:34.000 --> 00:10:39.000]  他說:神是我們
[00:10:39.000 --> 00:10:45.000]  原文更加說:神是屬於我們
[00:10:45.000 --> 00:10:48.000]  是belong to us
[00:10:48.000 --> 00:10:50.000]  說的是甚麼?
[00:10:50.000 --> 00:10:54.000]  是說人和神的關係
[00:10:54.000 --> 00:10:56.000]  是我們和神的關係
[00:10:56.000 --> 00:11:00.000]  不是我們在頭腦裏知道
[00:11:00.000 --> 00:11:03.000]  而是因為這個關係
[00:11:03.000 --> 00:11:06.000]  令我們不用害怕
[00:11:06.000 --> 00:11:08.000]  有安全感
[00:11:08.000 --> 00:11:12.000]  所以我第一件事很想提及
[00:11:12.000 --> 00:11:14.000]  為何斯人有一個秘訣
[00:11:14.000 --> 00:11:18.000]  能夠安靜、有一個安息
[00:11:18.000 --> 00:11:25.000]  這裏就是我們抱緊屬於我們的神
[00:11:25.000 --> 00:11:29.000]  抱緊屬於我們的神
[00:11:29.000 --> 00:11:36.000]  我相信大家都見過或聽過
[00:11:36.000 --> 00:11:39.000]  不少做女朋友的
[00:11:39.000 --> 00:11:42.000]  都很喜歡問她的男朋友
[00:11:42.000 --> 00:11:46.000]  「你是否愛我的?」
[00:11:46.000 --> 00:11:49.000]  我猜你也知道
[00:11:49.000 --> 00:11:53.000]  那個男生其實很疼愛那個女生
[00:11:53.000 --> 00:11:58.000]  連那個女生也很疼愛
[00:11:58.000 --> 00:12:02.000]  但不知為何總是要問這個問題
[00:12:02.000 --> 00:12:04.000]  「你是否愛我的?」
[00:12:04.000 --> 00:12:11.000]  我有時去觀察
[00:12:11.000 --> 00:12:13.000]  特別在婚前輔導時
[00:12:13.000 --> 00:12:15.000]  我會觀察到
[00:12:15.000 --> 00:12:21.000]  可能是關於我們的成長背景
[00:12:21.000 --> 00:12:23.000]  我們以往的一些經歷
[00:12:23.000 --> 00:12:29.000]  令我們總是缺乏信心
[00:12:29.000 --> 00:12:32.000]  沒有安全感
[00:12:32.000 --> 00:12:36.000]  我們有很多事在頭腦裏知道
[00:12:36.000 --> 00:12:38.000]  但在關係的連結
[00:12:38.000 --> 00:12:40.000]  能否緊緊地抓緊
[00:12:40.000 --> 00:12:43.000]  總是差一點
[00:12:43.000 --> 00:12:46.000]  所以我也很想提及
[00:12:46.000 --> 00:12:48.000]  我們不用害怕
[00:12:48.000 --> 00:12:51.000]  我們不是要抱著其他東西
[00:12:51.000 --> 00:12:55.000]  也不是要確認甚麼
[00:12:55.000 --> 00:12:59.000]  我們要抱緊神實一實
[00:12:59.000 --> 00:13:03.000]  要知道祂是和我們在一起
[00:13:03.000 --> 00:13:08.000]  那個關係很結連、很緊密
[00:13:08.000 --> 00:13:12.000]  不過我也想你記住一件事
[00:13:12.000 --> 00:13:16.000]  如果要抱緊神實一實
[00:13:16.000 --> 00:13:19.000]  你要知道神未必每個人都要給
[00:13:19.000 --> 00:13:23.000]  這個要有關係才行
[00:13:23.000 --> 00:13:27.000]  所以不是在我們的名義上
[00:13:27.000 --> 00:13:32.000]  或是在我們的頭腦裏知道
[00:13:32.000 --> 00:13:35.000]  我們一定要建立那個關係
[00:13:35.000 --> 00:13:40.000]  抱緊到上帝實一實才行
[00:13:40.000 --> 00:13:43.000]  所以這一刻我也要問你們
[00:13:43.000 --> 00:13:48.000]  失去你和神的關係
[00:13:48.000 --> 00:13:50.000]  又會發生甚麼事?
[00:13:50.000 --> 00:13:52.000]  你是觸碰它?
[00:13:52.000 --> 00:13:55.000]  你是知一知?
[00:13:55.000 --> 00:14:01.000]  還是你真的抱緊它實一實?
[00:14:01.000 --> 00:14:06.000]  第二段,四至七節
[00:14:06.000 --> 00:14:09.000]  他說這裡的狀況
[00:14:09.000 --> 00:14:15.000]  是由大自然轉到打仗
[00:14:15.000 --> 00:14:18.000]  圍成圖畫
[00:14:18.000 --> 00:14:23.000]  我們留意阿富汗事態的發展
[00:14:23.000 --> 00:14:30.000]  你就知道守城比進攻更難
[00:14:30.000 --> 00:14:33.000]  當中很多考慮
[00:14:33.000 --> 00:14:37.000]  亦令很多人憂慮
[00:14:37.000 --> 00:14:40.000]  但第四節你竟然會發現一件事
[00:14:40.000 --> 00:14:45.000]  有兩隻字是很不相襯的
[00:14:45.000 --> 00:14:47.000]  整個意境
[00:14:47.000 --> 00:14:52.000]  他說「歡喜」
[00:14:52.000 --> 00:14:58.000]  他們一群人很歡喜
[00:14:58.000 --> 00:15:03.000]  這個歡喜令私人和他的群體
[00:15:03.000 --> 00:15:09.000]  一群人都能夠安心在當中
[00:15:09.000 --> 00:15:11.000]  而那個原因
[00:15:11.000 --> 00:15:15.000]  我們看到這裡很清楚
[00:15:15.000 --> 00:15:18.000]  神不是在哪裏
[00:15:18.000 --> 00:15:24.000]  這次他不是遠房親戚的關係
[00:15:24.000 --> 00:15:26.000]  很遠,隔山打牛
[00:15:26.000 --> 00:15:33.000]  他在這裏親自和我們同在
[00:15:33.000 --> 00:15:35.000]  第七節他這樣說
[00:15:35.000 --> 00:15:38.000]  萬君之夜和我與我們同在
[00:15:38.000 --> 00:15:42.000]  也該神是我們的避難所
[00:15:42.000 --> 00:15:45.000]  是那一陣子
[00:15:45.000 --> 00:15:48.000]  他已經在當中保護他們
[00:15:48.000 --> 00:15:51.000]  而第四至第六節
[00:15:51.000 --> 00:15:55.000]  這裡更加詳細地描述
[00:15:55.000 --> 00:15:58.000]  神如何和他們一起
[00:15:58.000 --> 00:16:02.000]  第四節好像是一個寓意
[00:16:02.000 --> 00:16:07.000]  是神的恩典和祝福臨在當中
[00:16:07.000 --> 00:16:12.000]  好像一條河圍繞整個耶路撒冷城
[00:16:12.000 --> 00:16:14.000]  第五至第六節
[00:16:14.000 --> 00:16:18.000]  神在其中同在
[00:16:18.000 --> 00:16:26.000]  讓城堡比山更堅固
[00:16:26.000 --> 00:16:28.000]  不動搖的在當中
[00:16:28.000 --> 00:16:32.000]  古時天亮才開始打仗
[00:16:32.000 --> 00:16:35.000]  因為晚上看不到
[00:16:35.000 --> 00:16:37.000]  隨時殺錯人
[00:16:37.000 --> 00:16:40.000]  神在早上
[00:16:40.000 --> 00:16:42.000]  在要打仗的時候
[00:16:42.000 --> 00:16:43.000]  神就在那裏
[00:16:43.000 --> 00:16:44.000]  很及時
[00:16:44.000 --> 00:16:47.000]  給予他們一份幫助
[00:16:47.000 --> 00:16:49.000]  在當中請求
[00:16:49.000 --> 00:16:54.000]  中賢萬邦都像海一樣
[00:16:54.000 --> 00:16:55.000]  吵得亂七八糟
[00:16:55.000 --> 00:16:58.000]  在當中喊戰
[00:16:58.000 --> 00:17:00.000]  但是神一發聲
[00:17:00.000 --> 00:17:01.000]  你應該聽到的
[00:17:01.000 --> 00:17:03.000]  砰!
[00:17:03.000 --> 00:17:07.000]  其他東西都鴉雀無聲
[00:17:07.000 --> 00:17:10.000]  城堡比他們大
[00:17:10.000 --> 00:17:12.000]  比他們厲害
[00:17:12.000 --> 00:17:16.000]  所有東西都很平靜
[00:17:16.000 --> 00:17:18.000]  所以如果這樣說的話
[00:17:18.000 --> 00:17:19.000]  你知道
[00:17:19.000 --> 00:17:21.000]  第二方面
[00:17:21.000 --> 00:17:25.000]  叫我們在無論什麼處境當中
[00:17:25.000 --> 00:17:27.000]  不用憂心
[00:17:27.000 --> 00:17:38.000]  關鍵就是我們要容許神與我們同在
[00:17:38.000 --> 00:17:42.000]  可能剛才你都很想問一件事
[00:17:42.000 --> 00:17:47.000]  我們一直都抱緊著神
[00:17:47.000 --> 00:17:51.000]  我與神的關係很密切
[00:17:51.000 --> 00:17:53.000]  但是為什麼?
[00:17:53.000 --> 00:17:55.000]  面對很多事情
[00:17:55.000 --> 00:17:56.000]  總是會有焦慮
[00:17:56.000 --> 00:17:59.000]  有憂慮在當中
[00:17:59.000 --> 00:18:03.000]  其實憂慮、失眠
[00:18:03.000 --> 00:18:08.000]  甚至這些骨病、焦慮病
[00:18:08.000 --> 00:18:13.000]  都在現代社會很普遍
[00:18:13.000 --> 00:18:17.000]  香港四分之一的人
[00:18:17.000 --> 00:18:21.000]  基本上都有這方面的狀況
[00:18:21.000 --> 00:18:25.000]  我不太清楚美國是怎樣
[00:18:25.000 --> 00:18:29.000]  但我所知應該都是差不多的狀況
[00:18:29.000 --> 00:18:33.000]  我不知道你有沒有試過
[00:18:33.000 --> 00:18:37.000]  幫一些抑鬱傾向的人
[00:18:37.000 --> 00:18:39.000]  我們都不知道他是否抑鬱
[00:18:39.000 --> 00:18:41.000]  但看到他有這個狀況
[00:18:41.000 --> 00:18:45.000]  我相信你一定會這樣
[00:18:45.000 --> 00:18:49.000]  你都很想提議去見一見醫生
[00:18:49.000 --> 00:18:52.000]  或者找一找輔導員
[00:18:52.000 --> 00:18:58.000]  但相信你都有這樣的經驗
[00:18:58.000 --> 00:19:01.000]  不是每個人都會馬上說好
[00:19:01.000 --> 00:19:06.000]  他們都會覺得這是好事
[00:19:06.000 --> 00:19:08.000]  不過現在不用
[00:19:08.000 --> 00:19:11.000]  讓我努力一下
[00:19:11.000 --> 00:19:15.000]  或者他會再說很多原因
[00:19:15.000 --> 00:19:17.000]  我現在沒有時間
[00:19:17.000 --> 00:19:21.000]  我不想吃完藥之後很睏
[00:19:21.000 --> 00:19:25.000]  我不想讓人知道
[00:19:25.000 --> 00:19:30.000]  有很多原因在當中
[00:19:30.000 --> 00:19:35.000]  但他們怎樣才能解決問題?
[00:19:35.000 --> 00:19:39.000]  不是他們自己嘗試
[00:19:39.000 --> 00:19:45.000]  他們親自找醫生和輔導的時候
[00:19:45.000 --> 00:19:47.000]  讓他們同行
[00:19:47.000 --> 00:19:52.000]  那些問題才慢慢解決
[00:19:52.000 --> 00:19:54.000]  他們肯吃藥
[00:19:54.000 --> 00:19:57.000]  病情才開始好轉
[00:19:57.000 --> 00:20:01.000]  我亦見過很多人一好轉
[00:20:01.000 --> 00:20:04.000]  就馬上停藥不肯見
[00:20:04.000 --> 00:20:10.000]  反而令病情加深
[00:20:10.000 --> 00:20:13.000]  我覺得很多時候
[00:20:13.000 --> 00:20:17.000]  我們要去接納醫生
[00:20:17.000 --> 00:20:26.000]  其實和接納全能醫治我們的主很相似
[00:20:26.000 --> 00:20:33.000]  因為我們的性格、經驗、想法、迷思
[00:20:33.000 --> 00:20:43.000]  我們會不自覺地去抗拒神進入我們的生活
[00:20:43.000 --> 00:20:46.000]  所以我都很想邀請你
[00:20:46.000 --> 00:20:49.000]  你去檢視一下你的心靈
[00:20:49.000 --> 00:20:53.000]  雖然你知道你和神之間的關係
[00:20:53.000 --> 00:21:00.000]  但是現在神在你那裡
[00:21:00.000 --> 00:21:04.000]  什麼事發生了?
[00:21:04.000 --> 00:21:13.000]  你不容許神上和你一起嗎?
[00:21:13.000 --> 00:21:16.000]  你問一問
[00:21:16.000 --> 00:21:20.000]  第三個段落
[00:21:20.000 --> 00:21:23.000]  八至十一節
[00:21:23.000 --> 00:21:28.000]  我形容這一段是那個副歌
[00:21:28.000 --> 00:21:35.000]  天災都好像大軍壓境
[00:21:35.000 --> 00:21:38.000]  人禍兵臨城下
[00:21:38.000 --> 00:21:40.000]  我剛才都說過
[00:21:40.000 --> 00:21:44.000]  每一個人都會有很多情緒反應
[00:21:44.000 --> 00:21:46.000]  很想做一些事
[00:21:46.000 --> 00:21:50.000]  但是這裡你明顯看到的
[00:21:50.000 --> 00:21:51.000]  是甚麼?
[00:21:51.000 --> 00:21:54.000]  神叫我們只做一件事
[00:21:54.000 --> 00:21:56.000]  那個主動權不是形容我們
[00:21:56.000 --> 00:22:01.000]  這裡是神親自出聲、去做事
[00:22:01.000 --> 00:22:04.000]  叫我們只做一件事
[00:22:04.000 --> 00:22:09.000]  是說你來去看神的作為
[00:22:09.000 --> 00:22:12.000]  第八節這裡是這樣說
[00:22:12.000 --> 00:22:14.000]  你們來看
[00:22:14.000 --> 00:22:21.000]  這個萬軍的耶和華的作為
[00:22:21.000 --> 00:22:24.000]  神已經親臨在當中
[00:22:24.000 --> 00:22:26.000]  在這裡負責任
[00:22:26.000 --> 00:22:27.000]  在這裡做事
[00:22:27.000 --> 00:22:32.000]  所以你在當中不用再做任何事
[00:22:32.000 --> 00:22:34.000]  反而要做的就是去看
[00:22:34.000 --> 00:22:37.000]  看祂怎麼做
[00:22:37.000 --> 00:22:40.000]  第八節、第九節就說
[00:22:40.000 --> 00:22:41.000]  祂做了什麼
[00:22:41.000 --> 00:22:45.000]  祂使地怎麼去荒涼
[00:22:45.000 --> 00:22:50.000]  祂止息刀兵直到地極
[00:22:50.000 --> 00:23:00.000]  去折弓、去斷槍、去把戰車焚燒在火中
[00:23:00.000 --> 00:23:03.000]  是神才能做到的
[00:23:03.000 --> 00:23:07.000]  祂確實是我們軍隊的元帥
[00:23:07.000 --> 00:23:12.000]  甚至是親自去打仗的
[00:23:12.000 --> 00:23:13.000]  不只是指這一點
[00:23:13.000 --> 00:23:15.000]  祂親自去打仗
[00:23:15.000 --> 00:23:17.000]  可以搞成這樣
[00:23:17.000 --> 00:23:23.000]  如果神是我們的元帥
[00:23:23.000 --> 00:23:26.000]  祂不單只能夠做所有事
[00:23:26.000 --> 00:23:31.000]  在當中再給我們一個命令
[00:23:31.000 --> 00:23:32.000]  除了看之外
[00:23:32.000 --> 00:23:33.000]  給我們一個命令
[00:23:33.000 --> 00:23:34.000]  在第十節
[00:23:34.000 --> 00:23:35.000]  大家很熟悉的
[00:23:35.000 --> 00:23:38.000]  所以我猜你們也很想讀一次
[00:23:38.000 --> 00:23:41.000]  所以我請你們一起跟著我去讀
[00:23:41.000 --> 00:23:43.000]  你們要休息
[00:23:43.000 --> 00:23:45.000]  要知道我是神
[00:23:45.000 --> 00:23:49.000]  我必在外邦中被尊崇
[00:23:49.000 --> 00:23:53.000]  在遍地上也被尊崇
[00:23:53.000 --> 00:23:56.000]  你們要休息
[00:23:56.000 --> 00:23:58.000]  在新日本所譯的
[00:23:58.000 --> 00:24:00.000]  你們要住手
[00:24:00.000 --> 00:24:03.000]  不過我更加喜歡廣東話
[00:24:03.000 --> 00:24:05.000]  或者加上英文
[00:24:05.000 --> 00:24:08.000]  就是stop 收手
[00:24:08.000 --> 00:24:14.000]  但為什麼在這裡看東西的時候
[00:24:14.000 --> 00:24:19.000]  就叫我們收手
[00:24:19.000 --> 00:24:21.000]  我們正在看的
[00:24:21.000 --> 00:24:23.000]  為什麼要收手
[00:24:23.000 --> 00:24:24.000]  而且在當中
[00:24:24.000 --> 00:24:26.000]  想想收手這個字
[00:24:26.000 --> 00:24:28.000]  其實通常是對惡人說的
[00:24:28.000 --> 00:24:30.000]  停!停!
[00:24:30.000 --> 00:24:32.000]  不要再做壞事
[00:24:32.000 --> 00:24:36.000]  為什麼叫我做
[00:24:36.000 --> 00:24:39.000]  我想起的
[00:24:39.000 --> 00:24:43.000]  相信不少弟兄姊妹也會有子女
[00:24:43.000 --> 00:24:48.000]  當你的子女小的時候
[00:24:48.000 --> 00:24:50.000]  很想幫你煮飯
[00:24:50.000 --> 00:24:52.000]  這個動機很好的
[00:24:52.000 --> 00:24:54.000]  是好事來的
[00:24:54.000 --> 00:24:56.000]  但他一進廚房
[00:24:56.000 --> 00:25:00.000]  就弄得廚房亂七八糟
[00:25:00.000 --> 00:25:03.000]  糖和鹽都混淆了
[00:25:03.000 --> 00:25:08.000]  然後就弄了一個地獄的料理出來給你
[00:25:08.000 --> 00:25:11.000]  你看到他差點下了
[00:25:11.000 --> 00:25:12.000]  你會怎麼做呢?
[00:25:12.000 --> 00:25:14.000]  你一定會跟我說
[00:25:14.000 --> 00:25:16.000]  你多疼你的子女
[00:25:16.000 --> 00:25:17.000]  都會跟他說
[00:25:17.000 --> 00:25:21.000]  停!收手!不要亂來!
[00:25:21.000 --> 00:25:24.000]  你們坐在一邊
[00:25:24.000 --> 00:25:27.000]  看東西就行了
[00:25:27.000 --> 00:25:28.000]  這個世界
[00:25:28.000 --> 00:25:33.000]  我們經常都會好心做壞事
[00:25:33.000 --> 00:25:35.000]  不是你不好
[00:25:35.000 --> 00:25:39.000]  但有時可能我們還不夠霸氣
[00:25:39.000 --> 00:25:42.000]  如果是這樣的話
[00:25:42.000 --> 00:25:44.000]  我們不如坐下來
[00:25:44.000 --> 00:25:51.000]  憑信心去看萬鈞的耶和華
