
[00:00:00.000 --> 00:00:03.400]  在某一夜,我竟然會做出這樣的決定
[00:03:15.600 --> 00:03:18.600]  我現在知道,其實我有很多書和APP
[00:03:18.600 --> 00:03:22.600]  根本就是垃圾,不見得人
[00:03:22.600 --> 00:03:28.600]  但你的東西已經放在這個思想大本營很久了
[00:03:28.600 --> 00:03:30.600]  不說是有自可
[00:03:30.600 --> 00:03:34.600]  說著說著,都覺得自己很丟臉
[00:03:34.600 --> 00:03:40.600]  我回頭對耶穌說
[00:03:40.600 --> 00:03:44.600]  主啊,我知道這個思想大本營需要翻新
[00:03:44.600 --> 00:03:46.600]  不如你幫我選好書
[00:03:46.600 --> 00:03:49.600]  順便重整我的電腦
[00:03:49.600 --> 00:03:53.600]  以後由你做我這間房的老頭好不好
[00:03:53.600 --> 00:03:56.600]  耶穌很爽快地說
[00:03:56.600 --> 00:03:58.600]  非常好啊Ben
[00:03:58.600 --> 00:04:01.600]  我來的目的就是要幫你
[00:04:01.600 --> 00:04:05.600]  你首先刪除那些不見得人的書
[00:04:05.600 --> 00:04:10.600]  包括色情或者沒益的書和APP
[00:04:10.600 --> 00:04:13.600]  買那些有關聖經的好書
[00:04:13.600 --> 00:04:18.600]  這個思想大本營要放多些聖經的道理
[00:04:18.600 --> 00:04:22.600]  就能幫你日夜專注神的話
[00:04:22.600 --> 00:04:28.600]  還有啊,掛在牆上的畫都不是對你有益
[00:04:28.600 --> 00:04:30.600]  不如你掛這一幅吧
[00:04:30.600 --> 00:04:32.600]  它會幫到你的
[00:04:32.600 --> 00:04:38.600]  於是耶穌送了一幅祂自己的油畫給我
[00:04:38.600 --> 00:04:42.600]  還叫我將這幅畫掛在這房間最中心的位置
[00:04:42.600 --> 00:04:44.600]  就是這樣
[00:04:44.600 --> 00:04:45.600]  這段日子
[00:04:45.600 --> 00:04:49.600]  我思想集中在耶穌這幅畫上的時候
[00:04:49.600 --> 00:04:51.600]  祂的純潔和威力
[00:04:51.600 --> 00:04:55.600]  就幫助我不再想那些骯髒的事
[00:04:55.600 --> 00:05:07.600]  我和耶穌從書房來到廚房
[00:05:07.600 --> 00:05:10.600]  因為我對食一向都很有興趣
[00:05:10.600 --> 00:05:13.600]  而且我對廚藝很有心得
[00:05:13.600 --> 00:05:17.600]  所以我留在這裡的時間都很多
[00:05:17.600 --> 00:05:22.600]  時時刻刻都想下一餐炮製些什麼吃
[00:05:22.600 --> 00:05:26.600]  今晚還煮了幾道菜給耶穌吃
[00:05:26.600 --> 00:05:29.600]  那我就和耶穌說
[00:05:29.600 --> 00:05:33.600]  這個廚房都幾寬敞,設備齊全
[00:05:33.600 --> 00:05:37.600]  我想你會很喜歡我們今晚吃的東西
[00:05:37.600 --> 00:05:39.600]  耶穌就說
[00:05:39.600 --> 00:05:41.600]  今晚吃什麼?
[00:05:41.600 --> 00:05:44.600]  今晚我親自下廚
[00:05:44.600 --> 00:05:47.600]  有我最拿手的XO醬炒神戶牛柳
[00:05:47.600 --> 00:05:49.600]  紅燒石斑球
[00:05:49.600 --> 00:05:51.600]  瑤柱豆苗黃
[00:05:51.600 --> 00:05:56.600]  吃完飯還有冰糖紅棗燉燕窩
[00:05:56.600 --> 00:05:59.600]  我想這些家常小菜
[00:05:59.600 --> 00:06:02.600]  應該都不失禮的
[00:06:02.600 --> 00:06:04.600]  反正耶穌說過
[00:06:04.600 --> 00:06:08.600]  基督徒的生命不應該單靠食物來滿足
[00:06:08.600 --> 00:06:12.600]  好了,菜都煮好了,預備好了
[00:06:12.600 --> 00:06:14.600]  是時候開飯了
[00:06:14.600 --> 00:06:18.600]  接著我和耶穌出去飯廳吃飯
[00:06:18.600 --> 00:06:27.600]  菜放上桌已經有一段時間
[00:06:27.600 --> 00:06:32.600]  奇怪耶穌仍然很沉默,沒什麼夾菜
[00:06:32.600 --> 00:06:34.600]  我忍不住就問
[00:06:34.600 --> 00:06:36.600]  耶穌說
[00:06:36.600 --> 00:06:38.600]  是不是不合口味?
[00:06:38.600 --> 00:06:40.600]  耶穌開口了
[00:06:40.600 --> 00:06:42.600]  沒有
[00:06:42.600 --> 00:06:46.600]  其實我自己預備了食物,是你看不到的
[00:06:46.600 --> 00:06:50.600]  我的食物就是中行天父的旨意
[00:06:50.600 --> 00:06:54.600]  耶穌看到我不是很明白的表情
[00:06:54.600 --> 00:06:57.600]  他很認真地看著我說
[00:06:57.600 --> 00:06:58.600]  阿Ben
[00:06:58.600 --> 00:07:02.600]  如果你想得到令你真正滿足的食物
[00:07:02.600 --> 00:07:05.600]  就要好好求天父的旨意
[00:07:05.600 --> 00:07:08.600]  不是單單滿足你的食慾
[00:07:08.600 --> 00:07:10.600]  只要你求天父的旨意
[00:07:10.600 --> 00:07:12.600]  一心討他的歡喜
[00:07:12.600 --> 00:07:17.600]  這樣就是令你飽足的食物了
[00:07:17.600 --> 00:07:18.600]  說完之後
[00:07:18.600 --> 00:07:23.600]  耶穌給我嘗一口聆聽天父旨意的食物
[00:07:23.600 --> 00:07:26.600]  嘩,真的很好吃
[00:07:26.600 --> 00:07:31.600]  我吃了全世界沒有一樣東西能夠比得上的食物
[00:07:31.600 --> 00:07:34.600]  令我心靈得到很滿足
[00:07:34.600 --> 00:07:47.600]  不久之後,我們走進客廳
[00:07:47.600 --> 00:07:50.600]  這地方環境很寧靜舒適
[00:07:50.600 --> 00:07:54.600]  一大張意大利米白色的沙發
[00:07:54.600 --> 00:07:57.600]  名設計師的書架放了很多新潮
[00:07:57.600 --> 00:07:59.600]  很有型的擺設
[00:07:59.600 --> 00:08:02.600]  還有這個溫馨的壁爐
[00:08:02.600 --> 00:08:05.600]  我很喜歡在這裡享受
[00:08:05.600 --> 00:08:08.600]  看來耶穌對這裡也有好感
[00:08:08.600 --> 00:08:10.600]  祂說
[00:08:10.600 --> 00:08:12.600]  這個客廳很舒服
[00:08:12.600 --> 00:08:14.600]  不如我們多點來吧
[00:08:14.600 --> 00:08:16.600]  因為這裡夠寧靜
[00:08:16.600 --> 00:08:20.600]  能使你的心遠離生活繁瑣的事
[00:08:20.600 --> 00:08:24.600]  你和我就可以多點時間見面聊天了
[00:08:24.600 --> 00:08:26.600]  耶穌這樣說
[00:08:26.600 --> 00:08:28.600]  使我感到喜出望外
[00:08:28.600 --> 00:08:29.600]  我心想
[00:08:29.600 --> 00:08:34.600]  有什麼比單獨和耶穌見面聊天更好呢?
[00:08:34.600 --> 00:08:37.600]  耶穌約定我
[00:08:37.600 --> 00:08:40.600]  我每天早上就在這裡等你
[00:08:40.600 --> 00:08:43.600]  我們就可以一起開始新的一天
[00:08:43.600 --> 00:08:45.600]  就是這樣
[00:08:45.600 --> 00:08:47.600]  每天早上我來到客廳
[00:08:47.600 --> 00:08:51.600]  耶穌在書架上拿出聖經
[00:08:51.600 --> 00:08:55.600]  細心向我講解其中的寶貴真理
[00:08:55.600 --> 00:08:59.600]  我的心感到很溫暖
[00:08:59.600 --> 00:09:01.600]  在講解當中
[00:09:01.600 --> 00:09:05.600]  我領會到祂對祂兒女的愛和恩典
[00:09:05.600 --> 00:09:09.600]  而福音又如何可以改變人的生命
[00:09:09.600 --> 00:09:13.600]  這段時間實在太美妙了
[00:09:13.600 --> 00:09:17.600]  我們開始叫這個客廳改了名
[00:09:17.600 --> 00:09:20.600]  叫做靈修室
[00:09:20.600 --> 00:09:25.600]  很可惜
[00:09:25.600 --> 00:09:28.600]  因為生活有很多責任和壓力
[00:09:28.600 --> 00:09:32.600]  這段時間越來越馬虎了
[00:09:32.600 --> 00:09:35.600]  唉 我不是故意的
[00:09:35.600 --> 00:09:36.600]  但就是這樣
[00:09:36.600 --> 00:09:41.600]  每天家庭事務、朋友約會、工作壓力
[00:09:41.600 --> 00:09:44.600]  或者這些都是藉口
[00:09:44.600 --> 00:09:47.600]  總之不單時間縮短了
[00:09:47.600 --> 00:09:50.600]  而且次數也越來越少了
[00:09:50.600 --> 00:09:54.600]  有一天早上我又匆匆忙忙趕著出門
[00:09:54.600 --> 00:09:56.600]  經過客廳
[00:09:56.600 --> 00:09:59.600]  看到壁爐的火點著了
[00:09:59.600 --> 00:10:03.600]  耶穌一個人坐著
[00:10:03.600 --> 00:10:07.600]  我突然感到很不好意思
[00:10:07.600 --> 00:10:09.600]  耶穌是客人
[00:10:09.600 --> 00:10:12.600]  是我請祂來住的
[00:10:12.600 --> 00:10:15.600]  我竟然這樣對待祂
[00:10:15.600 --> 00:10:18.600]  於是我立即走進客廳
[00:10:18.600 --> 00:10:21.600]  充滿歉意地對祂說
[00:10:21.600 --> 00:10:24.600]  主啊 物理
[00:10:24.600 --> 00:10:28.600]  每天早上都一個人在這裡?
[00:10:28.600 --> 00:10:30.600]  耶穌這樣回應我
[00:10:30.600 --> 00:10:32.600]  當然了
[00:10:32.600 --> 00:10:33.600]  我不是答應了祢
[00:10:33.600 --> 00:10:37.600]  每天早上都在這裡和祢約會嗎?
[00:10:37.600 --> 00:10:39.600]  耶穌這樣一說
[00:10:39.600 --> 00:10:42.600]  我更加感到無地自容
[00:10:42.600 --> 00:10:44.600]  縱使我這樣不守承諾
[00:10:44.600 --> 00:10:49.600]  但祂始終很守信用地等著我
[00:10:49.600 --> 00:10:53.600]  於是我很慚愧地求祂原諒我
[00:10:53.600 --> 00:10:56.600]  想不到祂一點也不介意
[00:10:56.600 --> 00:10:59.600]  很爽快地原諒了我
[00:10:59.600 --> 00:11:02.600]  祂還很有耐性地和我解釋
[00:11:02.600 --> 00:11:04.600]  阿Ben
[00:11:04.600 --> 00:11:09.600]  你的煩惱在於你一直把靈修當作單單上課學習
[00:11:09.600 --> 00:11:14.600]  從來沒有想到是我們親密相處的時間
[00:11:14.600 --> 00:11:16.600]  我和你的關係
[00:11:16.600 --> 00:11:19.600]  我是很珍惜的
[00:11:19.600 --> 00:11:22.600]  我希望你也重視我
[00:11:22.600 --> 00:11:24.600]  無論日子如何
[00:11:24.600 --> 00:11:28.600]  也不要放棄這段我們親密相處的時間
[00:11:28.600 --> 00:11:33.600]  (音樂)
[00:11:33.600 --> 00:11:37.600]  過了一會
[00:11:37.600 --> 00:11:38.600]  耶穌問我
[00:11:38.600 --> 00:11:41.600]  你家裡有沒有工作室?
[00:11:41.600 --> 00:11:42.600]  有的
[00:11:42.600 --> 00:11:45.600]  在地牢是有一個工作室的
[00:11:45.600 --> 00:11:48.600]  那裡確實有一些器材和工具
[00:11:48.600 --> 00:11:51.600]  但其實我很少用
[00:11:51.600 --> 00:11:53.600]  有空的時候
[00:11:53.600 --> 00:11:56.600]  我也會下去搞搞小玩意出來
[00:11:56.600 --> 00:12:00.600]  但從來沒有認真地做過一些有意義的事
[00:12:00.600 --> 00:12:02.600]  (音樂)
[00:12:02.600 --> 00:12:04.600]  當我帶耶穌到工作室
[00:12:04.600 --> 00:12:07.600]  祂看到那張工作桌
[00:12:07.600 --> 00:12:10.600]  由細心觀察我懂得的技能
[00:12:10.600 --> 00:12:11.600]  祂就說
[00:12:11.600 --> 00:12:14.600]  這裡的設備也不錯
[00:12:14.600 --> 00:12:18.600]  你有沒有想過你能為神的國做些什麼出來?
[00:12:18.600 --> 00:12:21.600]  而當祂看到一兩件
[00:12:21.600 --> 00:12:24.600]  我隨便放在桌上的小製成品
[00:12:24.600 --> 00:12:26.600]  祂就問我
[00:12:26.600 --> 00:12:28.600]  在你的一生中
[00:12:28.600 --> 00:12:31.600]  你就是只做這些嗎?
[00:12:31.600 --> 00:12:33.600]  我這樣回答祂
[00:12:33.600 --> 00:12:35.600]  主啊
[00:12:35.600 --> 00:12:37.600]  我有試過盡力
[00:12:37.600 --> 00:12:39.600]  我知道不算什麼
[00:12:39.600 --> 00:12:41.600]  我也很想做多些
[00:12:41.600 --> 00:12:44.600]  只是有心無力
[00:12:44.600 --> 00:12:48.600]  奇妙地耶穌這樣回應我
[00:12:48.600 --> 00:12:50.600]  好 阿Ben
[00:12:50.600 --> 00:12:53.600]  你伸出雙手給我
[00:12:53.600 --> 00:12:57.600]  我會請聖靈透過你的雙手來工作
[00:12:57.600 --> 00:13:01.600]  如果聖靈得到你的雙手和你的心
[00:13:01.600 --> 00:13:04.600]  就一定會像度身訂做
[00:13:04.600 --> 00:13:08.600]  幫助你為神的國做一些有意義的事
[00:13:08.600 --> 00:13:12.600]  然後耶穌走到我後面
[00:13:12.600 --> 00:13:18.600]  祂神聖的雙手很溫柔地拍拍我的肩膀
[00:13:18.600 --> 00:13:22.600]  祂的意思是鼓勵我繼續為神做些事
[00:13:22.600 --> 00:13:26.600]  我肯定自己還有很多東西要學習
[00:13:26.600 --> 00:13:30.600]  而且我對自己過去做出來的事不是很滿意
[00:13:30.600 --> 00:13:33.600]  但現在我明白到
[00:13:33.600 --> 00:13:35.600]  無論為神做什麼
[00:13:35.600 --> 00:13:40.600]  都是靠著神賜給我的能力而做出來的
[00:13:40.600 --> 00:13:49.600]  還記得當耶穌問起我家的那間打機房的時候
[00:13:49.600 --> 00:13:53.600]  我真的情願去沒有問過
[00:13:53.600 --> 00:13:59.600]  因為裡面擺滿了打打殺殺色情又暴力的遊戲
[00:13:59.600 --> 00:14:02.600]  一定過不了那關
[00:14:02.600 --> 00:14:06.600]  但是我一向都是這樣玩慣的
[00:14:06.600 --> 00:14:09.600]  是我生活的一部分
[00:14:09.600 --> 00:14:13.600]  很多時候打機打到三更半夜
[00:14:13.600 --> 00:14:16.600]  搞到第二天上班一味釣魚
[00:14:16.600 --> 00:14:21.600]  還很多時候起不了床回主的嬰兒墳
[00:14:21.600 --> 00:14:24.600]  所以當耶穌問起的時候
[00:14:24.600 --> 00:14:28.600]  我還不扯開話題嗎?
[00:14:28.600 --> 00:14:31.600]  還記得有一晚
[00:14:31.600 --> 00:14:33.600]  不是很想留在家裡
[00:14:33.600 --> 00:14:38.600]  我就收聲約朋友去他們家玩到深夜
[00:14:38.600 --> 00:14:42.600]  之後還去了酒吧追女孩
[00:14:42.600 --> 00:14:45.600]  跟了人吃丸子
[00:14:45.600 --> 00:14:48.600]  其實不留在家裡更好
[00:14:48.600 --> 00:14:52.600]  可以更自由地煮煙、喝啤酒、賭錢
[00:14:52.600 --> 00:14:56.600]  耶穌見我要出街就跟我說
[00:14:56.600 --> 00:15:00.600]  你出街嗎?我跟你一起去好嗎?
[00:15:00.600 --> 00:15:02.600]  唉,他這樣問一問
[00:15:02.600 --> 00:15:05.600]  很想馬上拒絕他
[00:15:05.600 --> 00:15:08.600]  但是我都要尊重他
[00:15:08.600 --> 00:15:15.600]  我去的這個地方你不會有興趣的
[00:15:15.600 --> 00:15:19.600]  那好吧,明天我參加祈禱會
[00:15:19.600 --> 00:15:22.600]  到時一起出去吧
[00:15:22.600 --> 00:15:25.600]  耶穌非常失望
[00:15:25.600 --> 00:15:31.600]  好,不過我還以為搬進你家之後
[00:15:31.600 --> 00:15:35.600]  你去哪裡我們都一起去,一起生活
[00:15:35.600 --> 00:15:40.600]  (音樂)
[00:15:40.600 --> 00:15:44.600]  就是那晚,竟然玩到天亮
[00:15:44.600 --> 00:15:48.600]  雖然整晚看起來玩得很盡興
[00:15:48.600 --> 00:15:50.600]  但是回家的路上
[00:15:50.600 --> 00:15:53.600]  感到非常孤單、沮喪
[00:15:53.600 --> 00:15:58.600]  心情很混亂,越想越難過
[00:15:58.600 --> 00:16:03.600]  回到家裡,見耶穌的房間燈還亮了
[00:16:03.600 --> 00:16:08.600]  我的心覺得很內疚,就跟他說
[00:16:08.600 --> 00:16:12.600]  主啊,對不起
[00:16:12.600 --> 00:16:15.600]  現在我終於明白了
[00:16:15.600 --> 00:16:17.600]  我人生沒有了你
[00:16:17.600 --> 00:16:22.600]  我的心無法有真正的平安、真正的快樂
[00:16:22.600 --> 00:16:24.600]  其實越玩到天昏地暗
[00:16:24.600 --> 00:16:28.600]  我的心就越空虛
[00:16:28.600 --> 00:16:30.600]  我決定了,從現在開始
[00:16:30.600 --> 00:16:33.600]  去哪裡都跟你一起
[00:16:33.600 --> 00:16:37.600]  耶穌聽到之後,很開心
[00:16:37.600 --> 00:16:40.600]  他還陪伴我、幫助我
[00:16:40.600 --> 00:16:44.600]  戒掉那些大大小小的不良嗜好
[00:16:44.600 --> 00:16:46.600]  也因為這樣
[00:16:46.600 --> 00:16:51.600]  我的人生體會到真正的喜樂和滿足
[00:16:51.600 --> 00:16:56.600]  從此之後,我的家充滿了歡樂的笑聲
[00:16:56.600 --> 00:17:01.600]  耶穌的家,我會永遠的愛著
[00:17:01.600 --> 00:17:03.600]  祝福你們
[00:17:03.600 --> 00:17:07.600]  耶穌搬進來住後這段日子
[00:17:07.600 --> 00:17:09.600]  我洗心革面
[00:17:09.600 --> 00:17:13.600]  放棄以前放蕩不羈的生活習慣
[00:17:13.600 --> 00:17:15.600]  時時和耶穌在一起
[00:17:15.600 --> 00:17:18.600]  現在我家裡所有的房間
[00:17:18.600 --> 00:17:22.600]  都被耶穌的愛和光充滿了
[00:17:22.600 --> 00:17:26.600]  不過,有一天我回到家裡
[00:17:26.600 --> 00:17:29.600]  耶穌在大門前等我
[00:17:29.600 --> 00:17:33.600]  臉色有點不對勁
[00:17:33.600 --> 00:17:36.600]  耶穌很擔心地說
[00:17:36.600 --> 00:17:39.600]  Ben,你回來就好了
[00:17:39.600 --> 00:17:42.600]  樓上有一陣很難聞的味道
[00:17:42.600 --> 00:17:46.600]  好像有些東西過期發臭
[00:17:46.600 --> 00:17:50.600]  應該是從屋頂那間小房間傳出來的
[00:17:50.600 --> 00:17:56.600]  唉,其實他一說,我已經心知肚明
[00:17:56.600 --> 00:18:02.600]  是,在家裡確實有間鎖著的秘密小房間
[00:18:02.600 --> 00:18:07.600]  因為我藏起了一些不讓人知道的東西在裡面
[00:18:07.600 --> 00:18:11.600]  我明知道裡面的東西已經發臭了
[00:18:11.600 --> 00:18:13.600]  但我不想扔掉
[00:18:13.600 --> 00:18:18.600]  我想是滿足我心底的一些情慾吧
[00:18:18.600 --> 00:18:22.600]  所以我很怕被人發現
[00:18:22.600 --> 00:18:26.600]  而當我們一步一步走上去的時候
[00:18:26.600 --> 00:18:29.600]  那陣臭味越來越勁
[00:18:29.600 --> 00:18:32.600]  耶穌指著這間小房間說
[00:18:32.600 --> 00:18:36.600]  就是,就是,就是這裡裡面了
[00:18:36.600 --> 00:18:40.600]  這個時候,我快忍不住發脾氣
[00:18:40.600 --> 00:18:44.600]  我心想,我已經給你面子了
[00:18:44.600 --> 00:18:49.600]  我的書房、廚房、客廳、工作室、打機房
[00:18:49.600 --> 00:18:53.600]  全屋每一個角落,我都聽你的話
[00:18:53.600 --> 00:18:58.600]  但你連這間四呎乘四呎那麼大把的小房間
[00:18:58.600 --> 00:19:00.600]  都不放過?
[00:19:00.600 --> 00:19:05.600]  夠了,這間房間我一定不會給你鑰匙進去的
[00:19:05.600 --> 00:19:08.600]  但耶穌卻強硬地說
[00:19:08.600 --> 00:19:13.600]  我是不會容忍和這些爛爛又臭的東西住在一起的
[00:19:13.600 --> 00:19:17.600]  我寧願睡車房,我不會遷就的
[00:19:17.600 --> 00:19:26.600]  沒錯,自從耶穌搬進來,我們越來越親密
[00:19:26.600 --> 00:19:31.600]  祂不單翻新了我的家,祂還翻新了我的生命
[00:19:31.600 --> 00:19:35.600]  我的心靈感受到從未有的釋放和快樂
[00:19:35.600 --> 00:19:37.600]  我很珍惜這個關係
[00:19:37.600 --> 00:19:41.600]  我認真地想了一會兒,就跟耶穌說
[00:19:41.600 --> 00:19:47.600]  啊,那我決定,不如我把我家的鑰匙交給你
[00:19:47.600 --> 00:19:52.600]  拜託你按你的意思,扔掉那些不乾淨和對我有壞影響的東西
[00:19:52.600 --> 00:19:57.600]  其實,我也不想這些東西挾持我的人生
[00:19:57.600 --> 00:20:02.600]  耶穌一聽到,就很爽快地在我手裡拿了一條鑰匙
[00:20:02.600 --> 00:20:08.600]  逐個房間進去,把所有不乾淨甚至腐爛發臭的東西都放在垃圾袋裡
[00:20:08.600 --> 00:20:10.600]  拿出屋外全扔掉
[00:20:10.600 --> 00:20:17.600]  然後,祂很認真地吸塵、拖地,把牆重新塗油
[00:20:17.600 --> 00:20:20.600]  轉眼間,整個房間翻新了
[00:20:20.600 --> 00:20:24.600]  這個時候,我感到整個人好像被放牢一樣
[00:20:24.600 --> 00:20:28.600]  覺得我的心靈很釋放、自由
[00:20:37.600 --> 00:20:40.600]  我一向都很無知
[00:20:40.600 --> 00:20:45.600]  以為我這間屋可以靠自己的決心保持得乾淨、整潔
[00:20:45.600 --> 00:20:50.600]  但後來我才知道,我是不可能做得到的
[00:20:50.600 --> 00:20:56.600]  因為當我清潔完第一間房,第二間房又髒了
[00:20:56.600 --> 00:21:01.600]  清潔完第二間房,第三間房又髒了
[00:21:01.600 --> 00:21:10.600]  結果,好像人的罪一樣,弄得自己殘破、瘦削,還是那麼骯髒
[00:21:10.600 --> 00:21:13.600]  所以,我鼓起勇氣跟耶穌說
[00:21:13.600 --> 00:21:18.600]  主啊,有沒有可能,我整間屋都被祢管
[00:21:18.600 --> 00:21:25.600]  由祢來清潔和翻新,就好像祢對付的房間一樣
[00:21:25.600 --> 00:21:31.600]  我還未說完我想說的話,耶穌已經笑容滿面了
[00:21:31.600 --> 00:21:38.600]  Ben,你懂得想就好了
[00:21:38.600 --> 00:21:42.600]  如果你單靠自己,是不可能做得到的
[00:21:42.600 --> 00:21:46.600]  這間屋要保持乾淨,才可以靠我
[00:21:46.600 --> 00:21:50.600]  不過,我不是這間屋的業主
[00:21:50.600 --> 00:21:53.600]  有很多事情,我沒有權力去做
[00:21:53.600 --> 00:21:59.600]  這時候,我抬起頭,看一看這個所謂屬於我的物業
[00:21:59.600 --> 00:22:01.600]  我就衷心地說
[00:22:01.600 --> 00:22:07.600]  主啊,這間屋,雖然你過去是客人,我是主人
[00:22:07.600 --> 00:22:12.600]  但我現在決定將這個物業權轉交給你
[00:22:12.600 --> 00:22:17.600]  說完之後,我就走進書房,拿出這張屋契
[00:22:17.600 --> 00:22:21.600]  將業主的名字改成耶穌
[00:22:21.600 --> 00:22:32.600]  (音樂)
[00:22:32.600 --> 00:22:39.600]  (音樂)
[00:22:39.600 --> 00:22:42.600]  以上是一個比喻卻是真實的故事
[00:22:42.600 --> 00:22:44.600]  房屋比喻我的生命
[00:22:44.600 --> 00:22:47.600]  說的是自從我決置信耶穌
[00:22:47.600 --> 00:22:51.600]  邀請耶穌進入我心的那一刻的心路歷程
[00:22:51.600 --> 00:22:55.600]  我已經決定將整個生命都交給耶穌
[00:22:55.600 --> 00:22:57.600]  由祂做我生命的主人
[00:22:57.600 --> 00:23:00.600]  透過這個故事,我很想告訴你
[00:23:00.600 --> 00:23:05.600]  沒有任何其他方法比完全信靠和交託給主
[00:23:05.600 --> 00:23:08.600]  感到更自由、更快樂
[00:23:08.600 --> 00:23:10.600]  我祝願你也像我一樣
[00:23:10.600 --> 00:23:12.600]  邀請耶穌入住你的心
[00:23:12.600 --> 00:23:15.600]  讓祂做你生命的主人
[00:23:15.600 --> 00:23:17.600]  當你這樣做,你會發現
[00:23:17.600 --> 00:23:20.600]  你走的是一條神祝福的道路
[00:23:20.600 --> 00:23:23.600]  看到的是不一樣的天空
[00:23:23.600 --> 00:23:41.600]  (音樂)
[00:23:41.600 --> 00:23:44.600]  (音樂)
[00:23:44.600 --> 00:23:54.600]  (音樂)

