
[00:00:00.000 --> 00:00:03.080]  好,我們繼續講第四章創世紀
[00:04:19.120 --> 00:04:23.280]  開頭那些的工業
[00:04:23.280 --> 00:04:25.760]  人類的開頭的行業
[00:04:25.760 --> 00:04:31.800]  這個詩句或者這個爭辯詩
[00:04:31.800 --> 00:04:35.240]  這個是當時近東一個很早期的
[00:04:35.240 --> 00:04:40.400]  一個蘇美人的一首詩歌
[00:04:40.400 --> 00:04:41.400]  講到什麼呢?
[00:04:41.400 --> 00:04:44.840]  就是講到兩個的神明
[00:04:44.840 --> 00:04:47.800]  一個就是畜牧的神明叫做Dumuzi
[00:04:47.800 --> 00:04:52.880]  另一個就是農耕的神明Enkintu
[00:04:52.880 --> 00:04:56.920]  這兩個的神明之間有一些的對話
[00:04:56.920 --> 00:04:58.560]  和有一些的爭辯
[00:04:58.560 --> 00:05:00.760]  那個爭辯是什麼呢?
[00:05:00.760 --> 00:05:04.160]  就是這個畜牧的神
[00:05:04.160 --> 00:05:07.200]  或者他代表著這些畜牧的人
[00:05:07.200 --> 00:05:11.120]  還有這個農耕的神明
[00:05:11.120 --> 00:05:13.520]  他當然是代表耕田的
[00:05:13.520 --> 00:05:17.360]  在城市裡面或者建立了聚居地方的
[00:05:17.360 --> 00:05:19.760]  他們自己有耕種
[00:05:19.760 --> 00:05:22.560]  他們之間有一個這樣的爭辯
[00:05:22.560 --> 00:05:24.360]  那個爭辯就是講到什麼呢?
[00:05:24.360 --> 00:05:29.080]  就是他們大家都是和這個Inanna
[00:05:29.080 --> 00:05:32.000]  就是依娜娜這個女神
[00:05:32.000 --> 00:05:36.960]  有一個這樣的三角的關係
[00:05:36.960 --> 00:05:42.760]  兩者爭辯就是我是不是比對方好一點
[00:05:42.760 --> 00:05:47.920]  然後就得到這個女神子的歡心
[00:05:47.920 --> 00:05:55.640]  所以他們的詩句就好像一個話劇一樣
[00:05:55.640 --> 00:05:58.840]  開頭就說有一個大一點的神明
[00:05:58.840 --> 00:06:01.440]  大家知道當時巴比倫或者蘇美爾
[00:06:01.440 --> 00:06:03.240]  他們都是多神論
[00:06:03.240 --> 00:06:05.640]  這個Inanna就是一個女神
[00:06:05.640 --> 00:06:09.080]  有一個哥哥就是太陽神
[00:06:09.080 --> 00:06:12.960]  就想這個Inanna去到許佩比
[00:06:12.960 --> 00:06:21.200]  這個畜牧業的神
[00:06:21.200 --> 00:06:26.600]  但是這個Inanna就不喜歡這個畜牧
[00:06:26.600 --> 00:06:30.480]  他就喜歡耕田的農業的那個
[00:06:30.480 --> 00:06:35.600]  所以那個畜牧業的杜牧之
[00:06:35.600 --> 00:06:39.760]  就去到說我想我所出產的東西
[00:06:39.760 --> 00:06:47.000]  我出產的東西比如一些羊毛等等的東西
[00:06:47.000 --> 00:06:51.760]  是比這個農神所出產的東西好
[00:06:51.760 --> 00:06:57.200]  這個農神就和他大家有一個這樣的辯論
[00:06:57.200 --> 00:07:03.280]  就是說我出產的東西比如稻米、豆、田裡面出產的東西
[00:07:03.280 --> 00:07:04.320]  是比你好的
[00:07:04.320 --> 00:07:07.760]  整首詩就是在說這兩個到底誰比較好
[00:07:07.760 --> 00:07:09.400]  誰比較厲害
[00:07:09.400 --> 00:07:15.840]  最後這個Inanna就選了這個農神
[00:07:15.840 --> 00:07:17.520]  許佩了給他
[00:07:17.520 --> 00:07:20.520]  但是這個詩最後的結束
[00:07:20.520 --> 00:07:24.320]  就說到這個畜牧神和這個農神
[00:07:24.320 --> 00:07:26.160]  大家都變成朋友了
[00:07:26.160 --> 00:07:28.800]  其實大家都需要大家的
[00:07:28.800 --> 00:07:34.000]  所以這個農神就給這個畜牧的神
[00:07:34.000 --> 00:07:36.720]  去用他的田地
[00:07:36.720 --> 00:07:39.040]  比如收成之後
[00:07:39.040 --> 00:07:44.480]  這些畜牧的牛羊就可以去農田那裡
[00:07:44.480 --> 00:07:48.920]  去吃剩下的東西
[00:07:48.920 --> 00:07:50.840]  所以兩個的行業
[00:07:50.840 --> 00:07:53.320]  兩個的工業
[00:07:53.320 --> 00:07:55.280]  都是大家變成朋友的
[00:07:55.280 --> 00:07:56.720]  大家都是好的
[00:07:56.720 --> 00:08:01.280]  最後大家都是向上面的神
[00:08:01.280 --> 00:08:06.280]  這個Inanna代表豐沃的神
[00:08:06.280 --> 00:08:11.920]  向他獻上一些重讚
[00:08:11.920 --> 00:08:13.440]  那你就想
[00:08:13.440 --> 00:08:14.880]  為什麼要做這樣的東西
[00:08:14.880 --> 00:08:16.320]  為什麼要做這樣的比對
[00:08:16.320 --> 00:08:18.560]  這些神怪的東西
[00:08:18.560 --> 00:08:22.080]  這裡起碼這首爭辯詩
[00:08:22.080 --> 00:08:23.320]  可以讓我們看到
[00:08:23.320 --> 00:08:26.000]  當時的古近東的人
[00:08:26.000 --> 00:08:29.400]  他們想起人類的文明的時候
[00:08:29.400 --> 00:08:32.040]  人類之所以能夠繼續發展
[00:08:32.040 --> 00:08:34.480]  就需要這兩個行業
[00:08:34.480 --> 00:08:35.880]  一個就是畜牧
[00:08:35.880 --> 00:08:39.120]  一個就是農田
[00:08:39.120 --> 00:08:40.960]  人類文明的支柱
[00:08:40.960 --> 00:08:43.360]  就是靠這兩個行業
[00:08:43.360 --> 00:08:45.400]  所以說到一的史言史的時候
[00:08:45.400 --> 00:08:49.000]  很多時候就會提到這兩個行業
[00:08:49.000 --> 00:08:52.040]  就是畜牧和耕田
[00:08:52.040 --> 00:08:53.960]  並且這些人類文明
[00:08:53.960 --> 00:08:56.000]  在蘇美爾巴比倫
[00:08:56.000 --> 00:09:01.000]  這些所謂外邦的虛神的多神論的底下
[00:09:01.000 --> 00:09:02.480]  很多時候討論的時候
[00:09:02.480 --> 00:09:06.000]  就是將他們神聖化
[00:09:06.000 --> 00:09:08.600]  為什麼會有畜牧業
[00:09:08.600 --> 00:09:10.680]  為什麼會有農田
[00:09:10.680 --> 00:09:13.520]  因為不知道是誰的神明
[00:09:13.520 --> 00:09:16.800]  他就將這些東西賜給了人
[00:09:16.800 --> 00:09:18.360]  將這些技術
[00:09:18.360 --> 00:09:20.920]  將這些方法
[00:09:20.920 --> 00:09:22.920]  賜給了人類
[00:09:22.920 --> 00:09:24.880]  你記得上一次我們提過
[00:09:24.880 --> 00:09:29.040]  一些近東的創世的神話
[00:09:29.040 --> 00:09:31.320]  這些的史詩
[00:09:31.320 --> 00:09:33.080]  他們說到人類是怎樣的
[00:09:33.080 --> 00:09:38.240]  人類被造出來是做這些神明的奴隸
[00:09:38.240 --> 00:09:40.120]  所以他們去耕種
[00:09:40.120 --> 00:09:41.360]  去吃苦
[00:09:41.360 --> 00:09:42.960]  然後他們就獻上一些東西
[00:09:42.960 --> 00:09:44.680]  初一十五獻上一些東西
[00:09:44.680 --> 00:09:46.280]  去供應這些神明
[00:09:46.280 --> 00:09:48.680]  因為這些神明都會肚餓的
[00:09:48.680 --> 00:09:51.880]  所以這些人類的地上的文明
[00:09:51.880 --> 00:09:55.080]  就是靠這些神祇來賜給他們
[00:09:55.080 --> 00:09:58.960]  最後歌頌的是他們
[00:09:58.960 --> 00:10:01.200]  所以你就想一想
[00:10:01.200 --> 00:10:04.960]  這個就正是創世紀第四章
[00:10:04.960 --> 00:10:08.360]  開始講到人類起源
[00:10:08.360 --> 00:10:10.800]  都是一些起初的故事
[00:10:10.800 --> 00:10:12.720]  就用回這些主題
[00:10:12.720 --> 00:10:16.480]  當然他所要表達的神學信息
[00:10:16.480 --> 00:10:18.840]  就完全是不同的
[00:10:18.840 --> 00:10:22.440]  但是在近東的世界
[00:10:22.440 --> 00:10:27.520]  聖經要去跟這些神話
[00:10:27.520 --> 00:10:29.520]  或者這些主題
[00:10:29.520 --> 00:10:31.040]  去講述
[00:10:31.040 --> 00:10:32.760]  去表達的時候
[00:10:32.760 --> 00:10:36.840]  就用回他們那種方法
[00:10:36.840 --> 00:10:39.960]  或者用他們所用的議題
[00:10:39.960 --> 00:10:42.840]  所以人類文明之所以有
[00:10:42.840 --> 00:10:45.000]  就是這些神祇
[00:10:45.000 --> 00:10:47.840]  來賜給人類
[00:10:47.840 --> 00:10:51.520]  再看創世紀第四章的時候
[00:10:51.520 --> 00:10:53.880]  你就知道為什麼第四章要討論
[00:10:53.880 --> 00:10:55.560]  人類的文明
[00:10:55.560 --> 00:10:58.680]  有什麼個人的後裔
[00:10:58.680 --> 00:11:01.680]  他們是哪一個行業的畜牧業的父
[00:11:01.680 --> 00:11:03.560]  或者音樂
[00:11:03.560 --> 00:11:08.120]  或者畜牧或者耕田的父等等
[00:11:08.120 --> 00:11:09.640]  但是我們要留意
[00:11:09.640 --> 00:11:13.680]  雖然用同樣的議題來討論
[00:11:13.680 --> 00:11:15.400]  好像同樣的手法
[00:11:15.400 --> 00:11:16.520]  有相似的地方
[00:11:16.520 --> 00:11:20.000]  但是也有很多不同差異的地方
[00:11:20.000 --> 00:11:25.240]  再看多一篇近東的史詩
[00:11:25.240 --> 00:11:29.880]  這些也是跟人類的文明很有關係的
[00:11:29.880 --> 00:11:31.760]  就是講到農業
[00:11:31.760 --> 00:11:33.000]  農作業
[00:11:33.000 --> 00:11:36.040]  這個詩句
[00:11:36.040 --> 00:11:39.200]  我們現代人看就覺得很奇怪
[00:11:39.200 --> 00:11:41.440]  這個是稱讚你的噱頭
[00:11:41.440 --> 00:11:43.000]  大家知道噱頭
[00:11:43.000 --> 00:11:45.160]  在耕田是多麼重要
[00:11:45.160 --> 00:11:48.960]  一個很重要的科技或者工具
[00:11:48.960 --> 00:11:52.640]  人類發展到某個階段的時候
[00:11:52.640 --> 00:11:57.360]  他們懂得怎樣去煉鐵
[00:11:57.360 --> 00:11:59.840]  以致煉了鐵之後的噱頭
[00:11:59.840 --> 00:12:01.480]  能夠被發明出來
[00:12:01.480 --> 00:12:03.240]  以致他們耕種的時候
[00:12:03.240 --> 00:12:05.280]  就會方便很多
[00:12:05.280 --> 00:12:08.480]  以及是有效很多
[00:12:08.480 --> 00:12:18.680]  所以這裡有一個古代的近東的神話
[00:12:18.680 --> 00:12:20.360]  一些蘇美人的神話
[00:12:20.360 --> 00:12:21.520]  非常古代
[00:12:21.520 --> 00:12:28.120]  這個是在2000年代之前的
[00:12:28.120 --> 00:12:28.920]  這裡說什麼呢
[00:12:28.920 --> 00:12:31.920]  他說噱頭使人們繁榮
[00:12:31.920 --> 00:12:34.520]  一切的繁盛都是從噱頭而來
[00:12:34.520 --> 00:12:36.680]  因為有噱頭就有大麥
[00:12:36.680 --> 00:12:40.640]  然後可以製造獵網
[00:12:40.640 --> 00:12:43.040]  然後可以使人存活
[00:12:43.040 --> 00:12:44.800]  是年輕人的力量
[00:12:44.800 --> 00:12:47.640]  他描述到這些科技
[00:12:47.640 --> 00:12:52.760]  這些起初的農作工具
[00:12:52.760 --> 00:12:56.000]  就是一些很大的力量
[00:12:56.000 --> 00:12:57.720]  可以建造美好的房屋
[00:12:57.720 --> 00:12:59.200]  建造城市
[00:12:59.200 --> 00:13:00.520]  最重要是耕田
[00:13:00.520 --> 00:13:07.360]  噱頭可以擴展到美好的農田
[00:13:07.360 --> 00:13:11.000]  也可以征服到一些頑固的用地
[00:13:11.000 --> 00:13:12.240]  可以拔野草
[00:13:12.240 --> 00:13:13.960]  制服這些野草
[00:13:13.960 --> 00:13:16.400]  噱頭最後
[00:13:16.400 --> 00:13:17.400]  正如我剛才所說
[00:13:17.400 --> 00:13:23.080]  就是因利而下的另外一個神明
[00:13:23.080 --> 00:13:24.600]  就是命定的工具
[00:13:24.600 --> 00:13:26.840]  就是賜給人類的
[00:13:26.840 --> 00:13:30.680]  就是耕田這個行業
[00:13:30.680 --> 00:13:32.280]  就是神聖化了
[00:13:32.280 --> 00:13:35.560]  所以噱頭就有美名
[00:13:35.560 --> 00:13:37.880]  而且讚美這些神明
[00:13:37.880 --> 00:13:40.720]  這些是神明的名字等等
[00:13:40.720 --> 00:13:42.880]  所以又是說到人類的文明
[00:13:42.880 --> 00:13:45.400]  最後所重讚的
[00:13:45.400 --> 00:13:47.440]  或者所高舉的
[00:13:47.440 --> 00:13:51.120]  當然是人自己的建樹
[00:13:51.120 --> 00:13:53.400]  但是也是神子
[00:13:53.400 --> 00:13:54.920]  這些神明
[00:13:54.920 --> 00:13:57.320]  你也可以賜給人類
[00:13:57.320 --> 00:14:00.360]  我們看了近東的史詩
[00:14:00.360 --> 00:14:02.440]  例如《鋤頭詩》等等
[00:14:02.440 --> 00:14:05.680]  我們就可以幫助我們了解
[00:14:05.680 --> 00:14:09.120]  為什麼《創世紀》第四章的脈絡
[00:14:09.120 --> 00:14:13.040]  或者主題是跟類似的東西有關
[00:14:13.040 --> 00:14:14.360]  四章第一節
[00:14:14.360 --> 00:14:19.680]  這裡說阿當跟他的妻子同房之後
[00:14:19.680 --> 00:14:23.280]  就生了哥哥
[00:14:23.280 --> 00:14:27.760]  藉著耶和華幫助得了一個男兒
[00:14:27.760 --> 00:14:29.760]  然後生了他的弟弟
[00:14:29.760 --> 00:14:31.440]  阿伯就是牧羊
[00:14:31.440 --> 00:14:33.440]  哥哥就是種地
[00:14:33.440 --> 00:14:35.040]  這兩個主題
[00:14:35.040 --> 00:14:39.240]  很明顯就是跟我們之前看的神話故事
[00:14:39.240 --> 00:14:43.600]  兩個最大的人類經濟的支柱
[00:14:43.600 --> 00:14:45.360]  種地的耕種
[00:14:45.360 --> 00:14:48.440]  還有牧羊業
[00:14:48.440 --> 00:14:50.640]  然後說到兩個之間的關係
[00:14:50.640 --> 00:14:53.040]  當然有相似的地方
[00:14:53.040 --> 00:14:56.440]  但也有很多差異的地方
[00:14:56.440 --> 00:14:58.840]  有一天
[00:14:58.840 --> 00:15:00.720]  該人在地裡的出產
[00:15:00.720 --> 00:15:02.880]  拿來當作祭物
[00:15:02.880 --> 00:15:04.960]  獻給耶和華
[00:15:04.960 --> 00:15:09.800]  阿伯有把自己羊群中一些投生的羊的滋油
[00:15:09.800 --> 00:15:10.920]  拿來獻上
[00:15:10.920 --> 00:15:14.560]  耶和華看中阿伯和他的禮物
[00:15:14.560 --> 00:15:17.360]  只是沒有看中該人和他的禮物
[00:15:17.360 --> 00:15:19.360]  該人非常憤怒
[00:15:19.360 --> 00:15:20.920]  垂頭喪氣
[00:15:20.920 --> 00:15:25.360]  為甚麼神看中了阿伯的祭物
[00:15:25.360 --> 00:15:27.640]  但沒有看中該人呢
[00:15:27.640 --> 00:15:30.600]  以新約後期的解釋就是
[00:15:30.600 --> 00:15:34.120]  by faith 信心的緣故
[00:15:34.120 --> 00:15:37.640]  或者以往很流行的解法就是
[00:15:37.640 --> 00:15:38.920]  因為血祭
[00:15:38.920 --> 00:15:40.680]  因為他是畜牧的
[00:15:40.680 --> 00:15:43.920]  所以牧羊人獻上的羊的滋油等等
[00:15:43.920 --> 00:15:46.320]  是一種生命的犧牲
[00:15:46.320 --> 00:15:49.240]  耶和華看中了
[00:15:49.240 --> 00:15:54.920]  但該人只是農產的獻祭
[00:15:54.920 --> 00:15:56.920]  所以沒有看中
[00:15:56.920 --> 00:16:01.720]  原文可以有甚麼線索呢
[00:16:01.720 --> 00:16:03.320]  其實也有的
[00:16:03.320 --> 00:16:05.800]  原文已經解釋了一些
[00:16:05.800 --> 00:16:08.760]  例如說地裡面的出產
[00:16:08.760 --> 00:16:09.480]  拿來
[00:16:09.480 --> 00:16:11.320]  該人拿了這些東西
[00:16:11.320 --> 00:16:15.800]  ma priha dama mika la donai
[00:16:15.800 --> 00:16:17.800]  即是說ma priha
[00:16:17.800 --> 00:16:19.800]  即是從果實
[00:16:19.800 --> 00:16:23.320]  即是地裡面的出產
[00:16:23.320 --> 00:16:24.760]  田產
[00:16:24.760 --> 00:16:25.800]  地
[00:16:25.800 --> 00:16:31.320]  dama這個字在第一章第二章第三章都有出現
[00:16:31.320 --> 00:16:32.840]  地裡面的出產
[00:16:32.840 --> 00:16:33.800]  mika
[00:16:33.800 --> 00:16:35.800]  即是供物可以譯作
[00:16:35.800 --> 00:16:37.800]  或者tribute
[00:16:37.800 --> 00:16:43.320]  其實很多時候指的是一個低層的人
[00:16:43.320 --> 00:16:45.320]  例如人
[00:16:45.320 --> 00:16:50.120]  獻上給一個高級的王
[00:16:50.120 --> 00:16:53.560]  很多時候會用mika這個字
[00:16:53.560 --> 00:16:56.360]  獻給耶和華當然是非常適合
[00:16:56.360 --> 00:16:59.720]  因為是mika la donai
[00:16:59.720 --> 00:17:04.600]  獻給上級的
[00:17:04.600 --> 00:17:06.600]  應該獻上是最好的
[00:17:06.600 --> 00:17:12.120]  誰知該人只不過是從地裡面的出產獻上
[00:17:12.120 --> 00:17:15.160]  阿伯將自己的羊群中投生
[00:17:15.160 --> 00:17:17.160]  羊的自由
[00:17:17.160 --> 00:17:22.200]  mikurot suno mikheveim
[00:17:22.200 --> 00:17:25.160]  這個意思是
[00:17:25.160 --> 00:17:27.720]  mikurot
[00:17:27.720 --> 00:17:29.720]  即是從投生的
[00:17:29.720 --> 00:17:31.720]  mikurot這個字
[00:17:31.720 --> 00:17:34.760]  後面這個字就是第一章
[00:17:34.760 --> 00:17:36.760]  suno
[00:17:36.760 --> 00:17:38.760]  his sheep
[00:17:38.760 --> 00:17:42.760]  他的羊群
[00:17:42.760 --> 00:17:45.800]  以及他的自由
[00:17:45.800 --> 00:17:52.200]  所以是將當時近東最好的東西獻上
[00:17:52.200 --> 00:17:56.040]  所以很明顯在原文裡面
[00:17:56.040 --> 00:17:58.600]  有一個清楚的線索
[00:17:58.600 --> 00:18:04.440]  讓我們知道阿伯的兒子是一個合神心意的兒子
[00:18:04.440 --> 00:18:10.840]  該人只不過是隨便在地裡面的出產而已
[00:18:10.840 --> 00:18:17.240]  所以引申至聖經裡面所記載的第一個murder
[00:18:17.240 --> 00:18:21.720]  不代表是世界歷史裡面第一個murder
[00:18:21.720 --> 00:18:24.520]  只是聖經裡面記載的第一個
[00:18:24.520 --> 00:18:30.280]  亦要留意第三章和第四章有很多的聯繫
[00:18:30.280 --> 00:18:34.920]  作者不只是記載兩兄弟發生的事
[00:18:34.920 --> 00:18:38.920]  畜牧和耕種的事
[00:18:38.920 --> 00:18:40.920]  他連繫了三章
[00:18:40.920 --> 00:18:43.720]  三章就講到fall of mankind
[00:18:43.720 --> 00:18:46.760]  人類的叛逆人類的墮落
[00:18:46.760 --> 00:18:51.080]  所以有些字都是大家彼此呼應的
[00:18:51.080 --> 00:18:53.080]  並且是有心的呼應
[00:18:53.080 --> 00:18:57.960]  講的是該人的下場
[00:18:57.960 --> 00:18:59.960]  該人的故事
[00:18:59.960 --> 00:19:03.480]  其實是另一個人類的墮落
[00:19:03.480 --> 00:19:06.200]  另一個人的罪惡
[00:19:06.200 --> 00:19:09.240]  他的邪惡 他的叛逆
[00:19:09.240 --> 00:19:11.960]  所以三章十六節中了一個字
[00:19:11.960 --> 00:19:13.960]  很少在希伯來聖經裡面用的
[00:19:13.960 --> 00:19:15.960]  你要戀慕你的丈夫
[00:19:15.960 --> 00:19:18.680]  這個對女人所說的事
[00:19:18.680 --> 00:19:20.040]  審判的說話
[00:19:20.040 --> 00:19:22.680]  他卻要管轄你
[00:19:22.680 --> 00:19:24.440]  Tis you critique
[00:19:24.440 --> 00:19:27.640]  即是戀慕 中文譯為戀慕
[00:19:27.640 --> 00:19:31.160]  是一種很強烈的控制
[00:19:31.160 --> 00:19:33.160]  三章十七節
[00:19:33.160 --> 00:19:36.280]  地必因你的緣故受咒坐
[00:19:36.280 --> 00:19:38.280]  Hadamah這個字又出現了
[00:19:38.280 --> 00:19:39.800]  受咒坐
[00:19:39.800 --> 00:19:42.680]  Aruah這個字又出現了
[00:19:42.680 --> 00:19:45.000]  這三個字在四章
[00:19:45.000 --> 00:19:47.480]  講到該人的故事
[00:19:47.480 --> 00:19:49.000]  又說跟他講什麼
[00:19:49.000 --> 00:19:51.000]  又是對人說話
[00:19:51.000 --> 00:19:53.880]  三章這裡都是對女人和男人說話
[00:19:53.880 --> 00:19:57.160]  然後這裡就是對該人說話
[00:19:57.160 --> 00:20:00.760]  你若行得好 罪就伏在門前
[00:20:00.760 --> 00:20:04.760]  罪必定會戀慕你
[00:20:04.760 --> 00:20:06.760]  Tis you kato
[00:20:06.760 --> 00:20:10.600]  後面這個to這個o這個字
[00:20:10.600 --> 00:20:15.960]  其實是一個字尾
[00:20:15.960 --> 00:20:18.440]  所以這兩個字非常相似
[00:20:18.440 --> 00:20:28.040]  一個是講到兩者兩性之間的張力
[00:20:28.040 --> 00:20:30.040]  一個是講到罪
[00:20:30.040 --> 00:20:32.040]  罪去到戀慕你
[00:20:32.040 --> 00:20:36.040]  是一種很強烈的控制 制伏
[00:20:36.040 --> 00:20:42.680]  幾乎形容到罪好像一隻猛獸伏在你門前
[00:20:42.680 --> 00:20:44.680]  隨時要吞滅你
[00:20:44.680 --> 00:20:47.960]  你如果還跌落這個試探
[00:20:47.960 --> 00:20:49.960]  你就會失敗
[00:20:49.960 --> 00:20:51.960]  你一定會死
[00:20:51.960 --> 00:20:53.960]  所以你又要跟他爭鬥 制伏等等
[00:20:53.960 --> 00:20:55.960]  四章十一節
[00:20:55.960 --> 00:20:58.840]  又是講到該人的審判
[00:20:58.840 --> 00:21:03.480]  你要從這地受咒助
[00:21:03.480 --> 00:21:05.480]  所以這些字都有呼應
[00:21:05.480 --> 00:21:09.480]  除了這些很清楚的呼應外
[00:21:09.480 --> 00:21:11.480]  那裡這個字有呼應
[00:21:11.480 --> 00:21:16.920]  戀慕 地受咒助
[00:21:16.920 --> 00:21:18.920]  講出向東變
[00:21:18.920 --> 00:21:24.360]  在創世紀的章節裡面
[00:21:24.360 --> 00:21:27.480]  逢向東都是不好的
[00:21:27.480 --> 00:21:29.480]  向東就是離開夜禍華
[00:21:29.480 --> 00:21:31.480]  因為這段是向東變
[00:21:31.480 --> 00:21:34.760]  繼續向東走就是離開夜禍華
[00:21:34.760 --> 00:21:36.760]  推石責任這些描述
[00:21:36.760 --> 00:21:42.760]  這些都讓我們想起三四章
[00:21:42.760 --> 00:21:45.720]  講到該人不是單單一個單獨的故事
[00:21:45.720 --> 00:21:49.240]  而是一個罪的擴散
[00:21:49.240 --> 00:21:53.720]  罪被描述越來越多
[00:21:53.720 --> 00:21:55.720]  所以到了第四章
[00:21:55.720 --> 00:22:00.200]  我們發現後面繼續講到該人的後代
