
[00:00:00.000 --> 00:00:03.040]  我們來到耶穌生平的最後一個星期
[00:02:17.760 --> 00:02:20.880]  而且是比較貴族的地方
[00:02:20.880 --> 00:02:25.920]  所以比較可能這個上樓房會在這一區
[00:02:25.920 --> 00:02:29.200]  今天去耶路撒冷遊覽的時候
[00:02:29.200 --> 00:02:31.440]  通常會去到現在的西山
[00:02:31.440 --> 00:02:32.560]  Western Hill
[00:02:32.560 --> 00:02:35.920]  就是現在舊城耶路撒冷的西邊
[00:02:35.920 --> 00:02:37.360]  西南角
[00:02:37.360 --> 00:02:40.880]  這裡有一個古舊的石樓房
[00:02:40.880 --> 00:02:44.560]  很多時候傳統都叫上樓房
[00:02:44.560 --> 00:02:46.320]  就是upper room
[00:02:47.120 --> 00:02:50.160]  這個傳統比較遲一點
[00:02:50.160 --> 00:02:51.120]  比較後期一點
[00:02:51.120 --> 00:02:53.600]  是主後五世紀才開始出現
[00:02:53.600 --> 00:02:55.600]  所以不是很可靠
[00:02:55.600 --> 00:03:00.160]  我們極其量只知道當時五世紀
[00:03:00.160 --> 00:03:02.480]  這裡有一所教堂
[00:03:02.480 --> 00:03:04.160]  然後十二世紀
[00:03:04.160 --> 00:03:06.160]  十字軍來到耶路撒冷
[00:03:06.160 --> 00:03:10.240]  他們就在這所教堂上建築另外一所教堂
[00:03:10.240 --> 00:03:13.680]  所以你看到這個所謂上樓房
[00:03:13.680 --> 00:03:15.680]  有一些十字軍的拱門
[00:03:15.680 --> 00:03:18.640]  之前我們有好幾集都見過
[00:03:18.640 --> 00:03:19.760]  十六世紀的時候
[00:03:19.760 --> 00:03:25.440]  伊斯蘭教徒入主聖地中東
[00:03:25.440 --> 00:03:26.960]  然後來到耶路撒冷
[00:03:26.960 --> 00:03:30.480]  就將這個地方改建為一個清真寺
[00:03:30.480 --> 00:03:34.240]  在牆上不同的地方不同的地點
[00:03:34.240 --> 00:03:40.240]  有一些清真寺的擺設和裝修
[00:03:40.240 --> 00:03:41.760]  另外我們也知道
[00:03:41.760 --> 00:03:43.680]  到第一世紀之後
[00:03:43.680 --> 00:03:48.480]  石安山這個地名有些混淆
[00:03:48.480 --> 00:03:52.640]  所以慢慢地就將這個所謂的石安山
[00:03:52.640 --> 00:03:56.240]  本來是耶路撒冷東山或聖殿山的地方
[00:03:56.240 --> 00:03:59.040]  就遷移到西邊
[00:03:59.040 --> 00:04:02.400]  所以今天我們叫這個西山
[00:04:02.400 --> 00:04:04.400]  或者叫石安山
[00:04:04.400 --> 00:04:07.360]  但其實石安山原本不是向這裡
[00:04:07.360 --> 00:04:09.680]  所以有這些混淆的緣故
[00:04:09.680 --> 00:04:13.120]  後期有很多傳統就引發出來
[00:04:13.120 --> 00:04:20.160]  所以這個上樓房下面居然是大衛的墓穴紀念的地方
[00:04:20.160 --> 00:04:25.680]  這是猶太教今時今日都認為是一個聖地之一
[00:04:25.680 --> 00:04:27.440]  當然這個不是可靠
[00:04:27.440 --> 00:04:29.200]  因為聖經沒有錯有說
[00:04:29.200 --> 00:04:30.880]  大衛是葬在石安山
[00:04:30.880 --> 00:04:32.480]  但因為石安山的地方
[00:04:32.480 --> 00:04:35.680]  因為後期的混淆已經轉移了
[00:04:35.680 --> 00:04:40.000]  所以樓上就是基督教的所謂聖地
[00:04:40.000 --> 00:04:43.280]  紀念這個上樓房
[00:04:43.280 --> 00:04:45.280]  因為伊斯蘭教徒也來過
[00:04:45.280 --> 00:04:48.160]  所以這裡就變成了一個清真寺
[00:04:48.160 --> 00:04:51.680]  所以我覺得雖然這裡不是最可靠的地方
[00:04:51.680 --> 00:04:57.200]  但卻是點出了這個地點最有趣的地方
[00:04:57.200 --> 00:05:02.080]  就是三大一神宗教交會點
[00:05:02.080 --> 00:05:04.880]  就正是在這個上樓房
[00:05:04.880 --> 00:05:08.480]  基督教、猶太教和伊斯蘭教都有份
[00:05:08.480 --> 00:05:11.360]  這就是聖地的特色
[00:05:11.360 --> 00:05:14.240]  想起耶穌和門徒的最後晚餐
[00:05:14.240 --> 00:05:16.320]  你可能會想起這幅名畫
[00:05:16.320 --> 00:05:18.320]  就是十五、十六世紀
[00:05:18.320 --> 00:05:22.480]  達文西所畫的最後晚餐
[00:05:22.480 --> 00:05:27.760]  當然耶穌的時代一定不會這樣一字排開來吃
[00:05:27.760 --> 00:05:31.840]  這幅名畫有當時的背景
[00:05:31.840 --> 00:05:33.600]  如果你想知道更多的話
[00:05:33.600 --> 00:05:37.600]  我們城匯網台下面有一條連結給你
[00:05:37.600 --> 00:05:42.560]  我們有一段短片是講到藝術和聖經的關係
[00:05:42.560 --> 00:05:45.600]  討論到這幅名畫
[00:05:45.600 --> 00:05:48.960]  無論如何聖經所形容的預節晚餐
[00:05:48.960 --> 00:05:53.360]  當時用的風格應該是羅馬帝國最流行的風格
[00:05:53.360 --> 00:05:55.520]  我們叫做Triclinium
[00:05:55.520 --> 00:05:58.400]  三邊臥餐座
[00:05:58.400 --> 00:06:01.440]  即是在飯廳的房間
[00:06:01.440 --> 00:06:05.600]  三邊的牆有較為低的臥餐座
[00:06:05.600 --> 00:06:10.080]  像梳化一樣形成一個U形
[00:06:10.080 --> 00:06:17.120]  中間的空位讓僕人進出服侍和上餐
[00:06:17.120 --> 00:06:23.520]  客人是斜臥在左側
[00:06:23.520 --> 00:06:27.360]  然後用右手拿食物
[00:06:27.360 --> 00:06:29.920]  腳向外伸
[00:06:29.920 --> 00:06:35.040]  所以僕人可以為客人洗腳
[00:06:35.040 --> 00:06:39.840]  主人家坐的不是中間的臥座
[00:06:39.840 --> 00:06:48.320]  很多時是坐在旁邊的臥座
[00:06:48.320 --> 00:06:50.320]  因為是對著門口
[00:06:50.320 --> 00:06:53.920]  所以是最矚目和最尊貴的地方
[00:06:53.920 --> 00:06:55.360]  如果你是主人的話
[00:06:55.360 --> 00:06:56.960]  你的左邊就是貴賓位
[00:06:56.960 --> 00:07:01.920]  右邊通常是另一個朋友
[00:07:01.920 --> 00:07:07.440]  或者是家中最年輕的一個
[00:07:07.440 --> 00:07:10.640]  在三臥餐座的擺位
[00:07:10.640 --> 00:07:14.160]  按照客人的尊卑
[00:07:14.160 --> 00:07:17.280]  由最大的到最小的
[00:07:17.280 --> 00:07:21.440]  最靠近門口的就是最卑微的位置
[00:07:21.440 --> 00:07:25.440]  我們在意大利的Pompeii
[00:07:25.440 --> 00:07:29.680]  有很多三邊臥餐座的飯廳
[00:07:29.680 --> 00:07:32.560]  牆上有些濕壁畫
[00:07:32.560 --> 00:07:35.200]  當時是最流行的顏色
[00:07:35.200 --> 00:07:37.200]  叫做Pompeii Red
[00:07:37.200 --> 00:07:39.200]  龐貝的紅色
[00:07:39.200 --> 00:07:42.160]  在意大利的地方
[00:07:42.160 --> 00:07:45.840]  很多時牆上有神像和人像的裝飾
[00:07:45.840 --> 00:07:47.840]  或者動物的繪圖
[00:07:47.840 --> 00:07:52.400]  羅馬是在儲錢63年
[00:07:52.400 --> 00:07:55.200]  佔領以色列巴勒斯坦地
[00:07:55.200 --> 00:07:58.880]  之後我們見到有不同的猶太貴族
[00:07:58.880 --> 00:08:02.400]  開始引入這種飯廳的格局
[00:08:02.400 --> 00:08:06.880]  例如我們之前看過很多大希臘的雕堡
[00:08:06.880 --> 00:08:08.640]  Palace Fortress
[00:08:08.640 --> 00:08:12.960]  全部的雕堡都有這些客廳
[00:08:12.960 --> 00:08:15.760]  現在我們看到馬薩大的情況
[00:08:15.760 --> 00:08:22.560]  在馬薩大的北邊有三層的大庭院
[00:08:22.560 --> 00:08:27.680]  我們來到北邊最北的客廳
[00:08:27.680 --> 00:08:31.520]  我們看到有些柱來裝飾
[00:08:31.520 --> 00:08:35.520]  上面本身有外頂
[00:08:35.520 --> 00:08:38.160]  在客廳後面的牆
[00:08:38.160 --> 00:08:43.360]  也裝飾了龐貝的裝飾
[00:08:43.360 --> 00:08:45.840]  是龐貝紅色
[00:08:45.840 --> 00:08:49.120]  當然在猶太人的眼中
[00:08:49.120 --> 00:08:53.120]  這些人像和神像是不可以放上去的
[00:08:53.120 --> 00:08:55.120]  所以很多時都是靜色
[00:08:55.120 --> 00:08:59.600]  在這裡一邊和貴族一起吃飯
[00:08:59.600 --> 00:09:01.600]  餓在這裡一起享受
[00:09:01.600 --> 00:09:04.800]  還可以欣賞到死海北邊的風景
[00:09:04.800 --> 00:09:06.800]  是多麼壯觀
[00:09:06.800 --> 00:09:20.080]  同時我們在耶路撒冷
[00:09:20.080 --> 00:09:26.000]  也找到這些三臥餐桌的格局
[00:09:26.000 --> 00:09:31.040]  在舊城的猶太人區
[00:09:31.040 --> 00:09:37.120]  考古人員在七零年代已經開始找到一世紀的豪宅
[00:09:37.120 --> 00:09:41.680]  我們來到一個叫Wall Archaeological Museum
[00:09:41.680 --> 00:09:44.720]  裡面是一個地庫
[00:09:44.720 --> 00:09:47.280]  上面是現在居民的地方
[00:09:47.280 --> 00:09:50.080]  下面因為發掘了這些東西
[00:09:50.080 --> 00:09:52.720]  成為了一個博物館
[00:09:52.720 --> 00:09:54.640]  我們來到這個地庫時
[00:09:54.640 --> 00:09:56.800]  發現這裡所發掘出來的
[00:09:56.800 --> 00:10:01.040]  本身是一個幾層高的住宅
[00:10:01.040 --> 00:10:04.240]  面積是5500呎平方呎
[00:10:04.240 --> 00:10:06.800]  600平方米
[00:10:06.800 --> 00:10:11.440]  在牆上也找到一些很熟悉的
[00:10:11.440 --> 00:10:14.480]  是Freshco 濕壁畫
[00:10:14.480 --> 00:10:18.640]  顏色是Pompeii Red
[00:10:18.640 --> 00:10:25.760]  當時猶太的貴族不斷引入羅馬式用餐的方法
[00:10:25.760 --> 00:10:31.280]  在這裡的豪宅也看到了主後70年
[00:10:31.280 --> 00:10:36.320]  耶路撒冷聖殿聖城被毀時的火燒跡象
[00:10:36.320 --> 00:10:38.320]  在這麼大的豪宅裡面
[00:10:38.320 --> 00:10:40.320]  有不同的飯廳
[00:10:40.320 --> 00:10:42.320]  這裡只是一個比較小的
[00:10:42.320 --> 00:10:46.560]  地上鋪了馬賽克
[00:10:46.560 --> 00:10:51.520]  你可以想像在這裡有三邊放的梳化
[00:10:51.520 --> 00:10:53.520]  這些長臥椅
[00:10:53.520 --> 00:10:56.320]  成為一個U字形
[00:10:56.320 --> 00:10:59.760]  在這個小房間中間有一個瀑人可以出入
[00:10:59.760 --> 00:11:02.320]  後面的桌子像水吧一樣
[00:11:02.320 --> 00:11:03.600]  石桌子
[00:11:03.600 --> 00:11:10.640]  也有兩個猶太人用的潔淨水缸洗手
[00:11:10.640 --> 00:11:12.640]  你這樣想像的時候
[00:11:12.640 --> 00:11:18.720]  我們就可以明白當時耶穌和門徒最後晚餐的情景
[00:11:18.720 --> 00:11:22.880]  特別是有些經文我們未必能夠看得明白
[00:11:22.880 --> 00:11:26.640]  我們有這樣的圖畫的時候就能夠明白
[00:11:26.640 --> 00:11:27.840]  我們先選幾節
[00:11:27.840 --> 00:11:29.840]  我們去約翰福音第十三章
[00:11:29.840 --> 00:11:34.320]  這裡耶穌已經透露了猶太會出賣他
[00:11:34.320 --> 00:11:36.080]  22節
[00:11:36.080 --> 00:11:38.960]  門徒彼此對視
[00:11:38.960 --> 00:11:42.160]  不曉得耶穌所說的是誰出賣他
[00:11:42.160 --> 00:11:44.160]  有一個門徒就是耶穌所愛的
[00:11:44.160 --> 00:11:48.240]  他執我在耶穌的胸懷之前
[00:11:48.240 --> 00:11:50.240]  即是旁邊的意思
[00:11:50.240 --> 00:11:51.040]  這應該是約翰
[00:11:51.040 --> 00:11:51.840]  然後24節
[00:11:51.840 --> 00:11:56.240]  西門彼得向約翰示意
[00:11:56.240 --> 00:11:58.800]  即是說他們比較遠在對面
[00:11:58.800 --> 00:12:02.320]  他問耶穌這句話到底是指誰
[00:12:02.320 --> 00:12:04.320]  是誰出賣他
[00:12:04.320 --> 00:12:10.960]  西靠近耶穌胸前的門徒就問他主要是誰
[00:12:10.960 --> 00:12:13.520]  耶穌說要和我爭一點食物
[00:12:13.520 --> 00:12:16.960]  遞給他的就是出賣我的
[00:12:16.960 --> 00:12:20.320]  於是他就佔了一些食物
[00:12:20.320 --> 00:12:22.960]  然後遞給加里蘭西門的兒子猶大
[00:12:22.960 --> 00:12:26.320]  猶大吃了之後撒旦進入了他的心
[00:12:26.320 --> 00:12:29.120]  然後他當然離開了這個產場
[00:12:29.120 --> 00:12:33.440]  所以你可以看到耶穌坐在主席位
[00:12:33.440 --> 00:12:36.160]  然後他在右邊或是在他胸前
[00:12:36.160 --> 00:12:38.560]  應該是約翰
[00:12:38.560 --> 00:12:43.200]  後面就是猶大
[00:12:43.200 --> 00:12:46.000]  可以看到耶穌在最後的晚餐
[00:12:46.000 --> 00:12:49.440]  似乎他都是說我想愛這個受敵
[00:12:49.440 --> 00:12:52.800]  希望猶大能夠回轉
[00:12:52.800 --> 00:12:54.480]  不要背叛他
[00:12:54.480 --> 00:12:57.040]  當他仍然是他的密友
[00:12:57.040 --> 00:12:58.400]  他的好朋友
[00:12:58.400 --> 00:13:00.560]  給他最後悔改的機會
[00:13:00.560 --> 00:13:02.400]  彼得當然就在對面
[00:13:02.400 --> 00:13:04.800]  他不能夠直接親自問耶穌
[00:13:04.800 --> 00:13:07.440]  所以要示意對面的約翰
[00:13:07.440 --> 00:13:11.600]  所以彼得就坐在三河桌最卑微的地方
[00:13:11.600 --> 00:13:14.160]  近門口的地方
[00:13:14.160 --> 00:13:18.560]  這些羅馬式的餓座吃法
[00:13:18.560 --> 00:13:22.000]  很強調地位的轉變
[00:13:22.000 --> 00:13:23.680]  階級的轉變
[00:13:23.680 --> 00:13:28.000]  當時甚至有些希臘羅馬哲學家
[00:13:28.000 --> 00:13:30.240]  居然去辯論這些問題
[00:13:30.240 --> 00:13:32.960]  寫哲學文章去辯論
[00:13:32.960 --> 00:13:35.520]  坐位安排的問題
[00:13:35.520 --> 00:13:40.960]  所以難怪耶穌在最後晚餐時
[00:13:40.960 --> 00:13:46.080]  門徒仍然在爭誰大誰小
[00:13:46.080 --> 00:13:48.000]  我們再問多一個問題
[00:13:48.000 --> 00:13:51.680]  約翰福音或福音書一般來說
[00:13:51.680 --> 00:13:55.520]  其實不是寫給當時耶穌的門徒
[00:13:55.520 --> 00:13:59.120]  而是寫給第二代初代的教會
[00:13:59.120 --> 00:14:03.600]  當時的教會都是家庭的教會
[00:14:03.600 --> 00:14:06.640]  會眾來到家庭聚會
[00:14:06.640 --> 00:14:10.560]  聚會、聽道、吃東西的時候
[00:14:10.560 --> 00:14:13.040]  遇上洗腳的問題
[00:14:13.040 --> 00:14:16.320]  亦遇上安排座位的問題
[00:14:16.320 --> 00:14:19.280]  在豪宅裏面
[00:14:19.280 --> 00:14:21.520]  到底主席位誰坐?
[00:14:21.520 --> 00:14:23.840]  或者誰坐地下?
[00:14:23.840 --> 00:14:25.920]  耶穌和門徒的晚餐
[00:14:25.920 --> 00:14:30.000]  每個星期都在當時的家庭教會發生
[00:14:30.000 --> 00:14:34.240]  這種情景寫出最後晚餐的細節
[00:14:34.240 --> 00:14:36.720]  其實就是教導當時的教會
[00:14:36.720 --> 00:14:39.520]  如何坐?如何安排?
[00:14:39.520 --> 00:14:40.800]  如何彼此服侍?
[00:14:40.800 --> 00:14:42.400]  來顯出神的光?
[00:14:42.400 --> 00:14:44.080]  耶穌和門徒洗腳
[00:14:44.080 --> 00:14:47.200]  當中的情節有沒有深一點的意思?
[00:14:47.200 --> 00:14:49.040]  我們要留意
[00:14:49.040 --> 00:14:50.240]  在十三章第六節
[00:14:50.240 --> 00:14:55.200]  耶穌來到西門彼得的腳踐
[00:14:55.200 --> 00:14:56.640]  彼得對他說
[00:14:56.640 --> 00:14:59.680]  主啊,我的腳你也要洗嗎?
[00:14:59.680 --> 00:15:00.960]  耶穌回答說
[00:15:00.960 --> 00:15:02.880]  我所做的你現在不理解
[00:15:02.880 --> 00:15:04.560]  以後就明白了
[00:15:04.560 --> 00:15:05.360]  彼得說
[00:15:05.360 --> 00:15:06.960]  你絕不可洗我的腳
[00:15:06.960 --> 00:15:08.720]  永遠不可
[00:15:08.720 --> 00:15:09.360]  耶穌說
[00:15:09.360 --> 00:15:10.720]  如果我不洗你的腳
[00:15:10.720 --> 00:15:13.920]  你跟我就沒有關係了
[00:15:13.920 --> 00:15:15.200]  西門彼得說
[00:15:15.200 --> 00:15:17.680]  主啊,那就不要只洗腳
[00:15:17.680 --> 00:15:20.480]  連手和頭也洗吧
[00:15:20.480 --> 00:15:21.200]  耶穌說
[00:15:21.200 --> 00:15:23.920]  洗過躁的人就不需要再洗
[00:15:23.920 --> 00:15:25.600]  只要把腳洗了
[00:15:25.600 --> 00:15:27.120]  全身就乾淨了
[00:15:27.120 --> 00:15:29.120]  你們就是全身乾淨的人
[00:15:29.120 --> 00:15:32.160]  當然不是每一個都是乾淨的
[00:15:32.160 --> 00:15:32.720]  十一節
[00:15:32.720 --> 00:15:35.200]  耶穌已經知道誰出賣他
[00:15:35.200 --> 00:15:36.720]  這就是猶大
[00:15:36.720 --> 00:15:38.960]  你越讀就越亂
[00:15:38.960 --> 00:15:40.720]  第一
[00:15:40.720 --> 00:15:43.920]  耶穌要洗彼得的腳
[00:15:43.920 --> 00:15:45.680]  梳理一下問題
[00:15:45.680 --> 00:15:46.960]  他起初是不想的
[00:15:46.960 --> 00:15:48.080]  是反對的
[00:15:48.080 --> 00:15:50.960]  這個反應是可以理解的
[00:15:50.960 --> 00:15:51.520]  第二
[00:15:51.520 --> 00:15:52.720]  我們想問
[00:15:52.720 --> 00:15:56.160]  洗過腳的先有關係
[00:15:56.160 --> 00:15:57.840]  到底是什麼意思
[00:15:57.840 --> 00:16:01.840]  我們可以看一些動字
[00:16:01.840 --> 00:16:03.920]  約翰福音來到這個地方
[00:16:03.920 --> 00:16:07.360]  他特意把鏡頭變成慢鏡
[00:16:07.360 --> 00:16:10.160]  去留意每一個動作
[00:16:10.160 --> 00:16:11.360]  十三章第四節
[00:16:11.360 --> 00:16:13.360]  耶穌起身離席
[00:16:13.360 --> 00:16:15.600]  脫下外衣
[00:16:15.600 --> 00:16:20.160]  又用束腰的手巾擦乾
[00:16:20.160 --> 00:16:21.600]  洗完他們的腳
[00:16:21.600 --> 00:16:24.720]  穿上外衣
[00:16:24.720 --> 00:16:27.280]  這個說離席
[00:16:27.280 --> 00:16:29.120]  脫下外衣
[00:16:29.120 --> 00:16:31.040]  Lay aside
[00:16:31.040 --> 00:16:33.440]  在約翰福音出現過好幾次
[00:16:33.440 --> 00:16:34.880]  特別是第十章
[00:16:34.880 --> 00:16:39.520]  第十章第十一等等的經文
[00:16:39.520 --> 00:16:40.480]  耶穌說
[00:16:40.480 --> 00:16:42.080]  我是好木人
[00:16:42.080 --> 00:16:45.440]  好木人為羊捨棄生命
[00:16:45.440 --> 00:16:47.680]  這個就是脫下的意思
[00:16:47.680 --> 00:16:49.120]  Lay aside
[00:16:49.120 --> 00:16:50.080]  十五節
[00:16:50.080 --> 00:16:52.240]  我為羊捨棄生命
[00:16:52.240 --> 00:16:53.280]  同一個字
[00:16:53.280 --> 00:16:54.400]  十七節
[00:16:54.400 --> 00:16:58.000]  父愛我因為我把生命捨棄
[00:16:58.000 --> 00:17:00.160]  好再次取回來
[00:17:00.160 --> 00:17:02.080]  捨棄是同一個字
[00:17:02.080 --> 00:17:05.120]  取回來就是穿上外衣的意思
[00:17:05.120 --> 00:17:07.120]  同一個字
[00:17:07.120 --> 00:17:08.240]  十八節
[00:17:08.240 --> 00:17:10.800]  沒有誰能奪去我的生命
[00:17:10.800 --> 00:17:13.120]  是我自己捨棄的
[00:17:13.120 --> 00:17:16.240]  我既有權捨棄脫下
[00:17:16.240 --> 00:17:19.040]  亦有權再取回來
[00:17:19.040 --> 00:17:21.520]  這個就是洗完腳穿上外衣
[00:17:21.520 --> 00:17:24.480]  取回來穿回外衣的意思
[00:17:24.480 --> 00:17:25.840]  十三章第一節
[00:17:25.840 --> 00:17:30.160]  耶穌既然知道要離開這個世界
[00:17:30.160 --> 00:17:33.040]  他就要愛門徒愛到底
[00:17:33.040 --> 00:17:34.160]  底這個字
[00:17:34.160 --> 00:17:34.800]  Telos
[00:17:34.800 --> 00:17:36.880]  就是The End的意思
[00:17:36.880 --> 00:17:39.040]  就是耶穌在十加七言裡面
[00:17:39.040 --> 00:17:40.000]  其中一句說話
[00:17:40.000 --> 00:17:42.000]  在約翰福音裡面十九章三十節
[00:17:42.000 --> 00:17:43.120]  他說成了
[00:17:43.120 --> 00:17:44.800]  It is finished
[00:17:44.800 --> 00:17:46.640]  就是The End
[00:17:46.640 --> 00:17:48.240]  很清楚
[00:17:48.240 --> 00:17:51.840]  這個洗腳有個所謂的預表
[00:17:51.840 --> 00:17:55.280]  就是說耶穌為門徒洗腳的時候
[00:17:55.280 --> 00:17:57.680]  其實就是想指向很快會發生的
[00:17:57.680 --> 00:17:59.600]  就是他為門徒為了人
[00:17:59.600 --> 00:18:01.760]  在十字架上去死
[00:18:01.760 --> 00:18:03.280]  十三章十五節
[00:18:03.280 --> 00:18:06.960]  這裡說我給你們作了榜樣
[00:18:06.960 --> 00:18:08.960]  這個榜樣也是一個特別的字
[00:18:08.960 --> 00:18:11.680]  在聖經裡面
[00:18:11.680 --> 00:18:13.760]  甚至在兩章中間的文獻
[00:18:13.760 --> 00:18:15.280]  譬如《瑪加比書》
[00:18:15.280 --> 00:18:17.120]  經常都用到榜樣的字
[00:18:17.120 --> 00:18:21.600]  用到殉道的情節裡面
[00:18:21.600 --> 00:18:25.680]  就是那個人願意去犧牲
[00:18:25.680 --> 00:18:26.800]  為了國家
[00:18:26.800 --> 00:18:29.440]  為了保護子民
[00:18:29.440 --> 00:18:31.680]  他願意走出來犧牲
[00:18:43.760 --> 00:18:47.360]  約翰福音是寫給後期初代的教會
[00:18:47.360 --> 00:18:50.000]  我們知道約翰福音成書的時候
[00:18:50.000 --> 00:18:52.480]  是一世紀九十年代
[00:18:52.480 --> 00:18:56.000]  當時教會開始面臨壓力
[00:18:56.000 --> 00:18:57.520]  面臨打壓
[00:18:57.520 --> 00:19:02.160]  起碼約翰福音的修信讀者
[00:19:02.160 --> 00:19:06.160]  應該是伊弗所的猶太人教會
[00:19:06.160 --> 00:19:08.400]  他們面對著不同的壓力
[00:19:08.400 --> 00:19:12.160]  撒旦就是趁機去打散教會
[00:19:12.160 --> 00:19:13.760]  所以寫約翰福音的時候
[00:19:13.760 --> 00:19:15.760]  特別留意這一點
[00:19:15.760 --> 00:19:18.720]  這裡說耶穌如果要得勝的話
[00:19:18.720 --> 00:19:21.440]  我們不要自己顧自己
[00:19:21.440 --> 00:19:24.240]  我們要去學習去犧牲
[00:19:24.240 --> 00:19:26.720]  去給錢洗腳就是這個意思
[00:19:26.720 --> 00:19:29.440]  使教會能夠得以建立
[00:19:29.440 --> 00:19:30.640]  縱使遇見黑暗
[00:19:30.640 --> 00:19:32.960]  遇見打壓的時候
[00:19:32.960 --> 00:19:35.040]  在疫情延長的時候
[00:19:35.040 --> 00:19:36.640]  我相信各地的教會
[00:19:36.640 --> 00:19:38.640]  都是人心很不安
[00:19:38.640 --> 00:19:40.960]  加上有很多其他的動盪
[00:19:40.960 --> 00:19:46.720]  教會是其中一個受到打擊的群體
[00:19:46.720 --> 00:19:50.800]  甚至香港教會都面臨很多陰影
[00:19:50.800 --> 00:19:53.200]  國安法的陰影等等
[00:19:53.200 --> 00:19:54.640]  如果你這樣看的時候
[00:19:54.640 --> 00:19:57.360]  約翰福音就是寫給當時
[00:19:57.360 --> 00:20:00.160]  在不安的教會裡面
[00:20:00.160 --> 00:20:02.480]  你都要去教導他們提醒他們
[00:20:02.480 --> 00:20:06.320]  不單叫我們今天照辦主管
[00:20:06.320 --> 00:20:08.880]  其實是說誰想做大
[00:20:08.880 --> 00:20:11.440]  就要甘願去犧牲
[00:20:11.440 --> 00:20:14.000]  同一章的下文十三章
[00:20:14.000 --> 00:20:15.360]  講完洗腳
[00:20:15.360 --> 00:20:17.840]  耶穌就說我給你們一個新的命令
[00:20:17.840 --> 00:20:19.360]  要彼此相愛
