
[00:00:00.000 --> 00:00:04.000]  早晨弟兄姊妹
[00:02:30.000 --> 00:02:35.000]  就是人在神賜給我們的日子裏
[00:02:35.000 --> 00:02:37.000]  我們懂得飲飲食食
[00:02:37.000 --> 00:02:41.000]  懂得享受自己新拿回來的東西
[00:02:41.000 --> 00:02:43.000]  這個是神的賞賜
[00:02:43.000 --> 00:02:45.000]  然後第三章
[00:02:45.000 --> 00:02:47.000]  記不記得有一段詩
[00:02:47.000 --> 00:02:49.000]  生有時死有時
[00:02:49.000 --> 00:02:53.000]  所有的事都有神既定的時間
[00:02:53.000 --> 00:03:00.000]  而人根本沒有辦法完全明白神的心意
[00:03:00.000 --> 00:03:01.000]  面對人生
[00:03:01.000 --> 00:03:04.000]  我們人唯一最好的回應
[00:03:04.000 --> 00:03:07.000]  就是學習去敬畏神
[00:03:07.000 --> 00:03:09.000]  我們要有一個敬畏的心
[00:03:09.000 --> 00:03:13.000]  然後到三章十六節到四章三節
[00:03:13.000 --> 00:03:15.000]  提醒我們
[00:03:15.000 --> 00:03:18.000]  如果你在這個世界裏面遇上不公義
[00:03:18.000 --> 00:03:20.000]  Don't be surprised
[00:03:20.000 --> 00:03:26.000]  因為似乎連一些應該是秉行公義的地方
[00:03:26.000 --> 00:03:28.000]  都有不公義發生
[00:03:28.000 --> 00:03:36.000]  然後他提到人際關係的失衡
[00:03:36.000 --> 00:03:37.000]  失平衡
[00:03:37.000 --> 00:03:39.000]  我們人可以因為Jealousy
[00:03:39.000 --> 00:03:42.000]  因為嫉妒的關係
[00:03:42.000 --> 00:03:44.000]  我們才去拼搏
[00:03:44.000 --> 00:03:46.000]  我們亦有人孤單
[00:03:46.000 --> 00:03:48.000]  沒有人陪伴
[00:03:48.000 --> 00:03:51.000]  第五章就說到我們人和神的關係
[00:03:51.000 --> 00:03:53.000]  他提醒我們
[00:03:53.000 --> 00:03:55.000]  人來到神的面前
[00:03:55.000 --> 00:03:57.000]  我們最好安靜下來
[00:03:57.000 --> 00:03:58.000]  為什麼呢
[00:03:58.000 --> 00:03:59.000]  因為神在天上
[00:03:59.000 --> 00:04:01.000]  你在地下
[00:04:01.000 --> 00:04:03.000]  所以你言語要少
[00:04:03.000 --> 00:04:06.000]  到上次那段
[00:04:06.000 --> 00:04:07.000]  記不記得說過
[00:04:07.000 --> 00:04:09.000]  錢值多少錢
[00:04:09.000 --> 00:04:11.000]  喜愛銀子的不恩
[00:04:11.000 --> 00:04:13.000]  得銀子滿足
[00:04:13.000 --> 00:04:15.000]  就算你一無所缺
[00:04:15.000 --> 00:04:17.000]  你真的很有錢
[00:04:17.000 --> 00:04:18.000]  什麼都有
[00:04:18.000 --> 00:04:22.000]  但如果神沒有給你享受的能力
[00:04:22.000 --> 00:04:25.000]  你和沒有有什麼分別呢
[00:04:25.000 --> 00:04:31.000]  我嘗試這麼快給大家一個Recap
[00:04:31.000 --> 00:04:34.000]  是因為今天的經文開始
[00:04:34.000 --> 00:04:39.000]  其實是帶領我們進入傳道書的下半部分
[00:04:39.000 --> 00:04:43.000]  意思是一章六至六章九節
[00:04:43.000 --> 00:04:46.000]  是傳道書的前一部分
[00:04:46.000 --> 00:04:49.000]  它好像做了一些實驗報告
[00:04:49.000 --> 00:04:52.000]  告訴我們生命有什麼問題
[00:04:52.000 --> 00:04:54.000]  而下半部分
[00:04:54.000 --> 00:04:56.000]  它是用一些格言
[00:04:56.000 --> 00:04:59.000]  勸勉為主的智慧教導
[00:04:59.000 --> 00:05:01.000]  什麼意思呢
[00:05:01.000 --> 00:05:03.000]  Imagine
[00:05:03.000 --> 00:05:07.000]  Imagine我們現在的醫學進步
[00:05:07.000 --> 00:05:11.000]  只是停留在診斷的層面
[00:05:11.000 --> 00:05:15.000]  而治療方面是完全沒有進步的
[00:05:15.000 --> 00:05:17.000]  意思是你去看醫生
[00:05:17.000 --> 00:05:20.000]  你又可以診斷又抽血照X光
[00:05:20.000 --> 00:05:23.000]  找到一連串的問題
[00:05:23.000 --> 00:05:25.000]  但是沒有藥吃的
[00:05:25.000 --> 00:05:27.000]  沒有針扎的
[00:05:27.000 --> 00:05:29.000]  沒有手術可以做的
[00:05:29.000 --> 00:05:31.000]  你猜會怎樣呢
[00:05:31.000 --> 00:05:33.000]  傳道者在第六章
[00:05:33.000 --> 00:05:35.000]  就有些好像是這樣
[00:05:35.000 --> 00:05:39.000]  之前他就診斷了在日光之下
[00:05:39.000 --> 00:05:43.000]  短暫人生的種種問題
[00:05:43.000 --> 00:05:46.000]  不過幸好他沒有就這樣停下來
[00:05:46.000 --> 00:05:48.000]  有藥醫的
[00:05:48.000 --> 00:05:51.000]  因為他就在後面那六章
[00:05:51.000 --> 00:05:55.000]  嘗試去提供一些治療的方法
[00:05:55.000 --> 00:06:00.000]  如果你今天是第一次踏足來教會聽道
[00:06:00.000 --> 00:06:01.000]  你不用怕
[00:06:01.000 --> 00:06:03.000]  你會明白的
[00:06:03.000 --> 00:06:06.000]  因為傳道書是我們聖經裏面
[00:06:06.000 --> 00:06:08.000]  一本最誠實
[00:06:08.000 --> 00:06:12.000]  最不迴避人生問題的一本書
[00:06:12.000 --> 00:06:18.000]  作者是一個有地位、有錢、有學問
[00:06:18.000 --> 00:06:21.000]  享受要甚麼就有甚麼的人
[00:06:21.000 --> 00:06:24.000]  但在今天的經文裏面
[00:06:24.000 --> 00:06:28.000]  他說其實我們人
[00:06:28.000 --> 00:06:30.000]  我們是否真的清楚知道
[00:06:30.000 --> 00:06:33.000]  有甚麼是對我們好的呢
[00:06:33.000 --> 00:06:37.000]  有甚麼對我們來說是真的有益
[00:06:37.000 --> 00:06:39.000]  我們究竟是否真的知道呢
[00:06:39.000 --> 00:06:45.000]  傳道者說我們以為我們知道
[00:06:45.000 --> 00:06:48.000]  但其實我們懂甚麼呢
[00:06:48.000 --> 00:06:51.000]  如果你不是信徒
[00:06:51.000 --> 00:06:53.000]  我希望今天你聽到的時候
[00:06:53.000 --> 00:06:55.000]  都能夠給你一點亮光
[00:06:55.000 --> 00:06:57.000]  因為這段經文本身
[00:06:57.000 --> 00:07:03.000]  是寫給每一個願意很誠實地面對自己人生的每一個人
[00:07:03.000 --> 00:07:07.000]  我們先來看看六章十至十二節
[00:07:07.000 --> 00:07:11.000]  他說一切存在的事物都已有了明智
[00:07:11.000 --> 00:07:13.000]  人的本質也被悉透了
[00:07:13.000 --> 00:07:17.000]  人無法與他比他更強的較量
[00:07:17.000 --> 00:07:19.000]  其實話越多越虛空
[00:07:19.000 --> 00:07:22.000]  這對人又有甚麼益處
[00:07:22.000 --> 00:07:25.000]  人生短暫虛空如影飛逝
[00:07:25.000 --> 00:07:27.000]  有誰知道甚麼對人有益
[00:07:27.000 --> 00:07:32.000]  誰能告訴人死後日光之下會發生甚麼事
[00:07:32.000 --> 00:07:35.000]  這裡說兩個限制
[00:07:35.000 --> 00:07:39.000]  第一是說我們人是被造物
[00:07:39.000 --> 00:07:44.000]  是呼應創世紀的命名等於掌權
[00:07:44.000 --> 00:07:48.000]  提醒人誰拿著那個權
[00:07:48.000 --> 00:07:50.000]  是神保住主權
[00:07:51.000 --> 00:07:58.000]  第二個限制是說我們人不知道自己身後將來的事
[00:07:58.000 --> 00:08:02.000]  這裡是和一章傳道書一開始的時候
[00:08:02.000 --> 00:08:06.000]  一章二至三節的開場是首尾呼應
[00:08:06.000 --> 00:08:09.000]  是同一個句式同一個次序
[00:08:09.000 --> 00:08:10.000]  宣告甚麼
[00:08:10.000 --> 00:08:13.000]  宣告日光之下生命的短暫
[00:08:13.000 --> 00:08:16.000]  然後問有甚麼益處
[00:08:16.000 --> 00:08:20.000]  接下來到第七章
[00:08:20.000 --> 00:08:23.000]  傳道者用了三組
[00:08:23.000 --> 00:08:25.000]  甚麼比甚麼好
[00:08:25.000 --> 00:08:26.000]  甚麼勝過甚麼
[00:08:26.000 --> 00:08:28.000]  或者英文better than的格言
[00:08:28.000 --> 00:08:31.000]  去回應這兩條問題
[00:08:31.000 --> 00:08:34.000]  第一組
[00:08:34.000 --> 00:08:36.000]  面對死亡
[00:08:36.000 --> 00:08:38.000]  七章一至四節
[00:08:38.000 --> 00:08:41.000]  美好的明星勝過珍貴的高遊
[00:08:41.000 --> 00:08:43.000]  人死之日勝過出生之時
[00:08:43.000 --> 00:08:45.000]  探望喪家勝過參加筵席
[00:08:45.000 --> 00:08:47.000]  因為死亡是每個人的結局
[00:08:47.000 --> 00:08:50.000]  活著的人要把這事銘記在心
[00:08:50.000 --> 00:08:51.000]  哀傷勝過歡笑
[00:08:51.000 --> 00:08:53.000]  因為哀傷磨練人的心靈
[00:08:53.000 --> 00:08:56.000]  治者的心思考生死大事
[00:08:56.000 --> 00:08:59.000]  愚人的心只顧作樂
[00:08:59.000 --> 00:09:05.000]  高遊在古代近東是很矜貴的
[00:09:05.000 --> 00:09:07.000]  是當時的奢侈品
[00:09:07.000 --> 00:09:11.000]  高遊也是身份和地位的象徵
[00:09:11.000 --> 00:09:13.000]  用得起這些高遊的人
[00:09:13.000 --> 00:09:15.000]  都是有錢有地位的人
[00:09:15.000 --> 00:09:17.000]  以色列的君王
[00:09:17.000 --> 00:09:19.000]  祭司登位的時候
[00:09:19.000 --> 00:09:21.000]  也會瘦高
[00:09:21.000 --> 00:09:24.000]  代表是被神揀選
[00:09:24.000 --> 00:09:26.000]  被賦予尊貴的身份
[00:09:26.000 --> 00:09:31.000]  美好的明星勝過珍貴的高遊
[00:09:31.000 --> 00:09:34.000]  在希伯來的原文
[00:09:34.000 --> 00:09:39.000]  明星Shem和高遊Shemin
[00:09:39.000 --> 00:09:40.000]  可能我讀錯了
[00:09:40.000 --> 00:09:44.000]  總之這兩個字是差一點讀音
[00:09:44.000 --> 00:09:46.000]  聽起來很接近
[00:09:46.000 --> 00:09:48.000]  好像是同一樣東西
[00:09:48.000 --> 00:09:51.000]  但其實他們兩個實際的意思
[00:09:51.000 --> 00:09:53.000]  是天淵之別
[00:09:53.000 --> 00:09:58.000]  因為一個是放在你的身上
[00:09:58.000 --> 00:10:03.000]  另一個是放在你的生命裏面
[00:10:03.000 --> 00:10:07.000]  外表的東西和在生命裏面的東西
[00:10:07.000 --> 00:10:09.000]  差一個音
[00:10:09.000 --> 00:10:12.000]  差整個人生
[00:10:12.000 --> 00:10:14.000]  傳道者提醒
[00:10:14.000 --> 00:10:16.000]  在這裏提醒我們
[00:10:16.000 --> 00:10:18.000]  你離開的那一天
[00:10:18.000 --> 00:10:20.000]  就是你品格
[00:10:20.000 --> 00:10:22.000]  你個人品格的總結
[00:10:22.000 --> 00:10:26.000]  反映你和人
[00:10:26.000 --> 00:10:28.000]  你和神
[00:10:28.000 --> 00:10:30.000]  關係的質素
[00:10:30.000 --> 00:10:33.000]  在以色列社會裏面
[00:10:33.000 --> 00:10:36.000]  探望喪家
[00:10:36.000 --> 00:10:39.000]  是一種宗教和社會責任
[00:10:39.000 --> 00:10:41.000]  勝過參加筵席
[00:10:41.000 --> 00:10:42.000]  為什麼?
[00:10:42.000 --> 00:10:48.000]  因為它迫使人正視生命的短暫和結局
[00:10:48.000 --> 00:10:53.000]  這句經文和埃及的樹琴詩之歌的邏輯
[00:10:53.000 --> 00:10:55.000]  說到人人都要死
[00:10:55.000 --> 00:10:57.000]  不如我們及時行樂
[00:10:57.000 --> 00:11:01.000]  形成了一個很強烈的對比
[00:11:01.000 --> 00:11:07.000]  傳道者沒有不承認死亡是人的結局
[00:11:07.000 --> 00:11:11.000]  他的結論不是不如我們玩盡它
[00:11:11.000 --> 00:11:18.000]  而是說活人必將這事放在心上
[00:11:18.000 --> 00:11:21.000]  什麼意思?
[00:11:21.000 --> 00:11:26.000]  昨天我教Anger Management的時候才在說
[00:11:26.000 --> 00:11:32.000]  我們人懂得數算自己的日子很重要
[00:11:32.000 --> 00:11:34.000]  昨天我和他們分享
[00:11:34.000 --> 00:11:36.000]  我媽媽離開的時候62歲
[00:11:36.000 --> 00:11:42.000]  我還未到10歲已經達到62歲
[00:11:42.000 --> 00:11:43.000]  有時我會想
[00:11:43.000 --> 00:11:46.000]  如果我像我媽媽一樣離開的時候
[00:11:46.000 --> 00:11:47.000]  我還有7年時間
[00:11:47.000 --> 00:11:50.000]  我想怎樣好好地用這7年
[00:11:50.000 --> 00:11:52.000]  我想和我身邊的人的關係
[00:11:52.000 --> 00:11:56.000]  是怎樣去過這7年
[00:11:56.000 --> 00:12:00.000]  我們沒有一個人知道我們明天會怎樣
[00:12:00.000 --> 00:12:05.000]  你有沒有好好地去思想數算自己的日子
[00:12:05.000 --> 00:12:14.000]  想想還有多少年
[00:12:14.000 --> 00:12:17.000]  你能夠去思考死亡
[00:12:17.000 --> 00:12:21.000]  才是懂得生活的起點
[00:12:21.000 --> 00:12:24.000]  第二組分別聲音
[00:12:24.000 --> 00:12:26.000]  5至7節
[00:12:26.000 --> 00:12:30.000]  聽智者的責備勝過聽愚人的重歌
[00:12:30.000 --> 00:12:32.000]  愚人的笑聲像窩底下
[00:12:32.000 --> 00:12:34.000]  燒荊棘的琵琶聲
[00:12:34.000 --> 00:12:35.000]  這也是虛空
[00:12:35.000 --> 00:12:38.000]  欺壓使智者變原背
[00:12:38.000 --> 00:12:40.000]  賄賂敗壞人心
[00:12:40.000 --> 00:12:41.000]  轉個角度
[00:12:41.000 --> 00:12:44.000]  傳導者由怎樣去面對死亡
[00:12:44.000 --> 00:12:47.000]  就去到怎樣分辨聲音
[00:12:47.000 --> 00:12:50.000]  意思是說你平時所聽的聲音
[00:12:50.000 --> 00:12:54.000]  你用心去聆聽的是哪一種聲音
[00:12:54.000 --> 00:12:58.000]  你怎樣聽這些聲音
[00:12:58.000 --> 00:13:00.000]  分辨你是一個智慧人
[00:13:00.000 --> 00:13:02.000]  還是一個愚昧人
[00:13:02.000 --> 00:13:05.000]  《針研》25章12節說
[00:13:05.000 --> 00:13:09.000]  智慧人的勸誡在聽從的人耳中
[00:13:09.000 --> 00:13:12.000]  好像金耳環和金首飾
[00:13:12.000 --> 00:13:14.000]  Precious
[00:13:15.000 --> 00:13:17.000]  19、20
[00:13:17.000 --> 00:13:20.000]  聽從勸教的得著智慧
[00:13:20.000 --> 00:13:25.000]  我們每個人都很謙卑
[00:13:25.000 --> 00:13:28.000]  我們很喜歡聽勸誡
[00:13:28.000 --> 00:13:32.000]  我們也很願意隨時接受教導
[00:13:32.000 --> 00:13:35.000]  是不是這樣
[00:13:35.000 --> 00:13:38.000]  我知道大家有些笑聲
[00:13:38.000 --> 00:13:40.000]  因為傻了
[00:13:40.000 --> 00:13:42.000]  我們最擅長是駁嘴
[00:13:42.000 --> 00:13:44.000]  還要句句頂到行
[00:13:44.000 --> 00:13:48.000]  這裡說的智慧
[00:13:48.000 --> 00:13:52.000]  是說你聽了一些東西
[00:13:52.000 --> 00:13:54.000]  你會去思考去分辨
[00:13:54.000 --> 00:13:56.000]  你聽了什麼
[00:13:56.000 --> 00:13:58.000]  你聽著什麼
[00:13:58.000 --> 00:14:02.000]  不單止因為有些聲音在擄點我們
[00:14:02.000 --> 00:14:08.000]  而是因為有些聲音是我們需要聽的
[00:14:08.000 --> 00:14:11.000]  因為那些聲音是對我們好
[00:14:11.000 --> 00:14:13.000]  對我們有益
[00:14:13.000 --> 00:14:18.000]  智慧也可以失守
[00:14:18.000 --> 00:14:23.000]  這節提到欺壓是有兩個方向
[00:14:23.000 --> 00:14:26.000]  一是說我們一個智慧人
[00:14:26.000 --> 00:14:30.000]  都可以被充滿歪曲
[00:14:30.000 --> 00:14:34.000]  欺壓的社會的聲音
[00:14:34.000 --> 00:14:36.000]  我們變成一個受害者
[00:14:37.000 --> 00:14:41.000]  這裡更加提到我們要提防的是
[00:14:41.000 --> 00:14:44.000]  我們智慧人也可以被利益引誘
[00:14:44.000 --> 00:14:48.000]  被這個世界同化
[00:14:48.000 --> 00:14:51.000]  然後我們由被欺壓的一方
[00:14:51.000 --> 00:14:54.000]  變成欺壓人的一方
[00:14:54.000 --> 00:14:59.000]  兩方面傳導者也提醒我們要提防
[00:14:59.000 --> 00:15:04.000]  智慧不僅是有和沒有這麼簡單
[00:15:05.000 --> 00:15:11.000]  是需要思考、操練聽聲音的操練
[00:15:11.000 --> 00:15:15.000]  第三種忍耐與謙卑
[00:15:15.000 --> 00:15:17.000]  事情的結局勝過事情的開端
[00:15:17.000 --> 00:15:19.000]  行有忍耐勝過心驕氣傲
[00:15:19.000 --> 00:15:21.000]  不要輕易發怒
[00:15:21.000 --> 00:15:23.000]  因為如人心懷怒氣
[00:15:23.000 --> 00:15:26.000]  不要問為什麼過去比現在好
[00:15:26.000 --> 00:15:29.000]  因為這樣問不明智
[00:15:29.000 --> 00:15:34.000]  你開始的時候做得多好不是重點
[00:15:35.000 --> 00:15:37.000]  是你怎樣繼續走下去
[00:15:37.000 --> 00:15:39.000]  去到終點
[00:15:39.000 --> 00:15:42.000]  仍然堅守才是最重要
[00:15:42.000 --> 00:15:48.000]  這段經文裡有三個不要急的智慧
[00:15:48.000 --> 00:15:52.000]  一是不要太心急下判斷
[00:15:52.000 --> 00:15:56.000]  第二是不要隨便發脾氣
[00:15:56.000 --> 00:16:01.000]  第三是不要這麼快說
[00:16:01.000 --> 00:16:05.000]  以前這樣好一點
[00:16:05.000 --> 00:16:09.000]  不是說你要否定自己的感受
[00:16:09.000 --> 00:16:14.000]  而是當你整天停留在這個懷緬過去
[00:16:14.000 --> 00:16:16.000]  以前怎樣好
[00:16:16.000 --> 00:16:20.000]  你就不會欣賞現在的好
[00:16:20.000 --> 00:16:24.000]  難道現在神沒有給你陰點嗎
[00:16:24.000 --> 00:16:28.000]  難道你現在周遭的事情
[00:16:28.000 --> 00:16:30.000]  真的不好得這麼厲害
[00:16:30.000 --> 00:16:33.000]  所以你要整天想起以前
[00:16:33.000 --> 00:16:39.000]  況且你坦白想想
[00:16:39.000 --> 00:16:43.000]  其實也有以前的不好
[00:16:43.000 --> 00:16:49.000]  記不記得我曾經說到神的手
[00:16:49.000 --> 00:16:51.000]  我和我老公去吃東西
[00:16:51.000 --> 00:16:56.000]  看到神的手在我們周圍
[00:16:56.000 --> 00:16:58.000]  無論是在櫃台服侍我們
[00:16:58.000 --> 00:17:00.000]  我所吃的食物
[00:17:00.000 --> 00:17:01.000]  廚師煮給我們吃
[00:17:01.000 --> 00:17:04.000]  神的手在周圍祝福我們
[00:17:04.000 --> 00:17:06.000]  我們有沒有去留意
[00:17:06.000 --> 00:17:15.000]  你知道神的手本來是要拿著拳頭
[00:17:15.000 --> 00:17:18.000]  去審判我們嗎
[00:17:18.000 --> 00:17:20.000]  這是我們值得的
[00:17:20.000 --> 00:17:25.000]  但神卻選擇將他的手
[00:17:25.000 --> 00:17:29.000]  將陰點去移植的生命
[00:17:29.000 --> 00:17:32.000]  傾注給我們
[00:17:32.000 --> 00:17:36.000]  七章十一十二
[00:17:36.000 --> 00:17:39.000]  智慧如同產業一樣美好
[00:17:39.000 --> 00:17:41.000]  有益於得見日光的世人
[00:17:41.000 --> 00:17:43.000]  智慧如同金錢是一種保障
[00:17:43.000 --> 00:17:45.000]  能保存智者的生命
[00:17:45.000 --> 00:17:48.000]  這就是智識的好處
[00:17:48.000 --> 00:17:51.000]  生活在這個社會裏
[00:17:51.000 --> 00:17:53.000]  當然有錢好些
[00:17:53.000 --> 00:17:56.000]  我去旅行也可以住五星級酒店
[00:17:56.000 --> 00:17:58.000]  吃東西又不用低價錢
[00:17:58.000 --> 00:18:00.000]  買保險又可以買好些
[00:18:00.000 --> 00:18:02.000]  買很多保障
[00:18:02.000 --> 00:18:06.000]  但錢買不到的是生命的方向
[00:18:06.000 --> 00:18:08.000]  和生命的意義
[00:18:08.000 --> 00:18:14.000]  傳道者在這裏將智慧和金錢對比
[00:18:14.000 --> 00:18:17.000]  他說這兩樣東西
[00:18:17.000 --> 00:18:19.000]  都是可以給予一些保護
[00:18:19.000 --> 00:18:22.000]  一些任避、一些保護給我們
[00:18:22.000 --> 00:18:26.000]  但他說智慧的確比金錢更加好
[00:18:26.000 --> 00:18:28.000]  因為有智慧的時候
[00:18:28.000 --> 00:18:31.000]  能夠保存生命
[00:18:31.000 --> 00:18:34.000]  原文保障這個字
[00:18:34.000 --> 00:18:38.000]  其實是Shadow
[00:18:38.000 --> 00:18:39.000]  影移的
[00:18:39.000 --> 00:18:40.000]  好像Shadow
[00:18:40.000 --> 00:18:44.000]  和六章十二節的「如影移經過」是同一個字
[00:18:44.000 --> 00:18:47.000]  即是說智慧也好
[00:18:47.000 --> 00:18:48.000]  金錢也好
[00:18:48.000 --> 00:18:51.000]  兩樣東西都是影
[00:18:51.000 --> 00:18:53.000]  暫時的
[00:18:53.000 --> 00:18:55.000]  很短暫的保障
[00:18:55.000 --> 00:19:00.000]  兩樣東西都會帶給你好處
[00:19:00.000 --> 00:19:04.000]  但兩樣東西都不是永恆的保障
[00:19:04.000 --> 00:19:07.000]  緊接上次那段經文
[00:19:07.000 --> 00:19:09.000]  五章十節到六章九節
[00:19:09.000 --> 00:19:13.000]  傳道者由金錢不能夠給予你保障
[00:19:13.000 --> 00:19:15.000]  一個假的安全感
[00:19:15.000 --> 00:19:16.000]  這裏告訴你
[00:19:16.000 --> 00:19:22.000]  連智慧也是一個暫時的影
[00:19:22.000 --> 00:19:26.000]  那個比較是說
[00:19:26.000 --> 00:19:28.000]  A的確比B好
[00:19:28.000 --> 00:19:32.000]  但不代表A沒有缺點
[00:19:32.000 --> 00:19:35.000]  七章十三、十四
[00:19:35.000 --> 00:19:38.000]  「你應當思想上帝的作為
[00:19:38.000 --> 00:19:40.000]  因為上帝龍腕的
[00:19:40.000 --> 00:19:41.000]  誰能使他變值呢
[00:19:41.000 --> 00:19:42.000]  順境時要快樂
[00:19:42.000 --> 00:19:44.000]  逆境時要思想
[00:19:44.000 --> 00:19:46.000]  兩者都是上帝的安排
[00:19:46.000 --> 00:19:49.000]  好叫人不能預知將來」
[00:19:49.000 --> 00:19:51.000]  記不記得
[00:19:51.000 --> 00:19:54.000]  「彎曲的不能變值」這段經文
[00:19:54.000 --> 00:19:56.000]  在哪裏出現過
[00:19:56.000 --> 00:19:58.000]  我想問問你
[00:19:58.000 --> 00:20:00.000]  你在想的時候
[00:20:00.000 --> 00:20:04.000]  你最近有沒有甚麼是很感恩的
[00:20:04.000 --> 00:20:06.000]  即是很感謝神
[00:20:06.000 --> 00:20:09.000]  是否因為你祈禱時
[00:20:09.000 --> 00:20:11.000]  禱告蒙英運
[00:20:11.000 --> 00:20:12.000]  或者你需要幫助
[00:20:12.000 --> 00:20:14.000]  你覺得神幫助你
[00:20:14.000 --> 00:20:15.000]  誠心所願
[00:20:15.000 --> 00:20:18.000]  所以你覺得神很祝福你
[00:20:18.000 --> 00:20:22.000]  但再問問你
[00:20:22.000 --> 00:20:24.000]  會否你生命中最近
[00:20:24.000 --> 00:20:27.000]  發生了一些逆境
[00:20:27.000 --> 00:20:31.000]  一些非常不誠心所願的事
[00:20:31.000 --> 00:20:34.000]  好像一些不好的事
[00:20:34.000 --> 00:20:36.000]  一次又一次發生
[00:20:36.000 --> 00:20:39.000]  當這樣發生的時候
[00:20:39.000 --> 00:20:41.000]  你是怎樣反應
[00:20:42.000 --> 00:20:45.000]  你覺得神不理你
[00:20:45.000 --> 00:20:48.000]  神不聽禱告
[00:20:48.000 --> 00:20:51.000]  埋怨
[00:20:51.000 --> 00:20:53.000]  是否最近做錯了一些事
[00:20:53.000 --> 00:20:55.000]  所以神要懲罰我
[00:20:55.000 --> 00:20:59.000]  為何這件事要發生在我身上
[00:20:59.000 --> 00:21:02.000]  神為何不聽我的祈禱
[00:21:02.000 --> 00:21:04.000]  神呀 你去了哪裏
[00:21:04.000 --> 00:21:07.000]  神呀 你去了哪裏
[00:21:09.000 --> 00:21:12.000]  我們都不喜歡逆境
[00:21:12.000 --> 00:21:14.000]  我們又不喜歡失控
[00:21:14.000 --> 00:21:19.000]  我們不喜歡不知道將來會怎樣
[00:21:19.000 --> 00:21:20.000]  接下來會怎樣
[00:21:20.000 --> 00:21:21.000]  我們不喜歡
[00:21:21.000 --> 00:21:22.000]  因為我們喜歡
[00:21:22.000 --> 00:21:23.000]  我清楚知道
[00:21:23.000 --> 00:21:26.000]  要在我掌握之內
[00:21:26.000 --> 00:21:29.000]  但有時你想想
[00:21:29.000 --> 00:21:31.000]  我們不妨思考一下
[00:21:31.000 --> 00:21:37.000]  其實是否神刻意要設計這個不知道
