
[00:00:00.000 --> 00:00:02.000]  (香港政局)
[00:02:35.000 --> 00:02:40.000]  訓誨、忠告、語及、吩咐、禁令等等
[00:02:40.000 --> 00:02:43.000]  全圖書你經常看的時候
[00:02:43.000 --> 00:02:45.000]  會出現多次的
[00:02:45.000 --> 00:02:47.000]  虛空的虛空
[00:02:47.000 --> 00:02:52.000]  歸納起來全圖書講了七方面的虛空
[00:02:52.000 --> 00:02:54.000]  由第一章到十二章
[00:02:54.000 --> 00:02:58.000]  第一是努力和享樂的虛空
[00:02:58.000 --> 00:03:02.000]  第二是生命有缺陷和限制的虛空
[00:03:02.000 --> 00:03:06.000]  第三是世上不公平的虛空
[00:03:06.000 --> 00:03:09.000]  第四是追求財富的虛空
[00:03:09.000 --> 00:03:17.000]  第五是惡人不一定即時得到懲罰的虛空
[00:03:17.000 --> 00:03:20.000]  第六是人命運類同的虛空
[00:03:20.000 --> 00:03:24.000]  第七是生命短暫的虛空
[00:03:24.000 --> 00:03:27.000]  每一樣都可以一大篇講章
[00:03:27.000 --> 00:03:32.000]  但是全圖書作者在結束這七方面的虛空的時候
[00:03:32.000 --> 00:03:40.000]  是教導讀者每一個人應該怎樣去參透和超越這個虛空
[00:03:40.000 --> 00:03:43.000]  以追求更有意義和快樂的生命
[00:03:43.000 --> 00:03:46.000]  所以時間所限我提出幾點
[00:03:46.000 --> 00:03:48.000]  第一
[00:03:48.000 --> 00:03:53.000]  我們要接受生命有缺陷
[00:03:53.000 --> 00:03:55.000]  時間關係我們不讀
[00:03:55.000 --> 00:03:58.000]  但是你看到這些
[00:04:00.000 --> 00:04:06.000]  傳道者全部的心意要提醒鼓勵我們一件事
[00:04:06.000 --> 00:04:10.000]  就是要接受我們的生命是有缺陷的
[00:04:10.000 --> 00:04:16.000]  他在頭八節用了十四對的對比
[00:04:16.000 --> 00:04:18.000]  二十八個時
[00:04:18.000 --> 00:04:24.000]  他指出人生遭遇的都是按既定的時候發生的
[00:04:24.000 --> 00:04:29.000]  十四和二十八是七的倍數
[00:04:29.000 --> 00:04:33.000]  七在聖經來說是代表完全的數字
[00:04:33.000 --> 00:04:40.000]  對比也是希伯來文學用來表達所有的文學技巧
[00:04:40.000 --> 00:04:46.000]  所以這十四對對比是暗示人生所有的一切經歷
[00:04:46.000 --> 00:04:49.000]  都有固定的時間限制
[00:04:49.000 --> 00:04:52.000]  人是很無奈的
[00:04:52.000 --> 00:04:58.000]  所以傳道者用這個對比描述人生的經歷
[00:04:58.000 --> 00:05:01.000]  他反映出另一個很重要的真理
[00:05:01.000 --> 00:05:03.000]  這個真理就是
[00:05:03.000 --> 00:05:07.000]  生命好像一個錢幣的兩面
[00:05:07.000 --> 00:05:10.000]  不是永遠是正面的也有負面
[00:05:10.000 --> 00:05:13.000]  不會永遠是積極的也有消極的
[00:05:13.000 --> 00:05:18.000]  原來生命不是我們所要求並且盼望的那麼完美
[00:05:18.000 --> 00:05:20.000]  是有缺陷的
[00:05:20.000 --> 00:05:24.000]  生命不是永遠是生的也會有死
[00:05:24.000 --> 00:05:29.000]  不會永遠是栽種的也會有拔出所栽種的
[00:05:29.000 --> 00:05:33.000]  不會永遠有哭也會有笑
[00:05:33.000 --> 00:05:38.000]  不會永遠是哀悼也會有跳舞
[00:05:38.000 --> 00:05:41.000]  不會永遠是靜默也會有語言
[00:05:41.000 --> 00:05:45.000]  不會永遠是爭戰也會有和好
[00:05:45.000 --> 00:05:49.000]  第一個對比是生死
[00:05:49.000 --> 00:05:53.000]  那裡是你和我每一個人必須經歷
[00:05:53.000 --> 00:05:58.000]  而最後一個對比就是爭戰和和好
[00:05:58.000 --> 00:06:02.000]  卻是社團或者國家相關的
[00:06:02.000 --> 00:06:06.000]  但是更重要的是這十四對的對比
[00:06:06.000 --> 00:06:10.000]  表明原來我們人生的生命是會有缺陷的
[00:06:10.000 --> 00:06:12.000]  並不是完美的
[00:06:12.000 --> 00:06:14.000]  我們有時候真的會歡笑
[00:06:14.000 --> 00:06:16.000]  但是有時候我們也會流淚
[00:06:16.000 --> 00:06:20.000]  可惜很多人誤會了基督教的信仰
[00:06:20.000 --> 00:06:23.000]  以為信耶穌之後就一帆風順
[00:06:23.000 --> 00:06:28.000]  天色常藍無風無險又過十二點
[00:06:28.000 --> 00:06:32.000]  但是沒錯有歡笑
[00:06:32.000 --> 00:06:34.000]  但也有眼淚
[00:06:34.000 --> 00:06:36.000]  不是嗎?很多時候
[00:06:36.000 --> 00:06:38.000]  你和我聽過類似的話
[00:06:38.000 --> 00:06:39.000]  快快信耶穌
[00:06:39.000 --> 00:06:41.000]  信耶穌實在是好的
[00:06:41.000 --> 00:06:43.000]  信了祂神會幫你的
[00:06:43.000 --> 00:06:45.000]  沒有問題的
[00:06:45.000 --> 00:06:47.000]  有些人說耶穌很厲害
[00:06:47.000 --> 00:06:50.000]  有求必應
[00:06:50.000 --> 00:06:55.000]  這些是「成功神學」
[00:06:55.000 --> 00:06:56.000]  「付諸神學」
[00:06:56.000 --> 00:06:57.000]  「信理神學」
[00:06:57.000 --> 00:06:59.000]  這樣的信仰或者信念
[00:06:59.000 --> 00:07:01.000]  只是說到信仰的一部分
[00:07:01.000 --> 00:07:03.000]  並不是全部
[00:07:03.000 --> 00:07:04.000]  這樣的信念信仰
[00:07:04.000 --> 00:07:10.000]  有一天當人面對一些流淚傷心挫敗艱苦的事
[00:07:10.000 --> 00:07:12.000]  他就會產生懷疑
[00:07:12.000 --> 00:07:15.000]  會埋怨甚至放棄
[00:07:15.000 --> 00:07:17.000]  事實上不少人放棄信仰
[00:07:17.000 --> 00:07:21.000]  是因為一些自以為不會發生的事
[00:07:21.000 --> 00:07:23.000]  竟然臨到
[00:07:23.000 --> 00:07:26.000]  根本聖經是
[00:07:26.000 --> 00:07:28.000]  未許過信主的人
[00:07:28.000 --> 00:07:31.000]  永遠會一帆風順
[00:07:31.000 --> 00:07:34.000]  不只是有歡笑
[00:07:34.000 --> 00:07:36.000]  沒有眼淚
[00:07:36.000 --> 00:07:38.000]  聖經所有的偉人包括主耶穌
[00:07:38.000 --> 00:07:40.000]  他都是道成肉身之後
[00:07:40.000 --> 00:07:43.000]  經歷世間各樣的勞苦受煩
[00:07:43.000 --> 00:07:44.000]  有歡笑
[00:07:44.000 --> 00:07:47.000]  但亦都經歷很多眼淚苦楚
[00:07:47.000 --> 00:07:50.000]  但你和我有一個盼望
[00:07:50.000 --> 00:07:52.000]  就是在新天新地的時候
[00:07:52.000 --> 00:07:54.000]  世人不會再有悲哀
[00:07:54.000 --> 00:07:58.000]  那裡說沒有悲哀哭號
[00:07:58.000 --> 00:08:04.000]  那時候信徒的生命才是完全沒有缺陷
[00:08:04.000 --> 00:08:06.000]  真的
[00:08:06.000 --> 00:08:09.000]  今天你和我在這個有限的時空裏面
[00:08:09.000 --> 00:08:12.000]  面對這個變幻無常的世界世事
[00:08:12.000 --> 00:08:14.000]  我們只是像聖經說的
[00:08:14.000 --> 00:08:16.000]  勞苦受煩
[00:08:16.000 --> 00:08:18.000]  勞碌和受經煉
[00:08:18.000 --> 00:08:20.000]  但如果你和我能夠接受
[00:08:20.000 --> 00:08:22.000]  生命裏面不圓滿的
[00:08:22.000 --> 00:08:25.000]  是會有缺陷的這個現實
[00:08:25.000 --> 00:08:27.000]  我們就會學到一樣的功課
[00:08:27.000 --> 00:08:29.000]  就是當遇到痛苦不幸
[00:08:29.000 --> 00:08:31.000]  逆境難處的時候
[00:08:31.000 --> 00:08:34.000]  我們不會那麼容易沮喪
[00:08:34.000 --> 00:08:35.000]  抑鬱
[00:08:35.000 --> 00:08:36.000]  自閉
[00:08:36.000 --> 00:08:38.000]  埋怨或者就座
[00:08:38.000 --> 00:08:40.000]  很多時候我們不快樂
[00:08:40.000 --> 00:08:42.000]  我們不喜樂
[00:08:42.000 --> 00:08:44.000]  我們對生命或者人生
[00:08:44.000 --> 00:08:49.000]  會不會有太多太多不切實際的期望和要求呢?
[00:08:49.000 --> 00:08:52.000]  我們有時太多的執著
[00:08:52.000 --> 00:08:56.000]  太多的所謂理想意願期望
[00:08:56.000 --> 00:08:58.000]  要求
[00:08:58.000 --> 00:09:04.000]  以為人生一切是按你自己的藍圖和期望出現的
[00:09:04.000 --> 00:09:08.000]  以為一生不會遇到不開心的事
[00:09:08.000 --> 00:09:12.000]  不會逆自己的意願的事
[00:09:12.000 --> 00:09:16.000]  或者因為自己根本不能夠接受不完美
[00:09:16.000 --> 00:09:20.000]  以及生命中有缺陷的人或者事
[00:09:20.000 --> 00:09:23.000]  而這個張力在這裏
[00:09:23.000 --> 00:09:27.000]  有時我們又不知不覺以為基督徒
[00:09:27.000 --> 00:09:28.000]  信了耶穌
[00:09:28.000 --> 00:09:30.000]  念受受苦
[00:09:30.000 --> 00:09:34.000]  沒有缺陷的這個特權
[00:09:34.000 --> 00:09:37.000]  其實這個不是聖經
[00:09:37.000 --> 00:09:40.000]  解釋
[00:09:40.000 --> 00:09:43.000]  這個是你的錯覺或者偏差
[00:09:43.000 --> 00:09:45.000]  我們看第二樣
[00:09:45.000 --> 00:09:51.000]  要承認自己不是全知
[00:09:51.000 --> 00:09:56.000]  我們一起讀一讀這一節
[00:09:56.000 --> 00:09:58.000]  神做萬物
[00:09:58.000 --> 00:10:00.000]  各按其時成為美好
[00:10:00.000 --> 00:10:03.000]  又將永生安置在世人心裏
[00:10:03.000 --> 00:10:06.000]  然而神從始至終的作為
[00:10:06.000 --> 00:10:08.000]  人不能參透
[00:10:08.000 --> 00:10:11.000]  無疑從《創世紀》一章所顯示
[00:10:11.000 --> 00:10:14.000]  神所做的一切都是美好的
[00:10:14.000 --> 00:10:18.000]  甚至神將永生安置在人的心裏
[00:10:18.000 --> 00:10:20.000]  不過結果
[00:10:20.000 --> 00:10:23.000]  神始終的作為
[00:10:23.000 --> 00:10:25.000]  人卻不能參透
[00:10:25.000 --> 00:10:28.000]  永生你看到這個詞
[00:10:28.000 --> 00:10:31.000]  其實可以解作隱藏
[00:10:31.000 --> 00:10:34.000]  也可以解作永恆的意念
[00:10:34.000 --> 00:10:37.000]  兩個解釋都配合上下文
[00:10:37.000 --> 00:10:39.000]  如果你解作隱藏
[00:10:39.000 --> 00:10:41.000]  就是指人心裏因為
[00:10:41.000 --> 00:10:44.000]  被神所放的奧秘
[00:10:44.000 --> 00:10:45.000]  遮蓋了
[00:10:45.000 --> 00:10:50.000]  不能夠明白神從始至終的作為
[00:10:50.000 --> 00:10:53.000]  如果你接納永生或者永恆的觀念
[00:10:53.000 --> 00:10:54.000]  這個說法
[00:10:54.000 --> 00:10:55.000]  即是說
[00:10:55.000 --> 00:10:58.000]  人雖然有永恆的觀念
[00:10:58.000 --> 00:11:02.000]  但仍然為時間所限拘禁
[00:11:02.000 --> 00:11:04.000]  好像坐井觀天一樣
[00:11:04.000 --> 00:11:06.000]  不能夠完全明白
[00:11:06.000 --> 00:11:09.000]  神從始至終的作為
[00:11:09.000 --> 00:11:12.000]  這個正如保羅所說的
[00:11:12.000 --> 00:11:15.000]  我如今所知道的有限一樣
[00:11:15.000 --> 00:11:17.000]  只有獨一的神
[00:11:17.000 --> 00:11:19.000]  從始至終
[00:11:19.000 --> 00:11:20.000]  由頭到尾
[00:11:20.000 --> 00:11:21.000]  祂可以一目了然
[00:11:21.000 --> 00:11:23.000]  參透一切
[00:11:23.000 --> 00:11:25.000]  傳道者在這裏強調
[00:11:25.000 --> 00:11:26.000]  你和我是人
[00:11:26.000 --> 00:11:27.000]  你不是神
[00:11:27.000 --> 00:11:30.000]  所以你一定知道的東西是有限的
[00:11:30.000 --> 00:11:32.000]  你不能夠像神那麼厲害
[00:11:32.000 --> 00:11:34.000]  全知全能
[00:11:34.000 --> 00:11:35.000]  有這樣的屬性
[00:11:35.000 --> 00:11:38.000]  人是被造之物
[00:11:38.000 --> 00:11:41.000]  不是創造主
[00:11:41.000 --> 00:11:43.000]  所以你不可能甚麼都知道
[00:11:43.000 --> 00:11:45.000]  甚麼都懂得
[00:11:45.000 --> 00:11:47.000]  人沒有可能參透明白
[00:11:47.000 --> 00:11:50.000]  世事一切一切
[00:11:50.000 --> 00:11:53.000]  就算今天你目前所發生的事
[00:11:53.000 --> 00:11:56.000]  所面對的困難甚至不幸
[00:11:56.000 --> 00:11:58.000]  為甚麼你會問
[00:11:58.000 --> 00:12:00.000]  偏偏選中我
[00:12:00.000 --> 00:12:04.000]  發生在我自己或我家人身上呢?
[00:12:04.000 --> 00:12:06.000]  就算你怎樣證明
[00:12:06.000 --> 00:12:08.000]  怎樣去分析
[00:12:08.000 --> 00:12:10.000]  總是想不通
[00:12:10.000 --> 00:12:12.000]  或猜不透
[00:12:12.000 --> 00:12:16.000]  因為人始終不是全知
[00:12:16.000 --> 00:12:19.000]  怎樣能夠明白一切呢?
[00:12:19.000 --> 00:12:22.000]  我記得我曾經探望一個家庭
[00:12:22.000 --> 00:12:23.000]  他們未信主
[00:12:23.000 --> 00:12:26.000]  他們拜菩薩觀音
[00:12:26.000 --> 00:12:29.000]  丈夫剛失業
[00:12:29.000 --> 00:12:33.000]  太太跌傷右手
[00:12:33.000 --> 00:12:36.000]  兒子失業半年
[00:12:36.000 --> 00:12:39.000]  女兒患長期病患
[00:12:39.000 --> 00:12:42.000]  需要長期的照料治療
[00:12:42.000 --> 00:12:44.000]  當晚我探望他的時候
[00:12:44.000 --> 00:12:46.000]  做爸爸的大男人
[00:12:46.000 --> 00:12:48.000]  在兒女面前
[00:12:48.000 --> 00:12:49.000]  在我面前
[00:12:49.000 --> 00:12:51.000]  掩不住真情的壓抑
[00:12:51.000 --> 00:12:53.000]  流出眼淚
[00:12:53.000 --> 00:12:56.000]  他跟他的妻子問我
[00:12:56.000 --> 00:12:58.000]  為甚麼我們這麼倒楣
[00:12:58.000 --> 00:12:59.000]  我這麼倒楣
[00:12:59.000 --> 00:13:01.000]  我一家這麼不幸
[00:13:01.000 --> 00:13:03.000]  我回答說
[00:13:03.000 --> 00:13:04.000]  我真的不知道
[00:13:04.000 --> 00:13:06.000]  但我知道
[00:13:06.000 --> 00:13:07.000]  神愛你們
[00:13:07.000 --> 00:13:09.000]  關心你們
[00:13:09.000 --> 00:13:11.000]  神特別會照顧
[00:13:11.000 --> 00:13:13.000]  困苦的人
[00:13:13.000 --> 00:13:15.000]  當晚
[00:13:15.000 --> 00:13:17.000]  我邀請他
[00:13:17.000 --> 00:13:19.000]  接受耶穌
[00:13:19.000 --> 00:13:21.000]  這個未信的家庭
[00:13:21.000 --> 00:13:23.000]  為他一起祈禱
[00:13:23.000 --> 00:13:26.000]  求主帶領和顧念
[00:13:26.000 --> 00:13:29.000]  頂尖會今時今日
[00:13:29.000 --> 00:13:31.000]  當人的年紀越大的時候
[00:13:31.000 --> 00:13:33.000]  所經歷的事越多的時候
[00:13:33.000 --> 00:13:34.000]  痛苦的事
[00:13:34.000 --> 00:13:35.000]  不幸的事
[00:13:35.000 --> 00:13:37.000]  又經歷多的時候
[00:13:37.000 --> 00:13:39.000]  你明白到原來生命呢
[00:13:39.000 --> 00:13:41.000]  有很多很多的事
[00:13:41.000 --> 00:13:42.000]  是你作為人
[00:13:42.000 --> 00:13:44.000]  不可以完全操控
[00:13:44.000 --> 00:13:47.000]  是不可以完全明白透的
[00:13:47.000 --> 00:13:49.000]  你作為人
[00:13:49.000 --> 00:13:53.000]  你並沒有全知全然明白一切的權利
[00:13:53.000 --> 00:13:55.000]  如果我們遇到困難
[00:13:55.000 --> 00:13:57.000]  不明白的事的時候
[00:13:57.000 --> 00:13:59.000]  你要對自己說
[00:13:59.000 --> 00:14:01.000]  我是有限制的
[00:14:01.000 --> 00:14:03.000]  我所知的事是有限制
[00:14:03.000 --> 00:14:04.000]  我知識有限制
[00:14:04.000 --> 00:14:06.000]  你可以將這個焦點
[00:14:06.000 --> 00:14:08.000]  由問為甚麼
[00:14:08.000 --> 00:14:11.000]  而轉移到在這樣的情況下
[00:14:11.000 --> 00:14:12.000]  神啊
[00:14:12.000 --> 00:14:13.000]  我應該怎樣做
[00:14:13.000 --> 00:14:15.000]  我應該做甚麼呢
[00:14:15.000 --> 00:14:17.000]  這個會更加務實
[00:14:17.000 --> 00:14:21.000]  更具體幫助我們去面對人生當前的問題
[00:14:21.000 --> 00:14:22.000]  第三點
[00:14:22.000 --> 00:14:24.000]  我們要分享的
[00:14:24.000 --> 00:14:30.000]  要立志終身喜樂行善
[00:14:30.000 --> 00:14:32.000]  如果傳道者說
[00:14:32.000 --> 00:14:34.000]  剛才上述兩個事實就停
[00:14:34.000 --> 00:14:35.000]  我們就會覺得
[00:14:35.000 --> 00:14:37.000]  人生真是太灰暗
[00:14:37.000 --> 00:14:38.000]  很無奈
[00:14:38.000 --> 00:14:41.000]  不值得繼續活下去
[00:14:41.000 --> 00:14:44.000]  傳道者在這裡並不只是鼓勵人
[00:14:44.000 --> 00:14:46.000]  接受上述這兩個事實
[00:14:46.000 --> 00:14:49.000]  他繼續在十二十三節說
[00:14:49.000 --> 00:14:55.000]  他說我知道世人莫強於終身喜樂行善
[00:14:55.000 --> 00:14:58.000]  並且人人吃喝
[00:14:58.000 --> 00:15:00.000]  在他一切勞碌中享福
[00:15:00.000 --> 00:15:02.000]  這也是神的恩賜
[00:15:02.000 --> 00:15:03.000]  沒錯
[00:15:03.000 --> 00:15:05.000]  傳道者承認生命裡面有缺陷
[00:15:05.000 --> 00:15:07.000]  和知識有限制
[00:15:07.000 --> 00:15:10.000]  但是這個並不等於說
[00:15:10.000 --> 00:15:15.000]  我們以後就要永遠憂愁下去
[00:15:15.000 --> 00:15:18.000]  我們是全無快樂可言的
[00:15:18.000 --> 00:15:19.000]  相反的
[00:15:19.000 --> 00:15:20.000]  傳道者指出
[00:15:20.000 --> 00:15:23.000]  我們不單止要接受這兩件事實
[00:15:23.000 --> 00:15:25.000]  或者是殘忍的事實
[00:15:25.000 --> 00:15:27.000]  但是我們可以
[00:15:27.000 --> 00:15:29.000]  而且應該超越他們
[00:15:29.000 --> 00:15:31.000]  而為此快樂
[00:15:31.000 --> 00:15:35.000]  甚至終身喜樂行善
[00:15:35.000 --> 00:15:38.000]  行善在這裡並不是指
[00:15:38.000 --> 00:15:40.000]  我們一般人所說的
[00:15:40.000 --> 00:15:41.000]  修橋補路
[00:15:41.000 --> 00:15:44.000]  做一些好的倫理道德的善行
[00:15:44.000 --> 00:15:48.000]  善在這裡和十三節所說的福字
[00:15:48.000 --> 00:15:50.000]  是同一個字
[00:15:50.000 --> 00:15:53.000]  行善的意思在這裡
[00:15:53.000 --> 00:15:56.000]  是指製造開心快樂
[00:15:56.000 --> 00:15:58.000]  享受生命
[00:15:58.000 --> 00:16:03.000]  即是主動追求美好和快樂的生命
[00:16:03.000 --> 00:16:09.000]  呂鎮忠譯本將終身喜樂行善翻譯作
[00:16:09.000 --> 00:16:12.000]  是常歡喜一生享樂
[00:16:12.000 --> 00:16:16.000]  傳道者認為人生很重要
[00:16:16.000 --> 00:16:18.000]  很美好的事
[00:16:18.000 --> 00:16:19.000]  所以他說
[00:16:19.000 --> 00:16:23.000]  我知道世人莫強於終身喜樂行善
[00:16:23.000 --> 00:16:26.000]  莫強於圓文直譯
[00:16:26.000 --> 00:16:30.000]  即是說沒有比這件事更好
[00:16:30.000 --> 00:16:33.000]  傳道者認為人最好的
[00:16:33.000 --> 00:16:36.000]  莫過於你終身快快樂樂
[00:16:36.000 --> 00:16:42.000]  如何可以做到時常歡喜一生享福呢?
[00:16:42.000 --> 00:16:45.000]  他提出三個要點
[00:16:45.000 --> 00:16:51.000]  第一就是勞碌和享受勞碌
[00:16:51.000 --> 00:16:56.000]  幫我們弄出來
[00:16:56.000 --> 00:16:59.000]  第十三節那裡傳道者說
[00:16:59.000 --> 00:17:03.000]  人人吃喝在他一切勞碌中享福
[00:17:03.000 --> 00:17:06.000]  當然這不是指我們糊里糊塗的去享樂
[00:17:06.000 --> 00:17:09.000]  荒唐頹廢的只顧吃喝玩樂
[00:17:09.000 --> 00:17:10.000]  什麼都不做
[00:17:10.000 --> 00:17:12.000]  不是因為他提出勞碌
[00:17:12.000 --> 00:17:15.000]  勞碌這個意思正是傳道者意思
[00:17:15.000 --> 00:17:18.000]  我們要努力工作的意思
[00:17:18.000 --> 00:17:24.000]  並且享受辛勞工作的過程和果效的意思
[00:17:24.000 --> 00:17:26.000]  傳道者第二章二十四節同樣有說
[00:17:26.000 --> 00:17:28.000]  人莫強於吃喝
[00:17:28.000 --> 00:17:30.000]  且在勞碌中享福
[00:17:30.000 --> 00:17:33.000]  我看這也是出於神的手
[00:17:33.000 --> 00:17:39.000]  意思是神在人所從事的工作上
[00:17:39.000 --> 00:17:42.000]  得著滿足和福樂
[00:17:42.000 --> 00:17:50.000]  諾貝爾物理學得獎者當中也有華人
[00:17:50.000 --> 00:17:53.000]  其中你聽過的
[00:17:53.000 --> 00:17:59.000]  是已故的前任香港中文大學的高崑校長
[00:17:59.000 --> 00:18:02.000]  他被稱為剛簽之父
[00:18:02.000 --> 00:18:05.000]  他早期發現這件事
[00:18:05.000 --> 00:18:09.000]  但後期才辭去的罪刑
[00:18:09.000 --> 00:18:15.000]  而另一個諾貝爾化學得獎的人是華人
[00:18:15.000 --> 00:18:17.000]  李遠哲博士
[00:18:17.000 --> 00:18:24.000]  他在1998年與香港浸會大學演講時說
[00:18:24.000 --> 00:18:29.000]  我們科學家事實上是費寢忘餐
[00:18:29.000 --> 00:18:31.000]  通宵達旦工作
[00:18:31.000 --> 00:18:35.000]  因為我們被毛主席的好奇心驅使
[00:18:35.000 --> 00:18:39.000]  落在迷堆的世界裏
[00:18:39.000 --> 00:18:42.000]  我們是辛勞不息
[00:18:42.000 --> 00:18:46.000]  享受勞碌的過程
[00:18:46.000 --> 00:18:49.000]  由另一位在1998年
[00:18:49.000 --> 00:18:53.000]  諾貝爾物理學得主崔奇
[00:18:53.000 --> 00:18:56.000]  他與大學生分享他的心得
[00:18:56.000 --> 00:19:02.000]  他說研究難就難在不知道甚麼是問題
[00:19:02.000 --> 00:19:04.000]  到了你發現問題後
[00:19:04.000 --> 00:19:08.000]  也不知道應該怎樣問怎樣做
[00:19:08.000 --> 00:19:10.000]  因此他向大學生建議
[00:19:10.000 --> 00:19:12.000]  你們千萬不要放棄
[00:19:12.000 --> 00:19:14.000]  不要氣餒
[00:19:14.000 --> 00:19:18.000]  他又說研究好像探索
[00:19:18.000 --> 00:19:20.000]  好像探險
[00:19:20.000 --> 00:19:22.000]  欣賞就好像觀光
[00:19:22.000 --> 00:19:24.000]  無需用力
[00:19:24.000 --> 00:19:26.000]  但研究就要用力
[00:19:26.000 --> 00:19:29.000]  雖然研究要出力用力
[00:19:29.000 --> 00:19:31.000]  但每一樣東西
[00:19:31.000 --> 00:19:34.000]  崔奇覺得要享受當中的過程
[00:19:34.000 --> 00:19:40.000]  研究會做到覺得是好玩的東西
[00:19:40.000 --> 00:19:43.000]  好像去樂園玩一樣
[00:19:43.000 --> 00:19:46.000]  崔奇這番說話代表了
[00:19:46.000 --> 00:19:49.000]  他享受他的勞碌
[00:19:49.000 --> 00:19:51.000]  他的心態和觀念
[00:19:51.000 --> 00:19:53.000]  正如愛迪生所說
[00:19:53.000 --> 00:19:55.000]  我一生從未工作過
[00:19:55.000 --> 00:19:59.000]  我只是每天享受自己喜歡做的事
[00:19:59.000 --> 00:20:01.000]  一樣
[00:20:01.000 --> 00:20:03.000]  這個只是享受勞碌
[00:20:03.000 --> 00:20:06.000]  我不知道弟兄姊妹你今天這麼勞碌
[00:20:06.000 --> 00:20:08.000]  你的工作甚至家務
[00:20:08.000 --> 00:20:11.000]  有沒有這樣的心態呢?
[00:20:11.000 --> 00:20:13.000]  第二
[00:20:13.000 --> 00:20:17.000]  我們要活在此時此刻
[00:20:17.000 --> 00:20:23.000]  傳道者在第三章一開始就用十四句對比
[00:20:23.000 --> 00:20:26.000]  來表明凡事都有定期
[00:20:26.000 --> 00:20:30.000]  天下萬物都有定時
[00:20:30.000 --> 00:20:32.000]  這是人面對的限制
