
[00:00:00.000 --> 00:00:02.000]  我們想起2020年的時候
[00:02:34.700 --> 00:02:36.900]  以色列的海岸線是比較直的
[00:02:36.900 --> 00:02:39.400]  是沒有一些深的大的海灣
[00:02:39.400 --> 00:02:41.300]  全部都是淺灘小的海港
[00:02:41.300 --> 00:02:43.800]  在東地中海這個世界裡面
[00:02:43.800 --> 00:02:45.400]  大的海港
[00:02:45.400 --> 00:02:46.700]  深的海灣
[00:02:46.700 --> 00:02:48.600]  全部都集中在北邊
[00:02:49.100 --> 00:02:53.000]  推羅、西頓、比布魯斯、烏加利等等
[00:02:53.000 --> 00:02:56.700]  這些海岸線的海港
[00:02:56.700 --> 00:02:58.000]  我們統稱為
[00:02:58.000 --> 00:03:00.000]  Felicia
[00:03:00.000 --> 00:03:02.000]  在聖經的世界當中
[00:03:02.000 --> 00:03:06.400]  Felicia就是地中海遠洋貿易的霸王
[00:03:06.400 --> 00:03:09.600]  相等於今天一些大的海港城市
[00:03:09.600 --> 00:03:12.200]  比如香港、新加坡等等
[00:03:12.200 --> 00:03:16.400]  所以阿哈王娶夜使別為妻
[00:03:16.800 --> 00:03:19.100]  其實是一種外交的手段
[00:03:19.100 --> 00:03:23.000]  以色列國如果要繼續發展的話
[00:03:23.000 --> 00:03:29.200]  他就一定要跟一些海洋貿易的城邦建交
[00:03:29.200 --> 00:03:35.000]  西頓就是當時其中一個最強的海洋貿易的城邦
[00:03:35.000 --> 00:03:39.400]  以前的宗教、經濟、政治等等是融為一體的
[00:03:39.400 --> 00:03:40.500]  是分不開的
[00:03:40.500 --> 00:03:44.900]  Felicia也是拜巴力的大本營
[00:03:45.900 --> 00:03:49.000]  所以邦交就要混合耶和華的信仰
[00:03:49.000 --> 00:03:50.400]  和巴力的信仰
[00:03:50.400 --> 00:03:53.500]  巴力是風雨的神
[00:03:53.500 --> 00:03:56.200]  在烏加利這個海港中
[00:03:56.200 --> 00:03:59.400]  我們找到很多當時古代的禮版
[00:03:59.400 --> 00:04:05.000]  最出名的一段文獻就是巴力的神話
[00:04:05.000 --> 00:04:07.000]  這就是巴力
[00:04:07.000 --> 00:04:10.600]  巴力的右手是拿著雷電的
[00:04:10.600 --> 00:04:14.500]  他有時會站在牛犢的上面
[00:04:15.000 --> 00:04:19.600]  就是說巴力在神話當中是控制著風雨的
[00:04:19.600 --> 00:04:22.400]  他是賜雨給大地的
[00:04:22.400 --> 00:04:25.400]  所以巴力有一個綽號
[00:04:25.400 --> 00:04:27.600]  就是Rider of Cloud
[00:04:27.600 --> 00:04:29.000]  是駕運者
[00:04:29.000 --> 00:04:31.500]  所以當阿哈做王的時候
[00:04:31.500 --> 00:04:36.200]  以色列不但有巴力廟供奉巴力這個偶像
[00:04:36.200 --> 00:04:39.900]  也供養了很多巴力的假先知
[00:04:39.900 --> 00:04:43.800]  同樣也是殺害耶和華的真先知
[00:04:44.800 --> 00:04:50.000]  在上帝眼中他看到的不是一個輝煌稱霸的國度
[00:04:50.000 --> 00:04:54.100]  在上帝眼中看到的是一個最邪惡的暴君
[00:04:54.100 --> 00:04:57.400]  是一個離經背道的時期
[00:04:57.400 --> 00:05:02.400]  所以神就藉著以利亞宣告三年的寒災
[00:05:02.400 --> 00:05:06.700]  巴力這位先知到京城和阿哈王講
[00:05:06.700 --> 00:05:07.900]  十七章第一節
[00:05:08.300 --> 00:05:12.000]  基列所寄居的提比斯人以利亞
[00:05:12.000 --> 00:05:13.800]  他去到見阿哈講
[00:05:13.800 --> 00:05:17.900]  他說我指著所侍奉永生的耶和華
[00:05:17.900 --> 00:05:19.400]  以色列的神起誓
[00:05:19.400 --> 00:05:22.100]  這幾年我若不禱告
[00:05:22.100 --> 00:05:24.800]  必不降奴不下禦
[00:05:24.800 --> 00:05:28.400]  其實這句話就是耶和華藉著以利亞
[00:05:28.400 --> 00:05:30.600]  來挑戰阿哈的王朝
[00:05:30.600 --> 00:05:33.100]  也是挑戰他所拜的巴力
[00:05:33.100 --> 00:05:36.800]  所以三年的寒季過了之後
[00:05:36.900 --> 00:05:38.500]  列王記上帝十八章
[00:05:38.500 --> 00:05:41.200]  這裡我們就讀到一個故事一個事蹟
[00:05:41.200 --> 00:05:42.600]  就是我們耳熟能詳
[00:05:42.600 --> 00:05:48.000]  就是以利亞和幾百個巴力的假先知來比試
[00:05:48.000 --> 00:05:51.400]  比試的地方是加密山Mt.Karmel
[00:05:51.400 --> 00:05:53.100]  為什麼在這裡
[00:05:53.100 --> 00:05:55.900]  因為看地圖的話你就明白
[00:05:55.900 --> 00:05:58.200]  加密山Mt.Karmel
[00:05:58.200 --> 00:06:04.700]  就正正在弗里基佛利時亞和以色列國Israel中間這個地方
[00:06:05.100 --> 00:06:10.300]  這個可以說是一個爭霸地區
[00:06:10.300 --> 00:06:14.300]  並且每年雨季來到的時候
[00:06:14.300 --> 00:06:17.600]  地中海的雨雲吹來以色列的時候
[00:06:17.600 --> 00:06:21.100]  第一個著陸的地方就是加密山
[00:06:21.100 --> 00:06:24.100]  在近東的文獻也告訴我們
[00:06:24.100 --> 00:06:27.000]  加密山是一個拜巴力的地方
[00:06:27.000 --> 00:06:31.000]  它可以稱為Bale of the Head of Karmel
[00:06:31.000 --> 00:06:33.700]  就是加密山頭上的巴力
[00:06:34.500 --> 00:06:39.000]  所以如果要比試哪一個真正控制風雨的話
[00:06:39.000 --> 00:06:42.100]  是巴力還是耶和華呢
[00:06:42.100 --> 00:06:44.800]  加密山就是最好的地方
[00:06:44.800 --> 00:06:46.600]  於是在加密山
[00:06:46.600 --> 00:06:51.300]  雙方耶和華的先知以利亞一個
[00:06:51.300 --> 00:06:54.100]  和巴力的假先知幾百個
[00:06:54.100 --> 00:06:56.900]  就各自捉起祭壇
[00:06:56.900 --> 00:07:02.700]  巴力的先知由早到晚就去求巴力顯靈
[00:07:03.400 --> 00:07:04.900]  叫巴力來降火
[00:07:04.900 --> 00:07:09.400]  證明巴力才是風雨淚電的神
[00:07:09.400 --> 00:07:11.700]  第十八章第二十八節
[00:07:11.700 --> 00:07:14.600]  說到巴力的假先知
[00:07:14.600 --> 00:07:16.700]  大聲地求告
[00:07:16.700 --> 00:07:21.000]  按照他們的規矩用刀和槍自割自刺
[00:07:21.000 --> 00:07:23.400]  直至身體流血
[00:07:23.400 --> 00:07:26.900]  到午後即到天晚的時候
[00:07:26.900 --> 00:07:29.100]  他們狂呼亂叫
[00:07:29.100 --> 00:07:30.800]  但是沒有聲音
[00:07:30.800 --> 00:07:32.700]  巴力也沒有營運
[00:07:33.700 --> 00:07:35.000]  之後到以利亞
[00:07:35.000 --> 00:07:39.100]  他重建了毀壞了的耶和華的祭壇
[00:07:39.100 --> 00:07:41.600]  最後他去祈禱
[00:07:41.600 --> 00:07:43.300]  十八章第三十八節
[00:07:43.300 --> 00:07:46.700]  於是耶和華就降下火來
[00:07:46.700 --> 00:07:47.800]  即是有雷電
[00:07:47.800 --> 00:07:53.000]  然後燒盡梵濟、木柴、石頭和塵土
[00:07:53.000 --> 00:07:56.000]  又燒乾溝裡面的水
[00:07:56.000 --> 00:07:58.400]  然後以色列的眾民看到
[00:07:58.400 --> 00:08:00.900]  耶和華真的這樣降火的時候
[00:08:01.100 --> 00:08:02.800]  他們就俯伏在地
[00:08:02.800 --> 00:08:04.600]  他說耶和華是神
[00:08:04.600 --> 00:08:05.800]  耶和華是神
[00:08:05.800 --> 00:08:10.000]  以利亞在加密山上
[00:08:10.000 --> 00:08:12.800]  大聖巴力的眾先知
[00:08:12.800 --> 00:08:16.000]  之後我們看到一些很生動的描述
[00:08:16.000 --> 00:08:18.600]  就是以利亞上到山頂
[00:08:18.600 --> 00:08:21.800]  然後祈禱耶和華降雨
[00:08:21.800 --> 00:08:23.800]  十八章四十五節
[00:08:23.800 --> 00:08:25.800]  他說:煞時之間
[00:08:25.800 --> 00:08:29.800]  天就因為風雲黑暗降下大雨
[00:08:30.000 --> 00:08:33.700]  阿哈王就坐車往他的王宮耶斯列
[00:08:33.700 --> 00:08:37.100]  耶和華的靈降在以利亞的身上
[00:08:37.100 --> 00:08:39.100]  他就像得勝一樣
[00:08:39.100 --> 00:08:42.800]  去到蓄氣邀奔在阿哈的前頭
[00:08:42.800 --> 00:08:45.800]  直到耶斯列王宮的城門
[00:08:45.800 --> 00:08:48.300]  那個意境你可以想像得到
[00:08:48.300 --> 00:08:50.600]  就是先知以利亞得勝了
[00:08:50.600 --> 00:08:55.600]  他就在前頭帶著阿哈君王的前尺
[00:08:55.600 --> 00:08:59.400]  回到他國家的王宮
[00:08:59.700 --> 00:09:05.000]  這個時候就是帶領著整個國度能夠復興的時候
[00:09:05.000 --> 00:09:17.500]  誰知就來了一個反高潮
[00:09:17.500 --> 00:09:18.900]  第十九章第一節
[00:09:18.900 --> 00:09:22.100]  阿哈將以利亞一切所行的
[00:09:22.100 --> 00:09:24.800]  以及他用刀殺了眾假先知的事
[00:09:24.800 --> 00:09:26.700]  都告訴了耶和華王
[00:09:26.700 --> 00:09:29.500]  耶和華王就差遣人去見以利亞
[00:09:29.600 --> 00:09:32.800]  告訴他明日約在這時候
[00:09:32.800 --> 00:09:36.000]  我若不使你的性命像那些人的性命一樣
[00:09:36.000 --> 00:09:39.100]  願神命重重的降伐於我
[00:09:39.100 --> 00:09:41.800]  以利亞見到這個光景就害怕
[00:09:41.800 --> 00:09:43.100]  然後就逃命了
[00:09:43.100 --> 00:09:45.000]  到了猶大的別士巴
[00:09:45.000 --> 00:09:46.900]  將他僕人留在那裡
[00:09:46.900 --> 00:09:49.900]  自己就在曠野走了一天的路程
[00:09:49.900 --> 00:09:52.900]  來到一棵樹叫做羅騰樹之後
[00:09:52.900 --> 00:09:55.300]  他就坐在那裡求死
[00:09:55.300 --> 00:09:57.500]  耶和華王說罷了
[00:09:57.500 --> 00:09:59.100]  求你取我的性命
[00:09:59.300 --> 00:10:01.700]  因為我不勝於我的列種
[00:10:01.700 --> 00:10:04.700]  他就躺在羅騰樹下睡著了
[00:10:04.700 --> 00:10:07.100]  有一個天使拍他說
[00:10:07.100 --> 00:10:08.700]  起來吃吧
[00:10:08.700 --> 00:10:11.300]  他觀看見頭旁有一瓶水
[00:10:11.300 --> 00:10:12.900]  和炭火燒的餅
[00:10:12.900 --> 00:10:14.700]  他就吃了喝了
[00:10:14.700 --> 00:10:16.100]  仍然躺下
[00:10:16.100 --> 00:10:18.500]  耶和華的使者第二次
[00:10:18.500 --> 00:10:19.700]  輕輕拍他
[00:10:19.700 --> 00:10:21.300]  起來吃吧
[00:10:21.300 --> 00:10:23.300]  因為你當酒的路甚遠
[00:10:23.300 --> 00:10:26.300]  他就起來吃了喝了
[00:10:26.300 --> 00:10:28.700]  仗著這個飲食的力量
[00:10:28.900 --> 00:10:30.300]  走了四十晝夜
[00:10:30.300 --> 00:10:33.700]  到了神的山就是賀列山
[00:10:33.700 --> 00:10:36.700]  開始在加密山見到那個
[00:10:36.700 --> 00:10:37.900]  威風凜凜
[00:10:37.900 --> 00:10:40.300]  戰無不勝的伊利亞
[00:10:40.300 --> 00:10:41.500]  一個這樣的英雄
[00:10:41.500 --> 00:10:44.100]  突然之間變成一個出走的
[00:10:44.100 --> 00:10:46.900]  抑鬱的耗盡的失敗的人
[00:10:46.900 --> 00:10:48.500]  掉進了低谷
[00:10:48.500 --> 00:10:52.300]  在他和上帝的互動之間
[00:10:52.300 --> 00:10:55.900]  又同樣見到上帝關心他的需要
[00:10:55.900 --> 00:10:57.900]  帶他走四十天的路
[00:10:58.100 --> 00:10:59.900]  帶他去到神的山
[00:10:59.900 --> 00:11:02.300]  在那裡最安全的時候
[00:11:02.300 --> 00:11:05.500]  上帝才和他說話
[00:11:05.500 --> 00:11:06.900]  向他顯現
[00:11:06.900 --> 00:11:09.500]  然後再恢復伊利亞
[00:11:09.500 --> 00:11:14.300]  一個很多人能夠有同感的經歷
[00:11:14.300 --> 00:11:16.700]  就是當我們跌入低谷的時候
[00:11:16.700 --> 00:11:18.700]  上帝怎樣去眷顧
[00:11:18.700 --> 00:11:19.900]  怎樣去供應我們
[00:11:19.900 --> 00:11:21.900]  怪不得這個故事
[00:11:21.900 --> 00:11:24.900]  是最多用來做心理輔導
[00:11:25.300 --> 00:11:28.300]  做心理治療的材料
[00:11:28.300 --> 00:11:31.900]  我們看看聶旺記上帝十九章第九節
[00:11:31.900 --> 00:11:34.300]  伊利亞來到神的山
[00:11:34.300 --> 00:11:36.100]  西乃賀列山的時候
[00:11:36.100 --> 00:11:38.100]  在那裡進了一個洞
[00:11:38.100 --> 00:11:39.900]  就住在洞中
[00:11:39.900 --> 00:11:42.100]  耶和華的話想到他
[00:11:42.100 --> 00:11:45.300]  伊利亞 你在這裡做什麼
[00:11:45.300 --> 00:11:46.900]  伊利亞就回答
[00:11:46.900 --> 00:11:49.300]  我為耶和華萬軍之神大發熱心
[00:11:49.300 --> 00:11:52.100]  因為以色列人背棄了你的約
[00:11:52.100 --> 00:11:53.500]  毀壞了你的壇
[00:11:53.500 --> 00:11:54.700]  用刀殺了你的先知
[00:11:54.700 --> 00:11:55.900]  只剩下我一個
[00:11:55.900 --> 00:11:57.900]  他們說要尋索我的命
[00:11:57.900 --> 00:11:59.100]  耶和華說
[00:11:59.100 --> 00:12:01.100]  你出來站在山上
[00:12:01.100 --> 00:12:02.100]  在我面前
[00:12:02.100 --> 00:12:04.700]  那時耶和華從那裡經過
[00:12:04.700 --> 00:12:07.700]  在他面前有烈風大作
[00:12:07.700 --> 00:12:09.100]  崩山碎石
[00:12:09.100 --> 00:12:10.900]  耶和華卻不在風中
[00:12:10.900 --> 00:12:12.500]  風後有地震
[00:12:12.500 --> 00:12:15.100]  耶和華卻不在其中
[00:12:15.100 --> 00:12:17.300]  地震過後有火
[00:12:17.300 --> 00:12:19.500]  耶和華也不在火中
[00:12:19.500 --> 00:12:22.700]  火後有微小的聲音
[00:12:24.100 --> 00:12:25.100]  伊利亞聽見
[00:12:25.100 --> 00:12:27.100]  就用外衣蒙上褸
[00:12:27.100 --> 00:12:28.900]  出去站在洞口
[00:12:28.900 --> 00:12:30.900]  有聲音對他說
[00:12:30.900 --> 00:12:33.700]  伊利亞 你在這裡做什麼
[00:12:33.700 --> 00:12:35.100]  他說
[00:12:35.100 --> 00:12:38.300]  我為耶和華萬軍之神大發熱心
[00:12:38.300 --> 00:12:40.700]  因為以色列人背棄了你的約
[00:12:40.700 --> 00:12:42.100]  毀壞了你的祭壇
[00:12:42.100 --> 00:12:43.300]  用刀殺了你的先知
[00:12:43.300 --> 00:12:45.100]  只剩下我一個
[00:12:45.100 --> 00:12:46.700]  他們還要尋索我的命
[00:12:46.700 --> 00:12:48.700]  耶和華對他說
[00:12:48.700 --> 00:12:50.100]  你回去
[00:12:50.100 --> 00:12:52.900]  從曠野的路往大馬士革去
[00:12:53.500 --> 00:12:56.700]  到了那裡就高納哈舍作阿蘭王
[00:12:56.700 --> 00:13:00.900]  高納令氏的孫子耶護作以色列王
[00:13:00.900 --> 00:13:04.300]  並告阿伯米荷拉人沙發的兒子
[00:13:04.300 --> 00:13:06.900]  以利沙作先知接續你
[00:13:06.900 --> 00:13:09.700]  將來躲避哈舍之刀的
[00:13:09.700 --> 00:13:12.100]  必被耶護所殺
[00:13:12.100 --> 00:13:14.500]  躲避耶護之刀的
[00:13:14.500 --> 00:13:16.300]  必被伊利亞所殺
[00:13:16.300 --> 00:13:18.700]  但我在以色列人中
[00:13:18.700 --> 00:13:20.300]  為自己留下七千人
[00:13:20.300 --> 00:13:22.700]  是未曾向巴黎屈實的
[00:13:23.300 --> 00:13:25.100]  未曾向巴黎親隨的
[00:13:25.100 --> 00:13:27.900]  一個很長的記載
[00:13:27.900 --> 00:13:29.300]  我們當然看到
[00:13:29.300 --> 00:13:31.700]  上帝如何去眷顧他的先知
[00:13:31.700 --> 00:13:32.300]  他的僕人
[00:13:32.300 --> 00:13:35.100]  在這裡供應他一切的需要
[00:13:35.100 --> 00:13:36.500]  去跟他對話
[00:13:36.500 --> 00:13:38.700]  然後好像輔導他一樣
[00:13:38.700 --> 00:13:40.500]  去恢復他
[00:13:40.500 --> 00:13:44.100]  但是似乎那個描述
[00:13:44.100 --> 00:13:45.700]  不只是單單這樣
[00:13:45.700 --> 00:13:49.300]  你留意一下這裡出現了什麼字句
[00:13:49.300 --> 00:13:50.700]  或者什麼意境
[00:13:50.700 --> 00:13:52.100]  是令我們想起
[00:13:52.300 --> 00:13:54.100]  在舊約裡面另外一個人
[00:13:54.100 --> 00:13:56.700]  我們有曠野
[00:13:56.700 --> 00:14:00.100]  有神供應40天
[00:14:00.100 --> 00:14:02.700]  伊利亞來到神的山
[00:14:02.700 --> 00:14:04.900]  伊利亞來到這裡的時候
[00:14:04.900 --> 00:14:07.500]  他躲在盤石岩洞裡面
[00:14:07.500 --> 00:14:10.100]  然後神的榮耀經過
[00:14:10.100 --> 00:14:14.300]  也說到以色列人背若立若的問題
[00:14:14.300 --> 00:14:16.700]  我們想起誰呢
[00:14:16.700 --> 00:14:18.500]  就是摩西
[00:14:18.500 --> 00:14:20.100]  因為摩西
[00:14:20.300 --> 00:14:22.500]  大利以色列人出了埃及之後
[00:14:22.500 --> 00:14:24.300]  來到賀列山的時候
[00:14:24.300 --> 00:14:26.100]  他的經歷正正就是這樣
[00:14:26.100 --> 00:14:28.500]  出埃及記第十九章
[00:14:28.500 --> 00:14:30.700]  他說到了第三天的早上
[00:14:30.700 --> 00:14:32.700]  在山上神就顯現了
[00:14:32.700 --> 00:14:34.300]  有雷電
[00:14:34.300 --> 00:14:35.500]  有閃電
[00:14:35.500 --> 00:14:36.500]  有蜜雲
[00:14:36.500 --> 00:14:38.300]  並且有覺星神大
[00:14:38.300 --> 00:14:39.900]  在西大山樹
[00:14:39.900 --> 00:14:40.900]  有霧煙
[00:14:40.900 --> 00:14:41.900]  有火
[00:14:41.900 --> 00:14:44.300]  神在火裡面降臨
[00:14:44.300 --> 00:14:46.900]  然後地大大的震動
[00:14:46.900 --> 00:14:48.700]  號覺星漸漸高
[00:14:48.700 --> 00:14:49.900]  漸漸大聲的時候
[00:14:50.100 --> 00:14:51.300]  摩西就說話了
[00:14:51.300 --> 00:14:53.300]  上帝就有聲音來答應他
[00:14:53.300 --> 00:14:55.700]  上帝就和百姓來到納約
[00:14:55.700 --> 00:14:57.100]  跟他們說話
[00:14:57.100 --> 00:14:59.300]  這個其實就是摩西
[00:14:59.300 --> 00:15:01.900]  看到神顯現的情況
[00:15:01.900 --> 00:15:04.900]  現在伊利亞好像另一個摩西
[00:15:04.900 --> 00:15:06.900]  在同樣神的山的樹
[00:15:06.900 --> 00:15:08.500]  看到神來到顯現
[00:15:08.500 --> 00:15:10.100]  幾乎是一模一樣
[00:15:10.100 --> 00:15:13.100]  但是他有很大的分別
[00:15:13.100 --> 00:15:15.100]  耶和華說
[00:15:15.100 --> 00:15:17.300]  你出來站在山上
[00:15:17.300 --> 00:15:18.700]  在我的面前
[00:15:19.300 --> 00:15:22.300]  那時耶和華從哪裡經過
[00:15:22.300 --> 00:15:25.100]  好像在摩西面前經過一樣
[00:15:25.100 --> 00:15:26.700]  在他面前
[00:15:26.700 --> 00:15:29.300]  有烈風大作崩山碎石
[00:15:29.300 --> 00:15:31.300]  耶和華卻不在風中
[00:15:31.300 --> 00:15:32.900]  風後有地震
[00:15:32.900 --> 00:15:34.700]  耶和華卻不在其中
[00:15:34.700 --> 00:15:37.300]  地震後有火
[00:15:37.300 --> 00:15:39.300]  耶和華也不在火中
[00:15:39.300 --> 00:15:42.700]  火後有微小的聲音
[00:15:42.700 --> 00:15:47.100]  耶和華卻不在其中
[00:15:47.100 --> 00:15:48.300]  說了三次
[00:15:49.100 --> 00:15:51.900]  以色列人預期上帝
[00:15:51.900 --> 00:15:54.100]  有權能降臨
[00:15:54.100 --> 00:15:56.700]  有權能彰顯他的大能
[00:15:56.700 --> 00:16:00.500]  但這個故事告訴了伊利亞
[00:16:00.500 --> 00:16:09.100]  上帝不一定要按照我們的權能神學來顯現
[00:16:09.100 --> 00:16:12.500]  你想想當時伊利亞在想什麼
[00:16:12.500 --> 00:16:14.900]  伊利亞當然在想
[00:16:14.900 --> 00:16:17.300]  過了加密山的比試之後
[00:16:17.700 --> 00:16:19.300]  已經證明了耶和華就是神
[00:16:19.300 --> 00:16:21.100]  耶和華是有能力的
[00:16:21.100 --> 00:16:25.700]  在加密山上可以使暴君阿哈屈服
[00:16:25.700 --> 00:16:32.100]  照樣的神就應該去降火降雷電
[00:16:32.100 --> 00:16:35.700]  使邪惡的皇后耶洗別也屈服
[00:16:35.700 --> 00:16:38.100]  為什麼上帝沒有這樣做
[00:16:38.100 --> 00:16:45.500]  相反耶洗別可以威脅並殺害剩下的先知
[00:16:45.700 --> 00:16:47.700]  所以為什麼伊利亞會立即逃亡
[00:16:47.700 --> 00:16:52.700]  因為他發現上帝不是按照他的方程式來做事
[00:16:52.700 --> 00:16:57.700]  似乎告訴我們伊利亞為上帝大發熱心
[00:16:57.700 --> 00:16:59.700]  可能是一件好事
[00:16:59.700 --> 00:17:07.700]  但很多時候這種熱心往往會成為
[00:17:07.700 --> 00:17:10.700]  上帝一定要按照我的工程式來做事
[00:17:13.700 --> 00:17:15.700]  事實上如果你想想
[00:17:15.700 --> 00:17:20.700]  這些火、雷電、地震在巴力的神話中
[00:17:20.700 --> 00:17:22.700]  都是這樣形容巴力的
[00:17:22.700 --> 00:17:26.700]  每逢巴力出現的時候會有什麼現象
[00:17:26.700 --> 00:17:30.900]  就會有大風、火、雷電
[00:17:30.900 --> 00:17:33.700]  當你看清楚的時候
[00:17:33.700 --> 00:17:39.700]  你會發現耶和華所做的就是想告訴先知
[00:17:40.700 --> 00:17:44.700]  我耶和華是真神,不像巴力
[00:17:44.700 --> 00:17:47.700]  我耶和華是真的神
[00:17:47.700 --> 00:17:50.700]  也不是一個更厲害的巴力神
[00:17:50.700 --> 00:17:54.700]  我之所以是真神
[00:17:54.700 --> 00:17:59.700]  就是不會一定按照你的預期來做事
[00:17:59.700 --> 00:18:03.700]  可能這個故事就是告訴我們
[00:18:03.700 --> 00:18:07.700]  我們需要改變一下我們對上帝的觀念
[00:18:07.700 --> 00:18:09.700]  我們的theology
[00:18:09.900 --> 00:18:13.700]  可能這樣會幫助我們在谷底
[00:18:13.700 --> 00:18:16.700]  在低潮的時候,在我們掙扎的當中
[00:18:16.700 --> 00:18:18.700]  在亂局當中
[00:18:18.700 --> 00:18:22.700]  幫助我們從低谷上升
[00:18:22.700 --> 00:18:26.700]  讓我們認定上帝依然是上得過
[00:18:26.700 --> 00:18:30.700]  雖然上帝未必一定會按照我的預期
[00:18:30.700 --> 00:18:33.700]  按照我的工程式來做事
[00:18:33.700 --> 00:18:39.700]  在這個星期是我們美國總統的大選
[00:18:40.500 --> 00:18:42.500]  無論大選的結果如何
[00:18:42.500 --> 00:18:46.500]  總會有一大批人不高興
[00:18:46.500 --> 00:18:50.500]  也總會有一大批人開心
[00:18:50.500 --> 00:18:58.500]  如果你是因為大選的結果而感到非常失望
[00:18:58.500 --> 00:19:00.500]  我想在這裡告訴你
[00:19:00.500 --> 00:19:02.500]  請你小心
[00:19:02.500 --> 00:19:07.500]  如果大選的結果令你失望
[00:19:07.700 --> 00:19:12.500]  你覺得上帝不按照你的預期去做
[00:19:12.500 --> 00:19:15.500]  你對上帝失去了信心
[00:19:15.500 --> 00:19:17.500]  你就更加要小心
[00:19:17.500 --> 00:19:23.500]  但如果因為大選的結果而你非常開心
[00:19:23.500 --> 00:19:26.500]  你也可能更加要小心
[00:19:26.500 --> 00:19:28.500]  請你不要搞錯
[00:19:28.500 --> 00:19:34.500]  不要以地上的政權來代表上帝的國度
[00:19:34.500 --> 00:19:37.500]  因為沒有一個黨派
[00:19:37.500 --> 00:19:41.300]  沒有一個政權能夠代替上帝的國度
[00:19:41.300 --> 00:19:48.300]  其實我們可能也會犯了以利亞有的毛病
[00:19:48.300 --> 00:19:54.300]  想起上帝是否應該這樣去工作
[00:19:54.300 --> 00:19:56.300]  只要他崩山碎石
[00:19:56.300 --> 00:19:59.300]  做一些驚天動地的事
