
[00:00:00.000 --> 00:00:02.000]  我每幾個星期都會看不同的詩篇
[00:02:01.000 --> 00:02:03.000]  去跟我們說話
[00:02:03.000 --> 00:02:05.000]  如果你回到詩篇的話
[00:02:05.000 --> 00:02:07.000]  150首歌是嗎?
[00:02:07.000 --> 00:02:10.000]  你幾乎找到所有人類
[00:02:10.000 --> 00:02:13.000]  所有你能夠經歷到的
[00:02:13.000 --> 00:02:16.000]  或者感受到的一些情緒
[00:02:16.000 --> 00:02:20.000]  喜怒哀樂全部都在這些詩篇裏面出來
[00:02:20.000 --> 00:02:21.000]  很奇怪
[00:02:21.000 --> 00:02:23.000]  如果你這樣想的時候
[00:02:23.000 --> 00:02:26.000]  詩篇其實就是人對神說的話
[00:02:26.000 --> 00:02:28.000]  是祈禱來的
[00:02:28.000 --> 00:02:31.000]  同時也是上帝對我們的啟示
[00:02:31.000 --> 00:02:34.000]  也是上帝對我們說的話
[00:02:34.000 --> 00:02:36.000]  如果你翻開詩篇
[00:02:36.000 --> 00:02:38.000]  你會發現這些詩人
[00:02:38.000 --> 00:02:40.000]  即是這些信徒
[00:02:40.000 --> 00:02:42.000]  他們去祈禱的時候
[00:02:42.000 --> 00:02:44.000]  不是經常天色上藍才禱告
[00:02:44.000 --> 00:02:47.000]  很多時候是在掙扎
[00:02:47.000 --> 00:02:48.000]  在投訴
[00:02:48.000 --> 00:02:50.000]  在軟弱裏面
[00:02:50.000 --> 00:02:53.000]  在很多申訴裏面
[00:02:53.000 --> 00:02:56.000]  他甚至會害怕
[00:02:56.000 --> 00:03:00.000]  甚至會很憤怒
[00:03:00.000 --> 00:03:03.000]  這些情緒都會在詩篇裏面找到
[00:03:03.000 --> 00:03:05.000]  我不知道你今天是甚麼情緒
[00:03:05.000 --> 00:03:08.000]  希望上帝藉著這個視窗
[00:03:08.000 --> 00:03:09.000]  去跟你整理一下
[00:03:09.000 --> 00:03:11.000]  到底上帝和你的關係
[00:03:11.000 --> 00:03:13.000]  我們先禱告
[00:03:13.000 --> 00:03:14.000]  上主我們多謝你
[00:03:14.000 --> 00:03:17.000]  因為你是那一位對我們說話的神
[00:03:17.000 --> 00:03:20.000]  不單止你用你的話語對我們說話
[00:03:20.000 --> 00:03:22.000]  也藉著我們的心情
[00:03:22.000 --> 00:03:24.000]  藉著我們每一天有的經歷
[00:03:24.000 --> 00:03:27.000]  你對我們啟示
[00:03:27.000 --> 00:03:30.000]  你去到和我們同行
[00:03:30.000 --> 00:03:31.000]  打開你的話語
[00:03:31.000 --> 00:03:33.000]  讓你自己的說話
[00:03:33.000 --> 00:03:34.000]  再一次牧養我們
[00:03:34.000 --> 00:03:35.000]  帶領我們
[00:03:35.000 --> 00:03:36.000]  祈禱奉主明教
[00:03:36.000 --> 00:03:39.000]  我們看詩篇63篇
[00:03:39.000 --> 00:03:43.000]  大衛在猶大曠野的時候作了者詩
[00:03:43.000 --> 00:03:45.000]  神啊你是我的神
[00:03:45.000 --> 00:03:46.000]  切切尋求你
[00:03:46.000 --> 00:03:48.000]  在乾旱疲乏無水之地
[00:03:48.000 --> 00:03:51.000]  我的心渴想你
[00:03:51.000 --> 00:03:53.000]  我的肉身切勿離
[00:03:53.000 --> 00:03:56.000]  我在聖所曾如此瞻仰你
[00:03:56.000 --> 00:03:59.000]  為要見你的魂力和你的榮耀
[00:03:59.000 --> 00:04:01.000]  因你的慈愛比生命更好
[00:04:01.000 --> 00:04:04.000]  我的嘴唇要重讚你
[00:04:04.000 --> 00:04:07.000]  有些詩篇是有標題的
[00:04:07.000 --> 00:04:08.000]  有個title
[00:04:08.000 --> 00:04:10.000]  title是甚麼
[00:04:10.000 --> 00:04:14.000]  大衛在猶大曠野作了者詩
[00:04:14.000 --> 00:04:16.000]  在曠野的時候
[00:04:16.000 --> 00:04:19.000]  寫出了這首詩
[00:04:19.000 --> 00:04:21.000]  大家可能知道
[00:04:21.000 --> 00:04:22.000]  我們經常說
[00:04:22.000 --> 00:04:24.000]  曠野其實是巴勒斯坦地
[00:04:24.000 --> 00:04:25.000]  以色列地
[00:04:25.000 --> 00:04:27.000]  是一個devil
[00:04:27.000 --> 00:04:31.000]  是一個本身有的physical setting
[00:04:31.000 --> 00:04:36.000]  所以曠野總是在舊約和新約聖經裏
[00:04:36.000 --> 00:04:41.000]  是不能夠逃脫的一部分
[00:04:41.000 --> 00:04:44.000]  有舊約聖經裏的祈禱
[00:04:44.000 --> 00:04:46.000]  有信徒有不同的經歷
[00:04:46.000 --> 00:04:48.000]  有不同的事蹟
[00:04:48.000 --> 00:04:51.000]  往往都是有曠野在那裏
[00:04:51.000 --> 00:04:54.000]  猶大曠野到底是甚麼意境
[00:04:54.000 --> 00:04:56.000]  你試想像一下
[00:04:56.000 --> 00:05:00.000]  想起聽到猶大曠野的時候
[00:05:00.000 --> 00:05:02.000]  你會想到甚麼的picture
[00:05:02.000 --> 00:05:04.000]  在巴勒斯坦地
[00:05:04.000 --> 00:05:06.000]  是山多平地少
[00:05:06.000 --> 00:05:09.000]  你由西至東這樣去的話
[00:05:09.000 --> 00:05:10.000]  由地中海
[00:05:10.000 --> 00:05:12.000]  一直上山
[00:05:12.000 --> 00:05:14.000]  上到耶路撒冷的地方
[00:05:14.000 --> 00:05:16.000]  就是Watershed的地方
[00:05:16.000 --> 00:05:18.000]  那個分水嶺的地方
[00:05:18.000 --> 00:05:20.000]  然後到右邊一直降下去
[00:05:20.000 --> 00:05:23.000]  甚至去到sea level之下
[00:05:23.000 --> 00:05:25.000]  即是地球最低最低的地方
[00:05:25.000 --> 00:05:27.000]  就是死海的地方
[00:05:27.000 --> 00:05:29.000]  過了死海的平原的曠野
[00:05:29.000 --> 00:05:31.000]  然後再上來
[00:05:31.000 --> 00:05:32.000]  為甚麼會有曠野呢
[00:05:32.000 --> 00:05:36.000]  因為那些雨雲是從左至右這樣移動
[00:05:36.000 --> 00:05:39.000]  當地中海吹雨雲過來的時候
[00:05:39.000 --> 00:05:40.000]  特別是雨季
[00:05:40.000 --> 00:05:43.000]  10月底至3月底左右的時間
[00:05:43.000 --> 00:05:45.000]  Winter的時候
[00:05:45.000 --> 00:05:46.000]  就是Rainy Season的時候
[00:05:46.000 --> 00:05:50.000]  那些雨雲就會由左至右這樣移動
[00:05:50.000 --> 00:05:53.000]  當雨雲由左至右移動的時候
[00:05:53.000 --> 00:05:54.000]  沿海平原
[00:05:54.000 --> 00:05:56.000]  在分水嶺左邊的
[00:05:56.000 --> 00:05:57.000]  以西的
[00:05:57.000 --> 00:06:01.000]  那些就會有雨水降下去
[00:06:01.000 --> 00:06:02.000]  過了分水嶺之後
[00:06:02.000 --> 00:06:03.000]  去到曠野
[00:06:03.000 --> 00:06:05.000]  就不會再有雨水
[00:06:05.000 --> 00:06:08.000]  所以為甚麼巴勒斯坦地
[00:06:08.000 --> 00:06:10.000]  在耶路撒冷
[00:06:10.000 --> 00:06:13.000]  你就總會很近曠野
[00:06:13.000 --> 00:06:15.000]  因為走過去就是曠野
[00:06:15.000 --> 00:06:16.000]  過到這邊
[00:06:16.000 --> 00:06:19.000]  就是可以說是比較綠一點的
[00:06:19.000 --> 00:06:21.000]  給大家看兩張照片
[00:06:21.000 --> 00:06:23.000]  在分水嶺的左邊
[00:06:23.000 --> 00:06:28.000]  就是經常看到比較綠一點的地方
[00:06:28.000 --> 00:06:30.000]  在右邊
[00:06:30.000 --> 00:06:36.000]  你幾乎是找不到有任何的綠草的
[00:06:36.000 --> 00:06:38.000]  所以
[00:06:38.000 --> 00:06:39.000]  Wilderness
[00:06:39.000 --> 00:06:41.000]  永遠都是
[00:06:41.000 --> 00:06:44.000]  在舊約聖經裏面
[00:06:44.000 --> 00:06:46.000]  一個Default
[00:06:46.000 --> 00:06:49.000]  曠野是避不開的
[00:06:49.000 --> 00:06:51.000]  你想避也避不了
[00:06:51.000 --> 00:06:53.000]  就因為這個緣故
[00:06:53.000 --> 00:06:55.000]  聖經經常用曠野
[00:06:55.000 --> 00:06:59.000]  去做一個人生的寫照
[00:06:59.000 --> 00:07:03.000]  在生命裏面所遭遇的事
[00:07:03.000 --> 00:07:07.000]  往往可以用曠野去比喻
[00:07:07.000 --> 00:07:09.000]  問題就是這樣
[00:07:09.000 --> 00:07:11.000]  在曠野裏面怎樣去Survive
[00:07:11.000 --> 00:07:13.000]  怎樣去生存
[00:07:13.000 --> 00:07:17.000]  或者甚至在曠野裏面怎樣去存在
[00:07:17.000 --> 00:07:19.000]  《詩篇63篇》
[00:07:19.000 --> 00:07:22.000]  它就是在曠野裏面寫的一首詩篇
[00:07:22.000 --> 00:07:24.000]  「神呀你是我的神」
[00:07:24.000 --> 00:07:26.000]  「我切切地尋求你」
[00:07:26.000 --> 00:07:29.000]  「在乾旱疲乏無水之地」
[00:07:29.000 --> 00:07:31.000]  有大曠野
[00:07:31.000 --> 00:07:33.000]  「我渴想你」
[00:07:33.000 --> 00:07:36.000]  「我的心渴想神」
[00:07:36.000 --> 00:07:41.000]  曠野裏面當然你最渴求的
[00:07:41.000 --> 00:07:42.000]  就是水
[00:07:42.000 --> 00:07:46.000]  因為那裏是乾旱疲乏無水的地方
[00:07:46.000 --> 00:07:49.000]  但大衛做了一樣東西很有趣
[00:07:49.000 --> 00:07:52.000]  他就將他肉身所渴無味
[00:07:52.000 --> 00:07:54.000]  水
[00:07:54.000 --> 00:07:56.000]  他就將它轉化過來
[00:07:56.000 --> 00:07:58.000]  成為一個Spiritual的Yearning
[00:07:58.000 --> 00:08:02.000]  一個屬靈上的渴求
[00:08:02.000 --> 00:08:06.000]  因為我們知道肉身上
[00:08:06.000 --> 00:08:08.000]  我們Thirsty
[00:08:08.000 --> 00:08:09.000]  我們口渴
[00:08:09.000 --> 00:08:11.000]  喝水可以解決
[00:08:11.000 --> 00:08:13.000]  但在心裏面
[00:08:13.000 --> 00:08:14.000]  在生命裏面
[00:08:14.000 --> 00:08:17.000]  你的饑渴
[00:08:17.000 --> 00:08:20.000]  你的Thirst
[00:08:20.000 --> 00:08:23.000]  是不可以只喝一杯水就解決的
[00:08:23.000 --> 00:08:27.000]  必須要上帝給到他滿足
[00:08:27.000 --> 00:08:29.000]  留意他在這裏祈禱
[00:08:29.000 --> 00:08:32.000]  他說「你是我的神」
[00:08:32.000 --> 00:08:34.000]  我的神
[00:08:34.000 --> 00:08:37.000]  通常這些pronoun我們都不理會
[00:08:37.000 --> 00:08:39.000]  因為叫代名詞
[00:08:39.000 --> 00:08:41.000]  我的神
[00:08:41.000 --> 00:08:43.000]  為何這裏這麼重要
[00:08:43.000 --> 00:08:46.000]  因為大衛和上帝之間的關係
[00:08:46.000 --> 00:08:48.000]  是一個你與我的關係
[00:08:48.000 --> 00:08:51.000]  一個Personal的關係
[00:08:51.000 --> 00:08:53.000]  不是別人的關係
[00:08:53.000 --> 00:08:55.000]  你留意這裏「你是我的神」
[00:08:55.000 --> 00:08:59.000]  不是說你是我爸爸的神
[00:08:59.000 --> 00:09:01.000]  或者我其他弟兄姊妹
[00:09:01.000 --> 00:09:03.000]  我認識的朋友的神
[00:09:03.000 --> 00:09:05.000]  是我自己的神
[00:09:05.000 --> 00:09:07.000]  不是別人的神
[00:09:07.000 --> 00:09:11.000]  我不知道你認識了上帝多久
[00:09:11.000 --> 00:09:12.000]  你與上帝的關係
[00:09:12.000 --> 00:09:15.000]  能不能夠說出「你是我的神」
[00:09:15.000 --> 00:09:17.000]  還是你只是跟著風
[00:09:17.000 --> 00:09:18.000]  別人做那樣東西
[00:09:18.000 --> 00:09:19.000]  你就做那樣東西
[00:09:19.000 --> 00:09:21.000]  別人這樣行徑
[00:09:21.000 --> 00:09:23.000]  你就這樣行徑
[00:09:23.000 --> 00:09:26.000]  真正的信仰就是「我的上帝」
[00:09:26.000 --> 00:09:28.000]  這是很大的分別
[00:09:28.000 --> 00:09:31.000]  特別是在曠野的時候
[00:09:31.000 --> 00:09:33.000]  逃亡的時候
[00:09:33.000 --> 00:09:35.000]  在詩篇下面
[00:09:35.000 --> 00:09:38.000]  他正在逃亡
[00:09:38.000 --> 00:09:40.000]  因為有人追殺他
[00:09:40.000 --> 00:09:42.000]  但在曠野裏他沒有忘記
[00:09:42.000 --> 00:09:45.000]  就是上帝和他之間的關係
[00:09:45.000 --> 00:09:47.000]  你想想曠野
[00:09:47.000 --> 00:09:52.000]  就是一些磨練的日子
[00:09:52.000 --> 00:09:55.000]  Trial and Temptations
[00:09:55.000 --> 00:09:56.000]  你想想在舊約裏面
[00:09:56.000 --> 00:09:58.000]  新約裏面
[00:09:58.000 --> 00:09:59.000]  有些什麼事跡
[00:09:59.000 --> 00:10:01.000]  是與曠野有關
[00:10:01.000 --> 00:10:03.000]  Wildness
[00:10:03.000 --> 00:10:05.000]  以色列人出了埃及
[00:10:05.000 --> 00:10:08.000]  在曠野四十年
[00:10:08.000 --> 00:10:11.000]  上帝要去磨練他們
[00:10:11.000 --> 00:10:15.000]  耶穌傳道之前
[00:10:15.000 --> 00:10:18.000]  他要去四十天的曠野試煉
[00:10:18.000 --> 00:10:21.000]  曠野就是一個試煉的時間
[00:10:21.000 --> 00:10:25.000]  我不知道你今天是不是在一個曠野的時間
[00:10:25.000 --> 00:10:29.000]  大衛說「你是我的神」
[00:10:29.000 --> 00:10:31.000]  他還有做了一件事
[00:10:31.000 --> 00:10:34.000]  使他在曠野可以生存
[00:10:34.000 --> 00:10:37.000]  可以survive and thrive
[00:10:37.000 --> 00:10:39.000]  可以存在
[00:10:39.000 --> 00:10:42.000]  「我在聖所曾如此瞻仰你」
[00:10:42.000 --> 00:10:45.000]  「為要見你的能力和你的榮耀」
[00:10:45.000 --> 00:10:48.000]  「因你的慈愛比生命更加好」
[00:10:48.000 --> 00:10:51.000]  「我的嘴唇要去重讚你」
[00:10:51.000 --> 00:10:58.000]  「還活著的時候我要舉起我的手來敬拜你」
[00:10:58.000 --> 00:11:00.000]  在曠野是帝國
[00:11:00.000 --> 00:11:02.000]  他做了什麼
[00:11:02.000 --> 00:11:04.000]  記憶
[00:11:04.000 --> 00:11:06.000]  他記起以前的事
[00:11:06.000 --> 00:11:09.000]  我曾經做過一些事
[00:11:09.000 --> 00:11:10.000]  在聖殿裏面
[00:11:10.000 --> 00:11:13.000]  在耶路撒冷他曾經敬拜過上帝
[00:11:13.000 --> 00:11:14.000]  他回憶的是什麼
[00:11:14.000 --> 00:11:19.000]  他回憶的是他曾經有的spiritual experience
[00:11:19.000 --> 00:11:22.000]  在曠野補水的地方
[00:11:22.000 --> 00:11:27.000]  他回憶的就是以往他曾經經歷過的experience和上帝
[00:11:27.000 --> 00:11:29.000]  他們的夢
[00:11:29.000 --> 00:11:34.000]  怎樣在曠野裏面能夠生存能夠存在
[00:11:34.000 --> 00:11:36.000]  我們經常都以為
[00:11:36.000 --> 00:11:39.000]  總之上帝帶我離開曠野
[00:11:39.000 --> 00:11:43.000]  轉變我現在的情況
[00:11:43.000 --> 00:11:45.000]  使他更加好
[00:11:45.000 --> 00:11:47.000]  或者將他扭轉過來
[00:11:47.000 --> 00:11:49.000]  化腐朽為神奇
[00:11:49.000 --> 00:11:51.000]  我們就覺得這樣我們就讚美了
[00:11:51.000 --> 00:11:54.000]  當然這個是應該的
[00:11:54.000 --> 00:11:55.000]  我們都會這樣祈禱
[00:11:55.000 --> 00:11:58.000]  你病的時候你希望不病
[00:11:58.000 --> 00:11:59.000]  健康
[00:11:59.000 --> 00:12:02.000]  你失業的時候希望有職業
[00:12:02.000 --> 00:12:04.000]  你讀書很困難的時候
[00:12:04.000 --> 00:12:07.000]  你當然希望每樣東西都可以順利
[00:12:07.000 --> 00:12:10.000]  我們覺得如果轉化過來的時候
[00:12:10.000 --> 00:12:12.000]  我們就可以生存
[00:12:12.000 --> 00:12:14.000]  就可以去絕狀
[00:12:14.000 --> 00:12:16.000]  但這裏相反
[00:12:16.000 --> 00:12:18.000]  不知道你有沒有留意
[00:12:18.000 --> 00:12:20.000]  他說什麼
[00:12:20.000 --> 00:12:22.000]  他在曠野裏面
[00:12:22.000 --> 00:12:26.000]  他記憶回憶以往的事情
[00:12:26.000 --> 00:12:28.000]  我不知道你有沒有留意過
[00:12:28.000 --> 00:12:30.000]  可能有些人
[00:12:30.000 --> 00:12:33.000]  有了上帝的祝福的時候反而就是亡因
[00:12:33.000 --> 00:12:34.000]  對不對
[00:12:34.000 --> 00:12:37.000]  事實上舊約裏面以色列人都是這樣
[00:12:37.000 --> 00:12:39.000]  當他們住了進去迦林地的時候
[00:12:39.000 --> 00:12:40.000]  安居了
[00:12:40.000 --> 00:12:42.000]  博業了
[00:12:42.000 --> 00:12:44.000]  上帝在哪裏
[00:12:44.000 --> 00:12:46.000]  他們就去拜賈神
[00:12:46.000 --> 00:12:48.000]  他們去拜偶像
[00:12:48.000 --> 00:12:53.000]  所以不是說那個情況轉了就搞定
[00:12:53.000 --> 00:12:58.000]  往往情況改善了
[00:12:58.000 --> 00:13:00.000]  我們就去拜偶像
[00:13:00.000 --> 00:13:01.000]  換句話說
[00:13:01.000 --> 00:13:03.000]  上帝對我們來說
[00:13:03.000 --> 00:13:05.000]  那時候就是工具
[00:13:05.000 --> 00:13:07.000]  用完我們就即棄
[00:13:07.000 --> 00:13:09.000]  但我這裏很謹記
[00:13:09.000 --> 00:13:11.000]  上帝是他的神
[00:13:11.000 --> 00:13:13.000]  在曠野裏面
[00:13:13.000 --> 00:13:17.000]  他不只是求離開曠野
[00:13:17.000 --> 00:13:19.000]  他見到的是什麼
[00:13:19.000 --> 00:13:21.000]  上帝是他的上帝
[00:13:21.000 --> 00:13:23.000]  是他的神
[00:13:23.000 --> 00:13:25.000]  他學想他
[00:13:25.000 --> 00:13:27.000]  並且想起以往跟隨上帝
[00:13:27.000 --> 00:13:29.000]  他們的夢
[00:13:29.000 --> 00:13:31.000]  能夠維持住
[00:13:31.000 --> 00:13:32.000]  能夠維持住
[00:13:32.000 --> 00:13:34.000]  就在他曠野裏面都可以存在
[00:13:34.000 --> 00:13:38.000]  告訴我們記憶是多麼重要
[00:13:38.000 --> 00:13:42.000]  你想想記憶是多麼重要
[00:13:42.000 --> 00:13:43.000]  你想清楚
[00:13:43.000 --> 00:13:45.000]  記憶就是我們的定義
[00:13:45.000 --> 00:13:47.000]  就是我們的身份
[00:13:47.000 --> 00:13:49.000]  你要去認識一個人
[00:13:49.000 --> 00:13:51.000]  或者介紹你自己
[00:13:51.000 --> 00:13:53.000]  去認識一個新的朋友
[00:13:53.000 --> 00:13:56.000]  你說什麼
[00:13:56.000 --> 00:13:58.000]  就是你的記憶
[00:13:58.000 --> 00:14:00.000]  你告訴他你的故事
[00:14:00.000 --> 00:14:01.000]  我在哪裏來
[00:14:01.000 --> 00:14:03.000]  我曾經經過什麼
[00:14:03.000 --> 00:14:04.000]  My story
[00:14:04.000 --> 00:14:06.000]  你如何認識一個人
[00:14:06.000 --> 00:14:08.000]  你聽他的故事
[00:14:08.000 --> 00:14:09.000]  你聽他有什麼經歷
[00:14:09.000 --> 00:14:10.000]  有什麼經歷
[00:14:10.000 --> 00:14:12.000]  你就可以認識他
[00:14:12.000 --> 00:14:13.000]  Relationship
[00:14:13.000 --> 00:14:14.000]  就是從記憶來的
[00:14:14.000 --> 00:14:18.000]  我們的身份就是從記憶來的
[00:14:18.000 --> 00:14:20.000]  我不知道你認識一些人
[00:14:20.000 --> 00:14:22.000]  或者有沒有跟一些
[00:14:22.000 --> 00:14:25.000]  Alzheimer 的人相處
[00:14:25.000 --> 00:14:27.000]  我們以前叫他老人痴呆
[00:14:27.000 --> 00:14:29.000]  現在我們叫他另外一樣
[00:14:29.000 --> 00:14:32.000]  Alzheimer
[00:14:32.000 --> 00:14:35.000]  有沒有試過跟這些人相處
[00:14:35.000 --> 00:14:38.000]  很多年前我的外母
[00:14:38.000 --> 00:14:42.000]  就是有Alzheimer
[00:14:42.000 --> 00:14:44.000]  你知道痛苦的地方在哪裏
[00:14:44.000 --> 00:14:46.000]  痛苦的地方不只是肉身
[00:14:46.000 --> 00:14:47.000]  肉身當然很痛苦
[00:14:47.000 --> 00:14:52.000]  因為他不斷地衰敗
[00:14:52.000 --> 00:14:55.000]  不斷地扭壞
[00:14:55.000 --> 00:14:58.000]  身體有些器官不適
[00:14:58.000 --> 00:15:00.000]  但最掙扎的
[00:15:00.000 --> 00:15:03.000]  其實就是沒有記憶
[00:15:03.000 --> 00:15:05.000]  沒有記憶
[00:15:05.000 --> 00:15:07.000]  不記得所有事情
[00:15:07.000 --> 00:15:09.000]  或者應該記得的不記得
[00:15:09.000 --> 00:15:12.000]  不應該提的他就提
[00:15:12.000 --> 00:15:15.000]  整個人亂了
[00:15:15.000 --> 00:15:17.000]  你說他是誰
[00:15:17.000 --> 00:15:19.000]  可能自己也搞不清楚
[00:15:19.000 --> 00:15:20.000]  最後那幾年
[00:15:20.000 --> 00:15:22.000]  他曾經在芝加哥
[00:15:22.000 --> 00:15:25.000]  住過一段時間
[00:15:25.000 --> 00:15:27.000]  出了去散步
[00:15:27.000 --> 00:15:29.000]  又不懂得回來
[00:15:29.000 --> 00:15:31.000]  以前認識的人
[00:15:31.000 --> 00:15:33.000]  他不認得
[00:15:33.000 --> 00:15:35.000]  不過感恩他最後的時候
[00:15:35.000 --> 00:15:36.000]  他也記得我
[00:15:36.000 --> 00:15:39.000]  化虎令狗
[00:15:39.000 --> 00:15:43.000]  你想想記憶的Lost
[00:15:43.000 --> 00:15:46.000]  就是Lost yourself
[00:15:46.000 --> 00:15:48.000]  就是沒有了你自己
[00:15:48.000 --> 00:15:50.000]  迷失了你自己
[00:15:50.000 --> 00:15:51.000]  到最後的時候
[00:15:51.000 --> 00:15:54.000]  可能連信心的能力也退化
[00:15:54.000 --> 00:15:57.000]  信仰的能力也退化
[00:15:57.000 --> 00:16:01.000]  我相信上帝特別眷顧這種軟弱的
[00:16:01.000 --> 00:16:04.000]  但是重點在哪裡
[00:16:04.000 --> 00:16:05.000]  我想告訴你
[00:16:05.000 --> 00:16:08.000]  記憶是很強大的東西
[00:16:08.000 --> 00:16:11.000]  我們的Spiritual life
[00:16:11.000 --> 00:16:13.000]  我們的崇年生命
[00:16:13.000 --> 00:16:16.000]  是靠什麼來建立
[00:16:16.000 --> 00:16:20.000]  不是經歷多些高山的情況
[00:16:20.000 --> 00:16:23.000]  或有什麼復興等等
[00:16:23.000 --> 00:16:26.000]  是靠Look into the past
[00:16:26.000 --> 00:16:28.000]  上帝怎樣去恩代過
[00:16:28.000 --> 00:16:31.000]  記起上帝的信心
[00:16:31.000 --> 00:16:33.000]  過去現在將來
[00:16:33.000 --> 00:16:35.000]  這些Memory都是累積回來的
[00:16:35.000 --> 00:16:37.000]  所以為什麼在經過圖的生活裡面
[00:16:37.000 --> 00:16:39.000]  經過圖的Journey裡面
[00:16:39.000 --> 00:16:41.000]  經常會去到Accumulate
[00:16:41.000 --> 00:16:42.000]  去到累積一些東西
[00:16:42.000 --> 00:16:44.000]  去Deposit一些東西
[00:16:44.000 --> 00:16:46.000]  每一個敬拜的經歷
[00:16:46.000 --> 00:16:48.000]  都是一個儲蓄的經歷
[00:16:48.000 --> 00:16:51.000]  讓我們將來可以Recall
[00:16:51.000 --> 00:16:53.000]  好像學一個新的語言一樣
[00:16:53.000 --> 00:16:55.000]  學一個新的技巧一樣
[00:16:55.000 --> 00:16:56.000]  是Little and often
[00:16:56.000 --> 00:16:58.000]  你慢慢去到累積的時候
[00:16:58.000 --> 00:17:03.000]  你的生命才可以去到存在
[00:17:03.000 --> 00:17:09.000]  謹記上帝在你身上做過的事情
[00:17:09.000 --> 00:17:15.000]  謹記在你身上上帝有的信心
[00:17:15.000 --> 00:17:18.000]  第三章第七節
[00:17:18.000 --> 00:17:23.000]  因為你曾經幫助過我
[00:17:23.000 --> 00:17:28.000]  我並且要在你翅膀的任何地方
[00:17:28.000 --> 00:17:31.000]  記起上帝曾經怎樣保護過他
[00:17:31.000 --> 00:17:32.000]  帶領過他
[00:17:32.000 --> 00:17:35.000]  這個使他能夠在曠野無水之地
[00:17:35.000 --> 00:17:38.000]  能夠繼續走下去
[00:17:38.000 --> 00:17:39.000]  曠野你走不下去
[00:17:39.000 --> 00:17:40.000]  我們總會有曠野
[00:17:40.000 --> 00:17:42.000]  你今天可能是青草園
[00:17:42.000 --> 00:17:45.000]  明天可能就會有曠野
[00:17:45.000 --> 00:17:48.000]  翅膀的陰霞是什麼意思
[00:17:48.000 --> 00:17:50.000]  翅膀的陰霞
[00:17:50.000 --> 00:17:51.000]  在舊約裏面
[00:17:51.000 --> 00:17:54.000]  這個說話不時會出現
[00:17:54.000 --> 00:17:57.000]  出埃及的
[00:17:57.000 --> 00:18:00.000]  請救意識的人出埃及之後
[00:18:00.000 --> 00:18:02.000]  他說你看不看到
