
[00:00:00.000 --> 00:00:03.000]  我發現我預備的講章沒有什麼吸引力
[00:03:17.000 --> 00:03:20.000]  我們講聖經裡面的時間
[00:03:20.000 --> 00:03:23.000]  一年裡面有很多不同的節期
[00:03:23.000 --> 00:03:25.000]  春夏秋冬都會有
[00:03:25.000 --> 00:03:29.000]  其實對我們有什麼意思呢
[00:03:29.000 --> 00:03:32.000]  除了在歷史裡面有發生過
[00:03:32.000 --> 00:03:34.000]  記載了不同的事蹟
[00:03:34.000 --> 00:03:36.000]  其實對我們有很多提醒
[00:03:36.000 --> 00:03:38.000]  你想起節期的時候
[00:03:38.000 --> 00:03:39.000]  佳節
[00:03:39.000 --> 00:03:41.000]  佳節 裴司欣
[00:03:41.000 --> 00:03:43.000]  你想起佳節
[00:03:43.000 --> 00:03:44.000]  一些holiday
[00:03:44.000 --> 00:03:46.000]  一些重要的日子
[00:03:46.000 --> 00:03:48.000]  你會想起什麼
[00:03:48.000 --> 00:03:50.000]  想起什麼日子
[00:03:50.000 --> 00:03:53.000]  最近有勞工日
[00:03:53.000 --> 00:03:55.000]  勞工的假期
[00:03:55.000 --> 00:03:56.000]  勞工節
[00:03:56.000 --> 00:03:58.000]  911
[00:03:58.000 --> 00:04:00.000]  特別是我們美國
[00:04:00.000 --> 00:04:01.000]  如果是紐約的朋友
[00:04:01.000 --> 00:04:04.000]  一定是最大的印象
[00:04:04.000 --> 00:04:05.000]  最深的印象
[00:04:05.000 --> 00:04:08.000]  911的時候可能有不同的紀念項目
[00:04:08.000 --> 00:04:10.000]  Memorial Day
[00:04:10.000 --> 00:04:12.000]  接下來的有什麼節
[00:04:12.000 --> 00:04:13.000]  感恩節
[00:04:13.000 --> 00:04:14.000]  感恩節 沒錯
[00:04:14.000 --> 00:04:15.000]  感恩節
[00:04:15.000 --> 00:04:17.000]  又是吃的時候
[00:04:17.000 --> 00:04:20.000]  年底就是聖誕節
[00:04:20.000 --> 00:04:23.000]  這些節日很多時候就是一些marker
[00:04:23.000 --> 00:04:25.000]  一些標籤
[00:04:25.000 --> 00:04:27.000]  去提醒我們某些東西
[00:04:27.000 --> 00:04:29.000]  我們不要水過鴨背
[00:04:29.000 --> 00:04:31.000]  然後就過了去
[00:04:31.000 --> 00:04:34.000]  有一些reminder
[00:04:34.000 --> 00:04:36.000]  都是一些重要的節日
[00:04:36.000 --> 00:04:37.000]  譬如有什麼reminder
[00:04:37.000 --> 00:04:39.000]  對你來說可能你不會miss的
[00:04:39.000 --> 00:04:41.000]  生日
[00:04:41.000 --> 00:04:43.000]  生日
[00:04:43.000 --> 00:04:46.000]  你有沒有想過生日蛋糕是從哪裡來的
[00:04:46.000 --> 00:04:48.000]  有沒有想過
[00:04:48.000 --> 00:04:51.000]  我們就知道總之是買了生日蛋糕
[00:04:51.000 --> 00:04:52.000]  大概中世紀的時候
[00:04:52.000 --> 00:04:54.000]  在德國有班人
[00:04:54.000 --> 00:04:56.000]  開始為小朋友生日的時候
[00:04:56.000 --> 00:04:58.000]  做蛋糕
[00:04:58.000 --> 00:05:00.000]  然後越做越甜
[00:05:00.000 --> 00:05:02.000]  然後來到美國就更加甜
[00:05:02.000 --> 00:05:06.000]  所以birthday cake是這樣的來由
[00:05:06.000 --> 00:05:08.000]  去到慶祝某一些東西
[00:05:08.000 --> 00:05:10.000]  你想起節日的時候
[00:05:10.000 --> 00:05:11.000]  festival
[00:05:11.000 --> 00:05:12.000]  holidays
[00:05:12.000 --> 00:05:14.000]  或者一些important dates
[00:05:14.000 --> 00:05:17.000]  我們就一定想起某一些reminder
[00:05:17.000 --> 00:05:18.000]  多想一想聖經
[00:05:18.000 --> 00:05:21.000]  聖經裡面有一些節日
[00:05:21.000 --> 00:05:22.000]  一些festival
[00:05:22.000 --> 00:05:25.000]  都是有這樣的目的
[00:05:25.000 --> 00:05:28.000]  在《五經》裡面新明紀第十六章
[00:05:28.000 --> 00:05:31.000]  它說你們所有的男丁
[00:05:31.000 --> 00:05:33.000]  當然當時的社會是男人
[00:05:33.000 --> 00:05:36.000]  擔起頭家
[00:05:36.000 --> 00:05:38.000]  in fact 今天應該也是
[00:05:38.000 --> 00:05:42.000]  男丁他們就是代表整個家庭
[00:05:42.000 --> 00:05:44.000]  他要在三個節日裡面
[00:05:44.000 --> 00:05:45.000]  一年三次
[00:05:45.000 --> 00:05:47.000]  去到耶和華所揀選的地方
[00:05:47.000 --> 00:05:49.000]  去見神
[00:05:49.000 --> 00:05:50.000]  去敬拜祂
[00:05:50.000 --> 00:05:52.000]  這是特別的敬拜
[00:05:52.000 --> 00:05:54.000]  除了每個禮拜有一個shabbat
[00:05:54.000 --> 00:05:56.000]  shabbat去到安息日去會堂敬拜
[00:05:56.000 --> 00:05:58.000]  或者去聖殿敬拜等等
[00:05:58.000 --> 00:06:00.000]  一年三次
[00:06:00.000 --> 00:06:02.000]  特別的節日
[00:06:02.000 --> 00:06:03.000]  一些holidays
[00:06:03.000 --> 00:06:04.000]  一些festival
[00:06:04.000 --> 00:06:07.000]  不可以空手去見耶和華
[00:06:07.000 --> 00:06:09.000]  各人要按照自己手中的能力
[00:06:09.000 --> 00:06:10.000]  召耶和華
[00:06:10.000 --> 00:06:13.000]  你上帝所賜你的福
[00:06:13.000 --> 00:06:17.000]  去奉獻禮物
[00:06:17.000 --> 00:06:18.000]  三個什麼節日呢
[00:06:18.000 --> 00:06:19.000]  第一個
[00:06:19.000 --> 00:06:20.000]  除孝節
[00:06:20.000 --> 00:06:23.000]  Feast of Unleavened Bread
[00:06:23.000 --> 00:06:24.000]  其實是passover
[00:06:24.000 --> 00:06:25.000]  因為passover是一天
[00:06:25.000 --> 00:06:26.000]  完結之後
[00:06:26.000 --> 00:06:27.000]  就是一個禮拜七天的
[00:06:27.000 --> 00:06:28.000]  就是叫做除孝節
[00:06:28.000 --> 00:06:31.000]  他們吃的東西就是不會有yeast
[00:06:31.000 --> 00:06:32.000]  不會有孝
[00:06:32.000 --> 00:06:33.000]  就是紀念什麼
[00:06:33.000 --> 00:06:35.000]  他們出埃及的時候
[00:06:35.000 --> 00:06:36.000]  以色列人出埃及
[00:06:36.000 --> 00:06:37.000]  是趕著出去的
[00:06:37.000 --> 00:06:38.000]  趕著出去的時候
[00:06:38.000 --> 00:06:41.000]  你做那些所謂麵包的時候
[00:06:41.000 --> 00:06:43.000]  做你的食物的時候
[00:06:43.000 --> 00:06:44.000]  就不可以等它發酵
[00:06:44.000 --> 00:06:45.000]  你做麵包你知道的
[00:06:45.000 --> 00:06:47.000]  要等一等
[00:06:47.000 --> 00:06:48.000]  然後等它發酵
[00:06:48.000 --> 00:06:49.000]  出埃及的時候
[00:06:49.000 --> 00:06:50.000]  是夜間出埃及的
[00:06:50.000 --> 00:06:51.000]  上帝請救他們
[00:06:51.000 --> 00:06:52.000]  以恩典請救他們
[00:06:52.000 --> 00:06:54.000]  然後擊殺法路
[00:06:54.000 --> 00:06:55.000]  擊殺埃及
[00:06:55.000 --> 00:06:57.000]  是沒有時間的
[00:06:57.000 --> 00:06:58.000]  是趕著走的
[00:06:58.000 --> 00:07:01.000]  所以passover除了吃完羊羔
[00:07:01.000 --> 00:07:03.000]  七天他們就去紀念
[00:07:03.000 --> 00:07:05.000]  unleaven bread
[00:07:05.000 --> 00:07:08.000]  就是當年的事蹟
[00:07:08.000 --> 00:07:09.000]  當年上帝的請救
[00:07:09.000 --> 00:07:11.000]  他的salvation
[00:07:11.000 --> 00:07:13.000]  然後第二個日子就是七七節
[00:07:13.000 --> 00:07:16.000]  七七節就是passover之後
[00:07:16.000 --> 00:07:18.000]  七七四十九日
[00:07:18.000 --> 00:07:19.000]  七個禮拜之後
[00:07:19.000 --> 00:07:20.000]  七七節
[00:07:20.000 --> 00:07:21.000]  或者有不同的名字
[00:07:21.000 --> 00:07:22.000]  shut for all
[00:07:22.000 --> 00:07:24.000]  或者收割節等等
[00:07:24.000 --> 00:07:27.000]  新約裡面就叫做pentecost
[00:07:27.000 --> 00:07:29.000]  pentecost就是fifty的意思
[00:07:29.000 --> 00:07:30.000]  七七四十九日
[00:07:30.000 --> 00:07:31.000]  第五十日
[00:07:31.000 --> 00:07:33.000]  那個又是另一個收割節
[00:07:33.000 --> 00:07:35.000]  就是五旬節
[00:07:35.000 --> 00:07:39.000]  這個又是要去紀念的
[00:07:39.000 --> 00:07:42.000]  紀念上帝給我們的土產
[00:07:42.000 --> 00:07:45.000]  給我們的供應
[00:07:45.000 --> 00:07:47.000]  然後第三個節日就是駐棚節
[00:07:47.000 --> 00:07:48.000]  feast of tabernacle
[00:07:48.000 --> 00:07:50.000]  或者feast of booth
[00:07:50.000 --> 00:07:53.000]  或者希伯來文叫做sukkot
[00:07:53.000 --> 00:07:55.000]  那又是七天的
[00:07:55.000 --> 00:07:57.000]  又是今時今日都是一樣
[00:07:57.000 --> 00:07:59.000]  是一些很大的節日
[00:07:59.000 --> 00:08:01.000]  很隆重的慶祝
[00:08:01.000 --> 00:08:05.000]  三次的提醒他們要做些什麼
[00:08:05.000 --> 00:08:08.000]  要去到上到耶和華所揀選的地方
[00:08:08.000 --> 00:08:09.000]  以前就是耶路撒冷
[00:08:09.000 --> 00:08:12.000]  今天就在基督裡面
[00:08:12.000 --> 00:08:13.000]  上到耶路撒冷
[00:08:13.000 --> 00:08:14.000]  他們就去守節
[00:08:14.000 --> 00:08:16.000]  並且帶出奉獻
[00:08:16.000 --> 00:08:19.000]  去到按照自己的能力
[00:08:19.000 --> 00:08:24.000]  然後去到供應上帝的國度
[00:08:24.000 --> 00:08:25.000]  他的事工等等
[00:08:25.000 --> 00:08:28.000]  總之就是一種敬拜的reminder
[00:08:28.000 --> 00:08:30.000]  一年裡面有三次
[00:08:30.000 --> 00:08:33.000]  除孝節pass over大概是什麼時候
[00:08:33.000 --> 00:08:38.000]  我們基督教年曆的good friday
[00:08:38.000 --> 00:08:42.000]  和easter的時候
[00:08:42.000 --> 00:08:44.000]  那個就是pass over 除孝節
[00:08:44.000 --> 00:08:46.000]  七七節五重節
[00:08:46.000 --> 00:08:47.000]  再數七個星期
[00:08:47.000 --> 00:08:49.000]  就是pentecost
[00:08:49.000 --> 00:08:52.000]  司徒恆傳裡面提過
[00:08:52.000 --> 00:08:55.000]  然後駐棚節就是現在大概九月尾
[00:08:55.000 --> 00:08:57.000]  十月初左右
[00:08:57.000 --> 00:09:00.000]  如果你check一下今天的calendar的話
[00:09:00.000 --> 00:09:01.000]  大概就是十月頭
[00:09:01.000 --> 00:09:03.000]  即是快到了
[00:09:03.000 --> 00:09:05.000]  他們就在Sukkot
[00:09:05.000 --> 00:09:07.000]  在以色列這個地方
[00:09:07.000 --> 00:09:10.000]  我們今天看第一個節日
[00:09:10.000 --> 00:09:13.000]  我們嘗試看這個節日的其中一段
[00:09:13.000 --> 00:09:14.000]  一部分
[00:09:14.000 --> 00:09:16.000]  到底這個節日是用來做什麼的呢
[00:09:16.000 --> 00:09:19.000]  剛才我解釋了pass over
[00:09:19.000 --> 00:09:20.000]  解釋了七七節
[00:09:20.000 --> 00:09:21.000]  pentecost
[00:09:21.000 --> 00:09:24.000]  然後feast of tabernacle
[00:09:24.000 --> 00:09:25.000]  feast of booth
[00:09:25.000 --> 00:09:26.000]  Sukkot
[00:09:26.000 --> 00:09:28.000]  到底是用來做什麼的呢
[00:09:28.000 --> 00:09:30.000]  在五經裡面利微記23章
[00:09:30.000 --> 00:09:32.000]  就這樣吩咐以色列人
[00:09:32.000 --> 00:09:34.000]  神的子民要做什麼呢
[00:09:34.000 --> 00:09:35.000]  你要吩咐以色列人說
[00:09:35.000 --> 00:09:37.000]  七月的十五日
[00:09:37.000 --> 00:09:40.000]  就是feast of tabernacle 駐棚節
[00:09:40.000 --> 00:09:43.000]  要向耶和華守這節七天
[00:09:43.000 --> 00:09:45.000]  你們要做什麼呢
[00:09:45.000 --> 00:09:47.000]  specifically 具體的跟他說
[00:09:47.000 --> 00:09:51.000]  你們要住在棚裡面七天
[00:09:51.000 --> 00:09:53.000]  凡以色列家裡面出生的
[00:09:53.000 --> 00:09:55.000]  都要住在棚裡面
[00:09:55.000 --> 00:09:57.000]  好叫你們的後代
[00:09:57.000 --> 00:09:58.000]  你的小孩
[00:09:58.000 --> 00:10:00.000]  你的下一代
[00:10:00.000 --> 00:10:03.000]  知道我領以色列人出埃及的時候
[00:10:03.000 --> 00:10:05.000]  曾使他們住在棚裡面
[00:10:05.000 --> 00:10:06.000]  我是耶和華
[00:10:06.000 --> 00:10:08.000]  你們的神
[00:10:08.000 --> 00:10:10.000]  駐棚節是什麼時候呢
[00:10:10.000 --> 00:10:11.000]  十月初
[00:10:11.000 --> 00:10:13.000]  或者九月尾
[00:10:13.000 --> 00:10:14.000]  就叫他們做什麼呢
[00:10:14.000 --> 00:10:16.000]  他們就一定要住在棚裡面
[00:10:16.000 --> 00:10:18.000]  整家就住在棚裡面
[00:10:18.000 --> 00:10:19.000]  換句話說
[00:10:19.000 --> 00:10:21.000]  他們進到家林地的時候
[00:10:21.000 --> 00:10:23.000]  他們自己的房屋是石砌出來的
[00:10:23.000 --> 00:10:25.000]  但是到這個駐棚節的時候
[00:10:25.000 --> 00:10:26.000]  九月尾
[00:10:26.000 --> 00:10:27.000]  十月初
[00:10:27.000 --> 00:10:29.000]  他們農曆的七月十五日
[00:10:29.000 --> 00:10:31.000]  他們就要七天
[00:10:31.000 --> 00:10:35.000]  在棚裡面居住
[00:10:35.000 --> 00:10:36.000]  紀念什麼呢
[00:10:36.000 --> 00:10:37.000]  remind他們什麼呢
[00:10:37.000 --> 00:10:39.000]  出了埃及之後
[00:10:39.000 --> 00:10:42.000]  四十年他們走礦業
[00:10:42.000 --> 00:10:44.000]  走礦業住什麼地方
[00:10:44.000 --> 00:10:46.000]  沒有石屋住
[00:10:46.000 --> 00:10:48.000]  在周圍見到水的地方
[00:10:48.000 --> 00:10:50.000]  他們就會去
[00:10:50.000 --> 00:10:52.000]  在礦業的地方
[00:10:52.000 --> 00:10:54.000]  他們就住棚
[00:10:54.000 --> 00:10:56.000]  有如我們今天camping
[00:10:56.000 --> 00:10:58.000]  有誰喜歡去camping的呢
[00:10:58.000 --> 00:11:00.000]  有
[00:11:00.000 --> 00:11:02.000]  住camping很過癮吧
[00:11:02.000 --> 00:11:06.000]  那些沒有舉手的請不要舉手
[00:11:06.000 --> 00:11:08.000]  camping
[00:11:08.000 --> 00:11:10.000]  就是一些很temporary
[00:11:10.000 --> 00:11:11.000]  臨時
[00:11:11.000 --> 00:11:13.000]  紮的東西
[00:11:13.000 --> 00:11:14.000]  沒有人去camping
[00:11:14.000 --> 00:11:15.000]  就想著
[00:11:15.000 --> 00:11:18.000]  我在這裡留三年半載
[00:11:18.000 --> 00:11:20.000]  很少會這樣
[00:11:20.000 --> 00:11:23.000]  都是暫時暫居的地方
[00:11:23.000 --> 00:11:25.000]  很輕便的
[00:11:25.000 --> 00:11:27.000]  他們以前走礦業的時候
[00:11:27.000 --> 00:11:29.000]  就正是這樣
[00:11:29.000 --> 00:11:31.000]  今年你check check日期
[00:11:31.000 --> 00:11:35.000]  大概是十月九至十六日
[00:11:35.000 --> 00:11:37.000]  就是今年的sukur
[00:11:37.000 --> 00:11:39.000]  在以色列這個地方
[00:11:39.000 --> 00:11:41.000]  就會有些人去
[00:11:41.000 --> 00:11:45.000]  在outside
[00:11:45.000 --> 00:11:47.000]  去做紮營
[00:11:47.000 --> 00:11:49.000]  做一些營出來
[00:11:49.000 --> 00:11:51.000]  做一些所謂棚
[00:11:51.000 --> 00:11:53.000]  他們叫做sukur
[00:11:53.000 --> 00:11:55.000]  我記得在
[00:11:55.000 --> 00:11:57.000]  今年我們去聖地
[00:11:57.000 --> 00:11:59.000]  是covid以來
[00:11:59.000 --> 00:12:01.000]  疫情以來第一次
[00:12:01.000 --> 00:12:02.000]  我有一點心大心細
[00:12:02.000 --> 00:12:04.000]  是不是這個時候最好
[00:12:04.000 --> 00:12:05.000]  不過我聽見朋友去了
[00:12:05.000 --> 00:12:07.000]  我就發現是ok
[00:12:07.000 --> 00:12:09.000]  因為everything is open
[00:12:09.000 --> 00:12:12.000]  所以我們就今年
[00:12:12.000 --> 00:12:14.000]  疫情以來第一次
[00:12:14.000 --> 00:12:16.000]  還有很多次的
[00:12:16.000 --> 00:12:18.000]  我希望
[00:12:18.000 --> 00:12:20.000]  但疫情之前
[00:12:20.000 --> 00:12:22.000]  我們2017年的時候
[00:12:22.000 --> 00:12:24.000]  我記得那時候我和我老婆
[00:12:24.000 --> 00:12:26.000]  我就和call team說
[00:12:26.000 --> 00:12:29.000]  不如讓我們放一放假
[00:12:29.000 --> 00:12:31.000]  我們想走一走
[00:12:31.000 --> 00:12:33.000]  休息一下
[00:12:33.000 --> 00:12:38.000]  他們很照顧我們
[00:12:38.000 --> 00:12:40.000]  儘管走開
[00:12:40.000 --> 00:12:43.000]  我和我太太就去了以色列
[00:12:43.000 --> 00:12:45.000]  我們兩個人去
[00:12:45.000 --> 00:12:47.000]  2017年
[00:12:47.000 --> 00:12:49.000]  那時候我都沒有想過什麼timing
[00:12:49.000 --> 00:12:51.000]  什麼時候去最好
[00:12:51.000 --> 00:12:53.000]  我call team說ok
[00:12:53.000 --> 00:12:55.000]  我們就選一個時間
[00:12:55.000 --> 00:12:57.000]  照顧小朋友
[00:12:57.000 --> 00:12:58.000]  然後我們就說
[00:12:58.000 --> 00:13:00.000]  ok我們去兩個星期
[00:13:00.000 --> 00:13:02.000]  然後我們就買機票
[00:13:02.000 --> 00:13:04.000]  訂airbnb等等
[00:13:04.000 --> 00:13:10.000]  我們去的時候
[00:13:10.000 --> 00:13:12.000]  是九月底
[00:13:12.000 --> 00:13:14.000]  那兩個星期
[00:13:14.000 --> 00:13:18.000]  我以為是最好的時間
[00:13:18.000 --> 00:13:21.000]  因為我去到當然要四處走走
[00:13:21.000 --> 00:13:23.000]  我經常和我老婆說
[00:13:23.000 --> 00:13:25.000]  這次你真的執到寶
[00:13:25.000 --> 00:13:28.000]  有一個隨身最好的導遊
[00:13:28.000 --> 00:13:30.000]  他跟著你
[00:13:30.000 --> 00:13:32.000]  誰知道他覺得不是這樣
[00:13:32.000 --> 00:13:34.000]  他覺得我們在趕他走
[00:13:34.000 --> 00:13:37.000]  無論如何我們去兩個星期
[00:13:37.000 --> 00:13:39.000]  我們投得去的時候
[00:13:39.000 --> 00:13:43.000]  我以為是一個最好的時間去
[00:13:43.000 --> 00:13:45.000]  誰知道去到第一個星期
[00:13:45.000 --> 00:13:47.000]  原來就是擁潔坡
[00:13:47.000 --> 00:13:49.000]  就是贖罪日
[00:13:49.000 --> 00:13:50.000]  是他們以色列國裡面
[00:13:50.000 --> 00:13:52.000]  最大的一個high holiday
[00:13:52.000 --> 00:13:54.000]  贖罪日就是他們刻苦幾生
[00:13:54.000 --> 00:13:58.000]  然後全世界都躲在家裡
[00:13:58.000 --> 00:14:00.000]  樣樣都關了
[00:14:00.000 --> 00:14:02.000]  所以在擁潔坡
[00:14:02.000 --> 00:14:04.000]  你知道星期五新丹之後
[00:14:04.000 --> 00:14:06.000]  他們又沒有車
[00:14:06.000 --> 00:14:08.000]  街上很少人等等
[00:14:08.000 --> 00:14:10.000]  如果是擁潔坡
[00:14:10.000 --> 00:14:12.000]  一年的一天
[00:14:12.000 --> 00:14:14.000]  九月底十月初
[00:14:14.000 --> 00:14:16.000]  贖罪日
[00:14:16.000 --> 00:14:17.000]  在《五經》裡面有提過
[00:14:17.000 --> 00:14:18.000]  他們要刻苦幾生
[00:14:18.000 --> 00:14:20.000]  然後到悔改
[00:14:20.000 --> 00:14:22.000]  去到想清楚下一年的方向
[00:14:22.000 --> 00:14:23.000]  又是一個reminder
[00:14:23.000 --> 00:14:24.000]  這個我們今天不說了
[00:14:24.000 --> 00:14:27.000]  但無論如何我們去了擁潔坡
[00:14:27.000 --> 00:14:30.000]  誰知道擁潔坡真的什麼都關了
[00:14:30.000 --> 00:14:32.000]  這張照片
[00:14:32.000 --> 00:14:36.000]  大概是早上
[00:14:36.000 --> 00:14:38.000]  到中午的時候拍的
[00:14:38.000 --> 00:14:40.000]  交通燈就閃了
[00:14:40.000 --> 00:14:45.000]  我站在路中心拍這張照片
[00:14:45.000 --> 00:14:47.000]  完全不用看車
[00:14:47.000 --> 00:14:48.000]  因為沒有車
[00:14:48.000 --> 00:14:51.000]  除了小朋友可能踩著單車在玩
[00:14:51.000 --> 00:14:53.000]  擁潔坡全部寂靜
[00:14:53.000 --> 00:14:55.000]  我說真的慘
[00:14:55.000 --> 00:14:57.000]  所有東西都關了
[00:14:57.000 --> 00:14:59.000]  吃屎都關了
[00:14:59.000 --> 00:15:01.000]  不過有的
[00:15:01.000 --> 00:15:03.000]  去基督徒區就有
[00:15:03.000 --> 00:15:07.000]  因為基督徒不會有猶太節日
[00:15:07.000 --> 00:15:09.000]  我們去到擁潔坡
[00:15:09.000 --> 00:15:10.000]  慘了這次
[00:15:10.000 --> 00:15:13.000]  幾天之後就是Sukkot
[00:15:13.000 --> 00:15:15.000]  交了幾天之後就是Sukkot
[00:15:15.000 --> 00:15:20.000]  Sukkot又是很多東西要預備
[00:15:20.000 --> 00:15:21.000]  雖然是高度假期
[00:15:21.000 --> 00:15:23.000]  但都有很多interruption
[00:15:23.000 --> 00:15:26.000]  有些地方有些公園沒有開
[00:15:26.000 --> 00:15:28.000]  因為Sukkot的緣故
[00:15:28.000 --> 00:15:32.000]  我就覺得原來我都沒有留意
[00:15:32.000 --> 00:15:34.000]  所有東西都關了
[00:15:34.000 --> 00:15:37.000]  但可能對我來說都是一個good break
[00:15:37.000 --> 00:15:41.000]  我們很安靜地過
[00:15:41.000 --> 00:15:44.000]  但我們經歷了Sukkot
[00:15:44.000 --> 00:15:46.000]  這個高度假期
[00:15:46.000 --> 00:15:48.000]  豬棚節
[00:15:48.000 --> 00:15:49.000]  他們在豬棚節的時候
[00:15:49.000 --> 00:15:52.000]  他們會在外面搭棚
[00:15:52.000 --> 00:15:55.000]  你見到這些臨時搭出來的棚
[00:15:55.000 --> 00:15:58.000]  如果你是handy一點的
[00:15:58.000 --> 00:15:59.000]  你就可以的
[00:15:59.000 --> 00:16:02.000]  如果你本身不是很handy
[00:16:02.000 --> 00:16:04.000]  即是搭釘搭東西的時候
[00:16:04.000 --> 00:16:05.000]  不適合你的話
[00:16:05.000 --> 00:16:07.000]  那就很麻煩
[00:16:07.000 --> 00:16:09.000]  是一個很重要的日子
[00:16:09.000 --> 00:16:12.000]  所以他們都非常重視
