
[00:00:00.000 --> 00:00:01.160]  現在將時間交給他
[00:02:48.280 --> 00:02:50.640]  而是他們中間有一些這樣的問題
[00:02:50.640 --> 00:02:53.040]  而他們中間有些問題是因為
[00:02:53.040 --> 00:02:56.960]  他們中間確是有人已經離開了世界
[00:02:56.960 --> 00:02:58.400]  那麼他們會去哪裏
[00:02:58.400 --> 00:03:00.040]  我們又會去哪裏
[00:03:00.040 --> 00:03:04.880]  所以這些都是一些實際處境裏面出現的終末的教導
[00:03:04.880 --> 00:03:06.480]  再講譬如啟示錄
[00:03:06.480 --> 00:03:09.760]  啟示錄講到新天新地最後那幾章聖經
[00:03:09.760 --> 00:03:12.160]  為甚麼會講這些東西
[00:03:12.160 --> 00:03:13.840]  因為初期的教會
[00:03:14.080 --> 00:03:15.920]  他們面對著很多迫害
[00:03:15.920 --> 00:03:19.680]  甚至有人是殉道離開這個世界
[00:03:19.680 --> 00:03:21.560]  在一個帝國的迫害
[00:03:21.560 --> 00:03:23.000]  在一個帝國的陰影下
[00:03:23.000 --> 00:03:26.200]  他們怎樣可以得勝呢
[00:03:26.200 --> 00:03:29.280]  這些都是一些很實際的處境
[00:03:29.280 --> 00:03:31.200]  等於我們今天坐在這裏
[00:03:31.200 --> 00:03:34.120]  我們都面對著一些很實際的處境
[00:03:34.120 --> 00:03:35.800]  我們的親人離開
[00:03:35.800 --> 00:03:38.600]  或者我們的親人重病
[00:03:38.600 --> 00:03:41.880]  我們開始要被迫去想這些東西
[00:03:42.840 --> 00:03:46.240]  所以亦都是講到這些終末的事情的時候
[00:03:46.240 --> 00:03:50.560]  千萬不要覺得這些是不會發生在我們身上
[00:03:50.560 --> 00:03:52.320]  雖然我們不會經常想
[00:03:52.320 --> 00:03:55.680]  不過是必須要去思考的
[00:03:55.680 --> 00:04:00.520]  這次我們第一次去看約翰福音第十四章
[00:04:00.520 --> 00:04:03.080]  耶穌怎樣講呢
[00:04:03.080 --> 00:04:05.280]  他說你心裏面不予憂愁
[00:04:05.280 --> 00:04:07.560]  你們信上帝也當信我
[00:04:07.560 --> 00:04:10.120]  在我父的家裏面有許多住處
[00:04:10.520 --> 00:04:14.040]  若是沒有我就早已告訴你們了
[00:04:14.040 --> 00:04:16.760]  我去完是為你們預備地方
[00:04:16.760 --> 00:04:19.040]  我若是為你們預備地方
[00:04:19.040 --> 00:04:22.160]  就必在來接你們到我那裏去
[00:04:22.160 --> 00:04:24.440]  我在那裏叫你們也在那裏
[00:04:24.440 --> 00:04:25.440]  我往那裏去
[00:04:25.440 --> 00:04:28.400]  你們知道哪條路
[00:04:28.400 --> 00:04:33.240]  多瑪就說主啊我不知道你去那裏
[00:04:33.240 --> 00:04:34.960]  怎麽能知道哪條路呢
[00:04:34.960 --> 00:04:36.480]  耶穌對他說
[00:04:36.480 --> 00:04:38.960]  我就是道路真理生命
[00:04:39.320 --> 00:04:42.400]  若不借著我沒有人能到乎那裏去
[00:04:42.400 --> 00:04:43.920]  很熟悉的經文
[00:04:43.920 --> 00:04:45.880]  很多時候在安息禮拜會用的
[00:04:45.880 --> 00:04:51.120]  這段經文其實是在一段很大段的部分
[00:04:51.120 --> 00:04:53.120]  就是約翰福音十三至十七章
[00:04:53.120 --> 00:04:58.680]  那段大的部分是所謂叫做farewell discourse
[00:04:58.680 --> 00:05:01.400]  就是耶穌臨走之前
[00:05:01.400 --> 00:05:03.560]  他講了一段話
[00:05:03.560 --> 00:05:06.760]  或者一段很長的一篇講道
[00:05:06.760 --> 00:05:08.560]  在哪裏講呢
[00:05:09.040 --> 00:05:11.200]  最後聖餐的所謂上樓房
[00:05:11.200 --> 00:05:12.440]  upper room的地方
[00:05:12.440 --> 00:05:13.720]  去講這段話
[00:05:13.720 --> 00:05:16.080]  你記得第十三章約翰福音
[00:05:16.080 --> 00:05:17.640]  就是時候已經到了
[00:05:17.640 --> 00:05:21.160]  耶穌在晚餐的場合
[00:05:21.160 --> 00:05:23.040]  他就拿起盤子
[00:05:23.040 --> 00:05:24.920]  然後脫了衣服
[00:05:24.920 --> 00:05:27.640]  然後去為門徒洗腳
[00:05:27.640 --> 00:05:29.960]  在最後的晚餐裏面
[00:05:29.960 --> 00:05:34.560]  他就開始去跟門徒講解天國的事
[00:05:34.560 --> 00:05:37.200]  講解將來會發生甚麼事
[00:05:37.280 --> 00:05:39.400]  這個叫做道別的講話
[00:05:39.400 --> 00:05:43.440]  一大段的在聖餐的樓房裏面去講
[00:05:43.440 --> 00:05:47.640]  講完之後他們就完結聖餐
[00:05:47.640 --> 00:05:49.120]  他們就發生了甚麼事呢
[00:05:49.120 --> 00:05:50.320]  十八章第一節
[00:05:50.320 --> 00:05:52.720]  完了十三至十七章
[00:05:52.720 --> 00:05:53.960]  十八章第一節
[00:05:53.960 --> 00:05:56.800]  耶穌說完這些話
[00:05:56.800 --> 00:05:59.880]  講完這些discourse
[00:05:59.880 --> 00:06:00.920]  這些sermon
[00:06:00.920 --> 00:06:03.920]  就跟門徒離開那個地方
[00:06:03.920 --> 00:06:05.680]  過了吉倫谷
[00:06:05.680 --> 00:06:06.720]  Kidron Valley
[00:06:07.320 --> 00:06:09.720]  然後過到耶穌上東面的一個原址
[00:06:09.720 --> 00:06:10.800]  就是赫西瑪利園
[00:06:10.800 --> 00:06:12.640]  跟門徒一起在那裏
[00:06:12.640 --> 00:06:14.760]  然後他就被出賣
[00:06:14.760 --> 00:06:19.400]  他就被帶到耶路撒冷
[00:06:19.400 --> 00:06:22.080]  被審判之後
[00:06:22.080 --> 00:06:23.560]  就傷了十字架
[00:06:23.560 --> 00:06:25.200]  死了他
[00:06:25.200 --> 00:06:26.680]  然後三天之後就復活
[00:06:26.680 --> 00:06:28.920]  復活之後
[00:06:28.920 --> 00:06:31.720]  也是升天回到庫那裏去
[00:06:31.720 --> 00:06:34.040]  所以這一段的說話是非常重要的
[00:06:34.040 --> 00:06:35.400]  Farewell Discourse
[00:06:35.400 --> 00:06:36.560]  其實在聖經裏面
[00:06:36.880 --> 00:06:38.280]  所謂的farewell
[00:06:38.280 --> 00:06:40.560]  臨別抽波
[00:06:40.560 --> 00:06:42.440]  臨別講一句說話
[00:06:42.440 --> 00:06:43.560]  臨別講一些東西
[00:06:43.560 --> 00:06:46.200]  在聖經裏面有很多的
[00:06:46.200 --> 00:06:47.800]  我想問你
[00:06:47.800 --> 00:06:50.440]  有誰在舊約裏面你記得的
[00:06:50.440 --> 00:06:52.480]  是臨別抽波講很多東西的
[00:06:52.480 --> 00:06:55.120]  有誰
[00:06:55.120 --> 00:06:58.320]  最出名的那個一定是摩西
[00:06:58.320 --> 00:06:59.080]  是嗎
[00:06:59.080 --> 00:07:00.840]  你記得
[00:07:00.840 --> 00:07:02.160]  新明紀是嗎
[00:07:02.160 --> 00:07:04.760]  新明紀就是齊集了
[00:07:04.760 --> 00:07:05.760]  其實新明紀是甚麼呢
[00:07:05.800 --> 00:07:08.240]  是摩西的精選
[00:07:08.240 --> 00:07:09.560]  摩西港島的精選
[00:07:09.560 --> 00:07:11.960]  全部收集在一本書裏面
[00:07:11.960 --> 00:07:14.280]  告訴私人我要離開了
[00:07:14.280 --> 00:07:17.720]  之後那一章怎樣算
[00:07:17.720 --> 00:07:19.920]  之後你們會怎樣算
[00:07:19.920 --> 00:07:21.400]  約書一下就接手
[00:07:21.400 --> 00:07:25.480]  所以在一種這樣的transition過渡的底下
[00:07:25.480 --> 00:07:29.160]  去講一些很重要的說話
[00:07:29.160 --> 00:07:31.160]  Farewell Discourse
[00:07:31.160 --> 00:07:33.520]  耶穌在這裏就是講這件事
[00:07:34.280 --> 00:07:36.280]  我們想起這些臨別會
[00:07:36.280 --> 00:07:37.640]  鎮宴
[00:07:37.640 --> 00:07:39.240]  臨別講的說話
[00:07:39.240 --> 00:07:41.000]  通常都是一些很重要
[00:07:41.000 --> 00:07:43.320]  或者我們可能聽完之後
[00:07:43.320 --> 00:07:44.720]  我們一輩子都會記得的東西
[00:07:44.720 --> 00:07:48.040]  你想起一些人離開之前
[00:07:48.040 --> 00:07:49.440]  他們講的說話
[00:07:49.440 --> 00:07:51.040]  或者做過的事
[00:07:51.040 --> 00:07:55.520]  不是一定是去世的時候
[00:07:55.520 --> 00:07:57.800]  可能是一些場合
[00:07:57.800 --> 00:08:01.360]  生命裏面一些的離開
[00:08:02.760 --> 00:08:03.960]  譬如有很多人
[00:08:03.960 --> 00:08:05.880]  香港有很多人移民
[00:08:05.880 --> 00:08:08.760]  經常都說要寬送
[00:08:08.760 --> 00:08:11.360]  或者有時沒有寬送
[00:08:11.360 --> 00:08:16.640]  那種場合所講的一些farewell的說話
[00:08:16.640 --> 00:08:19.680]  甚至你可以想起離世之前
[00:08:19.680 --> 00:08:21.720]  都是講一些很重要
[00:08:21.720 --> 00:08:24.760]  印象很深刻的一些說話
[00:08:24.760 --> 00:08:27.800]  是預備所謂身後事
[00:08:27.800 --> 00:08:30.520]  或者預備將來會發生甚麼事
[00:08:31.280 --> 00:08:33.640]  在聖經裏面這些farewell discourse
[00:08:33.640 --> 00:08:35.320]  就更加重要
[00:08:35.320 --> 00:08:38.080]  耶穌這幾章所講的東西
[00:08:38.080 --> 00:08:39.160]  都是一樣
[00:08:39.160 --> 00:08:41.160]  在這裏講些甚麼呢
[00:08:41.160 --> 00:08:43.560]  第一點可以想起的
[00:08:43.560 --> 00:08:45.680]  就是主講清楚
[00:08:45.680 --> 00:08:49.480]  他預備他的父家有地方
[00:08:49.480 --> 00:08:53.560]  在頭這四節裏面講到
[00:08:53.560 --> 00:08:54.720]  心裏不憂愁
[00:08:54.720 --> 00:08:58.280]  憂愁的原因不是因為他們很清楚
[00:08:58.320 --> 00:09:00.800]  耶穌之後那一天
[00:09:00.800 --> 00:09:03.160]  在耶路撒冷他會受害
[00:09:03.160 --> 00:09:04.200]  然後上十字架
[00:09:04.200 --> 00:09:06.840]  那種慘痛的經歷
[00:09:06.840 --> 00:09:09.680]  因為他當時的門徒都不是那麼清楚
[00:09:09.680 --> 00:09:12.720]  他們憂愁的原因就是
[00:09:12.720 --> 00:09:15.920]  夫子即是他們的老師要離開
[00:09:15.920 --> 00:09:16.920]  為甚麼要離開
[00:09:16.920 --> 00:09:18.800]  到底他會去哪裏
[00:09:18.800 --> 00:09:20.320]  他跟了他那麼久
[00:09:20.320 --> 00:09:23.520]  到底這個時刻為甚麼要講一些臨別的說話
[00:09:23.520 --> 00:09:25.200]  可能他們有些confuse
[00:09:26.040 --> 00:09:27.840]  有些不是很清楚
[00:09:27.840 --> 00:09:29.200]  有些迷糊
[00:09:29.200 --> 00:09:32.600]  所以他就講這段說話
[00:09:32.600 --> 00:09:34.000]  他說他會prepare
[00:09:34.000 --> 00:09:36.120]  rooms
[00:09:36.120 --> 00:09:38.480]  in the father's house
[00:09:38.480 --> 00:09:40.960]  在耶穌的時代
[00:09:40.960 --> 00:09:43.880]  很少有一些獨立的房屋
[00:09:43.880 --> 00:09:45.600]  獨立的房屋
[00:09:45.600 --> 00:09:47.840]  譬如我們芝加哥有很多獨立的房屋
[00:09:47.840 --> 00:09:48.560]  single houses
[00:09:48.560 --> 00:09:51.320]  一間一間分開的
[00:09:51.320 --> 00:09:53.640]  在以前的世代
[00:09:53.640 --> 00:09:55.120]  耶穌的時代是不會的
[00:09:55.640 --> 00:09:58.520]  大部分的房屋都是一件一件的黏在一起
[00:09:58.520 --> 00:10:01.600]  然後形成一個很大的家庭
[00:10:01.600 --> 00:10:02.960]  大家一個compound
[00:10:02.960 --> 00:10:04.320]  一個complex
[00:10:04.320 --> 00:10:08.920]  因為當時按照文化的慣例
[00:10:08.920 --> 00:10:11.240]  每逢兒子要結婚
[00:10:11.240 --> 00:10:12.520]  到了適婚年齡的時候
[00:10:12.520 --> 00:10:13.640]  談婚輪嫁
[00:10:13.640 --> 00:10:15.040]  大概當時
[00:10:15.040 --> 00:10:17.320]  今時今日很多時候
[00:10:17.320 --> 00:10:19.840]  我們叫他遲一點結婚
[00:10:19.840 --> 00:10:21.880]  以前十多歲就來了
[00:10:21.880 --> 00:10:24.040]  十多歲就是成人了
[00:10:24.080 --> 00:10:25.240]  今天就不是了
[00:10:25.240 --> 00:10:26.800]  今天可能四五十歲都還沒有成人
[00:10:26.800 --> 00:10:30.600]  十多歲就要成人了
[00:10:30.600 --> 00:10:31.680]  要擔委投家
[00:10:31.680 --> 00:10:33.640]  到了適婚年齡的時候
[00:10:33.640 --> 00:10:35.040]  兩方面的父母
[00:10:35.040 --> 00:10:36.480]  就會為他安排
[00:10:36.480 --> 00:10:40.840]  安排這對青年的男女
[00:10:40.840 --> 00:10:43.240]  就會形成一個家庭
[00:10:43.240 --> 00:10:44.440]  談婚輪嫁
[00:10:44.440 --> 00:10:47.360]  兩邊的家庭談好之後
[00:10:47.360 --> 00:10:49.480]  就會發生什麼事呢
[00:10:49.480 --> 00:10:50.800]  兒子
[00:10:50.800 --> 00:10:53.000]  通常在另一條村
[00:10:53.200 --> 00:10:55.800]  跟那個女孩談好了
[00:10:55.800 --> 00:10:57.360]  跟那邊的家庭談好了
[00:10:57.360 --> 00:10:59.800]  禮金等等全部都搞定了
[00:10:59.800 --> 00:11:02.040]  他就會回到他的父家
[00:11:02.040 --> 00:11:06.360]  來做房子
[00:11:06.360 --> 00:11:09.160]  就在他爸爸的家
[00:11:09.160 --> 00:11:11.920]  或者他長大的家旁邊
[00:11:11.920 --> 00:11:15.960]  他就會建一些房子的牆
[00:11:15.960 --> 00:11:17.200]  或者一些結構
[00:11:17.200 --> 00:11:20.840]  就會為他這個新的將來的家庭
[00:11:21.280 --> 00:11:23.720]  來建造一個新的樓房
[00:11:23.720 --> 00:11:26.880]  是黏著那個父的家的
[00:11:26.880 --> 00:11:28.840]  大概一年之後
[00:11:28.840 --> 00:11:31.840]  因為談好之後就訂婚了
[00:11:31.840 --> 00:11:33.680]  你記得約瑟瑪利亞就是這樣
[00:11:33.680 --> 00:11:35.160]  然後一年之後
[00:11:35.160 --> 00:11:37.280]  他就會再回去
[00:11:37.280 --> 00:11:39.360]  然後就會大肆慶祝
[00:11:39.360 --> 00:11:40.760]  然後接那個新娘
[00:11:40.760 --> 00:11:43.360]  就回到自己的家
[00:11:43.360 --> 00:11:44.440]  回到他的父家
[00:11:44.440 --> 00:11:47.560]  所以那個新人
[00:11:47.560 --> 00:11:49.680]  就會住在那間新建造的房子
[00:11:49.680 --> 00:11:51.160]  黏著那個父家
[00:11:51.880 --> 00:11:54.320]  然後所有的兒子都會這樣做
[00:11:54.320 --> 00:11:55.720]  一個又一個
[00:11:55.720 --> 00:11:56.800]  然後一代又一代
[00:11:56.800 --> 00:11:58.520]  然後就變成一個很大的家庭
[00:11:58.520 --> 00:12:00.800]  甚至可以變成一個小的鄉村
[00:12:00.800 --> 00:12:03.520]  中間很多時候有一個天井
[00:12:03.520 --> 00:12:04.800]  這些很熟悉吧
[00:12:04.800 --> 00:12:07.000]  以前華人的文化都是這樣的
[00:12:07.000 --> 00:12:07.800]  有一個天井
[00:12:07.800 --> 00:12:10.240]  大家都是一起住的
[00:12:10.240 --> 00:12:13.400]  這種就是猶太人的文化
[00:12:13.400 --> 00:12:15.080]  如果你有這樣的文化
[00:12:15.080 --> 00:12:16.600]  你就會發現耶穌說的話
[00:12:16.600 --> 00:12:19.200]  就是有些味道
[00:12:19.200 --> 00:12:21.040]  他快要離開了
[00:12:22.040 --> 00:12:24.040]  耶穌要死在十架上
[00:12:24.040 --> 00:12:26.040]  死後復活然後升天
[00:12:26.040 --> 00:12:27.520]  回到他的父家
[00:12:27.520 --> 00:12:30.920]  所謂天家
[00:12:30.920 --> 00:12:33.640]  他就說我現在要走
[00:12:33.640 --> 00:12:35.120]  但你不用怕
[00:12:35.120 --> 00:12:37.120]  因為我走
[00:12:37.120 --> 00:12:39.560]  不代表我拋棄你
[00:12:39.560 --> 00:12:41.640]  我走
[00:12:41.640 --> 00:12:44.440]  其實是回去父家
[00:12:44.440 --> 00:12:46.880]  去到為你預備地方的
[00:12:46.880 --> 00:12:49.480]  之後會回來接你
[00:12:49.480 --> 00:12:50.120]  對嗎
[00:12:50.840 --> 00:12:52.120]  之後一定會回來接你
[00:12:52.120 --> 00:12:53.760]  這段話
[00:12:53.760 --> 00:12:56.280]  不只是道別這麼簡單
[00:12:56.280 --> 00:12:58.320]  不只是farewell
[00:12:58.320 --> 00:13:00.680]  是一個promise
[00:13:00.680 --> 00:13:02.880]  是一個承諾
[00:13:02.880 --> 00:13:06.160]  一個將來必定會發生的承諾
[00:13:06.160 --> 00:13:07.960]  你想起farewell的時候
[00:13:07.960 --> 00:13:09.240]  很多時候不會這樣說的
[00:13:09.240 --> 00:13:09.880]  對嗎
[00:13:09.880 --> 00:13:11.920]  有沒有人說移民離開了
[00:13:11.920 --> 00:13:12.800]  離開香港
[00:13:12.800 --> 00:13:14.320]  然後跟他的朋友說
[00:13:14.320 --> 00:13:15.400]  我要走了
[00:13:15.400 --> 00:13:17.160]  不過我會回來接你
[00:13:17.160 --> 00:13:19.000]  怎麼會呢
[00:13:19.480 --> 00:13:21.480]  回來跟你吃飯
[00:13:21.480 --> 00:13:22.400]  又會
[00:13:22.400 --> 00:13:26.040]  但不會說我一定會回來接你
[00:13:26.040 --> 00:13:28.240]  這裡耶穌在說的就是
[00:13:28.240 --> 00:13:29.360]  在那個文化裡面
[00:13:29.360 --> 00:13:32.080]  用一個這樣的意境
[00:13:32.080 --> 00:13:35.400]  你要說到主離開
[00:13:35.400 --> 00:13:38.000]  不是拋棄
[00:13:38.000 --> 00:13:39.320]  不是abandonment
[00:13:39.320 --> 00:13:42.360]  而是promise
[00:13:42.360 --> 00:13:44.520]  promise他會再回來
[00:13:44.520 --> 00:13:45.440]  在主裡面
[00:13:45.440 --> 00:13:47.600]  就會接你回去天家
[00:13:47.600 --> 00:13:52.480]  這裡在說的是一個家庭
[00:13:52.480 --> 00:13:54.760]  我為你預備一個家庭
[00:13:54.760 --> 00:13:57.760]  這個家庭不只是空間這麼簡單
[00:13:57.760 --> 00:14:00.400]  是一個住得到的地方
[00:14:00.400 --> 00:14:03.840]  也是一個持續的關係
[00:14:03.840 --> 00:14:04.640]  是一個relationship
[00:14:04.640 --> 00:14:05.960]  是一個family
[00:14:05.960 --> 00:14:06.520]  對嗎
[00:14:06.520 --> 00:14:08.520]  我們想起家
[00:14:08.520 --> 00:14:10.600]  我們當然會想起地上的家
[00:14:10.600 --> 00:14:10.800]  對嗎
[00:14:10.800 --> 00:14:14.600]  門徒我相信你也會想起
[00:14:14.600 --> 00:14:17.240]  到底我們屬於哪裡
[00:14:17.960 --> 00:14:19.680]  哪裡可以棲身
[00:14:19.680 --> 00:14:21.520]  哪裡可以給我立足
[00:14:21.520 --> 00:14:23.480]  地上的家
[00:14:23.480 --> 00:14:24.000]  耶穌說
[00:14:24.000 --> 00:14:26.280]  不會永恆的
[00:14:26.280 --> 00:14:29.240]  in that sense是不會永恆的
[00:14:29.240 --> 00:14:32.800]  因為地上的家一定會有風吹雨打
[00:14:32.800 --> 00:14:33.760]  就會毀滅
[00:14:33.760 --> 00:14:36.800]  人事變遷也會散
[00:14:36.800 --> 00:14:38.120]  對嗎
[00:14:38.120 --> 00:14:40.640]  生老病死也可以受到威脅
[00:14:40.640 --> 00:14:45.160]  最近大家看到夏威夷的大火
[00:14:45.160 --> 00:14:46.240]  對嗎
[00:14:47.240 --> 00:14:48.040]  那些家園
[00:14:48.040 --> 00:14:51.400]  一把火就全部都燒了
[00:14:51.400 --> 00:14:53.720]  連火也不能控制
[00:14:53.720 --> 00:14:54.320]  對嗎
[00:14:54.320 --> 00:14:56.640]  我昨晚預備的時候
[00:14:56.640 --> 00:14:58.320]  我看了一個社論
[00:14:58.320 --> 00:15:01.040]  那個社論是CNN那裡發佈的
[00:15:01.040 --> 00:15:04.720]  那個社論的title說什麼呢
[00:15:04.720 --> 00:15:06.360]  他說
[00:15:06.360 --> 00:15:13.800]  Hawaii fire shows that Hawaii paradise was a dream
[00:15:14.360 --> 00:15:15.360]  大家去夏威夷玩過
[00:15:15.360 --> 00:15:16.800]  Paradise
[00:15:16.800 --> 00:15:18.600]  世外桃源的地方
[00:15:18.600 --> 00:15:21.160]  百萬富翁千萬富翁
[00:15:21.160 --> 00:15:22.160]  走去弄一間屋子
[00:15:22.160 --> 00:15:23.200]  好像大富翁
[00:15:23.200 --> 00:15:25.280]  有時候去渡假
[00:15:25.280 --> 00:15:27.440]  夏威夷給人的感覺
[00:15:27.440 --> 00:15:29.440]  都是一種世外桃源的地方
[00:15:29.440 --> 00:15:30.960]  我們介紹朋友的時候
[00:15:30.960 --> 00:15:32.360]  朋友說你夏威夷來
[00:15:32.360 --> 00:15:33.200]  真的好
[00:15:33.200 --> 00:15:35.600]  夏威夷的地方是世外桃源
[00:15:35.600 --> 00:15:38.080]  不代表那個人是世外桃源
[00:15:38.080 --> 00:15:40.320]  但是那個風景很美
[00:15:40.600 --> 00:15:42.160]  世外桃源是一個幻象
[00:15:42.160 --> 00:15:43.200]  一個幻形
[00:15:43.200 --> 00:15:46.600]  一場火就告訴你
[00:15:46.600 --> 00:15:48.840]  在地上有多好的家園
[00:15:48.840 --> 00:15:51.920]  一把火就可以消滅
[00:15:51.920 --> 00:15:54.440]  一有生老病死
[00:15:54.440 --> 00:15:55.760]  人事變遷
[00:15:55.760 --> 00:15:58.920]  就一定會煙消雲散
[00:15:58.920 --> 00:16:02.120]  哪裡真的有一個家
[00:16:02.120 --> 00:16:04.280]  那裡的家
[00:16:04.280 --> 00:16:05.040]  那裡的家
[00:16:05.040 --> 00:16:05.800]  那裡的家
[00:16:05.800 --> 00:16:06.480]  那裡的家
[00:16:06.480 --> 00:16:07.200]  那裡的家
[00:16:07.200 --> 00:16:07.800]  那裡的家
[00:16:07.800 --> 00:16:08.400]  那裡的家
[00:16:08.400 --> 00:16:08.920]  那裡的家
[00:16:08.920 --> 00:16:09.320]  那裡的家
[00:16:09.320 --> 00:16:09.800]  那裡的家
[00:16:09.840 --> 00:16:10.360]  那裡的家
[00:16:10.360 --> 00:16:12.920]  耶穌說我為你預備一個家
[00:16:12.920 --> 00:16:16.920]  這個家是不會被毀滅的
[00:16:16.920 --> 00:16:20.560]  這個家是不會過去的
[00:16:20.560 --> 00:16:23.480]  好像你
[00:16:23.480 --> 00:16:26.400]  有沒有試過你出去旅遊
[00:16:26.400 --> 00:16:27.640]  或者出去玩
[00:16:27.640 --> 00:16:30.080]  你去了幾個星期
[00:16:30.080 --> 00:16:31.520]  你很恨的是什麼
[00:16:31.520 --> 00:16:33.640]  是啊
[00:16:33.640 --> 00:16:34.800]  為什麼呢
[00:16:34.800 --> 00:16:36.600]  你去夏威夷玩
[00:16:36.600 --> 00:16:37.640]  為什麼想回家
[00:16:37.640 --> 00:16:39.360]  為什麼不住在夏威夷
[00:16:40.360 --> 00:16:42.040]  因為始終不是你的家
[00:16:42.040 --> 00:16:44.120]  農場不及狗竇
[00:16:44.120 --> 00:16:45.160]  你回家
[00:16:45.160 --> 00:16:46.520]  你那張爛鬼床
[00:16:46.520 --> 00:16:48.640]  跟你在酒店睡的那張
[00:16:48.640 --> 00:16:49.560]  差多遠
[00:16:49.560 --> 00:16:51.360]  沒有人做房間服務的
[00:16:51.360 --> 00:16:54.040]  但你總是覺得那裡舒服一點
[00:16:54.040 --> 00:16:56.960]  你睡的爛位置始終都是你的
[00:16:56.960 --> 00:16:59.400]  這就是home的意思
[00:16:59.400 --> 00:17:00.840]  不是一個house
[00:17:00.840 --> 00:17:01.720]  是一個home
[00:17:01.720 --> 00:17:04.400]  耶穌說我為你保證
[00:17:04.400 --> 00:17:05.880]  我會回來接你
[00:17:05.880 --> 00:17:07.040]  這個就是天教
[00:17:08.120 --> 00:17:09.800]  第二方面他不僅給我們天教
[00:17:09.800 --> 00:17:10.480]  還有什麼呢
[00:17:10.480 --> 00:17:12.280]  回家
[00:17:12.280 --> 00:17:13.920]  回家的道路
