
[00:00:00.000 --> 00:00:02.000]  各位歡迎來到智慧廚房
[00:03:35.020 --> 00:03:37.820]  四分一 cup 的 brown sugar
[00:03:37.820 --> 00:03:39.000]  然後就大蛋
[00:03:39.000 --> 00:03:40.440]  vanilla extract
[00:03:40.440 --> 00:03:42.040]  sour cream 就是四分一 cup
[00:03:42.040 --> 00:03:44.720]  四分一 cup 的菠蘿汁
[00:03:44.720 --> 00:03:47.740]  好,另外就講到蛋糕的 topping
[00:03:47.740 --> 00:03:49.520]  就是上面那層
[00:03:49.520 --> 00:03:51.080]  那麼我們需要什麼呢?
[00:03:51.080 --> 00:03:52.460]  四分一 cup 的牛油
[00:03:52.460 --> 00:03:54.380]  等一下也是會融化的
[00:03:54.380 --> 00:03:57.000]  半個 cup 的 brown sugar
[00:03:57.000 --> 00:04:00.220]  然後這個食譜就是說
[00:04:00.220 --> 00:04:03.220]  要有一罐切好的菠蘿
[00:04:03.220 --> 00:04:05.380]  那麼我就看到新鮮的菠蘿
[00:04:05.380 --> 00:04:07.140]  不如這一次就用新鮮的菠蘿
[00:04:07.140 --> 00:04:08.360]  你看這個新鮮的菠蘿
[00:04:08.360 --> 00:04:09.540]  已經熟得很厲害
[00:04:09.540 --> 00:04:11.180]  已經很香了
[00:04:11.180 --> 00:04:13.420]  然後我們有一些罐裝的 cherries
[00:04:13.420 --> 00:04:15.020]  這些很少單獨去吃的
[00:04:15.020 --> 00:04:16.720]  這些 cherries 櫻桃
[00:04:16.720 --> 00:04:20.240]  通常是雞尾酒加一顆進去
[00:04:20.240 --> 00:04:21.540]  然後就蘸著
[00:04:21.540 --> 00:04:23.340]  那麼這個 pineapple upside down cake
[00:04:23.340 --> 00:04:24.360]  剛剛加這些
[00:04:24.360 --> 00:04:26.240]  跟那些 pineapple 和那些 cake 一起
[00:04:26.240 --> 00:04:27.540]  就很好吃的
[00:04:27.540 --> 00:04:29.820]  唯一一個煮法我會吃的 cherry
[00:04:29.820 --> 00:04:31.540]  就是這個 pineapple upside down cake
[00:04:31.540 --> 00:04:33.940]  那麼因為這個叫 upside down cake
[00:04:33.940 --> 00:04:35.780]  所以我們是反過來做的
[00:04:35.780 --> 00:04:37.980]  先做那個面
[00:04:37.980 --> 00:04:39.640]  其實就是先做底
[00:04:39.640 --> 00:04:41.440]  然後就反轉它
[00:04:41.440 --> 00:04:42.880]  那麼這個很有意思
[00:04:42.880 --> 00:04:45.920]  那麼我們先將這些牛油融化
[00:04:45.920 --> 00:04:49.280]  然後我們就倒它進去這個 pan 那裡
[00:04:50.280 --> 00:04:53.620]  那麼將它塗得均勻一點
[00:04:53.620 --> 00:04:56.420]  牛油放進去了
[00:04:56.420 --> 00:04:59.620]  那麼我們將那些焦糖就鋪進去
[00:04:59.620 --> 00:05:02.420]  我們先切菠蘿
[00:05:02.420 --> 00:05:03.880]  這個是新鮮菠蘿
[00:05:03.880 --> 00:05:04.680]  很便宜的
[00:05:04.680 --> 00:05:06.480]  但是我平時是這樣切的
[00:05:06.480 --> 00:05:09.380]  然後再起一些釘出來
[00:05:09.380 --> 00:05:11.220]  那麼就想起我的雅各書
[00:05:11.220 --> 00:05:13.020]  開頭第四章那裡這樣說
[00:05:13.020 --> 00:05:16.320]  他說我們那些的絲肉
[00:05:16.320 --> 00:05:18.620]  全部在那個釘裡面
[00:05:18.620 --> 00:05:19.860]  是全部跑出來了
[00:05:19.860 --> 00:05:20.820]  這個是真的
[00:05:20.820 --> 00:05:23.380]  當我們是受著壓力的時候
[00:05:23.380 --> 00:05:24.460]  我們很多時候
[00:05:24.460 --> 00:05:25.980]  就不知道怎麼做
[00:05:25.980 --> 00:05:26.720]  或者呢
[00:05:26.720 --> 00:05:28.780]  我們將我們的黑暗面
[00:05:28.780 --> 00:05:31.120]  無限的放大出來
[00:05:31.120 --> 00:05:32.380]  這裡甚至說
[00:05:32.380 --> 00:05:34.520]  他說也求不到
[00:05:34.520 --> 00:05:37.080]  因為我們是網球
[00:05:37.080 --> 00:05:38.520]  和學本就譯為
[00:05:38.520 --> 00:05:40.760]  是網球
[00:05:40.760 --> 00:05:43.620]  新譯本就譯為動機不良
[00:05:43.620 --> 00:05:45.480]  或者動機是邪惡的
[00:05:45.480 --> 00:05:48.020]  主要是他講到就是我們
[00:05:48.020 --> 00:05:50.080]  很多時候因為被我們的絲肉
[00:05:50.080 --> 00:05:51.560]  去敗壞的時候
[00:05:51.560 --> 00:05:52.520]  連我們的祈禱
[00:05:52.520 --> 00:05:54.680]  都是為了我們自己的好處
[00:05:54.680 --> 00:05:57.680]  單單為了我們自己的慾望去禱告
[00:05:57.680 --> 00:05:59.880]  那麼在這裡很值得反省
[00:05:59.880 --> 00:06:02.020]  到底我們在疫情當中
[00:06:02.020 --> 00:06:04.860]  我們的祈禱
[00:06:04.860 --> 00:06:07.160]  到底是為了上帝的國
[00:06:07.160 --> 00:06:09.880]  還是純粹為了我們舒適
[00:06:09.880 --> 00:06:11.660]  當然
[00:06:11.660 --> 00:06:13.160]  我們在疫情裡面
[00:06:13.160 --> 00:06:15.120]  我們有很多的禱告都是好的
[00:06:15.120 --> 00:06:17.860]  譬如我們求上帝去供應
[00:06:18.100 --> 00:06:21.500]  求上帝來看顧我們
[00:06:21.500 --> 00:06:22.260]  保守我們
[00:06:22.260 --> 00:06:23.460]  醫治我們等等
[00:06:23.460 --> 00:06:24.760]  這些都沒有問題的
[00:06:24.760 --> 00:06:27.120]  沒有人會在祈禱的時候說
[00:06:27.120 --> 00:06:29.760]  不如我們為了大家
[00:06:29.760 --> 00:06:31.860]  中了肺炎病毒來禱告
[00:06:31.860 --> 00:06:32.860]  沒有人會這樣的
[00:06:32.860 --> 00:06:33.360]  是不是?
[00:06:33.360 --> 00:06:34.460]  但是沒錯
[00:06:34.460 --> 00:06:36.120]  是一個很好的提醒
[00:06:36.120 --> 00:06:37.160]  到底我們
[00:06:37.160 --> 00:06:40.460]  我們想離開這個疫境
[00:06:40.460 --> 00:06:43.600]  想上帝來念穩我們的時候
[00:06:43.600 --> 00:06:44.720]  我們有沒有想過
[00:06:44.720 --> 00:06:46.860]  最終的目的是為了什麼呢?
[00:06:47.600 --> 00:06:48.660]  是為了上帝的國
[00:06:48.660 --> 00:06:49.400]  上帝的真理
[00:06:49.400 --> 00:06:50.260]  上帝的公義
[00:06:50.260 --> 00:06:51.760]  祂的福音
[00:06:51.760 --> 00:06:54.460]  能夠得到彰顯
[00:06:54.460 --> 00:06:59.060]  還是純粹我們想生活得舒服一點
[00:06:59.060 --> 00:07:00.420]  我們自私一點
[00:07:00.420 --> 00:07:02.520]  我們只是不想這麼辛苦而已
[00:07:02.520 --> 00:07:05.320]  那麼在這裡講到我們門徒的價值觀
[00:07:05.320 --> 00:07:06.660]  應該是不同這個世界
[00:07:06.660 --> 00:07:08.120]  就是基督的門徒
[00:07:08.120 --> 00:07:10.220]  耶穌也是這樣教導我們去禱告的
[00:07:10.220 --> 00:07:11.500]  在《主禱文》裡面
[00:07:11.500 --> 00:07:14.120]  願人都尊你的名為聖
[00:07:14.120 --> 00:07:15.960]  願你的國降臨
[00:07:15.960 --> 00:07:17.500]  願你的旨意行在地上
[00:07:17.500 --> 00:07:18.420]  而不在天上
[00:07:18.420 --> 00:07:22.920]  就不純粹是我們自己個人的益處
[00:07:22.920 --> 00:07:26.760]  或者個人的好處來去求
[00:07:26.760 --> 00:07:30.760]  四章三節這裡的原文是挺妙的
[00:07:30.760 --> 00:07:33.020]  新譯本未必能夠譯出來
[00:07:33.020 --> 00:07:33.860]  四章第三節
[00:07:33.860 --> 00:07:35.560]  他說你求也得不到
[00:07:35.560 --> 00:07:38.060]  因為你們動機不良
[00:07:38.060 --> 00:07:40.820]  和合本就保留了兩個求字在這裡
[00:07:40.820 --> 00:07:42.520]  他說你們求也得不著
[00:07:42.520 --> 00:07:44.160]  因為你們妄求
[00:07:44.160 --> 00:07:45.860]  其實兩個求字
[00:07:45.960 --> 00:07:48.820]  在原文有一點點分別的
[00:07:48.820 --> 00:07:50.020]  很 subtle(細膩)
[00:07:50.020 --> 00:07:52.120]  希臘文的 voice(聲音)是有分別的
[00:07:52.120 --> 00:07:53.620]  就是有 active voice(活動的聲音)
[00:07:53.620 --> 00:07:56.160]  有主動的詞態
[00:07:56.160 --> 00:07:58.320]  有被動的詞態
[00:07:58.320 --> 00:07:59.920]  也有中間的詞態
[00:07:59.920 --> 00:08:00.920]  middle voice(中間的聲音)
[00:08:00.920 --> 00:08:03.660]  那麼你們求也得不到
[00:08:03.660 --> 00:08:05.260]  那麼這個就是主動了
[00:08:05.260 --> 00:08:06.800]  就是說你們祈禱
[00:08:06.800 --> 00:08:07.900]  得不到
[00:08:07.900 --> 00:08:08.700]  因為什麼呢?
[00:08:08.700 --> 00:08:10.160]  因為你們妄求
[00:08:10.160 --> 00:08:12.500]  或者動機不良的去祈求
[00:08:12.500 --> 00:08:14.600]  那麼後面那個求
[00:08:14.600 --> 00:08:16.860]  就是中間的 voice(聲音)
[00:08:16.860 --> 00:08:18.660]  就是餵著自己的意思
[00:08:18.660 --> 00:08:20.900]  在上文下理裡面就告訴我們
[00:08:20.900 --> 00:08:22.500]  雅各就是針對一些人
[00:08:22.500 --> 00:08:23.360]  他們去祈禱
[00:08:23.360 --> 00:08:25.400]  他們希望上帝給他們一些東西
[00:08:25.400 --> 00:08:26.800]  滿足他們的嫉妒
[00:08:26.800 --> 00:08:28.300]  滿足他們的私慾
[00:08:28.300 --> 00:08:30.300]  損毀其他人也好
[00:08:30.300 --> 00:08:32.460]  或者他去拆毀其他人的生命
[00:08:32.460 --> 00:08:35.500]  鞏固自己的勢力
[00:08:35.500 --> 00:08:38.960]  就是一種弱肉強食的一種勢態
[00:08:38.960 --> 00:08:40.460]  那麼 again(再一次)
[00:08:40.460 --> 00:08:42.460]  在疫情當中
[00:08:42.460 --> 00:08:45.260]  在當時的困境裡面也一樣
[00:08:45.260 --> 00:08:47.460]  在困難裡面
[00:08:47.460 --> 00:08:48.660]  很多時候那些人就…
[00:08:48.660 --> 00:08:50.460]  黑暗面就出來了
[00:08:50.460 --> 00:08:51.360]  就是…
[00:08:51.360 --> 00:08:53.260]  會真的很弱肉強食
[00:08:53.260 --> 00:08:54.660]  因為不保住自己
[00:08:54.660 --> 00:08:55.620]  還保誰呢?
[00:08:55.620 --> 00:08:55.860]  是不是?
[00:08:55.860 --> 00:08:56.660]  忍不畏己
[00:08:56.660 --> 00:08:58.200]  雅各就告訴我們
[00:08:58.200 --> 00:09:00.520]  我們神的子民怎麼可以這樣呢?
[00:09:00.520 --> 00:09:01.960]  怎麼可以這樣呢?
[00:09:01.960 --> 00:09:02.800]  那麼想一想
[00:09:02.800 --> 00:09:03.900]  你最近的祈禱
[00:09:03.900 --> 00:09:05.060]  到底是怎麼樣的呢?
[00:09:05.060 --> 00:09:06.900]  你是為了什麼祈禱呢?
[00:09:06.900 --> 00:09:09.000]  或者你沒有什麼祈禱
[00:09:09.000 --> 00:09:10.460]  那麼為什麼沒有什麼祈禱呢?
[00:09:11.520 --> 00:09:13.060]  是不是因為上帝沒有…
[00:09:13.060 --> 00:09:15.120]  按照你的心意而行呢?
[00:09:15.120 --> 00:09:16.660]  那麼這個也是一個私慾的表現
[00:09:16.660 --> 00:09:17.160]  是不是?
[00:09:17.160 --> 00:09:33.420]  好,那麼我們繼續去切這個菠蘿了
[00:09:33.420 --> 00:09:34.960]  因為我就沒有那個…
[00:09:34.960 --> 00:09:37.160]  做菠蘿心的工具
[00:09:37.160 --> 00:09:38.460]  我才發現沒有
[00:09:38.460 --> 00:09:39.360]  但是不要緊的
[00:09:39.360 --> 00:09:40.720]  我們不一定要圓形的嘛
[00:09:40.720 --> 00:09:41.120]  是不是?
[00:09:41.520 --> 00:09:42.560]  切它薄薄的
[00:09:42.560 --> 00:09:44.660]  因為這個是給那個…
[00:09:44.660 --> 00:09:45.680]  topping用的
[00:09:45.680 --> 00:09:47.660]  你預備的時候要調轉
[00:09:47.660 --> 00:09:49.120]  那麼其實呢
[00:09:49.120 --> 00:09:50.620]  最後吃的時候就…
[00:09:50.620 --> 00:09:52.520]  調轉才是對的
[00:09:52.520 --> 00:09:54.060]  那麼 upside down
[00:09:54.060 --> 00:09:55.780]  其實為什麼會選 upside down 蛋糕呢?
[00:09:55.780 --> 00:09:56.320]  因為呢
[00:09:56.320 --> 00:09:57.860]  雅各書第四章呢
[00:09:57.860 --> 00:09:58.920]  這裡呢
[00:09:58.920 --> 00:10:00.120]  講到的價值
[00:10:00.120 --> 00:10:01.480]  天國裡面的價值呢
[00:10:01.480 --> 00:10:03.680]  真的跟世界的價值是 upside down
[00:10:03.680 --> 00:10:04.760]  是完全不同的
[00:10:04.760 --> 00:10:06.380]  世界叫我們
[00:10:06.380 --> 00:10:07.420]  弱肉強食
[00:10:07.420 --> 00:10:08.360]  總之有…
[00:10:08.360 --> 00:10:10.180]  有權的就說了算
[00:10:10.480 --> 00:10:12.220]  沒有權的就被人欺負
[00:10:12.220 --> 00:10:13.980]  那麼雅各就說
[00:10:13.980 --> 00:10:14.620]  No No No
[00:10:14.620 --> 00:10:15.920]  因為耶穌不是這樣子的
[00:10:15.920 --> 00:10:17.220]  四字大節
[00:10:17.220 --> 00:10:18.660]  他說
[00:10:18.660 --> 00:10:20.120]  淫亂的人
[00:10:20.120 --> 00:10:22.560]  你們不知道與世俗為友
[00:10:22.560 --> 00:10:24.320]  就是與神為敵嗎?
[00:10:24.320 --> 00:10:26.460]  所以與世俗為友的
[00:10:26.460 --> 00:10:28.260]  就成了神的守敵了
[00:10:28.260 --> 00:10:29.520]  聖經說
[00:10:29.520 --> 00:10:32.360]  神愛他那安置在我們裡面的靈
[00:10:32.360 --> 00:10:34.360]  愛到嫉妒的地步
[00:10:34.360 --> 00:10:37.060]  你們想這話是徒然的嗎?
[00:10:37.060 --> 00:10:40.020]  但神所賜的恩更大
[00:10:40.080 --> 00:10:41.560]  所以聖經上說
[00:10:41.560 --> 00:10:43.380]  神抵擋驕傲的人
[00:10:43.380 --> 00:10:45.880]  賜恩給謙卑的人
[00:10:45.880 --> 00:10:46.720]  四字六節
[00:10:46.720 --> 00:10:50.080]  這裡可能你第一次讀的時候會覺得
[00:10:50.080 --> 00:10:51.520]  好像有一點蹺口
[00:10:51.520 --> 00:10:52.520]  特別那句是什麼呢?
[00:10:52.520 --> 00:10:53.920]  那句話
[00:10:53.920 --> 00:10:56.080]  神愛他那安置在我們的靈
[00:10:56.080 --> 00:10:57.480]  愛到嫉妒的地步
[00:10:57.480 --> 00:10:58.220]  很奇怪
[00:10:58.220 --> 00:11:00.080]  上面他講到
[00:11:00.080 --> 00:11:01.980]  教會裡面屬靈的群體
[00:11:01.980 --> 00:11:03.260]  散居不同的地方
[00:11:03.260 --> 00:11:04.560]  受壓抑的時候
[00:11:04.560 --> 00:11:05.860]  他們就會
[00:11:05.860 --> 00:11:08.020]  彼此的嫉妒
[00:11:08.020 --> 00:11:09.280]  彼此的傷害大家
[00:11:10.280 --> 00:11:13.460]  這裡他又用了同一個主題
[00:11:13.460 --> 00:11:14.560]  又講到嫉妒
[00:11:14.560 --> 00:11:17.720]  但是他講的嫉妒不是人性黑暗的嫉妒
[00:11:17.720 --> 00:11:19.720]  而是神的靈
[00:11:19.720 --> 00:11:22.180]  神將他的靈放在我們裡面
[00:11:22.180 --> 00:11:22.820]  聖靈
[00:11:22.820 --> 00:11:25.420]  是一個有嫉妒的靈
[00:11:25.420 --> 00:11:27.480]  這個很奇怪
[00:11:27.480 --> 00:11:28.760]  你想到嫉妒的時候
[00:11:28.760 --> 00:11:30.920]  一想起好像應該是負面的事情
[00:11:30.920 --> 00:11:33.320]  怎麼會神是嫉妒的呢?
[00:11:33.320 --> 00:11:35.520]  我覺得嫉妒一般來說都是負面的
[00:11:35.520 --> 00:11:36.280]  都是黑暗的
[00:11:36.620 --> 00:11:39.420]  愛是不嫉妒不自誇
[00:11:39.420 --> 00:11:42.220]  但是這裡講的嫉妒是有一點不同的
[00:11:42.220 --> 00:11:46.120]  這裡講的嫉妒是一種關係上
[00:11:46.120 --> 00:11:47.820]  盟約上的嫉妒
[00:11:47.820 --> 00:11:48.920]  舉個例子很簡單
[00:11:48.920 --> 00:11:50.420]  人世間
[00:11:50.420 --> 00:11:51.760]  甚至人間裡面
[00:11:51.760 --> 00:11:53.420]  都有一些嫉妒是應該
[00:11:53.420 --> 00:11:54.620]  或者是健康的
[00:11:54.620 --> 00:11:55.020]  是不是?
[00:11:55.020 --> 00:11:56.720]  你想像一下一個婚姻
[00:11:56.720 --> 00:11:57.520]  是不是?
[00:11:57.520 --> 00:12:00.260]  甚至可能是一個感情
[00:12:00.260 --> 00:12:00.760]  是不是?
[00:12:00.760 --> 00:12:02.020]  拍拖的
[00:12:02.020 --> 00:12:04.560]  給大家的一個承諾
[00:12:04.560 --> 00:12:05.860]  一個關係裡面
[00:12:06.120 --> 00:12:09.060]  那是不是一個健康的婚姻
[00:12:09.060 --> 00:12:11.720]  健康的一個 committed(承諾)的關係
[00:12:11.720 --> 00:12:14.420]  都是有一些嫉妒的呢?
[00:12:14.420 --> 00:12:15.220]  是不是?
[00:12:15.220 --> 00:12:17.720]  就是你的女朋友
[00:12:17.720 --> 00:12:18.420]  男朋友
[00:12:18.420 --> 00:12:20.320]  你的伴侶
[00:12:20.320 --> 00:12:25.520]  都不會到處去搞這個搞那個的
[00:12:25.520 --> 00:12:26.020]  是不是?
[00:12:26.020 --> 00:12:27.220]  如果他們這樣的時候
[00:12:27.220 --> 00:12:28.120]  你不會舒服的
[00:12:28.120 --> 00:12:28.620]  是不是?
[00:12:28.620 --> 00:12:29.820]  你會發怒
[00:12:29.820 --> 00:12:30.820]  那些是意怒來的
[00:12:30.820 --> 00:12:31.820]  那些是應該的
[00:12:31.820 --> 00:12:34.820]  所以他這裡講的就是這一種的 jealousy(嫉妒)
[00:12:34.820 --> 00:12:35.820]  這一種的嫉妒
[00:12:36.220 --> 00:12:38.920]  在聖經裡面不同的地方
[00:12:38.920 --> 00:12:40.020]  十誡裡面都有講
[00:12:40.020 --> 00:12:41.720]  就是上帝是一個忌邪的神
[00:12:41.720 --> 00:12:43.920]  其實那個意思就是說嫉妒的神
[00:12:43.920 --> 00:12:46.820]  因為他跟我們之間有一個的盟約
[00:12:46.820 --> 00:12:49.920]  所以上文下理為什麼他去針對呢?
[00:12:49.920 --> 00:12:53.420]  我們基督徒不可以以世界以世俗為由
[00:12:53.420 --> 00:12:56.720]  我們要以上帝為我們的朋友
[00:12:56.720 --> 00:12:58.720]  你記得朋友這個 theme(主題)
[00:12:58.720 --> 00:13:01.020]  這個主題是《雅各書》第二章
[00:13:01.020 --> 00:13:02.320]  是出現過的
[00:13:02.320 --> 00:13:03.620]  第二章講什麼呢?
[00:13:03.620 --> 00:13:05.720]  第二章講信心是有行為的
[00:13:06.020 --> 00:13:09.220]  他舉了一個例子就是阿伯拉罕
[00:13:09.220 --> 00:13:10.620]  阿伯拉罕信神
[00:13:10.620 --> 00:13:13.120]  不只是單單在頭腦上他的行為走出來
[00:13:13.120 --> 00:13:17.120]  同時阿伯拉罕被稱為上帝的朋友
[00:13:17.120 --> 00:13:18.520]  是一個 friendship(朋友)
[00:13:18.520 --> 00:13:19.920]  你想清楚
[00:13:19.920 --> 00:13:20.620]  friendship(朋友)
[00:13:20.620 --> 00:13:22.520]  今天我們講的就是很兒戲的事情
[00:13:22.520 --> 00:13:22.920]  是不是?
[00:13:22.920 --> 00:13:25.220]  隨時可以 unfriend(不和)一個人
[00:13:25.220 --> 00:13:25.720]  是不是?
[00:13:25.720 --> 00:13:27.120]  或者不跟他做朋友
[00:13:27.120 --> 00:13:27.620]  是不是?
[00:13:27.620 --> 00:13:28.520]  不跟他聯絡
[00:13:28.520 --> 00:13:29.320]  消失
[00:13:29.320 --> 00:13:32.620]  以前的社會
[00:13:32.620 --> 00:13:33.820]  講到 friendship(朋友)的時候
[00:13:33.820 --> 00:13:36.020]  不只是我們那些拍肩膀不簡單
[00:13:36.020 --> 00:13:37.620]  他們在講盟友
[00:13:37.620 --> 00:13:39.220]  alliance(聯盟)
[00:13:39.220 --> 00:13:41.520]  就是政治上的盟友
[00:13:41.520 --> 00:13:42.620]  社會裡面
[00:13:42.620 --> 00:13:43.620]  關係裡面
[00:13:43.620 --> 00:13:45.220]  大家彼此去 protect(保護)
[00:13:45.220 --> 00:13:46.620]  彼此去保護
[00:13:46.620 --> 00:13:50.120]  彼此有一種排他性的關係
[00:13:50.120 --> 00:13:52.420]  這些才叫做真正的朋友
[00:13:52.420 --> 00:13:55.420]  所以神跟我們之間有一個盟約
[00:13:55.420 --> 00:13:57.620]  一個 friendship(朋友)
[00:13:57.620 --> 00:13:58.720]  或者應該這麼說
[00:13:58.720 --> 00:13:59.620]  alliance(聯盟)
[00:13:59.620 --> 00:14:01.620]  一個同盟
[00:14:01.620 --> 00:14:03.720]  我們去保護上帝的明星
[00:14:04.020 --> 00:14:05.420]  上帝也在他的恩典
[00:14:05.420 --> 00:14:07.320]  在他的愛中來保護我們
[00:14:07.320 --> 00:14:11.020]  我們彼此之間有一個互相定立的
[00:14:11.020 --> 00:14:13.020]  毀身的一個盟約
[00:14:13.020 --> 00:14:14.220]  不可以兩樣
[00:14:14.220 --> 00:14:15.220]  一腳踏兩船
[00:14:15.220 --> 00:14:17.020]  所以不要做一個淫亂的人
[00:14:17.020 --> 00:14:19.120]  所以他為什麼講到
[00:14:19.120 --> 00:14:20.820]  說不可以世俗為友呢?
[00:14:20.820 --> 00:14:22.320]  因為如果我們以世俗為友的話
