
[00:00:00.000 --> 00:00:00.760]  那麼我們回到聖經,好嗎?
[00:03:37.640 --> 00:03:39.640]  不僅找到這三點
[00:03:39.640 --> 00:03:41.640]  你也找到以色列這個地方
[00:03:41.640 --> 00:03:43.640]  其實沒有什麼天然港口
[00:03:43.640 --> 00:03:45.640]  你看到那個海岸線
[00:03:45.640 --> 00:03:47.640]  其實也是很直
[00:03:47.640 --> 00:03:49.640]  不是很深
[00:03:49.640 --> 00:03:51.640]  所以在以色列的這個地方
[00:03:51.640 --> 00:03:53.640]  沒有天然港口
[00:03:53.640 --> 00:03:55.640]  一切的港口都是比較小的
[00:03:55.640 --> 00:03:57.640]  約柏
[00:03:57.640 --> 00:03:59.640]  其實就是一個比較小的
[00:03:59.640 --> 00:04:01.640]  從舊約到新約
[00:04:01.640 --> 00:04:03.640]  一個小的港口
[00:04:03.640 --> 00:04:05.640]  到了羅馬的時期就有一點不同
[00:04:05.640 --> 00:04:07.640]  公元前大概22年的時候
[00:04:07.640 --> 00:04:09.640]  就是22 B.C.的時候
[00:04:09.640 --> 00:04:11.640]  有一個當時幫羅馬帝國
[00:04:11.640 --> 00:04:13.640]  去守這塊地的
[00:04:13.640 --> 00:04:15.640]  那個叫做大希倫
[00:04:15.640 --> 00:04:17.640]  Helder Great
[00:04:17.640 --> 00:04:19.640]  22 B.C.
[00:04:19.640 --> 00:04:21.640]  他就找了一個地方
[00:04:21.640 --> 00:04:23.640]  一個小的漁港
[00:04:23.640 --> 00:04:25.640]  然後將它擴大變成一個很大的港口
[00:04:25.640 --> 00:04:27.640]  叫做
[00:04:27.640 --> 00:04:29.640]  蓋薩尼亞石屎利亞
[00:04:29.640 --> 00:04:31.640]  為什麼他可以將一個
[00:04:31.640 --> 00:04:33.640]  天然的小海港
[00:04:33.640 --> 00:04:35.640]  然後變成一個很大很大的地中海的海港呢
[00:04:35.640 --> 00:04:37.640]  因為當時
[00:04:37.640 --> 00:04:39.640]  羅馬帝國他們發明了
[00:04:39.640 --> 00:04:41.640]  什麼叫做石屎
[00:04:41.640 --> 00:04:43.640]  什麼叫做concrete
[00:04:43.640 --> 00:04:45.640]  有沒有用過concrete
[00:04:45.640 --> 00:04:47.640]  你坐的地方其實就是concrete
[00:04:47.640 --> 00:04:49.640]  站的地方是嗎
[00:04:49.640 --> 00:04:51.640]  就是當時剛剛開始
[00:04:51.640 --> 00:04:53.640]  發明出來的
[00:04:53.640 --> 00:04:55.640]  就是有沙和泥混在一起
[00:04:55.640 --> 00:04:57.640]  放水進去會變硬的
[00:04:57.640 --> 00:04:59.640]  所以大希倫就用了
[00:04:59.640 --> 00:05:01.640]  這個concrete的
[00:05:01.640 --> 00:05:03.640]  建築的方法
[00:05:03.640 --> 00:05:05.640]  就做了一個
[00:05:05.640 --> 00:05:07.640]  很大的人工的海港
[00:05:07.640 --> 00:05:09.640]  叫做Seserea
[00:05:09.640 --> 00:05:11.640]  就好像
[00:05:11.640 --> 00:05:13.640]  香港那樣
[00:05:13.640 --> 00:05:15.640]  當它是地中海的香港那樣
[00:05:15.640 --> 00:05:17.640]  又可以有貨櫃碼頭或者大的
[00:05:17.640 --> 00:05:19.640]  漁船、大的貨船
[00:05:19.640 --> 00:05:21.640]  可以賣到岸的
[00:05:21.640 --> 00:05:23.640]  所以他就將這個海港變成一個
[00:05:23.640 --> 00:05:25.640]  大的人工海港
[00:05:25.640 --> 00:05:27.640]  就將那些錢塞進來
[00:05:27.640 --> 00:05:29.640]  將那些貿易的錢帶進來
[00:05:29.640 --> 00:05:31.640]  以色列他管的那個地方
[00:05:31.640 --> 00:05:33.640]  就將這個海港
[00:05:33.640 --> 00:05:35.640]  叫做Seserea
[00:05:35.640 --> 00:05:37.640]  他老闆就叫Seserea
[00:05:37.640 --> 00:05:39.640]  Caesar
[00:05:39.640 --> 00:05:41.640]  你看到一個很羅馬的
[00:05:41.640 --> 00:05:43.640]  帝國風格的一個地方
[00:05:43.640 --> 00:05:45.640]  有賽馬場
[00:05:45.640 --> 00:05:47.640]  有劇院
[00:05:47.640 --> 00:05:49.640]  有人工海港
[00:05:49.640 --> 00:05:51.640]  有一些遺跡
[00:05:51.640 --> 00:05:53.640]  在海旁上
[00:05:53.640 --> 00:05:55.640]  有一個宮殿
[00:05:55.640 --> 00:05:57.640]  等等
[00:05:57.640 --> 00:05:59.640]  這個故事就發生在這個地方
[00:05:59.640 --> 00:06:01.640]  在Seserea
[00:06:01.640 --> 00:06:03.640]  就是說有一個意大利的
[00:06:03.640 --> 00:06:05.640]  伯夫長
[00:06:05.640 --> 00:06:07.640]  伯夫長是什麼意思呢?
[00:06:07.640 --> 00:06:09.640]  就是說他管一百個軍人
[00:06:09.640 --> 00:06:11.640]  或者有多
[00:06:11.640 --> 00:06:13.640]  或者有少
[00:06:13.640 --> 00:06:15.640]  總之是一個大的將軍
[00:06:15.640 --> 00:06:17.640]  他就駐守在這個
[00:06:17.640 --> 00:06:19.640]  所謂愛邦人為主的
[00:06:19.640 --> 00:06:21.640]  Seserea的海港
[00:06:21.640 --> 00:06:23.640]  也提到
[00:06:23.640 --> 00:06:25.640]  這個人經常去祈禱
[00:06:25.640 --> 00:06:27.640]  以及奉獻
[00:06:27.640 --> 00:06:29.640]  並且去敬畏神
[00:06:29.640 --> 00:06:31.640]  看到他
[00:06:31.640 --> 00:06:33.640]  早上三點鐘
[00:06:33.640 --> 00:06:35.640]  他就按照猶太人
[00:06:35.640 --> 00:06:37.640]  下午的祈禱時間
[00:06:37.640 --> 00:06:39.640]  做了典型猶太人
[00:06:39.640 --> 00:06:41.640]  會做的事
[00:06:41.640 --> 00:06:43.640]  不過他自己本身當然是愛邦人
[00:06:43.640 --> 00:06:45.640]  猶太人怎麼看人呢?
[00:06:45.640 --> 00:06:47.640]  我記得
[00:06:47.640 --> 00:06:49.640]  我以前跟你講過
[00:06:49.640 --> 00:06:51.640]  猶太人看人
[00:06:51.640 --> 00:06:53.640]  好像我們今天看的舊的
[00:06:53.640 --> 00:06:55.640]  純種的特別貴
[00:06:55.640 --> 00:06:57.640]  雜種的就便宜一點
[00:06:57.640 --> 00:06:59.640]  人就是這樣
[00:06:59.640 --> 00:07:01.640]  猶太人眼中的人
[00:07:01.640 --> 00:07:03.640]  如果他是
[00:07:03.640 --> 00:07:05.640]  完全猶太人
[00:07:05.640 --> 00:07:07.640]  純種的
[00:07:07.640 --> 00:07:09.640]  Jewish people
[00:07:09.640 --> 00:07:11.640]  他們是守律法的
[00:07:11.640 --> 00:07:13.640]  他們是信奉耶和華的
[00:07:13.640 --> 00:07:15.640]  獨一的神
[00:07:15.640 --> 00:07:17.640]  這些就是純種的人
[00:07:17.640 --> 00:07:19.640]  猶太人
[00:07:19.640 --> 00:07:21.640]  在他們眼中猶太人以外
[00:07:21.640 --> 00:07:23.640]  分幾樣的
[00:07:23.640 --> 00:07:25.640]  第一樣就是一些
[00:07:25.640 --> 00:07:27.640]  所謂的歸信者
[00:07:27.640 --> 00:07:29.640]  他們是依了猶太教的
[00:07:29.640 --> 00:07:31.640]  那些是非猶太人血統的人
[00:07:31.640 --> 00:07:33.640]  也是
[00:07:33.640 --> 00:07:35.640]  他們信耶和華
[00:07:35.640 --> 00:07:37.640]  雖然他們本身的血統不是猶太人
[00:07:37.640 --> 00:07:39.640]  他們也守律法
[00:07:39.640 --> 00:07:41.640]  行割禮
[00:07:41.640 --> 00:07:43.640]  食物的條例等等
[00:07:43.640 --> 00:07:45.640]  上一次我們講了
[00:07:45.640 --> 00:07:47.640]  飲食的culture law
[00:07:47.640 --> 00:07:49.640]  或者一些節期
[00:07:49.640 --> 00:07:51.640]  特別是Shabbat
[00:07:51.640 --> 00:07:53.640]  再這個以外
[00:07:53.640 --> 00:07:55.640]  就是那些
[00:07:55.640 --> 00:07:57.640]  沒有受割禮
[00:07:57.640 --> 00:07:59.640]  或者沒有傳授律法的
[00:07:59.640 --> 00:08:01.640]  都是非猶太人的血統
[00:08:01.640 --> 00:08:03.640]  但是他覺得
[00:08:03.640 --> 00:08:05.640]  這個神是獨一的神
[00:08:05.640 --> 00:08:07.640]  所以他來認識他
[00:08:07.640 --> 00:08:09.640]  只不過他們沒有
[00:08:09.640 --> 00:08:11.640]  傳授律法
[00:08:11.640 --> 00:08:13.640]  這些就叫做虔誠人
[00:08:13.640 --> 00:08:15.640]  再外面那些
[00:08:15.640 --> 00:08:17.640]  就是他們不接受
[00:08:17.640 --> 00:08:19.640]  猶太教的信仰
[00:08:19.640 --> 00:08:21.640]  也不是猶太教血統的人
[00:08:21.640 --> 00:08:23.640]  我想問你
[00:08:23.640 --> 00:08:25.640]  God fears 是哪一種人
[00:08:25.640 --> 00:08:29.640]  他是Jews
[00:08:29.640 --> 00:08:31.640]  Converts
[00:08:31.640 --> 00:08:33.640]  God fears 或者
[00:08:33.640 --> 00:08:35.640]  Gentiles
[00:08:35.640 --> 00:08:37.640]  是哪一種呢
[00:08:37.640 --> 00:08:39.640]  大家很聰明吧
[00:08:39.640 --> 00:08:41.640]  就是虔誠人
[00:08:41.640 --> 00:08:43.640]  God fears
[00:08:43.640 --> 00:08:45.640]  那些是信守
[00:08:45.640 --> 00:08:47.640]  猶太教的信仰
[00:08:47.640 --> 00:08:49.640]  只不過他還沒有
[00:08:49.640 --> 00:08:51.640]  去守一些
[00:08:51.640 --> 00:08:53.640]  沒有一些律法的移民
[00:08:53.640 --> 00:08:55.640]  就是一些條文
[00:08:55.640 --> 00:08:57.640]  他有一點像
[00:08:57.640 --> 00:08:59.640]  今天我們一些
[00:08:59.640 --> 00:09:01.640]  所謂seekers
[00:09:01.640 --> 00:09:03.640]  一些在教會裡面
[00:09:03.640 --> 00:09:05.640]  他可能覺得
[00:09:05.640 --> 00:09:07.640]  這個聖經裡面的神
[00:09:07.640 --> 00:09:09.640]  才是那個神
[00:09:09.640 --> 00:09:11.640]  才是那個主
[00:09:11.640 --> 00:09:13.640]  但是他還沒有去到一個地步
[00:09:13.640 --> 00:09:15.640]  去到相信
[00:09:15.640 --> 00:09:17.640]  不過他又會來教會
[00:09:17.640 --> 00:09:19.640]  他會參加這裡的活動
[00:09:19.640 --> 00:09:21.640]  他心裡面可能似乎覺得
[00:09:21.640 --> 00:09:25.640]  會不會可能我以前的背景
[00:09:25.640 --> 00:09:27.640]  是無神也好,不可知論者也好
[00:09:27.640 --> 00:09:29.640]  或者我是
[00:09:29.640 --> 00:09:31.640]  其他信仰的也好
[00:09:31.640 --> 00:09:33.640]  這些人可能都有一個共通點
[00:09:33.640 --> 00:09:35.640]  共通點可能就是
[00:09:35.640 --> 00:09:37.640]  What if I am wrong
[00:09:37.640 --> 00:09:39.640]  會不會是我看錯了
[00:09:39.640 --> 00:09:41.640]  看人生
[00:09:41.640 --> 00:09:43.640]  會不會這個神才是真神
[00:09:43.640 --> 00:09:45.640]  是一個創造主
[00:09:45.640 --> 00:09:47.640]  以耶穌所說
[00:09:47.640 --> 00:09:49.640]  他自己是誰的時候
[00:09:49.640 --> 00:09:51.640]  可能耶穌真的不是這麼簡單
[00:09:51.640 --> 00:09:53.640]  不是純粹一個好的教師
[00:09:53.640 --> 00:09:55.640]  很有智慧的人
[00:09:55.640 --> 00:09:57.640]  可能他有一些很特別的地方
[00:09:57.640 --> 00:09:59.640]  他吸引了他們
[00:09:59.640 --> 00:10:01.640]  哥尼留大概就是一個這樣的人
[00:10:01.640 --> 00:10:03.640]  God fears
[00:10:03.640 --> 00:10:05.640]  In fact,在當時的猶太的世界裡面
[00:10:05.640 --> 00:10:07.640]  有一類這樣的人
[00:10:07.640 --> 00:10:09.640]  他們有時候會這樣形容他們
[00:10:09.640 --> 00:10:11.640]  一些所謂虔誠人
[00:10:11.640 --> 00:10:13.640]  或者righteous gentiles
[00:10:13.640 --> 00:10:15.640]  他們是愛邦人的血統
[00:10:15.640 --> 00:10:17.640]  不是猶太人的血統
[00:10:17.640 --> 00:10:19.640]  他們來尋求神
[00:10:19.640 --> 00:10:21.640]  在第十章的故事
[00:10:21.640 --> 00:10:23.640]  在該撒尼亞的地方
[00:10:23.640 --> 00:10:25.640]  哥尼留就在禱告裡面
[00:10:25.640 --> 00:10:29.640]  他就見到天使
[00:10:29.640 --> 00:10:31.640]  天使就告訴他
[00:10:31.640 --> 00:10:33.640]  喂,你已經得到遇納了
[00:10:33.640 --> 00:10:35.640]  請你派人去約柏
[00:10:35.640 --> 00:10:37.640]  你知道他在該撒尼亞
[00:10:37.640 --> 00:10:39.640]  他派人南下
[00:10:39.640 --> 00:10:41.640]  去約柏找一個人
[00:10:41.640 --> 00:10:43.640]  就是找Peter
[00:10:43.640 --> 00:10:45.640]  他在什麼地方呢?
[00:10:45.640 --> 00:10:47.640]  就在一個製皮工人的家裡面
[00:10:47.640 --> 00:10:49.640]  那個人的家
[00:10:49.640 --> 00:10:51.640]  大概
[00:10:51.640 --> 00:10:53.640]  accidentally意外地
[00:10:53.640 --> 00:10:55.640]  又是叫西門
[00:10:55.640 --> 00:10:57.640]  彼得又叫西門
[00:10:57.640 --> 00:10:59.640]  所以他就在那裡作客
[00:10:59.640 --> 00:11:01.640]  他的airbnb就在那裡
[00:11:01.640 --> 00:11:03.640]  他就留在那裡
[00:11:03.640 --> 00:11:09.640]  由該撒尼亞南下
[00:11:09.640 --> 00:11:11.640]  去到約柏
[00:11:11.640 --> 00:11:13.640]  約柏
[00:11:13.640 --> 00:11:15.640]  大概30英里
[00:11:15.640 --> 00:11:17.640]  現在開車大概一個小時
[00:11:17.640 --> 00:11:19.640]  我們知道當時的約柏港
[00:11:19.640 --> 00:11:21.640]  也有一些猶太人在那裡
[00:11:21.640 --> 00:11:23.640]  但這裡很特別的地方
[00:11:23.640 --> 00:11:25.640]  就是他去到一個人的家
[00:11:25.640 --> 00:11:27.640]  那個人的家
[00:11:27.640 --> 00:11:29.640]  是一個workshop
[00:11:29.640 --> 00:11:31.640]  他做什麼生意呢?
[00:11:31.640 --> 00:11:33.640]  是做
[00:11:33.640 --> 00:11:35.640]  可能你會覺得是皮草
[00:11:35.640 --> 00:11:39.640]  其實是皮的工廠
[00:11:39.640 --> 00:11:41.640]  製皮的工廠
[00:11:41.640 --> 00:11:45.640]  那我想問製皮需要什麼呢?
[00:11:45.640 --> 00:11:47.640]  需要皮,ok
[00:11:47.640 --> 00:11:49.640]  sure
[00:11:49.640 --> 00:11:51.640]  怎麼樣?
[00:11:51.640 --> 00:11:53.640]  你需要很多東西
[00:11:53.640 --> 00:11:55.640]  製皮是一定需要的
[00:11:55.640 --> 00:11:57.640]  以前古代的時候製皮
[00:11:57.640 --> 00:11:59.640]  就是水
[00:11:59.640 --> 00:12:01.640]  因為很臭
[00:12:01.640 --> 00:12:05.640]  所以在海邊
[00:12:05.640 --> 00:12:07.640]  有一個製皮的工廠
[00:12:07.640 --> 00:12:09.640]  有一個公司
[00:12:09.640 --> 00:12:11.640]  所以就派人去找他
[00:12:11.640 --> 00:12:13.640]  已經給了地址
[00:12:13.640 --> 00:12:15.640]  你聞到臭味就知道那裡就是
[00:12:15.640 --> 00:12:17.640]  或者近海的地方
[00:12:17.640 --> 00:12:21.640]  但這裡特別要留意的就是
[00:12:21.640 --> 00:12:23.640]  第十章這裡特別說到
[00:12:23.640 --> 00:12:25.640]  這是製皮工人的家
[00:12:25.640 --> 00:12:27.640]  也是近海的
[00:12:27.640 --> 00:12:29.640]  by the sea
[00:12:29.640 --> 00:12:31.640]  在猶太人的地理觀念裡面
[00:12:31.640 --> 00:12:35.640]  約柏港應該是海港
[00:12:35.640 --> 00:12:37.640]  海港的一個城鎮
[00:12:37.640 --> 00:12:41.640]  製皮工人的工廠就在海邊
[00:12:41.640 --> 00:12:45.640]  在猶太人的地理觀來講
[00:12:45.640 --> 00:12:47.640]  這個就真的去到地極了
[00:12:47.640 --> 00:12:49.640]  因為從耶路撒冷出發
[00:12:49.640 --> 00:12:51.640]  去到約柏港
[00:12:51.640 --> 00:12:53.640]  去到約柏港的海邊
[00:12:53.640 --> 00:12:57.640]  這個就去到地的極處
[00:12:57.640 --> 00:12:59.640]  對於猶太人來說
[00:12:59.640 --> 00:13:01.640]  所以這個故事
[00:13:01.640 --> 00:13:03.640]  就去到在彼得眼中
[00:13:03.640 --> 00:13:07.640]  或者猶太人眼中的一個地極的地方
[00:13:07.640 --> 00:13:09.640]  第九節
[00:13:09.640 --> 00:13:11.640]  第二天大約正午的時候
[00:13:11.640 --> 00:13:13.640]  他們走近這個城
[00:13:13.640 --> 00:13:19.640]  被哥利奈派去的工人
[00:13:19.640 --> 00:13:21.640]  走近這個城的時候
[00:13:21.640 --> 00:13:27.640]  他們看到彼得上了房頂去祈禱
[00:13:27.640 --> 00:13:29.640]  這個就是他們的地極
[00:13:29.640 --> 00:13:31.640]  他們的房頂去祈禱
[00:13:31.640 --> 00:13:33.640]  這是另外一個故事
[00:13:33.640 --> 00:13:35.640]  他說那家人呢
[00:13:35.640 --> 00:13:39.640]  西門製皮的家人正在預備飯的時候
[00:13:39.640 --> 00:13:41.640]  當你聞到飯香你會覺得
[00:13:41.640 --> 00:13:43.640]  你會覺得肚餓
[00:13:43.640 --> 00:13:45.640]  彼得就覺得肚餓了
[00:13:45.640 --> 00:13:47.640]  很想吃飯
[00:13:47.640 --> 00:13:49.640]  誰知道這個時候他祈禱的時候
[00:13:49.640 --> 00:13:51.640]  就雲遊障礙
[00:13:51.640 --> 00:13:53.640]  他看到天上有一件東西
[00:13:53.640 --> 00:13:55.640]  好像一塊大布綁著四角
[00:13:55.640 --> 00:13:57.640]  然後放在地上
[00:13:57.640 --> 00:13:59.640]  有地上各種的四足生畜
[00:13:59.640 --> 00:14:03.640]  還有昆蟲和天空的飛鳥
[00:14:03.640 --> 00:14:05.640]  然後有聲音對他說
[00:14:05.640 --> 00:14:07.640]  他說彼得起來宰鳥吃
[00:14:07.640 --> 00:14:11.640]  然後煮千萬不可
[00:14:11.640 --> 00:14:13.640]  他這麼說
[00:14:13.640 --> 00:14:15.640]  我從來沒有吃過這些不潔的東西
[00:14:15.640 --> 00:14:17.640]  上次你記得我說過
[00:14:17.640 --> 00:14:19.640]  你沒記錯的一張
[00:14:19.640 --> 00:14:21.640]  猶太人有的飲食裡面
[00:14:21.640 --> 00:14:23.640]  有一些不潔的飲食
[00:14:23.640 --> 00:14:25.640]  現在他看到的是什麼
[00:14:25.640 --> 00:14:27.640]  是一些混雜了的食物
[00:14:27.640 --> 00:14:29.640]  當然對彼得來說
[00:14:29.640 --> 00:14:31.640]  這些不是不潔的東西
[00:14:31.640 --> 00:14:33.640]  他是不會吃的
[00:14:33.640 --> 00:14:35.640]  第二次有聲音
[00:14:35.640 --> 00:14:37.640]  他就對他說
[00:14:37.640 --> 00:14:39.640]  神所潔淨的
[00:14:39.640 --> 00:14:41.640]  你不可當作植物
[00:14:41.640 --> 00:14:43.640]  這樣一連三次
[00:14:43.640 --> 00:14:45.640]  這個東西立刻就收回天上
[00:14:45.640 --> 00:14:47.640]  一個很奇怪的現象
[00:14:47.640 --> 00:14:49.640]  三次看到一些
[00:14:49.640 --> 00:14:51.640]  潔與不潔的一切
[00:14:51.640 --> 00:14:53.640]  放在一張桌布上
[00:14:53.640 --> 00:14:55.640]  跌下來叫他吃
[00:14:55.640 --> 00:14:57.640]  第二次
[00:14:57.640 --> 00:14:59.640]  又第三次
[00:14:59.640 --> 00:15:01.640]  在約伯港那裡
[00:15:01.640 --> 00:15:03.640]  今天約伯港
[00:15:03.640 --> 00:15:05.640]  有一個
[00:15:05.640 --> 00:15:07.640]  聖彼得教堂
[00:15:07.640 --> 00:15:09.640]  一個天主教教堂
[00:15:09.640 --> 00:15:11.640]  裡面有一幅畫
[00:15:11.640 --> 00:15:13.640]  祭壇上有一幅畫
[00:15:13.640 --> 00:15:15.640]  這幅畫可能幫到大家
[00:15:15.640 --> 00:15:17.640]  去想像到底發生了什麼事
[00:15:17.640 --> 00:15:19.640]  彼得、天使和上面什麼人
[00:15:19.640 --> 00:15:21.640]  有一塊布
[00:15:21.640 --> 00:15:23.640]  有一塊布
[00:15:23.640 --> 00:15:25.640]  包著一些
[00:15:25.640 --> 00:15:27.640]  可能是魚蝦蟹
[00:15:27.640 --> 00:15:29.640]  一些猶太人不會吃的東西
[00:15:29.640 --> 00:15:31.640]  你記得上次我們提過
[00:15:31.640 --> 00:15:33.640]  猶太人的culture(文化)的law(法律)
[00:15:33.640 --> 00:15:35.640]  dietary law(食物法律)
[00:15:35.640 --> 00:15:37.640]  是他們的identity marker(標誌)
[00:15:37.640 --> 00:15:39.640]  就是猶太人
[00:15:39.640 --> 00:15:41.640]  吃什麼不吃什麼
[00:15:41.640 --> 00:15:43.640]  是他們身份的象徵
[00:15:43.640 --> 00:15:45.640]  今天的猶太人也是一樣
