
[00:00:00.000 --> 00:00:15.760]  歡迎所有觀眾來與我們聊天和思考信仰和現實生活的問題
[00:11:16.880 --> 00:11:18.880]  為什麼耶穌
[00:11:18.880 --> 00:11:20.880]  或者上帝
[00:11:20.880 --> 00:11:22.880]  在我們信耶穌的時候
[00:11:22.880 --> 00:11:24.880]  祂不直接
[00:11:24.880 --> 00:11:26.880]  這樣就搞定了
[00:11:26.880 --> 00:11:28.880]  做一步做少了一步
[00:11:28.880 --> 00:11:30.880]  我才是最完美的
[00:11:30.880 --> 00:11:32.880]  我小時候在教會長大
[00:11:32.880 --> 00:11:34.880]  我真的想過這個問題
[00:11:34.880 --> 00:11:36.880]  我信了主
[00:11:36.880 --> 00:11:38.880]  為什麼還不放我走?
[00:11:38.880 --> 00:11:40.880]  為什麼還不放我走?
[00:11:40.880 --> 00:11:42.880]  其實最想的就是不用考試
[00:11:42.880 --> 00:11:44.880]  不用讀書
[00:11:44.880 --> 00:11:46.880]  生老病癒
[00:11:46.880 --> 00:11:48.880]  哈哈哈
[00:11:48.880 --> 00:11:50.880]  考試
[00:11:50.880 --> 00:11:52.880]  去讀書這麼辛苦
[00:11:52.880 --> 00:11:54.880]  帶我走,我相信了你
[00:11:54.880 --> 00:11:56.880]  天堂有永生,天堂有多好
[00:11:56.880 --> 00:11:58.880]  天堂又不用讀書
[00:11:58.880 --> 00:12:00.880]  我們的信仰在某程度上
[00:12:00.880 --> 00:12:02.880]  是這樣的
[00:12:02.880 --> 00:12:04.880]  我聽到
[00:12:04.880 --> 00:12:06.880]  如果我們談一些社會政治的議題
[00:12:06.880 --> 00:12:08.880]  很多時候
[00:12:08.880 --> 00:12:10.880]  首先我們對舊恩
[00:12:10.880 --> 00:12:12.880]  對神的國
[00:12:12.880 --> 00:12:14.880]  的理解已經重新重新
[00:12:14.880 --> 00:12:16.880]  另外我聽到一個很實際的
[00:12:16.880 --> 00:12:18.880]  關鍵就是
[00:12:18.880 --> 00:12:20.880]  我們想和和諧諧
[00:12:20.880 --> 00:12:22.880]  不想吵架
[00:12:22.880 --> 00:12:24.880]  一談政治很多時候就吵架
[00:12:24.880 --> 00:12:26.880]  我就想下一半我們可以
[00:12:26.880 --> 00:12:28.880]  談一談
[00:12:28.880 --> 00:12:30.880]  我們用什麼角度
[00:12:30.880 --> 00:12:32.880]  回到聖經裏面
[00:12:32.880 --> 00:12:34.880]  以至聖經是提醒我們
[00:12:34.880 --> 00:12:36.880]  告訴我們我們應該怎樣處理
[00:12:36.880 --> 00:12:38.880]  這些問題,怎樣處理
[00:12:38.880 --> 00:12:40.880]  怎樣處理政權
[00:12:40.880 --> 00:12:42.880]  其實時間
[00:12:42.880 --> 00:12:44.880]  對談判
[00:12:44.880 --> 00:12:46.880]  其實都重要
[00:12:46.880 --> 00:12:48.880]  去到現在很多事情已經很白熱化,很兩極化的時候
[00:12:48.880 --> 00:12:50.880]  怎樣可以仍然製造
[00:12:50.880 --> 00:12:52.880]  其實你要去對話的
[00:12:52.880 --> 00:12:54.880]  是要有一個安全的空間
[00:12:54.880 --> 00:12:56.880]  要大家願意
[00:12:56.880 --> 00:12:58.880]  放下身段也好,放下成見也好
[00:12:58.880 --> 00:13:00.880]  放下真相也好
[00:13:00.880 --> 00:13:02.880]  坦誠地一起去
[00:13:02.880 --> 00:13:04.880]  seek for the truth
[00:13:04.880 --> 00:13:06.880]  但這個seeking for the truth
[00:13:06.880 --> 00:13:08.880]  的空間
[00:13:08.880 --> 00:13:10.880]  甚至在教會裏面
[00:13:10.880 --> 00:13:12.880]  對政治的議題
[00:13:12.880 --> 00:13:14.880]  究竟存不存在呢
[00:13:14.880 --> 00:13:16.880]  這個是
[00:13:16.880 --> 00:13:18.880]  我覺得是一個問題
[00:13:18.880 --> 00:13:20.880]  一般最實際來說
[00:13:20.880 --> 00:13:22.880]  有時候教會都很講實際
[00:13:22.880 --> 00:13:24.880]  實際就不要講
[00:13:24.880 --> 00:13:26.880]  我給一個例子
[00:13:26.880 --> 00:13:28.880]  不關國安法的事
[00:13:28.880 --> 00:13:30.880]  我想反映到其實
[00:13:30.880 --> 00:13:32.880]  教會怎樣去處理conflict
[00:13:32.880 --> 00:13:34.880]  或者處理controversial
[00:13:34.880 --> 00:13:36.880]  我不開名這間教會
[00:13:36.880 --> 00:13:38.880]  在加拿大有一間教會的一個會眾
[00:13:38.880 --> 00:13:40.880]  他就贏了
[00:13:40.880 --> 00:13:42.880]  香港叫六合彩,這裡叫六四九
[00:13:42.880 --> 00:13:44.880]  我不是在說30元
[00:13:44.880 --> 00:13:46.880]  我是在說以千萬計
[00:13:46.880 --> 00:13:48.880]  一注中
[00:13:48.880 --> 00:13:50.880]  在教會裏面
[00:13:50.880 --> 00:13:52.880]  當然會慢慢揚了一些東西
[00:13:52.880 --> 00:13:54.880]  但這個中了
[00:13:54.880 --> 00:13:56.880]  你們可以想像一下
[00:13:56.880 --> 00:13:58.880]  在會眾當中就會問
[00:13:58.880 --> 00:14:00.880]  為什麼他會買呢
[00:14:00.880 --> 00:14:02.880]  教會怎樣去面對呢
[00:14:02.880 --> 00:14:04.880]  教會是否深受他貢獻呢
[00:14:04.880 --> 00:14:06.880]  最重要是11貢獻給教會
[00:14:06.880 --> 00:14:08.880]  我也是這樣說
[00:14:08.880 --> 00:14:10.880]  不要理他
[00:14:10.880 --> 00:14:12.880]  你有你的政治取態
[00:14:12.880 --> 00:14:14.880]  之後再談
[00:14:14.880 --> 00:14:16.880]  先收起來
[00:14:16.880 --> 00:14:18.880]  教會其實是義淫紛紛
[00:14:18.880 --> 00:14:20.880]  我記得我星期日
[00:14:20.880 --> 00:14:22.880]  在專用私手上課
[00:14:22.880 --> 00:14:24.880]  差不多是
[00:14:24.880 --> 00:14:26.880]  他確認了這件事
[00:14:26.880 --> 00:14:28.880]  這件事是真的在發生
[00:14:28.880 --> 00:14:30.880]  剛剛就中了
[00:14:30.880 --> 00:14:32.880]  不過我們以後不要再說這個話題
[00:14:32.880 --> 00:14:34.880]  哈哈哈哈
[00:14:34.880 --> 00:14:36.880]  不要再說
[00:14:36.880 --> 00:14:38.880]  有聲音
[00:14:38.880 --> 00:14:40.880]  對不起
[00:14:40.880 --> 00:14:42.880]  整個我估計他已經解釋了一分鐘
[00:14:42.880 --> 00:14:44.880]  兩分鐘
[00:14:44.880 --> 00:14:46.880]  是完全沒有
[00:14:46.880 --> 00:14:48.880]  當時我聽完之後
[00:14:48.880 --> 00:14:50.880]  我們需要去解釋
[00:14:50.880 --> 00:14:52.880]  不是去判斷那個人的行為
[00:14:52.880 --> 00:14:54.880]  而是你怎樣去教我們
[00:14:54.880 --> 00:14:56.880]  面對這件事
[00:14:56.880 --> 00:14:58.880]  其實華人的圈子
[00:14:58.880 --> 00:15:00.880]  華人的文化就是
[00:15:00.880 --> 00:15:02.880]  有什麼就掩蓋
[00:15:02.880 --> 00:15:04.880]  不出聲就當沒事
[00:15:04.880 --> 00:15:06.880]  但我們一直沒有去解釋
[00:15:06.880 --> 00:15:08.880]  去到國安法的問題
[00:15:08.880 --> 00:15:10.880]  我們不懂得用什麼態度
[00:15:10.880 --> 00:15:12.880]  去處理這個
[00:15:12.880 --> 00:15:14.880]  這麼大的問題
[00:15:14.880 --> 00:15:16.880]  我們缺乏了一些工具
[00:15:16.880 --> 00:15:18.880]  或者其實也有
[00:15:18.880 --> 00:15:20.880]  有時可能拿羅馬書
[00:15:20.880 --> 00:15:22.880]  十三章
[00:15:22.880 --> 00:15:24.880]  經文回答
[00:15:24.880 --> 00:15:26.880]  有沒有機會可以重新再去看
[00:15:26.880 --> 00:15:28.880]  甚至其實很簡單
[00:15:28.880 --> 00:15:30.880]  例如這個
[00:15:30.880 --> 00:15:32.880]  我拿
[00:15:32.880 --> 00:15:34.880]  馮任坤的
[00:15:34.880 --> 00:15:36.880]  《食敬書》
[00:15:36.880 --> 00:15:38.880]  其實他有提到
[00:15:38.880 --> 00:15:40.880]  你是可以解釋到
[00:15:40.880 --> 00:15:42.880]  無論是違反也好
[00:15:42.880 --> 00:15:44.880]  起碼拿出來看
[00:15:44.880 --> 00:15:46.880]  有些金句
[00:15:46.880 --> 00:15:48.880]  回答了
[00:15:48.880 --> 00:15:50.880]  沒有什麼好說的
[00:15:50.880 --> 00:15:52.880]  討論就只能停在那裏
[00:15:52.880 --> 00:15:54.880]  拿羅馬書十三章
[00:15:54.880 --> 00:15:56.880]  其實不是想去釋經
[00:15:56.880 --> 00:15:58.880]  是想拿羅馬書出來
[00:15:58.880 --> 00:16:00.880]  我告訴大家不要說
[00:16:00.880 --> 00:16:02.880]  總結了一個的方法
[00:16:02.880 --> 00:16:04.880]  其實俗一點來說
[00:16:04.880 --> 00:16:06.880]  教會
[00:16:06.880 --> 00:16:08.880]  華人教會
[00:16:08.880 --> 00:16:10.880]  我們慣常用一個方法
[00:16:10.880 --> 00:16:12.880]  就是大石仔殺死蟹
[00:16:12.880 --> 00:16:14.880]  河蟹不動的時候
[00:16:14.880 --> 00:16:16.880]  我們就大石仔殺死蟹
[00:16:16.880 --> 00:16:18.880]  這樣就解決了問題
[00:16:18.880 --> 00:16:20.880]  蟹是最好的
[00:16:20.880 --> 00:16:22.880]  蟹不可以再動
[00:16:22.880 --> 00:16:24.880]  蟹不動
[00:16:24.880 --> 00:16:26.880]  石頭就壓住了牠
[00:16:26.880 --> 00:16:28.880]  這樣就沒事了
[00:16:28.880 --> 00:16:30.880]  但其實是傷害
[00:16:30.880 --> 00:16:32.880]  我看到
[00:16:32.880 --> 00:16:34.880]  我們自己做目者
[00:16:34.880 --> 00:16:36.880]  我們也要去檢視
[00:16:36.880 --> 00:16:38.880]  我願不願意
[00:16:38.880 --> 00:16:40.880]  在電影展會面前
[00:16:40.880 --> 00:16:42.880]  有些大議題我真的不知道
[00:16:42.880 --> 00:16:44.880]  我承認我真的不知道
[00:16:44.880 --> 00:16:46.880]  我不需要壓下去
[00:16:46.880 --> 00:16:48.880]  我們不如一起討論
[00:16:48.880 --> 00:16:50.880]  或者目者與目者之間
[00:16:50.880 --> 00:16:52.880]  我們大家可以彼此多些交流
[00:16:52.880 --> 00:16:54.880]  彼此分享
[00:16:54.880 --> 00:16:56.880]  這個議題
[00:16:56.880 --> 00:16:58.880]  我們怎樣去處理呢?
[00:16:58.880 --> 00:17:00.880]  我們不需要
[00:17:00.880 --> 00:17:02.880]  統一地去處理
[00:17:02.880 --> 00:17:04.880]  我們不是天主教會
[00:17:04.880 --> 00:17:06.880]  天主教會也不是統一
[00:17:06.880 --> 00:17:08.880]  我們不需要統一地去處理
[00:17:08.880 --> 00:17:10.880]  但我真的不懂
[00:17:10.880 --> 00:17:12.880]  或者Mark
[00:17:12.880 --> 00:17:14.880]  我們談談吧
[00:17:14.880 --> 00:17:16.880]  但我們連談也不談
[00:17:16.880 --> 00:17:18.880]  我很喜歡
[00:17:18.880 --> 00:17:20.880]  我們的聖禮
[00:17:20.880 --> 00:17:22.880]  無論是甚麼宗派
[00:17:22.880 --> 00:17:24.880]  我們一定有聖餐
[00:17:24.880 --> 00:17:26.880]  你們怎樣稱呼也好
[00:17:26.880 --> 00:17:28.880]  我自己的宗派是Communion
[00:17:28.880 --> 00:17:30.880]  Communion的意思
[00:17:30.880 --> 00:17:32.880]  就是融合
[00:17:32.880 --> 00:17:34.880]  我們要Communicate
[00:17:34.880 --> 00:17:36.880]  我們就要融合
[00:17:36.880 --> 00:17:38.880]  這個在世界是不可能的
[00:17:38.880 --> 00:17:40.880]  是因為耶穌基督藉著祂的身體
[00:17:40.880 --> 00:17:42.880]  藉著我們的福音
[00:17:42.880 --> 00:17:44.880]  能夠將我們融合在一起
[00:17:44.880 --> 00:17:46.880]  而這個我覺得很奇妙
[00:17:46.880 --> 00:17:50.880]  主耶穌當臨上十字架之前
