
[00:00:00.000 --> 00:00:11.000]  各位大家好,我們今天很開心有四位加上我分享的人
[00:05:07.000 --> 00:05:10.000]  當中就有分享一些文章
[00:05:10.000 --> 00:05:12.000]  也有分享一些詩歌
[00:05:12.000 --> 00:05:14.000]  一詩,我自己喜歡寫詩
[00:05:14.000 --> 00:05:16.000]  我想在這個過程裏
[00:05:16.000 --> 00:05:19.000]  其實除了是一個空間
[00:05:19.000 --> 00:05:22.000]  給我自己去整理一些思緒
[00:05:22.000 --> 00:05:24.000]  譬如我自己寫通常是寫詩
[00:05:24.000 --> 00:05:26.000]  寫牧養心得
[00:05:26.000 --> 00:05:29.000]  寫教育,寫神學教育各方面的文章
[00:05:29.000 --> 00:05:32.000]  有時不是太多空間
[00:05:32.000 --> 00:05:34.000]  可以給我去發表
[00:05:34.000 --> 00:05:36.000]  就算我有東西寫的話
[00:05:36.000 --> 00:05:38.000]  我想百川有空間給我去
[00:05:38.000 --> 00:05:40.000]  整理我自己的思緒去分享
[00:05:40.000 --> 00:05:44.000]  也都看看別人對這些分享一些意見
[00:05:44.000 --> 00:05:47.000]  一些回饋,我覺得都很好的
[00:05:47.000 --> 00:05:50.000]  同時我也同意在百川裏面
[00:05:50.000 --> 00:05:52.000]  百家爭鳴
[00:05:52.000 --> 00:05:54.000]  事實上就算我們在百川裏面
[00:05:54.000 --> 00:05:56.000]  我不是所有文章我都同意
[00:05:56.000 --> 00:05:58.000]  但我就覺得起碼知道
[00:05:58.000 --> 00:06:01.000]  世界上有人想的東西和我很不同
[00:06:01.000 --> 00:06:04.000]  我覺得這個也是構成了一個學習的機會
[00:06:04.000 --> 00:06:08.000]  去看看別人對某些信仰的事情的看法
[00:06:08.000 --> 00:06:11.000]  的不同,以至去擴闊自己的空間
[00:06:11.000 --> 00:06:14.000]  那就不會有一點坐井觀天
[00:06:14.000 --> 00:06:16.000]  以為自己那套就是
[00:06:16.000 --> 00:06:19.000]  一知獨秀就看得到答案
[00:06:19.000 --> 00:06:21.000]  我想這個都是一個很好的場地
[00:06:21.000 --> 00:06:23.000]  也給我去反省
[00:06:23.000 --> 00:06:24.000]  如果對方敢問我
[00:06:24.000 --> 00:06:26.000]  對方有這樣的看法,我自己怎麼看
[00:06:26.000 --> 00:06:33.000]  我參加了信仰百川的時間
[00:06:33.000 --> 00:06:35.000]  不過短一點
[00:06:35.000 --> 00:06:37.000]  應該是六、七年左右
[00:06:37.000 --> 00:06:39.000]  之前主要只是看,沒有機會寫
[00:06:39.000 --> 00:06:42.000]  到六、七年之後就開始寫東西
[00:06:42.000 --> 00:06:44.000]  和大家說的都是一樣
[00:06:44.000 --> 00:06:46.000]  信仰百川有一個很特別的地方
[00:06:46.000 --> 00:06:48.000]  就是容許我們說一些
[00:06:48.000 --> 00:06:51.000]  不是在普通教會官方的渠道裏面
[00:06:51.000 --> 00:06:54.000]  看到的東西
[00:06:54.000 --> 00:06:57.000]  我覺得很多時候在華人教會裏面
[00:06:57.000 --> 00:06:59.000]  太過透視
[00:06:59.000 --> 00:07:01.000]  只有一方向去看東西
[00:07:01.000 --> 00:07:03.000]  信仰百川給大家一個機會
[00:07:03.000 --> 00:07:05.000]  可能接觸一些另外的思想
[00:07:05.000 --> 00:07:08.000]  其實我和一些大英姐妹聊天
[00:07:08.000 --> 00:07:10.000]  大家都發覺你講這些東西
[00:07:10.000 --> 00:07:11.000]  是他們在想的
[00:07:11.000 --> 00:07:12.000]  不過從來沒有機會說
[00:07:12.000 --> 00:07:14.000]  從來沒有機會拿出來討論
[00:07:14.000 --> 00:07:17.000]  信仰百川就是一個非常好的渠道
[00:07:17.000 --> 00:07:19.000]  給大家能夠去想這些問題
[00:07:19.000 --> 00:07:21.000]  好像Tony所說
[00:07:21.000 --> 00:07:23.000]  不是每樣東西都同意
[00:07:23.000 --> 00:07:24.000]  有些我說的東西
[00:07:24.000 --> 00:07:26.000]  也不期待別人同意
[00:07:26.000 --> 00:07:28.000]  但起碼可以拿出來說
[00:07:28.000 --> 00:07:31.000]  而不是掃在椅底上
[00:07:31.000 --> 00:07:36.000]  我自己其實沒有甚麼貢獻
[00:07:36.000 --> 00:07:40.000]  但我也是最初信仰百川的人
[00:07:40.000 --> 00:07:42.000]  沒有甚麼貢獻
[00:07:42.000 --> 00:07:45.000]  是因為我最初期寫了幾篇文章
[00:07:45.000 --> 00:07:48.000]  然後就下班了
[00:07:48.000 --> 00:07:51.000]  其實我最大的貢獻就是
[00:07:51.000 --> 00:07:54.000]  第一代信仰百川的Logo是我做的
[00:07:54.000 --> 00:07:56.000]  很多人都不知道
[00:07:56.000 --> 00:07:59.000]  因為我本身是做設計的
[00:07:59.000 --> 00:08:01.000]  我也要補充
[00:08:01.000 --> 00:08:05.000]  其實信仰百川創辦
[00:08:05.000 --> 00:08:07.000]  就是Daniel
[00:08:07.000 --> 00:08:10.000]  今天就不在我們當中
[00:08:10.000 --> 00:08:13.000]  他想低調一點
[00:08:13.000 --> 00:08:17.000]  張廣棟先生博士
[00:08:17.000 --> 00:08:20.000]  其實他當時也很好
[00:08:20.000 --> 00:08:21.000]  我也是被邀約
[00:08:21.000 --> 00:08:23.000]  我想大家也是被邀約
[00:08:23.000 --> 00:08:25.000]  成為百川的一個作者
[00:08:25.000 --> 00:08:28.000]  我記得初期好像是五十多個作者
[00:08:28.000 --> 00:08:31.000]  到後期可能加加減減
[00:08:31.000 --> 00:08:33.000]  也是差不多
[00:08:33.000 --> 00:08:35.000]  我就發覺
[00:08:35.000 --> 00:08:38.000]  同上百川的作用
[00:08:38.000 --> 00:08:40.000]  我也不重複
[00:08:40.000 --> 00:08:42.000]  到後來
[00:08:42.000 --> 00:08:44.000]  尤其是中期
[00:08:44.000 --> 00:08:46.000]  開始百川放在Facebook
[00:08:46.000 --> 00:08:49.000]  因為他本身的設定就是
[00:08:49.000 --> 00:08:52.000]  在文章上其實也可以留言
[00:08:52.000 --> 00:08:54.000]  但比較少人留言
[00:08:54.000 --> 00:08:56.000]  但在Facebook
[00:08:56.000 --> 00:08:59.000]  我發覺Facebook的發展很快
[00:08:59.000 --> 00:09:01.000]  最後好像是二萬多
[00:09:01.000 --> 00:09:04.000]  變成文章發了出來
[00:09:04.000 --> 00:09:06.000]  就會引起很多討論
[00:09:06.000 --> 00:09:08.000]  還有很多人引用
[00:09:08.000 --> 00:09:10.000]  很多話題也會碰到
[00:09:10.000 --> 00:09:12.000]  就像Tony所說
[00:09:12.000 --> 00:09:15.000]  不是每個話題所有東西的文章
[00:09:15.000 --> 00:09:16.000]  我們都會同意
[00:09:16.000 --> 00:09:19.000]  但是我想那個空間
[00:09:19.000 --> 00:09:21.000]  我想百川是
[00:09:21.000 --> 00:09:23.000]  可以這麼說
[00:09:23.000 --> 00:09:27.000]  真的在我們橫教會界
[00:09:27.000 --> 00:09:29.000]  在這幾年裡面
[00:09:29.000 --> 00:09:31.000]  是一個很重要的貢獻
[00:09:31.000 --> 00:09:33.000]  我也覺得是
[00:09:33.000 --> 00:09:35.000]  所以要肯定的
[00:09:35.000 --> 00:09:36.000]  這個努力
[00:09:36.000 --> 00:09:39.000]  也要感謝幾位作者
[00:09:39.000 --> 00:09:42.000]  我後來就搞頻道
[00:09:42.000 --> 00:09:44.000]  其實我是想走的
[00:09:44.000 --> 00:09:46.000]  有一段時間
[00:09:46.000 --> 00:09:48.000]  百川也跟作者說
[00:09:48.000 --> 00:09:50.000]  其實有轉型
[00:09:50.000 --> 00:09:53.000]  想進一步做
[00:09:53.000 --> 00:09:56.000]  那段時間我跟Daniel說我想走
[00:09:56.000 --> 00:09:58.000]  他又叫我回來
[00:09:58.000 --> 00:10:00.000]  他說你post視頻吧
[00:10:00.000 --> 00:10:02.000]  就是這樣
[00:10:02.000 --> 00:10:04.000]  所以後來就看到我很多視頻
[00:10:04.000 --> 00:10:06.000]  所以我覺得
[00:10:06.000 --> 00:10:10.000]  百川其實給了我們一個很好的平台
[00:10:10.000 --> 00:10:12.000]  那我就想
[00:10:12.000 --> 00:10:14.000]  看看大家有沒有一些體會
[00:10:14.000 --> 00:10:16.000]  除了說百川是
[00:10:16.000 --> 00:10:18.000]  剛才說有很多
[00:10:18.000 --> 00:10:20.000]  機會給我們去交流
[00:10:20.000 --> 00:10:22.000]  或者看到其他人的觀點等等
[00:10:22.000 --> 00:10:27.000]  我就觀察到一些網路的文化
[00:10:27.000 --> 00:10:28.000]  一直在轉變
[00:10:28.000 --> 00:10:32.000]  我就會覺得有些不是很好的文化
[00:10:32.000 --> 00:10:34.000]  其實我覺得
[00:10:34.000 --> 00:10:36.000]  現在我形容為
[00:10:36.000 --> 00:10:38.000]  一個網上的言論
[00:10:38.000 --> 00:10:40.000]  自由和不自由的時代
[00:10:40.000 --> 00:10:43.000]  因為自由就好像很多人都可以說很多話
[00:10:43.000 --> 00:10:44.000]  但是呢
[00:10:44.000 --> 00:10:46.000]  大家都知道三月
[00:10:46.000 --> 00:10:47.000]  不知道是幾號
[00:10:47.000 --> 00:10:48.000]  31號
[00:10:48.000 --> 00:10:51.000]  大陸都已經禁了網
[00:10:51.000 --> 00:10:52.000]  所謂
[00:10:52.000 --> 00:10:54.000]  在宗教上面
[00:10:54.000 --> 00:10:57.000]  但是我覺得其實要建立一個健康的文化
[00:10:57.000 --> 00:10:58.000]  就很重要
[00:10:58.000 --> 00:10:59.000]  在網路上
[00:10:59.000 --> 00:11:01.000]  其實大家在過往
[00:11:01.000 --> 00:11:03.000]  或者到這個為止
[00:11:03.000 --> 00:11:04.000]  你有什麼看法呢
[00:11:04.000 --> 00:11:06.000]  在網上的一種討論
[00:11:06.000 --> 00:11:09.000]  無論是文化風氣
[00:11:09.000 --> 00:11:10.000]  或者你的體會
[00:11:10.000 --> 00:11:11.000]  是怎樣呢
[00:11:11.000 --> 00:11:13.000]  大家又說說吧
[00:11:13.000 --> 00:11:15.000]  我講一點點
[00:11:15.000 --> 00:11:17.000]  拋磚引玉
[00:11:17.000 --> 00:11:21.000]  阿礦牧你和我在網上都有一些內容
[00:11:21.000 --> 00:11:25.000]  包括我想Gordon Wong和Tony都有
[00:11:25.000 --> 00:11:28.000]  有時候你都會收到一些留言
[00:11:28.000 --> 00:11:30.000]  你都會收到一些評論
[00:11:30.000 --> 00:11:34.000]  我的習慣就是
[00:11:34.000 --> 00:11:35.000]  我是open的
[00:11:35.000 --> 00:11:37.000]  他罵我都可以
[00:11:37.000 --> 00:11:40.000]  你可以給不同的意見
[00:11:40.000 --> 00:11:41.000]  我是會聽
[00:11:41.000 --> 00:11:44.000]  但是有時候當然我覺得
[00:11:44.000 --> 00:11:47.000]  如果大家是弟兄姊妹
[00:11:47.000 --> 00:11:52.000]  我覺得應該有一個基督教的倫理
[00:11:52.000 --> 00:11:54.000]  不要人身攻擊等等
[00:11:54.000 --> 00:11:58.000]  分享意見是絕對沒有問題的
[00:11:58.000 --> 00:12:01.000]  你們讀書的都知道
[00:12:01.000 --> 00:12:02.000]  有book review
[00:12:02.000 --> 00:12:03.000]  有preview
[00:12:03.000 --> 00:12:06.000]  大家可以給意見
[00:12:06.000 --> 00:12:09.000]  我覺得這個網路上的文化
[00:12:09.000 --> 00:12:11.000]  好像礦牧你這樣說
[00:12:11.000 --> 00:12:14.000]  都是需要去重視的
[00:12:14.000 --> 00:12:17.000]  不只是freedom of speech這麼簡單
[00:12:17.000 --> 00:12:19.000]  到底我們怎樣發言的時候
[00:12:19.000 --> 00:12:20.000]  是能夠造就到人
[00:12:20.000 --> 00:12:28.000]  另外我也留意到在網路當中的討論
[00:12:28.000 --> 00:12:30.000]  當然正如大家所說
[00:12:30.000 --> 00:12:34.000]  每一個人都可以有意見表達出來
[00:12:34.000 --> 00:12:35.000]  我覺得沒有問題
[00:12:35.000 --> 00:12:39.000]  就算是兩個人是相反的意見
[00:12:39.000 --> 00:12:41.000]  而去表達出他們的看法
[00:12:41.000 --> 00:12:42.000]  都沒有問題
[00:12:42.000 --> 00:12:46.000]  但我就留意到可能因為網路上的設計
[00:12:46.000 --> 00:12:49.000]  各方面變成和我們一般聊天很不同
[00:12:49.000 --> 00:12:50.000]  譬如我和你聊天的時候
[00:12:50.000 --> 00:12:52.000]  我就可以詳細分析告訴你
[00:12:52.000 --> 00:12:53.000]  我怎樣看
[00:12:53.000 --> 00:12:54.000]  或者我不是怎樣看
[00:12:54.000 --> 00:12:59.000]  但變成有時候因為網路的載具問題
[00:12:59.000 --> 00:13:03.000]  有時候那些回應一來變短
[00:13:03.000 --> 00:13:07.000]  二來可能就令人產生一種誤解
[00:13:07.000 --> 00:13:10.000]  變成說了一句就走了
[00:13:10.000 --> 00:13:12.000]  其實就不是很清楚你想說什麼
[00:13:12.000 --> 00:13:14.000]  又或者因為他想說一句話的時候
[00:13:14.000 --> 00:13:17.000]  你就會很不清楚他想說什麼
[00:13:17.000 --> 00:13:24.000]  這個就好像缺少了比較系統的去說自己的觀點
[00:13:24.000 --> 00:13:25.000]  這是一件事
[00:13:25.000 --> 00:13:27.000]  另外一件事我也觀察到
[00:13:27.000 --> 00:13:30.000]  我想剛才Mark Sir也引到出來
[00:13:30.000 --> 00:13:32.000]  我會在一種英文叫Courteous
[00:13:32.000 --> 00:13:34.000]  就是在網路上的一種禮貌
[00:13:34.000 --> 00:13:37.000]  以及在網路上怎樣去表達
[00:13:37.000 --> 00:13:41.000]  我想這件事我也留意到在網路文化當中
[00:13:41.000 --> 00:13:43.000]  怎樣說呢
[00:13:43.000 --> 00:13:47.000]  我會覺得大家不知道是不是因為網路
[00:13:47.000 --> 00:13:49.000]  你可以用一個秘密身份
[00:13:49.000 --> 00:13:51.000]  變成你可以說很多東西
[00:13:51.000 --> 00:13:52.000]  但因為你不需要負責任
[00:13:52.000 --> 00:13:53.000]  也可以說很多東西的時候
[00:13:53.000 --> 00:13:54.000]  其實一些說話
[00:13:54.000 --> 00:13:55.000]  你自己看完就是
[00:13:55.000 --> 00:13:57.000]  如果我真的掛著真面目出來
[00:13:57.000 --> 00:13:58.000]  你會不會說呢
[00:13:58.000 --> 00:14:00.000]  有時候我自己看完這些
[00:14:00.000 --> 00:14:02.000]  未必是別人留言給我的
[00:14:02.000 --> 00:14:03.000]  我看別人留言給別人的時候
[00:14:03.000 --> 00:14:05.000]  這個在我心底裡有時候會覺得
[00:14:05.000 --> 00:14:10.000]  你會不會願意為你所說的話負上一個文責呢
[00:14:10.000 --> 00:14:12.000]  這個我自己看到
[00:14:12.000 --> 00:14:17.000]  我想Tony一針見血指出了這個問題
[00:14:17.000 --> 00:14:20.000]  在網路上因為不用出名
[00:14:20.000 --> 00:14:24.000]  所以看到有很多近乎是盧文式的行為
[00:14:24.000 --> 00:14:27.000]  即使在基督教的某些網站裡也是
[00:14:27.000 --> 00:14:30.000]  有些人說話就是沒有理由的
[00:14:30.000 --> 00:14:33.000]  他要說就說
[00:14:33.000 --> 00:14:35.000]  說了之後又不負責任又不解釋
[00:14:35.000 --> 00:14:37.000]  因為他不用出面
[00:14:37.000 --> 00:14:39.000]  還有這種文化
[00:14:39.000 --> 00:14:41.000]  我不想說名字
[00:14:41.000 --> 00:14:44.000]  我覺得在基督教裡面其實是很早出現的
[00:14:44.000 --> 00:14:48.000]  在近二十年香港某幾個機構
[00:14:48.000 --> 00:14:50.000]  所謂基督教機構
[00:14:50.000 --> 00:14:51.000]  搞一些東西的時候
[00:14:51.000 --> 00:14:56.000]  當他們被人懷疑他們做事的誠信那些
[00:14:56.000 --> 00:15:00.000]  就有一班不知道什麼的打手出來護航
[00:15:00.000 --> 00:15:04.000]  這個是一個非常危險的事情
[00:15:04.000 --> 00:15:11.000]  可能這個背後也是受到大環境影響
[00:15:11.000 --> 00:15:13.000]  為什麼有基督教流氓呢
[00:15:13.000 --> 00:15:15.000]  因為有其他網路流氓
[00:15:15.000 --> 00:15:19.000]  這種方式滲透了
[00:15:19.000 --> 00:15:22.000]  教會界其實就是一個小社會
[00:15:22.000 --> 00:15:24.000]  我猜也是這樣
[00:15:24.000 --> 00:15:27.000]  我自己也收到很多不同的留言
[00:15:27.000 --> 00:15:29.000]  自從做YouTube之後
[00:15:29.000 --> 00:15:31.000]  我就剷了它
[00:15:31.000 --> 00:15:36.000]  也算是有個自由
[00:15:36.000 --> 00:15:38.000]  你可以剷掉它
[00:15:38.000 --> 00:15:39.000]  或者封鎖了那個人
[00:15:39.000 --> 00:15:40.000]  其實我的準則就是
[00:15:40.000 --> 00:15:42.000]  你說的話有沒有道理
[00:15:42.000 --> 00:15:44.000]  不是說你不能說
[00:15:44.000 --> 00:15:48.000]  我看到兩位幾位都是很有胸襟
[00:15:48.000 --> 00:15:51.000]  罵我都沒有問題
[00:15:51.000 --> 00:15:53.000]  不過他有沒有道理
[00:15:53.000 --> 00:15:54.000]  我就說道理
[00:15:54.000 --> 00:15:56.000]  有道理我就改
[00:15:56.000 --> 00:15:58.000]  或者檢視
[00:15:58.000 --> 00:16:01.000]  那種禮貌尤其是差的
[00:16:01.000 --> 00:16:05.000]  因為匿名或者說話不負責任
[00:16:05.000 --> 00:16:06.000]  甚至有些異端
[00:16:06.000 --> 00:16:07.000]  還有一件事我想說
[00:16:07.000 --> 00:16:09.000]  有些異端留言
[00:16:09.000 --> 00:16:11.000]  有些hidden agenda
[00:16:11.000 --> 00:16:13.000]  那些我發現了
[00:16:13.000 --> 00:16:16.000]  我都會封鎖的
[00:16:16.000 --> 00:16:18.000]  這個我跟你也是一樣
[00:16:18.000 --> 00:16:21.000]  我也發現有些異端是想做其他事的
[00:16:21.000 --> 00:16:23.000]  當然那些一定要剷
[00:16:23.000 --> 00:16:25.000]  是啊
[00:16:25.000 --> 00:16:27.000]  有時候我發現了一件事
[00:16:27.000 --> 00:16:30.000]  看別人留言給我也好
[00:16:30.000 --> 00:16:32.000]  或者這些留言當中
[00:16:32.000 --> 00:16:35.000]  我也留意到一個現象
[00:16:35.000 --> 00:16:38.000]  就是很多時候有些留言
[00:16:38.000 --> 00:16:39.000]  我也說了
[00:16:39.000 --> 00:16:41.000]  討論大家觀點不同是沒有問題
[00:16:41.000 --> 00:16:43.000]  但是有時候你會發現
[00:16:43.000 --> 00:16:44.000]  其實你會問一個問題
[00:16:44.000 --> 00:16:46.000]  究竟是持什麼事實
[00:16:46.000 --> 00:16:49.000]  什麼事實去做討論
[00:16:49.000 --> 00:16:52.000]  有些討論
[00:16:52.000 --> 00:16:54.000]  甚至有時候看某些的
[00:16:54.000 --> 00:16:55.000]  怎麼說
[00:16:55.000 --> 00:16:56.000]  一些的post
[00:16:56.000 --> 00:16:58.000]  你就會突然間有些
[00:16:58.000 --> 00:17:00.000]  退一步去問究竟
[00:17:00.000 --> 00:17:02.000]  究竟這個是不是fake news
[00:17:02.000 --> 00:17:05.000]  或者是說的話
[00:17:05.000 --> 00:17:06.000]  有時候看的時候
[00:17:06.000 --> 00:17:08.000]  你報導一件事
[00:17:08.000 --> 00:17:12.000]  你有沒有去很清楚地知道這件事情
[00:17:12.000 --> 00:17:14.000]  又或者是
[00:17:14.000 --> 00:17:15.000]  有一種我留意到的
[00:17:15.000 --> 00:17:17.000]  就是一種叫爆
[00:17:17.000 --> 00:17:19.000]  好像在爆別人的私隱的
[00:17:19.000 --> 00:17:23.000]  某一些的報導式的言論
[00:17:23.000 --> 00:17:25.000]  有時候在網絡我也看到
[00:17:25.000 --> 00:17:27.000]  有時候我也會退一步
[00:17:27.000 --> 00:17:28.000]  除非你自己能夠肯定
[00:17:28.000 --> 00:17:29.000]  你想說的話
[00:17:29.000 --> 00:17:30.000]  就好像水門事件
[00:17:30.000 --> 00:17:32.000]  這麼真實又這麼震撼
[00:17:32.000 --> 00:17:33.000]  否則的話
[00:17:33.000 --> 00:17:35.000]  你自己要留意小心一點說
[00:17:35.000 --> 00:17:36.000]  因為這些有時候
[00:17:36.000 --> 00:17:38.000]  我在網絡上也會看到
[00:17:38.000 --> 00:17:41.000]  有時候我也會問
[00:17:41.000 --> 00:17:46.000]  可能很多人都很想做水門事件的記者
[00:17:46.000 --> 00:17:47.000]  但是你要知道
[00:17:47.000 --> 00:17:49.000]  你拿著那份東西
[00:17:49.000 --> 00:17:51.000]  是不是真的這麼厲害
[00:17:51.000 --> 00:17:53.000]  這個我有時候也會問的
[00:17:53.000 --> 00:17:56.000]  我可以說
[00:17:56.000 --> 00:17:58.000]  這件事就是近來激動我
[00:17:58.000 --> 00:17:59.000]  我彈起的事情
[00:17:59.000 --> 00:18:01.000]  說疫苗那些
[00:18:01.000 --> 00:18:03.000]  如果你有看我facebook的
[00:18:03.000 --> 00:18:05.000]  你會看到我很忙的
[00:18:05.000 --> 00:18:07.000]  要駁那些
[00:18:07.000 --> 00:18:11.000]  拿那份報告出來亂寫那些
[00:18:11.000 --> 00:18:13.000]  你是醫生
[00:18:13.000 --> 00:18:15.000]  你是醫生你可以說得到的
[00:18:15.000 --> 00:18:21.000]  有些什麼可以多說一點
[00:18:21.000 --> 00:18:23.000]  讓大家知道
[00:18:23.000 --> 00:18:25.000]  找醫生說說而已
[00:18:25.000 --> 00:18:27.000]  找醫生說說
[00:18:27.000 --> 00:18:29.000]  有一份報告
[00:18:29.000 --> 00:18:30.000]  英國出了一份報告
[00:18:30.000 --> 00:18:32.000]  說疫苗怎麼樣影響免疫系統
[00:18:32.000 --> 00:18:35.000]  他錯誤地說了一句
[00:18:35.000 --> 00:18:36.000]  段宗翠說了一句
[00:18:36.000 --> 00:18:38.000]  剛剛這兩天又有一份說
