
[00:00:00.000 --> 00:00:04.720]  [掌聲]
[00:01:36.220 --> 00:01:39.220]  但係左邊嗰張就係條街係咁樣
[00:01:39.220 --> 00:01:46.220]  咁但係我哋教會大概係三十至四十人啦
[00:01:46.220 --> 00:01:49.220]  咁呢度一家人響到影幅相畀你知道大家
[00:01:49.220 --> 00:01:52.220]  大部分呢弟兄姊妹呢都係大過我嘅
[00:01:52.220 --> 00:01:54.220]  咁我響到其中嘅職位呢
[00:01:54.220 --> 00:01:57.220]  就係做一個年青牧師
[00:01:57.220 --> 00:01:59.220]  咁我其實我發覺
[00:01:59.220 --> 00:02:01.220]  我去到三十幾四十歲
[00:02:01.220 --> 00:02:02.220]  而家先去做年青牧師
[00:02:02.220 --> 00:02:03.220]  其中一樣嘢呢
[00:02:03.220 --> 00:02:05.220]  我以前都做咗十三年㗎啦
[00:02:05.220 --> 00:02:07.220]  即係嗰啲團體導師
[00:02:07.220 --> 00:02:09.220]  我發現我唯一一樣嘢做唔到而家
[00:02:09.220 --> 00:02:11.220]  就係我唔可以同佢玩全程
[00:02:11.220 --> 00:02:12.220]  我真係好攰而家比較
[00:02:12.220 --> 00:02:20.220]  但係另外做年青牧師呢個職位呢
[00:02:20.220 --> 00:02:25.220]  就係我同太太會教好多下令營東令營
[00:02:25.220 --> 00:02:27.220]  咁你見到左邊嗰一張呢
[00:02:27.220 --> 00:02:30.220]  就係我第一次教下令營嘅時間
[00:02:30.220 --> 00:02:32.220]  係嗰時教一個細路都冇嘅
[00:02:32.220 --> 00:02:34.220]  咁我哋點樣做呢
[00:02:34.220 --> 00:02:37.220]  我同太太同埋一個留學生
[00:02:37.220 --> 00:02:40.220]  係去一個小學嗰度排擔仗
[00:02:40.220 --> 00:02:42.220]  我大大聲聲咁樣同佢哋
[00:02:42.220 --> 00:02:44.220]  大家用英文對話
[00:02:44.220 --> 00:02:46.220]  畀佢哋見到我哋啲標準嘅英文
[00:02:46.220 --> 00:02:50.220]  咁第一個暑假有大概四個學生
[00:02:50.220 --> 00:02:52.220]  加埋我兩個仔女有六個
[00:02:52.220 --> 00:02:57.220]  咁第二年就啲家長見到呢度幾好
[00:02:57.220 --> 00:03:01.220]  咁唔需要我再去派傳單
[00:03:01.220 --> 00:03:06.220]  咁家長幫我推銷就容易好多
[00:03:06.220 --> 00:03:09.220]  除咗做年青牧師
[00:03:09.220 --> 00:03:11.220]  我哋建堂呢
[00:03:11.220 --> 00:03:13.220]  唔係話我淨係做小學嘅
[00:03:13.220 --> 00:03:15.220]  淨係細路仔嘅工作
[00:03:15.220 --> 00:03:17.220]  基本上乜都需要做
[00:03:17.220 --> 00:03:22.220]  我無論係招待定係去serve午餐
[00:03:22.220 --> 00:03:23.220]  呢啲全部都需要做
[00:03:23.220 --> 00:03:26.220]  其實呢啲咁嘅策略
[00:03:26.220 --> 00:03:28.220]  同埋點樣做法呢
[00:03:28.220 --> 00:03:30.220]  我完全都係響UV學返嚟嘅
[00:03:30.220 --> 00:03:32.220]  出面要人入嚟
[00:03:32.220 --> 00:03:34.220]  定係有招待定點樣有人serve
[00:03:34.220 --> 00:03:35.220]  有cafe
[00:03:35.220 --> 00:03:38.220]  我呢啲教弟兄姊妹都係響到學返嚟
[00:03:38.220 --> 00:03:45.220]  都要帶成人嘅bible study同埋小組
[00:03:45.220 --> 00:03:50.220]  最後呢我有機會主持一個婚禮
[00:03:50.220 --> 00:03:52.220]  有個弟兄叫我主持婚禮
[00:03:52.220 --> 00:03:54.220]  咁我都未做過其實第一次
[00:03:54.220 --> 00:03:55.220]  我見過好多次
[00:03:55.220 --> 00:03:58.220]  跟住我問AI通常應該點樣
[00:03:58.220 --> 00:04:00.220]  一個baptist嘅婚禮
[00:04:00.220 --> 00:04:01.220]  但係跟住同我啲經驗
[00:04:01.220 --> 00:04:02.220]  我話大概係咁樣
[00:04:02.220 --> 00:04:03.220]  應該冇問題
[00:04:03.220 --> 00:04:04.220]  咁就係咁樣
[00:04:04.220 --> 00:04:06.220]  你真係發覺到
[00:04:06.220 --> 00:04:07.220]  去到嗰度
[00:04:07.220 --> 00:04:10.220]  你冇人幫你
[00:04:10.220 --> 00:04:12.220]  你咩都需要做
[00:04:12.220 --> 00:04:14.220]  但係其中一樣嘢
[00:04:14.220 --> 00:04:15.220]  弟兄姊妹成日都
[00:04:15.220 --> 00:04:16.220]  我去到嗰度呢
[00:04:16.220 --> 00:04:17.220]  其實弟兄姊妹好尊敬我哋
[00:04:17.220 --> 00:04:19.220]  因為我哋係全教師嘅身份
[00:04:19.220 --> 00:04:20.220]  同埋係牧師嘅身份
[00:04:20.220 --> 00:04:22.220]  但係我都成日同佢講一句
[00:04:22.220 --> 00:04:24.220]  我就係咁樣同佢講
[00:04:24.220 --> 00:04:28.220]  我現喺我嘅職位係一個牧師
[00:04:28.220 --> 00:04:32.220]  但係我跟你將嚟嘅關係係乜嘢
[00:04:32.220 --> 00:04:34.220]  我跟你係弟兄姊妹
[00:04:34.220 --> 00:04:38.220]  所以你唔應該稱呼我係Steve牧師
[00:04:38.220 --> 00:04:40.220]  只有稱呼我Steve
[00:04:40.220 --> 00:04:45.220]  還是佢唔知道我叫阿明
[00:04:45.220 --> 00:04:46.220]  你哋呢其實
[00:04:46.220 --> 00:04:48.220]  我都叫阿明仔得㗎喇其實
[00:04:48.220 --> 00:04:49.220]  大家返嚟係咪先
[00:04:49.220 --> 00:04:50.220]  我啲導師喺度
[00:04:50.220 --> 00:04:51.220]  好似Jimbo咁樣睇住我大嘅
[00:04:51.220 --> 00:04:54.220]  係咪先
[00:04:54.220 --> 00:04:55.220]  唔好意思呀Jimbo
[00:04:55.220 --> 00:04:57.220]  爆咗你哋年齡先
[00:04:57.220 --> 00:05:01.220]  所以
[00:05:01.220 --> 00:05:02.220]  咁樣今日嘅主題
[00:05:02.220 --> 00:05:07.220]  我哋講兩種嘅信心
[00:05:07.220 --> 00:05:09.220]  第一種呢就係
[00:05:09.220 --> 00:05:12.220]  好淺嘅信心
[00:05:12.220 --> 00:05:14.220]  我哋睇一睇
[00:05:14.220 --> 00:05:15.220]  嚟到話
[00:05:15.220 --> 00:05:17.220]  喺呢個背景就係基本上
[00:05:17.220 --> 00:05:19.220]  耶穌呢就係從耶路撒冷
[00:05:19.220 --> 00:05:22.220]  預節嘅緣故返到嚟
[00:05:22.220 --> 00:05:24.220]  佢哋自己家鄉
[00:05:24.220 --> 00:05:25.220]  喺加利利嗰度
[00:05:25.220 --> 00:05:28.220]  但係佢特登係傾過呢個撒瑪利
[00:05:28.220 --> 00:05:30.220]  因為佢要讓撒瑪利亞
[00:05:30.220 --> 00:05:32.220]  撒瑪利亞
[00:05:32.220 --> 00:05:34.220]  撒瑪利亞人知道
[00:05:34.220 --> 00:05:36.220]  佢自己嘅身份係表面
[00:05:36.220 --> 00:05:39.220]  咁佢最後呢就返到嚟呢度呢
[00:05:39.220 --> 00:05:40.220]  但係好奇怪
[00:05:40.220 --> 00:05:42.220]  第44章跟住你見到佢話
[00:05:42.220 --> 00:05:43.220]  呢個約翰索
[00:05:43.220 --> 00:05:45.220]  記得耶穌講
[00:05:45.220 --> 00:05:46.220]  一個先知
[00:05:46.220 --> 00:05:48.220]  響佢自己嘅家係冇尊敬嘅
[00:05:48.220 --> 00:05:50.220]  但係45呢跟住佢返到嚟
[00:05:50.220 --> 00:05:52.220]  嘩啲加利利人
[00:05:52.220 --> 00:05:54.220]  就好開心咁樣歡迎佢
[00:05:54.220 --> 00:05:55.220]  但我哋見到
[00:05:55.220 --> 00:05:56.220]  佢歡迎佢呢
[00:05:56.220 --> 00:05:58.220]  因為耶穌做咗好多嘅
[00:05:58.220 --> 00:06:01.220]  好多嘢響
[00:06:01.220 --> 00:06:03.220]  耶路撒冷當時
[00:06:03.220 --> 00:06:05.220]  但係我見到佢做咗啲乜嘢呢
[00:06:05.220 --> 00:06:07.220]  如果你返返去2章
[00:06:07.220 --> 00:06:08.220]  你唔需要返去我講
[00:06:08.220 --> 00:06:10.220]  你返去2章23節呢
[00:06:10.220 --> 00:06:12.220]  其實呢耶穌做咗好多神蹟
[00:06:12.220 --> 00:06:14.220]  因為呢啲神蹟好多人相信佢
[00:06:14.220 --> 00:06:16.220]  咁你發現
[00:06:16.220 --> 00:06:19.220]  44同45點解約翰係咁樣寫
[00:06:19.220 --> 00:06:20.220]  係咪有啲衝突呢
[00:06:20.220 --> 00:06:22.220]  好似玩嘢喎
[00:06:22.220 --> 00:06:24.220]  但係佢講呢一句呢
[00:06:24.220 --> 00:06:27.220]  你如果你睇返其下啲福音書呢
[00:06:27.220 --> 00:06:30.220]  通常講呢一句嘅背後呢就係
[00:06:30.220 --> 00:06:34.220]  通常啲人呢係拒絕耶穌
[00:06:34.220 --> 00:06:35.220]  唔相信佢呢
[00:06:35.220 --> 00:06:36.220]  佢就講呢句
[00:06:36.220 --> 00:06:37.220]  佢回應呢句
[00:06:37.220 --> 00:06:38.220]  但係喺度冇喎
[00:06:38.220 --> 00:06:39.220]  呢度呢
[00:06:39.220 --> 00:06:43.220]  佢係冇任何嘢都未返到嚟屋企
[00:06:43.220 --> 00:06:44.220]  約翰已經講呢句
[00:06:44.220 --> 00:06:45.220]  點解呢
[00:06:45.220 --> 00:06:47.220]  其實佢想同你講
[00:06:47.220 --> 00:06:49.220]  佢想做一個介紹畀你知道
[00:06:49.220 --> 00:06:50.220]  呢成個故事呢
[00:06:50.220 --> 00:06:53.220]  其實呢啲加利利人呢
[00:06:53.220 --> 00:06:55.220]  佢哋歡迎耶穌呢
[00:06:55.220 --> 00:06:57.220]  佢哋信心真係好膚淺嘅
[00:06:57.220 --> 00:06:59.220]  佢哋好表面去歡迎佢
[00:06:59.220 --> 00:07:04.220]  咁我哋去到46節呢
[00:07:04.220 --> 00:07:07.220]  咁而家耶穌真係返到嚟
[00:07:07.220 --> 00:07:08.220]  自己屋企
[00:07:08.220 --> 00:07:10.220]  即係呢個區呢度加利利
[00:07:10.220 --> 00:07:12.220]  特登返到去迦蘭呢個地方
[00:07:12.220 --> 00:07:14.220]  咁你見到佢
[00:07:14.220 --> 00:07:17.220]  約翰就講就話
[00:07:17.220 --> 00:07:19.220]  佢呢個地方係將水變走嘅地方
[00:07:19.220 --> 00:07:20.220]  第一間神聖
[00:07:20.220 --> 00:07:23.220]  咁即係話佢想同我哋畀一個印象就話
[00:07:23.220 --> 00:07:24.220]  其實好多人知道呢
[00:07:24.220 --> 00:07:27.220]  耶穌響到做咗呢件事
[00:07:27.220 --> 00:07:28.220]  但係同一時間
[00:07:28.220 --> 00:07:31.220]  好多人都聽聞佢響耶路撒冷做嘅事
[00:07:31.220 --> 00:07:32.220]  即係話
[00:07:32.220 --> 00:07:36.220]  啊耶穌呢而家係比較出名啦而家開始
[00:07:36.220 --> 00:07:46.220]  跟住嚟緊47節你見到
[00:07:46.220 --> 00:07:50.220]  46節下半節嗰度呢你見到
[00:07:50.220 --> 00:07:53.220]  開始有個衝突就開始發生就係
[00:07:53.220 --> 00:07:56.220]  呢個官有個嚟求耶穌去醫治佢仔
[00:07:56.220 --> 00:07:58.220]  因為佢仔又係死啦
[00:07:58.220 --> 00:07:59.220]  但係你發現
[00:07:59.220 --> 00:08:02.220]  呢個官其實唔可以命令耶穌叫佢醫治咩
[00:08:02.220 --> 00:08:03.220]  要唔係去殺
[00:08:03.220 --> 00:08:05.220]  要唔係去逼迫佢咩
[00:08:05.220 --> 00:08:07.220]  其實佢可以喎我覺得
[00:08:07.220 --> 00:08:10.220]  但係我覺得去到一個地步呢
[00:08:10.220 --> 00:08:13.220]  我覺得佢已經用咗好多唔同嘅方法呢
[00:08:13.220 --> 00:08:16.220]  佢先會肯去求耶穌一個猶太人去
[00:08:16.220 --> 00:08:18.220]  去醫治佢仔
[00:08:18.220 --> 00:08:19.220]  佢發現
[00:08:19.220 --> 00:08:22.220]  即係你發現一個人有財有勢
[00:08:22.220 --> 00:08:25.220]  最後嗰個終極點呢都係死亡
[00:08:25.220 --> 00:08:27.220]  都係打唔過死亡呢個最後嘅敵人
[00:08:27.220 --> 00:08:30.220]  唯有我哋所知道耶穌
[00:08:30.220 --> 00:08:33.220]  復活先係可以能夠打贏呢個死亡
[00:08:33.220 --> 00:08:36.220]  響力史記載只有耶穌基督
[00:08:36.220 --> 00:08:37.220]  係有
[00:08:37.220 --> 00:08:41.220]  耶穌基督係唯一嘅人呢係一個空嘅墳墓
[00:08:41.220 --> 00:08:46.220]  咁響48節呢你見到耶穌去回應喇喎
[00:08:46.220 --> 00:08:49.220]  佢回應就話你哋班人
[00:08:49.220 --> 00:08:53.220]  你係相信我因為你見到呢啲神蹟奇妙咋嘛
[00:08:53.220 --> 00:08:56.220]  咁佢話你哋呢個英文個U呢
[00:08:56.220 --> 00:08:57.220]  響希伯來文
[00:08:57.220 --> 00:08:58.220]  唔係唔係
[00:08:58.220 --> 00:08:59.220]  響希臘文呢就話
[00:08:59.220 --> 00:09:01.220]  唔係單數係雙數
[00:09:01.220 --> 00:09:03.220]  佢唔係單單同呢個官講嘢㗎
[00:09:03.220 --> 00:09:05.220]  同其他所有嘅觀眾講
[00:09:05.220 --> 00:09:07.220]  話你哋係相信
[00:09:07.220 --> 00:09:11.220]  你哋真係相信我係因為你見到呢啲神蹟奇妙
[00:09:11.220 --> 00:09:16.220]  所以耶穌就話
[00:09:16.220 --> 00:09:18.220]  你哋成日都係好鍾意睇呢啲好漂亮嘅嘢
[00:09:18.220 --> 00:09:20.220]  好犀利嘅嘢
[00:09:20.220 --> 00:09:21.220]  好似啲魔術咁嘅嘢
[00:09:21.220 --> 00:09:24.220]  佢哋見到耶穌係一個咩呀
[00:09:24.220 --> 00:09:26.220]  係一個好偉大嘅Miracle Worker
[00:09:26.220 --> 00:09:29.220]  同埋而家呢就係出咗名喇
[00:09:29.220 --> 00:09:31.220]  返返嚟家鄉喇
[00:09:31.220 --> 00:09:34.220]  咁耶穌帶咗好大個光榮返嚟家鄉喎
[00:09:34.220 --> 00:09:36.220]  因為點解呢
[00:09:36.220 --> 00:09:38.220]  如果你知道呢猶太
[00:09:38.220 --> 00:09:42.220]  猶大地南部耶路撒冷京城咁啦
[00:09:42.220 --> 00:09:44.220]  佢點睇加利利北邊啲人呢
[00:09:44.220 --> 00:09:46.220]  基本上睇佢哋就係鄉下佬
[00:09:46.220 --> 00:09:47.220]  無文化
[00:09:48.220 --> 00:09:51.220]  咁耶穌而家就係變咗一個
[00:09:51.220 --> 00:09:54.220]  好出名嘅嗰啲名人咁呀
[00:09:54.220 --> 00:09:57.220]  咁呢一班加利利人呢
[00:09:57.220 --> 00:09:58.220]  就好似啲粉絲咁樣
[00:09:58.220 --> 00:10:01.220]  係追住呢個名人好似潮流咁樣
[00:10:01.220 --> 00:10:03.220]  所以佢好開心
[00:10:03.220 --> 00:10:07.220]  咁你諗諗而家最潮流係乜嘢呀
[00:10:07.220 --> 00:10:08.220]  其實我都唔係好清楚呀
[00:10:08.220 --> 00:10:11.220]  其實我見過啲後生嘅一輩呢
[00:10:11.220 --> 00:10:12.220]  好似我啲仔女嗰啲呢
[00:10:12.220 --> 00:10:14.220]  最鍾意係嗰啲咩Taylor Swift呀嗰啲
[00:10:14.220 --> 00:10:16.220]  我諗好似有啲大人都去佢哋Concert嘅
[00:10:16.220 --> 00:10:18.220]  所以我覺得最潮流係嗰啲但係我又唔好識喎
[00:10:18.220 --> 00:10:20.220]  咁你追粉絲咁
[00:10:20.220 --> 00:10:22.220]  但係我唔知道
[00:10:22.220 --> 00:10:23.220]  但係我只係知道
[00:10:23.220 --> 00:10:24.220]  我以前追係乜嘢呢
[00:10:24.220 --> 00:10:27.220]  就係我哋公牛隊23號啦係咪呀
[00:10:27.220 --> 00:10:28.220]  Michael Jordan啦
[00:10:28.220 --> 00:10:29.220]  其實呢
[00:10:29.220 --> 00:10:30.220]  Michael Jordan呢
[00:10:30.220 --> 00:10:31.220]  佢嗰邊出世呀
[00:10:31.220 --> 00:10:32.220]  佢大學讀邊度呢
[00:10:32.220 --> 00:10:34.220]  佢嘅阿爸阿媽呀
[00:10:34.220 --> 00:10:35.220]  係咩名呀
[00:10:35.220 --> 00:10:38.220]  佢啲仔女係邊個嘅呢
[00:10:38.220 --> 00:10:40.220]  個名我都講得出
[00:10:40.220 --> 00:10:43.220]  但係我同佢係完全冇關係嘅
[00:10:43.220 --> 00:10:45.220]  我認識佢但係佢唔認識我呀
[00:10:45.220 --> 00:10:47.220]  就係呢樣嘢
[00:10:47.220 --> 00:10:51.220]  咁第二樣嘢就係
[00:10:51.220 --> 00:10:53.220]  我想再返返去44字嗰度呢
[00:10:53.220 --> 00:10:56.220]  就係講話一個先知係冇尊敬嘅
[00:10:56.220 --> 00:10:58.220]  響指嘅家鄉
[00:10:58.220 --> 00:11:02.220]  咁其實個個都覺得好難嘅其實
[00:11:02.220 --> 00:11:04.220]  你一個人
[00:11:04.220 --> 00:11:06.220]  一班人睇住耶穌大
[00:11:06.220 --> 00:11:09.220]  甚至乎去認識耶穌嘅
[00:11:09.220 --> 00:11:12.220]  係好難去服從響個權柄之下嘅
[00:11:12.220 --> 00:11:13.220]  其實我覺得
[00:11:13.220 --> 00:11:15.220]  就好似我以前呢
[00:11:15.220 --> 00:11:17.220]  我所有嘅電腦嗰啲
[00:11:17.220 --> 00:11:20.220]  我啲智慧呢我都係教我阿叔嘅
[00:11:20.220 --> 00:11:22.220]  其實佢一啲電腦都唔識嘅之前
[00:11:22.220 --> 00:11:23.220]  但係返到嚟呢
[00:11:23.220 --> 00:11:24.220]  佢而家話有新嘅software
[00:11:24.220 --> 00:11:25.220]  要去教我點用
[00:11:25.220 --> 00:11:27.220]  我成日覺得有啲怪怪地
[00:11:27.220 --> 00:11:29.220]  冇可能呢啲嘢咁都發生
[00:11:29.220 --> 00:11:31.220]  所以好難我覺得
[00:11:31.220 --> 00:11:32.220]  但係你發現
[00:11:32.220 --> 00:11:35.220]  之前啲撒瑪利亞人呢
[00:11:35.220 --> 00:11:37.220]  冇呢個問題㗎喎
[00:11:37.220 --> 00:11:39.220]  因為佢冇呢個包袱喺度喎
[00:11:39.220 --> 00:11:40.220]  佢就基本上呢
[00:11:40.220 --> 00:11:42.220]  耶穌係冇咩做咩神蹟呢
[00:11:42.220 --> 00:11:44.220]  佢聽一件事
[00:11:44.220 --> 00:11:45.220]  耶穌話
[00:11:45.220 --> 00:11:47.220]  佢已經就信㗎喇
[00:11:47.220 --> 00:11:48.220]  佢信係乜嘢呀
[00:11:48.220 --> 00:11:49.220]  響42節佢話
[00:11:49.220 --> 00:11:52.220]  佢信耶穌係救世主
[00:11:52.220 --> 00:11:55.220]  呢啲神蹟奇妙呢
[00:11:55.220 --> 00:11:56.220]  其實呢
[00:11:56.220 --> 00:11:58.220]  係幫助我哋去
[00:11:58.220 --> 00:12:00.220]  指證俾我哋知道耶穌係邊個
[00:12:00.220 --> 00:12:01.220]  係尼塞亞
[00:12:01.220 --> 00:12:02.220]  係救主
[00:12:02.220 --> 00:12:04.220]  係神的兒子
[00:12:04.220 --> 00:12:06.220]  讓我哋將我哋嗰個信心
[00:12:06.220 --> 00:12:08.220]  可以擺喺我哋嗰度
[00:12:08.220 --> 00:12:11.220]  呢啲係幫助我哋嘅
[00:12:11.220 --> 00:12:13.220]  信心嘅其實
[00:12:13.220 --> 00:12:15.220]  唔係去滿足我哋嘅人
[00:12:15.220 --> 00:12:17.220]  你見到我哋嘅關係
[00:12:17.220 --> 00:12:19.220]  呢度冇真正嘅關係
[00:12:19.220 --> 00:12:20.220]  同埋呢
[00:12:20.220 --> 00:12:22.220]  佢哋唔需要做任何commitment嘅
[00:12:22.220 --> 00:12:23.220]  呢啲人呢
[00:12:23.220 --> 00:12:24.220]  佢嗰啲
[00:12:24.220 --> 00:12:26.220]  佢嘅信心真係好淺
[00:12:26.220 --> 00:12:27.220]  但係呢
[00:12:27.220 --> 00:12:28.220]  我可以同你講
[00:12:28.220 --> 00:12:29.220]  大部份嘅人
[00:12:29.220 --> 00:12:30.220]  我響台灣
[00:12:30.220 --> 00:12:31.220]  我遇到呢
[00:12:31.220 --> 00:12:32.220]  都係咁樣其實
[00:12:32.220 --> 00:12:33.220]  人
[00:12:33.220 --> 00:12:34.220]  嚟到教會呢
[00:12:34.220 --> 00:12:35.220]  基本上呢
[00:12:35.220 --> 00:12:37.220]  唔係話想認識耶穌
[00:12:37.220 --> 00:12:39.220]  我自己係一樣
[00:12:39.220 --> 00:12:41.220]  佢哋唔見到耶穌係主
[00:12:41.220 --> 00:12:43.220]  佢哋知
[00:12:43.220 --> 00:12:45.220]  大部份響台灣就係
[00:12:45.220 --> 00:12:47.220]  見到耶穌係一個好偉大嘅醫生咁樣
[00:12:47.220 --> 00:12:49.220]  好犀利嘅醫生呀
[00:12:49.220 --> 00:12:51.220]  定係佢係一個神燈咁樣
[00:12:51.220 --> 00:12:53.220]  佢哋唔想同耶穌要與關係
[00:12:53.220 --> 00:12:54.220]  去到呢個地步呢
[00:12:54.220 --> 00:12:56.220]  佢哋我有一次去到
[00:12:56.220 --> 00:12:59.220]  啱啱去到三個幾個月前呢
[00:12:59.220 --> 00:13:00.220]  有個
[00:13:00.220 --> 00:13:01.220]  唔係姊妹
[00:13:01.220 --> 00:13:02.220]  有個女士同我講
[00:13:02.220 --> 00:13:03.220]  我哋一齊有個
[00:13:03.220 --> 00:13:04.220]  查經組
[00:13:04.220 --> 00:13:05.220]  佢話
[00:13:05.220 --> 00:13:06.220]  我呢排
[00:13:06.220 --> 00:13:07.220]  我好多年呢都未瞓覺
[00:13:07.220 --> 00:13:10.220]  其實睡眠睡得唔好
[00:13:10.220 --> 00:13:11.220]  咁我話
[00:13:11.220 --> 00:13:12.220]  如果你幫我可以
[00:13:12.220 --> 00:13:14.220]  祈禱
[00:13:14.220 --> 00:13:15.220]  畀我瞓得好呢
[00:13:15.220 --> 00:13:17.220]  我就相信佢啦
[00:13:17.220 --> 00:13:18.220]  我心諗
[00:13:18.220 --> 00:13:19.220]  我都滴哂汗
[00:13:19.220 --> 00:13:21.220]  大佬你想我點呀
[00:13:21.220 --> 00:13:23.220]  我唔知我點呀大佬
[00:13:23.220 --> 00:13:25.220]  但係我都幫你祈禱
[00:13:25.220 --> 00:13:27.220]  我心諗我照幫你祈禱啦
[00:13:27.220 --> 00:13:29.220]  咁佢第二日真係真係
[00:13:29.220 --> 00:13:31.220]  佢話我瞓得好好
[00:13:31.220 --> 00:13:33.220]  咁係咪真係信耶穌呀我心諗
[00:13:33.220 --> 00:13:35.220]  咁我話
[00:13:35.220 --> 00:13:36.220]  巧合黎嘅啫
[00:13:36.220 --> 00:13:37.220]  等我試多幾次
[00:13:37.220 --> 00:13:38.220]  咁佢又玩嘢係咪
[00:13:38.220 --> 00:13:39.220]  同我講先
[00:13:39.220 --> 00:13:40.220]  真係
[00:13:40.220 --> 00:13:42.220]  但係我睇一睇其他啲
[00:13:42.220 --> 00:13:44.220]  example就係
[00:13:44.220 --> 00:13:45.220]  有啲人
[00:13:45.220 --> 00:13:47.220]  好直接啦係咪
[00:13:47.220 --> 00:13:48.220]  黎教會
[00:13:48.220 --> 00:13:49.220]  係為咗餐飯囉
[00:13:49.220 --> 00:13:50.220]  有啲真係
[00:13:50.220 --> 00:13:52.220]  有啲為咗關係囉
[00:13:52.220 --> 00:13:55.220]  有啲
[00:13:55.220 --> 00:13:56.220]  係黎學英文囉
[00:13:56.220 --> 00:13:57.220]  單單黎學英文
[00:13:57.220 --> 00:13:58.220]  如果你要講耶穌呀
[00:13:58.220 --> 00:13:59.220]  就唔好囉
[00:13:59.220 --> 00:14:00.220]  咁我要同佢講
[00:14:00.220 --> 00:14:01.220]  我哋係真係學英文嘅
[00:14:01.220 --> 00:14:02.220]  但係
[00:14:02.220 --> 00:14:04.220]  我生命呢
[00:14:04.220 --> 00:14:06.220]  係耶穌
[00:14:06.220 --> 00:14:08.220]  因為耶穌我先有今日
[00:14:08.220 --> 00:14:09.220]  我唔可以唔講耶穌喎
[00:14:09.220 --> 00:14:10.220]  如果你要我分享
[00:14:10.220 --> 00:14:12.220]  真係好難搞嘅
[00:14:12.220 --> 00:14:13.220]  有時有啲人
[00:14:13.220 --> 00:14:16.220]  另外呢
[00:14:16.220 --> 00:14:17.220]  啲家長呢
[00:14:17.220 --> 00:14:18.220]  真係好有
[00:14:18.220 --> 00:14:19.220]  goal oriented
[00:14:19.220 --> 00:14:20.220]  真係好有目標嘅
[00:14:20.220 --> 00:14:24.220]  黎教會賴被日
[00:14:24.220 --> 00:14:26.220]  淨係玩呀
[00:14:26.220 --> 00:14:27.220]  定係
[00:14:27.220 --> 00:14:29.220]  學點樣做
[00:14:29.220 --> 00:14:30.220]  即係學品格呀
[00:14:30.220 --> 00:14:31.220]  點做好人呀
[00:14:31.220 --> 00:14:33.220]  嘩呢嘥時間嘅真係
