
[00:00:00.000 --> 00:00:02.360]  來到九日網上第十八講
[00:08:40.000 --> 00:08:42.000]  有什麼不同的地方呢?
[00:08:42.000 --> 00:08:46.000]  只有以撒才是神跡出生
[00:08:46.000 --> 00:08:50.000]  只有以撒才是上帝到選選
[00:08:50.000 --> 00:08:54.000]  是他超越人類的不能
[00:08:54.000 --> 00:08:56.000]  不能生育的撒拉
[00:08:56.000 --> 00:09:00.000]  居然神跡地能夠生到一個兒子
[00:09:00.000 --> 00:09:02.000]  就是以撒
[00:09:02.000 --> 00:09:06.000]  只有以撒才有上帝親自的創造
[00:09:06.000 --> 00:09:08.000]  親自的恩典
[00:09:08.000 --> 00:09:10.000]  獨特的恩惠
[00:09:10.000 --> 00:09:12.000]  能夠成為一個邦國
[00:09:12.000 --> 00:09:14.000]  將來成為十二支派
[00:09:14.000 --> 00:09:16.000]  成為大國
[00:09:16.000 --> 00:09:18.000]  有什麼特殊的目的呢?
[00:09:18.000 --> 00:09:22.000]  我們又回到創世紀第十二章
[00:09:22.000 --> 00:09:24.000]  阿不拉罕的起始
[00:09:24.000 --> 00:09:26.000]  那裡說到
[00:09:26.000 --> 00:09:28.000]  選擇阿不拉罕
[00:09:28.000 --> 00:09:30.000]  上帝說你要成為祝福
[00:09:30.000 --> 00:09:34.000]  以至萬國能夠成為祝福
[00:09:34.000 --> 00:09:36.000]  受到上帝的選擇
[00:09:36.000 --> 00:09:38.000]  阿不拉罕、以撒、瓦國、以色列
[00:09:38.000 --> 00:09:40.000]  到底是特權多一些?
[00:09:40.000 --> 00:09:44.000]  還是使命多一些?
[00:09:44.000 --> 00:09:46.000]  到底是一個優待
[00:09:46.000 --> 00:09:48.000]  還是一個任務?
[00:09:48.000 --> 00:09:50.000]  你們想一想這個問題
[00:09:50.000 --> 00:09:52.000]  其他的民族
[00:09:52.000 --> 00:09:54.000]  這段聖經告訴我們
[00:09:54.000 --> 00:09:56.000]  都得到上帝自己的普遍恩典
[00:09:56.000 --> 00:09:58.000]  Common Grace
[00:09:58.000 --> 00:10:00.000]  但是只有以色列民
[00:10:00.000 --> 00:10:04.000]  只有以撒、瓦國、十二支派
[00:10:04.000 --> 00:10:08.000]  以色列國才能夠得到上帝的揀選
[00:10:08.000 --> 00:10:10.000]  藉著他們
[00:10:10.000 --> 00:10:15.000]  來播放出上帝的Saving Grace
[00:10:15.000 --> 00:10:17.000]  能夠傳出
[00:10:17.000 --> 00:10:19.000]  能夠成為流通的管子
[00:10:19.000 --> 00:10:21.000]  流出上帝的救贖的恩典
[00:10:21.000 --> 00:10:23.000]  這個特殊的恩典
[00:10:23.000 --> 00:10:25.000]  只有以撒
[00:10:25.000 --> 00:10:27.000]  他的後代
[00:10:27.000 --> 00:10:29.000]  才是神特定揀選的
[00:10:29.000 --> 00:10:31.000]  所以被上帝揀選
[00:10:31.000 --> 00:10:35.000]  不是一個優待
[00:10:35.000 --> 00:10:37.000]  而是一個任務
[00:10:37.000 --> 00:10:39.000]  上帝揀選神的子民
[00:10:39.000 --> 00:10:41.000]  往往就是一個使命
[00:10:41.000 --> 00:10:43.000]  要使萬國能夠得福
[00:10:43.000 --> 00:10:45.000]  使萬國能夠認識耶和華
[00:10:45.000 --> 00:10:47.000]  在萬國當中
[00:10:47.000 --> 00:10:49.000]  只有神的子民
[00:10:49.000 --> 00:10:51.000]  只有以色列國
[00:10:51.000 --> 00:10:53.000]  只有教會
[00:10:53.000 --> 00:10:55.000]  藉著上帝的揀選
[00:10:55.000 --> 00:10:57.000]  能夠將祝福帶給其他人
[00:10:57.000 --> 00:11:01.000]  到底我們有沒有這樣做?
[00:11:01.000 --> 00:11:19.000]  (音樂)
[00:11:19.000 --> 00:11:21.000]  被揀選當然就是為了一個使命
[00:11:21.000 --> 00:11:23.000]  使萬國能夠得福
[00:11:23.000 --> 00:11:25.000]  能夠認識耶和華真神
[00:11:25.000 --> 00:11:27.000]  但是被揀選有什麼原因呢?
[00:11:27.000 --> 00:11:29.000]  這個家庭
[00:11:29.000 --> 00:11:31.000]  或者這個家族
[00:11:31.000 --> 00:11:33.000]  這個邦國
[00:11:33.000 --> 00:11:35.000]  到底是不是有特別的原因
[00:11:35.000 --> 00:11:37.000]  使上帝揀選他們呢?
[00:11:37.000 --> 00:11:39.000]  或者我們問一問
[00:11:39.000 --> 00:11:41.000]  到底在作者的筆下
[00:11:41.000 --> 00:11:45.000]  如何刻畫阿伯拉罕的家庭
[00:11:45.000 --> 00:11:49.000]  如果你留意上文
[00:11:49.000 --> 00:11:53.000]  留意以往阿伯拉罕的故事
[00:11:53.000 --> 00:11:55.000]  表述的時候
[00:11:55.000 --> 00:11:57.000]  你其實都可以回答這個問題
[00:11:57.000 --> 00:11:59.000]  就是阿伯拉罕這個家庭
[00:11:59.000 --> 00:12:01.000]  其實是一個破碎
[00:12:01.000 --> 00:12:03.000]  不完美的家庭
[00:12:03.000 --> 00:12:05.000]  至少在《創世紀》第二章尾
[00:12:05.000 --> 00:12:07.000]  你要記住
[00:12:07.000 --> 00:12:09.000]  人要離開父母
[00:12:09.000 --> 00:12:11.000]  一夫一妻的理想地下
[00:12:11.000 --> 00:12:13.000]  阿伯拉罕的家庭絕對不是完美
[00:12:13.000 --> 00:12:15.000]  怎麼說都談不上
[00:12:15.000 --> 00:12:21.000]  是一個達到上帝標準的家族
[00:12:21.000 --> 00:12:23.000]  一夫又多妻
[00:12:23.000 --> 00:12:25.000]  而《創世紀》的敘述裏面
[00:12:25.000 --> 00:12:27.000]  很明顯地告訴我們
[00:12:27.000 --> 00:12:31.000]  多妻是墮落了的人類的實況
[00:12:31.000 --> 00:12:35.000]  神容許容忍
[00:12:35.000 --> 00:12:37.000]  但不代表它是完美
[00:12:37.000 --> 00:12:41.000]  之後我們也看到族長的故事
[00:12:41.000 --> 00:12:43.000]  不單止阿伯拉罕的故事當中
[00:12:43.000 --> 00:12:45.000]  讓我們看到這個家庭
[00:12:45.000 --> 00:12:47.000]  很多時候有糾紛
[00:12:47.000 --> 00:12:49.000]  有很多破碎的一面
[00:12:49.000 --> 00:12:53.000]  之後以撒和利伯加作為夫婦
[00:12:53.000 --> 00:12:55.000]  在家庭裏裏製造了很多
[00:12:55.000 --> 00:13:01.000]  想拆散家庭的張力和誤會
[00:13:01.000 --> 00:13:05.000]  之後生了雙胞胎
[00:13:05.000 --> 00:13:07.000]  就是以素和雅各
[00:13:07.000 --> 00:13:09.000]  當然以素是短視的
[00:13:09.000 --> 00:13:15.000]  只是為了眼前的慾望而出賣長子的名分
[00:13:15.000 --> 00:13:17.000]  雅各呢?
[00:13:17.000 --> 00:13:19.000]  神選雅各是否代表雅各特別好呢?
[00:13:19.000 --> 00:13:21.000]  當然不是
[00:13:21.000 --> 00:13:25.000]  因為他前半生都是行鬼詐
[00:13:25.000 --> 00:13:28.000]  去搶奪上帝的祝福
[00:13:28.000 --> 00:13:33.000]  或者用欺騙的手法來得到上帝的福氣
[00:13:33.000 --> 00:13:35.000]  再繼續讀下去的時候
[00:13:35.000 --> 00:13:38.000]  雅各的十二眾子大家更加清楚
[00:13:38.000 --> 00:13:41.000]  彼此出賣彼此的嫉妒
[00:13:41.000 --> 00:13:43.000]  差點連親兄弟的弱勢
[00:13:43.000 --> 00:13:45.000]  他的命都保不住
[00:13:45.000 --> 00:13:47.000]  如果不是上帝的恩典的緣故
[00:13:47.000 --> 00:13:52.000]  這個家庭早就亡了
[00:13:52.000 --> 00:13:54.000]  但是人呢?
[00:13:54.000 --> 00:13:57.000]  你會發現三番四次的威脅
[00:13:57.000 --> 00:13:59.000]  去刺然了上帝的計劃
[00:13:59.000 --> 00:14:01.000]  刺然了上帝的工作
[00:14:01.000 --> 00:14:03.000]  如果這樣看的話
[00:14:03.000 --> 00:14:05.000]  創世紀從來都沒有掩飾
[00:14:05.000 --> 00:14:07.000]  這些所謂族長
[00:14:07.000 --> 00:14:09.000]  以色列國的英雄
[00:14:09.000 --> 00:14:13.000]  這些創始人的醜惡的一面
[00:14:13.000 --> 00:14:15.000]  或者他們的醜聞
[00:14:15.000 --> 00:14:19.000]  很實在地將這些人性真實
[00:14:19.000 --> 00:14:23.000]  醜惡破碎的一面呈現出來
[00:14:23.000 --> 00:14:27.000]  這個其實就是整個阿巴罕故事
[00:14:27.000 --> 00:14:31.000]  結中的時候給了我們一些線索
[00:14:31.000 --> 00:14:35.000]  告訴我們作者到底想表達一種什麼樣的神話
[00:14:35.000 --> 00:14:41.000]  最近橫掃全球的一個韓國的影集
[00:14:41.000 --> 00:14:43.000]  叫做《魷魚遊戲》
[00:14:43.000 --> 00:14:45.000]  不知道你們有沒有看過
[00:14:45.000 --> 00:14:47.000]  我已經看完了
[00:14:47.000 --> 00:14:49.000]  你不妨去看看
[00:14:49.000 --> 00:14:54.000]  到底這個劇情想表達的是什麼
[00:14:54.000 --> 00:14:56.000]  用一個遊戲的方式
[00:14:56.000 --> 00:14:59.000]  看到這些參賽者為了贏
[00:14:59.000 --> 00:15:01.000]  為了利益
[00:15:01.000 --> 00:15:03.000]  為了生存
[00:15:03.000 --> 00:15:05.000]  他們可以不擇手段
[00:15:05.000 --> 00:15:07.000]  很多方面這些情節
[00:15:07.000 --> 00:15:10.000]  想去反映人性黑暗的一面
[00:15:10.000 --> 00:15:14.000]  人性的真實和醜陋表露無遺
[00:15:14.000 --> 00:15:18.000]  其實創世紀也有這種意義
[00:15:18.000 --> 00:15:20.000]  地上的蠻族
[00:15:20.000 --> 00:15:23.000]  你問問哪一個國家
[00:15:23.000 --> 00:15:25.000]  自古到今
[00:15:25.000 --> 00:15:28.000]  永遠都是人不為己 天誅地滅
[00:15:28.000 --> 00:15:31.000]  每一個邦國 每一個民族
[00:15:31.000 --> 00:15:34.000]  都是為了自己的生存 為了自己的利益
[00:15:34.000 --> 00:15:36.000]  而去建國
[00:15:36.000 --> 00:15:40.000]  而去將自己的勢力擴張
[00:15:40.000 --> 00:15:44.000]  無論你說巴比倫帝國 埃及帝國
[00:15:44.000 --> 00:15:47.000]  赫人 以東 摩押 阿門
[00:15:47.000 --> 00:15:50.000]  以實 馬利 東方國族等等
[00:15:50.000 --> 00:15:52.000]  萬國萬族在地上
[00:15:52.000 --> 00:15:57.000]  沒錯得到上帝的普遍的恩典
[00:15:57.000 --> 00:15:59.000]  但他們存在的目的
[00:15:59.000 --> 00:16:01.000]  每一個邦國都是為了自己
[00:16:01.000 --> 00:16:03.000]  所謂人不為己
[00:16:03.000 --> 00:16:06.000]  但在神的計劃當中
[00:16:06.000 --> 00:16:09.000]  神卻要將以色列國
[00:16:09.000 --> 00:16:12.000]  這個破碎的民族
[00:16:12.000 --> 00:16:14.000]  這個有罪的民族
[00:16:14.000 --> 00:16:15.000]  將它救贖出來
[00:16:15.000 --> 00:16:19.000]  放在萬族萬邦的中心
[00:16:19.000 --> 00:16:22.000]  為了不是自己的存在
[00:16:22.000 --> 00:16:28.000]  而是為了其他人的特殊恩典而存在
[00:16:28.000 --> 00:16:30.000]  再回到十二章第一節
[00:16:30.000 --> 00:16:33.000]  阿伯拉罕故事的起初
[00:16:33.000 --> 00:16:36.000]  這裡有少許回響
[00:16:36.000 --> 00:16:39.000]  你看回這段經文十二章第一節
[00:16:39.000 --> 00:16:43.000]  對阿伯蘭說話第一次呼召
[00:16:43.000 --> 00:16:47.000]  創建以色列民族出來的時候
[00:16:47.000 --> 00:16:50.000]  他說你要離開本地本族富家
[00:16:50.000 --> 00:16:52.000]  往我指示你的地方去
[00:16:52.000 --> 00:16:55.000]  我必叫你成為大國
[00:16:55.000 --> 00:16:56.000]  我必致福給你
[00:16:56.000 --> 00:16:58.000]  叫你的名為大
[00:16:58.000 --> 00:17:02.000]  你也要叫別人得福
[00:17:02.000 --> 00:17:05.000]  萬族要因你得福
[00:17:05.000 --> 00:17:09.000]  地上的萬邦要因你得到祝福
[00:17:09.000 --> 00:17:14.000]  You will be a blessing to others
[00:17:14.000 --> 00:17:18.000]  只有以色列國不是為了自己存在
[00:17:18.000 --> 00:17:21.000]  只有神的子民存在的目的
[00:17:21.000 --> 00:17:23.000]  不是為了自己的益處
[00:17:23.000 --> 00:17:30.000]  而是為了萬國周邊的人的好處而存在
[00:17:30.000 --> 00:17:33.000]  說回魷魚遊戲
[00:17:33.000 --> 00:17:38.000]  沒錯是一個風靡全球的影集
[00:17:38.000 --> 00:17:43.000]  我看了一個年輕的台灣人
[00:17:43.000 --> 00:17:47.000]  他去評論這套影集
[00:17:47.000 --> 00:17:49.000]  我覺得評論得非常到位
[00:17:49.000 --> 00:17:52.000]  他指出在劇集裡
[00:17:52.000 --> 00:17:56.000]  有很多地方諷刺基督徒
[00:17:56.000 --> 00:17:59.000]  諷刺他們虛偽、偽善
[00:17:59.000 --> 00:18:05.000]  這個影評很簡單的評論
[00:18:05.000 --> 00:18:07.000]  我得到的地方是
[00:18:07.000 --> 00:18:13.000]  他說要給我們做一些謙卑的反省
[00:18:13.000 --> 00:18:15.000]  反省一下我們的信仰
[00:18:15.000 --> 00:18:18.000]  是不是搞錯了一些地方
[00:18:18.000 --> 00:18:21.000]  我們在上帝面前悔改
[00:18:21.000 --> 00:18:23.000]  我們也可以改變
[00:18:23.000 --> 00:18:25.000]  其中一點我覺得他說得很對
[00:18:25.000 --> 00:18:29.000]  很多時候被揀選的人
[00:18:29.000 --> 00:18:31.000]  新約是基督徒教會
[00:18:31.000 --> 00:18:33.000]  舊約就是以色列國
[00:18:33.000 --> 00:18:36.000]  被揀選的人往往有一種錯誤的思想
[00:18:36.000 --> 00:18:39.000]  就是一種選民的思維
[00:18:39.000 --> 00:18:41.000]  一種選擇人的心態
[00:18:41.000 --> 00:18:43.000]  什麼意思呢
[00:18:43.000 --> 00:18:46.000]  就是說覺得自己被揀選
[00:18:46.000 --> 00:18:48.000]  覺得自己被上帝寵愛
[00:18:48.000 --> 00:18:51.000]  我得救了,別人不得救
[00:18:51.000 --> 00:18:54.000]  不自覺地有一種優越感
[00:18:54.000 --> 00:18:56.000]  覺得自己高高在上
[00:18:56.000 --> 00:18:58.000]  這是一個很大的危機
[00:18:58.000 --> 00:19:00.000]  另一個危機就是
[00:19:00.000 --> 00:19:03.000]  以為自己比別人好了
[00:19:03.000 --> 00:19:06.000]  我就配受上帝的恩典
[00:19:06.000 --> 00:19:10.000]  創世紀最後這一章
[00:19:10.000 --> 00:19:14.000]  都是說原來不是神的恩典
[00:19:14.000 --> 00:19:18.000]  來揀選阿伯拉罕和以色列的話
[00:19:18.000 --> 00:19:22.000]  他們不會是神的選民
[00:19:22.000 --> 00:19:24.000]  也沒有這樣的福氣
[00:19:24.000 --> 00:19:27.000]  能夠成為神的祝福
[00:19:27.000 --> 00:19:31.000]  以至流向萬國
[00:19:31.000 --> 00:19:33.000]  因為上帝的恩典揀選
[00:19:33.000 --> 00:19:37.000]  不是因為阿伯拉罕、以色列
[00:19:37.000 --> 00:19:39.000]  甚至新約的教會
[00:19:39.000 --> 00:19:41.000]  有什麼好處
[00:19:41.000 --> 00:19:43.000]  完全不是因為我們有好處
[00:19:43.000 --> 00:19:46.000]  我們都是百分之一百有罪
[00:19:46.000 --> 00:19:48.000]  是破碎的
[00:19:48.000 --> 00:19:51.000]  既然上帝的恩典能夠淋到我們的生命
[00:19:51.000 --> 00:19:53.000]  淋到我們的人生的時候
[00:19:53.000 --> 00:19:56.000]  我們應該怎樣去回應
[00:19:56.000 --> 00:19:59.000]  我的子女已經在讀大學
[00:19:59.000 --> 00:20:01.000]  在大學的城市裡面
[00:20:01.000 --> 00:20:04.000]  本身有一間很好的教會
[00:20:04.000 --> 00:20:06.000]  一間亞洲人的教會
[00:20:06.000 --> 00:20:09.000]  很多時候人的眼中都是一間相當成功的教會
[00:20:09.000 --> 00:20:13.000]  但偏偏在上一年
[00:20:13.000 --> 00:20:15.000]  在疫情的一年
[00:20:15.000 --> 00:20:19.000]  就爆出了教會裡面有很多的醜聞
[00:20:19.000 --> 00:20:21.000]  包括一些性騷擾
[00:20:21.000 --> 00:20:23.000]  一些cover up
[00:20:23.000 --> 00:20:26.000]  做錯的事不願意去承認
[00:20:26.000 --> 00:20:28.000]  不單止這樣
[00:20:28.000 --> 00:20:30.000]  這個醜聞爆出之後
[00:20:30.000 --> 00:20:35.000]  不但教會沒有直接去承認
[00:20:35.000 --> 00:20:41.000]  連區會中派都視而不見
