
[00:00:00.000 --> 00:00:02.000]  各位聽眾,每個早晨
[00:01:36.000 --> 00:01:38.000]  信主的經歷,我不知道大家是否記得
[00:01:38.000 --> 00:01:40.000]  你信主的時候是怎樣的呢?
[00:01:40.000 --> 00:01:42.000]  有些什麼經歷呢?
[00:01:42.000 --> 00:01:44.000]  內心經過一些什麼的
[00:01:44.000 --> 00:01:48.000]  的開放等等
[00:01:48.000 --> 00:01:50.000]  掃羅這裡記載了
[00:01:50.000 --> 00:01:52.000]  他的經歷,他的信主的經過
[00:01:52.000 --> 00:01:56.000]  這裡有幾個特色
[00:01:56.000 --> 00:01:58.000]  讓我們看到真正信主的人
[00:01:58.000 --> 00:02:02.000]  他們需要有什麼特點呢?
[00:02:02.000 --> 00:02:04.000]  我問過大家
[00:02:04.000 --> 00:02:06.000]  信主的時候有什麼經歷
[00:02:06.000 --> 00:02:08.000]  無論是多少年前也好,還是剛剛信主
[00:02:08.000 --> 00:02:10.000]  到底你的經歷是什麼呢?
[00:02:10.000 --> 00:02:12.000]  每個人的經歷都不同
[00:02:12.000 --> 00:02:14.000]  有些人可能哭三天三夜
[00:02:14.000 --> 00:02:16.000]  有些人可能很喜樂很開心
[00:02:16.000 --> 00:02:18.000]  三天三夜也好
[00:02:18.000 --> 00:02:20.000]  經歷不是最重要
[00:02:20.000 --> 00:02:22.000]  在這個過程裡面
[00:02:22.000 --> 00:02:24.000]  每一個人和主相遇之後
[00:02:24.000 --> 00:02:26.000]  有什麼特點呢?
[00:02:26.000 --> 00:02:28.000]  在掃羅歸主的經歷裡面
[00:02:28.000 --> 00:02:30.000]  起碼有兩件事值得我們留意
[00:02:30.000 --> 00:02:32.000]  並且這兩個元素
[00:02:32.000 --> 00:02:34.000]  是每一個信主的人
[00:02:34.000 --> 00:02:36.000]  無論他將來之後的表現
[00:02:36.000 --> 00:02:38.000]  是怎樣也好
[00:02:38.000 --> 00:02:40.000]  是怎樣不同也好
[00:02:40.000 --> 00:02:42.000]  起碼有一樣東西本質上是一樣的
[00:02:42.000 --> 00:02:44.000]  第一就是每一個人
[00:02:44.000 --> 00:02:46.000]  親自與主相遇
[00:02:46.000 --> 00:02:48.000]  有一個個人的encounter
[00:02:48.000 --> 00:02:50.000]  與主耶穌基督
[00:02:50.000 --> 00:02:54.000]  做一個個人的遇上
[00:02:54.000 --> 00:02:56.000]  無論是藉著禱告
[00:02:56.000 --> 00:02:58.000]  或者心裡面
[00:02:58.000 --> 00:03:00.000]  他親自去承認
[00:03:00.000 --> 00:03:02.000]  主是他生命裡面的領導
[00:03:02.000 --> 00:03:04.000]  這是第一樣
[00:03:04.000 --> 00:03:06.000]  第二樣就是每一個人
[00:03:06.000 --> 00:03:08.000]  信主應該有的經歷
[00:03:08.000 --> 00:03:10.000]  起碼在根底上他決定
[00:03:10.000 --> 00:03:12.000]  來回歸
[00:03:12.000 --> 00:03:14.000]  以前走過的路
[00:03:14.000 --> 00:03:16.000]  以前走的方向可能是完全不理會上帝
[00:03:16.000 --> 00:03:18.000]  甚至是抗拒上帝
[00:03:18.000 --> 00:03:20.000]  甚至像素羅一樣
[00:03:20.000 --> 00:03:22.000]  保羅一樣
[00:03:22.000 --> 00:03:24.000]  他是迫害教會的
[00:03:24.000 --> 00:03:26.000]  但是經過了
[00:03:26.000 --> 00:03:28.000]  與主相遇之後
[00:03:28.000 --> 00:03:30.000]  他就甘願地來回歸
[00:03:30.000 --> 00:03:32.000]  向耶穌基督
[00:03:32.000 --> 00:03:34.000]  這個故事
[00:03:34.000 --> 00:03:36.000]  交代了素羅怎樣在大馬士革路上
[00:03:36.000 --> 00:03:38.000]  信主之後
[00:03:38.000 --> 00:03:40.000]  就繼續有一個延續
[00:03:40.000 --> 00:03:42.000]  故事是怎樣發展下去的呢
[00:03:42.000 --> 00:03:44.000]  第九章第十節
[00:03:44.000 --> 00:03:46.000]  他說在大馬士革路上
[00:03:46.000 --> 00:03:48.000]  有一個門徒叫做阿拉利亞
[00:03:48.000 --> 00:03:50.000]  主在意象裡面對他說
[00:03:50.000 --> 00:03:52.000]  阿拉利亞
[00:03:52.000 --> 00:03:54.000]  主啊我在這裡
[00:03:54.000 --> 00:03:56.000]  主對他說
[00:03:56.000 --> 00:03:58.000]  往那叫直街的路上
[00:03:58.000 --> 00:04:00.000]  在猶大的家裡面找一個大素人
[00:04:00.000 --> 00:04:02.000]  名叫素羅
[00:04:02.000 --> 00:04:04.000]  他正在禱告
[00:04:04.000 --> 00:04:06.000]  在意象裡面他見到一個人名叫阿拉利亞
[00:04:06.000 --> 00:04:08.000]  就是他自己
[00:04:08.000 --> 00:04:10.000]  進來為他按手
[00:04:10.000 --> 00:04:12.000]  讓他能在看得見
[00:04:12.000 --> 00:04:14.000]  阿拉利亞就回答
[00:04:14.000 --> 00:04:16.000]  主啊我聽見很多人講論這個人
[00:04:16.000 --> 00:04:18.000]  說他曾經在耶路撒冷多多
[00:04:18.000 --> 00:04:20.000]  苦害你的信徒
[00:04:20.000 --> 00:04:22.000]  並且他在這裡
[00:04:22.000 --> 00:04:24.000]  有祭司獎得來的權柄
[00:04:24.000 --> 00:04:26.000]  要捆綁一切
[00:04:26.000 --> 00:04:28.000]  求告你名的人
[00:04:28.000 --> 00:04:30.000]  這裡首先講清楚
[00:04:30.000 --> 00:04:32.000]  阿拉利亞
[00:04:32.000 --> 00:04:34.000]  你記得有這個名字曾經出現過
[00:04:34.000 --> 00:04:36.000]  在第五章
[00:04:36.000 --> 00:04:38.000]  講到一對夫婦
[00:04:38.000 --> 00:04:40.000]  他們在奉獻上不誠實
[00:04:40.000 --> 00:04:42.000]  然後被擊打
[00:04:42.000 --> 00:04:44.000]  丈夫就是阿拉利亞
[00:04:44.000 --> 00:04:46.000]  跟這個名字一樣
[00:04:46.000 --> 00:04:48.000]  還有他太太
[00:04:48.000 --> 00:04:50.000]  我提過大家很容易記的
[00:04:50.000 --> 00:04:52.000]  是薩菲拉和塞爾
[00:04:52.000 --> 00:04:54.000]  所以Ananias and Sapphire
[00:04:54.000 --> 00:04:56.000]  他們到希控聖靈
[00:04:56.000 --> 00:04:58.000]  這是第五章的故事
[00:04:58.000 --> 00:05:00.000]  這裡第九章
[00:05:00.000 --> 00:05:02.000]  阿拉利亞同名但是不同人
[00:05:02.000 --> 00:05:04.000]  千萬不要搞錯
[00:05:04.000 --> 00:05:06.000]  以為他死了復活等等
[00:05:06.000 --> 00:05:08.000]  是另外一個人
[00:05:08.000 --> 00:05:10.000]  Ananias和阿拉利亞同名但是不同人
[00:05:10.000 --> 00:05:12.000]  這裡怎麼形容他呢?
[00:05:12.000 --> 00:05:14.000]  這裡說他是一個門徒
[00:05:14.000 --> 00:05:16.000]  主的門徒
[00:05:16.000 --> 00:05:18.000]  相信主的
[00:05:18.000 --> 00:05:20.000]  並且在其他士堂傳的章節
[00:05:20.000 --> 00:05:22.000]  甚至保羅重新
[00:05:22.000 --> 00:05:24.000]  再憶述
[00:05:24.000 --> 00:05:26.000]  大馬適路上歸主的故事
[00:05:26.000 --> 00:05:28.000]  信主的故事
[00:05:28.000 --> 00:05:30.000]  提到阿拉利亞是一個嚴守
[00:05:30.000 --> 00:05:32.000]  律法的猶太人
[00:05:32.000 --> 00:05:34.000]  如果你想想
[00:05:34.000 --> 00:05:36.000]  他有這樣的特點
[00:05:36.000 --> 00:05:38.000]  像保羅
[00:05:38.000 --> 00:05:40.000]  像蘇羅
[00:05:40.000 --> 00:05:42.000]  跟他的差別不是很大
[00:05:42.000 --> 00:05:44.000]  但是最重要的分別在哪裡呢?
[00:05:44.000 --> 00:05:46.000]  就是阿拉利亞
[00:05:46.000 --> 00:05:48.000]  已經信了耶穌
[00:05:48.000 --> 00:05:50.000]  為基督為尼泊爾的猶太人
[00:05:50.000 --> 00:05:52.000]  並且可能
[00:05:52.000 --> 00:05:56.000]  可能會成為保羅
[00:05:56.000 --> 00:05:58.000]  追殺的對象
[00:05:58.000 --> 00:06:00.000]  你記得保羅去大馬適的時候
[00:06:00.000 --> 00:06:02.000]  他想做什麼?
[00:06:02.000 --> 00:06:04.000]  迫害教會然後將這些基督徒
[00:06:04.000 --> 00:06:06.000]  收監
[00:06:06.000 --> 00:06:08.000]  當時也有
[00:06:08.000 --> 00:06:10.000]  所謂的通風報信
[00:06:10.000 --> 00:06:12.000]  情報
[00:06:12.000 --> 00:06:14.000]  這件事
[00:06:14.000 --> 00:06:16.000]  大家要知道
[00:06:16.000 --> 00:06:18.000]  所以當時初期的教會
[00:06:18.000 --> 00:06:20.000]  信徒也會有
[00:06:20.000 --> 00:06:22.000]  大家通風報信
[00:06:22.000 --> 00:06:24.000]  阿拉利亞在大馬適路上
[00:06:24.000 --> 00:06:26.000]  猶太人的基督徒已經收到
[00:06:26.000 --> 00:06:28.000]  情報了
[00:06:28.000 --> 00:06:30.000]  知道保羅
[00:06:30.000 --> 00:06:32.000]  去迫害教會
[00:06:32.000 --> 00:06:34.000]  所以你可以看到
[00:06:34.000 --> 00:06:36.000]  他的反應是可以理解的
[00:06:36.000 --> 00:06:38.000]  因為如果
[00:06:38.000 --> 00:06:40.000]  保羅是假的話
[00:06:40.000 --> 00:06:42.000]  那就很大件事了
[00:06:42.000 --> 00:06:44.000]  他怎麼能夠接待他呢?
[00:06:44.000 --> 00:06:46.000]  如果他接待他的話
[00:06:46.000 --> 00:06:48.000]  他就要做一個很大的冒險
[00:06:48.000 --> 00:06:50.000]  所以他的反應
[00:06:50.000 --> 00:06:52.000]  是可以理解的
[00:06:52.000 --> 00:06:54.000]  但是這個故事繼續交代的時候
[00:06:54.000 --> 00:06:56.000]  第九章第十五節
[00:06:56.000 --> 00:06:58.000]  主就在耳目裡面跟他說什麼呢?
[00:06:58.000 --> 00:07:00.000]  他叫阿拉利亞
[00:07:00.000 --> 00:07:02.000]  只管去
[00:07:02.000 --> 00:07:04.000]  因為這位的蘇羅
[00:07:04.000 --> 00:07:06.000]  保羅
[00:07:06.000 --> 00:07:08.000]  是我所揀選的器皿
[00:07:08.000 --> 00:07:10.000]  是在愛邦人君王以色列人
[00:07:10.000 --> 00:07:12.000]  面前宣揚我的名字
[00:07:12.000 --> 00:07:14.000]  我也指示了他
[00:07:14.000 --> 00:07:16.000]  為我的名他必須要
[00:07:16.000 --> 00:07:18.000]  受許多的苦難
[00:07:18.000 --> 00:07:20.000]  十七節
[00:07:20.000 --> 00:07:22.000]  阿拉利亞就去了
[00:07:22.000 --> 00:07:24.000]  進入了猶太的家
[00:07:24.000 --> 00:07:26.000]  將他的手按在蘇羅的身上
[00:07:26.000 --> 00:07:28.000]  他說蘇羅弟兄
[00:07:28.000 --> 00:07:30.000]  我來的路上
[00:07:30.000 --> 00:07:32.000]  向你顯現的主就是耶穌
[00:07:32.000 --> 00:07:34.000]  打發我來
[00:07:34.000 --> 00:07:36.000]  叫你能夠再看得見
[00:07:36.000 --> 00:07:38.000]  又被聖靈充滿
[00:07:38.000 --> 00:07:40.000]  蘇羅的眼睛上
[00:07:40.000 --> 00:07:42.000]  就好像立刻有輪一般的東西掉下來
[00:07:42.000 --> 00:07:44.000]  他就能再看得見
[00:07:44.000 --> 00:07:46.000]  於是他就起來了
[00:07:46.000 --> 00:07:48.000]  受了洗
[00:07:48.000 --> 00:07:50.000]  吃過飯之後
[00:07:50.000 --> 00:07:52.000]  他的體力就恢復了
[00:07:52.000 --> 00:07:54.000]  這個由開始有一點點的抗拒
[00:07:54.000 --> 00:07:56.000]  不想去歡迎保羅
[00:07:56.000 --> 00:07:58.000]  阿拉利亞就遵命
[00:07:58.000 --> 00:08:00.000]  是一個嘗試去冒險的馴服
[00:08:00.000 --> 00:08:04.000]  一個可能會是間諜的人
[00:08:04.000 --> 00:08:06.000]  但因為主對他的吩咐
[00:08:06.000 --> 00:08:08.000]  因為在主裡面
[00:08:08.000 --> 00:08:10.000]  他就當保羅
[00:08:10.000 --> 00:08:12.000]  是可以接待的鄰舍
[00:08:12.000 --> 00:08:14.000]  甚至他怎樣稱呼他
[00:08:14.000 --> 00:08:16.000]  第一句說話
[00:08:16.000 --> 00:08:18.000]  他說蘇羅弟兄
[00:08:18.000 --> 00:08:20.000]  brother
[00:08:20.000 --> 00:08:22.000]  你和我是一樣的
[00:08:22.000 --> 00:08:24.000]  在主裡面在基督裡面在福音裡面
[00:08:24.000 --> 00:08:26.000]  我現在來接待你
[00:08:26.000 --> 00:08:28.000]  所以就將保羅
[00:08:28.000 --> 00:08:30.000]  接待了
[00:08:30.000 --> 00:08:32.000]  進入教會
[00:08:32.000 --> 00:08:34.000]  於是第九章
[00:08:34.000 --> 00:08:36.000]  第21節他就去交代
[00:08:36.000 --> 00:08:38.000]  蘇羅
[00:08:38.000 --> 00:08:40.000]  進入了教會的時候
[00:08:40.000 --> 00:08:42.000]  有什麼事情
[00:08:42.000 --> 00:08:44.000]  第九章21節
[00:08:44.000 --> 00:08:46.000]  蘇羅在大馬士革的門徒
[00:08:46.000 --> 00:08:48.000]  一起住了好些日子
[00:08:48.000 --> 00:08:50.000]  立刻在各個猶太會堂
[00:08:50.000 --> 00:08:52.000]  傳揚耶穌
[00:08:52.000 --> 00:08:54.000]  凡聽見的人都非常驚奇
[00:08:54.000 --> 00:08:56.000]  他們說什麼
[00:08:56.000 --> 00:08:58.000]  他說這不是去迫害教會
[00:08:58.000 --> 00:09:00.000]  去迫敗基督徒嗎
[00:09:00.000 --> 00:09:02.000]  但是蘇羅越發有能力
[00:09:02.000 --> 00:09:04.000]  駁倒大馬士革的猶太人
[00:09:04.000 --> 00:09:06.000]  證明耶穌是基督
[00:09:06.000 --> 00:09:08.000]  過了好些日子
[00:09:08.000 --> 00:09:10.000]  23節
[00:09:10.000 --> 00:09:12.000]  猶太人相議要殺蘇羅
[00:09:12.000 --> 00:09:14.000]  但他們的計謀被蘇羅自己知道了
[00:09:14.000 --> 00:09:16.000]  他們晝夜在城門等候
[00:09:16.000 --> 00:09:18.000]  要去殺他
[00:09:18.000 --> 00:09:20.000]  於是乎
[00:09:20.000 --> 00:09:22.000]  他的門徒
[00:09:22.000 --> 00:09:24.000]  蘇羅的門徒
[00:09:24.000 --> 00:09:26.000]  就在夜間用一個籃子
[00:09:26.000 --> 00:09:28.000]  將他放下
[00:09:28.000 --> 00:09:30.000]  然後救他
[00:09:30.000 --> 00:09:34.000]  讓他能夠離開險境
[00:09:34.000 --> 00:09:36.000]  這裡
[00:09:36.000 --> 00:09:38.000]  可以看到
[00:09:38.000 --> 00:09:40.000]  這位蘇羅可能去到傳道的時候
[00:09:40.000 --> 00:09:42.000]  已經有些人跟了他
[00:09:42.000 --> 00:09:44.000]  信奉了保羅的福音
[00:09:44.000 --> 00:09:46.000]  即是耶穌基督的福音
[00:09:46.000 --> 00:09:48.000]  所以有他的門徒在夜間
[00:09:48.000 --> 00:09:50.000]  救他脫險
[00:09:50.000 --> 00:09:54.000]  大馬士革的直街
[00:09:54.000 --> 00:09:56.000]  剛才說到阿拉利亞
[00:09:56.000 --> 00:09:58.000]  要去到大馬士革的城裡面
[00:09:58.000 --> 00:10:00.000]  直街一個猶太家
[00:10:00.000 --> 00:10:02.000]  去找蘇羅
[00:10:02.000 --> 00:10:04.000]  按手臂
[00:10:04.000 --> 00:10:06.000]  直街自古以來都存在
[00:10:06.000 --> 00:10:08.000]  今時今日去到大馬士革
[00:10:08.000 --> 00:10:10.000]  就是一個現代的直街
[00:10:10.000 --> 00:10:12.000]  應該是按照著
[00:10:12.000 --> 00:10:14.000]  二千多年前
[00:10:14.000 --> 00:10:16.000]  直街
[00:10:16.000 --> 00:10:18.000]  自古以來有的路線
[00:10:18.000 --> 00:10:20.000]  在直街附近
[00:10:20.000 --> 00:10:22.000]  有一間東正教堂
[00:10:22.000 --> 00:10:24.000]  東正教堂是一個小的庭園
[00:10:24.000 --> 00:10:26.000]  那個庭園
[00:10:26.000 --> 00:10:28.000]  當然那個教堂叫阿拉利亞教堂
[00:10:28.000 --> 00:10:30.000]  裡面有一個
[00:10:30.000 --> 00:10:32.000]  庭園裡面有一個很簡單的雕像
[00:10:32.000 --> 00:10:34.000]  就是紀念
[00:10:34.000 --> 00:10:36.000]  阿拉利亞信服
[00:10:36.000 --> 00:10:38.000]  冒險來接待保羅
[00:10:38.000 --> 00:10:40.000]  然後將手按在
[00:10:40.000 --> 00:10:42.000]  他的頭上
[00:10:42.000 --> 00:10:44.000]  你看到這個雕像有兩個人
[00:10:44.000 --> 00:10:46.000]  就是保羅
[00:10:46.000 --> 00:10:48.000]  這個故事可以算是
[00:10:48.000 --> 00:10:50.000]  在初期教會裡面
[00:10:50.000 --> 00:10:52.000]  一個最驚心動魄
[00:10:52.000 --> 00:10:54.000]  一個最冒險的故事
[00:10:54.000 --> 00:10:56.000]  就是必須要
[00:10:56.000 --> 00:10:58.000]  接待保羅
[00:10:58.000 --> 00:11:00.000]  這個故事告訴我們
[00:11:00.000 --> 00:11:02.000]  一個人信主
[00:11:02.000 --> 00:11:04.000]  他必定需要
[00:11:04.000 --> 00:11:06.000]  有教會
[00:11:06.000 --> 00:11:08.000]  其他的群體
[00:11:08.000 --> 00:11:10.000]  來幫助他
[00:11:10.000 --> 00:11:12.000]  沒有一個人信主
[00:11:12.000 --> 00:11:14.000]  是多麼強人也好
[00:11:14.000 --> 00:11:16.000]  像素羅一樣
[00:11:16.000 --> 00:11:18.000]  是多麼強大多麼有能力
[00:11:18.000 --> 00:11:20.000]  沒有一個人
[00:11:20.000 --> 00:11:22.000]  信主
[00:11:22.000 --> 00:11:24.000]  是可以孤軍作戰的
[00:11:24.000 --> 00:11:26.000]  每一個人都需要其他人
[00:11:26.000 --> 00:11:28.000]  好像他需要其他的門徒
[00:11:28.000 --> 00:11:30.000]  來使他脫險
[00:11:30.000 --> 00:11:32.000]  需要其他的群體將他接納進來
[00:11:32.000 --> 00:11:34.000]  這才是一個整串的
[00:11:34.000 --> 00:11:36.000]  信主的經歷
[00:11:36.000 --> 00:11:38.000]  早前有一部很出名的電影
[00:11:38.000 --> 00:11:40.000]  叫做Top Gun
[00:11:40.000 --> 00:11:42.000]  大家可能有看過
[00:11:42.000 --> 00:11:44.000]  Top Gun這部電影
[00:11:44.000 --> 00:11:46.000]  有另一個名字
[00:11:46.000 --> 00:11:48.000]  叫做Maverick
[00:11:48.000 --> 00:11:50.000]  什麼意思呢?
[00:11:50.000 --> 00:11:52.000]  就是獨行俠
[00:11:52.000 --> 00:11:54.000]  為什麼叫獨行俠呢?
[00:11:54.000 --> 00:11:56.000]  因為Tom Cruise的角色
[00:11:56.000 --> 00:12:00.000]  是一個很有經驗和很有能力的戰機師
[00:12:00.000 --> 00:12:02.000]  他不需要其他人
[00:12:02.000 --> 00:12:04.000]  他自己孤軍作戰也可以
[00:12:04.000 --> 00:12:06.000]  但整部電影到最後
[00:12:06.000 --> 00:12:08.000]  告訴我們什麼?
[00:12:08.000 --> 00:12:12.000]  最後都需要他的學生
[00:12:12.000 --> 00:12:14.000]  要其他人來救他
[00:12:14.000 --> 00:12:16.000]  他才能撐起自己的命
[00:12:16.000 --> 00:12:18.000]  所以沒有一個人是獨行俠
[00:12:18.000 --> 00:12:22.000]  基督徒更加不可以是一個獨行俠
[00:12:22.000 --> 00:12:26.000]  所以為什麼我們需要一個教會的群體
[00:12:26.000 --> 00:12:28.000]  一個信仰的群體來幫助我們
[00:12:28.000 --> 00:12:30.000]  我們講過
[00:12:30.000 --> 00:12:32.000]  保羅
[00:12:32.000 --> 00:12:36.000]  他本身是一個超正統的猶太拉比
[00:12:36.000 --> 00:12:38.000]  一個超正統的猶太拉比
[00:12:38.000 --> 00:12:40.000]  當他遇見基督之後
[00:12:40.000 --> 00:12:42.000]  他就看不見了
[00:12:42.000 --> 00:12:44.000]  然後在馬上掉下來
[00:12:44.000 --> 00:12:46.000]  被擊倒
[00:12:46.000 --> 00:12:48.000]  相信他信主的時候
[00:12:48.000 --> 00:12:50.000]  是一個很混亂的時間
[00:12:50.000 --> 00:12:52.000]  我不知道你信主的時候
[00:12:52.000 --> 00:12:54.000]  是不是有一點混亂
[00:12:54.000 --> 00:12:56.000]  剛剛信主的時候
[00:12:56.000 --> 00:12:58.000]  都不知道搞什麼科
[00:12:58.000 --> 00:13:00.000]  來到教會原來要做這些事
[00:13:00.000 --> 00:13:02.000]  原來聖經是這樣的
[00:13:02.000 --> 00:13:04.000]  可能到你今天信主幾年
[00:13:04.000 --> 00:13:06.000]  這麼多年
[00:13:06.000 --> 00:13:08.000]  你打開聖經都很混亂
[00:13:08.000 --> 00:13:10.000]  每個信主的時候
[00:13:10.000 --> 00:13:12.000]  保羅其實都是一樣
[00:13:12.000 --> 00:13:14.000]  是需要別人幫他
[00:13:14.000 --> 00:13:16.000]  阿利亞
[00:13:16.000 --> 00:13:18.000]  你都可以接待他
[00:13:18.000 --> 00:13:20.000]  然後有其他門徒來幫助他
[00:13:20.000 --> 00:13:22.000]  每個人信主的經歷都是一樣
[00:13:22.000 --> 00:13:24.000]  沒有人是獨來獨往
[00:13:24.000 --> 00:13:26.000]  是一定需要其他人來幫他
[00:13:26.000 --> 00:13:28.000]  我記得我年輕的時候
[00:13:28.000 --> 00:13:30.000]  不是很會禱告
[00:13:30.000 --> 00:13:32.000]  不知道禱告是一回什麼事
[00:13:32.000 --> 00:13:34.000]  你去到教會
[00:13:34.000 --> 00:13:36.000]  跟別人一起祈禱
[00:13:36.000 --> 00:13:38.000]  或者是祈禱會
[00:13:38.000 --> 00:13:40.000]  跟別人一起祈禱的時候
[00:13:40.000 --> 00:13:42.000]  他們叫你做什麼
[00:13:42.000 --> 00:13:44.000]  低頭祈禱
[00:13:44.000 --> 00:13:46.000]  什麼叫低頭祈禱
[00:13:46.000 --> 00:13:48.000]  就是一輩子都沒低過頭
[00:13:48.000 --> 00:13:50.000]  或者叫你閉上眼睛祈禱
[00:13:50.000 --> 00:13:52.000]  突然閉上眼睛祈禱
[00:13:52.000 --> 00:13:54.000]  你就很集中不到精神
[00:13:54.000 --> 00:13:56.000]  開眼睛也集中不到精神
[00:13:56.000 --> 00:13:58.000]  那怎麼祈禱呢
[00:13:58.000 --> 00:14:00.000]  所以有一點混亂
[00:14:00.000 --> 00:14:02.000]  有一個姐姐
[00:14:02.000 --> 00:14:04.000]  教會裡的一個姐姐
[00:14:04.000 --> 00:14:06.000]  就告訴我
[00:14:06.000 --> 00:14:08.000]  她以前信主的時候
[00:14:08.000 --> 00:14:10.000]  她的導師就教她
[00:14:10.000 --> 00:14:12.000]  怎麼開始懂得祈禱
[00:14:12.000 --> 00:14:14.000]  就在你自己房間
[00:14:14.000 --> 00:14:16.000]  或者你自己空間
[00:14:16.000 --> 00:14:18.000]  前面就放一張凳子
[00:14:18.000 --> 00:14:20.000]  空凳子
[00:14:20.000 --> 00:14:22.000]  我開始聽見這個
[00:14:22.000 --> 00:14:24.000]  所謂的巧妙
[00:14:24.000 --> 00:14:26.000]  一個提示的時候
[00:14:26.000 --> 00:14:28.000]  我就覺得很有意思
[00:14:28.000 --> 00:14:30.000]  讓你具體一點
[00:14:30.000 --> 00:14:32.000]  去想像到
[00:14:32.000 --> 00:14:34.000]  或者觸碰到
[00:14:34.000 --> 00:14:36.000]  原來神是跟你一起
[00:14:36.000 --> 00:14:38.000]  跟你好像在聊天一樣
[00:14:38.000 --> 00:14:40.000]  你見到年輕的時候
[00:14:40.000 --> 00:14:42.000]  是很混亂的
[00:14:42.000 --> 00:14:44.000]  可能你今天也是一樣
[00:14:44.000 --> 00:14:46.000]  很混亂
[00:14:46.000 --> 00:14:48.000]  怎麼祈禱呢
[00:14:48.000 --> 00:14:50.000]  怎麼能夠具體一點去禱告呢
[00:14:50.000 --> 00:14:52.000]  其實是需要人去幫助
[00:14:52.000 --> 00:14:54.000]  需要人去提點
[00:14:54.000 --> 00:14:56.000]  我記得有一次大學的時候
[00:14:56.000 --> 00:14:58.000]  有一段時間
[00:14:58.000 --> 00:15:00.000]  我很想看聖經
[00:15:00.000 --> 00:15:02.000]  我就記得有一個星期六
[00:15:02.000 --> 00:15:04.000]  我早上的時候
[00:15:04.000 --> 00:15:06.000]  大概十點十一點
[00:15:06.000 --> 00:15:08.000]  我自己在家裡
[00:15:08.000 --> 00:15:10.000]  他說不如看看聖經
[00:15:10.000 --> 00:15:12.000]  不知道看什麼
[00:15:12.000 --> 00:15:14.000]  因為聖經這麼厚
[00:15:14.000 --> 00:15:16.000]  在哪裡開始看
[00:15:16.000 --> 00:15:18.000]  從何說起呢
[00:15:18.000 --> 00:15:20.000]  我就打開小行傳
[00:15:20.000 --> 00:15:22.000]  我整本小行傳從頭到尾看完
[00:15:22.000 --> 00:15:24.000]  第一章到第28章
[00:15:24.000 --> 00:15:26.000]  你猜我明白多少
[00:15:26.000 --> 00:15:28.000]  我看完之後都不知道看什麼
[00:15:28.000 --> 00:15:32.000]  中文不是差
[00:15:32.000 --> 00:15:34.000]  但總之看完之後
[00:15:34.000 --> 00:15:36.000]  就不太明白他說什麼
[00:15:36.000 --> 00:15:38.000]  這些時間就是最混亂的
[00:15:38.000 --> 00:15:40.000]  但需要什麼人去指點呢
