
[00:00:00.000 --> 00:00:04.480]  各位大家好,我們有第二集
[00:03:59.920 --> 00:04:03.960]  容易引起更大的對加泰基教會的迫害
[00:04:03.960 --> 00:04:07.880]  第二他覺得他離開了
[00:04:07.880 --> 00:04:09.800]  是更能夠幫助教會
[00:04:09.800 --> 00:04:13.680]  當然這與否不同意另一回事
[00:04:13.680 --> 00:04:18.760]  這也可能是教育離開某些地方的理由
[00:04:18.760 --> 00:04:22.560]  但是我覺得我們不要猜測動機
[00:04:22.560 --> 00:04:25.320]  確實在歷史上有這樣的情況
[00:04:25.320 --> 00:04:31.240]  剛才黃牧提到改革運動的時候
[00:04:31.240 --> 00:04:33.000]  其實有一個很大的群體
[00:04:33.000 --> 00:04:34.120]  就是信洗派
[00:04:34.120 --> 00:04:35.120]  安娜·貝布提斯
[00:04:35.120 --> 00:04:40.400]  他們在某個程度上從自己原居地被迫離開
[00:04:40.400 --> 00:04:43.400]  無論是日內瓦也好
[00:04:43.400 --> 00:04:46.520]  或者是慈雲里的地方也好
[00:04:46.520 --> 00:04:47.560]  他們都離開
[00:04:47.560 --> 00:04:49.960]  後來有些人去到美國
[00:04:49.960 --> 00:04:51.240]  北美洲
[00:04:51.240 --> 00:04:55.320]  甚至乎在近代的十八、十九世紀的時間
[00:04:55.320 --> 00:04:57.640]  在北歐的國家教會裡面
[00:04:57.640 --> 00:05:01.960]  所謂的non-conformist的離開
[00:05:01.960 --> 00:05:04.360]  又去到北美洲
[00:05:04.360 --> 00:05:08.120]  開始了有他們自己的教會
[00:05:08.120 --> 00:05:11.080]  差不多可以說是今天所說的移民教會
[00:05:11.080 --> 00:05:12.760]  而這些移民教會後來
[00:05:12.760 --> 00:05:17.320]  譬如其中一個就是我們叫做中國的基督教播道會
[00:05:17.320 --> 00:05:20.480]  就是其實是由美丹瑞過來的
[00:05:20.480 --> 00:05:22.080]  就是一個這樣的群體
[00:05:22.080 --> 00:05:25.600]  其實就像剛才在講的
[00:05:25.600 --> 00:05:26.840]  在人類歷史裡面
[00:05:26.840 --> 00:05:29.600]  其實遷徙可能是一個常態
[00:05:29.600 --> 00:05:31.520]  多於是一個孤立
[00:05:31.520 --> 00:05:34.120]  從歷史裡面我們可以看到
[00:05:34.120 --> 00:05:36.360]  唯一一個我比較有思想
[00:05:36.360 --> 00:05:37.640]  不是跟教會有關
[00:05:37.640 --> 00:05:38.960]  但是有另一個族群
[00:05:38.960 --> 00:05:40.200]  就是客家
[00:05:40.200 --> 00:05:43.760]  客家就是因為不斷地遷徙
[00:05:43.760 --> 00:05:44.680]  但很奇怪的
[00:05:44.680 --> 00:05:46.600]  跟我們剛才所描述的
[00:05:46.600 --> 00:05:48.920]  不是很相似的
[00:05:48.920 --> 00:05:51.160]  客家就是去到那裡就是那裡
[00:05:51.160 --> 00:05:52.280]  他就停留在那裡
[00:05:52.280 --> 00:05:55.720]  但他仍然維持著客家族群的特色
[00:05:55.720 --> 00:06:00.200]  如果你說我們剛才講
[00:06:00.200 --> 00:06:02.200]  提到回歸的問題
[00:06:02.200 --> 00:06:04.200]  有exile就有回歸
[00:06:04.200 --> 00:06:05.880]  這是一個很自然的思考
[00:06:05.880 --> 00:06:07.560]  究竟是一個怎樣的情況呢?
[00:06:07.560 --> 00:06:09.880]  我覺得流散神學也好
[00:06:09.880 --> 00:06:11.080]  流放神學也好
[00:06:11.080 --> 00:06:13.320]  這個始終都是我很關注的
[00:06:13.320 --> 00:06:14.920]  一個很值得思考的問題
[00:06:14.920 --> 00:06:18.760]  就算我們說基督徒作為一個所謂流散者
[00:06:18.760 --> 00:06:23.320]  其實我們有一個所謂的final destination
[00:06:23.320 --> 00:06:25.560]  就是回歸到上帝那裡
[00:06:25.560 --> 00:06:27.320]  我不用一個傳統的說法
[00:06:27.320 --> 00:06:29.320]  回到天教或者回到天堂
[00:06:29.320 --> 00:06:30.840]  回到上帝那裡
[00:06:30.840 --> 00:06:32.840]  本身也有一個回歸
[00:06:32.840 --> 00:06:35.080]  這個會不會也是我們可以探索的
[00:06:35.080 --> 00:06:36.600]  將來有機會
[00:06:36.600 --> 00:06:38.600]  我停留在這裡,不要插得太開
[00:06:38.600 --> 00:06:41.480]  也不會的
[00:06:41.480 --> 00:06:44.840]  Mark Sir有沒有什麼補充或者你的看法?
[00:06:44.840 --> 00:06:49.000]  我想我跟大家分享過
[00:06:49.000 --> 00:06:53.320]  我認為聖經裡面給我們一種theology of exile
[00:06:53.320 --> 00:06:56.360]  有不同的書卷、新明紀等等
[00:06:56.360 --> 00:06:57.560]  哀歌等等
[00:06:57.560 --> 00:07:03.000]  都是對這個流放、流亡、流散的現象
[00:07:03.000 --> 00:07:05.880]  對當時神的子民有很多不同的衝擊
[00:07:05.880 --> 00:07:07.240]  以及有consolidation
[00:07:07.240 --> 00:07:10.040]  剛才黃木說的那個return那裡
[00:07:10.040 --> 00:07:13.880]  我也認為有這個theology of return
[00:07:13.880 --> 00:07:16.760]  因為你看到第二聖殿時期的時候
[00:07:16.760 --> 00:07:19.080]  不同的猶太族群
[00:07:19.080 --> 00:07:22.120]  其實他們都對這個return有不同的理解
[00:07:22.120 --> 00:07:24.520]  如何處理這個exile有一個不同的理解
[00:07:24.520 --> 00:07:26.600]  譬如四海孤軍的群體有不同的
[00:07:26.600 --> 00:07:29.160]  有些散去另外一個地方
[00:07:29.160 --> 00:07:30.760]  又未必回到耶路撒冷
[00:07:30.760 --> 00:07:34.760]  所以對於大家在第二聖殿時期的時候
[00:07:34.760 --> 00:07:37.800]  都已經看到到新約
[00:07:37.800 --> 00:07:41.080]  都有這種傳統
[00:07:41.080 --> 00:07:42.520]  什麼叫回歸上帝
[00:07:42.520 --> 00:07:44.440]  我很贊成黃木所說
[00:07:44.440 --> 00:07:45.560]  回歸上帝
[00:07:45.560 --> 00:07:47.320]  他們不一定return to the land
[00:07:47.320 --> 00:07:50.040]  但是到了第一世紀的時候醞釀了
[00:07:50.040 --> 00:07:51.320]  耶穌出來的時候
[00:07:51.320 --> 00:07:54.360]  他就represent另外一種
[00:07:54.360 --> 00:07:59.640]  不是傳統的聖殿式的回歸
[00:07:59.640 --> 00:08:01.400]  嗯
[00:08:01.400 --> 00:08:06.200]  大家都補充了多一些關於歷史上
[00:08:06.200 --> 00:08:08.600]  其實我想由新約的引申
[00:08:08.600 --> 00:08:11.160]  如果新約根本保羅都到處走
[00:08:11.160 --> 00:08:15.080]  約翰都是被放逐的
[00:08:15.080 --> 00:08:16.280]  或者再說回舊約
[00:08:16.280 --> 00:08:18.200]  其實一路延伸下去
[00:08:18.200 --> 00:08:20.200]  教會歷史
[00:08:20.200 --> 00:08:23.240]  很多族群有這樣的體會
[00:08:23.240 --> 00:08:25.320]  我們說回華人
[00:08:25.320 --> 00:08:27.560]  華人其實都是
[00:08:27.560 --> 00:08:29.400]  我想除了猶太人之外
[00:08:29.400 --> 00:08:32.680]  都是一個比較散居
[00:08:32.680 --> 00:08:34.760]  或者流散的民族
[00:08:34.760 --> 00:08:36.280]  我們本身已經是
[00:08:36.280 --> 00:08:38.760]  只不過可能
[00:08:38.760 --> 00:08:41.240]  我不知道我這樣read對不對
[00:08:41.240 --> 00:08:44.600]  華人到那裡就落地生根
[00:08:44.600 --> 00:08:47.400]  希望安居樂業
[00:08:47.400 --> 00:08:54.200]  有一點安定的感覺
[00:08:54.200 --> 00:08:55.880]  我也看到會不會
[00:08:55.880 --> 00:08:56.920]  從這個起點
[00:08:56.920 --> 00:08:59.240]  我們在海外的華人
[00:08:59.240 --> 00:09:01.640]  有時候在華人的教會
[00:09:01.640 --> 00:09:04.280]  其實都挺安定的
[00:09:04.280 --> 00:09:07.160]  傾向到了那個地方就安定了
[00:09:07.160 --> 00:09:11.800]  所以我不敢說以前沒有人提出
[00:09:11.800 --> 00:09:13.240]  去想這個流散
[00:09:13.240 --> 00:09:14.920]  那些流放的問題
[00:09:14.920 --> 00:09:16.920]  但是華人教會
[00:09:16.920 --> 00:09:18.920]  我也知道有些神學
[00:09:18.920 --> 00:09:20.920]  這個導向
[00:09:20.920 --> 00:09:22.920]  但是似乎不是很講
[00:09:22.920 --> 00:09:25.800]  因為我們追求安定多於流散
[00:09:25.800 --> 00:09:27.400]  可不可以這樣說呢
[00:09:27.400 --> 00:09:31.400]  你們在華人來說的背景
[00:09:31.400 --> 00:09:33.400]  會不會有些insight呢
[00:09:33.400 --> 00:09:34.200]  我先說吧
[00:09:34.200 --> 00:09:35.720]  因為我算老華僑
[00:09:35.720 --> 00:09:38.440]  我是1990年已經到了美國
[00:09:38.440 --> 00:09:40.440]  然後家裡移民
[00:09:40.440 --> 00:09:42.440]  那時候就沒得選擇
[00:09:42.440 --> 00:09:44.440]  我自己觀察在過去
[00:09:44.440 --> 00:09:48.440]  我在華人教會30多年
[00:09:48.440 --> 00:09:51.640]  自己在不同的教會目過會
[00:09:51.640 --> 00:09:54.440]  只是說美國這個地方
[00:09:54.440 --> 00:09:56.440]  每個處境都不同
[00:09:56.440 --> 00:09:58.440]  美國很多時候都是70-80年代
[00:09:58.440 --> 00:10:02.440]  開始有留學生
[00:10:02.440 --> 00:10:04.440]  來北美留學的時候
[00:10:04.440 --> 00:10:06.440]  就組織茶經班
[00:10:06.440 --> 00:10:08.440]  然後茶經班慢慢多了人
[00:10:08.440 --> 00:10:09.240]  成熟了
[00:10:09.240 --> 00:10:10.440]  他就建立教會
[00:10:10.440 --> 00:10:12.440]  很多美國的教會
[00:10:12.440 --> 00:10:14.440]  都是從這種傳統走出來
[00:10:14.440 --> 00:10:16.440]  就像礦牧你說的
[00:10:16.440 --> 00:10:18.440]  有很多的移民
[00:10:18.440 --> 00:10:20.440]  來到北美
[00:10:20.440 --> 00:10:22.440]  就是美國
[00:10:22.440 --> 00:10:24.440]  都是那種
[00:10:24.440 --> 00:10:26.440]  我們上一集說的
[00:10:26.440 --> 00:10:30.440]  上流式的移居
[00:10:30.440 --> 00:10:32.440]  來到這裡
[00:10:32.440 --> 00:10:34.440]  我們讀到書
[00:10:34.440 --> 00:10:36.440]  然後有條件留下
[00:10:36.440 --> 00:10:38.440]  比其他人好一些
[00:10:38.440 --> 00:10:40.440]  很多時候
[00:10:40.440 --> 00:10:42.440]  這種取態
[00:10:42.440 --> 00:10:44.440]  這種心態就帶進了教會
[00:10:44.440 --> 00:10:46.440]  所以在北美的華人教會
[00:10:46.440 --> 00:10:48.440]  所以每個人都說
[00:10:48.440 --> 00:10:50.440]  居然在北美這個地方
[00:10:50.440 --> 00:10:52.440]  華人教會是最保守的
[00:10:52.440 --> 00:10:54.440]  因為有一個這樣的現象
[00:10:54.440 --> 00:10:56.440]  就是他們將以往
[00:10:56.440 --> 00:10:58.440]  譬如香港有很多
[00:10:58.440 --> 00:11:00.440]  他們以往教會
[00:11:00.440 --> 00:11:02.440]  所熟悉的東西
[00:11:02.440 --> 00:11:04.440]  他們就帶進來了
[00:11:04.440 --> 00:11:06.440]  因為北美的移民心態就是這樣
[00:11:06.440 --> 00:11:08.440]  他們有很多同鄉會
[00:11:08.440 --> 00:11:10.440]  譬如我們芝加哥的中國城
[00:11:10.440 --> 00:11:12.440]  有很多同鄉會
[00:11:12.440 --> 00:11:14.440]  姓什麼都有同鄉會
[00:11:14.440 --> 00:11:16.440]  同鄉會其實做什麼呢?
[00:11:16.440 --> 00:11:18.440]  打牌、自己賭錢
[00:11:18.440 --> 00:11:20.440]  然後就維持自己的
[00:11:20.440 --> 00:11:22.440]  同聲同氣的感覺
[00:11:22.440 --> 00:11:24.440]  那種文化的身份
[00:11:24.440 --> 00:11:26.440]  所以教會
[00:11:26.440 --> 00:11:28.440]  都變成
[00:11:28.440 --> 00:11:30.440]  經常都是這樣的
[00:11:30.440 --> 00:11:32.440]  所以為什麼教會會很容易保守
[00:11:32.440 --> 00:11:34.440]  不會創新
[00:11:34.440 --> 00:11:36.440]  也不會重新思考
[00:11:36.440 --> 00:11:38.440]  因為來到的時候
[00:11:38.440 --> 00:11:40.440]  我們已經安定了
[00:11:40.440 --> 00:11:42.440]  我們就想有個泡沫
[00:11:42.440 --> 00:11:44.440]  我覺得我一直以來在華人教會觀察
[00:11:44.440 --> 00:11:46.440]  我覺得天國公民的身份
[00:11:46.440 --> 00:11:48.440]  是非常弱的
[00:11:48.440 --> 00:11:50.440]  特別是我這一代和上一代
[00:11:50.440 --> 00:11:52.440]  因為來到只是
[00:11:52.440 --> 00:11:54.440]  想安定
[00:11:54.440 --> 00:11:56.440]  連解經都想安定
[00:11:56.440 --> 00:11:58.440]  解經的方法都是想像以前
[00:11:58.440 --> 00:12:00.440]  牧師那樣教那一套
[00:12:00.440 --> 00:12:02.440]  譬如說肥辣比輸
[00:12:02.440 --> 00:12:04.440]  就要上上起落
[00:12:04.440 --> 00:12:06.440]  但他沒有留意保羅說的是天國的
[00:12:06.440 --> 00:12:08.440]  Citizenship
[00:12:08.440 --> 00:12:10.440]  我們是天國的公民
[00:12:10.440 --> 00:12:12.440]  所以變成北美華人教會特別在近代
[00:12:12.440 --> 00:12:14.440]  遇見很多世界上
[00:12:14.440 --> 00:12:16.440]  或者本地上的一些衝擊
[00:12:16.440 --> 00:12:18.440]  我們啞口無言
[00:12:18.440 --> 00:12:20.440]  我們完全不知道怎麼回應
[00:12:20.440 --> 00:12:22.440]  唯一的方法就是我們躲起來
[00:12:22.440 --> 00:12:24.440]  我們處理我們泡沫裡的事
[00:12:24.440 --> 00:12:26.440]  我們安定就好了
[00:12:26.440 --> 00:12:28.440]  我就說到這裡
[00:12:28.440 --> 00:12:30.440]  我覺得這是美國華人教會
[00:12:30.440 --> 00:12:32.440]  一個很大的弊病
[00:12:32.440 --> 00:12:34.440]  其實澳洲
[00:12:34.440 --> 00:12:36.440]  也不是好得多
[00:12:36.440 --> 00:12:38.440]  通常那些人說
[00:12:38.440 --> 00:12:40.440]  我還沒來澳洲
[00:12:40.440 --> 00:12:42.440]  我來了五年多
[00:12:42.440 --> 00:12:44.440]  那些人說澳洲
[00:12:44.440 --> 00:12:46.440]  差20年左右
[00:12:46.440 --> 00:12:48.440]  神學和教會的情況
[00:12:48.440 --> 00:12:50.440]  公平一點說
[00:12:50.440 --> 00:12:52.440]  我來到就覺得
[00:12:52.440 --> 00:12:54.440]  友好的地方
[00:12:54.440 --> 00:12:56.440]  他保留了一些以前
[00:12:56.440 --> 00:12:58.440]  我比較香港
[00:12:58.440 --> 00:13:00.440]  香港教會的一些
[00:13:00.440 --> 00:13:02.440]  很熱心
[00:13:02.440 --> 00:13:04.440]  有時間
[00:13:04.440 --> 00:13:06.440]  其中一個
[00:13:06.440 --> 00:13:08.440]  又願意去侍奉
[00:13:08.440 --> 00:13:10.440]  但你說保守那方面
[00:13:10.440 --> 00:13:12.440]  都挺保守的
[00:13:12.440 --> 00:13:14.440]  我想回應一下
[00:13:14.440 --> 00:13:16.440]  很簡單說一句
[00:13:16.440 --> 00:13:18.440]  都有那些留學生
[00:13:18.440 --> 00:13:20.440]  以往留下來的
[00:13:20.440 --> 00:13:22.440]  北美華人教會有好處
[00:13:22.440 --> 00:13:24.440]  但我想說
[00:13:24.440 --> 00:13:26.440]  時代穩定的時候就沒問題
[00:13:26.440 --> 00:13:28.440]  時代穩定沒問題
[00:13:28.440 --> 00:13:30.440]  每樣東西都覺得很need
[00:13:30.440 --> 00:13:32.440]  但到最近
[00:13:32.440 --> 00:13:34.440]  好幾年
[00:13:34.440 --> 00:13:36.440]  衝擊大的時候
[00:13:36.440 --> 00:13:38.440]  就完全沒負
[00:13:38.440 --> 00:13:40.440]  完全沒回應
[00:13:40.440 --> 00:13:42.440]  明白,另外兩位呢?
[00:13:42.440 --> 00:13:44.440]  我去澳洲一段時間
[00:13:44.440 --> 00:13:46.440]  其實我93年來的
[00:13:46.440 --> 00:13:48.440]  不過我又回香港侍奉
[00:13:48.440 --> 00:13:50.440]  所以
[00:13:50.440 --> 00:13:52.440]  澳洲有經驗
[00:13:52.440 --> 00:13:54.440]  但不可能代表澳洲的說法
[00:13:54.440 --> 00:13:56.440]  不過我看
[00:13:56.440 --> 00:13:58.440]  都有一點像Mark Sir
[00:13:58.440 --> 00:14:00.440]  所說的情況
[00:14:00.440 --> 00:14:02.440]  當然
[00:14:02.440 --> 00:14:04.440]  澳洲橫教會的
[00:14:04.440 --> 00:14:06.440]  發展比較興旺
[00:14:06.440 --> 00:14:08.440]  開始在80年代90年代
[00:14:08.440 --> 00:14:10.440]  的時候
[00:14:10.440 --> 00:14:12.440]  香港97問題引發
[00:14:12.440 --> 00:14:14.440]  所以這一批
[00:14:14.440 --> 00:14:16.440]  背景的移民
[00:14:16.440 --> 00:14:18.440]  都是應該是professional
[00:14:18.440 --> 00:14:20.440]  有錢一點的人
[00:14:20.440 --> 00:14:22.440]  在那時候過來
[00:14:22.440 --> 00:14:24.440]  真的來到就是想安定
[00:14:24.440 --> 00:14:26.440]  這是其中一個因素
[00:14:26.440 --> 00:14:28.440]  令澳洲的
[00:14:28.440 --> 00:14:30.440]  橫教會在某方面來說
[00:14:30.440 --> 00:14:32.440]  他不是像我們期望的
[00:14:32.440 --> 00:14:34.440]  那麼dynamic
[00:14:34.440 --> 00:14:36.440]  但我覺得有其他因素
[00:14:36.440 --> 00:14:38.440]  contribute to這個結果
[00:14:38.440 --> 00:14:40.440]  包括
[00:14:40.440 --> 00:14:42.440]  其實是
[00:14:42.440 --> 00:14:44.440]  第一就是
[00:14:44.440 --> 00:14:46.440]  始終語言是一個文化問題
[00:14:46.440 --> 00:14:48.440]  語言未必是最大問題
[00:14:48.440 --> 00:14:50.440]  反而文化的大問題
[00:14:50.440 --> 00:14:52.440]  是一個文化的問題
[00:14:52.440 --> 00:14:54.440]  所以我認為
[00:14:54.440 --> 00:14:56.440]  如果要找回自己的族群
[00:14:56.440 --> 00:14:58.440]  找回自己的族群
[00:14:58.440 --> 00:15:00.440]  他一定會找回自己的族群
[00:15:00.440 --> 00:15:02.440]  他一定會找回自己的族群
[00:15:02.440 --> 00:15:04.440]  他一定會找回自己的族群
[00:15:04.440 --> 00:15:06.440]  他一定會找回自己的族群
[00:15:06.440 --> 00:15:08.440]  他一定會找回自己的族群
[00:15:08.440 --> 00:15:10.440]  他一定會找回自己的族群
[00:15:10.440 --> 00:15:12.440]  他一定會找回自己的族群
[00:15:12.440 --> 00:15:14.440]  他一定會找回自己的族群
[00:15:14.440 --> 00:15:16.440]  他一定會找回自己的族群
[00:15:16.440 --> 00:15:18.440]  他一定會找回自己的族群
[00:15:18.440 --> 00:15:20.440]  他一定會找回自己的族群
[00:15:20.440 --> 00:15:22.440]  他一定會找回自己的族群
[00:15:22.440 --> 00:15:24.440]  他一定會找回自己的族群
[00:15:24.440 --> 00:15:26.440]  他一定會找回自己的族群
[00:15:26.440 --> 00:15:28.440]  他一定會找回自己的族群
[00:15:28.440 --> 00:15:30.440]  他一定會找回自己的族群
[00:15:30.440 --> 00:15:32.440]  他一定會找回自己的族群
[00:15:32.440 --> 00:15:34.440]  他一定會找回自己的族群
[00:15:34.440 --> 00:15:36.440]  他一定會找回自己的族群
[00:15:36.440 --> 00:15:38.440]  他一定會找回自己的族群
[00:15:38.440 --> 00:15:40.440]  他一定會找回自己的族群
[00:15:40.440 --> 00:15:42.440]  他一定會找回自己的族群
[00:15:42.440 --> 00:15:44.440]  他一定會找回自己的族群
[00:15:44.440 --> 00:15:46.440]  他一定會找回自己的族群
[00:15:46.440 --> 00:15:48.440]  他一定會找回自己的族群
[00:15:48.440 --> 00:15:50.440]  他一定會找回自己的族群
[00:15:50.440 --> 00:15:52.440]  他一定會找回自己的族群
[00:15:52.440 --> 00:15:54.440]  他一定會找回自己的族群
[00:15:54.440 --> 00:15:56.440]  他一定會找回自己的族群
[00:15:56.440 --> 00:15:58.440]  他一定會找回自己的族群
[00:15:58.440 --> 00:16:00.440]  他一定會找回自己的族群
[00:16:00.440 --> 00:16:02.440]  他一定會找回自己的族群
[00:16:02.440 --> 00:16:04.440]  他一定會找回自己的族群
[00:16:04.440 --> 00:16:06.440]  他一定會找回自己的族群
[00:16:06.440 --> 00:16:08.440]  他一定會找回自己的族群
[00:16:08.440 --> 00:16:10.440]  他一定會找回自己的族群
[00:16:10.440 --> 00:16:12.440]  他一定會找回自己的族群
[00:16:12.440 --> 00:16:14.440]  他一定會找回自己的族群
[00:16:14.440 --> 00:16:16.440]  他一定會找回自己的族群
[00:16:16.440 --> 00:16:18.440]  他一定會找回自己的族群
[00:16:18.440 --> 00:16:20.440]  他一定會找回自己的族群
[00:16:20.440 --> 00:16:22.440]  他一定會找回自己的族群
[00:16:22.440 --> 00:16:24.440]  他一定會找回自己的族群
[00:16:24.440 --> 00:16:26.440]  他一定會找回自己的族群
[00:16:26.440 --> 00:16:28.440]  他一定會找回自己的族群
[00:16:28.440 --> 00:16:30.440]  他一定會找回自己的族群
[00:16:30.440 --> 00:16:32.440]  他一定會找回自己的族群
[00:16:32.440 --> 00:16:34.440]  他一定會找回自己的族群
[00:16:34.440 --> 00:16:36.440]  他一定會找回自己的族群
[00:16:36.440 --> 00:16:38.440]  他一定會找回自己的族群
[00:16:38.440 --> 00:16:40.440]  他一定會找回自己的族群
[00:16:40.440 --> 00:16:42.440]  他一定會找回自己的族群
[00:16:42.440 --> 00:16:44.440]  他一定會找回自己的族群
[00:16:44.440 --> 00:16:46.440]  他一定會找回自己的族群
[00:16:46.440 --> 00:16:48.440]  他一定會找回自己的族群
[00:16:48.440 --> 00:16:50.440]  他一定會找回自己的族群
[00:16:50.440 --> 00:16:52.440]  他一定會找回自己的族群
[00:16:52.440 --> 00:16:54.440]  他一定會找回自己的族群
[00:16:54.440 --> 00:16:56.440]  他一定會找回自己的族群
[00:16:56.440 --> 00:16:58.440]  他一定會找回自己的族群
[00:16:58.440 --> 00:17:00.440]  他一定會找回自己的族群
[00:17:00.440 --> 00:17:02.440]  他一定會找回自己的族群
[00:17:02.440 --> 00:17:04.440]  他一定會找回自己的族群
[00:17:04.440 --> 00:17:06.440]  他一定會找回自己的族群
[00:17:06.440 --> 00:17:08.440]  他一定會找回自己的族群
[00:17:08.440 --> 00:17:10.440]  他一定會找回自己的族群
