
[00:00:00.000 --> 00:00:01.520]   Good morning, UV.
[00:03:18.540 --> 00:03:20.100]   So starting off today,
[00:03:20.100 --> 00:03:23.140]   I will kick off a series on Jesus's Sermon on the Mount.
[00:03:23.140 --> 00:03:24.180]   And throughout this series,
[00:03:24.180 --> 00:03:27.020]   we will explore what life in the kingdom of God
[00:03:27.020 --> 00:03:28.060]   or kingdom of heaven.
[00:03:28.060 --> 00:03:30.300]   I will use this term interchangeably.
[00:03:30.300 --> 00:03:31.820]   So I hope you guys don't get confused.
[00:03:31.820 --> 00:03:33.900]   So kingdom of God, kingdom of heaven,
[00:03:33.900 --> 00:03:37.260]   in the book of Matthew, they refer to the same thing.
[00:03:37.260 --> 00:03:38.380]   So the Sermon on the Mount
[00:03:38.380 --> 00:03:42.320]   contains some of the most elaborate teachings of Jesus
[00:03:42.320 --> 00:03:45.180]   on how we are to live rightly in his kingdom.
[00:03:45.180 --> 00:03:47.020]   And some of you might ask,
[00:03:47.020 --> 00:03:48.980]   so Chi, you have been talking about God's kingdom
[00:03:48.980 --> 00:03:51.260]   of this kingdom of heaven for a while now,
[00:03:51.260 --> 00:03:53.460]   but what exactly is God's kingdom
[00:03:53.460 --> 00:03:54.900]   or this kingdom of heaven?
[00:03:54.900 --> 00:03:57.020]   So we can actually spend an entire sermon series
[00:03:57.020 --> 00:03:58.320]   just on this topic.
[00:03:58.320 --> 00:04:00.520]   But one of the important aspects of God's kingdom
[00:04:00.520 --> 00:04:01.780]   that I want to highlight today
[00:04:01.780 --> 00:04:06.020]   is that this kingdom of God is already, but not yet.
[00:04:06.020 --> 00:04:07.840]   It is already, but not yet.
[00:04:07.840 --> 00:04:10.680]   So some of you might already be familiar with this term,
[00:04:10.680 --> 00:04:13.400]   but the already of this kingdom refers to
[00:04:13.400 --> 00:04:17.380]   when Jesus died and rose again 2000 plus years ago.
[00:04:17.380 --> 00:04:19.780]   In some ways, he ushers in a new kingdom,
[00:04:19.780 --> 00:04:22.100]   a kingdom of heaven here on earth.
[00:04:22.100 --> 00:04:24.120]   And so what that means is that in some ways,
[00:04:24.120 --> 00:04:27.020]   we're actually living in this kingdom of heaven right now.
[00:04:27.020 --> 00:04:31.500]   However, this kingdom is not yet fully being realized.
[00:04:31.500 --> 00:04:34.280]   This is why we still see a lot of brokenness around us.
[00:04:34.280 --> 00:04:39.280]   This is why we still see sufferings and pain,
[00:04:39.280 --> 00:04:41.660]   those of the, those brokenness around us.
[00:04:41.660 --> 00:04:44.980]   So this is actually the not yet part of God's kingdom.
[00:04:44.980 --> 00:04:47.020]   And this will only come in full realization
[00:04:47.020 --> 00:04:50.420]   when Christ come again in the future.
[00:04:50.420 --> 00:04:52.540]   And what does this already, but not yet aspects
[00:04:52.540 --> 00:04:54.160]   of God's kingdom meant for us?
[00:04:54.160 --> 00:04:56.780]   As we continue to explore this series,
[00:04:56.780 --> 00:04:58.900]   I think it will be helpful to keep in mind
[00:04:58.900 --> 00:05:01.420]   that this counter-cultural way of living
[00:05:01.420 --> 00:05:04.100]   laid out by Jesus in his sermon on the mount
[00:05:04.100 --> 00:05:06.900]   is something that all believers, we should aim towards,
[00:05:06.900 --> 00:05:09.980]   we should work towards on this side of heaven.
[00:05:09.980 --> 00:05:11.880]   At the same time, we also have to understand
[00:05:11.880 --> 00:05:15.340]   that God's perfection can only be attained
[00:05:15.340 --> 00:05:17.220]   when Jesus comes again.
[00:05:17.220 --> 00:05:20.740]   So the sermon on the mount, even though there are,
[00:05:20.740 --> 00:05:23.040]   it can seems like a rules or set of regulation
[00:05:23.040 --> 00:05:24.120]   for us to follow.
[00:05:24.120 --> 00:05:25.780]   But I want to emphasize this,
[00:05:25.780 --> 00:05:28.380]   that this is not supposed to be a burden
[00:05:28.380 --> 00:05:31.620]   or a set of impossible rules that no one can live up to.
[00:05:31.620 --> 00:05:33.820]   But this is supposed to be an invitation
[00:05:33.820 --> 00:05:36.380]   to a way of life that will lead to blessings
[00:05:36.380 --> 00:05:39.300]   and a way of life that will lead to flourishing as well.
[00:05:39.300 --> 00:05:42.000]   So before I would get into a passage today,
[00:05:42.000 --> 00:05:43.740]   I just want to give an overview
[00:05:43.740 --> 00:05:47.260]   for the entire sermon on the mount as a whole.
[00:05:47.260 --> 00:05:48.820]   So Jesus' sermon on the mount
[00:05:48.820 --> 00:05:50.540]   span across three chapters,
[00:05:50.540 --> 00:05:54.780]   from Matthew 5 all the way to Matthew 7.
[00:05:54.780 --> 00:05:57.840]   And this is just not some random collections
[00:05:57.840 --> 00:06:00.900]   about Jesus that Matthew kind of like compiled
[00:06:00.900 --> 00:06:01.960]   and put it together.
[00:06:01.960 --> 00:06:04.100]   But it is actually a very carefully designed
[00:06:04.100 --> 00:06:06.140]   and structured section.
[00:06:06.140 --> 00:06:08.980]   And it follows right from Jesus' preaching
[00:06:08.980 --> 00:06:11.540]   about the kingdom of heaven in chapter four,
[00:06:11.540 --> 00:06:13.560]   especially in verse 17.
[00:06:14.280 --> 00:06:16.640]   So at the beginning of Matthew four,
[00:06:16.640 --> 00:06:18.520]   we see that Jesus,
[00:06:18.520 --> 00:06:20.880]   he was being tempted in the wilderness.
[00:06:20.880 --> 00:06:23.600]   And after he basically able to resist
[00:06:23.600 --> 00:06:25.320]   all the temptation from the devil,
[00:06:25.320 --> 00:06:30.720]   he basically began his ministry right after that.
[00:06:30.720 --> 00:06:33.160]   And the central message that Jesus preached
[00:06:33.160 --> 00:06:34.720]   in his ministry is this.
[00:06:34.720 --> 00:06:36.040]   So Matthew four, verse 17,
[00:06:36.040 --> 00:06:38.320]   "From that time on, Jesus began to preach,
[00:06:38.320 --> 00:06:42.120]   "repent for the kingdom of heaven has come near,
[00:06:42.120 --> 00:06:44.560]   "for the kingdom of heaven has come near."
[00:06:44.560 --> 00:06:47.380]   And so right following after that,
[00:06:47.380 --> 00:06:48.840]   beginning in Matthew five,
[00:06:48.840 --> 00:06:50.200]   the sermon on the mount is basically
[00:06:50.200 --> 00:06:52.320]   where Jesus explains what he meant
[00:06:52.320 --> 00:06:54.820]   when he said the kingdom of heaven has come near.
[00:06:54.820 --> 00:06:58.280]   And so I put together this,
[00:06:58.280 --> 00:07:00.640]   a slide about the structure
[00:07:00.640 --> 00:07:02.620]   on the sermon on the mount as a whole.
[00:07:02.620 --> 00:07:04.200]   So at the beginning and the end,
[00:07:04.200 --> 00:07:07.020]   there's the introductory narrative framework
[00:07:07.020 --> 00:07:09.040]   that basically set up the physical settings
[00:07:09.040 --> 00:07:12.000]   of this entire sermon on the mount.
[00:07:12.000 --> 00:07:13.520]   And then we get to the main part of it,
[00:07:13.520 --> 00:07:15.240]   where there's an introduction,
[00:07:15.240 --> 00:07:17.360]   a main body and a conclusion.
[00:07:17.360 --> 00:07:20.400]   So we'll be focusing on the introduction today.
[00:07:20.400 --> 00:07:21.600]   And then there's the main body,
[00:07:21.600 --> 00:07:24.240]   which can further divide into three parts as well.
[00:07:24.240 --> 00:07:26.520]   The first part talking about the relationship
[00:07:26.520 --> 00:07:29.000]   between the law, the Old Testament law,
[00:07:29.000 --> 00:07:31.000]   to the new covenant of Jesus.
[00:07:31.000 --> 00:07:33.520]   And then the second part talks about religious hypocrisy,
[00:07:33.520 --> 00:07:37.320]   basically what true and false piety
[00:07:37.320 --> 00:07:39.920]   or being religious looks like.
[00:07:39.920 --> 00:07:41.900]   And then the third part talks about
[00:07:41.900 --> 00:07:43.900]   how are we to relate with one another,
[00:07:43.900 --> 00:07:46.480]   the kingdom ethics or kingdom perspective.
[00:07:46.480 --> 00:07:48.680]   And then this section's on sermon on the mount
[00:07:48.680 --> 00:07:51.700]   and with basically two different kind of ways,
[00:07:51.700 --> 00:07:52.660]   two different kind of fruits
[00:07:52.660 --> 00:07:54.000]   and two different kind of foundations.
[00:07:54.000 --> 00:07:56.560]   Jesus basically is giving his audience an options.
[00:07:56.560 --> 00:07:58.100]   You can either choose the way
[00:07:58.100 --> 00:08:00.500]   that will lead to fullness and blessings,
[00:08:00.500 --> 00:08:03.260]   or you can choose the way that leads to destruction.
[00:08:03.260 --> 00:08:08.440]   And so if you're more of a visual learner,
[00:08:08.440 --> 00:08:11.920]   this is a video from the Bible project
[00:08:11.920 --> 00:08:15.020]   that they put together and we'll take a look at it.
[00:08:15.020 --> 00:08:17.140]   Hopefully it will work.
[00:08:17.140 --> 00:08:34.980]   - Gospel of Matthew is one of the earliest accounts
[00:08:34.980 --> 00:08:36.460]   of Jesus of Nazareth.
[00:08:36.460 --> 00:08:38.260]   - And in chapters five through seven,
[00:08:38.260 --> 00:08:41.300]   we find a collection of Jesus's most well-known teachings
[00:08:41.300 --> 00:08:43.300]   often called the sermon on the mount.
[00:08:43.300 --> 00:08:45.900]   Here we learn what Jesus means when he announces
[00:08:45.900 --> 00:08:48.420]   that the kingdom of the skies has come near
[00:08:48.420 --> 00:08:51.220]   and what it looks like to participate in God's kingdom.
[00:08:51.220 --> 00:08:54.020]   The whole sermon has been given a three part shape.
[00:08:54.020 --> 00:08:57.740]   There's the introduction, then the large main body,
[00:08:57.740 --> 00:08:59.220]   and then the conclusion.
[00:08:59.220 --> 00:09:01.620]   The introduction announces the surprising
[00:09:01.620 --> 00:09:04.020]   counterintuitive identity of those
[00:09:04.020 --> 00:09:05.820]   who were part of God's kingdom.
[00:09:05.820 --> 00:09:07.360]   Then comes the main body of teaching
[00:09:07.360 --> 00:09:09.580]   where Jesus explores what he means
[00:09:09.580 --> 00:09:12.060]   when he calls his followers to be righteous.
[00:09:12.060 --> 00:09:14.180]   - What does he mean by righteousness?
[00:09:14.180 --> 00:09:16.980]   - Righteousness is about living in right relationship
[00:09:16.980 --> 00:09:18.900]   with God and with others.
[00:09:18.900 --> 00:09:21.220]   It's a character trait that creates justice
[00:09:21.220 --> 00:09:22.660]   and peace in the world.
[00:09:22.660 --> 00:09:26.020]   Then the body of the sermon is like Jesus's manifesto
[00:09:26.020 --> 00:09:29.300]   on righteousness examined from three angles
[00:09:29.300 --> 00:09:30.980]   and three big parts.
[00:09:30.980 --> 00:09:33.780]   How this righteousness relates to the Torah,
[00:09:33.780 --> 00:09:36.500]   how this righteousness relates to religious practices
[00:09:36.500 --> 00:09:39.240]   of his day, and how this righteousness is expressed
[00:09:39.240 --> 00:09:42.340]   in our relationships with God and with neighbor.
[00:09:42.340 --> 00:09:45.200]   Finally, Jesus concludes the sermon by calling people
[00:09:45.200 --> 00:09:47.960]   to make a choice about how they're going to respond.
[00:09:47.960 --> 00:09:48.800]   - Okay, I see it.
[00:09:48.800 --> 00:09:50.720]   Three main parts of this whole sermon
[00:09:50.720 --> 00:09:53.400]   and the middle part itself has three parts.
[00:09:53.400 --> 00:09:56.800]   - Right, and then every one of these parts
[00:09:56.800 --> 00:09:58.880]   itself has three parts.
[00:09:58.880 --> 00:10:01.280]   There is a lot of design in the structure
[00:10:01.280 --> 00:10:02.520]   of the sermon on the mount
[00:10:02.520 --> 00:10:05.420]   and we're gonna go over all of it.
[00:10:05.420 --> 00:10:08.360]   In the introduction, Jesus offers a surprise announcement
[00:10:08.360 --> 00:10:10.240]   to the people standing in front of him.
[00:10:10.240 --> 00:10:13.000]   They are invited to experience the good life
[00:10:13.000 --> 00:10:14.280]   of God's kingdom.
[00:10:14.280 --> 00:10:17.340]   He first offers nine sayings that redefine
[00:10:17.340 --> 00:10:19.600]   who is experiencing the good life,
[00:10:19.600 --> 00:10:21.680]   commonly called the Beatitudes.
[00:10:21.680 --> 00:10:25.120]   Here, we learn that those entering God's kingdom first
[00:10:25.120 --> 00:10:28.720]   are the lowly outsiders who hunger for righteousness
[00:10:28.720 --> 00:10:30.400]   and suffer as peacemakers.
[00:10:30.400 --> 00:10:33.800]   - Next, Jesus calls his followers salt of the land.
[00:10:33.800 --> 00:10:34.640]   What's this all about?
[00:10:34.640 --> 00:10:36.680]   - In the Hebrew scriptures, salt is a symbol
[00:10:36.680 --> 00:10:40.280]   of God's long-lasting covenant relationship with Israel.
[00:10:40.280 --> 00:10:42.840]   So Jesus is claiming that he and his followers
[00:10:42.840 --> 00:10:45.600]   are carrying Israel's covenant relationship
[00:10:45.600 --> 00:10:46.880]   to its fulfillment.
[00:10:46.880 --> 00:10:49.340]   - Next, Jesus calls them the light of the world
[00:10:49.340 --> 00:10:51.200]   and a city set up on a mountain.
[00:10:51.200 --> 00:10:54.320]   - Jesus is referencing here a promise from the prophet Isaiah
[00:10:54.320 --> 00:10:56.880]   that one day the inhabitants of Jerusalem
[00:10:56.880 --> 00:11:00.060]   would reflect God's light and peace and blessing
[00:11:00.060 --> 00:11:01.220]   out to all the world.
[00:11:01.220 --> 00:11:03.880]   - So Jesus is saying that he and his followers
[00:11:03.880 --> 00:11:05.640]   are fulfilling that promise.
[00:11:05.640 --> 00:11:08.480]   - Right, and how they go about doing that
[00:11:08.480 --> 00:11:11.560]   is what the rest of the Sermon on the Mount is all about.
[00:11:11.560 --> 00:11:17.640]   - Okay, so I hope that is a helpful way
[00:11:17.640 --> 00:11:21.440]   to kind of illustrate this whole entire Sermon on the Mount.
[00:11:21.440 --> 00:11:24.200]   So let's look at Matthew five together.
[00:11:24.200 --> 00:11:28.960]   And yeah, so Matthew five, verse one.
[00:11:28.960 --> 00:11:30.720]   Now, when Jesus saw the crowds,
[00:11:30.720 --> 00:11:33.720]   he went up on the mountainside and sat down.
[00:11:33.720 --> 00:11:37.200]   His disciples came to him and he began to teach them.
[00:11:37.200 --> 00:11:40.400]   So in this part, we basically find out the who
[00:11:40.400 --> 00:11:42.080]   and the where for this entire section
[00:11:42.080 --> 00:11:43.440]   on the Sermon on the Mount.
[00:11:43.440 --> 00:11:46.240]   So the who, of course, there is Jesus up there,
[00:11:46.240 --> 00:11:49.100]   but then there's two different kind of like distinct groups
[00:11:49.100 --> 00:11:54.100]   that Jesus differentiates, the crowds and the disciples.
[00:11:54.100 --> 00:11:55.720]   So the crowds are probably people
[00:11:55.720 --> 00:11:59.000]   that are on the outer circle of Jesus's life,
[00:11:59.000 --> 00:12:01.680]   and the disciples are in his inner circles.
[00:12:01.680 --> 00:12:04.520]   So Jesus began this by withdrawing from the crowds
[00:12:04.520 --> 00:12:08.200]   from the outer circle so that he can focus his time
[00:12:08.200 --> 00:12:10.420]   on his inner circle, the disciples.
[00:12:10.420 --> 00:12:14.520]   But the funny thing is at the concluding part
[00:12:14.520 --> 00:12:17.120]   of this entire Sermon on the Mount in chapter seven,
[00:12:17.120 --> 00:12:19.720]   we find that the crowd are present as well.
[00:12:19.720 --> 00:12:21.880]   They probably hear that Jesus is like teaching
[00:12:21.880 --> 00:12:23.220]   his disciples in the mountain,
[00:12:23.220 --> 00:12:26.120]   and they kind of like follow him along as well.
[00:12:26.120 --> 00:12:28.800]   So this is the who and the where.
[00:12:28.800 --> 00:12:31.400]   So Jesus, he went up on a mountainside
[00:12:31.400 --> 00:12:32.640]   and sat down.
[00:12:32.640 --> 00:12:34.600]   So this is pretty much where the Sermon on the Mount
[00:12:34.600 --> 00:12:38.100]   gets its name, because Jesus is basically preaching
[00:12:38.100 --> 00:12:42.440]   this entire sermon in the settings of a mountain.
[00:12:42.440 --> 00:12:45.880]   And for us in the 21st century America,
[00:12:45.880 --> 00:12:48.040]   this might not mean a lot to us,
[00:12:48.040 --> 00:12:51.900]   but for some of the early Jewish followers of Jesus,
[00:12:51.900 --> 00:12:53.440]   and even some of the early Christians
[00:12:53.440 --> 00:12:56.280]   who are familiar with the Old Testament,
[00:12:56.280 --> 00:12:58.840]   when they see this or when they hear this,
[00:12:58.840 --> 00:13:00.960]   they will probably immediately recall the event
[00:13:00.960 --> 00:13:03.280]   in Exodus at Mount Sinai,
[00:13:03.280 --> 00:13:07.680]   where the Lord basically gave the laws through Moses
[00:13:07.680 --> 00:13:10.040]   to the people of Israel.
[00:13:10.040 --> 00:13:12.320]   And so right here, Matthew is actually,
[00:13:12.320 --> 00:13:15.000]   in the way that he structure the Gospel of Matthew,
[00:13:15.000 --> 00:13:17.800]   he's very intentional in presenting Jesus
[00:13:17.800 --> 00:13:19.440]   as the faithful Israel,
[00:13:19.440 --> 00:13:22.560]   who is able to live out God's law perfectly.
[00:13:22.560 --> 00:13:25.600]   So I sort of like make a chart here
[00:13:25.600 --> 00:13:27.800]   that compare some of the parallel
[00:13:27.800 --> 00:13:30.120]   between the people of Israel in Exodus
[00:13:30.120 --> 00:13:32.680]   and also Jesus in the Book of Matthew.
[00:13:32.680 --> 00:13:34.320]   So in the Book of Exodus,
[00:13:34.320 --> 00:13:36.000]   we have the Exodus event, right?
[00:13:36.000 --> 00:13:39.160]   Where the people of Israel left Egypt.
[00:13:39.160 --> 00:13:40.160]   And in the Book of Matthew,
[00:13:40.160 --> 00:13:43.280]   he also presented these stories about Jesus's life.
[00:13:43.280 --> 00:13:44.620]   When Jesus was being born,
[00:13:44.620 --> 00:13:48.480]   like Herod is trying to basically kill all the babies.
[00:13:48.480 --> 00:13:51.360]   So to escape that, Jesus's parents have to
[00:13:51.360 --> 00:13:52.960]   basically bring him along
[00:13:52.960 --> 00:13:55.520]   and like live in Egypt for a little bit.
[00:13:55.520 --> 00:13:57.160]   And so once Herod,
[00:13:57.160 --> 00:14:01.560]   the Herod that is trying to kill all the babies was dead,
[00:14:01.560 --> 00:14:04.560]   Jesus and his family then moved out of Egypt
[00:14:04.560 --> 00:14:07.320]   and back to Jerusalem.
[00:14:07.320 --> 00:14:09.720]   And so this is kind of like the parallel event
[00:14:09.720 --> 00:14:12.280]   to the Exodus in the Book of Exodus.
[00:14:12.280 --> 00:14:15.960]   And right after the people of Israel left Egypt,
[00:14:15.960 --> 00:14:17.840]   they wander in the wilderness
[00:14:17.840 --> 00:14:20.080]   and they were being tempted for 40 years.
[00:14:20.080 --> 00:14:21.460]   And during this time,
[00:14:21.460 --> 00:14:23.680]   they make a lot of complaints to Moses.
[00:14:23.680 --> 00:14:26.360]   When they have no food, when they have no water,
[00:14:26.360 --> 00:14:29.160]   they basically came to Moses and asked him like,
[00:14:29.160 --> 00:14:32.400]   "Why do you even bring us out of Egypt,
[00:14:32.400 --> 00:14:33.780]   where we would like starve to death?
[00:14:33.780 --> 00:14:35.680]   We would rather be slave in Egypt
[00:14:35.680 --> 00:14:38.680]   than to like die here in the wilderness."
[00:14:38.680 --> 00:14:41.920]   And so Matthew, in some way, he also present Jesus.
[00:14:41.920 --> 00:14:45.860]   Jesus was being tempted after 40 days and 40 nights
[00:14:45.860 --> 00:14:47.600]   of like fasting and praying.
[00:14:47.600 --> 00:14:49.400]   He was being tempted at the end.
[00:14:49.400 --> 00:14:53.400]   And yet in contrast to the people of Israel,
[00:14:53.400 --> 00:14:57.700]   Jesus, he was able to resist the temptation every time.
[00:14:57.700 --> 00:15:02.160]   And so, and then after the wilderness wandering,
[00:15:02.160 --> 00:15:04.540]   we also find in Exodus,
[00:15:04.540 --> 00:15:08.640]   there is also the narrative about God gave the law,
[00:15:08.640 --> 00:15:11.280]   the Old Testament, the Torah at Mount Sinai
[00:15:11.280 --> 00:15:13.000]   to the people of Israel.
[00:15:13.000 --> 00:15:14.560]   And similarly in the Book of Matthew,
[00:15:14.560 --> 00:15:16.040]   here we find that Jesus preached
[00:15:16.040 --> 00:15:19.000]   about the kingdom of heaven on a mountain as well.
[00:15:19.000 --> 00:15:20.280]   So there's kind of like the parallel
[00:15:20.280 --> 00:15:24.360]   of giving the Old Testament Torah from a mountain
[00:15:24.360 --> 00:15:26.320]   and Jesus preaching about this kingdom of heaven
[00:15:26.320 --> 00:15:27.960]   from a mountain as well.
[00:15:27.960 --> 00:15:30.160]   So one thing to take note is that the Sermon on the Mount
[00:15:30.160 --> 00:15:33.400]   that Jesus gave, this is not a new set of Torah
[00:15:33.400 --> 00:15:36.020]   or new set of law that is supposed to replace
[00:15:36.020 --> 00:15:37.340]   the Old Testament law.
[00:15:37.340 --> 00:15:39.200]   But Jesus is actually bringing new light
[00:15:39.200 --> 00:15:42.940]   into this Old Testament law in light of his own coming.
[00:15:42.940 --> 00:15:45.560]   And his teaching is to become the ethical standards
[00:15:45.560 --> 00:15:48.800]   of righteousness for all the followers in this kingdom.
[00:15:49.860 --> 00:15:53.800]   So now we find out about the who and the where
[00:15:53.800 --> 00:15:56.040]   for this entire narrative and the following,
[00:15:56.040 --> 00:15:58.080]   we will find out about the what.
[00:15:58.080 --> 00:16:01.120]   So Jesus begins his sermon by telling the audience
[00:16:01.120 --> 00:16:05.080]   what a good and blessed life in his kingdom look like.
[00:16:05.080 --> 00:16:07.840]   So all these sayings begins with the word blessed.
[00:16:07.840 --> 00:16:08.960]   And blessed can just mean,
[00:16:08.960 --> 00:16:11.240]   simply just means having a good life
[00:16:11.240 --> 00:16:13.160]   or just having a happy life.
[00:16:13.160 --> 00:16:15.340]   But right here in the Sermon on the Mount,
[00:16:15.340 --> 00:16:16.760]   in the Beatitudes specifically,
[00:16:16.760 --> 00:16:18.320]   there's probably a nuance of someone
[00:16:18.320 --> 00:16:20.540]   that have God's favor upon them.
[00:16:20.540 --> 00:16:24.640]   So verse three, he say,
[00:16:24.640 --> 00:16:27.940]   blessed are the poor in spirit.
[00:16:27.940 --> 00:16:30.140]   If you have never heard of the Beatitudes before,
[00:16:30.140 --> 00:16:32.320]   or if you've never read this part of Matthew before,
[00:16:32.320 --> 00:16:35.120]   you might be like, whoa, whoa, whoa, wait a second, Jesus.
[00:16:35.120 --> 00:16:37.940]   Who are the blessed one?
[00:16:37.940 --> 00:16:39.900]   The poor in spirit?
[00:16:39.900 --> 00:16:44.180]   I feel like this is a very surprising things
[00:16:44.180 --> 00:16:45.460]   if we listen to it in our,
[00:16:45.520 --> 00:16:49.320]   like in the current day and age that we live in, right?
[00:16:49.320 --> 00:16:51.860]   If we are to write our own Beatitudes,
[00:16:51.860 --> 00:16:55.360]   we will probably say, blessed are those who are wealthy,
[00:16:55.360 --> 00:16:58.380]   or blessed are those who have everything that they need.
[00:16:58.380 --> 00:17:03.320]   But for the first century Jewish audience of Jesus,
[00:17:03.320 --> 00:17:07.240]   living under the rule of the Roman Empire,
[00:17:07.240 --> 00:17:09.300]   this actually speaks directly to them,
[00:17:09.300 --> 00:17:10.760]   because this group of people,
[00:17:10.760 --> 00:17:12.480]   they're basically a group of outcasts
[00:17:12.480 --> 00:17:14.600]   and nobody in the society.
[00:17:14.600 --> 00:17:16.280]   And yet it is to these people,
[00:17:16.280 --> 00:17:20.160]   Jesus mentioned that they are the blessed one.
[00:17:20.160 --> 00:17:22.420]   And so what does it mean to be poor in spirits?
[00:17:22.420 --> 00:17:25.320]   Right here, it refers to a kind of humility
