
[00:00:00.000 --> 00:00:04.540]  好 今天我們繼續看第五章 創世紀第五章
[00:09:55.400 --> 00:09:58.400]  你應該立刻可以留意到
[00:09:58.400 --> 00:10:01.400]  是有洪水的歷史性的
[00:10:01.400 --> 00:10:03.400]  總之有個大洪水
[00:10:03.400 --> 00:10:04.400]  有多大
[00:10:04.400 --> 00:10:06.400]  這個講到第六章的時候
[00:10:06.400 --> 00:10:08.400]  我們才再討論
[00:10:08.400 --> 00:10:10.400]  但是那個洪水
[00:10:10.400 --> 00:10:12.400]  這個災難性的事件
[00:10:12.400 --> 00:10:16.400]  好像是一個歷史的轉捩點
[00:10:16.400 --> 00:10:17.400]  一個turning point
[00:10:17.400 --> 00:10:20.400]  蘇美爾獵王表
[00:10:20.400 --> 00:10:23.400]  很清楚講到之前有一堆王
[00:10:23.400 --> 00:10:25.400]  然後呢
[00:10:25.400 --> 00:10:26.400]  就有洪水來到
[00:10:26.400 --> 00:10:28.400]  洪水來到之後就有一堆王
[00:10:28.400 --> 00:10:31.400]  還有什麼相似的地方呢
[00:10:31.400 --> 00:10:32.400]  就是洪水之前
[00:10:32.400 --> 00:10:35.400]  數字很大
[00:10:35.400 --> 00:10:37.400]  Sumerian king list
[00:10:37.400 --> 00:10:39.400]  你看到有這麼大的時候
[00:10:39.400 --> 00:10:41.400]  你都不會驚訝
[00:10:41.400 --> 00:10:43.400]  創世紀五章的數字
[00:10:43.400 --> 00:10:46.400]  一點都不大
[00:10:46.400 --> 00:10:48.400]  最大的是969
[00:10:48.400 --> 00:10:50.400]  馬兔薩拉
[00:10:50.400 --> 00:10:53.400]  但是你去到比較蘇美爾獵王表
[00:10:53.400 --> 00:10:54.400]  king list
[00:10:54.400 --> 00:10:55.400]  Sumerian king list
[00:10:55.400 --> 00:10:58.400]  裡面的創世紀五章的數字
[00:10:58.400 --> 00:11:01.400]  根本就是非常皮毛
[00:11:01.400 --> 00:11:04.400]  因為數以千萬計
[00:11:04.400 --> 00:11:07.400]  洪水之後就降下了
[00:11:07.400 --> 00:11:09.400]  那些年數就降下了
[00:11:09.400 --> 00:11:11.400]  這個蘇美爾獵王表就是這樣
[00:11:11.400 --> 00:11:17.400]  創世紀五章都是一樣
[00:11:17.400 --> 00:11:20.400]  之前是很大的數字
[00:11:20.400 --> 00:11:23.400]  然後之後就比較小
[00:11:23.400 --> 00:11:24.400]  一直開始小下去
[00:11:24.400 --> 00:11:27.400]  所以毫無疑問
[00:11:27.400 --> 00:11:30.400]  有相似的地方
[00:11:30.400 --> 00:11:32.400]  手法上有不同的地方
[00:11:32.400 --> 00:11:36.400]  獵王和加普的體材
[00:11:36.400 --> 00:11:38.400]  似乎可以作一些比較
[00:11:38.400 --> 00:11:41.400]  我想在這裡提醒大家
[00:11:41.400 --> 00:11:43.400]  我們做一些比較的時候
[00:11:43.400 --> 00:11:45.400]  不是做一些所謂
[00:11:45.400 --> 00:11:46.400]  很多時候我們想起這些東西
[00:11:46.400 --> 00:11:47.400]  我們覺得
[00:11:47.400 --> 00:11:51.400]  或者一些傳統的教導的分途底下
[00:11:51.400 --> 00:11:55.400]  我們會覺得這些很自由派的東西
[00:11:55.400 --> 00:11:56.400]  不信聖經的東西
[00:11:56.400 --> 00:11:58.400]  不是這個意思
[00:11:58.400 --> 00:11:59.400]  大家信聖經
[00:11:59.400 --> 00:12:04.400]  大家都可以對聖經的權威很執著
[00:12:04.400 --> 00:12:06.400]  都有一個所謂high view of scripture
[00:12:06.400 --> 00:12:08.400]  我們去比較的時候
[00:12:08.400 --> 00:12:10.400]  我們發現可以用一個genre
[00:12:10.400 --> 00:12:13.400]  用一個所謂文學的體材
[00:12:13.400 --> 00:12:15.400]  來做一些比較
[00:12:15.400 --> 00:12:17.400]  我這裡想提一提
[00:12:17.400 --> 00:12:20.400]  我這裡給你的資料
[00:12:20.400 --> 00:12:22.400]  是2021年的時候
[00:12:22.400 --> 00:12:24.400]  在美國一個很出名的
[00:12:24.400 --> 00:12:27.400]  方派的神學會議
[00:12:27.400 --> 00:12:29.400]  Evangelical Theological Society
[00:12:29.400 --> 00:12:32.400]  裡面發表的文章
[00:12:32.400 --> 00:12:33.400]  其中一個學者
[00:12:33.400 --> 00:12:34.400]  一個近東學者
[00:12:34.400 --> 00:12:36.400]  一個方派近東學者
[00:12:36.400 --> 00:12:40.400]  現在是三個神學院教近東歷史的
[00:12:40.400 --> 00:12:41.400]  近東背景的
[00:12:41.400 --> 00:12:42.400]  舊有的聖經
[00:12:42.400 --> 00:12:45.400]  就是Richard Affeberg
[00:12:45.400 --> 00:12:49.400]  他在2021年的ETS
[00:12:49.400 --> 00:12:51.400]  Evangelical Theological Society
[00:12:51.400 --> 00:12:53.400]  去發表一份文章
[00:12:53.400 --> 00:12:56.400]  那份文章還沒有刊登出來
[00:12:56.400 --> 00:12:57.400]  因為太近了
[00:12:57.400 --> 00:12:59.400]  去年發生的 2021年
[00:12:59.400 --> 00:13:02.400]  那份文章就是在說比對研究
[00:13:02.400 --> 00:13:05.400]  所以你看到有很多近東學者
[00:13:05.400 --> 00:13:07.400]  甚至方派學者
[00:13:07.400 --> 00:13:10.400]  我們都在做一些了解
[00:13:10.400 --> 00:13:13.400]  嘗試去明白那個所謂的logic
[00:13:13.400 --> 00:13:15.400]  那些古代的文獻
[00:13:15.400 --> 00:13:17.400]  聖經都是古代文獻
[00:13:17.400 --> 00:13:19.400]  聖經不是現代文獻
[00:13:19.400 --> 00:13:21.400]  是近東的文獻之一
[00:13:21.400 --> 00:13:23.400]  去做一些手法上的比較
[00:13:23.400 --> 00:13:26.400]  到底有什麼我們可以發現到
[00:13:26.400 --> 00:13:28.400]  或者可以留意到
[00:13:28.400 --> 00:13:30.400]  第一 他說的是什麼
[00:13:30.400 --> 00:13:32.400]  他這樣去做比對的時候
[00:13:32.400 --> 00:13:37.400]  似乎用意不是給後代讀者
[00:13:37.400 --> 00:13:40.400]  給他們一個列王表
[00:13:40.400 --> 00:13:41.400]  或者一個家譜
[00:13:41.400 --> 00:13:44.400]  而是去推算一些遠古時間表
[00:13:44.400 --> 00:13:46.400]  用意不是這樣
[00:13:46.400 --> 00:13:48.400]  用意是做什麼呢
[00:13:48.400 --> 00:13:51.400]  似乎那些洪水之前
[00:13:51.400 --> 00:13:53.400]  那些很大的年數
[00:13:53.400 --> 00:13:55.400]  很高的年數
[00:13:55.400 --> 00:13:57.400]  就是告訴讀者
[00:13:57.400 --> 00:13:59.400]  這些人是很遠古的人
[00:13:59.400 --> 00:14:02.400]  用這樣的手法去表達
[00:14:02.400 --> 00:14:04.400]  然後洪水之後
[00:14:04.400 --> 00:14:06.400]  就是想跟讀者告訴他
[00:14:06.400 --> 00:14:08.400]  這些實際的年數
[00:14:08.400 --> 00:14:10.400]  小一點的年數
[00:14:10.400 --> 00:14:11.400]  就是告訴讀者
[00:14:11.400 --> 00:14:13.400]  這些這樣的王
[00:14:13.400 --> 00:14:15.400]  如果你說的列王表
[00:14:15.400 --> 00:14:17.400]  蘇美爾列王表
[00:14:17.400 --> 00:14:18.400]  就是告訴他
[00:14:18.400 --> 00:14:20.400]  這些王就是近代的一些王
[00:14:20.400 --> 00:14:23.400]  越小的number就越近我們
[00:14:23.400 --> 00:14:27.400]  所以他們就用數字
[00:14:27.400 --> 00:14:29.400]  用數字去表達出來
[00:14:29.400 --> 00:14:32.400]  所以你看到有相似的地方
[00:14:32.400 --> 00:14:35.400]  家譜 創世紀第五章
[00:14:35.400 --> 00:14:38.400]  似乎都是用同一個手法
[00:14:38.400 --> 00:14:41.400]  所以我們這樣比較的時候
[00:14:41.400 --> 00:14:42.400]  我就發現
[00:14:42.400 --> 00:14:44.400]  我們會不會有時候
[00:14:44.400 --> 00:14:47.400]  譬如我在傳統教會長大
[00:14:47.400 --> 00:14:50.400]  經常聽到一些護教學的回答
[00:14:50.400 --> 00:14:52.400]  就是說洪水之前
[00:14:52.400 --> 00:14:54.400]  因為天氣氣候是不同了
[00:14:54.400 --> 00:14:57.400]  跟現在不同
[00:14:57.400 --> 00:14:59.400]  洪水之後就不同了
[00:14:59.400 --> 00:15:01.400]  所以以前的人壽命長一點
[00:15:01.400 --> 00:15:04.400]  現在的人壽命短一點
[00:15:04.400 --> 00:15:07.400]  因為紫外線問題等等
[00:15:07.400 --> 00:15:08.400]  這些我想告訴你
[00:15:08.400 --> 00:15:10.400]  聖經裡面沒有說過
[00:15:10.400 --> 00:15:14.400]  只不過我們想像出來的
[00:15:14.400 --> 00:15:16.400]  更好的方法我認為
[00:15:16.400 --> 00:15:19.400]  就是Alfred Beck這裡所說
[00:15:19.400 --> 00:15:23.400]  就是先了解文件創世紀第五章
[00:15:23.400 --> 00:15:25.400]  和Sumerian King's List
[00:15:25.400 --> 00:15:27.400]  不是現代科學的文件
[00:15:27.400 --> 00:15:29.400]  現代人不會這樣寫家譜
[00:15:29.400 --> 00:15:31.400]  也不會這樣寫歷史
[00:15:31.400 --> 00:15:34.400]  但近東人會這樣
[00:15:34.400 --> 00:15:37.400]  古近東人會這樣做
[00:15:37.400 --> 00:15:39.400]  這個Sumerian King's List
[00:15:39.400 --> 00:15:43.400]  你一比較創世紀第五章
[00:15:43.400 --> 00:15:45.400]  你就更加清楚
[00:15:45.400 --> 00:15:48.400]  真的用一些這樣的手法
[00:15:48.400 --> 00:15:52.400]  再看一下這個第五章的續譜
[00:15:52.400 --> 00:15:54.400]  有十代
[00:15:54.400 --> 00:15:56.400]  格式很清楚
[00:15:56.400 --> 00:15:59.400]  每一代講到後代出生的年齡
[00:15:59.400 --> 00:16:03.400]  然後後代出生之後有多少壽數
[00:16:03.400 --> 00:16:05.400]  總壽數有多少
[00:16:05.400 --> 00:16:08.400]  如果你將這些數字
[00:16:08.400 --> 00:16:17.400]  將它的餘數除以60
[00:16:17.400 --> 00:16:19.400]  將這些數字除以60
[00:16:19.400 --> 00:16:21.400]  再剩下餘數
[00:16:21.400 --> 00:16:23.400]  譬如130除以60
[00:16:23.400 --> 00:16:24.400]  就剩下10
[00:16:24.400 --> 00:16:27.400]  800除以60就剩下20等等
[00:16:27.400 --> 00:16:30.400]  如果你將這些除以60的餘數
[00:16:30.400 --> 00:16:32.400]  再加起來的時候
[00:16:32.400 --> 00:16:34.400]  這裡有三個數字
[00:16:34.400 --> 00:16:36.400]  頭兩個數字
[00:16:36.400 --> 00:16:39.400]  你將60的餘數加起來
[00:16:39.400 --> 00:16:41.400]  然後將60的餘數再加起來
[00:16:41.400 --> 00:16:43.400]  另外一個數字
[00:16:43.400 --> 00:16:44.400]  兩個數字加起來
[00:16:44.400 --> 00:16:48.400]  156加209就是365
[00:16:48.400 --> 00:16:50.400]  似乎告訴我們
[00:16:50.400 --> 00:16:55.400]  不是偶然的事
[00:16:55.400 --> 00:16:59.400]  似乎聖經古代的作者
[00:16:59.400 --> 00:17:01.400]  用續譜
[00:17:01.400 --> 00:17:03.400]  用這些數字
[00:17:03.400 --> 00:17:06.400]  想去表達一些神學的意義
[00:17:06.400 --> 00:17:10.400]  這個似乎是經文的intention
[00:17:10.400 --> 00:17:14.400]  他的用意是想做這件事
[00:17:14.400 --> 00:17:18.400]  除了這些比較
[00:17:18.400 --> 00:17:25.400]  好像不是意外的數字之外
[00:17:25.400 --> 00:17:29.400]  另外一位學者叫做Candance Sparck
[00:17:29.400 --> 00:17:31.400]  她在這本書
[00:17:31.400 --> 00:17:34.400]  叫做Ancient Texts for the Study of Hebrew Bible
[00:17:34.400 --> 00:17:36.400]  一本五百多頁的書
[00:17:36.400 --> 00:17:41.400]  她搜集了所有近東的文獻
[00:17:41.400 --> 00:17:44.400]  將這些文獻列出不同的組別
[00:17:44.400 --> 00:17:45.400]  譬如有些是家譜
[00:17:45.400 --> 00:17:47.400]  有些是星象的文獻
[00:17:47.400 --> 00:17:50.400]  有些是歷史的文獻等等
[00:17:50.400 --> 00:17:54.400]  來幫我們做希伯來聖經的研究
[00:17:54.400 --> 00:17:57.400]  她在這本書的introduction
[00:17:57.400 --> 00:17:59.400]  開始的時候
[00:17:59.400 --> 00:18:01.400]  道論裡面提到什麼呢
[00:18:01.400 --> 00:18:03.400]  她說提到
[00:18:03.400 --> 00:18:05.400]  她就用這個創世的第五章
[00:18:05.400 --> 00:18:09.400]  來做一個比對的研究比較
[00:18:09.400 --> 00:18:11.400]  她說除了一個數字之外
[00:18:11.400 --> 00:18:13.400]  這裡出現過這麼多的數字
[00:18:13.400 --> 00:18:15.400]  29個裡面的28個
[00:18:15.400 --> 00:18:17.400]  所有家譜的數字
[00:18:17.400 --> 00:18:20.400]  最後的一個位的數目
[00:18:20.400 --> 00:18:22.400]  就是0257
[00:18:22.400 --> 00:18:24.400]  如果是這樣的話
[00:18:24.400 --> 00:18:30.400]  隨機能夠產生一個這樣的數字的列表的話
[00:18:30.400 --> 00:18:31.400]  機會率是非常小的
[00:18:31.400 --> 00:18:37.400]  4.5乘以10的to the power of minus 11
[00:18:37.400 --> 00:18:41.400]  是0.0011的4.5
[00:18:41.400 --> 00:18:42.400]  是吧
[00:18:42.400 --> 00:18:45.400]  就是意味著這些數字
[00:18:45.400 --> 00:18:48.400]  似乎不是一些一般的
[00:18:48.400 --> 00:18:49.400]  實際的
[00:18:49.400 --> 00:18:53.400]  我們今天現代人想的那種數字
[00:18:53.400 --> 00:18:55.400]  所以這個值得思考
[00:18:55.400 --> 00:18:56.400]  這個值得思考
[00:18:56.400 --> 00:18:59.400]  我們就面對一個問題
[00:18:59.400 --> 00:19:01.400]  就是如何去解讀
