
[00:00:00.000 --> 00:00:02.000]  好, 請主人
[00:02:19.000 --> 00:02:21.000]  提到猶太的拉比
[00:02:21.000 --> 00:02:27.000]  曾經嘗試過為莫達拉瑪利亞驅鬼
[00:02:27.000 --> 00:02:29.000]  但是她失敗
[00:02:29.000 --> 00:02:31.000]  拉比失敗
[00:02:31.000 --> 00:02:35.000]  她不明白為什麼她會失敗
[00:02:35.000 --> 00:02:42.000]  知道莫達拉瑪利亞身上的惡鬼被驅走之後
[00:02:42.000 --> 00:02:43.000]  她就想找出
[00:02:43.000 --> 00:02:46.000]  想去發現到底發生什麼事
[00:02:46.000 --> 00:02:47.000]  為什麼她不能驅鬼
[00:02:47.000 --> 00:02:50.000]  而有另外一個人幫她驅鬼呢
[00:02:50.000 --> 00:02:53.000]  你知道當時的猶太人
[00:02:53.000 --> 00:02:56.000]  特別是兩約之間
[00:02:56.000 --> 00:02:58.000]  他們開始有一種概念
[00:02:58.000 --> 00:03:00.000]  就是魔鬼的概念
[00:03:00.000 --> 00:03:03.000]  他們明白魔鬼是一回事
[00:03:03.000 --> 00:03:07.000]  所以他們在兩約之間的著作裡
[00:03:07.000 --> 00:03:08.000]  經常提到
[00:03:08.000 --> 00:03:10.000]  如果妮塞亞來到
[00:03:10.000 --> 00:03:12.000]  如果上帝的國度來到的話
[00:03:12.000 --> 00:03:18.000]  他就會將人從撒旦的權勢釋放出來
[00:03:18.000 --> 00:03:20.000]  所以驅鬼的故事
[00:03:20.000 --> 00:03:22.000]  或者驅鬼的方法
[00:03:22.000 --> 00:03:25.000]  在兩約之間特別多提及
[00:03:25.000 --> 00:03:27.000]  當然聖經裡面沒有
[00:03:27.000 --> 00:03:30.000]  但是聖經以外的一些寫作
[00:03:30.000 --> 00:03:32.000]  尤其是猶太人的寫作
[00:03:32.000 --> 00:03:34.000]  例如《聖經》
[00:03:34.000 --> 00:03:36.000]  等等這些著作
[00:03:36.000 --> 00:03:38.000]  經常提到如何驅鬼
[00:03:38.000 --> 00:03:41.000]  你可以想像當時的人
[00:03:41.000 --> 00:03:43.000]  他們受的壓迫
[00:03:43.000 --> 00:03:44.000]  受的騷擾
[00:03:44.000 --> 00:03:47.000]  他們會覺得黑暗的權勢來到
[00:03:47.000 --> 00:03:49.000]  去籠罩著他們的時候
[00:03:49.000 --> 00:03:52.000]  他們在等一個王者來到
[00:03:52.000 --> 00:03:53.000]  在舊約裡面經常提到
[00:03:53.000 --> 00:03:56.000]  將會有一個王者
[00:03:56.000 --> 00:03:57.000]  大衛的君王
[00:03:57.000 --> 00:03:58.000]  或者大衛之子
[00:03:58.000 --> 00:03:59.000]  所羅門
[00:03:59.000 --> 00:04:00.000]  新的所羅門
[00:04:00.000 --> 00:04:01.000]  新的大衛
[00:04:01.000 --> 00:04:03.000]  新的摩西
[00:04:03.000 --> 00:04:05.000]  就會來釋放他們來幫助他們
[00:04:05.000 --> 00:04:08.000]  所以他們就是在等一個人可以來驅鬼
[00:04:08.000 --> 00:04:10.000]  所以為什麼他們這麼緊張
[00:04:10.000 --> 00:04:13.000]  為什麼會有人可以驅鬼
[00:04:13.000 --> 00:04:15.000]  你打開科堪書開頭那幾章
[00:04:15.000 --> 00:04:17.000]  經常提到什麼事
[00:04:17.000 --> 00:04:19.000]  耶穌出來傳道的時候
[00:04:19.000 --> 00:04:21.000]  就是他去驅鬼
[00:04:21.000 --> 00:04:22.000]  他驅鬼的時候
[00:04:22.000 --> 00:04:25.000]  就代表上帝的國度已經臨到
[00:04:25.000 --> 00:04:27.000]  而那些犯人就很不驅他
[00:04:27.000 --> 00:04:28.000]  為什麼
[00:04:28.000 --> 00:04:32.000]  因為到底你是按照什麼權柄來驅鬼
[00:04:32.000 --> 00:04:33.000]  經常問他
[00:04:33.000 --> 00:04:36.000]  你是鬼王的權柄來驅鬼
[00:04:36.000 --> 00:04:41.000]  還是真的有上帝的權柄來驅鬼
[00:04:41.000 --> 00:04:42.000]  所以經常有這樣的爭拗
[00:04:42.000 --> 00:04:44.000]  經常有這樣的議論
[00:04:44.000 --> 00:04:46.000]  所以如果背景的時候
[00:04:46.000 --> 00:04:48.000]  你明白科堪書為什麼會這樣提
[00:04:48.000 --> 00:04:51.000]  這個Episode 2說到尼哥底姆
[00:04:51.000 --> 00:04:52.000]  很惆悵
[00:04:52.000 --> 00:04:54.000]  到底為什麼他可以
[00:04:54.000 --> 00:04:58.000]  有人可以幫莫德拉瑪利亞來驅鬼
[00:04:58.000 --> 00:04:59.000]  到底是誰
[00:04:59.000 --> 00:05:00.000]  這些是後面的Episode
[00:05:00.000 --> 00:05:03.000]  繼續去交代
[00:05:03.000 --> 00:05:04.000]  無論如何
[00:05:04.000 --> 00:05:06.000]  瑪利亞就回復正常的生活
[00:05:06.000 --> 00:05:10.000]  開始他拍攝的
[00:05:10.000 --> 00:05:11.000]  所說的故事
[00:05:11.000 --> 00:05:17.000]  就是他去到預備一個安息日的晚餐
[00:05:17.000 --> 00:05:19.000]  一個Shabbat dinner
[00:05:19.000 --> 00:05:22.000]  他就邀請了一些朋友
[00:05:22.000 --> 00:05:24.000]  特別是一些社會裡面
[00:05:24.000 --> 00:05:26.000]  沒有人接受的朋友
[00:05:26.000 --> 00:05:28.000]  去到他家裡
[00:05:28.000 --> 00:05:32.000]  包括耶穌當時已經有兩個門徒
[00:05:32.000 --> 00:05:37.000]  這個Episode 2純粹就是講到Shabbat dinner
[00:05:37.000 --> 00:05:39.000]  就是安息日的晚餐
[00:05:39.000 --> 00:05:42.000]  當然每一集都有耶穌出現
[00:05:42.000 --> 00:05:44.000]  這一集最後耶穌又出現了
[00:05:44.000 --> 00:05:46.000]  所以不需要失望
[00:05:46.000 --> 00:05:47.000]  一定有耶穌在
[00:05:47.000 --> 00:05:49.000]  我們美斯不踢球
[00:05:49.000 --> 00:05:50.000]  OK
[00:05:50.000 --> 00:05:52.000]  耶穌一定在
[00:05:52.000 --> 00:05:53.000]  無論如何
[00:05:53.000 --> 00:05:55.000]  這裡看到他去到主持
[00:05:55.000 --> 00:05:58.000]  第一次的Shabbat dinner
[00:05:58.000 --> 00:06:02.000]  我覺得裡面所刻畫的
[00:06:02.000 --> 00:06:03.000]  一個Shabbat dinner
[00:06:03.000 --> 00:06:05.000]  一個Jewish的Shabbat dinner
[00:06:05.000 --> 00:06:07.000]  猶太人的安息日晚餐
[00:06:07.000 --> 00:06:09.000]  我覺得是很真實的
[00:06:09.000 --> 00:06:12.000]  在猶太人的安息日晚餐
[00:06:12.000 --> 00:06:15.000]  很多時候他們會做一些儀式
[00:06:15.000 --> 00:06:20.000]  那些儀式是一些講到聖經的故事
[00:06:20.000 --> 00:06:23.000]  還有會去到一些祈禱
[00:06:23.000 --> 00:06:25.000]  其中一個的祈禱
[00:06:25.000 --> 00:06:27.000]  就是這個
[00:06:27.000 --> 00:06:29.000]  Blessed are you O Lord our God
[00:06:29.000 --> 00:06:30.000]  King of the universe
[00:06:30.000 --> 00:06:34.000]  Who creates the fruit of the vine
[00:06:34.000 --> 00:06:37.000]  這個其實就是當時猶太人
[00:06:37.000 --> 00:06:40.000]  守禦節晚餐的時候
[00:06:40.000 --> 00:06:42.000]  他們會有四隻杯
[00:06:42.000 --> 00:06:43.000]  四隻杯
[00:06:43.000 --> 00:06:44.000]  你記得我們聖餐
[00:06:44.000 --> 00:06:46.000]  我們都有守這個杯
[00:06:46.000 --> 00:06:47.000]  領受這個杯
[00:06:47.000 --> 00:06:50.000]  但當時猶太人的晚餐
[00:06:50.000 --> 00:06:51.000]  禦節的晚餐
[00:06:51.000 --> 00:06:53.000]  是有四個杯
[00:06:53.000 --> 00:06:57.000]  四個杯代表四個上帝對他們的認許
[00:06:57.000 --> 00:07:00.000]  你要喝完四杯酒
[00:07:00.000 --> 00:07:05.000]  你才完結這個整個的禦節的晚餐
[00:07:05.000 --> 00:07:08.000]  Passover的晚餐
[00:07:08.000 --> 00:07:09.000]  講這個禱告
[00:07:09.000 --> 00:07:11.000]  Blessed are you O Lord our God
[00:07:11.000 --> 00:07:12.000]  King of the universe
[00:07:12.000 --> 00:07:14.000]  Who creates the fruit of the vine
[00:07:14.000 --> 00:07:18.000]  這個禱告是第三個杯
[00:07:18.000 --> 00:07:21.000]  喝的時候作的禱告
[00:07:21.000 --> 00:07:23.000]  所以這些是有根有據的
[00:07:23.000 --> 00:07:26.000]  這個Chosen是有根有據
[00:07:26.000 --> 00:07:30.000]  他們就會講這個禱告
[00:07:30.000 --> 00:07:35.000]  然後大家就會說Amen
[00:07:35.000 --> 00:07:37.000]  然後晚餐會繼續
[00:07:37.000 --> 00:07:41.000]  然後就會喝完第四隻杯
[00:07:41.000 --> 00:07:43.000]  就是第四個最後的認許
[00:07:43.000 --> 00:07:44.000]  在中間那邊
[00:07:44.000 --> 00:07:46.000]  然後他們又會有一個祈禱
[00:07:46.000 --> 00:07:49.000]  然後要結束這個晚餐
[00:07:49.000 --> 00:07:50.000]  剛才我提過
[00:07:50.000 --> 00:07:54.000]  我們每個月一次都會守聖餐
[00:07:54.000 --> 00:07:55.000]  你記得守聖餐的時候
[00:07:55.000 --> 00:07:58.000]  福音書怎麼說
[00:07:58.000 --> 00:08:01.000]  耶穌說我不再喝這葡萄汁
[00:08:01.000 --> 00:08:03.000]  直到神國的日子
[00:08:03.000 --> 00:08:05.000]  記得嗎
[00:08:05.000 --> 00:08:09.000]  所以其實就是跟門徒喝完一隻
[00:08:09.000 --> 00:08:11.000]  喝完另外一隻杯
[00:08:11.000 --> 00:08:12.000]  第二隻
[00:08:12.000 --> 00:08:13.000]  再喝完第三隻
[00:08:13.000 --> 00:08:15.000]  就是這個祈禱
[00:08:15.000 --> 00:08:16.000]  然後他就說什麼
[00:08:16.000 --> 00:08:19.000]  耶穌說我不再喝這葡萄汁
[00:08:19.000 --> 00:08:23.000]  直到上帝的國度來到
[00:08:23.000 --> 00:08:24.000]  你覺得很奇怪
[00:08:24.000 --> 00:08:26.000]  如果跟他一起去吃過聖餐
[00:08:26.000 --> 00:08:28.000]  吃一吃就走人
[00:08:28.000 --> 00:08:29.000]  沒有結束
[00:08:29.000 --> 00:08:31.000]  沒有去第四杯
[00:08:31.000 --> 00:08:33.000]  原來那個晚餐
[00:08:33.000 --> 00:08:35.000]  就是期待著
[00:08:35.000 --> 00:08:40.000]  將來上帝的國度真正到來的時候
[00:08:40.000 --> 00:08:42.000]  所以耶穌的晚餐
[00:08:42.000 --> 00:08:43.000]  舉起杯子來
[00:08:43.000 --> 00:08:46.000]  他說這個杯子就是代表我的血
[00:08:46.000 --> 00:08:50.000]  其實他們在說這個杯子
[00:08:50.000 --> 00:08:52.000]  就是門徒跟他有一個晚餐
[00:08:52.000 --> 00:08:54.000]  就是朝央行
[00:08:54.000 --> 00:08:57.000]  其實就是在說我們每次
[00:08:57.000 --> 00:08:59.000]  教會的時候
[00:08:59.000 --> 00:09:01.000]  我們去到首聖餐
[00:09:01.000 --> 00:09:05.000]  其實就在第三個杯子
[00:09:05.000 --> 00:09:07.000]  等著耶穌再回來
[00:09:07.000 --> 00:09:10.000]  這個是索伯克的背景
[00:09:10.000 --> 00:09:12.000]  猶太人的背景
[00:09:12.000 --> 00:09:15.000]  索伯克安息日
[00:09:15.000 --> 00:09:17.000]  跟我們有什麼關係
[00:09:17.000 --> 00:09:19.000]  安息日是從哪裡出來的
[00:09:19.000 --> 00:09:20.000]  第一段的經文
[00:09:20.000 --> 00:09:22.000]  我想和你處理的
[00:09:22.000 --> 00:09:27.000]  就是創世的第二章
[00:09:27.000 --> 00:09:31.000]  他說天和地以及萬象都完成了
[00:09:31.000 --> 00:09:33.000]  到第七日
[00:09:33.000 --> 00:09:37.000]  上帝已經完成了造物之功
[00:09:37.000 --> 00:09:40.000]  就在第七日安息了
[00:09:40.000 --> 00:09:43.000]  揭了他所做的一切的功
[00:09:43.000 --> 00:09:46.000]  上帝賜福給第七日
[00:09:46.000 --> 00:09:48.000]  將他分別為聖
[00:09:48.000 --> 00:09:49.000]  因為在這日
[00:09:49.000 --> 00:09:51.000]  上帝安息了
[00:09:51.000 --> 00:09:56.000]  揭了他所做一切的創造之功
[00:09:56.000 --> 00:09:58.000]  這個很熟悉了
[00:09:58.000 --> 00:09:59.000]  因為第一章說什麼
[00:09:59.000 --> 00:10:01.000]  六日創造所為
[00:10:01.000 --> 00:10:04.000]  六日上帝創立這個世界
[00:10:04.000 --> 00:10:06.000]  這個想再提一次
[00:10:06.000 --> 00:10:08.000]  如果第一次看聖經的話
[00:10:08.000 --> 00:10:12.000]  聖經是對現代科學的細節
[00:10:12.000 --> 00:10:14.000]  沒有什麼興趣的
[00:10:14.000 --> 00:10:17.000]  所以你不要拿創世的第一章
[00:10:17.000 --> 00:10:21.000]  想著這裡解答我們一些科學的問題
[00:10:21.000 --> 00:10:23.000]  最近這兩個星期
[00:10:23.000 --> 00:10:25.000]  我和子女聊天的時候
[00:10:25.000 --> 00:10:27.000]  經常都回到創世的第一章
[00:10:27.000 --> 00:10:29.000]  經常回到那裡
[00:10:29.000 --> 00:10:32.000]  他們問到底為什麼沒有提那些東西
[00:10:32.000 --> 00:10:36.000]  我們科學宇宙的起源
[00:10:36.000 --> 00:10:40.000]  我說聖經沒有興趣要回答這個問題
[00:10:40.000 --> 00:10:42.000]  聖經沒有興趣回答
[00:10:42.000 --> 00:10:44.000]  How it came to be
[00:10:44.000 --> 00:10:48.000]  這個宇宙到底是怎樣來的
[00:10:48.000 --> 00:10:51.000]  聖經沒有興趣回答這個問題
[00:10:51.000 --> 00:10:54.000]  聖經想解答的一個更重要的問題
[00:10:54.000 --> 00:10:56.000]  就是我們為什麼在這裡
[00:10:56.000 --> 00:10:57.000]  為什麼我們存在
[00:10:57.000 --> 00:10:59.000]  為什麼會有宇宙
[00:10:59.000 --> 00:11:02.000]  為什麼會有我們生命的存在
[00:11:02.000 --> 00:11:04.000]  Why 不是How
[00:11:04.000 --> 00:11:06.000]  為什麼我們在這裡
[00:11:06.000 --> 00:11:08.000]  意義何在
[00:11:08.000 --> 00:11:10.000]  人生的意義何在等等
[00:11:10.000 --> 00:11:12.000]  我們和上帝的關係
[00:11:12.000 --> 00:11:13.000]  應該是怎樣
[00:11:13.000 --> 00:11:15.000]  這是更加重要的問題
[00:11:15.000 --> 00:11:17.000]  聖經想去解答的
[00:11:17.000 --> 00:11:20.000]  所以聖經說到六日的創立世界
[00:11:20.000 --> 00:11:24.000]  是在說上帝為什麼要創立這個世界
[00:11:24.000 --> 00:11:26.000]  創立這個世界要做些什麼
[00:11:26.000 --> 00:11:30.000]  當然最後第六日就是創造的高潮
[00:11:30.000 --> 00:11:32.000]  人就是按照神的形象
[00:11:32.000 --> 00:11:34.000]  我們就好像上帝一樣
[00:11:34.000 --> 00:11:37.000]  我們原本的形象就好像上帝的尾膳
[00:11:37.000 --> 00:11:41.000]  我們的本性有上帝的神性
[00:11:41.000 --> 00:11:43.000]  有上帝的聖潔
[00:11:43.000 --> 00:11:44.000]  到第七日
[00:11:44.000 --> 00:11:47.000]  這裡就說天和地以及萬象都做完了
[00:11:47.000 --> 00:11:50.000]  這個就是所謂的第七日
[00:11:50.000 --> 00:11:54.000]  不是在說一些現代科學的東西
[00:11:54.000 --> 00:11:55.000]  是在說什麼呢
[00:11:55.000 --> 00:11:57.000]  是在說屬靈的事
[00:11:57.000 --> 00:11:59.000]  在說神學的事
[00:11:59.000 --> 00:12:01.000]  在說上帝
[00:12:01.000 --> 00:12:03.000]  在介紹上帝是怎樣的
[00:12:03.000 --> 00:12:06.000]  所以用了六日來創造
[00:12:06.000 --> 00:12:07.000]  然後第七日就說
[00:12:07.000 --> 00:12:11.000]  上帝就揭了他一切的功
[00:12:11.000 --> 00:12:13.000]  揭了是什麼意思呢
[00:12:13.000 --> 00:12:14.000]  停止了
[00:12:14.000 --> 00:12:15.000]  做了六日的事
[00:12:15.000 --> 00:12:19.000]  然後第七日他就停止了
[00:12:19.000 --> 00:12:21.000]  我們現代中文或者現代英文
[00:12:21.000 --> 00:12:22.000]  我們就會說
[00:12:22.000 --> 00:12:24.000]  God rested
[00:12:24.000 --> 00:12:26.000]  上帝休息了
[00:12:26.000 --> 00:12:29.000]  或者上帝揭了
[00:12:29.000 --> 00:12:30.000]  安揭了
[00:12:30.000 --> 00:12:32.000]  安息了
[00:12:32.000 --> 00:12:34.000]  我們的印象就是
[00:12:34.000 --> 00:12:37.000]  好像我們每天上班
[00:12:37.000 --> 00:12:39.000]  做了九個小時
[00:12:39.000 --> 00:12:40.000]  十個小時
[00:12:40.000 --> 00:12:42.000]  回到家
[00:12:42.000 --> 00:12:43.000]  我們很累
[00:12:43.000 --> 00:12:45.000]  然後我們坐在Lazy boy那裡
[00:12:45.000 --> 00:12:47.000]  我們休息一下
[00:12:47.000 --> 00:12:49.000]  那些Work from home更慘
[00:12:49.000 --> 00:12:51.000]  你休息不了
[00:12:51.000 --> 00:12:53.000]  因為你整天在家
[00:12:53.000 --> 00:12:55.000]  就等於工作
[00:12:55.000 --> 00:12:57.000]  總之我們的想法就是
[00:12:57.000 --> 00:12:58.000]  做了很多事
[00:12:58.000 --> 00:12:59.000]  然後我們休息
[00:12:59.000 --> 00:13:01.000]  或者我們累了
[00:13:01.000 --> 00:13:03.000]  這個就是我們現代人有的印象
[00:13:03.000 --> 00:13:05.000]  但是聖經裡面
[00:13:05.000 --> 00:13:06.000]  在以前的背景
[00:13:06.000 --> 00:13:09.000]  說到上帝安息
[00:13:09.000 --> 00:13:10.000]  一個神
[00:13:10.000 --> 00:13:11.000]  一個神明
[00:13:11.000 --> 00:13:13.000]  去到安息的時候
[00:13:13.000 --> 00:13:15.000]  是什麼意思呢
[00:13:15.000 --> 00:13:17.000]  就是說到他
[00:13:17.000 --> 00:13:21.000]  在他的聖殿的寶座
[00:13:21.000 --> 00:13:23.000]  坐在那裡
[00:13:23.000 --> 00:13:25.000]  坐在那裡的是寶座
[00:13:25.000 --> 00:13:29.000]  是掌管萬有的龍椅
[00:13:29.000 --> 00:13:30.000]  不是Lazy boy
[00:13:30.000 --> 00:13:32.000]  不是沙發
[00:13:32.000 --> 00:13:34.000]  所以說到六日創造完
[00:13:34.000 --> 00:13:35.000]  工作完之後
[00:13:35.000 --> 00:13:38.000]  上帝進入他的聖殿
[00:13:38.000 --> 00:13:40.000]  在聖殿裡面最重要的地方
[00:13:40.000 --> 00:13:43.000]  你知道聖殿裡面最重要的地方是什麼嗎
[00:13:43.000 --> 00:13:45.000]  致勝所
[00:13:45.000 --> 00:13:47.000]  Holy of Holies
[00:13:47.000 --> 00:13:49.000]  進去的時候已經越來越聖潔了
[00:13:49.000 --> 00:13:51.000]  但是進去裡面正方形的那一塊
[00:13:51.000 --> 00:13:54.000]  就是最神聖的地方
[00:13:54.000 --> 00:13:56.000]  那裡就是上帝的約櫃
[00:13:56.000 --> 00:14:00.000]  上帝的約櫃就是他的座駕
[00:14:00.000 --> 00:14:02.000]  安息了
[00:14:02.000 --> 00:14:04.000]  就是他進到致勝所
[00:14:04.000 --> 00:14:06.000]  他的寶座
[00:14:06.000 --> 00:14:07.000]  他坐下
[00:14:07.000 --> 00:14:08.000]  坐下做什麼
[00:14:08.000 --> 00:14:12.000]  就是去統治這個宇宙
[00:14:12.000 --> 00:14:14.000]  這個宇宙就好像他的聖殿一樣
[00:14:14.000 --> 00:14:16.000]  他去統治一樣
[00:14:16.000 --> 00:14:19.000]  所以不是說他做完事很累
[00:14:19.000 --> 00:14:22.000]  然後休息一下
[00:14:22.000 --> 00:14:25.000]  其實就是代表著上帝
[00:14:25.000 --> 00:14:27.000]  現在已經統治萬有
[00:14:27.000 --> 00:14:29.000]  這樣的意思
[00:14:29.000 --> 00:14:31.000]  這種描述
[00:14:31.000 --> 00:14:34.000]  說到上帝的停止
[00:14:34.000 --> 00:14:36.000]  上帝的安息
[00:14:36.000 --> 00:14:38.000]  上帝進到致勝所
[00:14:38.000 --> 00:14:40.000]  就是說他去in charge
[00:14:40.000 --> 00:14:43.000]  他去運作整個宇宙
[00:14:43.000 --> 00:14:45.000]  他是in control
[00:14:45.000 --> 00:14:48.000]  這個就是第一次介紹
[00:14:48.000 --> 00:14:51.000]  所謂安息這個概念
[00:14:51.000 --> 00:14:53.000]  所以為什麼在舊約裡面
[00:14:53.000 --> 00:14:55.000]  說到要守安息日
[00:14:55.000 --> 00:14:56.000]  這回事
[00:14:56.000 --> 00:14:58.000]  到底是什麼意思
[00:14:58.000 --> 00:14:59.000]  守安息日
[00:14:59.000 --> 00:15:01.000]  當他們進入聖殿來敬拜
[00:15:01.000 --> 00:15:03.000]  或者進入會堂來敬拜的時候
[00:15:03.000 --> 00:15:05.000]  他們祈禱
[00:15:05.000 --> 00:15:07.000]  去到上帝reconnect的時候
[00:15:07.000 --> 00:15:08.000]  他們知道
[00:15:08.000 --> 00:15:09.000]  我們現在放下
[00:15:09.000 --> 00:15:12.000]  我們六日守所所做的事
[00:15:12.000 --> 00:15:13.000]  去到聖殿敬拜
[00:15:13.000 --> 00:15:17.000]  我們知道誰是in control
[00:15:17.000 --> 00:15:19.000]  是誰in charge
[00:15:19.000 --> 00:15:21.000]  原來不是我們in charge
[00:15:21.000 --> 00:15:25.000]  原來是上帝in charge我們世界
[00:15:25.000 --> 00:15:28.000]  管理著我們整個世界
[00:15:28.000 --> 00:15:31.000]  這個值得留意的
[00:15:31.000 --> 00:15:35.000]  就是整個六日的創立世界的技術
[00:15:35.000 --> 00:15:38.000]  你記得由第一章第一節
[00:15:38.000 --> 00:15:40.000]  起初上帝創造天地
[00:15:40.000 --> 00:15:41.000]  地是空氣混沌
[00:15:41.000 --> 00:15:42.000]  淵源下流
[00:15:42.000 --> 00:15:43.000]  然後有光等等
[00:15:43.000 --> 00:15:44.000]  二三四五六日
[00:15:44.000 --> 00:15:47.000]  經常有一句話出現
[00:15:47.000 --> 00:15:49.000]  就是神看著是好的
[00:15:49.000 --> 00:15:52.000]  God saw it was good
[00:15:52.000 --> 00:15:54.000]  到最後God saw it was very good
[00:15:54.000 --> 00:15:56.000]  有多少次?
[00:15:56.000 --> 00:15:58.000]  有七次
[00:15:58.000 --> 00:15:59.000]  一次又一次
[00:15:59.000 --> 00:16:01.000]  上帝說看著是好的
[00:16:01.000 --> 00:16:03.000]  光他認為是好的
[00:16:03.000 --> 00:16:05.000]  他看著是好的
[00:16:05.000 --> 00:16:07.000]  等等等等不同的東西
[00:16:07.000 --> 00:16:10.000]  上帝在萬有裡面去分別
[00:16:10.000 --> 00:16:11.000]  什麼是好
[00:16:11.000 --> 00:16:13.000]  什麼是壞
[00:16:13.000 --> 00:16:15.000]  什麼是好
[00:16:15.000 --> 00:16:16.000]  什麼是美善
[00:16:16.000 --> 00:16:18.000]  是由他去分別的
[00:16:18.000 --> 00:16:20.000]  聖經第一章第一節
[00:16:20.000 --> 00:16:21.000]  一路講
[00:16:21.000 --> 00:16:22.000]  上帝就認為
[00:16:22.000 --> 00:16:24.000]  這件事是美好
[00:16:24.000 --> 00:16:26.000]  好像藝術家
[00:16:26.000 --> 00:16:28.000]  他做了一些藝術作品
[00:16:28.000 --> 00:16:30.000]  在中途裡面
[00:16:30.000 --> 00:16:31.000]  他說這顏色多好
[00:16:31.000 --> 00:16:33.000]  我就塗上去
[00:16:33.000 --> 00:16:35.000]  這樣畫多好
[00:16:35.000 --> 00:16:36.000]  塗上去
[00:16:36.000 --> 00:16:39.000]  然後整幅畫塗上去之後
[00:16:39.000 --> 00:16:40.000]  他就說
[00:16:40.000 --> 00:16:43.000]  It is very good
[00:16:43.000 --> 00:16:45.000]  It is very good
[00:16:45.000 --> 00:16:48.000]  有一個這樣的動作經常出現
[00:16:48.000 --> 00:16:50.000]  但到這裡第七天
[00:16:50.000 --> 00:16:52.000]  他說天地萬物已經做齊了
[00:16:52.000 --> 00:16:53.000]  到第七天的時候
[00:16:53.000 --> 00:16:55.000]  他安息了
[00:16:55.000 --> 00:16:58.000]  上帝就賜福給第七天
[00:16:58.000 --> 00:17:00.000]  這個很奇怪
