
[00:00:00.000 --> 00:00:02.480]   (soft music)
[00:12:52.920 --> 00:12:56.200]   It is difficult, right?
[00:12:56.200 --> 00:13:01.200]   And we continue with this passage,
[00:13:01.200 --> 00:13:03.680]   verses six and following.
[00:13:03.680 --> 00:13:07.480]   He's talking about the ungodly people in the last days.
[00:13:07.480 --> 00:13:10.080]   And Paul said, "They are the kind
[00:13:10.080 --> 00:13:13.160]   "who work their way into people's homes."
[00:13:13.160 --> 00:13:14.480]   Why?
[00:13:14.480 --> 00:13:17.600]   Why do they infiltrate into people's homes?
[00:13:17.600 --> 00:13:20.320]   Well, as I told you, the early churches,
[00:13:20.320 --> 00:13:24.040]   they meet in homes, right?
[00:13:24.040 --> 00:13:25.680]   They meet in people's houses.
[00:13:25.680 --> 00:13:27.400]   They don't have the church building.
[00:13:27.400 --> 00:13:29.520]   You know, church is a community, it's a family.
[00:13:29.520 --> 00:13:32.640]   And they get together in different families, right?
[00:13:32.640 --> 00:13:35.400]   Whoever has a bigger living room,
[00:13:35.400 --> 00:13:37.560]   they gather at the living rooms.
[00:13:37.560 --> 00:13:41.480]   So, "They are the kind who work their way
[00:13:41.480 --> 00:13:43.960]   "into people's homes and win the confidence
[00:13:43.960 --> 00:13:46.600]   "of vulnerable women who are burdened
[00:13:46.600 --> 00:13:50.400]   "with the guilt of sin and controlled by various desires.
[00:13:50.400 --> 00:13:54.400]   "Such women are forever following new teachings,
[00:13:54.400 --> 00:13:57.120]   "but they are never able to understand the truth.
[00:13:57.120 --> 00:13:59.200]   "These teachers, these false teachers,
[00:13:59.200 --> 00:14:04.160]   "oppose the truth just as Jannate and Jambres oppose Moses.
[00:14:04.160 --> 00:14:07.800]   "They have depraved minds and can't defeat faith,
[00:14:07.800 --> 00:14:11.120]   "but they won't get away with this for long."
[00:14:11.120 --> 00:14:14.280]   And Paul says, "Someday, everyone will recognize
[00:14:14.280 --> 00:14:19.280]   "what fools they are, just as with Jannate and Jambres."
[00:14:19.280 --> 00:14:22.560]   It's a long passage, but listen up.
[00:14:22.560 --> 00:14:25.920]   How Paul described the people in the last day.
[00:14:25.920 --> 00:14:30.200]   The people love falsehood, and they hate truth.
[00:14:30.200 --> 00:14:33.720]   They hate people telling them the truth.
[00:14:33.720 --> 00:14:35.720]   The objective truth.
[00:14:35.720 --> 00:14:40.720]   And listen how the descriptions are being demonstrated.
[00:14:40.720 --> 00:14:43.680]   And they love themselves.
[00:14:43.680 --> 00:14:46.000]   These people love the money.
[00:14:46.000 --> 00:14:47.920]   They resist the will of God.
[00:14:47.920 --> 00:14:51.040]   Or simply put, they're just proud, right?
[00:14:51.040 --> 00:14:52.560]   They're prideful.
[00:14:52.560 --> 00:14:53.880]   And look at the behaviors.
[00:14:53.880 --> 00:14:55.560]   They're trying to justify the behaviors
[00:14:55.560 --> 00:14:58.080]   in the name of God, even in the name of God, right?
[00:14:58.080 --> 00:15:02.720]   Act religious, talk religious, and talk religious,
[00:15:02.720 --> 00:15:06.400]   but they reject the authority of God, right?
[00:15:06.400 --> 00:15:08.280]   And Paul uses one of the examples
[00:15:08.280 --> 00:15:11.040]   known by many Jews of this day.
[00:15:11.040 --> 00:15:15.880]   Two men by the names of Jannate and Jambres,
[00:15:15.880 --> 00:15:18.480]   and these two men oppose Moses.
[00:15:18.480 --> 00:15:21.600]   Now, interestingly enough, you cannot find these two names
[00:15:21.600 --> 00:15:23.400]   in the Old Testament.
[00:15:23.400 --> 00:15:25.760]   You cannot find it in the book of Exodus.
[00:15:25.760 --> 00:15:29.920]   You can only find it in some hundred years before Jesus.
[00:15:30.880 --> 00:15:33.320]   So 200, 300 BC.
[00:15:33.320 --> 00:15:37.560]   At that time, the Jews,
[00:15:37.560 --> 00:15:39.560]   because they were under different empires,
[00:15:39.560 --> 00:15:42.160]   and the international language has changed,
[00:15:42.160 --> 00:15:46.840]   changed from the previous language to a new language
[00:15:46.840 --> 00:15:49.360]   called Aramaic, right?
[00:15:49.360 --> 00:15:51.920]   And you know the Bible, the Old Testament,
[00:15:51.920 --> 00:15:54.440]   was written in which language?
[00:15:54.440 --> 00:15:56.920]   Hebrew, right?
[00:15:56.920 --> 00:15:58.040]   Hebrew, by and large, Hebrew.
[00:15:58.040 --> 00:16:00.360]   There was some Aramaic in some chapters.
[00:16:00.360 --> 00:16:02.000]   But by and large, it's in Hebrew.
[00:16:02.000 --> 00:16:05.600]   But in those days, some hundred years before Jesus,
[00:16:05.600 --> 00:16:08.840]   those Jews, when they gather together in synagogues,
[00:16:08.840 --> 00:16:11.880]   they wanna hear the word of God being preached.
[00:16:11.880 --> 00:16:15.800]   So the leader of the synagogue will read part of the passage
[00:16:15.800 --> 00:16:18.880]   from the Hebrew Bible, of course in Hebrew, right?
[00:16:18.880 --> 00:16:22.000]   And those Jews, because they are not very fluent
[00:16:22.000 --> 00:16:25.440]   in biblical Hebrew, and by that time,
[00:16:25.440 --> 00:16:27.440]   the international language was Aramaic,
[00:16:27.440 --> 00:16:31.840]   so many of them actually speak and hear Aramaic, right?
[00:16:31.840 --> 00:16:34.240]   So what do you do, right?
[00:16:34.240 --> 00:16:36.760]   The original language of the Old Testament,
[00:16:36.760 --> 00:16:39.320]   the Hebrew Bible, is Hebrew, right?
[00:16:39.320 --> 00:16:42.440]   And there's always a translator there, right?
[00:16:42.440 --> 00:16:44.480]   Translator in the synagogue.
[00:16:44.480 --> 00:16:47.840]   And he's gonna translate from Hebrew to Aramaic
[00:16:47.840 --> 00:16:50.720]   so that the people can understand the Bible,
[00:16:50.720 --> 00:16:52.080]   understand the word of God.
[00:16:53.160 --> 00:16:58.160]   So the paraphrase or the translation is called tagam, right?
[00:16:58.160 --> 00:17:01.320]   You see the word at the bottom of the screen?
[00:17:01.320 --> 00:17:02.800]   T-A-R-G-U-M.
[00:17:02.800 --> 00:17:03.760]   It's a Hebrew word.
[00:17:03.760 --> 00:17:06.160]   Simply means translation, right?
[00:17:06.160 --> 00:17:10.700]   Translation, translated from Hebrew to Aramaic.
[00:17:10.700 --> 00:17:14.680]   It's kind of Aramaic paraphrase of the Old Testament.
[00:17:14.680 --> 00:17:16.200]   When they come to the book of Exodus,
[00:17:16.200 --> 00:17:21.200]   when Moses was confronting the magicians of the Pharaoh,
[00:17:22.400 --> 00:17:24.000]   right, with the miracles of God,
[00:17:24.000 --> 00:17:26.040]   with the signs and wonders of God,
[00:17:26.040 --> 00:17:30.960]   and the Aramaic paraphrase, the tagam,
[00:17:30.960 --> 00:17:32.440]   add these two names,
[00:17:32.440 --> 00:17:37.960]   Jannaz and Jambres, to the story.
[00:17:37.960 --> 00:17:42.960]   So because the Jewish readers would know the story by heart,
[00:17:42.960 --> 00:17:47.800]   Paul is using this example to show that
[00:17:47.800 --> 00:17:50.360]   what people would do, the ungodly people,
[00:17:50.360 --> 00:17:52.480]   the false teacher would do in the last days.
[00:17:52.480 --> 00:17:55.600]   They're just like the ancient history.
[00:17:55.600 --> 00:17:58.320]   What had happened is that these two men,
[00:17:58.320 --> 00:18:00.640]   as we know Jewish audience,
[00:18:00.640 --> 00:18:05.640]   these two men opposed the authority of God through Moses.
[00:18:05.640 --> 00:18:08.960]   So what Paul is trying to get at
[00:18:08.960 --> 00:18:12.500]   is that there were false teachings being widespread
[00:18:12.500 --> 00:18:15.560]   in the early churches,
[00:18:15.560 --> 00:18:18.160]   and they were vulnerable to false teachings,
[00:18:19.120 --> 00:18:21.000]   especially the women.
[00:18:21.000 --> 00:18:24.000]   Now if you read this chapter or read this passage casually,
[00:18:24.000 --> 00:18:30.520]   you'll find it kind of uncomfortable, right?
[00:18:30.520 --> 00:18:32.700]   'Cause it seems like Paul doesn't have
[00:18:32.700 --> 00:18:35.780]   much good things to say about women, right?
[00:18:35.780 --> 00:18:40.780]   Women are being described as uneducated, naive, right?
[00:18:40.780 --> 00:18:44.000]   At first glance, Paul doesn't have much positive view
[00:18:44.000 --> 00:18:46.880]   on women, does he, right?
[00:18:46.880 --> 00:18:47.720]   But that's not true.
[00:18:47.720 --> 00:18:51.160]   You cannot read the passage out of the context, right?
[00:18:51.160 --> 00:18:54.320]   And you have to understand what happened in those days.
[00:18:54.320 --> 00:18:56.480]   2,000 years ago in the first century,
[00:18:56.480 --> 00:19:00.920]   women were especially vulnerable, right?
[00:19:00.920 --> 00:19:03.320]   Because in those days,
[00:19:03.320 --> 00:19:07.280]   women didn't have the opportunity to get educated, right?
[00:19:07.280 --> 00:19:09.840]   And nowadays, it's totally different, right?
[00:19:09.840 --> 00:19:15.080]   Women are sometimes much more educated than men, right?
[00:19:15.080 --> 00:19:17.840]   So what Paul is getting at in his day
[00:19:17.840 --> 00:19:20.760]   is that there were women in home churches,
[00:19:20.760 --> 00:19:22.880]   they didn't have the privilege of education.
[00:19:22.880 --> 00:19:26.000]   So they were less educated, less equipped, right?
[00:19:26.000 --> 00:19:27.400]   Because they're less equipped,
[00:19:27.400 --> 00:19:32.400]   so they're easier to be deceived by false teachers, right?
[00:19:32.400 --> 00:19:33.880]   And that's what the false teachers
[00:19:33.880 --> 00:19:38.480]   or some of the false teachers
[00:19:38.480 --> 00:19:40.540]   trying to do infiltrate into the church
[00:19:40.540 --> 00:19:42.820]   and try to deceive people, right?
[00:19:43.800 --> 00:19:48.120]   So that they are more vulnerable to deception,
[00:19:48.120 --> 00:19:49.880]   and they follow those new teachings,
[00:19:49.880 --> 00:19:52.400]   so-called new teaching, and are deceived.
[00:19:52.400 --> 00:19:57.320]   And there's danger of neglecting the word of God, right?
[00:19:57.320 --> 00:20:02.280]   So we understand the context in Paul's day,
[00:20:02.280 --> 00:20:07.280]   and apply to our days,
[00:20:07.280 --> 00:20:10.340]   it's actually pretty similar.
