
[00:00:00.000 --> 00:00:02.680]  我們看過《創世紀》第一
[00:03:35.240 --> 00:03:36.720]  直到你歸了土,
[00:03:36.720 --> 00:03:38.840]  因為你是從土而出,
[00:03:38.840 --> 00:03:39.920]  你本是塵土,
[00:03:39.920 --> 00:03:43.560]  仍要歸於塵土。」
[00:03:43.560 --> 00:03:46.280]  亞當給他妻子起名叫夏娃,
[00:03:46.280 --> 00:03:48.520]  因為她是眾生之母,
[00:03:48.520 --> 00:03:52.640]  又說神為亞當和他妻子用被子做衣服,
[00:03:52.640 --> 00:03:54.000]  給她們穿,
[00:03:54.000 --> 00:03:54.880]  又說神說:
[00:03:54.880 --> 00:03:56.160]  「哪人已經與我們相似,
[00:03:56.160 --> 00:03:58.560]  能知道善惡?
[00:03:58.560 --> 00:04:02.880]  現在恐怕她伸手遊摘生命樹上的果子,
[00:04:02.880 --> 00:04:05.320]  就永遠活了。」
[00:04:05.320 --> 00:04:07.920]  又說神便打發她出伊甸園去,
[00:04:07.920 --> 00:04:10.600]  耕種她所自出之土,
[00:04:10.600 --> 00:04:12.800]  是把她趕出去了,
[00:04:12.800 --> 00:04:15.320]  又在伊甸園的東面,
[00:04:15.320 --> 00:04:19.280]  安設基路柏和四面轉動發火焰的劍,
[00:04:19.280 --> 00:04:23.240]  要把守生命樹的道路。
[00:04:23.240 --> 00:04:26.120]  這個故事絕對不是陌生,
[00:04:26.120 --> 00:04:27.840]  大家可能聽過,
[00:04:27.840 --> 00:04:30.120]  如何去看這段故事呢?
[00:04:30.120 --> 00:04:33.080]  或者我們在上次的兩集,
[00:04:33.080 --> 00:04:36.040]  我們說過在《創世紀》一二三章,
[00:04:36.040 --> 00:04:37.920]  到底是一種怎樣的題材,
[00:04:37.920 --> 00:04:39.920]  到底它想溝通甚麼,
[00:04:39.920 --> 00:04:41.240]  告訴我們甚麼,
[00:04:41.240 --> 00:04:43.680]  很肯定不是想說科學的東西,
[00:04:43.680 --> 00:04:45.960]  很肯定亦不是告訴我們
[00:04:45.960 --> 00:04:48.400]  一個人類的百科傳書,
[00:04:48.400 --> 00:04:51.560]  或者人類早期歷史的百科傳書,
[00:04:51.560 --> 00:04:54.600]  聖經最主要想溝通的是一個世界觀,
[00:04:54.600 --> 00:04:57.600]  告訴我們如何了解到底我們是誰,
[00:04:57.600 --> 00:04:59.400]  現在我們是怎樣,
[00:04:59.400 --> 00:05:03.840]  所以用一些故事的形式去表達出來。
[00:05:03.840 --> 00:05:05.120]  如何解讀聖經呢?
[00:05:05.120 --> 00:05:07.240]  我想先做一個例子,
[00:05:07.240 --> 00:05:11.600]  大家有聽過一個故事叫浪子的比喻,
[00:05:11.600 --> 00:05:13.200]  有吧?
[00:05:13.200 --> 00:05:17.000]  耶穌講的這個故事的比喻,
[00:05:17.000 --> 00:05:19.720]  這個比喻如果沒有聽過很簡單,
[00:05:19.720 --> 00:05:22.120]  就是有一個好的爸爸,
[00:05:22.120 --> 00:05:23.760]  他有兩個兒子,
[00:05:23.760 --> 00:05:25.520]  一個大一個小,
[00:05:25.520 --> 00:05:28.280]  小兒子很壞的,
[00:05:28.280 --> 00:05:32.240]  他爸爸未死之前就說要跟他分家產,
[00:05:32.240 --> 00:05:34.960]  他有一天來到他爸爸面前,
[00:05:34.960 --> 00:05:36.360]  他說不如我們先分家產,
[00:05:36.360 --> 00:05:38.840]  其實是咒爸爸死,
[00:05:38.840 --> 00:05:41.120]  當爸爸是死的,
[00:05:41.120 --> 00:05:42.840]  然後他拿了那些家產,
[00:05:42.840 --> 00:05:46.720]  就出去外面花天酒地,
[00:05:46.720 --> 00:05:49.120]  花了那些錢之後,
[00:05:49.120 --> 00:05:50.560]  他慘到一個地步,
[00:05:50.560 --> 00:05:53.560]  他就去放豬,
[00:05:53.560 --> 00:05:56.480]  直到有一天他突然醒過來,
[00:05:56.480 --> 00:05:57.600]  醒過來他說,
[00:05:57.600 --> 00:06:00.160]  爸爸一向對我很好,
[00:06:00.160 --> 00:06:02.400]  提供了我所有的東西,
[00:06:02.400 --> 00:06:04.120]  為什麼我要在這裡捱窮呢?
[00:06:04.120 --> 00:06:05.320]  要在這裡放豬呢?
[00:06:05.320 --> 00:06:07.520]  不如我認錯,
[00:06:07.520 --> 00:06:09.000]  我回到家裡,
[00:06:09.000 --> 00:06:13.640]  寧願在富家裡面做一個工人好了,
[00:06:13.640 --> 00:06:15.640]  於是他就起來,
[00:06:15.640 --> 00:06:18.560]  然後回去途中遠遠望見,
[00:06:18.560 --> 00:06:19.840]  在門口,
[00:06:19.840 --> 00:06:22.200]  他爸爸居然在等他,
[00:06:22.200 --> 00:06:23.760]  他就跑出來,
[00:06:23.760 --> 00:06:25.320]  老父就跑出來,
[00:06:25.320 --> 00:06:27.640]  然後去迎接他,擁抱他,
[00:06:27.640 --> 00:06:30.000]  去接納他,
[00:06:30.000 --> 00:06:32.960]  講到這裡的故事一半是這樣,
[00:06:32.960 --> 00:06:34.240]  你可以問,
[00:06:34.240 --> 00:06:37.600]  浪子的故事到底有什麼意思,
[00:06:37.600 --> 00:06:40.280]  你可以有字面的意思,
[00:06:40.280 --> 00:06:42.240]  字面的意思就是說,
[00:06:42.240 --> 00:06:45.840]  有一個父親和兒子之間的關係,
[00:06:45.840 --> 00:06:48.520]  但很肯定不只是表面的意思,
[00:06:48.520 --> 00:06:51.080]  是一個象徵的意思,
[00:06:51.080 --> 00:06:52.160]  所以你不要問,
[00:06:52.160 --> 00:06:54.000]  到底是不是當時巴勒斯坦地區,
[00:06:54.000 --> 00:06:56.160]  有一些家暴的問題,
[00:06:56.160 --> 00:06:57.880]  家庭的問題,
[00:06:57.880 --> 00:07:01.160]  兒子是不是需要看心理醫生等等,
[00:07:01.160 --> 00:07:02.960]  這不是重點,
[00:07:02.960 --> 00:07:05.240]  重點不是表面的意思,
[00:07:05.240 --> 00:07:07.560]  重點是象徵的意思,
[00:07:07.560 --> 00:07:12.760]  是那個象徵的符號裡面所代表的是什麼,
[00:07:12.760 --> 00:07:16.160]  所以那個家父就是代表上帝,
[00:07:16.160 --> 00:07:17.160]  神,
[00:07:17.160 --> 00:07:19.440]  怎樣看待我們,
[00:07:19.440 --> 00:07:21.440]  那個小孩花天酒地,
[00:07:21.440 --> 00:07:25.720]  然後悔改回來父的面前,
[00:07:25.720 --> 00:07:27.920]  那個就是罪人,
[00:07:27.920 --> 00:07:29.320]  小孩就是代表罪人,
[00:07:29.320 --> 00:07:30.320]  這個才是重點,
[00:07:30.320 --> 00:07:32.200]  那個故事的威力,
[00:07:32.200 --> 00:07:34.080]  不在於歷史裡面,
[00:07:34.080 --> 00:07:37.400]  到底細節發生了什麼事,
[00:07:37.400 --> 00:07:40.560]  而最重要是他所象徵的是什麼,
[00:07:40.560 --> 00:07:43.440]  一個叛逆的兒子回到家裡,
[00:07:43.440 --> 00:07:47.280]  就代表我們一群叛逆上帝的人,
[00:07:47.280 --> 00:07:50.280]  我們回到家裡見天父,
[00:07:50.280 --> 00:07:51.640]  我們罪人悔改,
[00:07:51.640 --> 00:07:53.120]  能夠得及,
[00:07:53.120 --> 00:07:55.280]  創世紀第三章其實都是一樣,
[00:07:55.280 --> 00:07:58.160]  你看一個故事的時候,
[00:07:58.160 --> 00:08:00.880]  你不需要想一下到底當時發生了什麼事,
[00:08:00.880 --> 00:08:02.800]  如果你Google搜尋一下,
[00:08:02.800 --> 00:08:08.440]  搜尋一下譬如阿當夏娃如果是華人的話,
[00:08:08.440 --> 00:08:10.920]  這個故事會發生什麼事,
[00:08:10.920 --> 00:08:12.560]  所以有些人畫一些卡通,
[00:08:12.560 --> 00:08:15.440]  他說如果阿當夏娃本身是華人的話,
[00:08:15.440 --> 00:08:17.440]  早就不用談了,
[00:08:17.440 --> 00:08:20.880]  就當了蛇羹,
[00:08:20.880 --> 00:08:23.000]  這是一個服務的意義,
[00:08:23.000 --> 00:08:27.000]  但到底真正的意義是什麼呢?
[00:08:27.000 --> 00:08:29.440]  到底那條蛇是不是真的會說話,
[00:08:29.440 --> 00:08:31.840]  是不是真的沒有穿衣服,
[00:08:31.840 --> 00:08:34.320]  然後在樹的下面,
[00:08:34.320 --> 00:08:37.560]  那個夏娃,那個女人,
[00:08:37.560 --> 00:08:40.200]  跟那條蛇在聊天,
[00:08:40.200 --> 00:08:43.240]  是不是那條蛇本身是有腳的,
[00:08:43.240 --> 00:08:45.000]  做錯事之後,
[00:08:45.000 --> 00:08:46.680]  引誘人犯罪,
[00:08:46.680 --> 00:08:47.800]  離棄神之後,
[00:08:47.800 --> 00:08:49.000]  她就沒有了腳呢?
[00:08:49.000 --> 00:08:50.920]  That's not the point,
[00:08:50.920 --> 00:08:53.160]  那些只是服務的意義,
[00:08:53.160 --> 00:08:56.960]  所以我們要留意到底進入這個故事裡面,
[00:08:56.960 --> 00:08:58.000]  有些什麼symbol,
[00:08:58.000 --> 00:09:01.160]  這些symbol背後要表達的,
[00:09:01.160 --> 00:09:03.640]  代表的是什麼?
[00:09:03.640 --> 00:09:05.480]  剛才說了蛇,
[00:09:05.480 --> 00:09:08.600]  蛇是最狡猾的,
[00:09:08.600 --> 00:09:10.680]  這個我想整本聖經,
[00:09:10.680 --> 00:09:13.720]  當時第一代讀者未必會明白,
[00:09:13.720 --> 00:09:15.520]  他可能會覺得,
[00:09:15.520 --> 00:09:16.720]  第一代讀者可能會覺得,
[00:09:16.720 --> 00:09:19.920]  這是一個邪惡的標記,
[00:09:19.920 --> 00:09:23.800]  因為它是引誘人類離開上帝,
[00:09:23.800 --> 00:09:27.320]  翻轉了上帝所創立的世界,
[00:09:27.320 --> 00:09:29.080]  可能會是這樣,
[00:09:29.080 --> 00:09:31.360]  但是我們整本聖經知道,
[00:09:31.360 --> 00:09:33.960]  耶穌基督都來了,
[00:09:33.960 --> 00:09:36.800]  有更完備的啟示的時候,
[00:09:36.800 --> 00:09:42.040]  我們就知道這個是代表撒旦,
[00:09:42.040 --> 00:09:44.480]  聖經裡面有很多不同形容撒旦,
[00:09:44.480 --> 00:09:47.680]  魔鬼的一些用語,
[00:09:47.680 --> 00:09:50.640]  他說他是光明的天使,
[00:09:50.640 --> 00:09:51.560]  光明天使就是說,
[00:09:51.560 --> 00:09:53.200]  你看出去不是,
[00:09:53.200 --> 00:09:55.640]  你看下去不是很恐怖,
[00:09:55.640 --> 00:09:58.080]  但是看下去反而是light,
[00:09:58.080 --> 00:09:59.080]  是光明的,
[00:09:59.080 --> 00:10:03.480]  不過他所說的話是半真半假,
[00:10:03.480 --> 00:10:05.600]  去引誘人的,
[00:10:05.600 --> 00:10:08.600]  我們知道啟示錄裡面告訴我們,
[00:10:08.600 --> 00:10:12.880]  這條蛇是代表撒旦,
[00:10:12.880 --> 00:10:20.120]  也是反叛上帝的那幫人,
[00:10:20.120 --> 00:10:26.840]  那幫墮落的天使的首領,
[00:10:26.840 --> 00:10:27.880]  在這一說,
[00:10:27.880 --> 00:10:32.640]  他只是說到那條蛇說了一些話,
[00:10:32.640 --> 00:10:34.440]  其實他不是說了話,
[00:10:34.440 --> 00:10:36.880]  其實只是問問題,
[00:10:36.880 --> 00:10:40.760]  那個神啟示真說,
[00:10:40.760 --> 00:10:45.680]  神是不是真的有說過這些話,
[00:10:45.680 --> 00:10:50.160]  你可以看到那個試探的mechanism,
[00:10:50.160 --> 00:10:52.960]  很多時候不是叫你做壞事,
[00:10:52.960 --> 00:10:57.360]  而是去提出一點點的懷疑,
[00:10:57.360 --> 00:11:01.040]  這位神,
[00:11:01.040 --> 00:11:05.680]  原來是一個這麼過份嚴厲的主人,
[00:11:05.680 --> 00:11:09.760]  給你一點點的樂趣都不行,
[00:11:09.760 --> 00:11:11.600]  是不是真的會這樣,
[00:11:11.600 --> 00:11:14.640]  一點點享受都不給,
[00:11:14.640 --> 00:11:18.360]  上帝是很mean,
[00:11:18.360 --> 00:11:23.920]  園裡面樹上的果子是不是都不行,
[00:11:23.920 --> 00:11:26.320]  是不是真的不給你吃掉所有樹的果子,
[00:11:26.320 --> 00:11:28.760]  上帝是不是真的這麼mean,
[00:11:28.760 --> 00:11:32.960]  然後女人就回答他,
[00:11:32.960 --> 00:11:37.480]  你知道聖經裡面由第一章第一字到現在,
[00:11:37.480 --> 00:11:39.640]  只是三章的聖經,
[00:11:39.640 --> 00:11:44.360]  第一個要否定的對上帝啟示的教導,
[00:11:44.360 --> 00:11:46.480]  否定的教義,
[00:11:46.480 --> 00:11:48.400]  就是審判的教義,
[00:11:48.400 --> 00:11:51.760]  Doctrine of Judgment,
[00:11:51.760 --> 00:11:52.920]  第一個要否定的,
[00:11:52.920 --> 00:11:56.000]  就是否定上帝會問責,
[00:11:56.000 --> 00:11:59.320]  否定我們做了事情之後是有consequence,
[00:11:59.320 --> 00:12:01.160]  留意一下社所說的話,
[00:12:01.160 --> 00:12:02.960]  或者對答問的問題,
[00:12:02.960 --> 00:12:05.920]  是部份是真的,
[00:12:05.920 --> 00:12:10.440]  但全部都是錯誤的,
[00:12:10.440 --> 00:12:13.120]  partially true,
[00:12:13.120 --> 00:12:16.000]  totally wrong,
[00:12:16.000 --> 00:12:19.000]  部份是真確的,
[00:12:19.000 --> 00:12:21.560]  但完全是錯誤的,
[00:12:21.560 --> 00:12:24.320]  完全是謊話,
[00:12:24.320 --> 00:12:26.840]  是社所問的問題,
[00:12:26.840 --> 00:12:28.560]  說到果子,
[00:12:28.560 --> 00:12:30.880]  分辨善惡的果子,
[00:12:30.880 --> 00:12:34.400]  果子絕對不是蘋果,
[00:12:34.400 --> 00:12:36.880]  拉丁文後期的時候,
[00:12:36.880 --> 00:12:39.800]  翻譯拉丁文的語言,
[00:12:39.800 --> 00:12:42.400]  蘋果就是Malu,
[00:12:42.400 --> 00:12:44.960]  邪惡就是Malus,
[00:12:44.960 --> 00:12:48.040]  所以人們就有一個傳奇,
[00:12:48.040 --> 00:12:51.360]  說禁果就是蘋果,
[00:12:51.360 --> 00:12:53.240]  所以很明顯蘋果,
[00:12:53.240 --> 00:12:54.240]  不是蘋果,
[00:12:54.240 --> 00:12:59.680]  果子背後所代表的才是最真實的,
[00:12:59.680 --> 00:13:01.400]  所以不是摘一個果,
[00:13:01.400 --> 00:13:06.600]  不是去超級市場買蘋果橙這麼簡單,
[00:13:06.600 --> 00:13:09.480]  不是說阿東阿蛙真的吃一個蘋果,
[00:13:09.480 --> 00:13:10.600]  這麼表面,
[00:13:10.600 --> 00:13:12.640]  而是背後代表著一些東西,
[00:13:12.640 --> 00:13:14.360]  分辨善惡,
[00:13:14.360 --> 00:13:18.000]  在聖經舊約裡面提到分辨善惡的時候,
[00:13:18.000 --> 00:13:20.160]  決定是非的時候,
[00:13:20.160 --> 00:13:23.480]  很多時候是君王才會做,
[00:13:23.480 --> 00:13:25.240]  或者是上帝才會做,
[00:13:25.240 --> 00:13:28.160]  上帝才有絕對的主權做一個分辨,
[00:13:28.160 --> 00:13:30.200]  決定善與惡,
[00:13:30.200 --> 00:13:32.120]  決定好與壞,
[00:13:32.120 --> 00:13:33.080]  good and evil,
[00:13:33.080 --> 00:13:35.320]  這個能力和角色,
[00:13:35.320 --> 00:13:37.120]  你記得第一章我們看過,
[00:13:37.120 --> 00:13:38.480]  上帝創造萬有的時候,
[00:13:38.480 --> 00:13:43.160]  上帝是看光為好,
[00:13:43.160 --> 00:13:45.760]  他看到這件事為good,
[00:13:45.760 --> 00:13:48.320]  然後他就說這件事是好的,
[00:13:48.320 --> 00:13:52.400]  這個就是上帝自己有的角色,
[00:13:52.400 --> 00:13:54.800]  所以摘那個果,
[00:13:54.800 --> 00:13:58.280]  拿那個分辨善惡樹上的果子,
[00:13:58.280 --> 00:14:03.400]  意思就是說我要做上帝,
[00:14:03.400 --> 00:14:08.440]  那個創造我不是我的上帝,
[00:14:08.440 --> 00:14:12.160]  所以不是說吃一個蘋果這麼簡單,
[00:14:12.160 --> 00:14:13.920]  所以有個神學家說,
[00:14:13.920 --> 00:14:16.640]  是the guardian of God,
[00:14:16.640 --> 00:14:19.480]  本身他是上帝,
[00:14:19.480 --> 00:14:22.000]  我們將他de-guard,
[00:14:22.000 --> 00:14:24.120]  他不再是上帝,
[00:14:24.120 --> 00:14:26.400]  所以決定善惡的是誰呢?
[00:14:26.400 --> 00:14:27.920]  就是我,
[00:14:27.920 --> 00:14:30.760]  我自己來決定善惡,
[00:14:30.760 --> 00:14:34.920]  自己來決定好與壞,
[00:14:34.920 --> 00:14:40.840]  這個就是吃分辨善惡樹果子的本質,
[00:14:40.840 --> 00:14:44.240]  本身創造我們的是上帝,
[00:14:44.240 --> 00:14:47.280]  但他不是我的上帝,
[00:14:47.280 --> 00:14:49.360]  我自己才是上帝,
[00:14:49.360 --> 00:14:52.320]  不是他所決定的是與非,
[00:14:52.320 --> 00:14:53.360]  我要聽,
[00:14:53.360 --> 00:14:58.680]  而是我現在自己作為一個little god,
[00:14:58.680 --> 00:15:02.320]  我可以決定任何事物的是與非,
[00:15:02.320 --> 00:15:05.040]  對與錯。
[00:15:05.040 --> 00:15:07.080]  三章第六節,
[00:15:07.080 --> 00:15:10.000]  於是那女人看到樹上的果子是好作食物,
[00:15:10.000 --> 00:15:14.360]  與人眼目是可喜愛的,
[00:15:14.360 --> 00:15:18.000]  能使人有智慧就摘下來吃,
[00:15:18.000 --> 00:15:19.240]  又給了她的丈夫,
[00:15:19.240 --> 00:15:21.560]  她的丈夫也吃了,
[00:15:21.560 --> 00:15:24.840]  很明顯不只是女人類事,
[00:15:24.840 --> 00:15:26.720]  男人本身在,
[00:15:26.720 --> 00:15:30.200]  故事就是說人類的代表,
[00:15:30.200 --> 00:15:32.160]  亞當夏娃,
[00:15:32.160 --> 00:15:34.080]  她代表整個人類,
[00:15:34.080 --> 00:15:36.320]  他們在這個關頭,
[00:15:36.320 --> 00:15:37.800]  他們吃了那個果子,
[00:15:37.800 --> 00:15:42.440]  也就是說他們自稱為帝,
[00:15:42.440 --> 00:15:44.760]  或自稱為神,
[00:15:44.760 --> 00:15:46.840]  他們以人的眼睛是明亮的,
[00:15:46.840 --> 00:15:49.680]  就知道自己是赤身老體,
[00:15:49.680 --> 00:15:55.720]  就拿無花果樹葉來為自己編作裙子,
[00:15:55.720 --> 00:15:58.160]  這裡已經去到一個地步,
[00:15:58.160 --> 00:15:59.640]  拿了那個果子,
[00:15:59.640 --> 00:16:06.840]  人與賜生命的主割蓆,
[00:16:06.840 --> 00:16:09.720]  斷交,
[00:16:09.720 --> 00:16:14.000]  這就是聖經所說的死亡,
[00:16:14.000 --> 00:16:19.200]  就是斷絕了關係,
[00:16:19.200 --> 00:16:22.080]  拿無花果樹葉來為自己編裙子,
[00:16:22.080 --> 00:16:24.880]  這其實是聖經裡面的故事,
[00:16:24.880 --> 00:16:29.400]  是有一些幽默感在,
[00:16:29.400 --> 00:16:32.160]  因為如果你看過無花果樹的果子的話,
[00:16:32.160 --> 00:16:33.760]  是遮不到什麼的,
[00:16:33.760 --> 00:16:35.360]  當然我們看到的圖畫,
[00:16:35.360 --> 00:16:38.880]  很多時候都是遮最重要的部位,
[00:16:38.880 --> 00:16:41.880]  就是那幾點,
[00:16:41.880 --> 00:16:46.720]  但你知道無花果樹葉,
[00:16:46.720 --> 00:16:48.600]  遮到外面,
[00:16:48.600 --> 00:16:55.280]  但遮掩不了我們內心的羞恥,
[00:16:55.280 --> 00:16:58.080]  如果你犯罪,
[00:16:58.080 --> 00:17:00.720]  你偷了東西,
[00:17:00.720 --> 00:17:03.480]  被人抓了,
[00:17:03.480 --> 00:17:08.520]  你可以將你偷了的東西物歸原主,
[00:17:08.520 --> 00:17:11.080]  就當沒事了,
[00:17:11.080 --> 00:17:14.480]  但你的良心受虧損,
[00:17:14.480 --> 00:17:15.560]  是不能夠撤銷的,
[00:17:15.560 --> 00:17:19.200]  不可以undo,
[00:17:19.200 --> 00:17:21.520]  如果你犯姦淫,
[00:17:21.520 --> 00:17:23.600]  在一個你應該忠於的關係裡面,
[00:17:23.600 --> 00:17:26.880]  你要破壞它,
[00:17:26.880 --> 00:17:30.080]  你是不能undo良心上的譴責,
[00:17:30.080 --> 00:17:33.080]  你可以掩著它,
[00:17:33.080 --> 00:17:34.280]  你良心受傷,
[00:17:34.280 --> 00:17:35.880]  或者關係的破裂,
[00:17:35.880 --> 00:17:40.080]  是不可以撤銷的,不可以undo,
[00:17:40.080 --> 00:17:41.400]  犯了罪,
[00:17:41.400 --> 00:17:43.520]  就一定會有後果,
[00:17:43.520 --> 00:17:47.040]  原本他們是享受神跟他們同行同在,
[00:17:47.040 --> 00:17:48.280]  一個很好的關係,
[00:17:48.280 --> 00:17:50.160]  一個很好的fellowship,
[00:17:50.160 --> 00:17:51.880]  但現在他們要躲起來,
[00:17:51.880 --> 00:17:56.880]  因為他們有羞恥,
[00:17:56.880 --> 00:18:02.080]  如果人跟上帝割席的話,
[00:18:02.080 --> 00:18:04.960]  得來的結果就是死亡,
[00:18:04.960 --> 00:18:07.240]  所以神與人之間,
[00:18:07.240 --> 00:18:09.160]  本身有的fellowship,
[00:18:09.160 --> 00:18:11.680]  現在就斷絕了,
[00:18:11.680 --> 00:18:12.960]  他們避開上帝,
[00:18:12.960 --> 00:18:14.960]  人與人之間亦彼此有隔膜,
[00:18:14.960 --> 00:18:17.160]  所以你見到這個故事是彼此抵賴,
[00:18:17.160 --> 00:18:19.680]  或者彼此控訴對方,
[00:18:19.680 --> 00:18:20.880]  如果故事繼續發展下去,
[00:18:20.880 --> 00:18:25.480]  你就知道人與人之間的關係有多糟糕,
[00:18:25.480 --> 00:18:26.880]  人與地之間的關係,
[00:18:26.880 --> 00:18:32.320]  本身有的和諧亦被破壞了,
[00:18:32.320 --> 00:18:34.560]  所以有雜草叢生,
[00:18:34.560 --> 00:18:38.200]  本身耕地是有利的,
[00:18:38.200 --> 00:18:39.880]  但現在不是不可以有利,
[00:18:39.880 --> 00:18:42.600]  不過賺錢就艱難,
