
[00:00:00.000 --> 00:00:03.000]  今天我們繼續一個女子組加油的系列
[00:04:15.200 --> 00:04:17.800]  這個信息傳給那群男人的
[00:04:17.800 --> 00:04:21.480]  也是一群弱質女子所為
[00:04:21.480 --> 00:04:23.560]  第四個命題
[00:04:23.560 --> 00:04:25.000]  今天這個命題是新的
[00:04:25.000 --> 00:04:26.520]  剛剛那些是 review(評論)而已
[00:04:26.520 --> 00:04:28.280]  解讀聖經的時候
[00:04:28.280 --> 00:04:30.920]  我們需要極度敏感的背景
[00:04:30.920 --> 00:04:33.240]  對不對?
[00:04:33.240 --> 00:04:35.680]  先打個問號
[00:04:35.680 --> 00:04:37.880]  我想今天給你看幾段聖經
[00:04:37.880 --> 00:04:42.120]  特別是針對女人所說的一些聖經
[00:04:42.120 --> 00:04:43.400]  有沒有當時的背景呢?
[00:04:43.400 --> 00:04:45.320]  如果明白了當時的背景的時候
[00:04:45.320 --> 00:04:47.720]  會不會給我們一些新的體見呢?
[00:04:47.720 --> 00:04:49.280]  路加福音第十章
[00:04:49.280 --> 00:04:50.400]  這是一個很熟悉的故事
[00:04:50.400 --> 00:04:51.680]  馬大瑪利亞
[00:04:51.680 --> 00:04:53.920]  我們看看這個故事
[00:04:53.920 --> 00:04:56.280]  也說到一個女子的故事
[00:04:56.280 --> 00:04:58.120]  他說她們走路的時候
[00:04:58.120 --> 00:05:00.520]  耶穌進入了一個村莊
[00:05:00.520 --> 00:05:03.040]  有一個女人叫做馬大Mother
[00:05:03.040 --> 00:05:05.640]  接她回自己的家裡面
[00:05:05.640 --> 00:05:08.240]  她有一個妹妹叫做瑪利亞
[00:05:08.240 --> 00:05:11.320]  坐在耶穌的腳前
[00:05:11.320 --> 00:05:12.320]  聽她講道
[00:05:12.680 --> 00:05:15.640]  馬大因為事後的事情多
[00:05:15.640 --> 00:05:17.480]  心裡面很忙亂
[00:05:17.480 --> 00:05:19.400]  她就進前來跟耶穌講
[00:05:19.400 --> 00:05:20.120]  她說主啊
[00:05:20.120 --> 00:05:22.320]  我妹妹留下我一個來事後
[00:05:22.320 --> 00:05:24.360]  你不在意嗎?
[00:05:24.360 --> 00:05:26.520]  請你吩咐她來幫助我
[00:05:26.520 --> 00:05:28.000]  耶穌就回答她
[00:05:28.000 --> 00:05:28.440]  馬大
[00:05:28.440 --> 00:05:28.840]  馬大
[00:05:28.840 --> 00:05:31.840]  你為許多事情來思慮煩擾
[00:05:31.840 --> 00:05:34.080]  但是不可少的只有一件
[00:05:34.080 --> 00:05:37.240]  瑪利亞已經選上了上好的
[00:05:37.240 --> 00:05:38.960]  是沒有人能夠奪去的
[00:05:38.960 --> 00:05:40.480]  這是上好的福分
[00:05:41.000 --> 00:05:42.760]  傳統教會長大後
[00:05:42.760 --> 00:05:45.200]  我一直看聖經這個故事的時候
[00:05:45.200 --> 00:05:46.320]  都會覺得
[00:05:46.320 --> 00:05:48.960]  馬大就是一種忙碌型的信徒
[00:05:48.960 --> 00:05:52.200]  瑪利亞就是一種靜修靈修型的信徒
[00:05:52.200 --> 00:05:53.480]  耶穌就著重
[00:05:53.480 --> 00:05:55.000]  他要靈修
[00:05:55.000 --> 00:05:56.360]  要靜態
[00:05:56.360 --> 00:05:57.640]  不要太忙
[00:05:57.640 --> 00:05:58.520]  要安靜
[00:05:58.520 --> 00:05:59.800]  來操練自己
[00:05:59.800 --> 00:06:03.120]  無疑這是故事的其中一方面
[00:06:03.120 --> 00:06:04.480]  但是我有時候想
[00:06:04.480 --> 00:06:06.520]  第一世紀
[00:06:06.520 --> 00:06:08.720]  以前古代的
[00:06:08.720 --> 00:06:10.680]  他們聽到這個故事的時候
[00:06:10.680 --> 00:06:12.080]  知道這個情節的時候
[00:06:12.080 --> 00:06:14.560]  到底他們覺得最震撼的地方是什麼呢?
[00:06:14.560 --> 00:06:17.080]  有一些背景可以解釋一下
[00:06:17.080 --> 00:06:18.360]  背景是什麼呢?
[00:06:18.360 --> 00:06:19.640]  第一世紀的世界
[00:06:19.640 --> 00:06:21.040]  古代的世界
[00:06:21.040 --> 00:06:22.760]  我們很多華人都知道
[00:06:22.760 --> 00:06:24.440]  以前的傳統社會都是這樣的
[00:06:24.440 --> 00:06:26.440]  就是男女的社會空間
[00:06:26.440 --> 00:06:27.360]  social space(社會空間)
[00:06:27.360 --> 00:06:28.560]  是畫得很清楚的
[00:06:28.560 --> 00:06:29.560]  Right?
[00:06:29.560 --> 00:06:31.480]  男主外
[00:06:31.480 --> 00:06:32.320]  是不是?
[00:06:32.320 --> 00:06:35.040]  他去見客人
[00:06:35.040 --> 00:06:36.320]  接待客人
[00:06:36.320 --> 00:06:39.160]  女主內
[00:06:39.320 --> 00:06:41.640]  他就是煮飯
[00:06:41.640 --> 00:06:42.480]  餵奶
[00:06:42.480 --> 00:06:44.920]  女主內
[00:06:44.920 --> 00:06:48.840]  男女之間的社會空間是河水不犯井水的
[00:06:48.840 --> 00:06:50.920]  其實今天甚至還是這樣的
[00:06:50.920 --> 00:06:53.320]  如果你有機會去耶路撒冷
[00:06:53.320 --> 00:06:53.920]  西牆
[00:06:53.920 --> 00:06:55.240]  那裡叫做曲牆
[00:06:55.240 --> 00:06:55.920]  現在叫西牆
[00:06:55.920 --> 00:06:56.600]  Western Wall
[00:06:56.600 --> 00:07:00.240]  那裡其實是一個露天的猶太人會堂
[00:07:00.240 --> 00:07:01.080]  synagogue(會堂)
[00:07:01.080 --> 00:07:04.040]  也分開男女的
[00:07:04.040 --> 00:07:05.920]  中間有一個圍欄
[00:07:05.920 --> 00:07:07.080]  上面那一處
[00:07:07.080 --> 00:07:08.040]  左邊那一處
[00:07:08.040 --> 00:07:08.880]  就是男人的
[00:07:08.880 --> 00:07:10.360]  那裡是比較好的地方
[00:07:10.360 --> 00:07:11.280]  那裡還可以
[00:07:11.280 --> 00:07:13.160]  下雨的時候可以走進洞裡面
[00:07:13.160 --> 00:07:16.000]  那裡有一個比較漂亮的會堂
[00:07:16.000 --> 00:07:17.000]  女人在哪裡呢?
[00:07:17.000 --> 00:07:18.520]  女人在右邊
[00:07:18.520 --> 00:07:21.320]  右邊有很多白色的椅子
[00:07:21.320 --> 00:07:25.120]  西牆的廣場就是分為男女的
[00:07:25.120 --> 00:07:29.120]  很清晰的男女的空間
[00:07:29.120 --> 00:07:32.320]  這個其實也沒有什麼很奇怪的
[00:07:32.320 --> 00:07:33.240]  對我來說
[00:07:33.240 --> 00:07:36.120]  我人生裡面經常都會有女人跟我說
[00:07:36.120 --> 00:07:36.960]  你不要進來
[00:07:36.960 --> 00:07:38.200]  這裡是廚房
[00:07:38.440 --> 00:07:39.160]  你出去
[00:07:39.160 --> 00:07:44.440]  馬大當然是因為工作多而有怨氣
[00:07:44.440 --> 00:07:46.640]  但是我想馬大最不喜歡的是什麼呢?
[00:07:46.640 --> 00:07:48.280]  或者最詫異的是什麼呢?
[00:07:48.280 --> 00:07:50.600]  就是瑪麗亞在這個故事裡面
[00:07:50.600 --> 00:07:52.800]  她進入了一個男人的空間
[00:07:52.800 --> 00:07:55.080]  因為學習律法
[00:07:55.080 --> 00:07:55.760]  Torah(律法)
[00:07:55.760 --> 00:07:59.360]  是猶太人男人的專利
[00:07:59.360 --> 00:08:01.560]  對馬大來說
[00:08:01.560 --> 00:08:04.160]  這是打破了當時社會的慣例
[00:08:04.160 --> 00:08:08.080]  他說他的妹妹叫做瑪麗亞
[00:08:08.640 --> 00:08:11.280]  她在耶穌的腳前坐下來
[00:08:11.280 --> 00:08:13.200]  聽他說道
[00:08:13.200 --> 00:08:15.080]  我們現代人經常想
[00:08:15.080 --> 00:08:16.920]  一個畫像
[00:08:16.920 --> 00:08:18.640]  就是那個女孩
[00:08:18.640 --> 00:08:22.240]  坐在一個很美好的老師的下面
[00:08:22.240 --> 00:08:24.680]  她托著頭
[00:08:24.680 --> 00:08:26.280]  然後很仰望他
[00:08:26.280 --> 00:08:28.360]  說這個真的是很厲害的高中老師
[00:08:28.360 --> 00:08:29.880]  又帥又什麼的
[00:08:29.880 --> 00:08:31.200]  我們想起的
[00:08:31.200 --> 00:08:33.080]  就是一種這樣的畫像
[00:08:33.080 --> 00:08:34.720]  但是問題是
[00:08:34.720 --> 00:08:37.040]  是不是真的有這個意思呢?
[00:08:37.880 --> 00:08:39.640]  坐在拉比的腳前
[00:08:39.640 --> 00:08:42.720]  其實是猶太人的專用語
[00:08:42.720 --> 00:08:45.400]  保羅有這麼用過
[00:08:45.400 --> 00:08:47.320]  保羅自己說什麼呢?
[00:08:47.320 --> 00:08:49.080]  他說我原本是猶太人
[00:08:49.080 --> 00:08:50.840]  在大素城裡面長大的
[00:08:50.840 --> 00:08:54.160]  在加瑪烈的門下
[00:08:54.160 --> 00:08:56.680]  我查過很多中文的翻譯本
[00:08:56.680 --> 00:08:58.000]  都是叫做門下
[00:08:58.000 --> 00:08:58.720]  都有它的意思
[00:08:58.720 --> 00:09:00.280]  因為門生的意思
[00:09:00.280 --> 00:09:02.720]  但其實原文是腳下的
[00:09:02.720 --> 00:09:03.840]  At the feet
[00:09:03.840 --> 00:09:06.800]  坐在加瑪烈的門下
[00:09:06.800 --> 00:09:09.000]  坐在拉比的門下是什麼意思呢?
[00:09:09.000 --> 00:09:12.800]  坐在拉比的腳下
[00:09:12.800 --> 00:09:16.160]  不是查經BSF這麼簡單
[00:09:16.160 --> 00:09:18.960]  不只是去看聖經
[00:09:18.960 --> 00:09:21.080]  不只是神學進修
[00:09:21.080 --> 00:09:22.880]  不只是拿神學學位
[00:09:22.880 --> 00:09:26.000]  坐在拉比的腳下
[00:09:26.000 --> 00:09:27.600]  就是說你要學東西
[00:09:27.600 --> 00:09:30.040]  然後將來你成為一個拉比
[00:09:30.040 --> 00:09:32.680]  將來你成為一個 teacher(老師)
[00:09:32.680 --> 00:09:35.280]  一個有權威的律法
[00:09:35.520 --> 00:09:37.920]  的教師
[00:09:37.920 --> 00:09:40.520]  一個群體的領袖
[00:09:40.520 --> 00:09:41.800]  耶穌就說
[00:09:41.800 --> 00:09:43.880]  瑪利亞有權
[00:09:43.880 --> 00:09:45.200]  也有福分
[00:09:45.200 --> 00:09:49.200]  能夠成為拉比教師和 leader(領袖)
[00:09:49.200 --> 00:09:51.680]  如果這樣看 social space(社會空間)的時候
[00:09:51.680 --> 00:09:52.520]  你就會發現
[00:09:52.520 --> 00:09:55.400]  原來仔細地看聖經
[00:09:55.400 --> 00:09:57.520]  你會覺得有些很有趣的地方
[00:09:57.520 --> 00:09:58.200]  譬如呢
[00:09:58.200 --> 00:10:00.440]  耶穌被釘十字架的時候
[00:10:00.440 --> 00:10:02.000]  那些門徒去了哪裡呢?
[00:10:02.000 --> 00:10:03.040]  藍門徒
[00:10:03.040 --> 00:10:04.480]  不是全躲起來了嗎?
[00:10:04.960 --> 00:10:07.760]  然後那些女人就像自出自入一樣
[00:10:07.760 --> 00:10:08.600]  對不對?
[00:10:08.600 --> 00:10:11.560]  為什麼會這樣呢?
[00:10:11.560 --> 00:10:13.200]  或者在空墳墓的時候
[00:10:13.200 --> 00:10:16.280]  有羅馬兵兵來守衛
[00:10:16.280 --> 00:10:18.160]  那時候教會被打壓
[00:10:18.160 --> 00:10:21.520]  跟隨耶穌的運動的人
[00:10:21.520 --> 00:10:22.440]  全部被打壓
[00:10:22.440 --> 00:10:23.760]  那些男的全部躲起來
[00:10:23.760 --> 00:10:25.680]  女的就自出自入
[00:10:25.680 --> 00:10:30.280]  就好像耶路撒冷當局不放他們在眼內一樣
[00:10:30.280 --> 00:10:32.400]  就因為男女的 social space(社會空間)
[00:10:32.400 --> 00:10:33.440]  完全是不同的
[00:10:33.440 --> 00:10:35.320]  完全是河水不犯井水的
[00:10:35.320 --> 00:10:37.320]  有一個在中東宣教
[00:10:37.320 --> 00:10:38.840]  還有做了學者幾十年的
[00:10:38.840 --> 00:10:39.840]  叫做 Kenneth Bailey
[00:10:39.840 --> 00:10:40.840]  他呢
[00:10:40.840 --> 00:10:42.720]  幾年前他過世了
[00:10:42.720 --> 00:10:44.840]  他在黎巴嫩啊
[00:10:44.840 --> 00:10:46.440]  以色列等等的地方
[00:10:46.440 --> 00:10:48.360]  他做了幾十年宣教士
[00:10:48.360 --> 00:10:51.760]  他說這種情況
[00:10:51.760 --> 00:10:53.600]  男女分得很清楚
[00:10:53.600 --> 00:10:55.920]  現在還在中東發生
[00:10:55.920 --> 00:10:58.240]  譬如黎巴嫩有戰爭的時候
[00:10:58.240 --> 00:10:59.320]  最高峰的時候
[00:10:59.320 --> 00:11:00.560]  那些男人
[00:11:00.560 --> 00:11:01.920]  打仗的那些
[00:11:01.920 --> 00:11:03.480]  全部都躲在家裡
[00:11:03.480 --> 00:11:05.360]  或者出入的時候非常謹慎
[00:11:05.360 --> 00:11:07.080]  但是女人就很奇怪
[00:11:07.080 --> 00:11:09.600]  已經炸得飛起來了
[00:11:09.600 --> 00:11:12.120]  女人都是自出自入去買東西
[00:11:12.120 --> 00:11:14.120]  買菜煮飯
[00:11:14.120 --> 00:11:16.000]  帶著小孩出門
[00:11:16.000 --> 00:11:17.960]  這個表示
[00:11:17.960 --> 00:11:22.400]  我想這個背景是非常貼合
[00:11:22.400 --> 00:11:24.680]  福音書
[00:11:24.680 --> 00:11:25.880]  新約的背景
[00:11:25.880 --> 00:11:27.680]  為什麼被打壓的時候
[00:11:27.680 --> 00:11:29.440]  那些女人還可以自出自入
[00:11:29.440 --> 00:11:31.200]  走到十字架之前
[00:11:31.680 --> 00:11:34.400]  你還記得有一個叫耶穌所愛的門徒
[00:11:34.400 --> 00:11:36.400]  來到十字架之前
[00:11:36.400 --> 00:11:38.760]  耶穌說將母親交給你
[00:11:38.760 --> 00:11:41.000]  那個我們想應該是小約翰
[00:11:41.000 --> 00:11:43.520]  就是寫約翰福音的約翰
[00:11:43.520 --> 00:11:44.960]  我們猜到
[00:11:44.960 --> 00:11:48.480]  他那時候應該是比較年輕一點
[00:11:48.480 --> 00:11:50.520]  他跟那些婦女在一起
[00:11:50.520 --> 00:11:54.160]  這種社會的空間是畫得很清楚的
[00:11:54.160 --> 00:11:55.600]  如果我們明白的時候
[00:11:55.600 --> 00:11:58.360]  我們就看到原來很有趣
[00:11:58.360 --> 00:12:00.200]  但是到你呢
[00:12:00.200 --> 00:12:03.000]  看完福音書到你看史唐人傳的時候
[00:12:03.000 --> 00:12:07.880]  史唐人傳在司祭梵第一個被殉道的門徒之後
[00:12:07.880 --> 00:12:10.520]  教會就被大規模地打壓
[00:12:10.520 --> 00:12:12.160]  史唐人傳怎麼記載呢?
[00:12:12.160 --> 00:12:13.000]  九章第一節
[00:12:13.000 --> 00:12:16.560]  那個掃羅打壓教會的人叫掃羅
[00:12:16.560 --> 00:12:19.840]  他仍然向主的門徒口託威嚇封殺的話
[00:12:19.840 --> 00:12:21.400]  就去見大祭司
[00:12:21.400 --> 00:12:22.520]  求文書
[00:12:22.520 --> 00:12:26.800]  給大馬士革另外一個 town(鎮)的各個會堂
[00:12:26.800 --> 00:12:28.760]  若有信奉這道的人
[00:12:28.760 --> 00:12:31.440]  無論男女都捆綁帶回去
[00:12:31.440 --> 00:12:32.760]  然後受審
[00:12:32.760 --> 00:12:35.040]  唯一一個可能性
[00:12:35.040 --> 00:12:37.440]  為什麼無論男與女呢?
[00:12:37.440 --> 00:12:40.000]  唯一一個可能性就是當時初期教會
[00:12:40.000 --> 00:12:41.800]  他們的 call team member 不只是男人
[00:12:41.800 --> 00:12:43.040]  是有女人的
[00:12:43.040 --> 00:12:44.720]  所以女人也被抓了
[00:12:44.720 --> 00:12:46.520]  這個很清楚
[00:12:46.520 --> 00:12:48.720]  看到男與女都是同等
[00:12:48.720 --> 00:12:51.120]  能夠在一個屬靈的群體裡面
[00:12:51.120 --> 00:12:52.120]  教會的群體裡面
[00:12:52.120 --> 00:12:54.160]  來到去做領導
[00:12:54.160 --> 00:12:57.320]  被裝備了
[00:12:57.320 --> 00:12:59.440]  然後他們去帶領教會
[00:12:59.440 --> 00:13:01.120]  這是第一段經文
[00:13:01.120 --> 00:13:04.080]  第二段經文我想給你看的就是哥林多前書
[00:13:04.080 --> 00:13:05.520]  第十四章三十三節
[00:13:05.520 --> 00:13:06.720]  你可能會問
[00:13:06.720 --> 00:13:09.160]  為什麼有些地方又叫女人閉嘴呢?
[00:13:09.160 --> 00:13:10.440]  真的有啊
[00:13:10.440 --> 00:13:11.440]  十四章三十三節
[00:13:11.440 --> 00:13:14.680]  他說因為上帝不是叫人去混亂
[00:13:14.680 --> 00:13:15.840]  是叫人安靜
[00:13:15.840 --> 00:13:18.400]  這是保羅寫信給哥林多教會
[00:13:18.400 --> 00:13:20.360]  他們崇拜的時候
[00:13:20.360 --> 00:13:21.960]  有很多混亂的情況出現
[00:13:21.960 --> 00:13:22.640]  三十四節
[00:13:22.640 --> 00:13:26.120]  他說婦女在會中要閉口不言
[00:13:26.640 --> 00:13:29.600]  像在聖徒的宗教會一樣
[00:13:29.600 --> 00:13:31.480]  因為不准他們說話
[00:13:31.480 --> 00:13:33.480]  他們總要信服
[00:13:33.480 --> 00:13:35.480]  正如律法所說的
[00:13:35.480 --> 00:13:37.360]  這句我們男人聽到會覺得很爽
[00:13:37.360 --> 00:13:39.320]  這樣說真的很好
[00:13:39.320 --> 00:13:41.200]  他們要學什麼
[00:13:41.200 --> 00:13:42.920]  可以在家裡面問自己的丈夫
[00:13:42.920 --> 00:13:45.400]  因為婦女在會中而說話呢?
[00:13:45.400 --> 00:13:47.240]  原是可恥的
[00:13:47.240 --> 00:13:48.480]  首先第一件事
[00:13:48.480 --> 00:13:51.160]  這裡不是意思什麼
[00:13:51.160 --> 00:13:52.200]  意思一定不是
[00:13:52.200 --> 00:13:54.160]  有些人一聲不響
[00:13:54.160 --> 00:13:55.240]  一定不是的
[00:13:55.240 --> 00:13:56.480]  因為上文十一章的時候
[00:13:56.480 --> 00:13:57.760]  已經說到女人可以公道
[00:13:57.760 --> 00:13:59.080]  還可以講道
[00:13:59.080 --> 00:14:01.400]  但是如果你看社會空間
[00:14:01.400 --> 00:14:03.480]  社會的空間
[00:14:03.480 --> 00:14:05.320]  來看這段經文的時候
[00:14:05.320 --> 00:14:06.320]  就有些幫助
[00:14:06.320 --> 00:14:08.480]  今天的中東
[00:14:08.480 --> 00:14:09.600]  有些教會也是這樣的
[00:14:09.600 --> 00:14:11.040]  男女是分開坐的
[00:14:11.040 --> 00:14:12.280]  就是你進來的時候
[00:14:12.280 --> 00:14:13.240]  師事會告訴你
[00:14:13.240 --> 00:14:14.520]  你是男還是女
[00:14:14.520 --> 00:14:17.080]  你不可以選擇 other(其他)
[00:14:17.080 --> 00:14:19.000]  那時候沒有這樣的東西
[00:14:19.000 --> 00:14:20.560]  男就坐這邊
[00:14:20.560 --> 00:14:21.920]  女就坐這邊
[00:14:21.920 --> 00:14:24.280]  牧師或者講道的人
[00:14:24.280 --> 00:14:26.840]  就是用所謂 classical Arabic
[00:14:26.840 --> 00:14:31.480]  就是那種古典的阿拉伯語
[00:14:31.480 --> 00:14:32.320]  來講道的
[00:14:32.320 --> 00:14:34.960]  男人在阿拉伯的社會裡面
[00:14:34.960 --> 00:14:36.400]  每個人都讀一下書
[00:14:36.400 --> 00:14:37.600]  每個人都會聽的
[00:14:37.600 --> 00:14:38.800]  但是女人呢
[00:14:38.800 --> 00:14:40.080]  就會講鄉下話
[00:14:40.080 --> 00:14:43.040]  但是就不會聽 classical Arabic
[00:14:43.040 --> 00:14:46.680]  剛剛我講過的學者叫做 Kenneth Bailey
[00:14:46.680 --> 00:14:49.440]  他這麼多年在中東裡面打滾
[00:14:49.440 --> 00:14:50.640]  去做宣教
[00:14:50.640 --> 00:14:51.760]  他就觀察到什麼呢?
[00:14:52.080 --> 00:14:54.640]  每當牧師用 classical Arabic 講道的時候
[00:14:54.640 --> 00:14:56.240]  男人就在聽
[00:14:56.240 --> 00:14:57.760]  女人又如何呢?
[00:14:57.760 --> 00:14:58.760]  因為他們聽不明白
