
[00:00:01.000 --> 00:00:02.000]  麻煩你,Carmen
[00:01:43.000 --> 00:01:47.000]  今天我們繼續說傳道書
[00:01:47.000 --> 00:01:48.000]  今天的經文
[00:01:48.000 --> 00:01:51.000]  是從四章四節到五章七節
[00:01:51.000 --> 00:01:54.000]  關係的失衡
[00:01:54.000 --> 00:01:56.000]  即是失平衡
[00:01:56.000 --> 00:02:00.000]  我在家裡預備這段經文的時候
[00:02:00.000 --> 00:02:01.000]  看到我一頭霧水
[00:02:01.000 --> 00:02:03.000]  我就和我老公說
[00:02:03.000 --> 00:02:06.000]  傳道者是不是有ADHD?
[00:02:06.000 --> 00:02:08.000]  是不是有些過度弱症?
[00:02:08.000 --> 00:02:09.000]  為甚麼這段經文
[00:02:09.000 --> 00:02:13.000]  好像跳一下這裡跳一下那裡
[00:02:13.000 --> 00:02:15.000]  還是他不是很夠分
[00:02:15.000 --> 00:02:17.000]  思想有點凌亂
[00:02:17.000 --> 00:02:19.000]  所以我一直看的時候
[00:02:19.000 --> 00:02:22.000]  究竟他想說甚麼?
[00:02:22.000 --> 00:02:25.000]  當然可能是我的問題
[00:02:25.000 --> 00:02:29.000]  是我自己功力不夠深厚
[00:02:29.000 --> 00:02:34.000]  若果將傳道書
[00:02:34.000 --> 00:02:39.000]  將傳道書三至六章抽出來
[00:02:39.000 --> 00:02:43.000]  前面的三章一至二十二節
[00:02:43.000 --> 00:02:44.000]  如果你記得的時候
[00:02:44.000 --> 00:02:46.000]  是說定時
[00:02:46.000 --> 00:02:49.000]  是說時間如何限制人
[00:02:49.000 --> 00:02:54.000]  同時顯出神的智慧和主權
[00:02:54.000 --> 00:02:56.000]  後面那段的五章十節
[00:02:56.000 --> 00:02:58.000]  到六章九節
[00:02:58.000 --> 00:03:02.000]  是說財富和享樂
[00:03:02.000 --> 00:03:08.000]  我們人如何掌控、擁有和滿足
[00:03:08.000 --> 00:03:11.000]  夾在中間大約四章一節
[00:03:11.000 --> 00:03:15.000]  到五章九節裡面
[00:03:15.000 --> 00:03:18.000]  是說六種不同的關係
[00:03:18.000 --> 00:03:20.000]  這六種不同的關係
[00:03:20.000 --> 00:03:22.000]  就好像一層膠水
[00:03:22.000 --> 00:03:26.000]  將前面那段說定時
[00:03:26.000 --> 00:03:29.000]  和後面那段說財富
[00:03:29.000 --> 00:03:30.000]  這兩個大主題
[00:03:30.000 --> 00:03:33.000]  好像將它們拉在一起
[00:03:33.000 --> 00:03:35.000]  提醒我們
[00:03:35.000 --> 00:03:38.000]  無論是時間的限制
[00:03:38.000 --> 00:03:41.000]  還是財富的追求
[00:03:41.000 --> 00:03:45.000]  都離不開關係這個元素
[00:03:45.000 --> 00:03:50.000]  就是想說關係有多重要
[00:03:50.000 --> 00:03:53.000]  其實一點都不凌亂
[00:03:53.000 --> 00:03:55.000]  上次四章一至三節
[00:03:55.000 --> 00:04:00.000]  傳道者說了第一個關係是什麼關係
[00:04:00.000 --> 00:04:07.000]  是壓迫者和被壓迫者之間的關係
[00:04:07.000 --> 00:04:09.000]  今天的四章四節
[00:04:09.000 --> 00:04:13.000]  五章七節就轉向人和勞碌
[00:04:13.000 --> 00:04:15.000]  人和人之間
[00:04:15.000 --> 00:04:17.000]  人和權力
[00:04:17.000 --> 00:04:20.000]  人和神之間的關係
[00:04:20.000 --> 00:04:25.000]  我們先一起低頭祈禱
[00:04:25.000 --> 00:04:29.000]  主啊我們心存感恩
[00:04:29.000 --> 00:04:31.000]  我們人算什麼
[00:04:31.000 --> 00:04:33.000]  祢竟然顧念我們
[00:04:33.000 --> 00:04:35.000]  主啊求祢謙卑我們的心
[00:04:35.000 --> 00:04:38.000]  去聆聽祢要和我們說的話
[00:04:38.000 --> 00:04:41.000]  奉主耶穌基督聖名祈求
[00:04:41.000 --> 00:04:47.000]  我先和大家讀一讀經文四章四至十二節
[00:04:47.000 --> 00:04:51.000]  我見人因彼此嫉妒而有一切的勞碌
[00:04:51.000 --> 00:04:53.000]  和各樣工作的成就
[00:04:53.000 --> 00:04:56.000]  這也是虛空也是暴風
[00:04:56.000 --> 00:05:00.000]  如每人抱著雙臂自食其肉
[00:05:00.000 --> 00:05:02.000]  一掌滿滿而得享安寧
[00:05:02.000 --> 00:05:05.000]  勝過兩掌滿滿而勞碌暴風
[00:05:05.000 --> 00:05:09.000]  我轉而觀看日光之下一件虛空的事
[00:05:09.000 --> 00:05:13.000]  有人孤單無雙無子無兄弟
[00:05:13.000 --> 00:05:17.000]  竟勞碌不息眼目也不以財富為滿足
[00:05:17.000 --> 00:05:21.000]  他說我勞碌我自己卻不享福
[00:05:21.000 --> 00:05:23.000]  到底是為了誰呢
[00:05:23.000 --> 00:05:26.000]  這也是虛空是極沉重的擔子
[00:05:26.000 --> 00:05:28.000]  兩個人總比一個人好
[00:05:28.000 --> 00:05:31.000]  他們勞碌同得美好的報償
[00:05:31.000 --> 00:05:34.000]  若是跌倒借人可以扶起他的同伴
[00:05:34.000 --> 00:05:38.000]  倘若孤身跌倒沒有別人扶起他來
[00:05:38.000 --> 00:05:40.000]  這人就有禍了
[00:05:40.000 --> 00:05:42.000]  再者二人同睡都戀和
[00:05:42.000 --> 00:05:45.000]  一人獨睡怎能戀和呢
[00:05:45.000 --> 00:05:48.000]  若遇仇敵攻擊孤身難擋
[00:05:48.000 --> 00:05:50.000]  二人就能抵擋他
[00:05:50.000 --> 00:05:55.000]  三股合成的繩子不易截斷
[00:05:55.000 --> 00:06:00.000]  第四節這裡一開始說一種人
[00:06:00.000 --> 00:06:03.000]  他勞碌得來的成就
[00:06:03.000 --> 00:06:09.000]  也成為了其他人嫉妒他的原因
[00:06:09.000 --> 00:06:13.000]  而這個嫉妒也成為了
[00:06:13.000 --> 00:06:17.000]  其他人追求成功的動力
[00:06:17.000 --> 00:06:22.000]  傳道者說這些都是虛空都是暴風
[00:06:22.000 --> 00:06:24.000]  傳道者在這裡指出
[00:06:24.000 --> 00:06:26.000]  如果我們人的勞碌
[00:06:26.000 --> 00:06:31.000]  是由比較和嫉妒去推動回來的時候
[00:06:31.000 --> 00:06:34.000]  其實是很沒有意思的
[00:06:34.000 --> 00:06:37.000]  正因為這樣的原因
[00:06:37.000 --> 00:06:41.000]  所以有些人說我不玩這些遊戲
[00:06:41.000 --> 00:06:44.000]  我不喜歡做一個欺壓人的人
[00:06:44.000 --> 00:06:47.000]  我也不喜歡競爭
[00:06:47.000 --> 00:06:51.000]  所以我索性慢活
[00:06:51.000 --> 00:06:53.000]  這些是什麼人
[00:06:53.000 --> 00:06:58.000]  有沒有聽過躺平這個詞彙
[00:06:58.000 --> 00:07:04.000]  躺平是中國大陸近年出現的一個詞彙
[00:07:04.000 --> 00:07:08.000]  意思是在一個高競爭的社會裡面
[00:07:08.000 --> 00:07:12.000]  人選擇不做一些要求高的工作
[00:07:12.000 --> 00:07:15.000]  不追求物質
[00:07:15.000 --> 00:07:22.000]  也不去嘗試回應社會對他的期望
[00:07:22.000 --> 00:07:30.000]  他選擇用一個最低消費的方式去過日子
[00:07:30.000 --> 00:07:35.000]  其實這些是什麼人
[00:07:35.000 --> 00:07:40.000]  其實就是我們常說的寄生蟲
[00:07:40.000 --> 00:07:45.000]  第五節說愚昧人抱著雙臂自食其肉
[00:07:45.000 --> 00:07:48.000]  這種人懶到一個點
[00:07:48.000 --> 00:07:52.000]  他連把食物放進自己口裡也懶
[00:07:52.000 --> 00:07:58.000]  他最終只會由內向外去毀滅自己
[00:07:58.000 --> 00:08:04.000]  也拖累身邊的人和社會
[00:08:04.000 --> 00:08:07.000]  第六節一掌滿滿而得享安寧
[00:08:07.000 --> 00:08:10.000]  意思是辛勞工作
[00:08:10.000 --> 00:08:13.000]  但是也要懂得休息
[00:08:13.000 --> 00:08:16.000]  恰當的比例
[00:08:16.000 --> 00:08:19.000]  見過兩掌滿滿而勞碌暴風
[00:08:19.000 --> 00:08:23.000]  是在說第八節所提到的
[00:08:23.000 --> 00:08:27.000]  兩隻手不停只有個做字
[00:08:27.000 --> 00:08:30.000]  又孤零零一個人的工作狂
[00:08:30.000 --> 00:08:34.000]  傳道者在這裡說這個人沒有伴侶
[00:08:34.000 --> 00:08:36.000]  沒有子女
[00:08:36.000 --> 00:08:38.000]  只是不停地做
[00:08:38.000 --> 00:08:42.000]  不斷地去囤積賺回來的錢
[00:08:42.000 --> 00:08:46.000]  從來沒有停下來想
[00:08:46.000 --> 00:08:48.000]  或者他沒有時間去想
[00:08:48.000 --> 00:08:53.000]  我其實這麼辛苦是為了誰呢
[00:08:53.000 --> 00:08:59.000]  傳道者的質疑是要帶我們去思想
[00:08:59.000 --> 00:09:04.000]  在躺平和工作狂之間
[00:09:04.000 --> 00:09:07.000]  生命裡面會不會有些東西
[00:09:07.000 --> 00:09:13.000]  是更加值得我們去追求的呢
[00:09:13.000 --> 00:09:17.000]  第九節說兩個人總比一個人好
[00:09:17.000 --> 00:09:21.000]  老老實實有時候一個人也挺好的
[00:09:21.000 --> 00:09:23.000]  哇
[00:09:23.000 --> 00:09:26.000]  Erica第一個說
[00:09:26.000 --> 00:09:29.000]  我自己也喜歡有時候一個人
[00:09:29.000 --> 00:09:31.000]  自己出去看場戲
[00:09:31.000 --> 00:09:33.000]  喝杯咖啡
[00:09:33.000 --> 00:09:35.000]  找個餐館自己吃東西
[00:09:35.000 --> 00:09:39.000]  去享受一下我自己的me time
[00:09:39.000 --> 00:09:42.000]  但享受一個人的時間
[00:09:42.000 --> 00:09:47.000]  和孤單是兩回事
[00:09:47.000 --> 00:09:50.000]  舊約僧賢十八章二十四節
[00:09:50.000 --> 00:09:55.000]  他說朋友太多的人必受損害
[00:09:55.000 --> 00:09:56.000]  朋友多呢
[00:09:56.000 --> 00:09:59.000]  我們經常會說這個人當然是人緣好
[00:09:59.000 --> 00:10:00.000]  聽得多
[00:10:00.000 --> 00:10:06.000]  為什麼這裡說朋友多必受損害呢
[00:10:06.000 --> 00:10:09.000]  在這次經文裡面的原文
[00:10:09.000 --> 00:10:14.000]  朋友這個字其實有兩個不同的字根在裡面
[00:10:14.000 --> 00:10:18.000]  第一個朋友的名詞叫做rare
[00:10:18.000 --> 00:10:21.000]  意思是好鄰舍
[00:10:21.000 --> 00:10:25.000]  就是這個朋友可以幫你送外賣
[00:10:25.000 --> 00:10:27.000]  但有事起來的時候
[00:10:27.000 --> 00:10:29.000]  他可以告你上法庭
[00:10:29.000 --> 00:10:34.000]  同一個字代表一大堆的關係
[00:10:34.000 --> 00:10:36.000]  這種朋友的關係
[00:10:36.000 --> 00:10:38.000]  可能只是停留在
[00:10:38.000 --> 00:10:45.000]  我們大家都知道對方很多事情的層面
[00:10:45.000 --> 00:10:48.000]  每次見面都是我們說一下
[00:10:48.000 --> 00:10:49.000]  我最近在做什麼
[00:10:49.000 --> 00:10:51.000]  你又最近在做什麼
[00:10:51.000 --> 00:10:54.000]  Bin最近又在做什麼
[00:10:54.000 --> 00:10:58.000]  我們只是不停在增加資訊
[00:10:58.000 --> 00:11:00.000]  很膚淺的
[00:11:00.000 --> 00:11:01.000]  沒有深度的
[00:11:01.000 --> 00:11:06.000]  對我們大家之間的關係也沒有什麼好處
[00:11:06.000 --> 00:11:08.000]  針研在這裡說
[00:11:08.000 --> 00:11:13.000]  如果你身邊只有這種朋友的話
[00:11:13.000 --> 00:11:18.000]  最終這些關係會毀滅了你
[00:11:18.000 --> 00:11:22.000]  之後聖經用了另一個動詞叫ahav
[00:11:22.000 --> 00:11:27.000]  這種朋友不單只是陪伴你的人
[00:11:27.000 --> 00:11:32.000]  而是一個真正關心你生命的人
[00:11:32.000 --> 00:11:34.000]  當你遇到困難的時候
[00:11:34.000 --> 00:11:37.000]  他可能比你最親的人
[00:11:37.000 --> 00:11:41.000]  更加快出現在你家門口
[00:11:41.000 --> 00:11:45.000]  當你做錯、走錯路的時候
[00:11:45.000 --> 00:11:47.000]  他又不會怕得罪你
[00:11:47.000 --> 00:11:52.000]  而選擇不出聲
[00:11:52.000 --> 00:11:56.000]  因為真正不想你死的朋友
[00:11:56.000 --> 00:11:58.000]  他給你的提醒
[00:11:58.000 --> 00:12:02.000]  雖然有時候真的很難聽
[00:12:02.000 --> 00:12:03.000]  坦白說
[00:12:03.000 --> 00:12:06.000]  我其實有誰喜歡被提醒
[00:12:06.000 --> 00:12:09.000]  喜歡被糾正
[00:12:09.000 --> 00:12:11.000]  好像我每一次寫完講章
[00:12:11.000 --> 00:12:15.000]  我就會說一次給我老公聽
[00:12:15.000 --> 00:12:19.000]  心裡我經常都希望他讚我
[00:12:19.000 --> 00:12:22.000]  但結果每一次他都說媽媽這裡這樣
[00:12:22.000 --> 00:12:23.000]  媽媽這裡這樣
[00:12:23.000 --> 00:12:28.000]  我就覺得自己不斷縮小
[00:12:28.000 --> 00:12:30.000]  但是在這個過程裡
[00:12:30.000 --> 00:12:31.000]  我又在想
[00:12:31.000 --> 00:12:33.000]  我知道我老公很認識我
[00:12:33.000 --> 00:12:35.000]  他也很喜歡聖經
[00:12:35.000 --> 00:12:39.000]  所以他覺得他的出聲很重要
[00:12:39.000 --> 00:12:43.000]  我就會慢慢可以再振習起來
[00:12:43.000 --> 00:12:47.000]  好好地繼續預備講章
[00:12:47.000 --> 00:12:50.000]  忠言逆耳
[00:12:50.000 --> 00:12:53.000]  這些是最愛疼你的人
[00:12:53.000 --> 00:12:58.000]  不過能夠做到這一步的確不是很簡單
[00:12:58.000 --> 00:13:01.000]  最近我們家庭團契的媽媽組
[00:13:01.000 --> 00:13:04.000]  我們的一次聚會大家才在這裡分享
[00:13:04.000 --> 00:13:09.000]  當我們很坦白地去說我們自己的感受
[00:13:09.000 --> 00:13:13.000]  有時候其實真的是一個很大的冒險
[00:13:13.000 --> 00:13:15.000]  因為可能你說完出來之後
[00:13:15.000 --> 00:13:17.000]  你會被誤解
[00:13:17.000 --> 00:13:19.000]  你會被批評
[00:13:19.000 --> 00:13:21.000]  甚至受傷
[00:13:21.000 --> 00:13:25.000]  特別是當我們坦誠之後
[00:13:25.000 --> 00:13:29.000]  可能換回來的是一些冷淡的回應
[00:13:29.000 --> 00:13:31.000]  被論斷
[00:13:31.000 --> 00:13:34.000]  甚至失去一些關係
[00:13:34.000 --> 00:13:36.000]  結果會怎樣
[00:13:36.000 --> 00:13:40.000]  我們人就會越來越不出聲
[00:13:40.000 --> 00:13:44.000]  我們就會學會保護自己
[00:13:44.000 --> 00:13:47.000]  我們不敢再分享
[00:13:47.000 --> 00:13:49.000]  但是我在這裡反思
[00:13:49.000 --> 00:13:52.000]  如果在教會這個大家庭裡面
[00:13:52.000 --> 00:13:56.000]  我們都不能夠衷心去分享
[00:13:56.000 --> 00:13:59.000]  我們不能夠傾心吐耳
[00:13:59.000 --> 00:14:04.000]  另一方面我們不去學習聆聽的功課
[00:14:04.000 --> 00:14:07.000]  我們學習不要去批評
[00:14:07.000 --> 00:14:09.000]  我們學習接納
[00:14:09.000 --> 00:14:13.000]  甚至當對方的選擇
[00:14:13.000 --> 00:14:16.000]  不是我想最好的選擇也好
[00:14:16.000 --> 00:14:19.000]  我也去尊重對方的選擇
[00:14:19.000 --> 00:14:22.000]  甚至支持對方
[00:14:22.000 --> 00:14:24.000]  我們弟兄姊妹的關係
[00:14:24.000 --> 00:14:30.000]  只會停留在一個很表面的情況下
[00:14:30.000 --> 00:14:33.000]  我們教會是很難活出
[00:14:33.000 --> 00:14:39.000]  弟兄姊妹關係的真正意義
[00:14:39.000 --> 00:14:40.000]  我想問你
[00:14:40.000 --> 00:14:42.000]  當我一直這樣說的時候
[00:14:42.000 --> 00:14:46.000]  你腦海裡面有沒有出現一個
[00:14:46.000 --> 00:14:49.000]  或者一些這樣的朋友
[00:14:49.000 --> 00:14:51.000]  或者當你有事的時候
[00:14:51.000 --> 00:14:56.000]  你想不想起有哪一個會馬上來到你家門口
[00:14:56.000 --> 00:14:57.000]  回過頭來
[00:14:57.000 --> 00:15:02.000]  你又是不是你朋友的這種朋友
[00:15:02.000 --> 00:15:04.000]  傳道者在這裡說
[00:15:04.000 --> 00:15:06.000]  可能會有的
[00:15:06.000 --> 00:15:07.000]  可能一個
[00:15:07.000 --> 00:15:09.000]  兩個
[00:15:09.000 --> 00:15:12.000]  三個可能已經是極限
[00:15:12.000 --> 00:15:13.000]  為什麼
[00:15:13.000 --> 00:15:15.000]  因為大部分的時間
[00:15:15.000 --> 00:15:18.000]  我們人與人之間有很多競爭
[00:15:18.000 --> 00:15:20.000]  很多競爭
[00:15:20.000 --> 00:15:23.000]  很多比較在裡面
[00:15:23.000 --> 00:15:27.000]  你知道男人特別明顯嗎
[00:15:27.000 --> 00:15:34.000]  因為男人通常會透過比較去定義自己
[00:15:34.000 --> 00:15:36.000]  為什麼
[00:15:36.000 --> 00:15:38.000]  因為裡面有一個潛在的意識
[00:15:38.000 --> 00:15:41.000]  就是當我比你好的時候
[00:15:41.000 --> 00:15:45.000]  我就找到我自己的價值
[00:15:45.000 --> 00:15:50.000]  這個就是傳道書裡面所說的競爭
[00:15:50.000 --> 00:15:53.000]  競爭本身不是一個問題
[00:15:53.000 --> 00:16:00.000]  而是當競爭的目的是為了我要壓著你
[00:16:00.000 --> 00:16:04.000]  這個欺壓的動作的出現
[00:16:04.000 --> 00:16:07.000]  什麼是欺壓的動作
[00:16:07.000 --> 00:16:12.000]  而競爭為什麼會變成不公義
[00:16:12.000 --> 00:16:14.000]  就是當你要贏
[00:16:14.000 --> 00:16:15.000]  你想人羨慕你
[00:16:15.000 --> 00:16:17.000]  你就要壓著人
[00:16:17.000 --> 00:16:19.000]  達到目的的時候
[00:16:19.000 --> 00:16:23.000]  我們就會被試探
[00:16:23.000 --> 00:16:25.000]  口不對心
[00:16:25.000 --> 00:16:27.000]  會走捷徑
[00:16:27.000 --> 00:16:29.000]  會偷工減料
[00:16:29.000 --> 00:16:31.000]  會詭詐
[00:16:31.000 --> 00:16:33.000]  會說謊
[00:16:33.000 --> 00:16:35.000]  我們會踩人
[00:16:35.000 --> 00:16:40.000]  我們會妥協自己的誠信
[00:16:40.000 --> 00:16:42.000]  誠信是什麼
[00:16:42.000 --> 00:16:45.000]  誠信是我說出來的東西
[00:16:45.000 --> 00:16:50.000]  和我心裡想的東西是一樣的
[00:16:50.000 --> 00:16:52.000]  我答應了你的東西
[00:16:52.000 --> 00:16:55.000]  就算我吃虧我也會做
[00:16:55.000 --> 00:16:57.000]  再加上一樣
[00:16:57.000 --> 00:16:59.000]  就是當你做錯的時候
[00:16:59.000 --> 00:17:01.000]  你會認錯
[00:17:01.000 --> 00:17:03.000]  你會求原諒
[00:17:03.000 --> 00:17:06.000]  這個就是誠信
[00:17:06.000 --> 00:17:09.000]  但當你只是活在一個
[00:17:09.000 --> 00:17:12.000]  只是競爭的社會的心態裡面
[00:17:12.000 --> 00:17:15.000]  你整天只顧著要贏
[00:17:15.000 --> 00:17:17.000]  你還會不會
[00:17:17.000 --> 00:17:21.000]  整天選擇說真心的話
[00:17:21.000 --> 00:17:23.000]  會守承諾
[00:17:23.000 --> 00:17:26.000]  會認錯
[00:17:26.000 --> 00:17:29.000]  答案是有時都會的
[00:17:29.000 --> 00:17:33.000]  但當有利益衝突的時候
[00:17:33.000 --> 00:17:37.000]  你就可能選擇不會
[00:17:37.000 --> 00:17:39.000]  其實說到底
[00:17:39.000 --> 00:17:41.000]  欺壓不單只是想說
[00:17:41.000 --> 00:17:43.000]  我們要比別人好
[00:17:43.000 --> 00:17:45.000]  而是有意無意
[00:17:45.000 --> 00:17:47.000]  我們要壓低對方
[00:17:47.000 --> 00:17:49.000]  為了要保護
[00:17:49.000 --> 00:17:51.000]  去鞏固我自己
[00:17:51.000 --> 00:17:53.000]  因為當別人處於
[00:17:53.000 --> 00:17:55.000]  一個比我低的位置
[00:17:55.000 --> 00:17:58.000]  我就自己越來越感覺良好
[00:17:58.000 --> 00:18:00.000]  同時我也不斷
[00:18:00.000 --> 00:18:02.000]  餵養我自己
[00:18:02.000 --> 00:18:04.000]  的這種心態
[00:18:04.000 --> 00:18:09.000]  另一個智慧真言
[00:18:09.000 --> 00:18:13.000]  一條繩
[00:18:13.000 --> 00:18:14.000]  兩條繩
[00:18:14.000 --> 00:18:16.000]  最堅固的是
[00:18:16.000 --> 00:18:18.000]  三條繞在一起的繩
[00:18:18.000 --> 00:18:21.000]  如果兩個人比一個人好
[00:18:21.000 --> 00:18:24.000]  三個人就會更加好
[00:18:26.000 --> 00:18:29.000]  人生很多事情的確是很虛空
[00:18:29.000 --> 00:18:33.000]  但有些事情相對來說
[00:18:33.000 --> 00:18:35.000]  是沒有那麼虛空
[00:18:35.000 --> 00:18:37.000]  例如建立關係
[00:18:37.000 --> 00:18:39.000]  我們彼此同行
[00:18:39.000 --> 00:18:41.000]  追求群體的生活
[00:18:41.000 --> 00:18:45.000]  比起單純追求財富
[00:18:45.000 --> 00:18:47.000]  成就 享受
[00:18:47.000 --> 00:18:50.000]  是有更長遠的價值
[00:18:50.000 --> 00:18:54.000]  因為當我們遇到攻擊的時候
[00:18:54.000 --> 00:18:58.000]  你很需要一兩個人在你身邊
[00:18:58.000 --> 00:19:00.000]  跟你一起走
[00:19:00.000 --> 00:19:02.000]  去明白你
[00:19:02.000 --> 00:19:04.000]  去撐你
[00:19:04.000 --> 00:19:06.000]  在你軟弱的時候
[00:19:06.000 --> 00:19:10.000]  透過安慰 提醒和保護
[00:19:10.000 --> 00:19:15.000]  成為你生命裡的一個穩定的力量
[00:19:15.000 --> 00:19:22.000]  再者在權力 制度和群體的社會裡
[00:19:22.000 --> 00:19:25.000]  我們更深的焦慮
[00:19:25.000 --> 00:19:29.000]  就是今天我們是被需要的
[00:19:29.000 --> 00:19:33.000]  但可能明天已經沒有人記得你
[00:19:33.000 --> 00:19:37.000]  今天你是重要的
[00:19:37.000 --> 00:19:41.000]  下一刻你已經被取代
[00:19:41.000 --> 00:19:45.000]  現實是很殘酷的
[00:19:45.000 --> 00:19:48.000]  接著13至16節
[00:19:48.000 --> 00:19:51.000]  他說貧窮而有智慧的年輕人
[00:19:51.000 --> 00:19:55.000]  勝過年老不再立年的愚昧王
[00:19:55.000 --> 00:19:58.000]  那人從監牢裡出來作王
[00:19:58.000 --> 00:20:01.000]  在國中原是出身貧寒
[00:20:01.000 --> 00:20:04.000]  我見日光之下所有行走的活人
[00:20:04.000 --> 00:20:06.000]  都跟隨那年輕人
[00:20:06.000 --> 00:20:08.000]  就是接續作王的那位
[00:20:08.000 --> 00:20:10.000]  他的百姓
[00:20:10.000 --> 00:20:12.000]  就是他所治理的眾人
[00:20:12.000 --> 00:20:14.000]  多得無數
[00:20:14.000 --> 00:20:17.000]  但後來的人還是不喜歡他
[00:20:17.000 --> 00:20:21.000]  這也是虛空 也是暴風
[00:20:21.000 --> 00:20:26.000]  這裡說的智慧是什麼智慧
[00:20:26.000 --> 00:20:32.000]  這裡說的智慧是謙卑受教
[00:20:32.000 --> 00:20:38.000]  然後將選擇、行為和結果或者後果
[00:20:38.000 --> 00:20:41.000]  放在一起去想
[00:20:41.000 --> 00:20:42.000]  我再說一次
[00:20:42.000 --> 00:20:44.000]  就是謙卑受教
[00:20:44.000 --> 00:20:52.000]  然後將選擇、行為和結果或者後果
[00:20:52.000 --> 00:20:55.000]  放在一起去想
[00:20:55.000 --> 00:21:01.000]  當中的重點是謙卑受教
[00:21:01.000 --> 00:21:04.000]  不要自以為聰明
[00:21:04.000 --> 00:21:07.000]  這裡說的年老的王
[00:21:07.000 --> 00:21:09.000]  他有什麼優勢
[00:21:09.000 --> 00:21:11.000]  他年紀大
[00:21:11.000 --> 00:21:14.000]  所以年紀大會怎樣
[00:21:14.000 --> 00:21:16.000]  食鹽多過你食米
[00:21:16.000 --> 00:21:18.000]  很有經驗
[00:21:18.000 --> 00:21:20.000]  他是王
[00:21:20.000 --> 00:21:23.000]  有權
[00:21:23.000 --> 00:21:26.000]  為什麼他是愚昧
[00:21:26.000 --> 00:21:31.000]  不是因為他有老人癡呆症
[00:21:31.000 --> 00:21:39.000]  而正正是因為他恃著自己食鹽多過你食米
[00:21:39.000 --> 00:21:42.000]  所以他不再聽人說
[00:21:42.000 --> 00:21:45.000]  他不再願意接受教導
[00:21:45.000 --> 00:21:49.000]  不願意再接受勸告
[00:21:49.000 --> 00:21:52.000]  這個王出身卑微
[00:21:52.000 --> 00:21:53.000]  坐過牢
[00:21:53.000 --> 00:21:56.000]  有點像虐室的故事
[00:21:56.000 --> 00:21:59.000]  但有一天他都會怎樣
[00:21:59.000 --> 00:22:02.000]  有一天他都會老
[00:22:02.000 --> 00:22:05.000]  到時他所治理的百姓
[00:22:05.000 --> 00:22:08.000]  就會轉會去支持另一個年輕人
[00:22:08.000 --> 00:22:11.000]  成為新一代的明星
[00:22:11.000 --> 00:22:16.000]  接著這個明星慢慢都會過氣
[00:22:16.000 --> 00:22:19.000]  再有新的明星出現
[00:22:19.000 --> 00:22:23.000]  沒多久這個明星又會再老
[00:22:23.000 --> 00:22:25.000]  又再被取代
[00:22:25.000 --> 00:22:31.000]  即是你以為自己很厲害嗎
[00:22:31.000 --> 00:22:34.000]  有一天你都會被取代
[00:22:34.000 --> 00:22:39.000]  這個世界沒說沒了誰就不行
[00:22:39.000 --> 00:22:42.000]  你以為自己年紀越大
[00:22:42.000 --> 00:22:45.000]  你就越有智慧
