
[00:00:00.000 --> 00:00:04.160]  於是我們就知道17章第一節發生了什麼事
[00:06:53.760 --> 00:06:58.000]  一段故事我們可以不理會背景
[00:06:58.000 --> 00:06:59.400]  照樣可以形容
[00:06:59.400 --> 00:07:01.280]  上帝很信實
[00:07:01.280 --> 00:07:03.120]  去到公認等等
[00:07:03.120 --> 00:07:10.720]  裡面提到雨水或者麵粉、油等等收成的東西
[00:07:10.720 --> 00:07:12.560]  我們大可以不理會
[00:07:12.560 --> 00:07:14.160]  也可以立刻形容
[00:07:14.160 --> 00:07:15.760]  總之就是上帝的信實
[00:07:15.760 --> 00:07:20.320]  但是有沒有背景可以幫助我們多一點理解經文
[00:07:20.320 --> 00:07:25.720]  一些更加重要的主題呢?
[00:07:25.720 --> 00:07:27.480]  巴力的背景
[00:07:27.480 --> 00:07:28.960]  巴力宗教
[00:07:28.960 --> 00:07:30.640]  跟這些有什麼關係呢?
[00:07:31.280 --> 00:07:34.040]  我們看一段巴力的文字
[00:07:34.040 --> 00:07:36.280]  這個史詩
[00:07:36.280 --> 00:07:42.840]  是講到一個烏加尼的王
[00:07:42.840 --> 00:07:47.080]  叫做King Curta
[00:07:47.080 --> 00:07:51.320]  所以這個史詩可以叫做King Curta的史詩
[00:07:51.320 --> 00:07:56.360]  這個史詩上下文大概是說什麼呢?
[00:07:56.360 --> 00:08:00.760]  雖然有一些子女行家
[00:08:00.760 --> 00:08:03.080]  因為禮版已經沒有了
[00:08:03.080 --> 00:08:05.920]  但是我們在上下文裡面推理
[00:08:05.920 --> 00:08:07.320]  我們大概知道
[00:08:07.320 --> 00:08:09.360]  King Curta
[00:08:09.360 --> 00:08:11.000]  就是國王
[00:08:11.000 --> 00:08:13.080]  他患了病
[00:08:13.080 --> 00:08:22.440]  患了病也有旱災和饑荒出現
[00:08:22.440 --> 00:08:24.280]  有饑荒有旱災出現
[00:08:24.280 --> 00:08:26.280]  在巴勒斯坦的稀有裡面是怎麼樣的呢?
[00:08:26.280 --> 00:08:28.440]  就是因為沒有水
[00:08:28.440 --> 00:08:31.840]  這段史詩講什麼呢?
[00:08:31.840 --> 00:08:33.800]  就是祈禱
[00:08:33.800 --> 00:08:40.000]  天上的大神
[00:08:40.000 --> 00:08:40.880]  其中一個
[00:08:40.880 --> 00:08:41.960]  很多神
[00:08:41.960 --> 00:08:43.760]  其中一個神叫做El
[00:08:43.760 --> 00:08:46.400]  或者其餘的另一個神
[00:08:46.400 --> 00:08:47.920]  祂說什麼呢?
[00:08:47.920 --> 00:08:49.280]  哪個神也好
[00:08:49.280 --> 00:08:49.800]  不重要
[00:08:49.800 --> 00:08:51.040]  說什麼才重要
[00:08:51.040 --> 00:08:52.240]  說什麼呢?
[00:08:52.240 --> 00:08:53.440]  從第二節開始
[00:08:53.920 --> 00:08:56.600]  祂說要察看大地和天空
[00:08:56.600 --> 00:08:59.880]  要察看地的遠極處
[00:08:59.880 --> 00:09:02.160]  有沒有墨紙呢?
[00:09:02.160 --> 00:09:04.240]  能不能找到墨紙呢?
[00:09:04.240 --> 00:09:05.800]  因為有旱災
[00:09:05.800 --> 00:09:07.880]  那麼祂說要仰望誰呢?
[00:09:07.880 --> 00:09:11.720]  看看地上
[00:09:11.720 --> 00:09:14.040]  希望有巴力的雨
[00:09:14.040 --> 00:09:16.200]  就是地上因為沒有水
[00:09:16.200 --> 00:09:17.920]  希望巴力會降雨
[00:09:17.920 --> 00:09:20.200]  因為沒有降雨的時候又有旱災
[00:09:20.200 --> 00:09:22.560]  所以祂想找什麼呢?
[00:09:23.440 --> 00:09:24.360]  巴力的雨
[00:09:24.360 --> 00:09:26.920]  地上也是一樣
[00:09:26.920 --> 00:09:28.840]  希望有至高者的雨
[00:09:28.840 --> 00:09:30.720]  巴力的雨
[00:09:30.720 --> 00:09:31.520]  祂就說
[00:09:31.520 --> 00:09:34.680]  對大地有多麼多好處
[00:09:34.680 --> 00:09:36.400]  因為有雨下就會有收成
[00:09:36.400 --> 00:09:36.880]  是不是?
[00:09:36.880 --> 00:09:38.200]  對於田地來說
[00:09:38.200 --> 00:09:40.080]  至高者的雨水是多麼好
[00:09:40.080 --> 00:09:42.160]  所以這裡提到雨水
[00:09:42.160 --> 00:09:43.800]  也提到墨紙
[00:09:43.800 --> 00:09:45.640]  還有什麼呢?
[00:09:45.640 --> 00:09:50.000]  祂說巴力的雨實在是好
[00:09:50.000 --> 00:09:53.320]  因為為了什麼是最好呢?
[00:09:53.320 --> 00:09:56.520]  就是耕地的墨紙
[00:09:56.520 --> 00:09:59.200]  就是泥溝裡面的墨紙
[00:09:59.200 --> 00:10:01.880]  田間裡面的小墨罐
[00:10:01.880 --> 00:10:06.440]  那些小墨水漲出來的墨水
[00:10:06.440 --> 00:10:10.080]  祂說祂們舉手
[00:10:10.080 --> 00:10:11.600]  農夫也舉手
[00:10:11.600 --> 00:10:14.520]  大地好像現在是呼喚著
[00:10:14.520 --> 00:10:15.720]  很渴望
[00:10:15.720 --> 00:10:19.080]  很仰望著天上的神能夠降雨
[00:10:19.080 --> 00:10:20.280]  農夫也是一樣
[00:10:20.280 --> 00:10:22.840]  向天上去仰望
[00:10:22.840 --> 00:10:23.680]  仰望誰呢?
[00:10:23.680 --> 00:10:24.440]  就是巴力
[00:10:24.440 --> 00:10:30.120]  巴力另外一個綽號就是大菌的僕人
[00:10:30.120 --> 00:10:33.480]  大菌你記得在聖經舊約
[00:10:33.480 --> 00:10:34.600]  譬如《史詩記》
[00:10:34.600 --> 00:10:36.200]  參書人故事有出現過
[00:10:36.200 --> 00:10:37.120]  達加恩
[00:10:37.120 --> 00:10:38.480]  達加恩
[00:10:38.480 --> 00:10:39.760]  就是那個…
[00:10:39.760 --> 00:10:44.120]  其實祂就是墨紙的神
[00:10:44.120 --> 00:10:45.520]  墨田的神
[00:10:45.520 --> 00:10:49.040]  祂說為什麼要向他們呼喚呢?
[00:10:49.040 --> 00:10:51.560]  為什麼要呼喚大菌的僕人巴力
[00:10:51.560 --> 00:10:52.960]  能夠給他們水
[00:10:52.960 --> 00:10:56.640]  能夠給他們水之後
[00:10:56.640 --> 00:10:58.040]  能夠有墨水出現呢?
[00:10:58.040 --> 00:10:59.640]  因為糧食
[00:10:59.640 --> 00:11:04.640]  從儲存的地方
[00:11:04.640 --> 00:11:06.800]  都已經吃光了
[00:11:06.800 --> 00:11:08.320]  油
[00:11:08.320 --> 00:11:10.360]  酒也都沒有了
[00:11:10.360 --> 00:11:13.520]  酒在皮袋裡面已經乾了
[00:11:13.520 --> 00:11:14.640]  皮袋都乾了
[00:11:14.640 --> 00:11:17.120]  當時釀酒就是放在皮袋裡面的
[00:11:17.120 --> 00:11:19.760]  桶裡面也沒有油
[00:11:20.200 --> 00:11:21.640]  全部都用盡了
[00:11:21.640 --> 00:11:24.600]  如果你這樣看的時候
[00:11:24.600 --> 00:11:25.680]  一個這樣的背景
[00:11:25.680 --> 00:11:27.160]  你就留意到
[00:11:27.160 --> 00:11:29.040]  我們剛剛說的兩個故事
[00:11:29.040 --> 00:11:30.840]  都是有這樣的主題的
[00:11:30.840 --> 00:11:34.920]  包括這個寡婦的故事
[00:11:34.920 --> 00:11:37.440]  正如我所說
[00:11:37.440 --> 00:11:38.760]  你將所有東西
[00:11:38.760 --> 00:11:40.520]  全部背景拿走
[00:11:40.520 --> 00:11:41.520]  都能夠應用的
[00:11:41.520 --> 00:11:42.200]  是不是?
[00:11:42.200 --> 00:11:43.200]  就是上帝信實
[00:11:43.200 --> 00:11:43.640]  是不是?
[00:11:43.640 --> 00:11:45.840]  但是在這裡我們就知道
[00:11:45.840 --> 00:11:47.920]  為什麼這個故事會這麼寫
[00:11:48.480 --> 00:11:50.280]  還有為什麼主要
[00:11:50.280 --> 00:11:52.880]  講出幾件事情
[00:11:52.880 --> 00:11:54.000]  就是麵粉
[00:11:54.000 --> 00:11:56.080]  是不是?
[00:11:56.080 --> 00:11:57.480]  還有
[00:11:57.480 --> 00:11:58.960]  瓶裡面的油
[00:11:58.960 --> 00:12:00.160]  是不是?
[00:12:00.160 --> 00:12:01.920]  油用不盡
[00:12:01.920 --> 00:12:03.320]  麵粉用不盡
[00:12:03.320 --> 00:12:04.160]  為什麼呢?
[00:12:04.160 --> 00:12:05.480]  因為耶和華
[00:12:05.480 --> 00:12:07.080]  不是巴力
[00:12:07.080 --> 00:12:08.120]  是耶和華
[00:12:08.120 --> 00:12:11.480]  去操控著
[00:12:11.480 --> 00:12:13.080]  掌管著
[00:12:13.080 --> 00:12:14.600]  這些的
[00:12:14.600 --> 00:12:15.800]  墨紙
[00:12:16.440 --> 00:12:18.720]  還有田間裡面的出產
[00:12:18.720 --> 00:12:20.760]  就不是巴力
[00:12:20.760 --> 00:12:22.680]  為什麼我們知道這樣呢?
[00:12:22.680 --> 00:12:24.920]  因為如果你這樣去對比之下
[00:12:24.920 --> 00:12:25.960]  你就知道
[00:12:25.960 --> 00:12:29.240]  巴力就是一個這樣的神
[00:12:29.240 --> 00:12:31.240]  就是管理雨水
[00:12:31.240 --> 00:12:32.760]  管理墨紙
[00:12:32.760 --> 00:12:34.040]  小麥罐
[00:12:34.040 --> 00:12:35.000]  是不是?
[00:12:35.000 --> 00:12:37.000]  糧食
[00:12:37.000 --> 00:12:37.880]  食物
[00:12:37.880 --> 00:12:39.600]  酒
[00:12:39.600 --> 00:12:40.960]  還有油
[00:12:40.960 --> 00:12:42.120]  是不是?
[00:12:42.120 --> 00:12:44.400]  跟當地的農耕
[00:12:44.400 --> 00:12:45.480]  很有關係
[00:12:46.480 --> 00:12:48.080]  以利亞的故事
[00:12:48.080 --> 00:12:49.400]  就想講什麼呢?
[00:12:49.400 --> 00:12:51.080]  起碼開頭這兩個故事
[00:12:51.080 --> 00:12:54.640]  就是告訴我們
[00:12:54.640 --> 00:12:58.400]  不是巴力去控制我們
[00:12:58.400 --> 00:13:01.600]  要的麵粉
[00:13:01.600 --> 00:13:02.440]  油
[00:13:02.440 --> 00:13:03.160]  墨紙
[00:13:03.160 --> 00:13:06.960]  也不是他去控制雨水
[00:13:06.960 --> 00:13:08.840]  是耶和華去控制
[00:13:08.840 --> 00:13:12.920]  我們回到剛才巴力的背景
[00:13:12.920 --> 00:13:14.960]  我們再想想
[00:13:15.440 --> 00:13:16.680]  有了這個背景的時候
[00:13:16.680 --> 00:13:17.440]  我們就了解了
[00:13:17.440 --> 00:13:20.320]  為什麼那些小小的神蹟的故事
[00:13:20.320 --> 00:13:21.840]  是這樣發生
[00:13:21.840 --> 00:13:25.920]  因為上帝藉著以利亞的經歷
[00:13:25.920 --> 00:13:27.560]  來講出
[00:13:27.560 --> 00:13:30.760]  祂是一個比巴力更大的神
[00:13:30.760 --> 00:13:33.560]  來證明巴力是假的
[00:13:33.560 --> 00:13:34.800]  祂才是真實
[00:13:34.800 --> 00:13:36.520]  我們看到兩個故事
[00:13:36.520 --> 00:13:37.400]  現在想下去
[00:13:37.400 --> 00:13:39.560]  看看有沒有其他以利亞的故事
[00:13:39.560 --> 00:13:41.560]  跟這些主題有關
[00:13:41.560 --> 00:13:44.640]  相信這些背景
[00:13:44.640 --> 00:13:47.320]  對比能夠幫助我們了解
[00:13:47.320 --> 00:13:50.240]  這個故事真正的意思

