
[00:00:00.000 --> 00:00:01.600]  要馬上吃雞
[00:06:18.400 --> 00:06:19.400]  對,簡易版
[00:06:19.400 --> 00:06:23.000]  綠色的地方就是他拿到的地方
[00:06:23.000 --> 00:06:25.600]  只要他想拿的地方
[00:06:25.600 --> 00:06:27.600]  他只要一打就贏了
[00:06:28.200 --> 00:06:30.800]  沒有人可以抵抗到他
[00:06:30.800 --> 00:06:33.200]  他最後還將整個地中海
[00:06:33.200 --> 00:06:36.000]  變成自己國家的內海
[00:06:36.000 --> 00:06:37.400]  好像自己的私家水塘一樣
[00:06:37.400 --> 00:06:41.400]  所以人民更加把他當神來拜
[00:06:41.400 --> 00:06:43.400]  他自己也神格化他自己
[00:06:43.400 --> 00:06:44.400]  他覺得我就是神
[00:06:44.400 --> 00:06:50.400]  我就是代表神統治這個地方的王
[00:06:50.400 --> 00:06:52.800]  可想而知這個王有多強大
[00:06:52.800 --> 00:06:56.600]  然後登記戶籍就是
[00:06:57.400 --> 00:06:58.400]  經文是這樣說的
[00:06:58.400 --> 00:07:01.400]  海薩奧古斯督下令登記戶籍
[00:07:01.400 --> 00:07:05.000]  如果你看舊日本就是報名上冊
[00:07:05.000 --> 00:07:08.600]  其實報名上冊也不是很好
[00:07:08.600 --> 00:07:12.200]  登記戶籍會比較接近我們現在的用字
[00:07:12.200 --> 00:07:15.200]  登記戶籍是在古時
[00:07:15.200 --> 00:07:18.600]  花費一個很大的人力物力的人口普查
[00:07:18.600 --> 00:07:21.200]  不像現在做人口普查是怎麼做的
[00:07:21.200 --> 00:07:23.000]  上網填一張表
[00:07:23.000 --> 00:07:24.600]  填一張表就完成了
[00:07:24.600 --> 00:07:26.800]  以前是怎樣的
[00:07:26.800 --> 00:07:30.200]  以前政府要命令人回自己的鄉下
[00:07:30.200 --> 00:07:32.200]  帶著一家大小
[00:07:32.200 --> 00:07:34.600]  盤穿所有家當
[00:07:34.600 --> 00:07:36.000]  回到自己的家
[00:07:36.000 --> 00:07:38.600]  然後士兵就來查看
[00:07:38.600 --> 00:07:40.000]  你們有三個人
[00:07:40.000 --> 00:07:41.200]  然後這個戶就有三個
[00:07:41.200 --> 00:07:44.000]  目的是什麼
[00:07:44.000 --> 00:07:47.600]  目的是要把全國的人數記錄下來
[00:07:47.600 --> 00:07:48.600]  然後做什麼
[00:07:48.600 --> 00:07:50.600]  徵稅
[00:07:50.600 --> 00:07:52.600]  還有徵兵戎
[00:07:52.600 --> 00:07:55.400]  就是告訴別人這裡有多少個男丁
[00:07:55.800 --> 00:07:57.000]  到時候打仗我可以怎麼用
[00:07:57.000 --> 00:08:00.200]  這裡有多少個人口
[00:08:00.200 --> 00:08:01.200]  我可以徵多少稅
[00:08:01.200 --> 00:08:04.000]  就好像舊約
[00:08:04.000 --> 00:08:06.400]  如果你看《十武二記》
[00:08:06.400 --> 00:08:08.000]  大衛也有數點人數
[00:08:08.000 --> 00:08:11.600]  其實數點人數也類似登記戶籍
[00:08:11.600 --> 00:08:12.800]  去到展示戶口就告訴別人
[00:08:12.800 --> 00:08:14.000]  這個皇帝厲害
[00:08:14.000 --> 00:08:15.000]  我們有這麼多兵
[00:08:15.000 --> 00:08:20.800]  從來只有一個很強勢
[00:08:20.800 --> 00:08:22.000]  很有錢的君王
[00:08:22.000 --> 00:08:26.200]  才會發動這麼大規模的登記戶籍
[00:08:26.200 --> 00:08:30.000]  而奧古斯都在歷史上發動了不止一次
[00:08:30.000 --> 00:08:31.400]  基本上發動了很多次
[00:08:31.400 --> 00:08:34.400]  所以這個凱撒
[00:08:34.400 --> 00:08:36.000]  他做的目的是什麼
[00:08:36.000 --> 00:08:38.800]  他做的目的就是
[00:08:38.800 --> 00:08:40.800]  向全世界告訴全世界
[00:08:40.800 --> 00:08:46.400]  我是這個世界的主宰
[00:08:46.400 --> 00:08:49.800]  沒有人可以反抗他的命令
[00:08:50.200 --> 00:08:51.400]  連所有人
[00:08:51.400 --> 00:08:56.200]  甚至臣服於上帝
[00:08:56.200 --> 00:09:00.600]  這個超然主宰的以色列人
[00:09:00.600 --> 00:09:02.400]  都要臣服於他
[00:09:02.400 --> 00:09:05.600]  所以沒有人敢亦其意
[00:09:05.600 --> 00:09:07.600]  第三節的經文就告訴你
[00:09:07.600 --> 00:09:09.400]  眾人各歸各城
[00:09:09.400 --> 00:09:13.600]  還刻意描寫眾人
[00:09:13.600 --> 00:09:17.400]  回應了奧古斯都的要求
[00:09:17.400 --> 00:09:19.800]  所以第三節
[00:09:20.400 --> 00:09:23.800]  各歸各城的行動
[00:09:23.800 --> 00:09:25.600]  似乎很正常
[00:09:25.600 --> 00:09:28.200]  皇帝下令百姓遵命
[00:09:28.200 --> 00:09:30.000]  是一件很正常的事
[00:09:30.000 --> 00:09:31.600]  今天政府叫你交稅
[00:09:31.600 --> 00:09:33.400]  你都交吧
[00:09:33.400 --> 00:09:34.400]  如果沒有你說我奉了憲
[00:09:34.400 --> 00:09:35.400]  我不交稅
[00:09:35.400 --> 00:09:36.600]  不可以的吧
[00:09:36.600 --> 00:09:37.600]  不可能的
[00:09:37.600 --> 00:09:40.600]  但是這裡用的字很有趣
[00:09:40.600 --> 00:09:43.600]  它和你還沒記用的字眼很相似
[00:09:43.600 --> 00:09:45.200]  你還沒記25章是這樣說的
[00:09:46.800 --> 00:09:47.400]  第三節
[00:09:47.400 --> 00:09:50.800]  這欺憐你們國人要歸自己的地業
[00:09:50.800 --> 00:09:52.800]  要歸自己的地業
[00:09:52.800 --> 00:09:54.800]  和《路加福音》二章三節
[00:09:54.800 --> 00:09:57.200]  各歸各城的表達非常相似
[00:09:57.200 --> 00:10:00.800]  《路加福音》這裡做了一個諷刺
[00:10:00.800 --> 00:10:05.200]  刻意利用凱撒奧古斯都降旨
[00:10:05.200 --> 00:10:07.000]  叫全國人登記戶籍
[00:10:07.000 --> 00:10:09.200]  叫人各歸各城的行動
[00:10:09.200 --> 00:10:15.000]  去描述整個皇帝的目的就是
[00:10:15.600 --> 00:10:18.800]  路加醫生很想刻意將這個人的命令
[00:10:18.800 --> 00:10:22.600]  和上帝的命令放在一起
[00:10:22.600 --> 00:10:27.000]  上次欺憐跟大家說過一下
[00:10:27.000 --> 00:10:29.200]  這次也要跟大家說一點點
[00:10:29.200 --> 00:10:31.400]  欺憐是什麼
[00:10:31.400 --> 00:10:38.000]  是上帝命令猶太人做的事情
[00:10:38.000 --> 00:10:43.400]  暗示著這個叱吒風雲的千古一帝
[00:10:44.400 --> 00:10:49.400]  凱撒奧古斯都不及一個出生在馬槽的耶穌
[00:10:49.400 --> 00:10:50.400]  為什麼呢?
[00:10:50.400 --> 00:10:51.400]  我們要說一下
[00:10:51.400 --> 00:10:53.400]  欺憐的概念
[00:10:53.400 --> 00:10:55.400]  這樣
[00:10:55.400 --> 00:10:57.400]  OK 好
[00:10:57.400 --> 00:11:02.400]  在利美記如果大家記得的話
[00:11:02.400 --> 00:11:07.000]  上帝作為以色列人的主宰命令他們各歸各城
[00:11:07.000 --> 00:11:11.400]  遵行欺憐的目的就是要表達以色列人敬畏上帝
[00:11:12.400 --> 00:11:15.400]  他是耶和華 他是以色列人的上帝
[00:11:15.400 --> 00:11:19.400]  耶和華才是以色列人的主宰
[00:11:19.400 --> 00:11:22.400]  先天以色列人在埃及那裡
[00:11:22.400 --> 00:11:24.400]  神拯救了他們出來
[00:11:24.400 --> 00:11:26.400]  然後進入迦南地
[00:11:26.400 --> 00:11:29.400]  上帝遵守了一個盟約讓以色列人有土地
[00:11:29.400 --> 00:11:32.400]  然後命令以色列人要遵守欺憐
[00:11:32.400 --> 00:11:37.400]  讓孤兒寡婦 寄居者 弱小的人有機會免債
[00:11:37.400 --> 00:11:41.400]  讓失去家園的人能夠拿回土地
[00:11:41.400 --> 00:11:42.400]  奴隸被釋放
[00:11:42.400 --> 00:11:45.400]  只是以色列人當年沒有遵行欺憐
[00:11:45.400 --> 00:11:48.400]  直到路加年代的以色列人
[00:11:48.400 --> 00:11:50.400]  他們的身分都被反過來
[00:11:50.400 --> 00:11:52.400]  他們失去了原本的土地
[00:11:52.400 --> 00:11:55.400]  被羅馬軍欺壓 被收很重的稅項
[00:11:55.400 --> 00:11:57.400]  就像當年的寄居者奴隸一樣
[00:11:57.400 --> 00:12:00.400]  很弱小 生活苦不堪言
[00:12:00.400 --> 00:12:05.400]  所以各歸各城就令人想起以色列人的欺憐
[00:12:05.400 --> 00:12:10.400]  當年上帝讓他們進入迦南地
[00:12:10.400 --> 00:12:13.400]  很希望他們可以拿回本身的土地
[00:12:13.400 --> 00:12:17.400]  再次成為主人
[00:12:17.400 --> 00:12:18.400]  現實是什麼呢
[00:12:18.400 --> 00:12:22.400]  現實就是長勝將軍奧古斯督
[00:12:22.400 --> 00:12:25.400]  他就是最有能力令所有人臣服於他
[00:12:25.400 --> 00:12:29.400]  因為他去到哪裡 打到哪裡
[00:12:29.400 --> 00:12:31.400]  去到哪裡 贏到哪裡
[00:12:31.400 --> 00:12:33.400]  有能力發動登記戶籍
[00:12:33.400 --> 00:12:38.400]  更加有能力令以色列人以欺憐的名義拿回土地
[00:12:38.400 --> 00:12:40.400]  只是歷史告訴我們
[00:12:40.400 --> 00:12:45.400]  他在耶穌出生之後 他就死了
[00:12:45.400 --> 00:12:49.400]  所以路加在這個時候再提起
[00:12:49.400 --> 00:12:51.400]  這句「各歸各城登記戶籍」
[00:12:51.400 --> 00:12:56.400]  是要暗示這個很強大的千古一帝 屋大衛
[00:12:56.400 --> 00:12:58.400]  凱撒奧古斯督
[00:12:58.400 --> 00:13:01.400]  本來很有能力去主宰這個世界
[00:13:01.400 --> 00:13:04.400]  但是都沒辦法做到
[00:13:04.400 --> 00:13:09.400]  唯有這個主宰 真正世界主宰耶穌才做得到
[00:13:09.400 --> 00:13:12.400]  去到這裡我們就要問一個問題
[00:13:12.400 --> 00:13:17.400]  路加憑什麼說服全世界
[00:13:17.400 --> 00:13:23.400]  告訴人家那個躺在馬槽的BB耶穌是世界主宰
[00:13:23.400 --> 00:13:29.400]  大家有沒有想過這個問題
[00:13:29.400 --> 00:13:31.400]  路加憑什麼
[00:13:31.400 --> 00:13:35.400]  面對這麼強大的奧古斯督
[00:13:35.400 --> 00:13:40.400]  我就告訴人家這個躺在馬槽的耶穌才是世界主宰
[00:13:40.400 --> 00:13:48.400]  路加刻意描寫約瑟是大衛一家一族的人
[00:13:48.400 --> 00:13:52.400]  有主的使者向牧羊人報大喜的訊息
[00:13:52.400 --> 00:13:57.400]  然後是關於盲民的救主主耶穌基督
[00:13:57.400 --> 00:13:59.400]  宣告天上的榮譽歸於神
[00:13:59.400 --> 00:14:03.400]  地上的平安歸於耶穌所喜悅的人
[00:14:03.400 --> 00:14:05.400]  大家看到那些紅色的字
[00:14:05.400 --> 00:14:07.400]  紅色的字
[00:14:07.400 --> 00:14:12.400]  全部這裡用的紅色的字都是極度政治性的
[00:14:12.400 --> 00:14:17.400]  當時唯有羅馬君王才可以用這些字眼
[00:14:17.400 --> 00:14:24.400]  是羅馬君王才可以為這個世界帶來和平和平安好消息
[00:14:24.400 --> 00:14:26.400]  因為他才夠強大
[00:14:26.400 --> 00:14:28.400]  在戰亂的時候保護到人民
[00:14:28.400 --> 00:14:31.400]  如果今天你去羅馬的話
[00:14:31.400 --> 00:14:38.400]  你會看到這個是奧古斯督自己命人起的平安祭壇的紀念碑
[00:14:38.400 --> 00:14:44.400]  裡面寫了是他才可以將平安帶給全世界的人
[00:14:44.400 --> 00:14:48.400]  是他才可以將平安帶給全世界的人
[00:14:48.400 --> 00:14:51.400]  其他人用是會招致殺身之禍的
[00:14:51.400 --> 00:14:54.400]  所以今天如果你祝福人家平安的話
[00:14:54.400 --> 00:14:57.400]  其實如果在2000年前你是會被人殺頭的
[00:14:57.400 --> 00:14:59.400]  因為你不是君王
[00:14:59.400 --> 00:15:04.400]  是羅馬君王才可以將平安帶給人
[00:15:04.400 --> 00:15:09.400]  所以路加這裡很大膽
[00:15:09.400 --> 00:15:11.400]  他竟然用地上的平安
[00:15:11.400 --> 00:15:13.400]  他竟然用地上的平安
[00:15:13.400 --> 00:15:17.400]  用地上的平安歸於耶穌所喜悅的人
[00:15:17.400 --> 00:15:24.400]  地上的平安竟然來自一個躺在馬槽的BB耶穌
[00:15:24.400 --> 00:15:26.400]  而不是千古一帝屋大衛
[00:15:26.400 --> 00:15:28.400]  凱撒奧古斯督
[00:15:28.400 --> 00:15:30.400]  這個這麼強烈的對比
[00:15:30.400 --> 00:15:32.400]  我也要講一個例子去展述一下
[00:15:32.400 --> 00:15:38.400]  就是我有兩個四當同學一起長大的
[00:15:38.400 --> 00:15:40.400]  一個叫朱仔
[00:15:40.400 --> 00:15:42.400]  左邊那個叫朱仔
[00:15:42.400 --> 00:15:44.400]  朱仔雖然他很聰明
[00:15:44.400 --> 00:15:48.400]  他叫朱仔但他很聰明
[00:15:48.400 --> 00:15:50.400]  他很耐勞
[00:15:50.400 --> 00:15:51.400]  一點都不朱
[00:15:51.400 --> 00:15:53.400]  另一個叫強仔
[00:15:53.400 --> 00:15:56.400]  雖然他叫強仔但他一點都不健碩
[00:15:56.400 --> 00:15:57.400]  很散
[00:15:57.400 --> 00:16:00.400]  所以我們經常叫他散仔強
[00:16:00.400 --> 00:16:04.400]  所以我們三個人從幼稚園到小學到中學
[00:16:04.400 --> 00:16:08.400]  都是同學一起長大的
[00:16:08.400 --> 00:16:10.400]  都是在最差的那一班
[00:16:10.400 --> 00:16:13.400]  因為我從小有病,讀不到書
[00:16:13.400 --> 00:16:15.400]  他們兩個經常上課就做夢
[00:16:15.400 --> 00:16:18.400]  就覺得自己會成為什麼大代
[00:16:18.400 --> 00:16:20.400]  什麼大亨
[00:16:20.400 --> 00:16:23.400]  所以我們一起升中的時候
[00:16:23.400 --> 00:16:28.400]  毫無意外都會升到全區最差的那一班中學
[00:16:28.400 --> 00:16:30.400]  又是你?我又見到你
[00:16:30.400 --> 00:16:32.400]  就是最差的那一班
[00:16:32.400 --> 00:16:34.400]  還要是最差的那一班相遇
[00:16:34.400 --> 00:16:36.400]  在整個中學裡面
[00:16:36.400 --> 00:16:40.400]  這間中學被人叫做武術學校
[00:16:40.400 --> 00:16:43.400]  不是因為他們教習武
[00:16:43.400 --> 00:16:45.400]  是因為經常打架
[00:16:45.400 --> 00:16:50.400]  裡面的人經常開拖打到流血
[00:16:50.400 --> 00:16:54.400]  你可以想像裡面是幫派林立
[00:16:54.400 --> 00:16:56.400]  很多大佬,很多嘍囉
[00:16:56.400 --> 00:16:59.400]  每個人都有大佬照顧
[00:16:59.400 --> 00:17:01.400]  不然就會被人打、被人勒索
[00:17:01.400 --> 00:17:03.400]  他們打架不是玩玩的
[00:17:03.400 --> 00:17:06.400]  如果你有留意以前的班房
[00:17:06.400 --> 00:17:09.400]  椅子、桌椅全部都有鐵通
[00:17:09.400 --> 00:17:11.400]  我們咬斷了鐵通就出去打人
[00:17:11.400 --> 00:17:14.400]  打到全身都血
[00:17:14.400 --> 00:17:16.400]  我想言之
[00:17:16.400 --> 00:17:18.400]  我們三個小朋友
[00:17:18.400 --> 00:17:19.400]  十一、二歲
[00:17:19.400 --> 00:17:20.400]  剛剛升中
[00:17:20.400 --> 00:17:22.400]  第一件事是什麼呢
[00:17:22.400 --> 00:17:25.400]  你回到第一天就要決定一件事
[00:17:25.400 --> 00:17:27.400]  就是你跟不跟大佬
[00:17:27.400 --> 00:17:31.400]  如果你不找一個碼頭照顧你
[00:17:31.400 --> 00:17:33.400]  都幾十歲
[00:17:33.400 --> 00:17:37.400]  朱仔剛剛說他是聰明
[00:17:37.400 --> 00:17:41.400]  他第一天就決定跟一個看起來很強悍的大佬
[00:17:41.400 --> 00:17:43.400]  所以他不會被人勒索
[00:17:43.400 --> 00:17:45.400]  因為他可以勒索人
[00:17:45.400 --> 00:17:46.400]  沒辦法
[00:17:46.400 --> 00:17:50.400]  這個弱強食的世界在中學已經出現
[00:17:50.400 --> 00:17:51.400]  我跟小散強
[00:17:51.400 --> 00:17:53.400]  他就散,我就弱
[00:17:53.400 --> 00:17:54.400]  雖然我叫健仔
[00:17:54.400 --> 00:17:56.400]  但我已經不健壯
[00:17:56.400 --> 00:17:59.400]  我經常都暈倒
[00:17:59.400 --> 00:18:00.400]  我怎樣跟人打架
[00:18:00.400 --> 00:18:02.400]  大佬見到我都不喜歡
[00:18:02.400 --> 00:18:06.400]  所以我們兩個傻乎乎的被人打
[00:18:06.400 --> 00:18:07.400]  被人勒索
[00:18:07.400 --> 00:18:10.400]  有一天大佬就站在我們面前
[00:18:10.400 --> 00:18:11.400]  叫我們加保護費
[00:18:11.400 --> 00:18:14.400]  我一元都沒有,不加也不加
[00:18:14.400 --> 00:18:16.400]  那天小散強有點錢
[00:18:16.400 --> 00:18:18.400]  他拿了一疊現金出來
[00:18:18.400 --> 00:18:19.400]  就交給大佬
[00:18:19.400 --> 00:18:22.400]  大佬就拿了就走了
[00:18:22.400 --> 00:18:23.400]  我以為沒事
[00:18:23.400 --> 00:18:25.400]  加了保護費還想怎樣
[00:18:25.400 --> 00:18:29.400]  第二天大佬就面腫口腫
[00:18:29.400 --> 00:18:30.400]  被人打到
[00:18:30.400 --> 00:18:34.400]  他連眼都看不開
[00:18:34.400 --> 00:18:36.400]  然後他就拿著那疊現金
[00:18:36.400 --> 00:18:37.400]  交給小散強
[00:18:37.400 --> 00:18:39.400]  不好意思,我以後不敢了
[00:18:39.400 --> 00:18:42.400]  然後我就睜開眼看著小散強
[00:18:42.400 --> 00:18:46.400]  他憑甚麼呢
[00:18:46.400 --> 00:18:47.400]  我從小就認識他
[00:18:47.400 --> 00:18:49.400]  他打也打不成
[00:18:49.400 --> 00:18:51.400]  又不是很兇狠
[00:18:51.400 --> 00:18:53.400]  然後他說他打了給他表哥
[00:18:53.400 --> 00:18:56.400]  然後我就說
[00:18:56.400 --> 00:18:57.400]  給表哥?
[00:18:57.400 --> 00:18:59.400]  後來我才知道
[00:18:59.400 --> 00:19:01.400]  原來他表哥是雙花紅棍
[00:19:01.400 --> 00:19:05.400]  是這個地區的坐館
[00:19:05.400 --> 00:19:09.400]  這個地區所有的事情
[00:19:09.400 --> 00:19:11.400]  基本上都是他大佬提的
[00:19:11.400 --> 00:19:16.400]  所以這個人很害怕
[00:19:16.400 --> 00:19:18.400]  這個大佬,所謂的小嘍囉
[00:19:18.400 --> 00:19:22.400]  他完全不敢碰小散強
[00:19:22.400 --> 00:19:24.400]  自此之後
[00:19:24.400 --> 00:19:26.400]  死木仔,豬仔
[00:19:26.400 --> 00:19:27.400]  他就經常要做打手
[00:19:27.400 --> 00:19:30.400]  你知道出來走就遇到要還
[00:19:30.400 --> 00:19:32.400]  經常被人打到全身都受傷
[00:19:32.400 --> 00:19:36.400]  正常人,幾十歲的小孩
[00:19:36.400 --> 00:19:38.400]  你都會計算
[00:19:38.400 --> 00:19:41.400]  正常人都會找一個很強大的碼頭
[00:19:41.400 --> 00:19:43.400]  你絕對不會找小散強
[00:19:43.400 --> 00:19:45.400]  你都絕對不會找一些
[00:19:45.400 --> 00:19:48.400]  剛出來報道的小孩
[00:19:48.400 --> 00:19:51.400]  正如《路加福音》二章這裡
