
[00:00:00.000 --> 00:00:07.360]  我先跟大家讀一讀今天的經文
[00:06:01.320 --> 00:06:03.640]  我跟神在塞膠,
[00:06:03.640 --> 00:06:07.200]  為何上帝會這樣?
[00:06:07.200 --> 00:06:08.880]  今天我的主題就是,
[00:06:08.880 --> 00:06:13.000]  我用我很地道的廣東話去翻譯一下,
[00:06:13.000 --> 00:06:15.120]  因為我不懂得看中文,
[00:06:15.120 --> 00:06:20.840]  上帝怎樣在我們自給自足的陷阱救我們出來,
[00:06:20.840 --> 00:06:21.920]  就是我的主題,
[00:06:21.920 --> 00:06:24.400]  你懂得看中文,所以你明白我說什麼。
[00:06:24.400 --> 00:06:27.760]  第一點就是我們世界的掙扎,
[00:06:27.760 --> 00:06:31.160]  為何我們有這麼多掙扎在這個世界?
[00:06:31.160 --> 00:06:35.280]  就是在第二十二節至二十四節,
[00:06:35.280 --> 00:06:38.840]  我們先看看二十四節,
[00:06:38.840 --> 00:06:45.640]  二十四節是用亞國的動詞塞膠,
[00:06:45.640 --> 00:06:53.920]  我覺得這個作者很有刻意用這個動詞去講這件事,
[00:06:53.920 --> 00:06:56.320]  因為我覺得塞膠這個動詞,
[00:06:56.320 --> 00:07:02.200]  就是總結了他人生的一生,
[00:07:02.200 --> 00:07:04.120]  直到這一刻,
[00:07:04.120 --> 00:07:06.720]  因為在亞國這一生,
[00:07:06.720 --> 00:07:07.880]  我不多說背景,
[00:07:07.880 --> 00:07:09.960]  因為我記得十週年,
[00:07:09.960 --> 00:07:11.880]  Mark有跟你們說,
[00:07:11.880 --> 00:07:13.840]  大概是他經過喪世紀,
[00:07:13.840 --> 00:07:17.560]  我預了你們明白是誰在亞國,
[00:07:17.560 --> 00:07:19.560]  他在這一生,
[00:07:19.560 --> 00:07:25.120]  他基本上是跟很多人很多事情去塞膠,
[00:07:25.120 --> 00:07:26.720]  因為他想要優勢,
[00:07:26.720 --> 00:07:29.960]  他想要控制大局,
[00:07:29.960 --> 00:07:33.720]  但是你知道在創世紀二十五章二十三節,
[00:07:33.720 --> 00:07:35.000]  他未出世之前,
[00:07:35.000 --> 00:07:38.480]  在他媽媽的肚子裡面,
[00:07:38.480 --> 00:07:42.320]  上帝應許他下一個城的人,
[00:07:42.320 --> 00:07:47.120]  那個祝福是會去他那裡的,
[00:07:47.120 --> 00:07:49.160]  但是我覺得他真的太害怕,
[00:07:49.160 --> 00:07:52.240]  他不相信上帝這個應許,
[00:07:52.240 --> 00:07:58.160]  塞膠這一幕就讓我看到他人生最高峰的地方,
[00:07:58.160 --> 00:08:01.560]  但是怎樣來到這一刻呢?
[00:08:01.560 --> 00:08:04.520]  我們要回到他人生開頭,
[00:08:04.520 --> 00:08:06.480]  去很快地看一看,
[00:08:06.480 --> 00:08:07.800]  他出世的時候,
[00:08:07.800 --> 00:08:09.920]  他就捉住哥哥二嫂出世,
[00:08:09.920 --> 00:08:12.280]  所以真的很搞笑,
[00:08:12.280 --> 00:08:15.080]  他的父母就改了一個名字叫亞國,
[00:08:15.080 --> 00:08:16.440]  就是說騙子,
[00:08:16.440 --> 00:08:17.920]  就是老千,
[00:08:17.920 --> 00:08:19.000]  真的很搞笑,
[00:08:19.000 --> 00:08:20.880]  怎麼會這樣去改自己的名字,
[00:08:20.880 --> 00:08:23.040]  有沒有人叫他的子女叫Jacob,
[00:08:23.040 --> 00:08:24.640]  或者你不認識的背景,
[00:08:24.640 --> 00:08:29.240]  就是說你是騙子,
[00:08:29.240 --> 00:08:31.760]  他真的做了這件事,
[00:08:31.760 --> 00:08:37.040]  他騙了他哥哥的名分和祝福,
[00:08:37.040 --> 00:08:41.240]  令他要逃跑去他的舅父拉班那裡,
[00:08:41.240 --> 00:08:44.120]  一走就走了二十年,
[00:08:44.120 --> 00:08:46.480]  這樣去到舅父那裡,
[00:08:46.480 --> 00:08:47.840]  就和舅父鬥,
[00:08:47.840 --> 00:08:49.880]  看誰能騙誰厲害一點,
[00:08:49.880 --> 00:08:54.120]  最後大部分的財產都被騙回來,
[00:08:54.120 --> 00:08:57.040]  現在就回到家鄉嘉南地,
[00:08:57.040 --> 00:08:59.880]  來到這條河這裡,
[00:08:59.880 --> 00:09:01.960]  現在他有多少財產呢?
[00:09:01.960 --> 00:09:02.960]  他有四個老婆,
[00:09:02.960 --> 00:09:04.600]  十一個兒子,
[00:09:04.600 --> 00:09:05.760]  他現在開始過這條河,
[00:09:05.760 --> 00:09:08.440]  回到嘉南地,
[00:09:08.440 --> 00:09:10.600]  但是在他面前,
[00:09:10.600 --> 00:09:15.400]  他要面對的問題就是他哥哥二嫂,
[00:09:15.400 --> 00:09:16.960]  因為這個是最主要的原因,
[00:09:16.960 --> 00:09:21.840]  所以他一走就走了二十年,
[00:09:21.840 --> 00:09:22.840]  所以他第一件事做,
[00:09:22.840 --> 00:09:24.640]  在《創世紀》三十二章開頭就是,
[00:09:24.640 --> 00:09:29.800]  他叫僕人拿信息帶給他哥哥二嫂,
[00:09:29.800 --> 00:09:30.440]  他說什麼呢?
[00:09:30.440 --> 00:09:32.360]  基本上是說這件事,
[00:09:32.360 --> 00:09:35.240]  我其實這麼多年去了舅父那裡,
[00:09:35.240 --> 00:09:39.880]  我現在有很多牛牛羊羊的意思是什麼呢?
[00:09:39.880 --> 00:09:42.680]  我其實不是走去避你的,
[00:09:42.680 --> 00:09:45.560]  我現在這麼多牛牛羊羊的意思就是,
[00:09:45.560 --> 00:09:47.680]  我不是想來拿你的東西,
[00:09:47.680 --> 00:09:52.560]  就是想跟他說一聲,
[00:09:52.560 --> 00:09:56.680]  但是在第六字那裡發生什麼事,
[00:09:56.680 --> 00:09:59.440]  他僕人帶信息回來就說,
[00:09:59.440 --> 00:10:02.840]  二嫂帶著四百人來見你,
[00:10:02.840 --> 00:10:04.400]  他馬上就害怕了,
[00:10:04.400 --> 00:10:05.080]  心虛是吧,
[00:10:05.080 --> 00:10:07.960]  因為他知道自己真的做錯事,
[00:10:07.960 --> 00:10:12.880]  他將他的財產和家人分開幾對,
[00:10:12.880 --> 00:10:14.680]  好像在排隊一樣,
[00:10:14.680 --> 00:10:23.360]  就想先將牛牛羊羊拿去前面獻給二嫂的哥哥,
[00:10:23.360 --> 00:10:27.760]  因為想和他和好,
[00:10:27.760 --> 00:10:31.120]  因為希望他見到這麼多牛牛羊羊的財產,
[00:10:31.120 --> 00:10:32.400]  想去滿足他,
[00:10:32.400 --> 00:10:37.400]  希望他算數,
[00:10:37.400 --> 00:10:42.680]  就是現在帶來我們二十二章的這一晚,
[00:10:42.680 --> 00:10:46.320]  他叫那些僕人先走,走前面,
[00:10:46.320 --> 00:10:48.520]  他們在河邊做什麼呢?
[00:10:48.520 --> 00:10:53.920]  這一晚你看到他做的決定,
[00:10:53.920 --> 00:10:56.880]  為什麼他會做這些事情在二十二章,
[00:10:56.880 --> 00:11:01.480]  他將家人和財產帶過河,
[00:11:01.480 --> 00:11:03.280]  但是他自己留在那裡,
[00:11:03.280 --> 00:11:06.640]  好像他真的害怕到一個地步,
[00:11:06.640 --> 00:11:09.960]  他不太清楚自己想做些什麼,
[00:11:09.960 --> 00:11:15.400]  但是突然間有人過來和他摔跤在那裡,
[00:11:15.400 --> 00:11:18.800]  但是我們現在知道這個人是上帝自己,
[00:11:18.800 --> 00:11:21.160]  但是亞哥知不知道呢?
[00:11:21.160 --> 00:11:24.400]  他當然不知道,因為太黑了,
[00:11:24.400 --> 00:11:28.760]  但是你覺得他第一個反應是誰呢?
[00:11:28.760 --> 00:11:32.920]  當然是二嫂,她過來偷襲他,
[00:11:32.920 --> 00:11:39.040]  所以他會用他所有的能力和這個人去摔跤,
[00:11:39.040 --> 00:11:44.560]  摔到他就快天亮了,
[00:11:44.560 --> 00:11:47.160]  為什麼他這麼厲害可以摔到天亮呢?
[00:11:47.160 --> 00:11:52.720]  但是你想一想,他所有的性命財產都在這一場摔跤,
[00:11:52.720 --> 00:11:56.600]  他覺得如果他輸了,他什麼都沒有了,
[00:11:56.600 --> 00:11:59.760]  他一無所有,
[00:11:59.760 --> 00:12:01.520]  所以你想一想,弟兄姊妹,
[00:12:01.520 --> 00:12:05.920]  你要避免去保護你自己的工作,
[00:12:05.920 --> 00:12:09.840]  無論是家庭,你的愛人,你所愛的人,
[00:12:09.840 --> 00:12:14.960]  你都會像亞哥一樣,摔得這麼用力去摔,
[00:12:14.960 --> 00:12:18.480]  但是我們看一看他亞哥的人生去到這一點,
[00:12:18.480 --> 00:12:23.720]  為什麼他和其他人掙扎了這麼多呢?
[00:12:23.720 --> 00:12:27.440]  因為他不相信上帝的應許,
[00:12:27.440 --> 00:12:33.920]  所以他自己想著上帝讓我來幫你去完成這個應許,
[00:12:33.920 --> 00:12:40.800]  他很怕將來不知道會發生什麼事,
[00:12:40.800 --> 00:12:45.160]  所以他想盡量控制他自己的人生,
[00:12:45.160 --> 00:12:51.080]  但是你想一想,他的家庭背景其實他不是很窮的,
[00:12:51.080 --> 00:12:55.800]  其實是很有錢的,無論是阿伯拉罕,以撒,其實是很有錢的,
[00:12:55.800 --> 00:13:01.160]  但是他看到他的哥哥比起他是有優勢的,
[00:13:01.160 --> 00:13:04.840]  你知道的,長子是有雙倍的產業的,
[00:13:04.840 --> 00:13:14.040]  同一時間是家下的一個領袖,
[00:13:14.040 --> 00:13:21.480]  這個財產和權力他覺得能給他平安,能給他安穩,
[00:13:21.480 --> 00:13:28.120]  所以他將這個名分和這個祝福搶回來,摔跤摔回來,
[00:13:28.120 --> 00:13:35.360]  令他有優勢比起他的哥哥二嫂,
[00:13:35.360 --> 00:13:44.560]  其實雅各就是被我們今生這個世界的標準去推動他做這件事,
[00:13:44.560 --> 00:13:47.600]  你想一想,我們經常都說英文那句,
[00:13:47.600 --> 00:13:49.400]  Climbing the corporate ladder,
[00:13:49.400 --> 00:13:52.200]  你踩著其他人上位,其實很正常,
[00:13:52.200 --> 00:13:56.680]  其實他做的這件事對他來說是很正常的,
[00:13:56.680 --> 00:14:01.120]  但是直到今時今日,我們人的本性有沒有改變,
[00:14:01.120 --> 00:14:05.280]  其實這幾千年都沒有什麼改變,
[00:14:05.280 --> 00:14:10.080]  我們是真的有決心想得到財和富,
[00:14:10.080 --> 00:14:13.960]  因為可以帶給我們祝福,可以帶給我們安慰,
[00:14:13.960 --> 00:14:20.720]  讓我們覺得自己可以控制我們的未來,
[00:14:20.720 --> 00:14:25.760]  其實我們都知道的,你看看突然之間這個圖片,
[00:14:25.760 --> 00:14:28.920]  現在香港來的,你知道我說什麼,
[00:14:28.920 --> 00:14:37.160]  我在台灣有一個幫助我看著兒童的團體,
[00:14:37.160 --> 00:14:39.160]  他的名字叫Julian,
[00:14:39.160 --> 00:14:42.880]  我問他,你每天的人生是怎樣過的?
[00:14:42.880 --> 00:14:46.480]  Steve,我基本上是這樣的,
[00:14:46.480 --> 00:14:51.840]  我五點鐘要起床,然後要去練習遊道,
[00:14:51.840 --> 00:14:54.880]  因為他媽媽是教遊道的,
[00:14:54.880 --> 00:14:58.360]  練習兩個小時遊道,七點鐘,然後要去跑步,
[00:14:58.360 --> 00:15:01.560]  跑完步,八點鐘就要上學,
[00:15:01.560 --> 00:15:04.640]  回到家四點鐘放學,
[00:15:04.640 --> 00:15:09.640]  然後就要去補習班學習英文和數學,
[00:15:09.640 --> 00:15:11.400]  回家還要做功課,
[00:15:11.400 --> 00:15:14.080]  那你幾點睡覺?我問他,十二點,
[00:15:14.080 --> 00:15:16.160]  那你就每天睡五個小時,
[00:15:16.160 --> 00:15:23.640]  我每一次問他,你想要些什麼,需要些什麼?
[00:15:23.640 --> 00:15:27.480]  他說,我只想睡覺,我只想睡覺,
[00:15:27.480 --> 00:15:30.520]  我看到人生真的很慘,
[00:15:30.520 --> 00:15:37.400]  我覺得他連一個兒童的時間都沒有,
[00:15:37.400 --> 00:15:40.520]  現在令我想起一些問題,
[00:15:40.520 --> 00:15:46.960]  為什麼我們需要我們的兒女做這麼多事情,
[00:15:46.960 --> 00:15:49.320]  要那麼高的標準給他們,
[00:15:49.320 --> 00:15:52.480]  他們那麼小的時候,
[00:15:52.480 --> 00:15:56.200]  為什麼我們覺得這個安穩,
[00:15:56.200 --> 00:16:01.480]  就是我們可以勝過其他人就有安穩,
[00:16:01.480 --> 00:16:03.320]  為什麼我們每一次都要贏第一?
[00:16:03.320 --> 00:16:07.880]  當然我們想贏第一,我們去比賽的時候,
[00:16:07.880 --> 00:16:13.000]  但是我們的現實,我們真實世界就是,
[00:16:13.000 --> 00:16:15.320]  我們不會每次都贏第一,
[00:16:15.320 --> 00:16:18.680]  那你怎樣去教他們,
[00:16:18.680 --> 00:16:26.960]  最後還是中間,其實人生是我們必須要經過的時候,
[00:16:26.960 --> 00:16:29.440]  我們人生是有高有低,
[00:16:29.440 --> 00:16:32.720]  我們真的要去學會去接受這件事,
[00:16:32.720 --> 00:16:35.400]  我不是說我們不應該做最好在人生,
[00:16:35.400 --> 00:16:37.360]  在我們社會,我不是這個意思,
[00:16:37.360 --> 00:16:40.720]  但是我們的主要目標是,
[00:16:40.720 --> 00:16:46.360]  令我有安穩,我們一定會失望,
[00:16:46.360 --> 00:16:49.640]  我另外有一個故事就是,
[00:16:49.640 --> 00:16:52.840]  我有一個弟兄姐妹,她會和我說,
[00:16:52.840 --> 00:16:55.440]  我覺得她也算是成功的,
[00:16:55.440 --> 00:16:57.720]  她讀完大學去了台北,
[00:16:57.720 --> 00:17:03.400]  在一個很大的公司做紀錄片,
[00:17:03.400 --> 00:17:10.480]  有一刻,我在鄉下的木匯,
[00:17:10.480 --> 00:17:14.200]  她問我,我們說起,
[00:17:14.200 --> 00:17:18.600]  那些原住民其實他們每天都是吃完就算了,
[00:17:18.600 --> 00:17:21.320]  做完工,出糧就用光了,
[00:17:21.320 --> 00:17:24.640]  好像沒什麼上進心,她跟我說,
[00:17:24.640 --> 00:17:25.720]  那也是,
[00:17:25.720 --> 00:17:27.680]  她說我們應該要教他們,
[00:17:27.680 --> 00:17:30.760]  給他們另外一面的生活,
[00:17:30.760 --> 00:17:33.360]  其實我們生命有很多不同的標準,
[00:17:33.360 --> 00:17:35.680]  我們可以過得好一點,
[00:17:35.680 --> 00:17:37.200]  我就問一問她,
[00:17:37.200 --> 00:17:40.720]  為什麼你會回到屏東這個鄉下地方,
[00:17:40.720 --> 00:17:42.120]  你其實是很成功的,
[00:17:42.120 --> 00:17:45.200]  無論是學業還是在事業上,
[00:17:45.200 --> 00:17:47.200]  為什麼你會回來呢?
[00:17:47.200 --> 00:17:50.040]  她說,我燃燒了,
[00:17:50.040 --> 00:17:53.680]  燃燒了怎麼說呢?
[00:17:53.680 --> 00:17:56.160]  太疲勞,工作燃燒了,
[00:17:56.160 --> 00:17:58.640]  我不知道怎麼解釋這件事,
[00:17:58.640 --> 00:18:01.720]  她說,我受不了這個社會的工作,
[00:18:01.720 --> 00:18:04.480]  因為她經常都要爭上位,
[00:18:04.480 --> 00:18:08.360]  我就問她,
[00:18:08.360 --> 00:18:13.000]  那你這個社會的標準是不是比她好一點呢?
[00:18:13.000 --> 00:18:18.120]  她這麼高高興興地圓住民過日子,
[00:18:18.120 --> 00:18:19.360]  她沒有壓力,
[00:18:19.360 --> 00:18:23.160]  為什麼你覺得你的標準一定比她好呢?
[00:18:23.160 --> 00:18:24.920]  因為她覺得,
[00:18:24.920 --> 00:18:26.760]  讀書和賺到錢,
[00:18:26.760 --> 00:18:28.280]  找到一個好的工作,
[00:18:28.280 --> 00:18:29.240]  就是安穩了,
[00:18:29.240 --> 00:18:33.120]  是不是一定是這樣呢?突然之間我就想問,
[00:18:33.120 --> 00:18:34.320]  所以我想跟你說,
[00:18:34.320 --> 00:18:36.880]  如果我們將我們的未來,
[00:18:36.880 --> 00:18:40.560]  我們安穩,不放在上帝的手中,
[00:18:40.560 --> 00:18:42.600]  我們永遠都是掙扎的,
[00:18:42.600 --> 00:18:46.160]  因為我們經常都在找假的平安,
[00:18:46.160 --> 00:18:49.320]  但是上帝不會放下我們向這個境況,
[00:18:49.320 --> 00:18:52.720]  他一定會給我們機會,
[00:18:52.720 --> 00:18:55.840]  用不同的渠道,
[00:18:55.840 --> 00:19:01.120]  讓我們可以信靠他多一點,
[00:19:01.120 --> 00:19:02.960]  這就帶我們去第二點,
[00:19:02.960 --> 00:19:06.960]  怎樣去突破我們的自給自足,
[00:19:06.960 --> 00:19:08.640]  我們在二十五節,
[00:19:08.640 --> 00:19:11.920]  直到二十九,
[00:19:11.920 --> 00:19:14.520]  在二十五節你會看到,
[00:19:14.520 --> 00:19:17.200]  二十四和二十五節你看到,
[00:19:17.200 --> 00:19:19.680]  睡覺都睡了一整晚,
[00:19:19.680 --> 00:19:21.680]  你想著一整晚,
[00:19:21.680 --> 00:19:23.960]  其實天黑到天亮,
[00:19:23.960 --> 00:19:25.560]  你看不到,
[00:19:25.560 --> 00:19:26.680]  我想都要有八個小時,
[00:19:26.680 --> 00:19:33.000]  因為我們沒有燈那些東西,
[00:19:33.000 --> 00:19:35.880]  但是天光就來的時候,
[00:19:35.880 --> 00:19:42.480]  那個人碰一下亞哥他的大腿就脫臼了,
[00:19:42.480 --> 00:19:46.320]  其實你會發覺這個人好像跟他玩耍,
[00:19:46.320 --> 00:19:51.600]  想知道他有多緊張他的生命,
[00:19:51.600 --> 00:19:53.000]  但是為什麼上帝,
[00:19:53.000 --> 00:19:54.560]  這個人是上帝我們知道,
[00:19:54.560 --> 00:19:56.800]  為什麼上帝在這一刻,
[00:19:56.800 --> 00:20:01.120]  在他的生命出現,
[00:20:01.120 --> 00:20:03.240]  因為他之前那一刻,
[00:20:03.240 --> 00:20:06.120]  亞哥他將世界圍繞著他,
[00:20:06.120 --> 00:20:08.960]  他根本沒有這個心情,
[00:20:08.960 --> 00:20:09.920]  沒有這個機會,
[00:20:09.920 --> 00:20:15.600]  安靜向自己一個人向上帝面前,
[00:20:15.600 --> 00:20:18.080]  就是這個時候上帝可以捉到他,
[00:20:18.080 --> 00:20:19.920]  為什麼?這是最好的時候,
[00:20:19.920 --> 00:20:23.400]  因為上帝要在這裡教訓他,
[00:20:23.400 --> 00:20:25.000]  他現在是無路可走了,
[00:20:25.000 --> 00:20:27.560]  他以前經常想到辦法去解決自己的問題,
[00:20:27.560 --> 00:20:28.560]  但是現在是無路可走,
[00:20:28.560 --> 00:20:30.240]  他自己也知道,
[00:20:30.240 --> 00:20:32.640]  他現在很失望,
[00:20:32.640 --> 00:20:36.040]  所以上帝是在晚上來到,
[00:20:36.040 --> 00:20:37.160]  令他看不到,
[00:20:37.160 --> 00:20:39.080]  他看不到那個人是誰,
[00:20:39.080 --> 00:20:42.400]  他真的表露他真正的身分,
[00:20:42.400 --> 00:20:43.000]  你想一想,
[00:20:43.000 --> 00:20:45.040]  你不是看那些四川做大戲的人,
[00:20:45.040 --> 00:20:46.520]  他不是經常變臉的嗎?
[00:20:46.520 --> 00:20:48.520]  你都不知道他的真面目是什麼,
[00:20:48.520 --> 00:20:50.080]  我覺得亞哥就是這樣,
[00:20:50.080 --> 00:20:53.200]  但是這次他晚上很失望,
[00:20:53.200 --> 00:20:58.000]  他真的要表明他真正的身分是誰,
[00:20:58.000 --> 00:21:01.880]  但是如果上帝顯現他自己是上帝,
[00:21:01.880 --> 00:21:06.320]  我覺得亞哥會太害怕,
[00:21:06.320 --> 00:21:11.160]  害怕到一個地步他不敢說真心話,
[00:21:11.160 --> 00:21:13.480]  但是上帝就要看一看,
[00:21:13.480 --> 00:21:16.480]  他愛他現在的生命是愛有多少,
[00:21:16.480 --> 00:21:20.800]  但是我們可以見到他現在愛的生命是非常多,
[00:21:20.800 --> 00:21:25.360]  因為他肯去掙扎了這麼久都不投降,
[00:21:25.360 --> 00:21:28.400]  我們去到二十六節,
[00:21:28.400 --> 00:21:30.800]  你見到他傷了,
[00:21:30.800 --> 00:21:34.280]  亞哥終於明白到這個人有機會是上帝自己,
[00:21:34.280 --> 00:21:35.360]  為什麼呢?
[00:21:35.360 --> 00:21:39.560]  第一,亞哥叫這個人拿個祝福,
[00:21:39.560 --> 00:21:42.320]  第二,想一想,
[00:21:42.320 --> 00:21:44.240]  耳掃會不會祝福他?
[00:21:44.240 --> 00:21:47.080]  一定不會,
