
[00:00:00.000 --> 00:00:01.560]  打開櫃子後
[00:02:36.000 --> 00:02:37.480]  天使說不要怕
[00:02:37.480 --> 00:02:40.400]  看哪我報給你們大喜的信息
[00:02:40.400 --> 00:02:41.720]  是關於萬民的
[00:02:41.720 --> 00:02:45.600]  今日在大位的城裡為你們生了救主
[00:02:45.600 --> 00:02:47.080]  就是主基督
[00:02:47.080 --> 00:02:49.160]  你們要找到一個嬰孩
[00:02:49.160 --> 00:02:50.160]  包著布
[00:02:50.160 --> 00:02:51.400]  臥在馬槽里
[00:02:51.400 --> 00:02:53.040]  那就是記號了
[00:02:53.040 --> 00:02:55.280]  忽然有一大隊天兵
[00:02:55.280 --> 00:02:57.600]  和那天使一起贊美神說
[00:02:57.600 --> 00:02:58.800]  在至高之處
[00:02:58.800 --> 00:03:00.040]  榮耀歸於神
[00:03:00.040 --> 00:03:03.640]  在地上平安歸於他所喜悅的人
[00:03:03.640 --> 00:03:06.360]  終天使離開他們升天去了
[00:03:06.360 --> 00:03:08.080]  那些牧人彼此說
[00:03:08.080 --> 00:03:09.880]  我們往伯利恆去
[00:03:09.880 --> 00:03:13.080]  看看主所指示我們已經成就的事
[00:03:13.080 --> 00:03:14.520]  他們急忙去了
[00:03:14.520 --> 00:03:15.560]  找到瑪利亞
[00:03:15.560 --> 00:03:18.360]  若失和那臥在馬槽里的嬰孩
[00:03:18.360 --> 00:03:19.720]  他們見過以後
[00:03:19.720 --> 00:03:23.680]  就把天使對他們論者孩子的話傳開了
[00:03:23.680 --> 00:03:27.040]  聽見的人都唏其牧人所說的事
[00:03:27.040 --> 00:03:29.840]  瑪利亞把這一切放在心裡
[00:03:29.840 --> 00:03:31.440]  反復思想
[00:03:31.440 --> 00:03:34.640]  牧人就因為聽見的和看見的
[00:03:34.640 --> 00:03:37.360]  正像天使對他們所說的一樣
[00:03:37.360 --> 00:03:38.440]  就回去了
[00:03:38.440 --> 00:03:41.240]  把榮耀贊美歸於神
[00:03:41.240 --> 00:03:46.200]  首先你們知不知道這一段經文
[00:03:46.200 --> 00:03:48.520]  《路加福音》二章八至二十節
[00:03:48.520 --> 00:03:51.840]  在聖經里是唯一一個地方
[00:03:51.840 --> 00:03:57.280]  記錄了天使顯現給牧羊人的故事
[00:03:57.280 --> 00:03:58.880]  我之前不知道
[00:03:58.880 --> 00:04:02.720]  如果你們比我更瞭解就好了
[00:04:02.720 --> 00:04:05.920]  我們先來看看故事里的牧羊人
[00:04:05.920 --> 00:04:08.080]  《路加福音》二章八至九節
[00:04:08.080 --> 00:04:10.200]  在伯利恆的郊外
[00:04:10.200 --> 00:04:13.600]  有一些牧羊人在夜間看守羊群
[00:04:13.600 --> 00:04:16.320]  主的一位使者站在他們旁邊
[00:04:16.320 --> 00:04:19.000]  主的榮光四面照著他們
[00:04:19.000 --> 00:04:21.480]  他們就非常害怕
[00:04:21.480 --> 00:04:25.320]  我們不妨想象一下
[00:04:25.320 --> 00:04:28.560]  如果今時今日你去露營
[00:04:28.560 --> 00:04:29.840]  外面很黑
[00:04:29.840 --> 00:04:33.600]  突然有一盞大光燈
[00:04:33.600 --> 00:04:36.320]  光著你
[00:04:36.320 --> 00:04:40.280]  還似乎有一個像天使一樣的物體
[00:04:40.280 --> 00:04:41.800]  出現跟你說話
[00:04:41.800 --> 00:04:44.600]  你猜你有什麼反應
[00:04:45.600 --> 00:04:48.920]  再想想這個場景
[00:04:48.920 --> 00:04:50.480]  月黑風高
[00:04:50.480 --> 00:04:54.720]  一片看不到盡頭的曠野
[00:04:54.720 --> 00:04:58.920]  其實除了聽到羊的咩咩聲之外
[00:04:58.920 --> 00:05:01.800]  突然有一個天使出現
[00:05:01.800 --> 00:05:05.200]  再周圍有一盞大光燈照著你
[00:05:05.200 --> 00:05:08.160]  雖然我在想
[00:05:08.160 --> 00:05:11.160]  牧羊人應該見過不少大場面
[00:05:11.160 --> 00:05:13.280]  因為他們也要保護羊群
[00:05:13.280 --> 00:05:17.680]  不可以讓獅子猛獸去吃掉羊群
[00:05:17.680 --> 00:05:20.960]  但難免你會想
[00:05:20.960 --> 00:05:23.680]  其實那個情景應該是挺可怕的
[00:05:23.680 --> 00:05:26.560]  根據聖經的記載
[00:05:26.560 --> 00:05:30.760]  牧羊人的反應是非常害怕
[00:05:30.760 --> 00:05:32.080]  不是害怕
[00:05:32.080 --> 00:05:33.880]  是非常害怕
[00:05:33.880 --> 00:05:35.160]  不僅害怕
[00:05:35.160 --> 00:05:36.280]  是非常害怕
[00:05:36.280 --> 00:05:39.360]  什麼是恐懼呢
[00:05:40.360 --> 00:05:45.080]  恐懼是一種基本很強烈的情感
[00:05:45.080 --> 00:05:49.560]  是我們的大腦感覺到一些威脅
[00:05:49.560 --> 00:05:51.880]  一些威脅正在來而產生
[00:05:51.880 --> 00:05:54.560]  我們身體也同時會有一些反應
[00:05:54.560 --> 00:05:56.960]  例如我們的心跳加速
[00:05:56.960 --> 00:06:00.960]  或者我們全身會緊緊的
[00:06:00.960 --> 00:06:03.560]  我想起我大學時代的時候
[00:06:03.560 --> 00:06:06.560]  我很喜歡玩Rock Climbing
[00:06:06.560 --> 00:06:09.560]  在室內攀石
[00:06:09.560 --> 00:06:12.560]  其實攀石的好玩之處
[00:06:12.560 --> 00:06:16.760]  並不是因為像爬樹一樣爬到頂
[00:06:16.760 --> 00:06:19.960]  而是你要思考那幅牆
[00:06:19.960 --> 00:06:22.160]  那幅牆的特徵
[00:06:22.160 --> 00:06:25.360]  它的裂縫和傾斜度
[00:06:25.360 --> 00:06:30.360]  去手腳並用加上身體去爬到頂
[00:06:30.360 --> 00:06:32.960]  這個運動是很考技巧
[00:06:32.960 --> 00:06:36.360]  思考力度和耐力
[00:06:36.360 --> 00:06:38.360]  很好玩
[00:06:38.360 --> 00:06:41.360]  那時候生完女兒不久
[00:06:41.360 --> 00:06:42.760]  我又開始心痕
[00:06:42.760 --> 00:06:46.360]  覺得是時候可以回到健身房玩攀石了
[00:06:46.360 --> 00:06:48.360]  既然這麼久沒有玩
[00:06:48.360 --> 00:06:52.360]  我就找一幅比較容易的牆去做溫習
[00:06:52.360 --> 00:06:57.360]  發覺生完孩子是果然不同的
[00:06:57.360 --> 00:07:00.360]  我以前覺得挺容易的
[00:07:00.360 --> 00:07:06.360]  發覺自己好像很不敏捷、很笨拙
[00:07:06.360 --> 00:07:10.360]  但終於爬到頂
[00:07:10.360 --> 00:07:14.360]  頂大概是五層樓高
[00:07:14.360 --> 00:07:17.360]  去到頂之後我就看一看
[00:07:17.360 --> 00:07:21.360]  怎料看一看的時候突然很害怕
[00:07:21.360 --> 00:07:23.360]  以前我玩
[00:07:23.360 --> 00:07:25.360]  我從來沒有有過這樣的感覺
[00:07:25.360 --> 00:07:27.360]  當時我在想
[00:07:27.360 --> 00:07:29.360]  如果我摔下來
[00:07:29.360 --> 00:07:31.360]  女兒怎麼辦
[00:07:31.360 --> 00:07:36.360]  然後很安全地下地
[00:07:36.360 --> 00:07:38.360]  那次之後
[00:07:38.360 --> 00:07:42.360]  其實我已經21年沒有再玩攀石了
[00:07:42.360 --> 00:07:47.360]  這個情景令我想起當時的心跳加速
[00:07:47.360 --> 00:07:49.360]  很害怕
[00:07:49.360 --> 00:07:51.360]  整個人都緊緊的
[00:07:51.360 --> 00:07:53.360]  我想想這個牧羊人
[00:07:53.360 --> 00:07:57.360]  當時面對這麼震撼的情景的時候
[00:07:57.360 --> 00:08:01.360]  可能他們都有差不多的感覺
[00:08:01.360 --> 00:08:05.360]  在第一世紀猶太的背景當中
[00:08:05.360 --> 00:08:09.360]  天使的顯現、意象和神聖的跡象
[00:08:09.360 --> 00:08:11.360]  是時時都有出現的
[00:08:11.360 --> 00:08:15.360]  以色列人有長久和超自然相遇的經歷
[00:08:15.360 --> 00:08:19.360]  例如天使顯現給阿伯拉罕
[00:08:19.360 --> 00:08:23.360]  撒加利亞或者瑪利亞等人的故事
[00:08:23.360 --> 00:08:27.360]  和舊約裡面神榮耀的顯現
[00:08:27.360 --> 00:08:29.360]  在聖經裡面
[00:08:29.360 --> 00:08:33.360]  當人遇見天使或者經歷神啓示的時候
[00:08:33.360 --> 00:08:37.360]  他們很多時候都會很表現出驚嚇
[00:08:37.360 --> 00:08:41.360]  這個恐懼帶有震撼和敬畏的意思
[00:08:41.360 --> 00:08:45.360]  因為天使的顯現代表著超自然的事情
[00:08:45.360 --> 00:08:47.360]  和神的計劃
[00:08:47.360 --> 00:08:51.360]  《奴家福音》這一部大喜訊的記載
[00:08:51.360 --> 00:08:56.360]  都提到救主降生之後人的反應
[00:08:56.360 --> 00:09:00.360]  今時今日值得我們思考的是
[00:09:00.360 --> 00:09:06.360]  今天你再聽到耶穌基督降生主的福音
[00:09:06.360 --> 00:09:10.360]  救世主已經來到的時候
[00:09:10.360 --> 00:09:14.360]  我們有什麼反應呢?
[00:09:14.360 --> 00:09:18.360]  還是已經知道太多了
[00:09:18.360 --> 00:09:22.360]  聽了很多次所以已經沒有什麼反應
[00:09:22.360 --> 00:09:29.360]  這個沒有什麼反應的反應代表著什麼呢?
[00:09:29.360 --> 00:09:32.360]  在《奴家福音》這一章
[00:09:32.360 --> 00:09:36.360]  表面來看牧羊人是因為天使的出現
[00:09:36.360 --> 00:09:40.360]  和被這盞大光燈照著而嚇到
[00:09:40.360 --> 00:09:45.360]  但其實他們在這個恐懼的反應
[00:09:45.360 --> 00:09:49.360]  部分原因是因為在這個宣告里
[00:09:49.360 --> 00:09:52.360]  天使用來形容耶穌的名詞
[00:09:52.360 --> 00:09:54.360]  所用的詞彙
[00:09:54.360 --> 00:09:58.360]  是當時羅馬皇帝所用的名詞
[00:09:58.360 --> 00:10:01.360]  我不知道剛才會賣廣告
[00:10:01.360 --> 00:10:03.360]  所以我預備了一個廣告
[00:10:03.360 --> 00:10:07.360]  最近在YouTube我們的YouTube頻道
[00:10:07.360 --> 00:10:11.360]  有個新節目叫做《幫你三分鐘》
[00:10:11.360 --> 00:10:15.360]  當中有耶穌的名字更詳盡的解釋
[00:10:15.360 --> 00:10:19.360]  幫助我們更加明白這一段經文的重要細節
[00:10:19.360 --> 00:10:21.360]  經文的背景
[00:10:21.360 --> 00:10:23.360]  如果你還沒有看的話
[00:10:23.360 --> 00:10:26.360]  我又像Carmen一樣再說一次
[00:10:26.360 --> 00:10:28.360]  記得回家要看看
[00:10:28.360 --> 00:10:33.360]  在《奴家福音》二章一節提到這個奧古士都
[00:10:33.360 --> 00:10:36.360]  即是當時羅馬的皇帝
[00:10:36.360 --> 00:10:38.360]  他自稱為神
[00:10:38.360 --> 00:10:40.360]  救主
[00:10:40.360 --> 00:10:41.360]  主
[00:10:41.360 --> 00:10:47.360]  他的出身被形容將要帶來世界和平的福音
[00:10:47.360 --> 00:10:49.360]  一道耀眼的光輝
[00:10:49.360 --> 00:10:51.360]  榮光
[00:10:51.360 --> 00:10:54.360]  但《奴家》所描繪的耶穌
[00:10:54.360 --> 00:10:59.360]  竟然比這個世界上最偉大的人更加偉大
[00:10:59.360 --> 00:11:03.360]  更加令人震撼的是這個神
[00:11:03.360 --> 00:11:04.360]  救主
[00:11:04.360 --> 00:11:05.360]  主
[00:11:05.360 --> 00:11:10.360]  竟然這麼卑微地在一個馬槽里降生
[00:11:10.360 --> 00:11:13.360]  《奴家福音》二章十至十四節
[00:11:13.360 --> 00:11:15.360]  天使說:不要怕!看那!
[00:11:15.360 --> 00:11:17.360]  我報給你們大喜的信息
[00:11:17.360 --> 00:11:19.360]  是關於萬民的
[00:11:19.360 --> 00:11:21.360]  今日在大位的城裡
[00:11:21.360 --> 00:11:23.360]  為你們生了救主
[00:11:23.360 --> 00:11:24.360]  就是主基督
[00:11:24.360 --> 00:11:26.360]  你們要找到一個英鞋包著布
[00:11:26.360 --> 00:11:27.360]  臥在馬槽里
[00:11:27.360 --> 00:11:28.360]  那就是記號了
[00:11:28.360 --> 00:11:30.360]  忽然有一大隊天兵
[00:11:30.360 --> 00:11:33.360]  同那天使一起贊美神說
[00:11:33.360 --> 00:11:35.360]  在至高之處榮耀歸於神
[00:11:35.360 --> 00:11:40.360]  在地上平安歸於他所喜悅的人
[00:11:40.360 --> 00:11:44.360]  我們繼續保持著想象
[00:11:44.360 --> 00:11:46.360]  我們再加一點情節
[00:11:46.360 --> 00:11:50.360]  這裡是說天使叫牧羊人
[00:11:50.360 --> 00:11:51.360]  你不用怕
[00:11:51.360 --> 00:11:54.360]  但還是那句
[00:11:54.360 --> 00:11:55.360]  你可不可以想象
[00:11:55.360 --> 00:11:57.360]  當時的情景怎麼不怕呢
[00:11:57.360 --> 00:12:01.360]  這裡是說天使叫牧羊人
[00:12:01.360 --> 00:12:02.360]  不要怕
[00:12:02.360 --> 00:12:03.360]  是因為我有一個
[00:12:03.360 --> 00:12:05.360]  很好的、大好的信息
[00:12:05.360 --> 00:12:06.360]  要告訴你們
[00:12:06.360 --> 00:12:08.360]  就是在大位的城裡
[00:12:08.360 --> 00:12:12.360]  那個真真正正來到這個世界
[00:12:12.360 --> 00:12:16.360]  能夠拯救我們的救主已經來到
[00:12:16.360 --> 00:12:21.360]  你們要起行去找這個
[00:12:21.360 --> 00:12:23.360]  剛剛出生
[00:12:23.360 --> 00:12:25.360]  包著布的寶寶
[00:12:25.360 --> 00:12:28.360]  這個就是真正的救主
[00:12:28.360 --> 00:12:30.360]  主耶穌基督
[00:12:30.360 --> 00:12:33.360]  接下來還有很多天使出現
[00:12:33.360 --> 00:12:34.360]  我在想的時候
[00:12:34.360 --> 00:12:36.360]  比我應該是已經害怕
[00:12:36.360 --> 00:12:39.360]  好像怕得你不夠害怕
[00:12:39.360 --> 00:12:40.360]  更害怕
[00:12:40.360 --> 00:12:43.360]  他們一起開聲贊美神
[00:12:43.360 --> 00:12:46.360]  在至高之處榮耀歸於神
[00:12:46.360 --> 00:12:50.360]  在地上平安歸於他所喜悅的人
[00:12:50.360 --> 00:12:53.360]  《顱吉福音2:15-16》
[00:12:53.360 --> 00:12:55.360]  眾天使離開他們升天去了
[00:12:55.360 --> 00:12:57.360]  那些牧人彼此說
[00:12:57.360 --> 00:12:58.360]  我們往伯利行去
[00:12:58.360 --> 00:13:01.360]  漢按主所指示我們已經成就的事
[00:13:01.360 --> 00:13:03.360]  他們急忙去了
[00:13:03.360 --> 00:13:04.360]  走到瑪利亞
[00:13:04.360 --> 00:13:09.360]  若失和那我在馬槽里的英骸
[00:13:09.360 --> 00:13:14.360]  經文記載他們聽完天使的說話之後
[00:13:14.360 --> 00:13:15.360]  就一起商量
[00:13:15.360 --> 00:13:19.360]  然後就急忙起程去找耶穌
[00:13:19.360 --> 00:13:23.360]  是說立刻去起程
[00:13:23.360 --> 00:13:25.360]  根據APA
[00:13:25.360 --> 00:13:27.360]  美國心理學學會的定義
[00:13:27.360 --> 00:13:30.360]  通常我們人面對恐懼的時候
[00:13:30.360 --> 00:13:33.360]  我們都是很自然地有三個反應
[00:13:33.360 --> 00:13:37.360]  Fight, flight, freeze
[00:13:37.360 --> 00:13:38.360]  即是對抗
[00:13:38.360 --> 00:13:39.360]  和你死過
[00:13:39.360 --> 00:13:40.360]  或者二
[00:13:40.360 --> 00:13:42.360]  我們會逃跑
[00:13:42.360 --> 00:13:43.360]  三十六著
[00:13:43.360 --> 00:13:44.360]  守衛上將
[00:13:44.360 --> 00:13:46.360]  三就是站定
[00:13:46.360 --> 00:13:48.360]  不是因為頂過台游
[00:13:48.360 --> 00:13:50.360]  而是嚇得不懂得動
[00:13:50.360 --> 00:13:53.360]  但是牧羊人
[00:13:53.360 --> 00:13:55.360]  竟然他們的反應
[00:13:55.360 --> 00:13:57.360]  不是很正常
[00:13:57.360 --> 00:13:59.360]  也不是這樣
[00:13:59.360 --> 00:14:01.360]  2:17說
[00:14:01.360 --> 00:14:02.360]  他們見過以後
[00:14:02.360 --> 00:14:06.360]  就把天使對他們論者孩子的話傳開去
[00:14:06.360 --> 00:14:11.360]  他們是照著天使所說的話
[00:14:11.360 --> 00:14:13.360]  真的立刻去找耶穌
[00:14:13.360 --> 00:14:16.360]  不只是站著
[00:14:16.360 --> 00:14:17.360]  不知道怎麼做
[00:14:17.360 --> 00:14:21.360]  我在想
[00:14:21.360 --> 00:14:24.360]  在預備這一講章的時候
[00:14:24.360 --> 00:14:25.360]  我在想
[00:14:25.360 --> 00:14:29.360]  無論我怎麼嘗試去跟你們說去形容也好
[00:14:29.360 --> 00:14:31.360]  和你們解釋的細節也好
[00:14:31.360 --> 00:14:36.360]  如果我們不花時間好好地去思考這段經文
[00:14:36.360 --> 00:14:39.360]  耶穌的出生的時候
[00:14:39.360 --> 00:14:42.360]  其實這段經文的震撼
[00:14:42.360 --> 00:14:46.360]  如何影響我們基督徒的生命
[00:14:46.360 --> 00:14:48.360]  你是不會理解的
[00:14:48.360 --> 00:14:52.360]  你一定要自己去明白
[00:14:52.360 --> 00:14:54.360]  去花時間去祈禱
[00:14:54.360 --> 00:14:56.360]  去讀這段經文
[00:14:56.360 --> 00:14:59.360]  神學家Dale Brack說過
[00:14:59.360 --> 00:15:05.360]  理論上我們基督徒應該和牧羊人的反應差不多
[00:15:05.360 --> 00:15:07.360]  就是我們會帶著感恩
[00:15:07.360 --> 00:15:08.360]  興奮
[00:15:08.360 --> 00:15:09.360]  贊美
[00:15:09.360 --> 00:15:14.360]  去回應這個這麼震撼的信息
[00:15:14.360 --> 00:15:18.360]  但是因為耶穌基督這個故事
[00:15:18.360 --> 00:15:22.360]  已經被人廣泛宣傳了二千多年
[00:15:22.360 --> 00:15:24.360]  聽過很多次
[00:15:24.360 --> 00:15:26.360]  所以基督徒對神
[00:15:26.360 --> 00:15:29.360]  藉著主耶穌基督的降生
[00:15:29.360 --> 00:15:32.360]  介入我們生命的這件事
[00:15:32.360 --> 00:15:35.360]  我們已經沒有什麼反應
[00:15:35.360 --> 00:15:39.360]  這正是《路加福音》一至二章里
[00:15:39.360 --> 00:15:43.360]  提醒我們的信心
[00:15:43.360 --> 00:15:50.360]  信心是我們對神所做的仍然有那份驚奇
[00:15:50.360 --> 00:15:54.360]  對神所能夠做的事
[00:15:54.360 --> 00:15:59.360]  我們持續地抱著一個很等待
[00:15:59.360 --> 00:16:04.360]  很感興趣地去知道的態度
[00:16:04.360 --> 00:16:08.360]  或者我們也需要恢復這種感覺
[00:16:08.360 --> 00:16:10.360]  或者問下自己
[00:16:10.360 --> 00:16:14.360]  特別是我們已經信主一段很長時間的人
[00:16:14.360 --> 00:16:18.360]  我們是否將一些我們已經聽過
[00:16:18.360 --> 00:16:19.360]  見過
[00:16:19.360 --> 00:16:24.360]  經歷過的都視為閒事
[00:16:24.360 --> 00:16:29.360]  又是那些我都完全懂得的心態
[00:16:29.360 --> 00:16:32.360]  用輕率的態度去面對我們的生命
[00:16:32.360 --> 00:16:34.360]  神的話
[00:16:34.360 --> 00:16:37.360]  上帝的作為
[00:16:39.360 --> 00:16:41.360]  幾年前我看過一個訪問
[00:16:41.360 --> 00:16:43.360]  我上網找也找不回來
[00:16:43.360 --> 00:16:46.360]  那個訪問說有一個女人
[00:16:46.360 --> 00:16:53.360]  剛剛接受了一個剛剛離世的人的肝臟移植
[00:16:53.360 --> 00:16:56.360]  那個訪問是在分享她自己
[00:16:56.360 --> 00:17:01.360]  很感激這個素未謀面的人的捐贈
[00:17:01.360 --> 00:17:05.360]  因為他的捐贈讓她的生命得以延續
[00:17:05.360 --> 00:17:11.360]  她說我的生命從此之後不再屬於我自己
[00:17:11.360 --> 00:17:16.360]  以後我要用行動去回報這份愛和恩情
[00:17:16.360 --> 00:17:21.360]  她的分享令我想起我們基督徒的生命
[00:17:21.360 --> 00:17:24.360]  其實我們也不就是這樣
[00:17:24.360 --> 00:17:27.360]  我們應該有這樣的感恩在裡面
[00:17:27.360 --> 00:17:33.360]  用我們的行動和生命去回應神給我們的這份恩情
[00:17:33.360 --> 00:17:36.360]  但我們又是否這樣做呢?
[00:17:36.360 --> 00:17:40.360]  在《斷經文》里的另一個人
[00:17:40.360 --> 00:17:41.360]  瑪利亞
[00:17:41.360 --> 00:17:44.360]  《老家福音2:18-20》
[00:17:44.360 --> 00:17:48.360]  聽見的人都唏其穆揚人所說的
[00:17:48.360 --> 00:17:53.360]  瑪利亞把者一切放在心裡反復思想
[00:17:53.360 --> 00:17:56.360]  穆人因為聽見和看見
[00:17:56.360 --> 00:18:00.360]  正像天使對他們所說的一樣就回去了
[00:18:00.360 --> 00:18:02.360]  把榮耀贊美歸於神
[00:18:03.360 --> 00:18:07.360]  我在想瑪利亞為什麼可以如此氣定神坦
[00:18:07.360 --> 00:18:09.360]  你只是看經文
[00:18:09.360 --> 00:18:12.360]  她好像沒什麼動過又沒什麼說過
[00:18:12.360 --> 00:18:15.360]  聖經的形容就是
[00:18:15.360 --> 00:18:19.360]  她存在心裡反復思想
[00:18:19.360 --> 00:18:23.360]  這個放在存在這個詞
[00:18:23.360 --> 00:18:27.360]  在新約里只出現過三次
[00:18:27.360 --> 00:18:29.360]  在原文里有一保存
[00:18:29.360 --> 00:18:32.360]  長久不會破爛的意思
[00:18:32.360 --> 00:18:34.360]  二保護抵擋的意思
[00:18:34.360 --> 00:18:39.360]  三有對話的意思
[00:18:39.360 --> 00:18:43.360]  即使瑪利亞仍然有很多不明白的地方
[00:18:43.360 --> 00:18:46.360]  例如後來2:18說
[00:18:46.360 --> 00:18:48.360]  聽見的人都愕然
[00:18:48.360 --> 00:18:50.360]  2:33
[00:18:50.360 --> 00:18:55.360]  孩子的父母因論耶穌的這些話就驚訝
[00:18:55.360 --> 00:18:56.360]  2:35
[00:18:56.360 --> 00:19:00.360]  你自己的心也要被劍刺透
[00:19:00.360 --> 00:19:03.360]  聖經里的信心
[00:19:03.360 --> 00:19:08.360]  往往是在我們不能完全明白的時候
[00:19:08.360 --> 00:19:10.360]  我們仍然選擇相信
[00:19:10.360 --> 00:19:14.360]  我們相信主的計劃會被成就
[00:19:14.360 --> 00:19:17.360]  我再清楚解釋一次
[00:19:17.360 --> 00:19:20.360]  是聖經裡面所說的信心
[00:19:20.360 --> 00:19:25.360]  很多時候是說我們人在困難、懷疑的裡面
[00:19:25.360 --> 00:19:28.360]  仍然選擇相信
[00:19:28.360 --> 00:19:34.360]  因為人相信神會照著他的時間、計劃去成就一切
[00:19:34.360 --> 00:19:38.360]  通常一個媽媽生完孩子之後
[00:19:38.360 --> 00:19:42.360]  除了我們的身體經歷了十級痛之外
[00:19:42.360 --> 00:19:45.360]  情緒上我們也會有很大的起伏
[00:19:45.360 --> 00:19:48.360]  聖經沒有記載瑪利亞
[00:19:48.360 --> 00:19:50.360]  生完耶穌之後
[00:19:50.360 --> 00:19:52.360]  他的身心靈狀況
[00:19:52.360 --> 00:19:55.360]  但在《路加福音》第一章那裡
[00:19:55.360 --> 00:20:00.360]  他有記錄將要成為耶穌媽媽瑪利亞的心志
[00:20:00.360 --> 00:20:03.360]  《路加福音》一章38節
[00:20:03.360 --> 00:20:05.360]  天使告訴瑪利亞
[00:20:05.360 --> 00:20:08.360]  她將成為以馬來尼的母親
[00:20:08.360 --> 00:20:09.360]  瑪利亞回答說
[00:20:09.360 --> 00:20:10.360]  我是主的侍女
[00:20:10.360 --> 00:20:14.360]  原照你的話成就在我身上
[00:20:14.360 --> 00:20:17.360]  反省我們自己的時候
[00:20:17.360 --> 00:20:20.360]  當我們面對挑戰困難
[00:20:20.360 --> 00:20:22.360]  我們會怎樣反應呢?
[00:20:22.360 --> 00:20:26.360]  你有沒有試過像瑪利亞那樣
[00:20:26.360 --> 00:20:29.360]  去祈禱
[00:20:29.360 --> 00:20:34.360]  原照你的話成就在我身上
[00:20:34.360 --> 00:20:37.360]  或者當神的呼召來到的時候
[00:20:37.360 --> 00:20:39.360]  我們又會不會像牧羊人那樣
[00:20:39.360 --> 00:20:43.360]  急不及待地去回應
[00:20:43.360 --> 00:20:46.360]  還是聽完之後我們會沒有什麼反應
[00:20:46.360 --> 00:20:48.360]  因為沒有什麼感覺
[00:20:48.360 --> 00:20:50.360]  還是只會害怕
[00:20:50.360 --> 00:20:52.360]  你不要找我
