
[00:00:00.000 --> 00:00:11.840]  我們來到第七集聖地網上行報主腳鐘
[00:03:47.160 --> 00:03:50.800]  在黑門山西南的山腳
[00:03:50.800 --> 00:03:53.960]  這個黑門山高達2700米
[00:03:53.960 --> 00:03:55.960]  或者9000呎那麼高
[00:03:55.960 --> 00:03:59.600]  是以色列聖地裡面最高的山
[00:03:59.600 --> 00:04:01.840]  它處於北邊
[00:04:01.840 --> 00:04:03.200]  也有高山
[00:04:03.200 --> 00:04:05.920]  所以雨量是很充足的
[00:04:05.920 --> 00:04:08.120]  特別是冬天到四五月之間
[00:04:08.120 --> 00:04:09.720]  經常有積雪
[00:04:09.720 --> 00:04:13.400]  其實是以加利式來說是一個好地方
[00:04:13.400 --> 00:04:14.880]  天朗氣清的時候
[00:04:14.880 --> 00:04:16.800]  你在加利利湖
[00:04:16.800 --> 00:04:18.360]  在南面的地方
[00:04:18.360 --> 00:04:22.400]  你遠遠就可以看到一個積了白雪的山峰
[00:04:22.400 --> 00:04:24.160]  有時候回到北峰的時候
[00:04:24.160 --> 00:04:29.240]  就將黑門山的寒氣、水氣帶到地上
[00:04:29.240 --> 00:04:30.720]  滋潤土地
[00:04:30.720 --> 00:04:32.680]  這個就是聖經裡面說的
[00:04:32.680 --> 00:04:34.360]  黑門山的禁路
[00:04:34.360 --> 00:04:35.800]  黑門的禁路
[00:04:35.800 --> 00:05:00.120]  (音樂)
[00:05:00.120 --> 00:05:02.200]  我們來到凱撒利亞菲勒比
[00:05:02.200 --> 00:05:06.280]  這個地方的景色是非常漂亮的
[00:05:06.280 --> 00:05:09.400]  而且是一個天然的大水泉
[00:05:09.400 --> 00:05:12.840]  其實是約旦河的源頭之一
[00:05:12.840 --> 00:05:16.440]  在這個地方的盤石底下
[00:05:16.440 --> 00:05:18.200]  你可以看到一個很大的盤石
[00:05:18.200 --> 00:05:19.560]  一個很大的山
[00:05:19.560 --> 00:05:20.760]  在山腳當中
[00:05:20.760 --> 00:05:22.920]  就有一個很大的山洞
[00:05:22.920 --> 00:05:25.720]  這裡就是水泉源頭的地方
[00:05:25.720 --> 00:05:29.080]  以往的水位比現在更高
[00:05:29.080 --> 00:05:35.080]  這個山洞的水泉是深不見底的
[00:05:35.080 --> 00:05:38.680]  這裡很可能是舊約聖經裡面經常提到的
[00:05:38.680 --> 00:05:40.040]  巴力加德
[00:05:40.040 --> 00:05:41.400]  Belgard
[00:05:41.400 --> 00:05:43.400]  或者是巴力黑門
[00:05:43.400 --> 00:05:45.080]  Belhamon的地方
[00:05:45.080 --> 00:05:47.320]  就是敬拜雨神巴力
[00:05:47.320 --> 00:05:48.920]  Bel的地方
[00:05:48.920 --> 00:05:50.840]  這個就是巴力的神像
[00:05:50.840 --> 00:05:52.440]  在舊約的以色列裡面
[00:05:52.440 --> 00:05:56.280]  他的右手是拿著雷電的
[00:05:56.280 --> 00:05:58.760]  因為他是暴風雨神
[00:05:58.760 --> 00:06:01.320]  所以他是像雨水的
[00:06:01.320 --> 00:06:04.120]  也是像繁殖
[00:06:04.120 --> 00:06:07.320]  給人有生命的別神
[00:06:07.320 --> 00:06:10.680]  在以色列在舊約裡面是非常繁茫的
[00:06:10.680 --> 00:06:12.600]  然後到了希臘的時期
[00:06:12.600 --> 00:06:15.800]  大概公元前300年左右
[00:06:15.800 --> 00:06:18.840]  這個地方就改了名叫做
[00:06:18.840 --> 00:06:20.280]  潘尼亞斯
[00:06:20.280 --> 00:06:21.800]  Parnias
[00:06:21.800 --> 00:06:24.360]  因為這個地方就轉了
[00:06:24.360 --> 00:06:28.360]  變成了希臘的一個山神
[00:06:28.360 --> 00:06:30.360]  叫做潘
[00:06:30.360 --> 00:06:33.480]  所以這個地方就變成了Parnias
[00:06:33.480 --> 00:06:37.720]  今天的阿拉伯話的地名就保存了
[00:06:37.720 --> 00:06:39.720]  Parnias就叫做Barnias
[00:06:39.720 --> 00:06:41.320]  就Barnias
[00:06:41.320 --> 00:06:42.680]  不是Parnias
[00:06:42.680 --> 00:06:45.640]  因為阿拉伯文是沒有P音的
[00:06:45.640 --> 00:06:48.600]  所以就變成了Barnias
[00:06:48.600 --> 00:06:50.200]  在希臘的神話裡面
[00:06:50.200 --> 00:06:52.200]  這個潘神潘
[00:06:52.200 --> 00:06:54.200]  他是半人半獸的
[00:06:54.200 --> 00:06:56.520]  是一個很恐怖的神靈
[00:06:56.520 --> 00:06:58.520]  事實上英文
[00:06:58.520 --> 00:07:00.520]  慌張
[00:07:00.520 --> 00:07:02.520]  恐慌
[00:07:02.520 --> 00:07:05.160]  其實是從潘神這個名字而衍生出來的
[00:07:05.160 --> 00:07:08.520]  這個潘神就是半人半羊的
[00:07:08.520 --> 00:07:12.520]  他在大自然裡面活躍的神靈
[00:07:12.520 --> 00:07:14.520]  所以拜祭他的地方
[00:07:14.520 --> 00:07:16.520]  在希臘的世界裡面
[00:07:16.520 --> 00:07:18.520]  通常都是大自然
[00:07:18.520 --> 00:07:20.520]  洞穴、山洞
[00:07:20.520 --> 00:07:22.520]  這些洞穴是通往地下的陰間的
[00:07:22.520 --> 00:07:26.520]  拜祭潘神有一個特別的儀式
[00:07:26.520 --> 00:07:28.520]  就是獻祭的人會帶著祭物
[00:07:28.520 --> 00:07:30.520]  然後將祭物扔進去
[00:07:30.520 --> 00:07:32.520]  這個深淵裡面
[00:07:32.520 --> 00:07:34.520]  這個地下陰間裡面
[00:07:34.520 --> 00:07:36.520]  如果這個祭物不浮上來
[00:07:36.520 --> 00:07:40.520]  就代表潘神接納了他的獻祭
[00:07:40.520 --> 00:07:42.520]  但如果附近的水源有血
[00:07:42.520 --> 00:07:44.520]  或者這個祭物浮上來的話
[00:07:44.520 --> 00:07:48.520]  就代表神靈不要他的祭物
[00:07:48.520 --> 00:07:50.520]  可能要再做過
[00:07:50.520 --> 00:07:52.520]  大希律王得勢之後
[00:07:52.520 --> 00:07:58.520]  羅馬帝國就將這塊地賜給了大希律
[00:07:58.520 --> 00:08:00.520]  大希律王就在這裡建設了一個
[00:08:00.520 --> 00:08:04.520]  用白混石建造的很宏偉的羅馬皇神殿
[00:08:04.520 --> 00:08:08.520]  獻給他的老闆蓋薩或者凱薩
[00:08:08.520 --> 00:08:10.520]  大希律死了之後
[00:08:10.520 --> 00:08:12.520]  大家記得了
[00:08:12.520 --> 00:08:14.520]  他的國土就分給了他三個兒子
[00:08:14.520 --> 00:08:16.520]  猶太省就給阿基努
[00:08:16.520 --> 00:08:18.520]  加利利就給安提柏
[00:08:18.520 --> 00:08:20.520]  東北面的哥蘭高地一帶
[00:08:20.520 --> 00:08:22.520]  就屬於第三個兒子
[00:08:22.520 --> 00:08:24.520]  菲力
[00:08:24.520 --> 00:08:26.520]  由始至終都是愛邦人
[00:08:26.520 --> 00:08:28.520]  希臘人
[00:08:28.520 --> 00:08:30.520]  羅馬人的陣地
[00:08:30.520 --> 00:08:36.520]  菲力就在這裡擴大了羅馬皇帝王神廟
[00:08:36.520 --> 00:08:40.520]  然後就加建了城鎮
[00:08:40.520 --> 00:08:44.520]  就將這個地方命名為凱薩里亞
[00:08:44.520 --> 00:08:48.520]  凱薩里亞就是給他的老闆
[00:08:48.520 --> 00:08:50.520]  來慶祝他的老闆
[00:08:50.520 --> 00:08:52.520]  菲力就是慶祝他自己
[00:08:52.520 --> 00:08:54.520]  因為他叫做菲力
[00:08:54.520 --> 00:08:56.520]  所以就叫做錫瑟利亞菲力牌
[00:08:56.520 --> 00:08:58.520]  所以你看到一個很大的盆石
[00:08:58.520 --> 00:09:00.520]  很大的岩洞
[00:09:00.520 --> 00:09:02.520]  而且有水從地下水湧出來
[00:09:02.520 --> 00:09:06.520]  這個岩洞在希臘的神話裡面
[00:09:06.520 --> 00:09:08.520]  就是通往陰間死亡的地方
[00:09:08.520 --> 00:09:10.520]  在這棵岩壁上面
[00:09:10.520 --> 00:09:12.520]  就雕了一個很大的圖案
[00:09:12.520 --> 00:09:14.520]  叫做Nichus
[00:09:14.520 --> 00:09:16.520]  就像神位一樣
[00:09:16.520 --> 00:09:20.520]  有很多是給潘神和其他的神靈
[00:09:20.520 --> 00:09:25.520]  有一個當然是給羅馬帝王來供奉他
[00:09:25.520 --> 00:09:28.520]  羅馬帝國統治佔領了這個地方的時候
[00:09:28.520 --> 00:09:32.520]  就將羅馬帝王廟建立在這裡
[00:09:32.520 --> 00:09:34.520]  在這個山洞的地方
[00:09:34.520 --> 00:09:37.520]  供奉的主要就是羅馬帝王神
[00:09:37.520 --> 00:09:42.520]  就將帝王廟蓋在希臘的神廟潘神廟上
[00:09:42.520 --> 00:09:45.520]  這個就是帝國的政權
[00:09:45.520 --> 00:09:49.520]  超越了以往希臘的神話和宗教
[00:09:49.520 --> 00:09:51.520]  在一世紀裡面
[00:09:51.520 --> 00:09:53.520]  拜別神
[00:09:53.520 --> 00:09:57.520]  拜羅馬帝王的宗教的中心
[00:09:57.520 --> 00:10:01.520]  有了這個地方的背景地理背景
[00:10:01.520 --> 00:10:03.520]  我們就了解一下這個故事
[00:10:03.520 --> 00:10:05.520]  裡面有些深層的意思
[00:10:05.520 --> 00:10:07.520]  耶穌首先問他的門徒
[00:10:07.520 --> 00:10:10.520]  他說人們說人子是誰
[00:10:10.520 --> 00:10:15.520]  就是民間裡面他們在說耶穌到底是誰
[00:10:15.520 --> 00:10:17.520]  門徒就回答他
[00:10:17.520 --> 00:10:19.520]  有些說你是屍體若寒
[00:10:19.520 --> 00:10:20.520]  雖然被斬
[00:10:20.520 --> 00:10:22.520]  但是會復活的
[00:10:22.520 --> 00:10:26.520]  有些就說他會沒後來的先知
[00:10:26.520 --> 00:10:29.520]  耶利米、以利亞等等
[00:10:29.520 --> 00:10:31.520]  因為當時的耶穌
[00:10:31.520 --> 00:10:35.520]  他們正在預期著
[00:10:35.520 --> 00:10:38.520]  這位王者利塞亞會來到
[00:10:38.520 --> 00:10:41.520]  這個王者在《但以利書》經常有說
[00:10:41.520 --> 00:10:43.520]  在但以利的意象裡面
[00:10:43.520 --> 00:10:45.520]  這個人子
[00:10:45.520 --> 00:10:46.520]  Son of man
[00:10:46.520 --> 00:10:49.520]  就會來征服地上的國度
[00:10:49.520 --> 00:10:51.520]  並且他是一塊石
[00:10:51.520 --> 00:10:55.520]  這塊石會戰勝征服地上
[00:10:55.520 --> 00:10:58.520]  去迫害神子
[00:10:58.520 --> 00:11:03.520]  去迫害神子民的勢力
[00:11:03.520 --> 00:11:07.520]  同時這個人子也是先知的綽號
[00:11:07.520 --> 00:11:10.520]  所以耶穌傳道的一段時間
[00:11:10.520 --> 00:11:13.520]  他不斷地說自己是人子
[00:11:13.520 --> 00:11:14.520]  因為這個稱號
[00:11:14.520 --> 00:11:19.520]  能夠將兩方面的意思混在一起
[00:11:19.520 --> 00:11:20.520]  無論如何
[00:11:20.520 --> 00:11:22.520]  耶穌傳道一段時間
[00:11:22.520 --> 00:11:25.520]  民間不斷地猜想到底他是誰
[00:11:25.520 --> 00:11:37.520]  (音樂)
[00:11:37.520 --> 00:11:39.520]  耶穌問完門徒
[00:11:39.520 --> 00:11:40.520]  問民間如何看待自己的時候
[00:11:40.520 --> 00:11:42.520]  他說你們要如何看待我
[00:11:42.520 --> 00:11:44.520]  跟隨耶穌的門徒
[00:11:44.520 --> 00:11:46.520]  不斷地要去明白
[00:11:46.520 --> 00:11:49.520]  耶穌真正的身份
[00:11:49.520 --> 00:11:53.520]  其實這個不是門徒第一次去確認
[00:11:53.520 --> 00:11:55.520]  耶穌的身份
[00:11:55.520 --> 00:11:59.520]  你記得上一次在加里尼湖的風暴裡
[00:11:59.520 --> 00:12:01.520]  所有的門徒在船上都承認
[00:12:01.520 --> 00:12:03.520]  你真是神的兒子
[00:12:03.520 --> 00:12:05.520]  The son of God
[00:12:05.520 --> 00:12:08.520]  為什麼彼得去到應信
[00:12:08.520 --> 00:12:11.520]  有一個confession這麼重要呢
[00:12:11.520 --> 00:12:13.520]  因為這是第一次門徒
[00:12:13.520 --> 00:12:17.520]  全面地去了解耶穌的身份
[00:12:17.520 --> 00:12:21.520]  其實這些門徒是代表教會
[00:12:21.520 --> 00:12:23.520]  代表基督徒
[00:12:23.520 --> 00:12:26.520]  代表我們在跟隨主的路上
[00:12:26.520 --> 00:12:28.520]  我們要不斷經歷
[00:12:28.520 --> 00:12:31.520]  不斷對主有進一步的認識
[00:12:31.520 --> 00:12:33.520]  更深的體會
[00:12:33.520 --> 00:12:36.520]  很多時候這些歷練有成有敗
[00:12:36.520 --> 00:12:37.520]  但我們對主的認識
[00:12:37.520 --> 00:12:40.520]  要進一步去認知
[00:12:40.520 --> 00:12:42.520]  對主的認識在信心上的程度
[00:12:42.520 --> 00:12:45.520]  不是一時一刻間會發生的
[00:12:45.520 --> 00:12:47.520]  要經歷一些時間
[00:12:47.520 --> 00:12:49.520]  要經歷一些失敗
[00:12:49.520 --> 00:12:51.520]  早前我們對主的認識
[00:12:51.520 --> 00:12:54.520]  肯定和現在是不同的
[00:12:54.520 --> 00:12:56.520]  以前一定是有所不足
[00:12:56.520 --> 00:12:57.520]  有所缺乏的
[00:12:57.520 --> 00:12:59.520]  現在我們對主的認識
[00:12:59.520 --> 00:13:01.520]  應該是越來越有把握
[00:13:01.520 --> 00:13:03.520]  越來越充分
[00:13:03.520 --> 00:13:05.520]  夏文也可以告訴我們
[00:13:05.520 --> 00:13:07.520]  這裡告訴我們
[00:13:07.520 --> 00:13:09.520]  門徒當時正在掙扎
[00:13:09.520 --> 00:13:10.520]  到底耶穌是誰
[00:13:10.520 --> 00:13:12.520]  甚至到耶穌復活之後
[00:13:12.520 --> 00:13:15.520]  中間也有人繼續懷疑
[00:13:15.520 --> 00:13:18.520]  所以福音書我們去跟隨主的腳踪
[00:13:18.520 --> 00:13:20.520]  跟隨著這個故事的時候
[00:13:20.520 --> 00:13:24.520]  其實是邀請我們不斷對主有更深的認知
[00:13:24.520 --> 00:13:26.520]  好像一個三歲的小朋友
[00:13:26.520 --> 00:13:28.520]  他對父母的認識
[00:13:28.520 --> 00:13:30.520]  和一個二十三歲
[00:13:30.520 --> 00:13:31.520]  四十三歲的成年人
[00:13:31.520 --> 00:13:33.520]  對父母的認識
[00:13:33.520 --> 00:13:34.520]  之間一定是有差別的
[00:13:34.520 --> 00:13:36.520]  差別不一定是對與錯
[00:13:36.520 --> 00:13:39.520]  而是程度 深度上
[00:13:39.520 --> 00:13:41.520]  你未信主之前
[00:13:41.520 --> 00:13:43.520]  你可能對主的認識是
[00:13:43.520 --> 00:13:44.520]  耶穌是一個歷史人物
[00:13:44.520 --> 00:13:46.520]  很偉大 很有智慧等等
[00:13:46.520 --> 00:13:48.520]  有沒有錯呢?未必一定是錯
[00:13:48.520 --> 00:13:50.520]  但一定是有限制
[00:13:50.520 --> 00:13:54.520]  但當你領受了主對你的啟示
[00:13:54.520 --> 00:13:57.520]  每一個人信主 認信主的時候
[00:13:57.520 --> 00:13:59.520]  都是得到天上的啟示
[00:13:59.520 --> 00:14:03.520]  我們對這位主對我們的關係認識就更加深了
[00:14:03.520 --> 00:14:08.520]  你信了主 久了之後
[00:14:08.520 --> 00:14:09.520]  你明白這個關係
[00:14:09.520 --> 00:14:11.520]  越來越知道誰是主 誰是僕
[00:14:11.520 --> 00:14:13.520]  誰是王 誰是民
[00:14:13.520 --> 00:14:15.520]  這是一個永久的關係
[00:14:15.520 --> 00:14:18.520]  所以為什麼凱撒利亞 菲勒比 彼得的認信
[00:14:18.520 --> 00:14:20.520]  是有再跨前一大步
[00:14:20.520 --> 00:14:22.520]  但有沒有需要繼續學習
[00:14:22.520 --> 00:14:26.520]  需要繼續去了解的地方呢?當然有
[00:14:26.520 --> 00:14:28.520]  十六章第十七節
[00:14:28.520 --> 00:14:30.520]  耶穌對彼得說
[00:14:30.520 --> 00:14:33.520]  約拿的兒子西門 你是有福的
[00:14:33.520 --> 00:14:36.520]  因為啟示你的不是凡人
[00:14:36.520 --> 00:14:39.520]  而是我在天上的父
[00:14:39.520 --> 00:14:41.520]  這裡用了一個稱呼
[00:14:41.520 --> 00:14:43.520]  約拿的兒子西門
[00:14:43.520 --> 00:14:45.520]  這是阿難民的稱呼
[00:14:45.520 --> 00:14:49.520]  很強調彼得本身的人性
[00:14:49.520 --> 00:14:54.520]  你得到耶穌是王者 基督的啟示
[00:14:54.520 --> 00:14:57.520]  不是屬血氣的人 凡人能夠給你
[00:14:57.520 --> 00:15:00.520]  而是天上特別的啟示
[00:15:00.520 --> 00:15:04.520]  這不是你自己聰明一點才能夠了解
[00:15:04.520 --> 00:15:07.520]  而是天上特別的啟示
[00:15:07.520 --> 00:15:09.520]  我們信主的人
[00:15:09.520 --> 00:15:12.520]  我們就是有一個特別的啟示
[00:15:12.520 --> 00:15:14.520]  是一個恩典 是一個福分
[00:15:14.520 --> 00:15:29.520]  十八節 我還告訴你 你是彼得
[00:15:29.520 --> 00:15:32.520]  我要在這塊盆石上建立我的教會
[00:15:32.520 --> 00:15:37.520]  死亡或陰間的權勢勝不過他
[00:15:37.520 --> 00:15:41.520]  這段聖經無論如何說都是很富爭議性
[00:15:41.520 --> 00:15:45.520]  最大的爭議就是天主教一直強調
[00:15:45.520 --> 00:15:47.520]  指的是彼得
[00:15:47.520 --> 00:15:50.520]  教會建立在彼得之上
[00:15:50.520 --> 00:15:53.520]  因為彼得是第一任的教皇
[00:15:53.520 --> 00:15:58.520]  而之後的教皇不斷有階層 不斷有延續
[00:15:58.520 --> 00:16:01.520]  這才是真正的教會
[00:16:01.520 --> 00:16:03.520]  怎樣解釋都有爭議性
[00:16:03.520 --> 00:16:07.520]  不過我們值得留意的是希臘文的原文
[00:16:07.520 --> 00:16:11.520]  希臘文的原文兩個字的音很相似
[00:16:11.520 --> 00:16:14.520]  但字是有所不同
[00:16:14.520 --> 00:16:16.520]  彼得這個字是petros
[00:16:16.520 --> 00:16:19.520]  是一個陽性盆石的意思
[00:16:19.520 --> 00:16:22.520]  基法石的意思 陽性
[00:16:22.520 --> 00:16:24.520]  然後在這塊盆石上
[00:16:24.520 --> 00:16:27.520]  這個盆石是陰性的petra
[00:16:27.520 --> 00:16:31.520]  作者很肯定是有刻意的work play
[00:16:31.520 --> 00:16:34.520]  即是同音字 似的音字
[00:16:34.520 --> 00:16:36.520]  但那個字是有不同
[00:16:36.520 --> 00:16:39.520]  一方面要表達彼得是重要的
[00:16:39.520 --> 00:16:43.520]  確實彼得是十二門徒之首
[00:16:43.520 --> 00:16:46.520]  是初代教會的領袖
[00:16:46.520 --> 00:16:48.520]  所以值得留意
[00:16:48.520 --> 00:16:52.520]  彼得的重要性是時間上的重要
[00:16:52.520 --> 00:16:55.520]  不是地位上的重要
[00:16:55.520 --> 00:16:57.520]  是chronologically
[00:16:57.520 --> 00:17:01.520]  但hierarchically不是地位上的高超
[00:17:01.520 --> 00:17:03.520]  其實你留意一下耶穌所說的話
[00:17:03.520 --> 00:17:05.520]  你都略略知道
[00:17:05.520 --> 00:17:07.520]  耶穌說什麼呢
[00:17:07.520 --> 00:17:09.520]  我要將我的教會
[00:17:09.520 --> 00:17:11.520]  又說回希臘原文
[00:17:11.520 --> 00:17:13.520]  就是字的次序
[00:17:13.520 --> 00:17:15.520]  我的 my church
[00:17:15.520 --> 00:17:17.520]  是放在前面的
[00:17:17.520 --> 00:17:18.520]  不是放在後面
[00:17:18.520 --> 00:17:19.520]  刻意放在前面
[00:17:19.520 --> 00:17:21.520]  代表教會是屬於他的
[00:17:21.520 --> 00:17:22.520]  my church
[00:17:22.520 --> 00:17:24.520]  不是peter的church
[00:17:24.520 --> 00:17:26.520]  另外後面盆石這個字
[00:17:26.520 --> 00:17:28.520]  音相似但字不同
[00:17:28.520 --> 00:17:30.520]  這個不會是指彼得自己
[00:17:30.520 --> 00:17:34.520]  不會是在彼得上建立耶穌的教會
[00:17:34.520 --> 00:17:36.520]  如果又是指彼得的話
[00:17:36.520 --> 00:17:39.520]  耶穌最自然應該會說
[00:17:39.520 --> 00:17:41.520]  你是彼得
[00:17:41.520 --> 00:17:44.520]  我要把我的教會建造在你身上
[00:17:44.520 --> 00:17:46.520]  用第二身
[00:17:46.520 --> 00:17:48.520]  不會是on this rock
[00:17:48.520 --> 00:17:52.520]  所以如果耶穌說將我的教會建立在彼得之上
[00:17:52.520 --> 00:17:54.520]  這樣說就很奇怪
[00:17:54.520 --> 00:17:57.520]  所以為什麼特別用第二個字
[00:17:57.520 --> 00:17:58.520]  就是音相似的字
[00:17:58.520 --> 00:17:59.520]  不同的字
[00:17:59.520 --> 00:18:01.520]  指到盆石
[00:18:01.520 --> 00:18:02.520]  正如我開頭所說
[00:18:02.520 --> 00:18:05.520]  經文一定要按照地理去了解
[00:18:05.520 --> 00:18:08.520]  為什麼故事的地方背景
[00:18:08.520 --> 00:18:10.520]  是在凱撒尼亞菲勒比
[00:18:10.520 --> 00:18:12.520]  剛才解釋凱撒尼亞菲勒比
[00:18:12.520 --> 00:18:13.520]  是在菲律賓的時候
[00:18:13.520 --> 00:18:15.520]  就是說這裡有一個大的盆石
[00:18:15.520 --> 00:18:17.520]  是以色列最高的山
[00:18:17.520 --> 00:18:18.520]  黑門山
[00:18:18.520 --> 00:18:19.520]  最大的盆石
[00:18:19.520 --> 00:18:22.520]  而當中在盆石上
[00:18:22.520 --> 00:18:25.520]  有羅馬帝王神廟
[00:18:25.520 --> 00:18:27.520]  有潘神廟
[00:18:27.520 --> 00:18:29.520]  都是建立在大的山
[00:18:29.520 --> 00:18:31.520]  大的盆石rock上
[00:18:31.520 --> 00:18:33.520]  是代表帝國的勢力
[00:18:33.520 --> 00:18:36.520]  代表死神的威嚇
[00:18:36.520 --> 00:18:41.520]  耶穌說我要將我的教會建在這盆石上
[00:18:41.520 --> 00:18:45.520]  其實指著的是黑門山的盆石
[00:18:45.520 --> 00:18:46.520]  在這盆石上
[00:18:46.520 --> 00:18:48.520]  這個在字是一個前置詞
[00:18:48.520 --> 00:18:50.520]  有在上的意思
[00:18:50.520 --> 00:18:52.520]  表達是高過
[00:18:52.520 --> 00:18:54.520]  是超越的意思
[00:18:54.520 --> 00:18:56.520]  英文可以翻譯成above
[00:18:56.520 --> 00:18:58.520]  或者over
[00:18:58.520 --> 00:19:00.520]  就是說耶穌說我的教會
[00:19:00.520 --> 00:19:03.520]  要超越這個死亡的權力
[00:19:03.520 --> 00:19:04.520]  或者也可以
[00:19:04.520 --> 00:19:05.520]  這個前置詞
[00:19:05.520 --> 00:19:07.520]  有英文against的意思
[00:19:07.520 --> 00:19:09.520]  就是opposition的意思
[00:19:09.520 --> 00:19:11.520]  就是說我要建立我的教會
[00:19:11.520 --> 00:19:12.520]  是對抗
[00:19:12.520 --> 00:19:13.520]  是顛覆
[00:19:13.520 --> 00:19:17.520]  去抗衡一個假的宗教
[00:19:17.520 --> 00:19:18.520]  假的勢力
