
[00:00:00.000 --> 00:00:12.160]  這三個星期,今天是第二個星期
[00:04:17.520 --> 00:04:19.000]  可能你回去有興趣
[00:04:19.000 --> 00:04:19.680]  有好奇心
[00:04:19.680 --> 00:04:21.080]  你可能看過一下
[00:04:21.080 --> 00:04:23.120]  近幾天
[00:04:23.120 --> 00:04:26.320]  有人說教宗要下台
[00:04:26.320 --> 00:04:27.120]  為什麼呢?
[00:04:27.120 --> 00:04:28.960]  因為Francis本身知道
[00:04:28.960 --> 00:04:30.880]  有一個主教
[00:04:30.880 --> 00:04:32.520]  或者一些神職人員
[00:04:32.520 --> 00:04:34.320]  他有性醜聞
[00:04:34.320 --> 00:04:37.120]  或者他搞過一些小孩
[00:04:37.120 --> 00:04:39.000]  卻隱瞞真相
[00:04:39.000 --> 00:04:41.000]  這件事越搞越大
[00:04:41.000 --> 00:04:45.160]  甚至有很多天主教教徒離開教會
[00:04:45.160 --> 00:04:47.080]  或者仍然留在教會
[00:04:47.080 --> 00:04:48.040]  不過他們覺得
[00:04:48.040 --> 00:04:51.480]  我們不要聽教宗講話
[00:04:51.480 --> 00:04:53.560]  我們自立門戶
[00:04:53.560 --> 00:04:57.280]  也有人說
[00:04:57.280 --> 00:05:01.120]  天主教是時候要改制度了
[00:05:01.120 --> 00:05:04.400]  神職人員應該可以給他結婚
[00:05:04.400 --> 00:05:05.560]  是不是?
[00:05:05.560 --> 00:05:09.880]  閒話家常的人很多時候都會聊這件事的
[00:05:09.880 --> 00:05:14.160]  為什麼神職人員經常有性失德呢?
[00:05:14.160 --> 00:05:15.840]  結婚會不會好一點呢?
[00:05:16.080 --> 00:05:18.600]  你知道天主教的傳統
[00:05:18.600 --> 00:05:21.080]  差不多有上千年的傳統
[00:05:21.080 --> 00:05:24.760]  神職人員、主教、神父
[00:05:24.760 --> 00:05:27.640]  是不容許他們結婚的
[00:05:27.640 --> 00:05:32.240]  這個大家都知道
[00:05:32.240 --> 00:05:37.160]  為什麼神職人員要單身呢?
[00:05:37.160 --> 00:05:38.880]  你知道由第一世紀開始
[00:05:38.880 --> 00:05:39.960]  聖經是有記載的
[00:05:41.960 --> 00:05:45.560]  直到教會的歷史中間
[00:05:45.560 --> 00:05:46.640]  主教的一千年
[00:05:46.640 --> 00:05:47.720]  那頭一千年
[00:05:47.720 --> 00:05:49.920]  其實很多神職人員
[00:05:49.920 --> 00:05:51.520]  都是有自己的家庭的
[00:05:51.520 --> 00:05:52.760]  有自己的妻子
[00:05:52.760 --> 00:05:54.040]  有自己的異女
[00:05:54.040 --> 00:05:58.000]  不如做個聖經混合比賽吧
[00:05:58.000 --> 00:05:59.320]  彼得有沒有結婚呢?
[00:05:59.320 --> 00:06:01.240]  有啊
[00:06:01.240 --> 00:06:02.880]  怎麼看彼得有結婚呢?
[00:06:02.880 --> 00:06:04.480]  對了
[00:06:04.480 --> 00:06:05.400]  有外母嘛
[00:06:05.400 --> 00:06:07.240]  彼得有外母
[00:06:07.240 --> 00:06:08.720]  有外母你說他結婚了嗎?
[00:06:10.040 --> 00:06:12.480]  如果沒結婚就是女朋友的媽媽
[00:06:12.480 --> 00:06:15.240]  巴拿巴呢?
[00:06:15.240 --> 00:06:18.080]  巴拿巴有啊
[00:06:18.080 --> 00:06:19.920]  因為保羅說
[00:06:19.920 --> 00:06:23.000]  你以為我不想像彼得和巴拿巴一樣
[00:06:23.000 --> 00:06:25.480]  到處去傳道的時候
[00:06:25.480 --> 00:06:26.880]  有太太在身邊
[00:06:26.880 --> 00:06:28.640]  但我放棄了權利
[00:06:28.640 --> 00:06:30.240]  那保羅呢?
[00:06:30.240 --> 00:06:31.080]  保羅有沒有結婚?
[00:06:31.080 --> 00:06:35.160]  應該有
[00:06:35.160 --> 00:06:36.680]  但按文化來說
[00:06:36.680 --> 00:06:37.520]  circumstantial(紀錄性)
[00:06:37.520 --> 00:06:39.240]  可能會有
[00:06:40.040 --> 00:06:41.440]  但按傳統來說是沒有的
[00:06:41.440 --> 00:06:44.000]  anyway
[00:06:44.000 --> 00:06:47.480]  至少他寫過那麼多前書的時候是沒有的
[00:06:47.480 --> 00:06:53.480]  所以有神職人員是單身的
[00:06:53.480 --> 00:06:56.000]  也有神職人員是專業的
[00:06:56.000 --> 00:06:58.600]  只不過後期
[00:06:58.600 --> 00:06:59.240]  就是
[00:06:59.240 --> 00:07:01.320]  主後大概1100年左右
[00:07:01.320 --> 00:07:03.320]  當時的天主教
[00:07:03.320 --> 00:07:05.600]  就加上了這件事情上去
[00:07:05.600 --> 00:07:06.400]  就是覺得
[00:07:06.400 --> 00:07:08.560]  因為這種是神學的推測
[00:07:09.120 --> 00:07:13.360]  既然神職人員是代表耶穌
[00:07:13.360 --> 00:07:15.200]  代表主
[00:07:15.200 --> 00:07:17.320]  那你說主耶穌有沒有結婚?
[00:07:17.320 --> 00:07:19.880]  沒有啊,他沒有伴侶
[00:07:19.880 --> 00:07:20.840]  他是單身的
[00:07:20.840 --> 00:07:23.560]  還是活得最美的人生
[00:07:23.560 --> 00:07:26.720]  既然是這樣的話
[00:07:26.720 --> 00:07:29.760]  那神職人員應該prefer(更好)他單身
[00:07:29.760 --> 00:07:31.680]  但這個沒有聖經根據的
[00:07:31.680 --> 00:07:33.840]  這個沒有聖經根據
[00:07:33.840 --> 00:07:36.720]  所以很多人有不同的議論
[00:07:36.720 --> 00:07:41.480]  因為這個Catholic Church有這種性失德的問題
[00:07:41.480 --> 00:07:43.480]  當然
[00:07:43.480 --> 00:07:45.600]  我們作為方派Evangelicals
[00:07:45.600 --> 00:07:47.920]  不可以五十步笑八步
[00:07:47.920 --> 00:07:51.560]  因為我們近期也有很多這種性醜聞
[00:07:51.560 --> 00:07:53.960]  這個問題呢
[00:07:53.960 --> 00:07:56.760]  不在於神職人員是否結婚的問題
[00:07:56.760 --> 00:07:59.320]  就在於神職人員
[00:07:59.320 --> 00:08:03.280]  有沒有一種所謂的accountability(負責)
[00:08:03.280 --> 00:08:05.240]  就是有沒有問責
[00:08:05.840 --> 00:08:08.440]  在教會侍奉在他們工作裡面
[00:08:08.440 --> 00:08:10.520]  有沒有被問責
[00:08:10.520 --> 00:08:12.680]  上一次我介紹了一本書
[00:08:12.680 --> 00:08:13.960]  是Stanley Grant寫的
[00:08:13.960 --> 00:08:19.240]  這本書講到第一本在90年代出版的
[00:08:19.240 --> 00:08:23.840]  全面來討論處理性失德的問題
[00:08:23.840 --> 00:08:25.560]  就是牧者性失德的問題
[00:08:25.560 --> 00:08:28.960]  Stanley Grant在這本書裡面提過
[00:08:28.960 --> 00:08:30.920]  他說今天我們最大的問題是什麼呢?
[00:08:30.920 --> 00:08:32.840]  他不只是講教牧
[00:08:33.600 --> 00:08:34.840]  是講到所有的人
[00:08:34.840 --> 00:08:36.720]  包括教會裡面的基督徒
[00:08:36.720 --> 00:08:38.200]  他說最大的問題是什麼呢?
[00:08:38.200 --> 00:08:41.000]  就是我們很individualistic(個人性質)
[00:08:41.000 --> 00:08:42.720]  很個人
[00:08:42.720 --> 00:08:45.600]  我們自己一個人
[00:08:45.600 --> 00:08:47.440]  我又不去團契
[00:08:47.440 --> 00:08:49.200]  我又不去小組
[00:08:49.200 --> 00:08:51.560]  我又不會跟人建立關係
[00:08:51.560 --> 00:08:54.840]  我不會被人問我是否accountable(負責)
[00:08:54.840 --> 00:08:57.440]  就是mind your own business(管自己的生意)
[00:08:57.440 --> 00:08:59.680]  我來教會只是看一場戲而已
[00:08:59.680 --> 00:09:00.400]  是不是?
[00:09:01.080 --> 00:09:04.280]  看一場戲你不會跟其他觀眾打交道
[00:09:04.280 --> 00:09:06.240]  完了就走了
[00:09:06.240 --> 00:09:07.880]  這就是我們最大的問題
[00:09:07.880 --> 00:09:08.600]  individualism(個人性質)
[00:09:08.600 --> 00:09:11.680]  也是西方文化裡面最大的問題
[00:09:11.680 --> 00:09:14.360]  因為我們很喜歡孤獨
[00:09:14.360 --> 00:09:16.080]  孤獨有什麼好處呢?
[00:09:16.080 --> 00:09:19.280]  就是因為沒有accountability(負責)
[00:09:19.280 --> 00:09:21.960]  沒有人hold我accountable(負責)
[00:09:21.960 --> 00:09:24.160]  沒有人speak into my life(說進我的生命)
[00:09:24.160 --> 00:09:24.880]  I like it(我喜歡)
[00:09:24.880 --> 00:09:26.040]  Right?
[00:09:26.040 --> 00:09:27.200]  為什麼呢?
[00:09:27.200 --> 00:09:29.920]  因為我可以隨心所欲
[00:09:30.640 --> 00:09:31.800]  這就是最大的問題了
[00:09:31.800 --> 00:09:34.320]  特別是講到性失德的時候
[00:09:34.320 --> 00:09:36.760]  很多時候教育
[00:09:36.760 --> 00:09:39.000]  都是怎麼說呢?
[00:09:39.000 --> 00:09:41.880]  就是
[00:09:41.880 --> 00:09:44.520]  人在高處
[00:09:44.520 --> 00:09:46.080]  就是有點孤獨
[00:09:46.080 --> 00:09:48.640]  沒有什麼朋友
[00:09:48.640 --> 00:09:48.960]  是不是?
[00:09:48.960 --> 00:09:50.680]  他整天去幫人
[00:09:50.680 --> 00:09:52.040]  就沒有人去幫他
[00:09:52.040 --> 00:09:55.560]  所以在很多的處境裡面他就會跌倒
[00:09:55.560 --> 00:09:58.920]  如果你打開教育書信三本
[00:10:00.160 --> 00:10:00.880]  我發現
[00:10:00.880 --> 00:10:04.840]  是有四重的問責的關係的
[00:10:04.840 --> 00:10:07.160]  有四重問責關係
[00:10:07.160 --> 00:10:07.560]  第一
[00:10:07.560 --> 00:10:09.120]  保羅
[00:10:09.120 --> 00:10:12.200]  向他的徒弟那些牧者問責
[00:10:12.200 --> 00:10:14.000]  提摩太
[00:10:14.000 --> 00:10:15.720]  提多
[00:10:15.720 --> 00:10:17.440]  無論他哪個是童工
[00:10:17.440 --> 00:10:19.120]  他向他們問責
[00:10:19.120 --> 00:10:22.000]  這三本的教育書信其實就是一種問責的書信
[00:10:22.000 --> 00:10:23.800]  那
[00:10:23.800 --> 00:10:25.120]  譬如大家看
[00:10:25.120 --> 00:10:27.600]  提摩太前書第五章第一節
[00:10:27.600 --> 00:10:29.240]  這裡又是講到
[00:10:29.600 --> 00:10:33.920]  提摩太怎麼處理教會裡面更多不同層面的人
[00:10:33.920 --> 00:10:36.840]  他說不要嚴責老年人
[00:10:36.840 --> 00:10:39.960]  只要勸他如同父親
[00:10:39.960 --> 00:10:42.640]  勸少年人如同弟兄
[00:10:42.640 --> 00:10:46.600]  勸老年的婦女如同母親
[00:10:46.600 --> 00:10:49.160]  這裡講到父親和母親
[00:10:49.160 --> 00:10:51.200]  就是給他年長的父親和母親
[00:10:51.200 --> 00:10:54.200]  講回猶太教的倫理
[00:10:54.200 --> 00:10:56.200]  因為第五屆
[00:10:56.200 --> 00:10:57.240]  十屆的第五屆
[00:10:57.240 --> 00:10:59.440]  就是要孝敬父母
[00:11:00.160 --> 00:11:00.760]  就是說
[00:11:00.760 --> 00:11:05.440]  以他為尊敬他
[00:11:05.440 --> 00:11:07.440]  給他有價值
[00:11:07.440 --> 00:11:09.720]  來尊重他
[00:11:09.720 --> 00:11:10.800]  不需要嚴責他
[00:11:10.800 --> 00:11:11.720]  尊重他
[00:11:11.720 --> 00:11:15.280]  他說遇見一些比他大的
[00:11:15.280 --> 00:11:18.760]  比他大的弟兄姐妹
[00:11:18.760 --> 00:11:20.920]  就當他爸爸或者媽媽
[00:11:20.920 --> 00:11:22.560]  同年紀的
[00:11:22.560 --> 00:11:24.000]  或者可能比他年輕的
[00:11:24.000 --> 00:11:26.560]  勸少年的婦人如姐妹
[00:11:27.600 --> 00:11:29.600]  他自己家裡的sister
[00:11:29.600 --> 00:11:32.040]  他說總要清清潔潔
[00:11:32.040 --> 00:11:35.520]  也要尊敬那些真為寡婦
[00:11:35.520 --> 00:11:36.880]  這裡不解釋那麼多了
[00:11:36.880 --> 00:11:38.080]  什麼叫真為寡婦
[00:11:38.080 --> 00:11:39.680]  就是有很多假為寡婦
[00:11:39.680 --> 00:11:42.120]  就是扮可憐
[00:11:42.120 --> 00:11:45.000]  去教會拿錢也好
[00:11:45.000 --> 00:11:45.720]  貪錢也好
[00:11:45.720 --> 00:11:46.200]  Anyway
[00:11:46.200 --> 00:11:48.880]  他特別講到
[00:11:48.880 --> 00:11:52.160]  勸少年的婦女如姐妹
[00:11:52.160 --> 00:11:54.560]  總要清清潔潔
[00:11:54.560 --> 00:11:56.200]  他加了"總要"這個字
[00:11:56.880 --> 00:11:58.360]  In all purity
[00:11:58.360 --> 00:12:00.600]  或者absolute purity
[00:12:00.600 --> 00:12:03.400]  就是說任何的境況當中
[00:12:03.400 --> 00:12:10.360]  你要處理這些教會的信徒的時候
[00:12:10.360 --> 00:12:12.720]  那個保羅穆者就說
[00:12:12.720 --> 00:12:14.280]  他說徒弟
[00:12:14.280 --> 00:12:18.000]  你不要輕看聖的事談
[00:12:18.000 --> 00:12:21.480]  我也想不到有什麼
[00:12:21.480 --> 00:12:23.760]  令福音更不利的醜聞
[00:12:23.760 --> 00:12:26.680]  是比聖事談
[00:12:27.080 --> 00:12:27.880]  或者聖事談
[00:12:27.880 --> 00:12:29.880]  更加大破壞力
[00:12:29.880 --> 00:12:33.000]  教會可以與很多事情交易
[00:12:33.000 --> 00:12:34.480]  可能有失誤
[00:12:34.480 --> 00:12:37.520]  有些事情可能應該說沒說
[00:12:37.520 --> 00:12:39.920]  不應該說說了
[00:12:39.920 --> 00:12:43.000]  有些立場可能剔了
[00:12:43.000 --> 00:12:46.520]  那些固然有它破壞性
[00:12:46.520 --> 00:12:49.480]  第一個信徒
[00:12:49.480 --> 00:12:51.240]  特別是教會的領袖
[00:12:51.240 --> 00:12:54.280]  在聖的上面跌倒
[00:12:55.080 --> 00:12:57.080]  破壞力是最大的
[00:12:57.080 --> 00:12:58.560]  是最丟架的
[00:12:58.560 --> 00:13:02.680]  最多可以被人笑笑
[00:13:02.680 --> 00:13:04.120]  你不理裡面的事
[00:13:04.120 --> 00:13:05.280]  不理外面的事
[00:13:05.280 --> 00:13:08.680]  或者沒有為哪個人發聲
[00:13:08.680 --> 00:13:11.240]  但是一有聖失德的時候
[00:13:11.240 --> 00:13:13.040]  丟架是最大的
[00:13:13.040 --> 00:13:15.640]  我們美國南方壽信會
[00:13:15.640 --> 00:13:18.440]  我們屬於他的宗派
[00:13:18.440 --> 00:13:19.360]  Southern Baptists
[00:13:19.360 --> 00:13:22.320]  有這些指令
[00:13:22.320 --> 00:13:24.040]  有這些指示
[00:13:24.040 --> 00:13:25.840]  對教會領袖
[00:13:25.840 --> 00:13:27.400]  特別是牧者
[00:13:27.400 --> 00:13:30.920]  就是男女不可以共處於一個密室裡面
[00:13:30.920 --> 00:13:35.920]  一個男孩一個女孩
[00:13:35.920 --> 00:13:39.640]  要逃避這種環境
[00:13:39.640 --> 00:13:42.280]  即使你見一個人
[00:13:42.280 --> 00:13:42.920]  第二
[00:13:42.920 --> 00:13:44.840]  在你辦公室裡面見
[00:13:44.840 --> 00:13:48.800]  你的門一定要有玻璃進去
[00:13:48.800 --> 00:13:52.040]  就是人家可以裝進去
[00:13:52.040 --> 00:13:53.320]  你可以看得出去
[00:13:54.320 --> 00:13:55.120]  第三
[00:13:55.120 --> 00:13:58.160]  應該有一個轉介的表
[00:13:58.160 --> 00:14:02.880]  有很多個案不應該由教務處理
[00:14:02.880 --> 00:14:05.160]  應該轉介給其他人
[00:14:05.160 --> 00:14:06.600]  無論是輔導員也好
[00:14:06.600 --> 00:14:07.200]  什麼也好
[00:14:07.200 --> 00:14:09.400]  可能你覺得這些很老土
[00:14:09.400 --> 00:14:11.800]  我已經是十一世紀了
[00:14:11.800 --> 00:14:13.280]  男男女女這些東西
[00:14:13.280 --> 00:14:14.600]  我們很自由的
[00:14:14.600 --> 00:14:17.600]  但我想告訴你
[00:14:17.600 --> 00:14:19.240]  我們開始直堂的時候
[00:14:19.240 --> 00:14:20.560]  我們要簽一些約
[00:14:21.640 --> 00:14:23.760]  這就是其中一些約要簽的
[00:14:23.760 --> 00:14:26.760]  可能你會覺得
[00:14:26.760 --> 00:14:28.560]  這麼老土
[00:14:28.560 --> 00:14:30.360]  這些幾十年前才做的
[00:14:30.360 --> 00:14:31.440]  現在很開放
[00:14:31.440 --> 00:14:36.040]  你要知道約的精神在哪裡
[00:14:36.040 --> 00:14:39.720]  約不是故意限制我們某些東西
[00:14:39.720 --> 00:14:42.080]  或者覺得這個信仰很局促
[00:14:42.080 --> 00:14:45.360]  要做這些事侍奉我們作為信徒
[00:14:45.360 --> 00:14:46.680]  為什麼這麼局促
[00:14:46.680 --> 00:14:47.960]  搞出這樣的事
[00:14:47.960 --> 00:14:49.400]  你要知道
[00:14:50.400 --> 00:14:52.080]  你要知道有些電影的名字
[00:14:52.080 --> 00:14:55.240]  叫做《光柴烈火》
[00:14:55.240 --> 00:14:59.040]  我當然沒有看過
[00:14:59.040 --> 00:14:59.960]  我沒有看過
[00:14:59.960 --> 00:15:02.680]  但你知道那些名字叫《光柴烈火》
[00:15:02.680 --> 00:15:04.360]  不只是電影名字那麼簡單
[00:15:04.360 --> 00:15:06.440]  其實它在刻畫人性
[00:15:06.440 --> 00:15:08.720]  人的墮落
[00:15:08.720 --> 00:15:10.800]  性上的墮落
[00:15:10.800 --> 00:15:13.000]  我告訴你
[00:15:13.000 --> 00:15:13.880]  我們每一個人
[00:15:13.880 --> 00:15:16.720]  無論你是老還是亂也好
[00:15:16.720 --> 00:15:18.560]  你信了主
[00:15:18.560 --> 00:15:19.520]  多久也好
[00:15:20.280 --> 00:15:21.400]  你有多少經驗也好
[00:15:21.400 --> 00:15:23.720]  我們每一個人
[00:15:23.720 --> 00:15:26.480]  在一個對的時間
[00:15:26.480 --> 00:15:28.040]  對的地方
[00:15:28.040 --> 00:15:29.600]  對的機會裡面
[00:15:29.600 --> 00:15:30.840]  我們都可以做大衛
[00:15:30.840 --> 00:15:33.840]  大衛和別士巴的故事
[00:15:33.840 --> 00:15:36.600]  大家意識到是吧
[00:15:36.600 --> 00:15:39.560]  但你知道那個故事
[00:15:39.560 --> 00:15:40.800]  你詳細回去看
[00:15:40.800 --> 00:15:41.680]  昨晚我再看一次
[00:15:41.680 --> 00:15:44.200]  我發現
[00:15:44.200 --> 00:15:46.440]  整個故事裡面是沒有文集的
[00:15:46.440 --> 00:15:48.360]  只有他一個人
[00:15:48.360 --> 00:15:49.720]  是吧
[00:15:50.600 --> 00:15:51.520]  他在皇宮頂走
[00:15:51.520 --> 00:15:52.160]  一個人走
[00:15:52.160 --> 00:15:55.120]  他要決定一些事情
[00:15:55.120 --> 00:15:55.800]  他一個人決定
[00:15:55.800 --> 00:15:59.720]  他要處理一些問題
[00:15:59.720 --> 00:16:01.040]  他一個人來處理
[00:16:01.040 --> 00:16:03.000]  沒有人在身旁來問責
[00:16:03.000 --> 00:16:05.480]  每個人
[00:16:05.480 --> 00:16:06.120]  我們每一個人
[00:16:06.120 --> 00:16:08.280]  都可以做大衛
[00:16:08.280 --> 00:16:10.880]  只要是對的時間
[00:16:10.880 --> 00:16:13.160]  對的地方
[00:16:13.160 --> 00:16:14.400]  對的機會
[00:16:14.400 --> 00:16:15.560]  我們每個人都可以跌倒
[00:16:17.120 --> 00:16:21.400]  所以有一些這樣的指令
[00:16:21.400 --> 00:16:23.440]  其實是幫助我們的
[00:16:23.440 --> 00:16:24.640]  以至我們不會
[00:16:24.640 --> 00:16:27.360]  去到
[00:16:27.360 --> 00:16:28.840]  整天在試探裡面
[00:16:28.840 --> 00:16:32.280]  在這裡轉來轉去
[00:16:32.280 --> 00:16:35.000]  總要清清潔潔
[00:16:35.000 --> 00:16:38.320]  這個很好提醒
[00:16:38.320 --> 00:16:39.080]  提醒我們
[00:16:39.080 --> 00:16:42.280]  無論年長或者年輕的
[00:16:42.280 --> 00:16:44.880]  男男女女的關係
[00:16:46.440 --> 00:16:47.440]  你不要看輕
[00:16:47.440 --> 00:16:51.120]  人性的墮落
[00:16:51.120 --> 00:16:54.800]  上個星期我們提到
[00:16:54.800 --> 00:16:57.240]  我們都是罪人中的罪魁
[00:16:57.240 --> 00:16:59.320]  如果保羅也是這麼說的話
[00:16:59.320 --> 00:17:00.680]  我們沒有一個人能夠垮口
[00:17:00.680 --> 00:17:03.960]  所以保羅向
[00:17:03.960 --> 00:17:06.760]  他的徒弟問責
[00:17:06.760 --> 00:17:10.480]  提摩爾前書第四章第十三節
[00:17:10.480 --> 00:17:12.320]  我們只是看十六節
[00:17:12.320 --> 00:17:13.040]  他說
[00:17:13.040 --> 00:17:15.080]  你要謹慎自己
[00:17:15.080 --> 00:17:16.480]  跟自己的教訓
[00:17:16.480 --> 00:17:18.080]  就是說你要做運動
[00:17:18.080 --> 00:17:19.920]  自我控制
[00:17:19.920 --> 00:17:21.360]  關心
[00:17:21.360 --> 00:17:23.200]  小心你自己
[00:17:23.200 --> 00:17:25.760]  還有你自己的教導
