
[00:00:00.000 --> 00:00:03.640]  我們這次繼續追溯阿巴拉罕的故事
[00:02:38.680 --> 00:02:40.400]  然後到二十四章
[00:02:40.400 --> 00:02:42.440]  就是為以撒來娶妻
[00:02:42.440 --> 00:02:44.320]  因為要找一個繼承人
[00:02:44.320 --> 00:02:46.240]  然後第三段
[00:02:46.240 --> 00:02:46.880]  最後一段
[00:02:46.880 --> 00:02:49.200]  就交代阿巴拉罕的逝世
[00:02:49.200 --> 00:02:51.920]  你可以看到阿巴拉罕的事蹟裡面
[00:02:51.920 --> 00:02:53.560]  一段一段
[00:02:53.560 --> 00:02:55.680]  一對一對的記載
[00:02:55.680 --> 00:02:57.440]  所以今天我們看到
[00:02:57.440 --> 00:02:59.240]  阿巴拉罕和羅德的故事
[00:02:59.240 --> 00:03:00.080]  都是一樣的
[00:03:00.080 --> 00:03:01.760]  我們看十三章開始
[00:03:01.760 --> 00:03:03.360]  然後看到十四章
[00:03:03.360 --> 00:03:05.680]  影照到下面
[00:03:05.680 --> 00:03:07.080]  就是十八十九章
[00:03:07.080 --> 00:03:08.760]  所以歡迎大家來到
[00:03:08.760 --> 00:03:10.000]  舊約網上行
[00:03:10.400 --> 00:03:12.400]  (音樂)
[00:03:12.400 --> 00:03:14.400]  (音樂)
[00:03:40.720 --> 00:03:42.560]  阿巴拉罕和羅德的故事
[00:03:42.560 --> 00:03:45.120]  我們先看創世紀第十三章
[00:03:45.120 --> 00:03:46.520]  十三章第一節
[00:03:46.520 --> 00:03:48.920]  阿巴蘭帶著妻子和所有的一切
[00:03:48.920 --> 00:03:49.920]  以及羅德
[00:03:49.920 --> 00:03:52.320]  一同從埃及上到南地
[00:03:52.320 --> 00:03:55.120]  阿巴蘭有許多生畜和金銀
[00:03:55.120 --> 00:03:58.120]  他從南地一站一站的往前走到巴特里去
[00:03:58.120 --> 00:04:00.200]  去到巴特里和艾城中間
[00:04:00.200 --> 00:04:02.200]  就是他先前支搭帳篷的地方
[00:04:02.200 --> 00:04:04.560]  也是他竹頭一座祭壇的地方
[00:04:04.560 --> 00:04:07.160]  阿巴蘭就在那裡叩告耶和華的名
[00:04:07.160 --> 00:04:09.960]  和阿巴蘭同行的是羅德
[00:04:09.960 --> 00:04:12.400]  也有羊群、牛群和帳篷
[00:04:12.400 --> 00:04:14.720]  因為上帝的恩典
[00:04:14.720 --> 00:04:18.120]  他們一家就有許多的財物
[00:04:18.120 --> 00:04:21.640]  很多的牛群、羊群、兩叔侄
[00:04:21.640 --> 00:04:24.120]  有很大的上帝恩典的祝福
[00:04:24.120 --> 00:04:25.640]  來到巴特里這個地方
[00:04:25.640 --> 00:04:27.320]  就出現了另一個危機
[00:04:27.320 --> 00:04:28.320]  危機是什麼呢?
[00:04:28.320 --> 00:04:29.600]  十三章第六節
[00:04:29.600 --> 00:04:31.920]  他們說:我們容不下他們
[00:04:31.920 --> 00:04:34.440]  因為他們的財物很多
[00:04:34.440 --> 00:04:36.720]  所以他們再也不能住在一起了
[00:04:36.920 --> 00:04:43.640]  牧羊阿巴蘭和牧羊羅德的兩群牧羊人就起了紛爭
[00:04:43.640 --> 00:04:46.360]  當時加南人和比利時人都在那裡
[00:04:46.360 --> 00:04:49.880]  這裡說到兩方面的牧人有爭執
[00:04:49.880 --> 00:04:52.600]  因為資源可能不夠
[00:04:52.600 --> 00:04:53.960]  我記得有一次
[00:04:53.960 --> 00:04:55.560]  我去到以色列的時候
[00:04:55.560 --> 00:04:58.520]  我就一個人跟一個阿拉伯人遊了一天
[00:04:58.520 --> 00:05:00.840]  他帶我去到巴特里南邊
[00:05:00.840 --> 00:05:02.880]  在希伯倫附近的山地
[00:05:02.880 --> 00:05:04.880]  來探訪他的牧羊場
[00:05:05.360 --> 00:05:08.160]  到了之後他就在牧羊場跟我說
[00:05:08.160 --> 00:05:10.720]  就說近日他的兄弟
[00:05:10.720 --> 00:05:12.320]  到了放牧的時候
[00:05:12.320 --> 00:05:16.160]  就跟另外一個家族的牧羊人有爭執
[00:05:16.160 --> 00:05:16.720]  為什麼呢?
[00:05:16.720 --> 00:05:18.320]  因為不夠草食
[00:05:18.320 --> 00:05:20.520]  就是大家去同一個地方
[00:05:20.520 --> 00:05:22.920]  所以這種情況
[00:05:22.920 --> 00:05:25.840]  其實在以色列巴斯坦地是非常寫實的
[00:05:25.840 --> 00:05:28.840]  這裡說到阿巴蘭和摩爾羅德之間
[00:05:28.840 --> 00:05:31.640]  他們的牧羊人又起了紛爭
[00:05:31.640 --> 00:05:34.800]  那麼阿巴蘭就提出了一個解決方案
[00:05:35.080 --> 00:05:36.200]  十三章第八節
[00:05:36.200 --> 00:05:37.960]  阿巴蘭對羅德說
[00:05:37.960 --> 00:05:39.400]  你我之間不可以有紛爭
[00:05:39.400 --> 00:05:41.640]  你的牧人和我的牧人也不可以有紛爭
[00:05:41.640 --> 00:05:43.560]  因為我們是知七
[00:05:43.560 --> 00:05:46.600]  全地不都是在你面前嗎?
[00:05:46.600 --> 00:05:48.400]  請你離開我吧
[00:05:48.400 --> 00:05:50.880]  你若向左我就向右
[00:05:50.880 --> 00:05:53.280]  你若向右我就向左
[00:05:53.280 --> 00:05:56.400]  這個解決的方案
[00:05:56.400 --> 00:05:59.720]  我們一定要在聖經的地理來了解
[00:05:59.720 --> 00:06:02.280]  現代人我們看地圖
[00:06:02.280 --> 00:06:05.800]  以北面為我們定方向的方位
[00:06:05.800 --> 00:06:08.920]  但是在近東在聖經的地理裡面
[00:06:08.920 --> 00:06:10.640]  定方向不是北面
[00:06:10.640 --> 00:06:12.040]  原來是在東面
[00:06:12.040 --> 00:06:13.560]  就是日出的地方
[00:06:13.560 --> 00:06:14.800]  在他們的前面
[00:06:14.800 --> 00:06:17.880]  所以將地圖扭過來
[00:06:17.880 --> 00:06:20.240]  我們面向前面在東面的時候
[00:06:20.240 --> 00:06:23.720]  你就明白阿巴蘭提出的方案有什麼意思
[00:06:23.720 --> 00:06:26.480]  他說前面是東面
[00:06:26.480 --> 00:06:29.440]  他說如果你向左的話我就向右
[00:06:29.440 --> 00:06:31.240]  你向右我就向左
[00:06:31.640 --> 00:06:35.040]  他的左邊自然是我們今天想的北面
[00:06:35.040 --> 00:06:37.640]  右邊自然是南面
[00:06:37.640 --> 00:06:40.160]  所以大家面向前面面向東的時候
[00:06:40.160 --> 00:06:42.160]  阿巴蘭的提議
[00:06:42.160 --> 00:06:44.080]  就是想告訴羅德
[00:06:44.080 --> 00:06:47.840]  我們仍然留在神的應許之地迦南地裡面
[00:06:47.840 --> 00:06:49.200]  我們一起分享
[00:06:49.200 --> 00:06:51.240]  你往北的話我就向南
[00:06:51.240 --> 00:06:54.080]  你向南我就向北
[00:06:54.080 --> 00:07:00.400]  所以阿巴蘭是一種慷慨地去解決這件事情
[00:07:00.680 --> 00:07:02.920]  任由他的質疑比他小
[00:07:02.920 --> 00:07:04.720]  比他地位低一點
[00:07:04.720 --> 00:07:07.720]  先去選擇他認為北面是最好的
[00:07:07.720 --> 00:07:08.520]  他就去那邊
[00:07:08.520 --> 00:07:10.400]  然後阿巴蘭就會去另外一邊
[00:07:10.400 --> 00:07:13.000]  但是羅德看到的是什麼呢?
[00:07:13.000 --> 00:07:15.160]  創世紀第十三章第十節
[00:07:15.160 --> 00:07:17.080]  羅德舉目
[00:07:17.080 --> 00:07:23.480]  看見約旦河整個平原直到所以有水灌溉
[00:07:23.480 --> 00:07:27.160]  在耶和華毀滅索多瑪和俄摩拉之前
[00:07:27.280 --> 00:07:31.600]  這地好像耶和華的原子也像埃及地一樣
[00:07:31.600 --> 00:07:34.400]  他看到的是什麼呢?
[00:07:34.400 --> 00:07:36.080]  他看到前面
[00:07:36.080 --> 00:07:38.360]  他不是看左也不是看右
[00:07:38.360 --> 00:07:40.320]  不是向北也不是向南
[00:07:40.320 --> 00:07:42.280]  他向東面繼續看
[00:07:42.280 --> 00:07:47.200]  羅德看到的是約旦河整個平原
[00:07:47.200 --> 00:07:48.720]  好像埃及一樣
[00:07:48.720 --> 00:07:51.120]  剛剛他們從埃及上來
[00:07:51.120 --> 00:07:53.560]  埃及有什麼特別呢?
[00:07:53.760 --> 00:07:58.000]  就是埃及的農田收成是靠利落河
[00:07:58.000 --> 00:08:01.600]  利落河每年安時安候就會氾濫
[00:08:01.600 --> 00:08:05.040]  於是土地就會有水灌溉
[00:08:05.040 --> 00:08:07.680]  收入是可以預測的
[00:08:07.680 --> 00:08:10.880]  所以相比之下在迦南地就不同了
[00:08:10.880 --> 00:08:15.080]  在迦南地就要靠天雨
[00:08:15.080 --> 00:08:16.360]  是很難預測的
[00:08:16.360 --> 00:08:20.320]  所以一定要靠雨水的神
[00:08:21.360 --> 00:08:26.120]  之前伯拉罕和羅德來到迦南地的時候
[00:08:26.120 --> 00:08:27.360]  發生什麼事你記得嗎?
[00:08:27.360 --> 00:08:29.600]  就是旱災有饑荒
[00:08:29.600 --> 00:08:31.200]  不夠雨水
[00:08:31.200 --> 00:08:33.360]  如果你看地圖的時候
[00:08:33.360 --> 00:08:35.760]  從伯特利這個方位一直向東
[00:08:35.760 --> 00:08:38.840]  約旦河的平原死海附近一帶
[00:08:38.840 --> 00:08:41.040]  一直看過去就是羅德所見到的
[00:08:41.040 --> 00:08:45.520]  雖然我們不是很能夠確定索多瑪和俄摩拉
[00:08:45.520 --> 00:08:48.160]  索爾真實的地點在哪裡
[00:08:48.160 --> 00:08:50.880]  但其實地理的資料已經足夠了
[00:08:51.120 --> 00:08:55.040]  索多瑪和俄摩拉兩個的雙城
[00:08:55.040 --> 00:08:57.720]  放在死海的東邊一帶
[00:08:57.720 --> 00:09:00.600]  現在是一片礦業
[00:09:00.600 --> 00:09:02.880]  大概在阿布蘭時代
[00:09:02.880 --> 00:09:05.040]  公元前大概二千年的時候
[00:09:05.040 --> 00:09:07.240]  水源是充足的
[00:09:07.240 --> 00:09:09.480]  並且這個地方是富庶的
[00:09:09.480 --> 00:09:10.960]  羅德見到的
[00:09:10.960 --> 00:09:12.360]  想要的是什麼?
[00:09:12.360 --> 00:09:16.200]  就是剛剛從埃及回來的那種安定
[00:09:16.200 --> 00:09:19.680]  那種能夠預測的經濟
[00:09:20.120 --> 00:09:24.200]  約旦河整個平原也像埃及一樣
[00:09:24.200 --> 00:09:25.200]  聖經這樣說
[00:09:25.200 --> 00:09:27.200]  十三章第十一節
[00:09:27.200 --> 00:09:30.960]  羅德選擇了約旦河整個平原
[00:09:30.960 --> 00:09:33.720]  他就向東移動
[00:09:33.720 --> 00:09:36.000]  他們彼此分開
[00:09:36.000 --> 00:09:37.720]  再看回這個地圖
[00:09:37.720 --> 00:09:38.840]  在伯特利
[00:09:38.840 --> 00:09:43.080]  你見到這個平原直到遠遠的索爾
[00:09:43.080 --> 00:09:48.240]  羅德說他要往東走
[00:09:49.240 --> 00:09:53.920]  所以他就一直靠近對面的索多瑪
[00:09:53.920 --> 00:09:57.040]  經文絕對表示
[00:09:57.040 --> 00:10:00.840]  羅德的選擇打了一個很大的問號
[00:10:00.840 --> 00:10:02.320]  十三章十二節
[00:10:02.320 --> 00:10:04.240]  阿布蘭住在迦林地
[00:10:04.240 --> 00:10:07.480]  羅德就在平原的城市中間
[00:10:07.480 --> 00:10:11.600]  漸漸的羅爾象棚直到索多瑪
[00:10:11.600 --> 00:10:13.840]  第十三節特別提到
[00:10:13.840 --> 00:10:15.480]  在耶和華看來
[00:10:15.480 --> 00:10:18.520]  索多瑪的人是最大惡極
[00:10:19.120 --> 00:10:20.920]  參考一下這句話
[00:10:20.920 --> 00:10:23.400]  後面出現過
[00:10:23.400 --> 00:10:25.120]  之後第十五章
[00:10:25.120 --> 00:10:27.000]  神對阿布蘭說
[00:10:27.000 --> 00:10:30.800]  何時他的後裔可以得到迦林地
[00:10:30.800 --> 00:10:31.920]  入主迦林地
[00:10:31.920 --> 00:10:33.160]  十五章十六節
[00:10:33.160 --> 00:10:36.520]  神對阿布蘭給予一個應許
[00:10:36.520 --> 00:10:38.840]  之後到第四代的時候
[00:10:38.840 --> 00:10:42.960]  他說你的後裔必定會回到迦林地
[00:10:42.960 --> 00:10:44.920]  因為阿摩利人
[00:10:44.920 --> 00:10:46.560]  迦南人
[00:10:46.760 --> 00:10:49.480]  他的罪孽還未滿盈
[00:10:49.480 --> 00:10:52.840]  所以說到羅德的選擇的時候
[00:10:52.840 --> 00:10:55.240]  聖經在十三章十三節
[00:10:55.240 --> 00:10:58.120]  提到在耶和華的眼中看來
[00:10:58.120 --> 00:11:01.840]  索多瑪的人是最大惡的
[00:11:01.840 --> 00:11:03.080]  就是說
[00:11:03.080 --> 00:11:04.600]  索多瑪的人
[00:11:04.600 --> 00:11:07.600]  這個城市已經罪惡滿盈
[00:11:07.600 --> 00:11:10.120]  上帝的審判很快就會到
[00:11:10.120 --> 00:11:12.520]  快過審判迦林地
[00:11:12.520 --> 00:11:15.000]  索多瑪平原的城市
[00:11:15.000 --> 00:11:16.520]  正在步向滅亡
[00:11:17.040 --> 00:11:18.960]  羅德有什麼心態呢?
[00:11:18.960 --> 00:11:20.120]  他就說
[00:11:20.120 --> 00:11:22.240]  不想錯過這個良機
[00:11:22.240 --> 00:11:25.800]  這是一個發達致富賺快錢的
[00:11:25.800 --> 00:11:28.200]  一個窗戶
[00:11:28.200 --> 00:11:30.800]  上帝的應許暫時放下
[00:11:30.800 --> 00:11:33.720]  是一個機會主義者的抉擇
[00:11:33.720 --> 00:11:35.480]  最大的問題
[00:11:35.480 --> 00:11:37.200]  在羅德的眼中
[00:11:37.200 --> 00:11:39.560]  就是上帝的應許
[00:11:39.560 --> 00:11:42.480]  屬靈的事物是次等的
[00:11:42.480 --> 00:11:45.320]  相對於眼前的富貴
[00:11:45.960 --> 00:11:46.840]  財富
[00:11:46.840 --> 00:11:48.960]  能夠發達的
[00:11:48.960 --> 00:11:50.760]  這個才是最重要的
[00:11:50.760 --> 00:11:52.320]  這就是羅德的心境
[00:11:52.320 --> 00:12:02.520]  於是兩叔侄就分家了
[00:12:02.520 --> 00:12:04.720]  但是亞伯蘭又怎樣呢?
[00:12:04.720 --> 00:12:07.760]  亞伯蘭就留在迦林地
[00:12:07.760 --> 00:12:10.520]  這是信心的舉動
[00:12:10.520 --> 00:12:13.160]  十三章十四節
[00:12:14.160 --> 00:12:16.320]  羅德離開亞伯蘭之後
[00:12:16.320 --> 00:12:18.560]  耶和華對亞伯蘭說
[00:12:18.560 --> 00:12:20.120]  你要舉目
[00:12:20.120 --> 00:12:22.840]  又是同一個動詞
[00:12:22.840 --> 00:12:25.000]  之前說到羅德舉目
[00:12:25.000 --> 00:12:28.560]  他看到的是約旦河平原
[00:12:28.560 --> 00:12:31.960]  瑣多瑪那種豐盛和致富
[00:12:31.960 --> 00:12:35.000]  但是亞伯蘭舉目做什麼呢?
[00:12:35.000 --> 00:12:36.320]  神說
[00:12:36.320 --> 00:12:39.400]  你所在的地方往東南西北貫寒
[00:12:39.400 --> 00:12:40.560]  你所看見的
[00:12:40.560 --> 00:12:43.080]  我都必定賜給你和你的後裔
[00:12:43.080 --> 00:12:43.840]  直到永遠
[00:12:44.520 --> 00:12:46.080]  我要使你的後裔
[00:12:46.080 --> 00:12:48.600]  多於地上的塵土
[00:12:48.600 --> 00:12:51.320]  地上的塵土能夠數算的話
[00:12:51.320 --> 00:12:52.800]  才能夠數算你的後裔
[00:12:52.800 --> 00:12:53.960]  所以你起來
[00:12:53.960 --> 00:12:56.120]  中環走遍這地就是迦林地
[00:12:56.120 --> 00:12:58.320]  因為我必把這地賜給你
[00:12:58.320 --> 00:13:01.640]  於是亞伯蘭就漸漸的樂而張鵬
[00:13:01.640 --> 00:13:05.200]  他由伯特利的地方搬到南邊一些
[00:13:05.200 --> 00:13:09.720]  去到希伯倫的萬里象樹附近
[00:13:09.720 --> 00:13:10.800]  在那裡居住
[00:13:10.800 --> 00:13:13.560]  又在那裡建一座祭壇
[00:13:14.560 --> 00:13:18.720]  創世紀很多時候用兩個角色去對比
[00:13:18.720 --> 00:13:19.920]  互相比較
[00:13:19.920 --> 00:13:21.840]  這裡我們看到亞伯蘭
[00:13:21.840 --> 00:13:24.400]  或者亞伯拉罕和羅德的比較
[00:13:24.400 --> 00:13:26.880]  我們再問多一條問題
[00:13:26.880 --> 00:13:29.760]  為什麼要提到羅德的事跡
[00:13:29.760 --> 00:13:32.320]  我們看亞伯拉罕的故事的時候
[00:13:32.320 --> 00:13:34.600]  其實一開始羅德已經出現
[00:13:34.600 --> 00:13:37.320]  十一章最後的時候
[00:13:37.320 --> 00:13:38.880]  說到他拉的後代
[00:13:38.880 --> 00:13:41.640]  我們記不記得曾經提過羅德
[00:13:41.840 --> 00:13:45.160]  他拉生亞伯蘭、那賀和哈蘭
[00:13:45.160 --> 00:13:47.320]  哈蘭生羅德
[00:13:47.320 --> 00:13:51.120]  所以亞伯蘭和羅德是兩叔侄
[00:13:51.120 --> 00:13:56.040]  當然羅德的父親哈蘭早已死了
[00:13:56.040 --> 00:13:58.240]  然後十一章三十一節
[00:13:58.240 --> 00:14:03.280]  說到他們起行離開梧椅
[00:14:03.280 --> 00:14:07.440]  然後帶著的就是哈蘭的義子羅德
[00:14:07.440 --> 00:14:09.640]  十二章四至五節
[00:14:09.640 --> 00:14:15.200]  亞伯拉罕蒙夫趙離開哈蘭來到迦南地
[00:14:15.200 --> 00:14:17.040]  十二章第四節說什麼呢?
[00:14:17.040 --> 00:14:21.040]  亞伯蘭照著耶和華的吩咐就去
[00:14:21.040 --> 00:14:23.400]  羅德也跟他一起去
[00:14:23.400 --> 00:14:27.280]  然後他帶著妻兒等財物來到迦南地
[00:14:27.280 --> 00:14:30.520]  兩叔侄我們可以假設
[00:14:30.520 --> 00:14:34.000]  叔父要照顧侄兒
[00:14:34.000 --> 00:14:35.480]  所以羅德就跟著
[00:14:35.480 --> 00:14:37.160]  十三章第一節
[00:14:37.160 --> 00:14:39.320]  就是我們剛才看到的經文
[00:14:39.640 --> 00:14:43.080]  亞伯蘭和妻子所有的一切
[00:14:43.080 --> 00:14:48.040]  以及羅德從埃及回到迦南地
[00:14:48.040 --> 00:14:50.840]  一直提到羅德的原因
[00:14:50.840 --> 00:14:53.680]  因為在亞伯拉罕的故事裡面
[00:14:53.680 --> 00:14:56.680]  由頭到尾有一個很重要的中心
[00:14:56.680 --> 00:15:01.080]  是神與亞伯蘭立約的繼承人
[00:15:01.080 --> 00:15:04.120]  那個Heir of Inheritance
[00:15:04.120 --> 00:15:08.880]  因為亞伯拉罕撒拉的太太沒有義子
[00:15:09.280 --> 00:15:10.560]  我們自然會問
[00:15:10.560 --> 00:15:13.760]  那個繼承人相信應該是第一個
[00:15:13.760 --> 00:15:14.680]  是羅德
[00:15:14.680 --> 00:15:19.240]  這個也是當時古近東的文化習俗
[00:15:19.240 --> 00:15:22.800]  之後你記得一路的故事
[00:15:22.800 --> 00:15:24.960]  亞伯蘭就不斷去問
[00:15:24.960 --> 00:15:27.240]  到底誰是他的繼承人
[00:15:27.240 --> 00:15:30.000]  有說到是不是我的僕人
[00:15:30.000 --> 00:15:30.760]  以利以謝
[00:15:30.760 --> 00:15:34.320]  是不是夏甲所生的以實馬利
[00:15:34.320 --> 00:15:36.520]  然後到以撒才知道
[00:15:36.520 --> 00:15:38.440]  那個才是真正的繼承人
[00:15:38.720 --> 00:15:41.560]  然後故事一直繼續下去續長的故事
[00:15:41.560 --> 00:15:43.680]  說到瓦國有十二種子
[00:15:43.680 --> 00:15:45.960]  到底誰是真正的繼承人
[00:15:45.960 --> 00:15:48.720]  是不是約瑟還是長子
[00:15:48.720 --> 00:15:51.000]  原來是第四個就是猶大
[00:15:51.000 --> 00:15:55.000]  每一個故事是在交代屬靈的祝福
[00:15:55.000 --> 00:15:56.480]  屬靈的約
[00:15:56.480 --> 00:15:58.640]  神的約的繼承者
[00:15:58.640 --> 00:16:04.320]  不單止繼承者是上帝親自用恩典諫算
[00:16:04.640 --> 00:16:09.640]  也很多時候說到子孫的繼承者有什麼特質
[00:16:09.640 --> 00:16:12.520]  以至他能夠繼承那個承約
[00:16:12.520 --> 00:16:18.560]  羅德是第一個最有潛質
[00:16:18.560 --> 00:16:20.320]  成為神揀選
[00:16:20.320 --> 00:16:22.440]  神恩典的繼承者
[00:16:22.440 --> 00:16:24.280]  他是最好的選擇
[00:16:24.280 --> 00:16:30.480]  但是他有沒有活出阿布拉罕後代
[00:16:30.480 --> 00:16:33.280]  阿布拉罕繼承者的生命
[00:16:33.400 --> 00:16:34.920]  有沒有那種眼光
[00:16:34.920 --> 00:16:38.880]  不斷看羅德的故事記載的時候
[00:16:38.880 --> 00:16:41.720]  你會發現聖經花了不少的筆墨
[00:16:41.720 --> 00:16:44.960]  來形容羅德的眼光
[00:16:44.960 --> 00:16:48.080]  他所見到的東西或動作
[00:16:48.080 --> 00:16:50.800]  我們看少少經文
[00:16:50.800 --> 00:16:52.120]  十三章第十一節
[00:16:52.120 --> 00:16:56.280]  羅德選擇了約旦河整個平原
[00:16:56.280 --> 00:16:58.000]  往東遷移
[00:16:58.000 --> 00:17:00.720]  你記得從創世紀開始到現在
[00:17:00.720 --> 00:17:02.560]  往東遷移也不是好事
[00:17:02.800 --> 00:17:04.560]  但在原文特別說到
[00:17:04.560 --> 00:17:07.600]  他選擇了約旦河整個平原
[00:17:07.600 --> 00:17:10.160]  其實是選擇了自己
[00:17:10.160 --> 00:17:14.000]  為自己來選擇這個平原
[00:17:14.000 --> 00:17:15.800]  然後下一節
[00:17:15.800 --> 00:17:17.680]  尖尖內耳張膀
[00:17:17.680 --> 00:17:19.080]  直到索多瑪
[00:17:19.080 --> 00:17:21.760]  越來越接近罪惡之城索多瑪
[00:17:21.760 --> 00:17:23.280]  十四章十二節
[00:17:23.280 --> 00:17:26.880]  羅德就住在索多瑪了
[00:17:26.880 --> 00:17:28.920]  所以他不單單接近索多瑪
[00:17:28.920 --> 00:17:30.200]  他住在裡面
[00:17:30.200 --> 00:17:32.160]  索多瑪我們說過了
[00:17:32.160 --> 00:17:34.160]  是一個富庶的地方
[00:17:34.160 --> 00:17:37.640]  當時是一個很有收入
[00:17:37.640 --> 00:17:39.520]  田產豐盛的地方
[00:17:39.520 --> 00:17:42.320]  自然就惹起很多競爭
[00:17:42.320 --> 00:17:46.120]  於是第十四章就有打仗發生
[00:17:46.120 --> 00:17:49.640]  我們暫時不說很多詳情
[00:17:49.640 --> 00:17:51.040]  十四章說到
[00:17:51.040 --> 00:17:54.440]  在米索不達米亞有四個王入侵
[00:17:54.440 --> 00:17:58.520]  攻打索多瑪平原附近的五個王
[00:17:58.520 --> 00:18:01.040]  四個王打五個王
[00:18:01.040 --> 00:18:04.120]  他們應該是按照當時的王道
[00:18:04.120 --> 00:18:05.440]  那個叫Kings Highway
[00:18:05.440 --> 00:18:06.520]  聖經經常提到的
[00:18:06.520 --> 00:18:08.640]  就是一個國際南北的
