
[00:00:00.000 --> 00:00:03.320]  面對政局不安兵荒馬亂的時候
[00:07:05.320 --> 00:07:08.320]  出口有一個碑文
[00:07:08.320 --> 00:07:11.320]  我們叫它西羅亞碑文
[00:07:11.320 --> 00:07:14.320]  這裡記載水道的故事
[00:07:14.320 --> 00:07:17.320]  翻譯出來時這裡寫說
[00:07:17.320 --> 00:07:19.320]  斧頭彼此激打
[00:07:19.320 --> 00:07:21.320]  還有三爪的時候
[00:07:21.320 --> 00:07:23.320]  要再激打再挖掘的時候
[00:07:23.320 --> 00:07:27.320]  有人聲聽見他呼喊對面的同門
[00:07:27.320 --> 00:07:29.320]  石的右邊有缺口
[00:07:29.320 --> 00:07:31.320]  就在那一天
[00:07:31.320 --> 00:07:35.320]  工人的斧頭彼此激打
[00:07:35.320 --> 00:07:37.320]  將水道通了
[00:07:37.320 --> 00:07:40.320]  水就從源頭流到水池
[00:07:40.320 --> 00:07:43.320]  長度達一千二百爪
[00:07:43.320 --> 00:07:46.320]  這個冥文特別之處就是
[00:07:46.320 --> 00:07:48.320]  通常在近代世界
[00:07:48.320 --> 00:07:52.320]  冥文工程的領工人
[00:07:52.320 --> 00:07:54.320]  通常都是君王
[00:07:54.320 --> 00:07:58.320]  但這個冥文所提的只是一班工人
[00:07:58.320 --> 00:08:03.320]  兩組工人如何努力將水道建成
[00:08:03.320 --> 00:08:09.320]  似乎暗示希西加是一個愛民之王
[00:08:09.320 --> 00:08:11.320]  暗示希西加不是一個
[00:08:11.320 --> 00:08:14.320]  很喜歡自我榮耀的皇帝
[00:08:15.320 --> 00:08:17.320]  這是什麼
[00:08:18.320 --> 00:08:20.320]  (水)
[00:08:21.320 --> 00:08:23.320]  (水)
[00:08:24.320 --> 00:08:26.320]  (水)
[00:08:26.320 --> 00:08:31.320]  (水)
[00:08:31.320 --> 00:08:47.320]  (水)
[00:08:47.320 --> 00:08:49.320]  (水)
[00:08:49.320 --> 00:08:53.320]  (水)
[00:08:53.320 --> 00:08:59.320]  (水)
[00:08:59.320 --> 00:09:13.320]  我們很多時候有種錯覺
[00:09:13.320 --> 00:09:15.320]  我們覺得人已經做了我們要做的事
[00:09:15.320 --> 00:09:17.320]  我們已經盡了責任
[00:09:17.320 --> 00:09:20.320]  我們祈禱上帝一定會讓我們平安
[00:09:20.320 --> 00:09:22.320]  但不一定是這樣
[00:09:22.320 --> 00:09:25.320]  希西加做好了所有防戰的策略
[00:09:25.320 --> 00:09:29.320]  結果亞述帝國依然犯境
[00:09:29.320 --> 00:09:31.320]  在公元前七零一年
[00:09:31.320 --> 00:09:34.320]  亞述國真的來到猶大的境內
[00:09:34.320 --> 00:09:37.320]  在列王記下第十八章第十三節
[00:09:37.320 --> 00:09:39.320]  希西加王十四年的時候
[00:09:39.320 --> 00:09:41.320]  亞述王西拿基納上來
[00:09:41.320 --> 00:09:43.320]  攻擊猶大的一切堅固性
[00:09:43.320 --> 00:09:45.320]  將城攻取
[00:09:45.320 --> 00:09:50.320]  猶大王希西加就差人去拉吉見亞述王
[00:09:50.320 --> 00:09:52.320]  他說我有罪求你離開我
[00:09:52.320 --> 00:09:54.320]  犯你所罰的我必定承擔
[00:09:54.320 --> 00:09:57.320]  於是希西加就將聖殿和皇宮的金銀
[00:09:57.320 --> 00:09:59.320]  拿給亞述王
[00:09:59.320 --> 00:10:01.320]  希望他能夠退軍
[00:10:01.320 --> 00:10:03.320]  為什麼特別提拉吉這個地方
[00:10:03.320 --> 00:10:07.320]  因為在地理上拉吉是耶路撒冷的第二把交椅
[00:10:07.320 --> 00:10:09.320]  如果你看地理的話
[00:10:09.320 --> 00:10:13.320]  你會知道沿海平原上去中央山區耶路撒冷的地方
[00:10:13.320 --> 00:10:15.320]  是直著幾個山脊
[00:10:15.320 --> 00:10:18.320]  其中一個最方便能夠上到耶路撒冷的
[00:10:18.320 --> 00:10:20.320]  就是直著拉吉
[00:10:20.320 --> 00:10:23.320]  拉吉就是把守著一個最重要的關口
[00:10:23.320 --> 00:10:25.320]  如果拉吉淪陷的話
[00:10:25.320 --> 00:10:29.320]  軍隊就可以直接上到耶路撒冷
[00:10:29.320 --> 00:10:31.320]  這個征戰的紀錄
[00:10:31.320 --> 00:10:34.320]  其實亞述王也有提過
[00:10:34.320 --> 00:10:37.320]  在芝加哥近東的博物館
[00:10:37.320 --> 00:10:39.320]  你進去亞述的展館
[00:10:39.320 --> 00:10:43.320]  你可以看到一個文物叫Synagogue Prism
[00:10:43.320 --> 00:10:45.320]  西那基納國柱
[00:10:45.320 --> 00:10:48.320]  那裏記載著一段這樣的說話
[00:10:48.320 --> 00:10:53.320]  因為猶大王希西加不服於我定壓
[00:10:53.320 --> 00:10:56.320]  亞述王我派大軍攻打
[00:10:56.320 --> 00:10:59.320]  靠著軍力和我的勇力
[00:10:59.320 --> 00:11:03.320]  連取屬於他的四十六個堅防成仁
[00:11:03.320 --> 00:11:06.320]  擄走二十萬零一百五十六人
[00:11:06.320 --> 00:11:11.320]  擄亂男女連同馬匹、盧駒、駱駝、牛羊
[00:11:11.320 --> 00:11:13.320]  數目無可估計
[00:11:13.320 --> 00:11:16.320]  我又把希西加困於他的京城耶路撒冷之內
[00:11:16.320 --> 00:11:18.320]  猶如龍中鳥
[00:11:18.320 --> 00:11:22.320]  拉吉淪陷不只是聖經提過
[00:11:22.320 --> 00:11:25.320]  在亞述的歷史裏也是大事宣傳
[00:11:25.320 --> 00:11:27.320]  因為亞述王回到尼尼美的時候
[00:11:27.320 --> 00:11:29.320]  他在皇宮的牆壁上
[00:11:29.320 --> 00:11:31.320]  就弄了一個很大的浮雕
[00:11:31.320 --> 00:11:35.320]  大事的慶祝他攻打拉吉這件事
[00:11:35.320 --> 00:11:39.320]  如果我們一起去大英博物館亞述展館
[00:11:39.320 --> 00:11:41.320]  就可以看到這些浮雕
[00:11:41.320 --> 00:11:46.320]  就是如何紀念亞述王攻打拉吉的圖像
[00:11:46.320 --> 00:11:51.320]  這些士兵不斷射箭上拉吉防守城
[00:11:51.320 --> 00:11:55.320]  用這些脫石機器攻打城牆
[00:11:55.320 --> 00:11:58.320]  建了攻城的斜坡
[00:11:58.320 --> 00:12:02.320]  然後想上這個斜坡攻打城市
[00:12:02.320 --> 00:12:08.320]  拉吉的猶大民眾就像以卵擊石一樣反抗
[00:12:08.320 --> 00:12:10.320]  在畫的另一邊
[00:12:10.320 --> 00:12:14.320]  你也看到一些平民百姓在拉吉淪陷之後
[00:12:14.320 --> 00:12:18.320]  被擄去被流亡
[00:12:18.320 --> 00:12:22.320]  在城外也有很多殘殺的行動
[00:12:22.320 --> 00:12:30.320]  亞述帝國亞述軍隊最著名的就是他們的殘暴行為
[00:12:30.320 --> 00:12:36.320]  你看到這裡有幾個將軍被釘十字架
[00:12:36.320 --> 00:12:40.320]  在拉吉的城牆門外示眾
[00:12:40.320 --> 00:12:50.320]  再過一些我們看到一些士兵或猶大人民被劍山削皮
[00:12:50.320 --> 00:12:52.320]  在浮雕的另一邊
[00:12:52.320 --> 00:12:59.320]  我們看到亞述王坐在一個小山上觀看整個戰事
[00:12:59.320 --> 00:13:05.320]  文字上寫著我亞述王批准這些殘殺行為
[00:13:05.320 --> 00:13:08.320]  這裡就是拉吉
[00:13:08.320 --> 00:13:12.320]  你看到這個土優的形狀和地理
[00:13:12.320 --> 00:13:16.320]  其實和大英博物館的亞述浮雕很相似
[00:13:16.320 --> 00:13:20.320]  這裡是亞述軍隊所建的斜坡
[00:13:20.320 --> 00:13:22.320]  是用來攻城的
[00:13:22.320 --> 00:13:25.320]  上面也找到很多箭頭和石頭
[00:13:25.320 --> 00:13:28.320]  是當時他們擊戰時留下的遺物
[00:13:28.320 --> 00:13:33.320]  拉吉淪陷後亞述王派大軍到耶路撒冷
[00:13:33.320 --> 00:13:37.320]  在耶路撒冷的京城城外罵戰
[00:13:37.320 --> 00:13:40.320]  不知道大家有沒有聽過人罵戰
[00:13:40.320 --> 00:13:42.320]  這是很長的經文
[00:13:42.320 --> 00:13:45.320]  在獵王記下十八十九章都有看過
[00:13:45.320 --> 00:13:48.320]  經文太長了我們只抽幾句
[00:13:48.320 --> 00:13:52.320]  總括來說是一種trash talk
[00:13:52.320 --> 00:13:54.320]  十八章第十九節
[00:13:54.320 --> 00:13:57.320]  拉伯沙基其實是亞述問你的
[00:13:57.320 --> 00:14:01.320]  即是高級酒精或者是commander的意思
[00:14:01.320 --> 00:14:04.320]  你們去高蘇欺世嫁孫
[00:14:04.320 --> 00:14:06.320]  亞述大王如此說
[00:14:06.320 --> 00:14:11.320]  你所倚靠有什麼可仗賴的呢
[00:14:11.320 --> 00:14:14.320]  你說有打仗的計謀和能力
[00:14:14.320 --> 00:14:16.320]  我看不過是虛話
[00:14:16.320 --> 00:14:20.320]  你到底倚靠誰才叛變我
[00:14:20.320 --> 00:14:22.320]  十八章二十五節
[00:14:22.320 --> 00:14:26.320]  現在我上來攻擊毀滅者地
[00:14:26.320 --> 00:14:28.320]  豈沒有耶和華的意思呢
[00:14:28.320 --> 00:14:30.320]  耶和華吩咐我
[00:14:30.320 --> 00:14:33.320]  我上來攻擊毀滅者地
[00:14:33.320 --> 00:14:38.320]  拉伯沙基又和城上的欺世嫁朝廷的官長說
[00:14:38.320 --> 00:14:42.320]  我主亞述王差遣我來
[00:14:42.320 --> 00:14:45.320]  豈是單向你和你的主說這些話
[00:14:45.320 --> 00:14:50.320]  不也是對這些坐在城上的百姓士兵來說話
[00:14:50.320 --> 00:14:53.320]  就是與你們一同吃自己的糞
[00:14:53.320 --> 00:14:55.320]  喝自己尿的人說話
[00:14:55.320 --> 00:14:59.320]  三十二至三十五節
[00:14:59.320 --> 00:15:01.320]  欺世嫁勸你們
[00:15:01.320 --> 00:15:03.320]  說耶和華必請救我們
[00:15:03.320 --> 00:15:05.320]  你們不要信欺世嫁的話
[00:15:05.320 --> 00:15:07.320]  列國的神有哪一個
[00:15:07.320 --> 00:15:11.320]  救他本國脫離亞述王的手呢
[00:15:11.320 --> 00:15:15.320]  他們曾救撒瑪利亞脫離我亞述王的手嗎
[00:15:15.320 --> 00:15:19.320]  難道耶和華能夠耶路撒冷脫離我的手嗎
[00:15:19.320 --> 00:15:22.320]  這些是馬戰的垃圾話
[00:15:22.320 --> 00:15:25.320]  亞述其實也不想廢一兵一卒
[00:15:25.320 --> 00:15:26.320]  可以攻城
[00:15:26.320 --> 00:15:28.320]  是一種心理戰
[00:15:28.320 --> 00:15:31.320]  或者按照聖經所說是褻瀆的話
[00:15:31.320 --> 00:15:48.320]  當兵臨城下的時候
[00:15:48.320 --> 00:15:49.320]  欺世嫁有什麼回應呢
[00:15:49.320 --> 00:15:51.320]  十九章第一節
[00:15:51.320 --> 00:15:53.320]  對他說
[00:15:54.320 --> 00:15:56.320]  對他說
[00:15:56.320 --> 00:15:58.320]  對他說
[00:15:58.320 --> 00:16:00.320]  對他說
[00:16:00.320 --> 00:16:02.320]  欺世嫁如此說
[00:16:02.320 --> 00:16:24.320]  然後下文
[00:16:24.320 --> 00:16:29.320]  在上帝休息著以賽亞回答欺世嫁禍
[00:16:29.320 --> 00:16:31.320]  第一句說話
[00:16:31.320 --> 00:16:32.320]  不要怕
[00:16:32.320 --> 00:16:35.320]  然後說了上帝的認許
[00:16:35.320 --> 00:16:37.320]  上帝的承諾
[00:16:37.320 --> 00:16:41.320]  你留意到這段說話當中有很多次序
[00:16:41.320 --> 00:16:43.320]  那個chain of command
[00:16:43.320 --> 00:16:45.320]  亞述王軍隊
[00:16:45.320 --> 00:16:47.320]  他的chain of command
[00:16:47.320 --> 00:16:49.320]  就是由亞述王自己
[00:16:49.320 --> 00:16:53.320]  將說話傳給他的將軍
[00:16:53.320 --> 00:16:58.320]  然後將軍就將他的說話帶給欺世嫁
[00:16:58.320 --> 00:17:00.320]  同樣的
[00:17:00.320 --> 00:17:03.320]  上帝藉著他僕人先知以賽亞
[00:17:03.320 --> 00:17:07.320]  又將他自己的說話帶給欺世嫁
[00:17:07.320 --> 00:17:11.320]  用亞述帝國的chain of command
[00:17:11.320 --> 00:17:14.320]  來回應這個危機
[00:17:14.320 --> 00:17:17.320]  其實背後想說的是
[00:17:17.320 --> 00:17:20.320]  在整個說話的次序
[00:17:20.320 --> 00:17:21.320]  命令的次序
[00:17:21.320 --> 00:17:22.320]  chain of command裏面
[00:17:22.320 --> 00:17:26.320]  到底哪一個說話才會兌現
[00:17:26.320 --> 00:17:28.320]  哪一個命令才是有效
[00:17:28.320 --> 00:17:33.320]  到底是亞述王還是上帝的說話
[00:17:33.320 --> 00:17:35.320]  然後到第十五節
[00:17:35.320 --> 00:17:37.320]  欺世嫁向耶和華禱告說
[00:17:37.320 --> 00:17:40.320]  在在以基督帕上的耶和華以色列的神
[00:17:40.320 --> 00:17:42.320]  你是天下萬國的神
[00:17:42.320 --> 00:17:44.320]  你曾經創造天地
[00:17:44.320 --> 00:17:45.320]  耶和華求你執意而停
[00:17:45.320 --> 00:17:49.320]  要請西拿基勒打發使者來辱罵永生神的話
[00:17:49.320 --> 00:17:55.320]  耶和華說亞述諸王果然使列國和列國之地變為荒涼
[00:17:55.320 --> 00:17:57.320]  使列國的神像都永在火裏
[00:17:57.320 --> 00:17:59.320]  因為他們本不是神
[00:17:59.320 --> 00:18:00.320]  乃是人手所造的
[00:18:00.320 --> 00:18:02.320]  是木頭石頭所造的
[00:18:02.320 --> 00:18:04.320]  所以滅絕他
[00:18:04.320 --> 00:18:05.320]  耶和華說你不同
[00:18:05.320 --> 00:18:06.320]  你是神
[00:18:06.320 --> 00:18:10.320]  現在求你救我們脫離亞述王的手
[00:18:10.320 --> 00:18:14.320]  使天下萬國都知道唯獨你耶和華是神
[00:18:14.320 --> 00:18:17.320]  一個滿著信心的禱告
[00:18:17.320 --> 00:18:20.320]  去認定耶和華是獨一的真神
[00:18:20.320 --> 00:18:22.320]  獨一的救主
[00:18:22.320 --> 00:18:27.320]  只有他才能夠在急難當中成為我們最後的依靠
[00:18:27.320 --> 00:18:31.320]  神藉著以賽亞去回應這個禱告
[00:18:31.320 --> 00:18:33.320]  第三十二節
[00:18:33.320 --> 00:18:36.320]  所以耶和華論亞述王如此說
[00:18:36.320 --> 00:18:39.320]  亞述王必不得來到這城耶路撒冷
[00:18:39.320 --> 00:18:41.320]  也不得在這裡射箭
[00:18:41.320 --> 00:18:43.320]  不得拿盾牌到城前
[00:18:43.320 --> 00:18:46.320]  也不能夠捉女攻城
[00:18:46.320 --> 00:18:48.320]  他從哪條路來
[00:18:48.320 --> 00:18:50.320]  必從哪條路回去
[00:18:50.320 --> 00:18:52.320]  必不得來到這城耶路撒冷
[00:18:52.320 --> 00:18:54.320]  這是耶和華說的
[00:18:54.320 --> 00:18:55.320]  因我為自己的緣故
[00:18:55.320 --> 00:18:58.320]  又為我僕人大衛的緣故
[00:18:58.320 --> 00:19:00.320]  必保護拯救這城
[00:19:00.320 --> 00:19:04.320]  我們看這裡的戰況很緊張
[00:19:04.320 --> 00:19:05.320]  結果是怎樣呢
[00:19:05.320 --> 00:19:08.320]  十九章三五節很簡單地交代
[00:19:08.320 --> 00:19:12.320]  當夜耶和華的使者出去
[00:19:12.320 --> 00:19:15.320]  在亞述的營中殺了十八萬五千人
[00:19:15.320 --> 00:19:17.320]  清早有人起來一看
[00:19:17.320 --> 00:19:18.320]  全是死士
[00:19:18.320 --> 00:19:20.320]  亞述王西那基納就不認回去
[00:19:20.320 --> 00:19:22.320]  住在利利尼
[00:19:22.320 --> 00:19:24.320]  有一天他在神廟裡叩拜的時候
[00:19:24.320 --> 00:19:26.320]  他兩個兒子就用刀刺殺他
[00:19:26.320 --> 00:19:27.320]  然後他另外一個兒子
[00:19:27.320 --> 00:19:30.320]  以撒哈頓就接續他做王
[00:19:30.320 --> 00:19:33.320]  當然在耶路撒冷打敗仗
[00:19:33.320 --> 00:19:35.320]  然後退軍
[00:19:35.320 --> 00:19:38.320]  亞述的文獻當然不會提
[00:19:38.320 --> 00:19:40.320]  在極權的社會裡面
[00:19:40.320 --> 00:19:43.320]  那些皇帝永遠都不會認輸
[00:19:43.320 --> 00:19:46.320]  不過在字裡行間
[00:19:46.320 --> 00:19:47.320]  其實就看得出
[00:19:47.320 --> 00:19:52.320]  西那基納其實是認了自己是打敗仗
[00:19:52.320 --> 00:19:53.320]  為什麼呢
[00:19:53.320 --> 00:19:56.320]  第一 拉吉只是一個小鎮
[00:19:56.320 --> 00:19:58.320]  怎麼會打完拉吉之後
[00:19:58.320 --> 00:20:00.320]  回到京城大肆宣揚
[00:20:00.320 --> 00:20:03.320]  然後在浮雕大大宣揚自己打勝仗
[00:20:03.320 --> 00:20:05.320]  而一隻字都沒有提過
[00:20:05.320 --> 00:20:07.320]  他打過耶路撒冷
[00:20:07.320 --> 00:20:09.320]  第二
[00:20:09.320 --> 00:20:14.320]  他說將希西加圍困如同龍中鳥
[00:20:14.320 --> 00:20:16.320]  這句話其實已經代表
[00:20:16.320 --> 00:20:19.320]  他沒有進過耶路撒冷
[00:20:19.320 --> 00:20:23.320]  並且亞述的學者告訴我們
[00:20:23.320 --> 00:20:27.320]  每逢亞述的文獻提到龍中鳥這句話
[00:20:27.320 --> 00:20:32.320]  其實就代表亞述皇帝打敗了
[00:20:32.320 --> 00:20:34.320]  他攻不了那個城市
[00:20:34.320 --> 00:20:38.320]  龍中鳥只不過是保存面子的說法
[00:20:38.320 --> 00:20:42.320]  這是一個很神奇的事跡
[00:20:42.320 --> 00:20:45.320]  其他的歷史學家都有提過
[00:20:45.320 --> 00:20:49.320]  有一個叫希羅多德的希臘歷史學家
[00:20:49.320 --> 00:20:52.320]  他後期說回這件事
[00:20:52.320 --> 00:20:55.320]  他解釋當中有鼠疫
[00:20:55.320 --> 00:20:58.320]  使亞述君敗亡
[00:20:58.320 --> 00:21:01.320]  當然這些全部都是逆賊
[00:21:01.320 --> 00:21:04.320]  因為經文裡面最重要的訊息就是
[00:21:04.320 --> 00:21:08.320]  這是上帝自己的作為
[00:21:08.320 --> 00:21:11.320]  更重要的是你看看那些字眼
[00:21:11.320 --> 00:21:16.320]  他說當夜 耶和華的使者出去
[00:21:16.320 --> 00:21:20.320]  這裡有晚上 有使者
[00:21:20.320 --> 00:21:23.320]  然後敵軍敗亡
[00:21:23.320 --> 00:21:27.320]  你會想起什麼技術
[00:21:27.320 --> 00:21:30.320]  就是出埃及既定 十災
[00:21:30.320 --> 00:21:32.320]  同一個道理
[00:21:32.320 --> 00:21:36.320]  一個冒犯上帝的君主
