
[00:00:00.000 --> 00:00:05.760]  我們上幾次有講過聖經考古的背景
[00:13:23.960 --> 00:13:26.960]  所以這些都幫不了我們
[00:13:26.960 --> 00:13:27.960]  也告訴我們
[00:13:27.960 --> 00:13:34.960]  似乎經文著眼的不是說一艘船
[00:13:34.960 --> 00:13:38.960]  因為在舊約的希伯來文
[00:13:38.960 --> 00:13:41.960]  是有船這個字
[00:13:41.960 --> 00:13:43.960]  or ani
[00:13:43.960 --> 00:13:46.960]  有船隻這個字
[00:13:46.960 --> 00:13:49.960]  如果他真的想描述一艘船的話
[00:13:49.960 --> 00:13:51.960]  他大可以用那個字
[00:13:51.960 --> 00:13:53.960]  ani或者aniuk
[00:13:53.960 --> 00:13:56.960]  就不需要用teva
[00:13:56.960 --> 00:14:00.960]  所以我們首先看一看這段經文的時候
[00:14:00.960 --> 00:14:02.960]  暫停下來的時候
[00:14:02.960 --> 00:14:03.960]  我們就想清楚
[00:14:03.960 --> 00:14:06.960]  我們平時構想的方舟
[00:14:06.960 --> 00:14:08.960]  就是一艘船
[00:14:08.960 --> 00:14:11.960]  甚至美國有一些很保守的信徒
[00:14:11.960 --> 00:14:14.960]  做了一個公園
[00:14:14.960 --> 00:14:16.960]  叫做方舟公園
[00:14:16.960 --> 00:14:18.960]  說是聖經的一比一
[00:14:18.960 --> 00:14:20.960]  去做出來的
[00:14:20.960 --> 00:14:23.960]  我們就加上很多的想像
[00:14:23.960 --> 00:14:26.960]  手船前面應該是尖尖的
[00:14:26.960 --> 00:14:28.960]  因為我們想的船就是尖尖的
[00:14:28.960 --> 00:14:30.960]  如果聖經作者真的想說一艘船
[00:14:30.960 --> 00:14:32.960]  他就可以不用teva
[00:14:32.960 --> 00:14:36.960]  或者可以用teva再加上ani或者aniuk
[00:14:36.960 --> 00:14:38.960]  這些字
[00:14:38.960 --> 00:14:40.960]  再加上這些木
[00:14:40.960 --> 00:14:43.960]  又不知道是甚麼木或甚麼植物
[00:14:43.960 --> 00:14:45.960]  所以他的著眼的地方
[00:14:45.960 --> 00:14:48.960]  不是我們今天所留意的
[00:14:48.960 --> 00:14:52.960]  我們可以試一下用一些比對的材料
[00:14:52.960 --> 00:14:56.960]  讓我們知道到底聖經的作者想做些甚麼
[00:14:56.960 --> 00:15:00.960]  或者他可能在回應當時的其他
[00:15:00.960 --> 00:15:05.960]  所謂一些洪水的故事的記載
[00:15:05.960 --> 00:15:09.960]  他去到做爭辯去到反駁等等
[00:15:09.960 --> 00:15:11.960]  可能是在做這件事
[00:15:11.960 --> 00:15:13.960]  正如我之前說過911這件事
[00:15:13.960 --> 00:15:15.960]  911發生之後
[00:15:15.960 --> 00:15:19.960]  有很多的陰謀論出現等等
[00:15:19.960 --> 00:15:22.960]  那些陰謀論很多時候都是錯的
[00:15:22.960 --> 00:15:24.960]  危言聳聽的
[00:15:24.960 --> 00:15:27.960]  然後最後可能有些作者
[00:15:27.960 --> 00:15:31.960]  有些歷史研究政治的學者
[00:15:31.960 --> 00:15:33.960]  就會寫一本書
[00:15:33.960 --> 00:15:37.960]  去到說911到底本身發生了甚麼事
[00:15:37.960 --> 00:15:41.960]  去到以正視聽
[00:15:41.960 --> 00:15:43.960]  有些人亂說話
[00:15:43.960 --> 00:15:45.960]  他就說出來
[00:15:45.960 --> 00:15:47.960]  所以方舟的故事
[00:15:47.960 --> 00:15:49.960]  你可以這樣角度去看
[00:15:49.960 --> 00:15:51.960]  正如我所說不是寫給我們
[00:15:51.960 --> 00:15:55.960]  直接寫給當時近東的人
[00:15:55.960 --> 00:15:58.960]  當時街上或者社會裏面
[00:15:58.960 --> 00:16:02.960]  可能流傳不同的洪水故事
[00:16:02.960 --> 00:16:05.960]  包括Gilgamesh Epic
[00:16:05.960 --> 00:16:07.960]  羅亞方舟這個故事
[00:16:07.960 --> 00:16:09.960]  創世紀這個作者
[00:16:09.960 --> 00:16:11.960]  他想寫一些東西來回應
[00:16:11.960 --> 00:16:14.960]  有甚麼近東的材料可以給我們
[00:16:14.960 --> 00:16:16.960]  或者可能去做一些對比
[00:16:16.960 --> 00:16:21.960]  到底這個方舟是甚麼一回事
[00:16:21.960 --> 00:16:25.960]  我們看看近東的一些其他洪水故事
[00:16:25.960 --> 00:16:27.960]  說到也有方舟
[00:16:27.960 --> 00:16:29.960]  我們做方舟的記載
[00:16:29.960 --> 00:16:31.960]  在Gilgamesh的史詩
[00:16:31.960 --> 00:16:35.960]  記載方舟的尺碼
[00:16:35.960 --> 00:16:40.960]  神靈和洪水的英雄
[00:16:40.960 --> 00:16:42.960]  叫做Yunapesh
[00:16:42.960 --> 00:16:44.960]  跟他說要做一隻方舟
[00:16:44.960 --> 00:16:49.960]  這隻方舟是120爪乘120爪乘120爪
[00:16:49.960 --> 00:16:52.960]  或者120爪乘120爪正方形
[00:16:52.960 --> 00:16:54.960]  有七層
[00:16:54.960 --> 00:16:56.960]  等於像這個構圖一樣
[00:16:56.960 --> 00:16:58.960]  雖然沒有七層
[00:16:58.960 --> 00:17:00.960]  為甚麼要這樣形容呢
[00:17:00.960 --> 00:17:03.960]  這是近東背景如何幫助我們
[00:17:03.960 --> 00:17:05.960]  這七層的東西
[00:17:05.960 --> 00:17:07.960]  一層一層或者一個Cube
[00:17:07.960 --> 00:17:09.960]  120乘120乘120
[00:17:09.960 --> 00:17:11.960]  這裡很明顯
[00:17:11.960 --> 00:17:15.960]  在近東的宗教神話裏
[00:17:15.960 --> 00:17:19.960]  有這個叫做Sigure
[00:17:19.960 --> 00:17:21.960]  廟塔這回事
[00:17:21.960 --> 00:17:23.960]  之前我們也有提過
[00:17:23.960 --> 00:17:25.960]  在創世紀第十一章一至九節
[00:17:25.960 --> 00:17:27.960]  提到巴別塔的時候
[00:17:27.960 --> 00:17:33.960]  巴別塔不是後代歐洲人所想像的故事
[00:17:33.960 --> 00:17:36.960]  其實不是歐洲的建築
[00:17:36.960 --> 00:17:38.960]  是巴比倫的建築
[00:17:38.960 --> 00:17:41.960]  是米索不達米亞的建築
[00:17:41.960 --> 00:17:43.960]  這些廟塔很多時候
[00:17:43.960 --> 00:17:46.960]  其實是一個樓梯
[00:17:46.960 --> 00:17:51.960]  很多時候形容它是塔頂通天
[00:17:51.960 --> 00:17:55.960]  最上面就是一個聖所
[00:17:55.960 --> 00:17:57.960]  一個Temple
[00:17:57.960 --> 00:17:59.960]  方便天上的神靈下來
[00:17:59.960 --> 00:18:04.960]  然後廟塔旁邊就會有一些廟宇
[00:18:04.960 --> 00:18:06.960]  人們就會在這裏供奉
[00:18:06.960 --> 00:18:10.960]  方便神靈下來接受供奉
[00:18:10.960 --> 00:18:13.960]  所以整個方舟
[00:18:13.960 --> 00:18:16.960]  在Gilgamesh Epic裏面說
[00:18:16.960 --> 00:18:19.960]  這個方舟就是要這樣的尺碼
[00:18:19.960 --> 00:18:25.960]  方舟就像一個廟塔
[00:18:25.960 --> 00:18:27.960]  這裏我有一個地圖
[00:18:27.960 --> 00:18:29.960]  就是在這本書很舊的
[00:18:29.960 --> 00:18:31.960]  1980年的時候寫的
[00:18:31.960 --> 00:18:37.960]  1990年的時候出版的地圖集
[00:18:37.960 --> 00:18:41.960]  Cultural Atlas of Mesopotamia and Ancient Near East
[00:18:41.960 --> 00:18:44.960]  Michael Routh出版了這個地圖
[00:18:44.960 --> 00:18:46.960]  我覺得這本地圖是很好的
[00:18:46.960 --> 00:18:48.960]  雖然已經絕版了
[00:18:48.960 --> 00:18:51.960]  但這個地圖有很多圖表
[00:18:51.960 --> 00:18:57.960]  幫我們了解近東的背景
[00:18:57.960 --> 00:19:02.960]  有一個構圖說到找到的廟塔
[00:19:02.960 --> 00:19:06.960]  在近東的兩河流域
[00:19:06.960 --> 00:19:08.960]  在近東的兩河流域
[00:19:08.960 --> 00:19:10.960]  找到不同類型的廟塔
[00:19:10.960 --> 00:19:13.960]  也有不同的形狀
[00:19:13.960 --> 00:19:15.960]  所謂的Ziggurat
[00:19:15.960 --> 00:19:16.960]  不是金字塔
[00:19:16.960 --> 00:19:19.960]  金字塔是埃及的
[00:19:19.960 --> 00:19:22.960]  埃及的金字塔是墳墓
[00:19:22.960 --> 00:19:24.960]  即是皇陵
[00:19:24.960 --> 00:19:27.960]  所以裏面是安裝了法老
[00:19:27.960 --> 00:19:29.960]  有不同的通道和空間
[00:19:29.960 --> 00:19:32.960]  這些廟塔是實心的
[00:19:32.960 --> 00:19:35.960]  製作了一個框之後
[00:19:35.960 --> 00:19:38.960]  他就把泥和雜物放進去
[00:19:38.960 --> 00:19:40.960]  然後把它裝好
[00:19:40.960 --> 00:19:42.960]  一直這樣建上去
[00:19:42.960 --> 00:19:44.960]  所以裏面是沒有東西的
[00:19:44.960 --> 00:19:45.960]  正如我所說
[00:19:45.960 --> 00:19:47.960]  最重要的是上面
[00:19:47.960 --> 00:19:49.960]  所以這些廟塔就像樓梯一樣
[00:19:49.960 --> 00:19:52.960]  是方便把光放下來
[00:19:52.960 --> 00:19:55.960]  來接受人的敬拜
[00:19:55.960 --> 00:20:01.960]  這裏的地圖說找到一些廟塔
[00:20:01.960 --> 00:20:04.960]  有些廟塔是三層
[00:20:04.960 --> 00:20:09.960]  有些明顯是樓梯
[00:20:09.960 --> 00:20:13.960]  有綠色、黃色、紅色和藍色
[00:20:13.960 --> 00:20:18.960]  代表不同時代建造的廟塔
[00:20:18.960 --> 00:20:20.960]  例如這個綠色一層層的
[00:20:20.960 --> 00:20:23.960]  就是Wurth III
[00:20:23.960 --> 00:20:26.960]  吾爾第三王朝
[00:20:26.960 --> 00:20:30.960]  就是BC主前2100至2000年
[00:20:30.960 --> 00:20:33.960]  這個大概就是阿布拉罕出吾爾的時候
[00:20:33.960 --> 00:20:36.960]  吾爾就在下面
[00:20:36.960 --> 00:20:38.960]  然後有Urdur
[00:20:38.960 --> 00:20:42.960]  Urdur就是埃利都的古城
[00:20:42.960 --> 00:20:44.960]  有Uruk
[00:20:44.960 --> 00:20:51.960]  Uruk就是Gilgamesh的皇帝
[00:20:51.960 --> 00:20:53.960]  大概在三千多BC的時候
[00:20:53.960 --> 00:20:55.960]  他做皇帝的一個歷史人物
[00:20:55.960 --> 00:20:57.960]  在Uruk這個古城
