
[00:00:00.000 --> 00:00:07.000]  感恩節剛過去了,我想問你,回想起來,哪一餐吃得最好吃呢?
[00:04:02.000 --> 00:04:09.000]  而躺臥更加是我擔憂時侯,點床點席,整晚睡不著的時侯
[00:04:09.000 --> 00:04:13.000]  這些時侯,神都曉得和世察
[00:04:13.000 --> 00:04:20.000]  而且詩篇第四節那裏,詩人更加說:連我沒有說出來的說話,神你都知道
[00:04:20.000 --> 00:04:25.000]  而且,你在前後環繞著我,按手在我身上
[00:04:25.000 --> 00:04:30.000]  這些動作都是表示神的愛和保護的動作
[00:04:30.000 --> 00:04:35.000]  神就是這麼愛我們,這是第一幅圖畫
[00:04:35.000 --> 00:04:41.000]  第二幅圖畫就是:我躲避你,多麼諷刺
[00:04:41.000 --> 00:04:45.000]  為何這麼愛我們的神,我們都躲避他呢?
[00:04:45.000 --> 00:04:51.000]  不過說真的,心裡都明白的,大概就好像父母對我們這樣
[00:04:51.000 --> 00:04:55.000]  我們怕了父母,經常告訴我們,這又不對,那又不對
[00:04:55.000 --> 00:05:00.000]  而我們越錯,就越不想見他們,我們對神就是這樣
[00:05:00.000 --> 00:05:06.000]  不過詩篇說:無論如何,你走到上天嗎?神都在那裏
[00:05:06.000 --> 00:05:10.000]  你走到地獄嗎?神都在那裏
[00:05:10.000 --> 00:05:19.000]  你展開青神翅膀,飛到海極嗎?意思是說,你由極東飛到極西嗎?神都在那裏
[00:05:19.000 --> 00:05:25.000]  我們問:為何我們要刻意地躲避神呢?
[00:05:25.000 --> 00:05:28.000]  或者我們是「wishful thinking」
[00:05:28.000 --> 00:05:33.000]  以為我們在這些黑暗的地方,神就看不到我們
[00:05:33.000 --> 00:05:37.000]  因為黑暗遮蔽我們,但小心我們
[00:05:37.000 --> 00:05:41.000]  「黑暗」這個字,其實是指「罪」
[00:05:41.000 --> 00:05:44.000]  如果我們被黑暗遮蔽我們,想神不見我們
[00:05:44.000 --> 00:05:48.000]  其實我們是非常錯,我們也看錯了
[00:05:48.000 --> 00:05:52.000]  因為詩篇第十節告訴我們
[00:05:52.000 --> 00:05:58.000]  原來就在那裏,你的手必引導我,你的右手必扶持我
[00:05:58.000 --> 00:06:05.000]  原來神對我們的追蹤,不是想審判我們,而是愛我們
[00:06:05.000 --> 00:06:11.000]  原來即使我們在罪的黑暗裏,神一直都愛我們
[00:06:11.000 --> 00:06:14.000]  我們再來看第三幅圖畫
[00:06:14.000 --> 00:06:17.000]  就是「你創造我」
[00:06:17.000 --> 00:06:22.000]  「你創造我」,我們終於可以了解為何神這麼愛我們
[00:06:22.000 --> 00:06:25.000]  因為祂是創造我們生命的神
[00:06:25.000 --> 00:06:29.000]  我們一起讀讀詩篇第十三至十八節
[00:06:29.000 --> 00:06:35.000]  那裏說:我的肺腑是你所造的,我在母腹中,你已覆蔽我
[00:06:35.000 --> 00:06:38.000]  我要稱謝你,因我受造奇妙可謂
[00:06:38.000 --> 00:06:42.000]  你的作為奇妙,這是我心心知道的
[00:06:42.000 --> 00:06:46.000]  我在暗中受造,在地的深處被聯絡
[00:06:46.000 --> 00:06:49.000]  那時我的形體並不向你隱藏
[00:06:49.000 --> 00:06:53.000]  我未成形的體質,你的眼早已看見了
[00:06:53.000 --> 00:06:56.000]  你所定的日子,我尚未到一日
[00:06:56.000 --> 00:06:59.000]  你都寫在你的冊上了
[00:06:59.000 --> 00:07:05.000]  神啊,你的意念向我何等寶貴,奇數何等眾多
[00:07:05.000 --> 00:07:09.000]  我若數點,比海沙更多
[00:07:09.000 --> 00:07:12.000]  這裏說:神創造我們
[00:07:12.000 --> 00:07:15.000]  你試過創造東西沒有?
[00:07:15.000 --> 00:07:17.000]  很有感情的
[00:07:17.000 --> 00:07:20.000]  譬如問問Mark Sir 竇木或Irene設計
[00:07:20.000 --> 00:07:24.000]  或你創造過某些東西,或你喜歡煮食
[00:07:24.000 --> 00:07:28.000]  你都知道這種創造的心血
[00:07:28.000 --> 00:07:30.000]  你明白到這種感情
[00:07:30.000 --> 00:07:35.000]  不過,說到底,我們的創造都是物質上的
[00:07:35.000 --> 00:07:42.000]  但神創造的是有血有肉有靈的生命,是我們
[00:07:42.000 --> 00:07:44.000]  這就是另一回事
[00:07:44.000 --> 00:07:49.000]  如果最靠近的,可以說是父母
[00:07:49.000 --> 00:07:53.000]  他將生命帶到這個世界上,是他的骨肉
[00:07:53.000 --> 00:07:56.000]  不過聖經又清楚說明
[00:07:56.000 --> 00:07:58.000]  神創造我們的生命
[00:07:58.000 --> 00:08:03.000]  父神比父母的愛更加深切
[00:08:03.000 --> 00:08:07.000]  因為父母是帶我們到這裏,神創造我們的生命
[00:08:07.000 --> 00:08:11.000]  所以當我們在罪裏面墮落滅亡的時候
[00:08:11.000 --> 00:08:16.000]  神會盡力拼命拯救我們
[00:08:16.000 --> 00:08:22.000]  甚至他猜他的愛子耶穌基督為我們的罪而死生
[00:08:22.000 --> 00:08:26.000]  在十字架上,他要挽救我們的生命
[00:08:26.000 --> 00:08:30.000]  這就表明了神對我們的愛
[00:08:30.000 --> 00:08:33.000]  難怪詩人大衛說
[00:08:33.000 --> 00:08:40.000]  神啊,你的意念向我何等寶貴,其數何等眾多
[00:08:40.000 --> 00:08:43.000]  因為你是創造我生命的神
[00:08:43.000 --> 00:08:48.000]  你的心思對我是多麼寶貴,是多麼多
[00:08:48.000 --> 00:08:52.000]  但意想不到的是下一幅圖畫
[00:08:52.000 --> 00:08:56.000]  因為第四幅畫是堅決受敵
[00:08:56.000 --> 00:09:01.000]  很奇怪,前面詩篇的內容是多麼溫馨的情節
[00:09:01.000 --> 00:09:04.000]  講到神多麼重視我們,創造我們
[00:09:04.000 --> 00:09:07.000]  為何讀到這裏突然殺出這些情節
[00:09:07.000 --> 00:09:10.000]  好像和上面的內容很不和諧
[00:09:10.000 --> 00:09:13.000]  所以我以前讀詩篇的時候
[00:09:13.000 --> 00:09:17.000]  很多時候有意無意地略過這段不讀,我不知你呢
[00:09:17.000 --> 00:09:22.000]  但對大衛來說,原來這個局面是很真實的
[00:09:22.000 --> 00:09:27.000]  因為當他寫這詩的時候,他正被仇敵攻擊誣陷他
[00:09:27.000 --> 00:09:31.000]  他知道這些仇敵是抵擋耶和華旨意的人
[00:09:31.000 --> 00:09:36.000]  他亦深信耶和華必定會勝過他們
[00:09:36.000 --> 00:09:40.000]  對我們來說,其實這段是有很重大的提醒
[00:09:40.000 --> 00:09:43.000]  我們和大衛都是一樣
[00:09:43.000 --> 00:09:46.000]  雖然我們和神有一個很美好的關係
[00:09:46.000 --> 00:09:49.000]  但我們的仇敵是想動搖我們對神的信心
[00:09:49.000 --> 00:09:52.000]  他時時想摧毀我們和神之間的關係
[00:09:52.000 --> 00:09:56.000]  記不記得上個月我和大家講到
[00:09:56.000 --> 00:09:59.000]  《耳窟所書》的時候,講到屬靈的戰爭
[00:09:59.000 --> 00:10:02.000]  一場屬靈的戰爭是真真實實
[00:10:02.000 --> 00:10:05.000]  到今時今日,現在,此時此刻
[00:10:05.000 --> 00:10:10.000]  都在打仗,撒旦要時時摧毀我們和神之間的關係
[00:10:10.000 --> 00:10:14.000]  難怪大衛會這樣說
[00:10:14.000 --> 00:10:18.000]  他說:恨惡你的,我豈不恨惡他們嗎?
[00:10:18.000 --> 00:10:22.000]  攻擊你的,我豈不憎厭他們嗎?
[00:10:22.000 --> 00:10:26.000]  弟兄姊妹,我們也要學好像大衛這樣
[00:10:26.000 --> 00:10:29.000]  有一個堅決仇敵的心
[00:10:29.000 --> 00:10:32.000]  最後能夠和大衛一樣
[00:10:32.000 --> 00:10:34.000]  講出以下兩句說話
[00:10:34.000 --> 00:10:38.000]  再一次認定我們和神之間寶貴的關係
[00:10:38.000 --> 00:10:40.000]  這兩句說話就是
[00:10:40.000 --> 00:10:43.000]  神啊,求祢監察我
[00:10:43.000 --> 00:10:45.000]  知道我的心思
[00:10:45.000 --> 00:10:48.000]  思念我,知道我的意念
[00:10:48.000 --> 00:10:51.000]  看在我裡面,有什麼惡行沒有
[00:10:51.000 --> 00:10:54.000]  引導我走永生的道路
[00:10:54.000 --> 00:10:58.000]  在幾分鐘之前,我才和大家講到
[00:10:58.000 --> 00:11:02.000]  我們對神最好的感恩,就是真心和祂在一起
[00:11:02.000 --> 00:11:04.000]  我也和大家說過
[00:11:04.000 --> 00:11:08.000]  我很想分享一下我在這方面的成長和體會
[00:11:08.000 --> 00:11:14.000]  為什麼我又要花一大段時間讀詩篇139篇呢?
[00:11:14.000 --> 00:11:17.000]  是因為這詩篇一再提醒我們
[00:11:17.000 --> 00:11:21.000]  我們和神之間的關係原來如此寶貴
[00:11:21.000 --> 00:11:24.000]  祂愛我們,祂做我們
[00:11:24.000 --> 00:11:26.000]  甚至祂付出很大的代價
[00:11:26.000 --> 00:11:29.000]  去戰勝摧毀這個關係的仇敵
[00:11:29.000 --> 00:11:35.000]  那麼我們要怎樣珍惜我們和神的關係呢?
[00:11:35.000 --> 00:11:37.000]  我認為就是
[00:11:37.000 --> 00:11:42.000]  我們要時時和神有真誠親密的時刻
[00:11:43.000 --> 00:11:47.000]  就是說,我們時時說的是
[00:11:47.000 --> 00:11:50.000]  靈修禱告的時刻,即是靜止時間
[00:11:50.000 --> 00:11:54.000]  我們都知道,退離人群,單獨和神在一起
[00:11:54.000 --> 00:11:58.000]  我們禱告不難的,我們時時都做
[00:11:58.000 --> 00:12:01.000]  但是我們禱告要真誠親密
[00:12:01.000 --> 00:12:04.000]  就相當不容易了
[00:12:04.000 --> 00:12:07.000]  我們都體會到很多掙扎,主要有兩個
[00:12:07.000 --> 00:12:10.000]  第一就是,不知道要說什麼
[00:12:10.000 --> 00:12:14.000]  特別是面對這個世界,突然間亂槍掃射
[00:12:14.000 --> 00:12:18.000]  突然間山林大火,突然間地震海嘯
[00:12:18.000 --> 00:12:20.000]  很多無辜的人喪生
[00:12:20.000 --> 00:12:23.000]  我們祈禱真的不知道要說什麼
[00:12:23.000 --> 00:12:25.000]  再貼身一點
[00:12:25.000 --> 00:12:27.000]  我們看到身邊很愛的人
[00:12:27.000 --> 00:12:30.000]  他正在忍受癌症的折磨
[00:12:30.000 --> 00:12:32.000]  我們看到本來幸福的家庭
[00:12:32.000 --> 00:12:35.000]  關係破裂,不可以修補
[00:12:35.000 --> 00:12:39.000]  這個時候,我們祈禱更加不知道要說什麼
[00:12:39.000 --> 00:12:43.000]  第二個掙扎就是,我們精神不集中
[00:12:43.000 --> 00:12:46.000]  因為我們生活實在太多掛念
[00:12:46.000 --> 00:12:49.000]  或者是太多吸引
[00:12:49.000 --> 00:12:53.000]  其實我和你都是一樣,這些都是我的掙扎
[00:12:53.000 --> 00:12:55.000]  以致我來到神的面前
[00:12:55.000 --> 00:12:58.000]  很多時候祈禱,就像交功課一樣
[00:12:58.000 --> 00:13:01.000]  很難做到真誠親密
[00:13:01.000 --> 00:13:04.000]  不過,以下我就很想和你分享
[00:13:04.000 --> 00:13:09.000]  兩個改變了我和神同在的方法
[00:13:09.000 --> 00:13:11.000]  第一個方法就是
[00:13:11.000 --> 00:13:15.000]  馬丁路德的A Simple Way of Prayer
[00:13:15.000 --> 00:13:18.000]  其實年初講道的時候,我已經和大家分享過
[00:13:18.000 --> 00:13:21.000]  不過今天值得和大家再refresh一下這個方法
[00:13:21.000 --> 00:13:25.000]  是一個以神的話為禱告內容的方法
[00:13:25.000 --> 00:13:30.000]  我們平時都會讀一段聖經或者一節聖經
[00:13:30.000 --> 00:13:32.000]  作為我們的禱告開始
[00:13:32.000 --> 00:13:35.000]  可以說,例如我們的靈修三十天
[00:13:35.000 --> 00:13:36.000]  最緊的
[00:13:36.000 --> 00:13:40.000]  只不過我們時常懷著的是交課的心態
[00:13:40.000 --> 00:13:42.000]  三分鐘讀完或者聽完
[00:13:42.000 --> 00:13:45.000]  我們就閉上眼睛,祈禱,逐樣逐樣
[00:13:45.000 --> 00:13:48.000]  很快很快地說完,就阿門
[00:13:48.000 --> 00:13:51.000]  不過,其實我們的禱告可以好很多
[00:13:51.000 --> 00:13:53.000]  深入很多的
[00:13:53.000 --> 00:13:59.000]  又例如,我講回我們人際關係的靈修
[00:13:59.000 --> 00:14:01.000]  在9月14日的靈修裏面
[00:14:01.000 --> 00:14:05.000]  Mark Sir引用了《針研》18章13節
[00:14:05.000 --> 00:14:08.000]  那裏說,未曾聽完就回答的
[00:14:08.000 --> 00:14:11.000]  便是他的愚昧和羞辱
[00:14:11.000 --> 00:14:15.000]  Mark Sir慢慢地和大家解釋清楚
[00:14:15.000 --> 00:14:17.000]  這節聖經是甚麼意思
[00:14:17.000 --> 00:14:19.000]  當你聽完的時候
[00:14:19.000 --> 00:14:21.000]  第一樣
[00:14:21.000 --> 00:14:23.000]  你開始祈禱的時候
[00:14:23.000 --> 00:14:25.000]  你可以反思
[00:14:25.000 --> 00:14:28.000]  你對神說,神啊,我讀這節聖經
[00:14:28.000 --> 00:14:30.000]  你讓我明白了
[00:14:30.000 --> 00:14:33.000]  我終於明白了甚麼甚麼了
[00:14:33.000 --> 00:14:35.000]  就例如,我終於明白了
[00:14:35.000 --> 00:14:38.000]  聆聽原來是這麼大的智慧
[00:14:38.000 --> 00:14:41.000]  不聽,其實就是很大的愚蠢
[00:14:41.000 --> 00:14:44.000]  這節聖經教了你甚麼
[00:14:44.000 --> 00:14:47.000]  你就跟神說,我學了,我明白了甚麼
[00:14:47.000 --> 00:14:49.000]  這是第一樣,反思
[00:14:49.000 --> 00:14:52.000]  第二,就是感謝
[00:14:52.000 --> 00:14:54.000]  即是說,你讀完這節聖經之後
[00:14:54.000 --> 00:14:57.000]  神啊,你讓我更加認識
[00:14:57.000 --> 00:14:59.000]  你是一個怎樣怎樣的神
[00:14:59.000 --> 00:15:02.000]  例如,神啊,你是這麼忍耐
[00:15:02.000 --> 00:15:04.000]  這麼願意聆聽我的神
[00:15:04.000 --> 00:15:07.000]  所以你為此而感謝
[00:15:07.000 --> 00:15:10.000]  第三,就是認罪
[00:15:10.000 --> 00:15:12.000]  即是說,這節聖經幫助我
[00:15:12.000 --> 00:15:14.000]  審查到自己某方面的罪
[00:15:14.000 --> 00:15:16.000]  例如說,我讀了這節聖經之後
[00:15:16.000 --> 00:15:20.000]  我明白到原來我自己在人際溝通那裡
[00:15:20.000 --> 00:15:22.000]  就是事事犯了這個毛病
[00:15:22.000 --> 00:15:24.000]  我們不聽就說
[00:15:24.000 --> 00:15:28.000]  以致引起很多很多的矛盾衝突
[00:15:28.000 --> 00:15:30.000]  傷害
[00:15:30.000 --> 00:15:32.000]  在這個時候,你向神認罪
[00:15:32.000 --> 00:15:34.000]  第四
[00:15:34.000 --> 00:15:38.000]  完了以上反思感謝和認罪
[00:15:38.000 --> 00:15:40.000]  你現在開始祈求
[00:15:40.000 --> 00:15:44.000]  你盡情為生活的事和身邊的人祈禱交托
[00:15:44.000 --> 00:15:46.000]  盡情說
[00:15:46.000 --> 00:15:48.000]  因為經過先前的三步
[00:15:48.000 --> 00:15:53.000]  我可以包裹你現在的禱告交托是不同了
[00:15:53.000 --> 00:15:55.000]  因為你是以神為主
[00:15:55.000 --> 00:15:57.000]  不再以自己為主
[00:15:57.000 --> 00:15:59.000]  沒錯了
[00:15:59.000 --> 00:16:01.000]  馬丁路德的這個Simple Way of Prayer
[00:16:01.000 --> 00:16:03.000]  其實很簡單
[00:16:03.000 --> 00:16:05.000]  是一個建基於神的話上
[00:16:05.000 --> 00:16:08.000]  而作反思感謝認罪的禱告
[00:16:08.000 --> 00:16:11.000]  可以包裹你這樣禱告的話
[00:16:11.000 --> 00:16:14.000]  你發覺你的禱告有深度了很多
[00:16:14.000 --> 00:16:17.000]  這個對我自己來說
[00:16:17.000 --> 00:16:19.000]  是有很深遠的影響
[00:16:19.000 --> 00:16:21.000]  因為它矯正了我
[00:16:21.000 --> 00:16:23.000]  不再只看渺小的自己
[00:16:23.000 --> 00:16:25.000]  而轉向看這位
[00:16:25.000 --> 00:16:28.000]  掌管我們今生和永遠的神
[00:16:28.000 --> 00:16:31.000]  我讓他的說話啟動我每天的生活
[00:16:31.000 --> 00:16:33.000]  以他為主
[00:16:33.000 --> 00:16:37.000]  我發覺禱告不會再是沒話說了
[00:16:37.000 --> 00:16:39.000]  不過
[00:16:39.000 --> 00:16:41.000]  如果說到精神不集中
[00:16:41.000 --> 00:16:43.000]  那又怎樣呢?
[00:16:43.000 --> 00:16:45.000]  禱告精神不集中
[00:16:45.000 --> 00:16:47.000]  可以說信了主很多年
[00:16:47.000 --> 00:16:50.000]  甚至我在教會做童工、導師
[00:16:50.000 --> 00:16:52.000]  我一直這個禱告精神不集中
[00:16:52.000 --> 00:16:54.000]  都是我的問題
[00:16:54.000 --> 00:16:56.000]  的確,人生很多吸引
[00:16:56.000 --> 00:16:58.000]  亦有很多掛慮
[00:16:58.000 --> 00:17:01.000]  所以我禱告很多時候就像游魂一樣
[00:17:01.000 --> 00:17:03.000]  直至幾年前
[00:17:03.000 --> 00:17:06.000]  我讀了一篇靈修的文章
[00:17:06.000 --> 00:17:08.000]  講到一個很好的方法
[00:17:08.000 --> 00:17:11.000]  可以說它影響到我和神的禱告
[00:17:11.000 --> 00:17:12.000]  影響我和神的關係
[00:17:12.000 --> 00:17:14.000]  直至到今時今日
[00:17:14.000 --> 00:17:16.000]  這個方法
[00:17:16.000 --> 00:17:18.000]  我給它一個名字
[00:17:18.000 --> 00:17:20.000]  五分鐘奇妙的起飛
[00:17:20.000 --> 00:17:22.000]  這是我真實的經歷
[00:17:22.000 --> 00:17:24.000]  只是五分鐘
[00:17:24.000 --> 00:17:26.000]  它是平凡而有效的
[00:17:26.000 --> 00:17:29.000]  就是我們在祈禱開始的時候
[00:17:29.000 --> 00:17:30.000]  什麼都放下
[00:17:30.000 --> 00:17:32.000]  特別是我們的手機
[00:17:32.000 --> 00:17:34.000]  這是當然的
[00:17:34.000 --> 00:17:36.000]  不過即使我們放下很多東西
[00:17:36.000 --> 00:17:38.000]  放下一切東西
[00:17:38.000 --> 00:17:40.000]  但我們的心思掛慮
[00:17:40.000 --> 00:17:42.000]  往往如潮湧來
[00:17:42.000 --> 00:17:44.000]  當我們祈禱的時候
[00:17:44.000 --> 00:17:46.000]  我們發覺我們沒辦法專注
[00:17:46.000 --> 00:17:48.000]  像有一樣東西湧過來
[00:17:48.000 --> 00:17:50.000]  在這個時候
[00:17:50.000 --> 00:17:52.000]  你只需要說一句話
[00:17:52.000 --> 00:17:54.000]  就是說
[00:17:54.000 --> 00:17:56.000]  神啊,你是創造我、救贖我
[00:17:56.000 --> 00:17:58.000]  引導我生命的神
[00:17:58.000 --> 00:18:01.000]  此刻,什麼都不重要
[00:18:01.000 --> 00:18:05.000]  除了你和我的關係是最重要
[00:18:05.000 --> 00:18:09.000]  或者你會馬上想到你的子女
[00:18:09.000 --> 00:18:11.000]  你要買樓
[00:18:11.000 --> 00:18:13.000]  或者你失業
[00:18:13.000 --> 00:18:17.000]  或者你有一些關係的衝突
[00:18:17.000 --> 00:18:20.000]  甚至是你想到面對癌症
[00:18:20.000 --> 00:18:22.000]  你都可以說
[00:18:22.000 --> 00:18:25.000]  此刻,什麼都不重要
[00:18:25.000 --> 00:18:28.000]  神啊,這一切掛慮都不重要
[00:18:28.000 --> 00:18:30.000]  唯獨是你和我的關係
[00:18:30.000 --> 00:18:32.000]  在這一刻是最重要
[00:18:32.000 --> 00:18:35.000]  或者你到了這個時候
[00:18:35.000 --> 00:18:38.000]  你又湧起很多很多的思念
[00:18:38.000 --> 00:18:41.000]  例如說今天生日派對還沒買東西
[00:18:41.000 --> 00:18:43.000]  或者有一個項目還沒完成
[00:18:43.000 --> 00:18:45.000]  但是你又要記住說
[00:18:45.000 --> 00:18:48.000]  神啊,你是創造我、救贖我
[00:18:48.000 --> 00:18:50.000]  和引導我的神
[00:18:50.000 --> 00:18:52.000]  此刻,什麼都不重要
[00:18:52.000 --> 00:18:54.000]  只有你和我的關係最重要
[00:18:54.000 --> 00:18:57.000]  開始的時候,你可能有點不習慣
[00:18:57.000 --> 00:18:59.000]  但是你這樣再做再做
[00:18:59.000 --> 00:19:01.000]  來回來回
[00:19:01.000 --> 00:19:03.000]  我可以保證,幾分鐘之內
[00:19:03.000 --> 00:19:06.000]  你的心靈就漸漸進入一個空間
[00:19:06.000 --> 00:19:09.000]  在那裡,你安靜、集中
[00:19:09.000 --> 00:19:13.000]  說個比喻就像飛機飛到跑道上
[00:19:13.000 --> 00:19:16.000]  慢慢熱身
[00:19:16.000 --> 00:19:19.000]  熱身到,就一下起飛
[00:19:19.000 --> 00:19:24.000]  這五分鐘,就是能夠讓我們專注熱身
[00:19:24.000 --> 00:19:27.000]  以致我們能夠一下起飛
[00:19:27.000 --> 00:19:30.000]  來到一個與神同在的空間
[00:19:30.000 --> 00:19:35.000]  在這裡,只有你和神親密的說話
[00:19:35.000 --> 00:19:37.000]  在這一刻
[00:19:37.000 --> 00:19:41.000]  你可以說出剛剛開始禱告的時候
[00:19:41.000 --> 00:19:45.000]  佔據著你腦海的每一樣掛慮
[00:19:45.000 --> 00:19:48.000]  因為你已經可以專注在神面前
[00:19:48.000 --> 00:19:51.000]  你就一樣一樣交託給神
[00:19:51.000 --> 00:19:53.000]  跟祂說你的感受
[00:19:53.000 --> 00:19:56.000]  不知不覺,你會發覺你說得很長
[00:19:56.000 --> 00:20:01.000]  不知不覺,你會發覺你和神的關係已經很深
[00:20:03.000 --> 00:20:08.000]  弟兄姊妹,特別是在傷痛、恐懼、沒智慧的日子
[00:20:08.000 --> 00:20:11.000]  你更加會感受到這個時刻的寶貴
[00:20:11.000 --> 00:20:15.000]  因為祂叫我們的信心堅固起來
[00:20:15.000 --> 00:20:18.000]  就是這麼簡單的一個方法
[00:20:18.000 --> 00:20:22.000]  我們只要願意付出這額外的五分鐘熱身
[00:20:22.000 --> 00:20:29.000]  幫助我們進入一個與神安靜、專注、同在的空間
[00:20:29.000 --> 00:20:35.000]  我們就能夠與神培養到想不到的親密關係
[00:20:35.000 --> 00:20:37.000]  我可以告訴你
[00:20:37.000 --> 00:20:40.000]  以後你會發覺,慢慢不用五分鐘這麼長
[00:20:40.000 --> 00:20:43.000]  甚至兩分鐘,甚至一分鐘
[00:20:43.000 --> 00:20:47.000]  你就可以進入這個專注的精神狀態裡面
[00:20:47.000 --> 00:20:51.000]  與神有一個空間,對祂傾心吐耳
[00:20:51.000 --> 00:20:55.000]  這個方法是我真實的體驗
[00:20:55.000 --> 00:20:59.000]  我能夠在這五分鐘期待的期間,影響我的禱告
[00:20:59.000 --> 00:21:01.000]  沒錯,就是這兩個方法
[00:21:01.000 --> 00:21:04.000]  第一個是馬丁路德的Simple Way of Prayer
[00:21:04.000 --> 00:21:11.000]  是以神的話語作為反思、讚美、認罪、祈求的禱告方法
[00:21:11.000 --> 00:21:14.000]  第二個就是五分鐘奇妙的起飛
[00:21:14.000 --> 00:21:19.000]  就是以五分鐘專注禱告的時間
[00:21:19.000 --> 00:21:23.000]  作為我們與神有的空間
[00:21:23.000 --> 00:21:26.000]  在那裡我們能夠對神傾心吐耳的禱告
[00:21:26.000 --> 00:21:30.000]  這兩個方法,我有時用這個,有時用那個
[00:21:30.000 --> 00:21:32.000]  有時兩個一起用
[00:21:32.000 --> 00:21:38.000]  可以說,這兩個方法是大大改變我與神同在的時間
[00:21:38.000 --> 00:21:42.000]  現在我的禱告不會再說我不知道說什麼
[00:21:42.000 --> 00:21:44.000]  又或者是精神不集中
[00:21:44.000 --> 00:21:49.000]  相反,我是能夠享受到真誠親密的與神同在
[00:21:49.000 --> 00:21:51.000]  我感到很開心
[00:21:51.000 --> 00:21:54.000]  我相信神也會很開心
[00:21:54.000 --> 00:21:58.000]  不過,也許你也會像我這樣馬上想到第三個問題
[00:21:58.000 --> 00:22:02.000]  就是,如果沒有時間怎麼辦呢?
[00:22:02.000 --> 00:22:06.000]  但是,我覺得我們可能都問錯了這個問題
